command_id,drama_id,command_type,param_01,param_02,param_03,param_04,param_05,param_06,param_07,param_08
"7034","7","93","1","","","","","","",""
"7035","7","91","0","","","","","","",""
"8001","8","1","1","119931","100","-300","-200","1.7","0","psy_miyako_start"
"8002","8","1","1","100411","100","225","-210","1.7","1","psy_walk2"
"8003","8","1","1","103631","105","480","-220","1.7","1","psy_walk3"
"8004","8","1","1","102011","110","340","-235","1.7","1","psy_walk_glad"
"8005","8","31","1","11","0","0","1","1","",""
"8006","8","5","1","1","101","-300","-200","1.7","0","psy_smoke_start"
"8007","8","2","100411","110","-210","2","0","","",""
"8008","8","2","103631","365","-220","2.2","0","","",""
"8009","8","2","102011","225","-235","2.3","0","","",""
"8010","8","93","2","","","","","","",""
"8011","8","3","100411","psy_idle_normal","1","","","0.2","",""
"8012","8","93","0.2","","","","","","",""
"8013","8","3","103631","psy_idle_normal","1","","","0.2","",""
"8014","8","93","0.1","","","","","","",""
"8015","8","3","102011","psy_talk_joy1","1","","","0.2","",""
"8016","8","21","vo_minigame_1008","vo_minigame_1008_drama_0806","0","0","","","",""
"8017","8","11","102011","哥哥，我們來玩了～\n咦～？沒人在嗎？","5","1","0","0","0","0.5"
"8018","8","91","0","","","","","","",""
"8019","8","3","102011","psy_idle_joy1","1","","","0.2","",""
"8020","8","3","119931","psy_miyako_appear","0","psy_miyako_talk1","1","0","0.2",""
"8021","8","3","1","psy_smoke_appear","0","psy_smoke_start","0","0","0",""
"8022","8","21","vo_minigame_1008","vo_minigame_1008_drama_0801","0","0","","","",""
"8023","8","11","119931","嗯？妳們找他幹嘛？","4","1","0","0","0","0.5"
"8024","8","91","0","","","","","","",""
"8025","8","22","0","0","","","","","",""
"8026","8","3","119931","psy_miyako_idle","1","","","0.2","",""
"8027","8","3","103631","psy_talk_surprise2","1","","","0.2","",""
"8028","8","21","vo_minigame_1008","vo_minigame_1008_drama_0807","0","0","","","",""
"8029","8","11","103631","呀～！？幽靈！！","6","1","0","0","0","0.5"
"8030","8","91","0","","","","","","",""
"8031","8","3","103631","psy_idle_surprise2","1","","","0.2","",""
"8032","8","3","100411","psy_talk_joy2","1","","","0.2","",""
"8033","8","21","vo_minigame_1008","vo_minigame_1008_drama_0808","0","0","","","",""
"8034","8","11","100411","好厲害～！\n是哥哥設下的惡作劇嗎？\n哥哥，不要躲了，趕快出來～","6","1","0","0","0","0.5"
"8035","8","91","0","","","","","","",""
"8036","8","3","100411","psy_idle_joy2","1","","","0.2","",""
"8037","8","3","119931","psy_miyako_panic2","1","","","0.2","",""
"8038","8","21","vo_minigame_1008","vo_minigame_1008_drama_0802","0","0","","","",""
"8039","8","11","119931","宮子才不惡作劇喲，\n是幽靈喲。\n然後那傢伙現在不在喲。","5","1","0","0","0","1"
"8040","8","93","3","1","","","","","",""
"8041","8","3","119931","psy_miyako_talk2","1","","","0.2","",""
"8042","8","91","8039","","","","","","",""
"8043","8","22","0","0","","","","","",""
"8044","8","3","119931","psy_miyako_idle","1","","","0.2","",""
"8045","8","3","100411","psy_talk_wish","1","","","0.2","",""
"8046","8","21","vo_minigame_1008","vo_minigame_1008_drama_0809","0","0","","","",""
"8047","8","11","100411","不在嗎？\n那就趁現在來惡作劇……","6","1","0","0","0","0.5"
"8048","8","91","0","","","","","","",""
"8049","8","3","100411","psy_idle_wish","1","","","0.2","",""
"8050","8","3","103631","psy_talk_anger","1","","","0.2","",""
"8051","8","21","vo_minigame_1008","vo_minigame_1008_drama_0810","0","0","","","",""
"8052","8","11","103631","不能在店裡惡作劇吧！\n話說為什麼禊一點都不害怕？\n幽靈出現了唷？","6","1","0","0","0","0.5"
"8053","8","91","0","","","","","","",""
"8054","8","3","103631","psy_idle_anger","1","","","0.2","",""
"8055","8","3","100411","psy_talk_normal","1","","","0.2","",""
"8056","8","4","100411","0","","","","","",""
"8057","8","21","vo_minigame_1008","vo_minigame_1008_drama_0811","0","0","","","",""
"8058","8","11","100411","因為她就像哥哥的朋友嘛，\n而且一點都不可怕。","6","1","0","0","0","0.5"
"8059","8","91","0","","","","","","",""
"8060","8","4","100411","1","","","","","",""
"8061","8","3","100411","psy_idle_normal","1","","","0.2","",""
"8062","8","3","102011","psy_talk_joy1","1","","","0.2","",""
"8063","8","21","vo_minigame_1008","vo_minigame_1008_drama_0812","0","0","","","",""
"8064","8","11","102011","到哥哥回來之前\n一起玩吧～","5","1","0","0","0","0.5"
"8065","8","91","0","","","","","","",""
"8066","8","3","102011","psy_idle_joy1","1","","","0.2","",""
"8067","8","3","119931","psy_miyako_anger3","1","","","0.2","",""
"8068","8","21","vo_minigame_1008","vo_minigame_1008_drama_0803","0","0","","","",""
"8069","8","11","119931","不玩。\n宮子要做布丁，很忙的！","4","1","0","0","0","0.5"
"8070","8","91","0","","","","","","",""
"8071","8","22","0","0","","","","","",""
"8072","8","3","119931","psy_miyako_idle_anger","1","","","0.2","",""
"8073","8","3","102011","psy_talk_joy2","1","","","0.2","",""
"8074","8","21","vo_minigame_1008","vo_minigame_1008_drama_0813","0","0","","","",""
"8075","8","11","102011","做布丁？哇，感覺很好玩～\n美美也可以一起做嗎？","7","1","0","0","0","0.5"
"8076","8","91","0","","","","","","",""
"8077","8","3","102011","psy_idle_joy2","1","","","0.2","",""
"8078","8","3","119931","psy_miyako_doya_in","0","psy_miyako_doya_loop","1","0.2","0",""
"8079","8","21","vo_minigame_1008","vo_minigame_1008_drama_0804","0","0","","","",""
"8080","8","11","119931","如果會聽宮子的話，\n讓妳們幫忙也可以喲。","5","1","0","0","0","0.5"
"8081","8","91","0","","","","","","",""
"8082","8","22","0","0","","","","","",""
"8083","8","3","119931","psy_miyako_doya_idle","1","","","0.2","",""
"8084","8","3","102011","psy_jump","0","psy_idle_joy1","1","0.2","0.4",""
"8085","8","21","vo_minigame_1008","vo_minigame_1008_drama_0814","0","0","","","",""
"8086","8","11","102011","哇～！太好了～！","6","1","0","0","0","0.5"
"8087","8","91","0","","","","","","",""
"8088","8","3","100411","psy_talk_joy2","1","","","0.2","",""
"8089","8","21","vo_minigame_1008","vo_minigame_1008_drama_0815","0","0","","","",""
"8090","8","11","100411","來做對哥哥惡作劇用的\n布丁吧～！","5","1","0","0","0","0.5"
"8091","8","91","0","","","","","","",""
"8092","8","3","100411","psy_idle_joy2","1","","","0.2","",""
"8093","8","3","103631","psy_talk_sad","1","","","0.2","",""
"8094","8","21","vo_minigame_1008","vo_minigame_1008_drama_0816","0","0","","","",""
"8095","8","11","103631","怎、怎麼這樣……\n竟然要與幽靈一起做布丁……","8","1","0","0","0","0.5"
"8096","8","91","0","","","","","","",""
"8097","8","3","103631","psy_idle_sad","1","","","0.2","",""
"8098","8","3","100411","psy_talk_normal","1","","","0.2","",""
"8099","8","4","100411","0","","","","","",""
"8100","8","4","102011","0","","","","","",""
"8101","8","21","vo_minigame_1008","vo_minigame_1008_drama_0817","0","0","","","",""
"8102","8","11","100411","鏡華不做嗎？","4","1","0","0","0","0.5"
"8103","8","91","0","","","","","","",""
"8104","8","3","100411","psy_idle_normal","1","","","0.2","",""
"8105","8","3","102011","psy_talk_joy2","1","","","0.2","",""
"8106","8","21","vo_minigame_1008","vo_minigame_1008_drama_0818","0","0","","","",""
"8107","8","11","102011","美美想跟鏡華\n一起做布丁呢～","5","1","0","0","0","0.5"
"8108","8","91","0","","","","","","",""
"8109","8","3","102011","psy_idle_joy2","1","","","0.2","",""
"8110","8","3","103631","psy_talk_sad","1","","","0.2","",""
"8111","8","21","vo_minigame_1008","vo_minigame_1008_drama_0819","0","0","","","",""
"8112","8","11","103631","嗚嗚……知道了啦，\n我也一起做。","6","1","0","0","0","0.5"
"8113","8","91","0","","","","","","",""
"8114","8","3","103631","psy_idle_sad","1","","","0.2","",""
"8115","8","3","119931","psy_miyako_joy1","1","","","0.2","",""
"8116","8","21","vo_minigame_1008","vo_minigame_1008_drama_0805","0","0","","","",""
"8117","8","11","119931","太好了！\n一口氣增加了三個手下喲！","5","1","0","0","0","0.5"
"8118","8","91","0","","","","","","",""
"8119","8","22","0","0","","","","","",""
"8120","8","93","1","","","","","","",""
"8121","8","91","0","","","","","","",""
"9001","9","1","1","119931","100","-300","-200","1.7","0","psy_miyako_idle"
"9002","9","5","1","1","100","185","-220","1.7","1","psy_idle_normal"
"9003","9","31","1","11","0","0","1","1","",""
"9004","9","93","1","","","","","","",""
"9005","9","3","119931","psy_miyako_thinking4","1","","","0.2","",""
"9006","9","21","vo_minigame_1008","vo_minigame_1008_drama_0901","0","0","","","",""
"9007","9","11","119931","嗯……要做出美味的布丁\n還真是難呢。\n宮子的靈感快用完了喲！","3","1","0","0","0","1"
"9008","9","93","6","1","","","","","",""
"9009","9","3","119931","psy_miyako_sad2","1","","","0.2","",""
"9010","9","91","9007","","","","","","",""
"9011","9","22","0","0","","","","","",""
"9012","9","3","119931","psy_miyako_talk_joy1","1","","","0.2","",""
"9013","9","21","vo_minigame_1008","vo_minigame_1008_drama_0902","0","0","","","",""
"9014","9","11","119931","你有很多認識的人，\n拿些也許可以成為布丁靈感的\n東西過來吧！","4","1","0","0","0","0.5"
"9015","9","93","6","1","","","","","",""
"9016","9","3","119931","psy_miyako_guts2_in","0","psy_miyako_guts2_loop","1","0.2","0",""
"9017","9","91","9014","","","","","","",""
"9018","9","22","0","0","","","","","",""
"9019","9","12","1","11","1","0","0","0","0","0"
"9020","9","3","1","psy_talk_guts2","0","psy_idle_guts2","1","0.2","0",""
"9021","9","93","2","","","","","","",""
"9022","9","4","1","0","","","","","",""
"9023","9","3","1","psy_run","1","","","0.2","",""
"9024","9","2","1","1000","-220","3","0","","",""
"9025","9","93","4","","","","","","",""
"9026","9","4","1","1","","","","","",""
"9027","9","3","1","psy_item01_run","1","","","0.2","",""
"9028","9","2","1","185","-220","3","0","","",""
"9029","9","93","3","","","","","","",""
"9030","9","3","1","psy_item01_up","0","psy_item01_up_loop","1","0.2","0",""
"9031","9","93","0.5","","","","","","",""
"9032","9","103","我拿手銬和鞭子來了。","9033","0","","","","",""
"9033","9","3","119931","psy_miyako_anger2","1","","","0.2","",""
"9034","9","21","vo_minigame_1008","vo_minigame_1008_drama_0903","0","0","","","",""
"9035","9","11","119931","你、你突然拿什麼東西過來呀！\n你是變態嗎！？\n宮子看錯你了喲！","5","1","0","0","0","0.5"
"9036","9","91","0","","","","","","",""
"9037","9","22","0","0","","","","","",""
"9038","9","12","1","10","2","0","0","0","0","0"
"9039","9","3","1","psy_item01_up_loop_talk","1","","","0.2","",""
"9040","9","93","3","","","","","","",""
"9041","9","3","1","psy_item01_up_loop","1","","","0.2","",""
"9042","9","3","119931","psy_miyako_thinking4","1","","","0.2","",""
"9043","9","21","vo_minigame_1008","vo_minigame_1008_drama_0904","0","0","","","",""
"9044","9","11","119931","…………咦？\n你有認識帶著手銬\n和鞭子的人？\n你真的沒問題嗎？","4","1","0","0","0","0.5"
"9045","9","93","6","1","","","","","",""
"9046","9","3","119931","psy_miyako_talk4","1","","","0.2","",""
"9047","9","91","9044","","","","","","",""
"9048","9","22","0","0","","","","","",""
"9049","9","93","1","","","","","","",""
"9050","9","91","0","","","","","","",""
"10001","10","1","1","119931","100","-300","-200","1.7","0","psy_miyako_idle"
"10002","10","5","1","1","100","1000","-220","1.7","1","psy_idle_normal"
"10003","10","31","1","11","0","0","1","1","",""
"10004","10","93","2","","","","","","",""
"10005","10","3","1","psy_item02_run","1","","","0.2","",""
"10006","10","2","1","185","-220","3","0","","",""
"10007","10","93","3","","","","","","",""
"10008","10","3","1","psy_item02_up","0","psy_item02_up_loop","1","0.2","0",""
"10009","10","93","0.5","","","","","","",""
"10010","10","103","感覺這個可以給妳靈感唷。","10011","0","","","","",""
"10011","10","3","119931","psy_miyako_anger3","1","","","0.2","",""
"10012","10","21","vo_minigame_1008","vo_minigame_1008_drama_1001","0","0","","","",""
"10013","10","11","119931","不准再拿怪東西過來！\n……嗯？樹果？\n你拿了正常的東西過來呢！\n宮子要誇獎你喲！","4","1","0","0","0","0.5"
"10014","10","93","4","1","","","","","",""
"10015","10","3","119931","psy_miyako_talk2","1","","","0.2","",""
"10016","10","93","2.5","1","","","","","",""
"10017","10","3","119931","psy_miyako_talk_joy1","1","","","0.2","",""
"10018","10","91","10013","","","","","","",""
"10019","10","22","0","0","","","","","",""
"10020","10","3","119931","psy_miyako_thinking1","1","","","0.2","",""
"10021","10","21","vo_minigame_1008","vo_minigame_1008_drama_1002","0","0","","","",""
"10022","10","11","119931","不過這是什麼果實來的？\n橡子還認得出來，\n但這個紅色的果實就不認得了。","5","1","0","0","0","0.5"
"10023","10","91","0","","","","","","",""
"10024","10","22","0","0","","","","","",""
"10025","10","12","1","6","3","0","0","0","0","0"
"10026","10","3","1","psy_item02_up_loop_talk","1","","","0.2","",""
"10027","10","93","3","","","","","","",""
"10028","10","3","1","psy_item02_up_loop","1","","","0.2","",""
"10029","10","3","119931","psy_miyako_sad1","1","","","0.2","",""
"10030","10","21","vo_minigame_1008","vo_minigame_1008_drama_1003","0","0","","","",""
"10031","10","11","119931","一吃下去就會噴火的果實？\n為什麼要帶這麼危險的東西過來！\n果然你還是派不上用場～！","6","1","0","0","0","0.5"
"10032","10","93","3","1","","","","","",""
"10033","10","3","119931","psy_miyako_anger2","1","","","0.2","",""
"10034","10","91","10031","","","","","","",""
"10035","10","22","0","0","","","","","",""
"10036","10","93","1","","","","","","",""
"10037","10","91","0","","","","","","",""
"11001","11","1","1","119931","100","-300","-200","1.7","0","psy_miyako_idle"
"11002","11","5","1","1","100","1000","-220","1.7","1","psy_idle_normal"
"11003","11","31","1","11","0","0","1","1","",""
"11004","11","93","2","","","","","","",""
"11005","11","3","1","psy_item03_run","1","","","0.2","",""
"11006","11","2","1","185","-220","3","0","","",""
"11007","11","93","3","","","","","","",""
"11008","11","3","1","psy_item03_up","0","psy_item03_up_loop","1","0.2","0",""
"11009","11","93","0.5","","","","","","",""
"11010","11","103","感覺這個可以給妳靈感唷。","11011","0","","","","",""
"11011","11","3","119931","psy_miyako_talk3","1","","","0.2","",""
"11012","11","21","vo_minigame_1008","vo_minigame_1008_drama_1101","0","0","","","",""
"11013","11","11","119931","三局定勝負的意思嗎？\n如果這次再不帶正常的東西過來，\n人家就把你變成布丁喲。","5","1","0","0","0","1"
"11014","11","93","4","1","","","","","",""
"11015","11","3","119931","psy_miyako_panic3","1","","","0.2","",""
"11016","11","91","11013","","","","","","",""
"11017","11","22","0","0","","","","","",""
"11018","11","3","119931","psy_miyako_thinking1","1","","","0.2","",""
"11019","11","21","vo_minigame_1008","vo_minigame_1008_drama_1102","0","0","","","",""
"11020","11","11","119931","然後呢，你手上拿的紙\n是什麼？\n是美味布丁的食譜嗎？","4","1","0","0","0","0.5"
"11021","11","91","0","","","","","","",""
"11022","11","22","0","0","","","","","",""
"11023","11","103","劇本和班表","11024","0","","","","",""
"11024","11","3","119931","psy_miyako_talk4","1","","","0.2","",""
"11025","11","21","vo_minigame_1008","vo_minigame_1008_drama_1103","0","0","","","",""
"11026","11","11","119931","……在製作布丁上\n完全派不上用場喲。\n宮子不該拜託你的。","4","1","0","0","0","0.5"
"11027","11","91","0","","","","","","",""
"11028","11","22","0","0","","","","","",""
"11029","11","3","119931","psy_miyako_sad1","1","","","0.2","",""
"11030","11","21","vo_minigame_1008","vo_minigame_1008_drama_1104","0","0","","","",""
"11031","11","11","119931","這也跟你認識的人有關係嗎？\n你認識的人\n都是一群怪咖來的！","4","1","0","0","0","0.5"
"11032","11","91","0","","","","","","",""
"11033","11","22","0","0","","","","","",""
"11034","11","3","119931","psy_miyako_talk_joy1","1","","","0.2","",""
"11035","11","21","vo_minigame_1008","vo_minigame_1008_drama_1105","0","0","","","",""
"11036","11","11","119931","不過因為宮子很溫柔，\n就算是你那派不上用場的線索，\n人家也可以做出好吃的布丁喲！\n感恩戴德吧！","5","1","0","0","0","0.5"
"11037","11","93","5","1","","","","","",""
"11038","11","3","119931","psy_miyako_doya_in","0","psy_miyako_doya_loop","1","0.2","0",""
"11039","11","91","11036","","","","","","",""
"11040","11","22","0","0","","","","","",""
"11041","11","93","1.5","","","","","","",""
"11042","11","91","0","","","","","","",""
