16fb6785eff41b82857e5a8dfd1c80e45bdfd475aad3214738c186220ccd60a1,29c2304d034d65a240aa090c2332e03ecf7766cccb6915e49fe70dac8c2bfdca,13828f3578162c4306203afadb7bd31008b8d2310e379547fff2597b6b54eb43,64f445f47005774b0df479423f67b0130d000caf786a5c1a032f38c4f0723a61,b5997a4d41f3d5b290c4331449184775fb84be52a289c8e4cb238cf143cf03b6,c9e1ce749f9937f296341fc3bf77280a65e64a847c70d2ade43d806fb51f613e,22724dd7c8dab7662eff70cba3baa7ee404cb9fc06c47d6e3100c9bff4324095,3d61d1810a05195d00fa131a598ac261c1bb4aa9d6442aeded0ad3bf044df993,22ab0c028f660f652f7b8dc541c91b7f86ea721e7d6afce3a13b690454de1a8f,7093463cbedceaaefe8223056f60f333d178af2b12bff3c316034d0248dbd3df,f63c5b07d43fa54b45e44ec128b2a3b4663205198e12081f538359329a4628b5,b344fb366c1412620528a9219af6dd37eb57b27f3bc3de11871359228a0246ec,a0e1b481aae2d0a5fe19257fd2444047ae1d694604c0bb10226b92933f8dcbf2
"","","20","228","","228","1000","","","-1","出發，前往靈妙的森林深處","2022-06-15 15:00:00","出發，前往靈妙的森林深處"
"","","20","229","","229","1000","","","-1","破曉之星的夏日遊戲　於夏海閃耀的三份心意","2022-07-15 15:00:00","破曉之星的夏日遊戲　於夏海閃耀的三份心意"
"","","20","230","","230","1000","","","-1","海將海馬指揮官","2022-07-15 15:00:00","海將海馬司令"
"","","20","231","","231","1500","","","-1","Secret Star","2022-07-15 15:00:00","Secret Star"
"","","20","232","","232","1000","","","-1","飛奔吧常夏！極限沙灘搶旗","2022-07-15 15:00:00","飛奔吧常夏！極限沙灘搶旗！"
"","","20","233","","233","1000","","","-1","小小夏日回憶錄　在海邊發現的小小幸福","2022-08-15 15:00:00","小小夏日回憶錄　在海岸上找到的微小幸福"
"","","20","234","","234","1000","","","-1","月光之門","2022-08-15 15:00:00","月光之門"
"","","20","235","","235","1500","","","-1","滿心期待SUMMER TIME！","2022-08-15 15:00:00","滿心期待SUMMER TIME"
"","","20","236","","236","1000","","","-1","小繆快快長大日記","2022-08-15 15:00:00","小繆快快長大日記"
"","","20","237","","237","1000","","","-1","真步真步的神奇旅程！　旅行的少女與邊境的大樹","2022-09-15 15:00:00","真步真步的神奇旅程！　旅行的少女與邊境的大樹"
"","","20","238","","238","1000","","","-1","哀執的植物羊","2022-09-15 15:00:00","哀執的植物羊"
"","","20","239","","239","1500","","","-1","優雅少女旅程","2022-09-15 15:00:00","優雅少女旅程"
"","","20","240","","240","1000","","","-1","點讚！最愛！大集合！　至高祭典與少女祕密的本命任務","2022-10-15 15:00:00","點讚！最愛！大集合！　至高祭典與少女祕密的本命任務"
"","","20","241","","241","1000","","","-1","瘋狂直播主‧輝美","2022-10-15 15:00:00","瘋狂直播主‧鏡"
"","","20","242","","242","1500","","","-1","O-TA-O-TA WORLD","2022-10-15 15:00:00","O-TA-O-TA WORLD"
"","","20","243","","243","1000","","","-1","部族精神　高揭之劍與榮耀和平之橋","2022-11-15 15:00:00","部族精神　高揭之劍與榮耀和平之橋"
"","","20","244","","244","1000","","","-1","黑曜魔像","2022-11-15 15:00:00","黑曜魔像"
"","","20","245","","245","1500","","","-1","Knight's Soul","2022-11-15 15:00:00","Knight's Soul"
"","","20","246","","246","1000","","","-1","Happy Happening　幸福的雙子天使與聖誕夜的禮物","2022-12-15 15:00:00","Happy Happening　幸福的雙子天使與聖誕夜的禮物"
"","","20","247","","247","1000","","","-1","不幸福的多倫多獸","2022-12-15 15:00:00","不幸福的多倫多獸"
"","","20","248","","248","1500","","","-1","初雪雙胞胎的求愛","2022-12-15 15:00:00","初雪雙胞胎的求愛"
"","","20","249","","249","1000","","","-1","煙霧繚繞忘年奇譚　為旭日初升舉杯","2023-01-15 15:00:00","煙霧繚繞忘年奇譚　為旭日初升舉杯"
"","","20","250","","250","1000","","","-1","汙穢的湯之神‧陽卵","2023-01-15 15:00:00","汙穢的湯之神‧陽卵"
"","","20","251","","251","1500","","","-1","ma.sa.yu.me.","2023-01-15 15:00:00","ma.sa.yu.me."
"","","20","252","","252","1000","","","-1","新春每日溫泉","2023-01-15 15:00:00","新春每日溫泉"
"","","20","253","","253","1000","","","2116007","終炎的理想鄉","2023-01-15 15:00:00","終炎的理想鄉"
"","","20","254","","254","1000","","","2116007","甦醒的威脅們","2023-01-15 15:00:00","甦醒的威脅們"
"","","20","255","","255","1000","","","2116007","虛偽的救濟者","2023-01-15 15:00:00","虛偽的救贖者"
"","","20","256","","256","1000","","","2116007","司掌終炎的魔術師","2023-01-15 15:00:00","司掌終炎的魔術師"
"","","20","257","","257","1000","","","2116007","追尋奧祕力量之人","2023-01-15 15:00:00","追尋奧祕力量之人"
"","","20","258","","258","1000","","","-1","嚮往著希望的樂園","2023-02-15 15:00:00","嚮往著希望的樂園"
"","","20","259","","259","1000","","","-1","即便在充滿不確定性的未來","2023-02-15 15:00:00","即便在充滿不確定性的未來"
"","","20","260","","260","1000","","","-1","樂園守護者","2023-02-15 15:00:00","樂園守護者"
"","","20","261","","261","1000","","","-1","象徵久遠庭園之人","2023-02-15 15:00:00","象徵久遠庭園之人"
"","","20","262","","262","1500","","","-1","Never Lose Again","2023-02-15 15:00:00","Never Lose Again"
"","","20","263","","263","1000","","","-1","貓與懷舊點心的咖啡廳　歡迎光臨Café Naschkatze","2023-03-15 15:00:00","貓與懷舊點心的咖啡廳 歡迎光臨Café Naschkatze"
"","","20","264","","264","1000","","","-1","祈福託災的招財貓","2023-03-15 15:00:00","祈福託災的招財貓"
"","","20","265","","265","1500","","","-1","喵喵的奮力一擊","2023-03-15 15:00:00","喵喵的奮力一擊"
"","","20","266","","266","1000","","","-1","Dears　歡迎回家與我回來了的約定","2023-04-15 15:00:00","Dears歡迎回來與我回來了的約定"
"","","20","267","","267","1000","","","-1","大王猩猩","2023-04-15 15:00:00","大王猩猩"
"","","20","268","","268","1500","","","-1","我的色彩STORY","2023-04-15 15:00:00","我的色彩STORY"
"","","20","269","","269","1000","","","-1","魔物生態報告書","2023-04-15 15:00:00","魔物生態報告書"
"","","20","270","","270","1000","","","-1","萬花綻放的新天地","2023-04-15 15:00:00","萬花綻放的新天地"
"","","20","271","","271","1000","","","-1","吉歐‧提格尼亞的戰鬥","2023-04-15 15:00:00","吉歐提格尼亞的戰鬥"
"","","20","272","","272","1000","","","-1","Connect‧With‧Blue　直至少女前往天際","2023-05-15 15:00:00","Connect‧With‧Blue　直至少女前往天際"
"","","20","273","","273","1000","","","-1","智慧的鍊金術師‧莫夫","2023-05-15 15:00:00","智慧的鍊金術師‧莫夫"
"","","20","274","","274","1500","","","-1","羽翼的序幕","2023-05-15 15:00:00","羽翼的序幕"
"","","20","275","","275","1000","","","-1","蘭德索爾一期一會","2023-05-15 15:00:00","蘭德索爾一期一會"
"","","20","276","","276","1000","","","-1","次元斷層","2023-05-15 15:00:00","次元斷層"
"","","20","277","","277","1000","","","-1","出現於次元夾縫的威脅","2023-05-15 15:00:00","出現於次元夾縫的威脅"
"","","20","278","","278","1000","","","-1","華麗世界的強敵","2023-05-15 15:00:00","華麗世界的強敵"
"","","20","279","","279","1000","","","-1","吸血鬼傳聞錄　黑夜與美麗的饗宴","2023-06-15 15:00:00","吸血鬼傳聞錄黑夜與美麗的饗宴"
"","","20","280","","280","1000","","","-1","變貌的從者‧布拉德","2023-06-15 15:00:00","變貌的從者布拉德"
"","","20","281","","281","1500","","","-1","Gothical Radical † Eternal Wedding","2023-06-15 15:00:00","Gothical Radical Eternal Wedding"
"","","20","282","","282","1000","","","-1","雪的審美會","2023-06-15 15:00:00","雪的審美會"
"","","20","283","","283","1000","","","-1","Princess Fight☆","2023-06-15 15:00:00","Princess Fight"
"","","20","284","","284","1000","","","-1","艾爾皮斯島之戰","2023-06-15 15:00:00","艾爾皮斯島之戰"
"","","20","285","","285","1000","","","-1","大間的排光海水大作戰　祕密主義者與禁斷之海","2023-07-15 15:00:00","大間的排光海水大作戰祕密主義者與禁斷之海"
"","","20","286","","286","1000","","","-1","復活的白色島鯨","2023-07-15 15:00:00","復活的白色島鯨"
"","","20","287","","287","1500","","","-1","變身萬花筒","2023-07-15 15:00:00","變身萬花筒"
"","","20","288","","288","1000","","","-1","公主的祕密","2023-07-15 15:00:00","公主的祕密"
"","","20","289","","289","1000","","","-1","美食獵人號，出發前進！","2023-07-15 15:00:00","美食獵人號出發前進"
"","","20","290","","290","1000","","","-1","戰慄幽奇海岸　～夏日度假村驚悚怪談～","2023-08-15 15:00:00","戰慄幽奇海岸夏日度假驚悚物語"
"","","20","291","","291","1000","","","-1","怨恨亡靈","2023-08-15 15:00:00","怨恨亡靈"
"","","20","292","","292","1500","","","-1","愛的羈絆","2023-08-15 15:00:00","愛的羈絆"
"","","20","293","","293","1500","","","2201005","Precious Journey","2023-08-15 15:00:00","Precious Journey"
"","","20","294","","294","1500","","","2201008","晚霞色的漫步","2023-08-15 15:00:00","晚霞色的漫步"
"","","20","295","","295","1000","","","-1","魔法師的青春時日　魔法學園與奇蹟之鐘","2023-09-15 15:00:00","魔法青春日子魔法學園與奇蹟之鐘"
"","","20","296","","296","1000","","","-1","被解放的暴魔‧阿爾杰什","2023-09-15 15:00:00","被解放的暴魔阿爾杰什"
"","","20","297","","297","1500","","","-1","那個春天，從日記的續篇開始","2023-09-15 15:00:00","那個春天從日記的續篇開始"
"","","20","298","","298","1000","","","2201007","萊拉耶爾","2023-09-15 15:00:00","萊拉耶爾"
"","","20","299","","299","1000","","","-1","做好要學習的準備了嗎？","2023-09-15 15:00:00","做好要學習的準備了嗎"
"","","20","300","","300","1000","","","-1","放學後的讀書會","2023-09-15 15:00:00","放學後的讀書會"
"","","20","301","","301","1000","","","-1","浪漫薩拉薩利亞　～沙漠的新娘與不可思議的神燈～","2023-10-15 15:00:00","浪漫薩拉薩利亞　～沙漠的新娘與不可思議的神燈～"
"","","20","302","","302","1000","","","-1","哈立德","2023-10-15 15:00:00","哈立德"
"","","20","303","","303","1500","","","-1","Adenium","2023-10-15 15:00:00","Adenium"
"","","20","304","","304","1000","","","2202001","蠻賊三姊妹","2023-10-15 15:00:00","蠻賊三姊妹"
"","","20","305","","305","1000","","","-1","夢幻的婚姻模擬遊戲","2023-10-15 15:00:00","夢幻的婚姻模擬遊戲"
"","","20","306","","306","1000","","","-1","有魔物！！","2023-10-15 15:00:00","有魔物！！"
"","","20","307","","307","1000","","","-1","新天地的強敵","2023-10-15 15:00:00","新天地的強敵"
"","","20","308","","308","1000","","","-1","Criminal Rookie　天使們的悖論","2023-11-15 15:00:00","Criminal Rookie　天使們的悖論"
"","","20","309","","309","1000","","","-1","最終冒險★","2023-11-15 15:00:00","最終冒險★"
"","","20","310","","310","1500","","","-1","Ylide Lotus","2023-11-15 15:00:00","Ylide Lotus"
"","","20","311","","311","1000","","","-1","旅行與成長（與反省）的記錄","2023-11-15 15:00:00","旅行與成長（與反省）的記錄"
"","","20","312","","312","1000","","","2201001","幻變少女","2023-11-15 15:00:00","幻變少女"
"","","20","313","","313","1000","","","-1","探險","2023-11-15 15:00:00","探險"
"","","20","314","","314","1000","","","-1","聖誕哭泣寶貝　為誰存在的幸福之日","2023-12-15 15:00:00","聖誕哭泣寶貝　為誰存在的幸福之日"
"","","20","315","","315","1000","","","-1","巴西利斯克‧阿洛斯","2023-12-15 15:00:00","巴西利斯克‧阿洛斯"
"","","20","316","","316","1500","","","-1","Christmas Blessing","2023-12-15 15:00:00","Christmas Blessing"
"","","20","317","","317","1000","","","-1","降臨期日曆","2023-12-15 15:00:00","降臨期日曆"
"","","20","318","","318","1000","","","-1","業火燃燒的密林","2023-12-15 15:00:00","業火燃燒的密林"
"","","20","319","","319","1000","","","-1","吉歐‧格黑納之戰","2023-12-15 15:00:00","吉歐‧格黑納之戰"
"","","20","320","","320","1000","","","-1","迎春夢想家們！　新年隕石碎碎平安！？","2024-01-15 15:00:00","迎春夢想家們　新年隕石碎碎平安"
"","","20","321","","321","1000","","","-1","夢中隕石","2024-01-15 15:00:00","夢中隕石"
"","","20","322","","322","1500","","","-1","未來的夢","2024-01-15 15:00:00","未來的夢"
"","","20","323","","323","1000","","","-1","初夢挑戰","2024-01-15 15:00:00","初夢挑戰"
"","","20","324","","324","1000","","","-1","焚燒世界的強敵","2024-01-15 15:00:00","焚燒世界的強敵"
"","","20","325","","325","1000","","","-1","天才發明家三女、布武機","2024-01-15 15:00:00","天才發明家三女布武機"
"","","20","326","","326","1000","","","-1","受難體質的次女、若菜","2024-01-15 15:00:00","受難體質的次女若菜"
"","","20","327","","327","1000","","","-1","心胸開闊的長女、倭","2024-01-15 15:00:00","心胸開闊的長女倭"
"","","20","328","","328","1000","","","2205002","涅妃‧涅羅","2024-01-15 15:00:00","涅妃‧涅羅"
"","","20","329","","329","1000","","","-1","映於鏡中的訪客","2024-02-15 0:00:00","映於鏡中的訪客"
"","","20","330","","330","1000","","","-1","再一次。並且，再也不會。","2024-02-15 0:00:00","再一次。並且，再也不會。"
"","","20","331","","331","1000","","","-1","紅霧精靈","2024-02-15 0:00:00","紅霧精靈"
"","","20","332","","332","1000","","","-1","顯露苦衷 埃拉＆志那都","2024-02-15 0:00:00","顯露苦衷 埃拉＆志那都"
"","","20","333","","333","1500","","","-1","Prayer","2024-02-15 0:00:00","Prayer"
"","","20","334","","334","1000","","","-1","Another Wish‧Log","2024-02-15 0:00:00","Another Wish‧Log"
"","","20","335","","335","1000","","","-1","穿越焚燒的世界","2024-02-15 0:00:00","穿越焚燒的世界"
"","","20","336","","336","1000","","","-1","亂入！蠻賊三姊妹","2024-02-15 0:00:00","亂入！蠻賊三姊妹"
"","","20","337","","337","1000","","","2109008","厄莉絲","2024-02-15 0:00:00","厄莉絲"
"","","20","338","","338","1000","","","-1","寒冬的盛夏與神聖學院的問題兒童","2024-03-15 15:00:00","凜冬中的盛夏與神聖學院的問題兒童"
"","","20","339","","339","1000","","","-1","地獄的聖女富美惠","2024-03-15 15:00:00","地獄的聖女富美惠"
"","","20","340","","340","1500","","","-1","妄想夏日光暈","2024-03-15 15:00:00","妄想夏日光暈"
"","","20","341","","341","1000","","","-1","【LIVE】漂漂河　白天","2024-03-15 15:00:00","【LIVE】漂漂河　白天"
"","","20","342","","342","1000","","","-1","【LIVE】漂漂河　夜晚","2024-03-15 15:00:00","【LIVE】漂漂河　夜晚"
"","","20","343","","343","1000","","","-1","公主騎士之力","2024-03-15 15:00:00","公主騎士之力"
"","","20","344","","344","1000","","","-1","抵達深奧的領域","2024-03-15 15:00:00","抵達深奧的領域"
"","","20","345","","345","1000","","","-1","紅焰的深域","2024-03-15 15:00:00","紅焰的深域"
"","","20","346","","346","1000","","","-1","蒼波的深域","2024-03-15 15:00:00","蒼波的深域"
"","","20","347","","347","1000","","","-1","翠嵐的深域","2024-03-15 15:00:00","翠嵐的深域"
"","","20","348","","348","1000","","","-1","珀天的深域","2024-03-15 15:00:00","珀天的深域"
"","","20","349","","349","1000","","","-1","紫冥的深域","2024-03-15 15:00:00","紫冥的深域"
"","","20","350","","350","1000","","","-1","冷酷・火爆・新兵訓練營　魔鬼教官和鞭子與……糖果？","2024-04-15 15:00:00","CoolieFuryBootCamp魔鬼教官與鞭子與糖果"
"","","20","351","","351","1000","","","-1","剛雷獸‧雷葛宏","2024-04-15 15:00:00","剛雷獸雷葛宏"
"","","20","352","","352","1500","","","-1","Into The Trust","2024-04-15 15:00:00","IntoTheTrust"
"","","20","353","","353","1000","","","-1","惠理子和真琴的行軍A-Go-Go！","2024-04-15 15:00:00","惠理子和真琴的行軍A-Go-Go"
"","","20","354","","354","1000","","","-1","新兵們，隨我來","2024-04-15 15:00:00","新兵們隨我來"
"","","20","355","","355","1000","","","-1","前往決鬥的舞台","2024-04-15 15:00:00","前往決鬥的舞台"
"","","20","356","","356","1000","","","-1","戰鬥試煉場，開幕！","2024-04-15 15:00:00","戰鬥試煉場開幕"
"","","20","357","","357","1000","","","-1","花開季節的真心","2024-05-15 15:00:00","花開時節的真誠心意"
"","","20","358","","358","1000","","","-1","魔物植物‧莫培爾培","2024-05-15 15:00:00","魔物植物莫培爾培"
"","","20","359","","359","1500","","","-1","映照在眼中的倒影","2024-05-15 15:00:00","映照在眼中的倒影"
"","","20","360","","360","1000","","","-1","坐鎮於煉獄之物","2024-05-15 15:00:00","坐鎮於煉獄之物"
"","","20","361","","361","1000","","","-1","大夢想樂園大遊行　寶石兔與祕密的夥伴們","2024-06-15 15:00:00","大夢想樂園大遊行　寶石兔與祕密的夥伴們"
"","","20","362","","362","1000","","","-1","捲土重來‧吉諾","2024-06-15 15:00:00","捲土重來‧吉諾"
"","","20","363","","363","1500","","","-1","神奇寶石遊行！","2024-06-15 15:00:00","神奇寶石遊行！"
"","","20","364","","364","1000","","","-1","大夢想樂園導覽","2024-06-15 15:00:00","大夢想樂園導覽"
"","","20","365","","365","1000","","","-1","集合吧，做好事社團！　美空的愉快暑假","2024-07-15 15:00:00","集合吧，做好事社團！　美空的愉快暑假"
"","","20","366","","366","1000","","","-1","盛夏的發狂史萊姆","2024-07-15 15:00:00","盛夏的發狂史萊姆"
"","","20","367","","367","1500","","","-1","Ai-愛的逃亡★","2024-07-15 15:00:00","Ai-愛的逃亡★"
"","","20","368","","368","1000","","","-1","修復夏日相片","2024-07-15 15:00:00","修復夏日相片"
"","","20","369","","369","1000","","","-1","幻惑的妖精　-於盛夏之園起舞的身影-","2024-08-15 15:00:00","幻惑的妖精於盛夏之園起舞的身影"
"","","20","370","","370","1000","","","-1","混沌生成系統","2024-08-15 15:00:00","混沌發電機"
"","","20","371","","371","1500","","","-1","Re:collection","2024-08-15 15:00:00","回憶"
"","","20","372","","372","1000","","","-1","水都的回憶","2024-08-15 15:00:00","水都的回憶"
"","","20","373","","373","1000","","","2209006","煉獄之叛亂","2024-09-15 15:00:00","煉獄之叛亂"
"","","20","374","","374","1000","","","2209006","煉獄之叛亂　-六凶‧魔蜘蛛阿剌克涅-","2024-09-15 15:00:00","煉獄之叛亂六凶魔蜘蛛阿剌克涅"
"","","20","375","","375","1000","","","2209006","與魔蜘蛛僕人的戰鬥","2024-09-15 15:00:00","與魔蜘蛛僕人的戰鬥"
"","","20","376","","376","1000","","","2209006","拿不准的盜賊三姊妹","2024-09-15 15:00:00","拿不准的盜賊三姊妹"
"","","20","377","","377","1000","","","2209006","與革命少女的戰鬥","2024-09-15 15:00:00","與革命少女的戰鬥"
"","","20","378","","378","1000","","","2209006","潛藏在地底煉獄的災禍","2024-09-15 15:00:00","潛藏在地底煉獄的災禍"
"","","20","379","","379","1000","","","2209006","甦醒的六凶‧魔蜘蛛阿剌克涅","2024-09-15 15:00:00","甦醒的六凶魔蜘蛛阿剌克涅"
"","","20","380","","380","1000","","","2209006","再臨的公主造型冰龍","2024-09-15 15:00:00","再臨的公主造型冰龍"
"","","20","381","","381","1000","","","2104010","雪菲","2024-09-15 15:00:00","雪菲"
"","","20","382","","382","1000","","","2209006","芙蕾雅","2024-09-15 15:00:00","芙蕾雅"
"","","20","383","","383","1000","","","2209006","阿剌克涅","2024-09-15 15:00:00","阿剌克涅"
"","","20","384","","384","1000","","","2209006","顯現的魔蜘蛛真容","2024-09-15 15:00:00","顯現的魔蜘蛛真容"
"","","20","385","","385","1000","","","-1","望的一日店長記　這裡是阿爾克絲鍊金堂","2024-10-15 15:00:00","望的一日店長記　這裡是阿爾克絲鍊金堂"
"","","20","386","","386","1000","","","-1","惡毒巨蛇","2024-10-15 15:00:00","惡毒巨蛇"
"","","20","387","","387","1500","","","-1","Dance in the Fragrance","2024-10-15 15:00:00","Dance in the Fragrance"
"","","20","388","","388","1000","","","-1","阿爾克絲鍊金堂　業務日誌","2024-10-15 15:00:00","阿爾克絲鍊金堂　業務日誌"
"","","20","389","","389","1000","","","-1","阿爾克絲鍊金堂","2024-10-15 15:00:00","阿爾克絲鍊金堂"
"","","20","390","","390","1000","","","-1","阿爾克絲鍊金堂（化學Ver.）","2024-10-15 15:00:00","阿爾克絲鍊金堂　化學版本"
"","","20","391","","391","1000","","","-1","蠻賊歸來　炎國的無法無天姊妹","2024-11-15 15:00:00","蠻賊歸來　炎國的無法無天姊妹"
"","","20","392","","392","1000","","","-1","超級 衝刺喬","2024-11-15 15:00:00","超級 衝刺喬"
"","","20","393","","393","1500","","","-1","狂野蠻賊表演時間！！","2024-11-15 15:00:00","狂野蠻賊表演時間"
"","","20","394","","394","1000","","","-1","衝突！破壞！非法坦克大戰","2024-11-15 15:00:00","衝突　破壞　非法坦克大戰"
"","","20","395","","395","1000","","","-1","出擊吧！戰車戰鬥！","2024-11-15 15:00:00","出擊吧　戰車戰鬥"
"","","20","396","","396","1000","","","-1","Let's！「究極鍊成」！","2024-11-15 15:00:00","Let's　究極鍊成"
"","","20","397","","397","1000","","","-1","於此地邂逅身經百戰的強敵","2024-11-15 15:00:00","於此地邂逅身經百戰的強敵"
"","","20","398","","398","1000","","","-1","Love＆Punishment　惡魔送來的聖誕節","2024-12-15 15:00:00","Love＆Punishment惡魔送來的聖誕節"
"","","20","399","","399","1000","","","-1","年幼鬼魂 吐舌鬼","2024-12-15 15:00:00","年幼鬼魂吐舌鬼"
"","","20","400","","400","1500","","","-1","今晚，在槲寄生底下","2024-12-15 15:00:00","今晚在槲寄生底下"
"","","20","401","","401","1000","","","-1","朱火深淵","2024-12-15 15:00:00","朱火深淵"
"","","20","402","","402","1000","","","-1","轟流深淵","2024-12-15 15:00:00","轟流深淵"
"","","20","403","","403","1000","","","-1","烈風深淵","2024-12-15 15:00:00","烈風深淵"
"","","20","404","","404","1000","","","-1","燦爛深淵","2024-12-15 15:00:00","燦爛深淵"
"","","20","405","","405","1000","","","-1","玄闇深淵","2024-12-15 15:00:00","玄闇深淵"
"","","20","406","","406","1000","","","-1","征戰深遠的龍潭虎穴","2024-12-15 15:00:00","征戰深遠的潛魔深淵"
"","","20","407","","407","1000","","","-1","迎春吉歐‧格黑納　蛇少女與雙姝劍士","2025-1-15 15:00:00","迎春吉歐格黑納蛇少女與雙姝劍士"
"","","20","408","","408","1000","","","-1","咒縛的大蛇‧梅杜希亞娜","2025-1-15 15:00:00","咒縛的大蛇梅杜希亞娜"
"","","20","409","","409","1500","","","-1","Tiny Twin Stars！！","2025-1-15 15:00:00","Tiny Twin Stars"
"","","20","410","","410","1000","","","-1","寂靜的永凍冥界","2025-1-15 15:00:00","寂靜的永凍冥界"
"","","20","411","","411","1000","","","-1","吉歐‧尼布爾黑爾之戰","2025-1-15 15:00:00","吉歐尼布爾黑爾之戰"
"","","20","412","","412","1000","","","-1","靜寂世界的強敵","2025-1-15 15:00:00","靜寂世界的強敵"
"","","20","413","","413","1000","","","2210002","薇歐莉特","2025-1-15 15:00:00","薇歐莉特"
"","","20","414","","414","1000","","","2210002","三魔姬屬","2025-1-15 15:00:00","三魔姬屬"
"","","20","415","","415","1000","","","-1","潛入‧阿斯特朗　七個願望與創世之殘響","2025-2-28 12:00:00","潛入阿斯特朗七個願望與創世之殘響"
"","","20","416","","416","1000","","","-1","妖狐神荒尾‧始源","2025-2-28 12:00:00","妖狐神荒尾初始"
"","","20","417","","417","1000","","","-1","始源‧七重冠冕","2025-2-28 12:00:00","始源雷格利亞斯"
"","","20","418","","418","1500","","","-1","Phosphorus","2025-2-28 12:00:00","Phosphorus"
"","","20","419","","419","1000","","","-1","阿斯特朗開發錄","2025-2-28 12:00:00","阿斯特朗開發錄"
"","","20","420","","420","1000","","","-1","穿越靜寂的世界","2025-2-28 12:00:00","穿越靜寂的世界"
"","","20","421","","421","1000","","","2002002","誓約女君","2025-2-28 12:00:00","誓約女君"
"","","20","422","","422","1000","","","2009005","變貌大妃","2025-2-28 12:00:00","變貌大妃"
"","","20","423","","423","1000","","","2005006","迷宮女王","2025-2-28 12:00:00","迷宮女王"
"","","20","424","","424","1000","","","2005004","霸瞳皇帝","2025-2-28 12:00:00","霸瞳皇帝"
"","","20","425","","425","1000","","","2005003","跳躍王","2025-2-28 12:00:00","跳躍王"
"","","20","426","","426","1000","","","2113007","嚮導老君","2025-2-28 12:00:00","嚮導老君"
"","","20","427","","427","1500","","","2013016","緊緊相連","2025-2-28 12:00:00","緊緊相連"
"","","20","428","","428","1000","","","-1","Andante‧With‧You　祈禱的雙唱響起時","2025-3-31 12:00:00","Andante‧With‧You　祈禱的雙唱響起時"
"","","20","429","","429","1000","","","-1","歪音之精靈","2025-3-31 12:00:00","歪音之精靈"
"","","20","430","","430","1500","","","-1","星詠的祈禱之歌","2025-3-31 12:00:00","星詠的祈禱之歌"
"","","20","431","","431","1000","","","-1","演唱會海報","2025-3-31 12:00:00","演唱會海報"
"","","20","432","","432","1000","","","-1","魔星獸決戰","2025-3-31 12:00:00","魔星獸決戰"
"","","20","433","","433","1000","","","-1","超鋼少女巨型克蘿茜　～大出擊！蘭德索爾爆炸4.1秒前～","2025-4-30 12:00:00","超鋼少女巨型克蘿茜　～大出擊！蘭德索爾爆炸4.1秒前～"
"","","20","434","","434","1000","","","-1","巨鋼機獸‧改造蓋登","2025-4-30 12:00:00","巨鋼機獸‧改造蓋登"
"","","20","435","","435","1500","","","-1","愛！勇氣！巨型克蘿茜","2025-4-30 12:00:00","愛！勇氣！巨型克蘿茜"
"","","20","436","","436","1000","","","-1","克蘿茜大解密","2025-4-30 12:00:00","克蘿茜大解密"
"","","20","437","","437","1000","","","-1","集結！　阿爾克絲＆暮光　密醫與兩位鍊金術師","2025-5-31 12:00:00","集結！　阿爾克絲＆暮光　密醫與兩位鍊金術師"
"","","20","438","","438","1000","","","-1","戀愛的鍊僕‧荷姆荷姆","2025-5-31 12:00:00","戀愛的鍊僕‧荷姆荷姆"
"","","20","439","","439","1500","","","-1","鍊金 Make it！","2025-5-31 12:00:00","鍊金 Make it！"
"","","20","440","","440","1500","","","-1","鍊金 Make it！ (off drama ver.)","2025-5-31 12:00:00","鍊金 Make it！ (off drama ver.)"
"","","20","441","","441","1000","","","-1","鍊金術‧重播","2025-5-31 12:00:00","鍊金術‧重播"
"","","20","442","","442","1000","","","-1","華隸大小姐華音的華麗復仇　～佐以傲嬌粉紅～","2025-6-30 12:00:00","華隸大小姐華音的華麗復仇　～佐以傲嬌粉紅～"
"","","20","443","","443","1000","","","-1","灼麗的劍奴 哥布林女士","2025-6-30 12:00:00","灼麗的劍奴 哥布林女士"
"","","20","444","","444","1500","","","-1","Back×Back","2025-6-30 12:00:00","Back×Back"
"","","20","445","","445","1000","","","-1","華隸大小姐的更生挑戰","2025-6-30 12:00:00","華隸大小姐的更生挑戰"
"","","20","446","","446","1000","","","-1","Summer Dream Refrain　水平線彼端的旅途","2025-7-31 12:00:00","Summer Dream Refrain　水平線彼端的旅途"
"","","20","447","","447","1000","","","-1","厄莉絲的闇影","2025-7-31 12:00:00","厄莉絲的闇影"
"","","20","448","","448","1500","","","-1","幸福的味道","2025-7-31 12:00:00","幸福的味道"
"","","20","449","","449","1000","","","-1","Summer Anemos, Summer Qualia","2025-8-31 12:00:00","Summer Anemos Summer Qualia"
"","","20","450","","450","1000","","","-1","企鵝加丘","2025-8-31 12:00:00","企鵝加丘"
"","","20","451","","451","1500","","","-1","夏日的一片花瓣","2025-8-31 12:00:00","夏日的一片花瓣"
"","","20","452","","452","1000","","","-1","妮諾，建立大奧","2025-8-31 12:00:00","妮諾建立大奧"
"","","20","453","","453","1000","","","-1",", And I Will　以掌握的這雙手","2025-9-30 12:00:00","And I Will　以掌握的這雙手"
"","","20","454","","454","1000","","","-1","霸瞳皇帝'","2025-9-30 12:00:00","霸瞳皇帝'"
"","","20","455","","455","1500","","","-1","Resonate　～奔向尚未見過的明日～","2025-9-30 12:00:00","Resonate　～奔向尚未見過的明日～"
