d27518aa00246c6b468c82a2788ceec66ff215a9d6615b3350dd1409ca24f506,fb603894cadab060750cf539688c6d61c7ab33347e3a02ac817ac9f711966409,b099f9997e059f6264d44dfff586700638d04d5a6532fe1dfcebe7252cfec707,f6aaf5b7601e5fda44f5f1c64b5068136c16b520fbb1a2e5d536810cb1447fef,89fa358aa3ba9fb9530c447203f7963b118c2fdc1b9896a61986a4ae0fe0419f,e95ce2d4f68de15e681cb17a79542b9a758c6572fd2e45241f1880cd2906d2d1,33aac14054c5e5ac42206eeab171c3b9aa61a475fe001f359e850a247df41f66,e5df8ba77512fb5670ec1feb17edffa1dcdc5a642f7007414655dd5835ebf0f1,880944ddb80852cff1088a6561428175bcb1bebe9847fbb629181e5b01f5c3f6,1eeb2bfff694c271ad4ea3a0595805249fa9620919a8d5fbac1e061f43e61253,f2b6819c35f574fb5dd858cd711aaa26526cd267732d83d6466778f29494f584,5025583c1adae2f0c0782e6423ec0cb2328ae76ce6970e7fe3d24e428f721ae5,cd71ca745b30c961cbad8502554bf78edb435a50794ce446bb2c66d78e13a1fc,936a716f0c07f560e043088841ae105fc5341e3a2f837c068614c76f33dc7879,5ae8b4ae77c4254ba42633161299ec619e5d6e6f31dd801117fa82fdea18098f,ee49be042ae1647b1a129086d19e6694bf23e7219e42fb07908a17ae3e7543b5,e2cf0716042339bfcddc45ac300f92dc1f947bd991eca27052ef6f42a4b14367,e74697cc9d78af09238a7d04ba4c9aaa5813363a580ff789a50aaf184d5d7861,899b91e866086cd1dd602085a1ce54336084b9717971871b3ea05a95b6803775,65b723b397877a99113bd6457d60ac0b845add6bed74517f2d3be54ac3ca2fcf,c9ed4a90fbb3adf3547f29de7ee964be593bc745d20be74d832a8dfb5b4e0cbb,5054c0ff4d5af9217425c2902afc7465534e49bf9a3d3c06a804d7ac32794f28,4a14a386d5987863dc677a31094a799f3b3c68582bd57f8f0a4fa01206ec6a12,4beb9ef5674e13e5809907540a05dec90aebc14eaaf1023906b95bd0c78924fd,0b42186508b60a8508473b6c3bdf5c4c8d5085d4f71d9651ff8a4b75364a660a,9c0a1ed79b7702264582212731dcf56d6a5e4c2026d9c1fb7891f10fd6ca96b5,9789a7a53fcabf6b39935ef6998bd949204a6f7be868f3c37861697f36db5896,dc08953a0652b16607d24e9cf57d655963ecd1c87bc21e3476126db24d98a65c,7849c89d22cec501b713b02c504c344a1f0a4ab17843c0bdd5644daacaa7f8e7,4b29e3cde380338e6dc9201019929203a4196593ca271a7e15cad8a17e4ab91b,7ac6fd642aa09cf9f8536ff6aacc584538408beb4f893679108f73c1adbb6b2f
"1003740107","1","100","1","100","1003740102","1003740105","100","100","100","1003740103","100","1","100","1003740109","1003740108","1","1","1","1","1003740106","10037401","100","1003740104","100","6","1","1003740101","1","1003740110","100"
"0","0","0","0","100","1003810103","1003810102","0","100","0","1003810103","34","1","33","0","0","1","1","0","0","0","10038101","0","1003810103","100","1","0","1003810101","1","0","0"
"1003820105","1","100","1","3","1003820102","1003820105","34","100","100","1003820103","100","6","100","1003820105","1003820105","1","1","1","1","1003820105","10038201","33","1003820105","3","6","1","1003820101","1","1003820104","100"
"1003830104","0","100","1","100","1003830102","1003830104","33","100","0","1003830104","100","1","100","1003830103","1003830104","1","1","1","1","1003830104","10038301","100","1003830104","100","6","1","1003830101","1","0","34"
"1003840107","1","100","1","100","1003840102","1003840105","100","100","100","1003840103","100","1","100","1003840109","1003840108","1","1","1","1","1003840106","10038401","100","1003840104","100","6","1","1003840101","1","1003840110","100"
"0","0","0","0","100","1003910103","1003910102","0","100","0","1003910103","34","1","33","0","0","1","1","0","0","0","10039101","0","1003910103","100","1","0","1003910101","1","0","0"
"1003920105","1","100","1","3","1003920102","1003920105","34","100","100","1003920103","100","6","100","1003920105","1003920105","1","1","1","1","1003920105","10039201","33","1003920105","3","6","1","1003920101","1","1003920104","100"
"1003930104","0","100","1","100","1003930102","1003930104","33","100","0","1003930104","100","1","100","1003930103","1003930104","1","1","1","1","1003930104","10039301","100","1003930104","100","6","1","1003930101","1","0","34"
"1003940107","1","100","1","100","1003940102","1003940105","100","100","100","1003940103","100","1","100","1003940109","1003940108","1","1","1","1","1003940106","10039401","100","1003940104","100","6","1","1003940101","1","1003940110","100"
"0","0","0","0","100","1004010103","1004010102","0","100","0","1004010103","34","1","33","0","0","1","1","0","0","0","10040101","0","1004010103","100","1","0","1004010101","1","0","0"
"1004020105","1","100","1","3","1004020102","1004020105","34","100","100","1004020103","100","6","100","1004020105","1004020105","1","1","1","1","1004020105","10040201","33","1004020105","3","6","1","1004020101","1","1004020104","100"
"1004030104","0","100","1","100","1004030102","1004030104","33","100","0","1004030104","100","1","100","1004030103","1004030104","1","1","1","1","1004030104","10040301","100","1004030104","100","6","1","1004030101","1","0","34"
"1004040107","1","100","1","100","1004040102","1004040105","100","100","100","1004040103","100","1","100","1004040109","1004040108","1","1","1","1","1004040106","10040401","100","1004040104","100","6","1","1004040101","1","1004040110","100"
"0","0","0","0","100","1004110103","1004110102","0","100","0","1004110103","34","1","33","0","0","1","1","0","0","0","10041101","0","1004110103","100","1","0","1004110101","1","0","0"
"1004120105","1","100","1","3","1004120102","1004120105","34","100","100","1004120103","100","6","100","1004120105","1004120105","1","1","1","1","1004120105","10041201","33","1004120105","3","6","1","1004120101","1","1004120104","100"
"1004130104","0","100","1","100","1004130102","1004130104","33","100","0","1004130104","100","1","100","1004130103","1004130104","1","1","1","1","1004130104","10041301","100","1004130104","100","6","1","1004130101","1","0","34"
"1004140107","1","100","1","100","1004140102","1004140105","100","100","100","1004140103","100","1","100","1004140109","1004140108","1","1","1","1","1004140106","10041401","100","1004140104","100","6","1","1004140101","1","1004140110","100"
"0","0","0","0","100","1004210103","1004210102","0","100","0","1004210103","34","1","33","0","0","1","1","0","0","0","10042101","0","1004210103","100","1","0","1004210101","1","0","0"
"1004220105","1","100","1","3","1004220102","1004220105","34","100","100","1004220103","100","6","100","1004220105","1004220105","1","1","1","1","1004220105","10042201","33","1004220105","3","6","1","1004220101","1","1004220104","100"
"1004230104","0","100","1","100","1004230102","1004230104","33","100","0","1004230104","100","1","100","1004230103","1004230104","1","1","1","1","1004230104","10042301","100","1004230104","100","6","1","1004230101","1","0","34"
"1004240107","1","100","1","100","1004240102","1004240105","100","100","100","1004240103","100","1","100","1004240109","1004240108","1","1","1","1","1004240106","10042401","100","1004240104","100","6","1","1004240101","1","1004240110","100"
"0","0","0","0","100","1004310103","1004310102","0","100","0","1004310103","34","1","33","0","0","1","1","0","0","0","10043101","0","1004310103","100","1","0","1004310101","1","0","0"
"1004320105","1","100","1","3","1004320102","1004320105","34","100","100","1004320103","100","6","100","1004320105","1004320105","1","1","1","1","1004320105","10043201","33","1004320105","3","6","1","1004320101","1","1004320104","100"
"1004330104","0","100","1","100","1004330102","1004330104","33","100","0","1004330104","100","1","100","1004330103","1004330104","1","1","1","1","1004330104","10043301","100","1004330104","100","6","1","1004330101","1","0","34"
"1004340107","1","100","1","100","1004340102","1004340105","100","100","100","1004340103","100","1","100","1004340109","1004340108","1","1","1","1","1004340106","10043401","100","1004340104","100","6","1","1004340101","1","1004340110","100"
"0","0","0","0","100","1004410103","1004410102","0","100","0","1004410103","34","1","33","0","0","1","1","0","0","0","10044101","0","1004410103","100","1","0","1004410101","1","0","0"
"1004420105","1","100","1","3","1004420102","1004420105","34","100","100","1004420103","100","6","100","1004420105","1004420105","1","1","1","1","1004420105","10044201","33","1004420105","3","6","1","1004420101","1","1004420104","100"
"1004430104","0","100","1","100","1004430102","1004430104","33","100","0","1004430104","100","1","100","1004430103","1004430104","1","1","1","1","1004430104","10044301","100","1004430104","100","6","1","1004430101","1","0","34"
"1004440107","1","100","1","100","1004440102","1004440105","100","100","100","1004440103","100","1","100","1004440109","1004440108","1","1","1","1","1004440106","10044401","100","1004440104","100","6","1","1004440101","1","1004440110","100"
"0","0","0","0","100","1004510103","1004510102","0","100","0","1004510103","34","1","33","0","0","1","1","0","0","0","10045101","0","1004510103","100","1","0","1004510101","1","0","0"
"1004520105","1","100","1","3","1004520102","1004520105","34","100","100","1004520103","100","6","100","1004520105","1004520105","1","1","1","1","1004520105","10045201","33","1004520105","3","6","1","1004520101","1","1004520104","100"
"1004530104","0","100","1","100","1004530102","1004530104","33","100","0","1004530104","100","1","100","1004530103","1004530104","1","1","1","1","1004530104","10045301","100","1004530104","100","6","1","1004530101","1","0","34"
"1004540107","1","100","1","100","1004540102","1004540105","100","100","100","1004540103","100","1","100","1004540109","1004540108","1","1","1","1","1004540106","10045401","100","1004540104","100","6","1","1004540101","1","1004540110","100"
"0","0","0","0","100","1004610103","1004610102","0","100","0","1004610103","34","1","33","0","0","1","1","0","0","0","10046101","0","1004610103","100","1","0","1004610101","1","0","0"
"1004620105","1","100","1","3","1004620102","1004620105","34","100","100","1004620103","100","6","100","1004620105","1004620105","1","1","1","1","1004620105","10046201","33","1004620105","3","6","1","1004620101","1","1004620104","100"
"1004630104","0","100","1","100","1004630102","1004630104","33","100","0","1004630104","100","1","100","1004630103","1004630104","1","1","1","1","1004630104","10046301","100","1004630104","100","6","1","1004630101","1","0","34"
"1004640107","1","100","1","100","1004640102","1004640105","100","100","100","1004640103","100","1","100","1004640109","1004640108","1","1","1","1","1004640106","10046401","100","1004640104","100","6","1","1004640101","1","1004640110","100"
"0","0","0","0","100","1004710103","1004710102","0","100","0","1004710103","34","1","33","0","0","1","1","0","0","0","10047101","0","1004710103","100","1","0","1004710101","1","0","0"
"1004720105","1","100","1","3","1004720102","1004720105","34","100","100","1004720103","100","6","100","1004720105","1004720105","1","1","1","1","1004720105","10047201","33","1004720105","3","6","1","1004720101","1","1004720104","100"
"1004730104","0","100","1","100","1004730102","1004730104","33","100","0","1004730104","100","1","100","1004730103","1004730104","1","1","1","1","1004730104","10047301","100","1004730104","100","6","1","1004730101","1","0","34"
"1004740107","1","100","1","100","1004740102","1004740105","100","100","100","1004740103","100","1","100","1004740109","1004740108","1","1","1","1","1004740106","10047401","100","1004740104","100","6","1","1004740101","1","1004740110","100"
"0","0","0","0","100","1004810103","1004810102","0","100","0","1004810103","34","1","33","0","0","1","1","0","0","0","10048101","0","1004810103","100","1","0","1004810101","1","0","0"
"1004820105","1","100","1","3","1004820102","1004820105","34","100","100","1004820103","100","6","100","1004820105","1004820105","1","1","1","1","1004820105","10048201","33","1004820105","3","6","1","1004820101","1","1004820104","100"
"1004830104","0","100","1","100","1004830102","1004830104","33","100","0","1004830104","100","1","100","1004830103","1004830104","1","1","1","1","1004830104","10048301","100","1004830104","100","6","1","1004830101","1","0","34"
"1004840107","1","100","1","100","1004840102","1004840105","100","100","100","1004840103","100","1","100","1004840109","1004840108","1","1","1","1","1004840106","10048401","100","1004840104","100","6","1","1004840101","1","1004840110","100"
"0","0","0","0","100","1004910103","1004910102","0","100","0","1004910103","34","1","33","0","0","1","1","0","0","0","10049101","0","1004910103","100","1","0","1004910101","1","0","0"
"1004920105","1","100","1","3","1004920102","1004920105","34","100","100","1004920103","100","6","100","1004920105","1004920105","1","1","1","1","1004920105","10049201","33","1004920105","3","6","1","1004920101","1","1004920104","100"
"1004930104","0","100","1","100","1004930102","1004930104","33","100","0","1004930104","100","1","100","1004930103","1004930104","1","1","1","1","1004930104","10049301","100","1004930104","100","6","1","1004930101","1","0","34"
"1004940107","1","100","1","100","1004940102","1004940105","100","100","100","1004940103","100","1","100","1004940109","1004940108","1","1","1","1","1004940106","10049401","100","1004940104","100","6","1","1004940101","1","1004940110","100"
"0","0","0","0","100","1005010103","1005010102","0","100","0","1005010103","34","1","33","0","0","1","1","0","0","0","10050101","0","1005010103","100","1","0","1005010101","1","0","0"
"1005020105","1","100","1","3","1005020102","1005020105","34","100","100","1005020103","100","6","100","1005020105","1005020105","1","1","1","1","1005020105","10050201","33","1005020105","3","6","1","1005020101","1","1005020104","100"
"1005030104","0","100","1","100","1005030102","1005030104","33","100","0","1005030104","100","1","100","1005030103","1005030104","1","1","1","1","1005030104","10050301","100","1005030104","100","6","1","1005030101","1","0","34"
"1005040107","1","100","1","100","1005040102","1005040105","100","100","100","1005040103","100","1","100","1005040109","1005040108","1","1","1","1","1005040106","10050401","100","1005040104","100","6","1","1005040101","1","1005040110","100"
"0","0","0","0","100","1005110103","1005110102","0","100","0","1005110103","34","1","33","0","0","1","1","0","0","0","10051101","0","1005110103","100","1","0","1005110101","1","0","0"
"1005120105","1","100","1","3","1005120102","1005120105","34","100","100","1005120103","100","6","100","1005120105","1005120105","1","1","1","1","1005120105","10051201","33","1005120105","3","6","1","1005120101","1","1005120104","100"
"1005130104","0","100","1","100","1005130102","1005130104","33","100","0","1005130104","100","1","100","1005130103","1005130104","1","1","1","1","1005130104","10051301","100","1005130104","100","6","1","1005130101","1","0","34"
"1005140107","1","100","1","100","1005140102","1005140105","100","100","100","1005140103","100","1","100","1005140109","1005140108","1","1","1","1","1005140106","10051401","100","1005140104","100","6","1","1005140101","1","1005140110","100"
"0","0","0","0","100","1005210103","1005210102","0","100","0","1005210103","34","1","33","0","0","1","1","0","0","0","10052101","0","1005210103","100","1","0","1005210101","1","0","0"
"1005220105","1","100","1","3","1005220102","1005220105","34","100","100","1005220103","100","6","100","1005220105","1005220105","1","1","1","1","1005220105","10052201","33","1005220105","3","6","1","1005220101","1","1005220104","100"
"1005230104","0","100","1","100","1005230102","1005230104","33","100","0","1005230104","100","1","100","1005230103","1005230104","1","1","1","1","1005230104","10052301","100","1005230104","100","6","1","1005230101","1","0","34"
"1005240107","1","100","1","100","1005240102","1005240105","100","100","100","1005240103","100","1","100","1005240109","1005240108","1","1","1","1","1005240106","10052401","100","1005240104","100","6","1","1005240101","1","1005240110","100"
"0","0","0","0","100","1005310103","1005310102","0","100","0","1005310103","34","1","33","0","0","1","1","0","0","0","10053101","0","1005310103","100","1","0","1005310101","1","0","0"
"1005320105","1","100","1","3","1005320102","1005320105","34","100","100","1005320103","100","6","100","1005320105","1005320105","1","1","1","1","1005320105","10053201","33","1005320105","3","6","1","1005320101","1","1005320104","100"
"1005330104","0","100","1","100","1005330102","1005330104","33","100","0","1005330104","100","1","100","1005330103","1005330104","1","1","1","1","1005330104","10053301","100","1005330104","100","6","1","1005330101","1","0","34"
"1005340107","1","100","1","100","1005340102","1005340105","100","100","100","1005340103","100","1","100","1005340109","1005340108","1","1","1","1","1005340106","10053401","100","1005340104","100","6","1","1005340101","1","1005340110","100"
"0","0","0","0","100","1005410103","1005410102","0","100","0","1005410103","34","1","33","0","0","1","1","0","0","0","10054101","0","1005410103","100","1","0","1005410101","1","0","0"
"1005420105","1","100","1","3","1005420102","1005420105","34","100","100","1005420103","100","6","100","1005420105","1005420105","1","1","1","1","1005420105","10054201","33","1005420105","3","6","1","1005420101","1","1005420104","100"
"1005430104","0","100","1","100","1005430102","1005430104","33","100","0","1005430104","100","1","100","1005430103","1005430104","1","1","1","1","1005430104","10054301","100","1005430104","100","6","1","1005430101","1","0","34"
"1005440107","1","100","1","100","1005440102","1005440105","100","100","100","1005440103","100","1","100","1005440109","1005440108","1","1","1","1","1005440106","10054401","100","1005440104","100","6","1","1005440101","1","1005440110","100"
"0","0","0","0","100","1005510103","1005510102","0","100","0","1005510103","34","1","33","0","0","1","1","0","0","0","10055101","0","1005510103","100","1","0","1005510101","1","0","0"
"1005520105","1","100","1","3","1005520102","1005520105","34","100","100","1005520103","100","6","100","1005520105","1005520105","1","1","1","1","1005520105","10055201","33","1005520105","3","6","1","1005520101","1","1005520104","100"
"1005530104","0","100","1","100","1005530102","1005530104","33","100","0","1005530104","100","1","100","1005530103","1005530104","1","1","1","1","1005530104","10055301","100","1005530104","100","6","1","1005530101","1","0","34"
"1005540107","1","100","1","100","1005540102","1005540105","100","100","100","1005540103","100","1","100","1005540109","1005540108","1","1","1","1","1005540106","10055401","100","1005540104","100","6","1","1005540101","1","1005540110","100"
"0","0","0","0","100","1005610103","1005610102","0","100","0","1005610103","34","1","33","0","0","1","1","0","0","0","10056101","0","1005610103","100","1","0","1005610101","1","0","0"
"1005620105","1","100","1","3","1005620102","1005620105","34","100","100","1005620103","100","6","100","1005620105","1005620105","1","1","1","1","1005620105","10056201","33","1005620105","3","6","1","1005620101","1","1005620104","100"
"1005630104","0","100","1","100","1005630102","1005630104","33","100","0","1005630104","100","1","100","1005630103","1005630104","1","1","1","1","1005630104","10056301","100","1005630104","100","6","1","1005630101","1","0","34"
"1005640107","1","100","1","100","1005640102","1005640105","100","100","100","1005640103","100","1","100","1005640109","1005640108","1","1","1","1","1005640106","10056401","100","1005640104","100","6","1","1005640101","1","1005640110","100"
"0","0","0","0","100","1005710103","1005710102","0","100","0","1005710103","34","1","33","0","0","1","1","0","0","0","10057101","0","1005710103","100","1","0","1005710101","1","0","0"
"1005720105","1","100","1","3","1005720102","1005720105","34","100","100","1005720103","100","6","100","1005720105","1005720105","1","1","1","1","1005720105","10057201","33","1005720105","3","6","1","1005720101","1","1005720104","100"
"1005730104","0","100","1","100","1005730102","1005730104","33","100","0","1005730104","100","1","100","1005730103","1005730104","1","1","1","1","1005730104","10057301","100","1005730104","100","6","1","1005730101","1","0","34"
"1005740107","1","100","1","100","1005740102","1005740105","100","100","100","1005740103","100","1","100","1005740109","1005740108","1","1","1","1","1005740106","10057401","100","1005740104","100","6","1","1005740101","1","1005740110","100"
"0","0","0","0","100","1005810103","1005810102","0","100","0","1005810103","34","1","33","0","0","1","1","0","0","0","10058101","0","1005810103","100","1","0","1005810101","1","0","0"
"1005820105","1","100","1","3","1005820102","1005820105","34","100","100","1005820103","100","6","100","1005820105","1005820105","1","1","1","1","1005820105","10058201","33","1005820105","3","6","1","1005820101","1","1005820104","100"
"1005830104","0","100","1","100","1005830102","1005830104","33","100","0","1005830104","100","1","100","1005830103","1005830104","1","1","1","1","1005830104","10058301","100","1005830104","100","6","1","1005830101","1","0","34"
"1005840107","1","100","1","100","1005840102","1005840105","100","100","100","1005840103","100","1","100","1005840109","1005840108","1","1","1","1","1005840106","10058401","100","1005840104","100","6","1","1005840101","1","1005840110","100"
"0","0","0","0","100","1005910103","1005910102","0","100","0","1005910103","34","1","33","0","0","1","1","0","0","0","10059101","0","1005910103","100","1","0","1005910101","1","0","0"
"1005920105","1","100","1","3","1005920102","1005920105","34","100","100","1005920103","100","6","100","1005920105","1005920105","1","1","1","1","1005920105","10059201","33","1005920105","3","6","1","1005920101","1","1005920104","100"
"1005930104","0","100","1","100","1005930102","1005930104","33","100","0","1005930104","100","1","100","1005930103","1005930104","1","1","1","1","1005930104","10059301","100","1005930104","100","6","1","1005930101","1","0","34"
"1005940107","1","100","1","100","1005940102","1005940105","100","100","100","1005940103","100","1","100","1005940109","1005940108","1","1","1","1","1005940106","10059401","100","1005940104","100","6","1","1005940101","1","1005940110","100"
"0","0","0","0","100","1006010103","1006010102","0","100","0","1006010103","34","1","33","0","0","1","1","0","0","0","10060101","0","1006010103","100","1","0","1006010101","1","0","0"
"1006020105","1","100","1","3","1006020102","1006020105","34","100","100","1006020103","100","6","100","1006020105","1006020105","1","1","1","1","1006020105","10060201","33","1006020105","3","6","1","1006020101","1","1006020104","100"
"1006030104","0","100","1","100","1006030102","1006030104","33","100","0","1006030104","100","1","100","1006030103","1006030104","1","1","1","1","1006030104","10060301","100","1006030104","100","6","1","1006030101","1","0","34"
"1006040107","1","100","1","100","1006040102","1006040105","100","100","100","1006040103","100","1","100","1006040109","1006040108","1","1","1","1","1006040106","10060401","100","1006040104","100","6","1","1006040101","1","1006040110","100"
"0","0","0","0","100","1006110103","1006110102","0","100","0","1006110103","34","1","33","0","0","1","1","0","0","0","10061101","0","1006110103","100","1","0","1006110101","1","0","0"
"1006120105","1","100","1","3","1006120102","1006120105","34","100","100","1006120103","100","6","100","1006120105","1006120105","1","1","1","1","1006120105","10061201","33","1006120105","3","6","1","1006120101","1","1006120104","100"
"1006130104","0","100","1","100","1006130102","1006130104","33","100","0","1006130104","100","1","100","1006130103","1006130104","1","1","1","1","1006130104","10061301","100","1006130104","100","6","1","1006130101","1","0","34"
"1006140107","1","100","1","100","1006140102","1006140105","100","100","100","1006140103","100","1","100","1006140109","1006140108","1","1","1","1","1006140106","10061401","100","1006140104","100","6","1","1006140101","1","1006140110","100"
"0","0","0","0","100","1006210103","1006210102","0","100","0","1006210103","34","1","33","0","0","1","1","0","0","0","10062101","0","1006210103","100","1","0","1006210101","1","0","0"
"1006220105","1","100","1","3","1006220102","1006220105","34","100","100","1006220103","100","6","100","1006220105","1006220105","1","1","1","1","1006220105","10062201","33","1006220105","3","6","1","1006220101","1","1006220104","100"
"1006230104","0","100","1","100","1006230102","1006230104","33","100","0","1006230104","100","1","100","1006230103","1006230104","1","1","1","1","1006230104","10062301","100","1006230104","100","6","1","1006230101","1","0","34"
"1006240107","1","100","1","100","1006240102","1006240105","100","100","100","1006240103","100","1","100","1006240109","1006240108","1","1","1","1","1006240106","10062401","100","1006240104","100","6","1","1006240101","1","1006240110","100"
"0","0","0","0","100","1006310103","1006310102","0","100","0","1006310103","34","1","33","0","0","1","1","0","0","0","10063101","0","1006310103","100","1","0","1006310101","1","0","0"
"1006320105","1","100","1","3","1006320102","1006320105","34","100","100","1006320103","100","6","100","1006320105","1006320105","1","1","1","1","1006320105","10063201","33","1006320105","3","6","1","1006320101","1","1006320104","100"
"1006330104","0","100","1","100","1006330102","1006330104","33","100","0","1006330104","100","1","100","1006330103","1006330104","1","1","1","1","1006330104","10063301","100","1006330104","100","6","1","1006330101","1","0","34"
"1006340107","1","100","1","100","1006340102","1006340105","100","100","100","1006340103","100","1","100","1006340109","1006340108","1","1","1","1","1006340106","10063401","100","1006340104","100","6","1","1006340101","1","1006340110","100"
"0","0","0","0","100","1006410103","1006410102","0","100","0","1006410103","34","1","33","0","0","1","1","0","0","0","10064101","0","1006410103","100","1","0","1006410101","1","0","0"
"1006420105","1","100","1","3","1006420102","1006420105","34","100","100","1006420103","100","6","100","1006420105","1006420105","1","1","1","1","1006420105","10064201","33","1006420105","3","6","1","1006420101","1","1006420104","100"
"1006430104","0","100","1","100","1006430102","1006430104","33","100","0","1006430104","100","1","100","1006430103","1006430104","1","1","1","1","1006430104","10064301","100","1006430104","100","6","1","1006430101","1","0","34"
"1006440107","1","100","1","100","1006440102","1006440105","100","100","100","1006440103","100","1","100","1006440109","1006440108","1","1","1","1","1006440106","10064401","100","1006440104","100","6","1","1006440101","1","1006440110","100"
"0","0","0","0","100","1006510103","1006510102","0","100","0","1006510103","34","1","33","0","0","1","1","0","0","0","10065101","0","1006510103","100","1","0","1006510101","1","0","0"
"1006520105","1","100","1","3","1006520102","1006520105","34","100","100","1006520103","100","6","100","1006520105","1006520105","1","1","1","1","1006520105","10065201","33","1006520105","3","6","1","1006520101","1","1006520104","100"
"1006530104","0","100","1","100","1006530102","1006530104","33","100","0","1006530104","100","1","100","1006530103","1006530104","1","1","1","1","1006530104","10065301","100","1006530104","100","6","1","1006530101","1","0","34"
"1006540107","1","100","1","100","1006540102","1006540105","100","100","100","1006540103","100","1","100","1006540109","1006540108","1","1","1","1","1006540106","10065401","100","1006540104","100","6","1","1006540101","1","1006540110","100"
"0","0","0","0","100","1006610103","1006610102","0","100","0","1006610103","34","1","33","0","0","1","1","0","0","0","10066101","0","1006610103","100","1","0","1006610101","1","0","0"
"1006620105","1","100","1","3","1006620102","1006620105","34","100","100","1006620103","100","6","100","1006620105","1006620105","1","1","1","1","1006620105","10066201","33","1006620105","3","6","1","1006620101","1","1006620104","100"
"1006630104","0","100","1","100","1006630102","1006630104","33","100","0","1006630104","100","1","100","1006630103","1006630104","1","1","1","1","1006630104","10066301","100","1006630104","100","6","1","1006630101","1","0","34"
"1006640107","1","100","1","100","1006640102","1006640105","100","100","100","1006640103","100","1","100","1006640109","1006640108","1","1","1","1","1006640106","10066401","100","1006640104","100","6","1","1006640101","1","1006640110","100"
"0","0","0","0","100","1006710103","1006710102","0","100","0","1006710103","34","1","33","0","0","1","1","0","0","0","10067101","0","1006710103","100","1","0","1006710101","1","0","0"
"1006720105","1","100","1","3","1006720102","1006720105","34","100","100","1006720103","100","6","100","1006720105","1006720105","1","1","1","1","1006720105","10067201","33","1006720105","3","6","1","1006720101","1","1006720104","100"
"1006730104","0","100","1","100","1006730102","1006730104","33","100","0","1006730104","100","1","100","1006730103","1006730104","1","1","1","1","1006730104","10067301","100","1006730104","100","6","1","1006730101","1","0","34"
"1006740107","1","100","1","100","1006740102","1006740105","100","100","100","1006740103","100","1","100","1006740109","1006740108","1","1","1","1","1006740106","10067401","100","1006740104","100","6","1","1006740101","1","1006740110","100"
"0","0","0","0","100","1006810103","1006810102","0","100","0","1006810103","34","1","33","0","0","1","1","0","0","0","10068101","0","1006810103","100","1","0","1006810101","1","0","0"
"1006820105","1","100","1","3","1006820102","1006820105","34","100","100","1006820103","100","6","100","1006820105","1006820105","1","1","1","1","1006820105","10068201","33","1006820105","3","6","1","1006820101","1","1006820104","100"
"1006830104","0","100","1","100","1006830102","1006830104","33","100","0","1006830104","100","1","100","1006830103","1006830104","1","1","1","1","1006830104","10068301","100","1006830104","100","6","1","1006830101","1","0","34"
"1006840107","1","100","1","100","1006840102","1006840105","100","100","100","1006840103","100","1","100","1006840109","1006840108","1","1","1","1","1006840106","10068401","100","1006840104","100","6","1","1006840101","1","1006840110","100"
"0","0","0","0","100","1006910103","1006910102","0","100","0","1006910103","34","1","33","0","0","1","1","0","0","0","10069101","0","1006910103","100","1","0","1006910101","1","0","0"
"1006920105","1","100","1","3","1006920102","1006920105","34","100","100","1006920103","100","6","100","1006920105","1006920105","1","1","1","1","1006920105","10069201","33","1006920105","3","6","1","1006920101","1","1006920104","100"
"1006930104","0","100","1","100","1006930102","1006930104","33","100","0","1006930104","100","1","100","1006930103","1006930104","1","1","1","1","1006930104","10069301","100","1006930104","100","6","1","1006930101","1","0","34"
"1006940107","1","100","1","100","1006940102","1006940105","100","100","100","1006940103","100","1","100","1006940109","1006940108","1","1","1","1","1006940106","10069401","100","1006940104","100","6","1","1006940101","1","1006940110","100"
"0","0","0","0","100","1007010103","1007010102","0","100","0","1007010103","34","1","33","0","0","1","1","0","0","0","10070101","0","1007010103","100","1","0","1007010101","1","0","0"
"1007020105","1","100","1","3","1007020102","1007020105","34","100","100","1007020103","100","6","100","1007020105","1007020105","1","1","1","1","1007020105","10070201","33","1007020105","3","6","1","1007020101","1","1007020104","100"
"1007030104","0","100","1","100","1007030102","1007030104","33","100","0","1007030104","100","1","100","1007030103","1007030104","1","1","1","1","1007030104","10070301","100","1007030104","100","6","1","1007030101","1","0","34"
"1007040107","1","100","1","100","1007040102","1007040105","100","100","100","1007040103","100","1","100","1007040109","1007040108","1","1","1","1","1007040106","10070401","100","1007040104","100","6","1","1007040101","1","1007040110","100"
"0","0","0","0","100","1007110103","1007110102","0","100","0","1007110103","34","1","33","0","0","1","1","0","0","0","10071101","0","1007110103","100","1","0","1007110101","1","0","0"
"1007120105","1","100","1","3","1007120102","1007120105","34","100","100","1007120103","100","6","100","1007120105","1007120105","1","1","1","1","1007120105","10071201","33","1007120105","3","6","1","1007120101","1","1007120104","100"
"1007130104","0","100","1","100","1007130102","1007130104","33","100","0","1007130104","100","1","100","1007130103","1007130104","1","1","1","1","1007130104","10071301","100","1007130104","100","6","1","1007130101","1","0","34"
"1007140107","1","100","1","100","1007140102","1007140105","100","100","100","1007140103","100","1","100","1007140109","1007140108","1","1","1","1","1007140106","10071401","100","1007140104","100","6","1","1007140101","1","1007140110","100"
"0","0","100","1","100","1007210103","1007210102","0","100","0","1007210103","34","1","33","0","0","1","1","0","0","1007210104","10072101","0","1007210103","100","1","0","1007210101","1","0","0"
