141a6d4d70e44663b49d23125347d8b704937e804ca925785f175ef852c93656,5a51b6e0fcde96710570f97298a531facd5713ab592066236231efd1d81ced9a,ffd11a311b02e757c078c517a929352fba47667e3f67d63a8ed71ecf1f9e650c,e17ab85792353aafc4a8ba61e9297efb0befaa238c21544b8eb8d5e3fbdd64c2,22803f921817f5976fbb563f1841455e120a0a3bb0cb5da627ce3fd6087af746,d4fce7f17e4f4b46cbb33b8e778b79c53a96a414b0bcd7a1deffade5d1aff19d,689bbd7d492cc43ed5f2ed2efdbb695d1246b89c954c5fc8651ff72bf46013ff,1cf00ddef595143e0ce04b65305d64352e9f29c8761122904bda41b4cbeca8f2,ef944b529ffd83cc3b1f0380d749c58d35a86a6b8b011f840a5d1d0013565601,983c5f7824325f3898c913490350f6b8263f39f9af85120fcb244b6b8ecbf40f,841dee8828fb340fa7c7bc3d107dd7cded2fe032392821c10d7cbe0b7e46e636,e82d3a19bfc1c0d469300829bba46bf595c75b962234ede8c8ccc7cf07a25e4c,537aa0536046da0579a998ff11884b5188301073d1862960f9fe2c3a78173afc,8919ad24cb0eab4fd61580631e3c0877f6382bf9055c3d5caab3b8f46b7ba06c,1587268ee8f92f94454a5f2f69c83b9e0e44dca69bc8c90e6bc236ed1314b787,d98c12163eb233f988ef232774347fdf9312ef83a43f0372a766f11c3b7bb0e8,730f2111c0641b0ff51e9b50d8a1e5f8d02ccf92340108b4571dc270bd9ed968,8949e3d84089b038b2847d3c83dffcf6e15ca64044a8ed4ca44e4cb72e290011,3c285d9b539a5708e07eef798d4b2a91c09a674aec246e8ecd0b3c990cb02884,288732f3f43d26b504a254e3db2b54a1042cab380f333e77ff9ce76326489cef,d42e4f64b44dc0ac55eaefe80c433447161a3b0d0a73f0f6b52c01380747c3d6,59b1c7f5d3d7cd60d85c4a352a0fb614fc6cecbd6761572473983f3308746a81,7f79d759da0c2599386f6f837c2b6e53541511225c047458721242327ad8351d,80df30daa0d8d47f1663fbc068c5a5cb488c6b2549e67836a18dda0081006751,f9e04b2d30388928fb39f8ba5613614dde1bc65f1577e4dedba075f75c366ad9,b17f116d39f08a17109fb43eaf15c69807fb51387b093a455131fb1a7f185de1,8261137d3957625087c4f53c262bd17d1779fa5132f192ba958e59bea6a1c4fc,60c67eded5c94a8be436fd31a9b1c98147ccfb038177883ac35c63ce1f02a27c,57e76e438fb737cb9dfbdf33ced82c0049f70cc4a6f548857afa217a8d1f08d5,67585b5e1f564b117987c4f88a6443a8b331c115fd44f703a7fba3a8d86eac17,75b5b6d6806e9ae68d664668e7b5bc4405c3db8d214f502198301909b62b4910,8d0b98ac3897fdf79734a9eec450e31faa98c656bd142d474039709f07762bb6,51d315315a9e039871cc86022c2746822c0a2e74589467651df28350c5fb898d,be322ce4ebc134a87c2a85974316d0019bd01b3f3eb5c6c2dafc21c385cf06f6,8c5efaf258e8b459188b0654bde6f8e14176cccb7ae3a28d567f6e1fd50f7853,be70e04d2f043cc6c11ff14e5d30f18c4f6fe740eda9e08c84f22f3ced7d2f38,c2ed9ddcf99b2ba821b7aa1fa3f4227bed1e9519d94c7210fc00b758eb12731c,00cba8120feb7abaa5851e4b1e862e31b9ba1920382372e99fc3274f410639bc,25e9f54454b6b3c1e854625786f097fe7f04bb2cc55dd649f21a446cede816fc,5aeef05fc2f46742aa43e3e116a404813326574b662bd73ec48e3138751ff68f,e2e78976f7922366ec515ae6bb4246fca3f3a60deef938430a4f841b879771ac,7c81fce39616a21d2a4938ea11788e04e63fb33e194dbad2e24c83b1079419eb,2982d7bc0aeeea7e8a4e7b87446229f93c157129bcb04e31411bb7af695e67f9,a2c31eef52dead310780e83b84e862de264df829587df77dd1a826fd46b35f4e,2d449e09feaf43eafac8a19085eeedbb0dcc92c3abd232c82ab8eeb504b83851,1b2f01b275684b16d005aade9ec43ee24a2c2b11237003c33b8301fa9127cf6c,1a7786f020b8e304e81a8ef5f329192a177bf45c6ff9d2f620ee698386c4a914,a2e34a5c3957328d7a603e5f38d3ae938f15278385514580c89a83148af0d4df,7a4bb4d3565bd76937f0d77f7e53f66f8a912d7b9396184cdb9225a34ff25e1f,afdc80a3bc26d75352fd8bbd98ca214594f2294c55466925e9355496177f2e4b,2272af9881065b049d1d57a20ed46b84081903a3756f6ebfd73dde42a15b1a0e,3959974caf7746244f4a6a995084fc6231a410caf0c54759ca82a086ced9cec4,db8e80474a9446fe7e84e14513eaa4482b3e851ded6fbc6170e514ed57547c7e
"375","25011","10","1","124101","114371","100131","110080111","2015/12/17 15:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101081102","0","110080111","100132","101081103","bgm_M06","0","bgm_M06","0","0","0","-100","bgm_M06","bgm_M06","伊麗絲樹海 8-11","90","0","101081104","110080113","100060","0","123343","11008011","0","101081103","100133","0","bgm_M06","11008","0","bgm_M06","100132","200","211001000","110080112"
"545","25012","10","1","124251","114341","100021","110080121","2015/12/17 15:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101081201","0","110080121","100022","101081201","bgm_M06","0","bgm_M06","0","0","101081207","-130","bgm_M06","bgm_M06","伊麗絲樹海 8-12","90","0","101081205","110080123","100020","0","113614","11008012","0","101081206","100023","0","bgm_M06","11008","0","bgm_M06","100022","200","211001000","110080122"
"695","25013","10","1","124071","124491","100051","110080131","2015/12/17 15:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101081307","0","110080131","100052","101081305","bgm_M06","0","bgm_M06","0","0","101081301","-70","bgm_M06","bgm_M06","伊麗絲樹海 8-13","90","0","101081302","110080133","100020","0","113553","11008013","0","101081305","100053","0","bgm_M06","11008","0","bgm_M06","100052","200","211001000","110080132"
"520","25014","10","1","114221","114461","100451","110080141","2015/12/17 15:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101081407","0","110080141","100452","101081401","bgm_M06","0","bgm_M06","0","0","101081402","15","bgm_M06","bgm_M06","伊麗絲樹海 8-14","90","0","101081405","110080143","100090","0","123583","11008014","0","101081405","100453","0","bgm_M06","11008","0","bgm_M06","100452","200","211001000","110080142"
"330","25015","10","1","124161","114371","100451","110080151","2015/12/17 15:00:00","10","0","10","0","9008155","0","0","2030/12/31 14:59:59","0","0","0","110080151","100452","0","bgm_M17_02","9008156","bgm_M63","0","0","0","40","bgm_M63","bgm_M17_02","伊麗絲樹海 8-15","90","0","101081508","110080153","100090","0","113372","11008015","0","0","100453","0","bgm_M17","11008","0","bgm_M17","100452","200","211001000","110080152"
"-755","0","10","1","124071","124251","100221","110090011","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101090106","0","110090011","100222","101090105","bgm_M06","0","bgm_M06","0","0","0","88","bgm_M06","bgm_M06","弗麗嘉雪原 9-1","90","0","101090103","110090013","100130","0","114041","11009001","0","101090101","100223","0","bgm_M06","11009","0","bgm_M06","100222","205","211001000","110090012"
"-575","0","10","1","114221","114011","100221","110090021","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101090204","0","110090021","100222","101090201","bgm_M06","0","bgm_M06","0","0","0","105","bgm_M06","bgm_M06","弗麗嘉雪原 9-2","90","0","101090202","110090023","100130","0","124101","11009002","0","101090202","100223","0","bgm_M06","11009","0","bgm_M06","100222","205","211001000","110090022"
"-420","0","10","1","124161","114191","100941","110090031","2015/12/17 15:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101090307","0","110090031","100942","101090303","bgm_M06","0","bgm_M06","0","0","0","40","bgm_M06","bgm_M06","弗麗嘉雪原 9-3","90","0","101090301","110090033","100140","0","124131","11009003","0","101090301","100943","0","bgm_M06","11009","0","bgm_M06","100942","205","211001000","110090032"
"-360","0","10","1","124311","114162","100221","110090041","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101090406","0","110090041","100222","101090402","bgm_M06","0","bgm_M06","0","0","101090407","-115","bgm_M06","bgm_M06","弗麗嘉雪原 9-4","90","0","101090401","110090043","100130","0","123583","11009004","0","101090401","100223","0","bgm_M06","11009","0","bgm_M06","100222","205","211001000","110090042"
"-210","0","10","1","114072","114012","100221","110090051","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101090502","0","110090051","100222","101090503","bgm_M06","0","bgm_M06","0","0","0","-205","bgm_M06","bgm_M06","弗麗嘉雪原 9-5","90","0","101090501","110090053","100130","0","124521","11009005","0","101090503","100223","0","bgm_M06","11009","0","bgm_M06","100222","205","211001000","110090052"
"-195","0","10","1","114102","124192","100941","110090061","2015/12/17 15:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101090604","0","110090061","100942","101090603","bgm_M06","0","bgm_M06","0","0","101090604","-35","bgm_M06","bgm_M06","弗麗嘉雪原 9-6","90","0","101090601","110090063","100140","0","113553","11009006","0","101090601","100943","0","bgm_M06","11009","0","bgm_M06","100942","205","211001000","110090062"
"-50","0","10","1","114252","114132","100221","110090071","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101090705","0","110090071","100222","101090705","bgm_M06","0","bgm_M06","0","0","101090702","38","bgm_M06","bgm_M06","弗麗嘉雪原 9-7","90","0","101090703","110090073","100130","0","114281","11009007","0","101090701","100223","0","bgm_M06","11009","0","bgm_M06","100222","205","211001000","110090072"
"117","0","10","1","124042","114222","100941","110090081","2015/12/17 15:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101090804","0","110090081","100942","101090803","bgm_M06","0","bgm_M06","0","0","0","4","bgm_M06","bgm_M06","弗麗嘉雪原 9-8","90","0","101090801","110090083","100140","0","113614","11009008","0","101090802","100943","0","bgm_M06","11009","0","bgm_M06","100942","205","211001000","110090082"
"20","0","10","1","114461","114072","100941","110090091","2015/12/17 15:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101090904","0","110090091","100942","101090902","bgm_M06","0","bgm_M06","0","0","101090903","-140","bgm_M06","bgm_M06","弗麗嘉雪原 9-9","90","0","101090905","110090093","100140","0","123343","11009009","0","101090901","100943","0","bgm_M06","11009","0","bgm_M06","100942","205","211001000","110090092"
"185","0","10","1","114132","114162","100221","110090101","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101091004","0","110090101","100222","101091004","bgm_M06","0","bgm_M06","0","0","101091003","-195","bgm_M06","bgm_M06","弗麗嘉雪原 9-10","90","0","101091006","110090103","100130","0","123583","11009010","0","101091001","100223","0","bgm_M06","11009","0","bgm_M06","100222","205","211001000","110090102"
"370","25011","10","1","124431","114012","100221","110090111","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101091104","0","110090111","100222","101091102","bgm_M06","0","bgm_M06","0","0","0","-205","bgm_M06","bgm_M06","弗麗嘉雪原 9-11","90","0","101091106","110090113","100130","0","113372","11009011","0","101091107","100223","0","bgm_M06","11009","0","bgm_M06","100222","205","211001000","110090112"
"310","25012","10","1","124192","114102","100931","110090121","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101091203","0","110090121","100932","101091206","bgm_M06","0","bgm_M06","0","0","101091203","-30","bgm_M06","bgm_M06","弗麗嘉雪原 9-12","90","0","101091201","110090123","100080","0","113553","11009012","0","101091201","100933","0","bgm_M06","11009","0","bgm_M06","100932","205","211001000","110090122"
"470","25013","10","1","124491","114252","100931","110090131","2015/12/17 15:00:00","10","-50","10","0","0","0","0","2030/12/31 14:59:59","0","101091304","0","110090131","100932","101091307","bgm_M06","0","bgm_M06","0","0","0","35","bgm_M06","bgm_M06","弗麗嘉雪原 9-13","90","0","101091301","110090133","100080","0","113283","11009013","0","101091305","100933","0","bgm_M06","11009","0","bgm_M06","100932","205","211001000","110090132"
"555","25014","10","1","114222","124042","100941","110090141","2015/12/17 15:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101091402","0","110090141","100942","101091406","bgm_M06","0","bgm_M06","0","0","101091407","-110","bgm_M06","bgm_M06","弗麗嘉雪原 9-14","90","0","101091404","110090143","100140","0","113614","11009014","0","101091401","100943","0","bgm_M06","11009","0","bgm_M06","100942","205","211001000","110090142"
"710","25015","10","1","114252","114012","100951","110090151","2015/12/17 15:00:00","10","0","10","0","9009155","0","0","2030/12/31 14:59:59","0","0","0","110090151","100952","0","bgm_M17_02","9009156","bgm_M63","0","0","0","-25","bgm_M63","bgm_M17_02","弗麗嘉雪原 9-15","90","0","101091506","110090153","100140","0","124401","11009015","0","0","100953","0","bgm_M17","11009","0","bgm_M17","100952","205","211001000","110090152"
"-900","0","10","1","114012","124192","100201","110100011","2018/10/05 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101100108","0","110100011","100202","101100106","bgm_M06","0","bgm_M06","0","0","0","100","bgm_M06","bgm_M06","洛麗泰海岸 10-1","90","0","101100101","110100013","100110","0","124431","11010001","0","101100105","100203","0","bgm_M06","11010","0","bgm_M06","100202","210","211001000","110100012"
"-710","0","10","1","114162","114222","100201","110100021","2018/10/05 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101100204","0","110100021","100202","101100201","bgm_M06","0","bgm_M06","0","0","0","85","bgm_M06","bgm_M06","洛麗泰海岸 10-2","90","0","101100206","110100023","100110","0","114102","11010002","0","101100201","100203","0","bgm_M06","11010","0","bgm_M06","100202","210","211001000","110100022"
"-515","0","10","1","114132","114252","100121","110100031","2018/10/05 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","0","0","110100031","100122","101100307","bgm_M06","0","bgm_M06","0","0","0","40","bgm_M06","bgm_M06","洛麗泰海岸 10-3","90","0","101100301","110100033","100040","0","124042","11010003","0","101100304","100123","0","bgm_M06","11010","0","bgm_M06","100122","210","211001000","110100032"
"-290","0","10","1","114072","124282","100124","110100041","2018/10/05 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101100405","0","110100041","100125","101100405","bgm_M06","0","bgm_M06","0","0","101100406","40","bgm_M06","bgm_M06","洛麗泰海岸 10-4","90","0","101100401","110100043","100040","0","114461","11010004","0","101100404","100126","0","bgm_M06","11010","0","bgm_M06","100125","210","211001000","110100042"
"-400","0","10","1","124342","124372","100141","110100051","2018/10/05 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101100507","0","110100051","100142","101100507","bgm_M06","0","bgm_M06","0","0","101100502","-90","bgm_M06","bgm_M06","洛麗泰海岸 10-5","90","0","101100503","110100053","100040","0","124401","11010005","0","101100501","100143","0","bgm_M06","11010","0","bgm_M06","100142","210","211001000","110100052"
"-540","0","10","1","114611","124312","100201","110100061","2018/10/05 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101100605","0","110100061","100202","101100603","bgm_M06","0","bgm_M06","0","0","0","-190","bgm_M06","bgm_M06","洛麗泰海岸 10-6","90","0","101100606","110100063","100110","0","124521","11010006","0","101100602","100203","0","bgm_M06","11010","0","bgm_M06","100202","210","211001000","110100062"
"-300","0","10","1","114581","124522","100127","110100071","2018/10/05 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101100707","0","110100071","100128","101100701","bgm_M06","0","bgm_M06","0","0","101100708","-220","bgm_M06","bgm_M06","洛麗泰海岸 10-7","90","0","101100706","110100073","100020","0","124491","11010007","0","101100704","100129","0","bgm_M06","11010","0","bgm_M06","100128","210","211001000","110100072"
"-170","0","10","1","114551","124432","100141","110100081","2018/10/05 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","0","0","110100081","100142","101100806","bgm_M06","0","bgm_M06","0","0","0","-120","bgm_M06","bgm_M06","洛麗泰海岸 10-8","90","0","101100801","110100083","100020","0","114012","11010008","0","101100804","100143","0","bgm_M06","11010","0","bgm_M06","100142","210","211001000","110100082"
"-50","0","10","1","114581","124342","100051","110100091","2018/10/05 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101100908","0","110100091","100052","101100906","bgm_M06","0","bgm_M06","0","0","0","-10","bgm_M06","bgm_M06","洛麗泰海岸 10-9","90","0","101100907","110100093","100080","0","114252","11010009","0","101100902","100053","0","bgm_M06","11010","0","bgm_M06","100052","210","211001000","110100092"
"145","0","10","1","114611","124372","100037","110100101","2018/10/05 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101101009","0","110100101","100038","101101008","bgm_M06","0","bgm_M06","0","0","0","30","bgm_M06","bgm_M06","洛麗泰海岸 10-10","90","0","101101006","110100103","100040","0","114222","11010010","0","101101007","100039","0","bgm_M06","11010","0","bgm_M06","100038","210","211001000","110100102"
"35","0","10","1","114551","124312","100051","110100111","2018/10/05 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101101104","0","110100111","100052","101101104","bgm_M06","0","bgm_M06","0","0","0","-160","bgm_M06","bgm_M06","洛麗泰海岸 10-11","90","0","101101106","110100113","100080","0","114162","11010011","0","101101107","100053","0","bgm_M06","11010","0","bgm_M06","100052","210","211001000","110100112"
"240","0","10","1","114581","124342","100141","110100121","2018/10/05 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101101204","0","110100121","100142","101101208","bgm_M06","0","bgm_M06","0","0","0","-210","bgm_M06","bgm_M06","洛麗泰海岸 10-12","90","0","101101201","110100123","100020","0","124192","11010012","0","101101207","100143","0","bgm_M06","11010","0","bgm_M06","100142","210","211001000","110100122"
"300","25011","10","1","114551","124522","100581","110100131","2018/10/05 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101101305","0","110100131","100582","101101302","bgm_M06","0","bgm_M06","0","0","0","-30","bgm_M06","bgm_M06","洛麗泰海岸 10-13","90","0","101101307","110100133","100100","0","114132","11010013","0","101101308","100583","0","bgm_M06","11010","0","bgm_M06","100582","210","211001000","110100132"
"450","25012","10","1","114611","124432","100201","110100141","2018/10/05 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101101405","0","110100141","100202","101101403","bgm_M06","0","bgm_M06","0","0","0","-115","bgm_M06","bgm_M06","洛麗泰海岸 10-14","90","0","101101401","110100143","100110","0","114072","11010014","0","101101403","100203","0","bgm_M06","11010","0","bgm_M06","100202","210","211001000","110100142"
"620","25013","10","1","114551","124282","100201","110100151","2018/10/05 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101101504","0","110100151","100202","101101502","bgm_M06","0","bgm_M06","0","0","0","-125","bgm_M06","bgm_M06","洛麗泰海岸 10-15","90","0","101101507","110100153","100110","0","114102","11010015","0","101101501","100203","0","bgm_M06","11010","0","bgm_M06","100202","210","211001000","110100152"
"750","25014","10","1","124432","124342","100201","110100161","2018/10/05 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101101605","0","110100161","100202","101101602","bgm_M06","0","bgm_M06","0","0","101101601","-60","bgm_M06","bgm_M06","洛麗泰海岸 10-16","90","0","101101604","110100163","100110","0","114581","11010016","0","101101602","100203","0","bgm_M06","11010","0","bgm_M06","100202","210","211001000","110100162"
"900","25015","10","1","124282","124312","100461","110100171","2018/10/05 16:00:00","10","0","10","0","9010155","0","0","2030/12/31 14:59:59","0","0","0","110100171","100462","0","bgm_M17_02","9010156","bgm_M63","0","0","0","-25","bgm_M63","bgm_M17_02","洛麗泰海岸 10-17","90","0","101101704","110100173","100110","0","114551","11010017","0","0","100463","0","bgm_M17","11010","0","bgm_M17","100462","210","211001000","110100172"
"-850","0","10","1","124312","124282","101051","110110011","2018/11/07 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101110104","0","110110011","101052","101110101","bgm_M06","0","bgm_M06","0","0","0","-70","bgm_M06","bgm_M06","蓋奴亞荒漠 11-1","90","0","101110102","110110013","100110","0","114551","11011001","0","101110101","101053","0","bgm_M06","11011","0","bgm_M06","101052","215","211001000","110110012"
"-740","0","10","1","124522","124372","101051","110110021","2018/11/07 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101110203","0","110110021","101052","101110205","bgm_M06","0","bgm_M06","0","0","0","-185","bgm_M06","bgm_M06","蓋奴亞荒漠 11-2","90","0","101110201","110110023","100110","0","114611","11011002","0","101110202","101053","0","bgm_M06","11011","0","bgm_M06","101052","215","211001000","110110022"
"-675","0","10","1","124432","124342","100211","110110031","2018/11/07 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101110305","0","110110031","100212","101110306","bgm_M06","0","bgm_M06","0","0","0","-20","bgm_M06","bgm_M06","蓋奴亞荒漠 11-3","90","0","101110301","110110033","100150","0","114581","11011003","0","101110302","100213","0","bgm_M06","11011","0","bgm_M06","100212","215","211001000","110110032"
"-500","0","10","1","124312","114073","101081","110110041","2018/11/07 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101110404","0","110110041","101082","101110401","bgm_M06","0","bgm_M06","0","0","0","40","bgm_M06","bgm_M06","蓋奴亞荒漠 11-4","90","0","101110407","110110043","100030","0","124522","11011004","0","101110405","101083","0","bgm_M06","11011","0","bgm_M06","101082","215","211001000","110110042"
"-320","0","10","1","124253","124163","101081","110110051","2018/11/07 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101110502","0","110110051","101082","101110505","bgm_M06","0","bgm_M06","0","0","0","40","bgm_M06","bgm_M06","蓋奴亞荒漠 11-5","90","0","101110503","110110053","100030","0","124282","11011005","0","101110503","101083","0","bgm_M06","11011","0","bgm_M06","101082","215","211001000","110110052"
"-400","0","10","1","114193","114013","100211","110110061","2018/11/07 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101110604","0","110110061","100212","101110602","bgm_M06","0","bgm_M06","0","0","0","-90","bgm_M06","bgm_M06","蓋奴亞荒漠 11-6","90","0","101110606","110110063","100150","0","124372","11011006","0","101110605","100213","0","bgm_M06","11011","0","bgm_M06","100212","215","211001000","110110062"
"-530","0","10","1","124103","114223","100211","110110071","2018/11/07 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101110703","0","110110071","100212","101110702","bgm_M06","0","bgm_M06","0","0","0","-220","bgm_M06","bgm_M06","蓋奴亞荒漠 11-7","90","0","101110701","110110073","100150","0","114551","11011007","0","101110704","100213","0","bgm_M06","11011","0","bgm_M06","100212","215","211001000","110110072"
"-270","0","10","1","114043","114133","100211","110110081","2018/11/07 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101110804","0","110110081","100212","101110805","bgm_M06","0","bgm_M06","0","0","0","-200","bgm_M06","bgm_M06","蓋奴亞荒漠 11-8","90","0","101110801","110110083","100150","0","124342","11011008","0","101110801","100213","0","bgm_M06","11011","0","bgm_M06","100212","215","211001000","110110082"
"-200","0","10","1","124282","114073","100921","110110091","2018/11/07 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101110903","0","110110091","100922","101110905","bgm_M06","0","bgm_M06","0","0","0","-60","bgm_M06","bgm_M06","蓋奴亞荒漠 11-9","90","0","101110904","110110093","100080","0","114611","11011009","0","101110901","100923","0","bgm_M06","11011","0","bgm_M06","100922","215","211001000","110110092"
"-70","0","10","1","124522","124163","100921","110110101","2018/11/07 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101111006","0","110110101","100922","101111007","bgm_M06","0","bgm_M06","0","0","101111005","30","bgm_M06","bgm_M06","蓋奴亞荒漠 11-10","90","0","101111004","110110103","100080","0","124432","11011010","0","101111004","100923","0","bgm_M06","11011","0","bgm_M06","100922","215","211001000","110110102"
"125","0","10","1","124372","124253","101081","110110111","2018/11/07 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101111109","0","110110111","101082","101111105","bgm_M06","0","bgm_M06","0","0","101111104","40","bgm_M06","bgm_M06","蓋奴亞荒漠 11-11","90","0","101111107","110110113","100030","0","114581","11011011","0","101111108","101083","0","bgm_M06","11011","0","bgm_M06","101082","215","211001000","110110112"
"30","0","10","1","114551","114013","100211","110110121","2018/11/07 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101111203","0","110110121","100212","101111205","bgm_M06","0","bgm_M06","0","0","101111207","-130","bgm_M06","bgm_M06","蓋奴亞荒漠 11-12","90","0","101111204","110110123","100150","0","124282","11011012","0","101111201","100213","0","bgm_M06","11011","0","bgm_M06","100212","215","211001000","110110122"
"190","25011","10","1","124432","114193","100211","110110131","2018/11/07 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101111302","0","110110131","100212","101111304","bgm_M06","0","bgm_M06","0","0","0","-215","bgm_M06","bgm_M06","蓋奴亞荒漠 11-13","90","0","101111305","110110133","100150","0","124522","11011013","0","101111301","100213","0","bgm_M06","11011","0","bgm_M06","100212","215","211001000","110110132"
"320","25012","10","1","114611","114223","101051","110110141","2018/11/07 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101111404","0","110110141","101052","101111401","bgm_M06","0","bgm_M06","0","0","101111403","-50","bgm_M06","bgm_M06","蓋奴亞荒漠 11-14","90","0","101111405","110110143","100110","0","124312","11011014","0","101111401","101053","0","bgm_M06","11011","0","bgm_M06","101052","215","211001000","110110142"
"385","25013","10","1","124342","124103","101051","110110151","2018/11/07 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101111507","0","110110151","101052","101111506","bgm_M06","0","bgm_M06","0","0","0","-220","bgm_M06","bgm_M06","蓋奴亞荒漠 11-15","90","0","101111505","110110153","100110","0","114551","11011015","0","101111504","101053","0","bgm_M06","11011","0","bgm_M06","101052","215","211001000","110110152"
"490","25014","10","1","114581","114133","100211","110110161","2018/11/07 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101111605","0","110110161","100212","101111606","bgm_M06","0","bgm_M06","0","0","101111603","-80","bgm_M06","bgm_M06","蓋奴亞荒漠 11-16","90","0","101111604","110110163","100150","0","124372","11011016","0","101111601","100213","0","bgm_M06","11011","0","bgm_M06","100212","215","211001000","110110162"
"630","25015","10","1","114611","114043","100651","110110171","2018/11/07 16:00:00","10","0","10","0","9011175","0","0","2030/12/31 14:59:59","0","0","0","110110171","100652","0","bgm_M17_02","9011176","bgm_M63","0","0","0","-130","bgm_M63","bgm_M17_02","蓋奴亞荒漠 11-17","90","0","101111707","110110173","100150","0","124342","11011017","0","0","100653","0","bgm_M17","11011","0","bgm_M17","100652","215","211001000","110110172"
"-790","0","10","1","114013","114193","100461","110120011","2018/12/07 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101120102","0","110120011","100462","101120104","bgm_M06","0","bgm_M06","0","0","0","90","bgm_M06","bgm_M06","波諾尼亞砂丘 12-1","90","0","101120103","110120013","100110","0","124282","11012001","0","101120101","100463","0","bgm_M06","11012","0","bgm_M06","100462","215","211001000","110120012"
"-830","0","10","1","124163","114223","100461","110120021","2018/12/07 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101120205","0","110120021","100462","101120203","bgm_M06","0","bgm_M06","0","0","0","-55","bgm_M06","bgm_M06","波諾尼亞砂丘 12-2","90","0","101120201","110120023","100110","0","124312","11012002","0","101120202","100463","0","bgm_M06","11012","0","bgm_M06","100462","215","211001000","110120022"
"-680","0","10","1","114133","124253","100461","110120031","2018/12/07 16:00:00","10","0","10","0","0","0","0","2030/12/31 14:59:59","0","101120303","0","110120031","100462","101120305","bgm_M06","0","bgm_M06","0","0","0","-160","bgm_M06","bgm_M06","波諾尼亞砂丘 12-3","90","0","101120306","110120033","100110","0","124342","11012003","0","101120301","100463","0","bgm_M06","11012","0","bgm_M06","100462","215","211001000","110120032"
