d417154f8dcc4d084631ca19f12b7eec40dd509142050dbd8dd19d018ea227fd,cb31d55783139904b6e1590b87e784ba2c8d3b5f9bfd786bf8386af12a17c502,ba34a57b92ee2d2b8ee254dad3fe1508af5a87bb65d478c8808df06272825d4f,bcf4ff2d72c00b30ad96d1492a611dceb71d0bae01855d9c99bc7bef89a37629,2179b5a2e1949bc88a653577abb040c310069553fc87bf80cd79e5eaaf3f2f72,babd37bd61ca21e45fa7cbbbd91cddd45003e1e264ec19127bca299d74938c40,33ec32f4d743881ed3fc6973027602b4e8b92d3ec32979ebf92e7b72cc7344c7,d0d935590f2962bc672b8a900730e8edaa01f42fe0c6a54cec7a9d4972b11f73,561a63b55a85e1bf32bc38fa5407c4a485b0e66f0bbc2aac5bcb682d5cedf910,49b6b028bd300bf607b31552713cb598e4605438cfe0a56fcc7706483aa48318,931b9be1e1183295d04ca2091d3a9a07e2511cd1d5bae9645de529ba0529939b,d6d988cdf8e33aef1b5d51624eee7332519d119b0b658c938a761b165badbf37,88f45e9175462ff91acb8a7d48449da930c3371ed56f82476e67bfd67a3f71fb,6584f5221bebd5349a1f894163af0753f996b1e4135b186c23566209f8cd65c4,b1ccd1cd5ae49fbadf86a468994a5563de8dd2e982735b1873e36b6ae1a79e80
"6011","10055","81055008","5","10055118","2021/03/26 15:59:59","0","2021/03/17 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81055008","1","0"
"6011","10056","81056001","1","10056103","2021/05/22 15:59:59","0","2021/05/04 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 37070000","1","601","9018","81056001","2930000","0"
"6011","10056","81056002","1","10056104","2021/05/22 15:59:59","0","2021/05/04 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 34140000","1","601","9018","81056002","5860000","0"
"6011","10056","81056003","1","10056105","2021/05/22 15:59:59","0","2021/05/04 16:00:00","完成特別戰鬥的模式1","0","601","9016","81056003","1","0"
"6011","10056","81056004","1","10056106","2021/05/22 15:59:59","0","2021/05/04 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 28134000","1","601","9018","81056004","11866000","0"
"6011","10056","81056005","1","10056107","2021/05/22 15:59:59","0","2021/05/04 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 25068000","1","601","9018","81056005","14932000","0"
"6011","10056","81056006","2","10056108","2021/05/22 15:59:59","0","2021/05/04 16:00:00","完成特別戰鬥的模式2","0","601","9016","81056006","1","0"
"6011","10056","81056007","1","10056109","2021/05/22 15:59:59","0","2021/05/04 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 12000000","1","601","9018","81056007","28000000","0"
"6011","10056","81056008","1","10056110","2021/05/22 15:59:59","0","2021/05/04 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 6000000","1","601","9018","81056008","34000000","0"
"6011","10056","81056009","3","10056111","2021/05/22 15:59:59","0","2021/05/04 16:00:00","討伐特別戰鬥的 Boss","0","601","9016","81056009","1","0"
"6011","10056","81056010","5","10056112","2021/05/22 15:59:59","0","2021/05/04 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81056010","1","0"
"6011","10057","81057001","0","10057103","2021/05/28 14:59:59","0","2021/05/19 16:00:00","打倒美食殿堂隊伍的闇影","0","601","9001","81057001","4","0"
"6011","10057","81057002","1","10057104","2021/05/28 14:59:59","0","2021/05/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3960000","1","601","9018","81057002","640000","0"
"6011","10057","81057003","1","10057105","2021/05/28 14:59:59","0","2021/05/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3360000","1","601","9018","81057003","1240000","0"
"6011","10057","81057004","2","10057106","2021/05/28 14:59:59","0","2021/05/19 16:00:00","完成特別戰鬥的模式2","0","601","9016","81057004","1","0"
"6011","10057","81057005","1","10057111","2021/05/28 14:59:59","0","2021/05/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1840000","1","601","9018","81057005","2760000","0"
"6011","10057","81057006","1","10057113","2021/05/28 14:59:59","0","2021/05/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 960000","1","601","9018","81057006","3640000","0"
"6011","10057","81057007","3","10057115","2021/05/28 14:59:59","0","2021/05/19 16:00:00","討伐特別戰鬥的 Boss","0","601","9016","81057007","1","0"
"6011","10057","81057008","5","10057118","2021/05/28 14:59:59","0","2021/05/19 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81057008","1","0"
"6011","10058","81058001","0","10058103","2021/06/26 15:59:59","0","2021/06/02 16:00:00","打倒35隻狂野角鹿","0","601","9014","81058001","35","0"
"6011","10058","81058002","1","10058104","2021/06/26 15:59:59","0","2021/06/02 16:00:00","將角鹿將軍的 HP 降低至 13400000","1","601","9018","81058002","1600000","0"
"6011","10058","81058003","1","10058105","2021/06/26 15:59:59","0","2021/06/02 16:00:00","將角鹿將軍的 HP 降低至 11800000","1","601","9018","81058003","3200000","0"
"6011","10058","81058004","2","10058106","2021/06/26 15:59:59","0","2021/06/02 16:00:00","完成特別戰鬥的模式2","0","601","9016","81058004","1","0"
"6011","10058","81058005","1","10058107","2021/06/26 15:59:59","0","2021/06/02 16:00:00","將角鹿將軍的 HP 降低至 6800000","1","601","9018","81058005","8200000","0"
"6011","10058","81058006","1","10058108","2021/06/26 15:59:59","0","2021/06/02 16:00:00","將角鹿將軍的 HP 降低至 3400000","1","601","9018","81058006","11600000","0"
"6011","10058","81058007","3","10058109","2021/06/26 15:59:59","0","2021/06/02 16:00:00","討伐角鹿將軍","0","601","9016","81058007","1","0"
"6011","10058","81058008","5","10058110","2021/06/26 15:59:59","0","2021/06/02 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的角鹿將軍","0","601","9015","81058008","1","0"
"6011","10059","81059001","1","10059103","2021/06/26 15:59:59","0","2021/06/12 16:00:00","將黑風之精靈的 HP 降低至 25700000","1","601","9018","81059001","2300000","0"
"6011","10059","81059002","1","10059104","2021/06/26 15:59:59","0","2021/06/12 16:00:00","將黑風之精靈的 HP 降低至 23400000","1","601","9018","81059002","4600000","0"
"6011","10059","81059003","1","10059105","2021/06/26 15:59:59","0","2021/06/12 16:00:00","通過黑風之精靈的MODE1","0","601","9016","81059003","1","0"
"6011","10059","81059004","0","10059106","2021/06/26 15:59:59","0","2021/06/12 16:00:00","打倒可可蘿、優衣的闇影及其餘怪物","0","601","9001","81059004","4","0"
"6011","10059","81059005","1","10059111","2021/06/26 15:59:59","0","2021/06/12 16:00:00","將黑風之精靈的 HP 降低至 14000000","1","601","9018","81059005","14000000","0"
"6011","10059","81059006","1","10059113","2021/06/26 15:59:59","0","2021/06/12 16:00:00","將黑風之精靈的 HP 降低至 7000000","1","601","9018","81059006","21000000","0"
"6011","10059","81059007","3","10059115","2021/06/26 15:59:59","0","2021/06/12 16:00:00","討伐黑風之精靈","0","601","9016","81059007","1","0"
"6011","10059","81059008","5","10059118","2021/06/26 15:59:59","0","2021/06/12 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的黑風之精靈","0","601","9015","81059008","1","0"
"6011","10060","81060001","1","10060103","2021/06/27 15:59:59","0","2021/06/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 4860000","1","601","9018","81060001","840000","0"
"6011","10060","81060002","1","10060104","2021/06/27 15:59:59","0","2021/06/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 4030000","1","601","9018","81060002","1670000","0"
"6011","10060","81060003","1","10060105","2021/06/27 15:59:59","0","2021/06/18 16:00:00","完成特別戰鬥的模式1","0","601","9016","81060003","1","0"
"6011","10060","81060004","0","10060106","2021/06/27 15:59:59","0","2021/06/18 16:00:00","打倒霞與栞的闇影","0","601","9001","81060004","2","0"
"6011","10060","81060005","1","10060111","2021/06/27 15:59:59","0","2021/06/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2130000","1","601","9018","81060005","3570000","0"
"6011","10060","81060006","1","10060113","2021/06/27 15:59:59","0","2021/06/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1060000","1","601","9018","81060006","4640000","0"
"6011","10060","81060007","3","10060115","2021/06/27 15:59:59","0","2021/06/18 16:00:00","討伐特別戰鬥的 Boss","0","601","9016","81060007","1","0"
"6011","10060","81060008","5","10060118","2021/06/27 15:59:59","0","2021/06/18 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81060008","1","0"
"6011","10061","81061001","1","10061103","2021/07/23 15:59:59","0","2021/07/05 16:00:00","將MODE1出現的怪物全部打倒","0","601","9016","81061001","1","0"
"6011","10061","81061002","1","10061104","2021/07/23 15:59:59","0","2021/07/05 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 37330000","1","601","9018","81061002","2670000","0"
"6011","10061","81061003","1","10061105","2021/07/23 15:59:59","0","2021/07/05 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 34660000","1","601","9018","81061003","5340000","0"
"6011","10061","81061004","2","10061106","2021/07/23 15:59:59","0","2021/07/05 16:00:00","完成特別戰鬥的模式2","0","601","9016","81061004","1","0"
"6011","10061","81061005","1","10061111","2021/07/23 15:59:59","0","2021/07/05 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 21330000","1","601","9018","81061005","18670000","0"
"6011","10061","81061006","1","10061113","2021/07/23 15:59:59","0","2021/07/05 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 10660000","1","601","9018","81061006","29340000","0"
"6011","10061","81061007","3","10061115","2021/07/23 15:59:59","0","2021/07/05 16:00:00","討伐特別戰鬥的 Boss","0","601","9016","81061007","1","0"
"6011","10061","81061008","5","10061118","2021/07/23 15:59:59","0","2021/07/05 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81061008","1","0"
"6011","10062","81062001","0","10062103","2021/08/27 15:59:59","0","2021/08/09 16:00:00","打倒new generations的闇影","0","601","9001","81062001","3","0"
"6011","10062","81062002","2","10062104","2021/08/27 15:59:59","0","2021/08/09 16:00:00","將MODE2出現的怪物全部打倒","0","601","9016","81062002","1","0"
"6011","10062","81062003","1","10062105","2021/08/27 15:59:59","0","2021/08/09 16:00:00","將喧囂獨角兔的 HP 降低至 1920000","1","601","9018","81062003","480000","0"
"6011","10062","81062004","1","10062106","2021/08/27 15:59:59","0","2021/08/09 16:00:00","將喧囂獨角兔的 HP 降低至 1440000","1","601","9018","81062004","960000","0"
"6011","10062","81062005","1","10062111","2021/08/27 15:59:59","0","2021/08/09 16:00:00","將喧囂獨角兔的 HP 降低至 960000","1","601","9018","81062005","1440000","0"
"6011","10062","81062006","1","10062113","2021/08/27 15:59:59","0","2021/08/09 16:00:00","將喧囂獨角兔的 HP 降低至 480000","1","601","9018","81062006","1920000","0"
"6011","10062","81062007","3","10062115","2021/08/27 15:59:59","0","2021/08/09 16:00:00","討伐喧囂獨角兔","0","601","9016","81062007","1","0"
"6011","10062","81062008","5","10062118","2021/08/27 15:59:59","0","2021/08/09 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的喧囂獨角兔","0","601","9015","81062008","1","0"
"6011","10063","81063001","1","10063103","2021/08/27 15:59:59","0","2021/08/17 16:00:00","將糾結的盆栽小花的 HP 降低至 13840000","1","601","9018","81063001","2160000","0"
"6011","10063","81063002","1","10063104","2021/08/27 15:59:59","0","2021/08/17 16:00:00","通過糾結的盆栽小花的MODE1","0","601","9016","81063002","1","0"
"6011","10063","81063003","1","10063105","2021/08/27 15:59:59","0","2021/08/17 16:00:00","將糾結的盆栽小花的 HP 降低至 9760000","1","601","9018","81063003","6240000","0"
"6011","10063","81063004","1","10063106","2021/08/27 15:59:59","0","2021/08/17 16:00:00","將糾結的盆栽小花的 HP 降低至 7840000","1","601","9018","81063004","8160000","0"
"6011","10063","81063005","2","10063111","2021/08/27 15:59:59","0","2021/08/17 16:00:00","通過糾結的盆栽小花的MODE2","0","601","9016","81063005","1","0"
"6011","10063","81063006","1","10063113","2021/08/27 15:59:59","0","2021/08/17 16:00:00","將糾結的盆栽小花的 HP 降低至 2960000","1","601","9018","81063006","13040000","0"
"6011","10063","81063007","3","10063115","2021/08/27 15:59:59","0","2021/08/17 16:00:00","討伐糾結的盆栽小花","0","601","9016","81063007","1","0"
"6011","10063","81063008","5","10063118","2021/08/27 15:59:59","0","2021/08/17 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的糾結的盆栽小花","0","601","9015","81063008","1","0"
"6011","10064","81064001","1","10064103","2021/08/20 15:59:59","0","2021/08/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 25990000","1","601","9018","81064001","3210000","0"
"6011","10064","81064002","1","10064104","2021/08/20 15:59:59","0","2021/08/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 22780000","1","601","9018","81064002","6420000","0"
"6011","10064","81064003","1","10064105","2021/08/20 15:59:59","0","2021/08/02 16:00:00","完成特別戰鬥的模式1","0","601","9016","81064003","1","0"
"6011","10064","81064004","1","10064106","2021/08/20 15:59:59","0","2021/08/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 16940000","1","601","9018","81064004","12260000","0"
"6011","10064","81064005","1","10064107","2021/08/20 15:59:59","0","2021/08/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 14310000","1","601","9018","81064005","14890000","0"
"6011","10064","81064006","2","10064108","2021/08/20 15:59:59","0","2021/08/02 16:00:00","完成特別戰鬥的模式2","0","601","9016","81064006","1","0"
"6011","10064","81064007","1","10064109","2021/08/20 15:59:59","0","2021/08/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 7790000","1","601","9018","81064007","21410000","0"
"6011","10064","81064008","1","10064110","2021/08/20 15:59:59","0","2021/08/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3890000","1","601","9018","81064008","25310000","0"
"6011","10064","81064009","3","10064111","2021/08/20 15:59:59","0","2021/08/02 16:00:00","討伐特別戰鬥的 Boss","0","601","9016","81064009","1","0"
"6011","10064","81064010","5","10064112","2021/08/20 15:59:59","0","2021/08/02 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81064010","1","0"
"6011","10065","81065001","0","10065103","2021/07/28 15:59:59","0","2021/07/19 16:00:00","打倒秋乃、珠希、優花梨、美冬的闇影","0","601","9001","81065001","4","0"
"6011","10065","81065002","1","10065104","2021/07/28 15:59:59","0","2021/07/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 7832000","1","601","9018","81065002","968000","0"
"6011","10065","81065003","1","10065105","2021/07/28 15:59:59","0","2021/07/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 6864000","1","601","9018","81065003","1936000","0"
"6011","10065","81065004","2","10065106","2021/07/28 15:59:59","0","2021/07/19 16:00:00","完成特別戰鬥的模式2","0","601","9016","81065004","1","0"
"6011","10065","81065005","1","10065111","2021/07/28 15:59:59","0","2021/07/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3960000","1","601","9018","81065005","4840000","0"
"6011","10065","81065006","1","10065113","2021/07/28 15:59:59","0","2021/07/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2024000","1","601","9018","81065006","6776000","0"
"6011","10065","81065007","3","10065115","2021/07/28 15:59:59","0","2021/07/19 16:00:00","討伐特別戰鬥的 Boss","0","601","9016","81065007","1","0"
"6011","10065","81065008","5","10065118","2021/07/28 15:59:59","0","2021/07/19 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81065008","1","0"
"6011","10066","81066001","1","10066103","2021/09/19 15:59:59","0","2021/09/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 52294000","1","601","9018","81066001","706000","0"
"6011","10066","81066002","1","10066104","2021/09/19 15:59:59","0","2021/09/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 51588000","1","601","9018","81066002","1412000","0"
"6011","10066","81066003","1","10066105","2021/09/19 15:59:59","0","2021/09/01 16:00:00","完成特別戰鬥的模式1","0","601","9016","81066003","1","0"
"6011","10066","81066004","0","10066106","2021/09/19 15:59:59","0","2021/09/01 16:00:00","打倒守門者和祈梨和嘉夜的闇影","0","601","9001","81066004","3","0"
"6011","10066","81066005","1","10066107","2021/09/19 15:59:59","0","2021/09/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 34628000","1","601","9018","81066005","18372000","0"
"6011","10066","81066006","1","10066108","2021/09/19 15:59:59","0","2021/09/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 16256000","1","601","9018","81066006","36744000","0"
"6011","10066","81066007","3","10066109","2021/09/19 15:59:59","0","2021/09/01 16:00:00","討伐特別戰鬥的 Boss","0","601","9016","81066007","1","0"
"6011","10066","81066008","5","10066110","2021/09/19 15:59:59","0","2021/09/01 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81066008","1","0"
"6011","10067","81067001","0","10067103","2021/09/26 15:59:59","0","2021/09/17 16:00:00","打倒莉瑪、真陽、鈴、栞的闇影","0","601","9001","81067001","4","0"
"6011","10067","81067002","1","10067104","2021/09/26 15:59:59","0","2021/09/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 7683000","1","601","9018","81067002","917000","0"
"6011","10067","81067003","1","10067105","2021/09/26 15:59:59","0","2021/09/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 6765000","1","601","9018","81067003","1835000","0"
"6011","10067","81067004","2","10067106","2021/09/26 15:59:59","0","2021/09/17 16:00:00","完成特別戰鬥的模式2","0","601","9016","81067004","1","0"
"6011","10067","81067005","1","10067111","2021/09/26 15:59:59","0","2021/09/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3900000","1","601","9018","81067005","4700000","0"
"6011","10067","81067006","1","10067113","2021/09/26 15:59:59","0","2021/09/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1950000","1","601","9018","81067006","6650000","0"
"6011","10067","81067007","3","10067115","2021/09/26 15:59:59","0","2021/09/17 16:00:00","討伐特別戰鬥的 Boss","0","601","9016","81067007","1","0"
"6011","10067","81067008","5","10067118","2021/09/26 15:59:59","0","2021/09/17 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81067008","1","0"
"6011","10068","81068001","1","10068103","2021/10/19 15:59:59","0","2021/10/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 42600000","1","601","9018","81068001","7400000","0"
"6011","10068","81068002","1","10068104","2021/10/19 15:59:59","0","2021/10/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 35300000","1","601","9018","81068002","14700000","0"
"6011","10068","81068003","1","10068105","2021/10/19 15:59:59","0","2021/10/01 16:00:00","完成特別戰鬥的模式1","0","601","9016","81068003","1","0"
"6011","10068","81068004","0","10068106","2021/10/19 15:59:59","0","2021/10/01 16:00:00","打倒碧、美冬、珠希的闇影","0","601","9001","81068004","3","0"
"6011","10068","81068005","1","10068107","2021/10/19 15:59:59","0","2021/10/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 18560000","1","601","9018","81068005","31440000","0"
"6011","10068","81068006","1","10068108","2021/10/19 15:59:59","0","2021/10/01 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 9300000","1","601","9018","81068006","40700000","0"
"6011","10068","81068007","3","10068109","2021/10/19 15:59:59","0","2021/10/01 16:00:00","討伐特別戰鬥的 Boss","0","601","9016","81068007","1","0"
"6011","10068","81068008","5","10068110","2021/10/19 15:59:59","0","2021/10/01 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81068008","1","0"
"6011","10069","81069001","1","10069103","2021/10/27 15:59:59","0","2021/10/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 7695000","1","601","9018","81069001","855000","0"
"6011","10069","81069002","1","10069104","2021/10/27 15:59:59","0","2021/10/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 6925000","1","601","9018","81069002","1625000","0"
"6011","10069","81069003","1","10069105","2021/10/27 15:59:59","0","2021/10/18 16:00:00","完成特別戰鬥的模式1","0","601","9016","81069003","1","0"
"6011","10069","81069004","0","10069106","2021/10/27 15:59:59","0","2021/10/18 16:00:00","打倒璃乃、步未、日和的闇影","0","601","9001","81069004","3","0"
"6011","10069","81069005","1","10069111","2021/10/27 15:59:59","0","2021/10/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 4104000","1","601","9018","81069005","4446000","0"
"6011","10069","81069006","1","10069113","2021/10/27 15:59:59","0","2021/10/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 2052000","1","601","9018","81069006","6498000","0"
"6011","10069","81069007","3","10069115","2021/10/27 15:59:59","0","2021/10/18 16:00:00","討伐特別戰鬥的 Boss","0","601","9016","81069007","1","0"
"6011","10069","81069008","5","10069118","2021/10/27 15:59:59","0","2021/10/18 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81069008","1","0"
"6011","10070","81070001","1","10070101","2021/11/19 15:59:59","0","2021/11/01 16:00:00","完成特別戰鬥的模式1","0","601","9016","81070001","1","0"
"6011","10070","81070002","2","10070102","2021/11/19 15:59:59","0","2021/11/01 16:00:00","完成特別戰鬥的模式2","0","601","9016","81070002","1","0"
"6011","10070","81070003","0","10070103","2021/11/19 15:59:59","0","2021/11/01 16:00:00","把留到暑假最後一天的作業寫到40％吧","1","601","9020","81070003","40","0"
"6011","10070","81070004","0","10070104","2021/11/19 15:59:59","0","2021/11/01 16:00:00","把留到暑假最後一天的作業寫到70％吧","1","601","9020","81070004","70","0"
"6011","10070","81070005","3","10070105","2021/11/19 15:59:59","0","2021/11/01 16:00:00","把留到暑假最後一天的作業寫完吧","0","601","9016","81070005","1","0"
"6011","10070","81070006","5","10070106","2021/11/19 15:59:59","0","2021/11/01 16:00:00","在5次以內，通過EXHIBITION或特別戰鬥","0","601","9015","81070006","1","0"
"6011","10071","81071001","1","10071103","2021/11/27 15:59:59","0","2021/11/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 11300000","1","601","9018","81071001","1200000","0"
"6011","10071","81071002","1","10071104","2021/11/27 15:59:59","0","2021/11/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 10100000","1","601","9018","81071002","2400000","0"
"6011","10071","81071003","1","10071105","2021/11/27 15:59:59","0","2021/11/18 16:00:00","完成特別戰鬥的模式1","0","601","9016","81071003","1","0"
"6011","10071","81071004","1","10071106","2021/11/27 15:59:59","0","2021/11/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 7800000","1","601","9018","81071004","4700000","0"
"6011","10071","81071005","1","10071107","2021/11/27 15:59:59","0","2021/11/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 6600000","1","601","9018","81071005","5900000","0"
"6011","10071","81071006","2","10071108","2021/11/27 15:59:59","0","2021/11/18 16:00:00","完成特別戰鬥的模式2","0","601","9016","81071006","1","0"
"6011","10071","81071007","1","10071109","2021/11/27 15:59:59","0","2021/11/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3600000","1","601","9018","81071007","8900000","0"
"6011","10071","81071008","1","10071110","2021/11/27 15:59:59","0","2021/11/18 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1800000","1","601","9018","81071008","10700000","0"
"6011","10071","81071009","3","10071111","2021/11/27 15:59:59","0","2021/11/18 16:00:00","討伐特別戰鬥的 Boss","0","601","9016","81071009","1","0"
"6011","10071","81071010","5","10071112","2021/11/27 15:59:59","0","2021/11/18 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81071010","1","0"
"6011","10072","81072001","0","10072101","2021/12/20 15:59:59","0","2021/12/02 16:00:00","打倒30隻歌唱水母","0","601","9014","81072001","30","0"
"6011","10072","81072002","0","10072102","2021/12/20 15:59:59","0","2021/12/02 16:00:00","打倒慈樂之音的闇影","0","601","9001","81072002","3","0"
"6011","10072","81072003","1","10072103","2021/12/20 15:59:59","0","2021/12/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 32000000","1","601","9018","81072003","16000000","0"
"6011","10072","81072004","1","10072104","2021/12/20 15:59:59","0","2021/12/02 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 16000000","1","601","9018","81072004","32000000","0"
"6011","10072","81072005","3","10072105","2021/12/20 15:59:59","0","2021/12/02 16:00:00","討伐特別戰鬥的 Boss","0","601","9016","81072005","1","0"
"6011","10072","81072006","5","10072106","2021/12/20 15:59:59","0","2021/12/02 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81072006","1","0"
"6011","10073","81073001","1","10073103","2021/12/26 15:59:59","0","2021/12/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 7630000","1","601","9018","81073001","1170000","0"
"6011","10073","81073002","1","10073104","2021/12/26 15:59:59","0","2021/12/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 6450000","1","601","9018","81073002","2350000","0"
"6011","10073","81073003","1","10073105","2021/12/26 15:59:59","0","2021/12/17 16:00:00","完成特別戰鬥的模式1","0","601","9016","81073003","1","0"
"6011","10073","81073004","2","10073106","2021/12/26 15:59:59","0","2021/12/17 16:00:00","將MODE2出現的怪物全部打倒","0","601","9016","81073004","1","0"
"6011","10073","81073005","1","10073111","2021/12/26 15:59:59","0","2021/12/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 3520000","1","601","9018","81073005","5280000","0"
"6011","10073","81073006","1","10073113","2021/12/26 15:59:59","0","2021/12/17 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 1760000","1","601","9018","81073006","7040000","0"
"6011","10073","81073007","3","10073115","2021/12/26 15:59:59","0","2021/12/17 16:00:00","討伐特別戰鬥的 Boss","0","601","9016","81073007","1","0"
"6011","10073","81073008","5","10073118","2021/12/26 15:59:59","0","2021/12/17 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81073008","1","0"
"6011","10074","81074001","0","10074101","2022/01/21 15:59:59","0","2022/01/03 16:00:00","打倒深月、雪的闇影及其餘怪物","0","601","9001","81074001","4","0"
"6011","10074","81074002","0","10074102","2022/01/21 15:59:59","0","2022/01/03 16:00:00","打倒40隻目標體","0","601","9014","81074002","40","0"
"6011","10074","81074003","1","10074103","2022/01/21 15:59:59","0","2022/01/03 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 29000000","1","601","9018","81074003","14500000","0"
"6011","10074","81074004","1","10074104","2022/01/21 15:59:59","0","2022/01/03 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 14500000","1","601","9018","81074004","29000000","0"
"6011","10074","81074005","3","10074105","2022/01/21 15:59:59","0","2022/01/03 16:00:00","討伐特別戰鬥的 Boss","0","601","9016","81074005","1","0"
"6011","10074","81074006","5","10074106","2022/01/21 15:59:59","0","2022/01/03 16:00:00","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","0","601","9015","81074006","1","0"
"6011","10075","81075001","1","10075103","2022/01/28 15:59:59","0","2022/01/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 11400000","1","601","9018","81075001","1200000","0"
"6011","10075","81075002","1","10075104","2022/01/28 15:59:59","0","2022/01/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 10200000","1","601","9018","81075002","2400000","0"
"6011","10075","81075003","1","10075105","2022/01/28 15:59:59","0","2022/01/19 16:00:00","完成特別戰鬥的模式1","0","601","9016","81075003","1","0"
"6011","10075","81075004","0","10075106","2022/01/28 15:59:59","0","2022/01/19 16:00:00","打倒依里與茜里的闇影","0","601","9001","81075004","2","0"
"6011","10075","81075005","1","10075111","2022/01/28 15:59:59","0","2022/01/19 16:00:00","將特別戰鬥的 Boss 的 HP 降低至 5960000","1","601","9018","81075005","6640000","0"
