2272ade76692b06f05086839c9b43a3d45aaa9dcdd8ab1a597b9d28ac31e365d,654450dce4629b1c4d06365550314bc3f50ac09ec6158d37d623757ec63b1edc,4c0bb1d3c0b87f0a603e5a51ce0267cc4938b8264afb30cd6b00bfc57a328efe,c07b4b2fce48de1a767da6fd4304cc2d9aa86429d9dc0e69bc7e6890f9ffd35b,4e8d85c0d5f069f406ca62b3133f5c7251e1d0e1407ba245a3c458a7bf41d36f,0278bd79eaf4bc1dfe741b2cf5e83b8a6b1415dbda61b3fd4a4fe950efbf5f36,ef674f137d47e3a5173809fb1252ead44008de138a0b2233f74c7064e30d24f8,7cb7556cd05ea1d1429147adacea3b253af7f1b8d28c4c08733437cd4fca14d7,7ef626cc1ebca2c3578430b2df465c24894953ed2c4529eb58fc6b03d200b418,56f46c19b12e19966ae97db8d919efaad6f756dbd9b11278a77ad4749a5eacf9,5adce304f16e39ba5fcf33422e9cc1c07396985eaca6dd5bfef35e07f8bbd2b1,1ad20fc3e6cb89e9144518f0df0e42b12e7f561edff3f79f1061bb7929028a9f,b760e2e48a4c2a31a637382788755580bd5a319f25f70336860d85c83b090ae0,fe087f083f3907a280b827e31bdafff520affc9667fa550f150b9ca4630f3d28,a061ce41cf8bb69d87bd241b0eeb8fbd3916d5a4e2e1f1fbdbd4e8b2bb1574ce,ae5106f6affcfc5c5de70bebf1448cf8cd9189b111b711fad673adb26b17ce26,48031b0b83d81e12db9e5f519916acf0470eaaf0ad867af549e9a8a210f2c34f,aa0deca28c20b0fab51982f1130a97347e4572f091d3259eb37dddc2aed83808,5466ff3ba20f24cc9a24e89f698cea02efc91dc61f6ebda2100b4e1e1859f7fa,b2c7d2d139ea087faa8ecf46b09aa356246eb5272e90884594fc5ec3fc19fe85,e443d49a00691f8ee9ae3ad2cfdc989fffa9aa6391962f378cacae122adac71a,e678ce993bbdb3adf3db8cf88ad2834a51d4c84c97384cc9fb7556fc30bdca0a,64d0173b64d75830fb6f0c9a20fcc1b28bc835d6449dec30bd032104e27ba3b0,22effdd2930f5928c4e552f6bebf697dba8be9648e6469779f7813d1aff6e977,2c8e3e00419864745ee1a0183925865cd06c20280503aa038cf4806bea188993,e61b3e12561af1de136d4f3db8f7b29c1dea7cba2bf48210cfc6badc56f8acb6,c6326f00e12660fdc4d721750642377b8aa1c8c84b860cf81ada7dc2c76b3ac2,8233e97a94b40ebd42da494b19ecfd3d8941350ef45fbe1b89d7342fd33841d3,ec40e3cdc8d721be9c558764cbc464f0db2ad2900ba0e1a351499788089c5685,6ae585dfa6151e37923300bf78b69acda345c0a33da5d6143c52adfea4c7f8f8,0893cc4ce2cfeb73d2ea763b31e6e31a82da12ebe8524d5aa3ecc77bfc93df92,5193bcf1a69d3fd943313237bb80aac1eca0f32db7a4fb4c0372d648fc9334c5,b6fa0236a2243ac839ea567b2d6a0cc7351a44e2e0f5027e9fdb64ec79048744,f54c5cf2ef97189ad76e49b262f94733cb710ede276399eed530b75e66b8fa39,0b873ff417a0ac4e0c01745ad4176c623f46688cc24d37660a0d83a828ae26bd,3f87ff8e1848721060f76ad61063990f3e49460d9be016ce6327cebb4582ba39,f6b2c6bf272e8b2a3f797c45f33996ceae2480c3c0647e55254e6bae3f1a483f,860519808daa2aa1681e52b19dc7dd5b0728e02d936aed06e5a0fbeb4cf7e866,4717d474a1feea0b0d490c501b3aaeb4eada51e206d4380e49b03b6fb991c9aa,ca35afb556f9919f32bcbd05d0ac18c155b9f0ff6243fd9f7592e2838ed8e78c,cf18163d2ce283a60722ef03dddc8f28b2c1fb6a656a6ed40cb78687f0279fb5,81037aea4c8df214c098db0f04e511ceea544b3abb5420ec705d95ff9b5be9ef,0832b27ed43f529aae2649e2852808c59dc84a959510614fb45d2169911be791,4374d5dd19fb60a1d6fdb4c23d6fd81b0624ab85720a8e98301b0ba1bb6021bb
"0","16","0","200000001","18","203800","16","1","600380016","獸人","0","16","16","16","16","16","0","16","16","16","16","0","0","1","16","0","16","12","16","10","2463","16","0","16","0","331","16","1","0","0","0","30","10","0"
"0","2","0","200000001","5","203801","2","1","600380102","高等獸人","0","2","2","2","2","2","0","2","2","2","2","0","0","1","2","0","2","3","2","10","539","2","0","2","0","44","2","1","0","0","0","30","10","0"
"0","3","0","200000001","6","203801","3","1","600380103","高等獸人","0","3","3","3","3","3","0","3","3","3","3","0","0","1","3","0","3","4","3","10","899","3","0","3","0","48","3","1","0","0","0","30","10","0"
"0","13","0","200000001","14","203801","13","1","600380113","高等獸人","0","13","13","13","13","13","0","13","13","13","13","0","0","1","13","0","13","9","13","10","1865","13","0","13","0","289","13","1","0","0","0","30","10","0"
"0","15","0","200000001","15","203801","15","1","600380115","高等獸人","0","15","15","15","15","15","0","15","15","15","15","0","0","1","15","0","15","10","15","10","2447","15","0","15","0","344","15","1","0","0","0","30","10","0"
"0","22","0","200000001","20","203801","22","1","600380122","高等獸人","0","22","22","22","22","22","0","22","22","22","22","0","0","1","22","0","22","13","22","10","4328","22","0","22","0","508","22","1","0","0","0","30","10","0"
"0","23","0","200000001","20","203801","23","1","600380123","高等獸人","0","23","23","23","23","23","0","23","23","23","23","0","0","1","23","0","23","13","23","10","4542","23","0","23","0","522","23","1","0","0","0","30","10","0"
"0","3","0","200000006","5","203900","3","1","600390003","惡魔加農","0","3","3","3","3","3","0","3","3","3","3","0","0","1","3","0","3","5","3","10","349","3","0","3","0","96","3","1","0","0","0","30","10","0"
"0","14","0","200000006","14","203900","14","1","600390014","惡魔加農","0","14","14","14","14","14","0","14","14","14","14","0","0","1","14","0","14","13","14","10","740","14","0","14","0","304","14","1","0","0","0","30","10","0"
"0","20","0","200000006","17","203900","20","1","600390020","惡魔加農","0","20","20","20","20","20","0","20","20","20","20","0","0","1","20","0","20","16","20","10","1572","20","0","20","0","554","20","1","0","0","0","30","10","0"
"0","22","0","200000001","24","204000","22","1","600400022","小小格里芬","0","22","22","22","22","22","0","22","22","22","22","0","0","1","22","0","22","17","22","10","2724","22","0","22","0","469","22","1","0","0","0","30","10","0"
"0","23","0","200000001","28","204000","23","1","600400023","小小格里芬","0","23","23","23","23","23","0","23","23","23","23","0","0","1","23","0","23","21","23","10","2788","23","0","23","0","521","23","1","0","0","0","30","10","0"
"0","1","0","200000001","3","204200","1","1","600420001","女中音之鳥","0","1","1","1","1","1","0","1","1","1","1","0","17","1","1","0","1","2","1","10","368","1","0","1","0","0","1","1","0","0","0","30","10","0"
"0","4","0","200000001","4","204200","4","1","600420004","女中音之鳥","0","4","4","4","4","4","0","4","4","4","4","0","22","1","4","0","4","5","4","10","420","4","0","4","0","0","4","1","0","0","0","30","10","0"
"0","13","0","200000001","11","204200","13","1","600420013","女中音之鳥","0","13","13","13","13","13","0","13","13","13","13","0","175","1","13","0","13","15","13","10","1269","13","0","13","0","0","13","1","0","0","0","30","10","0"
"0","16","0","200000001","11","204200","16","1","600420016","女中音之鳥","0","16","16","16","16","16","0","16","16","16","16","0","206","1","16","0","16","16","16","10","1562","16","0","16","0","0","16","1","0","0","0","30","10","0"
"0","22","0","200000001","12","204200","22","1","600420022","女中音之鳥","0","22","22","22","22","22","0","22","22","22","22","0","267","1","22","0","22","18","22","10","2149","22","0","22","0","0","22","1","0","0","0","30","10","0"
"0","22","0","200000009","11","204300","22","1","600430022","毒莢花","0","22","22","22","22","22","0","22","22","22","22","0","0","1","22","0","22","15","22","10","1676","22","0","22","0","202","22","1","0","0","0","30","10","0"
"0","4","0","200000006","5","204400","4","1","600440004","惡魔寶寶","0","4","4","4","4","4","0","4","4","4","4","0","43","1","4","0","4","7","4","10","399","4","0","4","0","0","4","1","0","0","0","30","10","0"
"0","16","0","200000006","10","204400","16","1","600440016","惡魔寶寶","0","16","16","16","16","16","0","16","16","16","16","0","110","1","16","0","16","16","16","10","1875","16","0","16","0","0","16","1","0","0","0","30","10","0"
"0","0","0","300000022","350","322500","0","1","610201101","妖狐神荒尾‧始源","0","5000","0","0","0","5000","0","200","0","0","5000","0","3000","0","0","0","0","350","0","0","50000000","0","50","0","0","3000","0","1","0","0","0","130","0","0"
"0","0","0","300000001","9999","216902","0","1","610201102","氣勢敵人","0","0","0","0","0","200","0","200","0","0","0","0","0","0","0","0","50","9999","0","0","99999999","0","300","0","0","0","200","1","0","0","0","0","0","0"
"0","0","0","300000022","150","322600","0","1","610201151","始源‧七重冠冕","0","5000","0","0","0","3000","0","200","0","0","5000","0","10000","0","0","0","12","150","0","0","60000000","0","50","0","0","10000","12","1","0","0","0","90","0","0"
"0","0","0","300000001","9999","216902","0","1","610201152","氣勢敵人","0","0","0","0","0","200","0","200","0","0","0","0","0","0","0","0","50","9999","0","0","99999999","0","300","0","0","0","200","1","0","0","0","0","0","0"
"0","0","0","300000022","150","322501","0","1","610201201","妖狐神荒尾‧始源","0","0","0","0","2000","0","0","300","10000","0","0","0","10000","0","0","0","1000","150","0","0","300000000","10000","50","0","0","10000","0","1","0","0","0","0","0","0"
"0","0","0","300000033","99999","322502","0","1","610201202","妖狐神荒尾‧始源","0","10000","0","0","0","0","0","300","0","0","10000","0","10000","0","0","0","0","99999","0","0","300000000","0","50","0","0","10000","10000","1","0","0","0","180","0","0"
"0","0","0","300000022","350","322503","0","1","610201203","妖狐神荒尾‧始源","0","10000","0","0","0","10000","0","300","0","0","10000","0","10000","0","0","0","0","350","0","0","300000000","0","50","0","0","10000","0","1","0","0","0","130","0","0"
"0","0","0","300000001","9999","216902","0","1","610201204","氣勢敵人","0","0","0","0","0","200","0","300","0","0","0","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","200","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216902","0","1","610201205","氣勢敵人","0","0","0","0","0","200","0","300","0","0","0","0","0","0","0","0","50","9999","0","0","99999999","0","300","0","0","0","200","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216902","0","1","610201206","氣勢敵人","0","0","0","0","0","200","0","300","0","0","0","0","0","0","0","0","50","9999","0","0","99999999","0","300","0","0","0","200","1","0","0","0","0","0","0"
"0","0","0","300000033","99999","322601","0","1","610201251","始源‧七重冠冕","0","0","0","0","0","0","0","300","0","0","20000","0","50000","0","0","0","0","99999","0","0","300000000","0","50","0","0","50000","0","1","0","0","0","0","0","0"
"0","0","0","300000022","500","322602","0","1","610201252","始源‧七重冠冕","0","10000","0","0","50000","6000","0","300","0","0","20000","0","50000","0","0","0","0","500","0","0","300000000","0","50","0","0","50000","0","1","0","0","0","130","0","0"
"0","0","0","300000022","150","322603","0","1","610201253","始源‧七重冠冕","0","20000","0","0","0","6000","0","300","0","0","20000","0","50000","0","0","0","18","150","0","0","300000000","0","50","0","0","50000","18","1","0","0","0","90","0","0"
"0","0","0","300000001","9999","216902","0","1","610201254","氣勢敵人","0","0","0","0","0","200","0","300","0","0","0","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","200","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216902","0","1","610201255","氣勢敵人","0","0","0","0","0","200","0","300","0","0","0","0","0","0","0","0","50","9999","0","0","99999999","0","300","0","0","0","200","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216902","0","1","610201256","氣勢敵人","0","0","0","0","0","200","0","300","0","0","0","0","0","0","0","0","50","9999","0","0","99999999","0","300","0","0","0","200","1","0","0","0","0","0","0"
"0","0","0","300000022","300","322504","0","1","610201301","妖狐神荒尾‧始源","0","0","0","0","10000","0","0","440","50000","0","0","0","30000","0","0","0","5000","300","0","0","1000000000","50000","50","0","0","30000","0","1","0","0","0","0","0","0"
"0","0","0","300000033","99999","322505","0","1","610201302","妖狐神荒尾‧始源","0","50000","0","0","0","0","0","440","0","0","50000","0","30000","0","0","0","0","99999","0","0","1000000000","0","50","0","0","30000","50000","1","0","0","0","180","0","0"
"0","0","0","300000022","700","322506","0","1","610201303","妖狐神荒尾‧始源","0","50000","0","0","0","50000","0","440","0","0","50000","0","30000","0","0","0","0","700","0","0","1000000000","0","50","0","0","30000","0","1","0","0","0","130","0","0"
"0","0","0","300000001","9999","216902","0","1","610201304","氣勢敵人","0","0","0","400","400","200","0","440","400","0","0","0","0","0","0","0","0","9999","0","0","99999999","400","300","0","0","0","200","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216902","0","1","610201305","氣勢敵人","0","0","0","400","400","200","0","440","400","0","0","0","0","0","0","0","50","9999","0","0","99999999","400","300","0","0","0","200","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216902","0","1","610201306","氣勢敵人","0","0","0","400","400","200","0","440","400","0","0","0","0","0","0","0","50","9999","0","0","99999999","400","300","0","0","0","200","1","0","0","0","0","0","0"
"0","0","0","300000033","99999","322604","0","1","610201351","始源‧七重冠冕","0","0","0","0","0","0","0","440","0","0","50000","0","100000","0","0","0","0","99999","0","0","800000000","0","50","0","0","100000","0","1","0","0","0","0","0","0"
"0","0","0","300000022","1000","322605","0","1","610201352","始源‧七重冠冕","0","20000","0","0","50000","9000","0","440","0","0","50000","0","100000","0","0","0","0","1000","0","0","800000000","0","50","0","0","100000","0","1","0","0","0","130","0","0"
"0","0","0","300000022","300","322606","0","1","610201353","始源‧七重冠冕","0","50000","0","0","0","9000","0","440","0","0","50000","0","100000","0","0","0","18","300","0","0","800000000","0","50","0","0","100000","18","1","0","0","0","90","0","0"
"0","0","0","300000001","9999","216902","0","1","610201354","氣勢敵人","0","0","0","400","400","200","0","440","400","0","0","0","0","0","0","0","0","9999","0","0","99999999","400","300","0","0","0","200","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216902","0","1","610201355","氣勢敵人","0","0","0","400","400","200","0","440","400","0","0","0","0","0","0","0","50","9999","0","0","99999999","400","300","0","0","0","200","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216902","0","1","610201356","氣勢敵人","0","0","0","400","400","200","0","440","400","0","0","0","0","0","0","0","50","9999","0","0","99999999","400","300","0","0","0","200","1","0","0","0","0","0","0"
"0","0","0","200000011","300","215903","0","1","610201401","妖狐_式神1","0","0","0","0","10000","10000","0","300","0","0","10000","0","5000","0","0","0","10000","300","0","0","6000000","10000","50","0","0","5000","10000","1","0","0","0","0","0","0"
"0","0","0","200000011","300","215904","0","1","610201402","妖狐_式神2","0","0","0","0","10000","10000","0","300","0","0","10000","0","5000","0","0","0","10000","300","0","0","3000000","10000","50","0","0","5000","10000","1","0","0","0","0","0","0"
"0","0","0","200000011","300","215905","0","1","610201403","妖狐_式神3","0","0","0","0","10000","10000","0","300","0","0","10000","0","5000","0","0","0","10000","300","0","0","1500000","10000","50","0","0","5000","10000","1","0","0","0","0","0","0"
"0","0","0","200000011","875","607101","0","27","610201451","克莉絲提娜的闇影","0","255","0","0","255","255","0","255","0","0","255","0","0","3","0","0","255","655","0","1729","35100761","0","44","0","0","38908","255","6","1","0","0","37","0","30"
"0","0","0","200000011","983","606901","0","27","610201452","霸瞳皇帝的闇影","0","255","0","0","255","255","0","255","0","0","255","0","0","7","0","0","255","890","0","1365","29668894","0","41","0","0","31761","255","1","0","0","0","34","0","40"
"0","0","0","200000011","627","607001","0","27","610201453","似似花的闇影","0","255","0","0","255","255","0","255","0","0","255","0","36637","0","0","0","255","752","0","0","21234405","0","41","0","0","0","255","1","1","0","17","33","2144","45"
"0","0","0","200000011","300","215903","0","1","610201501","妖狐_式神1","0","0","0","0","50000","50000","0","440","0","0","50000","0","30000","0","0","0","50000","300","0","0","30000000","50000","50","0","0","30000","50000","1","0","0","0","0","0","0"
"0","0","0","200000011","300","215904","0","1","610201502","妖狐_式神2","0","0","0","0","50000","50000","0","440","0","0","50000","0","30000","0","0","0","50000","300","0","0","15000000","50000","50","0","0","30000","50000","1","0","0","0","0","0","0"
"0","0","0","200000011","300","215905","0","1","610201503","妖狐_式神3","0","0","0","0","50000","50000","0","440","0","0","50000","0","30000","0","0","0","50000","300","0","0","7500000","50000","50","0","0","30000","50000","1","0","0","0","0","0","0"
"0","0","0","200000011","1745","607101","0","35","610201551","克莉絲提娜的闇影","0","331","0","0","331","331","0","331","0","0","331","0","0","3","0","0","331","1477","0","1947","132587056","0","44","0","0","117096","331","6","1","0","0","37","0","30"
"0","0","0","200000011","1886","606901","0","35","610201552","霸瞳皇帝的闇影","0","331","0","0","331","331","0","331","0","0","331","0","0","7","0","0","331","1786","0","1565","116402190","0","41","0","0","101488","331","1","0","0","0","34","0","40"
"0","0","0","200000011","1421","607001","0","35","610201553","似似花的闇影","0","331","0","0","331","331","0","331","0","0","331","0","115888","0","0","0","331","1543","0","0","78805071","0","41","0","0","0","331","1","1","0","17","33","2455","45"
"0","0","0","300000022","300","322900","0","1","610202101","歪音之精靈","0","10000","0","0","10000","10000","0","200","0","0","0","0","2000","0","0","0","0","300","0","0","50000000","0","50","0","0","2000","10000","1","0","0","0","180","0","0"
"0","0","0","300000001","9999","216903","0","1","610202102","氣勢敵人","0","0","0","0","0","200","0","200","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","50","1","0","0","0","0","0","0"
"0","0","0","300000031","99999","322901","0","1","610202201","歪音之精靈","0","0","0","0","25000","0","0","300","0","0","25000","0","10000","0","0","0","0","99999","0","0","300000000","0","50","0","0","10000","0","1","0","0","0","0","0","0"
"0","0","0","300000022","750","322902","0","1","610202202","歪音之精靈","0","0","0","0","0","25000","0","300","0","0","0","0","5000","0","0","0","25000","750","0","0","300000000","0","50","0","0","5000","0","1","0","0","0","0","0","0"
"0","0","0","300000022","300","322903","0","1","610202203","歪音之精靈","0","25000","0","0","25000","25000","0","300","0","0","0","0","10000","0","0","0","0","300","0","0","300000000","0","50","0","0","10000","25000","1","0","0","0","180","0","0"
"0","0","0","300000001","9999","216903","0","1","610202204","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216903","0","1","610202205","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216903","0","1","610202206","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","50","1","0","0","0","0","0","0"
"0","0","0","300000031","99999","322904","0","1","610202301","歪音之精靈","0","0","0","0","50000","0","0","440","0","0","50000","0","20000","0","0","0","0","99999","0","0","800000000","0","50","0","0","20000","0","1","0","0","0","0","0","0"
"0","0","0","300000022","1100","322905","0","1","610202302","歪音之精靈","0","0","0","0","0","50000","0","440","0","0","0","0","10000","0","0","0","50000","1100","0","0","800000000","0","50","0","0","10000","0","1","0","0","0","0","0","0"
"0","0","0","300000022","600","322906","0","1","610202303","歪音之精靈","0","50000","0","0","50000","50000","0","440","0","0","0","0","20000","0","0","0","0","600","0","0","800000000","0","50","0","0","20000","50000","1","0","0","0","180","0","0"
"0","0","0","300000001","9999","216903","0","1","610202304","氣勢敵人","0","0","0","0","400","200","0","440","400","0","200","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216903","0","1","610202305","氣勢敵人","0","0","0","0","400","200","0","440","400","0","200","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216903","0","1","610202306","氣勢敵人","0","0","0","0","400","200","0","440","400","0","200","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","50","1","0","0","0","0","0","0"
"0","0","0","200000011","1024","251600","0","1","610202401","狂野角鹿","0","2550","0","0","2550","2550","0","255","0","0","2550","0","0","0","0","0","2550","1536","0","0","36898780","0","41","0","0","9424","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","640","254800","0","1","610202402","毒蟾蜍","0","2550","0","0","2550","2550","0","255","0","0","2550","0","0","0","0","0","2550","960","0","0","46091856","0","41","0","0","34315","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","384","256100","0","1","610202403","流浪之鴉","0","2550","0","0","2550","2550","0","255","0","0","2550","0","0","0","0","0","2550","576","0","0","47784473","0","41","0","0","41941","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","256","258200","0","1","610202404","幼年巨蜥","0","2550","0","0","2550","2550","0","255","0","0","2550","0","37461","0","0","0","2550","384","0","0","46732046","0","41","0","0","0","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","1340","251600","0","1","610202501","狂野角鹿","0","3340","0","0","3340","3340","0","334","0","0","3340","0","0","0","0","0","3340","2010","0","0","122105523","0","41","0","0","28983","3340","0","0","0","0","0","0","0"
"0","0","0","200000011","838","254800","0","1","610202502","毒蟾蜍","0","3340","0","0","3340","3340","0","334","0","0","3340","0","0","0","0","0","3340","1257","0","0","153796447","0","41","0","0","105715","3340","0","0","0","0","0","0","0"
"0","0","0","200000011","503","256100","0","1","610202503","流浪之鴉","0","3340","0","0","3340","3340","0","334","0","0","3340","0","0","0","0","0","3340","754","0","0","159726218","0","41","0","0","129223","3340","0","0","0","0","0","0","0"
"0","0","0","200000011","335","258200","0","1","610202504","幼年巨蜥","0","3340","0","0","3340","3340","0","334","0","0","3340","0","136737","0","0","0","3340","503","0","0","156898666","0","41","0","0","0","3340","0","0","0","0","0","0","0"
"0","0","0","300000022","500","323000","0","1","610203101","巨鋼機獸‧改造蓋登","0","10000","0","0","10000","10000","0","200","0","0","10000","0","10000","0","0","0","10000","500","0","0","50000000","0","50","0","0","10000","10000","1","0","0","0","130","0","0"
"0","0","0","300000001","9999","216904","0","1","610203102","氣勢敵人","0","0","0","0","0","200","0","200","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","100","1","0","0","0","0","0","0"
"0","0","0","300000031","99999","323001","0","1","610203201","巨鋼機獸‧改造蓋登","0","0","0","0","0","0","0","300","0","0","0","0","50000","0","0","0","0","99999","0","0","300000000","0","50","0","0","50000","25000","1","0","0","0","0","0","0"
"0","0","0","300000022","300","323002","0","1","610203202","巨鋼機獸‧改造蓋登","0","50000","0","0","0","0","0","300","0","0","25000","0","12500","0","0","0","0","300","0","0","300000000","5000","50","0","0","12500","25000","1","0","0","0","130","0","0"
"0","0","0","300000022","800","323003","0","1","610203203","巨鋼機獸‧改造蓋登","0","25000","0","0","25000","25000","0","300","0","0","25000","0","25000","0","0","0","25000","800","0","0","300000000","0","50","0","0","25000","25000","1","0","0","0","130","0","0"
"0","0","0","300000001","9999","216904","0","1","610203204","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216904","0","1","610203205","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","100","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216904","0","1","610203206","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","100","1","0","0","0","0","0","0"
"0","0","0","300000031","99999","323004","0","1","610203301","巨鋼機獸‧改造蓋登","0","0","0","0","0","0","0","440","0","0","0","0","100000","0","0","0","0","99999","0","0","900000000","0","50","0","0","100000","50000","1","0","0","0","0","0","0"
"0","0","0","300000022","1000","323005","0","1","610203302","巨鋼機獸‧改造蓋登","0","100000","0","0","0","0","0","440","0","0","50000","0","25000","0","0","0","0","1000","0","0","900000000","100000","50","0","0","25000","50000","1","0","0","0","130","0","0"
"0","0","0","300000022","1000","323006","0","1","610203303","巨鋼機獸‧改造蓋登","0","50000","0","0","50000","50000","0","440","0","0","50000","0","50000","0","0","0","50000","1000","0","0","900000000","0","50","0","0","50000","50000","1","0","0","0","130","0","0"
"0","0","0","300000001","9999","216904","0","1","610203304","氣勢敵人","0","0","0","0","400","200","0","440","0","0","200","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216904","0","1","610203305","氣勢敵人","0","0","0","0","400","200","0","440","0","0","200","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","100","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216904","0","1","610203306","氣勢敵人","0","0","0","0","400","200","0","440","0","0","200","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","100","1","0","0","0","0","0","0"
"0","0","0","200000011","543","259900","0","1","610203401","克蘿茜的闇影","0","0","0","0","255","255","0","255","0","0","255","0","0","18","0","0","255","510","0","1669","88496058","0","55","0","0","57528","255","1","0","0","0","47","0","30"
"0","0","0","200000011","543","259901","0","1","610203402","克蘿茜的闇影","0","0","0","0","255","255","0","255","0","0","255","0","0","18","0","0","255","510","0","1669","70796847","0","55","0","0","57528","255","1","0","0","0","47","0","30"
"0","0","0","200000011","543","259902","0","1","610203403","克蘿茜的闇影","0","0","0","0","255","255","0","255","0","0","255","0","0","18","0","0","255","510","0","1669","53097635","0","55","0","0","57528","255","1","0","0","0","47","0","30"
"0","0","0","200000011","543","259903","0","1","610203404","克蘿茜的闇影","0","0","0","0","255","255","0","255","0","0","255","0","0","18","0","0","255","510","0","1669","35398424","0","55","0","0","57528","255","1","0","0","0","47","0","30"
"0","0","0","200000011","713","259900","0","1","610203501","克蘿茜的闇影","0","0","0","0","337","337","0","337","0","0","337","0","0","18","0","0","337","689","0","2065","268169872","0","55","0","0","194070","337","1","0","0","0","47","0","30"
"0","0","0","200000011","713","259901","0","1","610203502","克蘿茜的闇影","0","0","0","0","337","337","0","337","0","0","337","0","0","18","0","0","337","689","0","2065","214535898","0","55","0","0","194070","337","1","0","0","0","47","0","30"
"0","0","0","200000011","713","259902","0","1","610203503","克蘿茜的闇影","0","0","0","0","337","337","0","337","0","0","337","0","0","18","0","0","337","689","0","2065","160901924","0","55","0","0","194070","337","1","0","0","0","47","0","30"
"0","0","0","200000011","713","259903","0","1","610203504","克蘿茜的闇影","0","0","0","0","337","337","0","337","0","0","337","0","0","18","0","0","337","689","0","2065","107267949","0","55","0","0","194070","337","1","0","0","0","47","0","30"
"0","0","0","300000022","300","323100","0","1","610204101","戀愛的鍊僕‧荷姆荷姆","0","10000","0","0","0","0","0","200","0","0","10000","0","0","0","0","0","0","300","0","0","67000000","0","50","0","0","10000","10000","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216905","0","1","610204102","氣勢敵人","0","0","0","0","0","200","0","200","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","50","1","0","0","0","0","0","0"
"0","0","0","300000031","99999","323101","0","1","610204201","戀愛的鍊僕‧荷姆荷姆","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","0","0","99999","0","0","380000000","0","50","0","0","50000","25000","1","0","0","0","0","0","0"
"0","0","0","300000022","300","323102","0","1","610204202","戀愛的鍊僕‧荷姆荷姆","0","25000","0","0","0","5000","0","300","0","0","0","0","0","0","0","0","0","300","0","0","380000000","0","50","0","0","50000","25000","1","0","0","0","0","0","0"
"0","0","0","300000022","300","323103","0","1","610204203","戀愛的鍊僕‧荷姆荷姆","0","25000","0","0","0","0","0","300","0","0","25000","0","0","0","0","0","0","300","0","0","380000000","0","50","0","0","50000","25000","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216905","0","1","610204204","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","216905","0","1","610204205","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","100","1","0","0","0","0","0","0"
