e71bfc3990ae87717d28ef1571a2953c4d8115575db50d4bd724fdcbcc63c70e,100b61bb77e3126c41f3fd2497b4def31f22e260a50a564a0393fd854b04f229,b0eeddf624240582b6b7a8ccba3226c2ec6ed9199559cc5a3a751b3e79ff11f7,bbe50a05646ee26b14290948fb5f6025f7aa774cb2e16302993bc06d07272316,dabca9f8abfc77f24b143935d5aba6b4ecad6e4dff8702370bd9ee823f5cc2f9,9b396ba52281124a185b90830316954efa5f54e0f03c267f87a9eaa1bbb0420e,7dc7750a9d4a4272a04114e478539c68b66eef7bb4439c2940c0ad48c1847268,70b6b7f6fc8c0b2a30611646bf962dc19794c033b17f627089734183edb34591,5a60cf18ab3ecf6052c4683a508ce1ba68cde47dd3db80a8d0b360a74b80a0dc,ff6d0c10bc1d94e42e9a70e65923c320c0aed50d7908a2bbbc690e01590132b1,f5ea5d6c451ec52acdc0a93ab76f2ce35e4a61186abef872a6f8a61d1e1b812d,fb0f289c0a0374440182728cbd4b0c492b6c4008401bcfe3fa17abc7352aeaae,8a8bc7aa4b531da3f462305be579ac221399be7d9962323e0d137ed6f7481fc7,58964e7afd4e3eca05cb96ffaf63471f8749a8ddf3783b4dbcd7819210000f79,03035f907c34380590c9b96b7f082fdef8a842b088b821e919711dcac108a9a0,520b02258557ee06c5c5e2692ab16edbb251b836e377185ee17ab00807a6689a,eef7fc0f8fadc392c058ea5f7984acfed44bcf294fa71e288a0d91f63048cb94,382c890c78f88f2c46b173bb4e0e79393ebb5f5e33e4c63c07b39bca90c069ef,3adeb7170d29ce26aa192122c2be63a963d18fc0ae7dff6995ca6344458d709d,1459eb6139e84bf932893d624b8602b88330defec0757869f17e6bf01fc8654e,165ce9edd990dfbdab482732dbded73a6fbaa30f1d53452c038399de9b7479f8,ca67e0ac5c9b9d1b632310ed69d4631cf0403a08c1b0e3730e7ae3e96aca15ae,dcc9de54ba23ae034d69634a44697f5ca09252f1cb78f27a4cfea416cfd171c2,8462567b696b9de86ca1d3232eca646525f8bc86689844c21170eb5238686264,6ceb2df2fa10b288682e0753f8732521c7bdf8f44b5f59be69b580a161acf624,175577a71b980a534326a7c9bebd76837e0cdfb46ed35e88e67d9e2e7f11724c,1ca99cde13a6ff6246aa18028038efb83451bf31469570ce25dac8246576121d,ee9b3892a1a3c8b369386a2073ce64c7240a25798016f62224756445d3fc2bf6,a2a8fce740564e48e1d4be62ea3c8161b1bc9e0ca6d3011378d6cb2c0b814604,b14ef082a192aa4097388856a6c91159f307aca6a66333fdb8ba53f4608a167a,53620802efd31b12dfcea56055c20ca10d255e14bf72671f57610bbce3fdf1be,5c79609b05785b289a8e6f7feb4bd59bec7f8111bebf7da35c8bab375ddd0770,b184f06ec3ccb476db143ded491e453904f2953600dc063573d11960fb86e149,c51f26b839cd6b849f5b436b700ddbbf70681c08e0741c28516c68c054af58a1,d8a30d1e758e39e91d0b1ec5717bd8dfafb8b6e3423d7161344517c3585811fc,d8fcbf91c0b250ae884ff66d0cbb1d31a2dd754540b449fa1ed9f0b6196d0d16,3c9a9b6f393d527beb2919d552febccf31bae1874301b8498e3d7c188c3c0501,341af699832dd0ff78832df7ef9e4b96982fa56ee1e675a9d38508e7d5e117e1,c8dc4f2d8e9daf4cae4420568cdbf8fb38fd2f3208bdeba34629ff3d78546b40,9bd98328eef3cd7fc0add11bf485fd270c7578e4bc224620e01219eb8055b9e8,9e186b608310866df3fd7ef266708ac4e92e1bb8c71c015dc5e4e7d1c02ea07c,bb7c4520033f792bccc4f181fa29ee133472eb0a409fbdd6a289dea9e5f46280,04cae9434a4ab9182989f7bdc0abd4ace37fc7024591d8d5993edef4ccbb042b,caea9b70bcaca97f201ff3722aa39262c4bc1e5065f561d329f214b712898210
"1029109","1.2","0","10440105","401051591","1000000","157","0.06","0","0","1029110","0","3","1.5","2","1044","10440103","401051581","0","10440104","1.2","710081","0","0","10440102","2","1029106","401051561","0","10440101","1029108","0","0","1029107","2","1","401051571","1.3","1.4","2","401051601","0","0","0"
"1029114","1.6","0","10440105","401051641","1000000","158","0.06","0","0","1029115","0","4","2","4","1044","10440103","401051631","0","10440104","1.6","710081","0","0","10440102","3","1029111","401051611","0","10440101","1029113","0","0","1029112","4","1","401051621","1.8","1.9","2","401051651","0","0","0"
"1029116","2","0","10440105","401051641","1000000","159","0.06","0","0","1029116","0","-1","2.6","4","1044","10440103","401051631","0","10440104","2","710081","0","0","10440102","3","1029116","401051611","0","10440101","1029116","0","0","1029116","5","1","401051621","2.4","2.4","2","401051651","0","0","0"
"1030104","1.2","0","10450105","401051941","1000000","160","0.03","0","0","1030105","0","1","1.5","1","1045","10450103","401051931","0","10450104","1.2","710091","0","0","10450102","1","1030101","401051911","0","10450101","1030103","0","0","1030102","1","1","401051921","1.3","1.4","1","401051951","0","0","0"
"1030109","1.2","0","10450105","401051991","1000000","161","0.06","0","0","1030110","0","3","1.5","2","1045","10450103","401051981","0","10450104","1.2","710091","0","0","10450102","2","1030106","401051961","0","10450101","1030108","0","0","1030107","2","1","401051971","1.3","1.4","2","401052001","0","0","0"
"1030114","1.6","0","10450105","401052041","1000000","162","0.06","0","0","1030115","0","4","2","4","1045","10450103","401052031","0","10450104","1.6","710091","0","0","10450102","3","1030111","401052011","0","10450101","1030113","0","0","1030112","4","1","401052021","1.8","1.9","2","401052051","0","0","0"
"1030116","2","0","10450105","401052041","1000000","163","0.06","0","0","1030116","0","-1","2.6","4","1045","10450103","401052031","0","10450104","2","710091","0","0","10450102","3","1030116","401052011","0","10450101","1030116","0","0","1030116","5","1","401052021","2.4","2.4","2","401052051","0","0","0"
"1031104","1.2","0","10460105","401052341","1000000","164","0.03","0","0","1031105","0","1","1.5","1","1046","10460103","401052331","0","10460104","1.2","710101","0","0","10460102","1","1031101","401052311","0","10460101","1031103","0","0","1031102","1","1","401052321","1.3","1.4","1","401052351","0","0","0"
"1031109","1.2","0","10460105","401052391","1000000","165","0.06","0","0","1031110","0","3","1.5","2","1046","10460103","401052381","0","10460104","1.2","710101","0","0","10460102","2","1031106","401052361","0","10460101","1031108","0","0","1031107","2","1","401052371","1.3","1.4","2","401052401","0","0","0"
"1031114","1.6","0","10460105","401052441","1000000","166","0.06","0","0","1031115","0","4","2","4","1046","10460103","401052431","0","10460104","1.6","710101","0","0","10460102","3","1031111","401052411","0","10460101","1031113","0","0","1031112","4","1","401052421","1.8","1.9","2","401052451","0","0","0"
"1031116","2","0","10460105","401052441","1000000","167","0.06","0","0","1031116","0","-1","2.6","4","1046","10460103","401052431","0","10460104","2","710101","0","0","10460102","3","1031116","401052411","0","10460101","1031116","0","0","1031116","5","1","401052421","2.4","2.4","2","401052451","0","0","0"
"1047104","1.2","0","10470105","401052741","1000000","168","0.03","0","0","1047105","0","1","1.5","1","1047","10470103","401052731","0","10470104","1.2","710111","0","0","10470102","1","1047101","401052711","0","10470101","1047103","0","0","1047102","1","1","401052721","1.3","1.4","1","401052751","0","0","0"
"1047109","1.2","0","10470105","401052791","1000000","169","0.06","0","0","1047110","0","3","1.5","2","1047","10470103","401052781","0","10470104","1.2","710111","0","0","10470102","2","1047106","401052761","0","10470101","1047108","0","0","1047107","2","1","401052771","1.3","1.4","2","401052801","0","0","0"
"1047114","1.6","0","10470105","401052841","1000000","170","0.06","0","0","1047115","0","4","2","4","1047","10470103","401052831","0","10470104","1.6","710111","0","0","10470102","3","1047111","401052811","0","10470101","1047113","0","0","1047112","4","1","401052821","1.8","1.9","2","401052851","0","0","0"
"1047116","2","0","10470105","401052841","1000000","171","0.06","0","0","1047116","0","-1","2.6","4","1047","10470103","401052831","0","10470104","2","710111","0","0","10470102","3","1047116","401052811","0","10470101","1047116","0","0","1047116","5","1","401052821","2.4","2.4","2","401052851","0","0","0"
"1048104","1.2","0","10480105","401053141","1000000","172","0.03","0","0","1048105","0","1","1.5","1","1048","10480103","401053131","0","10480104","1.2","710121","0","0","10480102","1","1048101","401053111","0","10480101","1048103","0","0","1048102","1","1","401053121","1.3","1.4","1","401053151","0","0","0"
"1048109","1.2","0","10480105","401053191","1000000","173","0.06","0","0","1048110","0","3","1.5","2","1048","10480103","401053181","0","10480104","1.2","710121","0","0","10480102","2","1048106","401053161","0","10480101","1048108","0","0","1048107","2","1","401053171","1.3","1.4","2","401053201","0","0","0"
"1048114","1.6","0","10480105","401053241","1000000","174","0.06","0","0","1048115","0","4","2","4","1048","10480103","401053231","0","10480104","1.6","710121","0","0","10480102","3","1048111","401053211","0","10480101","1048113","0","0","1048112","4","1","401053221","1.8","1.9","2","401053251","0","0","0"
"1048116","2","0","10480105","401053241","1000000","175","0.06","0","0","1048116","0","-1","2.6","4","1048","10480103","401053231","0","10480104","2","710121","0","0","10480102","3","1048116","401053211","0","10480101","1048116","0","0","1048116","5","1","401053221","2.4","2.4","2","401053251","0","0","0"
"1049104","1.2","0","10490105","401053541","1000000","176","0.03","0","0","1049105","0","1","1.5","1","1049","10490103","401053531","0","10490104","1.2","710011","0","0","10490102","1","1049101","401053511","0","10490101","1049103","0","0","1049102","1","1","401053521","1.3","1.4","1","401053551","0","0","0"
"1049109","1.2","0","10490105","401053591","1000000","177","0.06","0","0","1049110","0","3","1.5","2","1049","10490103","401053581","0","10490104","1.2","710011","0","0","10490102","2","1049106","401053561","0","10490101","1049108","0","0","1049107","2","1","401053571","1.3","1.4","2","401053601","0","0","0"
"1049114","1.6","0","10490105","401053641","1000000","178","0.06","0","0","1049115","0","4","2","4","1049","10490103","401053631","0","10490104","1.6","710011","0","0","10490102","3","1049111","401053611","0","10490101","1049113","0","0","1049112","4","1","401053621","1.8","1.9","2","401053651","0","0","0"
"1049116","2","0","10490105","401053641","1000000","179","0.06","0","0","1049116","0","-1","2.6","4","1049","10490103","401053631","0","10490104","2","710011","0","0","10490102","3","1049116","401053611","0","10490101","1049116","0","0","1049116","5","1","401053621","2.4","2.4","2","401053651","0","0","0"
"1050104","1.2","0","10500105","401053941","1000000","180","0.03","0","0","1050105","0","1","1.5","1","1050","10500103","401053931","0","10500104","1.2","710021","0","0","10500102","1","1050101","401053911","0","10500101","1050103","0","0","1050102","1","1","401053921","1.3","1.4","1","401053951","0","0","0"
"1050109","1.2","0","10500105","401053991","1000000","181","0.06","0","0","1050110","0","3","1.5","2","1050","10500103","401053981","0","10500104","1.2","710021","0","0","10500102","2","1050106","401053961","0","10500101","1050108","0","0","1050107","2","1","401053971","1.3","1.4","2","401054001","0","0","0"
"1050114","1.6","0","10500105","401054041","1000000","182","0.06","0","0","1050115","0","4","2","4","1050","10500103","401054031","0","10500104","1.6","710021","0","0","10500102","3","1050111","401054011","0","10500101","1050113","0","0","1050112","4","1","401054021","1.8","1.9","2","401054051","0","0","0"
"1050116","2","0","10500105","401054041","1000000","183","0.06","0","0","1050116","0","-1","2.6","4","1050","10500103","401054031","0","10500104","2","710021","0","0","10500102","3","1050116","401054011","0","10500101","1050116","0","0","1050116","5","1","401054021","2.4","2.4","2","401054051","0","0","0"
"1051104","1.2","0","10510105","401054341","1000000","184","0.03","0","0","1051105","0","1","1.5","1","1051","10510103","401054331","0","10510104","1.2","710031","0","0","10510102","1","1051101","401054311","0","10510101","1051103","0","0","1051102","1","1","401054321","1.3","1.4","1","401054351","0","0","0"
"1051109","1.2","0","10510105","401054391","1000000","185","0.06","0","0","1051110","0","3","1.5","2","1051","10510103","401054381","0","10510104","1.2","710031","0","0","10510102","2","1051106","401054361","0","10510101","1051108","0","0","1051107","2","1","401054371","1.3","1.4","2","401054401","0","0","0"
"1051114","1.6","0","10510105","401054441","1000000","186","0.06","0","0","1051115","0","4","2","4","1051","10510103","401054431","0","10510104","1.6","710031","0","0","10510102","3","1051111","401054411","0","10510101","1051113","0","0","1051112","4","1","401054421","1.8","1.9","2","401054451","0","0","0"
"1051116","2","0","10510105","401054441","1000000","187","0.06","0","0","1051116","0","-1","2.6","4","1051","10510103","401054431","0","10510104","2","710031","0","0","10510102","3","1051116","401054411","0","10510101","1051116","0","0","1051116","5","1","401054421","2.4","2.4","2","401054451","0","0","0"
"1052104","1.2","0","10520105","401054741","1000000","188","0.03","0","0","1052105","0","1","1.5","1","1052","10520103","401054731","0","10520104","1.2","710041","0","0","10520102","1","1052101","401054711","0","10520101","1052103","0","0","1052102","1","1","401054721","1.3","1.4","1","401054751","0","0","0"
"1052109","1.2","0","10520105","401054791","1000000","189","0.06","0","0","1052110","0","3","1.5","2","1052","10520103","401054781","0","10520104","1.2","710041","0","0","10520102","2","1052106","401054761","0","10520101","1052108","0","0","1052107","2","1","401054771","1.3","1.4","2","401054801","0","0","0"
"1052114","1.6","0","10520105","401054841","1000000","190","0.06","0","0","1052115","0","4","2","4","1052","10520103","401054831","0","10520104","1.6","710041","0","0","10520102","3","1052111","401054811","0","10520101","1052113","0","0","1052112","4","1","401054821","1.8","1.9","2","401054851","0","0","0"
"1052116","2","0","10520105","401054841","1000000","191","0.06","0","0","1052116","0","-1","2.6","4","1052","10520103","401054831","0","10520104","2","710041","0","0","10520102","3","1052116","401054811","0","10520101","1052116","0","0","1052116","5","1","401054821","2.4","2.4","2","401054851","0","0","0"
"1053104","1.2","0","10530105","401055141","1000000","192","0.03","0","0","1053105","0","1","1.5","1","1053","10530103","401055131","0","10530104","1.2","710051","0","0","10530102","1","1053101","401055111","0","10530101","1053103","0","0","1053102","1","1","401055121","1.3","1.4","1","401055151","0","0","0"
"1053109","1.2","0","10530105","401055191","1000000","193","0.06","0","0","1053110","0","3","1.5","2","1053","10530103","401055181","0","10530104","1.2","710051","0","0","10530102","2","1053106","401055161","0","10530101","1053108","0","0","1053107","2","1","401055171","1.3","1.4","2","401055201","0","0","0"
"1053114","1.6","0","10530105","401055241","1000000","194","0.06","0","0","1053115","0","4","2","4","1053","10530103","401055231","0","10530104","1.6","710051","0","0","10530102","3","1053111","401055211","0","10530101","1053113","0","0","1053112","4","1","401055221","1.8","1.9","2","401055251","0","0","0"
"1053116","2","0","10530105","401055241","1000000","195","0.06","0","0","1053116","0","-1","2.6","4","1053","10530103","401055231","0","10530104","2","710051","0","0","10530102","3","1053116","401055211","0","10530101","1053116","0","0","1053116","5","1","401055221","2.4","2.4","2","401055251","0","0","0"
"1054104","1.2","0","10540105","401055541","1000000","196","0.03","0","0","1054105","0","1","1.5","1","1054","10540103","401055531","0","10540104","1.2","710061","0","0","10540102","1","1054101","401055511","0","10540101","1054103","0","0","1054102","1","1","401055521","1.3","1.4","1","401055551","0","0","0"
"1054109","1.2","0","10540105","401055591","1000000","197","0.06","0","0","1054110","0","3","1.5","2","1054","10540103","401055581","0","10540104","1.2","710061","0","0","10540102","2","1054106","401055561","0","10540101","1054108","0","0","1054107","2","1","401055571","1.3","1.4","2","401055601","0","0","0"
"1054114","1.6","0","10540105","401055641","1000000","198","0.06","0","0","1054115","0","4","2","4","1054","10540103","401055631","0","10540104","1.6","710061","0","0","10540102","3","1054111","401055611","0","10540101","1054113","0","0","1054112","4","1","401055621","1.8","1.9","2","401055651","0","0","0"
"1054116","2","0","10540105","401055641","1000000","199","0.06","0","0","1054116","0","-1","2.6","4","1054","10540103","401055631","0","10540104","2","710061","0","0","10540102","3","1054116","401055611","0","10540101","1054116","0","0","1054116","5","1","401055621","2.4","2.4","2","401055651","0","0","0"
"1055104","1.2","0","10550105","401055941","1000000","200","0.03","0","0","1055105","0","1","1.5","1","1055","10550103","401055931","0","10550104","1.2","710071","0","0","10550102","1","1055101","401055911","0","10550101","1055103","0","0","1055102","1","1","401055921","1.3","1.4","1","401055951","0","0","0"
"1055109","1.2","0","10550105","401055991","1000000","201","0.06","0","0","1055110","0","3","1.5","2","1055","10550103","401055981","0","10550104","1.2","710071","0","0","10550102","2","1055106","401055961","0","10550101","1055108","0","0","1055107","2","1","401055971","1.3","1.4","2","401056001","0","0","0"
"1055114","1.6","0","10550105","401056041","1000000","202","0.06","0","0","1055115","0","4","2","4","1055","10550103","401056031","0","10550104","1.6","710071","0","0","10550102","3","1055111","401056011","0","10550101","1055113","0","0","1055112","4","1","401056021","1.8","1.9","2","401056051","0","0","0"
"1055116","2","0","10550105","401056041","1000000","203","0.06","0","0","1055116","0","-1","2.6","4","1055","10550103","401056031","0","10550104","2","710071","0","0","10550102","3","1055116","401056011","0","10550101","1055116","0","0","1055116","5","1","401056021","2.4","2.4","2","401056051","0","0","0"
"1056104","1.2","0","10560105","401056341","1000000","204","0.03","0","0","1056105","0","1","1.5","1","1056","10560103","401056331","0","10560104","1.2","710081","0","0","10560102","1","1056101","401056311","0","10560101","1056103","0","0","1056102","1","1","401056321","1.3","1.4","1","401056351","0","0","0"
"1056109","1.2","0","10560105","401056391","1000000","205","0.06","0","0","1056110","0","3","1.5","2","1056","10560103","401056381","0","10560104","1.2","710081","0","0","10560102","2","1056106","401056361","0","10560101","1056108","0","0","1056107","2","1","401056371","1.3","1.4","2","401056401","0","0","0"
"1056114","1.6","0","10560105","401056441","1000000","206","0.06","0","0","1056115","0","4","2","4","1056","10560103","401056431","0","10560104","1.6","710081","0","0","10560102","3","1056111","401056411","0","10560101","1056113","0","0","1056112","4","1","401056421","1.8","1.9","2","401056451","0","0","0"
"1056116","2","0","10560105","401056441","1000000","207","0.06","0","0","1056116","0","-1","2.6","4","1056","10560103","401056431","0","10560104","2","710081","0","0","10560102","3","1056116","401056411","0","10560101","1056116","0","0","1056116","5","1","401056421","2.4","2.4","2","401056451","0","0","0"
"1057104","1.2","0","10570105","401056741","1000000","208","0.03","0","0","1057105","0","1","1.5","1","1057","10570103","401056731","0","10570104","1.2","710091","0","0","10570102","1","1057101","401056711","0","10570101","1057103","0","0","1057102","1","1","401056721","1.3","1.4","1","401056751","0","0","0"
"1057109","1.2","0","10570105","401056791","1000000","209","0.06","0","0","1057110","0","3","1.5","2","1057","10570103","401056781","0","10570104","1.2","710091","0","0","10570102","2","1057106","401056761","0","10570101","1057108","0","0","1057107","2","1","401056771","1.3","1.4","2","401056801","0","0","0"
"1057114","1.6","0","10570105","401056841","1000000","210","0.06","0","0","1057115","0","4","2","4","1057","10570103","401056831","0","10570104","1.6","710091","0","0","10570102","3","1057111","401056811","0","10570101","1057113","0","0","1057112","4","1","401056821","1.8","1.9","2","401056851","0","0","0"
"1057116","2","0","10570105","401056841","1000000","211","0.06","0","0","1057116","0","-1","2.6","4","1057","10570103","401056831","0","10570104","2","710091","0","0","10570102","3","1057116","401056811","0","10570101","1057116","0","0","1057116","5","1","401056821","2.4","2.4","2","401056851","0","0","0"
"1058104","1.2","0","10580105","401057141","1000000","212","0.03","0","0","1058105","0","1","1.5","1","1058","10580103","401057131","0","10580104","1.2","710101","0","0","10580102","1","1058101","401057111","0","10580101","1058103","0","0","1058102","1","1","401057121","1.3","1.4","1","401057151","0","0","0"
"1058109","1.2","0","10580105","401057191","1000000","213","0.06","0","0","1058110","0","3","1.5","2","1058","10580103","401057181","0","10580104","1.2","710101","0","0","10580102","2","1058106","401057161","0","10580101","1058108","0","0","1058107","2","1","401057171","1.3","1.4","2","401057201","0","0","0"
"1058114","1.6","0","10580105","401057241","1000000","214","0.06","0","0","1058115","0","4","2","4","1058","10580103","401057231","0","10580104","1.6","710101","0","0","10580102","3","1058111","401057211","0","10580101","1058113","0","0","1058112","4","1","401057221","1.8","1.9","2","401057251","0","0","0"
"1058116","2","0","10580105","401057241","1000000","215","0.06","0","0","1058116","0","-1","2.6","4","1058","10580103","401057231","0","10580104","2","710101","0","0","10580102","3","1058116","401057211","0","10580101","1058116","0","0","1058116","5","1","401057221","2.4","2.4","2","401057251","0","0","0"
"1059104","1.2","0","10590105","401057541","1000000","216","0.03","0","0","1059105","0","1","1.5","1","1059","10590103","401057531","0","10590104","1.2","710111","0","0","10590102","1","1059101","401057511","0","10590101","1059103","0","0","1059102","1","1","401057521","1.3","1.4","1","401057551","0","0","0"
"1059109","1.2","0","10590105","401057591","1000000","217","0.06","0","0","1059110","0","3","1.5","2","1059","10590103","401057581","0","10590104","1.2","710111","0","0","10590102","2","1059106","401057561","0","10590101","1059108","0","0","1059107","2","1","401057571","1.3","1.4","2","401057601","0","0","0"
"1059114","1.6","0","10590105","401057641","1000000","218","0.06","0","0","1059115","0","4","2","4","1059","10590103","401057631","0","10590104","1.6","710111","0","0","10590102","3","1059111","401057611","0","10590101","1059113","0","0","1059112","4","1","401057621","1.8","1.9","2","401057651","0","0","0"
"1059116","2","0","10590105","401057641","1000000","219","0.06","0","0","1059116","0","-1","2.6","4","1059","10590103","401057631","0","10590104","2","710111","0","0","10590102","3","1059116","401057611","0","10590101","1059116","0","0","1059116","5","1","401057621","2.4","2.4","2","401057651","0","0","0"
"1060104","1.2","0","10600105","401057941","1000000","220","0.03","0","0","1060105","0","1","1.5","1","1060","10600103","401057931","0","10600104","1.2","710121","0","0","10600102","1","1060101","401057911","0","10600101","1060103","0","0","1060102","1","1","401057921","1.3","1.4","1","401057951","0","0","0"
"1060109","1.2","0","10600105","401057991","1000000","221","0.06","0","0","1060110","0","3","1.5","2","1060","10600103","401057981","0","10600104","1.2","710121","0","0","10600102","2","1060106","401057961","0","10600101","1060108","0","0","1060107","2","1","401057971","1.3","1.4","2","401058001","0","0","0"
"1060114","1.6","0","10600105","401058041","1000000","222","0.06","0","0","1060115","0","4","2","4","1060","10600103","401058031","0","10600104","1.6","710121","0","0","10600102","3","1060111","401058011","0","10600101","1060113","0","0","1060112","4","1","401058021","1.8","1.9","2","401058051","0","0","0"
"1060116","2","0","10600105","401058041","1000000","223","0.06","0","0","1060116","0","-1","2.6","4","1060","10600103","401058031","0","10600104","2","710121","0","0","10600102","3","1060116","401058011","0","10600101","1060116","0","0","1060116","5","1","401058021","2.4","2.4","2","401058051","0","0","0"
"1061104","1.2","0","10610105","401058341","1000000","224","0.03","0","0","1061105","0","1","1.5","1","1061","10610103","401058331","0","10610104","1.2","710011","0","0","10610102","1","1061101","401058311","0","10610101","1061103","0","0","1061102","1","1","401058321","1.3","1.4","1","401058351","0","0","0"
"1061109","1.2","0","10610105","401058391","1000000","225","0.06","0","0","1061110","0","3","1.5","2","1061","10610103","401058381","0","10610104","1.2","710011","0","0","10610102","2","1061106","401058361","0","10610101","1061108","0","0","1061107","2","1","401058371","1.3","1.4","2","401058401","0","0","0"
"1061114","1.6","0","10610105","401058441","1000000","226","0.06","0","0","1061115","0","4","2","4","1061","10610103","401058431","0","10610104","1.6","710011","0","0","10610102","3","1061111","401058411","0","10610101","1061113","0","0","1061112","4","1","401058421","1.8","1.9","2","401058451","0","0","0"
"1061116","2","0","10610105","401058441","1000000","227","0.06","0","0","1061116","0","-1","2.6","4","1061","10610103","401058431","0","10610104","2","710011","0","0","10610102","3","1061116","401058411","0","10610101","1061116","0","0","1061116","5","1","401058421","2.4","2.4","2","401058451","0","0","0"
"1063104","1.2","0","10630105","401058691","1000000","228","0.03","0","0","1063105","0","1","1.5","1","1063","10630103","401058681","0","10630104","1.2","710021","0","0","10630102","1","1063101","401058661","0","10630101","1063103","0","0","1063102","1","1","401058671","1.3","1.4","1","401058701","0","0","0"
"1063109","1.2","0","10630105","401058741","1000000","229","0.06","0","0","1063110","0","3","1.5","2","1063","10630103","401058731","0","10630104","1.2","710021","0","0","10630102","2","1063106","401058711","0","10630101","1063108","0","0","1063107","2","1","401058721","1.3","1.4","2","401058751","0","0","0"
"1063114","1.6","0","10630105","401058791","1000000","230","0.06","0","0","1063115","0","4","2","4","1063","10630103","401058781","0","10630104","1.6","710021","0","0","10630102","3","1063111","401058761","0","10630101","1063113","0","0","1063112","4","1","401058771","1.8","1.9","2","401058801","0","0","0"
"1063116","2","0","10630105","401058791","1000000","231","0.06","0","0","1063116","0","-1","2.6","4","1063","10630103","401058781","0","10630104","2","710021","0","0","10630102","3","1063116","401058761","0","10630101","1063116","0","0","1063116","5","1","401058771","2.4","2.4","2","401058801","0","0","0"
"1064104","1.2","0","10640105","401059041","1000000","232","0.03","0","0","1064105","0","1","1.5","1","1064","10640103","401059031","0","10640104","1.2","710031","0","0","10640102","1","1064101","401059011","0","10640101","1064103","0","0","1064102","1","1","401059021","1.3","1.4","1","401059051","0","0","0"
"1064109","1.2","0","10640105","401059091","1000000","233","0.06","0","0","1064110","0","3","1.5","2","1064","10640103","401059081","0","10640104","1.2","710031","0","0","10640102","2","1064106","401059061","0","10640101","1064108","0","0","1064107","2","1","401059071","1.3","1.4","2","401059101","0","0","0"
"1064114","1.6","0","10640105","401059141","1000000","234","0.06","0","0","1064115","0","4","2","4","1064","10640103","401059131","0","10640104","1.6","710031","0","0","10640102","3","1064111","401059111","0","10640101","1064113","0","0","1064112","4","1","401059121","1.8","1.9","2","401059151","0","0","0"
"1064116","2","0","10640105","401059141","1000000","235","0.06","0","0","1064116","0","-1","2.6","4","1064","10640103","401059131","0","10640104","2","710031","0","0","10640102","3","1064116","401059111","0","10640101","1064116","0","0","1064116","5","1","401059121","2.4","2.4","2","401059151","0","0","0"
"1065104","1.2","0","10650105","401059391","1000000","236","0.03","0","0","1065105","0","1","1.5","1","1065","10650103","401059381","0","10650104","1.2","710041","0","0","10650102","1","1065101","401059361","0","10650101","1065103","0","0","1065102","1","1","401059371","1.3","1.4","1","401059401","0","0","0"
"1065109","1.2","0","10650105","401059441","1000000","237","0.06","0","0","1065110","0","3","1.5","2","1065","10650103","401059431","0","10650104","1.2","710041","0","0","10650102","2","1065106","401059411","0","10650101","1065108","0","0","1065107","2","1","401059421","1.3","1.4","2","401059451","0","0","0"
"1065114","1.6","0","10650105","401059491","1000000","238","0.06","0","0","1065115","0","4","2","4","1065","10650103","401059481","0","10650104","1.6","710041","0","0","10650102","3","1065111","401059461","0","10650101","1065113","0","0","1065112","4","1","401059471","1.8","1.9","2","401059501","0","0","0"
"1065116","2","0","10650105","401059491","1000000","239","0.06","0","0","1065116","0","-1","2.6","4","1065","10650103","401059481","0","10650104","2","710041","0","0","10650102","3","1065116","401059461","0","10650101","1065116","0","0","1065116","5","1","401059471","2.4","2.4","2","401059501","0","0","0"
"1066104","1.2","0","10660105","401059741","1000000","240","0.03","0","0","1066105","0","1","1.5","1","1066","10660103","401059731","0","10660104","1.2","710051","0","0","10660102","1","1066101","401059711","0","10660101","1066103","0","0","1066102","1","1","401059721","1.3","1.4","1","401059751","0","0","0"
"1066109","1.2","0","10660105","401059791","1000000","241","0.06","0","0","1066110","0","3","1.5","2","1066","10660103","401059781","0","10660104","1.2","710051","0","0","10660102","2","1066106","401059761","0","10660101","1066108","0","0","1066107","2","1","401059771","1.3","1.4","2","401059801","0","0","0"
"1066114","1.6","0","10660105","401059841","1000000","242","0.06","0","0","1066115","0","4","2","4","1066","10660103","401059831","0","10660104","1.6","710051","0","0","10660102","3","1066111","401059811","0","10660101","1066113","0","0","1066112","4","1","401059821","1.8","1.9","2","401059851","0","0","0"
"1066116","2","0","10660105","401059841","1000000","243","0.06","0","0","1066116","0","-1","2.6","4","1066","10660103","401059831","0","10660104","2","710051","0","0","10660102","3","1066116","401059811","0","10660101","1066116","0","0","1066116","5","1","401059821","2.4","2.4","2","401059851","0","0","0"
"1067104","1.2","0","10670105","401060091","1000000","244","0.03","0","0","1067105","0","1","1.5","1","1067","10670103","401060081","0","10670104","1.2","710061","0","0","10670102","1","1067101","401060061","0","10670101","1067103","0","0","1067102","1","1","401060071","1.3","1.4","1","401060101","0","0","0"
"1067109","1.2","0","10670105","401060141","1000000","245","0.06","0","0","1067110","0","3","1.5","2","1067","10670103","401060131","0","10670104","1.2","710061","0","0","10670102","2","1067106","401060111","0","10670101","1067108","0","0","1067107","2","1","401060121","1.3","1.4","2","401060151","0","0","0"
