adc666fd5665ffbc062948f5a80d60759e5a581ddbc9aec70702de7efaa988a7,cfb40839b0561884b2b2faf3d29b9c6d425122c626729b4c5b811dee34d76a41,2991210a90782011a6e6b9c85d0f9fab6aaa2c1d9c6ec0643b59908df7058ff3,e7355f4939010a010b64d0cd266ee38bb469ca6dceb18ec11d14342fefdfb35c,14d595478a97b4aee00285a75b01ac6e0c3290253a2bf90cfaa3e158c6f9a7bb,8a2abd7bf4e793be84d37d6f3cb689e96dc4706483b6e81e699d93c2a2610ba8,66e4839c5c28a86618679152fc45328d17832897c5a2bed92f0532e88a9f6356,0eafe64fbc9e6c159ccf30de847c3178a48da9664919d78a890e1c7ffb4e749d,fefc4ae22408f8ace4776e7dd298c3afb935f35de25edbc77682e730887a3803,fff8073b26802738f3c7b9351514b4678813a047b598d449cf586e98bd9b0487,9d057639d0e707881e5928d9392aea047bb8768148da699252a8edab18f19e37,6cdd14c2b08a5c938395421419b5d5861bf41dbc103d010b5455037f46aa17e3
"0","1","964","1","10140","0","0","10140964","0","5","0","岩花玩具"
"0","2","965","1","10140","0","0","10140965","0","5","0","童子狸玩具"
"0","1","966","1","10140","0","0","10140966","0","5","0","似龍生物玩具"
"0","2","970","1","10140","0","0","10140970","0","5","0","珠希的沙灘球"
"0","1","971","1","10140","0","0","10140971","0","5","0","凱留的游泳圈"
"0","2","972","1","10140","0","0","10140972","0","5","0","紅魚"
"0","1","973","1","10140","0","0","10140973","0","5","0","大貝殼"
"0","2","974","1","10140","0","0","10140974","0","5","0","西瓜"
"0","2","975","1","10140","0","0","10140975","0","5","0","日和的海豚"
"0","1","976","1","10140","0","0","10140976","0","5","0","禊的水球"
"0","1","977","1","10140","0","0","10140977","0","5","0","美美的小小格里芬"
"0","2","978","1","10140","0","0","10140978","0","5","0","優妮的沙灘球"
"0","2","979","1","10140","0","0","10140979","0","5","0","克蘿依的衝浪板"
"0","2","980","1","10140","0","0","10140980","0","10","0","壽司、壽司、壽司"
"0","2","981","1","10140","0","0","10140981","0","1","0","壽司、壽司、布丁"
"0","1","982","1","10140","0","0","10140982","0","5","0","冰魚"
"0","1","983","1","10140","0","0","10140983","0","5","0","流氓水獺"
"0","1","984","1","10140","0","0","10140984","0","5","0","天使鏢魚"
