97ae67096e16a6591f696aa40c0aee238b32cd4309e3502e4661a3787fb05de1,0a4b80bfc8815f9faef83898829d644b7bbacfbd2d1dcea3db99c71af1992f7e,e9c54259b1831796867afefffd6a78183e2d9f8ff06add313b5eaddcdf3f01d8,ec6ce706d375072313db06f6f410de06c02a008e7dcead797333d6c45b0d1fe8,f9c2e24d7a4a1cfacca835c308c0ef6adb7532dbb588fdd9cc3bc0f8de74ce5f,b0a8b7dcf4c2042b22e50147044413a2bbb09a0f4f3b18d6e8849b4df36e6805
"113601","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","1015006","2024/12/01 16:00:00","3001","10150014"
"113601","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1015006","2024/12/01 16:00:00","3002","10150015"
"113601","Boss的環境效果無效","1015006","2024/12/01 16:00:00","3013","10150016"
"107501","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","1015006","2024/12/01 16:00:00","3001","10150017"
"107501","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1015006","2024/12/01 16:00:00","3002","10150018"
"107501","Boss的環境效果無效","1015006","2024/12/01 16:00:00","3013","10150019"
"124501","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1015006","2024/12/01 16:00:00","3002","10150020"
"124501","Boss的環境效果無效","1015006","2024/12/01 16:00:00","3013","10150021"
"122801","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","1015006","2024/12/01 16:00:00","3001","10150022"
"122801","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1015006","2024/12/01 16:00:00","3002","10150023"
"122801","Boss的環境效果無效","1015006","2024/12/01 16:00:00","3013","10150024"
"122501","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","1015006","2024/12/01 16:00:00","3001","10150025"
"122501","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1015006","2024/12/01 16:00:00","3002","10150026"
"122501","Boss的環境效果無效","1015006","2024/12/01 16:00:00","3013","10150027"
"109901","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","1015206","2025/01/01 16:00:00","3003","10152001"
"109901","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1015206","2025/01/01 16:00:00","3002","10152002"
"109901","戰鬥開始90秒內，大幅度提升TP上升。","1015206","2025/01/01 16:00:00","3010","10152003"
"109901","Boss的沉默無效","1015206","2025/01/01 16:00:00","3013","10152004"
"109801","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","1015206","2025/01/01 16:00:00","3003","10152005"
"109801","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","1015206","2025/01/01 16:00:00","3002","10152006"
"109801","戰鬥開始90秒內，大幅度提升TP上升。","1015206","2025/01/01 16:00:00","3010","10152007"
"109801","Boss的沉默無效","1015206","2025/01/01 16:00:00","3013","10152008"
"109701","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","1015206","2025/01/01 16:00:00","3001","10152009"
"109701","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","1015206","2025/01/01 16:00:00","3002","10152010"
"109701","戰鬥開始90秒內，大幅度提升TP上升。","1015206","2025/01/01 16:00:00","3010","10152011"
"109701","Boss的沉默無效","1015206","2025/01/01 16:00:00","3013","10152012"
"132001","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","1015206","2025/01/14 16:00:00","3003","10152013"
"132001","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","1015206","2025/01/14 16:00:00","3002","10152014"
"132001","Boss的沉默無效","1015206","2025/01/14 16:00:00","3013","10152015"
"131901","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","1015206","2025/01/01 16:00:00","3003","10152016"
"131901","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1015206","2025/01/01 16:00:00","3002","10152017"
"131901","戰鬥開始90秒內，大幅度提升TP上升。","1015206","2025/01/01 16:00:00","3010","10152018"
"131901","Boss的沉默無效","1015206","2025/01/01 16:00:00","3013","10152019"
"122701","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","1015206","2025/01/01 16:00:00","3003","10152020"
"122701","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1015206","2025/01/01 16:00:00","3002","10152021"
"122701","Boss的沉默無效","1015206","2025/01/01 16:00:00","3013","10152022"
"107601","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","1015206","2025/01/01 16:00:00","3001","10152023"
"107601","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","1015206","2025/01/01 16:00:00","3002","10152024"
"107601","Boss的沉默無效","1015206","2025/01/01 16:00:00","3013","10152025"
"110301","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","1015206","2025/01/01 16:00:00","3001","10152026"
"110301","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","1015206","2025/01/01 16:00:00","3002","10152027"
"110301","Boss的沉默無效","1015206","2025/01/01 16:00:00","3013","10152028"
"126601","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","1015206","2025/01/01 16:00:00","3003","10152029"
"126601","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1015206","2025/01/01 16:00:00","3002","10152030"
"126601","Boss的沉默無效","1015206","2025/01/01 16:00:00","3013","10152031"
"113501","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","1015206","2025/01/01 16:00:00","3003","10152032"
"113501","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1015206","2025/01/01 16:00:00","3002","10152033"
"113501","Boss的沉默無效","1015206","2025/01/01 16:00:00","3013","10152034"
"126901","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","1015206","2025/01/01 16:00:00","3003","10152035"
"126901","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1015206","2025/01/01 16:00:00","3002","10152036"
"126901","Boss的沉默無效","1015206","2025/01/01 16:00:00","3013","10152037"
"132101","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","1015206","2025/01/01 16:00:00","3001","10152038"
"132101","戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","1015206","2025/01/01 16:00:00","3002","10152039"
"132101","Boss的沉默無效","1015206","2025/01/01 16:00:00","3013","10152040"
"102901","戰鬥開始90秒內超大幅度提升物理攻擊力，\n極大幅度提升我方全體的\n物理攻擊力和魔法攻擊力","1015406","2025/02/01 16:00:00","3001","10154001"
"102901","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1015406","2025/02/01 16:00:00","3002","10154002"
"102901","Boss的麻痺無效","1015406","2025/02/01 16:00:00","3013","10154003"
"111601","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","1015406","2025/02/01 16:00:00","3001","10154004"
"111601","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1015406","2025/02/01 16:00:00","3002","10154005"
"111601","戰鬥開始90秒內，\n特大幅度提升TP上升。","1015406","2025/02/01 16:00:00","3010","10154006"
"111601","Boss的麻痺無效","1015406","2025/02/01 16:00:00","3013","10154007"
"117201","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","1015406","2025/02/01 16:00:00","3001","10154008"
"117201","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1015406","2025/02/01 16:00:00","3002","10154009"
"117201","Boss的麻痺無效","1015406","2025/02/01 16:00:00","3013","10154010"
"124801","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","1015406","2025/02/01 16:00:00","3001","10154011"
"124801","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1015406","2025/02/01 16:00:00","3002","10154012"
"124801","Boss的麻痺無效","1015406","2025/02/01 16:00:00","3013","10154013"
"132201","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","1015406","2025/02/01 16:00:00","3003","10154014"
"132201","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1015406","2025/02/01 16:00:00","3002","10154015"
"132201","戰鬥開始90秒內，\n特大幅度提升TP上升。","1015406","2025/02/01 16:00:00","3010","10154016"
"132201","Boss的麻痺無效","1015406","2025/02/01 16:00:00","3013","10154017"
"104201","戰鬥開始90秒內超大幅度提升魔法攻擊力，\n極大幅度提升我方全體的\n物理攻擊力和魔法攻擊力","1015406","2025/02/01 16:00:00","3003","10154018"
"104201","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1015406","2025/02/01 16:00:00","3002","10154019"
"104201","戰鬥開始90秒內，\n特大幅度提升TP上升。","1015406","2025/02/01 16:00:00","3010","10154020"
"104201","Boss的麻痺無效","1015406","2025/02/01 16:00:00","3013","10154021"
"105401","戰鬥開始90秒內超大幅度提升物理攻擊力，\n極大幅度提升我方全體的\n物理攻擊力和魔法攻擊力","1015406","2025/02/01 16:00:00","3001","10154022"
"105401","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1015406","2025/02/01 16:00:00","3002","10154023"
"105401","Boss的麻痺無效","1015406","2025/02/01 16:00:00","3013","10154024"
"108401","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","1015406","2025/02/01 16:00:00","3003","10154025"
"108401","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1015406","2025/02/01 16:00:00","3002","10154026"
"108401","Boss的麻痺無效","1015406","2025/02/01 16:00:00","3013","10154027"
"117301","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","1015406","2025/02/01 16:00:00","3003","10154028"
"117301","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1015406","2025/02/01 16:00:00","3002","10154029"
"117301","戰鬥開始90秒內，\n特大幅度提升TP上升。","1015406","2025/02/01 16:00:00","3010","10154030"
"117301","Boss的麻痺無效","1015406","2025/02/01 16:00:00","3013","10154031"
"113901","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","1015406","2025/02/01 16:00:00","3001","10154032"
"113901","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1015406","2025/02/01 16:00:00","3002","10154033"
"113901","Boss的麻痺無效","1015406","2025/02/01 16:00:00","3013","10154034"
"117401","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","1015406","2025/02/01 16:00:00","3001","10154035"
"117401","戰鬥開始90秒內，\n極大幅度提升物理防禦力。","1015406","2025/02/01 16:00:00","3002","10154036"
"117401","Boss的麻痺無效","1015406","2025/02/01 16:00:00","3013","10154037"
"130201","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","1015606","2025/03/01 16:00:00","3001","10156001"
"130201","戰鬥開始90秒內，\n特大幅度提升TP上升。","1015606","2025/03/01 16:00:00","3010","10156002"
"130001","戰鬥開始90秒內，\n我方全體特大幅度提升物理防禦力","1015606","2025/03/12 16:00:00","3002","10156003"
"130001","戰鬥開始90秒內，\n我方全體特大幅度提升魔法防禦力","1015606","2025/03/12 16:00:00","3004","10156004"
"129701","戰鬥開始90秒內，\n我方全體特大幅度提升物理攻擊力","1015606","2025/03/01 16:00:00","3001","10156005"
"129701","戰鬥開始後，大幅恢復我方全體的ＴＰ","1015606","2025/03/01 16:00:00","3014","10156006"
"105801","戰鬥開始90秒內，\n我方全體特大幅度提升物理防禦力","1015606","2025/03/01 16:00:00","3002","10156007"
"105801","戰鬥開始90秒內，\n我方全體特大幅度提升魔法防禦力","1015606","2025/03/01 16:00:00","3004","10156008"
"126501","戰鬥開始90秒內，\n我方全體特大幅度提升魔法攻擊力","1015606","2025/03/01 16:00:00","3003","10156009"
"126501","戰鬥開始後，大幅恢復我方全體的ＴＰ","1015606","2025/03/01 16:00:00","3014","10156010"
"126001","戰鬥開始90秒內，\n我方全體特大幅度提升物理攻擊力","1015606","2025/03/01 16:00:00","3001","10156011"
"126001","戰鬥開始後，大幅恢復我方全體的ＴＰ","1015606","2025/03/01 16:00:00","3014","10156012"
"126101","戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","1015606","2025/03/01 16:00:00","3003","10156013"
"126101","戰鬥開始90秒內，\n特大幅度提升TP上升。","1015606","2025/03/01 16:00:00","3010","10156014"
"125801","戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","1015606","2025/03/01 16:00:00","3001","10156015"
"125801","戰鬥開始90秒內，\n特大幅度提升TP上升。","1015606","2025/03/01 16:00:00","3010","10156016"
"101801","戰鬥開始90秒內，\n特大幅度降低敵方全體的物理防禦力","1015806","2025/04/01 16:00:00","3011","10158001"
"101801","戰鬥開始90秒內，\n特大幅度降低敵方全體的魔法防禦力","1015806","2025/04/01 16:00:00","3011","10158002"
"126501","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","1015806","2025/04/01 16:00:00","3003","10158003"
"126501","戰鬥開始90秒內，\n特大幅度提升TP上升。","1015806","2025/04/01 16:00:00","3010","10158004"
"110101","戰鬥開始90秒內，\n我方全體特大幅度提升魔法攻擊力","1015806","2025/04/01 16:00:00","3003","10158005"
"110101","戰鬥開始後，大幅恢復我方全體的ＴＰ","1015806","2025/04/01 16:00:00","3014","10158006"
"119001","戰鬥開始90秒內，\n特大幅度降低敵方全體的物理防禦力","1015806","2025/04/01 16:00:00","3011","10158007"
"119001","戰鬥開始90秒內，\n特大幅度降低敵方全體的魔法防禦力","1015806","2025/04/01 16:00:00","3011","10158008"
"132901","戰鬥開始90秒內，\n特大幅度降低敵方全體的物理防禦力","1015806","2025/04/10 16:00:00","3011","10158009"
"132901","戰鬥開始90秒內，\n特大幅度降低敵方全體的魔法防禦力","1015806","2025/04/10 16:00:00","3011","10158010"
"132801","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","1015806","2025/04/01 16:00:00","3003","10158011"
"132801","戰鬥開始90秒內，\n特大幅度提升TP上升。","1015806","2025/04/01 16:00:00","3010","10158012"
"105001","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","1015806","2025/04/01 16:00:00","3003","10158013"
"105001","戰鬥開始90秒內，\n特大幅度提升TP上升。","1015806","2025/04/01 16:00:00","3010","10158014"
"100801","戰鬥開始90秒內，\n特大幅度降低敵方全體的物理防禦力","1015806","2025/04/01 16:00:00","3011","10158015"
"100801","戰鬥開始90秒內，\n特大幅度降低敵方全體的魔法防禦力","1015806","2025/04/01 16:00:00","3011","10158016"
"108301","戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","1015806","2025/04/01 16:00:00","3003","10158017"
"108301","戰鬥開始90秒內，\n特大幅度提升TP上升。","1015806","2025/04/01 16:00:00","3010","10158018"
"121401","戰鬥開始90秒內，\n我方全體特大幅度提升魔法攻擊力","1015806","2025/04/01 16:00:00","3003","10158019"
"121401","戰鬥開始後，大幅恢復我方全體的ＴＰ","1015806","2025/04/01 16:00:00","3014","10158020"
"117601","戰鬥開始90秒內，\n我方全體特大幅度提升魔法攻擊力","1015806","2025/04/01 16:00:00","3003","10158021"
"117601","戰鬥開始後，大幅恢復我方全體的ＴＰ","1015806","2025/04/01 16:00:00","3014","10158022"
"126301","戰鬥開始90秒內，\n我方全體特大幅度提升魔法攻擊力","1015806","2025/04/01 16:00:00","3003","10158023"
"126301","戰鬥開始後，大幅恢復我方全體的ＴＰ","1015806","2025/04/01 16:00:00","3014","10158024"
"127901","戰鬥開始90秒內，\n我方全體特大幅度提升物理防禦力","1015806","2025/04/01 16:00:00","3002","10158025"
"127901","戰鬥開始90秒內，\n我方全體特大幅度提升魔法防禦力","1015806","2025/04/01 16:00:00","3004","10158026"
"102801","戰鬥開始90秒內，\n我方全體中幅度提升ＴＰ上升。","1016006","2025/05/01 16:00:00","3010","10160001"
"102801","戰鬥開始90秒內，\n我方全體大幅度提升行動速度。（可重複）","1016006","2025/05/01 16:00:00","3010","10160002"
"105301","戰鬥開始90秒內，\n我方全體特大幅度提升物理攻擊力","1016006","2025/05/01 16:00:00","3001","10160003"
"105301","戰鬥開始後，大幅恢復我方全體的ＴＰ","1016006","2025/05/01 16:00:00","3014","10160004"
"110301","戰鬥開始90秒內，\n我方全體中幅度提升ＴＰ上升。","1016006","2025/05/01 16:00:00","3010","10160005"
"110301","戰鬥開始90秒內，\n我方全體大幅度提升行動速度。（可重複）","1016006","2025/05/01 16:00:00","3010","10160006"
"114501","戰鬥開始90秒內，\n我方全體特大幅度提升物理防禦力","1016006","2025/05/01 16:00:00","3002","10160007"
"114501","戰鬥開始90秒內，\n我方全體特大幅度提升魔法防禦力","1016006","2025/05/01 16:00:00","3004","10160008"
"127501","戰鬥開始90秒內，\n我方全體賦予持續恢復HP的狀態。","1016006","2025/05/01 16:00:00","3005","10160009"
"127501","戰鬥開始後，\n我方全體無法行動狀態無效2次。","1016006","2025/05/01 16:00:00","3013","10160010"
"133501","戰鬥開始90秒內，\n我方全體特大幅度提升魔法攻擊力","1016006","2025/05/04 16:00:00","3003","10160011"
"133501","戰鬥開始後，大幅恢復我方全體的ＴＰ","1016006","2025/05/04 16:00:00","3014","10160012"
"180901","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","1016006","2025/05/01 16:00:00","3001","10160013"
"180901","戰鬥開始90秒內，大幅度提升TP上升。","1016006","2025/05/01 16:00:00","3010","10160014"
"114201","戰鬥開始90秒內，\n我方全體賦予持續恢復HP的狀態。","1016006","2025/05/01 16:00:00","3005","10160015"
"114201","戰鬥開始後，\n我方全體無法行動狀態無效2次。","1016006","2025/05/01 16:00:00","3013","10160016"
"125201","戰鬥開始90秒內，\n特大幅度降低敵方全體的物理防禦力","1016006","2025/05/01 16:00:00","3011","10160017"
"125201","戰鬥開始90秒內，\n特大幅度降低敵方全體的魔法防禦力","1016006","2025/05/01 16:00:00","3011","10160018"
"133201","戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","1016006","2025/05/01 16:00:00","3001","10160019"
"133201","戰鬥開始90秒內，大幅度提升TP上升。","1016006","2025/05/01 16:00:00","3010","10160020"
