31c09434e6b00f24bff24a8b3068aa1f9a7661875ce88b72175a2ed96a6a592a,d72564814d4c1011c78488e042962326babe36d8e45c5e1a755659fb22f8dd45,19c7ce28b0852a548bdb991fe60529318790eb67364deef5fb1e65b032388510,83d828c4b26a815d8a69a8e16a89a0becae142930b1b5a712edced11c1f53eb7,a704927a3fdd514fe20ae9930d2f5f0c0e86776185c553965f2dc94210538ef0,e72087427c7553af332d1ab33f63db0cf72b3fb53fcbb00845a2ba5466de89b3,e89205182d603a05689233ee074a0d9606bb1a4c0c6a1bc705e63be8fc41cac4,f9b2ab28e0ee853f88ba4db67472b566aa6db9f0e7eee39049ea3197dbff4cfb,18821cbb01ca3d43a29130281ce4623d854da456dd3a00797847b1fe9be1517d,7c29dccd32cc0d1cb1eb2948a2542c7eb7b65c54ddea8b9c6e9fdd3bcf45d48a,2a46c911a78eae602e81c62ca6eb04f0e097ec1434e99cabeebcd1a313e3814f,f611bd543d167e5105bd971f9c982dc54dbc3f427875f5caedf599c9ca052c72,395cb5ab300e954ed7ac808caf5afee6f6c7fe876d6b1e388a33835d1dc8962f,1515e0bd4cb32a25d0c898f97672ffd74b4e741b63fdb7d5fcfdec8ef325f7c0,888878630af352040c55d758a138c16d23aadf14b73618fa1f06125ccb249df6,6287acf8c32ecc4312a29408c6937a3479948991cc8af7e765e05a572d4a7ef4,c817347a949ef0ab8c8def5747387670c5cfff5f923a1f97e1485c7022a4056c,9537b70bbf4b206eb8472f07dd4c3fdbb4a6cb7d34973bd21d2ea884e4f952d5,1b0f9266e1ad799121484867de8dc9f99cc95a49c1f2a53bb4105f070c2b6e79
"0","85","0","1395","0","845","0","7","175","55","0","30","0","0","0","109901","0","14","0"
"4","85","0","1675","0","1162","0","8","175","73","0","75","0","0","0","109901","0","19","0"
"9","100","11","2130","0","1489","0","9","175","90","0","110","0","0","0","109901","0","25","0"
"14","115","35","2640","0","1877","0","10","395","103","0","120","0","0","0","109901","0","30","0"
"14","131","58","3060","0","2278","0","11","735","122","0","134","0","0","0","109901","0","37","0"
"17","167","80","3580","0","2608","0","12","955","145","0","143","0","0","0","109901","0","56","0"
"19","199","132","3820","0","3068","0","13","955","160","3","143","0","0","0","109901","0","65","0"
"21","221","186","4020","0","3536","0","14","1075","179","3","147","0","0","0","109901","0","77","0"
"23","231","242","4110","0","4047","0","15","1195","197","3","151","0","0","0","109901","0","91","0"
"25","251","301","4140","0","4615","0","16","1195","214","3","151","0","0","0","109901","0","104","0"
"25","281","376","4140","0","5243","0","17","1195","231","3","151","0","0","0","109901","0","113","0"
"25","291","480","4140","0","5925","0","18","1195","249","3","151","0","0","0","109901","0","123","0"
"25","291","609","4140","0","6701","0","19","1195","265","3","151","0","0","0","109901","0","134","0"
"25","291","747","4140","0","7519","0","20","1195","286","3","151","0","0","0","109901","0","149","0"
"25","291","928","4140","0","8458","0","21","1295","297","3","151","0","0","0","109901","0","159","0"
"25","291","1120","4140","0","9541","0","22","1395","312","3","151","0","0","0","109901","0","170","0"
"25","291","1269","4140","0","10802","0","23","1395","335","3","151","0","0","0","109901","0","181","0"
"25","291","1385","4140","0","12194","0","24","1395","360","3","151","0","0","0","109901","0","193","0"
"25","291","1458","4410","0","13752","0","25","1395","382","3","151","0","0","0","109901","0","209","0"
"25","291","1477","5410","0","15402","0","26","1395","407","3","151","0","0","0","109901","0","227","0"
"25","291","1491","6440","0","17189","0","27","1395","429","3","151","0","0","0","109901","0","243","0"
"25","291","1505","7040","0","19183","0","28","1395","446","3","151","0","0","0","109901","0","258","0"
"25","291","1512","8875","0","20940","0","29","1395","489","3","151","0","0","0","109901","0","301","0"
"25","291","1520","10790","0","22834","0","30","1395","532","3","151","0","0","0","109901","0","344","0"
"25","291","1528","12785","0","24817","0","31","1395","576","3","151","0","0","0","109901","0","388","0"
"25","291","1536","14855","0","26890","0","32","1395","621","3","151","0","0","0","109901","0","433","0"
"25","291","1551","15955","0","29540","0","33","1395","633","3","151","0","0","0","109901","0","445","0"
"25","291","1565","17555","0","32298","0","34","1395","645","3","151","0","0","0","109901","0","457","0"
"25","291","1579","18655","0","35241","0","35","1395","657","3","151","0","0","0","109901","0","469","0"
"25","291","1593","19255","0","38351","0","36","1395","669","3","151","0","0","0","109901","0","481","0"
"25","291","1607","20355","0","41505","0","37","1395","682","3","151","0","0","0","109901","0","494","0"
"25","291","1621","21955","0","44695","0","38","1395","696","3","151","0","0","0","109901","0","508","0"
"25","291","1635","23055","0","48043","0","39","1395","709","3","151","0","0","0","109901","0","521","0"
"25","291","1649","23755","0","51583","0","40","1395","721","3","151","0","0","0","109901","0","533","0"
"0","0","0","50","0","0","0","2","50","3","0","0","0","0","0","110001","17","2","0"
"0","10","0","140","0","0","0","3","105","5","0","0","0","0","0","110001","80","3","0"
"0","45","0","260","0","0","0","4","245","7","0","5","0","0","0","110001","198","5","0"
"0","70","0","440","0","0","0","5","495","12","0","10","0","0","0","110001","381","10","0"
"0","85","0","675","0","0","0","6","1030","19","0","10","0","0","0","110001","625","17","0"
"0","85","0","880","0","0","0","7","1870","31","0","10","0","0","0","110001","915","23","0"
"4","85","0","1380","0","0","0","8","2315","45","0","10","0","0","0","110001","1207","38","0"
"13","85","0","1630","0","0","25","9","2435","62","0","10","0","0","1","110001","1585","49","0"
"22","85","0","1830","5","0","70","10","2615","80","0","20","0","0","1","110001","1996","54","0"
"24","85","0","2030","20","0","107","11","2925","96","0","30","0","0","3","110001","2405","61","0"
"29","85","0","2400","35","0","140","12","2985","111","0","30","0","0","3","110001","2865","67","2"
"31","110","0","2550","48","0","189","13","2985","124","0","30","0","0","3","110001","3391","73","4"
"31","135","0","2550","51","0","258","14","2985","133","0","30","0","0","3","110001","4010","80","6"
"31","135","0","2550","54","0","337","15","2985","140","0","30","0","0","3","110001","4677","90","6"
"31","135","0","2550","62","0","394","16","2985","147","0","30","0","0","3","110001","5355","105","6"
"31","135","0","2600","65","0","474","17","3135","157","0","30","0","0","3","110001","6056","119","6"
"31","135","0","2650","65","0","575","18","3135","176","0","30","0","0","5","110001","6782","134","6"
"31","135","0","2745","65","0","685","19","3135","200","0","30","0","0","5","110001","7628","143","6"
"31","135","0","2940","65","0","774","20","3135","234","0","30","0","0","5","110001","8533","154","6"
"31","135","0","3130","65","0","877","21","3135","263","0","30","0","0","5","110001","9552","166","6"
"31","135","0","3220","65","0","974","22","3135","292","0","30","0","0","5","110001","10759","180","6"
"31","135","0","3310","65","0","1047","23","3135","318","0","30","0","0","5","110001","12139","192","6"
"31","135","0","3720","65","0","1122","24","3135","345","0","30","0","0","5","110001","13603","202","6"
"31","135","0","3720","65","0","1196","25","3135","367","0","30","0","0","5","110001","15306","210","6"
"31","135","0","4040","65","0","1246","26","3135","385","0","30","0","0","5","110001","17165","216","6"
"31","135","0","4360","65","0","1280","27","3135","397","0","30","0","0","5","110001","19179","221","6"
"31","135","0","4360","65","0","1308","28","3135","405","0","30","0","0","5","110001","21376","227","6"
"31","135","0","4680","65","0","1339","29","3135","412","0","30","0","0","5","110001","23701","234","6"
"31","135","0","4680","65","0","1371","30","3135","420","0","30","0","0","5","110001","26200","242","6"
"31","135","0","5205","65","0","1403","31","3135","423","0","30","0","0","5","110001","28800","245","6"
"31","135","0","5205","65","0","1435","32","3135","432","0","30","0","0","5","110001","31510","254","6"
"31","135","0","5575","65","0","1466","33","3135","441","0","30","0","0","5","110001","34325","263","6"
"31","135","0","5575","65","0","1496","34","3135","450","0","30","0","0","5","110001","37331","272","6"
"31","135","0","5945","65","0","1526","35","3135","459","0","30","0","0","5","110001","40443","281","6"
"31","135","0","5945","65","0","1556","36","3135","469","0","30","0","0","5","110001","43699","291","6"
"31","135","0","6365","65","0","1586","37","3135","479","0","30","0","0","5","110001","47019","301","6"
"31","135","0","6785","65","0","1616","38","3135","489","0","30","0","0","5","110001","50449","311","6"
"31","135","0","6785","65","0","1646","39","3135","500","0","30","0","0","5","110001","54026","322","6"
"31","135","0","6785","65","0","1676","40","3135","511","0","30","0","0","5","110001","57745","333","6"
"0","0","0","55","0","23","0","2","75","2","0","0","0","0","0","110101","0","1","0"
"0","0","0","150","0","78","0","3","150","7","0","0","0","0","0","110101","0","2","0"
"0","5","0","325","0","169","0","4","200","16","0","10","0","0","0","110101","0","5","0"
"0","15","0","625","0","322","0","5","200","32","0","10","0","0","0","110101","0","7","0"
"0","15","0","1155","0","495","0","6","200","51","0","25","0","0","0","110101","0","15","0"
"0","50","0","1515","0","724","0","7","200","69","0","30","0","0","0","110101","26","22","0"
"4","85","0","2115","0","960","0","8","200","93","0","60","0","0","0","110101","26","29","0"
"9","85","0","2650","0","1224","0","9","200","120","5","95","0","0","0","110101","26","40","0"
"14","85","13","3240","0","1549","0","10","420","143","10","105","0","0","0","110101","26","50","0"
"14","101","28","3840","0","1880","0","11","640","167","10","119","0","0","0","110101","26","66","0"
"17","111","43","4200","0","2215","0","12","760","192","17","135","0","0","0","110101","26","79","0"
"17","121","69","4640","0","2582","0","13","980","217","19","135","0","0","0","110101","26","102","0"
"17","133","83","4820","0","2930","0","14","1220","252","19","141","0","0","0","110101","26","132","0"
"19","133","99","4970","0","3312","0","15","1220","286","21","150","0","0","0","110101","26","161","0"
"21","133","132","4970","0","3761","0","16","1320","319","21","156","0","0","0","110101","26","187","0"
"21","143","175","5020","0","4250","0","17","1320","352","21","157","0","0","0","110101","26","215","0"
"21","143","223","5425","0","4748","0","18","1320","390","21","157","0","0","3","110101","26","241","0"
"21","143","265","5945","0","5322","0","19","1320","430","21","157","0","0","3","110101","26","274","0"
"21","143","322","6370","0","5957","0","20","1415","471","21","157","0","0","3","110101","26","311","0"
"21","143","370","6880","0","6612","0","21","1515","521","21","157","0","0","3","110101","26","354","0"
"21","143","400","7880","0","7331","0","22","1515","581","21","157","0","0","3","110101","26","404","0"
"21","143","400","9655","0","8097","0","23","1515","650","21","157","0","0","3","110101","26","458","0"
"21","143","415","11180","0","8978","0","24","1515","716","21","157","0","0","3","110101","26","517","0"
"21","143","437","12180","0","10124","0","25","1515","776","21","157","0","0","3","110101","26","571","0"
"21","143","459","13015","0","11545","0","26","1515","825","21","157","0","0","3","110101","26","614","0"
"21","143","476","14040","0","13104","0","27","1515","868","21","157","0","0","3","110101","26","654","0"
"21","143","493","15185","0","14769","0","28","1515","911","21","157","0","0","3","110101","26","696","0"
"21","143","503","17180","0","16174","0","29","1515","987","21","157","0","0","3","110101","26","772","0"
"21","143","513","19410","0","17649","0","30","1515","1068","21","157","0","0","3","110101","26","853","0"
"21","143","523","21800","0","19196","0","31","1515","1151","21","157","0","0","3","110101","26","936","0"
"21","143","533","24345","0","20814","0","32","1515","1236","21","157","0","0","3","110101","26","1021","0"
"21","143","543","27135","0","22529","0","33","1515","1323","21","157","0","0","3","110101","26","1108","0"
"21","143","553","30335","0","24341","0","34","1515","1412","21","157","0","0","3","110101","26","1197","0"
"21","143","563","33945","0","26226","0","35","1515","1502","21","157","0","0","3","110101","26","1287","0"
"21","143","573","37895","0","28174","0","36","1515","1593","21","157","0","0","3","110101","26","1378","0"
"21","143","583","42090","0","30184","0","37","1515","1686","21","157","0","0","3","110101","26","1471","0"
"21","143","593","46525","0","32265","0","38","1515","1780","21","157","0","0","3","110101","26","1565","0"
"21","143","603","51290","0","34412","0","39","1515","1874","21","157","0","0","3","110101","26","1659","0"
"21","143","613","56485","0","36646","0","40","1515","1968","21","157","0","0","3","110101","26","1753","0"
"0","0","0","95","0","0","0","2","75","0","0","0","0","0","1","110301","17","2","0"
"0","0","0","325","0","0","0","3","125","0","0","0","0","0","3","110301","59","5","0"
"0","5","0","790","0","0","0","4","155","1","0","0","0","0","3","110301","164","9","0"
"0","5","0","1690","0","0","0","5","155","6","0","0","0","0","3","110301","271","21","0"
"0","5","0","2560","0","0","0","6","245","11","0","0","0","0","7","110301","459","29","0"
"0","5","0","3815","0","0","0","7","245","24","0","0","0","0","7","110301","643","43","0"
"0","20","0","4905","0","0","0","8","245","41","0","0","0","0","7","110301","828","62","4"
"9","60","0","6115","0","10","10","9","245","54","0","0","0","0","7","110301","1046","79","4"
"18","60","0","7205","0","20","20","10","245","78","0","15","0","0","12","110301","1236","100","6"
"18","60","0","8265","3","20","30","11","245","102","0","35","0","0","17","110301","1474","119","8"
"18","60","0","8905","9","20","40","12","345","120","0","55","0","0","24","110301","1786","140","8"
"18","68","0","9585","12","20","40","13","445","147","0","57","0","0","28","110301","2075","173","8"
"18","76","0","10085","12","20","54","14","445","176","2","59","0","0","28","110301","2401","210","8"
"18","88","0","10305","15","20","68","15","545","208","4","59","0","0","28","110301","2786","241","8"
"18","88","0","10495","20","20","92","16","645","234","4","59","0","0","30","110301","3222","275","8"
"18","88","0","10745","25","20","122","17","795","261","4","59","0","0","33","110301","3672","311","8"
"18","88","0","11020","25","20","171","18","945","295","4","59","0","0","38","110301","4160","346","8"
"18","88","0","11250","25","20","234","19","1040","332","4","59","0","0","40","110301","4748","384","8"
"18","88","0","11415","25","20","282","20","1135","373","4","59","0","0","40","110301","5421","426","8"
"18","88","0","11655","25","20","328","21","1135","418","4","59","0","0","40","110301","6143","473","8"
"18","88","0","12205","25","20","390","22","1135","468","4","59","0","0","40","110301","6942","527","8"
"18","88","0","12775","25","20","438","23","1135","531","4","59","0","0","40","110301","7773","596","8"
"18","88","0","13365","25","20","470","24","1135","602","4","59","0","0","40","110301","8662","669","8"
"18","88","0","14795","25","20","500","25","1135","684","4","59","0","0","40","110301","9493","756","8"
"18","88","0","16460","25","20","524","26","1135","770","4","59","0","0","40","110301","10426","843","8"
"18","88","0","17860","25","20","548","27","1135","845","4","59","0","0","40","110301","11648","911","8"
"18","88","0","19425","25","20","572","28","1135","918","4","59","0","0","40","110301","12975","982","8"
"18","88","0","21220","25","20","596","29","1135","995","4","59","0","0","40","110301","14391","1059","8"
"18","88","0","23250","25","20","620","30","1135","1076","4","59","0","0","40","110301","15886","1140","8"
"18","88","0","25440","25","20","644","31","1135","1159","4","59","0","0","40","110301","17452","1223","8"
"18","88","0","27885","25","20","668","32","1135","1244","4","59","0","0","40","110301","19079","1308","8"
"18","88","0","30675","25","20","691","33","1135","1331","4","59","0","0","40","110301","20793","1395","8"
"18","88","0","33875","25","20","713","34","1135","1420","4","59","0","0","40","110301","22605","1484","8"
"18","88","0","37485","25","20","735","35","1135","1510","4","59","0","0","40","110301","24489","1574","8"
"18","88","0","41435","25","20","757","36","1135","1601","4","59","0","0","40","110301","26435","1665","8"
"18","88","0","45630","25","20","779","37","1135","1694","4","59","0","0","40","110301","28443","1758","8"
"18","88","0","50065","25","20","801","38","1135","1788","4","59","0","0","40","110301","30517","1852","8"
"18","88","0","54830","25","20","823","39","1135","1882","4","59","0","0","40","110301","32652","1946","8"
"18","88","0","60025","25","20","845","40","1135","1976","4","59","0","0","40","110301","34864","2040","8"
"0","0","0","110","0","0","0","2","25","0","0","0","0","0","0","110401","25","2","0"
"0","0","0","370","0","0","0","3","50","1","0","0","0","0","0","110401","82","4","0"
"0","5","0","810","0","0","0","4","80","2","0","0","0","0","0","110401","190","8","0"
"0","15","0","1245","0","0","0","5","170","3","0","5","0","0","0","110401","382","13","0"
"0","15","0","2090","0","0","0","6","260","5","0","5","0","0","0","110401","604","24","0"
"0","15","0","2980","0","0","0","7","495","7","0","5","0","0","0","110401","872","34","2"
"8","15","0","3855","0","0","0","8","730","14","0","5","0","0","0","110401","1181","43","4"
"21","40","0","4255","0","0","25","9","730","16","0","5","0","0","0","110401","1608","52","6"
"34","40","0","4555","0","0","70","10","830","28","0","15","0","0","0","110401","2063","58","6"
"34","40","0","4755","13","0","125","11","1180","30","0","25","0","0","2","110401","2550","65","6"
"37","40","0","5125","26","0","181","12","1280","34","0","31","0","0","2","110401","3068","71","6"
"37","65","0","5275","39","0","242","13","1280","40","0","37","0","0","2","110401","3621","77","8"
"37","90","0","5435","39","0","321","14","1280","45","0","43","0","0","2","110401","4230","84","10"
"37","102","0","5615","39","0","413","15","1280","51","0","43","0","0","2","110401","4863","94","12"
"37","102","0","5795","44","0","530","16","1280","53","0","43","0","0","2","110401","5539","106","12"
"37","102","0","5945","49","0","643","17","1280","57","0","43","0","0","2","110401","6265","116","12"
"37","102","0","5995","51","0","801","18","1280","62","0","43","0","0","2","110401","7100","119","12"
"37","102","0","6090","51","0","972","19","1280","66","0","43","0","0","2","110401","8041","123","12"
"37","102","0","6285","56","0","1155","20","1280","72","0","43","0","0","2","110401","9048","129","12"
"37","102","0","6475","61","0","1368","21","1280","77","0","43","0","0","2","110401","10146","135","12"
"37","102","0","6565","66","0","1554","22","1280","84","0","43","0","0","2","110401","11403","149","12"
"37","102","0","6655","66","0","1699","23","1280","92","0","43","0","0","2","110401","12847","159","12"
"37","102","0","7310","66","0","1813","24","1280","92","0","43","0","0","2","110401","14423","164","12"
"37","102","0","7390","66","0","1916","25","1280","101","0","43","0","0","2","110401","16177","170","12"
"37","102","0","8045","66","0","1983","26","1280","101","0","43","0","0","2","110401","18108","170","12"
"37","102","0","8505","66","0","2025","27","1280","108","0","43","0","0","2","110401","20126","175","12"
"37","102","0","8655","66","0","2056","28","1280","113","0","43","0","0","2","110401","22324","180","12"
"37","102","0","9125","66","0","2089","29","1280","118","0","43","0","0","2","110401","24650","185","12"
"37","102","0","9275","66","0","2124","30","1280","123","0","43","0","0","2","110401","27160","190","12"
"37","102","0","9950","66","0","2159","31","1280","123","0","43","0","0","2","110401","29771","190","12"
"37","102","0","10110","66","0","2194","32","1280","129","0","43","0","0","2","110401","32492","196","12"
"37","102","0","10650","66","0","2228","33","1280","135","0","43","0","0","2","110401","35317","202","12"
"37","102","0","10830","66","0","2261","34","1280","141","0","43","0","0","2","110401","38332","208","12"
"37","102","0","11380","66","0","2294","35","1280","147","0","43","0","0","2","110401","41453","214","12"
"37","102","0","11560","66","0","2327","36","1280","154","0","43","0","0","2","110401","44717","221","12"
"37","102","0","12160","66","0","2360","37","1280","161","0","43","0","0","2","110401","48045","228","12"
"37","102","0","12760","66","0","2393","38","1280","168","0","43","0","0","2","110401","51483","235","12"
"37","102","0","12940","66","0","2426","39","1280","176","0","43","0","0","2","110401","55069","243","12"
"37","102","0","13130","66","0","2459","40","1280","184","0","43","0","0","2","110401","58796","251","12"
"0","5","0","65","0","0","0","2","75","0","0","0","0","0","1","110501","21","1","0"
"0","20","0","185","0","0","0","3","125","0","0","0","0","0","2","110501","75","4","0"
"0","55","0","365","0","0","0","4","295","2","0","0","0","0","4","110501","174","7","0"
"0","105","0","635","0","0","0","5","455","4","0","10","0","0","7","110501","322","12","0"
"0","120","0","985","0","0","0","6","845","5","0","10","0","0","11","110501","541","20","3"
"0","145","0","1540","0","0","0","7","1425","12","0","10","0","0","15","110501","755","29","6"
"9","170","0","1970","0","0","10","8","1985","14","0","10","0","0","15","110501","1108","37","9"
"23","195","0","2220","0","0","40","9","1985","17","5","10","0","0","16","110501","1537","48","9"
"37","195","0","2420","0","0","100","10","1985","25","10","20","0","0","16","110501","2019","53","9"
"37","195","0","2620","13","0","144","11","2235","31","15","30","0","0","18","110501","2483","60","9"
"37","195","0","2990","36","0","198","12","2235","37","15","30","0","0","18","110501","3005","64","9"
"37","220","0","3140","49","0","257","13","2235","43","15","30","0","0","18","110501","3565","73","9"
"37","245","0","3140","49","0","350","14","2235","47","15","30","0","0","18","110501","4190","85","9"
"37","245","0","3140","49","0","474","15","2235","57","15","30","0","0","18","110501","4817","97","9"
"37","245","0","3140","57","0","607","16","2235","65","15","30","0","0","18","110501","5476","107","9"
"37","245","0","3190","60","0","753","17","2235","78","15","30","0","0","18","110501","6158","117","9"
"37","245","0","3240","60","0","920","18","2235","90","15","30","0","0","20","110501","6902","129","9"
"37","245","0","3335","60","0","1066","19","2235","101","15","30","0","0","20","110501","7781","141","9"
"37","245","0","3530","60","0","1177","20","2235","111","15","30","0","0","20","110501","8770","157","9"
"37","245","0","3840","60","0","1272","21","2235","117","15","30","0","0","20","110501","9860","176","9"
"37","245","0","4050","60","0","1364","22","2235","131","15","30","0","0","20","110501","11067","203","9"
"37","245","0","4260","60","0","1427","23","2235","146","15","30","0","0","20","110501","12449","224","9"
"37","245","0","4350","60","0","1478","24","2235","165","15","30","0","0","20","110501","13971","240","9"
"37","245","0","4610","60","0","1511","25","2235","178","15","30","0","0","20","110501","15685","253","9"
"37","245","0","4930","60","0","1535","26","2235","187","15","30","0","0","20","110501","17602","259","9"
"37","245","0","5190","60","0","1553","27","2235","200","15","30","0","0","20","110501","19585","272","9"
"37","245","0","5190","60","0","1578","28","2235","205","15","30","0","0","20","110501","21802","277","9"
"37","245","0","5510","60","0","1611","29","2235","210","15","30","0","0","20","110501","24144","282","9"
"37","245","0","5510","60","0","1652","30","2235","215","15","30","0","0","20","110501","26668","287","9"
"37","245","0","6035","60","0","1693","31","2235","215","15","30","0","0","20","110501","29293","287","9"
"37","245","0","6560","60","0","1733","32","2235","215","15","30","0","0","20","110501","32030","287","9"
"37","245","0","6930","60","0","1771","33","2235","221","15","30","0","0","20","110501","34871","293","9"
"37","245","0","6930","60","0","1807","34","2235","227","15","30","0","0","20","110501","37904","299","9"
"37","245","0","7300","60","0","1843","35","2235","233","15","30","0","0","20","110501","41043","305","9"
"37","245","0","7300","60","0","1879","36","2235","240","15","30","0","0","20","110501","44325","312","9"
"37","245","0","7720","60","0","1915","37","2235","247","15","30","0","0","20","110501","47671","319","9"
"37","245","0","8140","60","0","1951","38","2235","254","15","30","0","0","20","110501","51127","326","9"
"37","245","0","8140","60","0","1987","39","2235","262","15","30","0","0","20","110501","54731","334","9"
"37","245","0","8140","60","0","2023","40","2235","270","15","30","0","0","20","110501","58477","342","9"
"0","0","0","55","0","26","0","2","50","3","0","0","0","0","0","110601","0","0","0"
"0","0","0","150","0","94","0","3","100","7","0","0","0","0","0","110601","0","0","0"
"0","0","0","270","0","214","0","4","100","14","0","10","0","0","0","110601","0","2","0"
"0","0","0","450","0","405","0","5","100","29","0","10","0","0","0","110601","0","2","0"
"0","50","0","800","0","634","0","6","100","42","0","10","0","0","0","110601","0","4","0"
"0","85","0","1395","0","894","0","7","100","56","0","15","0","0","0","110601","0","8","0"
"4","120","0","1560","0","1286","0","8","100","63","0","30","0","0","0","110601","0","10","1"
"9","155","16","1700","0","1710","0","9","100","70","0","45","0","0","0","110601","0","10","2"
"14","170","45","1970","0","2175","0","10","320","75","0","45","0","0","0","110601","0","13","4"
"14","186","90","2130","0","2687","0","11","540","80","5","45","0","0","0","110601","0","13","5"
"14","222","143","2230","0","3211","0","12","640","85","11","45","0","0","0","110601","0","16","6"
"16","242","205","2370","0","3744","0","13","640","92","17","45","0","0","0","110601","0","21","6"
"18","272","281","2510","0","4324","0","14","760","99","17","45","0","0","0","110601","0","25","6"
"22","282","351","2540","0","4929","0","15","880","108","17","45","0","0","0","110601","0","33","6"
"22","312","426","2570","0","5602","0","16","880","116","17","45","0","0","0","110601","0","38","6"
"22","342","498","2570","0","6330","0","17","880","125","17","45","0","0","0","110601","0","42","6"
"22","372","587","2570","0","7114","0","18","880","134","17","45","0","0","0","110601","0","48","6"
"22","372","720","2570","0","8002","0","19","880","141","17","45","0","0","0","110601","0","53","6"
"22","372","877","2570","0","8923","0","20","880","155","17","45","0","0","0","110601","0","63","6"
"22","372","1079","2570","0","9942","0","21","980","163","17","45","0","0","0","110601","0","69","6"
"22","372","1297","2570","0","11139","0","22","1080","170","17","45","0","0","0","110601","0","74","6"
"22","372","1481","2570","0","12462","0","23","1080","186","17","45","0","0","0","110601","0","80","6"
"22","372","1624","2570","0","13937","0","24","1080","203","17","45","0","0","0","110601","0","86","6"
"22","372","1733","2570","0","15647","0","25","1080","211","17","45","0","0","0","110601","0","92","6"
"22","372","1805","3030","0","17487","0","26","1080","220","17","45","0","0","0","110601","0","98","6"
"22","372","1850","3030","0","19522","0","27","1080","228","17","45","0","0","0","110601","0","104","6"
"22","372","1882","3030","0","21720","0","28","1080","233","17","45","0","0","0","110601","0","109","6"
"22","372","1915","3490","0","24042","0","29","1080","237","17","45","0","0","0","110601","0","113","6"
"22","372","1949","3490","0","26563","0","30","1080","241","17","45","0","0","0","110601","0","117","6"
"22","372","1983","3950","0","29142","0","31","1080","245","17","45","0","0","0","110601","0","121","6"
"22","372","2017","3950","0","31884","0","32","1080","249","17","45","0","0","0","110601","0","125","6"
"22","372","2050","4450","0","34717","0","33","1080","253","17","45","0","0","0","110601","0","129","6"
"22","372","2082","4950","0","37699","0","34","1080","257","17","45","0","0","0","110601","0","133","6"
"22","372","2114","4950","0","40886","0","35","1080","261","17","45","0","0","0","110601","0","137","6"
"22","372","2146","4950","0","44185","0","36","1080","265","17","45","0","0","0","110601","0","141","6"
"22","372","2178","5450","0","47529","0","37","1080","270","17","45","0","0","0","110601","0","146","6"
"22","372","2210","5950","0","50977","0","38","1080","275","17","45","0","0","0","110601","0","151","6"
"22","372","2242","5950","0","54592","0","39","1080","279","17","45","0","0","0","110601","0","155","6"
"22","372","2274","5950","0","58356","0","40","1080","283","17","45","0","0","0","110601","0","159","6"
"0","0","0","50","0","0","0","2","50","3","0","0","0","0","0","110701","17","2","0"
"0","10","0","140","0","0","0","3","105","5","0","0","0","0","0","110701","80","3","0"
"0","45","0","260","0","0","0","4","245","7","0","5","0","0","0","110701","198","5","0"
"0","70","0","440","0","0","0","5","495","12","0","10","0","0","0","110701","381","10","0"
"0","85","0","675","0","0","0","6","1030","19","0","10","0","0","0","110701","625","17","0"
"0","85","0","880","0","0","0","7","1870","31","0","10","0","0","0","110701","915","23","0"
"4","85","0","1380","0","0","0","8","2315","45","0","10","0","0","0","110701","1207","38","0"
"13","85","0","1630","0","0","25","9","2435","62","0","10","0","0","1","110701","1585","49","0"
"22","85","0","1830","5","0","70","10","2615","80","0","20","0","0","1","110701","1996","54","0"
"24","85","0","2030","20","0","107","11","2925","96","0","30","0","0","3","110701","2405","61","0"
"29","85","0","2400","35","0","140","12","2985","111","0","30","0","0","3","110701","2865","67","2"
"31","110","0","2550","48","0","189","13","2985","124","0","30","0","0","3","110701","3391","73","4"
"31","135","0","2550","51","0","258","14","2985","133","0","30","0","0","3","110701","4010","80","6"
"31","135","0","2550","54","0","337","15","2985","140","0","30","0","0","3","110701","4677","90","6"
"31","135","0","2550","62","0","394","16","2985","147","0","30","0","0","3","110701","5355","105","6"
"31","135","0","2600","65","0","474","17","3135","157","0","30","0","0","3","110701","6056","119","6"
"31","135","0","2650","65","0","575","18","3135","176","0","30","0","0","5","110701","6782","134","6"
"31","135","0","2745","65","0","685","19","3135","200","0","30","0","0","5","110701","7628","143","6"
"31","135","0","2940","65","0","774","20","3135","234","0","30","0","0","5","110701","8533","154","6"
"31","135","0","3130","65","0","877","21","3135","263","0","30","0","0","5","110701","9552","166","6"
"31","135","0","3220","65","0","974","22","3135","292","0","30","0","0","5","110701","10759","180","6"
"31","135","0","3310","65","0","1047","23","3135","318","0","30","0","0","5","110701","12139","192","6"
"31","135","0","3720","65","0","1122","24","3135","345","0","30","0","0","5","110701","13603","202","6"
"31","135","0","3720","65","0","1196","25","3135","367","0","30","0","0","5","110701","15306","210","6"
"31","135","0","4245","65","0","1246","26","3135","376","0","30","0","0","5","110701","17216","210","6"
"31","135","0","4565","65","0","1280","27","3135","388","0","30","0","0","5","110701","19230","215","6"
"31","135","0","4565","65","0","1308","28","3135","396","0","30","0","0","5","110701","21427","221","6"
"31","135","0","4885","65","0","1339","29","3135","403","0","30","0","0","5","110701","23752","228","6"
"31","135","0","4885","65","0","1371","30","3135","411","0","30","0","0","5","110701","26251","236","6"
"31","135","0","5205","65","0","1403","31","3135","419","0","30","0","0","5","110701","28824","244","6"
"31","135","0","5205","65","0","1435","32","3135","428","0","30","0","0","5","110701","31534","253","6"
