d80d3e764f8176f5fb1440000e37e7432dba08fbef8fc5974d3e1e5260679c23,93b1420bab1641204a7ecc8e6dcc91b6546195f1db1058c23bc65ba9e28c9f27,42ca46c73323a82f55b3a170c24648651909ae507252468aaa46c60a051e34e4,4366b354b9f73660e74b84770894a2abf4aae00412bf76053b73dda19070016e,4dc68fd3331c90ebad3981629b9b1bae1a138d7a13ba84d17f153573b4a0db2c,4173354da0b11696208c91bdb24d2fca5b4378eb3e1a23f252458bce28f85ca5,617d64b7bd12f0f5464262b9d3b174f7067c748f48994521b8747e8b5924c849,1487cd9f3d47971ba487ac7d9e625ffe0a12f562b6b2ba00967a53ad1f132860,768dbdad057c5dbaffa8013f81c4d0a84b113e6ce0eee4b339bd32c1e9aae441,15a2dc1c79dd4b1a94545afd5092e8be35a3f518b7939afafb6f04d013207273,a6af2f38f90ceacdb7f72cbb65d75ed709404110a528354659bdec0d457fb066,cc1db7ff24164776c80053745e4963793f82f0adc9fb4ca8c822b34132509bb1,2224420dd952d14f57d35a8aa8205f7bfb8e74cdd84151407e2921ff992ebf12
"3","13110203","0","0","0","0","vo_minigame_1012_start_105","1","1","0","1102","1","要挽回劣勢！"
"3","13110301","0","0","2","0","vo_minigame_1012_start_106","1","1","4","1103","1","來，下一題！"
"3","13110302","0","0","2","0","vo_minigame_1012_start_107","1","1","4","1103","1","冷靜點！"
"3","13110303","0","0","2","0","vo_minigame_1012_start_108","7","1","4","1103","7","這題會回答嗎？"
"3","13110304","0","0","5","0","vo_minigame_1012_start_109","2","1","7","1103","2","還不能鬆懈！"
"3","13110305","0","0","5","0","vo_minigame_1012_start_110","1","1","7","1103","1","好了，下一題！"
"3","13110306","0","0","5","0","vo_minigame_1012_start_111","8","1","7","1103","8","還沒完喔！"
"3","13110307","0","0","8","0","vo_minigame_1012_start_112","2","1","10","1103","2","集中精神到最後一刻！"
"1","13110308","0","0","8","0","vo_minigame_1012_start_113","8","1","10","1103","8","最後衝刺！"
"1","13110309","0","0","8","0","vo_minigame_1012_start_114","1","1","10","1103","1","撐到最後！"
"3","13110401","0","0","2","0","vo_minigame_1012_start_115","2","1","2","1104","2","這可不能隨便選！"
"3","13110402","0","0","2","0","vo_minigame_1012_start_116","7","1","2","1104","7","哪個是正確答案呢？"
"3","13110403","0","0","2","0","vo_minigame_1012_start_117","1","1","2","1104","1","正解只有一個！"
"3","13110404","0","0","1","0","vo_minigame_1012_start_118","3","1","1","1104","3","是哪個呢？"
"3","13110405","0","0","1","0","vo_minigame_1012_start_119","2","1","1","1104","2","猶豫的時候就靠運氣！"
"3","13110406","0","0","1","0","vo_minigame_1012_start_120","5","1","1","1104","5","〇？還是×？"
"3","13110407","0","0","3","0","vo_minigame_1012_start_121","1","1","3","1104","1","請選擇幾個答案。"
"3","13110408","0","0","3","0","vo_minigame_1012_start_122","0","1","3","1104","0","有複數個答案！"
"3","13110409","0","0","3","0","vo_minigame_1012_start_123","3","1","3","1104","3","答案有幾個呢？"
"3","13110501","0","0","0","0","vo_minigame_1012_start_127","1","1","0","1105","1","看來你準備好了。"
"3","13110502","0","0","0","0","vo_minigame_1012_start_128","10","1","0","1105","10","好熟悉的題目呢！"
"3","13110503","0","0","0","0","vo_minigame_1012_start_129","8","1","0","1105","8","之前有答對喔。"
"3","13110601","0","0","0","0","vo_minigame_1012_start_124","3","1","0","1106","3","這題會回答嗎？"
"3","13110602","0","0","0","0","vo_minigame_1012_start_125","3","1","0","1106","3","還沒答對呢。"
"3","13110603","0","0","0","0","vo_minigame_1012_start_126","1","1","0","1106","1","挑戰，首次答對！"
"3","13110701","0","0","0","0","vo_minigame_1012_start_130","8","1","0","1107","8","到目前為止都很完美喔！"
"3","13110702","0","0","0","0","vo_minigame_1012_start_131","7","1","0","1107","7","最後就俐落地解決吧！"
"3","13110801","0","0","0","0","vo_minigame_1012_start_132","3","1","0","1108","3","下一題再錯的話……"
"3","13110802","0","0","0","0","vo_minigame_1012_start_133","2","1","0","1108","2","都最後了，答對一題吧！"
"3","13120101","0","0","0","0","vo_minigame_1012_correct_100","1","1","0","1201","1","答對了！"
"3","13120102","0","0","0","0","vo_minigame_1012_correct_101","7","1","0","1201","7","很行嘛！"
"3","13120103","0","0","0","0","vo_minigame_1012_correct_102","8","1","0","1201","8","不錯喔！"
"3","13120104","0","0","0","0","vo_minigame_1012_correct_103","1","1","0","1201","1","就是那個！"
"3","13120105","0","0","0","0","vo_minigame_1012_correct_104","1","1","0","1201","1","可以的！"
"3","13120106","0","0","0","0","vo_minigame_1012_correct_105","8","1","0","1201","8","很好！"
"3","13120107","0","0","0","0","vo_minigame_1012_correct_106","7","1","0","1201","7","完美！"
"3","13120201","0.01","8","0","0","vo_minigame_1012_correct_110","5","1","3000","1202","5","好快！"
"3","13120202","0","0","0","0","vo_minigame_1012_correct_111","5","1","3000","1202","5","厲害！"
"3","13120203","0","0","3001","0","vo_minigame_1012_correct_112","7","1","6000","1202","7","節奏不錯喔！"
"3","13120204","0","0","3001","0","vo_minigame_1012_correct_113","1","1","6000","1202","1","速度真快！"
"3","13120205","0","0","3001","0","vo_minigame_1012_correct_114","8","1","6000","1202","8","太棒了！"
"3","13120206","0","0","13333","0","vo_minigame_1012_correct_116","1","1","-1","1202","1","有點猶豫了嗎？"
"3","13120301","0.01","8","0","0","vo_minigame_1012_correct_120","5","1","0","1203","5","你是天才嗎！？"
"3","13120401","0","0","0","0","vo_minigame_1012_correct_124","1","1","0","1204","1","你記得呢！"
"3","13120402","0","0","0","0","vo_minigame_1012_correct_126","7","1","0","1204","7","好像很完美喔！"
"3","13120501","0","0","0","0","vo_minigame_1012_correct_121","8","1","0","1205","8","答對了呢！"
"3","13120502","0","0","0","0","vo_minigame_1012_correct_122","8","1","0","1205","8","那就是正確答案！"
"3","13120601","0","0","3","0","vo_minigame_1012_correct_127","5","1","-1","1206","5","又答對了！"
"3","13120701","0","0","3","0","vo_minigame_1012_correct_130","1","1","-1","1207","1","勝負現在開始！"
"3","13130101","0","0","0","0","vo_minigame_1012_incorrect_100","4","1","0","1301","4","答錯了！"
"3","13130102","0","0","0","0","vo_minigame_1012_incorrect_101","2","1","0","1301","2","不對！"
"3","13130103","0","0","0","0","vo_minigame_1012_incorrect_102","3","1","0","1301","3","不對耶……！"
"3","13130104","0","0","0","0","vo_minigame_1012_incorrect_103","4","1","0","1301","4","搞砸了……！"
"3","13130105","0","0","0","0","vo_minigame_1012_incorrect_104","4","1","0","1301","4","唉呀……！"
"3","13130106","0.01","6","0","0","vo_minigame_1012_incorrect_105","3","1","0","1301","3","可惜……！"
"3","13130107","0","0","0","0","vo_minigame_1012_incorrect_106","2","1","0","1301","2","下一題一定可以！"
"3","13130201","0","0","0","0","vo_minigame_1012_incorrect_110","3","1","3000","1302","3","冷靜點！？"
"3","13130202","0.01","8","0","0","vo_minigame_1012_incorrect_111","6","1","3000","1302","6","剛才是怎麼了！？"
"3","13130203","0","0","3001","0","vo_minigame_1012_incorrect_112","3","1","6000","1302","3","不要急！"
"3","13130204","0","0","3001","0","vo_minigame_1012_incorrect_113","2","1","6000","1302","2","慢慢來就行了！"
"3","13130205","0","0","3001","0","vo_minigame_1012_incorrect_114","2","1","6000","1302","2","比起速度，答對更重要！"
"3","13130206","0","0","20000","0","vo_minigame_1012_incorrect_115","5","1","-1","1302","5","想太多了嗎？"
"3","13130301","0","0","0","0","vo_minigame_1012_incorrect_120","9","1","0","1303","9","這樣沒辦法……"
"3","13130401","0.01","6","0","0","vo_minigame_1012_incorrect_121","3","1","0","1304","3","是你之前答對的題目喔？"
"3","13130402","0.01","2","0","0","vo_minigame_1012_incorrect_122","6","1","0","1304","6","有好好複習嗎？"
"3","13130501","0","0","0","0","vo_minigame_1012_incorrect_124","1","1","0","1305","1","有一部分對了！"
"3","13130502","0","0","0","0","vo_minigame_1012_incorrect_125","5","1","0","1305","5","嗯～真可惜！"
"3","13140101","0","0","0","0","vo_minigame_1012_hint_100","3","1","0","1401","3","如何……？"
"3","13140102","0","0","0","0","vo_minigame_1012_hint_101","10","1","0","1401","10","會回答嗎？"
"3","13140103","0.01","2","0","0","vo_minigame_1012_hint_102","3","1","0","1401","3","唔～嗯……"
"3","13140104","0","0","0","0","vo_minigame_1012_hint_103","1","1","0","1401","1","來，是哪個？"
"3","13140105","0","0","0","0","vo_minigame_1012_hint_104","1","1","0","1401","1","想一想……"
"3","13140106","0","0","0","0","vo_minigame_1012_hint_105","6","1","0","1401","6","你睡著了？"
"3","13140107","0","0","0","0","vo_minigame_1012_hint_106","2","1","0","1401","2","喂～"
"3","13140108","0","0","0","0","vo_minigame_1012_hint_107","2","1","0","1401","2","最差就是靠運氣了！"
"3","13140109","0","0","0","0","vo_minigame_1012_hint_108","2","1","0","1401","2","別分心啦！"
"3","13140201","0.01","6","0","0","vo_minigame_1012_hint_110","3","1","0","1402","3","好難啊……"
"3","13140202","0","0","0","0","vo_minigame_1012_hint_111","3","1","0","1402","3","好難啊……"
"3","13140203","0","0","0","0","vo_minigame_1012_hint_112","9","1","0","1402","9","要靠直覺嗎……？"
"3","13150101","0.01","11","3001","0","vo_minigame_1012_hint_113","7","1","20000","1501","7","給你提示！"
"3","13150102","0","0","3001","0","vo_minigame_1012_hint_114","1","1","20000","1501","1","這樣能曉得嗎？"
"3","13150103","0.01","11","3001","0","vo_minigame_1012_hint_115","7","1","20000","1501","7","這可是特別服務！"
"3","13150104","0","0","0","0","vo_minigame_1012_hint_116","5","1","3000","1501","5","已經要求助了？"
"3","13150105","0","0","0","0","vo_minigame_1012_hint_117","9","1","3000","1501","9","真拿你沒辦法～"
"3","13160101","0.01","5","1","0","vo_minigame_1012_tap_100","10","1","4","1601","10","什麼啦？"
"3","13160102","0.01","5","1","0","vo_minigame_1012_tap_101","10","1","4","1601","10","要我借你橡皮擦嗎？"
"3","13160103","0","0","5","0","vo_minigame_1012_tap_102","4","1","9","1601","4","這到底是怎樣啦？"
"3","13160104","0","0","5","0","vo_minigame_1012_tap_103","6","1","9","1601","6","沾到灰塵了嗎？"
"3","13160105","0.01","1","10","0","vo_minigame_1012_tap_104","2","1","-1","1601","2","我差不多要發火了喔！"
"3","13160106","0.01","1","10","0","vo_minigame_1012_tap_105","2","1","-1","1601","2","你是要摸幾次！！"
"3","13200101","0","0","0","0","vo_minigame_1012_select_100","1","1","0","2001","1","要學習哪個科目呢？\n請選擇吧！"
"3","13200102","0","0","0","0","vo_minigame_1012_select_101","8","1","0","2001","8","你很勤奮學習呢！\n那麼要選哪科呢？"
"3","13200103","3.03","7","0","0","vo_minigame_1012_select_102","4","1","0","2001","8","學習，學習，真有趣～♪\n……！快、快選啦！"
"3","13400101","0","0","0","0","vo_minigame_1012_archive_100","1","1","0","4001","1","可以回顧之前學過的內容喔，\n答錯的題目也能在這裡複習！"
"1","21120101","0.01","4","0","0","vo_minigame_1012_correct_207","2","2","0","1201","2","太好了，得到〇了～♪"
"1","21120102","0.01","4","0","0","vo_minigame_1012_correct_208","2","2","0","1201","2","太好了，秀才♪"
"1","21120103","0.01","4","0","0","vo_minigame_1012_correct_209","3","2","0","1201","3","不愧是秀才♪"
"1","21120201","0","0","13333","0","vo_minigame_1012_correct_215","5","2","-1","1202","5","答對了……！"
"1","21120202","0","0","13333","0","vo_minigame_1012_correct_217","6","2","-1","1202","6","喔，答對了？"
"1","21120301","0","0","0","0","vo_minigame_1012_correct_218","6","2","0","1203","6","好厲害～！"
"1","21120302","0.01","4","0","0","vo_minigame_1012_correct_219","2","2","0","1203","2","答對了～♪"
"1","21120401","0","0","0","0","vo_minigame_1012_correct_225","2","2","0","1204","2","記起來了～"
"1","21120501","0","0","0","0","vo_minigame_1012_correct_223","4","2","0","1205","4","終於答對了～！"
"1","21120601","0.01","4","3","0","vo_minigame_1012_correct_228","2","2","-1","1206","2","超嗨～♪"
"1","21120701","0","0","3","0","vo_minigame_1012_correct_231","3","2","-1","1207","3","開始逆轉！"
"1","21130101","0.01","6","0","0","vo_minigame_1012_incorrect_207","9","2","0","1301","9","氣氛低迷～"
"1","21130102","0","0","0","0","vo_minigame_1012_incorrect_208","4","2","0","1301","4","不對嗎？"
"1","21130103","0","0","0","0","vo_minigame_1012_incorrect_209","4","2","0","1301","4","好像不對吧？"
"1","21130201","0","0","20000","0","vo_minigame_1012_incorrect_216","4","2","-1","1302","4","太慢了嗎？"
"1","21130202","0","0","20000","0","vo_minigame_1012_incorrect_217","8","2","-1","1302","8","我發呆了……！"
"1","21130301","0.01","6","0","0","vo_minigame_1012_incorrect_218","4","2","0","1303","4","太嚴苛了～"
"1","21130302","0","0","0","0","vo_minigame_1012_incorrect_219","8","2","0","1303","8","難到翻呢～"
"1","21130401","0","0","0","0","vo_minigame_1012_incorrect_223","6","2","0","1304","6","咦？答錯了……？"
"1","21130501","0","0","0","0","vo_minigame_1012_incorrect_226","8","2","0","1305","8","就只差一點點了……！"
"1","21300101","3.32","0","10","1","vo_minigame_1012_result_2000","0","2","10","3001","6","厲害，全是〇嘛……！\n維持這個步調教人家的話，\n感覺人家腦袋也會變好～！"
"1","21300102","6.5","3","10","1","vo_minigame_1012_result_2001","2","2","10","3001","6","咦？只有〇……？\n原來真的有人考得到滿分……\n秀才真的好厲害……！"
"1","21300103","3.1","5","10","1","vo_minigame_1012_result_2002","6","2","10","3001","3","滿分嘛！好讚～！\n這對秀才來說\n該不會太簡單了？"
"1","21300104","2.06","11","10","2","vo_minigame_1012_result_2003","2","2","10","3001","3","很俐落地解決了呢！\n秀才，謝謝你教人家讀書～♪"
"1","21300105","4.45","0","10","2","vo_minigame_1012_result_2004","7","2","10","3001","3","即使是很難的題目也全對！\n太讓人激動了！\n秀才頭腦超好～"
"1","21300106","0.01","11","10","2","vo_minigame_1012_result_2005","2","2","10","3001","2","呀哈，考滿分耶！\n連一起讀書的人家都心情好好！"
"1","21300107","6.64","11","10","3","vo_minigame_1012_result_2006","3","2","10","3001","2","秀才，完美的滿分！\n這根本是最強的了！\n來吧，擊掌～！"
"1","21300108","0","0","10","3","vo_minigame_1012_result_2007","6","2","10","3001","6","秀才太完美了，\n變得好耀眼啊！\n只有〇是怎麼回事！？"
"1","21300109","5.76","0","10","3","vo_minigame_1012_result_2008","7","2","10","3001","6","題目超難也考了滿分嘛……！\n秀才老師真的很厲害！\n之後也要拜託你囉～"
"1","21300110","0","0","7","1","vo_minigame_1012_result_2009","6","2","9","3001","6","秀才，\n這該不會對你來說很輕鬆？\n都是答對的耶！"
"1","21300111","2.59","0","7","1","vo_minigame_1012_result_2010","7","2","9","3001","2","好多個〇，笑死～\n話說秀才好會教！\n超級淺顯易懂的♪"
"1","21300112","4.09","11","7","1","vo_minigame_1012_result_2011","3","2","9","3001","2","有這麼多〇的話，\n心情就很好呢♪\n下次來拿滿分吧～！"
"1","21300113","2.47","0","7","2","vo_minigame_1012_result_2012","3","2","9","3001","2","距離滿分只差一點了嘛！\n不愧是秀才！\n心情都嗨起來了～"
"1","21300114","0.01","11","7","2","vo_minigame_1012_result_2013","3","2","9","3001","3","呀哈，答對好多～\n真是的，下次就滿分了吧！\n心情都嗨起來了呢♪"
"1","21300115","0","0","7","2","vo_minigame_1012_result_2014","2","2","9","3001","2","多虧秀才，\n人家也更懂了一些！"
"1","21300116","3.45","0","7","3","vo_minigame_1012_result_2015","2","2","9","3001","6","雖然題目超難，\n但也都是〇嘛……！\n秀才真的好可靠！"
"1","21300117","0","0","7","3","vo_minigame_1012_result_2016","3","2","9","3001","3","要追上秀才老師，\n並追過他！\n人家也要加油～！"
"1","21300118","4","0","7","3","vo_minigame_1012_result_2017","3","2","9","3001","2","雖然題目超難，\n但只差一點就滿分了！\n真是的～都這麼高分了，\n那也只能繼續拚了吧！"
"1","21300119","0.92","0","4","1","vo_minigame_1012_result_2018","0","2","6","3001","6","喔！還有一半，\n人家也\n再繼續加油一下吧！"
"1","21300120","4.36","0","4","1","vo_minigame_1012_result_2019","3","2","6","3001","0","雖然還有搞不懂的題目，\n但分數不差吧？\n心情也嗨起來了，\n下次能考更高分吧？"
"1","21300121","2.35","0","4","1","vo_minigame_1012_result_2020","2","2","6","3001","6","大概一半吧？\n那好戲現在才上場呢！\n專心，專心！"
"1","21300122","2.13","0","4","2","vo_minigame_1012_result_2021","2","2","6","3001","0","這樣是一半左右？\n好，總之避開不及格了！\n好耶～！"
"1","21300123","2.38","0","4","2","vo_minigame_1012_result_2022","2","2","6","3001","0","還有一半呢！\n加油加油，秀才！\n人家也在努力～！"
"1","21300124","3.5","0","4","2","vo_minigame_1012_result_2023","0","2","6","3001","4","唔嗯～果然很難呢。\n不過有一半是〇，\n感覺可以呢！"
"1","21300125","2.25","0","4","3","vo_minigame_1012_result_2024","6","2","6","3001","0","大概答對一半？\n這就表示，\n再一半就滿分了嘛！"
"1","21300126","2.14","0","4","3","vo_minigame_1012_result_2025","6","2","6","3001","3","秀才，你很行嘛！\n咦？目標是更高分？\n那人家也要加油！"
"1","21300127","3.75","0","4","3","vo_minigame_1012_result_2026","2","2","6","3001","6","題目難到翻，\n卻答對了一半……！？\n秀才狀況真棒！"
"1","21300128","2.53","5","1","1","vo_minigame_1012_result_2027","10","2","3","3001","4","難到爆呢～\n……咦？這算簡單的嗎？\n嘿嘿，騙人～？"
"1","21300129","0.01","9","1","1","vo_minigame_1012_result_2028","4","2","3","3001","4","那個那個，秀才，\n你不用配合人家，\n故意考低分喔？"
"1","21300130","2.93","0","1","1","vo_minigame_1012_result_2029","3","2","3","3001","0","暖身就到此結束……\n秀才，接下來要認真囉！"
"1","21300131","4.26","4","1","2","vo_minigame_1012_result_2030","3","2","3","3001","0","啊，秀才，\n你分數跟人家一樣嘛！\n我們一起被當吧～♪"
"1","21300132","0","0","1","2","vo_minigame_1012_result_2031","10","2","3","3001","10","我看看……\n再教人家一次的話，\n感覺下次就能考更高喔！"
"1","21300133","4.98","5","1","2","vo_minigame_1012_result_2032","0","2","3","3001","9","人家也完全看不懂～\n哪裡錯了呢……？\n要再學習一次看看嗎？"
"1","21300134","0.01","9","1","3","vo_minigame_1012_result_2033","4","2","3","3001","4","題目難到爆真的完全不懂……\n怎麼辦……\n秀才，救救人家～"
"1","21300135","0.01","6","1","3","vo_minigame_1012_result_2034","4","2","3","3001","4","好像不及格了？\n唔嗯～機會難得，\n就跟人家一起加油吧！"
"1","21300136","2.51","11","1","3","vo_minigame_1012_result_2035","10","2","3","3001","4","果然很難呢……\n不過也不是0分，\n沒關係的吧！"
"1","21300137","2.54","0","0","1","vo_minigame_1012_result_2036","6","2","0","3001","0","好，結果是……\n呃，0分是真的假的！？\n秀才，你怎麼了？"
"1","21300138","4.08","5","0","1","vo_minigame_1012_result_2037","10","2","0","3001","2","秀才是故意拿0分的吧？\n不是嗎？真的～？"
"1","21300139","3.41","0","0","1","vo_minigame_1012_result_2038","4","2","0","3001","6","秀才，你是0分呢……\n乾脆換人家來教你讀書吧……？"
"1","21300140","4.1","0","0","2","vo_minigame_1012_result_2039","8","2","0","3001","10","嗯……\n完全搞不懂！\n不過讀書這回事，\n老是這樣吧！"
"1","21300141","5.8","4","0","2","vo_minigame_1012_result_2040","2","2","0","3001","6","這些我們學過嗎？\n秀才也不記得？\n那就沒辦法了吧！\n繼續考吧，繼續！"
"1","21300142","4.6","3","0","2","vo_minigame_1012_result_2041","8","2","0","3001","10","那個那個，全部是×的狀況，\n這也很稀有吧？\n不能開心嗎？"
"1","21300143","6.04","0","0","3","vo_minigame_1012_result_2042","2","2","0","3001","10","人家知道題目很難了！\n這也算有前進一步了……對吧？\n下次再加油吧！"
"1","21300144","1.92","4","0","3","vo_minigame_1012_result_2043","3","2","0","3001","9","0分……！不過不過，\n我們的心情是滿分嘛♪\n秀才，再挑戰一次吧！"
"1","21300145","0","0","0","3","vo_minigame_1012_result_2044","7","2","0","3001","7","跟秀才同分，\n人家好像有點高興喔？\n一起從0開始加油吧～！"
"2","22120101","0","0","0","0","vo_minigame_1012_correct_232","2","2","0","1201","2","欸嘿嘿～"
"2","22120102","0","0","0","0","vo_minigame_1012_correct_233","6","2","0","1201","6","哦～"
"2","22120103","0","0","0","0","vo_minigame_1012_correct_234","3","2","0","1201","3","答對～♪"
"2","22120201","0","0","0","0","vo_minigame_1012_correct_235","2","2","3000","1202","2","咻～！"
"2","22120202","0","0","0","0","vo_minigame_1012_correct_236","2","2","3000","1202","2","真行～！"
"2","22120203","0","0","3001","0","vo_minigame_1012_correct_237","3","2","6000","1202","3","好耶～"
"2","22120204","0","0","13333","0","vo_minigame_1012_correct_238","6","2","-1","1202","6","千鈞一髮～！"
"2","22120301","0","0","0","0","vo_minigame_1012_correct_239","7","2","0","1203","7","怎麼樣啊！"
"2","22120401","0.01","4","0","0","vo_minigame_1012_correct_241","3","2","0","1204","3","對吧♪"
"2","22120501","0","0","0","0","vo_minigame_1012_correct_240","6","2","0","1205","6","答對了！"
"2","22120601","0","0","3","0","vo_minigame_1012_correct_242","2","2","-1","1206","2","超強～"
"2","22120701","0","0","3","0","vo_minigame_1012_correct_243","5","2","-1","1207","5","可不會輸的～"
"2","22130101","0","0","0","0","vo_minigame_1012_incorrect_227","4","2","0","1301","4","不行嗎？"
"2","22130102","0.01","6","0","0","vo_minigame_1012_incorrect_228","4","2","0","1301","4","失望……！"
"2","22130103","0","0","0","0","vo_minigame_1012_incorrect_229","5","2","0","1301","5","嗯嗯……！"
"2","22130202","0","0","0","0","vo_minigame_1012_incorrect_231","6","2","3000","1302","6","咦咦……！？"
"2","22130203","0","0","3001","0","vo_minigame_1012_incorrect_232","4","2","6000","1302","4","唉呀～"
"2","22130204","0","0","20000","0","vo_minigame_1012_incorrect_233","4","2","-1","1302","4","等等人家～"
"2","22130301","0","0","0","0","vo_minigame_1012_incorrect_234","9","2","0","1303","9","難到翻～"
"2","22130401","0","0","0","0","vo_minigame_1012_incorrect_235","10","2","0","1304","10","是什麼來著？"
"2","22130501","0","0","0","0","vo_minigame_1012_incorrect_236","5","2","0","1305","5","不甘心～"
"2","22170101","0.01","3","20000","0","vo_minigame_1012_time_200","6","2","30000","1701","6","好像快結束了！"
"2","22170102","0.01","9","20000","0","vo_minigame_1012_time_201","5","2","30000","1701","5","得加快腳步……！"
"2","22300101","2.81","4","20","1","vo_minigame_1012_result_2045","3","2","-1","3001","2","〇超多的，笑死～\n秀才很順地一直答題，\n真的好帥喔♪"
"2","22300102","2.31","11","20","1","vo_minigame_1012_result_2046","2","2","-1","3001","3","分數很好看嘛！\n這對秀才來說，\n該不會太簡單了吧？"
"2","22300103","0.01","11","20","1","vo_minigame_1012_result_2047","3","2","-1","3001","3","呀哈，已經很完美了呢♪\n希望你也能教人家其他題目～\n接著要不要挑戰難一點的？"
"2","22300104","4.33","11","20","2","vo_minigame_1012_result_2048","7","2","-1","3001","6","都是些難題，\n但有好多〇耶……！\n不愧是秀才老師～！"
"2","22300105","5.73","0","20","2","vo_minigame_1012_result_2049","2","2","-1","3001","6","只不過是一起讀書，\n人家就感覺\n自己也變聰明了……！\n真的很感謝！"
"2","22300106","0.01","8","20","2","vo_minigame_1012_result_2050","6","2","-1","3001","6","這是很難的題目吧？\n為什麼那麼輕鬆就答出來了？\n秀才太厲害了！"
"2","22300107","4.02","0","20","3","vo_minigame_1012_result_2051","3","2","-1","3001","6","明明難翻天了，\n卻一瞬間就回答出來……！\n秀才你的頭腦太好了吧？"
"2","22300108","5.24","11","20","3","vo_minigame_1012_result_2052","3","2","-1","3001","2","答對，答對，全都答對～\n呀哈哈，好厲害！\n不愧是秀才！\n擊掌～！"
"2","22300109","4.6","4","20","3","vo_minigame_1012_result_2053","3","2","-1","3001","2","你教了人家這麼多，\n考試已經很輕鬆了吧！\n秀才，真的很謝謝你♪"
"2","22300110","5.57","0","20","1","vo_minigame_1012_result_2054","10","2","-1","3001","6","人家還是第一次看到這種狀況……！\n秀才老師，太神了！\n對了，把這裝飾起來當作紀念吧♪\n咦？這樣有點羞恥？"
"2","22300112","5.57","0","20","2","vo_minigame_1012_result_2054","10","2","-1","3001","6","人家還是第一次看到這種狀況……！\n秀才老師，太神了！\n對了，把這裝飾起來當作紀念吧♪\n咦？這樣有點羞恥？"
"2","22300114","5.57","0","20","3","vo_minigame_1012_result_2054","10","2","-1","3001","6","人家還是第一次看到這種狀況……！\n秀才老師，太神了！\n對了，把這裝飾起來當作紀念吧♪\n咦？這樣有點羞恥？"
"2","22300116","0","0","15","1","vo_minigame_1012_result_2056","2","2","19","3001","2","題目超多的，\n秀才卻俐落地一一回答了出來，\n超級可靠的！"
"2","22300117","5.23","11","15","1","vo_minigame_1012_result_2057","3","2","19","3001","6","喔～不愧是秀才！\n〇的數量也超秀才的呢♪\n耶～！"
"2","22300118","3.23","11","15","1","vo_minigame_1012_result_2058","2","2","19","3001","3","秀才，你拿了好多〇嘛♪\n你教人家的東西，\n人家好像也記了很多喔？"
"2","22300119","6","10","15","2","vo_minigame_1012_result_2059","7","2","19","3001","3","狠嗨的分數嘛！\n總之先來個驕傲的表情吧？\n預備～怎麼樣啊……！"
"2","22300120","0","0","15","2","vo_minigame_1012_result_2060","7","2","19","3001","7","漸漸開始能答出很難的題目，\n好開心喔～\n有點感動～"
"2","22300121","0","0","15","2","vo_minigame_1012_result_2061","6","2","19","3001","6","回答了這麼多題，\n秀才的腦筋都不會秀逗嗎？\n厲害……！"
"2","22300122","3.06","3","15","3","vo_minigame_1012_result_2062","2","2","19","3001","6","哇哇，都是〇……！\n狀態這麼好的話，\n下次可以拿到20分吧？"
"2","22300123","5.74","0","15","3","vo_minigame_1012_result_2063","5","2","19","3001","6","〇竟然有15個以上……！\n這難翻天了說，超厲害～\n人家也得多努力！"
"2","22300124","2.67","0","15","3","vo_minigame_1012_result_2064","3","2","19","3001","6","好厲害的集中力……！\n對秀才來說，\n越難的題目\n該不會越能燃起鬥志？"
"2","22300131","0","0","10","1","vo_minigame_1012_result_2067","3","2","14","3001","3","呀哈，感覺不錯！\n答出了很多題目，\n這就是人家說的……\n讀書的成果吧♪"
"2","22300132","0","0","10","1","vo_minigame_1012_result_2068","2","2","14","3001","2","〇有10個以上呢♪\n多虧有秀才，\n人家的腦袋，\n也稍微變好了一些吧？"
"2","22300133","2.28","0","10","1","vo_minigame_1012_result_2069","2","2","14","3001","10","答對了很多吧？\n果然〇越多的話，\n心情就會越嗨呢～"
"2","22300134","0","0","10","2","vo_minigame_1012_result_2070","2","2","14","3001","2","讀書這回事啊，\n一發現自己懂了之後，\n就還蠻開心的呢！"
"2","22300135","2.1","0","10","2","vo_minigame_1012_result_2071","2","2","14","3001","6","答對了10題以上！？\n步調很不錯嘛？\n很順利，很順利～"
"2","22300136","2.13","0","10","2","vo_minigame_1012_result_2072","3","2","14","3001","2","答對了好多！\n就算是困難的題目，\n只要和秀才在一起就不可怕♪"
"2","22300137","0","0","10","3","vo_minigame_1012_result_2073","7","2","14","3001","7","這種難翻天的題目也能教會人家，\n秀才超貼心的，真的很謝謝你！\n我們一起加油吧♪"
"2","22300138","0","0","10","3","vo_minigame_1012_result_2074","6","2","14","3001","6","題目明明難翻天了，\n卻有好多〇，\n秀才太厲害了吧？"
"2","22300139","4.21","0","10","3","vo_minigame_1012_result_2075","5","2","14","3001","6","題目難翻天還能這麼快答完，\n很厲害嘛……？\n人家也要加油追上你！"
"2","22300146","1.94","0","5","1","vo_minigame_1012_result_2078","3","2","9","3001","0","還不錯嘛？\n不過不過，\n秀才和人家的話，\n感覺還能表現得更好！"
"2","22300147","2.28","0","5","1","vo_minigame_1012_result_2079","0","2","9","3001","4","好想要更多〇呢……\n看來也只能腳踏實地學習了，\n能再教人家一次嗎？"
