ca4392c8541471c9937159324e8c07f3f857101d4b6fcf8018741c4c11286a69,33c511d49f9ed3ca04d24c3d888e7eee14e0dd88892d3f61f0ffa97beec9b02b,49f9d0401c8589d9e1fb70e505af8d8b0b86eb0efb2b419adf975c77747a6712,b4201e01cb6100fb31cf51e2c3dc4ad3151081460dcfea9a904a0f5eba565799,c63ef2f2a19d4d9d0115c6526fbdf1950032b9f96d65c6b2d633766321e4e6c3,feb5c9bd5f325cbb9f656a51d2d796c62b174bd918746006c48471dd27de6251,fd4d52635af37ad221e1b08a27fbbd9aa2995815021b38a40235104dd2af9a02,22c05d54452f89610f09ea240e7b6ee874cbe30d787b313a65da60482b9226d4,96651b8e469656a37bc9feb23e1e95c488180fafcbb293cc57889da2937539a2,abad18317e3c87db3336b9a2fdc43309f47fd347c0e6ed47fdfa3665033d72b2,75cc152e3e9671c63718dc12acbed9508ce571e8324d24f49134ae7bb1c4cf8a
"1","28211","2030/12/17 14:59:59","0","0","烏爾姆","1278","0","1278","47","2015/04/01 15:00:00"
"1","531413","2030/12/17 14:59:59","0","0","貪吃佩可（聖誕節）","1279","0","1279","205","2015/04/01 15:00:00"
"1","128332","2030/12/17 14:59:59","0","0","克蕾琪塔（聖誕節）","1280","0","1280","99","2015/04/01 15:00:00"
"1","14414","2030/12/17 14:59:59","0","0","祈梨（新年）","1283","0","1283","38","2015/04/01 15:00:00"
"1","503213","2030/12/17 14:59:59","0","0","初音（新年）","1284","0","1284","190","2015/04/01 15:00:00"
"1","102214","2030/12/17 14:59:59","0","0","霞（新年）","1285","0","1285","64","2015/04/01 15:00:00"
"1","517412","2030/12/17 14:59:59","0","0","日和（星素）","1287","0","1287","194","2015/04/01 15:00:00"
"1","830112","2030/12/17 14:59:59","0","0","怜（星素）","1288","0","1288","313","2015/04/01 15:00:00"
"1","720112","2030/12/17 14:59:59","0","0","優衣（星素）","1289","0","1289","264","2015/04/01 15:00:00"
"1","38131","2030/12/17 14:59:59","0","0","厄莉絲","1290","0","1290","55","2015/04/01 15:00:00"
"1","724112","2030/12/17 14:59:59","0","0","優妮（冬日）","1293","0","1293","279","2015/04/01 15:00:00"
"1","128412","2030/12/17 14:59:59","0","0","克蘿依（冬日）","1294","0","1294","101","2015/04/01 15:00:00"
"1","310312","2030/12/17 14:59:59","0","0","琪愛兒（冬日）","1295","0","1295","154","2015/04/01 15:00:00"
"1","4011","2030/12/17 14:59:59","0","0","安涅默涅","1296","0","1296","14","2015/04/01 15:00:00"
"1","435211","2030/12/17 14:59:59","0","0","涅妃‧涅羅","1297","0","1297","182","2015/04/01 15:00:00"
"1","601412","2030/12/17 14:59:59","0","0","真琴（指揮官）","1298","0","1298","214","2015/04/01 15:00:00"
"1","38112","2030/12/17 14:59:59","0","0","惠理子（指揮官）","1299","0","1299","52","2015/04/01 15:00:00"
"1","706011","2030/12/17 14:59:59","0","0","倭","1300","0","1300","262","2015/04/01 15:00:00"
"1","901011","2030/12/17 14:59:59","0","0","若菜","1301","0","1301","320","2015/04/01 15:00:00"
"1","525211","2030/12/17 14:59:59","0","0","布武機","1302","0","1302","200","2015/04/01 15:00:00"
"1","117413","2030/12/17 14:59:59","0","0","鏡華（春日）","1307","0","1307","80","2015/04/01 15:00:00"
"1","222223","2030/12/17 14:59:59","0","0","鈴莓（春日）","1308","0","1308","146","2015/04/01 15:00:00"
"1","128221","2030/12/17 14:59:59","0","0","庫露露","1309","0","1309","95","2015/04/01 15:00:00"
"1","605415","2030/12/17 14:59:59","0","0","真步（夢想樂園）","1310","0","1310","227","2015/04/01 15:00:00"
"1","430012","2030/12/17 14:59:59","0","0","涅婭（夏日）","1311","0","1311","176","2015/04/01 15:00:00"
"1","612432","2030/12/17 14:59:59","0","0","美空（夏日）","1312","0","1312","241","2015/04/01 15:00:00"
"1","818111","2030/12/17 14:59:59","0","0","莉莉（夏日）","1316","0","1316","298","2015/04/01 15:00:00"
"1","6313","2030/12/17 14:59:59","0","0","愛梅斯（夏日）","1317","0","1317","17","2015/04/01 15:00:00"
"1","546112","2030/12/17 14:59:59","0","0","帆稀（夏日）","1318","0","1318","211","2015/04/01 15:00:00"
"1","36212","2030/12/17 14:59:59","0","0","愛蜜莉雅（夏日）","1319","0","1319","50","2015/04/01 15:00:00"
"1","31111","2030/12/17 14:59:59","0","0","艾姬多娜（夏日）","1320","0","1320","48","2015/04/01 15:00:00"
"1","836212","2030/12/17 14:59:59","0","0","雷姆（夏日）","1321","0","1321","319","2015/04/01 15:00:00"
"1","442412","2030/12/17 14:59:59","0","0","望（鍊金術師）","1322","0","1322","184","2015/04/01 15:00:00"
"1","820111","2030/12/17 14:59:59","0","0","露易絲瑪莉","1323","0","1323","305","2015/04/01 15:00:00"
"1","17411","2030/12/17 14:59:59","0","0","彩羽","1324","0","1324","43","2015/04/01 15:00:00"
"1","244421","2030/12/17 14:59:59","0","0","苑","1325","0","1325","148","2015/04/01 15:00:00"
"1","800112","2030/12/17 14:59:59","0","0","萊拉耶爾（聖誕節）","1328","0","1328","285","2015/04/01 15:00:00"
"1","10412","2030/12/17 14:59:59","0","0","伊緒（聖誕節）","1329","0","1329","32","2015/04/01 15:00:00"
"1","128321","2030/12/17 14:59:59","0","0","格蕾斯","1330","0","1330","97","2015/04/01 15:00:00"
"1","20011","2030/12/17 14:59:59","0","0","薇歐莉特","1331","0","1331","44","2015/04/01 15:00:00"
"1","644113","2030/12/17 14:59:59","0","0","莫妮卡（新年）","1332","0","1332","260","2015/04/01 15:00:00"
"1","208315","2030/12/17 14:59:59","0","0","咲戀（新年）","1335","0","1335","117","2015/04/01 15:00:00"
"1","633411","2030/12/17 14:59:59","0","0","梅杜莎","1336","0","1336","257","2015/04/01 15:00:00"
"1","805112","2030/12/17 14:59:59","0","0","拉比林斯達（始源）","1337","0","1337","287","2015/04/01 15:00:00"
"1","434312","2030/12/17 14:59:59","0","0","似似花（始源）","1338","0","1338","178","2015/04/01 15:00:00"
"1","128122","2030/12/17 14:59:59","0","0","克莉絲提娜（始源）","1339","0","1339","89","2015/04/01 15:00:00"
"1","520111","2030/12/17 14:59:59","0","0","菲歐","1340","0","1340","199","2015/04/01 15:00:00"
"1","809212","2030/12/17 14:59:59","0","0","蘭法（祭服）","1343","0","1343","291","2015/04/01 15:00:00"
"1","311012","2030/12/17 14:59:59","0","0","千歌（祭服）","1344","0","1344","157","2015/04/01 15:00:00"
"1","128422","2030/12/17 14:59:59","0","0","克蘿茜（航空）","1345","0","1345","104","2015/04/01 15:00:00"
"1","414","2030/12/17 14:59:59","0","0","碧（駕駛員）","1346","0","1346","5","2015/04/01 15:00:00"
"1","540211","2030/12/17 14:59:59","0","0","鳳凰","1347","0","1347","209","2015/04/01 15:00:00"
"1","326213","2030/12/17 14:59:59","0","0","紡希（吉歐‧格黑納）","1348","0","1348","162","2015/04/01 15:00:00"
"1","104411","2030/12/17 14:59:59","0","0","華音","1349","0","1349","66","2015/04/01 15:00:00"
"1","38132","2030/12/17 14:59:59","0","0","厄莉絲（夏日）","1350","0","1350","56","2015/04/01 15:00:00"
"1","210312","2030/12/17 14:59:59","0","0","雪菲（夏日）","1351","0","1351","121","2015/04/01 15:00:00"
"1","528311","2030/12/17 14:59:59","0","0","普蕾西亞（夏日）","1352","0","1352","201","2015/04/01 15:00:00"
"1","128111","2030/12/17 14:59:59","0","0","可璃亞（夏日）","1353","0","1353","86","2015/04/01 15:00:00"
"1","4012","2030/12/17 14:59:59","0","0","安涅默涅（夏日）","1354","0","1354","15","2015/04/01 15:00:00"
"1","111","2030/12/17 14:59:59","0","0","埃拉","1355","0","1355","1","2015/04/01 15:00:00"
"1","214011","2030/12/17 14:59:59","0","0","志那都","1356","0","1356","132","2015/04/01 15:00:00"
"1","517414","2030/12/17 14:59:59","0","0","日和（薩拉薩利亞）","1357","0","1357","196","2015/04/01 15:00:00"
"1","721121","2030/12/17 14:59:59","0","0","雪野","1358","0","1358","277","2015/04/01 15:00:00"
"1","203211","2030/12/17 14:59:59","0","0","剎鬼","1359","0","1359","112","2015/04/01 15:00:00"
"1","8011","2030/12/17 14:59:59","0","0","阿剌克涅","1360","0","1360","24","2015/04/01 15:00:00"
"1","201211","2030/12/17 14:59:59","0","0","櫻","1361","0","1361","111","2015/04/01 15:00:00"
"1","414413","2030/12/17 14:59:59","0","0","妮諾（夏日）","1371","0","1371","173","2015/04/01 15:00:00"
"1","102213","2030/12/17 14:59:59","0","0","霞（修女）","1374","0","1374","63","2015/04/01 15:00:00"
"1","517416","2030/12/17 14:59:59","0","0","日和（公主）","1801","0","1801","198","2021/02/11 16:00:00"
"1","720116","2030/12/17 14:59:59","0","0","優衣（公主）","1802","0","1802","269","2015/04/01 15:00:00"
"1","830116","2030/12/17 14:59:59","0","0","怜（公主）","1803","0","1803","317","2015/04/01 15:00:00"
"1","531416","2030/12/17 14:59:59","0","0","貪吃佩可（公主）","1804","0","1804","208","2020/06/22 16:00:00"
"1","143215","2030/12/17 14:59:59","0","0","可可蘿（公主）","1805","0","1805","109","2020/09/01 16:00:00"
"1","117015","2030/12/17 14:59:59","0","0","凱留（公主）","1806","0","1806","76","2015/04/01 15:00:00"
"1","503221","2030/12/17 14:59:59","0","0","初音＆栞","1807","0","1807","191","2015/04/01 15:00:00"
"1","612421","2030/12/17 14:59:59","0","0","禊＆美美＆鏡華","1808","0","1808","238","2015/04/01 15:00:00"
"1","1121","2030/12/17 14:59:59","0","0","秋乃＆咲戀","1809","0","1809","13","2015/04/01 15:00:00"
"1","9421","2030/12/17 14:59:59","0","0","安＆古蕾婭","1810","0","1810","27","2015/04/01 15:00:00"
"1","212221","2030/12/17 14:59:59","0","0","靜流＆璃乃","1811","0","1811","131","2015/04/01 15:00:00"
"1","210314","2030/12/17 14:59:59","0","0","雪菲（公主）","1812","0","1812","123","2015/04/01 15:00:00"
"1","6311","2099/12/17 14:59:59","0","0","愛梅斯","1900","0","1900","9900","2015/04/01 15:00:00"
"2","999900","2099/12/17 14:59:59","0","2000002","序章_牽起羈絆的人們","2000","0","0","1","2015/04/01 15:00:00"
"2","999901","2099/12/17 14:59:59","0","2001005","第1章_謎樣少女與記憶之鑰","2001","1","0","2","2015/04/01 15:00:00"
"2","999902","2099/12/17 14:59:59","0","2002005","第2章_誓約女君","2002","1","0","3","2015/04/01 15:00:00"
"2","999903","2099/12/17 14:59:59","0","2003005","第3章_襲來的黑色幻影","2003","1","0","4","2015/04/01 15:00:00"
"2","999904","2099/12/17 14:59:59","0","2004005","第4章_災厄的牧場","2004","1","0","5","2015/04/01 15:00:00"
"2","999905","2099/12/17 14:59:59","0","2005006","第5章_集結、七冠","2005","1","0","6","2015/04/01 15:00:00"
"2","999906","2099/12/17 14:59:59","0","2006013","第6章_被遺忘的公主","2006","1","0","7","2015/04/01 15:00:00"
"2","999907","2030/12/17 14:59:59","0","2007012","第7章_被預言的災禍","2007","1","0","8","2015/04/01 15:00:00"
"2","999908","2030/12/17 14:59:59","0","2008015","第8章_彼此交錯的感情","2008","1","0","9","2019/02/18 16:00:00"
"2","999909","2030/12/17 14:59:59","0","2009099","第9章_被盯上的演唱會","2009","1","0","10","2019/04/19 16:00:00"
"2","999910","2030/12/17 14:59:59","0","2010006","第10章_貪吃佩可救出作戰","2010","1","0","11","2019/06/17 16:00:00"
"2","999911","2030/12/17 14:59:59","0","2011008","第11章_打擊希望的黑鐵","2011","1","0","12","2019/08/15 16:00:00"
"2","999912","2030/12/17 14:59:59","0","2012014","第12章_面具下的真實面貌","2012","1","0","13","2019/09/17 16:00:00"
"2","999913","2030/12/17 14:59:59","0","2013015","第13章_決戰，蘭德索爾","2013","1","0","14","2019/11/15 16:00:00"
"2","999914","2030/12/17 14:59:59","0","2014008","第14章_兇滅的霸瞳皇帝","2014","1","0","15","2020/02/14 16:00:00"
"2","999915","2030/12/17 14:59:59","0","2015009","第15章_Re：連結","2015","1","0","16","2020/04/14 16:00:00"
"2","999921","2030/12/17 14:59:59","0","2101014","第2部 第1章_冒險，再起","2101","1","0","17","2020/05/15 16:00:00"
"2","999922","2030/12/17 14:59:59","0","2102011","第2部 第2章_災禍的軍團","2102","1","0","18","2020/07/13 16:00:00"
"2","999923","2030/12/17 14:59:59","0","2103017","第2部 第3章_暴風雨的開始","2103","1","0","19","2015/04/01 15:00:00"
"2","999924","2030/12/17 14:59:59","0","2104008","第2部 第4章_暫時的同班同學","2104","1","0","20","2021/01/15 16:00:00"
"2","999925","2030/12/17 14:59:59","0","2105002","第2部 第5章_龍群與金幣的坩堝","2105","1","0","21","2021/03/15 16:00:00"
"2","999926","2030/12/17 14:59:59","0","2106006","第2部 第6章 _大江戶漫遊湯煙旅情","2106","1","0","22","2021/05/17 16:00:00"
"2","999927","2030/12/17 14:59:59","0","2107099","第2部 第7章 _自黑暗伸出的手","2107","1","0","23","2021/07/16 16:00:00"
"2","999928","2030/12/17 14:59:59","0","2108005","第2部 第8章 _贊恩覺醒","2108","1","0","24","2021/09/16 16:00:00"
"2","999929","2030/12/17 14:59:59","0","2109012","第2部 第9章_激鬥！【憤怒‧軍團】","2109","1","0","25","2021/11/15 16:00:00"
"2","999930","2030/12/17 14:59:59","0","2110010","第2部 第10章_獸人族之國‧珊托魯斯","2110","1","0","26","2022/02/15 16:00:00"
"2","999931","2030/12/17 14:59:59","0","2111009","第2部 第11章_虛空與魔性的遊戲","2111","1","0","27","2022/04/15 16:00:00"
"2","999932","2030/12/17 14:59:59","0","2112008","第2部 第12章_激鬥、七冠","2112","1","0","28","2022/06/15 16:00:00"
"2","999933","2030/12/17 14:59:59","0","2113008","第2部 第13章_被囚禁的愛梅斯","2113","1","0","29","2022/08/15 16:00:00"
"2","999934","2030/12/17 14:59:59","0","2114006","第2部 第14章_封閉的理想鄉","2114","1","0","30","2022/11/15 16:00:00"
"2","999935","2030/12/17 14:59:59","0","2115008","第2部 第15章_終局序曲","2115","1","0","31","2023/01/16 16:00:00"
"2","999936","2030/12/17 14:59:59","0","2116011","第2部 第16章_終結世界","2116","1","0","32","2023/03/15 16:00:00"
"2","999937","2030/12/17 14:59:59","0","2201007","第3部 第1章_反轉世界","2201","1","0","33","2023/06/15 16:00:00"
"2","999938","2030/12/17 14:59:59","0","2202006","第3部 第2章_突襲！蠻賊三姊妹","2202","1","0","34","2023/08/15 16:00:00"
"2","999939","2030/12/17 14:59:59","0","2203005","第3部 第3章_寶石兔與天使之雷","2203","1","0","35","2023/10/16 16:00:00"
"2","999940","2030/12/17 14:59:59","0","2204004","第3部 第4章_存亡的吉歐‧提格尼亞","2204","1","0","36","2015/04/01 15:00:00"
"2","999941","2030/12/17 14:59:59","0","2205006","第3部第5章_吉歐‧格黑納與煉花不死鳥","2205","1","0","37","2015/04/01 15:00:00"
"2","999942","2030/12/17 14:59:59","0","2206005","第3部 第6章_幻變少女vs蠻賊三姊妹","2206","1","0","38","2015/04/01 15:00:00"
"2","999943","2030/12/17 14:59:59","0","2207006","第3部 第7章_安涅默涅的眼淚","2207","1","0","39","2015/04/01 15:00:00"
"2","999944","2030/12/17 14:59:59","0","2208004","第3部 第8章_四世界公主會議","2208","1","0","40","2015/04/01 15:00:00"
"2","999945","2030/12/17 14:59:59","0","2209009","第3部 第9章_救出雪菲作戰","2209","1","0","41","2015/04/01 15:00:00"
"2","999946","2030/12/17 14:59:59","0","2210006","第3部第10章_闇謀的吉歐‧尼布爾黑爾","2210","0","0","42","2015/04/01 15:00:00"
"2","999947","2030/12/17 14:59:59","0","2211006","第3部 第11章_侵蝕的「正義」","2211","0","0","43","2015/04/01 15:00:00"
"2","999948","2030/12/17 14:59:59","0","2212006","第3部 第12章_黑暗深處的死鬥","2212","0","0","44","2015/04/01 15:00:00"
"2","999949","2030/12/17 14:59:59","0","2213006","第3部 第13章_降臨的幻境","2213","0","0","45","2015/04/01 15:00:00"
"2","999950","2030/12/17 14:59:59","0","2214005","第3部 第14章_阿爾莎特的誘惑","2214","0","0","46","2015/04/01 15:00:00"
"3","512111","2099/12/17 14:59:59","0","0","美食殿堂","3001","0","1","1","2015/04/01 15:00:00"
"3","400111","2099/12/17 14:59:59","0","0","王宮騎士團","3002","0","2","8","2015/04/01 15:00:00"
"3","208321","2099/12/17 14:59:59","0","0","咲戀育幼院","3003","0","3","9","2015/04/01 15:00:00"
"3","100421","2099/12/17 14:59:59","0","0","哞哞自衛隊","3004","0","4","10","2015/04/01 15:00:00"
"3","38121","2099/12/17 14:59:59","0","0","伊麗莎白牧場","3005","0","5","11","2015/04/01 15:00:00"
"3","805111","2099/12/17 14:59:59","0","0","拉比林斯","3006","0","6","3","2015/04/01 15:00:00"
"3","340211","2099/12/17 14:59:59","0","0","破曉之星","3007","0","7","2","2015/04/01 15:00:00"
"3","638211","2099/12/17 14:59:59","0","0","墨丘利財團","3008","0","8","12","2015/04/01 15:00:00"
"3","520411","2099/12/17 14:59:59","0","0","森林守衛","3009","0","9","6","2015/04/01 15:00:00"
"3","108211","2099/12/17 14:59:59","0","0","慈樂之音","3010","0","10","4","2015/04/01 15:00:00"
"3","349011","2099/12/17 14:59:59","0","0","暮光流星群","3011","0","11","13","2015/04/01 15:00:00"
"3","20011","2099/12/17 14:59:59","0","0","純白之翼\n蘭德索爾分部","3012","0","12","15","2015/04/01 15:00:00"
"3","813411","2099/12/17 14:59:59","0","0","小小甜心","3013","0","13","5","2015/04/01 15:00:00"
"3","330111","2099/12/17 14:59:59","0","0","惡魔偽王國軍","3014","0","14","7","2015/04/01 15:00:00"
"3","820221","2099/12/17 14:59:59","0","0","月光學院","3015","0","15","14","2015/04/01 15:00:00"
"3","239411","2030/12/17 14:59:59","0","0","聖德蕾莎女子學院（好朋友社）","3016","0","16","16","2020/01/10 16:00:00"
"3","348011","2030/12/17 14:59:59","0","0","龍族巢穴","3017","0","17","17","2020/03/19 16:00:00"
"3","8211","2030/12/17 14:59:59","0","0","阿爾克絲鍊金堂","3022","0","22","18","2015/04/01 15:00:00"
"4","118211","2099/12/17 14:59:59","5","0","公會小屋","4001","0","0","1","2015/04/01 15:00:00"
"4","8111","2099/12/17 14:59:59","4","0","競技場","4002","0","0","1","2015/04/01 15:00:00"
"4","309411","2099/12/17 14:59:59","3","0","地下城","4003","0","0","1","2015/04/01 15:00:00"
"4","15311","2099/12/17 14:59:59","1","0","活動","4004","0","5","1","2015/04/01 15:00:00"
"4","824021","2099/12/17 14:59:00","2","0","露娜之塔","4005","0","0","1","2015/04/01 15:00:00"
"4","845411","2099/12/17 14:59:59","6","0","機械莉瑪來襲！","4006","0","0","1","2020/04/01 00:00:00"
"4","503411","2099/12/17 14:59:59","6","0","蘭德索爾之戰","4007","0","0","1","2021/04/01 00:00:00"
"4","3411","2099/12/17 14:59:00","3","0","探險","4008","0","0","1","2015/04/01 15:00:00"
"4","3411","2030/12/17 14:59:59","3","0","次元斷層（暫）","4009","0","0","1","2023/07/07 16:00:00"
"4","5000","2030/12/17 14:59:59","7","0","生日劇情","4010","0","0","1","2015/04/01 15:00:00"
"4","8111","2030/12/17 14:59:59","4","0","戰鬥試煉場","4011","0","0","1","2015/04/01 15:00:00"
"4","830111","2030/12/17 14:59:59","4","0","黎明界迷宮","4013","0","0","1","2015/04/01 15:00:00"
"9","40211","2099/12/17 14:59:59","6","0","王都終末決戰","9001","0","0","0","2020/04/27 16:00:00"
"4","40211","2030/12/17 14:59:59","6","0","3rd Anniversary","9002","0","0","0","2021/07/17 05:00:00"
"4","40211","2030/12/17 14:59:59","6","0","4th Anniversary","9004","0","0","0","2022/07/16 05:00:00"
"4","40211","2030/12/17 14:59:59","6","0","4.5th Anniversary","9005","0","0","0","2023/01/06 05:00:00"
"4","40211","2030/12/17 14:59:59","6","0","5th Anniversary","9006","0","0","0","2023/07/17 05:00:00"
"4","40211","2030/12/17 14:59:59","6","0","5.5 Year Anniversary","9007","0","0","0","2024/01/24 05:00:00"
"4","40211","2030/12/17 14:59:59","6","0","6th Anniversary","9008","0","0","0","2024/07/17 05:00:00"
"4","40211","2030/12/17 14:59:59","6","0","6.5 Year Anniversary","9009","0","0","0","2025/01/18 05:00:00"
"4","40211","2030/12/17 14:59:59","6","0","7th Anniversary","9010","0","0","0","2025/07/24 05:00:00"
"4","40211","2030/12/17 14:59:59","6","0","7.5 Year Anniversary","9012","0","0","0","2026/01/30 05:00:00"
