573fe6b5ace2af420a28b780e4d405e0c68ca7a7c33739cdf80597efd2376ffc,214742dfe5770581aeb57f78ba5294b6fb5e5111ae2e6bcc80f9b3488b983b7d,9d85f20a55d8f1f86ed4015a1b3456efcbe0423047375ec2b5414b1e4014cf43,8853725c3e5d2d2e4f99542658533cdcd01ebf21af8e3a0ae93456971989d63b,e1f8d7e3fade0e77c9d5ac630c623bc0cfa2112fc96e13f309af93268cd16387,fdc9ca99ed4ed8cff38a1dee3bb224400c8b16df59cacdd92e72262c2e029c2a,1704841a217ba35fad8d69cf8cfc4be33cffd0e032d945af9b07c1eba7d8d055,01d3375bfb06adfd208ad25121c2e33673b0045e4ea81fb0035b48764b1d9365,0a4c29a42795bff8c7ba568dc723332cf31b8adfe87f6a297b30fe26d6c483f6,406e92ad27a4864a71d07614e38bce1604f6c608db3b49880a118637b068d2a9
"10289","0","1","0","2024/10/27 16:00:00","1","90067","2024/11/01 15:59:59","0","302"
"10290","0","1","30332","2024/11/04 16:00:00","1","0","2024/11/16 15:59:59","0","302"
"10291","0","1","30333","2024/11/16 16:00:00","1","0","2024/11/20 15:59:59","0","302"
"10292","0","1","30334","2024/11/16 16:00:00","1","0","2024/11/27 15:59:59","0","302"
"10293","0","1","30335","2024/11/23 16:00:00","1","0","2024/12/01 15:59:59","0","302"
"10294","0","1","30337","2024/12/01 16:00:00","1","0","2024/12/13 15:59:59","0","302"
"10295","0","1","30338","2024/12/10 16:00:00","1","90069","2024/12/13 15:59:59","0","302"
"10296","0","1","30339","2024/12/13 16:00:00","1","90070","2024/12/16 15:59:59","0","302"
"10297","0","1","40012","2024/12/16 16:00:00","1","0","2024/12/24 15:59:59","0","302"
"10298","0","1","30342","2024/12/27 16:00:00","1","0","2025/01/01 15:59:59","0","302"
"10299","0","1","0","2025/01/01 16:00:00","1","0","2025/01/14 15:59:59","0","302"
"10300","0","1","30344","2025/01/14 16:00:00","1","0","2025/01/26 15:59:59","0","302"
"10301","0","1","30345","2025/01/16 16:00:00","1","90071","2025/01/26 15:59:59","0","302"
"10302","0","1","30346","2025/01/26 16:00:00","1","90072","2025/02/01 15:59:59","0","302"
"10303","0","1","30347","2025/01/26 16:00:00","1","0","2025/02/01 15:59:59","0","302"
"10304","0","1","0","2025/02/01 16:00:00","1","0","2025/02/10 15:59:59","0","302"
"10305","0","1","30349","2025/02/10 16:00:00","1","0","2025/02/13 15:59:59","0","302"
"10306","0","1","30350","2025/02/10 16:00:00","1","0","2025/02/17 15:59:59","0","302"
"10307","0","1","30351","2025/02/13 16:00:00","1","0","2025/02/17 15:59:59","0","302"
"10308","0","1","30352","2025/02/17 16:00:00","1","0","2025/02/26 15:59:59","0","302"
"10309","0","1","30353","2025/02/22 16:00:00","1","0","2025/02/26 15:59:59","0","302"
"10310","0","1","30355","2025/03/01 16:00:00","1","0","2025/03/12 15:59:59","0","302"
"10311","0","1","30356","2025/03/12 16:00:00","1","0","2025/03/19 15:59:59","0","302"
"10312","0","1","30357","2025/03/12 16:00:00","1","0","2025/03/19 15:59:59","0","302"
"10313","0","1","30358","2025/03/19 16:00:00","1","0","2025/03/28 15:59:59","0","302"
"10314","0","1","30359","2025/03/28 16:00:00","1","0","2025/04/01 15:59:59","0","302"
"10315","0","1","30360","2025/04/01 16:00:00","1","0","2025/04/10 15:59:59","0","302"
"10316","0","1","30361","2025/04/10 16:00:00","1","0","2025/04/15 15:59:59","0","302"
"10317","0","1","30362","2025/04/10 16:00:00","1","0","2025/04/15 15:59:59","0","302"
"10318","0","1","30363","2025/04/15 16:00:00","1","0","2025/04/22 15:59:59","0","302"
"10319","0","1","30364","2025/04/22 16:00:00","1","0","2025/05/01 15:59:59","0","302"
"10320","0","1","30366","2025/05/04 16:00:00","1","0","2025/05/16 15:59:59","0","302"
"10321","0","1","30367","2025/05/10 16:00:00","1","0","2025/05/16 15:59:59","0","302"
"10322","0","1","30368","2025/05/16 16:00:00","1","0","2025/05/21 15:59:59","0","302"
"10323","0","1","30369","2025/05/21 16:00:00","1","0","2025/06/01 15:59:59","0","302"
"10324","0","1","30370","2025/06/01 16:00:00","1","0","2025/06/12 15:59:59","0","302"
"10325","0","50101","30371","2025/06/12 16:00:00","1","0","2025/06/17 15:59:59","0","302"
"10326","0","50102","40013","2025/06/12 16:00:00","1","0","2025/06/22 15:59:59","0","302"
"10327","0","50102","30373","2025/06/22 16:00:00","1","0","2025/06/26 15:59:59","0","302"
"10328","0","50101","30374","2025/06/22 16:00:00","1","0","2025/07/01 15:59:59","0","302"
"10329","0","50101","30376","2025/07/04 16:00:00","1","0","2025/07/16 15:59:59","0","302"
"10330","0","50102","30377","2025/07/11 16:00:00","1","0","2025/07/16 15:59:59","0","302"
"10331","0","50101","30378","2025/07/16 16:00:00","1","0","2025/08/01 15:59:59","0","302"
"10332","0","50101","30379","2025/08/01 16:00:00","1","0","2025/08/09 15:59:59","0","302"
"10333","0","50101","30380","2025/08/09 16:00:00","1","0","2025/08/16 15:59:59","0","302"
"10334","0","50101","30381","2025/08/16 16:00:00","1","0","2025/08/28 15:59:59","0","302"
"10335","0","50101","30382","2025/08/28 16:00:00","1","0","2025/09/01 15:59:59","0","302"
"10336","0","50102","30384","2025/09/04 16:00:00","1","0","2025/09/16 15:59:59","0","302"
"10337","0","50101","30385","2025/09/04 16:00:00","1","0","2025/09/16 15:59:59","0","302"
"10338","0","50102","30386","2025/09/16 16:00:00","1","0","2025/10/01 15:59:59","0","302"
"10339","0","50101","30387","2025/09/16 16:00:00","1","0","2025/10/01 15:59:59","0","302"
"10340","0","50101","30388","2025/10/01 16:00:00","1","0","2025/10/11 15:59:59","0","302"
"10341","0","50102","30389","2025/10/11 16:00:00","1","0","2025/10/21 15:59:59","0","302"
"10342","0","50101","30390","2025/10/11 16:00:00","1","0","2025/10/21 15:59:59","0","302"
"10343","0","50102","30391","2025/10/21 16:00:00","1","0","2025/10/29 15:59:59","0","302"
"10344","0","50101","30392","2025/10/21 16:00:00","1","0","2025/10/29 15:59:59","0","302"
"10345","0","50101","30394","2025/11/01 16:00:00","1","0","2025/11/11 15:59:59","0","302"
"10346","0","50102","30395","2025/11/11 16:00:00","1","0","2025/11/24 15:59:59","0","302"
"10347","0","50101","30396","2025/11/11 16:00:00","1","0","2025/11/24 15:59:59","0","302"
"10348","0","50102","30397","2025/11/24 16:00:00","1","0","2025/12/01 15:59:59","0","302"
"10349","0","50101","30398","2025/11/24 16:00:00","1","0","2025/12/01 15:59:59","0","302"
"10350","0","50101","30399","2025/12/01 16:00:00","1","0","2025/12/11 15:59:59","0","302"
"10351","0","50102","30400","2025/12/11 16:00:00","1","0","2025/12/16 15:59:59","0","302"
"10352","0","50101","30401","2025/12/11 16:00:00","1","0","2025/12/16 15:59:59","0","302"
"10353","0","50102","30402","2025/12/16 16:00:00","1","0","2025/12/23 15:59:59","0","302"
"10354","0","50101","40014","2025/12/16 16:00:00","1","0","2025/12/23 15:59:59","0","302"
"10355","0","50101","30404","2025/12/23 16:00:00","1","0","2026/01/01 15:59:59","0","302"
"10356","0","50102","30407","2026/01/17 16:00:00","1","0","2026/02/01 15:59:59","0","302"
"10357","0","50101","30408","2026/01/17 16:00:00","1","0","2026/02/01 15:59:59","0","302"
"10358","0","50101","30409","2026/02/01 16:00:00","1","0","2026/02/10 15:59:59","0","302"
"10359","0","50102","30410","2026/02/10 16:00:00","1","0","2026/02/22 15:59:59","0","302"
"10360","0","50101","30411","2026/02/10 16:00:00","1","0","2026/02/22 15:59:59","0","302"
"10361","0","50102","30412","2026/02/22 16:00:00","1","0","2026/03/01 15:59:59","0","302"
"10362","0","50101","30413","2026/02/22 16:00:00","1","0","2026/03/04 15:59:59","0","302"
"10363","0","50102","30415","2026/03/04 16:00:00","1","0","2026/03/16 15:59:59","0","302"
"10364","0","50101","30416","2026/03/04 16:00:00","1","0","2026/03/16 15:59:59","0","302"
"10365","0","50102","30417","2026/03/16 16:00:00","1","0","2026/04/01 15:59:59","0","302"
"10366","0","50101","30418","2026/03/16 16:00:00","1","0","2026/04/01 15:59:59","0","302"
"10367","0","50102","30419","2026/04/01 16:00:00","1","0","2026/04/16 15:59:59","0","302"
"10368","0","50101","30420","2026/04/01 16:00:00","1","0","2026/04/16 15:59:59","0","302"
"10369","0","50101","30421","2026/04/11 16:00:00","1","0","2026/04/22 15:59:59","0","302"
"10370","0","50100","30422","2026/04/16 16:00:00","1","0","2026/04/22 15:59:59","0","302"
"10371","0","50100","30423","2026/04/22 16:00:00","1","0","2026/05/01 15:59:59","0","302"
"10372","0","50102","30425","2026/05/04 16:00:00","1","0","2026/05/16 15:59:59","0","302"
"10373","0","50101","30426","2026/05/04 16:00:00","1","0","2026/05/16 15:59:59","0","302"
"19001","0","1","0","2018/09/14 16:00:00","1","0","2018/09/21 15:59:59","0","302"
"19002","0","1","0","2018/09/21 16:00:00","1","0","2018/10/09 15:59:59","0","302"
"19003","0","1","0","2019/01/03 19:00:00","1","0","2019/02/13 15:59:59","0","302"
"20000","0","100101","0","2018/01/01 15:00:00","2","0","2030/01/01 23:59:59","0","101"
"20001","0","0","0","2018/11/08 16:00:00","1","0","2018/11/12 15:59:59","0","302"
"20002","0","990101","0","2018/10/26 16:00:00","1","0","2018/11/08 15:59:59","0","902"
"20003","0","1","0","2020/08/03 16:00:00","1","0","2020/08/09 15:59:59","0","302"
"20004","0","1","0","2024/07/01 16:00:00","1","0","2024/07/04 15:59:59","0","305"
"20005","27011","1","0","2024/02/07 16:00:00","4","0","2024/02/17 15:59:59","0","908"
"20006","0","1","0","2019/07/24 16:00:00","1","0","2019/07/29 15:59:59","1","903"
"20007","0","1","0","2019/07/29 16:00:00","1","0","2019/08/01 15:59:59","1","903"
"20008","0","1","0","2019/08/01 16:00:00","1","0","2019/08/08 15:59:59","1","903"
"20011","0","60301","110008","2023/12/16 16:00:00","1","0","2023/12/23 15:59:59","0","307"
"20012","27006","1","0","2022/08/01 16:00:00","4","0","2022/08/11 15:59:59","0","908"
"20013","27009","1","0","2023/08/01 16:00:00","4","0","2023/08/11 15:59:59","0","908"
"20014","627","1","0","2023/09/01 16:00:00","5","0","2023/09/16 15:59:59","0","0"
"20015","628","1","0","2023/09/16 16:00:00","5","0","2023/10/02 15:59:59","0","0"
"20016","27010","1","0","2023/09/01 16:00:00","4","0","2023/09/16 15:59:59","0","908"
"20017","634","1","0","2024/02/07 16:00:00","5","0","2024/02/23 15:59:59","0","0"
"20018","635","1","0","2024/02/07 16:00:00","5","0","2024/02/23 15:59:59","0","0"
"20019","633","10201","0","2024/02/07 16:00:00","6","0","2030/03/01 14:59:59","0","0"
"20020","0","60302","110009","2023/12/23 16:00:00","1","0","2023/12/27 15:59:59","0","307"
"20021","0","60102","0","2025/02/22 16:00:00","1","0","2025/02/26 15:59:59","0","305"
"20022","0","60103","0","2026/04/22 16:00:00","1","0","2026/05/01 15:59:59","0","307"
"20023","27013","1","0","2024/05/01 16:00:00","4","0","2024/05/12 15:59:59","0","908"
"20024","642","90101","0","2024/06/14 16:00:00","5","0","2025/04/30 15:59:59","0","0"
"20025","648","1","0","2024/08/15 00:00:00","5","0","2024/08/29 23:59:59","0","0"
"20026","27014","1","0","2024/08/15 16:00:00","4","0","2024/08/25 15:59:59","0","908"
"20027","0","60211","70130","2025/06/17 16:00:00","1","0","2025/06/22 15:59:59","0","305"
"20028","0","60212","70131","2025/06/22 16:00:00","1","0","2025/06/26 15:59:59","0","305"
"20029","0","60213","70135","2025/07/01 16:00:00","1","0","2025/07/04 15:59:59","0","305"
"20030","0","60214","70133","2025/06/27 16:00:00","1","0","2025/07/01 15:59:59","0","305"
"20031","0","60215","70132","2025/06/27 16:00:00","1","0","2025/07/01 15:59:59","0","305"
"20032","0","60101","0","2026/05/04 16:00:00","1","0","2026/05/16 15:59:59","0","305"
"20033","27015","1","0","2024/10/01 00:00:00","4","0","2024/10/21 23:59:59","0","908"
"20034","657","1","0","2024/10/01 00:00:00","5","0","2024/10/21 23:59:59","0","0"
"20035","650","1","0","2024/10/01 00:00:00","5","0","2024/10/21 23:59:59","0","0"
"20036","651","1","0","2024/10/01 00:00:00","5","0","2024/10/21 23:59:59","0","0"
"20037","652","1","0","2024/10/01 00:00:00","5","0","2024/10/21 23:59:59","0","0"
"20038","653","1","0","2024/10/01 00:00:00","5","0","2024/10/21 23:59:59","0","0"
"20039","654","1","0","2024/10/01 00:00:00","5","0","2024/10/21 23:59:59","0","0"
"20040","655","1","0","2024/10/01 00:00:00","5","0","2024/10/21 23:59:59","0","0"
"20041","0","60111","110027","2026/01/04 16:00:00","1","0","2026/01/09 15:59:59","0","307"
"20042","0","60112","110028","2026/02/03 16:00:00","1","0","2026/02/08 15:59:59","0","307"
"20043","0","60113","110025","2025/11/05 16:00:00","1","0","2025/11/10 15:59:59","0","307"
"20044","0","60114","110026","2025/12/11 16:00:00","1","0","2025/12/16 15:59:59","0","307"
"20045","0","60115","110023","2025/09/05 16:00:00","1","0","2025/09/10 15:59:59","0","307"
"20046","27016","1","0","2025/02/01 00:00:00","4","0","2025/02/17 23:59:59","0","908"
"20047","663","1","0","2025/02/01 00:00:00","5","0","2025/02/17 23:59:59","0","0"
"20048","666","1","0","2025/02/01 00:00:00","5","0","2025/02/17 23:59:59","0","0"
"20049","665","1","0","2025/02/01 00:00:00","5","0","2025/02/17 23:59:59","0","0"
"20050","667","1","0","2025/02/01 00:00:00","5","0","2025/02/17 23:59:59","0","0"
"20051","668","1","0","2025/02/01 00:00:00","5","0","2025/02/17 23:59:59","0","0"
"20052","669","1","0","2025/02/01 00:00:00","5","0","2025/02/17 23:59:59","0","0"
"20053","670","1","0","2025/02/01 00:00:00","5","0","2025/02/17 23:59:59","0","0"
"20054","671","1","0","2025/02/01 00:00:00","5","0","2025/02/17 23:59:59","0","0"
"20055","662","1","0","2025/02/01 00:00:00","5","0","2025/07/30 15:59:59","0","0"
"20056","672","70202","0","2025/02/15 16:00:00","8","0","2030/03/01 14:59:59","0","0"
"20057","27018","10101","0","2025/05/01 00:00:00","4","0","2025/05/15 23:59:59","0","908"
"20058","675","70101","0","2025/05/01 00:00:00","5","0","2025/05/15 23:59:59","0","0"
"20059","676","70501","0","2025/05/01 00:00:00","5","0","2025/05/15 23:59:59","0","0"
"20060","677","70601","0","2025/05/01 00:00:00","5","0","2025/05/15 23:59:59","0","0"
"20061","679","70801","0","2025/05/01 00:00:00","5","0","2025/05/15 23:59:59","0","0"
"20062","678","70802","0","2025/05/01 00:00:00","5","0","2025/05/15 23:59:59","0","0"
"20063","681","70803","0","2025/05/01 00:00:00","5","0","2025/05/15 23:59:59","0","0"
"20064","673","90102","0","2025/05/01 00:00:00","5","0","2025/10/01 23:59:59","0","0"
"20065","0","60104","0","2025/05/16 16:00:00","1","0","2025/05/21 15:59:59","0","305"
"20066","27019","10102","0","2025/08/01 00:00:00","4","0","2025/08/11 23:59:59","0","908"
"20067","27020","10103","0","2025/08/01 00:00:00","4","0","2025/08/11 23:59:59","0","908"
"20068","696","70102","0","2025/08/01 00:00:00","5","0","2025/08/11 23:59:59","0","0"
"20069","701","70501","0","2025/08/01 05:00:00","5","0","2030/03/01 14:59:59","0","0"
"20070","699","90101","0","2025/08/01 00:00:00","5","0","2026/01/31 11:59:59","0","0"
"20071","695","70502","0","2025/08/01 00:00:00","5","0","2025/08/11 23:59:59","0","0"
"20072","694","70602","0","2025/08/01 00:00:00","5","0","2025/08/11 23:59:59","0","0"
"20073","700","70601","0","2025/08/01 05:00:00","5","0","2030/03/01 14:59:59","0","0"
"20074","687","70804","0","2025/08/01 00:00:00","5","0","2025/08/11 23:59:59","0","0"
"20075","686","70805","0","2025/08/01 00:00:00","5","0","2025/08/11 23:59:59","0","0"
"20076","689","70806","0","2025/08/01 00:00:00","5","0","2025/08/11 23:59:59","0","0"
"20077","27021","10101","0","2025/10/01 00:00:00","4","0","2025/10/24 23:59:59","0","908"
"20078","722","70102","0","2025/10/01 00:00:00","5","0","2030/03/01 14:59:59","0","0"
"20079","720","70201","0","2025/10/01 00:00:00","5","0","2025/10/24 23:59:59","0","0"
"20080","0","70301","0","2025/10/01 00:00:00","2","0","2025/10/24 23:59:59","0","0"
"20081","0","70401","0","2025/10/01 00:00:00","2","0","2025/10/24 23:59:59","0","0"
"20082","723","70101","0","2025/10/16 16:00:00","5","0","2025/11/30 23:59:59","0","0"
"20083","27024","10101","0","2026/02/01 00:00:00","4","0","2026/02/17 23:59:59","0","908"
"20084","10","70102","0","2026/02/01 00:00:00","10","0","2026/02/17 23:59:59","0","0"
"20085","724","70201","0","2025/12/25 16:00:00","8","0","2030/03/01 14:59:59","0","0"
"20086","0","70301","0","2026/02/01 00:00:00","7","0","2026/02/17 23:59:59","0","0"
"20087","0","70401","0","2026/02/01 00:00:00","8","0","2026/02/17 23:59:59","0","0"
"20088","0","60101","0","2025/12/16 16:00:00","1","0","2026/01/01 15:59:59","0","305"
"20089","0","60101","0","2026/02/22 16:00:00","1","0","2026/03/01 15:59:59","0","307"
"20090","739","70101","0","2026/02/22 16:00:00","5","0","2026/03/04 15:59:59","0","0"
"20091","0","60101","0","2026/03/16 16:00:00","1","0","2026/04/01 15:59:59","0","307"
"20092","0","60101","0","2026/04/01 16:00:00","1","0","2026/04/11 15:59:59","0","305"
"20093","0","60101","0","2026/04/16 16:00:00","1","0","2026/04/22 15:59:59","0","305"
"20094","746","70101","0","2026/04/11 16:00:00","5","0","2026/04/22 15:59:59","0","0"
"20095","756","70102","0","2026/05/01 16:00:00","5","0","2026/05/16 15:59:59","0","0"
"20096","749","10101","0","2026/05/01 00:00:00","5","0","2026/05/16 23:59:59","0","0"
"20097","753","70103","0","2026/05/01 00:00:00","5","0","2026/06/01 23:59:59","0","0"
"50018","0","1","0","2019/02/01 12:00:00","1","0","2019/02/04 23:59:59","0","303"
"50023","0","1","0","2019/05/07 16:00:00","1","50018","2019/05/14 15:59:59","0","303"
"50027","0","1","0","2019/07/01 16:00:00","1","0","2019/07/15 15:59:59","0","303"
"50033","0","1","0","2019/09/02 16:00:00","1","50018","2019/09/09 15:59:59","0","303"
"50047","0","1","0","2020/01/21 16:00:00","1","0","2020/01/28 15:59:59","0","303"
"50061","0","1","0","2020/05/05 16:00:00","1","0","2020/05/08 15:59:59","0","303"
"50067","0","1","0","2020/06/22 16:00:00","1","0","2020/07/02 15:59:59","0","303"
"50079","0","1","0","2020/09/01 16:00:00","1","0","2020/09/04 15:59:59","0","303"
"50084","0","1","0","2020/11/02 16:00:00","1","0","2020/11/05 15:59:59","0","303"
"50094","0","1","0","2020/12/18 16:00:00","1","0","2020/12/21 15:59:59","0","303"
"50108","0","1","0","2021/02/11 16:00:00","1","0","2021/02/15 15:59:59","0","303"
"50119","0","1","0","2021/07/02 16:00:00","1","0","2021/07/05 15:59:59","0","303"
"50129","0","1","0","2021/07/30 16:00:00","1","0","2021/08/01 15:59:59","0","303"
"50140","0","1","0","2021/11/01 16:00:00","1","0","2021/11/04 15:59:59","0","303"
"50151","0","1","0","2022/01/02 16:00:00","1","0","2022/01/05 15:59:59","0","303"
"50162","0","1","0","2022/02/01 16:00:00","1","0","2022/02/04 15:59:59","0","303"
"50172","0","1","0","2022/05/04 16:00:00","1","0","2022/05/07 15:59:59","0","303"
"50183","0","1","0","2022/07/02 16:00:00","1","0","2022/07/05 15:59:59","0","303"
"50190","0","1","0","2022/09/01 16:00:00","1","90039","2022/09/04 15:59:59","0","303"
"50195","0","1","0","2022/07/30 16:00:00","1","0","2022/08/02 15:59:59","0","303"
"50200","0","1","0","2022/09/29 16:00:00","1","90042","2022/10/02 15:59:59","0","303"
"50217","0","1","0","2023/01/02 16:00:00","1","0","2023/01/05 15:59:59","0","303"
"50231","0","1","0","2023/03/28 16:00:00","1","90053","2023/03/31 15:59:59","0","303"
"50237","0","1","0","2023/05/04 16:00:00","1","0","2023/05/07 15:59:59","0","303"
"50248","0","1","0","2023/07/02 16:00:00","1","0","2023/07/05 15:59:59","0","303"
"50261","0","1","0","2023/09/25 16:00:00","1","0","2023/09/28 15:59:59","0","303"
"50267","0","1","0","2023/11/01 16:00:00","1","0","2023/11/04 15:59:59","0","303"
"50278","0","1","0","2024/01/01 16:00:00","1","0","2024/01/04 15:59:59","0","303"
"50291","0","1","0","2024/02/10 16:00:00","1","0","2024/02/13 15:59:59","0","303"
"50298","0","1","0","2024/05/02 16:00:00","1","0","2024/05/05 15:59:59","0","303"
"50309","0","1","0","2024/07/01 16:00:00","1","0","2024/07/04 15:59:59","0","303"
"50321","0","1","0","2024/09/01 16:00:00","1","0","2024/09/04 15:59:59","0","303"
"50331","0","1","0","2024/11/01 16:00:00","1","90068","2024/11/04 15:59:59","0","303"
"50341","0","1","0","2024/12/24 16:00:00","1","0","2024/12/27 15:59:59","0","303"
"50354","0","1","0","2025/02/26 16:00:00","1","0","2025/03/01 15:59:59","0","303"
"50365","0","1","0","2025/05/01 16:00:00","1","0","2025/05/04 15:59:59","0","303"
"50375","0","30101","0","2025/07/01 16:00:00","1","0","2025/07/04 15:59:59","0","303"
"50383","0","30101","0","2025/09/01 16:00:00","1","0","2025/09/04 15:59:59","0","303"
"50393","0","30101","0","2025/10/29 16:00:00","1","0","2025/11/01 15:59:59","0","303"
"50405","0","30101","0","2026/01/01 16:00:00","1","0","2026/01/09 15:59:59","0","303"
"50406","0","30101","0","2026/01/09 16:00:00","1","0","2026/01/17 15:59:59","0","303"
"50414","0","30101","0","2026/03/01 16:00:00","1","0","2026/03/04 15:59:59","0","303"
"50424","0","30101","0","2026/05/01 16:00:00","1","0","2026/05/04 15:59:59","0","303"
"60001","0","1","0","2018/10/18 15:00:00","1","0","2023/08/01 15:59:59","0","304"
"60002","0","20101","0","2019/07/01 05:00:00","1","0","2030/10/31 11:59:59","0","306"
"60003","0","20201","0","2020/03/01 05:00:00","1","0","2030/10/31 11:59:59","0","308"
"60004","0","40101","0","2023/08/01 16:00:00","1","0","2030/10/31 11:59:59","0","304"
"91185","118501","110101","0","2022/02/01 16:00:00","1","0","2030/10/31 11:59:59","0","510"
"91186","106901","110102","0","2023/03/15 16:00:00","1","0","2030/10/31 11:59:59","0","510"
"91187","118601","110103","0","2024/12/10 16:00:00","1","0","2030/10/31 11:59:59","0","510"
