7f628295ee998887475387884a44f4d0621a700520d7dbca202f031aad9ed6c2,cd1bf52bcc454a506de183f4f8f027ecea1be8e0c5a36103cd6c5d7abf3de3c3,ce8655093896c1a8687d5fb0be03a379bc87d4b2ed70869905df9a4534e79d41,6fdd395c569a4a7cc8f3478147519a22f01b43c147838e13f4e8d92d12273253,94a4828732151dbe615540a1583136e00771fa57ef446c959cf56497988efdf8,28bce4de54c32038c3f0d68d91b59379356388e0c34bdfcc5ed25def6e536dc0,8e3229b462371b3d5a683383783fe443216ae76700d4a1e9a0bacf9ed1862099,cd7d5001dd6748cebd1e9936f8cde84ff2d0b02e4b645858df8de15f2efd7cc3,0123fe0d1986b081c06056bfa88a9e6d68f23d65ee7df272e0a3e6e11b329b9c,f911ea9d12a6f20d05c798cb2d7af02592b879e4d2562916e823fef7899a1223,62c20787ad53872a3635011379a0b675696acebc5da0f594846073dca44fc9f2,96bbd534d916adc67625753b225d527e3e4304ccdb1cfbec0fcf8b1a6deacd89
"1002","10067","102601","1","5040402","0","2021/09/24 15:59:59","2021/09/17 16:00:00","1006703","10067001","0","0"
"1001","10067","105201","0","5040403","0","2021/09/24 15:59:59","2021/09/17 16:00:00","10","10067002","0","0"
"1001","10067","102601","0","5040404","0","2021/09/24 15:59:59","2021/09/17 16:00:00","20","10067003","0","0"
"1001","10067","103301","0","5040405","0","2021/09/24 15:59:59","2021/09/17 16:00:00","30","10067004","0","0"
"1003","10067","102601","0","5040406","0","2021/09/24 15:59:59","2021/09/17 16:00:00","2","10067005","0","0"
"1003","10067","103301","0","5040407","0","2021/09/24 15:59:59","2021/09/17 16:00:00","3","10067006","0","0"
"1003","10067","105201","0","5040408","0","2021/09/24 15:59:59","2021/09/17 16:00:00","4","10067007","0","0"
"1003","10067","103801","0","5040409","0","2021/09/24 15:59:59","2021/09/17 16:00:00","5","10067008","0","0"
"1003","10067","103301","0","5040410","0","2021/09/24 15:59:59","2021/09/17 16:00:00","6","10067009","0","0"
"1003","10067","102601","0","5040411","0","2021/09/24 15:59:59","2021/09/17 16:00:00","8","10067010","0","0"
"1004","10068","116801","0","5068401","0","2021/10/15 15:59:59","2021/10/01 16:00:00","116801","10068001","0","0"
"1002","10068","116701","1","5068402","0","2021/10/15 15:59:59","2021/10/01 16:00:00","1006803","10068002","0","0"
"1001","10068","116701","0","5068403","0","2021/10/15 15:59:59","2021/10/01 16:00:00","10","10068003","0","0"
"1001","10068","116901","0","5068404","0","2021/10/15 15:59:59","2021/10/01 16:00:00","20","10068004","0","0"
"1001","10068","116701","0","5068405","0","2021/10/15 15:59:59","2021/10/01 16:00:00","30","10068005","0","0"
"1003","10068","116701","0","5068406","0","2021/10/15 15:59:59","2021/10/01 16:00:00","2","10068006","0","0"
"1003","10068","116701","0","5068407","0","2021/10/15 15:59:59","2021/10/01 16:00:00","4","10068007","0","0"
"1003","10068","116901","0","5068408","0","2021/10/15 15:59:59","2021/10/01 16:00:00","7","10068008","0","0"
"1003","10068","116901","0","5068409","0","2021/10/15 15:59:59","2021/10/01 16:00:00","10","10068009","0","0"
"1003","10068","116801","0","5068410","0","2021/10/15 15:59:59","2021/10/01 16:00:00","13","10068010","0","0"
"1003","10068","116701","0","5068411","0","2021/10/15 15:59:59","2021/10/01 16:00:00","15","10068011","0","0"
"1002","10068","116701","1","5068422","0","2021/10/15 15:59:59","2021/10/01 16:00:00","1006803","10068012","1","5068001"
"1001","10068","116701","0","5068423","0","2021/10/15 15:59:59","2021/10/01 16:00:00","10","10068013","1","5068001"
"1001","10068","116901","0","5068424","0","2021/10/15 15:59:59","2021/10/01 16:00:00","20","10068014","1","5068001"
"1001","10068","116701","0","5068425","0","2021/10/15 15:59:59","2021/10/01 16:00:00","30","10068015","1","5068001"
"1003","10068","116701","0","5068426","0","2021/10/15 15:59:59","2021/10/01 16:00:00","2","10068016","1","5068001"
"1003","10068","116701","0","5068427","0","2021/10/15 15:59:59","2021/10/01 16:00:00","4","10068017","1","5068001"
"1003","10068","116901","0","5068428","0","2021/10/15 15:59:59","2021/10/01 16:00:00","7","10068018","1","5068001"
"1003","10068","116901","0","5068429","0","2021/10/15 15:59:59","2021/10/01 16:00:00","10","10068019","1","5068001"
"1003","10068","116801","0","5068430","0","2021/10/15 15:59:59","2021/10/01 16:00:00","13","10068020","1","5068001"
"1003","10068","116701","0","5068431","0","2021/10/15 15:59:59","2021/10/01 16:00:00","15","10068021","1","5068001"
"1004","10069","113001","0","5042401","0","2021/10/25 15:59:59","2021/10/18 16:00:00","113001","10069001","0","0"
"1002","10069","112901","1","5042402","0","2021/10/25 15:59:59","2021/10/18 16:00:00","1006903","10069002","0","0"
"1001","10069","106701","0","5042403","0","2021/10/25 15:59:59","2021/10/18 16:00:00","10","10069003","0","0"
"1001","10069","900103","0","5042404","0","2021/10/25 15:59:59","2021/10/18 16:00:00","20","10069004","0","0"
"1001","10069","112901","0","5042405","0","2021/10/25 15:59:59","2021/10/18 16:00:00","30","10069005","0","0"
"1003","10069","101101","0","5042426","0","2021/10/25 15:59:59","2021/10/18 16:00:00","2","10069006","0","0"
"1003","10069","112901","0","5042406","0","2021/10/25 15:59:59","2021/10/18 16:00:00","2","10069007","1","5042001"
"1003","10069","105501","0","5042427","0","2021/10/25 15:59:59","2021/10/18 16:00:00","4","10069008","0","0"
"1003","10069","113001","0","5042407","0","2021/10/25 15:59:59","2021/10/18 16:00:00","4","10069009","1","5042001"
"1003","10069","100101","0","5042428","0","2021/10/25 15:59:59","2021/10/18 16:00:00","6","10069010","0","0"
"1003","10069","900103","0","5042408","0","2021/10/25 15:59:59","2021/10/18 16:00:00","6","10069011","1","5042001"
"1003","10069","101101","0","5042431","0","2021/10/25 15:59:59","2021/10/18 16:00:00","8","10069012","0","0"
"1003","10069","112901","0","5042411","0","2021/10/25 15:59:59","2021/10/18 16:00:00","8","10069013","1","5042001"
"1002","10070","104901","1","5070402","0","2021/11/15 15:59:59","2021/11/01 16:00:00","1007003","10070001","0","0"
"1002","10070","117101","1","5070422","0","2021/11/15 15:59:59","2021/11/01 16:00:00","1007003","10070002","1","5070001"
"1002","10070","117101","1","5070442","0","2021/11/15 15:59:59","2021/11/01 16:00:00","1007003","10070003","1","5070004"
"1002","10070","117101","1","5070422","0","2021/11/15 15:59:59","2021/11/01 16:00:00","1007003","10070004","1","5070005"
"1001","10070","104901","0","5070403","0","2021/11/15 15:59:59","2021/11/01 16:00:00","10","10070005","0","0"
"1001","10070","117101","0","5070423","0","2021/11/15 15:59:59","2021/11/01 16:00:00","10","10070006","1","5070001"
"1001","10070","117101","0","5070443","0","2021/11/15 15:59:59","2021/11/01 16:00:00","10","10070007","1","5070004"
"1001","10070","117101","0","5070423","0","2021/11/15 15:59:59","2021/11/01 16:00:00","10","10070008","1","5070005"
"1001","10070","102701","0","5070404","0","2021/11/15 15:59:59","2021/11/01 16:00:00","20","10070009","0","0"
"1001","10070","117001","0","5070424","0","2021/11/15 15:59:59","2021/11/01 16:00:00","20","10070010","1","5070001"
"1001","10070","117001","0","5070444","0","2021/11/15 15:59:59","2021/11/01 16:00:00","20","10070011","1","5070004"
"1001","10070","117001","0","5070424","0","2021/11/15 15:59:59","2021/11/01 16:00:00","20","10070012","1","5070005"
"1001","10070","104901","0","5070405","0","2021/11/15 15:59:59","2021/11/01 16:00:00","30","10070013","0","0"
"1001","10070","117101","0","5070425","0","2021/11/15 15:59:59","2021/11/01 16:00:00","30","10070014","1","5070001"
"1001","10070","117101","0","5070445","0","2021/11/15 15:59:59","2021/11/01 16:00:00","30","10070015","1","5070004"
"1001","10070","117101","0","5070425","0","2021/11/15 15:59:59","2021/11/01 16:00:00","30","10070016","1","5070005"
"1003","10070","104901","0","5070406","0","2021/11/15 15:59:59","2021/11/01 16:00:00","2","10070017","0","0"
"1003","10070","117101","0","5070426","0","2021/11/15 15:59:59","2021/11/01 16:00:00","2","10070018","1","5070001"
"1003","10070","117101","0","5070446","0","2021/11/15 15:59:59","2021/11/01 16:00:00","2","10070019","1","5070004"
"1003","10070","117101","0","5070426","0","2021/11/15 15:59:59","2021/11/01 16:00:00","2","10070020","1","5070005"
"1003","10070","102701","0","5070407","0","2021/11/15 15:59:59","2021/11/01 16:00:00","4","10070021","0","0"
"1003","10070","117001","0","5070427","0","2021/11/15 15:59:59","2021/11/01 16:00:00","4","10070022","1","5070001"
"1003","10070","117001","0","5070447","0","2021/11/15 15:59:59","2021/11/01 16:00:00","4","10070023","1","5070004"
"1003","10070","117001","0","5070427","0","2021/11/15 15:59:59","2021/11/01 16:00:00","4","10070024","1","5070005"
"1003","10070","104901","0","5070408","0","2021/11/15 15:59:59","2021/11/01 16:00:00","7","10070025","0","0"
"1003","10070","117101","0","5070428","0","2021/11/15 15:59:59","2021/11/01 16:00:00","7","10070026","1","5070001"
"1003","10070","117101","0","5070448","0","2021/11/15 15:59:59","2021/11/01 16:00:00","7","10070027","1","5070004"
"1003","10070","117101","0","5070428","0","2021/11/15 15:59:59","2021/11/01 16:00:00","7","10070028","1","5070005"
"1003","10070","102701","0","5070409","0","2021/11/15 15:59:59","2021/11/01 16:00:00","10","10070029","0","0"
"1003","10070","117001","0","5070429","0","2021/11/15 15:59:59","2021/11/01 16:00:00","10","10070030","1","5070001"
"1003","10070","117001","0","5070449","0","2021/11/15 15:59:59","2021/11/01 16:00:00","10","10070031","1","5070004"
"1003","10070","117001","0","5070429","0","2021/11/15 15:59:59","2021/11/01 16:00:00","10","10070032","1","5070005"
"1003","10070","102701","0","5070410","0","2021/11/15 15:59:59","2021/11/01 16:00:00","13","10070033","0","0"
"1003","10070","117001","0","5070430","0","2021/11/15 15:59:59","2021/11/01 16:00:00","13","10070034","1","5070001"
"1003","10070","117001","0","5070450","0","2021/11/15 15:59:59","2021/11/01 16:00:00","13","10070035","1","5070004"
"1003","10070","117001","0","5070430","0","2021/11/15 15:59:59","2021/11/01 16:00:00","13","10070036","1","5070005"
"1003","10070","102701","0","5070411","0","2021/11/15 15:59:59","2021/11/01 16:00:00","15","10070037","0","0"
"1003","10070","117001","0","5070431","0","2021/11/15 15:59:59","2021/11/01 16:00:00","15","10070038","1","5070001"
"1003","10070","117001","0","5070451","0","2021/11/15 15:59:59","2021/11/01 16:00:00","15","10070039","1","5070004"
"1003","10070","117001","0","5070431","0","2021/11/15 15:59:59","2021/11/01 16:00:00","15","10070040","1","5070005"
"1004","10071","113201","0","5044401","0","2021/11/25 15:59:59","2021/11/18 16:00:00","113201","10071001","0","0"
"1002","10071","100901","1","5044422","0","2021/11/25 15:59:59","2021/11/18 16:00:00","1007103","10071002","0","0"
"1001","10071","100901","0","5044423","0","2021/11/25 15:59:59","2021/11/18 16:00:00","10","10071003","0","0"
"1001","10071","101301","0","5044424","0","2021/11/25 15:59:59","2021/11/18 16:00:00","20","10071004","0","0"
"1001","10071","105601","0","5044425","0","2021/11/25 15:59:59","2021/11/18 16:00:00","30","10071005","0","0"
"1003","10071","105601","0","5044426","0","2021/11/25 15:59:59","2021/11/18 16:00:00","2","10071006","0","0"
"1003","10071","100901","0","5044427","0","2021/11/25 15:59:59","2021/11/18 16:00:00","3","10071007","0","0"
"1003","10071","101301","0","5044428","0","2021/11/25 15:59:59","2021/11/18 16:00:00","4","10071008","0","0"
"1003","10071","105601","0","5044429","0","2021/11/25 15:59:59","2021/11/18 16:00:00","5","10071009","0","0"
"1003","10071","101301","0","5044430","0","2021/11/25 15:59:59","2021/11/18 16:00:00","6","10071010","0","0"
"1003","10071","105601","0","5044431","0","2021/11/25 15:59:59","2021/11/18 16:00:00","8","10071011","0","0"
"1003","10071","113101","0","5044406","0","2021/11/25 15:59:59","2021/11/18 16:00:00","2","10071012","1","5044001"
"1003","10071","113201","0","5044407","0","2021/11/25 15:59:59","2021/11/18 16:00:00","3","10071013","1","5044001"
"1003","10071","113301","0","5044408","0","2021/11/25 15:59:59","2021/11/18 16:00:00","4","10071014","1","5044001"
"1003","10071","113101","0","5044409","0","2021/11/25 15:59:59","2021/11/18 16:00:00","5","10071015","1","5044001"
"1003","10071","113301","0","5044410","0","2021/11/25 15:59:59","2021/11/18 16:00:00","6","10071016","1","5044001"
"1003","10071","113101","0","5044411","0","2021/11/25 15:59:59","2021/11/18 16:00:00","8","10071017","1","5044001"
"1002","10071","113201","1","5044402","0","2021/11/25 15:59:59","2021/11/18 16:00:00","1007103","10071018","1","5044001"
"1001","10071","113201","0","5044403","0","2021/11/25 15:59:59","2021/11/18 16:00:00","10","10071019","1","5044001"
"1001","10071","113301","0","5044404","0","2021/11/25 15:59:59","2021/11/18 16:00:00","20","10071020","1","5044001"
"1001","10071","113101","0","5044405","0","2021/11/25 15:59:59","2021/11/18 16:00:00","30","10071021","1","5044001"
"1004","10072","117401","0","5072401","0","2021/12/16 15:59:59","2021/12/02 16:00:00","117401","10072001","0","0"
"1002","10072","117201","1","5072402","0","2021/12/16 15:59:59","2021/12/02 16:00:00","1007203","10072002","0","0"
"1001","10072","117201","0","5072403","0","2021/12/16 15:59:59","2021/12/02 16:00:00","10","10072003","0","0"
"1001","10072","117401","0","5072404","0","2021/12/16 15:59:59","2021/12/02 16:00:00","20","10072004","0","0"
"1001","10072","117301","0","5072405","0","2021/12/16 15:59:59","2021/12/02 16:00:00","30","10072005","0","0"
"1003","10072","117201","0","5072406","0","2021/12/16 15:59:59","2021/12/02 16:00:00","2","10072006","0","0"
"1003","10072","117301","0","5072407","0","2021/12/16 15:59:59","2021/12/02 16:00:00","4","10072007","0","0"
"1003","10072","117401","0","5072408","0","2021/12/16 15:59:59","2021/12/02 16:00:00","7","10072008","0","0"
"1003","10072","117301","0","5072409","0","2021/12/16 15:59:59","2021/12/02 16:00:00","10","10072009","0","0"
"1003","10072","117201","0","5072410","0","2021/12/16 15:59:59","2021/12/02 16:00:00","13","10072010","0","0"
"1003","10072","117201","0","5072411","0","2021/12/16 15:59:59","2021/12/02 16:00:00","15","10072011","0","0"
"1002","10072","117201","1","5072422","0","2021/12/16 15:59:59","2021/12/02 16:00:00","1007203","10072013","1","5072004"
"1001","10072","117201","0","5072423","0","2021/12/16 15:59:59","2021/12/02 16:00:00","10","10072014","1","5072004"
"1001","10072","117401","0","5072424","0","2021/12/16 15:59:59","2021/12/02 16:00:00","20","10072015","1","5072004"
"1001","10072","117301","0","5072425","0","2021/12/16 15:59:59","2021/12/02 16:00:00","30","10072016","1","5072004"
"1003","10072","117201","0","5072426","0","2021/12/16 15:59:59","2021/12/02 16:00:00","2","10072017","1","5072004"
"1003","10072","117301","0","5072427","0","2021/12/16 15:59:59","2021/12/02 16:00:00","4","10072018","1","5072004"
"1003","10072","117401","0","5072428","0","2021/12/16 15:59:59","2021/12/02 16:00:00","7","10072019","1","5072004"
"1003","10072","117301","0","5072429","0","2021/12/16 15:59:59","2021/12/02 16:00:00","10","10072020","1","5072004"
"1003","10072","117201","0","5072430","0","2021/12/16 15:59:59","2021/12/02 16:00:00","13","10072021","1","5072004"
"1003","10072","117201","0","5072431","0","2021/12/16 15:59:59","2021/12/02 16:00:00","15","10072022","1","5072004"
"1002","10072","117201","1","5072442","0","2021/12/16 15:59:59","2021/12/02 16:00:00","1007203","10072023","1","5072006"
"1001","10072","117201","0","5072443","0","2021/12/16 15:59:59","2021/12/02 16:00:00","10","10072024","1","5072006"
"1001","10072","117401","0","5072444","0","2021/12/16 15:59:59","2021/12/02 16:00:00","20","10072025","1","5072006"
"1001","10072","117301","0","5072445","0","2021/12/16 15:59:59","2021/12/02 16:00:00","30","10072026","1","5072006"
"1003","10072","117201","0","5072446","0","2021/12/16 15:59:59","2021/12/02 16:00:00","2","10072027","1","5072006"
"1003","10072","117301","0","5072447","0","2021/12/16 15:59:59","2021/12/02 16:00:00","4","10072028","1","5072006"
"1003","10072","117401","0","5072448","0","2021/12/16 15:59:59","2021/12/02 16:00:00","7","10072029","1","5072006"
"1003","10072","117301","0","5072449","0","2021/12/16 15:59:59","2021/12/02 16:00:00","10","10072030","1","5072006"
"1003","10072","117201","0","5072450","0","2021/12/16 15:59:59","2021/12/02 16:00:00","13","10072031","1","5072006"
"1003","10072","117201","0","5072451","0","2021/12/16 15:59:59","2021/12/02 16:00:00","15","10072032","1","5072006"
"1004","10073","113501","0","5046401","0","2021/12/27 15:59:59","2021/12/17 16:00:00","113501","10073001","0","0"
"1002","10073","101501","1","5046412","0","2021/12/27 15:59:59","2021/12/17 16:00:00","1007303","10073002","0","0"
"1001","10073","101201","0","5046413","0","2021/12/27 15:59:59","2021/12/17 16:00:00","10","10073003","0","0"
"1001","10073","101501","0","5046414","0","2021/12/27 15:59:59","2021/12/17 16:00:00","20","10073004","0","0"
"1001","10073","101501","0","5046415","0","2021/12/27 15:59:59","2021/12/17 16:00:00","30","10073005","0","0"
"1003","10073","101501","0","5046406","0","2021/12/27 15:59:59","2021/12/17 16:00:00","2","10073006","0","0"
"1003","10073","101201","0","5046407","0","2021/12/27 15:59:59","2021/12/17 16:00:00","3","10073007","0","0"
"1003","10073","101501","0","5046408","0","2021/12/27 15:59:59","2021/12/17 16:00:00","4","10073008","0","0"
"1003","10073","101201","0","5046409","0","2021/12/27 15:59:59","2021/12/17 16:00:00","5","10073009","0","0"
"1003","10073","101501","0","5046410","0","2021/12/27 15:59:59","2021/12/17 16:00:00","6","10073010","0","0"
"1003","10073","101501","0","5046411","0","2021/12/27 15:59:59","2021/12/17 16:00:00","8","10073011","0","0"
"1003","10073","113501","0","5046426","0","2021/12/27 15:59:59","2021/12/17 16:00:00","2","10073012","1","5046001"
"1003","10073","113501","0","5046428","0","2021/12/27 15:59:59","2021/12/17 16:00:00","4","10073013","1","5046001"
"1003","10073","113501","0","5046430","0","2021/12/27 15:59:59","2021/12/17 16:00:00","6","10073014","1","5046001"
"1003","10073","113501","0","5046431","0","2021/12/27 15:59:59","2021/12/17 16:00:00","8","10073015","1","5046001"
"1003","10073","113501","0","5046446","0","2021/12/27 15:59:59","2021/12/17 16:00:00","2","10073016","1","5046002"
"1003","10073","113401","0","5046447","0","2021/12/27 15:59:59","2021/12/17 16:00:00","3","10073017","1","5046002"
"1003","10073","113501","0","5046448","0","2021/12/27 15:59:59","2021/12/17 16:00:00","4","10073018","1","5046002"
"1003","10073","113401","0","5046449","0","2021/12/27 15:59:59","2021/12/17 16:00:00","5","10073019","1","5046002"
"1003","10073","113501","0","5046450","0","2021/12/27 15:59:59","2021/12/17 16:00:00","6","10073020","1","5046002"
"1003","10073","113501","0","5046451","0","2021/12/27 15:59:59","2021/12/17 16:00:00","8","10073021","1","5046002"
"1002","10073","113501","1","5046422","0","2021/12/27 15:59:59","2021/12/17 16:00:00","1007303","10073022","1","5046001"
"1001","10073","101201","0","5046423","0","2021/12/27 15:59:59","2021/12/17 16:00:00","10","10073023","1","5046001"
"1001","10073","113501","0","5046424","0","2021/12/27 15:59:59","2021/12/17 16:00:00","20","10073024","1","5046001"
"1001","10073","113501","0","5046425","0","2021/12/27 15:59:59","2021/12/17 16:00:00","30","10073025","1","5046001"
"1002","10073","113501","1","5046402","0","2021/12/27 15:59:59","2021/12/17 16:00:00","1007303","10073026","1","5046002"
"1001","10073","113401","0","5046403","0","2021/12/27 15:59:59","2021/12/17 16:00:00","10","10073027","1","5046002"
"1001","10073","113501","0","5046404","0","2021/12/27 15:59:59","2021/12/17 16:00:00","20","10073028","1","5046002"
"1001","10073","113501","0","5046405","0","2021/12/27 15:59:59","2021/12/17 16:00:00","30","10073029","1","5046002"
"1002","10074","105101","1","5074402","0","2022/01/17 15:59:59","2022/01/03 16:00:00","1007403","10074001","0","0"
"1001","10074","105101","0","5074403","0","2022/01/17 15:59:59","2022/01/03 16:00:00","10","10074002","0","0"
"1001","10074","100801","0","5074404","0","2022/01/17 15:59:59","2022/01/03 16:00:00","20","10074003","0","0"
"1001","10074","105101","0","5074405","0","2022/01/17 15:59:59","2022/01/03 16:00:00","30","10074004","0","0"
"1003","10074","105101","0","5074406","0","2022/01/17 15:59:59","2022/01/03 16:00:00","2","10074005","0","0"
"1003","10074","105101","0","5074408","0","2022/01/17 15:59:59","2022/01/03 16:00:00","7","10074007","0","0"
"1003","10074","105101","0","5074410","0","2022/01/17 15:59:59","2022/01/03 16:00:00","13","10074009","0","0"
"1003","10074","105101","0","5074411","0","2022/01/17 15:59:59","2022/01/03 16:00:00","15","10074010","0","0"
"1002","10074","117501","1","5074422","0","2022/01/17 15:59:59","2022/01/03 16:00:00","1007403","10074011","1","5074001"
"1001","10074","117501","0","5074423","0","2022/01/17 15:59:59","2022/01/03 16:00:00","10","10074012","1","5074001"
"1001","10074","100801","0","5074424","0","2022/01/17 15:59:59","2022/01/03 16:00:00","20","10074013","1","5074001"
"1001","10074","117501","0","5074425","0","2022/01/17 15:59:59","2022/01/03 16:00:00","30","10074014","1","5074001"
"1003","10074","117501","0","5074426","0","2022/01/17 15:59:59","2022/01/03 16:00:00","2","10074015","1","5074001"
"1003","10074","100801","0","5074427","0","2022/01/17 15:59:59","2022/01/03 16:00:00","4","10074016","1","5074002"
"1003","10074","117501","0","5074428","0","2022/01/17 15:59:59","2022/01/03 16:00:00","7","10074017","1","5074001"
"1003","10074","100801","0","5074429","0","2022/01/17 15:59:59","2022/01/03 16:00:00","10","10074018","1","5074002"
"1003","10074","117501","0","5074430","0","2022/01/17 15:59:59","2022/01/03 16:00:00","13","10074019","1","5074001"
"1003","10074","117501","0","5074431","0","2022/01/17 15:59:59","2022/01/03 16:00:00","15","10074020","1","5074001"
"1002","10074","117501","1","5074442","0","2022/01/17 15:59:59","2022/01/03 16:00:00","1007403","10074021","1","5074003"
"1001","10074","117601","0","5074444","0","2022/01/17 15:59:59","2022/01/03 16:00:00","20","10074022","1","5074003"
"1003","10074","117601","0","5074447","0","2022/01/17 15:59:59","2022/01/03 16:00:00","4","10074023","1","5074003"
"1003","10074","117601","0","5074449","0","2022/01/17 15:59:59","2022/01/03 16:00:00","10","10074024","1","5074003"
"1003","10074","117501","0","5074451","0","2022/01/17 15:59:59","2022/01/03 16:00:00","15","10074025","1","5074003"
"1002","10075","100601","1","5048422","0","2022/01/26 15:59:59","2022/01/19 16:00:00","1007503","10075001","0","0"
"1002","10075","113701","1","5048402","0","2022/01/26 15:59:59","2022/01/19 16:00:00","1007503","10075002","1","5048001"
"1001","10075","113801","0","5048403","0","2022/01/26 15:59:59","2022/01/19 16:00:00","10","10075003","0","0"
"1001","10075","100601","0","5048424","0","2022/01/26 15:59:59","2022/01/19 16:00:00","20","10075004","0","0"
"1001","10075","113701","0","5048404","0","2022/01/26 15:59:59","2022/01/19 16:00:00","20","10075005","1","5048001"
"1001","10075","100601","0","5048425","0","2022/01/26 15:59:59","2022/01/19 16:00:00","30","10075006","0","0"
"1001","10075","113701","0","5048405","0","2022/01/26 15:59:59","2022/01/19 16:00:00","30","10075007","1","5048001"
"1003","10075","113801","0","5048406","0","2022/01/26 15:59:59","2022/01/19 16:00:00","2","10075008","0","0"
"1003","10075","100601","0","5048427","0","2022/01/26 15:59:59","2022/01/19 16:00:00","3","10075009","0","0"
"1003","10075","113701","0","5048407","0","2022/01/26 15:59:59","2022/01/19 16:00:00","3","10075010","1","5048001"
"1003","10075","113801","0","5048408","0","2022/01/26 15:59:59","2022/01/19 16:00:00","4","10075011","0","0"
"1003","10075","113801","0","5048409","0","2022/01/26 15:59:59","2022/01/19 16:00:00","5","10075012","0","0"
"1003","10075","100601","0","5048430","0","2022/01/26 15:59:59","2022/01/19 16:00:00","6","10075013","0","0"
"1003","10075","113701","0","5048410","0","2022/01/26 15:59:59","2022/01/19 16:00:00","6","10075014","1","5048001"
"1003","10075","113801","0","5048411","0","2022/01/26 15:59:59","2022/01/19 16:00:00","8","10075015","0","0"
"1004","10076","117801","0","5076401","0","2022/02/15 15:59:59","2022/02/01 16:00:00","117801","10076001","0","0"
"1002","10076","101701","1","5076402","0","2022/02/15 15:59:59","2022/02/01 16:00:00","1007603","10076002","0","0"
"1001","10076","103001","0","5076403","0","2022/02/15 15:59:59","2022/02/01 16:00:00","10","10076003","0","0"
"1001","10076","101601","0","5076404","0","2022/02/15 15:59:59","2022/02/01 16:00:00","20","10076004","0","0"
"1001","10076","101701","0","5076405","0","2022/02/15 15:59:59","2022/02/01 16:00:00","30","10076005","0","0"
"1003","10076","101701","0","5076406","0","2022/02/15 15:59:59","2022/02/01 16:00:00","2","10076006","0","0"
"1003","10076","103001","0","5076407","0","2022/02/15 15:59:59","2022/02/01 16:00:00","4","10076007","0","0"
"1003","10076","101701","0","5076408","0","2022/02/15 15:59:59","2022/02/01 16:00:00","7","10076008","0","0"
"1003","10076","101701","0","5076410","0","2022/02/15 15:59:59","2022/02/01 16:00:00","13","10076010","0","0"
"1003","10076","101701","0","5076411","0","2022/02/15 15:59:59","2022/02/01 16:00:00","15","10076011","0","0"
"1002","10076","117701","1","5076422","0","2022/02/15 15:59:59","2022/02/01 16:00:00","1007603","10076012","1","5076002"
"1001","10076","117801","0","5076423","0","2022/02/15 15:59:59","2022/02/01 16:00:00","10","10076013","1","5076002"
"1001","10076","117901","0","5076424","0","2022/02/15 15:59:59","2022/02/01 16:00:00","20","10076014","1","5076002"
"1001","10076","117701","0","5076425","0","2022/02/15 15:59:59","2022/02/01 16:00:00","30","10076015","1","5076002"
"1003","10076","117701","0","5076426","0","2022/02/15 15:59:59","2022/02/01 16:00:00","2","10076016","1","5076002"
"1003","10076","117801","0","5076427","0","2022/02/15 15:59:59","2022/02/01 16:00:00","4","10076017","1","5076002"
"1003","10076","117701","0","5076428","0","2022/02/15 15:59:59","2022/02/01 16:00:00","7","10076018","1","5076002"
"1003","10076","117901","0","5076429","0","2022/02/15 15:59:59","2022/02/01 16:00:00","10","10076019","1","5076002"
"1003","10076","117701","0","5076430","0","2022/02/15 15:59:59","2022/02/01 16:00:00","13","10076020","1","5076002"
"1003","10076","117701","0","5076431","0","2022/02/15 15:59:59","2022/02/01 16:00:00","15","10076021","1","5076002"
"1002","10076","117701","1","5076442","0","2022/02/15 15:59:59","2022/02/01 16:00:00","1007603","10076022","1","5076005"
"1001","10076","117801","0","5076443","0","2022/02/15 15:59:59","2022/02/01 16:00:00","10","10076023","1","5076005"
"1001","10076","117901","0","5076444","0","2022/02/15 15:59:59","2022/02/01 16:00:00","20","10076024","1","5076005"
"1001","10076","117701","0","5076445","0","2022/02/15 15:59:59","2022/02/01 16:00:00","30","10076025","1","5076005"
"1003","10076","117701","0","5076446","0","2022/02/15 15:59:59","2022/02/01 16:00:00","2","10076026","1","5076005"
"1003","10076","117801","0","5076447","0","2022/02/15 15:59:59","2022/02/01 16:00:00","4","10076027","1","5076005"
"1003","10076","117701","0","5076448","0","2022/02/15 15:59:59","2022/02/01 16:00:00","7","10076028","1","5076005"
"1003","10076","117901","0","5076449","0","2022/02/15 15:59:59","2022/02/01 16:00:00","10","10076029","1","5076005"
"1003","10076","117701","0","5076450","0","2022/02/15 15:59:59","2022/02/01 16:00:00","13","10076030","1","5076005"
"1003","10076","117701","0","5076451","0","2022/02/15 15:59:59","2022/02/01 16:00:00","15","10076031","1","5076005"
"1004","10077","114101","0","5050401","0","2022/02/23 15:59:59","2022/02/14 16:00:00","114101","10077001","0","0"
"1002","10077","100501","1","5050422","0","2022/02/23 15:59:59","2022/02/14 16:00:00","1007703","10077002","0","0"
"1001","10077","100501","0","5050423","0","2022/02/23 15:59:59","2022/02/14 16:00:00","10","10077003","0","0"
"1001","10077","105401","0","5050424","0","2022/02/23 15:59:59","2022/02/14 16:00:00","20","10077004","0","0"
"1001","10077","100301","0","5050425","0","2022/02/23 15:59:59","2022/02/14 16:00:00","30","10077005","0","0"
"1003","10077","105401","0","5050426","0","2022/02/23 15:59:59","2022/02/14 16:00:00","2","10077006","0","0"
