f3a0b822fb2c35fec7c5381edb2d8bce283507d6bcb3dad835af69c1f6145d72,207aa556166fe6a79b578b93ca1c00ca225b46695da52b6cce484bc9632c0374,21c64d2508adc4be474df3013b4254893dbd964bfda34d46e01d531aca557f42,7ad2dfad628b4b91d3d3c41181fa60762cab869990902007ed357b7cdfb76aac,32789f1460a8646c8177bfdd3131b2f7b7856d77eea9f310e168b1d67cdc17ea,66696eab6cfabb5743519d5d81487f91f65e4b750a1a0be5b8f8a1ebb8a3b6f2,2f619be96d3bd5f5506bd8e56e8c8142546f24b02f51531324c4ba482d923bba,90d62946bf123a19854599ef0916cf0e8cb2c0ed21626f42e8891f1db8dc8b6d,d02430574a7f992cb50ad7076e9e452faef68160355b8125b688ca2fb28db7f4,bd7b70223cc8f81efd30eddbd6f5f14df55cdab3764b0dad4f810ef167e81bb8,5d372cd32ee2f66cca3c84338c70e46c7b6223dbcab54fe3fc740d2f4b32e695,44816c7ab3b1644036568aa7070806bc4fd8fc0b8ffc0dc6ef176ddc89377cd8,91f76259641f555b9e9d66f37322596a11b01278291cd4108a539f385a79b952,045b9470f70d591490a4860d91c7f97c98eb2ba6d07c27ddfe485c2b3e7e3a00,88e30831f193efd0ab76515aed792bf5aa6047aba1177af2e8d98daf55eed126,e05f5d77f59bb797ccfa743095e86ca6b3bf8f6c1cb4e18e36f23a186d6ddb24,f7fc82bff83614cf2a3a3155927c020fece7c36c90fd60c96a26182a1c20b706,b42b367901556c07727aae46a4c960624bbac23f3979457fc440ce18579abff4,e3c0046e228e70c8c4bf2b9b9dd76ed629fa32bd7081bf78721f2e09e9eb632c,f3260f7aa35c3bc5d8141153973a70b648de2e1d0fc893f6b39c4072fbb2960f,aca332da1f3f0d4d7041da078f71a6bcac1622daf575395abd88ccbb2e955581,4c6f1020107b13b9dfbf288e0bd8fb21258f3c00374c621c86d8d92f8c2664b7,ef2e039af8c5e4de6e57051d426ebf352320a3c7c5025a76af0d7df37149a70b,3fe1f4f8860ecb9246f3fb41b9da5fabbf000d092304f161259c2080a48b4730,3f459923b7f8dad6fba4a2a16ea82050493e3a4786760f51c3de7eb34d32826a,2e362faa8a53d4016361ba4ebbe51216efeecf99ca4d2c78543e90744910376e
"182001047","182100","2030/12/17 14:59:59","90","82001047","蒼波的深域5-7","10","25012","0","10","100501","215","0","82001","0","90","0","820010471","2024/06/14 16:00:00","25021","282001047","10","25","0","9100","382001047"
"182001048","182100","2030/12/17 14:59:59","90","82001048","蒼波的深域5-8","10","25012","0","10","100501","215","0","82001","0","90","0","820010481","2024/06/14 16:00:00","25021","282001048","10","100","0","9300","382001048"
"182001049","182100","2030/12/17 14:59:59","90","82001049","蒼波的深域5-9","10","25012","0","10","100501","215","0","82001","0","90","0","820010491","2024/06/14 16:00:00","25021","282001049","10","175","0","9500","382001049"
"182001050","182100","2030/12/17 14:59:59","90","82001050","蒼波的深域5-10","10","25012","0","10","82001","215","0","82001","0","90","0","820010501","2024/06/14 16:00:00","25021","282001050","10","50","0","9750","382001050"
"182001051","182100","2030/12/17 14:59:00","230","82001051","蒼波的深域6-1","10","25012","0","10","100501","215","0","82001","0","90","0","820010511","2025/03/15 16:00:00","25021","282001051","10","25","0","10000","382001051"
"182001052","182100","2030/12/17 14:59:00","230","82001052","蒼波的深域6-2","10","25012","0","10","100501","215","0","82001","0","90","0","820010521","2025/03/15 16:00:00","25021","282001052","10","100","0","10200","382001052"
"182001053","182100","2030/12/17 14:59:00","230","82001053","蒼波的深域6-3","10","25012","0","10","100501","215","0","82001","0","90","0","820010531","2025/03/15 16:00:00","25021","282001053","10","175","0","10400","382001053"
"182001054","182100","2030/12/17 14:59:00","230","82001054","蒼波的深域6-4","10","25012","0","10","100501","215","0","82001","0","90","0","820010541","2025/03/15 16:00:00","25021","282001054","10","50","0","10550","382001054"
"182001055","182100","2030/12/17 14:59:00","230","82001055","蒼波的深域6-5","10","25012","0","10","100501","215","0","82001","0","90","0","820010551","2025/03/15 16:00:00","25021","282001055","10","125","0","10750","382001055"
"182001056","182100","2030/12/17 14:59:00","230","82001056","蒼波的深域6-6","10","25012","0","10","100461","215","0","82001","0","90","0","820010561","2025/03/15 16:00:00","25021","282001056","10","200","0","10950","382001056"
"182001057","182100","2030/12/17 14:59:00","230","82001057","蒼波的深域6-7","10","25012","0","10","100501","215","0","82001","0","90","0","820010571","2025/03/15 16:00:00","25021","282001057","10","25","0","11100","382001057"
"182001058","182100","2030/12/17 14:59:00","230","82001058","蒼波的深域6-8","10","25012","0","10","100501","215","0","82001","0","90","0","820010581","2025/03/15 16:00:00","25021","282001058","10","100","0","11300","382001058"
"182001059","182100","2030/12/17 14:59:00","230","82001059","蒼波的深域6-9","10","25012","0","10","100501","215","0","82001","0","90","0","820010591","2025/03/15 16:00:00","25021","282001059","10","175","0","11500","382001059"
"182001060","182100","2030/12/17 14:59:00","230","82001060","蒼波的深域6-10","10","25012","0","10","82001","215","0","82001","0","90","0","820010601","2025/03/15 16:00:00","25021","282001060","10","50","0","11750","382001060"
"182001061","182100","2030/12/17 14:59:00","260","82001061","蒼波的深域7-1","10","25012","0","10","100501","215","0","82001","0","90","0","820010611","2025/03/15 16:00:00","25021","282001061","10","25","0","12000","382001061"
"182001062","182100","2030/12/17 14:59:00","260","82001062","蒼波的深域7-2","10","25012","0","10","100501","215","0","82001","0","90","0","820010621","2025/03/15 16:00:00","25021","282001062","10","100","0","12200","382001062"
"182001063","182100","2030/12/17 14:59:00","260","82001063","蒼波的深域7-3","10","25012","0","10","100501","215","0","82001","0","90","0","820010631","2025/03/15 16:00:00","25021","282001063","10","175","0","12400","382001063"
"182001064","182100","2030/12/17 14:59:00","260","82001064","蒼波的深域7-4","10","25012","0","10","100501","215","0","82001","0","90","0","820010641","2025/03/15 16:00:00","25021","282001064","10","50","0","12550","382001064"
"182001065","182100","2030/12/17 14:59:00","260","82001065","蒼波的深域7-5","10","25012","0","10","100501","215","0","82001","0","90","0","820010651","2025/03/15 16:00:00","25021","282001065","10","125","0","12750","382001065"
"182001066","182100","2030/12/17 14:59:00","260","82001066","蒼波的深域7-6","10","25012","0","10","100461","215","0","82001","0","90","0","820010661","2025/03/15 16:00:00","25021","282001066","10","200","0","12950","382001066"
"182001067","182100","2030/12/17 14:59:00","260","82001067","蒼波的深域7-7","10","25012","0","10","100501","215","0","82001","0","90","0","820010671","2025/03/15 16:00:00","25021","282001067","10","25","0","13100","382001067"
"182001068","182100","2030/12/17 14:59:00","260","82001068","蒼波的深域7-8","10","25012","0","10","100501","215","0","82001","0","90","0","820010681","2025/03/15 16:00:00","25021","282001068","10","100","0","13300","382001068"
"182001069","182100","2030/12/17 14:59:00","260","82001069","蒼波的深域7-9","10","25012","0","10","100501","215","0","82001","0","90","0","820010691","2025/03/15 16:00:00","25021","282001069","10","175","0","13500","382001069"
"182001070","182100","2030/12/17 14:59:00","260","82001070","蒼波的深域7-10","10","25012","0","10","82001","215","0","82001","0","90","0","820010701","2025/03/15 16:00:00","25021","282001070","10","50","0","13750","382001070"
"183001001","182100","2030/12/17 14:59:59","10","83001001","翠嵐的深域1-1","10","25013","0","10","100450","215","0","83001","0","90","0","830010011","2024/06/14 16:00:00","25021","283001001","10","25","0","0","383001001"
"183001002","182100","2030/12/17 14:59:59","10","83001002","翠嵐的深域1-2","10","25013","0","10","100450","215","0","83001","0","90","0","830010021","2024/06/14 16:00:00","25021","283001002","10","100","0","200","383001002"
"183001003","182100","2030/12/17 14:59:59","10","83001003","翠嵐的深域1-3","10","25013","0","10","100450","215","0","83001","0","90","0","830010031","2024/06/14 16:00:00","25021","283001003","10","175","0","400","383001003"
"183001004","182100","2030/12/17 14:59:59","10","83001004","翠嵐的深域1-4","10","25013","0","10","100450","215","0","83001","0","90","0","830010041","2024/06/14 16:00:00","25021","283001004","10","50","0","550","383001004"
"183001005","182100","2030/12/17 14:59:59","10","83001005","翠嵐的深域1-5","10","25013","0","10","100450","215","0","83001","0","90","0","830010051","2024/06/14 16:00:00","25021","283001005","10","125","0","750","383001005"
"183001006","182100","2030/12/17 14:59:59","10","83001006","翠嵐的深域1-6","10","25013","0","10","100830","215","0","83001","0","90","0","830010061","2024/06/14 16:00:00","25021","283001006","10","200","0","950","383001006"
"183001007","182100","2030/12/17 14:59:59","10","83001007","翠嵐的深域1-7","10","25013","0","10","100450","215","0","83001","0","90","0","830010071","2024/06/14 16:00:00","25021","283001007","10","25","0","1100","383001007"
"183001008","182100","2030/12/17 14:59:59","10","83001008","翠嵐的深域1-8","10","25013","0","10","100450","215","0","83001","0","90","0","830010081","2024/06/14 16:00:00","25021","283001008","10","100","0","1300","383001008"
"183001009","182100","2030/12/17 14:59:59","10","83001009","翠嵐的深域1-9","10","25013","0","10","100450","215","0","83001","0","90","0","830010091","2024/06/14 16:00:00","25021","283001009","10","175","0","1500","383001009"
"183001010","182100","2030/12/17 14:59:59","10","83001010","翠嵐的深域1-10","10","25013","0","10","83001","215","0","83001","0","90","0","830010101","2024/06/14 16:00:00","25021","283001010","10","50","0","1750","383001010"
"183001011","182100","2030/12/17 14:59:59","20","83001011","翠嵐的深域2-1","10","25013","0","10","100450","215","0","83001","0","90","0","830010111","2024/06/14 16:00:00","25021","283001011","10","25","0","2000","383001011"
"183001012","182100","2030/12/17 14:59:59","20","83001012","翠嵐的深域2-2","10","25013","0","10","100450","215","0","83001","0","90","0","830010121","2024/06/14 16:00:00","25021","283001012","10","100","0","2200","383001012"
"183001013","182100","2030/12/17 14:59:59","20","83001013","翠嵐的深域2-3","10","25013","0","10","100450","215","0","83001","0","90","0","830010131","2024/06/14 16:00:00","25021","283001013","10","175","0","2400","383001013"
"183001014","182100","2030/12/17 14:59:59","20","83001014","翠嵐的深域2-4","10","25013","0","10","100450","215","0","83001","0","90","0","830010141","2024/06/14 16:00:00","25021","283001014","10","50","0","2550","383001014"
"183001015","182100","2030/12/17 14:59:59","20","83001015","翠嵐的深域2-5","10","25013","0","10","100450","215","0","83001","0","90","0","830010151","2024/06/14 16:00:00","25021","283001015","10","125","0","2750","383001015"
"183001016","182100","2030/12/17 14:59:59","20","83001016","翠嵐的深域2-6","10","25013","0","10","100830","215","0","83001","0","90","0","830010161","2024/06/14 16:00:00","25021","283001016","10","200","0","2950","383001016"
"183001017","182100","2030/12/17 14:59:59","20","83001017","翠嵐的深域2-7","10","25013","0","10","100450","215","0","83001","0","90","0","830010171","2024/06/14 16:00:00","25021","283001017","10","25","0","3100","383001017"
"183001018","182100","2030/12/17 14:59:59","20","83001018","翠嵐的深域2-8","10","25013","0","10","100450","215","0","83001","0","90","0","830010181","2024/06/14 16:00:00","25021","283001018","10","100","0","3300","383001018"
"183001019","182100","2030/12/17 14:59:59","20","83001019","翠嵐的深域2-9","10","25013","0","10","100450","215","0","83001","0","90","0","830010191","2024/06/14 16:00:00","25021","283001019","10","175","0","3500","383001019"
"183001020","182100","2030/12/17 14:59:59","20","83001020","翠嵐的深域2-10","10","25013","0","10","83001","215","0","83001","0","90","0","830010201","2024/06/14 16:00:00","25021","283001020","10","50","0","3750","383001020"
"183001021","182100","2030/12/17 14:59:59","30","83001021","翠嵐的深域3-1","10","25013","0","10","100450","215","0","83001","0","90","0","830010211","2024/06/14 16:00:00","25021","283001021","10","25","0","4000","383001021"
"183001022","182100","2030/12/17 14:59:59","30","83001022","翠嵐的深域3-2","10","25013","0","10","100450","215","0","83001","0","90","0","830010221","2024/06/14 16:00:00","25021","283001022","10","100","0","4200","383001022"
"183001023","182100","2030/12/17 14:59:59","30","83001023","翠嵐的深域3-3","10","25013","0","10","100450","215","0","83001","0","90","0","830010231","2024/06/14 16:00:00","25021","283001023","10","175","0","4400","383001023"
"183001024","182100","2030/12/17 14:59:59","30","83001024","翠嵐的深域3-4","10","25013","0","10","100450","215","0","83001","0","90","0","830010241","2024/06/14 16:00:00","25021","283001024","10","50","0","4550","383001024"
"183001025","182100","2030/12/17 14:59:59","30","83001025","翠嵐的深域3-5","10","25013","0","10","100450","215","0","83001","0","90","0","830010251","2024/06/14 16:00:00","25021","283001025","10","125","0","4750","383001025"
"183001026","182100","2030/12/17 14:59:59","30","83001026","翠嵐的深域3-6","10","25013","0","10","100830","215","0","83001","0","90","0","830010261","2024/06/14 16:00:00","25021","283001026","10","200","0","4950","383001026"
"183001027","182100","2030/12/17 14:59:59","30","83001027","翠嵐的深域3-7","10","25013","0","10","100450","215","0","83001","0","90","0","830010271","2024/06/14 16:00:00","25021","283001027","10","25","0","5100","383001027"
"183001028","182100","2030/12/17 14:59:59","30","83001028","翠嵐的深域3-8","10","25013","0","10","100450","215","0","83001","0","90","0","830010281","2024/06/14 16:00:00","25021","283001028","10","100","0","5300","383001028"
"183001029","182100","2030/12/17 14:59:59","30","83001029","翠嵐的深域3-9","10","25013","0","10","100450","215","0","83001","0","90","0","830010291","2024/06/14 16:00:00","25021","283001029","10","175","0","5500","383001029"
"183001030","182100","2030/12/17 14:59:59","30","83001030","翠嵐的深域3-10","10","25013","0","10","83001","215","0","83001","0","90","0","830010301","2024/06/14 16:00:00","25021","283001030","10","50","0","5750","383001030"
"183001031","182100","2030/12/17 14:59:59","60","83001031","翠嵐的深域4-1","10","25013","0","10","100450","215","0","83001","0","90","0","830010311","2024/06/14 16:00:00","25021","283001031","10","25","0","6000","383001031"
"183001032","182100","2030/12/17 14:59:59","60","83001032","翠嵐的深域4-2","10","25013","0","10","100450","215","0","83001","0","90","0","830010321","2024/06/14 16:00:00","25021","283001032","10","100","0","6200","383001032"
"183001033","182100","2030/12/17 14:59:59","60","83001033","翠嵐的深域4-3","10","25013","0","10","100450","215","0","83001","0","90","0","830010331","2024/06/14 16:00:00","25021","283001033","10","175","0","6400","383001033"
"183001034","182100","2030/12/17 14:59:59","60","83001034","翠嵐的深域4-4","10","25013","0","10","100450","215","0","83001","0","90","0","830010341","2024/06/14 16:00:00","25021","283001034","10","50","0","6550","383001034"
"183001035","182100","2030/12/17 14:59:59","60","83001035","翠嵐的深域4-5","10","25013","0","10","100450","215","0","83001","0","90","0","830010351","2024/06/14 16:00:00","25021","283001035","10","125","0","6750","383001035"
"183001036","182100","2030/12/17 14:59:59","60","83001036","翠嵐的深域4-6","10","25013","0","10","100830","215","0","83001","0","90","0","830010361","2024/06/14 16:00:00","25021","283001036","10","200","0","6950","383001036"
"183001037","182100","2030/12/17 14:59:59","60","83001037","翠嵐的深域4-7","10","25013","0","10","100450","215","0","83001","0","90","0","830010371","2024/06/14 16:00:00","25021","283001037","10","25","0","7100","383001037"
"183001038","182100","2030/12/17 14:59:59","60","83001038","翠嵐的深域4-8","10","25013","0","10","100450","215","0","83001","0","90","0","830010381","2024/06/14 16:00:00","25021","283001038","10","100","0","7300","383001038"
"183001039","182100","2030/12/17 14:59:59","60","83001039","翠嵐的深域4-9","10","25013","0","10","100450","215","0","83001","0","90","0","830010391","2024/06/14 16:00:00","25021","283001039","10","175","0","7500","383001039"
"183001040","182100","2030/12/17 14:59:59","60","83001040","翠嵐的深域4-10","10","25013","0","10","83001","215","0","83001","0","90","0","830010401","2024/06/14 16:00:00","25021","283001040","10","50","0","7750","383001040"
"183001041","182100","2030/12/17 14:59:59","90","83001041","翠嵐的深域5-1","10","25013","0","10","100450","215","0","83001","0","90","0","830010411","2024/06/14 16:00:00","25021","283001041","10","25","0","8000","383001041"
"183001042","182100","2030/12/17 14:59:59","90","83001042","翠嵐的深域5-2","10","25013","0","10","100450","215","0","83001","0","90","0","830010421","2024/06/14 16:00:00","25021","283001042","10","100","0","8200","383001042"
"183001043","182100","2030/12/17 14:59:59","90","83001043","翠嵐的深域5-3","10","25013","0","10","100450","215","0","83001","0","90","0","830010431","2024/06/14 16:00:00","25021","283001043","10","175","0","8400","383001043"
"183001044","182100","2030/12/17 14:59:59","90","83001044","翠嵐的深域5-4","10","25013","0","10","100450","215","0","83001","0","90","0","830010441","2024/06/14 16:00:00","25021","283001044","10","50","0","8550","383001044"
"183001045","182100","2030/12/17 14:59:59","90","83001045","翠嵐的深域5-5","10","25013","0","10","100450","215","0","83001","0","90","0","830010451","2024/06/14 16:00:00","25021","283001045","10","125","0","8750","383001045"
"183001046","182100","2030/12/17 14:59:59","90","83001046","翠嵐的深域5-6","10","25013","0","10","100830","215","0","83001","0","90","0","830010461","2024/06/14 16:00:00","25021","283001046","10","200","0","8950","383001046"
"183001047","182100","2030/12/17 14:59:59","90","83001047","翠嵐的深域5-7","10","25013","0","10","100450","215","0","83001","0","90","0","830010471","2024/06/14 16:00:00","25021","283001047","10","25","0","9100","383001047"
"183001048","182100","2030/12/17 14:59:59","90","83001048","翠嵐的深域5-8","10","25013","0","10","100450","215","0","83001","0","90","0","830010481","2024/06/14 16:00:00","25021","283001048","10","100","0","9300","383001048"
"183001049","182100","2030/12/17 14:59:59","90","83001049","翠嵐的深域5-9","10","25013","0","10","100450","215","0","83001","0","90","0","830010491","2024/06/14 16:00:00","25021","283001049","10","175","0","9500","383001049"
"183001050","182100","2030/12/17 14:59:59","90","83001050","翠嵐的深域5-10","10","25013","0","10","83001","215","0","83001","0","90","0","830010501","2024/06/14 16:00:00","25021","283001050","10","50","0","9750","383001050"
"183001051","182100","2030/12/17 14:59:00","230","83001051","翠嵐的深域6-1","10","25013","0","10","100450","215","0","83001","0","90","0","830010511","2025/03/15 16:00:00","25021","283001051","10","25","0","10000","383001051"
"183001052","182100","2030/12/17 14:59:00","230","83001052","翠嵐的深域6-2","10","25013","0","10","100450","215","0","83001","0","90","0","830010521","2025/03/15 16:00:00","25021","283001052","10","100","0","10200","383001052"
"183001053","182100","2030/12/17 14:59:00","230","83001053","翠嵐的深域6-3","10","25013","0","10","100450","215","0","83001","0","90","0","830010531","2025/03/15 16:00:00","25021","283001053","10","175","0","10400","383001053"
"183001054","182100","2030/12/17 14:59:00","230","83001054","翠嵐的深域6-4","10","25013","0","10","100450","215","0","83001","0","90","0","830010541","2025/03/15 16:00:00","25021","283001054","10","50","0","10550","383001054"
"183001055","182100","2030/12/17 14:59:00","230","83001055","翠嵐的深域6-5","10","25013","0","10","100450","215","0","83001","0","90","0","830010551","2025/03/15 16:00:00","25021","283001055","10","125","0","10750","383001055"
"183001056","182100","2030/12/17 14:59:00","230","83001056","翠嵐的深域6-6","10","25013","0","10","100830","215","0","83001","0","90","0","830010561","2025/03/15 16:00:00","25021","283001056","10","200","0","10950","383001056"
"183001057","182100","2030/12/17 14:59:00","230","83001057","翠嵐的深域6-7","10","25013","0","10","100450","215","0","83001","0","90","0","830010571","2025/03/15 16:00:00","25021","283001057","10","25","0","11100","383001057"
"183001058","182100","2030/12/17 14:59:00","230","83001058","翠嵐的深域6-8","10","25013","0","10","100450","215","0","83001","0","90","0","830010581","2025/03/15 16:00:00","25021","283001058","10","100","0","11300","383001058"
"183001059","182100","2030/12/17 14:59:00","230","83001059","翠嵐的深域6-9","10","25013","0","10","100450","215","0","83001","0","90","0","830010591","2025/03/15 16:00:00","25021","283001059","10","175","0","11500","383001059"
"183001060","182100","2030/12/17 14:59:00","230","83001060","翠嵐的深域6-10","10","25013","0","10","83001","215","0","83001","0","90","0","830010601","2025/03/15 16:00:00","25021","283001060","10","50","0","11750","383001060"
"183001061","182100","2030/12/17 14:59:00","260","83001061","翠嵐的深域7-1","10","25013","0","10","100450","215","0","83001","0","90","0","830010611","2025/03/15 16:00:00","25021","283001061","10","25","0","12000","383001061"
"183001062","182100","2030/12/17 14:59:00","260","83001062","翠嵐的深域7-2","10","25013","0","10","100450","215","0","83001","0","90","0","830010621","2025/03/15 16:00:00","25021","283001062","10","100","0","12200","383001062"
"183001063","182100","2030/12/17 14:59:00","260","83001063","翠嵐的深域7-3","10","25013","0","10","100450","215","0","83001","0","90","0","830010631","2025/03/15 16:00:00","25021","283001063","10","175","0","12400","383001063"
"183001064","182100","2030/12/17 14:59:00","260","83001064","翠嵐的深域7-4","10","25013","0","10","100450","215","0","83001","0","90","0","830010641","2025/03/15 16:00:00","25021","283001064","10","50","0","12550","383001064"
"183001065","182100","2030/12/17 14:59:00","260","83001065","翠嵐的深域7-5","10","25013","0","10","100450","215","0","83001","0","90","0","830010651","2025/03/15 16:00:00","25021","283001065","10","125","0","12750","383001065"
"183001066","182100","2030/12/17 14:59:00","260","83001066","翠嵐的深域7-6","10","25013","0","10","100830","215","0","83001","0","90","0","830010661","2025/03/15 16:00:00","25021","283001066","10","200","0","12950","383001066"
"183001067","182100","2030/12/17 14:59:00","260","83001067","翠嵐的深域7-7","10","25013","0","10","100450","215","0","83001","0","90","0","830010671","2025/03/15 16:00:00","25021","283001067","10","25","0","13100","383001067"
"183001068","182100","2030/12/17 14:59:00","260","83001068","翠嵐的深域7-8","10","25013","0","10","100450","215","0","83001","0","90","0","830010681","2025/03/15 16:00:00","25021","283001068","10","100","0","13300","383001068"
"183001069","182100","2030/12/17 14:59:00","260","83001069","翠嵐的深域7-9","10","25013","0","10","100450","215","0","83001","0","90","0","830010691","2025/03/15 16:00:00","25021","283001069","10","175","0","13500","383001069"
"183001070","182100","2030/12/17 14:59:00","260","83001070","翠嵐的深域7-10","10","25013","0","10","83001","215","0","83001","0","90","0","830010701","2025/03/15 16:00:00","25021","283001070","10","50","0","13750","383001070"
"184001001","182100","2030/12/17 14:59:59","10","84001001","珀天的深域1-1","10","25014","0","10","100370","215","0","84001","0","90","0","840010011","2024/06/14 16:00:00","25021","284001001","10","25","0","0","384001001"
"184001002","182100","2030/12/17 14:59:59","10","84001002","珀天的深域1-2","10","25014","0","10","100370","215","0","84001","0","90","0","840010021","2024/06/14 16:00:00","25021","284001002","10","100","0","200","384001002"
"184001003","182100","2030/12/17 14:59:59","10","84001003","珀天的深域1-3","10","25014","0","10","100370","215","0","84001","0","90","0","840010031","2024/06/14 16:00:00","25021","284001003","10","175","0","400","384001003"
"184001004","182100","2030/12/17 14:59:59","10","84001004","珀天的深域1-4","10","25014","0","10","100370","215","0","84001","0","90","0","840010041","2024/06/14 16:00:00","25021","284001004","10","50","0","550","384001004"
"184001005","182100","2030/12/17 14:59:59","10","84001005","珀天的深域1-5","10","25014","0","10","100370","215","0","84001","0","90","0","840010051","2024/06/14 16:00:00","25021","284001005","10","125","0","750","384001005"
"184001006","182100","2030/12/17 14:59:59","10","84001006","珀天的深域1-6","10","25014","0","10","100380","215","0","84001","0","90","0","840010061","2024/06/14 16:00:00","25021","284001006","10","200","0","950","384001006"
"184001007","182100","2030/12/17 14:59:59","10","84001007","珀天的深域1-7","10","25014","0","10","100370","215","0","84001","0","90","0","840010071","2024/06/14 16:00:00","25021","284001007","10","25","0","1100","384001007"
"184001008","182100","2030/12/17 14:59:59","10","84001008","珀天的深域1-8","10","25014","0","10","100370","215","0","84001","0","90","0","840010081","2024/06/14 16:00:00","25021","284001008","10","100","0","1300","384001008"
"184001009","182100","2030/12/17 14:59:59","10","84001009","珀天的深域1-9","10","25014","0","10","100370","215","0","84001","0","90","0","840010091","2024/06/14 16:00:00","25021","284001009","10","175","0","1500","384001009"
"184001010","182100","2030/12/17 14:59:59","10","84001010","珀天的深域1-10","10","25014","0","10","84001","215","0","84001","0","90","0","840010101","2024/06/14 16:00:00","25021","284001010","10","50","0","1750","384001010"
"184001011","182100","2030/12/17 14:59:59","20","84001011","珀天的深域2-1","10","25014","0","10","100370","215","0","84001","0","90","0","840010111","2024/06/14 16:00:00","25021","284001011","10","25","0","2000","384001011"
"184001012","182100","2030/12/17 14:59:59","20","84001012","珀天的深域2-2","10","25014","0","10","100370","215","0","84001","0","90","0","840010121","2024/06/14 16:00:00","25021","284001012","10","100","0","2200","384001012"
"184001013","182100","2030/12/17 14:59:59","20","84001013","珀天的深域2-3","10","25014","0","10","100370","215","0","84001","0","90","0","840010131","2024/06/14 16:00:00","25021","284001013","10","175","0","2400","384001013"
"184001014","182100","2030/12/17 14:59:59","20","84001014","珀天的深域2-4","10","25014","0","10","100370","215","0","84001","0","90","0","840010141","2024/06/14 16:00:00","25021","284001014","10","50","0","2550","384001014"
"184001015","182100","2030/12/17 14:59:59","20","84001015","珀天的深域2-5","10","25014","0","10","100370","215","0","84001","0","90","0","840010151","2024/06/14 16:00:00","25021","284001015","10","125","0","2750","384001015"
"184001016","182100","2030/12/17 14:59:59","20","84001016","珀天的深域2-6","10","25014","0","10","100380","215","0","84001","0","90","0","840010161","2024/06/14 16:00:00","25021","284001016","10","200","0","2950","384001016"
"184001017","182100","2030/12/17 14:59:59","20","84001017","珀天的深域2-7","10","25014","0","10","100370","215","0","84001","0","90","0","840010171","2024/06/14 16:00:00","25021","284001017","10","25","0","3100","384001017"
"184001018","182100","2030/12/17 14:59:59","20","84001018","珀天的深域2-8","10","25014","0","10","100370","215","0","84001","0","90","0","840010181","2024/06/14 16:00:00","25021","284001018","10","100","0","3300","384001018"
"184001019","182100","2030/12/17 14:59:59","20","84001019","珀天的深域2-9","10","25014","0","10","100370","215","0","84001","0","90","0","840010191","2024/06/14 16:00:00","25021","284001019","10","175","0","3500","384001019"
"184001020","182100","2030/12/17 14:59:59","20","84001020","珀天的深域2-10","10","25014","0","10","84001","215","0","84001","0","90","0","840010201","2024/06/14 16:00:00","25021","284001020","10","50","0","3750","384001020"
"184001021","182100","2030/12/17 14:59:59","30","84001021","珀天的深域3-1","10","25014","0","10","100370","215","0","84001","0","90","0","840010211","2024/06/14 16:00:00","25021","284001021","10","25","0","4000","384001021"
"184001022","182100","2030/12/17 14:59:59","30","84001022","珀天的深域3-2","10","25014","0","10","100370","215","0","84001","0","90","0","840010221","2024/06/14 16:00:00","25021","284001022","10","100","0","4200","384001022"
"184001023","182100","2030/12/17 14:59:59","30","84001023","珀天的深域3-3","10","25014","0","10","100370","215","0","84001","0","90","0","840010231","2024/06/14 16:00:00","25021","284001023","10","175","0","4400","384001023"
"184001024","182100","2030/12/17 14:59:59","30","84001024","珀天的深域3-4","10","25014","0","10","100370","215","0","84001","0","90","0","840010241","2024/06/14 16:00:00","25021","284001024","10","50","0","4550","384001024"
"184001025","182100","2030/12/17 14:59:59","30","84001025","珀天的深域3-5","10","25014","0","10","100370","215","0","84001","0","90","0","840010251","2024/06/14 16:00:00","25021","284001025","10","125","0","4750","384001025"
"184001026","182100","2030/12/17 14:59:59","30","84001026","珀天的深域3-6","10","25014","0","10","100380","215","0","84001","0","90","0","840010261","2024/06/14 16:00:00","25021","284001026","10","200","0","4950","384001026"
"184001027","182100","2030/12/17 14:59:59","30","84001027","珀天的深域3-7","10","25014","0","10","100370","215","0","84001","0","90","0","840010271","2024/06/14 16:00:00","25021","284001027","10","25","0","5100","384001027"
"184001028","182100","2030/12/17 14:59:59","30","84001028","珀天的深域3-8","10","25014","0","10","100370","215","0","84001","0","90","0","840010281","2024/06/14 16:00:00","25021","284001028","10","100","0","5300","384001028"
"184001029","182100","2030/12/17 14:59:59","30","84001029","珀天的深域3-9","10","25014","0","10","100370","215","0","84001","0","90","0","840010291","2024/06/14 16:00:00","25021","284001029","10","175","0","5500","384001029"
"184001030","182100","2030/12/17 14:59:59","30","84001030","珀天的深域3-10","10","25014","0","10","84001","215","0","84001","0","90","0","840010301","2024/06/14 16:00:00","25021","284001030","10","50","0","5750","384001030"
"184001031","182100","2030/12/17 14:59:59","60","84001031","珀天的深域4-1","10","25014","0","10","100370","215","0","84001","0","90","0","840010311","2024/06/14 16:00:00","25021","284001031","10","25","0","6000","384001031"
"184001032","182100","2030/12/17 14:59:59","60","84001032","珀天的深域4-2","10","25014","0","10","100370","215","0","84001","0","90","0","840010321","2024/06/14 16:00:00","25021","284001032","10","100","0","6200","384001032"
"184001033","182100","2030/12/17 14:59:59","60","84001033","珀天的深域4-3","10","25014","0","10","100370","215","0","84001","0","90","0","840010331","2024/06/14 16:00:00","25021","284001033","10","175","0","6400","384001033"
