d7648bdfe83437a4807e4eaf3883764b9a79ca1499b47a842334fa87a7d3d40d,45ecbda3b40c793709b64ecc1075cb04964b8c721d004f67f4cea9bc14dba0a1,465f1dd3f30f133ea4caf949f0f5c323a57cee5c1f77880c1563711c91e5fb26,44c884bded4552955923c2a65e8d560e19479b71b4647b9d9deaf78bbb6ea284,aecb3a7db2e1ac25b0dea0c7dab881e0c14e11d69c394fa519762c9884aecc8e,edb50d24d92ab45a1ed0799800d2c5d5fdce89f9481881459a581b3ce16c2335,2d5bf18a017ee39fb03d2653768a61533d1bf6413f596a9e481ec60c6e514765,8bf63859a5d1a5c5c01afb4755e2a9e39a2cf4dcda9f47e1db2ad39a3599346b,6d76fb44d66d8cb0970c909271c7ec4c582ea6b3b65660c34f0a51edd48a9e78,dd1fc9bb5d141d9721d97e06f32af80ec9b93939a305a92fc4772ff495635deb,d9a7b19ae690054eff0e208516fcc04d9573cf355705ed52d3337fc50d222a1f
"1","2030/12/17 14:59:59","流夏（薩拉薩利亞）","0","1276","821014","0","161","1276","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","貪吃佩可（聖誕節）","0","1279","541413","0","1089","1279","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","克蕾琪塔（聖誕節）","0","1280","128322","0","1090","1280","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","祈梨（新年）","0","1283","14414","0","1091","1283","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","初音（新年）","0","1284","503213","0","1092","1284","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","霞（新年）","0","1285","102213","0","1093","1285","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","日和（星素）","0","1287","517412","0","1094","1287","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","怜（星素）","0","1288","830112","0","1095","1288","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","優衣（星素）","0","1289","720112","0","1096","1289","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","厄莉絲","0","1290","38131","0","30","1290","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","優妮（冬日）","0","1293","724112","0","1097","1293","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","克蘿依（冬日）","0","1294","128412","0","1098","1294","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","安涅默涅","0","1296","4011","0","10","1296","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","涅妃‧涅羅","0","1297","435211","0","100","1297","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","真琴（指揮官）","0","1298","601412","0","1099","1298","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","惠理子（指揮官）","0","1299","38112","0","29","1299","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","鏡華（春日）","0","1307","117413","0","1111","1307","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","鈴莓（春日）","0","1308","222223","0","80","1308","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","庫露露","0","1309","128221","0","53","1309","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","真步（夢想樂園）","0","1310","605415","0","1112","1310","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","涅婭（夏日）","0","1311","430012","0","1113","1311","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","美空（夏日）","0","1312","612432","0","1114","1312","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","莉莉（夏日）","0","1316","818111","0","257","1316","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","愛梅斯（夏日）","0","1317","6313","0","14","1317","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","帆稀（夏日）","0","1318","546112","0","179","1318","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","日和（公主）","0","1801","517415","0","102","1801","0","2021/02/11 16:00:00"
"1","2030/12/17 14:59:59","優衣（公主）","0","1802","720116","0","136","1802","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","怜（公主）","0","1803","830116","0","165","1803","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","貪吃佩可（公主）","0","1804","541416","0","105","1804","0","2020/06/22 16:00:00"
"1","2030/12/17 14:59:59","可可蘿（公主）","0","1805","143215","0","58","1805","0","2020/09/01 16:00:00"
"1","2030/12/17 14:59:59","凱留（公主）","0","1806","117015","0","42","1806","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","初音＆栞","0","1807","503221","0","100","1807","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","禊＆美美＆鏡華","0","1808","612421","0","120","1808","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","秋乃＆咲戀","0","1809","1121","0","9","1809","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","安＆古蕾婭","0","1810","9421","0","17","1810","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","靜流＆璃乃","0","1811","212221","0","69","1811","0","2015/04/01 15:00:00"
"1","2030/12/17 14:59:59","雪菲（公主）","0","1812","210313","0","104","1812","0","2015/04/01 15:00:00"
"1","2099/12/17 14:59:59","愛梅斯","0","1900","6311","0","9900","1900","0","2015/04/01 15:00:00"
"2","2099/12/17 14:59:59","序章_牽起羈絆的人們","2000002","0","999900","0","1","2000","0","2015/04/01 15:00:00"
"2","2099/12/17 14:59:59","第1章_謎樣少女與記憶之鑰","2001005","0","999901","1","2","2001","0","2015/04/01 15:00:00"
"2","2099/12/17 14:59:59","第2章_誓約女君","2002005","0","999902","1","3","2002","0","2015/04/01 15:00:00"
"2","2099/12/17 14:59:59","第3章_襲來的黑色幻影","2003005","0","999903","1","4","2003","0","2015/04/01 15:00:00"
"2","2099/12/17 14:59:59","第4章_災厄的牧場","2004005","0","999904","1","5","2004","0","2015/04/01 15:00:00"
"2","2099/12/17 14:59:59","第5章_集結、七冠","2005006","0","999905","1","6","2005","0","2015/04/01 15:00:00"
"2","2099/12/17 14:59:59","第6章_被遺忘的公主","2006013","0","999906","1","7","2006","0","2015/04/01 15:00:00"
"2","2030/12/17 14:59:59","第7章_被預言的災禍","2007012","0","999907","1","8","2007","0","2015/04/01 15:00:00"
"2","2030/12/17 14:59:59","第8章_彼此交錯的感情","2008015","0","999908","1","9","2008","0","2019/02/18 16:00:00"
"2","2030/12/17 14:59:59","第9章_被盯上的演唱會","2009099","0","999909","1","10","2009","0","2019/04/19 16:00:00"
"2","2030/12/17 14:59:59","第10章_貪吃佩可救出作戰","2010006","0","999910","1","11","2010","0","2019/06/17 16:00:00"
"2","2030/12/17 14:59:59","第11章_打擊希望的黑鐵","2011008","0","999911","1","12","2011","0","2019/08/15 16:00:00"
"2","2030/12/17 14:59:59","第12章_面具下的真實面貌","2012014","0","999912","1","13","2012","0","2019/09/17 16:00:00"
"2","2030/12/17 14:59:59","第13章_決戰，蘭德索爾","2013015","0","999913","1","14","2013","0","2019/11/15 16:00:00"
"2","2030/12/17 14:59:59","第14章_兇滅的霸瞳皇帝","2014008","0","999914","1","15","2014","0","2020/02/14 16:00:00"
"2","2030/12/17 14:59:59","第15章_Re：連結","2015009","0","999915","1","16","2015","0","2020/04/14 16:00:00"
"2","2030/12/17 14:59:59","第2部 第1章_冒險，再起","2101014","0","999921","1","17","2101","0","2020/05/15 16:00:00"
"2","2030/12/17 14:59:59","第2部 第2章_災禍的軍團","2102011","0","999922","1","18","2102","0","2020/07/13 16:00:00"
"2","2030/12/17 14:59:59","第2部 第3章_暴風雨的開始","2103017","0","999923","1","19","2103","0","2015/04/01 15:00:00"
"2","2030/12/17 14:59:59","第2部 第4章_暫時的同班同學","2104008","0","999924","1","20","2104","0","2021/01/15 16:00:00"
"2","2030/12/17 14:59:59","第2部 第5章_龍群與金幣的坩堝","2105002","0","999925","1","21","2105","0","2021/03/15 16:00:00"
"2","2030/12/17 14:59:59","第2部 第6章 _大江戶漫遊湯煙旅情","2106006","0","999926","1","22","2106","0","2021/05/17 16:00:00"
"2","2030/12/17 14:59:59","第2部 第7章 _自黑暗伸出的手","2107099","0","999927","1","23","2107","0","2021/07/16 16:00:00"
"2","2030/12/17 14:59:59","第2部 第8章 _贊恩覺醒","2108005","0","999928","1","24","2108","0","2021/09/16 16:00:00"
"2","2030/12/17 14:59:59","第2部 第9章_激鬥！【憤怒‧軍團】","2109012","0","999929","1","25","2109","0","2021/11/15 16:00:00"
"2","2030/12/17 14:59:59","第2部 第10章_獸人族之國‧珊托魯斯","2110010","0","999930","1","26","2110","0","2022/02/15 16:00:00"
"2","2030/12/17 14:59:59","第2部 第11章_虛空與魔性的遊戲","2111009","0","999931","1","27","2111","0","2022/04/15 16:00:00"
"2","2030/12/17 14:59:59","第2部 第12章_激鬥、七冠","2112008","0","999932","1","28","2112","0","2022/06/15 16:00:00"
"2","2030/12/17 14:59:59","第2部 第13章_被囚禁的愛梅斯","2113008","0","999933","1","29","2113","0","2022/08/15 16:00:00"
"2","2030/12/17 14:59:59","第2部 第14章_封閉的理想鄉","2114006","0","999934","1","30","2114","0","2022/11/15 16:00:00"
"2","2030/12/17 14:59:59","第2部 第15章_終局序曲","2115008","0","999935","1","31","2115","0","2023/01/16 16:00:00"
"2","2030/12/17 14:59:59","第2部 第16章_終結世界","2116011","0","999936","1","32","2116","0","2023/03/15 16:00:00"
"2","2030/12/17 14:59:59","第3部 第1章_反轉世界","2201007","0","999937","1","33","2201","0","2023/06/15 16:00:00"
"2","2030/12/17 14:59:59","第3部 第2章_突襲！蠻賊三姊妹","2202006","0","999938","1","34","2202","0","2023/08/15 16:00:00"
"2","2030/12/17 14:59:59","第3部 第3章_寶石兔與天使之雷","2203005","0","999939","1","35","2203","0","2023/10/16 16:00:00"
"2","2030/12/17 14:59:59","第3部 第4章_存亡的吉歐‧提格尼亞","2204004","0","999940","1","36","2204","0","2015/04/01 15:00:00"
"2","2030/12/17 14:59:59","第3部第5章_吉歐‧格黑納與煉花不死鳥","2205006","0","999941","1","37","2205","0","2015/04/01 15:00:00"
"2","2030/12/17 14:59:59","第3部 第6章_幻變少女vs蠻賊三姊妹","2206005","0","999942","1","38","2206","0","2015/04/01 15:00:00"
"2","2030/12/17 14:59:59","第3部 第7章_安涅默涅的眼淚","2207006","0","999943","1","39","2207","0","2015/04/01 15:00:00"
"2","2030/12/17 14:59:59","第3部 第8章_四世界公主會議","2208004","0","999944","1","40","2208","0","2015/04/01 15:00:00"
"2","2030/12/17 14:59:59","第3部 第9章_救出雪菲作戰","2209006","0","999945","1","41","2209","0","2015/04/01 15:00:00"
"3","2099/12/17 14:59:59","美食殿堂","0","1","512111","0","1","3001","0","2015/04/01 15:00:00"
"3","2099/12/17 14:59:59","王宮騎士團","0","2","400111","0","8","3002","0","2015/04/01 15:00:00"
"3","2099/12/17 14:59:59","咲戀育幼院","0","3","208321","0","9","3003","0","2015/04/01 15:00:00"
"3","2099/12/17 14:59:59","哞哞自衛隊","0","4","100421","0","10","3004","0","2015/04/01 15:00:00"
"3","2099/12/17 14:59:59","伊麗莎白牧場","0","5","38121","0","11","3005","0","2015/04/01 15:00:00"
"3","2099/12/17 14:59:59","拉比林斯","0","6","805111","0","3","3006","0","2015/04/01 15:00:00"
"3","2099/12/17 14:59:59","破曉之星","0","7","340211","0","2","3007","0","2015/04/01 15:00:00"
"3","2099/12/17 14:59:59","墨丘利財團","0","8","638211","0","12","3008","0","2015/04/01 15:00:00"
"3","2099/12/17 14:59:59","森林守衛","0","9","520411","0","6","3009","0","2015/04/01 15:00:00"
"3","2099/12/17 14:59:59","慈樂之音","0","10","108211","0","4","3010","0","2015/04/01 15:00:00"
"3","2099/12/17 14:59:59","暮光流星群","0","11","349011","0","13","3011","0","2015/04/01 15:00:00"
"3","2099/12/17 14:59:59","純白之翼\n蘭德索爾分部","0","12","20011","0","15","3012","0","2015/04/01 15:00:00"
"3","2099/12/17 14:59:59","小小甜心","0","13","813411","0","5","3013","0","2015/04/01 15:00:00"
"3","2099/12/17 14:59:59","惡魔偽王國軍","0","14","330111","0","7","3014","0","2015/04/01 15:00:00"
"3","2099/12/17 14:59:59","月光學院","0","15","820221","0","14","3015","0","2015/04/01 15:00:00"
"3","2030/12/17 14:59:59","聖德蕾莎女子學院（好朋友社）","0","16","239411","0","16","3016","0","2020/01/10 16:00:00"
"3","2030/12/17 14:59:59","龍族巢穴","0","17","348011","0","17","3017","0","2020/03/19 16:00:00"
"4","2099/12/17 14:59:59","公會小屋","0","0","118211","0","1","4001","5","2015/04/01 15:00:00"
"4","2099/12/17 14:59:59","競技場","0","0","8111","0","1","4002","4","2015/04/01 15:00:00"
"4","2099/12/17 14:59:59","地下城","0","0","309411","0","1","4003","3","2015/04/01 15:00:00"
"4","2099/12/17 14:59:59","活動","0","5","15311","0","1","4004","1","2015/04/01 15:00:00"
"4","2099/12/17 14:59:00","露娜之塔","0","0","824021","0","1","4005","2","2015/04/01 15:00:00"
"4","2099/12/17 14:59:59","機械莉瑪來襲！","0","0","845411","0","1","4006","6","2020/04/01 00:00:00"
"4","2099/12/17 14:59:59","蘭德索爾之戰","0","0","503411","0","1","4007","6","2021/04/01 00:00:00"
"4","2099/12/17 14:59:00","探險","0","0","3411","0","1","4008","3","2015/04/01 15:00:00"
"4","2030/12/17 14:59:59","次元斷層（暫）","0","0","3411","0","1","4009","3","2023/07/07 16:00:00"
"4","2030/12/17 14:59:59","生日劇情","0","0","5000","0","1","4010","7","2015/04/01 15:00:00"
"4","2030/12/17 14:59:59","戰鬥試煉場","0","0","8111","0","1","4011","4","2015/04/01 15:00:00"
"9","2099/12/17 14:59:59","王都終末決戰","0","0","40211","0","0","9001","6","2020/04/27 16:00:00"
"4","2030/12/17 14:59:59","3rd Anniversary","0","0","40211","0","0","9002","6","2021/07/17 05:00:00"
"4","2030/12/17 14:59:59","4th Anniversary","0","0","40211","0","0","9004","6","2022/07/16 05:00:00"
"4","2030/12/17 14:59:59","4.5th Anniversary","0","0","40211","0","0","9005","6","2023/01/06 05:00:00"
"4","2030/12/17 14:59:59","5th Anniversary","0","0","40211","0","0","9006","6","2023/07/17 05:00:00"
"4","2030/12/17 14:59:59","5.5 Year Anniversary","0","0","40211","0","0","9007","6","2024/01/24 05:00:00"
"4","2030/12/17 14:59:59","6th Anniversary","0","0","40211","0","0","9008","6","2024/07/17 05:00:00"
