fa98616cf71b0f0680352ac6eb27f8fab6d6b8bdbe5880b5ad74da6bc7a5fb74,efa0048f251249567ce0a105b588f2c6db3d98da1ccda1db49879f492c272020,8936ed008de271a8bddb6bc6842b075f9a501ce1039e10071184d5fcabc782c7,6007fd3d9f30efd0bc3439329754e03636bc86d3c2f26b588b7b2dc0404e9fcb,2ccb0778ee7fa7561603f1bf3eb47c8464b1cd4e530d839567c428a05b1a8591,da78ff28fff3ab816cc8040f48e37557629ef8ba6b0faaa8c07049818dcde60e,b255b55d191023a6d75f15dca805d5dd753abe84d3406def49f6fdae7efddaf6,13a6e6e128fb9264ff5b0263a9d7b4f6b8d80c9d83596d75be60c789596b95af,4df3640d49fc2de996042e988c6abba215b4d9192d4def2cadfe7e1736baa1c8,6bb6a79cff394a492997ad67afcce0dae5250953d8e125426a7f545198edab35,bdf81f32215eb3a2e41147e76c48ec619708adbfb333aee28d4e8fd32fa651d2,d19dc3f71c73d8b0b361d0a7f49add5c87238b18dc1089f07356c5c498f1037c,79788a8d5a8bf4a9f661cc98de46915499973ad5d234d5757e968bc1dce2cd98,6f0a31d7e7785b6279c8852bb3b009c0619b0050ef5c53bb9521c1a075612aca,bbbc67763f08d8ee7afc9a09a76db988d8c7a894674e9b8be6ebc3fe4a6a07d1,e911cc62007b1912b9c5d68c462a7b786f518be2e5d7bc3d62872d70fe3e9e3f,fd931fc59ef93f444c8cbab8666a4649e825d1dab132eca924ab9fb17949df7e,dbeb982276d177916c1907af7bfc93d8444054d403e25673e5f6a60245ab66ef,1e710873f41e47b2abed5120fe3b999a9fadce9251237d84f450cec036a5b204,737e86bd60ee4b6c896b26619fc2d390311f5937ff3a18fcfda320a9346b3976,7a74b0584dc02a69d7d5dbaa979b12b3cc4b5b39dee58f9921d0063552f6afb2,faf380bce6623e47cb6f73fd7cd935e3ebce0220281b5b40ab455a0e5e4ff515,3c6bacb4c9bb354817207030f2a069cd746aac0b4ddb960dcab573074fb8ae87,cd02bb85027eed335cceb2ec365f28120f1e94fde2eafafd9a117dc951a3ca11
"1001","2","20370301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","203703"
"1","2","20380001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","203800"
"1","2","20380101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","203801"
"1","2","20380301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","203803"
"1","3","20380401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","203804"
"1","2","20380501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","203805"
"1","2","20380601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","203806"
"1","2","20380701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","203807"
"1","2","20390001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","203900"
"1","2","20390101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","203901"
"1","2","20390201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","203902"
"1001","2","20390301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","203903"
"1001","2","20390401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","203904"
"1001","2","20390501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","203905"
"1001","2","20390601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","203906"
"1001","2","20390701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","203907"
"1","2","20400001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","204000"
"1001","2","20410001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","204100"
"1001","2","20420001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","204200"
"1001","2","20430001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","204300"
"1001","2","20430101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","204301"
"1001","2","20430201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","204302"
"1001","2","20440001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","204400"
"1001","2","20440301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","204403"
"1","2","20450001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","204500"
"1","2","20450101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","204501"
"1001","2","20450201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","204502"
"1001","2","20450301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","204503"
"1001","2","20460001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","204600"
"1","2","20470001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","204700"
"1","2","20470101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","204701"
"1001","2","20470201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","204702"
"1","2","20470301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","204703"
"1","2","20480001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","204800"
"1","2","20480101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","204801"
"1","2","20480201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","204802"
"1","2","20480301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","204803"
"1","2","20490001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","204900"
"1001","2","20500001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","205000"
"1002","2","20500101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1002","205001"
"1001","2","20510001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","205100"
"1001","2","20510101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","205101"
"1001","2","20520001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","205200"
"1001","2","20520101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","205201"
"1001","2","20530001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","205300"
"1001","2","20530101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","205301"
"1","2","20540001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","205400"
"1","2","20540101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","205401"
"1001","2","20540201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","205402"
"1001","2","20550001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","205500"
"1001","2","20550101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","205501"
"1","2","20560001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","205600"
"1","2","20560101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","205601"
"1","2","20570001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","205700"
"1001","2","20570101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","205701"
"1","3","20580001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1","205800"
"1","3","20580101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1","205801"
"1","3","20580201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1","205802"
"1","3","20580301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1001","205803"
"1","3","20580401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1001","205804"
"1","3","20580501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1001","205805"
"1","3","20580601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1","205806"
"1","3","20580701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1","205807"
"1","3","20580801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1","205808"
"1","3","20580901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1001","205809"
"1","3","20581001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1001","205810"
"1","3","20581101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1001","205811"
"1","2","20590001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","205900"
"1","2","20600001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","206000"
"1001","2","20610001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","206100"
"1001","2","20620001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","206200"
"1","2","20620101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1001","206201"
"1001","1","20630001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","206300"
"1001","1","20630101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","206301"
"1","2","20640001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","206400"
"1","2","20640101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","206401"
"1","2","20650001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","206500"
"1002","7","20670001","1002","0","0","0","0","0","0","0","1001","1","0","0","0","1","0","1","1","0","0","1001","206700"
"1001","6","20670101","1002","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1001","3","0","0","1002","206701"
"1002","10","20670201","1","0","0","0","0","1001","0","0","1","1002","0","1002","0","1001","1","1","4","0","0","1001","206702"
"1002","2","20680001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1002","206800"
"1002","2","20680101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1002","206801"
"1002","2","20680201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1002","206802"
"1001","2","20680301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","206803"
"1001","2","20680401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","206804"
"1001","2","20690001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","206900"
"1001","2","20690101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","206901"
"1001","5","20700001","1001","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","2","0","0","1002","207000"
"1002","5","20700101","1002","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","2","0","0","1001","207001"
"1","3","20710001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","1","0","0","1","207100"
"1","3","20710101","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1001","207101"
"1001","3","20710201","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1001","207102"
"1001","2","20720001","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","2","0","0","1001","207200"
"1001","2","20720101","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","2","0","0","1001","207201"
"1001","2","20730001","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1001","207300"
"1001","2","20730101","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1001","207301"
"1001","3","20750001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1002","207500"
"1002","3","20750101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1002","207501"
"1001","3","20750201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","2","0","0","1002","207502"
"1001","2","20760001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","207600"
"1","10","20770001","1","0","0","0","0","1","0","0","1","1","0","1","0","1","1","1","2","0","0","1","207700"
"1","10","20770101","1","0","0","0","0","1","0","0","1","1","0","1","0","1","1","1","2","0","0","1","207701"
"1","10","20770201","1","0","0","0","0","1","0","0","1","1","0","1","0","1","1","1","2","0","0","1","207702"
"1","10","20770301","1","0","0","0","0","1","0","0","1","1","0","1","0","1","1","1","2","0","0","1","207703"
"1","10","20770401","1","0","0","0","0","1","0","0","1","1","0","1","0","1","1","1","2","0","0","1","207704"
"1","10","20770501","1","0","0","0","0","1","0","0","1","1","0","1","0","1","1","1","2","0","0","1","207705"
"1","10","20770601","1","0","0","0","0","1","0","0","1","1","0","1","0","1","1","1","2","0","0","1","207706"
"1","10","20770701","1","0","0","0","0","1","0","0","1","1","0","1","0","1","1","1","2","0","0","1","207707"
"1001","10","20780001","1","0","0","0","0","1","0","0","1","1","0","1","0","1","1","1","2","0","0","1","207800"
"1001","2","20790001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","207900"
"1001","2","20790101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","207901"
"1001","2","20800001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","208000"
"1001","2","20800101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","208001"
"1003","2","20800201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1003","208002"
"1004","2","20800301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1004","208003"
"1001","2","20800401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","208004"
"1003","2","20800501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1003","208005"
"1004","2","20800601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1004","208006"
"1001","2","20800701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","208007"
"1001","2","20800801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","208008"
"1003","2","20800901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1003","208009"
"1004","2","20801001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1004","208010"
"1001","2","20801101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","208011"
"1003","2","20801201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1003","208012"
"1004","2","20801301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1004","208013"
"1001","2","20801401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","208014"
"1003","2","20801501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1003","208015"
"1004","2","20801601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1004","208016"
"1","1","20810001","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","208100"
"1","1","20810101","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","208101"
"1","1","20810201","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","208102"
"1","1","20810301","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","208103"
"1","1","20810401","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","208104"
"1","1","20810501","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","208105"
"1001","4","20810601","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1001","208106"
"1001","4","20810701","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1001","208107"
"1001","4","20810801","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1001","208108"
"1001","4","20810901","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1001","208109"
"1001","4","20811001","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1001","208110"
"1","1","20820001","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","208200"
"1","1","20820101","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","208201"
"1","1","20820201","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","208202"
"1001","4","20820301","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1001","208203"
"1001","4","20820401","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1001","208204"
"1001","4","20820501","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1001","208205"
"1001","4","20820601","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1001","208206"
"1001","4","20830001","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1002","208300"
"1001","4","20830101","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1002","208301"
"1001","4","20830201","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1002","208302"
"1001","4","20830301","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1002","208303"
"1001","4","20830401","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1002","208303"
"1001","4","20830501","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1002","208305"
"1001","4","20830601","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1002","208306"
"1001","4","20830701","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1001","208307"
"1001","4","20830801","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1001","208308"
"1001","4","20830901","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1001","208309"
"1001","4","20831001","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1001","208310"
"1001","2","20840001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","208400"
"1001","2","20840101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","208401"
"1001","2","20850001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","208500"
"1001","2","20850101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","208501"
"1001","2","20850201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","208502"
"1003","2","20860001","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","2","0","0","1003","208600"
"1003","2","20860101","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","2","0","0","1003","208601"
"1003","2","20860201","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","2","0","0","1002","208602"
"1004","5","20860601","1004","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1004","2","0","0","1005","208606"
"1004","5","20860701","1004","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1004","2","0","0","1005","208607"
"1003","4","20860801","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","2","0","0","1002","208608"
"1","2","20870001","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","2","0","0","1","208700"
"1001","2","20880001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","208800"
"1001","2","20890001","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1001","2","0","0","1002","208900"
"1001","2","20890101","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1001","2","0","0","1001","208901"
"1001","2","20890201","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1001","2","0","0","1002","208902"
"1003","2","20900001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1003","209000"
"1001","2","20900101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1002","209001"
"1001","2","20900301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1002","209003"
"1001","2","20910001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","209100"
"1002","3","20920001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","2","0","0","1002","209200"
"1002","3","20920101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","2","0","0","1002","209201"
"1002","3","20920201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","2","0","0","1002","209202"
"1001","2","20930001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","209300"
"1001","2","20930101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","209301"
"1001","2","20930201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","209302"
"1001","2","20930301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","209303"
"1001","2","20930401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","209304"
"1001","6","20960101","1002","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1001","3","0","0","1002","209601"
"1002","2","20970001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1002","209700"
"1002","2","20970101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1002","209701"
"1002","2","20970201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1002","209702"
"1002","2","20970301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1002","209703"
"1002","7","20980001","1002","0","0","0","0","0","0","0","1001","1","0","0","0","1","0","1","3","0","0","1001","209800"
"1","2","20990001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1001","209900"
"1","3","21000001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1002","210000"
"1002","4","21000101","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","210001"
"1002","4","21000201","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","210002"
"1","5","21000301","1","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1","2","0","0","1002","210003"
"1002","5","21000401","1","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1","2","0","0","1002","210004"
"1002","3","21000501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","210005"
"1","2","21010001","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","2","0","0","1","210100"
"1003","8","21020001","1","0","0","0","0","0","0","0","1","1","0","1","0","1001","0","1001","3","0","0","1004","210200"
"1001","3","21030001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","210300"
"1001","3","21030101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","210301"
"1001","2","21040001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","210400"
"1001","2","21040101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","210401"
"1001","2","21040201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","210402"
"1001","4","21050001","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1001","210500"
"1001","4","21050101","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1001","210501"
"1001","4","21050201","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1001","210502"
"1001","4","21051001","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1001","210510"
"1001","4","21051101","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1001","210511"
"1001","4","21051201","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1001","210512"
"1001","4","21051301","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1001","210513"
"1001","4","21051401","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1001","210514"
"1001","2","21060001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1002","210600"
"1001","3","21070001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","210700"
"1001","3","21070101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","210701"
"1001","3","21070201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","210702"
"1001","3","21080001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","210800"
"1001","3","21080101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","210801"
"1001","3","21080201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","210802"
"1001","3","21080301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","210803"
"1001","3","21080401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","210804"
"1001","3","21080501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","210805"
"1004","4","21090001","0","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1004","3","0","0","1001","210900"
"1004","4","21090101","0","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1004","3","0","0","1001","210901"
"1001","8","21100101","1","0","0","0","0","0","0","0","1","1002","0","1001","0","1002","0","1","3","0","0","1002","211001"
"1002","7","21110101","1002","0","0","0","0","0","0","0","1001","1","0","0","0","1","0","1","3","0","0","1001","211101"
"1001","3","21120001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","211200"
"1001","3","21120101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","211201"
"1001","3","21120201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","211202"
"1","3","21130001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","211300"
"1","3","21130101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","211301"
"1","3","21130201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","211302"
"1","3","21130301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","211303"
"1","3","21130401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","211304"
