c32a348ebad072dc36a59a8388bca3ec7d4b98b37f5462d4a0636ee76777c053,3acd858450f8d27a5f436730a1c095631655a63be8534ba30269733dcfae2332,8fb810fca8059d81378d7aa28387eb1b91e162a3db8b437dbbbcca57dc9b8fcc,97c03b2b92ec1c459346da14ee7aa7236af1a32f152e3a895edcfdb09a0376e9,c5df290d8edb4f96ffdb0ab6b9db5079e85b9b3e1d7921fac7a63ba51b6de996,867469c1987828434a5a8647adad17e0ef6e65d5682f273c484a2f797d360e15,9872f622a53958e73133737920a836c56aac4bbdf745582a140c195cb1104216,eec6841347ed62cd19c49e2fd9529939e250e2ce8317990bb91d74f9718b9d99,2f8f303890dc2630b772f0f2b024da13e90691ecb5e6091ab041f2b38928386f,71866b8d9182bdecbf57f9ed5df9fff895b403207783dad1719b2a80ba90de3a,de9c4b2d0cceab126d522f8d998a1ca58d9b5b7f67f68da44b2e9946e26610d0,02907b7337da1c47436d7f17047cda2900d0cb122000d43cfea897b3b0efe7ad,947c333b43bf6080c92f22454152b7408fe02134a671a3aeb356b45f25df7e4b,f13d810bd04c67eba562e638112b27a4eda6a0b719b297436de8d10ac5e2af9f,02a3eade4fb082ec8bbe04e882023cf1a85f57a15e39d57711287c0062fc13ec,db7a163276789ee67cb20a8a3272b214d800000fbcbe8f292e8451c6ac428bfd,c12f9e7f0a48b7b640eb765dc0882be79f0b47f79324f07b6ec0c0ea7866e5d0,5f27ad92608cd950d76431e403ffd2a121c6fa5a6d73035f251f5d98c51f6b75,22f78f843351413c3037c57dbc2fe539e774fa871eebb606b07d4d0642a2652b,91d0651e22969b9011e0d15159fb07d3fe42f5398a7bd28d4ff9e5b00d314ecc,71028d0507de0effb9f04b6fbb75009e814a75614befd78534d67ff3f53b6f2d,def933487ffe40ee7811e9f150717b1ce50f34f24d4359de3f3f0827619c6aa7,db7ab7884a10a8f54f7ab32aa0ebf4b4f434ef4e3c7c4cd18697d7e96535b444,5ca203a2be6aacd785af9dae86d0994ca389f0fc0d93c168c7dbfdefc77d88ab,7d06b7ea5244493fb29f5e22fb6239156c3329f1b10a026c262f12fe3e477f3e,7cd7900a8039a4d8bcbcbbae07e187e6f82783c6a18ccb8fd34cf66934458527,9f69b2206a01cf759da6d505c8726700162e09a7cad765d1aa6922fc692c58dc,aac63f500550a86af32cbb2de77103f0d4af9cd28433dc7588a367ad5b3792b3,1dc99eaba75be72c82e9cf5d93093fa1c0d978d6a47960fa5a47a022061ceb4a,e615f98682eb354867811253e46425f2f0db99f95a34dd8cb832095ac5526180,5712028945c838f2cf61a76fd61c1704f7e5ea2b0934ee5de51199cf07b50b6e,05a45c0c7ef111642c285f7517f37e0dbbce9ef002777152a7aeae78d4c8e808,f86cc25e415130d87802bc2b3667e59f321aeeb09b86d816d818b62ffb574887,7322849749a0b601dd5d39bd69a42d6e581e05737889904bc11aecbcf2f3c37f,126771072ecf7913ce7889ece4ae549a811f630cd46fb072fe7f9b36c7f89e3d,068eb5f255a74ad3af24ef065bc4d120a5df05302daf51b9d0967518d736c6a7,21465b91bbfc35f0bd8f979cbce3886ef31bb1bbc91c5481e9df9ef27f8df9f9,4e0201d550564f30f3a7aa4be48dc5c3c89e3d082ee7cabb1a7be1149cdf3ad3,f9a2e2c3513bb2de21d0272b76144cf91291666bc29fe88dc90a31317bc8131c,87ffeb38e2412c6dcd4b461cca5cdb19eb4c698e2a3c344206488b1bc22d8396,82527ae93825f0d7bb4c27d20b00e565182b43819194c2d7292e2f1bd1c9467a,4a7eff5d0dc0ff25214e7566b743329412977987bb77bd29d7def973e7bc53f2,016c20df29f5664ac51136c0062966777a4e05466c59df53e382c75f08ce3c84,2ae4316a6a3cd76a5dcc6eedd999f972adefee0a0ae5e4458593e5141a2af2c7,8ca709b94094f87f75dca82258a5932e0893932e617148eb3cfe22077db1c090,4d6436a1358f602a9efd6086f02e20735c57efd8aeced0520ee84a7feced6edb,be72ac63dcf20922a37d25845fe7a7f5823db5171226034aab13adb21f2777b2
"101843","0","1","10087301","5059308","0","510333","1","0","0","-20","0","0.75","BOSS戰(VERY HARD)","bgm_M447","0","0","-70","0.8","100000","0","1","30","528","610087031","101843","10087","1008703","3","2022/06/19 16:00:00","0","1","0","480","610087003","180","0","0.03","2022/06/29 15:59:59","-77","0","10087201","0.75","bgm_M447","1.5","0","90"
"101843","0","0","10087401","0","0","0","1","0","0","-20","0","0","0","bgm_M447","0","0","0","0","100000","0","1","0","0","610087041","101843","10087","1008704","4","2022/06/19 16:00:00","0","1","0","0","610087004","180","0","0.03","2022/06/29 15:59:59","0","0","0","0","bgm_M447","1.5","0","90"
"101843","0","0","10087401","0","0","0","1","0","0","-20","0","0","0","bgm_M447","0","0","0","0","100000","0","1","0","0","610087041","101843","10087","1008705","5","2022/06/19 16:00:00","0","1","0","0","610087004","180","0","0.03","2022/06/29 15:59:59","0","0","0","0","bgm_M447","1.5","0","90"
"81008801","0","0","10088101","5088301","1","510331","1","0","0","-70","0","0.8","BOSS戰（NORMAL）","bgm_M568","0","3","-85","0.8","100000","0","1","20","451","610088011","81008801","10088","1008801","1","2022/07/01 16:00:00","0","1","0","800","610088001","300","0","0.03","2022/07/19 15:59:59","-28","0","10088102","0.75","bgm_M568","1.5","0","90"
"81008802","0","0","10088201","5088302","1","510332","1","0","0","-70","0","0.8","BOSS戰（HARD）","bgm_M568","0","1","-10","0.8","100000","0","1","30","-230","610088021","81008802","10088","1008802","2","2022/07/01 16:00:00","0","1","0","145","610088002","300","0","0.03","2022/07/19 15:59:59","31","0","10088201","0.75","bgm_M568","1.5","0","90"
"81008802","0","1","10088301","5088308","0","510333","1","0","0","-70","0","0.8","Boss戰（VERY HARD）","bgm_M568","0","0","-70","0.8","100000","0","1","30","444","610088031","81008802","10088","1008803","3","2022/07/01 16:00:00","0","1","0","480","610088003","300","0","0.03","2022/07/19 15:59:59","-56","0","10088201","0.75","bgm_M568","1.5","0","90"
"81008802","0","0","10088401","0","0","0","1","0","0","-40","0","0","0","bgm_M568","0","0","0","0","100000","0","1","0","0","610088041","81008802","10088","1008804","4","2022/07/01 16:00:00","0","1","0","0","610088004","300","0","0.03","2022/07/19 15:59:59","0","0","0","0","bgm_M568","2.4","0","90"
"81008802","0","0","10088401","0","0","0","1","0","0","-40","0","0","0","bgm_M568","0","0","0","0","100000","0","1","0","0","610088041","81008802","10088","1008805","5","2022/07/01 16:00:00","0","1","0","0","610088004","300","0","0.03","2022/07/19 15:59:59","0","0","0","0","bgm_M568","2.4","0","90"
"81006101","0","0","10089101","5061301","1","510341","1.15","0","0","-47","0","1.5","BOSS戰（NORMAL）","bgm_M455","0","3","-85","0.5","100000","0","1.15","20","395","610089011","81006101","10089","1008901","1","2022/07/19 16:00:00","0","1","0","800","610089001","140","0","0.03","2022/07/28 15:59:59","-51","0","10089102","1.22","bgm_M455","0.83","0","90"
"81006102","0","0","10089201","5061302","1","510342","1.15","0","0","-47","0","1.5","BOSS戰（HARD）","bgm_M455","0","1","-10","0.5","100000","0","1.15","30","-17","610089021","81006102","10089","1008902","2","2022/07/19 16:00:00","0","1","0","145","610089002","140","0","0.03","2022/07/28 15:59:59","18","0","10089201","1.22","bgm_M455","0.83","0","90"
"81006102","0","1","10089301","5061308","0","510342","1.15","0","0","-47","0","1.75","Boss戰（VERY HARD）","bgm_M455","0","0","-70","0.5","100000","0","1.15","30","514","610089031","81006102","10089","1008903","3","2022/07/19 16:00:00","0","1","0","480","610089003","140","0","0.03","2022/07/28 15:59:59","-51","0","10089201","1.22","bgm_M455","0.83","0","90"
"81006102","0","0","10089401","0","0","0","1","0","0","-47","0","0","0","bgm_M455","0","0","0","0","100000","0","1","0","0","610089041","81006102","10089","1008904","4","2022/07/19 16:00:00","0","1","0","0","610089004","140","0","0.03","2022/07/28 15:59:59","0","0","0","0","bgm_M455","0.83","0","90"
"81006102","0","0","10089401","0","0","0","1","0","0","-47","0","0","0","bgm_M455","0","0","0","0","100000","0","1","0","0","610089041","81006102","10089","1008905","5","2022/07/19 16:00:00","0","1","0","0","610089004","140","0","0.03","2022/07/28 15:59:59","0","0","0","0","bgm_M455","0.83","0","90"
"81009001","0","0","10090101","5090301","1","510331","1","0","0","-45","0","1","BOSS戰(NORMAL)","bgm_M577","0","3","-85","0.57","100000","0","1","20","510","610090011","81009001","10090","1009001","1","2022/08/01 16:00:00","0","1","0","500","610090001","240","0","0.03","2022/08/19 15:59:59","-85","0","10090102","0.9","bgm_M577","1.18","0","90"
"81009002","0","0","10090201","5090302","1","510332","1","0","0","-45","0","1","BOSS戰(HARD)","bgm_M577","0","1","-10","0.57","100000","0","1","30","-20","610090021","81009002","10090","1009002","2","2022/08/01 16:00:00","0","1","0","145","610090002","240","0","0.03","2022/08/19 15:59:59","-10","0","10090201","0.9","bgm_M577","1.18","0","90"
"81009002","0","1","10090301","5090308","0","510333","1","0","0","-45","0","0.8","BOSS戰(VERY HARD)","bgm_M577","0","0","-70","0.57","100000","0","1","30","514","610090031","81009002","10090","1009003","3","2022/08/01 16:00:00","0","1","0","480","610090003","240","0","0.03","2022/08/19 15:59:59","-50","0","10090201","0.9","bgm_M577","1.18","0","90"
"81009002","0","0","10090401","0","0","0","1","0","0","-45","0","0","0","bgm_M577","0","0","0","0","100000","0","1","0","0","610090041","81009002","10090","1009004","4","2022/08/01 16:00:00","0","1","0","0","610090004","240","0","0.03","2022/08/19 15:59:59","0","0","0","0","bgm_M577","1.18","0","90"
"81009002","0","0","10090401","0","0","0","1","0","0","-45","0","0","0","bgm_M577","0","0","0","0","100000","0","1","0","0","610090041","81009002","10090","1009005","5","2022/08/01 16:00:00","0","1","0","0","610090004","240","0","0.03","2022/08/19 15:59:59","0","0","0","0","bgm_M577","1.18","0","90"
"81006401","0","0","10091101","5064301","1","510331","1","0","0","-50","0","0.85","BOSS戰(NORMAL)","bgm_M461","0","3","-105","0.67","100000","0","1","20","875","610091011","81006401","10091","1009101","1","2022/08/19 16:00:00","0","1","0","770","610091001","100","0","0.03","2022/08/28 15:59:59","-20","0","10091101","0.85","bgm_M461","1.25","0","90"
"81006402","0","0","10091201","5064302","1","510332","1","0","0","-50","0","0.85","BOSS戰(HARD)","bgm_M461","0","1","-35","0.67","100000","0","1","30","-229","610091021","81006402","10091","1009102","2","2022/08/19 16:00:00","0","1","0","145","610091002","100","0","0.03","2022/08/28 15:59:59","-140","0","10091201","0.85","bgm_M461","1.25","0","90"
"81006402","0","1","10091301","5064308","0","510333","1","0","0","-50","0","0.85","BOSS戰(VERY HARD)","bgm_M461","0","0","-70","0.67","100000","0","1","30","512","610091031","81006402","10091","1009103","3","2022/08/19 16:00:00","0","1","0","480","610091003","100","0","0.03","2022/08/28 15:59:59","-60","0","10091201","0.85","bgm_M461","1.25","0","90"
"81006402","0","0","10091401","0","0","0","1","0","0","-50","0","0","0","bgm_M461","0","0","0","0","100000","0","1","0","0","610091041","81006402","10091","1009104","4","2022/08/19 16:00:00","0","1","0","0","610091004","100","0","0.03","2022/08/28 15:59:59","0","0","0","0","bgm_M461","1.25","0","90"
"81006402","0","0","10091401","0","0","0","1","0","0","-50","0","0","0","bgm_M461","0","0","0","0","100000","0","1","0","0","610091041","81006402","10091","1009105","5","2022/08/19 16:00:00","0","1","0","0","610091004","100","0","0.03","2022/08/28 15:59:59","0","0","0","0","bgm_M461","1.25","0","90"
"103021","0","0","10092101","5092301","1","510021","1","0","0","-70","0","0.75","BOSS戰（NORMAL）","bgm_M585","0","3","-125","0.75","100000","0","1","20","410","610092011","103021","10092","1009201","1","2022/09/01 16:00:00","0","1","0","0","610092001","150","0","0.03","2022/09/19 15:59:59","-30","0","10092101","0.75","bgm_M585","1.5","0","90"
"103011","0","0","10092201","5092302","1","510022","1","0","0","-70","0","0.75","BOSS戰（HARD）","bgm_M585","0","1","-10","0.75","100000","0","1","30","-20","610092021","103011","10092","1009202","2","2022/09/01 16:00:00","0","1","0","145","610092002","150","0","0.03","2022/09/19 15:59:59","10","0","10092201","0.75","bgm_M585","1.5","0","90"
"103011","0","1","10092301","5092308","0","510022","1","0","0","-70","0","0.75","Boss戰（VERY HARD）","bgm_M585","0","0","-70","0.75","100000","0","1","30","514","610092031","103011","10092","1009203","3","2022/09/01 16:00:00","0","1","0","480","610092003","150","0","0.03","2022/09/19 15:59:59","-50","0","10092201","0.75","bgm_M585","1.5","0","90"
"103011","0","0","10092401","0","0","0","1","0","0","-70","0","0","0","bgm_M585","0","0","0","0","100000","0","1","0","0","610092041","103011","10092","1009204","4","2022/09/01 16:00:00","0","1","0","0","610092004","150","0","0.03","2022/09/19 15:59:59","0","0","0","0","bgm_M585","1.5","0","90"
"103011","0","0","10092401","0","0","0","1","0","0","-70","0","0","0","bgm_M585","0","0","0","0","100000","0","1","0","0","610092041","103011","10092","1009205","5","2022/09/01 16:00:00","0","1","0","0","610092004","150","0","0.03","2022/09/19 15:59:59","0","0","0","0","bgm_M585","1.5","0","90"
"81006601","0","0","10093101","5066301","1","510331","1","0","0","-54","0","0.7","BOSS戰（NORMAL）","bgm_M470","0","3","-85","0.5","100000","0","1","20","482","610093011","81006601","10093","1009301","1","2022/09/19 16:00:00","0","1","0","770","610093001","440","0","0.03","2022/09/28 15:59:59","-35","0","10093102","1","bgm_M470","1","0","90"
"81006602","0","0","10093201","5066302","1","510332","1","0","0","-54","0","0.7","Boss戰（HARD）","bgm_M470","0","1","110","0.5","100000","0","1","30","-237","610093021","81006602","10093","1009302","2","2022/09/19 16:00:00","0","1","0","720","610093002","440","0","0.03","2022/09/28 15:59:59","-152","0","10093201","1","bgm_M470","1","0","90"
"81006602","0","1","10093301","5066308","0","510333","1","0","0","-54","0","0.7","Boss戰（VERY HARD）","bgm_M470","0","0","-40","0.5","100000","0","1","30","502","610093031","81006602","10093","1009303","3","2022/09/19 16:00:00","0","1","0","490","610093003","440","0","0.03","2022/09/28 15:59:59","-51","0","10093201","1","bgm_M470","1","0","90"
"81006602","0","0","10093401","0","0","0","1","0","0","-54","0","0","0","bgm_M470","0","0","0","0","100000","0","1","0","0","610093041","81006602","10093","1009304","4","2022/09/19 16:00:00","0","1","0","0","610093004","440","0","0.03","2022/09/28 15:59:59","0","0","0","0","bgm_M470","1","0","90"
"81006602","0","0","10093401","0","0","0","1","0","0","-54","0","0","0","bgm_M470","0","0","0","0","100000","0","1","0","0","610093041","81006602","10093","1009305","5","2022/09/19 16:00:00","0","1","0","0","610093004","440","0","0.03","2022/09/28 15:59:59","0","0","0","0","bgm_M470","1","0","90"
"102093","0","0","10094101","5094301","1","510331","1","0","0","-50","0","0.6","BOSS戰（NORMAL）","bgm_M598","0","3","-85","1.05","100000","0","1","20","898","610094011","102093","10094","1009401","1","2022/10/02 16:00:00","0","1","0","800","610094001","250","0","0.03","2022/10/20 15:59:59","-59","0","10094101","0.45","bgm_M598","2.2","0","90"
"102113","0","0","10094201","5094302","1","510332","1","0","0","-50","0","0.6","BOSS戰（HARD）","bgm_M598","0","1","-10","1.05","100000","0","1","30","-76","610094021","102113","10094","1009402","2","2022/10/02 16:00:00","0","1","0","145","610094002","250","0","0.03","2022/10/20 15:59:59","-204","0","10094201","0.45","bgm_M598","2.2","0","90"
"102113","0","1","10094301","5094308","0","510333","1","0","0","-50","0","0.6","Boss戰（VERY HARD）","bgm_M598","0","0","-70","1.05","100000","0","1","30","478","610094031","102113","10094","1009403","3","2022/10/02 16:00:00","0","1","0","480","610094003","250","0","0.03","2022/10/20 15:59:59","-81","0","10094201","0.5","bgm_M598","2.2","0","90"
"102113","0","0","10094401","0","0","0","1","0","0","-50","0","0","0","bgm_M598","0","0","0","0","100000","0","1","0","0","610094041","102113","10094","1009404","4","2022/10/02 16:00:00","0","1","0","0","610094004","250","0","0.03","2022/10/20 15:59:59","0","0","0","0","bgm_M598","2.2","0","90"
"102113","0","0","10094401","0","0","0","1","0","0","-50","0","0","0","bgm_M598","0","0","0","0","100000","0","1","0","0","610094041","102113","10094","1009405","5","2022/10/02 16:00:00","0","1","0","0","610094004","250","0","0.03","2022/10/20 15:59:59","0","0","0","0","bgm_M598","2.2","0","90"
"81006801","0","0","10095101","5068301","1","510331","1","0","0","-47","0","0.8","BOSS戰（NORMAL）","bgm_M481","0","3","-85","0.8","100000","0","1","20","395","610095011","81006801","10095","1009501","1","2022/10/19 16:00:00","0","1","0","800","610095001","280","0","0.03","2022/10/28 15:59:59","-51","0","10095102","0.65","bgm_M481","1.7","0","90"
"81006802","0","0","10095201","5068302","1","510332","1","0","0","-47","0","0.8","BOSS戰（HARD）","bgm_M481","0","1","-10","0.8","100000","0","1","30","-17","610095021","81006802","10095","1009502","2","2022/10/19 16:00:00","0","1","0","145","610095002","280","0","0.03","2022/10/28 15:59:59","18","0","10095201","0.65","bgm_M481","1.7","0","90"
"81006802","0","1","10095301","5068308","0","510333","1","0","0","-47","0","0.8","Boss戰（VERY HARD）","bgm_M481","0","0","-70","0.8","100000","0","1","30","514","610095031","81006802","10095","1009503","3","2022/10/19 16:00:00","0","1","0","480","610095003","280","0","0.03","2022/10/28 15:59:59","-51","0","10095201","0.65","bgm_M481","1.7","0","90"
"81006802","0","0","10095401","0","0","0","1","0","0","-47","0","0","0","bgm_M481","0","0","0","0","100000","0","1","0","0","610095041","81006802","10095","1009504","4","2022/10/19 16:00:00","0","1","0","0","610095004","280","0","0.03","2022/10/28 15:59:59","0","0","0","0","bgm_M481","1.7","0","90"
"81006802","0","0","10095401","0","0","0","1","0","0","-47","0","0","0","bgm_M481","0","0","0","0","100000","0","1","0","0","610095041","81006802","10095","1009505","5","2022/10/19 16:00:00","0","1","0","0","610095004","280","0","0.03","2022/10/28 15:59:59","0","0","0","0","bgm_M481","1.7","0","90"
"102593","0","0","10096101","5096301","1","510331","1","0","0","-120","0","1.1","BOSS戰（NORMAL）","bgm_M604","0","3","-85","0.6","100000","0","0.8","20","900","610096011","102593","10096","1009601","1","2022/11/01 16:00:00","0","1","0","800","610096001","380","0","0.03","2022/11/19 15:59:59","-51","0","10096102","0.8","bgm_M604","1.3","0","90"
"102603","0","0","10096201","5096302","1","510332","1","0","0","-120","0","1.1","BOSS戰（HARD）","bgm_M604","0","1","-10","0.6","100000","0","0.8","30","172","610096021","102603","10096","1009602","2","2022/11/01 16:00:00","0","1","0","145","610096002","380","0","0.03","2022/11/19 15:59:59","-15","0","10096201","0.8","bgm_M604","1.3","0","90"
"102603","0","1","10096301","5096308","0","510333","1","0","0","-120","0","1.1","Boss戰（VERY HARD）","bgm_M604","0","0","-70","0.6","100000","0","0.8","30","514","610096031","102603","10096","1009603","3","2022/11/01 16:00:00","0","1","0","480","610096003","380","0","0.03","2022/11/19 15:59:59","-51","0","10096201","0.8","bgm_M604","1.3","0","90"
"102603","0","0","10096401","0","0","0","1","0","0","-120","0","0","0","bgm_M604","0","0","0","0","100000","0","1","0","0","610096041","102603","10096","1009604","4","2022/11/01 16:00:00","0","1","0","0","610096004","380","0","0.03","2022/11/19 15:59:59","0","0","0","0","bgm_M604","1.3","0","90"
"102603","0","0","10096401","0","0","0","1","0","0","-120","0","0","0","bgm_M604","0","0","0","0","100000","0","1","0","0","610096041","102603","10096","1009605","5","2022/11/01 16:00:00","0","1","0","0","610096004","380","0","0.03","2022/11/19 15:59:59","0","0","0","0","bgm_M604","1.3","0","90"
"81007001","0","0","10097101","5070301","1","510351","1","1","0","-50","10","0.65","BOSS戰（NORMAL）","bgm_M489","0","3","-105","0.94","0","-13","1","20","316","610097011","81007001","10097","1009701","1","2022/11/18 16:00:00","0","1","0","185","610097001","140","0","0","2022/11/27 15:59:59","-25","0","10097103","0.5","bgm_M489","2","1","90"
"81007002","0","0","10097201","5070302","1","510352","1","1","0","-50","10","0.65","BOSS戰（HARD）","bgm_M489","0","1","-35","0.94","0","-13","1","30","-239","610097021","81007002","10097","1009702","2","2022/11/18 16:00:00","0","1","0","145","610097002","140","0","0","2022/11/27 15:59:59","-200","0","10097201","0.5","bgm_M489","2","1","90"
"81007002","0","1","10097301","5070308","0","510353","1","1","0","-50","10","0.65","Boss戰（VERY HARD）","bgm_M489","0","0","-70","0.94","0","-13","1","30","468","610097031","81007002","10097","1009703","3","2022/11/18 16:00:00","0","1","0","480","610097003","140","0","0","2022/11/27 15:59:59","-75","0","10097201","0.5","bgm_M489","2","1","90"
"81007002","0","0","10097401","0","0","0","1","1","0","-50","0","0","0","bgm_M489","0","0","0","0","0","0","1","0","0","610097041","81007002","10097","1009704","4","2022/11/18 16:00:00","0","1","0","0","610097004","140","0","0","2022/11/27 15:59:59","0","0","0","0","bgm_M489","2","3","90"
"81007002","0","0","10097401","0","0","0","1","1","0","-50","0","0","0","bgm_M489","0","0","0","0","0","0","1","0","0","610097041","81007002","10097","1009705","5","2022/11/18 16:00:00","0","1","0","0","610097004","140","0","0","2022/11/27 15:59:59","0","0","0","0","bgm_M489","2","3","90"
"81000405","0","0","10098101","5098301","1","510331","1","0","0","-85","0","0.8","BOSS戰（NORMAL）","bgm_M611","0","3","-85","0.8","100000","-5","0.9","20","439","610098011","81000405","10098","1009801","1","2022/12/01 16:00:00","0","1","0","800","610098001","260","0","0.03","2022/12/19 15:59:59","-69","0","10098103","0.8","bgm_M611","1.35","0","90"
"81000406","0","0","10098201","5098302","1","510332","1","0","0","-85","0","0.8","BOSS戰（HARD）","bgm_M611","0","1","-10","0.8","100000","-5","0.9","30","-184","610098021","81000406","10098","1009802","2","2022/12/01 16:00:00","0","1","0","145","610098002","260","0","0.03","2022/12/19 15:59:59","-4","0","10098201","0.8","bgm_M611","1.35","0","90"
"81000406","0","1","10098301","5098308","0","510333","1","0","0","-85","0","0.8","Boss戰（VERY HARD）","bgm_M611","0","0","-70","0.8","100000","-5","0.9","30","525","610098031","81000406","10098","1009803","3","2022/12/01 16:00:00","0","1","0","480","610098003","260","0","0.03","2022/12/19 15:59:59","-82","0","10098201","0.8","bgm_M611","1.35","0","90"
"81000406","0","0","10098401","0","0","0","1","0","0","-120","0","0","0","bgm_M611","0","0","0","0","100000","0","1","0","0","610098041","81000406","10098","1009804","4","2022/12/01 16:00:00","0","1","0","0","610098004","260","0","0.03","2022/12/19 15:59:59","0","0","0","0","bgm_M611","1.3","0","90"
"81000406","0","0","10098401","0","0","0","1","0","0","-120","0","0","0","bgm_M611","0","0","0","0","100000","0","1","0","0","610098041","81000406","10098","1009805","5","2022/12/01 16:00:00","0","1","0","0","610098004","260","0","0.03","2022/12/19 15:59:59","0","0","0","0","bgm_M611","1.3","0","90"
"81007201","0","0","10099101","5072301","1","510331","1","0","0","-120","0","0.7","BOSS戰（NORMAL）","bgm_M499","0","3","-85","0.7","100000","0","0.8","20","900","610099011","81007201","10099","1009901","1","2022/12/19 16:00:00","60","1","0","800","610099001","380","0","0.03","2022/12/28 15:59:59","-51","0","10099101","0.8","bgm_M499","1.3","0","90"
"81007202","0","0","10099201","5072302","1","510332","1","0","0","-120","0","0.7","BOSS戰（HARD）","bgm_M499","0","1","-10","0.7","100000","0","0.8","30","176","610099021","81007202","10099","1009902","2","2022/12/19 16:00:00","60","1","0","145","610099002","380","0","0.03","2022/12/28 15:59:59","18","0","10099201","0.8","bgm_M499","1.3","0","90"
"81007202","0","1","10099301","5072308","0","510333","1","0","0","-120","0","0.7","Boss戰（VERY HARD）","bgm_M499","0","0","-70","0.7","100000","0","0.8","30","514","610099031","81007202","10099","1009903","3","2022/12/19 16:00:00","60","1","0","480","610099003","380","0","0.03","2022/12/28 15:59:59","-51","0","10099201","0.8","bgm_M499","1.3","0","90"
"81007202","0","0","10099401","0","0","0","1","0","0","-120","0","0","0","bgm_M499","0","0","0","0","100000","0","1","0","0","610099041","81007202","10099","1009904","4","2022/12/19 16:00:00","0","1","0","0","610099004","380","0","0.03","2022/12/28 15:59:59","0","0","0","0","bgm_M499","1.3","0","90"
"81007202","0","0","10099401","0","0","0","1","0","0","-120","0","0","0","bgm_M499","0","0","0","0","100000","0","1","0","0","610099041","81007202","10099","1009905","5","2022/12/19 16:00:00","0","1","0","0","610099004","380","0","0.03","2022/12/28 15:59:59","0","0","0","0","bgm_M499","1.3","0","90"
"81010001","0","0","10100101","5100301","1","510401","1.1","0","0","-70","0","1","BOSS戰（NORMAL）","bgm_M621","0","3","-125","0.67","100000","0","1.1","20","555","610100011","81010001","10100","1010001","1","2023/01/02 16:00:00","25","1","0","0","610100001","150","0","0.03","2023/01/20 15:59:59","-74","0","10100102","0.75","bgm_M621","1.5","0","90"
"81010002","0","0","10100201","5100302","1","510402","1.1","0","0","-70","0","1","BOSS戰（HARD）","bgm_M621","0","1","-10","0.67","100000","0","1.1","30","-242","610100021","81010002","10100","1010002","2","2023/01/02 16:00:00","25","1","0","145","610100002","150","0","0.03","2023/01/20 15:59:59","12","0","10100201","0.75","bgm_M621","1.5","0","90"
"81010002","0","1","10100301","5100308","0","510402","1.1","0","0","-70","0","1","Boss戰（VERY HARD）","bgm_M621","0","0","-70","0.67","100000","0","1.1","30","483","610100031","81010002","10100","1010003","3","2023/01/02 16:00:00","25","1","0","480","610100003","150","0","0.03","2023/01/20 15:59:59","-67","0","10100201","0.75","bgm_M621","1.5","0","90"
"81010002","0","0","10100401","0","0","0","1.1","0","0","-70","0","0","0","bgm_M621","0","0","0","0","100000","0","1.1","0","0","610100041","81010002","10100","1010004","4","2023/01/02 16:00:00","0","1","0","0","610100004","150","0","0.03","2023/01/20 15:59:59","0","0","0","0","bgm_M621","1.5","0","90"
"81010002","0","0","10100401","0","0","0","1.1","0","0","-70","0","0","0","bgm_M621","0","0","0","0","100000","0","1.1","0","0","610100041","81010002","10100","1010005","5","2023/01/02 16:00:00","0","1","0","0","610100004","150","0","0.03","2023/01/20 15:59:59","0","0","0","0","bgm_M621","1.5","0","90"
"81007401","0","0","10101101","5074301","1","510331","1","0","0","-45","0","0.83","BOSS戰（NORMAL）","bgm_M511","0","3","-85","0.95","100000","0","1","20","578","610101011","81007401","10101","1010101","1","2023/01/19 16:00:00","0","1","0","770","610101001","205","0","0.03","2023/01/28 15:59:59","-35","0","10101102","0.75","bgm_M511","1.55","0","90"
"81007402","0","0","10101201","5074302","1","510332","1","0","0","-45","0","0.83","Boss戰（HARD）","bgm_M511","0","1","110","0.95","100000","0","1","30","-237","610101021","81007402","10101","1010102","2","2023/01/19 16:00:00","0","1","0","720","610101002","205","0","0.03","2023/01/28 15:59:59","-188","0","10101201","0.75","bgm_M511","1.55","0","90"
"81007402","0","1","10101301","5074308","0","510333","1","0","0","-45","0","0.87","Boss戰（VERY HARD）","bgm_M511","0","0","-40","0.95","100000","0","1","30","502","610101031","81007402","10101","1010103","3","2023/01/19 16:00:00","0","1","0","490","610101003","205","0","0.03","2023/01/28 15:59:59","-51","0","10101201","0.75","bgm_M511","1.55","0","90"
"81007402","0","0","10101401","0","0","0","1","0","0","-45","0","0","0","bgm_M511","0","0","0","0","100000","0","1","0","0","610101041","81007402","10101","1010104","4","2023/01/19 16:00:00","0","1","0","0","610101004","205","0","0.03","2023/01/28 15:59:59","0","0","0","0","bgm_M511","1.55","0","90"
"81007402","0","0","10101401","0","0","0","1","0","0","-45","0","0","0","bgm_M511","0","0","0","0","100000","0","1","0","0","610101041","81007402","10101","1010105","5","2023/01/19 16:00:00","0","1","0","0","610101004","205","0","0.03","2023/01/28 15:59:59","0","0","0","0","bgm_M511","1.55","0","90"
"81010201","0","0","10102101","5102301","1","510411","1","0","0","-85","0","0.7","BOSS戰（NORMAL）","bgm_M625","0","3","-85","0.7","100000","-5","0.8","20","883","610102011","81010201","10102","1010201","1","2023/02/01 16:00:00","70","1","0","800","610102001","185","0","0.03","2023/02/19 15:59:59","-93","0","10102101","0.8","bgm_M625","1.25","0","90"
