a6b6735dab70f149d18e598ffaa1c8a5419a310d07cba1de5b5c7166c4d1af7c,8f0370373e13be4120e43453e2e1338f0f9f4e686932d3d79c2e797f99ad010d,de54e101f5413d7199e0ba13bb7a654167c2847d2a62c38afbf24aa6d1d9abba,2e8bf01696d2bfa2337bef989f637f034724c43dd50628cb8c8ed78a65538eb9,16272d7b19783af14ed890ccf3f7f8f4bd6a0ed87debe73d17408d07353f4ce3,eb2d9fa2f856298c6bf7f6307e7bd7335fa39c691148d6e84c09337542de9115,85e82dbfc782e3cafa0d3668ecebea97244998bcccb74dd3188a70670897cca9,371de9400d19ebb7d6c1a0ec88dff97675a7a2f6c97476d6f87596e22eb8e08c,6b4179e16d7c1a77af2734fa354d881fd508f598bc2decb85791805a0a5b027e,e872ad9b14f68f7b6e89ffebd7376e24b54e76838cbc2e979ea8008796a7e205,7827ba932b9a00d4ab35608e5221c859eeccabb1aa94b8f42adec6fcf38766b7,0262e8a5d25329f658ce181ce2b7ac818e8d348a896c68337855a786ced8ebe4,b22aa49bc70de352c666aee9cdd7e0ffc5cdb31ac4c0f3831e48b528ee323533,dd0d0661e78e03f9b9ef69981780a31542b196b6c56b2ce0ff863bce49df987b,60fcc345113a3cb85daabc3a607a5475833196a255a7921b3f9bfc55bfcc4a31,484c35a30c6cbf576dfb888beb40c106fbe4dc2b3cbc1cace0ca5791402b1c63,c9e615007d524eb87b26b850199d49d1f098e1326a1f585084983c2f23eff9d0,30d1fedd8498f74a0774edaf0dc2cec0f928080361f124b4d118db632cfb5196,1e995e54862e1f138272160149295dfe90d40e8defa394c972918aa81e1ba563,75d0437ef4dbd8a40cd92f2c3bde729ad39a349d19e68833d17539215ce4fd73,15754100ccd7d5e5b7b3c48d5727031dc17170bbdd1709c0b3f65dc5fc889abd,bea2dbd10bee3289171c930495e1637e89ff6105b5f06747ca9920a4234342f0,ea85c1538559a71b4984c0ef9b0a37626307f711b51d68e113664070ba292811,dac084875ea6a00b7a4ffb036bb528b46e80c7b806d190bbfe92d1b08121217e,6a1412a5fd953b1a3989d7ab7dd6eb4c8ff4ef5b785db1d0977de6e02ce5c2ac,1e148a6d3c19f7cbd3439933587d443a356998029cf9e5499e8dc107e5a12607,679390a72b36bc83040191f99fe3eb7eb83362a2b0f08199ad2113cd21d7476b,c044b42fdd764509f1a3c8101cdaf468076d8c4b7ea8b44f0fa9100880036e91,5305d4d555695c85c356cfb8c372f201628300ef28aab8e97edace24408101f8,2dfb216258b28b22aed7346b2594e54bdeab4a29c38249982fd694437681e7e4,c60917e2485ceb70e2d95e60583600ca40dd5f4d76e74e58ecc5f36af6b8ccbe,44519ad7e57e8b59a54c1ed14f7794c735c4d2a5450ce1defff6e2c8922f3f3e,030ceb12f333293f709adeaf657bd47a754fa955e09e7b1699ea067f0b6959cb,f64ff8f31c3bb38757cce1e3dfae30064c78b1178f25ea3e742e50337713b8e0,8166e59d9bd8fcf2d99c853dbe066cf7cc443ffff1216aeebe09553731a7830f,e61fc57776c13d243ba550eaada1b74cceaaa43397b6fa2fc71ca941be469e8e,33df5324638bf608725415aed7bf9ca1fb4f04c7f0402be4bdf7835f5efe2413,5b93a1280163bcc555b1900bf3b4bb7a30853ca8116a316fb3ea98a3241349a4,a3da3ab6af8264fa1f2f5d4c3940751b4d6ee106a80c11dc03a43655daa32f8b,3fd2bcf1444b6f735a40f81c8ebfdeb32d74c9494d382a3ddd5ebeb4b02a0c73
"0","0","107","63","63","200501","0","1","2769","63","1","0","63","35382","63","10","0","670050163","63","92","63","0","63","0","0","63","63","30","0","200000008","63","63","63","63","1","10","63","63","0","63"
"0","0","108","64","64","200501","0","1","2812","64","1","0","64","35562","64","10","0","670050164","64","93","64","0","64","0","0","64","64","30","0","200000008","64","64","64","64","1","10","64","64","0","64"
"0","0","108","65","65","200501","0","1","2856","65","1","0","65","35741","65","10","0","670050165","65","94","65","0","65","0","0","65","65","30","0","200000008","65","65","65","65","1","10","65","65","0","65"
"0","0","109","66","66","200501","0","1","2900","66","1","0","66","35920","66","10","0","670050166","66","95","66","0","66","0","0","66","66","30","0","200000008","66","66","66","66","1","10","66","66","0","66"
"0","0","110","67","67","200501","0","1","2944","67","1","0","67","36099","67","10","0","670050167","67","95","67","0","67","0","0","67","67","30","0","200000008","67","67","67","67","1","10","67","67","0","67"
"0","0","110","68","68","200501","0","1","2987","68","1","0","68","36278","68","10","0","670050168","68","96","68","0","68","0","0","68","68","30","0","200000008","68","68","68","68","1","10","68","68","0","68"
"0","0","111","69","69","200501","0","1","3031","69","1","0","69","36457","69","10","0","670050169","69","97","69","0","69","0","0","69","69","30","0","200000008","69","69","69","69","1","10","69","69","0","69"
"0","0","112","70","70","200501","0","1","3075","70","1","0","70","36637","70","10","0","670050170","70","98","70","0","70","0","0","70","70","30","0","200000008","70","70","70","70","1","10","70","70","0","70"
"0","0","112","71","71","200501","0","1","3119","71","1","0","71","36816","71","10","0","670050171","71","98","71","0","71","0","0","71","71","30","0","200000008","71","71","71","71","1","10","71","71","0","71"
"0","0","3","1","1","200600","0","1","28","1","1","0","1","154","1","10","0","670060001","1","2","1","0","1","0","0","1","1","30","0","200000001","1","1","1","1","1","10","1","1","0","1"
"0","0","4","2","2","200600","0","1","31","2","1","0","2","202","2","10","0","670060002","2","3","2","0","2","0","0","2","2","30","0","200000001","2","2","2","2","1","10","2","2","0","2"
"0","0","5","3","3","200600","0","1","34","3","1","0","3","337","3","10","0","670060003","3","4","3","0","3","0","0","3","3","30","0","200000001","3","3","3","3","1","10","3","3","0","3"
"0","0","5","4","4","200600","0","1","49","4","1","0","4","297","4","10","0","670060004","4","4","4","0","4","0","0","4","4","30","0","200000001","4","4","4","4","1","10","4","4","0","4"
"0","0","6","5","5","200600","0","1","73","5","1","0","5","330","5","10","0","670060005","5","5","5","0","5","0","0","5","5","30","0","200000001","5","5","5","5","1","10","5","5","0","5"
"0","0","7","6","6","200600","0","1","96","6","1","0","6","362","6","10","0","670060006","6","6","6","0","6","0","0","6","6","30","0","200000001","6","6","6","6","1","10","6","6","0","6"
"0","0","8","7","7","200600","0","1","119","7","1","0","7","446","7","10","0","670060007","7","7","7","0","7","0","0","7","7","30","0","200000001","7","7","7","7","1","10","7","7","0","7"
"0","0","9","8","8","200600","0","1","142","8","1","0","8","529","8","10","0","670060008","8","8","8","0","8","0","0","8","8","30","0","200000001","8","8","8","8","1","10","8","8","0","8"
"0","0","9","9","9","200600","0","1","153","9","1","0","9","544","9","10","0","670060009","9","8","9","0","9","0","0","9","9","30","0","200000001","9","9","9","9","1","10","9","9","0","9"
"0","0","10","10","10","200600","0","1","163","10","1","0","10","560","10","10","0","670060010","10","9","10","0","10","0","0","10","10","30","0","200000001","10","10","10","10","1","10","10","10","0","10"
"0","0","10","11","11","200600","0","1","174","11","1","0","11","575","11","10","0","670060011","11","9","11","0","11","0","0","11","11","30","0","200000001","11","11","11","11","1","10","11","11","0","11"
"0","0","10","12","12","200600","0","1","184","12","1","0","12","590","12","10","0","670060012","12","9","12","0","12","0","0","12","12","30","0","200000001","12","12","12","12","1","10","12","12","0","12"
"0","0","11","13","13","200600","0","1","203","13","1","0","13","699","13","10","0","670060013","13","10","13","0","13","0","0","13","13","30","0","200000001","13","13","13","13","1","10","13","13","0","13"
"0","0","12","14","14","200600","0","1","222","14","1","0","14","808","14","10","0","670060014","14","11","14","0","14","0","0","14","14","30","0","200000001","14","14","14","14","1","10","14","14","0","14"
"0","0","12","15","15","200600","0","1","241","15","1","0","15","917","15","10","0","670060015","15","11","15","0","15","0","0","15","15","30","0","200000001","15","15","15","15","1","10","15","15","0","15"
"0","0","13","16","16","200600","0","1","260","16","1","0","16","1026","16","10","0","670060016","16","12","16","0","16","0","0","16","16","30","0","200000001","16","16","16","16","1","10","16","16","0","16"
"0","0","14","17","17","200600","0","1","278","17","1","0","17","1135","17","10","0","670060017","17","13","17","0","17","0","0","17","17","30","0","200000001","17","17","17","17","1","10","17","17","0","17"
"0","0","15","18","18","200600","0","1","297","18","1","0","18","1244","18","10","0","670060018","18","14","18","0","18","0","0","18","18","30","0","200000001","18","18","18","18","1","10","18","18","0","18"
"0","0","15","19","19","200600","0","1","316","19","1","0","19","1353","19","10","0","670060019","19","14","19","0","19","0","0","19","19","30","0","200000001","19","19","19","19","1","10","19","19","0","19"
"0","0","16","20","20","200600","0","1","335","20","1","0","20","1462","20","10","0","670060020","20","15","20","0","20","0","0","20","20","30","0","200000001","20","20","20","20","1","10","20","20","0","20"
"0","0","16","21","21","200600","0","1","345","21","1","0","21","1542","21","10","0","670060021","21","15","21","0","21","0","0","21","21","30","0","200000001","21","21","21","21","1","10","21","21","0","21"
"0","0","16","22","22","200600","0","1","356","22","1","0","22","1622","22","10","0","670060022","22","15","22","0","22","0","0","22","22","30","0","200000001","22","22","22","22","1","10","22","22","0","22"
"0","0","16","23","23","200600","0","1","366","23","1","0","23","1702","23","10","0","670060023","23","15","23","0","23","0","0","23","23","30","0","200000001","23","23","23","23","1","10","23","23","0","23"
"0","0","24","24","24","200600","0","1","424","24","1","0","24","1691","24","10","0","670060024","24","24","24","0","24","0","0","24","24","30","0","200000001","24","24","24","24","1","10","24","24","0","24"
"0","0","24","25","25","200600","0","1","446","25","1","0","25","1835","25","10","0","670060025","25","24","25","0","25","0","0","25","25","30","0","200000001","25","25","25","25","1","10","25","25","0","25"
"0","0","25","26","26","200600","0","1","467","26","1","0","26","1978","26","10","0","670060026","26","24","26","0","26","0","0","26","26","30","0","200000001","26","26","26","26","1","10","26","26","0","26"
"0","0","25","27","27","200600","0","1","489","27","1","0","27","2122","27","10","0","670060027","27","25","27","0","27","0","0","27","27","30","0","200000001","27","27","27","27","1","10","27","27","0","27"
"0","0","25","28","28","200600","0","1","510","28","1","0","28","2266","28","10","0","670060028","28","25","28","0","28","0","0","28","28","30","0","200000001","28","28","28","28","1","10","28","28","0","28"
"0","0","26","29","29","200600","0","1","532","29","1","0","29","2409","29","10","0","670060029","29","25","29","0","29","0","0","29","29","30","0","200000001","29","29","29","29","1","10","29","29","0","29"
"0","0","26","30","30","200600","0","1","553","30","1","0","30","2553","30","10","0","670060030","30","25","30","0","30","0","0","30","30","30","0","200000001","30","30","30","30","1","10","30","30","0","30"
"0","0","27","31","31","200600","0","1","598","31","1","0","31","3042","31","10","0","670060031","31","26","31","0","31","0","0","31","31","30","0","200000001","31","31","31","31","1","10","31","31","0","31"
"0","0","29","32","32","200600","0","1","643","32","1","0","32","3530","32","10","0","670060032","32","28","32","0","32","0","0","32","32","30","0","200000001","32","32","32","32","1","10","32","32","0","32"
"0","0","30","33","33","200600","0","1","687","33","1","0","33","4019","33","10","0","670060033","33","29","33","0","33","0","0","33","33","30","0","200000001","33","33","33","33","1","10","33","33","0","33"
"0","0","31","34","34","200600","0","1","732","34","1","0","34","4508","34","10","0","670060034","34","30","34","0","34","0","0","34","34","30","0","200000001","34","34","34","34","1","10","34","34","0","34"
"0","0","32","35","35","200600","0","1","777","35","1","0","35","4996","35","10","0","670060035","35","32","35","0","35","0","0","35","35","30","0","200000001","35","35","35","35","1","10","35","35","0","35"
"0","0","34","36","36","200600","0","1","822","36","1","0","36","5485","36","10","0","670060036","36","33","36","0","36","0","0","36","36","30","0","200000001","36","36","36","36","1","10","36","36","0","36"
"0","0","35","37","37","200600","0","1","867","37","1","0","37","5973","37","10","0","670060037","37","35","37","0","37","0","0","37","37","30","0","200000001","37","37","37","37","1","10","37","37","0","37"
"0","0","36","38","38","200600","0","1","912","38","1","0","38","6462","38","10","0","670060038","38","36","38","0","38","0","0","38","38","30","0","200000001","38","38","38","38","1","10","38","38","0","38"
"0","0","37","39","39","200600","0","1","956","39","1","0","39","6951","39","10","0","670060039","39","37","39","0","39","0","0","39","39","30","0","200000001","39","39","39","39","1","10","39","39","0","39"
"0","0","39","40","40","200600","0","1","1001","40","1","0","40","7439","40","10","0","670060040","40","39","40","0","40","0","0","40","40","30","0","200000001","40","40","40","40","1","10","40","40","0","40"
"0","0","40","41","41","200600","0","1","1046","41","1","0","41","7928","41","10","0","670060041","41","40","41","0","41","0","0","41","41","30","0","200000001","41","41","41","41","1","10","41","41","0","41"
"0","0","44","42","42","200600","0","1","1104","42","1","0","42","8554","42","10","0","670060042","42","43","42","0","42","0","0","42","42","30","0","200000001","42","42","42","42","1","10","42","42","0","42"
"0","0","47","43","43","200600","0","1","1160","43","1","0","43","9180","43","10","0","670060043","43","47","43","0","43","0","0","43","43","30","0","200000001","43","43","43","43","1","10","43","43","0","43"
"0","0","50","44","44","200600","0","1","1218","44","1","0","44","9806","44","10","0","670060044","44","50","44","0","44","0","0","44","44","30","0","200000001","44","44","44","44","1","10","44","44","0","44"
"0","0","53","45","45","200600","0","1","1274","45","1","0","45","10432","45","10","0","670060045","45","54","45","0","45","0","0","45","45","30","0","200000001","45","45","45","45","1","10","45","45","0","45"
"0","0","56","46","46","200600","0","1","1338","46","1","0","46","11571","46","10","0","670060046","46","57","46","0","46","0","0","46","46","30","0","200000001","46","46","46","46","1","10","46","46","0","46"
"0","0","60","47","47","200600","0","1","1403","47","1","0","47","12709","47","10","0","670060047","47","61","47","0","47","0","0","47","47","30","0","200000001","47","47","47","47","1","10","47","47","0","47"
"0","0","63","48","48","200600","0","1","1468","48","1","0","48","13848","48","10","0","670060048","48","65","48","0","48","0","0","48","48","30","0","200000001","48","48","48","48","1","10","48","48","0","48"
"0","0","66","49","49","200600","0","1","1532","49","1","0","49","14987","49","10","0","670060049","49","69","49","0","49","0","0","49","49","30","0","200000001","49","49","49","49","1","10","49","49","0","49"
"0","0","70","50","50","200600","0","1","1596","50","1","0","50","16126","50","10","0","670060050","50","72","50","0","50","0","0","50","50","30","0","200000001","50","50","50","50","1","10","50","50","0","50"
"0","0","73","51","51","200600","0","1","1660","51","1","0","51","17264","51","10","0","670060051","51","75","51","0","51","0","0","51","51","30","0","200000001","51","51","51","51","1","10","51","51","0","51"
"0","0","77","52","52","200600","0","1","1724","52","1","0","52","18403","52","10","0","670060052","52","79","52","0","52","0","0","52","52","30","0","200000001","52","52","52","52","1","10","52","52","0","52"
"0","0","80","53","53","200600","0","1","1788","53","1","0","53","19542","53","10","0","670060053","53","82","53","0","53","0","0","53","53","30","0","200000001","53","53","53","53","1","10","53","53","0","53"
"0","0","83","54","54","200600","0","1","1853","54","1","0","54","20681","54","10","0","670060054","54","87","54","0","54","0","0","54","54","30","0","200000001","54","54","54","54","1","10","54","54","0","54"
"0","0","87","55","55","200600","0","1","1918","55","1","0","55","21819","55","10","0","670060055","55","90","55","0","55","0","0","55","55","30","0","200000001","55","55","55","55","1","10","55","55","0","55"
"0","0","90","56","56","200600","0","1","1982","56","1","0","56","22958","56","10","0","670060056","56","94","56","0","56","0","0","56","56","30","0","200000001","56","56","56","56","1","10","56","56","0","56"
"0","0","94","57","57","200600","0","1","2067","57","1","0","57","24108","57","10","0","670060057","57","97","57","0","57","0","0","57","57","30","0","200000001","57","57","57","57","1","10","57","57","0","57"
"0","0","97","58","58","200600","0","1","2152","58","1","0","58","25258","58","10","0","670060058","58","101","58","0","58","0","0","58","58","30","0","200000001","58","58","58","58","1","10","58","58","0","58"
"0","0","101","59","59","200600","0","1","2238","59","1","0","59","26409","59","10","0","670060059","59","105","59","0","59","0","0","59","59","30","0","200000001","59","59","59","59","1","10","59","59","0","59"
"0","0","104","60","60","200600","0","1","2323","60","1","0","60","27559","60","10","0","670060060","60","109","60","0","60","0","0","60","60","30","0","200000001","60","60","60","60","1","10","60","60","0","60"
"0","0","108","61","61","200600","0","1","2409","61","1","0","61","28709","61","10","0","670060061","61","112","61","0","61","0","0","61","61","30","0","200000001","61","61","61","61","1","10","61","61","0","61"
"0","0","108","62","62","200600","0","1","2479","62","1","0","62","29148","62","10","0","670060062","62","114","62","0","62","0","0","62","62","30","0","200000001","62","62","62","62","1","10","62","62","0","62"
"0","0","108","63","63","200600","0","1","2549","63","1","0","63","29587","63","10","0","670060063","63","115","63","0","63","0","0","63","63","30","0","200000001","63","63","63","63","1","10","63","63","0","63"
"0","0","108","64","64","200600","0","1","2619","64","1","0","64","30026","64","10","0","670060064","64","117","64","0","64","0","0","64","64","30","0","200000001","64","64","64","64","1","10","64","64","0","64"
"0","0","109","65","65","200600","0","1","2689","65","1","0","65","30465","65","10","0","670060065","65","118","65","0","65","0","0","65","65","30","0","200000001","65","65","65","65","1","10","65","65","0","65"
"0","0","109","66","66","200600","0","1","2759","66","1","0","66","30904","66","10","0","670060066","66","120","66","0","66","0","0","66","66","30","0","200000001","66","66","66","66","1","10","66","66","0","66"
"0","0","109","67","67","200600","0","1","2829","67","1","0","67","31343","67","10","0","670060067","67","122","67","0","67","0","0","67","67","30","0","200000001","67","67","67","67","1","10","67","67","0","67"
"0","0","109","68","68","200600","0","1","2899","68","1","0","68","31782","68","10","0","670060068","68","123","68","0","68","0","0","68","68","30","0","200000001","68","68","68","68","1","10","68","68","0","68"
"0","0","109","69","69","200600","0","1","2969","69","1","0","69","32221","69","10","0","670060069","69","125","69","0","69","0","0","69","69","30","0","200000001","69","69","69","69","1","10","69","69","0","69"
"0","0","109","70","70","200600","0","1","3039","70","1","0","70","32660","70","10","0","670060070","70","126","70","0","70","0","0","70","70","30","0","200000001","70","70","70","70","1","10","70","70","0","70"
"0","0","109","71","71","200600","0","1","3109","71","1","0","71","33099","71","10","0","670060071","71","128","71","0","71","0","0","71","71","30","0","200000001","71","71","71","71","1","10","71","71","0","71"
"0","0","3","1","1","200700","23","1","0","1","1","0","1","356","1","10","0","670070001","1","2","1","0","1","0","0","1","1","30","0","200000006","1","1","1","1","1","10","1","1","0","1"
"0","0","8","2","2","200700","23","1","0","2","1","0","2","364","2","10","0","670070002","2","3","2","0","2","0","0","2","2","30","0","200000006","2","2","2","2","1","10","2","2","0","2"
"0","0","5","3","3","200700","26","1","0","3","1","0","3","371","3","10","0","670070003","3","5","3","0","3","0","0","3","3","30","0","200000006","3","3","3","3","1","10","3","3","0","3"
"0","0","5","4","4","200700","29","1","0","4","1","0","4","407","4","10","0","670070004","4","5","4","0","4","0","0","4","4","30","0","200000006","4","4","4","4","1","10","4","4","0","4"
"0","0","7","5","5","200700","36","1","0","5","1","0","5","517","5","10","0","670070005","5","7","5","0","5","0","0","5","5","30","0","200000006","5","5","5","5","1","10","5","5","0","5"
"0","0","7","6","6","200700","80","1","0","6","1","0","6","623","6","10","0","670070006","6","8","6","0","6","0","0","6","6","30","0","200000006","6","6","6","6","1","10","6","6","0","6"
"0","0","7","7","7","200700","101","1","0","7","1","0","7","670","7","10","0","670070007","7","8","7","0","7","0","0","7","7","30","0","200000006","7","7","7","7","1","10","7","7","0","7"
"0","0","8","8","8","200700","123","1","0","8","1","0","8","717","8","10","0","670070008","8","9","8","0","8","0","0","8","8","30","0","200000006","8","8","8","8","1","10","8","8","0","8"
"0","0","8","9","9","200700","144","1","0","9","1","0","9","763","9","10","0","670070009","9","9","9","0","9","0","0","9","9","30","0","200000006","9","9","9","9","1","10","9","9","0","9"
"0","0","8","10","10","200700","165","1","0","10","1","0","10","810","10","10","0","670070010","10","9","10","0","10","0","0","10","10","30","0","200000006","10","10","10","10","1","10","10","10","0","10"
"0","0","8","11","11","200700","185","1","0","11","1","0","11","950","11","10","0","670070011","11","9","11","0","11","0","0","11","11","30","0","200000006","11","11","11","11","1","10","11","11","0","11"
"0","0","9","12","12","200700","204","1","0","12","1","0","12","1089","12","10","0","670070012","12","9","12","0","12","0","0","12","12","30","0","200000006","12","12","12","12","1","10","12","12","0","12"
"0","0","12","13","13","200700","235","1","0","13","1","0","13","1229","13","10","0","670070013","13","14","13","0","13","0","0","13","13","30","0","200000006","13","13","13","13","1","10","13","13","0","13"
"0","0","12","14","14","200700","249","1","0","14","1","0","14","1324","14","10","0","670070014","14","14","14","0","14","0","0","14","14","30","0","200000006","14","14","14","14","1","10","14","14","0","14"
"0","0","12","15","15","200700","262","1","0","15","1","0","15","1418","15","10","0","670070015","15","15","15","0","15","0","0","15","15","30","0","200000006","15","15","15","15","1","10","15","15","0","15"
"0","0","13","16","16","200700","276","1","0","16","1","0","16","1513","16","10","0","670070016","16","15","16","0","16","0","0","16","16","30","0","200000006","16","16","16","16","1","10","16","16","0","16"
"0","0","13","17","17","200700","290","1","0","17","1","0","17","1608","17","10","0","670070017","17","15","17","0","17","0","0","17","17","30","0","200000006","17","17","17","17","1","10","17","17","0","17"
"0","0","13","18","18","200700","303","1","0","18","1","0","18","1702","18","10","0","670070018","18","16","18","0","18","0","0","18","18","30","0","200000006","18","18","18","18","1","10","18","18","0","18"
"0","0","13","19","19","200700","317","1","0","19","1","0","19","1797","19","10","0","670070019","19","16","19","0","19","0","0","19","19","30","0","200000006","19","19","19","19","1","10","19","19","0","19"
"0","0","14","20","20","200700","331","1","0","20","1","0","20","1892","20","10","0","670070020","20","16","20","0","20","0","0","20","20","30","0","200000006","20","20","20","20","1","10","20","20","0","20"
"0","0","14","21","21","200700","344","1","0","21","1","0","21","1986","21","10","0","670070021","21","17","21","0","21","0","0","21","21","30","0","200000006","21","21","21","21","1","10","21","21","0","21"
"0","0","14","22","22","200700","358","1","0","22","1","0","22","2081","22","10","0","670070022","22","17","22","0","22","0","0","22","22","30","0","200000006","22","22","22","22","1","10","22","22","0","22"
"0","0","15","23","23","200700","386","1","0","23","1","0","23","2278","23","10","0","670070023","23","19","23","0","23","0","0","23","23","30","0","200000006","23","23","23","23","1","10","23","23","0","23"
"0","0","17","24","24","200700","415","1","0","24","1","0","24","2475","24","10","0","670070024","24","20","24","0","24","0","0","24","24","30","0","200000006","24","24","24","24","1","10","24","24","0","24"
"0","0","18","25","25","200700","443","1","0","25","1","0","25","2672","25","10","0","670070025","25","22","25","0","25","0","0","25","25","30","0","200000006","25","25","25","25","1","10","25","25","0","25"
"0","0","19","26","26","200700","471","1","0","26","1","0","26","2868","26","10","0","670070026","26","23","26","0","26","0","0","26","26","30","0","200000006","26","26","26","26","1","10","26","26","0","26"
"0","0","20","27","27","200700","499","1","0","27","1","0","27","3065","27","10","0","670070027","27","25","27","0","27","0","0","27","27","30","0","200000006","27","27","27","27","1","10","27","27","0","27"
"0","0","22","28","28","200700","528","1","0","28","1","0","28","3262","28","10","0","670070028","28","26","28","0","28","0","0","28","28","30","0","200000006","28","28","28","28","1","10","28","28","0","28"
"0","0","23","29","29","200700","556","1","0","29","1","0","29","3459","29","10","0","670070029","29","28","29","0","29","0","0","29","29","30","0","200000006","29","29","29","29","1","10","29","29","0","29"
"0","0","24","30","30","200700","603","1","0","30","1","0","30","3869","30","10","0","670070030","30","29","30","0","30","0","0","30","30","30","0","200000006","30","30","30","30","1","10","30","30","0","30"
"0","0","25","31","31","200700","650","1","0","31","1","0","31","4280","31","10","0","670070031","31","29","31","0","31","0","0","31","31","30","0","200000006","31","31","31","31","1","10","31","31","0","31"
"0","0","26","32","32","200700","697","1","0","32","1","0","32","4690","32","10","0","670070032","32","30","32","0","32","0","0","32","32","30","0","200000006","32","32","32","32","1","10","32","32","0","32"
"0","0","27","33","33","200700","744","1","0","33","1","0","33","5101","33","10","0","670070033","33","31","33","0","33","0","0","33","33","30","0","200000006","33","33","33","33","1","10","33","33","0","33"
"0","0","28","34","34","200700","791","1","0","34","1","0","34","5511","34","10","0","670070034","34","31","34","0","34","0","0","34","34","30","0","200000006","34","34","34","34","1","10","34","34","0","34"
"0","0","29","35","35","200700","838","1","0","35","1","0","35","5921","35","10","0","670070035","35","32","35","0","35","0","0","35","35","30","0","200000006","35","35","35","35","1","10","35","35","0","35"
"0","0","31","36","36","200700","885","1","0","36","1","0","36","6332","36","10","0","670070036","36","32","36","0","36","0","0","36","36","30","0","200000006","36","36","36","36","1","10","36","36","0","36"
"0","0","32","37","37","200700","932","1","0","37","1","0","37","6742","37","10","0","670070037","37","33","37","0","37","0","0","37","37","30","0","200000006","37","37","37","37","1","10","37","37","0","37"
"0","0","33","38","38","200700","979","1","0","38","1","0","38","7152","38","10","0","670070038","38","34","38","0","38","0","0","38","38","30","0","200000006","38","38","38","38","1","10","38","38","0","38"
"0","0","34","39","39","200700","1026","1","0","39","1","0","39","7563","39","10","0","670070039","39","34","39","0","39","0","0","39","39","30","0","200000006","39","39","39","39","1","10","39","39","0","39"
"0","0","35","40","40","200700","1073","1","0","40","1","0","40","7973","40","10","0","670070040","40","35","40","0","40","0","0","40","40","30","0","200000006","40","40","40","40","1","10","40","40","0","40"
"0","0","36","41","41","200700","1120","1","0","41","1","0","41","8384","41","10","0","670070041","41","36","41","0","41","0","0","41","41","30","0","200000006","41","41","41","41","1","10","41","41","0","41"
"0","0","37","42","42","200700","1167","1","0","42","1","0","42","8794","42","10","0","670070042","42","36","42","0","42","0","0","42","42","30","0","200000006","42","42","42","42","1","10","42","42","0","42"
"0","0","38","43","43","200700","1214","1","0","43","1","0","43","9204","43","10","0","670070043","43","37","43","0","43","0","0","43","43","30","0","200000006","43","43","43","43","1","10","43","43","0","43"
"0","0","40","44","44","200700","1253","1","0","44","1","0","44","9993","44","10","0","670070044","44","39","44","0","44","0","0","44","44","30","0","200000006","44","44","44","44","1","10","44","44","0","44"
"0","0","41","45","45","200700","1293","1","0","45","1","0","45","10783","45","10","0","670070045","45","41","45","0","45","0","0","45","45","30","0","200000006","45","45","45","45","1","10","45","45","0","45"
"0","0","43","46","46","200700","1332","1","0","46","1","0","46","11572","46","10","0","670070046","46","43","46","0","46","0","0","46","46","30","0","200000006","46","46","46","46","1","10","46","46","0","46"
"0","0","43","47","47","200700","1413","1","0","47","1","0","47","11572","47","10","0","670070047","47","44","47","0","47","0","0","47","47","30","0","200000006","47","47","47","47","1","10","47","47","0","47"
"0","0","45","48","48","200700","2041","1","0","48","1","0","48","16609","48","10","0","670070048","48","45","48","0","48","0","0","48","48","30","0","200000006","48","48","48","48","1","10","48","48","0","48"
"0","0","44","49","49","200700","2119","1","0","49","1","0","49","17497","49","10","0","670070049","49","44","49","0","49","0","0","49","49","30","0","200000006","49","49","49","49","1","10","49","49","0","49"
"0","0","45","50","50","200700","2045","1","0","50","1","0","50","18106","50","10","0","670070050","50","46","50","0","50","0","0","50","50","30","0","200000006","50","50","50","50","1","10","50","50","0","50"
"0","0","46","51","51","200700","2047","1","0","51","1","0","51","18716","51","10","0","670070051","51","48","51","0","51","0","0","51","51","30","0","200000006","51","51","51","51","1","10","51","51","0","51"
"0","0","47","52","52","200700","2049","1","0","52","1","0","52","19325","52","10","0","670070052","52","49","52","0","52","0","0","52","52","30","0","200000006","52","52","52","52","1","10","52","52","0","52"
"0","0","48","53","53","200700","2052","1","0","53","1","0","53","19934","53","10","0","670070053","53","51","53","0","53","0","0","53","53","30","0","200000006","53","53","53","53","1","10","53","53","0","53"
"0","0","49","54","54","200700","2054","1","0","54","1","0","54","20544","54","10","0","670070054","54","52","54","0","54","0","0","54","54","30","0","200000006","54","54","54","54","1","10","54","54","0","54"
"0","0","50","55","55","200700","2056","1","0","55","1","0","55","21153","55","10","0","670070055","55","54","55","0","55","0","0","55","55","30","0","200000006","55","55","55","55","1","10","55","55","0","55"
"0","0","51","56","56","200700","2058","1","0","56","1","0","56","21762","56","10","0","670070056","56","55","56","0","56","0","0","56","56","30","0","200000006","56","56","56","56","1","10","56","56","0","56"
"0","0","53","57","57","200700","2060","1","0","57","1","0","57","22408","57","10","0","670070057","57","56","57","0","57","0","0","57","57","30","0","200000006","57","57","57","57","1","10","57","57","0","57"
"0","0","54","58","58","200700","2062","1","0","58","1","0","58","23053","58","10","0","670070058","58","57","58","0","58","0","0","58","58","30","0","200000006","58","58","58","58","1","10","58","58","0","58"
