c3d68de969c89c2d267a167cd6b9acb8895dfbd7ff97103b71682a5fb34ef3c8,b8f35f86c541596821e4f9f7690f123bb43a1737586b8da5678d514a5b6d5e09,350ad5b71b9e415d7dfec574b59a5fb1be375805f53a253e463a642712485843,6542db1bab06366d1e744699095adcf544534a50a37bbf4fc3025c118456d91f,dfb8fe00b44223ae7bb86dd319b89eb97c0ff8e3e53e968765e2c4e2fc1a18aa,4208ea94d9545d63d04e9926c68c9702fec817d869676c625874c1d02eb62402,3c1ee5013e3be78821d2acec6aa126e99c0ae0429d0236aea2daeacde20a65b7,82845b25ba522d8b9226879c6ce021291011c08dd2297fba07443ce9f3c5d5da,fa863c21b6ed0136aed9e27e1421aa95128a80ee43496ee4d4e2c2f84f1addc4,5ad7273fdd0ada0a20a633ef218c79ac25a1f47951910c8e88480a3579434358,08edb53a91c1a0f6ea3a23a3c970981e342492f689e612f0a678ba49293723f6,c9d6ec0ae9fe7607878f2c802bd38e56645047f12e36e8ab44f416f3bdaa7d40,a023b3c1d5ae076756742cdda20a8e18f5652e66af05b9420f27f5c4b6e06e1c,dcfd103e807f69d7ff4e2cfc0c1e789a51124979e40514dc4ec398ccfee75432,c3631699490b8141374b7daf0a1c637f9e319e79a9356c1c08b260bc91a9aff4,ef8de13399fd4b36c5f5721294dcb683ef4cf014190a217a5b642277b28de200,74d158c2e53f0210fd53e0cf9bc48688ee025db28efe1dceb23c478a36c025f1,b6e12cea8bd3e0201f05f4c00a4b0f3a17a781360422e2904fc31ba90cd3474d,b696691109b07cc1d8d472930c20c819f52f0bcf7b214b6d4fc90db936eff38b,75cef148079ce8170b7d4801e87d1bab59020d3861311c0c801ff4b20189c7b8,43f0f214c4aca495cae10b7af32bf66ddb8f4c3b3e44fae17ac7c74c252fd759,33c44d09aa0f4ad26947b2ffda22e9713a95e372904dd4f0ba368d226dd0c8db,30e2d7c905f8ac20fb41991907d583e1e492627ee1ad2bf105cc15787c5414d3,668dc3dd2c16211770886ca724d61de6e1228120efca2c35429e583b28d92fa6,b4c6d4ccfcbdce598b745d9e63d08da5d6c4d61e17cf3b1327366b378839b535,5addf7120c08b94351a6af3f06b441bd033a3360fcc6f8db41e668207f5bfcc5,9b641b2d97f3ced64dde9f460c75094a4ab254ad7f9c03546ad6db3ce52493b7,208f7a3ed1607d865a3bc4d77dcdf4dd4b4124df4bf330f57591d26fdd923fe8,57eed2dcc4357de9c7730e0b878bf5c1a036d4d60a07dacbbdbcf511a6feec7d,eaa1ef3c45a9ded08a5d5c8467a65e69b85cc5a930e501f7c565ba9f4b7cfd94,8fc947b7fca70f153e5b733213d2f26bd202528319604298b7163a7ab2c6a2e1,471232df4a440c7dacfbfb2378572516046dc30341bbfb81a14e442810b1b905,f73ec3520b5194042c8d260b3276f8437ca6a1707ba853d547f6315aca6bf649,238b13a079f4dad3cd8dab97c4050905ba00681cee8f07181e792311b5549077,e8cb602b3c91ea65bb6424e9e292a3052bdfa3fdaa942fb4d2d3a3539dad7ff1,4c42c52333be097926c46d671bc86d8da3d3c76cad779dfb59b71240319c104e,f1923f221162e257ccb7be20d29d4a34ba7423fd765fd44549d187e79b7ab646,ce79ba6d3cd658e5e4b05f18bebc945b1284a71e3d18983555e3639cbc7e52ef,772199987793daaf2437deb0cef699fdd302e476548f11f68a297296a47364e9,3eb928209d10237561f9d31977e1f751421a8ec46446e5e53cc4d640cb48037a,cecab088f8278230ff30adbdbf9b86ff2f51261c5af9a0caba68e7f87b815f52,2cb76c45a20d8accb80509b4a6c04d466f4d1cd39a868e6a17991dc23d82fcdf,b82961047f4ed17d1f8fecad03cfe8cb2ef232dc9b6ba5da35e4ef90aefe2e43,784aa9c4ccf60f3b3f5bbb4308314ca3f5a725e474211b541a5c92227190f5d7
"0","0","0","0","0","0","0","0","三重岩","0","0","450","0","1000000000","2000","60","3000","924082401","3000","306904","0","0","0","1","0","0","70","0","0","0","0","0","0","3000","0","0","5000","3000","1","300000008","0","0","0","0"
"0","0","0","0","10000","0","0","0","三重岩上段","0","0","450","10000","800000","0","60","0","924082402","0","306904","0","0","0","1","0","5000","0","0","0","0","0","5000","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","1200","0","0","0","三重岩中段","0","0","450","0","1800000","0","60","0","924082403","0","306904","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","三重岩下段","0","0","450","1200","1800000","0","60","0","924082404","0","306904","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","300","100","100","924082405","300","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","100","0","0","0","稜鏡夫人","0","0","100","350","80000000","5000","60","0","924083101","0","305902","0","0","0","1","0","0","40","0","0","0","0","15000","0","5000","0","0","5000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","200","100","100","924083102","200","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","200","0","0","0","稜鏡夫人","0","0","200","500","150000000","5000","60","0","924083201","0","305902","0","0","0","1","0","0","40","0","0","0","0","30000","0","5000","0","0","5000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","300","100","100","924083202","300","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","300","0","0","0","稜鏡夫人","0","0","450","700","300000000","5000","60","0","924083301","0","305902","0","0","0","1","0","0","40","0","0","0","0","60000","0","5000","0","0","5000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","500","100","100","924083302","400","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","300","0","0","0","稜鏡夫人","0","0","450","700","1000000000","5000","60","0","924083401","0","305902","0","0","0","1","0","0","40","0","0","0","0","60000","0","5000","0","0","5000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","500","100","100","924083402","400","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","1866","0","0","0","多倫多獸","0","0","316","1244","3160939","3160","44","3160","924090101","3160","252000","0","0","0","0","0","2763","0","0","0","0","0","0","0","3160","0","0","3160","3160","1","200000001","0","0","0","0"
"0","0","0","0","1400","0","0","0","哥布林護衛","0","0","316","1555","3164951","3160","44","3160","924090102","3160","251200","0","0","0","0","0","2853","0","0","0","0","0","0","0","3160","0","0","3160","3160","1","200000001","0","0","0","0"
"1","0","0","0","2197","0","4","0","望的闇影","0","565","316","3205","2709673","316","45","316","924090103","316","602901","0","0","0","6","0","10715","35","0","0","0","0","0","0","316","49","0","316","316","33","200000001","0","0","0","29"
"0","0","0","0","1400","0","0","0","閃焰軟泥怪","0","0","316","933","2985523","3160","44","3160","924090104","3160","252700","0","0","0","0","0","0","0","0","0","0","0","10909","0","3160","0","0","3160","3160","1","200000001","0","0","0","0"
"1","0","0","2142","536","0","18","0","安的闇影","0","0","316","447","2156819","316","44","316","924090105","316","609201","0","0","0","5","0","0","36","0","0","0","0","23492","0","316","45","0","316","316","33","200000001","0","0","0","0"
"0","0","0","0","1540","0","0","0","寄居蟹騎士","0","0","316","2395","5577264","3160","44","3160","924090201","3160","254100","0","0","0","0","0","4827","0","0","0","0","0","0","0","3160","0","0","3160","3160","1","200000001","0","0","0","0"
"1","0","0","0","598","0","0","0","智的闇影","0","2690","316","691","4317274","316","81","316","924090202","316","603701","0","0","0","6","0","32598","45","0","0","0","0","0","0","316","36","0","316","316","33","200000001","0","0","0","10"
"0","0","0","0","1540","0","0","0","天使鏢魚","0","0","316","1026","5340030","3160","44","3160","924090203","3160","253600","0","0","0","0","0","14772","0","0","0","0","0","0","0","3160","0","0","3160","3160","1","200000001","0","0","0","0"
"1","0","0","0","785","0","0","0","栞（魔法少女）的闇影","0","2237","316","587","3792130","316","65","316","924090204","316","612301","0","0","0","5","0","29318","43","0","0","0","0","0","0","316","30","0","316","316","33","200000001","0","0","0","3"
"0","0","0","0","1540","0","0","0","氣球鳥","0","0","316","1026","5340030","3160","44","3160","924090205","3160","257600","0","0","0","0","0","474","0","0","0","0","0","0","0","3160","930","0","3160","3160","1","200000001","0","0","0","0"
"0","0","0","0","3359","0","0","0","生者劍士像","0","0","316","1493","16306061","3160","44","3160","924090301","3160","251000","0","0","0","0","0","8230","0","0","0","0","0","0","0","3160","0","0","3160","3160","1","200000001","0","0","0","0"
"2","0","0","0","516","0","0","0","妮諾（大江戶）的闇影","0","3264","316","614","11952108","316","53","316","924090302","316","609601","0","0","0","5","0","50103","40","0","0","0","0","0","0","316","40","0","316","316","33","200000001","0","0","0","42"
"1","0","0","0","707","0","15","0","琪愛兒的闇影","0","2424","316","953","11803662","316","62","316","924090303","316","610901","0","0","0","5","0","43746","50","0","0","0","0","0","0","316","20","0","316","316","33","200000001","0","0","0","24"
"0","0","0","0","1680","0","0","0","堅果射手","0","0","316","1120","15623717","3160","44","3160","924090304","3160","254200","0","0","0","0","0","1077","0","0","0","0","0","0","0","3160","0","0","3160","3160","1","200000001","0","0","0","0"
"1","0","0","510","2713","0","21","0","優衣（祭服）的闇影","0","0","316","1591","12533499","316","44","316","924090305","316","615601","0","0","0","5","0","0","29","0","0","0","0","31569","0","316","2850","0","316","316","33","200000001","0","0","0","3"
"0","0","0","0","600","0","0","0","夢魘","0","0","100","500","80000000","800","60","0","924091101","0","304003","0","0","0","1","0","10000","40","0","0","0","0","30000","0","5000","0","0","3000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","150","100","100","924091102","200","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","800","0","0","0","夢魘","0","0","200","600","150000000","800","60","0","924091201","0","304003","0","0","0","1","0","15000","70","0","0","0","0","40000","0","5000","0","0","5000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","200","100","100","924091202","350","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","1000","0","0","0","夢魘","0","0","450","800","300000000","800","60","0","924091301","0","304003","0","0","0","1","0","26000","100","0","0","0","0","60000","0","5000","0","0","10000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","300","100","100","924091302","500","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","1000","0","0","0","夢魘","0","0","450","800","1000000000","800","60","0","924091401","0","304003","0","0","0","1","0","26000","100","0","0","0","0","60000","0","5000","0","0","10000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","300","100","100","924091402","500","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","0","0","0","0","劍蛇","0","0","100","0","80000000","2000","60","300","924092101","0","313402","0","0","0","1","0","0","80","0","300","0","0","0","0","3000","0","0","3000","300","1","300000008","0","0","0","0"
"0","0","0","0","1400","0","0","0","劍蛇部位A","0","0","100","1400","800000","0","60","0","924092102","0","313402","0","0","0","1","0","25000","0","0","0","0","0","10000","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","1000","0","0","0","劍蛇部位B","0","0","100","1600","1400000","0","60","0","924092103","0","313402","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","400","0","0","0","劍蛇部位C","0","0","100","500","500000","0","60","0","924092104","0","313402","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","100","100","100","924092105","100","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","0","0","0","0","劍蛇","0","0","200","0","150000000","3000","60","300","924092201","0","313402","0","0","0","1","0","0","100","0","300","0","0","0","0","4000","0","0","4000","300","1","300000008","0","0","0","0"
"0","0","0","0","2000","0","0","0","劍蛇部位A","0","0","200","2000","1000000","0","60","0","924092202","0","313402","0","0","0","1","0","30000","0","0","0","0","0","15000","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","1000","0","0","0","劍蛇部位B","0","0","200","1600","1600000","0","60","0","924092203","0","313402","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","400","0","0","0","劍蛇部位C","0","0","200","500","700000","0","60","0","924092204","0","313402","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","100","100","100","924092205","200","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","0","0","0","0","劍蛇","0","0","450","0","300000000","5000","60","300","924092301","0","313402","0","0","0","1","0","0","130","0","300","0","0","0","0","6000","0","0","6000","300","1","300000008","0","0","0","0"
"0","0","0","0","10000","0","0","0","劍蛇部位A","0","0","450","10000","1200000","0","60","0","924092302","0","313402","0","0","0","1","0","40000","0","0","0","0","0","20000","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","1000","0","0","0","劍蛇部位B","0","0","450","1600","1800000","0","60","0","924092303","0","313402","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","400","0","0","0","劍蛇部位C","0","0","450","500","900000","0","60","0","924092304","0","313402","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","300","100","100","924092305","300","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","0","0","0","0","劍蛇","0","0","450","0","1000000000","5000","60","300","924092401","0","313402","0","0","0","1","0","0","130","0","300","0","0","0","0","6000","0","0","6000","300","1","300000008","0","0","0","0"
"0","0","0","0","10000","0","0","0","劍蛇部位A","0","0","450","10000","1200000","0","60","0","924092402","0","313402","0","0","0","1","0","40000","0","0","0","0","0","20000","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","1000","0","0","0","劍蛇部位B","0","0","450","1600","1800000","0","60","0","924092403","0","313402","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","400","0","0","0","劍蛇部位C","0","0","450","500","900000","0","60","0","924092404","0","313402","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","300","100","100","924092405","300","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","400","0","0","0","芒刺爬行者","0","0","100","1100","80000000","300","60","0","924093101","0","300608","0","0","0","1","0","20000","30","0","0","0","0","0","0","5000","0","0","300","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","200","100","0","924093102","200","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","600","0","0","0","芒刺爬行者","0","0","200","1500","150000000","500","60","0","924093201","0","300608","0","0","0","1","0","30000","40","0","0","0","0","0","0","5000","0","0","500","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","300","100","0","924093202","300","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","800","0","0","0","芒刺爬行者","0","0","450","2000","300000000","800","60","0","924093301","0","300608","0","0","0","1","0","40000","60","0","0","0","0","0","0","5000","0","0","700","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","500","100","0","924093302","400","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","800","0","0","0","芒刺爬行者","0","0","450","2000","1000000000","800","60","0","924093401","0","300608","0","0","0","1","0","40000","60","0","0","0","0","0","0","5000","0","0","700","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","500","100","0","924093402","400","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","1540","0","0","0","哥布林護衛","0","0","319","1711","3481446","3190","44","3190","924100101","3190","251200","0","0","0","0","0","2853","0","0","0","0","0","0","0","3190","0","0","3190","3190","1","200000001","0","0","0","0"
"0","0","0","0","1026","0","0","0","小狸貓","0","0","319","684","3836909","3190","44","3190","924100102","3190","250600","0","0","0","0","0","0","0","0","0","0","0","1500","0","3190","0","0","3190","3190","1","200000001","0","0","0","0"
"1","0","0","0","3164","0","5","0","純的闇影","0","535","319","3076","3040342","319","44","319","924100103","319","604701","0","0","0","6","0","10499","40","0","0","0","0","0","0","319","69","0","319","319","33","200000001","0","0","0","26"
"1","0","0","136","2329","0","20","0","空花（黑暗）的闇影","0","0","319","2941","2859703","319","44","319","924100104","319","619101","0","0","0","5","0","0","25","0","0","0","0","12443","0","319","86","0","319","319","33","200000001","0","0","0","12"
"0","0","0","0","1284","0","0","0","寒冰雛鳥","0","0","319","856","3207311","3190","44","3190","924100105","3190","255100","0","0","0","0","0","0","0","0","0","0","0","8981","0","3190","0","0","3190","3190","1","200000001","0","0","0","0"
"0","0","0","0","2520","0","0","0","寄居蟹騎士","0","0","319","3919","10224984","3190","44","3190","924100201","3190","254100","0","0","0","0","0","4827","0","0","0","0","0","0","0","3190","0","0","3190","3190","1","200000001","0","0","0","0"
"1","0","0","0","828","0","0","0","克蘿依的闇影","0","2753","319","1118","7497448","319","64","319","924100202","319","610801","0","0","0","5","0","28242","28","0","0","0","0","0","0","319","30","0","319","319","33","200000001","0","0","0","48"
"0","0","0","0","2520","0","0","0","火蜥蜴","0","0","319","1679","9833391","3190","44","3190","924100203","3190","252500","0","0","0","0","0","15443","0","0","0","0","0","0","0","3190","0","0","3190","3190","1","200000001","0","0","0","0"
"1","0","0","0","1411","0","1","0","莫妮卡（魔法少女）的闇影","0","1755","319","1471","7629200","319","44","319","924100204","319","614201","0","0","0","5","0","27436","33","0","0","0","0","0","0","319","870","0","319","319","33","200000001","0","0","0","14"
"0","0","0","0","2101","0","0","0","殺人蜂","0","0","319","1400","9685269","3190","44","3190","924100205","3190","255500","0","0","0","0","0","8448","0","0","0","0","0","0","0","3190","0","0","3190","3190","1","200000001","0","0","0","0"
"0","0","0","0","3359","0","0","0","生者劍士像","0","0","319","2333","16306061","3190","44","3190","924100301","3190","251000","0","0","0","0","0","8230","0","0","0","0","0","0","0","3190","0","0","3190","3190","1","200000001","0","0","0","0"
"1","0","0","1024","1057","0","29","0","七七香（夏日）的闇影","0","0","319","716","11987022","319","44","319","924100302","319","613301","0","0","0","5","0","0","30","0","0","0","0","41928","0","319","146","0","319","319","33","200000001","0","0","0","0"
"1","0","0","530","2106","0","19","0","優衣（新年）的闇影","0","0","319","1771","12695256","319","44","319","924100303","319","608802","0","0","0","6","0","0","40","0","0","0","0","36972","0","319","1580","0","319","319","33","200000001","0","0","0","3"
"1","0","0","2524","722","0","17","0","鏡華的闇影","0","0","319","605","12111729","319","44","319","924100304","319","603602","0","0","0","6","0","0","39","0","0","0","0","45602","0","319","60","0","319","319","33","200000001","0","0","0","0"
"0","0","0","0","560","0","0","0","幼年巨蜥","0","0","319","373","16010198","3190","44","3190","924100305","3190","258200","0","0","0","0","0","0","0","0","0","0","0","35746","0","3190","0","0","3190","3190","1","200000001","0","0","0","0"
"0","0","0","0","150","0","0","0","泥巴鱷","0","0","100","400","80000000","5000","60","0","924101101","0","309106","0","0","0","1","0","10000","100","0","0","0","0","0","0","5000","0","0","5000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","200","100","100","924101102","50","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","150","0","0","0","泥巴鱷","0","0","200","500","150000000","5000","60","0","924101201","0","309106","0","0","0","1","0","12000","100","0","0","0","0","0","0","5000","0","0","5000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","200","100","100","924101202","50","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","1100","0","0","0","泥巴鱷","0","0","450","900","300000000","5000","60","0","924101301","0","309106","0","0","0","1","0","32000","100","0","0","0","0","0","0","5000","0","0","5000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","500","100","100","924101302","500","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","1100","0","0","0","泥巴鱷","0","0","450","900","1000000000","5000","60","0","924101401","0","309106","0","0","0","1","0","32000","100","0","0","0","0","0","0","5000","0","0","5000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","500","100","100","924101402","500","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","0","0","0","0","黑曜飛龍","0","0","100","0","80000000","50000","60","0","924102101","50000","312004","0","0","0","1","0","0","130","0","300","0","0","0","0","5000","0","0","50000","300","1","300000008","0","300","0","0"
"0","0","0","0","1000","0","0","0","黑曜飛龍Ａ","0","0","100","3000","600000","0","60","0","924102102","0","312004","0","0","0","1","0","30000","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","500","0","0","0","黑曜飛龍Ｂ","0","0","100","600","1800000","0","60","0","924102103","0","312004","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","200","0","0","0","黑曜飛龍Ｃ","0","0","100","300","1200000","0","60","0","924102104","0","312004","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","100","100","100","924102105","100","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","0","0","0","0","黑曜飛龍","0","0","200","0","150000000","50000","60","0","924102201","50000","312004","0","0","0","1","0","0","130","0","300","0","0","0","0","5000","0","0","50000","300","1","300000008","0","300","0","0"
"0","0","0","0","1000","0","0","0","黑曜飛龍Ａ","0","0","200","4000","800000","0","60","0","924102202","0","312004","0","0","0","1","0","40000","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","500","0","0","0","黑曜飛龍Ｂ","0","0","200","600","2400000","0","60","0","924102203","0","312004","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","200","0","0","0","黑曜飛龍Ｃ","0","0","200","300","1800000","0","60","0","924102204","0","312004","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","200","100","100","924102205","200","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","0","0","0","0","黑曜飛龍","0","0","450","0","300000000","50000","60","0","924102301","50000","312004","0","0","0","1","0","0","130","0","300","0","0","0","0","5000","0","0","50000","300","1","300000008","0","300","0","0"
"0","0","0","0","10000","0","0","0","黑曜飛龍Ａ","0","0","450","10000","1200000","0","60","0","924102302","0","312004","0","0","0","1","0","60000","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","1200","0","0","0","黑曜飛龍Ｂ","0","0","450","1200","3600000","0","60","0","924102303","0","312004","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","500","0","0","0","黑曜飛龍Ｃ","0","0","450","500","2400000","0","60","0","924102304","0","312004","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","400","100","100","924102305","400","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","0","0","0","0","黑曜飛龍","0","0","450","0","1000000000","50000","60","0","924102401","50000","312004","0","0","0","1","0","0","130","0","300","0","0","0","0","5000","0","0","50000","300","1","300000008","0","300","0","0"
"0","0","0","0","10000","0","0","0","黑曜飛龍Ａ","0","0","450","10000","1200000","0","60","0","924102402","0","312004","0","0","0","1","0","60000","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","1200","0","0","0","黑曜飛龍Ｂ","0","0","450","1200","3600000","0","60","0","924102403","0","312004","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","500","0","0","0","黑曜飛龍Ｃ","0","0","450","500","2400000","0","60","0","924102404","0","312004","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","400","100","100","924102405","400","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","500","0","0","0","熾焰巨獸龍","0","0","100","1000","80000000","2200","60","0","924103101","0","303608","0","0","0","1","0","17000","70","0","0","0","0","0","0","500","0","0","2000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","200","100","100","924103102","200","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","700","0","0","0","熾焰巨獸龍","0","0","200","1000","150000000","2200","60","0","924103201","0","303608","0","0","0","1","0","22000","70","0","0","0","0","0","0","500","0","0","2000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","300","100","100","924103202","300","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","1000","0","0","0","熾焰巨獸龍","0","0","450","3000","300000000","2200","60","0","924103301","0","303608","0","0","0","1","0","34000","70","0","0","0","0","0","0","500","0","0","2000","0","1","300000008","0","0","0","0"
