7e2391889ecbe61819be1425641757d7cef943117652331f9749ce3d5c4b5b40,87055b49117ee2b83d601d1758a4037f0b9208cb59c0e45ee59e2f715ebf1927,edd082bfdd70a4c0dc5884d1655606776423026885cfcb70ff3c08e7e86ab084,1021f036ad88dcae809ccefd916b0b6fa53e7606b7f5b7ef4ed43cce3091c2c6,a48eaede70c5a669a10b9e31a8d1586e5662e9f8425e23ee8504d1a9d7b4331f,a47720a481189adcbe781379540b441f526f5fa4b1db079520e7bfaf3d26692e,249a396bbaea0a89fd2d656eb72a3a6ce0df658f498e995125745911b354d7b4,add62c3ff36cb92004f77ff2a35d1dfb43459fa7cb540c1004c5525d5c0d4919,87072e3b274f408d4630d82dd8cec734b4e7709bb2e059f877d8c19b370a6da1,2a42c6b3e3d42cb02c69af16b6ffc53bc1cddddd26dd36d8d8ea943af2e5e153,610a611107e0435a34f6b5c0155287fa7e358bc73127de203ae75f6c96664502
"105111","311","311013","","","","nop_talk_thinking","","3","1","0.2"
"105111","311","311014","0","0","0.5","醫食同源……妳們知道這說法嗎？\n在祈求長壽的菜餚裡，\n會放進很多具有類似功效的食材哦。","0","11","7","0"
"311014","311","311015","","","","","","91","",""
"105111","311","311016","","","","nop_idle_thinking","","3","1","0.2"
"101831","312","312001","0","0","0.5","好棒的新年會～\n其他學校的人好像也有來，\n要不要去聊聊天呢？","0","11","6","0"
"101831","312","312002","","","","nop_talk_joy1","","3","1","0.2"
"312001","312","312003","","","","","","91","",""
"101831","312","312004","","","","nop_idle_joy1","1","3","1","0.2"
"101611","312","312005","0","0","0.5","看呀看呀美咲！\n那邊那道料理看起來超好吃的！","0","11","7","0"
"101611","312","312006","","","","nop_talk_surprise_kira","","3","1","0.2"
"312005","312","312007","","","","","","91","",""
"101611","312","312008","","","","nop_idle_surprise_kira","1","3","1","0.2"
"105011","312","312009","0","0","0.5","咦──？但那不是青菜做的嗎？\n不過，我是成熟的淑女了，\n倒也不是不敢吃啦？","0","11","7","0"
"105011","312","312010","","","","nop_talk_sad","","3","1","0.2"
"2.5","312","312011","","","","0","","93","",""
"105011","312","312012","","","","nop_talk_tsun_pain","","3","1","0.2"
"312009","312","312013","","","","","","91","",""
"105011","312","312014","","","","nop_idle_sad","1","3","1","0.2"
"105331","313","313001","0","0","0.5","真是豪華的新年會啊。\n我們的行為舉止\n也得合乎這個場合哦！","0","11","7","0"
"105331","313","313002","nop_13_monica_talk_doya_loop","0.2","","nop_13_monica_talk_doya","1","3","0","0.2"
"313001","313","313003","","","","","","91","",""
"105331","313","313004","","","","nop_idle_doya","1","3","1","0.2"
"103031","313","313005","0","0","0.5","說到年菜，就想到東國是也！\n也得向大江戶町的大家\n拜個年才行是也！","0","11","6","0"
"103031","313","313006","","","","nop_talk_joy1","","3","1","0.2"
"313005","313","313007","","","","","","91","",""
"103031","313","313008","","","","nop_idle_joy1","1","3","1","0.2"
"100811","313","313009","0","0","0.5","身處新年會的我也依然很美呢。\n啊啊，會場裡的視線\n好像都聚集過來了哦。","0","11","8","0"
"100811","313","313010","","","","nop_talk_thinking","","3","1","0.2"
"313009","313","313011","","","","","","91","",""
"100811","313","313012","","","","nop_idle_thinking","1","3","1","0.2"
"104511","313","313013","0","0","0.5","會場裡的視線……\n啊啊，輕蔑的視線落在空花身上……\n嘻嘻嘻嘻……","0","11","8","0"
"104511","313","313014","","","","nop_13_kuka_talk_memory1","","3","1","0.2"
"313013","313","313015","","","","","","91","",""
"104511","313","313016","","","","nop_13_kuka_idle_memory1","1","3","1","0.2"
"105511","313","313017","0","0","0.5","好大的會場……\n前輩會在哪呢？","0","11","6","0"
"105511","313","313018","","","","nop_talk_sad","","3","1","0.2"
"313017","313","313019","","","","","","91","",""
"105511","313","313020","","","","nop_idle_sad","1","3","1","0.2"
"104931","314","314001","0","0","0.5","嗯嗯嗯……是弟弟的氣息！\n就在附近哦，璃乃！","0","11","7","0"
"104931","314","314002","","","","nop_14_shizuru_talk_thinking","","3","1","0.2"
"2","314","314003","","","","0","","93","",""
"104931","314","314004","nop_talk_guts3_loop","0","","nop_talk_guts3","1","3","0","0.2"
"314001","314","314005","","","","","","91","",""
"101131","314","314006","0","0","0.5","是！我也認得出來哦！\n啊，就在那邊！大概吧！","0","11","6","0"
"101131","314","314007","nop_talk_arm_crossed_loop","","","nop_talk_arm_crossed","1","3","0","0.2"
"2","314","314008","","","","0","","93","",""
"101131","314","314009","","","","nop_talk_joy1","","3","1","0.2"
"314006","314","314010","","","","","","91","",""
"101131","314","314011","","","","nop_idle_joy_normal","1","3","1","0.2"
"106831","314","314012","0","0","0.5","哈哈，還是老樣子，\n是姐姐的力量和妹妹的力量呢。","0","11","7","0"
"106831","314","314013","nop_talk_arm_crossed_loop_joy","0","","nop_talk_arm_crossed_joy","1","3","0","0.2"
"314012","314","314014","","","","","","91","",""
"106831","314","314015","","","","nop_idle_normal","1","3","1","0.2"
"104931","314","314016","","","","nop_idle_normal","","3","1","0.2"
"101131","314","314017","","","","nop_idle_normal","1","3","1","0.2"
"104211","315","315001","0","0","0.5","真是美好的新年會呀。\n因為大家都很高興的樣子，\n所以精靈也很開心。","0","11","8","0"
"104211","315","315002","","","","nop_talk_wish","","3","1","0.2"
"315001","315","315003","","","","","","91","",""
"104211","315","315004","","","","nop_idle_wish","1","3","1","0.2"
"105411","315","315005","0","0","0.5","東國的新年和服好漂亮哦……\n能不能當作舞台服裝的參考呢？","0","11","6","0"
"105411","315","315006","","","","nop_talk_normal","","3","1","0.2"
"2.5","315","315007","","","","0","","93","",""
"105411","315","315008","","","","nop_talk_thinking","","3","1","0.2"
"315005","315","315009","","","","","","91","",""
"105411","315","315010","","","","nop_idle_thinking","","3","1","0.2"
"102931","315","315011","0","0","0.5","年菜非常美味唷。\n讓人吃得精神飽滿♪","0","11","5","0"
"102931","315","315012","","","","nop_talk_joy1","","3","1","0.2"
"315011","315","315013","","","","","","91","",""
"102931","315","315014","","","","nop_idle_joy1","1","3","1","0.2"
"106631","316","316001","nop_16_inori_talk_doya_loop","0","","nop_16_inori_talk_doya","1","3","0","0.2"
"106631","316","316002","0","0","0.5","這個會場和偉大的我太相配了！\n我非常中意哦！","0","11","6","0"
"316002","316","316003","","","","","","91","",""
"106631","316","316004","","","","nop_16_inori_idle_doya","","3","1","0.2"
"106531","316","316005","","","","nop_talk_joy1","","3","1","0.2"
"106531","316","316006","0","0","0.5","有幾個傢伙看起來\n能讓我打得很開心呢……\n感覺熱血沸騰起來了啊。","0","11","7","0"
"3.5","316","316007","","","","1","","93","",""
"106531","316","316008","nop_talk_arm_crossed_loop","0","","nop_talk_arm_crossed","1","3","0","0.2"
"316006","316","316009","","","","","","91","",""
"106531","316","316010","","","","nop_idle_arm_crossed","","3","1","0.2"
"106731","316","316011","","","","nop_talk_normal","","3","1","0.2"
"106731","316","316012","0","0","0.5","妳們兩個，不能亂搞事哦～？\n因為有超～多生起氣來很可怕的人\n在這裡哦～？","0","11","6","0"
"316012","316","316013","","","","","","91","",""
"106731","316","316014","","","","nop_idle_normal","","3","1","0.2"
"110931","317","317001","0","0","0.5","哇～！餐桌上擺滿了好多\n看起來很美味的料理呢孩子！\n切嚕～☆","0","11","6","0"
"110931","317","317002","","","","nop_17_chieru_talk_memory","","3","1","0.2"
"4.2","317","317003","","","","0","","93","",""
"110931","317","317004","nop_17_chieru_loop","0","","nop_17_chieru_01","1","3","0","0.2"
"1","317","317005","nop_17_chieru_loop","0","","nop_17_chieru_01","1","3","0","0.2"
"317001","317","317006","","","","","","91","",""
"110931","317","317007","","","","nop_idle_joy1","","3","1","0.2"
"1","317","317008","","","","NoItem_idle","","3","1","0.2"
"111031","317","317009","0","0","0.5","好多固體食物……嘔！\n光是看著就討厭呀……","0","11","5","0"
"111031","317","317010","","","","nop_talk_normal_sad","","3","1","0.2"
"1.5","317","317011","","","","0","","93","",""
"111031","317","317012","nop_17_yuni_weppu_loop","0","","nop_17_yuni_weppu","1","3","0","0.2"
"317009","317","317013","","","","","","91","",""
"110831","317","317014","0","0","0.5","學姐。\n妳這樣連我們都會被認為態度很差，\n可以請妳不要再開口了嗎？","0","11","6","0"
"110831","317","317015","nop_17_chloe_talk_normal_anger_loop","0","","nop_17_chloe_talk_normal_anger","1","3","0","0.2"
"110931","317","317016","","","","nop_idle_sad","","3","1","0.2"
"317014","317","317017","","","","","","91","",""
"110831","317","317018","","","","nop_17_chloe_idle_normal2","","3","1","0.2"
"111031","317","317019","","","","nop_idle_normal","1","3","1","0.2"
"114711","318","318001","","","","nop_talk_joy1","","3","1","0.2"
"114711","318","318002","0","0","0.5","每一道年菜看起來都好好吃！\n……那傢伙有沒有\n好好享受新年呢……","0","11","6","0"
"2.5","318","318003","","","","0","","93","",""
"114711","318","318004","","","","nop_18_muimi_talk_thinking","","3","1","0.2"
"318002","318","318005","","","","","","91","",""
"114711","318","318006","","","","nop_18_muimi_idle_thinking","1","3","1","0.2"
"115031","318","318007","nop_idle_normal","0","","nop_18_neneka_humu","1","3","0","0.2"
"115031","318","318008","0","0","0.5","至少在新年時節\n悠閒一下也不為過吧。","0","11","6","0"
"318008","318","318009","","","","","","91","",""
"118031","318","318010","nop_talk_arm_crossed_loop","0","","nop_talk_arm_crossed","1","3","0","0.2"
"118031","318","318011","0","0","0.5","唔……那價格能租得起\n這麼大的會場？\n妳還挺有一套的呢……！","0","11","6","0"
"2.5","318","318012","","","","0","","93","",""
"118031","318","318013","nop_talk_doya_loop","0","","nop_talk_doya","1","3","0","0.2"
"318011","318","318014","","","","","","91","",""
"118031","318","318015","","","","nop_idle_doya","","3","1","0.2"
"118511","318","318016","","","","nop_18_karin_talk_normal","","3","1","0.2"
"118511","318","318017","0","0","0.5","不不。您過獎了──","0","11","6","0"
"318017","318","318018","","","","","","91","",""
"118511","318","318019","","","","nop_18_karin_idle_normal","1","3","1","0.2"
"111831","401","401001","","","","nop_talk_joy2","","3","1","0.2"
"2","401","401002","","","","0","","93","",""
"111831","401","401003","","","","nop_idle_joy_normal","","3","1","0.2"
"112031","401","401004","nop_idle_normal","0","","nop_18_neneka_humu","1","3","0","0.2"
"2","401","401005","","","","0","","93","",""
"120831","401","401006","","","","nop_16_kaya_talk_normal2_loop","","3","1","0.2"
"2","401","401007","","","","0","","93","",""
"120831","401","401008","","","","nop_16_kaya_idle_normal2","","3","1","0.2"
"120931","401","401009","","","","nop_talk_surprise1","","3","1","0.2"
"2","401","401010","","","","0","","93","",""
"120931","401","401011","","","","nop_idle_normal_joy","","3","1","0.2"
"111931","401","401012","","","","nop_talk_normal","","3","1","0.2"
"2","401","401013","","","","0","","93","",""
"111931","401","401014","","","","nop_idle_normal","","3","1","0.2"
"120731","401","401015","","","","nop_talk_joy1","","3","1","0.2"
"2","401","401016","","","","0","","93","",""
"120731","401","401017","","","","nop_idle_normal_joy","","3","1","0.2"
"108731","402","402001","","","","nop_talk_joy2","","3","1","0.2"
"2","402","402002","","","","0","","93","",""
"108731","402","402003","","","","nop_idle_joy1","","3","1","0.2"
"108831","402","402004","","","","nop_talk_joy3_blink","","3","1","0.2"
"2","402","402005","","","","0","","93","",""
"108831","402","402006","","","","nop_idle_joy_normal","","3","1","0.2"
"108931","402","402007","","","","nop_talk_normal","","3","1","0.2"
"2","402","402008","","","","0","","93","",""
"108931","402","402009","","","","nop_idle_normal","","3","1","0.2"
"102011","403","403001","","","","nop_talk_surprise_kira","","3","1","0.2"
"2","403","403002","","","","0","","93","",""
"102011","403","403003","","","","nop_idle_joy1","","3","1","0.2"
"100411","403","403004","","","","nop_talk_joy2","","3","1","0.2"
"2","403","403005","","","","0","","93","",""
"100411","403","403006","","","","nop_idle_normal","","3","1","0.2"
"103631","403","403007","","","","nop_talk_wish","","3","1","0.2"
"2","403","403008","","","","0","","93","",""
"103631","403","403009","","","","nop_idle_wish","","3","1","0.2"
"101511","404","404001","","","","nop_talk_wish_joy","","3","1","0.2"
"2","404","404002","","","","0","","93","",""
"101511","404","404003","","","","nop_idle_normal","","3","1","0.2"
"101231","404","404004","","","","nop_talk_joy2","","3","1","0.2"
"2","404","404005","","","","0","","93","",""
"101231","404","404006","","","","nop_idle_normal","","3","1","0.2"
"104011","404","404007","","","","nop_talk_surprise_kira","","3","1","0.2"
"2","404","404008","","","","0","","93","",""
"104011","404","404009","","","","nop_idle_normal","","3","1","0.2"
"103111","405","405001","","","","nop_talk_normal","","3","1","0.2"
"2","405","405002","","","","0","","93","",""
"103111","405","405003","","","","nop_idle_normal","","3","1","0.2"
"102211","405","405004","","","","nop_talk_worry","","3","1","0.2"
"2","405","405005","","","","0","","93","",""
"102211","405","405006","","","","nop_idle_worry","","3","1","0.2"
"100711","405","405007","","","","nop_05_miyako_talk_joy1","","3","1","0.2"
"2","405","405008","","","","0","","93","",""
"100711","405","405009","","","","nop_05_miyako_idle_joy1","","3","1","0.2"
"100611","405","405010","","","","nop_talk_joy1","","3","1","0.2"
"2","405","405011","","","","0","","93","",""
"100611","405","405012","","","","nop_idle_joy1","","3","1","0.2"
"107131","406","406001","","","","nop_talk_thinking","","3","1","0.2"
"2","406","406002","","","","0","","93","",""
"107131","406","406003","","","","nop_idle_arm_crossed","","3","1","0.2"
"103731","406","406004","","","","nop_talk_sad","","3","1","0.2"
"2","406","406005","","","","0","","93","",""
"103731","406","406006","","","","nop_idle_sad","","3","1","0.2"
"100511","406","406007","","","","nop_talk_joy2","","3","1","0.2"
"2","406","406008","","","","0","","93","",""
"100511","406","406009","","","","nop_idle_normal","","3","1","0.2"
"104731","406","406010","","","","nop_talk_normal","","3","1","0.2"
"2","406","406011","","","","0","","93","",""
"104731","406","406012","","","","nop_idle_normal","","3","1","0.2"
"102831","407","407001","","","","nop_talk_joy3","","3","1","0.2"
"2","407","407002","","","","0","","93","",""
"102831","407","407003","","","","nop_idle_normal","","3","1","0.2"
"102111","407","407004","","","","nop_07_kurumi_idle_bitter","","3","1","0.2"
"2","407","407005","","","","0","","93","",""
"102111","407","407006","","","","nop_idle_normal","","3","1","0.2"
"102511","407","407007","","","","nop_talk_joy2","","3","1","0.2"
"2","407","407008","","","","0","","93","",""
"102511","407","407009","","","","nop_idle_normal","","3","1","0.2"
"102311","407","407010","","","","nop_talk_joy1","","3","1","0.2"
"2","407","407011","","","","0","","93","",""
"102311","407","407012","","","","nop_idle_normal","","3","1","0.2"
"101011","408","408001","","","","nop_talk_joy1","","3","1","0.2"
"2","408","408002","","","","0","","93","",""
"101011","408","408003","","","","nop_idle_joy_normal","","3","1","0.2"
"104331","408","408004","","","","nop_talk_arm_crossed_loop","","3","1","0.2"
"2","408","408005","","","","0","","93","",""
"104331","408","408006","","","","nop_idle_arm_crossed","","3","1","0.2"
"101711","408","408007","","","","nop_talk_joy2","","3","1","0.2"
"2","408","408008","","","","0","","93","",""
"101711","408","408009","","","","nop_idle_joy1","","3","1","0.2"
"101431","408","408010","","","","nop_talk_normal","","3","1","0.2"
"2","408","408011","","","","0","","93","",""
"101431","408","408012","","","","nop_idle_normal","","3","1","0.2"
"103311","409","409001","","","","nop_talk_joy1","","3","1","0.2"
"2","409","409002","","","","0","","93","",""
"103311","409","409003","","","","nop_idle_joy1","","3","1","0.2"
"105211","409","409004","","","","nop_talk_joy1","","3","1","0.2"
"2","409","409005","","","","0","","93","",""
"105211","409","409006","","","","nop_idle_joy_normal","","3","1","0.2"
"102611","409","409007","","","","nop_talk_sad2","","3","1","0.2"
"2","409","409008","","","","0","","93","",""
"102611","409","409009","","","","nop_idle_sad2","","3","1","0.2"
"103811","409","409010","","","","nop_talk_normal","","3","1","0.2"
"2","409","409011","","","","0","","93","",""
"103811","409","409012","","","","nop_idle_normal","","3","1","0.2"
"103231","410","410001","","","","nop_talk_joy1","","3","1","0.2"
"2","410","410002","","","","0","","93","",""
"103231","410","410003","","","","nop_idle_joy1","","3","1","0.2"
"103411","410","410004","","","","nop_10_yukari_01","","3","1","0.2"
"11","410","410005","","","","nop_10_yukari_01","","3","1","0.2"
"2","410","410006","","","","0","","93","",""
"103411","410","410007","","","","nop_10_yukari_02","","3","1","0.2"
"11","410","410008","","","","nop_10_yukari_02","","3","1","0.2"
"104811","410","410009","","","","nop_talk_doya_loop","","3","1","0.2"
"104811","410","410010","","","","1","","4","",""
"2","410","410011","","","","0","","93","",""
"104811","410","410012","","","","nop_idle_doya","","3","1","0.2"
"104611","410","410013","","","","nop_talk_joy2","","3","1","0.2"
"2","410","410014","","","","0","","93","",""
"104611","410","410015","","","","nop_idle_joy_normal","","3","1","0.2"
"102711","411","411001","","","","nop_talk_wish2","","3","1","0.2"
"2","411","411002","","","","0","","93","",""
"102711","411","411003","","","","nop_idle_memory","","3","1","0.2"
"100911","411","411004","","","","nop_talk_normal","","3","1","0.2"
"2","411","411005","","","","0","","93","",""
"100911","411","411006","","","","nop_idle_arm_crossed","","3","1","0.2"
"101311","411","411007","","","","nop_talk_joy2","","3","1","0.2"
"2","411","411008","","","","0","","93","",""
"101311","411","411009","","","","nop_idle_joy_normal","","3","1","0.2"
"105111","411","411010","","","","nop_talk_normal","","3","1","0.2"
"2","411","411011","","","","0","","93","",""
"105111","411","411012","","","","nop_idle_normal","","3","1","0.2"
"101831","412","412001","","","","nop_talk_joy1","","3","1","0.2"
"2","412","412002","","","","0","","93","",""
"101831","412","412003","","","","nop_idle_joy1","","3","1","0.2"
"101611","412","412004","","","","nop_talk_joy2","","3","1","0.2"
"2","412","412005","","","","0","","93","",""
"101611","412","412006","","","","nop_idle_joy_normal","","3","1","0.2"
"105011","412","412007","","","","nop_talk_joy1","","3","1","0.2"
"2","412","412008","","","","0","","93","",""
"105011","412","412009","","","","nop_idle_joy_normal","","3","1","0.2"
"105331","413","413001","","","","nop_talk_normal","","3","1","0.2"
"2","413","413002","","","","0","","93","",""
"105331","413","413003","","","","nop_idle_normal","","3","1","0.2"
"104511","413","413004","","","","nop_talk_memory","","3","1","0.2"
"2","413","413005","","","","0","","93","",""
"104511","413","413006","","","","nop_idle_memory","","3","1","0.2"
"103031","413","413007","","","","nop_talk_joy1","","3","1","0.2"
"2","413","413008","","","","0","","93","",""
"103031","413","413009","","","","nop_idle_joy1","","3","1","0.2"
"100811","413","413010","","","","nop_talk_wish","","3","1","0.2"
"2","413","413011","","","","0","","93","",""
"100811","413","413012","","","","nop_idle_wish","","3","1","0.2"
"105511","413","413013","","","","nop_talk_sad","","3","1","0.2"
"2","413","413014","","","","0","","93","",""
"105511","413","413015","","","","nop_idle_sad","","3","1","0.2"
"101131","414","414001","nop_talk_guts2_loop","0","","nop_talk_guts2","1","3","0","0.2"
"2","414","414002","","","","0","","93","",""
"101131","414","414003","","","","nop_idle_normal","","3","1","0.2"
"104931","414","414004","","","","nop_talk_wish","","3","1","0.2"
"2","414","414005","","","","0","","93","",""
"104931","414","414006","","","","nop_idle_normal","","3","1","0.2"
"106831","414","414007","","","","nop_talk_thinking","","3","1","0.2"
"2","414","414008","","","","0","","93","",""
"106831","414","414009","","","","nop_idle_normal","","3","1","0.2"
"104211","415","415001","","","","nop_talk_wish","","3","1","0.2"
"2","415","415002","","","","0","","93","",""
"104211","415","415003","","","","nop_idle_wish","","3","1","0.2"
"102931","415","415004","","","","nop_talk_joy1","","3","1","0.2"
"2","415","415005","","","","0","","93","",""
"102931","415","415006","","","","nop_idle_joy1","","3","1","0.2"
"105411","415","415007","","","","nop_talk_normal","","3","1","0.2"
"2","415","415008","","","","0","","93","",""
"105411","415","415009","","","","nop_idle_normal","","3","1","0.2"
"106731","416","416001","","","","nop_talk_normal","","3","1","0.2"
"2","416","416002","","","","0","","93","",""
"106731","416","416003","","","","nop_idle_normal","","3","1","0.2"
"106631","416","416004","","","","nop_talk_joy2","","3","1","0.2"
"2","416","416005","","","","0","","93","",""
"106631","416","416006","","","","nop_idle_joy1","","3","1","0.2"
"106531","416","416007","","","","nop_16_kaya_talk_normal2_loop","","3","1","0.2"
"2","416","416008","","","","0","","93","",""
"106531","416","416009","","","","nop_16_kaya_idle_normal2","","3","1","0.2"
"111031","417","417001","nop_talk_arm_crossed_loop2","0","","nop_talk_arm_crossed2","1","3","0","0.2"
"2","417","417002","","","","0","","93","",""
"111031","417","417003","","","","nop_idle_normal","","3","1","0.2"
"110931","417","417004","","","","nop_talk_joy2","","3","1","0.2"
"2","417","417005","","","","0","","93","",""
"110931","417","417006","","","","nop_idle_joy_normal","","3","1","0.2"
"110831","417","417007","","","","nop_17_chloe_talk_normal2_loop","","3","1","0.2"
"2","417","417008","","","","0","","93","",""
"110831","417","417009","","","","nop_17_chloe_idle_normal2","","3","1","0.2"
"115031","418","418001","nop_idle_normal","0.2","","nop_18_neneka_humu","1","3","0","0.2"
"2","418","418002","","","","0","","93","",""
"114711","418","418003","","","","nop_talk_joy1_normal","","3","1","0.2"
"2","418","418004","","","","0","","93","",""
"114711","418","418005","","","","nop_idle_joy1","","3","1","0.2"
"118511","418","418006","","","","nop_18_karin_talk_normal","","3","1","0.2"
"2","418","418007","","","","0","","93","",""
"118511","418","418008","","","","nop_18_karin_idle_normal","","3","1","0.2"
"118031","418","418009","nop_talk_doya_loop","0","","nop_talk_doya","1","3","0","0.2"
"2","418","418010","","","","0","","93","",""
"118031","418","418011","","","","nop_idle_doya","","3","1","0.2"
"1","501","501001","-150","0","nop_idle_joy2","111831","-255","1","101","1.95"
"1","501","501002","150","1","nop_idle_normal","120731","-255","1","100","1.95"
"1","501","501003","-320","0","nop_idle_arm_crossed","120831","-265","1","103","1.95"
"1","501","501004","320","1","nop_idle_normal","111931","-265","1","102","1.95"
"1","501","501005","-450","0","nop_idle_thinking","120931","-300","1","105","1.95"
"1","501","501006","450","1","nop_idle_doya","112031","-300","1","104","1.95"
"0.5","501","501007","","","","0","","93","",""
"111831","501","501008","nop_talk_joy1","0.2","","nop_01_peko_oissu","1","3","0","0.2"
"vo_drama_10082001","501","501009","0","","","vo_drama_10082001_001","","21","0",""
"111831","501","501010","1","0","0.5","阿囉哈～！\n大家在新年會上玩得還開心嗎？","0","11","5","0"
"501010","501","501011","","","","","","91","",""
"0.2","501","501012","","","","0","","93","",""
"120731","501","501013","0","0","0","6","0","12","1","0"
"111931","501","501014","0","0","0","8","0","12","1","0"
"112031","501","501015","0","0","0","10","0","12","1","0"
"120931","501","501016","0","0","0","7","0","12","1","0"
"120831","501","501017","0","0","0","13","0","12","1","0"
"120731","501","501018","","","","nop_talk_joy1","","3","1","0.2"
"111931","501","501019","","","","nop_talk_wish3","","3","1","0.2"
"112031","501","501020","nop_talk_doya_loop","0","","nop_talk_doya","1","3","0","0.2"
"120931","501","501021","nop_talk_arm_crossed_loop","0","","nop_talk_arm_crossed","1","3","0","0.2"
"120831","501","501022","","","","nop_01_ruka_hello_long","","3","1","0.2"
"2","501","501023","","","","0","","93","",""
"111831","501","501024","","","","nop_idle_joy1","","3","1","0.2"
"120731","501","501025","","","","nop_idle_normal_joy","","3","1","0.3"
"112031","501","501026","","","","nop_idle_doya","","3","1","0.3"
"120931","501","501027","","","","nop_idle_arm_crossed","","3","1","0.3"
"120831","501","501028","","","","nop_idle_normal","","3","1","0.3"
"111931","501","501029","","","","nop_talk_normal","","3","1","0.2"
"vo_drama_10082001","501","501030","0","","","vo_drama_10082001_002","","21","0",""
"111931","501","501031","1","0","0.5","是的，在下過得非常開心。\n料理十分美味，\n大家似乎也都很享受，\n這也讓在下感到很高興。","0","11","4","0"
"3","501","501032","","","","1","","93","",""
"111931","501","501033","","","","nop_talk_joy3_dere","","3","1","0.2"
"501031","501","501034","","","","","","91","",""
"111931","501","501035","","","","nop_idle_normal_joy","","3","1","0.2"
"112031","501","501036","","","","nop_talk_sad","","3","1","0.2"
"vo_drama_10082001","501","501037","0","","","vo_drama_10082001_003","","21","0",""
"112031","501","501038","1","0","0.5","講是這樣講，也沒妳那麼開心啦。\n妳那到底是第幾盤啊……","0","11","4","0"
"5","501","501039","","","","1","","93","",""
"111831","501","501040","0","0","0","8","0","12","1","0"
"111831","501","501041","nop_idle_joy_normal","0.2","","nop_17_chieru_swing","1","3","0","0.2"
"501038","501","501042","","","","","","91","",""
"112031","501","501043","","","","nop_idle_sad","","3","1","0.2"
"0.1","501","501044","","","","","","93","",""
"120731","501","501045","","","","0","","4","",""
"120731","501","501046","","","","nop_talk_normal","","3","1","0.2"
"vo_drama_10082001","501","501047","0","","","vo_drama_10082001_004","","21","0",""
"120731","501","501048","1","0","0.5","讓她大吃特吃的人不就是凱留嗎？\n貪吃佩可小姐吃得這麼香，\n充滿了她的作風，\n這樣很棒呢。","0","11","5","0"
"2.5","501","501049","","","","1","","93","",""
"112031","501","501050","0","0","0","4","0","12","1","0"
"112031","501","501051","nop_idle_surprise1","0.3","","nop_surprise","1","3","0","0.2"
"2","501","501052","","","","1","","93","",""
"120731","501","501053","","","","1","","4","",""
"120731","501","501054","","","","nop_talk_joy1","","3","1","0.2"
"112031","501","501055","","","","nop_idle_arm_crossed","","3","1","0.2"
"501048","501","501056","","","","","","91","",""
"120731","501","501057","","","","nop_idle_joy1","","3","1","0.2"
"111831","501","501058","","","","nop_talk_joy1","","3","1","0.2"
"vo_drama_10082001","501","501059","0","","","vo_drama_10082001_005","","21","0",""
"111831","501","501060","1","0","0.5","我們做的年菜\n好像也讓大家讚譽有加喔！","0","11","4","0"
"501060","501","501061","","","","","","91","",""
"111831","501","501062","","","","nop_idle_joy_normal","","3","1","0.2"
"120831","501","501063","","","","nop_talk_normal","","3","1","0.2"
"vo_drama_10082001","501","501064","0","","","vo_drama_10082001_006","","21","0",""
"120831","501","501065","1","0","0.5","是啊，我們吃得津津有味喔。\n就算是在東國，\n平常也吃不太到這麼豪華的菜色吧？","0","11","5","0"
"3","501","501066","","","","1","","93","",""
"120831","501","501067","nop_talk_arm_crossed_loop","0.2","","nop_talk_arm_crossed","1","3","0","0.2"
"501065","501","501068","","","","","","91","",""
"120831","501","501069","","","","nop_idle_arm_crossed","","3","1","0.2"
"120931","501","501070","nop_talk_doya_loop","0.2","","nop_talk_doya","1","3","0","0.2"
"vo_drama_10082001","501","501071","0","","","vo_drama_10082001_007","","21","0",""
"120931","501","501072","1","0","0.5","嗯！這些料理甚至能讓妾身\n取回真正的力量，實在了得。\n這都要歸功於雪菲的努力啊。","0","11","4","0"
"5","501","501073","","","","1","","93","",""
"120931","501","501074","","","","nop_talk_normal","","3","1","0.2"
"501072","501","501075","","","","","","91","",""
"120931","501","501076","","","","nop_idle_normal","","3","1","0.2"
"120731","501","501077","","","","nop_talk_normal","","3","1","0.2"
"vo_drama_10082001","501","501078","0","","","vo_drama_10082001_008","","21","0",""
"120731","501","501079","1","0","0.5","這都是因為大家有幫忙啊。\n去年真的很謝謝妳們兩位。","0","11","3","0"
"6.5","501","501080","","","","1","","93","",""
"120731","501","501081","nop_idle_normal_joy","0.2","","nop_bow","1","3","0","0.2"
"501079","501","501082","","","","","","91","",""
"120731","501","501083","","","","nop_idle_normal_joy","","3","1","0.2"
"120831","501","501084","","","","nop_talk_normal","","3","1","0.2"
"vo_drama_10082001","501","501085","0","","","vo_drama_10082001_009","","21","0",""
"120831","501","501086","1","0","0.5","妳別這麼見外。\n那都是我們自願的。","0","11","3","0"
"3","501","501087","","","","1","","93","",""
"120831","501","501088","nop_talk_doya_loop","0.2","","nop_talk_doya","1","3","0","0.2"
"501086","501","501089","","","","","","91","",""
"120831","501","501090","","","","nop_idle_doya","","3","1","0.2"
"120931","501","501091","","","","nop_talk_thinking","","3","1","0.2"
"vo_drama_10082001","501","501092","0","","","vo_drama_10082001_010","","21","0",""
"120931","501","501093","1","0","0.5","那簡直就像是在看顧幼兒的成長，\n著實相當愉快啊。","0","11","4","0"
"501093","501","501094","","","","","","91","",""
"120931","501","501095","","","","nop_idle_thinking","","3","1","0.2"
