35a8d3b0a5430ea9fe42a97b53b68b412704689868f8832936373faa961ab6d8,6186116d12eeb0bb5127350a99fe474364555102ca098646228ee4994b226b50,0fbe5142fbe01f336e685b28d63d78d3cdaa501340c2f157d7452d4d88f74c47,c3205e71cfcc24a45fa47b63b26758ef27e72464e4c054a8d9dd5d69b1d32f73,1165d6ed7b383496685c1d3898c5801e16b802a690ddf51ed6139cf0fd6c880b,0110a87d4904166a970b287da6b15a4f0fe691eeafd8192591b246c048a7fad3,9b19ef9b59f6018a9033e85e3c1157eb022366b9afe7373ee8455ea4c0ac4f56,e44af253208f3cf9c55244a4dbedf760c9278ffbad0d9de0be486b56c1ee6911,87a938cb822468b7ba38c7c268adbdd627e68b32bb0d5a45f3d9cd6bc95244c1,4363d43bf62387276642f07aa0e1130297d4c649d473d68a1d763b873dca7f11,1c72394a537480273a4c6d8d9d62b888466586fa6263ca2ce8a36c418829b5b1,7e3f756f0f16f69736ee339734306a33026a2403f6ba7ecfc30eca35ffa18277,2192c93fd1e43fe4e3efea1dc143003575f9af5b549ac9e62c830084a36563ca,a092e1dd7f5a8568b3ffc6a5f502e8e4ef56cd0a1d9794fbac7c610c12fef99b,a3af7e3b0a056f945b385d9b98e1fa0b0da9fc09ee952bd9c5f9fbf3c8f37e0c,32b67bc29e490d38a5ec0f8f45b820a0a1339fa56d2ee6ccc30c7244353a68eb,f9169454b0814c3f76317723554d580cc62f298508627ef246d7e40fc9a4f764,6115e491730b19533a480621ce485bbf9921e66ae5f174a3747a1db8b8614a08,96fce7708bd0ec422db2c5ed7c7a78c089b089e4df14a0fbe5653e3a9656eca0,0538981fc2f1aa003d2572e3a11902bea51d30ef5405a06941113a960b5d050f,8dbb805aafefd06d367cfcb5f705828ba14dfd7bbfd78a049403a3c258c6d3b2
"0","15","0","1","1","0","0","1","120901203","2","12","7","1","0","提升自身{0}的魔法攻擊力","15","30","0","魔法攻擊力提升+{0}","10","1"
"0","0","0","1","1","0","0","1","120901204","2","0","7","2","0","消耗自身所剩的40％HP","0","2","0","","46","40"
"0","0","0","1","1","0","0","3","120901205","2","0","7","1","0","","0.25","120901206","0","","26","0"
"0","12","0","1","1","0","0","3","120901206","2","0","7","0","0","展開可吸收{0}傷害量的物理魔法吸收護盾","1","6","0","","6","1"
"0","0","-1","1","1","0","1","1","120901207","1","12","3","1","0","使一名敵人的 TP 上升降低{0}","15","81","0","","10","1"
"0","2.4","-1","1","1","0","0","1","120920301","1","0","3","0","0","對敵方單體造成{0}的魔法傷害","25","2","0","魔法傷害+{0}","1","25"
"0","0","2160","1","1","0","0","1","120920302","1","0","3","0","0","使敵方單體失去{0}的TP","0","2","0","","16","180"
"0","0","0","1","1","0","0","1","120920303","2","0","7","0","0","回復自身{0}的TP","0","1","0","","16","180"
"0","0","0","1","1","0","0","1","120920304","2","0","7","2","0","消耗自身所剩的25％HP","0","2","0","","46","25"
"0","15","0","0","1","0","0","0","120950101","0","1","0","0","0","提升自身{0}的魔法攻擊力","15","4","0","魔法攻擊力提升+{0}","90","1"
"0","15","0","0","1","0","0","0","120951101","0","1","0","0","0","提升自身{0}的魔法攻擊力","240","4","0","魔法攻擊力提升+{0}","90","1"
"121000102","0","2160","1","1","0","1","3","121000101","1","0","3","121000103","0","","2","950","0","","28","1"
"0","0","2160","99","1","0","0","3","121000102","2","18","3","1","0","當目標所剩的HP在50%以上時，全體我方的TP上升提升{0}","5","80","0","","10","1"
"0","2.8","-1","1","1","0","0","1","121000103","1","0","3","0","0","當目標的HP低於50％時，對敵方單體造成{0}的物理傷害","35","1","0","物理傷害+{0}","1","35"
"0","5.2","-1","1","1","0","0","1","121000104","1","0","3","0","0","對敵方單體造成{0}的物理傷害","65","1","0","物理傷害+{0}","1","65"
"0","0.12","0","1","1","6.5","0","1","121000201","2","0","7","1","0","每秒回復{0}的HP","2.4","1","0","回復量+{0}","48","2.4"
"121000203","0","2160","1","1","0","0","3","121000202","1","0","6","121000205","0","","2","950","0","","28","1"
"0","18","2160","99","1","0","0","3","121000203","2","180","3","0","0","當目標所剩的HP在50%以上時，全體我方的物理攻擊力上升{0}","18","10","0","物理攻擊力提升+{0}","10","1"
"0","0","2160","99","1","0","0","3","121000204","2","180","3","1","0","當目標所剩的HP在50%以上時，全體我方的物理暴擊上升{0}","50","60","0","","10","1"
"0","48","2160","99","1","0","0","3","121000205","2","12","3","1","0","當目標的HP低於50%時，全體我方的物理攻擊力上升{0}","48","10","0","物理攻擊力提升+{0}","10","1"
"0","1.35","-1","1","1","0","0","1","121000301","1","0","3","0","0","對敵方單體造成{0}的物理傷害","16.875","1","0","物理傷害+{0}","1","16.875"
"1","0.4","-1","1","1","0","1","1","121000302","1","12","3","1","0","降低敵方單體{0}的物理防禦力","0.4","21","0","物理防禦力降低+{0}","10","1"
"121000304","0","2160","1","1","0","1","3","121000303","1","0","3","121000305","0","","2","950","0","","28","1"
"0","30","0","1","1","0","1","1","121000304","2","180","7","1","0","當目標所剩的HP在50%以上時，自身的物理攻擊力上升{0}","30","10","0","物理攻擊力提升+{0}","10","1"
"0","0","0","1","1","0","0","1","121000305","2","0","7","1","0","當目標所剩的HP低於50％時，恢復自身TP{0}","0","1","0","","16","350"
"0","0.12","0","1","1","12.5","0","1","121001201","2","0","7","1","0","每秒回復{0}的HP","2.4","1","0","回復量+{0}","48","2.4"
"0","0","0","1","1","0","0","1","121001202","2","0","7","0","0","回復自身{0}的TP","0","1","0","","16","100"
"121001204","0","2160","1","1","0","0","3","121001203","1","0","6","121001206","0","","2","950","0","","28","1"
"0","26","2160","99","1","0","0","3","121001204","2","180","3","0","0","當目標所剩的HP在50%以上時，全體我方的物理攻擊力上升{0}","26","10","0","物理攻擊力提升+{0}","10","1"
"0","0","2160","99","1","0","0","3","121001205","2","180","3","1","0","當目標所剩的HP在50%以上時，全體我方的物理暴擊上升{0}","70","60","0","","10","1"
"0","48","2160","99","1","0","0","3","121001206","2","24","3","1","0","當目標的HP低於50%時，全體我方的物理攻擊力上升{0}","48","10","0","物理攻擊力提升+{0}","10","1"
"0","15","0","0","1","0","0","0","121050101","0","1","0","0","0","提升自身{0}的物理攻擊力","15","2","0","物理攻擊力提升+{0}","90","1"
"0","15","0","0","1","0","0","0","121051101","0","1","0","0","0","提升自身{0}的物理攻擊力","240","2","0","物理攻擊力提升+{0}","90","1"
"0","0","2160","99","1","0","0","3","121100101","1","0","3","0","0","","0","0","0","","92","0"
"0","1.26","2160","99","1","0","0","3","121100102","1","0","3","0","0","對敵方全體造成{0}的魔法傷害","15.75","2","0","魔法傷害+{0}","1","15.75"
"0","100","2160","99","1","0","0","3","121100103","1","0","3","0","0","使全體敵人陷入恐慌狀態","0","0","0","恐慌的成功確定Lv+1","61","8"
"0","0","2160","99","1","0","0","3","121100104","1","0","3","121100105","0","","2","1600","0","","23","1"
"0","0","2160","99","1","0","0","3","121100105","1","0","3","0","0","當敵人陷入恐慌狀態時，使目標TP失去{0}","0.5","2","0","TP傷害+{0}","16","50"
"0","0","2160","1","1","0","0","1","121100201","1","0","3","0","0","","0","1","0","","7","0"
"0","0.9","300","99","1","0","0","2","121100202","1","0","3","0","0","對範圍內的敵人造成{0}的魔法傷害","11.25","2","0","魔法傷害+{0}","1","11.25"
"0","0","300","99","1","0","0","1","121100203","1","0","3","0","0","讓範圍內的敵人TP失去{0}","0.5","2","0","TP傷害+{0}","16","50"
"0","0","2160","1","1","0","0","1","121100301","1","0","3","0","0","","0","1","0","","7","0"
"0","0.54","300","99","1","0","0","2","121100302","1","0","3","0","0","對範圍內的敵人造成{0}的魔法傷害","6.75","2","0","魔法傷害+{0}","1","6.75"
"0","2.5","300","99","1","0","0","2","121100303","1","0","3","0","0","使範圍內的敵人一段時間內無法行動","0","3","0","造成麻痺的成功Lv+1","8","0"
"0","0","2160","1","1","0","0","1","121101201","1","0","3","0","0","","0","1","0","","7","0"
"0","2","300","99","1","0","0","2","121101202","1","0","3","0","0","對範圍內的敵人造成{0}的魔法傷害","25","2","0","魔法傷害+{0}","1","25"
"0","0","300","99","1","0","0","1","121101203","1","0","3","0","0","讓範圍內的敵人TP失去{0}","0","2","0","","16","180"
"0","0","300","99","1","0","0","2","121101204","1","0","3","121101205","0","","2","1600","0","","23","1"
"0","0","300","99","1","0","0","2","121101205","1","0","3","0","0","當敵人陷入恐慌狀態時，使目標TP失去{0}","0","2","0","","16","180"
"0","0","2160","99","1","0","0","3","121120101","1","0","3","0","0","","0","0","0","","92","0"
"0","1.66","2160","99","1","0","0","3","121120102","1","0","3","0","0","對敵方全體造成{0}的魔法傷害","15.75","2","0","魔法傷害+{0}","1","15.75"
"0","100","2160","99","1","0","0","3","121120103","1","0","3","0","0","使全體敵人陷入恐慌狀態","0","0","0","恐慌的成功確定Lv+1","61","8"
"0","0","2160","99","1","0","0","3","121120104","1","0","3","121120105","0","","2","1600","0","","23","1"
"0","0","2160","99","1","0","0","3","121120105","1","0","3","0","0","當敵人陷入恐慌狀態時，使目標TP失去{0}","0","2","0","","16","180"
"0","0","2160","1","1","0","0","1","121120201","1","0","3","0","0","","0","1","0","","7","0"
"0","1.3","300","99","1","0","0","2","121120202","1","0","3","0","0","對範圍內的敵人造成{0}的魔法傷害","11.25","2","0","魔法傷害+{0}","1","11.25"
"0","0","300","99","1","0","0","1","121120203","1","0","3","0","0","讓範圍內的敵人TP失去{0}","0","2","0","","16","180"
"0","0","2160","1","1","0","0","1","121121201","1","0","3","0","0","","0","1","0","","7","0"
"0","2","300","99","1","0","0","2","121121202","1","0","3","0","0","對範圍內的敵人造成{0}的魔法傷害","25","2","0","魔法傷害+{0}","1","25"
"0","0","300","99","1","0","0","1","121121203","1","0","3","0","0","讓範圍內的敵人TP失去{0}","0","2","0","","16","180"
"0","0","300","99","1","0","0","2","121121204","1","0","3","121121205","0","","2","1600","0","","23","1"
"0","0","300","99","1","0","0","2","121121205","1","0","3","0","0","當敵人陷入恐慌狀態時，使目標TP失去{0}","0","2","0","","16","180"
"0","15","0","0","1","0","0","0","121150101","0","1","0","0","0","提升自身{0}的魔法攻擊力","15","4","0","魔法攻擊力提升+{0}","90","1"
"0","15","0","0","1","0","0","0","121151101","0","1","0","0","0","提升自身{0}的魔法攻擊力","240","4","0","魔法攻擊力提升+{0}","90","1"
"0","3.2","2160","1","1","0","0","1","121200101","1","0","3","0","0","對敵方單體造成{0}的物理傷害","40","1","0","物理傷害+{0}","1","40"
"0","0","2160","1","1","0","0","1","121200102","1","18","1","1","0","該敵人所受的物理傷害上升{0}％","8","161","1","","10","1"
"0","18","2160","1","1","0","0","1","121200103","1","1","1","0","0","","111","0","0","","35","1"
"0","0","0","1","1","0","0","1","121200104","2","0","7","12120102","0","","0","1","0","","22","180"
"0","20","0","1","1","0","1","1","121200105","2","180","7","1","0","提升自身{0}的物理攻擊力","20","10","0","物理攻擊力提升+{0}","10","1"
"0","9","2160","99","1","0","1","3","121200201","2","12","3","1","0","提升我方全體{0}的物理攻擊力","9","10","0","物理攻擊力提升+{0}","10","1"
"0","0","2160","99","1","0","1","3","121200202","2","12","3","1","0","使全體夥伴的物理暴擊提升{0}","45","60","0","","10","1"
"0","0.024","2160","99","1","12.5","0","3","121200203","2","0","3","1","0","每秒回復{0}的HP","0.2","1","0","回復量+{0}","48","0.2"
"0","1.2","-1","1","1","0","0","1","121200301","1","0","3","0","0","對敵方單體造成{0}的物理傷害","15","1","0","物理傷害+{0}","1","15"
"0","0.4","-1","1","1","0","1","1","121200302","1","12","3","1","0","降低敵方單體{0}的物理防禦力","0.4","21","0","物理防禦力降低+{0}","10","1"
"0","13.5","2160","99","1","0","1","3","121201201","2","18","3","1","0","提升我方全體{0}的物理攻擊力","13.5","10","0","物理攻擊力提升+{0}","10","1"
"0","0","2160","99","1","0","1","3","121201202","2","18","3","1","0","使全體夥伴的物理暴擊提升{0}","80","60","0","","10","1"
"0","18","2160","99","1","0","0","3","121201203","2","0","3","0","0","展開{0}傷害量的物理無效護盾","45","1","0","無效傷害量+{0}","6","45"
"0","0.024","2160","99","1","18.5","0","3","121201204","2","0","3","1","0","每秒回復{0}的HP","0.2","1","0","回復量+{0}","48","0.2"
"0","3.2","-1","1","1","0","0","1","121210101","1","0","3","0","0","對敵方單體造成{0}的物理傷害","40","1","0","物理傷害+{0}","1","40"
"0","15","0","0","1","0","0","0","121250101","0","1","0","0","0","提升自身{0}的物理攻擊力","15","2","0","物理攻擊力提升+{0}","90","1"
"0","15","0","0","1","0","0","0","121251101","0","1","0","0","0","提升自身{0}的物理攻擊力","240","2","0","物理攻擊力提升+{0}","90","1"
"0","0","0","1","1","0","0","3","121300101","2","0","7","2","0","","0.14","121300102","0","","26","0"
"0","8","0","99","1","0","0","3","121300102","2","18","20","1","0","讓目標夥伴的物理攻擊力提升{0}","8","10","0","物理攻擊力提升+{0}","10","1"
"0","0","0","1","1","0","0","3","121300201","2","0","7","0","0","回復自身{0}的TP","0.4","1","0","TP回復量+{0}","16","40"
"0","0.05","0","99","1","10.5","0","3","121300202","2","0","20","1","0","每秒回復{0}的HP","0.5","1","0","回復量+{0}","48","0.5"
"0","0","0","99","1","10.5","0","3","121300203","2","0","20","2","0","每秒恢復 10 TP","0","2","0","","48","10"
"0","0","0","1","1","0","0","3","121300301","2","0","7","1","0","","0.14","121300303","0","","26","0"
"0","0","0","1","1","0","0","3","121300302","2","0","7","2","0","","0.14","121300304","0","","26","0"
"0","12","0","99","1","0","0","3","121300303","2","0","20","0","0","展開{0}傷害量的物理無效護盾","20","1","0","無效傷害量+{0}","6","20"
"0","2","0","99","1","0","0","3","121300304","2","12","20","1","0","讓目標夥伴的物理攻擊力提升{0}","2","10","0","物理攻擊力提升+{0}","10","1"
"0","0","0","1","1","0","0","3","121301201","2","0","7","0","0","回復自身{0}的TP","0","1","0","","16","200"
"0","0","0","1","1","0","0","3","121301202","2","0","7","1","0","","0.005","121301203","0","","26","0"
"0","0.065","0","99","1","10.5","0","3","121301203","2","0","20","1","0","每秒回復{0}的HP","0.5","1","0","回復量+{0}","48","0.5"
"0","0","0","1","1","0","0","3","121301204","2","4","7","1","0","","0.00006","121301205","0","","26","0"
"0","0","0","99","1","10.5","0","3","121301205","2","0","20","2","0","每秒恢復 10 TP","0","2","0","","48","10"
"0","0","2160","99","1","0","0","3","121301206","2","12","20","1","0","提升該目標夥伴{0}的物理暴擊","50","60","0","","10","1"
"0","0","0","1","1","0","0","3","121320201","2","0","7","0","0","回復自身{0}的TP","0","1","0","","16","144"
"0","0.065","0","99","1","10.5","0","3","121320202","2","0","20","1","0","每秒回復{0}的HP","0.5","1","0","回復量+{0}","48","0.5"
"0","0","0","99","1","10.5","0","3","121320203","2","0","20","2","0","每秒恢復 10 TP","0","2","0","","48","10"
"0","0","0","1","1","0","0","3","121321201","2","0","7","0","0","回復自身{0}的TP","0","1","0","","16","200"
"0","0","0","1","1","0","0","3","121321202","2","0","7","1","0","","0.005","121321203","0","","26","0"
"0","0.065","0","99","1","10.5","0","3","121321203","2","0","20","1","0","每秒回復{0}的HP","0.5","1","0","回復量+{0}","48","0.5"
"0","0","0","1","1","0","0","3","121321204","2","4","7","1","0","","0.00006","121321205","0","","26","0"
"0","0","0","99","1","10.5","0","3","121321205","2","0","20","2","0","每秒恢復 10 TP","0","2","0","","48","10"
"0","0","2160","99","1","0","0","3","121321206","2","12","20","1","0","提升該目標夥伴{0}的物理暴擊","50","60","0","","10","1"
"0","15","0","0","1","0","0","0","121350101","0","1","0","0","0","提升自身{0}的物理攻擊力","15","2","0","物理攻擊力提升+{0}","90","1"
"0","15","0","0","1","0","0","0","121351101","0","1","0","0","0","提升自身{0}的物理攻擊力","240","2","0","物理攻擊力提升+{0}","90","1"
"0","0","0","1","1","90","0","3","121400101","2","90","7","2","0","","0.25","121400102","0","","26","8"
"0","10","100","99","1","0","1","2","121400102","2","18","3","1","0","提升範圍內的我方{0}的魔法攻擊力","10","30","0","魔法攻擊力提升+{0}","10","1"
"0","0","100","99","1","0","1","2","121400103","2","18","3","1","0","使範圍內全體夥伴提升{0}的魔法暴擊","180","70","0","","10","1"
"0","0","0","1","1","45","0","3","121400201","2","45","7","2","0","","0.125","121400202","0","","26","8"
"0","5","100","99","1","0","1","2","121400202","2","12","3","1","0","提升範圍內的我方{0}的魔法攻擊力","5","30","0","魔法攻擊力提升+{0}","10","1"
"0","0","100","99","1","12.5","0","2","121400301","2","0","3","2","0","每秒恢復 10 TP","0","2","0","","48","10"
"0","12","100","99","1","0","0","2","121400302","2","0","3","0","0","展開{0}傷害量的魔法無效護盾","32","2","0","無效傷害量+{0}","6","32"
"0","0","0","1","1","45","0","3","121401201","2","45","7","2","0","","0.125","121401202","0","","26","8"
"0","5","100","99","1","0","1","2","121401202","2","12","3","1","0","提升範圍內的我方{0}的魔法攻擊力","5","30","0","魔法攻擊力提升+{0}","10","1"
"0","0","100","99","1","0","1","2","121401203","2","12","3","1","0","提升範圍內我方魔法攻擊暴擊時的傷害{0}％","6","120","0","","10","1"
"0","15","0","0","1","0","0","0","121450101","0","1","0","0","0","提升自身{0}的魔法攻擊力","15","4","0","魔法攻擊力提升+{0}","90","1"
"0","15","0","0","1","0","0","0","121451101","0","1","0","0","0","提升自身{0}的魔法攻擊力","240","4","0","魔法攻擊力提升+{0}","90","1"
"0","0","2160","1","1","0","0","3","121500101","1","0","4","0","0","","0","1","0","","2","150"
"0","0","2160","1","1","0","0","3","121500102","1","0","4","0","0","","0","1","0","","7","0"
"0","1.8","300","99","1","0","0","2","121500103","1","0","3","0","0","對範圍內的敵人造成{0}的物理傷害","22.5","1","0","物理傷害+{0}","1","22.5"
"0","4","300","99","1","0","0","2","121500104","1","0","3","0","0","使範圍內的敵人一段時間內無法行動","0","7","0","造成暈眩的成功Lv+1","8","0"
"0","0","2160","1","1","0","0","3","121500201","1","0","4","0","0","使自身變成隱密狀態","0","1","0","","2","-50"
"0","0","0","1","1","0","0","1","121500202","2","0","7","1","0","","0","1","0","","95","12"
"1","20","2160","1","1","0","1","3","121500203","1","12","4","1","0","降低敵方單體{0}的物理攻擊力","20","11","0","物理攻擊力降低+{0}","10","1"
"1","20","2160","1","1","0","1","3","121500204","1","12","4","1","0","降低敵方單體{0}的魔法攻擊力","20","31","0","魔法攻擊力下降+{0}","10","1"
"1","20","0","1","1","0","1","1","121500205","2","12","7","1","0","提升自身{0}的物理攻擊力","20","10","0","物理攻擊力提升+{0}","10","1"
"0","1.2","2160","1","1","0","0","3","121500206","1","0","4","0","0","對敵方單體造成{0}的物理傷害","15","1","0","物理傷害+{0}","1","15"
"0","0","2160","1","1","0","0","3","121500301","1","0","4","0","0","","0","1","0","","7","0"
"0","0.9","80","99","1","0","0","2","121500302","1","0","3","0","0","對範圍內的敵人造成{0}的物理傷害","11.25","1","0","物理傷害+{0}","1","11.25"
"0","0","80","99","1","0","0","2","121500303","1","0","3","0","0","讓範圍內的敵人TP失去{0}","0.5","2","0","TP傷害+{0}","16","50"
"0","0","2160","1","1","0","0","3","121501201","1","0","4","0","0","使自身變成隱密狀態","0","1","0","","2","-50"
"0","0","0","1","1","0","0","1","121501202","2","0","7","1","0","","0","1","0","","95","12"
"1","20","2160","1","1","0","1","3","121501203","1","12","4","1","0","降低敵方單體{0}的物理攻擊力","20","11","0","物理攻擊力降低+{0}","10","1"
"1","20","2160","1","1","0","1","3","121501204","1","12","4","1","0","降低敵方單體{0}的魔法攻擊力","20","31","0","魔法攻擊力下降+{0}","10","1"
"1","48","0","1","1","0","1","1","121501205","2","12","7","1","0","提升自身{0}的物理攻擊力","48","10","0","物理攻擊力提升+{0}","10","1"
"0","0","2160","1","1","0","0","3","121501206","1","0","4","0","0","","0","0","0","","92","0"
"0","6.5","2160","1","1","0","0","3","121501207","1","0","4","0","0","對敵方單體造成{0}的物理傷害","81.25","1","0","物理傷害+{0}","1","81.25"
"0","0","2160","1","1","0","0","3","121520301","1","0","4","0","0","","0","1","0","","7","0"
"0","1.3","80","99","1","0","0","2","121520302","1","0","3","0","0","對範圍內的敵人造成{0}的物理傷害","11.25","1","0","物理傷害+{0}","1","11.25"
"0","0","80","99","1","0","0","2","121520303","1","0","3","0","0","讓範圍內的敵人TP失去{0}","0","2","0","","16","180"
"0","15","0","0","1","0","0","0","121550101","0","1","0","0","0","提升自身{0}的物理攻擊力","15","2","0","物理攻擊力提升+{0}","90","1"
"0","15","0","0","1","0","0","0","121551101","0","1","0","0","0","提升自身{0}的物理攻擊力","240","2","0","物理攻擊力提升+{0}","90","1"
"121600102","0","2160","1","1","0","0","1","121600101","2","0","7","121600103","0","","2","1601","0","","28","1"
"0","3.8","-1","1","1","0","0","1","121600102","1","0","3","0","0","對敵方單體造成{0}的物理傷害","47.5","1","0","物理傷害+{0}","1","47.5"
"0","7.6","-1","1","1","1","0","1","121600103","1","0","3","0","0","當自身處於隱密狀態時，對敵方單體造成{0}的物理傷害","95","1","2","物理傷害+{0}","1","95"
"0","0","0","1","1","0","0","1","121600104","2","0","7","121600105","0","","2","1601","0","","28","1"
"1","0","0","1","1","0","1","1","121600105","2","18","7","1","0","當自身處於隱密狀態時，提升自身物理攻擊暴擊時的傷害30％","29.9","110","0","","10","2"
"121600202","0","2160","1","1","0","0","1","121600201","2","0","7","121600203","0","","2","1601","0","","28","1"
"0","0.9","-1","1","1","0","0","1","121600202","1","0","3","0","0","對敵方單體造成{0}的物理傷害","11.25","1","0","物理傷害+{0}","1","11.25"
"0","1.8","-1","1","1","1","0","1","121600203","1","0","3","0","0","當自身處於隱密狀態時，對敵方單體造成{0}的物理傷害","22.5","1","2","物理傷害+{0}","1","22.5"
"0","0","2160","1","1","0","0","1","121600204","2","0","7","121600205","0","","0","1601","0","","28","1"
"0","0","-1","1","1","0","0","1","121600205","2","0","7","0","0","當自身處於隱密狀態時，恢復自身{0}的TP","0","1","0","TP回復量+{0}","16","80"
"0","0","0","1","1","0","0","1","121600301","2","0","7","1","0","使自身變成隱密狀態","0","1","0","","95","19"
"0","18","0","1","1","0","0","2","121600302","2","0","7","0","0","自己的行動速度上升","0","2","0","","8","2"
"0","38","0","1","1","0","1","1","121600303","2","18","7","1","0","提升自身{0}的物理攻擊力","38","10","0","物理攻擊力提升+{0}","10","1"
"0","0","0","1","1","0","0","2","121600304","2","0","7","0","0","回復自身{0}的TP","0","1","0","TP回復量+{0}","16","350"
"121601202","0","2160","1","1","0","0","1","121601201","2","0","7","121601203","0","","2","1601","0","","28","1"
"0","1.2","-1","1","1","0","0","1","121601202","1","0","3","0","0","對敵方單體造成{0}的物理傷害","15","1","0","物理傷害+{0}","1","15"
"0","2.4","-1","1","1","1","0","1","121601203","1","0","3","0","0","當自身處於隱密狀態時，對敵方單體造成{0}的物理傷害","30","1","2","物理傷害+{0}","1","30"
"0","0","2160","1","1","0","0","1","121601204","2","0","7","121601205","0","","2","1601","0","","28","1"
"0","0.8","-1","1","1","1","0","1","121601205","1","0","3","0","0","當自身處於隱密狀態時，對敵方單體造成{0}的物理傷害","10","1","2","物理傷害+{0}","1","10"
"0","0","2160","1","1","0","0","1","121601206","2","0","7","121601207","0","","0","1601","0","","28","1"
"0","0","-1","1","1","0","0","1","121601207","2","0","7","0","0","當自身處於隱密狀態時，恢復自身{0}的TP","0","1","0","TP回復量+{0}","16","150"
"0","15","0","0","1","0","0","0","121650101","0","1","0","0","0","提升自身{0}的物理攻擊力","15","2","0","物理攻擊力提升+{0}","90","1"
"0","15","0","0","1","0","0","0","121651101","0","1","0","0","0","提升自身{0}的物理攻擊力","240","2","0","物理攻擊力提升+{0}","90","1"
"0","2.16","600","99","1","0","0","1","121900101","1","0","3","0","0","對範圍內的敵人造成{0}的魔法傷害","27","2","0","魔法傷害+{0}","1","27"
"0","26","0","1","1","0","0","1","121900102","2","180","7","1","0","提升自身{0}的魔法攻擊力","26","30","0","魔法攻擊力提升+{0}","10","1"
"1","0","0","1","1","0","0","1","121900103","2","180","7","1","0","提升自身魔法攻擊暴擊時2％的傷害","2","120","0","","10","2"
"0","1","600","99","1","0","0","1","121900201","1","0","3","0","0","對範圍內的敵人造成{0}的魔法傷害","12.5","2","0","魔法傷害+{0}","1","12.5"
"0","0.6","600","99","1","0","0","1","121900202","1","12","3","0","0","使範圍內敵人的魔法防禦力下降{0}","0.6","41","0","魔法防禦力降低+{0}","10","1"
"0","1.2","600","99","1","0","0","1","121900301","1","0","3","0","0","對範圍內的敵人造成{0}的魔法傷害","15","2","0","魔法傷害+{0}","1","15"
"0","0","0","1","1","0","0","3","121900302","2","12","7","1","0","使自己的TP上升提升{0}","20","80","0","","10","1"
"0","0","0","1","1","0","0","3","121900303","2","30","7","1","0","","0.0003","121900304","0","","26","8"
"0","0","0","1","1","0","0","3","121900304","2","0","7","2","0","消耗自身所剩的30％HP","0","2","0","","46","30"
"0","3","600","99","1","0","0","1","121901201","1","0","3","0","0","對範圍內的敵人造成{0}的魔法傷害","37.5","2","0","魔法傷害+{0}","1","37.5"
"0","0.6","600","99","1","0","0","1","121901202","1","18","3","0","0","使範圍內敵人的魔法防禦力下降{0}","0.6","41","0","魔法防禦力降低+{0}","10","1"
"0","25","600","99","1","0","0","1","121901203","1","18","3","0","0","使範圍內敵人的魔法攻擊力降低{0}","25","31","0","魔法攻擊力下降+{0}","10","1"
"0","15","0","0","1","0","0","0","121950101","0","1","0","0","0","提升自身{0}的魔法攻擊力","15","4","0","魔法攻擊力提升+{0}","90","1"
"0","15","0","0","1","0","0","0","121951101","0","1","0","0","0","提升自身{0}的魔法攻擊力","240","4","0","魔法攻擊力提升+{0}","90","1"
"0","0","-1","1","1","0","0","3","122000101","1","3.2","3","3","0","","0.4","122000102","0","","26","2113"
"0","2.4","-1","1","1","0","0","3","122000102","1","0","3","0","0","對敵方單體造成{0}的物理傷害","30","1","0","物理傷害+{0}","1","30"
"0","1","-1","1","1","0","0","3","122000103","1","18","3","1","0","降低敵方單體{0}的物理防禦力","1","21","0","物理防禦力降低+{0}","10","1"
"0","180","-1","1","1","0","0","3","122000104","1","-8","3","0","0","消耗8個靈錨之烙印","113","1","0","","35","15"
"0","1.6","-1","1","1","0","0","3","122000201","1","0","3","0","0","對敵方單體造成{0}的物理傷害","20","1","0","物理傷害+{0}","1","20"
"0","0.6","-1","1","1","0","0","3","122000202","1","12","3","1","0","降低敵方單體{0}的物理防禦力","0.6","21","0","物理防禦力降低+{0}","10","1"
"0","180","-1","1","1","0","0","3","122000203","1","2","3","0","0","追加施加2個靈錨之烙印","113","1","0","","35","15"
"0","1.6","-1","1","1","0","0","3","122000301","1","0","3","0","0","對敵方單體造成{0}的物理傷害","20","1","0","物理傷害+{0}","1","20"
"0","0","-1","1","1","0","0","3","122000302","1","225","3","1","0","","75","122000304","0","","26","2113"
"0","9","-1","1","1","27","0","3","122000303","1","27","3","2","0","","9","122000305","0","","26","2113"
"0","0","-1","1","1","0","0","3","122000304","2","0","7","0","0","回復自身{0}的TP","0","1","0","TP回復量+{0}","16","75"
"1","9","-1","1","1","0","0","3","122000305","2","180","7","1","0","提升自身{0}的物理攻擊力","9","10","0","物理攻擊力提升+{0}","10","1"
"0","180","-1","1","1","0","0","3","122000306","1","-3","3","0","0","消耗3個靈錨之烙印","113","1","0","","35","15"
"0","3.5","-1","1","1","0","0","3","122001201","1","0","3","0","0","對敵方單體造成{0}的物理傷害","43.75","1","0","物理傷害+{0}","1","43.75"
"0","0.7","-1","1","1","0","0","3","122001202","1","12","3","1","0","降低敵方單體{0}的物理防禦力","0.7","21","0","物理防禦力降低+{0}","10","1"
"0","180","-1","1","1","0","0","3","122001203","1","2","3","0","0","追加施加2個靈錨之烙印","113","1","0","","35","15"
"0","9","-1","1","1","0","0","3","122001204","2","180","7","1","0","提升自身{0}的物理攻擊力","9","10","0","物理攻擊力提升+{0}","10","1"
