a3f308b748b2f895ee45224c4f5885f8aea14ad2146febdc7079ee2d46b9fe33,cdc40779c8320d8899aa7cc53602a7e3eb9f4481bc34e69d37f6cfeda1c6fdbd,bf2cac36760e98c04c36919992739bc1829e488c24b10831c6e0d09d46523783,6a819c555274fc5ddd57707770811e6fce3ac3fae1735833c1168ea0d66dc926,34579728180552c3214e7df03c6cd0de667da3d13c2033f39761fbb5c9371673,cc1bf6b715805e2f7d516a62af727ebbad68d6945a5f1cf0f528df0e973a65f0,ee53d287fb2c5c4f6a4a32118dbfbe2a075db0e476107eec86344c5c2b57b636,6faeaa38bb96193c7ce5dd10a4219c182c2769fe1f5a5fe3ffd37db720f65d99,1a2eae7e2f7c29ca746ef10ea7672c41312307bac803e76cd7b69ffc9c9a31cd,28e7202d11d1291fc77eea44b544ff05c2004640bd7cb00b083fd89c784fe958,23b0517f17c505a8523ed2115ec2728057f4360a4abd19d52984adaa67323901,24477423c118885b91a26831b71ee8b2a13dbdd8688079d5c81c150cb9c178d2,c2673082fdd742eada6850d97109d015d92cde2889aa54d586463985e2d7b998,70f8e75d021611db4f473379b66df461ead5021c522e490e53ef154e9eac1187,cf39c8faf42261057cf2a2fa6391b82323c1868e81417b59fad08a11fa941215,ff71f93d8e08a9b3a71b2fdd33a18e464e969aff81ad05a48d2a98c7cc0b8cf7,04e3f90942e6c6333f576d450d8b05cba83c371d447aa70165535db890f49061,ac6b131bca7956de172a19e1aaba792f228f0b752fd8b2589f0d2be119819220,520ad71b31347ba2e9f2b9d08d3dd95d81e57a7574ee0b4d376458ad71f5aa1d,5cd4c5705ea738c543075e9d82156bf3fb24a297adbd07547de90e819cf7106f,3a7ff5153c606d20d321ae38baa7600591ebb7eca9a29498365a4ac459d6b679,5bdf2bb83ccee9eb8c6643d3535ab4aa4d6dabba5962116a16f1e6af568650b1
"200","1.3","4","0","bgm_M64","1","1","1","10380104","101021","190","-30","101021","0","0","200","4","0.9","-30","1","1038","-70"
"200","1.8","5","0","bgm_M55","1","1.6","1","10380105","101031","440","-30","101031","0","0","220","5","1.4","0","1","1038","0"
"250","0.8","1","0","bgm_M64","1","0.7","1","10390101","101041","-470","-30","101041","10","-30","210","1","0.6","0","1","1039","-125"
"200","1","2","0","bgm_M64","1","0.7","1","10390102","101041","-210","-30","101041","10","0","200","2","0.65","0","1","1039","-95"
"100","1.3","3","-15","bgm_M64","1","1","1","10390103","101041","50","-30","101041","0","-10","200","3","0.9","0","1","1039","-120"
"100","1.35","4","0","bgm_M64","1","1.3","1","10390104","101041","195","-30","101041","0","0","200","4","0.9","0","1","1039","35"
"150","1.8","5","0","bgm_M55","1","1.35","1","10390105","101042","450","-30","101042","0","0","210","5","1.1","-50","1.3","1039","-55"
"250","0.8","1","0","bgm_M64","1","0.85","1","10400101","101161","-480","-30","101161","10","0","210","1","0.6","0","1","1040","-120"
"100","1.2","2","0","bgm_M64","1","1.1","1","10400102","101161","-260","-30","101161","0","0","240","2","0.75","0","1","1040","-100"
"100","1.1","3","-5","bgm_M64","1","1","1","10400103","101161","-10","-30","101161","5","-10","200","3","0.65","0","1","1040","65"
"150","1","4","0","bgm_M64","1","1","1","10400104","101161","190","-30","101161","0","0","200","4","0.9","43","1","1040","-110"
"270","1.15","5","-40","bgm_M55","1","1","1","10400105","101162","485","-30","101162","-10","-45","280","5","0.9","-50","1.3","1040","-70"
"120","0.8","1","0","bgm_M64","1","0.85","1","10410101","101171","-480","-30","101171","10","0","210","1","0.6","0","1","1041","-120"
"120","1.2","2","0","bgm_M64","1","1","1","10410102","101171","-260","-30","101171","10","0","200","2","0.75","0","1","1041","-120"
"150","0.9","3","-13","bgm_M64","1","0.55","1.4","10410103","101171","-10","-30","101171","0","-60","200","3","0.6","-50","1","1041","0"
"100","1.2","4","0","bgm_M64","1","1","1","10410104","101171","190","-30","101171","0","0","200","4","0.9","0","1","1041","-110"
"200","1.45","5","-20","bgm_M55","1","1","1","10410105","101172","475","-30","101172","10","0","250","5","1","-50","1","1041","-30"
"100","0.8","1","0","bgm_M64","1","0.7","1","10420101","101191","-480","-30","101191","10","-30","210","1","0.6","0","1","1042","-120"
"100","1.2","2","0","bgm_M64","1","1","1","10420102","101191","-260","-30","101191","10","0","200","2","0.8","0","1","1042","-100"
"100","1.4","3","-15","bgm_M64","1","1","1","10420103","101451","-10","-30","101191","0","-10","200","3","0.9","-30","1","1042","65"
"100","1.1","4","0","bgm_M64","1","1","1","10420104","101191","190","-30","101191","0","0","200","4","0.65","0","1","1042","-110"
"200","1.3","5","0","bgm_M55","1","1","1.2","10420105","101192","485","-30","101192","-10","-45","280","5","1.1","-50","1","1042","-70"
"100","0.8","1","0","bgm_M64","1","0.85","1","10430101","101201","-480","-30","101201","10","0","210","1","0.6","0","1","1043","-120"
"100","1.2","2","0","bgm_M64","1","1.1","1","10430102","101201","-260","-30","101201","10","0","240","2","0.75","0","1","1043","-120"
"100","1.1","3","-15","bgm_M64","1","1","1","10430103","101201","-10","-30","101201","0","-10","200","3","0.8","0","1","1043","65"
"100","1","4","0","bgm_M64","1","1","1","10430104","101201","190","-30","101201","0","0","200","4","0.7","43","1","1043","-110"
"100","1.45","5","-20","bgm_M55","1","1","1","10430105","101202","475","-30","101202","10","-45","250","5","1","-50","1","1043","-30"
"100","0.8","1","0","bgm_M64","1","0.85","1","10440101","101291","-480","-30","101291","10","0","210","1","0.6","0","1","1044","-120"
"100","1.2","2","0","bgm_M64","1","1.1","1","10440102","101291","-260","-30","101291","10","0","240","2","0.75","0","1","1044","-120"
"100","2.3","3","-15","bgm_M64","1","2.2","1","10440103","101291","-40","-30","101291","0","-10","200","3","1.55","0","1","1044","65"
"100","1.2","4","0","bgm_M64","1","1","1","10440104","101291","150","-30","101291","0","0","200","4","1.1","0","1","1044","-110"
"100","1.45","5","-20","bgm_M55","1","1","1","10440105","101292","490","-30","101292","30","30","230","5","1.1","15","1","1044","-15"
"100","0.8","1","0","bgm_M64","1","0.7","1","10450101","101301","-480","-30","101301","10","-30","210","1","0.58","0","1","1045","-120"
"100","1.2","2","0","bgm_M64","1","1","1","10450102","101301","-260","-30","101301","10","0","200","2","0.9","0","1","1045","-120"
"200","1.4","3","0","bgm_M64","1","1","1","10450103","101301","-50","-30","101301","-10","-10","200","3","0.93","-30","1","1045","100"
"100","1.3","4","0","bgm_M64","1","1","1","10450104","101301","100","-30","101301","0","0","200","4","0.9","15","1","1045","-100"
"100","1.2","5","-20","bgm_M55","1","1.1","1","10450105","101302","470","-30","101302","10","-30","270","5","1","-15","1","1045","-55"
"100","0.8","1","0","bgm_M64","1","0.85","1","10460101","101161","-450","-30","101441","10","0","210","1","0.575","0","1","1046","-130"
"200","1","2","0","bgm_M64","1","0.7","1","10460102","101161","-250","-30","101441","10","0","200","2","0.75","0","1","1046","-120"
"100","1.2","3","-15","bgm_M64","1","1.1","1","10460103","101161","-10","-30","101441","0","-10","200","3","0.8","0","1","1046","50"
"150","1","4","0","bgm_M64","1","1","1","10460104","101161","210","-30","101441","0","0","200","4","0.8","43","1","1046","-100"
"100","1.2","5","-20","bgm_M55","1","1.1","1","10460105","101162","470","-30","101442","10","-30","230","5","0.95","-35","1","1046","-70"
"100","0.8","1","0","bgm_M64","1","0.7","1","10470101","101451","-450","-30","101451","10","-30","210","1","0.58","0","1","1047","-130"
"100","1.2","2","0","bgm_M64","1","1","1","10470102","101451","-250","-30","101451","10","0","200","2","0.9","0","1","1047","-120"
"100","1.4","3","-15","bgm_M64","1","1","1","10470103","101451","-20","-30","101451","0","-10","200","3","0.9","-30","1","1047","50"
"100","1","4","0","bgm_M64","1","0.85","1","10470104","101451","200","-30","101451","0","0","200","4","0.8","0","1","1047","-100"
"100","1.55","5","0","bgm_M55","1","1.4","1.2","10470105","101452","510","-30","101452","0","-50","290","5","1.25","-35","1","1047","-70"
"100","0.8","1","0","bgm_M64","1","0.7","1","10480101","101451","-450","-30","101561","10","-30","210","1","0.58","0","1","1048","-130"
"100","1.2","2","0","bgm_M64","1","1.1","1","10480102","101451","-240","-30","101561","0","0","240","2","0.75","0","1","1048","-120"
"150","0.9","3","-13","bgm_M64","1","0.55","1.4","10480103","101451","-10","-30","101561","0","-60","200","3","0.6","-50","1","1048","0"
"100","1.1","4","0","bgm_M64","1","1","1","10480104","101451","195","-30","101561","0","0","200","4","0.7","20","1","1048","-100"
"400","1.55","5","0","bgm_M55","1","1.35","1.4","10480105","101452","460","-30","101562","0","-50","290","5","1.25","-60","1","1048","-70"
"100","0.8","1","0","bgm_M64","1","0.7","1","10490101","101001","-480","-30","101001","10","-30","210","1","0.58","0","1","1049","-120"
"100","1.2","2","0","bgm_M64","1","1.1","1","10490102","101001","-270","-30","101001","10","0","200","2","0.75","0","1","1049","-120"
"200","1.4","3","-15","bgm_M64","1","1","1","10490103","101001","-25","-30","101001","0","-10","200","3","0.9","-30","1","1049","65"
"150","1.1","4","0","bgm_M64","1","1","1","10490104","101001","200","-30","101001","0","0","200","4","0.9","-30","1","1049","-120"
"200","1.3","5","0","bgm_M55","1","1","1.2","10490105","101011","480","-30","101011","0","0","250","5","1.2","0","1","1049","-40"
"170","1","1","0","bgm_M64","1","0.9","1","10500101","101021","-450","-30","101021","10","-30","210","1","0.575","-25","1","1050","-110"
"100","1.2","2","0","bgm_M64","1","1.1","1","10500102","101021","-240","-30","101021","0","0","240","2","0.75","0","1","1050","-120"
"100","0.9","3","-5","bgm_M64","1","0.8","1","10500103","101021","-10","-30","101021","5","-10","200","3","0.6","0","1","1050","65"
"100","1.1","4","0","bgm_M64","1","1","1","10500104","101021","190","-30","101021","0","0","200","4","0.65","0","1","1050","-110"
"200","1.8","5","0","bgm_M55","1","1.6","1","10500105","101031","440","-30","101031","0","0","220","5","1.4","0","1","1050","0"
"100","0.8","1","0","bgm_M64","1","0.7","1","10510101","101041","-450","-30","101041","10","-30","210","1","0.58","0","1","1051","-130"
"200","1","2","0","bgm_M64","1","0.7","1","10510102","101041","-250","-30","101041","10","0","200","2","0.65","0","1","1051","-120"
"100","1.3","3","-15","bgm_M64","1","1","1","10510103","101041","-35","-30","101041","10","-10","200","3","0.75","-10","1","1051","70"
"100","1.4","4","0","bgm_M64","1","1","1","10510104","101041","150","-30","101041","0","0","200","4","1","0","1","1051","-110"
"150","1.8","5","0","bgm_M55","1","1.35","1","10510105","101042","450","-30","101042","0","0","210","5","1.1","-50","1.3","1051","-55"
"250","0.8","1","0","bgm_M64","1","0.7","1","10520101","101161","-480","-30","101161","10","-30","210","1","0.6","0","1","1052","-120"
"100","1.2","2","0","bgm_M64","1","1.1","1","10520102","101161","-260","-30","101161","0","0","240","2","0.75","0","1","1052","-100"
"100","1.1","3","-5","bgm_M64","1","1","1","10520103","101161","-10","-30","101161","5","-10","200","3","0.65","0","1","1052","65"
"100","1.3","4","0","bgm_M64","1","1","1","10520104","101161","240","-30","101161","0","0","200","4","0.8","-30","1","1052","-50"
"270","1.15","5","-40","bgm_M55","1","1","1","10520105","101162","485","-30","101162","-10","-45","280","5","0.9","-50","1.3","1052","-70"
"120","0.8","1","0","bgm_M64","1","0.85","1","10530101","101171","-480","-30","101171","10","0","210","1","0.5","0","1","1053","-120"
"100","1.2","2","0","bgm_M64","1","1.1","1","10530102","101171","-270","-30","101171","10","0","200","2","0.75","0","1","1053","-120"
"100","2.3","3","-15","bgm_M64","1","2.2","1","10530103","101171","-25","-30","101171","0","-10","200","3","1.55","0","1","1053","65"
"100","1.5","4","0","bgm_M64","1","1","1","10530104","101171","200","-30","101171","0","0","200","4","0.9","-30","1","1053","-100"
"200","1.45","5","-20","bgm_M55","1","1","1","10530105","101172","475","-30","101172","10","0","250","5","1","-50","1","1053","-30"
"170","1","1","0","bgm_M64","1","0.9","1","10540101","101191","-450","-30","101191","10","-30","210","1","0.575","-25","1","1054","-110"
"200","1","2","0","bgm_M64","1","0.7","1","10540102","101191","-250","-30","101191","10","0","200","2","0.65","0","1","1054","-120"
"100","1.2","3","-15","bgm_M64","1","1.1","1","10540103","101191","-10","-30","101191","0","-10","200","3","0.8","0","1","1054","50"
"200","1.5","4","0","bgm_M64","1","1","1","10540104","101191","190","-30","101191","0","0","200","4","1","0","1","1054","-90"
"200","1.3","5","0","bgm_M55","1","1","1.2","10540105","101192","485","-30","101192","-10","-45","280","5","1.1","-50","1","1054","-70"
"120","0.8","1","0","bgm_M64","1","0.85","1","10550101","101201","-480","-30","101201","10","0","210","1","0.5","0","1","1055","-120"
"250","1","2","0","bgm_M64","1","1","1","10550102","101201","-250","-30","101201","0","-30","240","2","0.7","-30","1","1055","-120"
"100","1.1","3","-15","bgm_M64","1","1","1","10550103","101201","-10","-30","101201","0","-10","200","3","0.8","0","1","1055","65"
"100","1","4","0","bgm_M64","1","1","1","10550104","101201","190","-30","101201","0","0","200","4","0.7","43","1","1055","-110"
"100","1.45","5","-20","bgm_M55","1","1","1","10550105","101202","475","-30","101202","10","-45","250","5","1","-50","1","1055","-30"
"250","0.8","1","0","bgm_M64","1","0.7","1","10560101","101291","-480","-30","101291","10","-30","210","1","0.6","0","1","1056","-120"
"100","1.2","2","0","bgm_M64","1","1.1","1","10560102","101291","-260","-30","101291","0","0","240","2","0.75","0","1","1056","-100"
"100","1.4","3","-15","bgm_M64","1","1","1","10560103","101291","-35","-30","101291","0","-10","200","3","0.9","-30","1","1056","50"
"150","1.1","4","0","bgm_M64","1","1","1","10560104","101291","190","-30","101291","0","0","200","4","0.9","-30","1","1056","-120"
"100","1.45","5","-20","bgm_M55","1","1","1","10560105","101292","490","-30","101292","30","30","230","5","1.1","15","1","1056","-15"
"170","1","1","0","bgm_M64","1","0.9","1","10570101","101301","-450","-30","101301","10","-30","210","1","0.575","-25","1","1057","-110"
"100","1.2","2","0","bgm_M64","1","1.1","1","10570102","101301","-270","-30","101301","10","0","200","2","0.75","0","1","1057","-120"
"200","1.4","3","0","bgm_M64","1","1","1","10570103","101301","-50","-30","101301","-10","-10","200","3","0.93","-30","1","1057","100"
"100","1.2","4","0","bgm_M64","1","1","1","10570104","101301","190","-30","101301","0","0","200","4","0.9","0","1","1057","-110"
"100","1.2","5","-20","bgm_M55","1","1.1","1","10570105","101302","470","-30","101302","10","-30","270","5","1","-15","1","1057","-55"
"250","0.8","1","0","bgm_M64","1","0.7","1","10580101","101441","-480","-30","101441","10","-30","210","1","0.6","0","1","1058","-120"
"250","1","2","0","bgm_M64","1","1","1","10580102","101441","-250","-30","101441","0","-30","240","2","0.7","-30","1","1058","-120"
"100","1.3","3","-15","bgm_M64","1","1","1","10580103","101441","-5","-30","101441","10","-10","200","3","0.75","-10","1","1058","70"
"100","1.1","4","0","bgm_M64","1","1","1","10580104","101441","210","-30","101441","10","0","200","4","0.8","20","1","1058","-100"
"100","1.2","5","-20","bgm_M55","1","1.1","1","10580105","101442","470","-30","101442","10","-30","230","5","0.95","-35","1","1058","-70"
"170","1","1","0","bgm_M64","1","0.9","1","10590101","101451","-450","-30","101451","10","-30","210","1","0.575","-25","1","1059","-110"
"200","1","2","0","bgm_M64","1","0.7","1","10590102","101451","-250","-30","101451","10","0","200","2","0.65","0","1","1059","-120"
"150","0.9","3","-13","bgm_M64","1","0.55","1.4","10590103","101451","-10","-30","101451","0","-60","200","3","0.6","-50","1","1059","0"
"100","1","4","0","bgm_M64","1","0.7","1","10590104","101451","200","-30","101451","0","0","200","4","0.7","0","1","1059","-120"
"100","1.55","5","0","bgm_M55","1","1.4","1.2","10590105","101452","510","-30","101452","0","-50","290","5","1.25","-35","1","1059","-70"
"120","0.8","1","0","bgm_M64","1","0.85","1","10600101","101561","-480","-30","101561","10","0","210","1","0.5","0","1","1060","-120"
"100","1.2","2","0","bgm_M64","1","1.1","1","10600102","101561","-270","-30","101561","10","0","200","2","0.75","0","1","1060","-120"
"200","1.4","3","-15","bgm_M64","1","1","1","10600103","101561","-25","-30","101561","0","-10","200","3","0.9","-30","1","1060","65"
"100","1.1","4","0","bgm_M64","1","1","1","10600104","101561","190","-30","101561","0","0","200","4","0.65","0","1","1060","-110"
"400","1.55","5","0","bgm_M55","1","1.35","1.4","10600105","101562","460","-30","101562","0","-50","290","5","1.25","-60","1","1060","-70"
"250","0.8","1","0","bgm_M64","1","0.7","1","10610101","101001","-480","-30","101001","10","-30","210","1","0.6","0","1","1061","-120"
"100","1.2","2","0","bgm_M64","1","1.1","1","10610102","101001","-260","-30","101001","0","0","240","2","0.75","0","1","1061","-100"
"100","1.4","3","-15","bgm_M64","1","1","1","10610103","101001","-10","-30","101001","0","-10","200","3","1","-30","1","1061","65"
"100","1.4","4","0","bgm_M64","1","1","1","10610104","101001","200","-30","101001","0","0","200","4","1","0","1","1061","-110"
"200","1.3","5","0","bgm_M55","1","1","1.2","10610105","101011","480","-30","101011","0","0","250","5","1.2","0","1","1061","-40"
"120","0.8","1","0","bgm_M64","1","0.85","1","10630101","101021","-480","-30","101021","10","0","210","1","0.5","0","1","1063","-120"
"250","1","2","0","bgm_M64","1","1","1","10630102","101021","-250","-30","101021","0","-30","240","2","0.7","-30","1","1063","-120"
"100","1.3","3","0","bgm_M64","1","1","1","10630103","101021","-10","-30","101021","0","0","200","3","0.9","0","1","1063","70"
"100","1.2","4","0","bgm_M64","1","1","1","10630104","101021","240","-30","101021","0","0","200","4","0.8","-30","1","1063","-70"
"200","1.8","5","0","bgm_M55","1","1.6","1","10630105","101031","470","-30","101031","0","0","220","5","1.4","0","1","1063","0"
"170","1","1","0","bgm_M64","1","0.9","1","10640101","101041","-450","-30","101041","10","-30","210","1","0.575","-25","1","1064","-110"
"200","1","2","0","bgm_M64","1","0.7","1","10640102","101041","-250","-30","101041","10","0","200","2","0.65","0","1","1064","-120"
"100","1.1","3","-15","bgm_M64","1","1","1","10640103","101041","-10","-30","101041","0","-10","200","3","0.8","0","1","1064","65"
"100","1.5","4","0","bgm_M64","1","1","1","10640104","101041","200","-30","101041","0","0","200","4","0.9","-30","1","1064","-100"
"150","1.8","5","0","bgm_M55","1","1.35","1","10640105","101042","450","-30","101042","0","0","210","5","1.1","-50","1.3","1064","-55"
"250","0.8","1","0","bgm_M64","1","0.7","1","10650101","101161","-480","-30","101161","10","-30","210","1","0.6","0","1","1065","-120"
"100","1.2","2","0","bgm_M64","1","1.1","1","10650102","101161","-260","-30","101161","0","0","240","2","0.75","0","1","1065","-100"
"100","1.1","3","-5","bgm_M64","1","1","1","10650103","101161","-10","-30","101161","5","-10","200","3","0.65","0","1","1065","65"
"100","1","4","0","bgm_M64","1","0.85","1","10650104","101161","200","-30","101161","0","0","200","4","0.8","0","1","1065","-100"
"270","1.15","5","-40","bgm_M55","1","1","1","10650105","101162","485","-30","101162","-10","-45","280","5","0.9","-50","1.3","1065","-70"
"120","0.8","1","0","bgm_M64","1","0.85","1","10660101","101171","-480","-30","101171","10","0","210","1","0.5","0","1","1066","-120"
"250","1","2","0","bgm_M64","1","1","1","10660102","101171","-250","-30","101171","0","-30","240","2","0.7","-30","1","1066","-120"
"100","1.15","3","-10","bgm_M64","1","1.1","1","10660103","101171","0","-30","101171","0","-10","200","3","0.8","0","1","1066","65"
"100","1.35","4","0","bgm_M64","1","1.3","1","10660104","101171","230","-30","101171","0","-10","200","4","0.9","0","1","1066","5"
"200","1.45","5","-20","bgm_M55","1","1","1","10660105","101172","475","-30","101172","10","0","250","5","1","-50","1","1066","-30"
"250","0.8","1","0","bgm_M64","1","0.7","1","10670101","101191","-480","-30","101191","10","-30","210","1","0.6","0","1","1067","-50"
"100","1.2","2","0","bgm_M64","1","1.1","1","10670102","101191","-270","-30","101191","10","0","200","2","0.75","0","1","1067","-120"
"100","1.4","3","-15","bgm_M64","1","1","1","10670103","101191","-20","-30","101191","0","-10","200","3","0.9","-30","1","1067","50"
"200","1.5","4","0","bgm_M64","1","1","1","10670104","101191","200","-30","101191","0","0","200","4","1","0","1","1067","-90"
"200","1.3","5","0","bgm_M55","1","1","1.2","10670105","101192","485","-30","101192","-10","-45","280","5","1.1","-50","1","1067","-70"
"100","1.45","1","0","bgm_M64","1","1.1","1","10680101","101201","-470","-30","101201","10","0","210","1","0.8","20","1","1068","0"
"200","1","2","0","bgm_M64","1","0.7","1","10680102","101201","-250","-30","101201","10","0","200","2","0.65","0","1","1068","-120"
"100","1.3","3","-15","bgm_M64","1","1","1","10680103","101201","-5","-30","101201","10","-10","200","3","0.75","-10","1","1068","70"
"100","1","4","0","bgm_M64","1","1","1","10680104","101201","190","-30","101201","0","0","200","4","0.7","43","1","1068","-110"
"100","1.45","5","-20","bgm_M55","1","1","1","10680105","101202","475","-30","101202","10","-45","250","5","1","-50","1","1068","-30"
"170","1","1","0","bgm_M64","1","0.9","1","10690101","101291","-450","-30","101291","10","-30","210","1","0.575","-25","1","1069","-110"
"100","1.2","2","0","bgm_M64","1","1.1","1","10690102","101291","-225","-30","101291","0","0","240","2","0.75","0","1","1069","-25"
"100","2.3","3","-15","bgm_M64","1","2.2","1","10690103","101291","0","-30","101291","0","-10","200","3","1.55","0","1","1069","65"
"100","1.1","4","0","bgm_M64","1","1","1","10690104","101291","190","-30","101291","0","0","200","4","0.65","0","1","1069","-110"
"100","1.45","5","-20","bgm_M55","1","1","1","10690105","101292","490","-30","101292","30","30","230","5","1.1","15","1","1069","-15"
"250","0.8","1","0","bgm_M64","1","0.7","1","10700101","101301","-480","-30","101301","10","-30","210","1","0.6","0","1","1070","-50"
"200","1","2","0","bgm_M64","1","0.7","1","10700102","101301","-250","-30","101301","10","0","200","2","0.65","0","1","1070","-120"
"200","1.4","3","0","bgm_M64","1","1","1","10700103","101301","-50","-30","101301","-10","-10","200","3","0.93","-30","1","1070","100"
"150","1.1","4","0","bgm_M64","1","1","1","10700104","101301","190","-30","101301","0","0","200","4","0.9","-30","1","1070","-120"
"100","1.2","5","-20","bgm_M55","1","1.1","1","10700105","101302","470","-30","101302","10","-30","270","5","1","-15","1","1070","-55"
"100","1.45","1","0","bgm_M64","1","1.1","1","10710101","101441","-470","-30","101441","10","0","210","1","0.8","20","1","1071","0"
"250","1","2","0","bgm_M64","1","1","1","10710102","101441","-250","-30","101441","0","-30","240","2","0.7","-30","1","1071","-120"
"100","1.1","3","-15","bgm_M64","1","1","1","10710103","101441","-10","-30","101441","0","-10","200","3","0.8","0","1","1071","65"
"100","1","4","0","bgm_M64","1","0.7","1","10710104","101441","200","-30","101441","0","0","200","4","0.7","0","1","1071","-120"
"100","1.2","5","-20","bgm_M55","1","1.1","1","10710105","101442","470","-30","101442","10","-30","230","5","0.95","-35","1","1071","-70"
"170","1","1","0","bgm_M64","1","0.9","1","10720101","101451","-450","-30","101451","10","-30","210","1","0.575","-25","1","1072","-110"
"100","1.2","2","0","bgm_M64","1","1.1","1","10720102","101451","-225","-30","101451","0","0","240","2","0.75","0","1","1072","-25"
"100","1.4","3","-15","bgm_M64","1","1","1","10720103","101451","-10","-30","101451","0","-10","200","3","1","-30","1","1072","65"
"100","1.1","4","0","bgm_M64","1","1","1","10720104","101451","210","-30","101451","10","0","200","4","0.8","20","1","1072","-100"
"100","1.55","5","0","bgm_M55","1","1.4","1.2","10720105","101452","510","-30","101452","0","-50","290","5","1.25","-35","1","1072","-70"
"170","1","1","0","bgm_M64","1","0.9","1","10730101","101561","-450","-30","101561","10","-30","210","1","0.575","-25","1","1073","0"
"100","1.2","2","0","bgm_M64","1","1.1","1","10730102","101561","-270","-30","101561","10","0","200","2","0.75","0","1","1073","-120"
"100","1.1","3","-5","bgm_M64","1","1","1","10730103","101561","-10","-30","101561","5","-10","200","3","0.65","0","1","1073","65"
"100","1.4","4","0","bgm_M64","1","1","1","10730104","101561","200","-30","101561","0","0","200","4","1","0","1","1073","-110"
"400","1.55","5","0","bgm_M55","1","1.35","1.4","10730105","101562","460","-30","101562","0","-50","290","5","1.25","-60","1","1073","-70"
"250","0.8","1","0","bgm_M64","1","0.7","1","10740101","101001","-480","-30","101001","10","-30","210","1","0.6","0","1","1074","-50"
"200","1.35","2","0","bgm_M64","1","1.1","1","10740102","101001","-260","-30","101001","0","10","240","2","0.9","10","1","1074","-110"
"100","1.15","3","-15","bgm_M64","1","1","1","10740103","101001","-5","-30","101001","10","-10","200","3","0.75","-10","1","1074","70"
"100","1.2","4","0","bgm_M64","1","1","1","10740104","101001","190","-30","101001","0","0","200","4","0.9","0","1","1074","-110"
"200","1.3","5","0","bgm_M55","1","1","1.2","10740105","101011","480","-30","101011","0","0","250","5","1.2","0","1","1074","-40"
"100","1.45","1","0","bgm_M64","1","1.1","1","10750101","101021","-470","-30","101021","10","0","210","1","0.8","20","1","1075","0"
"200","1","2","0","bgm_M64","1","0.7","1","10750102","101021","-250","-30","101021","10","0","200","2","0.65","0","1","1075","-120"
"150","0.9","3","-13","bgm_M64","1","0.55","1.4","10750103","101021","-10","-30","101021","0","-60","200","3","0.6","-50","1","1075","0"
"100","1.5","4","0","bgm_M64","1","1","1","10750104","101021","200","-30","101021","0","0","200","4","0.9","-30","1","1075","-100"
"200","1.8","5","0","bgm_M55","1","1.6","1","10750105","101031","470","-30","101031","0","0","220","5","1.4","0","1","1075","0"
"170","1","1","0","bgm_M64","1","0.9","1","10760101","101041","-480","-30","101041","10","-30","210","1","0.575","-25","1","1076","-110"
"250","1","2","0","bgm_M64","1","1","1","10760102","101041","-230","-30","101041","0","-30","240","2","0.7","-30","1","1076","-20"
"100","1.4","3","-15","bgm_M64","1","1","1","10760103","101041","15","-30","101041","0","-10","200","3","0.9","-30","1","1076","-120"
"300","1.3","4","0","bgm_M64","1","1","1","10760104","101041","200","-30","101041","0","-50","200","4","0.8","-60","1","1076","40"
"150","1.8","5","0","bgm_M55","1","1.35","1","10760105","101042","450","-30","101042","0","0","210","5","1.1","-50","1.3","1076","-55"
"250","0.8","1","0","bgm_M64","1","0.7","1","10770101","101161","-480","-30","101161","10","-30","210","1","0.6","0","1","1077","-50"
"100","1.2","2","0","bgm_M64","1","1.1","1","10770102","101161","-270","-30","101161","10","0","200","2","0.75","0","1","1077","-120"
"100","1.3","3","0","bgm_M64","1","1","1","10770103","101161","-10","-30","101161","0","0","200","3","0.9","0","1","1077","70"
"200","1.5","4","0","bgm_M64","1","1","1","10770104","101161","200","-30","101161","0","0","200","4","1","0","1","1077","-90"
"270","1.15","5","-40","bgm_M55","1","1","1","10770105","101162","485","-30","101162","-10","-45","280","5","0.9","-50","1.3","1077","-70"
"170","1","1","0","bgm_M64","1","0.9","1","10780101","101171","-450","-30","101171","10","-30","210","1","0.575","-25","1","1078","-90"
"100","1.2","2","0","bgm_M64","1","1.1","1","10780102","101171","-225","-30","101171","0","0","240","2","0.75","0","1","1078","20"
"100","1.15","3","-10","bgm_M64","1","1.1","1","10780103","101171","0","-30","101171","0","-10","200","3","0.8","0","1","1078","-65"
"100","1","4","0","bgm_M64","1","0.9","1","10780104","101171","230","-30","101171","0","-10","200","4","0.65","0","1","1078","0"
"200","1.45","5","-20","bgm_M55","1","1","1","10780105","101172","475","-30","101172","10","0","250","5","1","-50","1","1078","-30"
"250","0.8","1","0","bgm_M64","1","0.7","1","10790101","101191","-480","-30","101191","10","-30","210","1","0.6","0","1","1079","-50"
"200","1.35","2","0","bgm_M64","1","1.1","1","10790102","101191","-260","-30","101191","0","10","240","2","0.9","10","1","1079","-110"
"100","1.1","3","-15","bgm_M64","1","1","1","10790103","101191","-10","-30","101191","0","-10","200","3","0.8","0","1","1079","65"
"100","1.35","4","0","bgm_M64","1","1.3","1","10790104","101191","230","-30","101191","0","-10","200","4","0.9","0","1","1079","5"
"200","1.3","5","0","bgm_M55","1","1","1.2","10790105","101192","485","-30","101192","-10","-45","280","5","1.1","-50","1","1079","-70"
"100","1.35","1","0","bgm_M64","1","1.1","1","10800101","101201","-470","-30","101201","10","0","210","1","0.85","0","1","1080","0"
