97a7cff44c4295cf0cda556c1b07ac5f73157a6a03d664ad4efe94e1b1cd82ff,3b787d5e9bc61ed63d8f394a9c09c85f88e36271334e43a6b8e89ef5b249921d,5247379863eb51f74531149691045d7e6cc3049e61f9c9360b2102655406a345,84a6afcecf2eab8275aa27f4bb55279bf5df66ef34be8abc2ff1a3e13a9267c0,57cb7f522bf5af0ce5f0025d4a37b4d389afcdd33bbd0ae5461f62db393aa2be,de35ea92f74db45a0515c693800cb6af5f4f745598255761810ee4d9fdc50d0d,f5b08c22a6d492b239c330c5567555181fa1e693c8d952f0143e0473125465e2,a0a9e4d500fdbcae83e3533358062f66423bbdc24786775fc33a795ee1d5db98,5607ab098e8a45272b785c300bf9a8205f6070618d0a5fec1c1556e75840b4a2,5d2e91e6dd1bba0c1a5fe4556340ebc72678fabafbb4cfb42927e087d1225f99,f21357e09b1cade37d6f5423b76ba2094f67a2d597c5a30896a4cb039505b04e,0076b909678aa7b50f3b5a0ce9c7afaa22ff7783e4d3b5798b0e3be34fcefb49,18057bdab952b4ae51009c5d7db15af908fcc8027bbfe78f00ee2e10bb703ccc,4bda83220a9f6a70d0a26a73bf510262a699a81908f32426745384126a03ca18,ec55ce65a403b15343c79e293cc90da74fbe58ca955e5d579c58b42c28d1d7f5,924f819ab01c974109fff31b7207db7710b084222db3634b2810c74dcaf66f20,389acf6be3020d14775cf84832fbe11fe467d8f6b0ce479c49ec6e89feaa3643,dc4a81e21a41d22fd7047b15256a84027cfa0af7707bea1ccb4818be02debd6c,e80e4b2ff758afeccb2bf20f07422a497a953f3ba4bd84a6e1f0a35d6c473d3b,ce7eb1d049122431197dd2ceee920ba8eacd4ca904132e961b5cbd562c00e33d,2783d51ed3b6ba523f27af1604506f3380ae4ab12cb69bc1abc4631270ed78e4,31e624881319a8874060bd73303de9b4158e504549fcc2d9f603229d18886dbe,49162f370d61a54b77b66e6cafa0f85862af0775db5061ba462895c8728ab50f,b47fec11845d09c7f8b0f8c2f5a1c14889327d620cf0de58dfc25dea2161c137,fda8f8985c6ffb46d9a9eb03eede42c4771b7e93ee21a5ef3c91556d91a0ed7d,5a78feec752d487185d856e6acc893871e3a22da2078551064a9533dade1535b,a758ae749ec3405e9ec8978ddc044a7e2f3937a3ecee305a40eb28829f11d325,18d28c97bf903a84ffd8a362a0be23b874d9ee2626a3e7bb9b64971ae4780584,f6da0719b52856f17de53296eccf9ebe10b206e633561ca8e9ae5f1633de7035,aaea9d7849769de5bfb397137abc01a7ebf628dde99dc3dcdbac0db837c0fe34,6b6bcd517abef372ac33fd5d3f749d12a68158b3d0c97f119bb8b60f8c549dbc,a609e7e02d5bbea2055dee9a7e39c1bdc63193f18112d50207460f294a6ca21b,5bbca23240e2d66832f90fdc95fd1a7a27393509b46cc509f63220d86897d300,00803c8ac1caada06f55e36d9abbdb2736049e5027e7db369dcc47f2880c92fe,eb5c684932eb264a4c2be636c78ac36a3b0f554d3e1047a8364d83b0c4f029e4,07416c2d9cb3d3d1de561265677efaac0e65b31bf36ea8448f5f7ae3868c4b39,df4995cee41e37e05097bb403483169dfc5696ff1548382d37ecf66b4940ad4a,c41ace1f416ac244cb475a1a325b136b1790c0553ead641e50f620e77b20bac6,cdb4f568e2447fa36e2310d3bab428a37fb2e49a19693083cdd431488a521575,4d43d54cd4ec80d41e24bea8222d60c8584b98f770590e64d2d13eb14f4eb5dc
"1","33","33","1","30","0","33","33","10","200000006","0","33","33","38","33","0","0","620080133","33","33","11378","1","200801","0","33","33","10","0","33","33","0","0","33","1064","33","33","54","33","0","0"
"1","34","34","1","30","0","34","34","10","200000006","0","34","34","39","34","0","0","620080134","34","34","11989","1","200801","0","34","34","10","0","34","34","0","0","34","1118","34","34","55","34","0","0"
"1","35","35","1","30","0","35","35","10","200000006","0","35","35","39","35","0","0","620080135","35","35","12601","1","200801","0","35","35","10","0","35","35","0","0","35","1170","35","35","56","35","0","0"
"1","36","36","1","30","0","36","36","10","200000006","0","36","36","39","36","0","0","620080136","36","36","13213","1","200801","0","36","36","10","0","36","36","0","0","36","1223","36","36","56","36","0","0"
"1","37","37","1","30","0","37","37","10","200000006","0","37","37","46","37","0","0","620080137","37","37","13597","1","200801","0","37","37","10","0","37","37","0","0","37","1339","37","37","65","37","0","0"
"1","38","38","1","30","0","38","38","10","200000006","0","38","38","53","38","0","0","620080138","38","38","13979","1","200801","0","38","38","10","0","38","38","0","0","38","1458","38","38","73","38","0","0"
"1","39","39","1","30","0","39","39","10","200000006","0","39","39","60","39","0","0","620080139","39","39","14362","1","200801","0","39","39","10","0","39","39","0","0","39","1576","39","39","81","39","0","0"
"1","40","40","1","30","0","40","40","10","200000006","0","40","40","61","40","0","0","620080140","40","40","17844","1","200801","0","40","40","10","0","40","40","0","0","40","1847","40","40","82","40","0","0"
"1","41","41","1","30","0","41","41","10","200000006","0","41","41","61","41","0","0","620080141","41","41","21325","1","200801","0","41","41","10","0","41","41","0","0","41","2118","41","41","83","41","0","0"
"1","42","42","1","30","0","42","42","10","200000006","0","42","42","61","42","0","0","620080142","42","42","21826","1","200801","0","42","42","10","0","42","42","0","0","42","2042","42","42","85","42","0","0"
"1","43","43","1","30","0","43","43","10","200000006","0","43","43","63","43","0","0","620080143","43","43","23039","1","200801","0","43","43","10","0","43","43","0","0","43","2069","43","43","88","43","0","0"
"1","44","44","1","30","0","44","44","10","200000006","0","44","44","65","44","0","0","620080144","44","44","24252","1","200801","0","44","44","10","0","44","44","0","0","44","2097","44","44","90","44","0","0"
"1","45","45","1","30","0","45","45","10","200000006","0","45","45","65","45","0","0","620080145","45","45","24346","1","200801","0","45","45","10","0","45","45","0","0","45","2124","45","45","90","45","0","0"
"1","46","46","1","30","0","46","46","10","200000006","0","46","46","73","46","0","0","620080146","46","46","26140","1","200801","0","46","46","10","0","46","46","0","0","46","2171","46","46","97","46","0","0"
"1","47","47","1","30","0","47","47","10","200000006","0","47","47","89","47","0","0","620080147","47","47","30599","1","200801","0","47","47","10","0","47","47","0","0","47","2215","47","47","105","47","0","0"
"1","48","48","1","30","0","48","48","10","200000006","0","48","48","104","48","0","0","620080148","48","48","35057","1","200801","0","48","48","10","0","48","48","0","0","48","2652","48","48","114","48","0","0"
"1","49","49","1","30","0","49","49","10","200000006","0","49","49","104","49","0","0","620080149","49","49","35464","1","200801","0","49","49","10","0","49","49","0","0","49","2671","49","49","114","49","0","0"
"1","50","50","1","30","0","50","50","10","200000006","0","50","50","109","50","0","0","620080150","50","50","36264","1","200801","0","50","50","10","0","50","50","0","0","50","2800","50","50","121","50","0","0"
"1","51","51","1","30","0","51","51","10","200000006","0","51","51","114","51","0","0","620080151","51","51","37063","1","200801","0","51","51","10","0","51","51","0","0","51","2930","51","51","128","51","0","0"
"1","52","52","1","30","0","52","52","10","200000006","0","52","52","119","52","0","0","620080152","52","52","37863","1","200801","0","52","52","10","0","52","52","0","0","52","3061","52","52","135","52","0","0"
"1","53","53","1","30","0","53","53","10","200000006","0","53","53","123","53","0","0","620080153","53","53","38662","1","200801","0","53","53","10","0","53","53","0","0","53","3191","53","53","142","53","0","0"
"1","54","54","1","30","0","54","54","10","200000006","0","54","54","128","54","0","0","620080154","54","54","39462","1","200801","0","54","54","10","0","54","54","0","0","54","3320","54","54","149","54","0","0"
"1","55","55","1","30","0","55","55","10","200000006","0","55","55","133","55","0","0","620080155","55","55","40262","1","200801","0","55","55","10","0","55","55","0","0","55","3449","55","55","156","55","0","0"
"1","56","56","1","30","0","56","56","10","200000006","0","56","56","138","56","0","0","620080156","56","56","41061","1","200801","0","56","56","10","0","56","56","0","0","56","3579","56","56","163","56","0","0"
"1","57","57","1","30","0","57","57","10","200000006","0","57","57","143","57","0","0","620080157","57","57","41861","1","200801","0","57","57","10","0","57","57","0","0","57","3708","57","57","170","57","0","0"
"1","58","58","1","30","0","58","58","10","200000006","0","58","58","148","58","0","0","620080158","58","58","42661","1","200801","0","58","58","10","0","58","58","0","0","58","3838","58","58","177","58","0","0"
"1","59","59","1","30","0","59","59","10","200000006","0","59","59","155","59","0","0","620080159","59","59","46202","1","200801","0","59","59","10","0","59","59","0","0","59","4014","59","59","185","59","0","0"
"1","60","60","1","30","0","60","60","10","200000006","0","60","60","162","60","0","0","620080160","60","60","49743","1","200801","0","60","60","10","0","60","60","0","0","60","4191","60","60","192","60","0","0"
"1","61","61","1","30","0","61","61","10","200000006","0","61","61","170","61","0","0","620080161","61","61","53285","1","200801","0","61","61","10","0","61","61","0","0","61","4367","61","61","200","61","0","0"
"1","62","62","1","30","0","62","62","10","200000006","0","62","62","172","62","0","0","620080162","62","62","54085","1","200801","0","62","62","10","0","62","62","0","0","62","4414","62","62","202","62","0","0"
"1","63","63","1","30","0","63","63","10","200000006","0","63","63","174","63","0","0","620080163","63","63","54885","1","200801","0","63","63","10","0","63","63","0","0","63","4461","63","63","204","63","0","0"
"1","64","64","1","30","0","64","64","10","200000006","0","64","64","176","64","0","0","620080164","64","64","55685","1","200801","0","64","64","10","0","64","64","0","0","64","4508","64","64","206","64","0","0"
"1","65","65","1","30","0","65","65","10","200000006","0","65","65","178","65","0","0","620080165","65","65","56485","1","200801","0","65","65","10","0","65","65","0","0","65","4555","65","65","208","65","0","0"
"1","66","66","1","30","0","66","66","10","200000006","0","66","66","180","66","0","0","620080166","66","66","57285","1","200801","0","66","66","10","0","66","66","0","0","66","4603","66","66","210","66","0","0"
"1","67","67","1","30","0","67","67","10","200000006","0","67","67","182","67","0","0","620080167","67","67","58085","1","200801","0","67","67","10","0","67","67","0","0","67","4650","67","67","212","67","0","0"
"1","68","68","1","30","0","68","68","10","200000006","0","68","68","184","68","0","0","620080168","68","68","58885","1","200801","0","68","68","10","0","68","68","0","0","68","4697","68","68","214","68","0","0"
"1","69","69","1","30","0","69","69","10","200000006","0","69","69","186","69","0","0","620080169","69","69","59685","1","200801","0","69","69","10","0","69","69","0","0","69","4744","69","69","216","69","0","0"
"1","70","70","1","30","0","70","70","10","200000006","0","70","70","188","70","0","0","620080170","70","70","60485","1","200801","0","70","70","10","0","70","70","0","0","70","4791","70","70","218","70","0","0"
"1","71","71","1","30","0","71","71","10","200000006","0","71","71","190","71","0","0","620080171","71","71","61285","1","200801","0","71","71","10","0","71","71","0","0","71","4838","71","71","220","71","0","0"
"1","1","1","1","30","0","1","1","10","200000001","0","1","1","2","1","0","0","620090001","1","1","301","1","200900","0","1","1","10","0","1","1","0","0","1","28","1","1","3","1","0","0"
"1","2","2","1","30","0","2","2","10","200000001","0","2","2","3","2","0","0","620090002","2","2","464","1","200900","0","2","2","10","0","2","2","0","0","2","43","2","2","9","2","0","0"
"1","3","3","1","30","0","3","3","10","200000001","0","3","3","4","3","0","0","620090003","3","3","496","1","200900","0","3","3","10","0","3","3","0","0","3","51","3","3","9","3","0","0"
"1","4","4","1","30","0","4","4","10","200000001","0","4","4","5","4","0","0","620090004","4","4","527","1","200900","0","4","4","10","0","4","4","0","0","4","59","4","4","8","4","0","0"
"1","5","5","1","30","0","5","5","10","200000001","0","5","5","5","5","0","0","620090005","5","5","527","1","200900","0","5","5","10","0","5","5","0","0","5","78","5","5","8","5","0","0"
"1","6","6","1","30","0","6","6","10","200000001","0","6","6","7","6","0","0","620090006","6","6","617","1","200900","0","6","6","10","0","6","6","0","0","6","96","6","6","8","6","0","0"
"1","7","7","1","30","0","7","7","10","200000001","0","7","7","8","7","0","0","620090007","7","7","861","1","200900","0","7","7","10","0","7","7","0","0","7","137","7","7","9","7","0","0"
"1","8","8","1","30","0","8","8","10","200000001","0","8","8","9","8","0","0","620090008","8","8","1054","1","200900","0","8","8","10","0","8","8","0","0","8","157","8","8","9","8","0","0"
"1","9","9","1","30","0","9","9","10","200000001","0","9","9","9","9","0","0","620090009","9","9","1080","1","200900","0","9","9","10","0","9","9","0","0","9","168","9","9","10","9","0","0"
"1","10","10","1","30","0","10","10","10","200000001","0","10","10","10","10","0","0","620090010","10","10","1106","1","200900","0","10","10","10","0","10","10","0","0","10","169","10","10","11","10","0","0"
"1","11","11","1","30","0","11","11","10","200000001","0","11","11","10","11","0","0","620090011","11","11","1132","1","200900","0","11","11","10","0","11","11","0","0","11","169","11","11","11","11","0","0"
"1","12","12","1","30","0","12","12","10","200000001","0","12","12","12","12","0","0","620090012","12","12","1158","1","200900","0","12","12","10","0","12","12","0","0","12","170","12","12","13","12","0","0"
"1","13","13","1","30","0","13","13","10","200000001","0","13","13","14","13","0","0","620090013","13","13","1182","1","200900","0","13","13","10","0","13","13","0","0","13","170","13","13","15","13","0","0"
"1","14","14","1","30","0","14","14","10","200000001","0","14","14","15","14","0","0","620090014","14","14","1366","1","200900","0","14","14","10","0","14","14","0","0","14","186","14","14","16","14","0","0"
"1","15","15","1","30","0","15","15","10","200000001","0","15","15","15","15","0","0","620090015","15","15","1551","1","200900","0","15","15","10","0","15","15","0","0","15","202","15","15","16","15","0","0"
"1","16","16","1","30","0","16","16","10","200000001","0","16","16","17","16","0","0","620090016","16","16","1735","1","200900","0","16","16","10","0","16","16","0","0","16","218","16","16","16","16","0","0"
"1","17","17","1","30","0","17","17","10","200000001","0","17","17","18","17","0","0","620090017","17","17","1919","1","200900","0","17","17","10","0","17","17","0","0","17","233","17","17","19","17","0","0"
"1","18","18","1","30","0","18","18","10","200000001","0","18","18","20","18","0","0","620090018","18","18","2104","1","200900","0","18","18","10","0","18","18","0","0","18","249","18","18","20","18","0","0"
"1","19","19","1","30","0","19","19","10","200000001","0","19","19","20","19","0","0","620090019","19","19","2288","1","200900","0","19","19","10","0","19","19","0","0","19","265","19","19","20","19","0","0"
"1","20","20","1","30","0","20","20","10","200000001","0","20","20","21","20","0","0","620090020","20","20","2472","1","200900","0","20","20","10","0","20","20","0","0","20","281","20","20","22","20","0","0"
"1","21","21","1","30","0","21","21","10","200000001","0","21","21","21","21","0","0","620090021","21","21","2608","1","200900","0","21","21","10","0","21","21","0","0","21","289","21","21","22","21","0","0"
"1","22","22","1","30","0","22","22","10","200000001","0","22","22","21","22","0","0","620090022","22","22","2743","1","200900","0","22","22","10","0","22","22","0","0","22","298","22","22","22","22","0","0"
"1","23","23","1","30","0","23","23","10","200000001","0","23","23","21","23","0","0","620090023","23","23","2878","1","200900","0","23","23","10","0","23","23","0","0","23","307","23","23","22","23","0","0"
"1","24","24","1","30","0","24","24","10","200000001","0","24","24","34","24","0","0","620090024","24","24","2859","1","200900","0","24","24","10","0","24","24","0","0","24","355","24","24","33","24","0","0"
"1","25","25","1","30","0","25","25","10","200000001","0","25","25","34","25","0","0","620090025","25","25","3103","1","200900","0","25","25","10","0","25","25","0","0","25","373","25","25","33","25","0","0"
"1","26","26","1","30","0","26","26","10","200000001","0","26","26","34","26","0","0","620090026","26","26","3345","1","200900","0","26","26","10","0","26","26","0","0","26","391","26","26","34","26","0","0"
"1","27","27","1","30","0","27","27","10","200000001","0","27","27","35","27","0","0","620090027","27","27","3588","1","200900","0","27","27","10","0","27","27","0","0","27","410","27","27","34","27","0","0"
"1","28","28","1","30","0","28","28","10","200000001","0","28","28","35","28","0","0","620090028","28","28","3832","1","200900","0","28","28","10","0","28","28","0","0","28","427","28","28","34","28","0","0"
"1","29","29","1","30","0","29","29","10","200000001","0","29","29","35","29","0","0","620090029","29","29","4074","1","200900","0","29","29","10","0","29","29","0","0","29","446","29","29","35","29","0","0"
"1","30","30","1","30","0","30","30","10","200000001","0","30","30","35","30","0","0","620090030","30","30","4317","1","200900","0","30","30","10","0","30","30","0","0","30","463","30","30","35","30","0","0"
"1","31","31","1","30","0","31","31","10","200000001","0","31","31","36","31","0","0","620090031","31","31","5144","1","200900","0","31","31","10","0","31","31","0","0","31","501","31","31","37","31","0","0"
"1","32","32","1","30","0","32","32","10","200000001","0","32","32","39","32","0","0","620090032","32","32","5969","1","200900","0","32","32","10","0","32","32","0","0","32","538","32","32","40","32","0","0"
"1","33","33","1","30","0","33","33","10","200000001","0","33","33","41","33","0","0","620090033","33","33","6796","1","200900","0","33","33","10","0","33","33","0","0","33","575","33","33","41","33","0","0"
"1","34","34","1","30","0","34","34","10","200000001","0","34","34","42","34","0","0","620090034","34","34","7623","1","200900","0","34","34","10","0","34","34","0","0","34","613","34","34","42","34","0","0"
"1","35","35","1","30","0","35","35","10","200000001","0","35","35","45","35","0","0","620090035","35","35","8448","1","200900","0","35","35","10","0","35","35","0","0","35","651","35","35","44","35","0","0"
"1","36","36","1","30","0","36","36","10","200000001","0","36","36","46","36","0","0","620090036","36","36","9275","1","200900","0","36","36","10","0","36","36","0","0","36","688","36","36","46","36","0","0"
"1","37","37","1","30","0","37","37","10","200000001","0","37","37","49","37","0","0","620090037","37","37","10100","1","200900","0","37","37","10","0","37","37","0","0","37","726","37","37","48","37","0","0"
"1","38","38","1","30","0","38","38","10","200000001","0","38","38","50","38","0","0","620090038","38","38","10927","1","200900","0","38","38","10","0","38","38","0","0","38","764","38","38","49","38","0","0"
"1","39","39","1","30","0","39","39","10","200000001","0","39","39","52","39","0","0","620090039","39","39","11754","1","200900","0","39","39","10","0","39","39","0","0","39","801","39","39","50","39","0","0"
"1","40","40","1","30","0","40","40","10","200000001","0","40","40","55","40","0","0","620090040","40","40","12579","1","200900","0","40","40","10","0","40","40","0","0","40","838","40","40","53","40","0","0"
"1","41","41","1","30","0","41","41","10","200000001","0","41","41","56","41","0","0","620090041","41","41","13406","1","200900","0","41","41","10","0","41","41","0","0","41","876","41","41","55","41","0","0"
"1","42","42","1","30","0","42","42","10","200000001","0","42","42","60","42","0","0","620090042","42","42","14465","1","200900","0","42","42","10","0","42","42","0","0","42","925","42","42","60","42","0","0"
"1","43","43","1","30","0","43","43","10","200000001","0","43","43","66","43","0","0","620090043","43","43","15523","1","200900","0","43","43","10","0","43","43","0","0","43","971","43","43","64","43","0","0"
"1","44","44","1","30","0","44","44","10","200000001","0","44","44","70","44","0","0","620090044","44","44","16582","1","200900","0","44","44","10","0","44","44","0","0","44","1020","44","44","68","44","0","0"
"1","45","45","1","30","0","45","45","10","200000001","0","45","45","76","45","0","0","620090045","45","45","17640","1","200900","0","45","45","10","0","45","45","0","0","45","1067","45","45","72","45","0","0"
"1","46","46","1","30","0","46","46","10","200000001","0","46","46","80","46","0","0","620090046","46","46","19566","1","200900","0","46","46","10","0","46","46","0","0","46","1120","46","46","76","46","0","0"
"1","47","47","1","30","0","47","47","10","200000001","0","47","47","85","47","0","0","620090047","47","47","21491","1","200900","0","47","47","10","0","47","47","0","0","47","1175","47","47","82","47","0","0"
"1","48","48","1","30","0","48","48","10","200000001","0","48","48","91","48","0","0","620090048","48","48","23417","1","200900","0","48","48","10","0","48","48","0","0","48","1229","48","48","86","48","0","0"
"1","49","49","1","30","0","49","49","10","200000001","0","49","49","97","49","0","0","620090049","49","49","25343","1","200900","0","49","49","10","0","49","49","0","0","49","1283","49","49","90","49","0","0"
"1","50","50","1","30","0","50","50","10","200000001","0","50","50","101","50","0","0","620090050","50","50","27269","1","200900","0","50","50","10","0","50","50","0","0","50","1337","50","50","95","50","0","0"
"1","51","51","1","30","0","51","51","10","200000001","0","51","51","105","51","0","0","620090051","51","51","29193","1","200900","0","51","51","10","0","51","51","0","0","51","1390","51","51","100","51","0","0"
"1","52","52","1","30","0","52","52","10","200000001","0","52","52","111","52","0","0","620090052","52","52","31119","1","200900","0","52","52","10","0","52","52","0","0","52","1444","52","52","105","52","0","0"
"1","53","53","1","30","0","53","53","10","200000001","0","53","53","115","53","0","0","620090053","53","53","33045","1","200900","0","53","53","10","0","53","53","0","0","53","1497","53","53","109","53","0","0"
"1","54","54","1","30","0","54","54","10","200000001","0","54","54","122","54","0","0","620090054","54","54","34971","1","200900","0","54","54","10","0","54","54","0","0","54","1552","54","54","113","54","0","0"
"1","55","55","1","30","0","55","55","10","200000001","0","55","55","126","55","0","0","620090055","55","55","36896","1","200900","0","55","55","10","0","55","55","0","0","55","1606","55","55","119","55","0","0"
"1","56","56","1","30","0","56","56","10","200000001","0","56","56","132","56","0","0","620090056","56","56","38822","1","200900","0","56","56","10","0","56","56","0","0","56","1660","56","56","123","56","0","0"
"1","57","57","1","30","0","57","57","10","200000001","0","57","57","136","57","0","0","620090057","57","57","40766","1","200900","0","57","57","10","0","57","57","0","0","57","1731","57","57","128","57","0","0"
"1","58","58","1","30","0","58","58","10","200000001","0","58","58","141","58","0","0","620090058","58","58","42711","1","200900","0","58","58","10","0","58","58","0","0","58","1802","58","58","132","58","0","0"
"1","59","59","1","30","0","59","59","10","200000001","0","59","59","147","59","0","0","620090059","59","59","44657","1","200900","0","59","59","10","0","59","59","0","0","59","1874","59","59","138","59","0","0"
"1","60","60","1","30","0","60","60","10","200000001","0","60","60","153","60","0","0","620090060","60","60","46602","1","200900","0","60","60","10","0","60","60","0","0","60","1945","60","60","142","60","0","0"
"1","61","61","1","30","0","61","61","10","200000001","0","61","61","157","61","0","0","620090061","61","61","48547","1","200900","0","61","61","10","0","61","61","0","0","61","2017","61","61","147","61","0","0"
"1","62","62","1","30","0","62","62","10","200000001","0","62","62","162","62","0","0","620090062","62","62","50382","1","200900","0","62","62","10","0","62","62","0","0","62","2075","62","62","152","62","0","0"
"1","63","63","1","30","0","63","63","10","200000001","0","63","63","167","63","0","0","620090063","63","63","52216","1","200900","0","63","63","10","0","63","63","0","0","63","2133","63","63","156","63","0","0"
"1","64","64","1","30","0","64","64","10","200000001","0","64","64","172","64","0","0","620090064","64","64","54051","1","200900","0","64","64","10","0","64","64","0","0","64","2191","64","64","161","64","0","0"
"1","65","65","1","30","0","65","65","10","200000001","0","65","65","177","65","0","0","620090065","65","65","55886","1","200900","0","65","65","10","0","65","65","0","0","65","2249","65","65","165","65","0","0"
"1","66","66","1","30","0","66","66","10","200000001","0","66","66","182","66","0","0","620090066","66","66","57720","1","200900","0","66","66","10","0","66","66","0","0","66","2308","66","66","170","66","0","0"
"1","67","67","1","30","0","67","67","10","200000001","0","67","67","187","67","0","0","620090067","67","67","59555","1","200900","0","67","67","10","0","67","67","0","0","67","2366","67","67","175","67","0","0"
"1","68","68","1","30","0","68","68","10","200000001","0","68","68","192","68","0","0","620090068","68","68","61390","1","200900","0","68","68","10","0","68","68","0","0","68","2424","68","68","179","68","0","0"
"1","69","69","1","30","0","69","69","10","200000001","0","69","69","197","69","0","0","620090069","69","69","63224","1","200900","0","69","69","10","0","69","69","0","0","69","2482","69","69","184","69","0","0"
"1","70","70","1","30","0","70","70","10","200000001","0","70","70","203","70","0","0","620090070","70","70","65059","1","200900","0","70","70","10","0","70","70","0","0","70","2540","70","70","189","70","0","0"
"1","71","71","1","30","0","71","71","10","200000001","0","71","71","208","71","0","0","620090071","71","71","66894","1","200900","0","71","71","10","0","71","71","0","0","71","2598","71","71","193","71","0","0"
"1","1","1","1","30","0","1","1","10","200000001","0","1","1","2","1","0","0","620090101","1","1","304","1","200901","0","1","1","10","0","1","1","0","0","1","36","1","1","4","1","0","0"
"1","2","2","1","30","0","2","2","10","200000001","0","2","2","3","2","0","0","620090102","2","2","398","1","200901","0","2","2","10","0","2","2","0","0","2","40","2","2","5","2","0","0"
"1","3","3","1","30","0","3","3","10","200000001","0","3","3","5","3","0","0","620090103","3","3","665","1","200901","0","3","3","10","0","3","3","0","0","3","44","3","3","6","3","0","0"
"1","4","4","1","30","0","4","4","10","200000001","0","4","4","5","4","0","0","620090104","4","4","586","1","200901","0","4","4","10","0","4","4","0","0","4","63","4","4","6","4","0","0"
"1","5","5","1","30","0","5","5","10","200000001","0","5","5","6","5","0","0","620090105","5","5","650","1","200901","0","5","5","10","0","5","5","0","0","5","93","5","5","7","5","0","0"
"1","6","6","1","30","0","6","6","10","200000001","0","6","6","7","6","0","0","620090106","6","6","714","1","200901","0","6","6","10","0","6","6","0","0","6","123","6","6","9","6","0","0"
"1","7","7","1","30","0","7","7","10","200000001","0","7","7","8","7","0","0","620090107","7","7","879","1","200901","0","7","7","10","0","7","7","0","0","7","152","7","7","10","7","0","0"
"1","8","8","1","30","0","8","8","10","200000001","0","8","8","9","8","0","0","620090108","8","8","1043","1","200901","0","8","8","10","0","8","8","0","0","8","182","8","8","11","8","0","0"
"1","9","9","1","30","0","9","9","10","200000001","0","9","9","10","9","0","0","620090109","9","9","1073","1","200901","0","9","9","10","0","9","9","0","0","9","195","9","9","11","9","0","0"
"1","10","10","1","30","0","10","10","10","200000001","0","10","10","10","10","0","0","620090110","10","10","1103","1","200901","0","10","10","10","0","10","10","0","0","10","209","10","10","12","10","0","0"
"1","11","11","1","30","0","11","11","10","200000001","0","11","11","10","11","0","0","620090111","11","11","1134","1","200901","0","11","11","10","0","11","11","0","0","11","222","11","11","12","11","0","0"
"1","12","12","1","30","0","12","12","10","200000001","0","12","12","10","12","0","0","620090112","12","12","1164","1","200901","0","12","12","10","0","12","12","0","0","12","236","12","12","12","12","0","0"
"1","13","13","1","30","0","13","13","10","200000001","0","13","13","11","13","0","0","620090113","13","13","1379","1","200901","0","13","13","10","0","13","13","0","0","13","260","13","13","13","13","0","0"
"1","14","14","1","30","0","14","14","10","200000001","0","14","14","12","14","0","0","620090114","14","14","1594","1","200901","0","14","14","10","0","14","14","0","0","14","284","14","14","14","14","0","0"
"1","15","15","1","30","0","15","15","10","200000001","0","15","15","13","15","0","0","620090115","15","15","1808","1","200901","0","15","15","10","0","15","15","0","0","15","308","15","15","15","15","0","0"
"1","16","16","1","30","0","16","16","10","200000001","0","16","16","14","16","0","0","620090116","16","16","2023","1","200901","0","16","16","10","0","16","16","0","0","16","332","16","16","16","16","0","0"
"1","17","17","1","30","0","17","17","10","200000001","0","17","17","15","17","0","0","620090117","17","17","2238","1","200901","0","17","17","10","0","17","17","0","0","17","356","17","17","17","17","0","0"
"1","18","18","1","30","0","18","18","10","200000001","0","18","18","16","18","0","0","620090118","18","18","2453","1","200901","0","18","18","10","0","18","18","0","0","18","381","18","18","18","18","0","0"
"1","19","19","1","30","0","19","19","10","200000001","0","19","19","17","19","0","0","620090119","19","19","2668","1","200901","0","19","19","10","0","19","19","0","0","19","405","19","19","19","19","0","0"
"1","20","20","1","30","0","20","20","10","200000001","0","20","20","17","20","0","0","620090120","20","20","2883","1","200901","0","20","20","10","0","20","20","0","0","20","429","20","20","20","20","0","0"
"1","21","21","1","30","0","21","21","10","200000001","0","21","21","17","21","0","0","620090121","21","21","3041","1","200901","0","21","21","10","0","21","21","0","0","21","442","21","21","20","21","0","0"
"1","22","22","1","30","0","22","22","10","200000001","0","22","22","17","22","0","0","620090122","22","22","3199","1","200901","0","22","22","10","0","22","22","0","0","22","455","22","22","20","22","0","0"
"1","23","23","1","30","0","23","23","10","200000001","0","23","23","17","23","0","0","620090123","23","23","3357","1","200901","0","23","23","10","0","23","23","0","0","23","469","23","23","20","23","0","0"
"1","24","24","1","30","0","24","24","10","200000001","0","24","24","28","24","0","0","620090124","24","24","3335","1","200901","0","24","24","10","0","24","24","0","0","24","543","24","24","30","24","0","0"
"1","25","25","1","30","0","25","25","10","200000001","0","25","25","28","25","0","0","620090125","25","25","3618","1","200901","0","25","25","10","0","25","25","0","0","25","570","25","25","30","25","0","0"
"1","26","26","1","30","0","26","26","10","200000001","0","26","26","28","26","0","0","620090126","26","26","3902","1","200901","0","26","26","10","0","26","26","0","0","26","598","26","26","30","26","0","0"
"1","27","27","1","30","0","27","27","10","200000001","0","27","27","28","27","0","0","620090127","27","27","4185","1","200901","0","27","27","10","0","27","27","0","0","27","625","27","27","31","27","0","0"
"1","28","28","1","30","0","28","28","10","200000001","0","28","28","29","28","0","0","620090128","28","28","4468","1","200901","0","28","28","10","0","28","28","0","0","28","653","28","28","31","28","0","0"
"1","29","29","1","30","0","29","29","10","200000001","0","29","29","29","29","0","0","620090129","29","29","4752","1","200901","0","29","29","10","0","29","29","0","0","29","680","29","29","32","29","0","0"
