bee26d3d8e45f7a6c527c5f87fd87bdd349fc8bdeff01990c9806aa2ab388a4c,e29ea6e5d2544c12484eb3ad639f10b664bae016958e87bc0c381ec2eb601bd2,9d12fadb46b2d97ad4a1de5377ab6b7e4f4c4b2aba1de082ea8d0faa4bb0996d,94fdf954c73907934a9b3bbe242b8651a09fe11e55714f82a3fef4b059197a66,cfdac6e768136faed25e8cf0e4cd02dff343b60aef994607ad8691b17aabe9a7,21458f9501585aabdf160768ff795af2ee65860a99a7122c6aa24f7fc16a19cb,98a023fdf432655217c1ac3f8f72feeb43c56e9eca1baf2672a0261f25d022d1,b3e8a89f50a937714b55365774a6737dbdc8ac75c1c0c3c9075e9b2b764d6ae9,396d355a0c30ab3e2a1e485aee20c152327fcf84178fca758178a2064e5dc901,a768381f045487ef0c173e42015cbcccbbe017c161ca71eacdc3cd56355a52eb,70fc89f4f87e5afc899d81709e6208d620cb8e2e02eee385f5db6a77da3bb579,01143b5226c37e4aa98c9f2f153b8b2ae8a38b1e1804315cb3b51afc452cfa66,b1c09a20d2e2d9c4813cd4f848aec5cdf57ef4c07c890aa156b034d4959561ee,88571b3782f7490697fa209a4e9f21c08e20f2806e3ee425aa52f931d6e078ea,a153579198fc9a5b98a62f63f2ed15d404fa237ed51d13712267a4f7e402f6f2,7a043f086dd4d4cccbefaa572b5390fec906588668d09cd80ada7854c0b4a1e4,3018a444b7bc7cc8db4a64f96f69c1b1dab1c3d6c7c10462139016caac14b300,432f89055cd8992c0c2b71a9e8ef87032730ccce569fe55355273922f1149135,ffff5c531ca5e6a0248d8391ee967a2e7b146934014d68fe1644d3f70bc8cdbf,25597321e62856ea612d23101d35c10b0f978b8de976479aed606c631c232d34
"2","0","100","0","94002","0","6000","讓信賴度達到100吧","1005606","0","0","0","0","12","20032","0","0","0","0","0"
"2","0","200","0","94002","0","15000","讓信賴度達到200吧","1005607","0","0","0","0","12","20032","0","0","0","0","0"
"2","0","500","0","91002","0","30","讓信賴度達到500吧","1005608","0","0","0","0","8","20032","0","0","0","0","0"
"2","0","800","0","94002","0","30000","讓信賴度達到800吧","1005609","0","0","0","0","12","20032","0","0","0","0","0"
"2","0","1000","0","91002","0","60","讓信賴度達到MAX吧","1005610","0","0","0","0","8","20032","0","0","0","0","0"
"3","0","100","0","94002","0","6000","讓信賴度達到100吧","1005611","0","0","0","0","12","20032","0","0","0","0","0"
"3","0","200","0","94002","0","15000","讓信賴度達到200吧","1005612","0","0","0","0","12","20032","0","0","0","0","0"
"3","0","500","0","91002","0","30","讓信賴度達到500吧","1005613","0","0","0","0","8","20032","0","0","0","0","0"
"3","0","800","0","94002","0","30000","讓信賴度達到800吧","1005614","0","0","0","0","12","20032","0","0","0","0","0"
"3","0","1000","0","91002","0","60","讓信賴度達到MAX吧","1005615","0","0","0","0","8","20032","0","0","0","0","0"
"4","0","100","0","94002","0","6000","讓信賴度達到100吧","1005616","0","0","0","0","12","20032","0","0","0","0","0"
"4","0","200","0","94002","0","15000","讓信賴度達到200吧","1005617","0","0","0","0","12","20032","0","0","0","0","0"
"4","0","500","0","91002","0","30","讓信賴度達到500吧","1005618","0","0","0","0","8","20032","0","0","0","0","0"
"4","0","800","0","94002","0","30000","讓信賴度達到800吧","1005619","0","0","0","0","12","20032","0","0","0","0","0"
"4","0","1000","0","91002","0","60","讓信賴度達到MAX吧","1005620","0","0","0","0","8","20032","0","0","0","0","0"
"5","0","100","0","94002","0","6000","讓信賴度達到100吧","1005621","0","0","0","0","12","20032","0","0","0","0","0"
"5","0","200","0","94002","0","15000","讓信賴度達到200吧","1005622","0","0","0","0","12","20032","0","0","0","0","0"
"5","0","500","0","91002","0","30","讓信賴度達到500吧","1005623","0","0","0","0","8","20032","0","0","0","0","0"
"5","0","800","0","94002","0","30000","讓信賴度達到800吧","1005624","0","0","0","0","12","20032","0","0","0","0","0"
"5","0","1000","0","91002","0","60","讓信賴度達到MAX吧","1005625","0","0","0","0","8","20032","0","0","0","0","0"
"1","0","100","0","94002","0","10000","讓信賴度達到100吧","1006101","0","0","0","0","12","20035","0","0","0","0","0"
"1","0","200","0","94002","0","25000","讓信賴度達到200吧","1006102","0","0","0","0","12","20035","0","0","0","0","0"
"1","0","500","0","91002","0","50","讓信賴度達到500吧","1006103","0","0","0","0","8","20035","0","0","0","0","0"
"1","0","800","0","94002","0","50000","讓信賴度達到800吧","1006104","0","0","0","0","12","20035","0","0","0","0","0"
"1","0","1000","0","91002","0","100","讓信賴度達到MAX吧","1006105","0","0","0","0","8","20035","0","0","0","0","0"
"2","0","100","0","94002","0","10000","讓信賴度達到100吧","1006106","0","0","0","0","12","20035","0","0","0","0","0"
"2","0","200","0","94002","0","25000","讓信賴度達到200吧","1006107","0","0","0","0","12","20035","0","0","0","0","0"
"2","0","500","0","91002","0","50","讓信賴度達到500吧","1006108","0","0","0","0","8","20035","0","0","0","0","0"
"2","0","800","0","94002","0","50000","讓信賴度達到800吧","1006109","0","0","0","0","12","20035","0","0","0","0","0"
"2","0","1000","0","91002","0","100","讓信賴度達到MAX吧","1006110","0","0","0","0","8","20035","0","0","0","0","0"
"3","0","100","0","94002","0","10000","讓信賴度達到100吧","1006111","0","0","0","0","12","20035","0","0","0","0","0"
"3","0","200","0","94002","0","25000","讓信賴度達到200吧","1006112","0","0","0","0","12","20035","0","0","0","0","0"
"3","0","500","0","91002","0","50","讓信賴度達到500吧","1006113","0","0","0","0","8","20035","0","0","0","0","0"
"3","0","800","0","94002","0","50000","讓信賴度達到800吧","1006114","0","0","0","0","12","20035","0","0","0","0","0"
"3","0","1000","0","91002","0","100","讓信賴度達到MAX吧","1006115","0","0","0","0","8","20035","0","0","0","0","0"
"1","0","100","0","94002","0","15000","讓信賴度達到100吧","1006601","0","0","0","0","12","20037","0","0","0","0","0"
"1","0","200","0","94002","0","37500","讓信賴度達到200吧","1006602","0","0","0","0","12","20037","0","0","0","0","0"
"1","0","500","0","91002","0","75","讓信賴度達到500吧","1006603","0","0","0","0","8","20037","0","0","0","0","0"
"1","0","800","0","94002","0","75000","讓信賴度達到800吧","1006604","0","0","0","0","12","20037","0","0","0","0","0"
"1","0","1000","0","91002","0","150","讓信賴度達到MAX吧","1006605","0","0","0","0","8","20037","0","0","0","0","0"
"2","0","100","0","94002","0","15000","讓信賴度達到100吧","1006606","0","0","0","0","12","20037","0","0","0","0","0"
"2","0","200","0","94002","0","37500","讓信賴度達到200吧","1006607","0","0","0","0","12","20037","0","0","0","0","0"
"2","0","500","0","91002","0","75","讓信賴度達到500吧","1006608","0","0","0","0","8","20037","0","0","0","0","0"
"2","0","800","0","94002","0","75000","讓信賴度達到800吧","1006609","0","0","0","0","12","20037","0","0","0","0","0"
"2","0","1000","0","91002","0","150","讓信賴度達到MAX吧","1006610","0","0","0","0","8","20037","0","0","0","0","0"
"1","0","100","0","91002","0","50","讓信賴度達到100吧","1006801","0","0","12","27500","8","20038","0","0","0","94002","0"
"1","0","200","0","91002","0","50","讓信賴度達到200吧","1006802","0","0","12","27500","8","20038","0","0","0","94002","0"
"1","0","500","0","91002","0","100","讓信賴度達到500吧","1006803","0","0","12","55000","8","20038","0","0","0","94002","0"
"1","0","800","0","91002","0","100","讓信賴度達到800吧","1006804","0","0","12","55000","8","20038","0","0","0","94002","0"
"1","0","1000","0","91002","0","150","讓信賴度達到MAX吧","1006805","0","0","12","90000","8","20038","0","0","0","94002","0"
"1","0","100","0","94002","0","10000","讓信賴度達到100吧","1007601","0","0","0","0","12","20042","0","0","0","0","0"
"1","0","200","0","94002","0","25000","讓信賴度達到200吧","1007602","0","0","0","0","12","20042","0","0","0","0","0"
"1","0","500","0","91002","0","50","讓信賴度達到500吧","1007603","0","0","0","0","8","20042","0","0","0","0","0"
"1","0","800","0","94002","0","50000","讓信賴度達到800吧","1007604","0","0","0","0","12","20042","0","0","0","0","0"
"1","0","1000","0","91002","0","100","讓信賴度達到MAX吧","1007605","0","0","0","0","8","20042","0","0","0","0","0"
"2","0","100","0","94002","0","10000","讓信賴度達到100吧","1007606","0","0","0","0","12","20042","0","0","0","0","0"
"2","0","200","0","94002","0","25000","讓信賴度達到200吧","1007607","0","0","0","0","12","20042","0","0","0","0","0"
"2","0","500","0","91002","0","50","讓信賴度達到500吧","1007608","0","0","0","0","8","20042","0","0","0","0","0"
"2","0","800","0","94002","0","50000","讓信賴度達到800吧","1007609","0","0","0","0","12","20042","0","0","0","0","0"
"2","0","1000","0","91002","0","100","讓信賴度達到MAX吧","1007610","0","0","0","0","8","20042","0","0","0","0","0"
"3","0","100","0","94002","0","10000","讓信賴度達到100吧","1007611","0","0","0","0","12","20042","0","0","0","0","0"
"3","0","200","0","94002","0","25000","讓信賴度達到200吧","1007612","0","0","0","0","12","20042","0","0","0","0","0"
"3","0","500","0","91002","0","50","讓信賴度達到500吧","1007613","0","0","0","0","8","20042","0","0","0","0","0"
"3","0","800","0","94002","0","50000","讓信賴度達到800吧","1007614","0","0","0","0","12","20042","0","0","0","0","0"
"3","0","1000","0","91002","0","100","讓信賴度達到MAX吧","1007615","0","0","0","0","8","20042","0","0","0","0","0"
"1","0","100","0","94002","0","15000","讓信賴度達到100吧","1007801","0","0","0","0","12","20043","0","0","0","0","0"
"1","0","200","0","94002","0","37500","讓信賴度達到200吧","1007802","0","0","0","0","12","20043","0","0","0","0","0"
"1","0","500","0","91002","0","75","讓信賴度達到500吧","1007803","0","0","0","0","8","20043","0","0","0","0","0"
"1","0","800","0","94002","0","75000","讓信賴度達到800吧","1007804","0","0","0","0","12","20043","0","0","0","0","0"
"1","0","1000","0","91002","0","150","讓信賴度達到MAX吧","1007805","0","0","0","0","8","20043","0","0","0","0","0"
"2","0","100","0","94002","0","15000","讓信賴度達到100吧","1007806","0","0","0","0","12","20043","0","0","0","0","0"
"2","0","200","0","94002","0","37500","讓信賴度達到200吧","1007807","0","0","0","0","12","20043","0","0","0","0","0"
"2","0","500","0","91002","0","75","讓信賴度達到500吧","1007808","0","0","0","0","8","20043","0","0","0","0","0"
"2","0","800","0","94002","0","75000","讓信賴度達到800吧","1007809","0","0","0","0","12","20043","0","0","0","0","0"
"2","0","1000","0","91002","0","150","讓信賴度達到MAX吧","1007810","0","0","0","0","8","20043","0","0","0","0","0"
"1","0","100","0","94002","0","15000","讓信賴度達到100吧","1008801","0","0","0","0","12","20048","0","0","0","0","0"
"1","0","200","0","94002","0","37500","讓信賴度達到200吧","1008802","0","0","0","0","12","20048","0","0","0","0","0"
"1","0","500","0","91002","0","75","讓信賴度達到500吧","1008803","0","0","0","0","8","20048","0","0","0","0","0"
"1","0","800","0","94002","0","75000","讓信賴度達到800吧","1008804","0","0","0","0","12","20048","0","0","0","0","0"
"1","0","1000","0","91002","0","150","讓信賴度達到MAX吧","1008805","0","0","0","0","8","20048","0","0","0","0","0"
"2","0","100","0","94002","0","15000","讓信賴度達到100吧","1008806","0","0","0","0","12","20048","0","0","0","0","0"
"2","0","200","0","94002","0","37500","讓信賴度達到200吧","1008807","0","0","0","0","12","20048","0","0","0","0","0"
"2","0","500","0","91002","0","75","讓信賴度達到500吧","1008808","0","0","0","0","8","20048","0","0","0","0","0"
"2","0","800","0","94002","0","75000","讓信賴度達到800吧","1008809","0","0","0","0","12","20048","0","0","0","0","0"
"2","0","1000","0","91002","0","150","讓信賴度達到MAX吧","1008810","0","0","0","0","8","20048","0","0","0","0","0"
"1","0","100","0","94002","0","15000","讓信賴度達到100吧","1009001","0","0","0","0","12","20049","0","0","0","0","0"
"1","0","200","0","94002","0","37500","讓信賴度達到200吧","1009002","0","0","0","0","12","20049","0","0","0","0","0"
"1","0","500","0","91002","0","75","讓信賴度達到500吧","1009003","0","0","0","0","8","20049","0","0","0","0","0"
"1","0","800","0","94002","0","75000","讓信賴度達到800吧","1009004","0","0","0","0","12","20049","0","0","0","0","0"
"1","0","1000","0","91002","0","150","讓信賴度達到MAX吧","1009005","0","0","0","0","8","20049","0","0","0","0","0"
"2","0","100","0","94002","0","15000","讓信賴度達到100吧","1009006","0","0","0","0","12","20049","0","0","0","0","0"
"2","0","200","0","94002","0","37500","讓信賴度達到200吧","1009007","0","0","0","0","12","20049","0","0","0","0","0"
"2","0","500","0","91002","0","75","讓信賴度達到500吧","1009008","0","0","0","0","8","20049","0","0","0","0","0"
"2","0","800","0","94002","0","75000","讓信賴度達到800吧","1009009","0","0","0","0","12","20049","0","0","0","0","0"
"2","0","1000","0","91002","0","150","讓信賴度達到MAX吧","1009010","0","0","0","0","8","20049","0","0","0","0","0"
"1","0","100","0","94002","0","10000","讓信賴度達到100吧","1009401","0","0","0","0","12","20051","0","0","0","0","0"
"1","0","200","0","94002","0","25000","讓信賴度達到200吧","1009402","0","0","0","0","12","20051","0","0","0","0","0"
"1","0","500","0","91002","0","50","讓信賴度達到500吧","1009403","0","0","0","0","8","20051","0","0","0","0","0"
"1","0","800","0","94002","0","50000","讓信賴度達到800吧","1009404","0","0","0","0","12","20051","0","0","0","0","0"
"1","0","1000","0","91002","0","100","讓信賴度達到MAX吧","1009405","0","0","0","0","8","20051","0","0","0","0","0"
"2","0","100","0","94002","0","10000","讓信賴度達到100吧","1009406","0","0","0","0","12","20051","0","0","0","0","0"
"2","0","200","0","94002","0","25000","讓信賴度達到200吧","1009407","0","0","0","0","12","20051","0","0","0","0","0"
"2","0","500","0","91002","0","50","讓信賴度達到500吧","1009408","0","0","0","0","8","20051","0","0","0","0","0"
"2","0","800","0","94002","0","50000","讓信賴度達到800吧","1009409","0","0","0","0","12","20051","0","0","0","0","0"
"2","0","1000","0","91002","0","100","讓信賴度達到MAX吧","1009410","0","0","0","0","8","20051","0","0","0","0","0"
"3","0","100","0","94002","0","10000","讓信賴度達到100吧","1009411","0","0","0","0","12","20051","0","0","0","0","0"
"3","0","200","0","94002","0","25000","讓信賴度達到200吧","1009412","0","0","0","0","12","20051","0","0","0","0","0"
"3","0","500","0","91002","0","50","讓信賴度達到500吧","1009413","0","0","0","0","8","20051","0","0","0","0","0"
"3","0","800","0","94002","0","50000","讓信賴度達到800吧","1009414","0","0","0","0","12","20051","0","0","0","0","0"
"3","0","1000","0","91002","0","100","讓信賴度達到MAX吧","1009415","0","0","0","0","8","20051","0","0","0","0","0"
"1","0","100","0","94002","0","15000","讓信賴度達到100吧","1010001","0","0","0","0","12","20054","0","0","0","0","0"
"1","0","200","0","94002","0","37500","讓信賴度達到200吧","1010002","0","0","0","0","12","20054","0","0","0","0","0"
"1","0","500","0","91002","0","75","讓信賴度達到500吧","1010003","0","0","0","0","8","20054","0","0","0","0","0"
"1","0","800","0","94002","0","75000","讓信賴度達到800吧","1010004","0","0","0","0","12","20054","0","0","0","0","0"
"1","0","1000","0","91002","0","150","讓信賴度達到MAX吧","1010005","0","0","0","0","8","20054","0","0","0","0","0"
"2","0","100","0","94002","0","15000","讓信賴度達到100吧","1010006","0","0","0","0","12","20054","0","0","0","0","0"
"2","0","200","0","94002","0","37500","讓信賴度達到200吧","1010007","0","0","0","0","12","20054","0","0","0","0","0"
"2","0","500","0","91002","0","75","讓信賴度達到500吧","1010008","0","0","0","0","8","20054","0","0","0","0","0"
"2","0","800","0","94002","0","75000","讓信賴度達到800吧","1010009","0","0","0","0","12","20054","0","0","0","0","0"
"2","0","1000","0","91002","0","150","讓信賴度達到MAX吧","1010010","0","0","0","0","8","20054","0","0","0","0","0"
"1","0","100","0","94002","0","10000","讓信賴度達到100吧","1010201","0","0","0","0","12","20055","0","0","0","0","0"
"1","0","200","0","94002","0","25000","讓信賴度達到200吧","1010202","0","0","0","0","12","20055","0","0","0","0","0"
"1","0","500","0","91002","0","50","讓信賴度達到500吧","1010203","0","0","0","0","8","20055","0","0","0","0","0"
"1","0","800","0","94002","0","50000","讓信賴度達到800吧","1010204","0","0","0","0","12","20055","0","0","0","0","0"
"1","0","1000","0","91002","0","100","讓信賴度達到MAX吧","1010205","0","0","0","0","8","20055","0","0","0","0","0"
"2","0","100","0","94002","0","10000","讓信賴度達到100吧","1010206","0","0","0","0","12","20055","0","0","0","0","0"
"2","0","200","0","94002","0","25000","讓信賴度達到200吧","1010207","0","0","0","0","12","20055","0","0","0","0","0"
"2","0","500","0","91002","0","50","讓信賴度達到500吧","1010208","0","0","0","0","8","20055","0","0","0","0","0"
"2","0","800","0","94002","0","50000","讓信賴度達到800吧","1010209","0","0","0","0","12","20055","0","0","0","0","0"
"2","0","1000","0","91002","0","100","讓信賴度達到MAX吧","1010210","0","0","0","0","8","20055","0","0","0","0","0"
"3","0","100","0","94002","0","10000","讓信賴度達到100吧","1010211","0","0","0","0","12","20055","0","0","0","0","0"
"3","0","200","0","94002","0","25000","讓信賴度達到200吧","1010212","0","0","0","0","12","20055","0","0","0","0","0"
"3","0","500","0","91002","0","50","讓信賴度達到500吧","1010213","0","0","0","0","8","20055","0","0","0","0","0"
"3","0","800","0","94002","0","50000","讓信賴度達到800吧","1010214","0","0","0","0","12","20055","0","0","0","0","0"
"3","0","1000","0","91002","0","100","讓信賴度達到MAX吧","1010215","0","0","0","0","8","20055","0","0","0","0","0"
"1","0","100","0","94002","0","15000","讓信賴度達到100吧","1010401","0","0","0","0","12","20056","0","0","0","0","0"
"1","0","200","0","94002","0","37500","讓信賴度達到200吧","1010402","0","0","0","0","12","20056","0","0","0","0","0"
"1","0","500","0","91002","0","75","讓信賴度達到500吧","1010403","0","0","0","0","8","20056","0","0","0","0","0"
"1","0","800","0","94002","0","75000","讓信賴度達到800吧","1010404","0","0","0","0","12","20056","0","0","0","0","0"
"1","0","1000","0","91002","0","150","讓信賴度達到MAX吧","1010405","0","0","0","0","8","20056","0","0","0","0","0"
"2","0","100","0","94002","0","15000","讓信賴度達到100吧","1010406","0","0","0","0","12","20056","0","0","0","0","0"
"2","0","200","0","94002","0","37500","讓信賴度達到200吧","1010407","0","0","0","0","12","20056","0","0","0","0","0"
"2","0","500","0","91002","0","75","讓信賴度達到500吧","1010408","0","0","0","0","8","20056","0","0","0","0","0"
"2","0","800","0","94002","0","75000","讓信賴度達到800吧","1010409","0","0","0","0","12","20056","0","0","0","0","0"
"2","0","1000","0","91002","0","150","讓信賴度達到MAX吧","1010410","0","0","0","0","8","20056","0","0","0","0","0"
"1","0","100","0","94002","0","10000","讓信賴度達到100吧","1011401","0","0","0","0","12","20061","0","0","0","0","0"
"1","0","200","0","94002","0","25000","讓信賴度達到200吧","1011402","0","0","0","0","12","20061","0","0","0","0","0"
"1","0","500","0","91002","0","50","讓信賴度達到500吧","1011403","0","0","0","0","8","20061","0","0","0","0","0"
"1","0","800","0","94002","0","50000","讓信賴度達到800吧","1011404","0","0","0","0","12","20061","0","0","0","0","0"
"1","0","1000","0","91002","0","100","讓信賴度達到MAX吧","1011405","0","0","0","0","8","20061","0","0","0","0","0"
"2","0","100","0","94002","0","10000","讓信賴度達到100吧","1011406","0","0","0","0","12","20061","0","0","0","0","0"
"2","0","200","0","94002","0","25000","讓信賴度達到200吧","1011407","0","0","0","0","12","20061","0","0","0","0","0"
"2","0","500","0","91002","0","50","讓信賴度達到500吧","1011408","0","0","0","0","8","20061","0","0","0","0","0"
"2","0","800","0","94002","0","50000","讓信賴度達到800吧","1011409","0","0","0","0","12","20061","0","0","0","0","0"
"2","0","1000","0","91002","0","100","讓信賴度達到MAX吧","1011410","0","0","0","0","8","20061","0","0","0","0","0"
"1","0","100","0","94002","0","7500","讓信賴度達到100吧","1012401","0","0","0","0","12","10151","0","0","0","0","0"
"1","0","200","0","94002","0","17500","讓信賴度達到200吧","1012402","0","0","0","0","12","10151","0","0","0","0","0"
"1","0","500","0","91002","0","30","讓信賴度達到500吧","1012403","0","0","0","0","8","10151","0","0","0","0","0"
"1","0","800","0","94002","0","40000","讓信賴度達到800吧","1012404","0","0","0","0","12","10151","0","0","0","0","0"
"1","0","1000","0","91002","0","90","讓信賴度達到MAX吧","1012405","0","0","0","0","8","10151","0","0","0","0","0"
"2","0","100","0","94002","0","7500","讓信賴度達到100吧","1012406","0","0","0","0","12","10151","0","0","0","0","0"
"2","0","200","0","94002","0","17500","讓信賴度達到200吧","1012407","0","0","0","0","12","10151","0","0","0","0","0"
"2","0","500","0","91002","0","30","讓信賴度達到500吧","1012408","0","0","0","0","8","10151","0","0","0","0","0"
"2","0","800","0","94002","0","40000","讓信賴度達到800吧","1012409","0","0","0","0","12","10151","0","0","0","0","0"
"2","0","1000","0","91002","0","90","讓信賴度達到MAX吧","1012410","0","0","0","0","8","10151","0","0","0","0","0"
"3","0","100","0","94002","0","7500","讓信賴度達到100吧","1012411","0","0","0","0","12","10151","0","0","0","0","0"
"3","0","200","0","94002","0","17500","讓信賴度達到200吧","1012412","0","0","0","0","12","10151","0","0","0","0","0"
"3","0","500","0","91002","0","30","讓信賴度達到500吧","1012413","0","0","0","0","8","10151","0","0","0","0","0"
"3","0","800","0","94002","0","40000","讓信賴度達到800吧","1012414","0","0","0","0","12","10151","0","0","0","0","0"
"3","0","1000","0","91002","0","90","讓信賴度達到MAX吧","1012415","0","0","0","0","8","10151","0","0","0","0","0"
"4","0","100","0","94002","0","7500","讓信賴度達到100吧","1012416","0","0","0","0","12","10151","0","0","0","0","0"
"4","0","200","0","94002","0","17500","讓信賴度達到200吧","1012417","0","0","0","0","12","10151","0","0","0","0","0"
"4","0","500","0","91002","0","30","讓信賴度達到500吧","1012418","0","0","0","0","8","10151","0","0","0","0","0"
"4","0","800","0","94002","0","40000","讓信賴度達到800吧","1012419","0","0","0","0","12","10151","0","0","0","0","0"
"4","0","1000","0","91002","0","90","讓信賴度達到MAX吧","1012420","0","0","0","0","8","10151","0","0","0","0","0"
"1","0","100","0","94002","0","30000","讓信賴度達到100吧","1014401","0","0","0","0","12","10144","0","0","0","0","0"
"1","0","200","0","94002","0","60000","讓信賴度達到200吧","1014402","0","0","0","0","12","10144","0","0","0","0","0"
"1","0","500","0","91002","0","50","讓信賴度達到500吧","1014403","0","0","0","0","8","10144","0","0","0","0","0"
"1","0","800","0","94002","0","160000","讓信賴度達到800吧","1014404","0","0","0","0","12","10144","0","0","0","0","0"
"1","0","1000","0","91002","0","100","讓信賴度達到MAX吧","1014405","0","0","0","0","8","10144","0","0","0","0","0"
"2","0","100","0","94002","0","30000","讓信賴度達到100吧","1014406","0","0","0","0","12","10144","0","0","0","0","0"
"2","0","200","0","94002","0","60000","讓信賴度達到200吧","1014407","0","0","0","0","12","10144","0","0","0","0","0"
"2","0","500","0","91002","0","50","讓信賴度達到500吧","1014408","0","0","0","0","8","10144","0","0","0","0","0"
"2","0","800","0","94002","0","160000","讓信賴度達到800吧","1014409","0","0","0","0","12","10144","0","0","0","0","0"
"2","0","1000","0","91002","0","100","讓信賴度達到MAX吧","1014410","0","0","0","0","8","10144","0","0","0","0","0"
