58edf864054a2f018ff5e4cbb7412b44b272f3e06089dc624e06a56f82af3cf6,1e6d7d63a4f8d30d2549ca5198c944781af5c9f3c9dc6bb2ce6b942499cf7578,00ac85a3e90400f0571c19b58b42f3f472ebde2c5779827e5cdc8653830465db,632eb6bd63aecd87c86477486325944e3551cef4723ae2acda845c54489fe138,1b6ff69102a5aeb3098bb5bed2adb60f15169f86055033dcaf71c23aee5dea81,c62a954773e3cd11ce8e1f49f51c28e42cd8fa835d8b8266df562ddd02b83a0a,2626eab18d5649c038150632c0bc82fc4fb63e533f799793b2a77a9c40d47c22,2436cbcb36b1dc708ad81d00b299aee436cd06d0d89ac41c73a2bf1c6d3a85d8,3f25076e5bd1dfd4bdf509d6f6bd78943bdd98412587aa8bf89cc30dad5b8104,414f090a02eb417df751f7fb7828a432822abd2ff38334c9632ad6ffa3e524de,9585939855de991a1b7d4bf344cdba4070ca9357a52d8248cdd5012c91a18c81,dc3f7546e42f157b3683050b9d02cd8140072c204d43bfa686f27b7a40bb407b,e8050f2de4ddb142ed56a1b5f97c3b334dbfe168941d13886e5c947cc642f4f4,63b7e22135ad7c165d290d1ec666931dbc0f090861edc02315b3d91319f978a8,4cf7a21f433ac958837a70be441ec62c1d9a0c220a2151b9b6936d4fe8bead77
"401804502","0","0","9","0","0","0","0","0","401804502","4","401804510","0","0","0"
"401804503","0","0","9","0","0","0","0","0","401804503","4","401804511","0","0","0"
"401804504","0","0","9","0","0","0","0","0","401804504","4","401804512","0","0","0"
"401804508","0","0","9","0","0","0","0","0","401804508","4","401804513","0","0","0"
"401804601","0","0","9","0","0","0","0","0","401804601","4","401804609","0","0","0"
"401804602","0","0","9","0","0","0","0","0","401804602","4","401804610","0","0","0"
"401804603","0","0","9","0","0","0","0","0","401804603","4","401804611","0","0","0"
"401804604","0","0","9","0","0","0","0","0","401804604","4","401804612","0","0","0"
"401804608","0","0","9","0","0","0","0","0","401804608","4","401804613","0","0","0"
"401804701","0","0","9","0","0","0","0","0","401804701","4","401804709","0","0","0"
"401804702","0","0","9","0","0","0","0","0","401804702","4","401804710","0","0","0"
"401804703","0","0","9","0","0","0","0","0","401804703","4","401804711","0","0","0"
"401804704","0","0","9","0","0","0","0","0","401804704","4","401804712","0","0","0"
"401804708","0","0","9","0","0","0","0","0","401804708","4","401804713","0","0","0"
"401805101","0","0","9","0","0","0","0","0","401805101","4","401805113","0","0","0"
"401805105","0","0","9","0","0","0","0","0","401805105","4","401805114","0","0","0"
"401805106","0","0","9","0","0","0","0","0","401805106","4","401805115","0","0","0"
"401805107","0","0","9","0","0","0","0","0","401805107","4","401805116","0","0","0"
"401805108","0","0","9","0","0","0","0","0","401805108","4","401805117","0","0","0"
"401805201","0","0","9","0","0","0","0","0","401805201","4","401805213","0","0","0"
"401805205","0","0","9","0","0","0","0","0","401805205","4","401805214","0","0","0"
"401805206","0","0","9","0","0","0","0","0","401805206","4","401805215","0","0","0"
"401805207","0","0","9","0","0","0","0","0","401805207","4","401805216","0","0","0"
"401805208","0","0","9","0","0","0","0","0","401805208","4","401805217","0","0","0"
"401805301","0","0","9","0","0","0","0","0","401805301","4","401805313","0","0","0"
"401805305","0","0","9","0","0","0","0","0","401805305","4","401805314","0","0","0"
"401805306","0","0","9","0","0","0","0","0","401805306","4","401805315","0","0","0"
"401805307","0","0","9","0","0","0","0","0","401805307","4","401805316","0","0","0"
"401805308","0","0","9","0","0","0","0","0","401805308","4","401805317","0","0","0"
"401805401","0","0","9","0","0","0","0","0","401805401","4","401805413","0","0","0"
"401805405","0","0","9","0","0","0","0","0","401805405","4","401805414","0","0","0"
"401805406","0","0","9","0","0","0","0","0","401805406","4","401805415","0","0","0"
"401805407","0","0","9","0","0","0","0","0","401805407","4","401805416","0","0","0"
"401805408","0","0","9","0","0","0","0","0","401805408","4","401805417","0","0","0"
"401805501","0","0","9","0","0","0","0","0","401805501","4","401805513","0","0","0"
"401805505","0","0","9","0","0","0","0","0","401805505","4","401805514","0","0","0"
"401805506","0","0","9","0","0","0","0","0","401805506","4","401805515","0","0","0"
"401805507","0","0","9","0","0","0","0","0","401805507","4","401805516","0","0","0"
"401805508","0","0","9","0","0","0","0","0","401805508","4","401805517","0","0","0"
"401805601","0","0","9","0","0","0","0","0","401805601","4","401805613","0","0","0"
"401805605","0","0","9","0","0","0","0","0","401805605","4","401805614","0","0","0"
"401805606","0","0","9","0","0","0","0","0","401805606","4","401805615","0","0","0"
"401805607","0","0","9","0","0","0","0","0","401805607","4","401805616","0","0","0"
"401805608","0","0","9","0","0","0","0","0","401805608","4","401805617","0","0","0"
"401805701","0","0","9","0","0","0","0","0","401805701","4","401805713","0","0","0"
"401805705","0","0","9","0","0","0","0","0","401805705","4","401805714","0","0","0"
"401805706","0","0","9","0","0","0","0","0","401805706","4","401805715","0","0","0"
"401805707","0","0","9","0","0","0","0","0","401805707","4","401805716","0","0","0"
"401805708","0","0","9","0","0","0","0","0","401805708","4","401805717","0","0","0"
"401806101","0","0","9","0","0","0","0","0","401806101","1","401806111","0","0","0"
"401806102","0","0","9","0","0","0","0","0","401806102","1","401806112","0","0","0"
"401806105","0","0","9","0","0","0","0","0","401806105","1","401806113","0","0","0"
"401806106","0","0","9","0","0","0","0","0","401806106","1","401806114","0","0","0"
"401806110","0","0","9","0","0","0","0","0","401806110","1","401806115","0","0","0"
"401806201","0","0","9","0","0","0","0","0","401806201","1","401806211","0","0","0"
"401806202","0","0","9","0","0","0","0","0","401806202","1","401806212","0","0","0"
"401806205","0","0","9","0","0","0","0","0","401806205","1","401806213","0","0","0"
"401806206","0","0","9","0","0","0","0","0","401806206","1","401806214","0","0","0"
"401806210","0","0","9","0","0","0","0","0","401806210","1","401806215","0","0","0"
"401806301","0","0","9","0","0","0","0","0","401806301","1","401806311","0","0","0"
"401806302","0","0","9","0","0","0","0","0","401806302","1","401806312","0","0","0"
"401806305","0","0","9","0","0","0","0","0","401806305","1","401806313","0","0","0"
"401806306","0","0","9","0","0","0","0","0","401806306","1","401806314","0","0","0"
"401806310","0","0","9","0","0","0","0","0","401806310","1","401806315","0","0","0"
"401806401","0","0","9","0","0","0","0","0","401806401","1","401806411","0","0","0"
"401806402","0","0","9","0","0","0","0","0","401806402","1","401806412","0","0","0"
"401806405","0","0","9","0","0","0","0","0","401806405","1","401806413","0","0","0"
"401806406","0","0","9","0","0","0","0","0","401806406","1","401806414","0","0","0"
"401806410","0","0","9","0","0","0","0","0","401806410","1","401806415","0","0","0"
"401806501","0","0","9","0","0","0","0","0","401806501","1","401806511","0","0","0"
"401806502","0","0","9","0","0","0","0","0","401806502","1","401806512","0","0","0"
"401806505","0","0","9","0","0","0","0","0","401806505","1","401806513","0","0","0"
"401806506","0","0","9","0","0","0","0","0","401806506","1","401806514","0","0","0"
"401806510","0","0","9","0","0","0","0","0","401806510","1","401806515","0","0","0"
"401806601","0","0","9","0","0","0","0","0","401806601","1","401806611","0","0","0"
"401806602","0","0","9","0","0","0","0","0","401806602","1","401806612","0","0","0"
"401806605","0","0","9","0","0","0","0","0","401806605","1","401806613","0","0","0"
"401806606","0","0","9","0","0","0","0","0","401806606","1","401806614","0","0","0"
"401806610","0","0","9","0","0","0","0","0","401806610","1","401806615","0","0","0"
"401806701","0","0","9","0","0","0","0","0","401806701","1","401806711","0","0","0"
"401806702","0","0","9","0","0","0","0","0","401806702","1","401806712","0","0","0"
"401806705","0","0","9","0","0","0","0","0","401806705","1","401806713","0","0","0"
"401806706","0","0","9","0","0","0","0","0","401806706","1","401806714","0","0","0"
"401806710","0","0","9","0","0","0","0","0","401806710","1","401806715","0","0","0"
"401807101","0","0","9","0","0","0","0","0","401807101","1","401807109","0","0","0"
"401807102","0","0","9","0","0","0","0","0","401807102","1","401807110","0","0","0"
"401807103","0","0","9","0","0","0","0","0","401807103","1","401807111","0","0","0"
"401807104","0","0","9","0","0","0","0","0","401807104","1","401807112","0","0","0"
"401807105","0","0","9","0","0","0","0","0","401807105","1","401807113","0","0","0"
"401807201","0","0","9","0","0","0","0","0","401807201","1","401807209","0","0","0"
"401807202","0","0","9","0","0","0","0","0","401807202","1","401807210","0","0","0"
"401807203","0","0","9","0","0","0","0","0","401807203","1","401807211","0","0","0"
"401807204","0","0","9","0","0","0","0","0","401807204","1","401807212","0","0","0"
"401807205","0","0","9","0","0","0","0","0","401807205","1","401807213","0","0","0"
"401807301","0","0","9","0","0","0","0","0","401807301","1","401807309","0","0","0"
"401807302","0","0","9","0","0","0","0","0","401807302","1","401807310","0","0","0"
"401807303","0","0","9","0","0","0","0","0","401807303","1","401807311","0","0","0"
"401807304","0","0","9","0","0","0","0","0","401807304","1","401807312","0","0","0"
"401807305","0","0","9","0","0","0","0","0","401807305","1","401807313","0","0","0"
"401807401","0","0","9","0","0","0","0","0","401807401","1","401807409","0","0","0"
"401807402","0","0","9","0","0","0","0","0","401807402","1","401807410","0","0","0"
"401807403","0","0","9","0","0","0","0","0","401807403","1","401807411","0","0","0"
"401807404","0","0","9","0","0","0","0","0","401807404","1","401807412","0","0","0"
"401807405","0","0","9","0","0","0","0","0","401807405","1","401807413","0","0","0"
"401807501","0","0","9","0","0","0","0","0","401807501","1","401807509","0","0","0"
"401807502","0","0","9","0","0","0","0","0","401807502","1","401807510","0","0","0"
"401807503","0","0","9","0","0","0","0","0","401807503","1","401807511","0","0","0"
"401807504","0","0","9","0","0","0","0","0","401807504","1","401807512","0","0","0"
"401807505","0","0","9","0","0","0","0","0","401807505","1","401807513","0","0","0"
"401807601","0","0","9","0","0","0","0","0","401807601","1","401807609","0","0","0"
"401807602","0","0","9","0","0","0","0","0","401807602","1","401807610","0","0","0"
"401807603","0","0","9","0","0","0","0","0","401807603","1","401807611","0","0","0"
"401807604","0","0","9","0","0","0","0","0","401807604","1","401807612","0","0","0"
"401807605","0","0","9","0","0","0","0","0","401807605","1","401807613","0","0","0"
"401807701","0","0","9","0","0","0","0","0","401807701","1","401807709","0","0","0"
"401807702","0","0","9","0","0","0","0","0","401807702","1","401807710","0","0","0"
"401807703","0","0","9","0","0","0","0","0","401807703","1","401807711","0","0","0"
"401807704","0","0","9","0","0","0","0","0","401807704","1","401807712","0","0","0"
"401807705","0","0","9","0","0","0","0","0","401807705","1","401807713","0","0","0"
"401808101","0","0","9","0","0","0","0","0","401808101","1","401808109","0","0","0"
"401808102","0","0","9","0","0","0","0","0","401808102","1","401808110","0","0","0"
"401808103","0","0","9","0","0","0","0","0","401808103","1","401808111","0","0","0"
"401808104","0","0","9","0","0","0","0","0","401808104","1","401808112","0","0","0"
"401808108","0","0","9","0","0","0","0","0","401808108","1","401808113","0","0","0"
"401808201","0","0","9","0","0","0","0","0","401808201","1","401808209","0","0","0"
"401808202","0","0","9","0","0","0","0","0","401808202","1","401808210","0","0","0"
"401808203","0","0","9","0","0","0","0","0","401808203","1","401808211","0","0","0"
"401808204","0","0","9","0","0","0","0","0","401808204","1","401808212","0","0","0"
"401808208","0","0","9","0","0","0","0","0","401808208","1","401808213","0","0","0"
"401808301","0","0","9","0","0","0","0","0","401808301","1","401808309","0","0","0"
"401808302","0","0","9","0","0","0","0","0","401808302","1","401808310","0","0","0"
"401808303","0","0","9","0","0","0","0","0","401808303","1","401808311","0","0","0"
"401808304","0","0","9","0","0","0","0","0","401808304","1","401808312","0","0","0"
"401808308","0","0","9","0","0","0","0","0","401808308","1","401808313","0","0","0"
"401808401","0","0","9","0","0","0","0","0","401808401","1","401808411","0","0","0"
"401808402","0","0","9","0","0","0","0","0","401808402","1","401808412","0","0","0"
"401808403","0","0","9","0","0","0","0","0","401808403","1","401808413","0","0","0"
"401808404","0","0","9","0","0","0","0","0","401808404","1","401808414","0","0","0"
"401808408","0","0","9","0","0","0","0","0","401808408","1","401808415","0","0","0"
"401808501","0","0","9","0","0","0","0","0","401808501","1","401808509","0","0","0"
"401808502","0","0","9","0","0","0","0","0","401808502","1","401808510","0","0","0"
"401808503","0","0","9","0","0","0","0","0","401808503","1","401808511","0","0","0"
"401808504","0","0","9","0","0","0","0","0","401808504","1","401808512","0","0","0"
"401808508","0","0","9","0","0","0","0","0","401808508","1","401808513","0","0","0"
"401808601","0","0","9","0","0","0","0","0","401808601","1","401808609","0","0","0"
"401808602","0","0","9","0","0","0","0","0","401808602","1","401808610","0","0","0"
"401808603","0","0","9","0","0","0","0","0","401808603","1","401808611","0","0","0"
"401808604","0","0","9","0","0","0","0","0","401808604","1","401808612","0","0","0"
"401808608","0","0","9","0","0","0","0","0","401808608","1","401808613","0","0","0"
"401808701","0","0","9","0","0","0","0","0","401808701","1","401808709","0","0","0"
"401808702","0","0","9","0","0","0","0","0","401808702","1","401808710","0","0","0"
"401808703","0","0","9","0","0","0","0","0","401808703","1","401808711","0","0","0"
"401808704","0","0","9","0","0","0","0","0","401808704","1","401808712","0","0","0"
"401808708","0","0","9","0","0","0","0","0","401808708","1","401808713","0","0","0"
"401809101","0","0","9","0","0","0","0","0","401809101","1","401809112","0","0","0"
"401809105","0","0","9","0","0","0","0","0","401809105","1","401809113","0","0","0"
"401809106","0","0","9","0","0","0","0","0","401809106","1","401809114","0","0","0"
"401809107","0","0","9","0","0","0","0","0","401809107","1","401809115","0","0","0"
"401809108","0","0","9","0","0","0","0","0","401809108","1","401809116","0","0","0"
"401809201","0","0","9","0","0","0","0","0","401809201","1","401809212","0","0","0"
"401809205","0","0","9","0","0","0","0","0","401809205","1","401809213","0","0","0"
"401809206","0","0","9","0","0","0","0","0","401809206","1","401809214","0","0","0"
"401809207","0","0","9","0","0","0","0","0","401809207","1","401809215","0","0","0"
"401809208","0","0","9","0","0","0","0","0","401809208","1","401809216","0","0","0"
"401809301","0","0","9","0","0","0","0","0","401809301","1","401809312","0","0","0"
"401809305","0","0","9","0","0","0","0","0","401809305","1","401809313","0","0","0"
"401809306","0","0","9","0","0","0","0","0","401809306","1","401809314","0","0","0"
"401809307","0","0","9","0","0","0","0","0","401809307","1","401809315","0","0","0"
"401809308","0","0","9","0","0","0","0","0","401809308","1","401809316","0","0","0"
"401809401","0","0","9","0","0","0","0","0","401809401","1","401809412","0","0","0"
"401809405","0","0","9","0","0","0","0","0","401809405","1","401809413","0","0","0"
"401809406","0","0","9","0","0","0","0","0","401809406","1","401809414","0","0","0"
"401809407","0","0","9","0","0","0","0","0","401809407","1","401809415","0","0","0"
"401809408","0","0","9","0","0","0","0","0","401809408","1","401809416","0","0","0"
"401809501","0","0","9","0","0","0","0","0","401809501","1","401809512","0","0","0"
"401809505","0","0","9","0","0","0","0","0","401809505","1","401809513","0","0","0"
"401809506","0","0","9","0","0","0","0","0","401809506","1","401809514","0","0","0"
"401809507","0","0","9","0","0","0","0","0","401809507","1","401809515","0","0","0"
"401809508","0","0","9","0","0","0","0","0","401809508","1","401809516","0","0","0"
"401809601","0","0","9","0","0","0","0","0","401809601","1","401809612","0","0","0"
"401809605","0","0","9","0","0","0","0","0","401809605","1","401809613","0","0","0"
"401809606","0","0","9","0","0","0","0","0","401809606","1","401809614","0","0","0"
"401809607","0","0","9","0","0","0","0","0","401809607","1","401809615","0","0","0"
"401809608","0","0","9","0","0","0","0","0","401809608","1","401809616","0","0","0"
"401809701","0","0","9","0","0","0","0","0","401809701","1","401809712","0","0","0"
"401809705","0","0","9","0","0","0","0","0","401809705","1","401809713","0","0","0"
"401809706","0","0","9","0","0","0","0","0","401809706","1","401809714","0","0","0"
"401809707","0","0","9","0","0","0","0","0","401809707","1","401809715","0","0","0"
"401809708","0","0","9","0","0","0","0","0","401809708","1","401809716","0","0","0"
"401810101","0","0","9","0","0","0","0","0","401810101","1","401810109","0","0","0"
"401810102","0","0","9","0","0","0","0","0","401810102","1","401810110","0","0","0"
"401810106","0","0","9","0","0","0","0","0","401810106","1","401810111","0","0","0"
"401810107","0","0","9","0","0","0","0","0","401810107","1","401810112","0","0","0"
"401810108","0","0","9","0","0","0","0","0","401810108","1","401810113","0","0","0"
"401810201","0","0","9","0","0","0","0","0","401810201","1","401810209","0","0","0"
"401810202","0","0","9","0","0","0","0","0","401810202","1","401810210","0","0","0"
"401810206","0","0","9","0","0","0","0","0","401810206","1","401810211","0","0","0"
"401810207","0","0","9","0","0","0","0","0","401810207","1","401810212","0","0","0"
"401810208","0","0","9","0","0","0","0","0","401810208","1","401810213","0","0","0"
"401810301","0","0","9","0","0","0","0","0","401810301","1","401810312","0","0","0"
"401810302","0","0","9","0","0","0","0","0","401810302","1","401810313","0","0","0"
"401810306","0","0","9","0","0","0","0","0","401810306","1","401810314","0","0","0"
"401810307","0","0","9","0","0","0","0","0","401810307","1","401810315","0","0","0"
"401810308","0","0","9","0","0","0","0","0","401810308","1","401810316","0","0","0"
"401810401","0","0","9","0","0","0","0","0","401810401","1","401810412","0","0","0"
"401810402","0","0","9","0","0","0","0","0","401810402","1","401810413","0","0","0"
"401810406","0","0","9","0","0","0","0","0","401810406","1","401810414","0","0","0"
"401810407","0","0","9","0","0","0","0","0","401810407","1","401810415","0","0","0"
"401810408","0","0","9","0","0","0","0","0","401810408","1","401810416","0","0","0"
"401810501","0","0","9","0","0","0","0","0","401810501","1","401810509","0","0","0"
"401810502","0","0","9","0","0","0","0","0","401810502","1","401810510","0","0","0"
"401810506","0","0","9","0","0","0","0","0","401810506","1","401810511","0","0","0"
"401810507","0","0","9","0","0","0","0","0","401810507","1","401810512","0","0","0"
"401810508","0","0","9","0","0","0","0","0","401810508","1","401810513","0","0","0"
"401810601","0","0","9","0","0","0","0","0","401810601","1","401810609","0","0","0"
"401810602","0","0","9","0","0","0","0","0","401810602","1","401810610","0","0","0"
"401810606","0","0","9","0","0","0","0","0","401810606","1","401810611","0","0","0"
"401810607","0","0","9","0","0","0","0","0","401810607","1","401810612","0","0","0"
"401810608","0","0","9","0","0","0","0","0","401810608","1","401810613","0","0","0"
"401810701","0","0","9","0","0","0","0","0","401810701","1","401810712","0","0","0"
"401810702","0","0","9","0","0","0","0","0","401810702","1","401810713","0","0","0"
"401810706","0","0","9","0","0","0","0","0","401810706","1","401810714","0","0","0"
"401810707","0","0","9","0","0","0","0","0","401810707","1","401810715","0","0","0"
"401810708","0","0","9","0","0","0","0","0","401810708","1","401810716","0","0","0"
"401811101","0","0","9","0","0","0","0","0","401811101","1","401811111","0","0","0"
"401811102","0","0","9","0","0","0","0","0","401811102","1","401811112","0","0","0"
"401811103","0","0","9","0","0","0","0","0","401811103","1","401811113","0","0","0"
"401811107","0","0","9","0","0","0","0","0","401811107","1","401811114","0","0","0"
"401811108","0","0","9","0","0","0","0","0","401811108","1","401811115","0","0","0"
"401811201","0","0","9","0","0","0","0","0","401811201","1","401811211","0","0","0"
"401811202","0","0","9","0","0","0","0","0","401811202","1","401811212","0","0","0"
"401811203","0","0","9","0","0","0","0","0","401811203","1","401811213","0","0","0"
"401811207","0","0","9","0","0","0","0","0","401811207","1","401811214","0","0","0"
"401811208","0","0","9","0","0","0","0","0","401811208","1","401811215","0","0","0"
"401811301","0","0","9","0","0","0","0","0","401811301","1","401811311","0","0","0"
"401811302","0","0","9","0","0","0","0","0","401811302","1","401811312","0","0","0"
"401811303","0","0","9","0","0","0","0","0","401811303","1","401811313","0","0","0"
"401811307","0","0","9","0","0","0","0","0","401811307","1","401811314","0","0","0"
"401811308","0","0","9","0","0","0","0","0","401811308","1","401811315","0","0","0"
"401811401","0","0","9","0","0","0","0","0","401811401","1","401811411","0","0","0"
"401811402","0","0","9","0","0","0","0","0","401811402","1","401811412","0","0","0"
"401811403","0","0","9","0","0","0","0","0","401811403","1","401811413","0","0","0"
"401811407","0","0","9","0","0","0","0","0","401811407","1","401811414","0","0","0"
"401811408","0","0","9","0","0","0","0","0","401811408","1","401811415","0","0","0"
"401811501","0","0","9","0","0","0","0","0","401811501","1","401811511","0","0","0"
"401811502","0","0","9","0","0","0","0","0","401811502","1","401811512","0","0","0"
"401811503","0","0","9","0","0","0","0","0","401811503","1","401811513","0","0","0"
"401811507","0","0","9","0","0","0","0","0","401811507","1","401811514","0","0","0"
"401811508","0","0","9","0","0","0","0","0","401811508","1","401811515","0","0","0"
"401811601","0","0","9","0","0","0","0","0","401811601","1","401811611","0","0","0"
"401811602","0","0","9","0","0","0","0","0","401811602","1","401811612","0","0","0"
"401811603","0","0","9","0","0","0","0","0","401811603","1","401811613","0","0","0"
"401811607","0","0","9","0","0","0","0","0","401811607","1","401811614","0","0","0"
"401811608","0","0","9","0","0","0","0","0","401811608","1","401811615","0","0","0"
"401811701","0","0","9","0","0","0","0","0","401811701","1","401811711","0","0","0"
"401811702","0","0","9","0","0","0","0","0","401811702","1","401811712","0","0","0"
"401811703","0","0","9","0","0","0","0","0","401811703","1","401811713","0","0","0"
"401811707","0","0","9","0","0","0","0","0","401811707","1","401811714","0","0","0"
"401811708","0","0","9","0","0","0","0","0","401811708","1","401811715","0","0","0"
"401812101","0","0","9","0","0","0","0","0","401812101","1","401812113","0","0","0"
"401812102","0","0","9","0","0","0","0","0","401812102","1","401812114","0","0","0"
"401812105","0","0","9","0","0","0","0","0","401812105","1","401812115","0","0","0"
"401812109","0","0","9","0","0","0","0","0","401812109","1","401812116","0","0","0"
"401812112","0","0","9","0","0","0","0","0","401812112","1","401812117","0","0","0"
"401812201","0","0","9","0","0","0","0","0","401812201","1","401812211","0","0","0"
"401812202","0","0","9","0","0","0","0","0","401812202","1","401812212","0","0","0"
"401812205","0","0","9","0","0","0","0","0","401812205","1","401812213","0","0","0"
"401812209","0","0","9","0","0","0","0","0","401812209","1","401812214","0","0","0"
"401812210","0","0","9","0","0","0","0","0","401812210","1","401812215","0","0","0"
"401812301","0","0","9","0","0","0","0","0","401812301","1","401812311","0","0","0"
"401812302","0","0","9","0","0","0","0","0","401812302","1","401812312","0","0","0"
"401812305","0","0","9","0","0","0","0","0","401812305","1","401812313","0","0","0"
"401812309","0","0","9","0","0","0","0","0","401812309","1","401812314","0","0","0"
"401812310","0","0","9","0","0","0","0","0","401812310","1","401812315","0","0","0"
"401812401","0","0","9","0","0","0","0","0","401812401","1","401812414","0","0","0"
"401812402","0","0","9","0","0","0","0","0","401812402","1","401812415","0","0","0"
"401812405","0","0","9","0","0","0","0","0","401812405","1","401812416","0","0","0"
"401812409","0","0","9","0","0","0","0","0","401812409","1","401812417","0","0","0"
"401812413","0","0","9","0","0","0","0","0","401812413","1","401812418","0","0","0"
"401812501","0","0","9","0","0","0","0","0","401812501","1","401812511","0","0","0"
"401812502","0","0","9","0","0","0","0","0","401812502","1","401812512","0","0","0"
"401812505","0","0","9","0","0","0","0","0","401812505","1","401812513","0","0","0"
"401812509","0","0","9","0","0","0","0","0","401812509","1","401812514","0","0","0"
"401812510","0","0","9","0","0","0","0","0","401812510","1","401812515","0","0","0"
"401812601","0","0","9","0","0","0","0","0","401812601","1","401812611","0","0","0"
"401812602","0","0","9","0","0","0","0","0","401812602","1","401812612","0","0","0"
"401812605","0","0","9","0","0","0","0","0","401812605","1","401812613","0","0","0"
"401812609","0","0","9","0","0","0","0","0","401812609","1","401812614","0","0","0"
"401812610","0","0","9","0","0","0","0","0","401812610","1","401812615","0","0","0"
"401812701","0","0","9","0","0","0","0","0","401812701","1","401812711","0","0","0"
"401812702","0","0","9","0","0","0","0","0","401812702","1","401812712","0","0","0"
"401812705","0","0","9","0","0","0","0","0","401812705","1","401812713","0","0","0"
"401812709","0","0","9","0","0","0","0","0","401812709","1","401812714","0","0","0"
"401812710","0","0","9","0","0","0","0","0","401812710","1","401812715","0","0","0"
"401901101","0","0","9","0","0","0","0","0","401901101","1","401901111","0","0","0"
"401901102","0","0","9","0","0","0","0","0","401901102","1","401901112","0","0","0"
"401901103","0","0","9","0","0","0","0","0","401901103","1","401901113","0","0","0"
"401901104","0","0","9","0","0","0","0","0","401901104","1","401901114","0","0","0"
"401901108","0","0","9","0","0","0","0","0","401901108","1","401901115","0","0","0"
"401901201","0","0","9","0","0","0","0","0","401901201","1","401901211","0","0","0"
"401901202","0","0","9","0","0","0","0","0","401901202","1","401901212","0","0","0"
"401901203","0","0","9","0","0","0","0","0","401901203","1","401901213","0","0","0"
"401901204","0","0","9","0","0","0","0","0","401901204","1","401901214","0","0","0"
"401901208","0","0","9","0","0","0","0","0","401901208","1","401901215","0","0","0"
"401901301","0","0","9","0","0","0","0","0","401901301","1","401901312","0","0","0"
"401901302","0","0","9","0","0","0","0","0","401901302","1","401901313","0","0","0"
"401901303","0","0","9","0","0","0","0","0","401901303","1","401901314","0","0","0"
"401901304","0","0","9","0","0","0","0","0","401901304","1","401901315","0","0","0"
"401901308","0","0","9","0","0","0","0","0","401901308","1","401901316","0","0","0"
"401901401","0","0","9","0","0","0","0","0","401901401","1","401901412","0","0","0"
"401901402","0","0","9","0","0","0","0","0","401901402","1","401901413","0","0","0"
"401901403","0","0","9","0","0","0","0","0","401901403","1","401901414","0","0","0"
"401901404","0","0","9","0","0","0","0","0","401901404","1","401901415","0","0","0"
"401901408","0","0","9","0","0","0","0","0","401901408","1","401901416","0","0","0"
"401901501","0","0","9","0","0","0","0","0","401901501","1","401901511","0","0","0"
"401901502","0","0","9","0","0","0","0","0","401901502","1","401901512","0","0","0"
"401901503","0","0","9","0","0","0","0","0","401901503","1","401901513","0","0","0"
"401901504","0","0","9","0","0","0","0","0","401901504","1","401901514","0","0","0"
"401901508","0","0","9","0","0","0","0","0","401901508","1","401901515","0","0","0"
"401901601","0","0","9","0","0","0","0","0","401901601","1","401901611","0","0","0"
"401901602","0","0","9","0","0","0","0","0","401901602","1","401901612","0","0","0"
"401901603","0","0","9","0","0","0","0","0","401901603","1","401901613","0","0","0"
"401901604","0","0","9","0","0","0","0","0","401901604","1","401901614","0","0","0"
"401901608","0","0","9","0","0","0","0","0","401901608","1","401901615","0","0","0"
"401901701","0","0","9","0","0","0","0","0","401901701","1","401901712","0","0","0"
"401901702","0","0","9","0","0","0","0","0","401901702","1","401901713","0","0","0"
"401901703","0","0","9","0","0","0","0","0","401901703","1","401901714","0","0","0"
"401901704","0","0","9","0","0","0","0","0","401901704","1","401901715","0","0","0"
"401901708","0","0","9","0","0","0","0","0","401901708","1","401901716","0","0","0"
"401902101","0","0","9","0","0","0","0","0","401902101","1","401902109","0","0","0"
"401902102","0","0","9","0","0","0","0","0","401902102","1","401902110","0","0","0"
"401902103","0","0","9","0","0","0","0","0","401902103","1","401902111","0","0","0"
"401902104","0","0","9","0","0","0","0","0","401902104","1","401902112","0","0","0"
"401902108","0","0","9","0","0","0","0","0","401902108","1","401902113","0","0","0"
"401902201","0","0","9","0","0","0","0","0","401902201","1","401902209","0","0","0"
"401902202","0","0","9","0","0","0","0","0","401902202","1","401902210","0","0","0"
"401902203","0","0","9","0","0","0","0","0","401902203","1","401902211","0","0","0"
"401902204","0","0","9","0","0","0","0","0","401902204","1","401902212","0","0","0"
"401902208","0","0","9","0","0","0","0","0","401902208","1","401902213","0","0","0"
"401902301","0","0","9","0","0","0","0","0","401902301","1","401902311","0","0","0"
"401902302","0","0","9","0","0","0","0","0","401902302","1","401902312","0","0","0"
"401902303","0","0","9","0","0","0","0","0","401902303","1","401902313","0","0","0"
"401902304","0","0","9","0","0","0","0","0","401902304","1","401902314","0","0","0"
"401902308","0","0","9","0","0","0","0","0","401902308","1","401902315","0","0","0"
"401902401","0","0","9","0","0","0","0","0","401902401","1","401902412","0","0","0"
"401902402","0","0","9","0","0","0","0","0","401902402","1","401902413","0","0","0"
"401902403","0","0","9","0","0","0","0","0","401902403","1","401902414","0","0","0"
"401902404","0","0","9","0","0","0","0","0","401902404","1","401902415","0","0","0"
"401902408","0","0","9","0","0","0","0","0","401902408","1","401902416","0","0","0"
"401902501","0","0","9","0","0","0","0","0","401902501","1","401902509","0","0","0"
"401902502","0","0","9","0","0","0","0","0","401902502","1","401902510","0","0","0"
