c72913c17f155c2bc38cf88a8db15c31f22b8c30ca10d59782c43accfb5fc410,f0527df5dacab67bffaa0ca96b1a393b799430f025f5775f35f62effddd70c4a,d16ece8eb896be3013a8087a64e57aad40b0d3875f5a0c54da04bb3d30886a91,38b950bf4f963e633c68a45aee17882a283bf93081f242be7f807abd8b9697b3,45e14ddb661bcb4fc2e72f39ae05ebefc61e5aecd83b4fec3fa37285425c3ae8,2397dbdba7f72e6ade2e15792b2e28cc023e10a9333e7984bc51f1b68ce1121a,20a8cdc0f86ccb948150f14280a67dc0c3ef2bbd2298aceb7ebb302eb96bc7ea,b2dc62038e9002278195c15210974aa58aa71476d96299296b2a1dc5e5a752ad,1f84c4db69e8ba6a51fbc1bc2c593d3898b0f379e07bb61a53a83381a3f7f395,b399c3f32976a00723e2a25ece4a70094945c3fa855af4772c8ad541c9b9927c
"580","2","0","0","11131","540000","11103","25021","0","0"
"580","2","0","0","11141","540000","11104","25021","0","0"
"580","2","0","0","11151","540000","11105","25021","0","0"
"580","2","0","0","11211","540000","11201","25021","0","0"
"580","2","0","0","11221","540000","11202","25021","0","0"
"580","2","0","0","11231","540000","11203","25021","0","0"
"580","2","0","0","11241","540000","11204","25021","0","0"
"580","2","0","0","11251","540000","11205","25021","0","0"
"580","2","0","0","11311","540000","11301","25021","0","0"
"580","2","0","0","11321","540000","11302","25021","0","0"
"580","2","0","0","11331","540000","11303","25021","0","0"
"580","2","0","0","11341","540000","11304","25021","0","0"
"580","2","0","0","11351","540000","11305","25021","0","0"
"580","2","0","0","11411","540000","11401","25021","0","0"
"580","2","0","0","11421","540000","11402","25021","0","0"
"580","2","0","0","11431","540000","11403","25021","0","0"
"580","2","0","0","11441","540000","11404","25021","0","0"
"580","2","0","0","11451","540000","11405","25021","0","0"
"580","2","0","0","11511","540000","11501","25021","0","0"
"580","2","0","0","11521","540000","11502","25021","0","0"
"580","2","0","0","11531","540000","11503","25021","0","0"
"580","2","0","0","11541","540000","11504","25021","0","0"
"580","2","0","0","11551","540000","11505","25021","0","0"
"580","2","0","0","11611","540000","11601","25021","0","0"
"580","2","0","0","11621","540000","11602","25021","0","0"
"580","2","0","0","11631","540000","11603","25021","0","0"
"580","2","0","0","11641","540000","11604","25021","0","0"
"580","2","0","0","11651","540000","11605","25021","0","0"
"580","2","0","0","11711","540000","11701","25021","0","0"
"580","2","0","0","11721","540000","11702","25021","0","0"
"580","2","0","0","11731","540000","11703","25021","0","0"
"580","2","0","0","11741","540000","11704","25021","0","0"
"580","2","0","0","11751","540000","11705","25021","0","0"
"580","2","0","0","11811","540000","11801","25021","0","0"
"580","2","0","0","11821","540000","11802","25021","0","0"
"580","2","0","0","11831","540000","11803","25021","0","0"
"580","2","0","0","11841","540000","11804","25021","0","0"
"580","2","0","0","11851","540000","11805","25021","0","0"
"580","2","0","0","11911","540000","11901","25021","0","0"
"580","2","0","0","11921","540000","11902","25021","0","0"
"580","2","0","0","11931","540000","11903","25021","0","0"
"580","2","0","0","11941","540000","11904","25021","0","0"
"580","2","0","0","11951","540000","11905","25021","0","0"
"580","2","0","0","12011","540000","12001","25021","0","0"
"580","2","0","0","12021","540000","12002","25021","0","0"
"580","2","0","0","12031","540000","12003","25021","0","0"
"580","2","0","0","12041","540000","12004","25021","0","0"
"580","2","0","0","12051","540000","12005","25021","0","0"
"580","2","0","0","12111","540000","12101","25021","0","0"
"580","2","0","0","12121","540000","12102","25021","0","0"
"580","2","0","0","12131","540000","12103","25021","0","0"
"580","2","0","0","12141","540000","12104","25021","0","0"
"580","2","0","0","12151","540000","12105","25021","0","0"
"1450","2","0","0","12211","540000","12201","25021","0","0"
"1450","2","0","0","12221","540000","12202","25021","0","0"
"580","2","0","0","12311","540000","12301","25021","0","0"
"580","2","0","0","12321","540000","12302","25021","0","0"
"580","2","0","0","12331","540000","12303","25021","0","0"
"580","2","0","0","12341","540000","12304","25021","0","0"
"580","2","0","0","12351","540000","12305","25021","0","0"
"580","2","0","0","12411","540000","12401","25021","0","0"
"580","2","0","0","12421","540000","12402","25021","0","0"
"580","2","0","0","12431","540000","12403","25021","0","0"
"580","2","0","0","12441","540000","12404","25021","0","0"
"580","2","0","0","12451","540000","12405","25021","0","0"
"580","2","0","0","12511","540000","12501","25021","0","0"
"580","2","0","0","12521","540000","12502","25021","0","0"
"580","2","0","0","12531","540000","12503","25021","0","0"
"580","2","0","0","12541","540000","12504","25021","0","0"
"580","2","0","0","12551","540000","12505","25021","0","0"
"970","2","0","0","12611","540000","12601","25021","0","0"
"970","2","0","0","12621","540000","12602","25021","0","0"
"970","2","0","0","12631","540000","12603","25021","0","0"
"580","2","0","0","12711","540000","12701","25021","0","0"
"580","2","0","0","12721","540000","12702","25021","0","0"
"580","2","0","0","12731","540000","12703","25021","0","0"
"580","2","0","0","12741","540000","12704","25021","0","0"
"580","2","0","0","12751","540000","12705","25021","0","0"
"580","2","0","0","12811","540000","12801","25021","0","0"
"580","2","0","0","12821","540000","12802","25021","0","0"
"580","2","0","0","12831","540000","12803","25021","0","0"
"580","2","0","0","12841","540000","12804","25021","0","0"
"580","2","0","0","12851","540000","12805","25021","0","0"
"580","2","0","0","12911","540000","12901","25021","0","0"
"580","2","0","0","12921","540000","12902","25021","0","0"
"580","2","0","0","12931","540000","12903","25021","0","0"
"580","2","0","0","12941","540000","12904","25021","0","0"
"580","2","0","0","12951","540000","12905","25021","0","0"
"580","2","0","0","13011","540000","13001","25021","0","0"
"580","2","0","0","13021","540000","13002","25021","0","0"
"580","2","0","0","13031","540000","13003","25021","0","0"
"580","2","0","0","13041","540000","13004","25021","0","0"
"580","2","0","0","13051","540000","13005","25021","0","0"
"580","2","0","0","13111","540000","13101","25021","0","0"
"580","2","0","0","13121","540000","13102","25021","0","0"
"580","2","0","0","13131","540000","13103","25021","0","0"
"580","2","0","0","13141","540000","13104","25021","0","0"
"580","2","0","0","13151","540000","13105","25021","0","0"
"580","2","0","0","13211","540000","13201","25021","0","0"
"580","2","0","0","13221","540000","13202","25021","0","0"
"580","2","0","0","13231","540000","13203","25021","0","0"
"580","2","0","0","13241","540000","13204","25021","0","0"
"580","2","0","0","13251","540000","13205","25021","0","0"
"970","2","0","0","13311","540000","13301","25021","0","0"
"970","2","0","0","13321","540000","13302","25021","0","0"
"970","2","0","0","13331","540000","13303","25021","0","0"
"2900","2","0","0","13411","540000","13401","25021","0","0"
"580","2","0","0","13511","540000","13501","25021","0","0"
"580","2","0","0","13521","540000","13502","25021","0","0"
"580","2","0","0","13531","540000","13503","25021","0","0"
"580","2","0","0","13541","540000","13504","25021","0","0"
"580","2","0","0","13551","540000","13505","25021","0","0"
"580","2","0","0","13611","540000","13601","25021","0","0"
"580","2","0","0","13621","540000","13602","25021","0","0"
"580","2","0","0","13631","540000","13603","25021","0","0"
"580","2","0","0","13641","540000","13604","25021","0","0"
"580","2","0","0","13651","540000","13605","25021","0","0"
"580","2","0","0","13711","540000","13701","25021","0","0"
"580","2","0","0","13721","540000","13702","25021","0","0"
"580","2","0","0","13731","540000","13703","25021","0","0"
"580","2","0","0","13741","540000","13704","25021","0","0"
"580","2","0","0","13751","540000","13705","25021","0","0"
"680","2","0","0","13811","550000","13801","25021","0","0"
"680","2","0","0","13821","550000","13802","25021","0","0"
"680","2","0","0","13831","550000","13803","25021","0","0"
"680","2","0","0","13841","550000","13804","25021","0","0"
"680","2","0","0","13851","550000","13805","25021","0","0"
"680","2","0","0","13911","550000","13901","25021","0","0"
"680","2","0","0","13921","550000","13902","25021","0","0"
"680","2","0","0","13931","550000","13903","25021","0","0"
"680","2","0","0","13941","550000","13904","25021","0","0"
"680","2","0","0","13951","550000","13905","25021","0","0"
"680","2","0","0","14011","550000","14001","25021","0","0"
"680","2","0","0","14021","550000","14002","25021","0","0"
"680","2","0","0","14031","550000","14003","25021","0","0"
"680","2","0","0","14041","550000","14004","25021","0","0"
"680","2","0","0","14051","550000","14005","25021","0","0"
"680","2","0","0","14111","550000","14101","25021","0","0"
"680","2","0","0","14121","550000","14102","25021","0","0"
"680","2","0","0","14131","550000","14103","25021","0","0"
"680","2","0","0","14141","550000","14104","25021","0","0"
"680","2","0","0","14151","550000","14105","25021","0","0"
"680","2","0","0","14211","550000","14201","25021","0","0"
"680","2","0","0","14221","550000","14202","25021","0","0"
"680","2","0","0","14231","550000","14203","25021","0","0"
"680","2","0","0","14241","550000","14204","25021","0","0"
"680","2","0","0","14251","550000","14205","25021","0","0"
"680","2","0","0","14311","550000","14301","25021","0","0"
"680","2","0","0","14321","550000","14302","25021","0","0"
"680","2","0","0","14331","550000","14303","25021","0","0"
"680","2","0","0","14341","550000","14304","25021","0","0"
"680","2","0","0","14351","550000","14305","25021","0","0"
"680","2","0","0","14411","550000","14401","25021","0","0"
"680","2","0","0","14421","550000","14402","25021","0","0"
"680","2","0","0","14431","550000","14403","25021","0","0"
"680","2","0","0","14441","550000","14404","25021","0","0"
"680","2","0","0","14451","550000","14405","25021","0","0"
"680","2","0","0","14511","550000","14501","25021","0","0"
"680","2","0","0","14521","550000","14502","25021","0","0"
"680","2","0","0","14531","550000","14503","25021","0","0"
"680","2","0","0","14541","550000","14504","25021","0","0"
"680","2","0","0","14551","550000","14505","25021","0","0"
"680","2","0","0","14611","550000","14601","25021","0","0"
"680","2","0","0","14621","550000","14602","25021","0","0"
"680","2","0","0","14631","550000","14603","25021","0","0"
"680","2","0","0","14641","550000","14604","25021","0","0"
"680","2","0","0","14651","550000","14605","25021","0","0"
"1700","2","0","0","14711","550000","14701","25021","0","0"
"1700","2","0","0","14721","550000","14702","25021","0","0"
"1700","2","0","0","14811","550000","14801","25021","0","0"
"1700","2","0","0","14821","550000","14802","25021","0","0"
"680","2","0","0","14911","550000","14901","25021","0","0"
"680","2","0","0","14921","550000","14902","25021","0","0"
"680","2","0","0","14931","550000","14903","25021","0","0"
"680","2","0","0","14941","550000","14904","25021","0","0"
"680","2","0","0","14951","550000","14905","25021","0","0"
"680","2","0","0","15011","550000","15001","25021","0","0"
"680","2","0","0","15021","550000","15002","25021","0","0"
"680","2","0","0","15031","550000","15003","25021","0","0"
"680","2","0","0","15041","550000","15004","25021","0","0"
"680","2","0","0","15051","550000","15005","25021","0","0"
"680","2","0","0","15111","550000","15101","25021","0","0"
"680","2","0","0","15121","550000","15102","25021","0","0"
"680","2","0","0","15131","550000","15103","25021","0","0"
"680","2","0","0","15141","550000","15104","25021","0","0"
"680","2","0","0","15151","550000","15105","25021","0","0"
"3400","2","0","0","15211","550000","15201","25021","0","0"
"1700","2","0","0","15311","550000","15301","25021","0","0"
"1700","2","0","0","15321","550000","15302","25021","0","0"
"680","2","0","0","15411","550000","15401","25021","0","0"
"680","2","0","0","15421","550000","15402","25021","0","0"
"680","2","0","0","15431","550000","15403","25021","0","0"
"680","2","0","0","15441","550000","15404","25021","0","0"
"680","2","0","0","15451","550000","15405","25021","0","0"
"680","2","0","0","15511","550000","15501","25021","0","0"
"680","2","0","0","15521","550000","15502","25021","0","0"
"680","2","0","0","15531","550000","15503","25021","0","0"
"680","2","0","0","15541","550000","15504","25021","0","0"
"680","2","0","0","15551","550000","15505","25021","0","0"
"680","2","0","0","15611","550000","15601","25021","0","0"
"680","2","0","0","15621","550000","15602","25021","0","0"
"680","2","0","0","15631","550000","15603","25021","0","0"
"680","2","0","0","15641","550000","15604","25021","0","0"
"680","2","0","0","15651","550000","15605","25021","0","0"
"680","2","0","0","15711","550000","15701","25021","0","0"
"680","2","0","0","15721","550000","15702","25021","0","0"
"680","2","0","0","15731","550000","15703","25021","0","0"
"680","2","0","0","15741","550000","15704","25021","0","0"
"680","2","0","0","15751","550000","15705","25021","0","0"
"680","2","0","0","15811","550000","15801","25021","0","0"
"680","2","0","0","15821","550000","15802","25021","0","0"
"680","2","0","0","15831","550000","15803","25021","0","0"
"680","2","0","0","15841","550000","15804","25021","0","0"
"680","2","0","0","15851","550000","15805","25021","0","0"
"680","2","0","0","15911","550000","15901","25021","0","0"
"680","2","0","0","15921","550000","15902","25021","0","0"
"680","2","0","0","15931","550000","15903","25021","0","0"
"680","2","0","0","15941","550000","15904","25021","0","0"
"680","2","0","0","15951","550000","15905","25021","0","0"
"680","2","0","0","16011","550000","16001","25021","0","0"
"680","2","0","0","16021","550000","16002","25021","0","0"
"680","2","0","0","16031","550000","16003","25021","0","0"
"680","2","0","0","16041","550000","16004","25021","0","0"
"680","2","0","0","16051","550000","16005","25021","0","0"
"1140","2","0","0","16111","550000","16101","25021","0","0"
"1140","2","0","0","16121","550000","16102","25021","0","0"
"1140","2","0","0","16131","550000","16103","25021","0","0"
"680","2","0","0","16211","550000","16201","25021","0","0"
"680","2","0","0","16221","550000","16202","25021","0","0"
"680","2","0","0","16231","550000","16203","25021","0","0"
"680","2","0","0","16241","550000","16204","25021","0","0"
"680","2","0","0","16251","550000","16205","25021","0","0"
"680","2","0","0","16311","550000","16301","25021","0","0"
"680","2","0","0","16321","550000","16302","25021","0","0"
"680","2","0","0","16331","550000","16303","25021","0","0"
"680","2","0","0","16341","550000","16304","25021","0","0"
"680","2","0","0","16351","550000","16305","25021","0","0"
"680","2","0","0","16411","550000","16401","25021","0","0"
"680","2","0","0","16421","550000","16402","25021","0","0"
"680","2","0","0","16431","550000","16403","25021","0","0"
"680","2","0","0","16441","550000","16404","25021","0","0"
"680","2","0","0","16451","550000","16405","25021","0","0"
"680","2","0","0","16511","550000","16501","25021","0","0"
"680","2","0","0","16521","550000","16502","25021","0","0"
"680","2","0","0","16531","550000","16503","25021","0","0"
"680","2","0","0","16541","550000","16504","25021","0","0"
"680","2","0","0","16551","550000","16505","25021","0","0"
"780","2","0","0","16611","560000","16601","25021","0","0"
"780","2","0","0","16621","560000","16602","25021","0","0"
"780","2","0","0","16631","560000","16603","25021","0","0"
"780","2","0","0","16641","560000","16604","25021","0","0"
"780","2","0","0","16651","560000","16605","25021","0","0"
"780","2","0","0","16711","560000","16701","25021","0","0"
"780","2","0","0","16721","560000","16702","25021","0","0"
"780","2","0","0","16731","560000","16703","25021","0","0"
"780","2","0","0","16741","560000","16704","25021","0","0"
"780","2","0","0","16751","560000","16705","25021","0","0"
"780","2","0","0","16811","560000","16801","25021","0","0"
"780","2","0","0","16821","560000","16802","25021","0","0"
"780","2","0","0","16831","560000","16803","25021","0","0"
"780","2","0","0","16841","560000","16804","25021","0","0"
"780","2","0","0","16851","560000","16805","25021","0","0"
"780","2","0","0","16911","560000","16901","25021","0","0"
"780","2","0","0","16921","560000","16902","25021","0","0"
"780","2","0","0","16931","560000","16903","25021","0","0"
"780","2","0","0","16941","560000","16904","25021","0","0"
"780","2","0","0","16951","560000","16905","25021","0","0"
"780","2","0","0","17011","560000","17001","25021","0","0"
"780","2","0","0","17021","560000","17002","25021","0","0"
"780","2","0","0","17031","560000","17003","25021","0","0"
"780","2","0","0","17041","560000","17004","25021","0","0"
"780","2","0","0","17051","560000","17005","25021","0","0"
"780","2","0","0","17111","560000","17101","25021","0","0"
"780","2","0","0","17121","560000","17102","25021","0","0"
"780","2","0","0","17131","560000","17103","25021","0","0"
"780","2","0","0","17141","560000","17104","25021","0","0"
"780","2","0","0","17151","560000","17105","25021","0","0"
"780","2","0","0","17211","560000","17201","25021","0","0"
"780","2","0","0","17221","560000","17202","25021","0","0"
"780","2","0","0","17231","560000","17203","25021","0","0"
"780","2","0","0","17241","560000","17204","25021","0","0"
"780","2","0","0","17251","560000","17205","25021","0","0"
"780","2","0","0","17311","560000","17301","25021","0","0"
"780","2","0","0","17321","560000","17302","25021","0","0"
"780","2","0","0","17331","560000","17303","25021","0","0"
"780","2","0","0","17341","560000","17304","25021","0","0"
"780","2","0","0","17351","560000","17305","25021","0","0"
"780","2","0","0","17411","560000","17401","25021","0","0"
"780","2","0","0","17421","560000","17402","25021","0","0"
"780","2","0","0","17431","560000","17403","25021","0","0"
"780","2","0","0","17441","560000","17404","25021","0","0"
"780","2","0","0","17451","560000","17405","25021","0","0"
"780","2","0","0","17511","560000","17501","25021","0","0"
"780","2","0","0","17521","560000","17502","25021","0","0"
"780","2","0","0","17531","560000","17503","25021","0","0"
"780","2","0","0","17541","560000","17504","25021","0","0"
"780","2","0","0","17551","560000","17505","25021","0","0"
"1950","2","0","0","17611","560000","17601","25021","0","0"
"1950","2","0","0","17621","560000","17602","25021","0","0"
"1300","2","0","0","17711","560000","17701","25021","0","0"
"1300","2","0","0","17721","560000","17702","25021","0","0"
"1300","2","0","0","17731","560000","17703","25021","0","0"
"780","2","0","0","17811","560000","17801","25021","0","0"
"780","2","0","0","17821","560000","17802","25021","0","0"
"780","2","0","0","17831","560000","17803","25021","0","0"
"780","2","0","0","17841","560000","17804","25021","0","0"
"780","2","0","0","17851","560000","17805","25021","0","0"
"780","2","0","0","17911","560000","17901","25021","0","0"
"780","2","0","0","17921","560000","17902","25021","0","0"
"780","2","0","0","17931","560000","17903","25021","0","0"
"780","2","0","0","17941","560000","17904","25021","0","0"
"780","2","0","0","17951","560000","17905","25021","0","0"
"780","2","0","0","18011","560000","18001","25021","0","0"
"780","2","0","0","18021","560000","18002","25021","0","0"
"780","2","0","0","18031","560000","18003","25021","0","0"
"780","2","0","0","18041","560000","18004","25021","0","0"
"780","2","0","0","18051","560000","18005","25021","0","0"
"1950","2","0","0","18111","560000","18101","25021","0","0"
"1950","2","0","0","18121","560000","18102","25021","0","0"
"780","2","0","0","18211","560000","18201","25021","0","0"
"780","2","0","0","18221","560000","18202","25021","0","0"
"780","2","0","0","18231","560000","18203","25021","0","0"
"780","2","0","0","18241","560000","18204","25021","0","0"
"780","2","0","0","18251","560000","18205","25021","0","0"
"780","2","0","0","18311","560000","18301","25021","0","0"
"780","2","0","0","18321","560000","18302","25021","0","0"
"780","2","0","0","18331","560000","18303","25021","0","0"
"780","2","0","0","18341","560000","18304","25021","0","0"
"780","2","0","0","18351","560000","18305","25021","0","0"
"780","2","0","0","18411","560000","18401","25021","0","0"
"780","2","0","0","18421","560000","18402","25021","0","0"
"780","2","0","0","18431","560000","18403","25021","0","0"
"780","2","0","0","18441","560000","18404","25021","0","0"
"780","2","0","0","18451","560000","18405","25021","0","0"
"780","2","0","0","18511","560000","18501","25021","0","0"
"780","2","0","0","18521","560000","18502","25021","0","0"
"780","2","0","0","18531","560000","18503","25021","0","0"
"780","2","0","0","18541","560000","18504","25021","0","0"
"780","2","0","0","18551","560000","18505","25021","0","0"
"780","2","0","0","18611","560000","18601","25021","0","0"
"780","2","0","0","18621","560000","18602","25021","0","0"
"780","2","0","0","18631","560000","18603","25021","0","0"
"780","2","0","0","18641","560000","18604","25021","0","0"
"780","2","0","0","18651","560000","18605","25021","0","0"
"780","2","0","0","18711","560000","18701","25021","0","0"
"780","2","0","0","18721","560000","18702","25021","0","0"
"780","2","0","0","18731","560000","18703","25021","0","0"
"780","2","0","0","18741","560000","18704","25021","0","0"
"780","2","0","0","18751","560000","18705","25021","0","0"
"780","2","0","0","18811","560000","18801","25021","0","0"
"780","2","0","0","18821","560000","18802","25021","0","0"
"780","2","0","0","18831","560000","18803","25021","0","0"
"780","2","0","0","18841","560000","18804","25021","0","0"
"780","2","0","0","18851","560000","18805","25021","0","0"
"1300","2","0","0","18911","560000","18901","25021","0","0"
"1300","2","0","0","18921","560000","18902","25021","0","0"
"1300","2","0","0","18931","560000","18903","25021","0","0"
"1950","2","0","0","19011","560000","19001","25021","0","0"
"1950","2","0","0","19021","560000","19002","25021","0","0"
"780","2","0","0","19111","560000","19101","25021","0","0"
"780","2","0","0","19121","560000","19102","25021","0","0"
"780","2","0","0","19131","560000","19103","25021","0","0"
"780","2","0","0","19141","560000","19104","25021","0","0"
"780","2","0","0","19151","560000","19105","25021","0","0"
"780","2","0","0","19211","560000","19201","25021","0","0"
"780","2","0","0","19221","560000","19202","25021","0","0"
"780","2","0","0","19231","560000","19203","25021","0","0"
"780","2","0","0","19241","560000","19204","25021","0","0"
"780","2","0","0","19251","560000","19205","25021","0","0"
"780","2","0","0","19311","560000","19301","25021","0","0"
"780","2","0","0","19321","560000","19302","25021","0","0"
"780","2","0","0","19331","560000","19303","25021","0","0"
"780","2","0","0","19341","560000","19304","25021","0","0"
"780","2","0","0","19351","560000","19305","25021","0","0"
"820","2","0","0","19411","570000","19401","25021","0","0"
"820","2","0","0","19421","570000","19402","25021","0","0"
"820","2","0","0","19431","570000","19403","25021","0","0"
"820","2","0","0","19441","570000","19404","25021","0","0"
"820","2","0","0","19451","570000","19405","25021","0","0"
"1370","2","0","0","19511","570000","19501","25021","0","0"
"1370","2","0","0","19521","570000","19502","25021","0","0"
"1370","2","0","0","19531","570000","19503","25021","0","0"
"820","2","0","0","19611","570000","19601","25021","0","0"
"820","2","0","0","19621","570000","19602","25021","0","0"
"820","2","0","0","19631","570000","19603","25021","0","0"
"820","2","0","0","19641","570000","19604","25021","0","0"
"820","2","0","0","19651","570000","19605","25021","0","0"
"820","2","0","0","19711","570000","19701","25021","0","0"
"820","2","0","0","19721","570000","19702","25021","0","0"
"820","2","0","0","19731","570000","19703","25021","0","0"
"820","2","0","0","19741","570000","19704","25021","0","0"
"820","2","0","0","19751","570000","19705","25021","0","0"
"820","2","0","0","19811","570000","19801","25021","0","0"
"820","2","0","0","19821","570000","19802","25021","0","0"
"820","2","0","0","19831","570000","19803","25021","0","0"
"820","2","0","0","19841","570000","19804","25021","0","0"
"820","2","0","0","19851","570000","19805","25021","0","0"
"1370","2","0","0","19911","570000","19901","25021","0","0"
"1370","2","0","0","19921","570000","19902","25021","0","0"
"1370","2","0","0","19931","570000","19903","25021","0","0"
"820","2","0","0","20011","570000","20001","25021","0","0"
"820","2","0","0","20021","570000","20002","25021","0","0"
"820","2","0","0","20031","570000","20003","25021","0","0"
"820","2","0","0","20041","570000","20004","25021","0","0"
"820","2","0","0","20051","570000","20005","25021","0","0"
"820","2","0","0","20111","570000","20101","25021","0","0"
"820","2","0","0","20121","570000","20102","25021","0","0"
"820","2","0","0","20131","570000","20103","25021","0","0"
"820","2","0","0","20141","570000","20104","25021","0","0"
"820","2","0","0","20151","570000","20105","25021","0","0"
"820","2","0","0","20211","570000","20201","25021","0","0"
"820","2","0","0","20221","570000","20202","25021","0","0"
"820","2","0","0","20231","570000","20203","25021","0","0"
"820","2","0","0","20241","570000","20204","25021","0","0"
"820","2","0","0","20251","570000","20205","25021","0","0"
"820","2","0","0","20311","570000","20301","25021","0","0"
"820","2","0","0","20321","570000","20302","25021","0","0"
"820","2","0","0","20331","570000","20303","25021","0","0"
"820","2","0","0","20341","570000","20304","25021","0","0"
"820","2","0","0","20351","570000","20305","25021","0","0"
"1370","2","0","0","20411","570000","20401","25021","0","0"
"1370","2","0","0","20421","570000","20402","25021","0","0"
"1370","2","0","0","20431","570000","20403","25021","0","0"
"820","2","0","0","20511","570000","20501","25021","0","0"
"820","2","0","0","20521","570000","20502","25021","0","0"
"820","2","0","0","20531","570000","20503","25021","0","0"
"820","2","0","0","20541","570000","20504","25021","0","0"
"820","2","0","0","20551","570000","20505","25021","0","0"
"820","2","0","0","20611","570000","20601","25021","0","0"
"820","2","0","0","20621","570000","20602","25021","0","0"
"820","2","0","0","20631","570000","20603","25021","0","0"
"820","2","0","0","20641","570000","20604","25021","0","0"
"820","2","0","0","20651","570000","20605","25021","0","0"
"820","2","0","0","20711","570000","20701","25021","0","0"
"820","2","0","0","20721","570000","20702","25021","0","0"
"820","2","0","0","20731","570000","20703","25021","0","0"
"820","2","0","0","20741","570000","20704","25021","0","0"
"820","2","0","0","20751","570000","20705","25021","0","0"
"820","2","0","0","20811","570000","20801","25021","0","0"
"820","2","0","0","20821","570000","20802","25021","0","0"
"820","2","0","0","20831","570000","20803","25021","0","0"
"820","2","0","0","20841","570000","20804","25021","0","0"
"820","2","0","0","20851","570000","20805","25021","0","0"
"1370","2","0","0","20911","570000","20901","25021","0","0"
"1370","2","0","0","20921","570000","20902","25021","0","0"
"1370","2","0","0","20931","570000","20903","25021","0","0"
"820","2","0","0","21011","570000","21001","25021","0","0"
"820","2","0","0","21021","570000","21002","25021","0","0"
"820","2","0","0","21031","570000","21003","25021","0","0"
"820","2","0","0","21041","570000","21004","25021","0","0"
"820","2","0","0","21051","570000","21005","25021","0","0"
"820","2","0","0","21111","570000","21101","25021","0","0"
"820","2","0","0","21121","570000","21102","25021","0","0"
"820","2","0","0","21131","570000","21103","25021","0","0"
"820","2","0","0","21141","570000","21104","25021","0","0"
"820","2","0","0","21151","570000","21105","25021","0","0"
"820","2","0","0","21211","570000","21201","25021","0","0"
"820","2","0","0","21221","570000","21202","25021","0","0"
"820","2","0","0","21231","570000","21203","25021","0","0"
"820","2","0","0","21241","570000","21204","25021","0","0"
"820","2","0","0","21251","570000","21205","25021","0","0"
"820","2","0","0","21311","570000","21301","25021","0","0"
"820","2","0","0","21321","570000","21302","25021","0","0"
"820","2","0","0","21331","570000","21303","25021","0","0"
"820","2","0","0","21341","570000","21304","25021","0","0"
"820","2","0","0","21351","570000","21305","25021","0","0"
"820","2","0","0","21411","570000","21401","25021","0","0"
"820","2","0","0","21421","570000","21402","25021","0","0"
"820","2","0","0","21431","570000","21403","25021","0","0"
"820","2","0","0","21441","570000","21404","25021","0","0"
"820","2","0","0","21451","570000","21405","25021","0","0"
"820","2","0","0","21511","570000","21501","25021","0","0"
"820","2","0","0","21521","570000","21502","25021","0","0"
"820","2","0","0","21531","570000","21503","25021","0","0"
"820","2","0","0","21541","570000","21504","25021","0","0"
"820","2","0","0","21551","570000","21505","25021","0","0"
"820","2","0","0","21611","570000","21601","25021","0","0"
"820","2","0","0","21621","570000","21602","25021","0","0"
"820","2","0","0","21631","570000","21603","25021","0","0"
"820","2","0","0","21641","570000","21604","25021","0","0"
"820","2","0","0","21651","570000","21605","25021","0","0"
"1370","2","0","0","21711","570000","21701","25021","0","0"
"1370","2","0","0","21721","570000","21702","25021","0","0"
"1370","2","0","0","21731","570000","21703","25021","0","0"
"820","2","0","0","21811","570000","21801","25021","0","0"
"820","2","0","0","21821","570000","21802","25021","0","0"
"820","2","0","0","21831","570000","21803","25021","0","0"
"820","2","0","0","21841","570000","21804","25021","0","0"
"820","2","0","0","21851","570000","21805","25021","0","0"
"820","2","0","0","21911","570000","21901","25021","0","0"
"820","2","0","0","21921","570000","21902","25021","0","0"
"820","2","0","0","21931","570000","21903","25021","0","0"
"820","2","0","0","21941","570000","21904","25021","0","0"
"820","2","0","0","21951","570000","21905","25021","0","0"
"820","2","0","0","22011","570000","22001","25021","0","0"
"820","2","0","0","22021","570000","22002","25021","0","0"
"820","2","0","0","22031","570000","22003","25021","0","0"
"820","2","0","0","22041","570000","22004","25021","0","0"
"820","2","0","0","22051","570000","22005","25021","0","0"
"820","2","0","0","22111","570000","22101","25021","0","0"
"820","2","0","0","22121","570000","22102","25021","0","0"
"820","2","0","0","22131","570000","22103","25021","0","0"
"820","2","0","0","22141","570000","22104","25021","0","0"
"820","2","0","0","22151","570000","22105","25021","0","0"
"820","2","0","0","22211","570000","22201","25021","0","0"
"820","2","0","0","22221","570000","22202","25021","0","0"
"820","2","0","0","22231","570000","22203","25021","0","0"
"820","2","0","0","22241","570000","22204","25021","0","0"
"820","2","0","0","22251","570000","22205","25021","0","0"
"3400","2","0","0","22311","580000","22301","25021","0","0"
"680","2","0","0","22411","580000","22401","25021","0","0"
"680","2","0","0","22421","580000","22402","25021","0","0"
"680","2","0","0","22431","580000","22403","25021","0","0"
"680","2","0","0","22441","580000","22404","25021","0","0"
"680","2","0","0","22451","580000","22405","25021","0","0"
"680","2","0","0","22511","580000","22501","25021","0","0"
"680","2","0","0","22521","580000","22502","25021","0","0"
"680","2","0","0","22531","580000","22503","25021","0","0"
"680","2","0","0","22541","580000","22504","25021","0","0"
"680","2","0","0","22551","580000","22505","25021","0","0"
