2d305a48e1c8a976a8164e2b69242111086fbbe6abb80f6149413b61ad30be1c,9e2261612651c06e6a54c7695a11e97db04bebe5edc3d4440fd38a988eb92ebd,07eff6db61c5815eac8e2e79ceb92bf677b43a1b20ff3acb765698fc1ccd125c,4d17d7a0b1db2481948f0e4c4a94c7f4578c34fe661857cc91467b72e8d0b3f1,d5c61537a58a7d182e6a38c2041649a0174c010ff9f4f6e39ac12b27cd67b602,16f11284cae1bf34262fda5ccafb663def013cf23b7b03a41e304e40440b8c3f,7b2ddc0e0a509813ab4e8c7b56f45348055567fd3f26a720ba85826be50ca2d5,85c37c2c6fe09a91e0753b280ab79c93415da16eebe5e7767a0305a7ba3973fb,c059dcb1e41e4b224a68c836f98fc2dfefe3dc48d4c051283704643c1551880f,809aa69a16564800348441dde83472a571d1b80549268adf7f582303345ef957,b0aa81ba4121258756ab0debd4b358984861a5cdca452ae75f1b92b5c142f1b3,6b44b5ed6a3dae649d051026f6fa2bf245ce722fd164900e0b1c196b2a635065,a34388e0cbb8dffd4149828bac38d66f580568a7b1dab98ffca028ab1716f0ee,1804b07c7f046acc2afa06087efee1a27a4d697567764c34d23a2833a7007fc1,3cda9d98ab3848bd20392cefe47a102760055a000db279d88fcb9543d16862d8,29037564582e69739de77f3524d71b81ac55eaf7d3d9aa897ea1b49e90cd3ef1,38dbc0d4e3a6aae66ebc80000259f9b83d7a13aad7fabbf729bc0e97e2ac3a59,1cd7bf342c0e4557620ea9331d0e3b0920117b4f77198729f540d4bb35b6c393,61b7d8349a19ab21c63dc619e4e0216718a9ed9abf1705f7fe0b912b81542e65,b9777c1d30d5f9a1adeefaf07a7783d7941ca64779201a0af745068a9af4a00f
"101270502","0","0","0","0","101001126","0","101270506","5484","101270505","100","0","0","0","0","0","11999291","110270051","0","11027051"
"101270505","0","0","0","0","101001127","0","101270504","5484","101270507","100","0","0","0","0","0","11999292","110270052","0","11027052"
"101270504","0","0","0","0","101001128","0","101270506","5484","101270502","100","0","0","12999011","101270503","0","11999293","110270053","0","11027053"
"101270604","0","0","0","0","101001129","0","101270601","5535","101270603","100","0","0","0","0","0","11999291","110270061","0","11027061"
"101270605","0","0","0","0","101001130","0","101270602","5535","101270606","100","0","0","0","0","0","11999292","110270062","0","11027062"
"101270605","0","0","0","0","101001131","0","101270601","5535","101270606","100","0","0","12999010","101270603","0","11999293","110270063","0","11027063"
"101270706","0","0","0","0","101001132","0","101270707","5576","101270703","100","0","0","0","0","0","11999291","110270071","0","11027071"
"101270705","0","0","0","0","101001133","0","101270702","5576","101270704","100","0","0","0","0","0","11999292","110270072","0","11027072"
"101270702","0","0","0","0","101001134","0","101270707","5576","101270705","100","0","0","12999011","101270704","0","11999293","110270073","0","11027073"
"101270801","0","0","0","0","101001135","0","101270806","5619","101270803","100","0","0","0","101270805","0","11999291","110270081","0","11027081"
"101270801","0","0","0","0","101001136","0","101270807","5619","101270802","100","0","0","0","0","0","11999292","110270082","0","11027082"
"101270807","0","0","0","0","101001137","0","101270806","5619","101270801","100","0","0","12999012","101270802","0","11999293","110270083","0","11027083"
"101270902","0","0","0","0","101001138","0","101270901","5673","101270903","100","0","0","0","0","0","11999291","110270091","0","11027091"
"101270908","0","0","0","0","101001139","0","101270901","5673","101270907","100","0","0","0","0","0","11999292","110270092","0","11027092"
"101270906","0","0","0","0","101001140","0","101270901","5673","101270908","100","0","0","12999009","101270903","0","11999293","110270093","0","11027093"
"101271003","0","0","0","0","101001141","0","101271004","5711","101271006","100","0","0","11027104","0","0","11999291","110270101","0","11027101"
"101271007","0","0","0","0","101001142","0","101271004","5711","101271008","100","0","0","0","101271006","0","11999292","110270102","0","11027102"
"101271004","0","0","0","101271006","101001143","0","101271005","5711","101271008","100","0","0","12999010","101271009","0","11999293","110270103","0","11027103"
"101271101","0","0","0","0","101001144","0","101271102","5721","101271107","100","0","0","11027114","101271103","0","11999291","110270111","0","11027111"
"101271106","0","0","0","0","101001145","0","101271104","5721","101271108","100","0","0","0","101271103","0","11999292","110270112","0","11027112"
"101271102","0","0","0","0","101001146","0","101271101","5721","101271107","100","0","0","12999011","101271108","0","11999293","110270113","0","11027113"
"101271208","0","0","0","0","101001147","0","101271204","5787","101271205","100","0","0","11027124","101271207","0","11999291","110270121","0","11027121"
"101271204","0","0","0","0","101001148","0","101271202","5787","101271206","100","0","0","0","101271205","0","11999292","110270122","0","11027122"
"101271202","0","0","0","0","101001149","0","101271204","5787","101271203","100","0","0","12999012","101271209","0","11999293","110270123","0","11027123"
"101271306","0","0","0","0","101001150","0","101271301","5808","101271303","100","0","0","11027134","101271304","0","11999291","110270131","0","11027131"
"101271301","0","0","0","0","101001151","0","101271302","5808","101271308","100","0","0","0","101271305","0","11999292","110270132","0","11027132"
"101271307","0","0","0","101271304","101001152","0","101271302","5808","101271308","100","0","0","12999009","101271305","0","11999293","110270133","0","11027133"
"101271408","0","0","0","0","101001153","0","101271409","5915","101271403","100","0","0","11999293","0","0","11999291","110270141","0","11027141"
"101271405","0","0","0","0","101001154","0","101271401","5915","101271410","100","0","0","12999010","0","0","11999292","110270142","0","11027142"
"101271404","0","0","0","0","101001155","0","101271407","5915","101271406","100","0","0","11027144","0","0","0","110270143","0","11027143"
"101280104","0","0","0","0","101001156","0","101280101","5939","101280105","100","0","0","0","0","0","11999291","110280011","0","11028011"
"101280105","0","0","0","0","101001157","0","101280102","5939","101280107","100","0","0","0","0","0","11999292","110280012","0","11028012"
"101280104","0","0","0","0","101001158","0","101280101","5939","101280105","100","0","0","12999013","101280106","0","11999293","110280013","0","11028013"
"101280207","0","0","0","0","101001159","0","101280201","5960","101280206","100","0","0","0","0","0","11999291","110280021","0","11028021"
"101280208","0","0","0","0","101001160","0","101280202","5960","101280203","100","0","0","0","0","0","11999292","110280022","0","11028022"
"101280202","0","0","0","0","101001161","0","101280201","5960","101280208","100","0","0","12999014","101280203","0","11999293","110280023","0","11028023"
"101280302","0","0","0","0","101001162","0","101280301","6021","101280306","100","0","0","0","0","0","11999291","110280031","0","11028031"
"101280305","0","0","0","0","101001163","0","101280302","6021","101280303","100","0","0","0","0","0","11999292","110280032","0","11028032"
"101280305","0","0","0","0","101001164","0","101280301","6021","101280304","100","0","0","12999015","101280303","0","11999293","110280033","0","11028033"
"101280403","0","0","0","0","101001165","0","101280401","6054","101280402","100","0","0","0","0","0","11999291","110280041","0","11028041"
"101280404","0","0","0","0","101001166","0","101280407","6054","101280409","100","0","0","0","0","0","11999292","110280042","0","11028042"
"101280407","0","0","0","0","101001167","0","101280401","6054","101280404","100","0","0","12999016","101280402","0","11999293","110280043","0","11028043"
"101280503","0","0","0","0","101001168","0","101280501","6089","101280508","100","0","0","0","101280507","0","11999291","110280051","0","11028051"
"101280502","0","0","0","0","101001169","0","101280504","6089","101280505","100","0","0","0","0","0","11999292","110280052","0","11028052"
"101280507","0","0","0","0","101001170","0","101280501","6089","101280502","100","0","0","12999013","101280505","0","11999293","110280053","0","11028053"
"101280607","0","0","0","0","101001171","0","101280601","6144","101280604","100","0","0","0","0","0","11999291","110280061","0","11028061"
"101280606","0","0","0","101280607","101001172","0","101280605","6144","101280602","100","0","0","0","101280603","0","11999292","110280062","0","11028062"
"101280606","0","0","0","0","101001173","0","101280601","6144","101280607","100","0","0","12999014","101280603","0","11999293","110280063","0","11028063"
"101280703","0","0","0","0","101001174","0","101280708","6189","101280704","100","0","0","0","101280701","0","11999291","110280071","0","11028071"
"101280707","0","0","0","0","101001175","0","101280706","6189","101280701","100","0","0","0","101280702","0","11999292","110280072","0","11028072"
"101280707","0","0","0","0","101001176","0","101280708","6189","101280703","100","0","0","12999015","101280704","0","11999293","110280073","0","11028073"
"101280803","0","0","0","0","101001177","0","101280808","6239","101280804","100","0","0","0","101280801","0","11999291","110280081","0","11028081"
"101280807","0","0","0","0","101001178","0","101280806","6239","101280801","100","0","0","0","101280802","0","11999292","110280082","0","11028082"
"101280808","0","0","0","0","101001179","0","101280806","6239","101280803","100","0","0","12999016","101280804","0","11999293","110280083","0","11028083"
"101280905","0","0","0","0","101001180","0","101280902","6299","101280907","100","0","0","0","0","0","11999291","110280091","0","11028091"
"101280908","0","0","0","0","101001181","0","101280904","6299","101280906","100","0","0","0","101280903","0","11999292","110280092","0","11028092"
"101280904","0","0","0","0","101001182","0","101280902","6299","101280906","100","0","0","12999013","101280903","0","11999293","110280093","0","11028093"
"101281002","0","0","0","0","101001183","0","101281001","6339","101281003","100","0","0","11028104","0","0","11999291","110280101","0","11028101"
"101281004","0","0","0","0","101001184","0","101281007","6339","101281009","100","0","0","0","101281006","0","11999292","110280102","0","11028102"
"101281002","0","0","0","0","101001185","0","101281004","6339","101281003","100","0","0","12999014","101281006","0","11999293","110280103","0","11028103"
"101281104","0","0","0","0","101001186","0","101281102","6351","101281106","100","0","0","11028114","0","0","11999291","110280111","0","11028111"
"101281105","0","0","0","0","101001187","0","101281104","6351","101281106","100","0","0","0","101281103","0","11999292","110280112","0","11028112"
"101281104","0","0","0","0","101001188","0","101281102","6351","101281105","100","0","0","12999015","101281103","0","11999293","110280113","0","11028113"
"101281205","0","0","0","0","101001189","0","101281201","6425","101281208","100","0","0","11028124","101281204","0","11999291","110280121","0","11028121"
"101281202","0","0","0","101281209","101001190","0","101281201","6425","101281210","100","0","0","0","101281203","0","11999292","110280122","0","11028122"
"101281205","0","0","0","0","101001191","0","101281201","6425","101281206","100","0","0","12999016","101281204","0","11999293","110280123","0","11028123"
"101281303","0","0","0","0","101001192","0","101281308","6447","101281302","100","0","0","11028134","101281307","0","11999291","110280131","0","11028131"
"101281304","0","0","0","0","101001193","0","101281301","6447","101281305","100","0","0","0","101281307","0","11999292","110280132","0","11028132"
"101281304","0","0","0","101281306","101001194","0","101281301","6447","101281302","100","0","0","12999013","101281305","0","11999293","110280133","0","11028133"
"101281405","0","0","0","0","101001195","0","101281404","6566","101281403","100","0","0","11990493","0","0","11999291","110280141","0","11028141"
"101281402","0","0","0","0","101001196","0","101281401","6566","101281403","100","0","0","12999014","0","0","11999292","110280142","0","11028142"
"0","0","0","0","0","101001197","0","101281407","6566","0","100","0","0","0","0","0","0","110280143","0","11028143"
"101290103","0","0","0","0","101001198","0","101290101","6593","101290107","100","0","0","0","0","0","11999291","110290011","0","11029011"
"101290104","0","0","0","0","101001199","0","101290102","6593","101290105","100","0","0","0","0","0","11999292","110290012","0","11029012"
"101290101","0","0","0","0","101001200","0","101290102","6593","101290105","100","0","0","12999013","101290107","0","11999293","110290013","0","11029013"
"101290202","0","0","0","0","101001201","0","101290201","6617","101290203","100","0","0","0","0","0","11999291","110290021","0","11029021"
"101290204","0","0","0","0","101001202","0","101290208","6617","101290206","100","0","0","0","0","0","11999292","110290022","0","11029022"
"101290204","0","0","0","0","101001203","0","101290208","6617","101290202","100","0","0","12999014","101290203","0","11999293","110290023","0","11029023"
"101290307","0","0","0","0","101001204","0","101290301","6684","101290305","100","0","0","0","0","0","11999291","110290031","0","11029031"
"101290305","0","0","0","0","101001205","0","101290304","6684","101290303","100","0","0","0","0","0","11999292","110290032","0","11029032"
"101290304","0","0","0","0","101001206","0","101290307","6684","101290305","100","0","0","12999015","101290303","0","11999293","110290033","0","11029033"
"101290402","0","0","0","0","101001207","0","101290401","6720","101290406","100","0","0","0","0","0","11999291","110290041","0","11029041"
"101290405","0","0","0","0","101001208","0","101290407","6720","101290403","100","0","0","0","0","0","11999292","110290042","0","11029042"
"101290402","0","0","0","0","101001209","0","101290401","6720","101290405","100","0","0","12999016","101290406","0","11999293","110290043","0","11029043"
"101290503","0","0","0","0","101001210","0","101290501","6759","101290506","100","0","0","0","101290507","0","11999291","110290051","0","11029051"
"101290508","0","0","0","0","101001211","0","101290504","6759","101290502","100","0","0","0","0","0","11999292","110290052","0","11029052"
"101290504","0","0","0","0","101001212","0","101290501","6759","101290502","100","0","0","12999013","101290506","0","11999293","110290053","0","11029053"
"101290606","0","0","0","0","101001213","0","101290601","6821","101290605","100","0","0","0","0","0","11999291","110290061","0","11029061"
"101290602","0","0","0","0","101001214","0","101290608","6821","101290603","100","0","0","0","101290607","0","11999292","110290062","0","11029062"
"101290602","0","0","0","101290607","101001215","0","101290601","6821","101290605","100","0","0","12999014","101290603","0","11999293","110290063","0","11029063"
"101290703","0","0","0","0","101001216","0","101290709","6870","101290704","100","0","0","0","0","0","11999291","110290071","0","11029071"
"101290702","0","0","0","0","101001217","0","101290703","6870","101290706","100","0","0","0","0","0","11999292","110290072","0","11029072"
"101290702","0","0","0","0","101001218","0","101290709","6870","101290706","100","0","0","12999015","101290701","0","11999293","110290073","0","11029073"
"101290803","0","0","0","0","101001219","0","101290806","6926","101290804","100","0","0","0","101290805","0","11999291","110290081","0","11029081"
"101290807","0","0","0","0","101001220","0","101290809","6926","101290801","100","0","0","0","101290808","0","11999292","110290082","0","11029082"
"101290809","0","0","0","0","101001221","0","101290806","6926","101290807","100","0","0","12999016","101290805","0","11999293","110290083","0","11029083"
"101290905","0","0","0","0","101001222","0","101290901","6992","101290906","100","0","0","0","0","0","11999291","110290091","0","11029091"
"101290907","0","0","0","0","101001223","0","101290905","6992","101290902","100","0","0","0","101290903","0","11999292","110290092","0","11029092"
"101290907","0","0","0","0","101001224","0","101290901","6992","101290902","100","0","0","12999013","101290906","0","11999293","110290093","0","11029093"
"101291008","0","0","0","0","101001225","0","101291001","7037","101291009","100","0","0","11029104","101291003","0","11999291","110290101","0","11029101"
"101291004","0","0","0","0","101001226","0","101291007","7037","101291002","100","0","0","0","101291006","0","11999292","110290102","0","11029102"
"101291004","0","0","0","101291003","101001227","0","101291007","7037","101291008","100","0","0","12999014","101291009","0","11999293","110290103","0","11029103"
"101291104","0","0","0","0","101001228","0","101291101","7050","101291106","100","0","0","11029114","0","0","11999291","110290111","0","11029111"
"101291105","0","0","0","0","101001229","0","101291104","7050","101291102","100","0","0","0","101291103","0","11999292","110290112","0","11029112"
"101291104","0","0","0","101291106","101001230","0","101291101","7050","101291105","100","0","0","12999015","101291102","0","11999293","110290113","0","11029113"
"101291202","0","0","0","0","101001231","0","101291201","7133","101291208","100","0","0","11029124","101291209","0","11999291","110290121","0","11029121"
"101291204","0","0","0","0","101001232","0","101291202","7133","101291205","100","0","0","0","101291206","0","11999292","110290122","0","11029122"
"101291201","0","0","0","101291209","101001233","0","101291204","7133","101291205","100","0","0","12999016","101291206","0","11999293","110290123","0","11029123"
"101291305","0","0","0","0","101001234","0","101291301","7157","101291304","100","0","0","11029134","0","0","11999291","110290131","0","11029131"
"101291305","0","0","0","0","101001235","0","101291303","7157","101291302","100","0","0","0","101291306","0","11999292","110290132","0","11029132"
"101291301","0","0","0","101291304","101001236","0","101291303","7157","101291308","100","0","0","12999013","101291302","0","11999293","110290133","0","11029133"
"101291408","0","0","0","0","101001237","0","101291402","7289","101291403","100","0","0","11999293","0","0","11999291","110290141","0","11029141"
"101291402","0","0","0","0","101001238","0","101291401","7289","101291408","100","0","0","12999014","0","0","11999292","110290142","0","11029142"
"101291409","0","0","0","0","101001239","0","101291407","7289","101291405","100","0","0","0","0","0","11029144","110290143","0","11029143"
"101300101","0","0","0","0","101001240","0","101300101","7319","101300102","100","0","0","0","0","0","11999291","110300011","0","11030011"
"101300104","0","0","0","0","101001241","0","101300103","7319","101300102","100","0","0","0","0","0","11999292","110300012","0","11030012"
"101300103","0","0","0","0","101001242","0","101300104","7319","101300102","100","0","0","12999013","0","0","11999293","110300013","0","11030013"
"101300202","0","0","0","0","101001243","0","101300201","7346","101300203","100","0","0","0","0","0","11999291","110300021","0","11030021"
"101300204","0","0","0","0","101001244","0","101300201","7346","101300203","100","0","0","0","0","0","11999292","110300022","0","11030022"
"101300202","0","0","0","0","101001245","0","101300205","7346","101300204","100","0","0","12999014","101300206","0","11999293","110300023","0","11030023"
"101300302","0","0","0","0","101001246","0","101300301","7421","101300303","100","0","0","0","0","0","11999291","110300031","0","11030031"
"101300305","0","0","0","0","101001247","0","101300304","7421","101300306","100","0","0","0","101300303","0","11999292","110300032","0","11030032"
"101300307","0","0","0","0","101001248","0","101300304","7421","101300302","100","0","0","12999015","0","0","11999293","110300033","0","11030033"
"101300402","0","0","0","0","101001249","0","101300401","7460","101300403","100","0","0","0","0","0","11999291","110300041","0","11030041"
"101300404","0","0","0","0","101001250","0","101300402","7460","101300405","100","0","0","0","0","0","11999292","110300042","0","11030042"
"101300405","0","0","0","0","101001251","0","101300401","7460","101300406","100","0","0","12999016","101300403","0","11999293","110300043","0","11030043"
"101300502","0","0","0","0","101001252","0","101300501","7503","101300503","100","0","0","0","0","0","11999291","110300051","0","11030051"
"101300505","0","0","0","0","101001253","0","101300504","7503","101300503","100","0","0","0","0","0","11999292","110300052","0","11030052"
"101300502","0","0","0","0","101001254","0","101300504","7503","101300501","100","0","0","12999013","101300505","0","11999293","110300053","0","11030053"
"101300602","0","0","0","0","101001255","0","101300601","7572","101300603","100","0","0","0","0","0","11999291","110300061","0","11030061"
"101300605","0","0","0","0","101001256","0","101300604","7572","101300602","100","0","0","0","101300606","0","11999292","110300062","0","11030062"
"101300605","0","0","0","101300607","101001257","0","101300604","7572","101300603","100","0","0","12999014","101300606","0","11999293","110300063","0","11030063"
"101300702","0","0","0","0","101001258","0","101300701","7626","101300703","100","0","0","0","0","0","11999291","110300071","0","11030071"
"101300705","0","0","0","0","101001259","0","101300704","7626","101300702","100","0","0","0","101300703","0","11999292","110300072","0","11030072"
"101300705","0","0","0","0","101001260","0","101300702","7626","101300703","100","0","0","12999015","101300706","0","11999293","110300073","0","11030073"
"101300802","0","0","0","0","101001261","0","101300801","7688","101300803","100","0","0","0","0","0","11999291","110300081","0","11030081"
"101300805","0","0","0","0","101001262","0","101300804","7688","101300806","100","0","0","0","101300803","0","11999292","110300082","0","11030082"
"101300805","0","0","0","0","101001263","0","101300807","7688","101300802","100","0","0","12999016","101300806","0","11999293","110300083","0","11030083"
"101300902","0","0","0","0","101001264","0","101300901","7761","101300903","100","0","0","0","0","0","11999291","110300091","0","11030091"
"101300903","0","0","0","0","101001265","0","101300901","7761","101300904","100","0","0","0","0","0","11999292","110300092","0","11030092"
"101300904","0","0","0","0","101001266","0","101300901","7761","101300902","100","0","0","12999013","101300905","0","11999293","110300093","0","11030093"
"101301001","0","0","0","0","101001267","0","101301001","7812","101301002","100","0","0","11030104","0","0","11999291","110300101","0","11030101"
"101301004","0","0","0","0","101001268","0","101301003","7812","101301005","100","0","0","0","101301006","0","11999292","110300102","0","11030102"
"101301004","0","0","0","0","101001269","0","101301003","7812","101301002","100","0","0","12999014","101301006","0","11999293","110300103","0","11030103"
"101301108","0","0","0","0","101001270","0","101301101","7826","101301103","100","0","0","11030114","0","0","11999291","110300111","0","11030111"
"101301102","0","0","0","0","101001271","0","101301104","7826","101301105","100","0","0","0","101301106","0","11999292","110300112","0","11030112"
"101301108","0","0","0","101301105","101001272","0","101301101","7826","101301107","100","0","0","12999015","101301105","0","11999293","110300113","0","11030113"
"101301202","0","0","0","0","101001273","0","101301201","7919","101301203","100","0","0","11030124","0","0","11999291","110300121","0","11030121"
"101301202","0","0","0","0","101001274","0","101301204","7919","101301205","100","0","0","0","101301203","0","11999292","110300122","0","11030122"
"101301204","0","0","0","101301202","101001275","0","101301201","7919","101301203","100","0","0","12999016","101301205","0","11999293","110300123","0","11030123"
"101301302","0","0","0","0","101001276","0","101301301","7944","101301303","100","0","0","11030134","101301304","0","11999291","110300131","0","11030131"
"101301304","0","0","0","0","101001277","0","101301302","7944","101301305","100","0","0","0","101301306","0","11999292","110300132","0","11030132"
"101301304","0","0","0","101301307","101001278","0","101301301","7944","101301303","100","0","0","12999013","101301306","0","11999293","110300133","0","11030133"
"101301402","0","0","0","0","101001279","0","101301401","8091","101301403","100","0","0","11990493","0","0","11999291","110300141","0","11030141"
"101301405","0","0","0","0","101001280","0","101301404","8091","101301406","100","0","0","12999014","0","0","11999292","110300142","0","11030142"
"0","0","0","0","0","101001281","0","101301407","8091","0","100","0","0","0","0","0","0","110300143","0","11030143"
"101310102","0","0","0","0","101001282","0","101310101","8124","101310104","100","0","0","0","0","0","11999291","110310011","0","11031011"
"101310102","0","0","0","0","101001283","0","101310102","8124","101310105","100","0","0","0","0","0","11999292","110310012","0","11031012"
"101310102","0","0","0","0","101001284","0","101310101","8124","101310105","100","0","0","12999017","0","0","11999293","110310013","0","11031013"
"101310202","0","0","0","0","101001285","0","101310201","8154","101310203","100","0","0","0","0","0","11999291","110310021","0","11031021"
"101310204","0","0","0","0","101001286","0","101310201","8154","101310205","100","0","0","0","0","0","11999292","110310022","0","11031022"
"101310202","0","0","0","0","101001287","0","101310204","8154","101310203","100","0","0","12999018","101310205","0","11999293","110310023","0","11031023"
"101310302","0","0","0","0","101001288","0","101310301","8238","101310303","100","0","0","0","0","0","11999291","110310031","0","11031031"
"101310304","0","0","0","0","101001289","0","101310301","8238","101310307","100","0","0","0","0","0","11999292","110310032","0","11031032"
"101310302","0","0","0","0","101001290","0","101310301","8238","101310303","100","0","0","12999019","101310307","0","11999293","110310033","0","11031033"
"101310401","0","0","0","0","101001291","0","101310403","8282","101310404","100","0","0","0","0","0","11999291","110310041","0","11031041"
"101310405","0","0","0","0","101001292","0","101310403","8282","101310402","100","0","0","0","0","0","11999292","110310042","0","11031042"
"101310403","0","0","0","101310402","101001293","0","101310403","8282","101310404","100","0","0","12999020","101310406","0","11999293","110310043","0","11031043"
"101310502","0","0","0","0","101001294","0","101310501","8330","101310503","100","0","0","0","0","0","11999291","110310051","0","11031051"
"101310504","0","0","0","0","101001295","0","101310501","8330","101310505","100","0","0","0","0","0","11999292","110310052","0","11031052"
"101310501","0","0","0","0","101001296","0","101310501","8330","101310505","100","0","0","12999017","101310503","0","11999293","110310053","0","11031053"
"101310605","0","0","0","0","101001297","0","101310601","8406","101310606","100","0","0","0","0","0","11999291","110310061","0","11031061"
"101310603","0","0","0","0","101001298","0","101310601","8406","101310602","100","0","0","0","0","0","11999292","110310062","0","11031062"
"101310603","0","0","0","0","101001299","0","101310605","8406","101310604","100","0","0","12999018","101310602","0","11999293","110310063","0","11031063"
"101310702","0","0","0","0","101001300","0","101310701","8466","101310704","100","0","0","0","0","0","11999291","110310071","0","11031071"
"101310702","0","0","0","0","101001301","0","101310705","8466","101310703","100","0","0","0","0","0","11999292","110310072","0","11031072"
"101310705","0","0","0","0","101001302","0","101310701","8466","101310703","100","0","0","12999019","101310704","0","11999293","110310073","0","11031073"
"101310802","0","0","0","0","101001303","0","101310801","8534","101310805","100","0","0","0","0","0","11999291","110310081","0","11031081"
"101310805","0","0","0","0","101001304","0","101310804","8534","101310803","100","0","0","0","101310806","0","11999292","110310082","0","11031082"
"101310804","0","0","0","0","101001305","0","101310801","8534","101310802","100","0","0","12999020","101310806","0","11999293","110310083","0","11031083"
"101310903","0","0","0","0","101001306","0","101310901","8616","101310905","100","0","0","0","0","0","11999291","110310091","0","11031091"
"101310901","0","0","0","0","101001307","0","101310901","8616","101310904","100","0","0","0","101310905","0","11999292","110310092","0","11031092"
"101310903","0","0","0","101310905","101001308","0","101310901","8616","101310902","100","0","0","12999017","101310906","0","11999293","110310093","0","11031093"
"101311002","0","0","0","0","101001309","0","101311003","8672","101311006","100","0","0","11031104","0","0","11999291","110310101","0","11031101"
"101311005","0","0","0","0","101001310","0","101311001","8672","101311004","100","0","0","0","0","0","11999292","110310102","0","11031102"
"101311002","0","0","0","101311006","101001311","0","101311003","8672","101311005","100","0","0","12999018","101311004","0","11999293","110310103","0","11031103"
"101311103","0","0","0","0","101001312","0","101311102","8687","101311101","100","0","0","11031114","0","0","11999291","110310111","0","11031111"
"101311105","0","0","0","0","101001313","0","101311104","8687","101311101","100","0","0","0","101311106","0","11999292","110310112","0","11031112"
"101311103","0","0","0","101311106","101001314","0","101311102","8687","101311101","100","0","0","12999019","101311105","0","11999293","110310113","0","11031113"
"101311202","0","0","0","0","101001315","0","101311201","8790","101311205","100","0","0","11031124","0","0","11999291","110310121","0","11031121"
"101311203","0","0","0","0","101001316","0","101311201","8790","101311202","100","0","0","0","101311204","0","11999292","110310122","0","11031122"
"101311201","0","0","0","101311206","101001317","0","101311201","8790","101311203","100","0","0","12999020","101311204","0","11999293","110310123","0","11031123"
"101311302","0","0","0","0","101001318","0","101311301","8819","101311303","100","0","0","11031134","101311304","0","11999291","110310131","0","11031131"
"101311305","0","0","0","0","101001319","0","101311305","8819","101311302","100","0","0","0","101311303","0","11999292","110310132","0","11031132"
"101311302","0","0","0","101311306","101001320","0","101311301","8819","101311303","100","0","0","12999017","101311304","0","11999293","110310133","0","11031133"
"101311406","0","0","0","0","101001321","0","101311402","8982","101311403","100","0","0","11999293","0","0","11999291","110310141","0","11031141"
"101311405","0","0","0","0","101001322","0","101311404","8982","101311403","100","0","0","12999018","0","0","11999292","110310142","0","11031142"
"101311410","0","0","0","0","101001323","0","101311407","8982","101311409","100","0","0","11031144","0","0","0","110310143","0","11031143"
"101320102","0","0","0","0","101001324","0","101320101","9018","101320103","100","0","0","0","0","0","11999291","110320011","0","11032011"
"101320105","0","0","0","0","101001325","0","101320104","9018","101320106","100","0","0","0","101320107","0","11999292","110320012","0","11032012"
"101320105","0","0","0","0","101001326","0","101320101","9018","101320103","100","0","0","12999017","101320109","0","11999293","110320013","0","11032013"
"101320202","0","0","0","0","101001327","0","101320201","9051","101320203","100","0","0","0","0","0","11999291","110320021","0","11032021"
"101320205","0","0","0","0","101001328","0","101320204","9051","101320206","100","0","0","0","101320207","0","11999292","110320022","0","11032022"
"101320202","0","0","0","0","101001329","0","101320204","9051","101320206","100","0","0","12999018","101320207","0","11999293","110320023","0","11032023"
"101320302","0","0","0","0","101001330","0","101320301","9146","101320307","100","0","0","0","0","0","11999291","110320031","0","11032031"
"101320305","0","0","0","0","101001331","0","101320304","9146","101320306","100","0","0","0","101320307","0","11999292","110320032","0","11032032"
"101320302","0","0","0","0","101001332","0","101320304","9146","101320303","100","0","0","12999019","101320307","0","11999293","110320033","0","11032033"
"101320402","0","0","0","0","101001333","0","101320401","9194","101320403","100","0","0","0","101320404","0","11999291","110320041","0","11032041"
"101320402","0","0","0","0","101001334","0","101320405","9194","101320406","100","0","0","0","101320407","0","11999292","110320042","0","11032042"
"101320405","0","0","0","0","101001335","0","101320401","9194","101320406","100","0","0","12999020","101320404","0","11999293","110320043","0","11032043"
"101320502","0","0","0","0","101001336","0","101320501","9246","101320503","100","0","0","0","101320504","0","11999291","110320051","0","11032051"
"101320506","0","0","0","0","101001337","0","101320505","9246","101320507","100","0","0","0","101320508","0","11999292","110320052","0","11032052"
"101320502","0","0","0","0","101001338","0","101320505","9246","101320507","100","0","0","12999017","101320508","0","11999293","110320053","0","11032053"
"101320602","0","0","0","0","101001339","0","101320601","9332","101320604","100","0","0","0","0","0","11999291","110320061","0","11032061"
"101320602","0","0","0","0","101001340","0","101320605","9332","101320606","100","0","0","0","101320607","0","11999292","110320062","0","11032062"
"101320601","0","0","0","0","101001341","0","101320605","9332","101320603","100","0","0","12999018","101320607","0","11999293","110320063","0","11032063"
"101320705","0","0","0","0","101001342","0","101320701","9398","101320703","100","0","0","0","0","0","11999291","110320071","0","11032071"
"101320706","0","0","0","0","101001343","0","101320705","9398","101320707","100","0","0","0","101320704","0","11999292","110320072","0","11032072"
"101320706","0","0","0","0","101001344","0","101320701","9398","101320702","100","0","0","12999019","101320703","0","11999293","110320073","0","11032073"
"101320802","0","0","0","0","101001345","0","101320801","9473","101320803","100","0","0","0","101320804","0","11999291","110320081","0","11032081"
"101320806","0","0","0","0","101001346","0","101320805","9473","101320807","100","0","0","0","101320808","0","11999292","110320082","0","11032082"
"101320806","0","0","0","0","101001347","0","101320801","9473","101320803","100","0","0","12999020","101320808","0","11999293","110320083","0","11032083"
