6f8d3ddc0ceefd0a25866b22a77b513bcf634a6f9a74d007b8bd6189772d4d1a,28994f8348f15e0f3acdb41a188404ed0e9888f7ce5222e4131a31d713655aec,17e2cb583316a4265261d5ea400b191c9262ae0e5f00fcea23fd54d1104bbded,43c904537bfa26f950def3407c07ee83497099cdee25ace48252c8099086176d,4ef1f5609c8725f92665e9581b9afb13cb27217093551039d65d02476ad6a618,ea96d7fe642aa0f98da36a4f51d6a04ce29bb28d3ede12fa6a11e55df9b10418,8c5988489d685e37bae89ab45b57f452455878c84380f9e37bf3a44c1143edf0,62343828c50003abe884b064e3c5f35bbd5910b3291f2c5bcb8b459a5dc87cf5,653e9e9532e0903ebf877032e4ca2d909ba31d92589a442f6cde3f658e0832c6,702aa1252ab19ab22cb4c84385780d119cf28a1f066d6a0253baef5efbb93171,622b1cd40501eba8b499c18935c0c35f6449ca370b567dcaccef6064c3a12a1c,2bbef26f00dc8812b96ab5599973cbf7f2e64603ee30586bbe48122ee0c59b2e,21876b93ad60fa9bf516e5d3b0046bacb682ceddfe4fd95120a980382928b330,b7c9636304c42848fe608187a99b2b057cdb90eb61194a8db2c4e29c9f5419f8,a7812198f6ab87a5ce059aa3df1beea0792c6e7e1b35706a4fb011ebd0417b8a,4669ba2739e272da2335aae4cf09a0cd05d66b653b6b4ea575d08cf394fe28dd,7a675e28db6caf8f79eeddcdd94d8766b18547327875e046ad0e359acef7d66a,cbad5e9bb5057b33dec26088a6a5617bc71d0155671dee2697d16b66d3beca4b,f79190ec8d2a8ae13a1b8b8cd7ccc40a85ff5d8b8fb79cdd8ff359f275053d41,9b6fcb12afbf83fb59fa14802e4396c1bfb3c2492ee694a0764726357fc823bd,731556bc4e3b1f89fd2ae3a6419fddfa89ba319adbaf2027bc73310acaa7892f,7b40869b4210daa710dc635cb1570ff5804bd8e1d02d803bc415d3695cd82bae,289ad2a5fa23424663cbe20b19440543451bdf18df25c01a52719d15e3d3b031,089471448b7765d9ddd1fa0f22941fef1d71012848800401dc1a0eb65b392dcf,47839ac76f00d86aa302e06913c732d3e6d2d312e1d66c5632b74af653012249,b4c833f8af23fc56df41e62c7f3f20cb5eb21a80c6a5994fa83617ef1d9f2f38,a7f5d0f5a05dfde670432dc3692a8d44863c83a9c3fb2a0149ab67accf35658d,b59c7df4fc1a4a1aaf2afab60d0c73b0baa9f83958c3686d725918f6288320d9,3404b365ed1a39a2e95de5adf8d3b2663c3404d547036a1b6d56d6eca6cf987e,38689e2110ace16a8be4c9f797b42924f3e897693116b7c7873bf65fb6a937a1,a3eb9bf9160077528ad794156e31f4cabdd68073d836494c0117289406f04e44,0fed7fab86ae59e62ee635bbf60d72f8b87320aab0109a4e2cb2b48c41c79762,0be305dd494c4c1cc360414301f8894e3970918b819c03f4240f7f60d3a325dd,0e3e6923363e89e515e74df7d4ad4b20d2152df0bc77df11fe512f8b7f82c30e,cea9240ba1de7cad7819d946f8423066e5dbce1c6d5683690e510812ebe2d835,f674026cb7e186be25967717e5b80ea69b3210ec8b454c87686adda16b112b54,d5a324f747c9f1cf7cbc216142e81e890e524c41e0e377df5eff0fd05d6d124d,2409a587f9920948f4cfad93dd04a4cf2e3488f531f7bced38534f6c46dcc4ad,5018898dfaafcec81ea7f654fbe810ff7843ef01ab023be8c25bb7157603f6f9,282c5779cfc863e331c1ddf611153f1539c984f6d5923aa708d639158c58530f
"0","10","200801","51","0","51","10","51","51","51","200000006","51","51","51","1","51","1","0","51","114","0","51","51","51","620080151","0","0","1","0","51","51","0","128","37063","51","0","2930","0","51","30"
"0","10","200801","52","0","52","10","52","52","52","200000006","52","52","52","1","52","1","0","52","119","0","52","52","52","620080152","0","0","1","0","52","52","0","135","37863","52","0","3061","0","52","30"
"0","10","200801","53","0","53","10","53","53","53","200000006","53","53","53","1","53","1","0","53","123","0","53","53","53","620080153","0","0","1","0","53","53","0","142","38662","53","0","3191","0","53","30"
"0","10","200801","54","0","54","10","54","54","54","200000006","54","54","54","1","54","1","0","54","128","0","54","54","54","620080154","0","0","1","0","54","54","0","149","39462","54","0","3320","0","54","30"
"0","10","200801","55","0","55","10","55","55","55","200000006","55","55","55","1","55","1","0","55","133","0","55","55","55","620080155","0","0","1","0","55","55","0","156","40262","55","0","3449","0","55","30"
"0","10","200801","56","0","56","10","56","56","56","200000006","56","56","56","1","56","1","0","56","138","0","56","56","56","620080156","0","0","1","0","56","56","0","163","41061","56","0","3579","0","56","30"
"0","10","200801","57","0","57","10","57","57","57","200000006","57","57","57","1","57","1","0","57","143","0","57","57","57","620080157","0","0","1","0","57","57","0","170","41861","57","0","3708","0","57","30"
"0","10","200801","58","0","58","10","58","58","58","200000006","58","58","58","1","58","1","0","58","148","0","58","58","58","620080158","0","0","1","0","58","58","0","177","42661","58","0","3838","0","58","30"
"0","10","200801","59","0","59","10","59","59","59","200000006","59","59","59","1","59","1","0","59","155","0","59","59","59","620080159","0","0","1","0","59","59","0","185","46202","59","0","4014","0","59","30"
"0","10","200801","60","0","60","10","60","60","60","200000006","60","60","60","1","60","1","0","60","162","0","60","60","60","620080160","0","0","1","0","60","60","0","192","49743","60","0","4191","0","60","30"
"0","10","200801","61","0","61","10","61","61","61","200000006","61","61","61","1","61","1","0","61","170","0","61","61","61","620080161","0","0","1","0","61","61","0","200","53285","61","0","4367","0","61","30"
"0","10","200801","62","0","62","10","62","62","62","200000006","62","62","62","1","62","1","0","62","172","0","62","62","62","620080162","0","0","1","0","62","62","0","202","54085","62","0","4414","0","62","30"
"0","10","200801","63","0","63","10","63","63","63","200000006","63","63","63","1","63","1","0","63","174","0","63","63","63","620080163","0","0","1","0","63","63","0","204","54885","63","0","4461","0","63","30"
"0","10","200801","64","0","64","10","64","64","64","200000006","64","64","64","1","64","1","0","64","176","0","64","64","64","620080164","0","0","1","0","64","64","0","206","55685","64","0","4508","0","64","30"
"0","10","200801","65","0","65","10","65","65","65","200000006","65","65","65","1","65","1","0","65","178","0","65","65","65","620080165","0","0","1","0","65","65","0","208","56485","65","0","4555","0","65","30"
"0","10","200801","66","0","66","10","66","66","66","200000006","66","66","66","1","66","1","0","66","180","0","66","66","66","620080166","0","0","1","0","66","66","0","210","57285","66","0","4603","0","66","30"
"0","10","200801","67","0","67","10","67","67","67","200000006","67","67","67","1","67","1","0","67","182","0","67","67","67","620080167","0","0","1","0","67","67","0","212","58085","67","0","4650","0","67","30"
"0","10","200801","68","0","68","10","68","68","68","200000006","68","68","68","1","68","1","0","68","184","0","68","68","68","620080168","0","0","1","0","68","68","0","214","58885","68","0","4697","0","68","30"
"0","10","200801","69","0","69","10","69","69","69","200000006","69","69","69","1","69","1","0","69","186","0","69","69","69","620080169","0","0","1","0","69","69","0","216","59685","69","0","4744","0","69","30"
"0","10","200801","70","0","70","10","70","70","70","200000006","70","70","70","1","70","1","0","70","188","0","70","70","70","620080170","0","0","1","0","70","70","0","218","60485","70","0","4791","0","70","30"
"0","10","200801","71","0","71","10","71","71","71","200000006","71","71","71","1","71","1","0","71","190","0","71","71","71","620080171","0","0","1","0","71","71","0","220","61285","71","0","4838","0","71","30"
"0","10","200900","1","0","1","10","1","1","1","200000001","1","1","1","1","1","1","0","1","2","0","1","1","1","620090001","0","0","1","0","1","1","0","3","301","1","0","28","0","1","30"
"0","10","200900","2","0","2","10","2","2","2","200000001","2","2","2","1","2","1","0","2","3","0","2","2","2","620090002","0","0","1","0","2","2","0","9","464","2","0","43","0","2","30"
"0","10","200900","3","0","3","10","3","3","3","200000001","3","3","3","1","3","1","0","3","4","0","3","3","3","620090003","0","0","1","0","3","3","0","9","496","3","0","51","0","3","30"
"0","10","200900","4","0","4","10","4","4","4","200000001","4","4","4","1","4","1","0","4","5","0","4","4","4","620090004","0","0","1","0","4","4","0","8","527","4","0","59","0","4","30"
"0","10","200900","5","0","5","10","5","5","5","200000001","5","5","5","1","5","1","0","5","5","0","5","5","5","620090005","0","0","1","0","5","5","0","8","527","5","0","78","0","5","30"
"0","10","200900","6","0","6","10","6","6","6","200000001","6","6","6","1","6","1","0","6","7","0","6","6","6","620090006","0","0","1","0","6","6","0","8","617","6","0","96","0","6","30"
"0","10","200900","7","0","7","10","7","7","7","200000001","7","7","7","1","7","1","0","7","8","0","7","7","7","620090007","0","0","1","0","7","7","0","9","861","7","0","137","0","7","30"
"0","10","200900","8","0","8","10","8","8","8","200000001","8","8","8","1","8","1","0","8","9","0","8","8","8","620090008","0","0","1","0","8","8","0","9","1054","8","0","157","0","8","30"
"0","10","200900","9","0","9","10","9","9","9","200000001","9","9","9","1","9","1","0","9","9","0","9","9","9","620090009","0","0","1","0","9","9","0","10","1080","9","0","168","0","9","30"
"0","10","200900","10","0","10","10","10","10","10","200000001","10","10","10","1","10","1","0","10","10","0","10","10","10","620090010","0","0","1","0","10","10","0","11","1106","10","0","169","0","10","30"
"0","10","200900","11","0","11","10","11","11","11","200000001","11","11","11","1","11","1","0","11","10","0","11","11","11","620090011","0","0","1","0","11","11","0","11","1132","11","0","169","0","11","30"
"0","10","200900","12","0","12","10","12","12","12","200000001","12","12","12","1","12","1","0","12","12","0","12","12","12","620090012","0","0","1","0","12","12","0","13","1158","12","0","170","0","12","30"
"0","10","200900","13","0","13","10","13","13","13","200000001","13","13","13","1","13","1","0","13","14","0","13","13","13","620090013","0","0","1","0","13","13","0","15","1182","13","0","170","0","13","30"
"0","10","200900","14","0","14","10","14","14","14","200000001","14","14","14","1","14","1","0","14","15","0","14","14","14","620090014","0","0","1","0","14","14","0","16","1366","14","0","186","0","14","30"
"0","10","200900","15","0","15","10","15","15","15","200000001","15","15","15","1","15","1","0","15","15","0","15","15","15","620090015","0","0","1","0","15","15","0","16","1551","15","0","202","0","15","30"
"0","10","200900","16","0","16","10","16","16","16","200000001","16","16","16","1","16","1","0","16","17","0","16","16","16","620090016","0","0","1","0","16","16","0","16","1735","16","0","218","0","16","30"
"0","10","200900","17","0","17","10","17","17","17","200000001","17","17","17","1","17","1","0","17","18","0","17","17","17","620090017","0","0","1","0","17","17","0","19","1919","17","0","233","0","17","30"
"0","10","200900","18","0","18","10","18","18","18","200000001","18","18","18","1","18","1","0","18","20","0","18","18","18","620090018","0","0","1","0","18","18","0","20","2104","18","0","249","0","18","30"
"0","10","200900","19","0","19","10","19","19","19","200000001","19","19","19","1","19","1","0","19","20","0","19","19","19","620090019","0","0","1","0","19","19","0","20","2288","19","0","265","0","19","30"
"0","10","200900","20","0","20","10","20","20","20","200000001","20","20","20","1","20","1","0","20","21","0","20","20","20","620090020","0","0","1","0","20","20","0","22","2472","20","0","281","0","20","30"
"0","10","200900","21","0","21","10","21","21","21","200000001","21","21","21","1","21","1","0","21","21","0","21","21","21","620090021","0","0","1","0","21","21","0","22","2608","21","0","289","0","21","30"
"0","10","200900","22","0","22","10","22","22","22","200000001","22","22","22","1","22","1","0","22","21","0","22","22","22","620090022","0","0","1","0","22","22","0","22","2743","22","0","298","0","22","30"
"0","10","200900","23","0","23","10","23","23","23","200000001","23","23","23","1","23","1","0","23","21","0","23","23","23","620090023","0","0","1","0","23","23","0","22","2878","23","0","307","0","23","30"
"0","10","200900","24","0","24","10","24","24","24","200000001","24","24","24","1","24","1","0","24","34","0","24","24","24","620090024","0","0","1","0","24","24","0","33","2859","24","0","355","0","24","30"
"0","10","200900","25","0","25","10","25","25","25","200000001","25","25","25","1","25","1","0","25","34","0","25","25","25","620090025","0","0","1","0","25","25","0","33","3103","25","0","373","0","25","30"
"0","10","200900","26","0","26","10","26","26","26","200000001","26","26","26","1","26","1","0","26","34","0","26","26","26","620090026","0","0","1","0","26","26","0","34","3345","26","0","391","0","26","30"
"0","10","200900","27","0","27","10","27","27","27","200000001","27","27","27","1","27","1","0","27","35","0","27","27","27","620090027","0","0","1","0","27","27","0","34","3588","27","0","410","0","27","30"
"0","10","200900","28","0","28","10","28","28","28","200000001","28","28","28","1","28","1","0","28","35","0","28","28","28","620090028","0","0","1","0","28","28","0","34","3832","28","0","427","0","28","30"
"0","10","200900","29","0","29","10","29","29","29","200000001","29","29","29","1","29","1","0","29","35","0","29","29","29","620090029","0","0","1","0","29","29","0","35","4074","29","0","446","0","29","30"
"0","10","200900","30","0","30","10","30","30","30","200000001","30","30","30","1","30","1","0","30","35","0","30","30","30","620090030","0","0","1","0","30","30","0","35","4317","30","0","463","0","30","30"
"0","10","200900","31","0","31","10","31","31","31","200000001","31","31","31","1","31","1","0","31","36","0","31","31","31","620090031","0","0","1","0","31","31","0","37","5144","31","0","501","0","31","30"
"0","10","200900","32","0","32","10","32","32","32","200000001","32","32","32","1","32","1","0","32","39","0","32","32","32","620090032","0","0","1","0","32","32","0","40","5969","32","0","538","0","32","30"
"0","10","200900","33","0","33","10","33","33","33","200000001","33","33","33","1","33","1","0","33","41","0","33","33","33","620090033","0","0","1","0","33","33","0","41","6796","33","0","575","0","33","30"
"0","10","200900","34","0","34","10","34","34","34","200000001","34","34","34","1","34","1","0","34","42","0","34","34","34","620090034","0","0","1","0","34","34","0","42","7623","34","0","613","0","34","30"
"0","10","200900","35","0","35","10","35","35","35","200000001","35","35","35","1","35","1","0","35","45","0","35","35","35","620090035","0","0","1","0","35","35","0","44","8448","35","0","651","0","35","30"
"0","10","200900","36","0","36","10","36","36","36","200000001","36","36","36","1","36","1","0","36","46","0","36","36","36","620090036","0","0","1","0","36","36","0","46","9275","36","0","688","0","36","30"
"0","10","200900","37","0","37","10","37","37","37","200000001","37","37","37","1","37","1","0","37","49","0","37","37","37","620090037","0","0","1","0","37","37","0","48","10100","37","0","726","0","37","30"
"0","10","200900","38","0","38","10","38","38","38","200000001","38","38","38","1","38","1","0","38","50","0","38","38","38","620090038","0","0","1","0","38","38","0","49","10927","38","0","764","0","38","30"
"0","10","200900","39","0","39","10","39","39","39","200000001","39","39","39","1","39","1","0","39","52","0","39","39","39","620090039","0","0","1","0","39","39","0","50","11754","39","0","801","0","39","30"
"0","10","200900","40","0","40","10","40","40","40","200000001","40","40","40","1","40","1","0","40","55","0","40","40","40","620090040","0","0","1","0","40","40","0","53","12579","40","0","838","0","40","30"
"0","10","200900","41","0","41","10","41","41","41","200000001","41","41","41","1","41","1","0","41","56","0","41","41","41","620090041","0","0","1","0","41","41","0","55","13406","41","0","876","0","41","30"
"0","10","200900","42","0","42","10","42","42","42","200000001","42","42","42","1","42","1","0","42","60","0","42","42","42","620090042","0","0","1","0","42","42","0","60","14465","42","0","925","0","42","30"
"0","10","200900","43","0","43","10","43","43","43","200000001","43","43","43","1","43","1","0","43","66","0","43","43","43","620090043","0","0","1","0","43","43","0","64","15523","43","0","971","0","43","30"
"0","10","200900","44","0","44","10","44","44","44","200000001","44","44","44","1","44","1","0","44","70","0","44","44","44","620090044","0","0","1","0","44","44","0","68","16582","44","0","1020","0","44","30"
"0","10","200900","45","0","45","10","45","45","45","200000001","45","45","45","1","45","1","0","45","76","0","45","45","45","620090045","0","0","1","0","45","45","0","72","17640","45","0","1067","0","45","30"
"0","10","200900","46","0","46","10","46","46","46","200000001","46","46","46","1","46","1","0","46","80","0","46","46","46","620090046","0","0","1","0","46","46","0","76","19566","46","0","1120","0","46","30"
"0","10","200900","47","0","47","10","47","47","47","200000001","47","47","47","1","47","1","0","47","85","0","47","47","47","620090047","0","0","1","0","47","47","0","82","21491","47","0","1175","0","47","30"
"0","10","200900","48","0","48","10","48","48","48","200000001","48","48","48","1","48","1","0","48","91","0","48","48","48","620090048","0","0","1","0","48","48","0","86","23417","48","0","1229","0","48","30"
"0","10","200900","49","0","49","10","49","49","49","200000001","49","49","49","1","49","1","0","49","97","0","49","49","49","620090049","0","0","1","0","49","49","0","90","25343","49","0","1283","0","49","30"
"0","10","200900","50","0","50","10","50","50","50","200000001","50","50","50","1","50","1","0","50","101","0","50","50","50","620090050","0","0","1","0","50","50","0","95","27269","50","0","1337","0","50","30"
"0","10","200900","51","0","51","10","51","51","51","200000001","51","51","51","1","51","1","0","51","105","0","51","51","51","620090051","0","0","1","0","51","51","0","100","29193","51","0","1390","0","51","30"
"0","10","200900","52","0","52","10","52","52","52","200000001","52","52","52","1","52","1","0","52","111","0","52","52","52","620090052","0","0","1","0","52","52","0","105","31119","52","0","1444","0","52","30"
"0","10","200900","53","0","53","10","53","53","53","200000001","53","53","53","1","53","1","0","53","115","0","53","53","53","620090053","0","0","1","0","53","53","0","109","33045","53","0","1497","0","53","30"
"0","10","200900","54","0","54","10","54","54","54","200000001","54","54","54","1","54","1","0","54","122","0","54","54","54","620090054","0","0","1","0","54","54","0","113","34971","54","0","1552","0","54","30"
"0","10","200900","55","0","55","10","55","55","55","200000001","55","55","55","1","55","1","0","55","126","0","55","55","55","620090055","0","0","1","0","55","55","0","119","36896","55","0","1606","0","55","30"
"0","10","200900","56","0","56","10","56","56","56","200000001","56","56","56","1","56","1","0","56","132","0","56","56","56","620090056","0","0","1","0","56","56","0","123","38822","56","0","1660","0","56","30"
"0","10","200900","57","0","57","10","57","57","57","200000001","57","57","57","1","57","1","0","57","136","0","57","57","57","620090057","0","0","1","0","57","57","0","128","40766","57","0","1731","0","57","30"
"0","10","200900","58","0","58","10","58","58","58","200000001","58","58","58","1","58","1","0","58","141","0","58","58","58","620090058","0","0","1","0","58","58","0","132","42711","58","0","1802","0","58","30"
"0","10","200900","59","0","59","10","59","59","59","200000001","59","59","59","1","59","1","0","59","147","0","59","59","59","620090059","0","0","1","0","59","59","0","138","44657","59","0","1874","0","59","30"
"0","10","200900","60","0","60","10","60","60","60","200000001","60","60","60","1","60","1","0","60","153","0","60","60","60","620090060","0","0","1","0","60","60","0","142","46602","60","0","1945","0","60","30"
"0","10","200900","61","0","61","10","61","61","61","200000001","61","61","61","1","61","1","0","61","157","0","61","61","61","620090061","0","0","1","0","61","61","0","147","48547","61","0","2017","0","61","30"
"0","10","200900","62","0","62","10","62","62","62","200000001","62","62","62","1","62","1","0","62","162","0","62","62","62","620090062","0","0","1","0","62","62","0","152","50382","62","0","2075","0","62","30"
"0","10","200900","63","0","63","10","63","63","63","200000001","63","63","63","1","63","1","0","63","167","0","63","63","63","620090063","0","0","1","0","63","63","0","156","52216","63","0","2133","0","63","30"
"0","10","200900","64","0","64","10","64","64","64","200000001","64","64","64","1","64","1","0","64","172","0","64","64","64","620090064","0","0","1","0","64","64","0","161","54051","64","0","2191","0","64","30"
"0","10","200900","65","0","65","10","65","65","65","200000001","65","65","65","1","65","1","0","65","177","0","65","65","65","620090065","0","0","1","0","65","65","0","165","55886","65","0","2249","0","65","30"
"0","10","200900","66","0","66","10","66","66","66","200000001","66","66","66","1","66","1","0","66","182","0","66","66","66","620090066","0","0","1","0","66","66","0","170","57720","66","0","2308","0","66","30"
"0","10","200900","67","0","67","10","67","67","67","200000001","67","67","67","1","67","1","0","67","187","0","67","67","67","620090067","0","0","1","0","67","67","0","175","59555","67","0","2366","0","67","30"
"0","10","200900","68","0","68","10","68","68","68","200000001","68","68","68","1","68","1","0","68","192","0","68","68","68","620090068","0","0","1","0","68","68","0","179","61390","68","0","2424","0","68","30"
"0","10","200900","69","0","69","10","69","69","69","200000001","69","69","69","1","69","1","0","69","197","0","69","69","69","620090069","0","0","1","0","69","69","0","184","63224","69","0","2482","0","69","30"
"0","10","200900","70","0","70","10","70","70","70","200000001","70","70","70","1","70","1","0","70","203","0","70","70","70","620090070","0","0","1","0","70","70","0","189","65059","70","0","2540","0","70","30"
"0","10","200900","71","0","71","10","71","71","71","200000001","71","71","71","1","71","1","0","71","208","0","71","71","71","620090071","0","0","1","0","71","71","0","193","66894","71","0","2598","0","71","30"
"0","10","200901","1","0","1","10","1","1","1","200000001","1","1","1","1","1","1","0","1","2","0","1","1","1","620090101","0","0","1","0","1","1","0","4","304","1","0","36","0","1","30"
"0","10","200901","2","0","2","10","2","2","2","200000001","2","2","2","1","2","1","0","2","3","0","2","2","2","620090102","0","0","1","0","2","2","0","5","398","2","0","40","0","2","30"
"0","10","200901","3","0","3","10","3","3","3","200000001","3","3","3","1","3","1","0","3","5","0","3","3","3","620090103","0","0","1","0","3","3","0","6","665","3","0","44","0","3","30"
"0","10","200901","4","0","4","10","4","4","4","200000001","4","4","4","1","4","1","0","4","5","0","4","4","4","620090104","0","0","1","0","4","4","0","6","586","4","0","63","0","4","30"
"0","10","200901","5","0","5","10","5","5","5","200000001","5","5","5","1","5","1","0","5","6","0","5","5","5","620090105","0","0","1","0","5","5","0","7","650","5","0","93","0","5","30"
"0","10","200901","6","0","6","10","6","6","6","200000001","6","6","6","1","6","1","0","6","7","0","6","6","6","620090106","0","0","1","0","6","6","0","9","714","6","0","123","0","6","30"
"0","10","200901","7","0","7","10","7","7","7","200000001","7","7","7","1","7","1","0","7","8","0","7","7","7","620090107","0","0","1","0","7","7","0","10","879","7","0","152","0","7","30"
"0","10","200901","8","0","8","10","8","8","8","200000001","8","8","8","1","8","1","0","8","9","0","8","8","8","620090108","0","0","1","0","8","8","0","11","1043","8","0","182","0","8","30"
"0","10","200901","9","0","9","10","9","9","9","200000001","9","9","9","1","9","1","0","9","10","0","9","9","9","620090109","0","0","1","0","9","9","0","11","1073","9","0","195","0","9","30"
"0","10","200901","10","0","10","10","10","10","10","200000001","10","10","10","1","10","1","0","10","10","0","10","10","10","620090110","0","0","1","0","10","10","0","12","1103","10","0","209","0","10","30"
"0","10","200901","11","0","11","10","11","11","11","200000001","11","11","11","1","11","1","0","11","10","0","11","11","11","620090111","0","0","1","0","11","11","0","12","1134","11","0","222","0","11","30"
"0","10","200901","12","0","12","10","12","12","12","200000001","12","12","12","1","12","1","0","12","10","0","12","12","12","620090112","0","0","1","0","12","12","0","12","1164","12","0","236","0","12","30"
"0","10","200901","13","0","13","10","13","13","13","200000001","13","13","13","1","13","1","0","13","11","0","13","13","13","620090113","0","0","1","0","13","13","0","13","1379","13","0","260","0","13","30"
"0","10","200901","14","0","14","10","14","14","14","200000001","14","14","14","1","14","1","0","14","12","0","14","14","14","620090114","0","0","1","0","14","14","0","14","1594","14","0","284","0","14","30"
"0","10","200901","15","0","15","10","15","15","15","200000001","15","15","15","1","15","1","0","15","13","0","15","15","15","620090115","0","0","1","0","15","15","0","15","1808","15","0","308","0","15","30"
"0","10","200901","16","0","16","10","16","16","16","200000001","16","16","16","1","16","1","0","16","14","0","16","16","16","620090116","0","0","1","0","16","16","0","16","2023","16","0","332","0","16","30"
"0","10","200901","17","0","17","10","17","17","17","200000001","17","17","17","1","17","1","0","17","15","0","17","17","17","620090117","0","0","1","0","17","17","0","17","2238","17","0","356","0","17","30"
"0","10","200901","18","0","18","10","18","18","18","200000001","18","18","18","1","18","1","0","18","16","0","18","18","18","620090118","0","0","1","0","18","18","0","18","2453","18","0","381","0","18","30"
"0","10","200901","19","0","19","10","19","19","19","200000001","19","19","19","1","19","1","0","19","17","0","19","19","19","620090119","0","0","1","0","19","19","0","19","2668","19","0","405","0","19","30"
"0","10","200901","20","0","20","10","20","20","20","200000001","20","20","20","1","20","1","0","20","17","0","20","20","20","620090120","0","0","1","0","20","20","0","20","2883","20","0","429","0","20","30"
"0","10","200901","21","0","21","10","21","21","21","200000001","21","21","21","1","21","1","0","21","17","0","21","21","21","620090121","0","0","1","0","21","21","0","20","3041","21","0","442","0","21","30"
"0","10","200901","22","0","22","10","22","22","22","200000001","22","22","22","1","22","1","0","22","17","0","22","22","22","620090122","0","0","1","0","22","22","0","20","3199","22","0","455","0","22","30"
"0","10","200901","23","0","23","10","23","23","23","200000001","23","23","23","1","23","1","0","23","17","0","23","23","23","620090123","0","0","1","0","23","23","0","20","3357","23","0","469","0","23","30"
"0","10","200901","24","0","24","10","24","24","24","200000001","24","24","24","1","24","1","0","24","28","0","24","24","24","620090124","0","0","1","0","24","24","0","30","3335","24","0","543","0","24","30"
"0","10","200901","25","0","25","10","25","25","25","200000001","25","25","25","1","25","1","0","25","28","0","25","25","25","620090125","0","0","1","0","25","25","0","30","3618","25","0","570","0","25","30"
"0","10","200901","26","0","26","10","26","26","26","200000001","26","26","26","1","26","1","0","26","28","0","26","26","26","620090126","0","0","1","0","26","26","0","30","3902","26","0","598","0","26","30"
"0","10","200901","27","0","27","10","27","27","27","200000001","27","27","27","1","27","1","0","27","28","0","27","27","27","620090127","0","0","1","0","27","27","0","31","4185","27","0","625","0","27","30"
"0","10","200901","28","0","28","10","28","28","28","200000001","28","28","28","1","28","1","0","28","29","0","28","28","28","620090128","0","0","1","0","28","28","0","31","4468","28","0","653","0","28","30"
"0","10","200901","29","0","29","10","29","29","29","200000001","29","29","29","1","29","1","0","29","29","0","29","29","29","620090129","0","0","1","0","29","29","0","32","4752","29","0","680","0","29","30"
"0","10","200901","30","0","30","10","30","30","30","200000001","30","30","30","1","30","1","0","30","29","0","30","30","30","620090130","0","0","1","0","30","30","0","32","5035","30","0","708","0","30","30"
"0","10","200901","31","0","31","10","31","31","31","200000001","31","31","31","1","31","1","0","31","29","0","31","31","31","620090131","0","0","1","0","31","31","0","32","5314","31","0","716","0","31","30"
"0","10","200901","32","0","32","10","32","32","32","200000001","32","32","32","1","32","1","0","32","29","0","32","32","32","620090132","0","0","1","0","32","32","0","32","5592","32","0","725","0","32","30"
"0","10","200901","33","0","33","10","33","33","33","200000001","33","33","33","1","33","1","0","33","29","0","33","33","33","620090133","0","0","1","0","33","33","0","33","5871","33","0","733","0","33","30"
"0","10","200901","34","0","34","10","34","34","34","200000001","34","34","34","1","34","1","0","34","29","0","34","34","34","620090134","0","0","1","0","34","34","0","33","6149","34","0","742","0","34","30"
"0","10","200901","35","0","35","10","35","35","35","200000001","35","35","35","1","35","1","0","35","29","0","35","35","35","620090135","0","0","1","0","35","35","0","33","6428","35","0","750","0","35","30"
"0","10","200901","36","0","36","10","36","36","36","200000001","36","36","36","1","36","1","0","36","29","0","36","36","36","620090136","0","0","1","0","36","36","0","33","7022","36","0","755","0","36","30"
"0","10","200901","37","0","37","10","37","37","37","200000001","37","37","37","1","37","1","0","37","29","0","37","37","37","620090137","0","0","1","0","37","37","0","33","7272","37","0","763","0","37","30"
"0","10","200901","38","0","38","10","38","38","38","200000001","38","38","38","1","38","1","0","38","29","0","38","38","38","620090138","0","0","1","0","38","38","0","34","7523","38","0","770","0","38","30"
"0","10","200901","39","0","39","10","39","39","39","200000001","39","39","39","1","39","1","0","39","29","0","39","39","39","620090139","0","0","1","0","39","39","0","34","7773","39","0","988","0","39","30"
"0","10","200901","40","0","40","10","40","40","40","200000001","40","40","40","1","40","1","0","40","32","0","40","40","40","620090140","0","0","1","0","40","40","0","37","8502","40","0","1049","0","40","30"
"0","10","200901","41","0","41","10","41","41","41","200000001","41","41","41","1","41","1","0","41","35","0","41","41","41","620090141","0","0","1","0","41","41","0","40","9230","41","0","1109","0","41","30"
"0","10","200901","42","0","42","10","42","42","42","200000001","42","42","42","1","42","1","0","42","38","0","42","42","42","620090142","0","0","1","0","42","42","0","44","9959","42","0","1170","0","42","30"
"0","10","200901","43","0","43","10","43","43","43","200000001","43","43","43","1","43","1","0","43","41","0","43","43","43","620090143","0","0","1","0","43","43","0","47","10688","43","0","1230","0","43","30"
"0","10","200901","44","0","44","10","44","44","44","200000001","44","44","44","1","44","1","0","44","44","0","44","44","44","620090144","0","0","1","0","44","44","0","50","11416","44","0","1291","0","44","30"
"0","10","200901","45","0","45","10","45","45","45","200000001","45","45","45","1","45","1","0","45","47","0","45","45","45","620090145","0","0","1","0","45","45","0","53","12145","45","0","1351","0","45","30"
"0","10","200901","46","0","46","10","46","46","46","200000001","46","46","46","1","46","1","0","46","50","0","46","46","46","620090146","0","0","1","0","46","46","0","56","13471","46","0","1419","0","46","30"
"0","10","200901","47","0","47","10","47","47","47","200000001","47","47","47","1","47","1","0","47","53","0","47","47","47","620090147","0","0","1","0","47","47","0","60","14796","47","0","1487","0","47","30"
