282801dee2b3cd7cfa2324783aa044cc3a8654ccea7033c6fb12ea87658d1996,4463f5470dbf361b85cd6a134ec726d698948ae62cc9a4047bd6aff7108e5bc4,b127387ba62044c807b8a87bb6878f0361ed2de80bb7ed190a900a21f263f1b6,4ac236b85212f322c183031af9cc849f64a15d14c2a37f4ef0bb82bb97e56ee0,4bc3c095b08b3431a431e3f58bd288b58bca0e1baecf284202ad4043e3cabbd6,805ac5e24d1245b928694a8b4d0c998d76b0c0ee163545950e35d509bf9b720c,b0dd43c41febdb78ab5ddb0288fa0d6991b193d01598597faef25c909a656807,96fcacaea0a23a6251e1254174e00d55a2f912afa274548d70828ecc8a47c877,8f9079d903da04e9df69c2f20f94bb496cc97036159f6630010f296e0ee82161,55f3f98f6989633bd0e05299db819928d47c8085e79c650e44657315cae934aa,d37750cff7aedc4669cab5d79da6ac0735eb527f0496be0fb632901a53f48f9e
"0","0","2024/01/14 15:59:59","1","30279","2024/01/04 16:00:00","380000","0","380000","0","272"
"0","0","2024/01/17 15:59:59","1","30280","2024/01/14 16:00:00","380000","0","380000","0","273"
"0","0","2024/01/27 15:59:59","1","30281","2024/01/17 16:00:00","380000","0","380000","0","274"
"0","0","2024/02/01 15:59:59","1","30282","2024/01/27 16:00:00","380000","0","380000","0","275"
"0","0","2024/02/10 15:59:59","1","30283","2024/02/01 16:00:00","380000","0","380000","0","276"
"0","0","2024/02/26 15:59:59","1","30284","2024/02/21 16:00:00","380000","0","380000","0","277"
"0","0","2024/02/21 15:59:59","1","30285","2024/02/13 16:00:00","380000","0","380000","0","278"
"0","0","2024/02/29 15:59:59","1","30286","2024/02/26 16:00:00","380000","0","380000","0","279"
"0","0","2024/03/05 15:59:59","1","30287","2024/02/29 16:00:00","380000","0","380000","0","280"
"0","0","2024/03/15 15:59:59","1","30288","2024/03/05 16:00:00","380000","0","380000","0","281"
"0","0","2024/03/20 15:59:59","1","30289","2024/03/15 16:00:00","380000","0","380000","0","282"
"0","0","2024/03/29 15:59:59","1","30290","2024/03/20 16:00:00","380000","0","380000","0","283"
"0","0","2024/02/13 15:59:59","2","50291","2024/02/10 16:00:00","380000","380000","0","380000","284"
"0","0","2024/04/01 15:59:59","1","30292","2024/03/29 16:00:00","380000","0","380000","0","285"
"0","0","2024/04/12 15:59:59","1","30293","2024/04/01 16:00:00","380000","0","380000","0","286"
"0","0","2024/04/16 15:59:59","1","30294","2024/04/12 16:00:00","380000","0","380000","0","287"
"0","0","2024/04/23 15:59:59","1","30295","2024/04/16 16:00:00","380000","0","380000","0","288"
"0","0","2024/04/28 15:59:59","1","30296","2024/04/23 16:00:00","380000","0","380000","0","289"
"0","0","2024/05/02 15:59:59","1","30297","2024/04/28 16:00:00","380000","0","380000","0","290"
"0","0","2024/05/05 15:59:59","2","50298","2024/05/02 16:00:00","380000","380000","0","380000","291"
"0","0","2024/05/14 15:59:59","1","30299","2024/05/05 16:00:00","380000","0","380000","0","292"
"0","0","2024/05/17 15:59:59","1","30300","2024/05/14 16:00:00","380000","0","380000","0","293"
"0","0","2024/05/24 15:59:59","1","30301","2024/05/17 16:00:00","380000","0","380000","0","294"
"0","0","2024/05/28 15:59:59","1","30302","2024/05/24 16:00:00","380000","0","380000","0","295"
"0","0","2024/06/02 15:59:59","1","30303","2024/05/28 16:00:00","380000","0","380000","0","296"
"0","0","2024/06/15 15:59:59","1","30304","2024/06/02 16:00:00","380000","0","380000","0","297"
"0","0","2024/06/17 15:59:59","1","30306","2024/06/15 16:00:00","380000","0","380000","0","298"
"0","0","2024/06/17 15:59:59","1","30305","2024/06/15 16:00:00","380000","0","380000","0","299"
"0","0","2024/06/24 15:59:59","1","40011","2024/06/17 16:00:00","380000","0","380000","0","300"
"0","0","2024/07/01 15:59:59","1","30308","2024/06/24 16:00:00","380000","0","380000","0","301"
"0","0","2024/07/04 15:59:59","2","50309","2024/07/01 16:00:00","380000","380000","0","380000","302"
"0","0","2024/07/12 15:59:59","1","30310","2024/07/04 16:00:00","380000","0","380000","0","303"
"0","0","2024/07/19 15:59:59","1","30311","2024/07/12 16:00:00","380000","0","380000","0","304"
"0","0","2024/07/29 15:59:59","1","30313","2024/07/19 16:00:00","380000","0","380000","0","305"
"0","0","2024/07/23 15:59:59","1","30312","2024/07/19 16:00:00","380000","0","380000","0","306"
"0","0","2024/07/29 15:59:59","1","30314","2024/07/23 16:00:00","380000","0","380000","0","307"
"0","0","2024/08/01 15:59:59","1","30315","2024/07/29 16:00:00","380000","0","380000","0","308"
"0","0","2024/08/13 15:59:59","1","30316","2024/08/01 16:00:00","380000","0","380000","0","309"
"0","0","2024/08/16 15:59:59","1","30318","2024/08/13 16:00:00","380000","0","380000","0","310"
"0","0","2024/08/16 15:59:59","1","30317","2024/08/13 16:00:00","380000","0","380000","0","311"
"0","0","2024/08/28 15:59:59","1","30319","2024/08/16 16:00:00","380000","0","380000","0","312"
"0","0","2024/09/01 15:59:59","1","30320","2024/08/28 16:00:00","380000","0","380000","0","313"
"0","0","2024/09/04 15:59:59","2","50321","2024/09/01 16:00:00","380000","380000","0","380000","314"
"0","0","2024/09/16 15:59:59","1","30322","2024/09/04 16:00:00","380000","0","380000","0","315"
"0","0","2024/09/16 15:59:59","1","30323","2024/09/11 16:00:00","380000","0","380000","0","316"
"0","0","2024/09/28 15:59:59","1","30324","2024/09/16 16:00:00","380000","0","380000","0","317"
"0","0","2024/10/01 15:59:59","1","30325","2024/09/28 16:00:00","380000","0","380000","0","318"
"0","0","2024/10/11 15:59:59","1","30326","2024/10/01 16:00:00","380000","0","380000","0","319"
"0","0","2024/10/16 15:59:59","1","30327","2024/10/11 16:00:00","380000","0","380000","0","320"
"0","0","2024/10/27 15:59:59","1","30328","2024/10/16 16:00:00","380000","0","380000","0","321"
"0","0","2024/10/27 15:59:59","1","30329","2024/10/22 16:00:00","380000","0","380000","0","322"
"0","0","2024/11/01 15:59:59","1","30330","2024/10/27 16:00:00","380000","0","380000","0","323"
"0","0","2024/11/04 15:59:59","2","50331","2024/11/01 16:00:00","380000","380000","0","380000","324"
"0","0","2024/11/16 15:59:59","1","30332","2024/11/04 16:00:00","380000","0","380000","0","325"
"0","0","2024/11/20 15:59:59","1","30333","2024/11/16 16:00:00","380000","0","380000","0","326"
"0","0","2024/11/27 15:59:59","1","30334","2024/11/16 16:00:00","380000","0","380000","0","327"
"0","0","2024/12/01 15:59:59","1","30335","2024/11/23 16:00:00","380000","0","380000","0","328"
"0","0","2024/12/13 15:59:59","1","30337","2024/12/01 16:00:00","380000","0","380000","0","329"
"0","0","2024/12/13 15:59:59","1","30338","2024/12/10 16:00:00","380000","0","380000","0","330"
"0","0","2024/12/16 15:59:59","1","30339","2024/12/13 16:00:00","380000","0","380000","0","331"
"0","0","2024/12/24 15:59:59","1","40012","2024/12/16 16:00:00","380000","0","380000","0","332"
"0","0","2024/12/27 15:59:59","2","50341","2024/12/24 16:00:00","380000","380000","0","380000","333"
"0","0","2025/01/01 15:59:59","1","30342","2024/12/27 16:00:00","380000","0","380000","0","334"
"0","0","2025/01/14 15:59:59","1","30343","2025/01/01 16:00:00","380000","0","380000","0","335"
"0","0","2025/01/26 15:59:59","1","30344","2025/01/14 16:00:00","380000","0","380000","0","336"
"0","0","2025/01/26 15:59:59","1","30345","2025/01/16 16:00:00","380000","0","380000","0","337"
"0","0","2025/02/01 15:59:59","1","30347","2025/01/26 16:00:00","380000","0","380000","0","338"
"0","0","2025/02/01 15:59:59","1","30346","2025/01/26 16:00:00","380000","0","380000","0","339"
"0","0","2025/02/10 15:59:59","1","30348","2025/02/01 16:00:00","380000","0","380000","0","340"
"0","0","2025/02/17 15:59:59","1","30350","2025/02/10 16:00:00","380000","0","380000","0","341"
"0","0","2025/02/13 15:59:59","1","30349","2025/02/10 16:00:00","380000","0","380000","0","342"
"0","0","2025/02/17 15:59:59","1","30351","2025/02/13 16:00:00","380000","0","380000","0","343"
"0","0","2025/02/26 15:59:59","1","30352","2025/02/17 16:00:00","380000","0","380000","0","344"
"0","0","2025/02/26 15:59:59","1","30353","2025/02/22 16:00:00","380000","0","380000","0","345"
"0","0","2025/03/01 15:59:59","2","50354","2025/02/26 16:00:00","380000","380000","0","380000","346"
"0","0","2025/03/12 15:59:59","1","30355","2025/03/01 16:00:00","380000","0","380000","0","347"
"0","0","2025/03/19 15:59:59","1","30357","2025/03/12 16:00:00","380000","0","380000","0","348"
"0","0","2025/03/19 15:59:59","1","30356","2025/03/12 16:00:00","380000","0","380000","0","349"
"0","0","2025/03/28 15:59:59","1","30358","2025/03/19 16:00:00","380000","0","380000","0","350"
"0","0","2025/04/01 15:59:59","1","30359","2025/03/28 16:00:00","380000","0","380000","0","351"
"0","0","2025/04/10 15:59:59","1","30360","2025/04/01 16:00:00","380000","0","380000","0","352"
"0","0","2025/04/15 15:59:59","1","30362","2025/04/10 16:00:00","380000","0","380000","0","353"
"0","0","2025/04/15 15:59:59","1","30361","2025/04/10 16:00:00","380000","0","380000","0","354"
"0","0","2025/04/22 15:59:59","1","30363","2025/04/15 16:00:00","380000","0","380000","0","355"
"0","0","2025/05/01 15:59:59","1","30364","2025/04/22 16:00:00","380000","0","380000","0","356"
"0","0","2025/05/04 15:59:59","2","50365","2025/05/01 16:00:00","380000","380000","0","380000","357"
"0","0","2025/05/16 15:59:59","1","30366","2025/05/04 16:00:00","380000","0","380000","0","358"
"0","0","2025/05/16 15:59:59","1","30367","2025/05/10 16:00:00","380000","0","380000","0","359"
"0","0","2025/05/21 15:59:59","1","30368","2025/05/16 16:00:00","380000","0","380000","0","360"
"0","0","2025/06/01 15:59:59","1","30369","2025/05/21 16:00:00","380000","0","380000","0","361"
"0","0","2025/06/12 15:59:59","1","30370","2025/06/01 16:00:00","380000","0","380000","0","362"
"0","0","2025/06/22 15:59:59","1","40013","2025/06/12 16:00:00","380000","0","380000","0","363"
"0","0","2025/06/17 15:59:59","1","30371","2025/06/12 16:00:00","380000","0","380000","0","364"
"0","0","2025/07/01 15:59:59","1","30374","2025/06/22 16:00:00","380000","0","380000","0","365"
"0","0","2025/06/26 15:59:59","1","30373","2025/06/22 16:00:00","380000","0","380000","0","366"
"0","0","2025/07/04 15:59:59","2","50375","2025/07/01 16:00:00","380000","380000","0","380000","367"
