1dff5f4af21365a90febe98610d24e4a7672ffaf03ebd06271b39d6e6a4ec583,af19ba68101aa649c2b640b4476bbfbfbc17910636db8ebb30c1e3fae61fca31,5441eea3cec8bb608d703461b2316675004a89bf4cb65c8fe3b88ff03b00886f,f46ce48c3c3cf05a552b71464601c856a3d4dc3a3c40e1d49e6f1e8d6d35e5f1,19b6aa2e210a9fde7c3b2f18e1d25be68cbef614e2abb756a181ee46ef214e29,1e3b1155feb57599ec48bb29b25f126e5e15064b1189a5d7b60de6d433787573,f5ef21106eb6895e15cb13f486ad15b8604d58645a6c73dd86907576f89fce65,3704d443782bba8017b51d15029ebf326e0b435ded02160afe9a1357731b5815,73f9f300c8e251d4ec0555399dc97e3673965fedff5346b990d261d37dd6f741,9e9773a8fb0579093d016fbf8a2b6c2f1a621eca72f3a56c395d181aaa2ee6c6,281f93cf334bc9daee92ed2c67f686f9b18fb4c975b3efe7dd0230df8633ffce,305e999e27ff03e2f825d8ad2fe76240e3e4cd872013156e2fc241ec0a71fbc4,074c287c33c42a01c18e6129bfd51f1a6c2ec9b89ca0d443813fc9431e94d30e,c8a801110c099ce42a1b0e1741aa1434750b15617ad0da0220b6c3449f4733a5,4b4c43c45764d8537b9f74abb9461fa4238645730a388eb0456f342067db8e34,9a323a014c9f64ac9f6afe4e945d393728597e6b7141e55211476c4a72778595,162640d90fbf18556a53b848d90128184555eb2716ef41f5ab02d11864e0d319,e2fd4193e5ee9cae6e25c6514ac0ec79ab1f3169757b8badecb8144612c7da2b,1cd5e0b167ff9a2bacffa7cb8119fb29988353ff93b53676c081fa2993ee983a,c9efb0a90fd50110a90660cbb6b5ada4ef64dafb37534e99f6114e9a0565ed6d,262acbfcfd642cafeb2171dc3919f2ac00cdebdaa882dfc9636eda09b6d867ef
"0","0","0","神判之聖斧","0","105192","0","2","斧","0","5","0.6","0","0","24","0","0","0","0","0","0"
"0","0","0","蓋亞之斧","0","105193","0","2.4","斧","0","5","0","0","0","26","0","0","12","0","0","0"
"0","0","0","神轟斧大地粉碎","0","105194","0","2.4","斧","0","5","0","0","0","28","20","0","0","0","0","0"
"0","0","0","機操斧核心破壞者","0.2","105195","0","0","斧","0","5","0","0","0","30.2","0","0","0","0","0","0"
"0","0","0","蒼海之斧‧諾亞","0","105196","0","0","斧","0","5","0","0","0","34","0","0","0","0","0","0"
"0","0","0","炎羆帝之爪戰斧","0","105197","0","4","斧","0","5","0","0","0","30","0","0","40","0","0","0"
"0","0","0","異域法杖","0","105221","0","0","攻擊法杖","0","5","0","2","20","0","0","0.6","0","0","0","0"
"0","0","0","創世法杖","0","105222","0","0","攻撃杖","0","5","0","2.4","22","0","0","0","0","0","4","0"
"0","0","0","克勞諾斯雷杖","0","105223","0","0","攻撃杖","0","5","0.4","2.8","23.6","0","0","0","0","0","0","0"
"0","0","0","黑蛇龍之杖","0","105224","0","0","攻撃杖","0","5","0","3.2","25.6","0","0","0","0","0","2","0"
"0","0","0","月淵杖犧牲","0","105225","0","0","攻撃杖","0","5","0","2","29.2","0","0","0","0","0","0","0"
"0","0","0","優雅之翠蝶杖","0","105226","0","0","攻撃杖","0","5","0","0","30.8","0","0","0","0","0","4","0"
"0","0","0","黑蛇之魔炎杖","0","105227","0","0","攻撃杖","0","5","0","2.4","34.4","0","0","0","0","0","0","0"
"0","0","0","焰靈法杖","0.8","105251","0","0","回復法杖","0","5","0","0","19","0","24","0","0","1.2","0","0"
"0.4","0","0","神花之聖杖","0.6","105252","0","0","回復杖","0","5","0","0","18.4","0","0","0.4","0","0","2","0"
"0.6","0","0","亞特蘭提斯杖","0.8","105253","0","0","回復杖","0","5","0","0","20","0","24","0","0","0","0","0"
"0.6","0","0","天杖星光天球","0.8","105254","0","0","回復杖","0","5","0","0","22","0","0","0","12","0","0","0"
"0.4","0","0","世界樹枝之杖","0.4","105255","0","0","回復杖","0","5","0","0","25.4","0","0","0","0","1","0","0"
"0.2","0","0","炎鳥杖火束閃焰","0.4","105256","0","0","回復杖","0","5","0","0","30.4","0","0","0","0","0.2","0","0"
"0.8","0","0","白蛇之水聖杖","1","105257","0","0","回復杖","0","5","0","0","27.2","0","0","0","0","0","0","0"
"1.2","0","0","魅影鎧甲","0.8","105281","0","0","軽装鎧","0","5","0.6","0","0","6.4","0","0","20","0","0","0"
"1.2","0","0","九天之鎧","1.2","105282","0","0","軽装鎧","0","5","0","0","0","8.4","0","0","16","0","0","0"
"1.4","0","0","狂怒皇后鎧衣","1","105283","0","0","軽装鎧","0","5","0","0","0","8.8","0","0","16","0","0","0"
"1.2","0","0","閃華舞鎧","1.2","105284","0","0","軽装鎧","0","5","0","0","0","9.6","0","0","0","0","2.4","0"
"1.6","0","0","麗裝靈魂玫瑰","0.4","105285","0","1.8","軽装鎧","0","5","0","0","0","14","0","0","0","0","0","0"
"1.2","0","0","極南天之烈蒼鎧","0.8","105286","0","0","軽装鎧","0","5","0","0","0","16.2","0","0","0","0","0","0"
"0.6","0","0","聖光百合板鎧","1","105287","0","4","軽装鎧","0","5","0","0","0","18.4","0","0","0","0","0","0"
"2","0","0","蒼輝之鎧","1.8","105311","0","0","重装鎧","0","5","0","0","0","0","0","0","24","0","0","0"
"2.2","0","0","聖櫻之鎧","2","105312","0","0","重装鎧","0","5","0","0","0","0","20","0","0","0","0","0"
"2.4","0","0","煌金的王鎧","1.6","105313","0","0","重装鎧","0","5","0","0","0","0","0","0.2","10","0","0","0"
"2.4","0","0","烈風俊鎧","2","105314","0","0","重装鎧","0","5","0","0","0","0","0","0","14","0","0","0"
"1.8","0","0","熾白銀之鏡鎧","2.6","105315","0","0","重装鎧","0","5","0","0","0","0","10","0","20","0","0","0"
"3.2","0","0","極北天之霸焰鎧","1.8","105316","0","0","重装鎧","0","5","0","0","0","0","0","0","15","0","0","0"
"3","0","0","霸王樹之棘針鎧","1.8","105317","0","0","重装鎧","0","5","0","0","0","0","0","0","42","0","0","0"
"0.8","0","2","神盾之衣","0.4","105341","0","0","服","0","5","0","0","0","6.8","0","0","20","0","0","0"
"1.2","0","0","少女之服","2","105342","0","0","服","0","5","0","0","0","0","0","0","32","0","0","0.4"
"1","0","0","鬼焰的鬥衣","0.8","105343","0","2","服","0","5","0","0","0","13","0","0","0","0","0","0"
"1","0","0","極黑冥衣","0.8","105344","0","2.4","服","0","5","0","0","0","13.2","0","0","0","0","0","0"
"1.2","0","1","流蒼裝碧藍迴旋曲","0.4","105345","0","0","服","0","5","0","0","0","13.6","0","0","0","0","0","0"
"1.4","0","0","極東天之碧風裝","1","105346","0","0","服","0","5","0","0","0","12.4","30","0","0","0","0","0"
"1.2","0","0","白霞之純花衣","1","105347","0","2.4","服","0","5","0","0","0","13.6","0","0","0","0","0","0.4"
"1","0","0","純潔的巫女服","1.4","105371","0","0","魔法服","0","5","0.6","0","4","0","0","0","24","0","0","0"
"1","0","0","女帝之袍","1.4","105372","0","0","魔法服","0","5","0","1.6","8.6","0","0","0","0","0","0","0"
"0.8","0","0","魔導王長袍","1.4","105373","0","0","魔法服","0","5","0","2","9.6","0","0","0","0","0","0","0"
"1.2","0","0","爽冰天衣","1.4","105374","0","0","魔法服","0","5","0","0","8.6","0","0","0","16","0","0","0"
"1","0","0","星詠的聖靈衣","1.6","105375","0","0","魔法服","0","5","0","2.6","9.2","0","0","0","0","0","0","0"
"0.8","0","0","極西天之聖導衣","1.8","105376","0","0","魔法服","0","5","0","3","10.4","0","0","0","0","0","0","0"
"1.2","0","0","緋天之鬱金香洋裝","1.8","105377","0","0","魔法服","0","5","0","1.6","12","0","0","0","0","0","0","0"
"1","0","0","星詠之圓盾","0.6","105401","0","0","盾","0","5","0","0","0","10.8","0","0","0","0","0","0.4"
"1.8","0","0","熾白銀之鏡盾","2.8","105402","0","0","盾","0","5","0","0","0","0","0","0","16","0","0","0"
"1.8","0","0","聖圓環天上聖蓮","3.4","105403","0","0","盾","0","5","0","0","0","0","0","0","24","0","0","0"
"1.6","0","0","煉獄脛甲","1.2","105431","0","2","靴","0","5","0","0","0","6","0","0","12","0","0","0"
"0.8","0","0","天翔金靴","0.6","105432","0","0","靴","0","5","0","0","0","14","0","0","0","0","0","0.4"
"1.2","0","0","極翼天之聖靴","3.6","105433","0","0","靴","0","5","0","0","0","0","0","0","20","0","0","0"
"1.2","0","0","血紅寶石高跟鞋","1.8","105462","0","0","魔法靴","0","5","0","0","4.8","0","0","0","12","0.8","0","0"
"1.4","0","0","熾白銀之鏡靴","2.2","105463","0","0","魔法靴","0","5","0","0","5.2","0","0","0","14","0","0","0"
"1.8","0","0","薔薇之驕傲","2.8","105464","0","0","魔法靴","0","5","0","0","5.6","0","0","0","0","0","0","0"
"1","0","0.6","皇家守衛帽子","0.8","105491","0","0","帽子","0","5","0","0","0","12","0","0","0","0","0","0"
"0.6","0","0","忘哭之冠","1","105521","0","0","魔法帽子","0","5","0","1.6","9.6","0","0","0","20","0","0","0"
"1.2","0","0","白祈之聖冠","2","105522","0","0","魔法帽子","0","5","0","0","4.4","0","0","0","0","0","2.4","0"
"1.6","0","0","幸運面紗","1.8","105523","0","0","魔法帽子","0","5","0.4","0","4.6","0","0","0","0","0","0","0"
"1.4","0","0","極翼天之賢聖帽","2","105524","0","0","魔法帽子","0","5","0","0","7.2","0","0","0","0","0","3","0"
"0","0","2","千歲耳環","0","105551","0","2","攻擊配件","0","5","0","0","0","12.8","0","0","14","0","0","0"
"0","0","0","盛怒龍之鍊墜","0","105552","0","2.6","攻撃アクセサリ","0","5","0","0","0","16.8","0","0","0","0","5","0"
"0","0","0","鬥神的荒腕","0","105553","0","4.8","攻撃アクセサリ","0","5","0","0","0","20.4","0","0","0","0","0","0"
"0","0","0","花簪焰火牡丹","0","105554","0","5.6","攻撃アクセサリ","0","5","0","0","0","20.8","0","0","0","0","0","0"
"0","0","0.6","緋龍之爪火戒","0","105555","0","5.8","攻撃アクセサリ","0","5","0","0","0","19.6","0","0","0","0","0","0"
"0","0","0","紅寶石玫瑰項圈","0","105556","0","5.8","攻撃アクセサリ","0","5","0","0","0","21","0","0","10","0","0","0"
"0","0","0","紅鳥之號角胸針","0","105557","0","7.6","攻撃アクセサリ","0","5","0","0","0","22","0","0","0","0","0","0"
"2","0","0","精靈王護石","1.2","105581","0","0","防禦配件","0","5","0","0","0","0","20","0","40","0","0","0"
"2.4","0","0","人魚公主的靈淚","1.6","105582","0","0","防御アクセサリ","0","5","0","0","0","0","0","0","12","0.4","0","0"
"2","0","0","英盾王的手環","2","105583","0","0","防御アクセサリ","0","5","0","0","0","0","0","0.4","0","0","0","0"
"2","0","0","海龍神的髮飾","2.4","105584","0","0","防御アクセサリ","0","5","0","0","0","0","20","0","0","0","0","0"
"2.8","0","0","神盾戒牆之氣息","1.8","105585","0","0","防御アクセサリ","0","5","0","0","0","0","0","0","10","0","0","0"
"1.8","0","0","艾爾芬項圈","2.2","105586","0","0","防御アクセサリ","0","5","0","0","0","0","0","0","12","0","0","0.6"
"2.6","0","0","翠奏之豎琴胸針","2.6","105587","0","0","防御アクセサリ","0","5","0","0","0","0","0","0","0","0","0","0"
"0","0","0","海神耳飾","0","105611","0","0","魔法配件","0","5","0","1.6","15.6","0","0","0.6","0","0","0","0"
"0","0","0","聖獸之祈念","0","105612","0","0","魔法アクセサリ","0","5","0","2","16.8","0","0","0","28","0","0","0"
"0","0","0","睿智手鐲","0","105613","0","0","魔法アクセサリ","0","5","0","2.8","18.4","0","24","0","0","0","0","0"
"0","0","0","細冰姬的蝴蝶結","0","105614","0","0","魔法アクセサリ","0","5","0","3.2","19.6","0","0","0","6","0","0","0"
"0","0","0","深結晶變異水晶","0","105615","0","0","魔法アクセサリ","0","5","0","4","20.2","0","0","0","0","0","0","0"
"0","0","0","混沌無序項圈","0","105616","0","0","魔法アクセサリ","0","5","0","3","20.6","0","0","0","0","0","2","0"
"0","0","0","蒼夜之夜曲胸針","0","105617","0","0","魔法アクセサリ","0","5","0","5","21","0","0","0","0","0","0","0"
"0","0","0","輝光劍雅德瑪斯","0","106011","0","4.2","剣","0","6","0","0","0","38.2","0","0","31","0","0","0"
"0","0","0","巧克力棒劍","0","106012","0","4","剣","0","6","0","0","0","43.2","0","0","15","0","0","0"
"0","0","0","炎天赤日之劍","0","106013","0","3.6","剣","0","6","0","0","0","47","0","0","11","0","0","0"
"0","0","0","紅玉刀緋紅之月","0","106041","0","5.2","刀","0","6","0","0","0","41.2","0","0","0","0","0","0"
"0","0","0","霜淇淋柔刀","0","106042","0","7.4","刀","0","6","0","0","0","43.2","0","0","0","0","0","0"
"0","0","1","薰風花散","0","106043","0","7.8","刀","0","6","0","0","0","43","0","0","0","0","0","0"
"0","0","0","翠風刃翡翠銳鋒","0","106071","0","8.4","短剣","0","6","0","0","0","39.6","0","0","0","0","0","0"
"0","0","0","巧克力香蕉匕首","0","106072","0","3","短剣","0","6","0","0","0","39.8","0","0","50","0","0","0"
"0","0","0","紫霧短劍","0","106073","0","2.4","短剣","0","6","0","0","0","42.4","0","0","0","0","0","1"
"0.4","0","0","蛋白石葬魔拳套","0.8","106101","0","6","拳","0","6","0","0","0","34.8","0","0","0","0","0","0"
"0.4","0","0","泡芙拳套","0","106102","0","0","拳","0","6","0","0","0","45","0","0","0","0","0","0"
"1.2","0","0","砂塵瀑布手甲","0","106103","0","0","拳","0","6","0","0","0","44","0","0","0","0","0","0"
"1","0","0","蒼神弓慈悲藍寶石","2","106131","0","0","弓","0","6","0","0","0","28.8","0","0","0","0","0","0"
"0","0","0","拉糖弓","1.6","106132","0","0","弓","0","6","0","0","0","39","0","0","0","0","0","0"
"0","0","0","白雨之流轉弓","2","106133","0","1.6","弓","0","6","0","0","0","39.2","0","0","0","0","0","0"
"0","0","0","水晶聖尖槍","0.8","106161","0","0","槍","0","6","0","0","0","39.8","0","0","0","0","0","0"
"1.4","0","0","可可長槍","0","106162","0","0","槍","0","6","0","0","0","40","0","0","0","0","0","0"
"0.6","0","0","迅雷一閃之戟","0.6","106163","0","2","槍","0","6","0","0","0","43","0","0","0","0","0","0"
"0","0","0","黃銅的裂戰斧","0","106191","0","0","斧","0","6","0","0","0","43.8","0","0","0","0","0","0"
"0","0","0","可麗餅戰斧","0","106192","0","0","斧","0","6","0","0","0","47","0","0","0","0","0","0"
"0","0","0","極天之光帶斧","0","106193","0","0","斧","0","6","0","0","0","48.6","0","0","0","0","1.8","0"
"0","0","0","黑珍珠的闇獄杖","0","106221","0","0","攻撃杖","0","6","0","5.8","38","0","0","0","0","0","0","0"
"0","0","0","棒棒糖手杖","0","106222","0","0","攻撃杖","0","6","0","6.6","40.4","0","0","0","0","0","0","0"
"0","0","0","月闇之弧月杖","0","106223","0","0","攻撃杖","0","6","0","7.2","42.8","0","0","0","0","0","0","0"
"0.6","0","0","白珍珠的光天杖","0.8","106251","0","0","回復杖","0","6","0","0","29","0","0","0","69","0","0","0"
"1.2","0","0","三色甜筒杖","1.4","106252","0","0","回復杖","0","6","0","0","30","0","0","0","35","0","0","0"
"1.4","0","0","冰雪華晶之杖","1.8","106253","0","0","回復杖","0","6","0","0","28.4","0","0","0","50","0","0","0"
"1.8","0","0","白金煌鱗鎧","1.4","106281","0","0","軽装鎧","0","6","0","0","0","15.6","0","0","0","0","0","0"
"2.6","0","0","巧克力鎧甲","1","106282","0","0","軽装鎧","0","6","0","0","0","15.8","0","0","0","0","0","0"
"1.2","0","0","宵櫻紫鎧","1","106283","0","2","軽装鎧","0","6","0","0","0","24","0","0","0","0","0","0"
"2.8","0","0","純金聖雕重甲","2.2","106311","0","0","重装鎧","0","6","0","0","0","0","0","0","37","0","3","0"
"3","0","0","瑰紅草莓盔甲","2.4","106312","0","0","重装鎧","0","6","0","0","0","0","0","0","32","0","4","0"
"3.2","0","0","櫻花八重鎧","2.4","106313","0","0","重装鎧","0","6","0","0","0","0","0","0","43","0","4","0"
"0.8","0","0","粉紅珊瑚裙","0.8","106341","0","2","服","0","6","0","0","0","22.6","0","0","0","0","0","0"
"1.2","0","0","華麗馬卡龍鎧衣","1.2","106342","0","0","服","0","6","0","0","0","21.8","0","0","0","0","0","0"
"1.4","0","0","薄紅櫻花聖衣","1.2","106343","0","2","服","0","6","0","0","0","22","0","0","0","0","0","0"
"1","0","0","黑瑪瑙祈裝衣","1.4","106371","0","0","魔法服","0","6","0","2","17.4","0","0","0","0","0","0","0"
"2","0","0","魔法鬆餅長袍","2.8","106372","0","0","魔法服","0","6","0","0","9.8","0","0","0","0","0","0","0"
"1.2","0","0","白雪櫻魔裝","1.6","106373","0","0","魔法服","0","6","0","2","20","0","0","0","0","0","0","0"
"2.4","0","0","堇青石盾","2.4","106401","0","0","盾","0","6","0","0","0","7.4","0","0","0","0","0","0"
"2.2","0","0","薄荷巧克力冰鞋","3.6","106431","0","0","靴","0","6","0","0","0","4.8","0","0","0","0","0","0"
"1.6","0","0","月水晶高跟鞋","2.4","106461","0","0","魔法靴","0","6","0","0","8.6","0","0","0","25","0","0","0"
"1.8","0","0","櫻吹雪軍靴","2.6","106462","0","0","魔法靴","0","6","0","0","10","0","0","0","35","0","0","0"
"2.2","0","0","不散櫻寬緣帽","3.8","106491","0","0","帽子","0","6","0","0","0","6.2","0","0","0","0","0","0"
"0.8","0","0","水果塔貝雷帽","0.6","106521","0","0","魔法帽子","0","6","0","2.4","24.4","0","0","0","0","0","0","0"
"0","0","0","神紅戒紅寶石玫瑰","0","106551","0","8","攻撃アクセサリ","0","6","0","0","0","24.8","0","0","19","0","0","0"
"0","0","0","爆米花項鍊","0","106552","0","8.2","攻撃アクセサリ","0","6","0","0","0","27.4","0","0","20","0","0","0"
"0","0","0","獄天耳飾","0","106553","0","8.8","攻撃アクセサリ","0","6","0","0","0","30","0","0","18","0","0","0"
"3","0","0","常青之綠戒","3","106581","0","0","防御アクセサリ","0","6","0","0","0","0","19","0","0","0","0","0"
"3.4","0","0","馬卡龍墜飾","3.2","106582","0","0","防御アクセサリ","0","6","0","0","0","0","0","0","7","0","0","0"
"3.4","0","0","旋風耳飾","3.4","106583","0","0","防御アクセサリ","0","6","0","0","0","0","0","0","22","0","0","0"
"0","0","0","白聖石鑽石之星","0","106611","0","0","魔法アクセサリ","0","6","0","4.8","26.4","0","0","0","0","0","0","0"
"0","0","0","甜甜圈頸環","0","106612","0","0","魔法アクセサリ","0","6","0","7","26.8","0","0","0","0","0","0","0"
"0","0","0","惠雨耳飾","0","106613","0","0","魔法アクセサリ","0","6","0","7.2","28","0","20","0","0","0","0","0"
"0","0","0","櫻花大劍","0","107011","0","3.6","剣","0","7","0","0","0","53.6","0","0","8","0","0","0"
"0","0","0","裸海蝶之刃","0","107012","0","3.2","剣","0","7","0","0","0","56.2","0","0","17","0","0","0"
"0","0","0","狂暴狼牙劍","0","107013","0","2.8","剣","0","7","0","0","0","57.2","0","0","34","0","0","0"
"0","0","0","宵刀影櫻","0","107041","0","8.4","刀","0","7","0","0","0","52","0","0","0","0","0","0"
"1","0","0","虎鯨之劍","0","107042","0","6.2","刀","0","7","0","0","0","51.6","0","0","0","0","0","0"
"0","0","0","鎖鏈狂怒之劍","0","107043","0","6.2","刀","0","7","0","0","0","59.4","0","0","0","0","0","0"
"0","0","0","櫻花匕首","0","107071","0","8","短剣","0","7","0","0","0","50.8","0","0","13","0","0","0"
"0","0","0","鯊牙匕首","0","107072","0","8.2","短剣","0","7","0","0","0","55.6","0","0","0","0","0","0"
"0","0","0","雷鳴龐克匕首","0","107073","0","7","短剣","0","7","0","0","0","59","0","0","0","0","0","0"
"0.8","0","0","櫻花手甲","0","107101","0","0","拳","0","7","0","0","0","49.6","0","0","24","0","0","0"
"1.2","0","0","海龜拳套","1.2","107102","0","0","拳","0","7","0","0","0","47.8","0","0","0","0","0","0"
"0","0","0","喵喵手指虎","0","107103","0","0","拳","0","7","0","0","0","62.4","0","0","0","0","0","0"
"1","0","0","枝垂櫻弓","1","107131","0","0","弓","0","7","0","0","0","46.2","0","0","0","0","0","0"
"0","0","0","小丑魚長弓","1.4","107132","0","3","弓","0","7","0","0","0","51.2","0","0","0","0","0","0"
"0.4","0","0","獵罪之弓","1.2","107133","0","3.4","弓","0","7","0","0","0","52.8","0","0","0","0","0","0"
"0.6","0","0","散櫻颯槍","1.8","107161","0","0","槍","0","7","0","0","0","44.2","0","0","0","0","0","0"
"2","0","0","蟹鉗長槍","0.8","107162","0","0","槍","0","7","0","0","0","45.8","0","0","0","0","0","0"
"1.8","0","0","骷髏哥德之槍","0.8","107163","0","0","槍","0","7","0","0","0","49.4","0","0","0","0","0","0"
"0","0","0","伐櫻斧","0","107191","0","0","斧","0","7","0","0","0","56.2","0","0","0","0","0","0"
"0","0","0","鯨魚戰斧","0","107192","0","0","斧","0","7","0","0","0","54","0","0","51","0","0","0"
"0","0","0","搖滾炫音之斧","0","107193","0","5","斧","0","7","0","0","0","54.6","0","0","48","0","0","0"
"0","0","0","珍櫻杖","0","107221","0","0","攻撃杖","0","7","0","10.4","45.8","0","0","0","0","0","0","0"
"0","0","0","海螺長杖","0","107222","0","0","攻撃杖","0","7","0","9.4","50.4","0","0","0","0","0","0","0"
"0","0","0","掛鎖權杖","0","107223","0","0","攻撃杖","0","7","0","7","55.4","0","0","0","0","0","0","0"
"1.2","0","0","櫻華舞杖","1.8","107251","0","0","回復杖","0","7","0","0","40.2","0","0","0","10","0","0","0"
"1.2","0","0","水母長杖","1.6","107252","0","0","回復杖","0","7","0","0","38.6","0","0","0","64","0","0","0"
"0.8","0","0","龐克公主之杖","1.4","107253","0","0","回復杖","0","7","0","0","42","0","0","0","84","0","0","0"
"2.2","0","0","夏日拾光比基尼盔甲","1.6","107281","0","3.6","軽装鎧","0","7","0","0","0","28","0","0","0","0","0","0"
"2.2","0","0","哥德風褶裙戰甲","1.8","107282","0","4.4","軽装鎧","0","7","0","0","0","29.6","0","0","0","0","0","0"
"2","0","0","純真雪鎧甲","2.6","107283","0","4.4","軽装鎧","0","7","0","0","0","29.8","0","0","0","0","0","0"
"4","0","0","海灘泳圈鎧甲","3.6","107311","0","0","重装鎧","0","7","0","0","0","0","0","0","68","0","4","0"
"4.4","0","0","哥德貞女","4","107312","0","0","重装鎧","0","7","0","0","0","0","0","0","86","0","0","0"
"5.2","0","0","水晶冰鎧甲","4","107313","0","0","重装鎧","0","7","0","0","0","0","0","0","80","0","0","0"
"1.8","0","0","牽牛花夏影浴衣","1.4","107341","0","0","服","0","7","0","0","0","32.8","0","0","0","0","0","0"
"3","0","0","龐克女孩","2.4","107342","0","0","服","0","7","0","0","0","24.8","0","0","0","0","0","0"
"1.6","0","0","白極光禮服","2","107343","0","0","服","0","7","0","0","0","29.8","0","0","64","0","0","0"
"1","0","0","陽傘連身裙","1.4","107371","0","0","魔法服","0","7","0","3.4","33.4","0","0","0","0","0","0","0"
"1.2","0","0","哥德藍玫瑰","1.6","107372","0","0","魔法服","0","7","0","4","33.8","0","0","0","0","0","0","0"
"1.2","0","0","鑽石之塵長袍","1.8","107373","0","0","魔法服","0","7","0","3.6","36.4","0","0","0","0","0","0","0"
"2.4","0","0","扶桑花涼鞋","2.6","107461","0","0","魔法靴","0","7","0","0","16","0","0","0","69","0","0","0"
"2.6","0","0","黑色鉚釘靴","2.8","107462","0","0","魔法靴","0","7","0","0","16.4","0","0","0","75","0","0","0"
"2.6","0","0","冰霜圓柱高跟鞋","3","107463","0","0","魔法靴","0","7","0","0","16.6","0","0","0","92","0","0","0"
"1.2","0","0","向日葵草帽","1.2","107491","0","0","帽子","0","7","0","0","0","36.8","0","0","0","0","0","0"
"1","0","0","黑色扣環帽","1.6","107492","0","0","帽子","0","7","0","0","0","38.8","0","0","0","0","0","0"
"0","0","0","雪花貝雷帽","0","107493","0","0","帽子","0","7","0","0","0","43","0","0","105","0","0","0"
"0","0","0","櫻舞八重簪","0","107551","0","6","攻撃アクセサリ","0","7","0","0","0","42","0","0","0","0","0","0"
"0","0","0","紅寶石扶桑花髮飾","0","107552","0","2.2","攻撃アクセサリ","0","7","0","0","0","45","0","0","18","0","0","0"
"0","0","0","龐克棘刺手環","0","107553","0","3.6","攻撃アクセサリ","0","7","0","0","0","49.4","0","0","0","0","0","0"
"3.8","0","0","櫻花月夜簪","3.8","107581","0","0","防御アクセサリ","0","7","0","0","0","0","0","0","63","0","0","0"
"4.8","0","0","珍珠椰子髮飾","4.8","107582","0","0","防御アクセサリ","0","7","0","0","0","0","0","0","0","0","0","0"
"5.2","0","0","綠寶石哥德風手環","5","107583","0","0","防御アクセサリ","0","7","0","0","0","0","0","0","0","0","0","0"
"0","0","0","仙櫻祝簪","0","107611","0","0","魔法アクセサリ","0","7","0","6","39","0","0","0","0","0","0","0"
"0","0","0","蛋白石貝殼髮飾","1.6","107612","0","0","魔法アクセサリ","0","7","0","0","40.2","0","0","0","0","0","0","0"
"0","0","0","搖滾鎖鍊手環","0","107613","0","0","魔法アクセサリ","0","7","0","3","48.2","0","0","0","0","0","0","0"
"0","0","0","冰輝劍格拉斯之劍","0","108011","0","3.6","剣","0","8","0","0","0","66","0","0","20","0","0","0"
"0","0","0","音界劍大鋼琴劍","0","108012","0","2.4","剣","0","8","0","0","0","70.4","0","0","20","0","0","0"
"0","0","0","綠洲守衛之劍","0","108013","0","0.6","剣","0","8","0","0","0","72.8","0","0","40","0","0","0"
"0","0","0","薔薇帝王之劍","0","108014","0","0.6","剣","0","8","0","0","0","76.4","0","0","40","0","0","0"
"0","0","0","冰雪刀古拉奇短劍","0","108041","0","4.6","刀","0","8","0","0","0","66.8","0","0","8","0","0","0"
"0","0","0","創音刀喀魯託納","0","108042","0","3.2","刀","0","8","0","0","0","71.2","0","0","8","0","0","0"
"0","0","0","流沙舍施爾彎刀","0","108043","0","0.8","刀","0","8","0","0","0","76","0","0","10","0","0","0"
"0","0","0","殘虐薔薇之刃","0","108044","0","0.8","刀","0","8","0","0","0","79.8","0","0","10","0","0","0"
"0","0","0","冰牙斯蒂利亞匕首","0","108071","0","6","短剣","0","8","0","0","0","67","0","0","0","0","0","0"
"0","0","0","刻音刃劈斬劍","0","108072","0","4","短剣","0","8","0","0","0","71.8","0","0","0","0","0","0"
"0","0","0","暗黑沙漠短劍","0","108073","0","1","短剣","0","8","0","0","0","77","0","0","0","0","0","0"
"0","0","0","棘瑰凶刃","0","108074","0","1","短剣","0","8","0","0","0","80.8","0","0","0","0","0","0"
"0","0","0","冰塊拳格拉塞指虎","0","108101","0","0","拳","0","8","0","0","0","70","0","0","0","0","0","0"
"0","0","0","叫鳴拳中提琴拳套","0","108102","0","0","拳","0","8","0","0","0","73.8","0","0","0","0","0","0"
"0","0","0","傳承拳刃","0","108103","0","0","拳","0","8","0","0","0","77.6","0","0","0","0","0","0"
"0","0","0","瑰瓣指虎","0","108104","0","0","拳","0","8","0","0","0","81.2","0","0","0","0","0","0"
"0","0","0","冰聖弓孔格拉席翁","0.8","108131","0","2.8","弓","0","8","0","0","0","64.6","0","0","0","0","0","0"
"0","0","0","巧音弓小鼓弓","0.6","108132","0","2","弓","0","8","0","0","0","69.8","0","0","0","0","0","0"
"0","0","0","東方颶風之弓","0.4","108133","0","0.4","弓","0","8","0","0","0","75.4","0","0","0","0","0","0"
"0","0","0","狂戰士薔薇","0","108134","0","0.8","弓","0","8","0","0","0","81","0","0","0","0","0","0"
"1.2","0","0","冰穿槍暴風雪","0","108161","0","0","槍","0","8","0","0","0","64","0","0","0","0","0","0"
"1","0","0","仁重槍長號矛","0","108162","0","0","槍","0","8","0","0","0","68.8","0","0","0","0","0","0"
"0.4","0","0","風之遺產長矛","0","108163","0","0","槍","0","8","0","0","0","75.6","0","0","0","0","0","0"
"0.4","0","0","花冠長槍","0","108164","0","0","槍","0","8","0","0","0","79.2","0","0","0","0","0","0"
