442459d95c6f2a4beed36d3e319b74b791460a42d9fd91d7513232d5ffba5c37,b86cb265bf0cebe384b691395e83bc3596b225b977bd84d451a2f05761675d0b,f7dd0afae5c4ed583a4e4c30266e7cc0e19e3a2c57677133d46cd68bac303ce7,a32cba6e513476acb528b732114c200445e50ee76ad2da09358f3a36893f893a,d2bd891c7f16d2090bbbee2f9e50791d2ef57cd1ef8bb35b5e764c3b0ee08635,be14d63cf675c9fc25f8913ddbedcc3c84f24399296cce3c07fc528ab2f0b830,fb43c49ee3d513156d6cb644edbe0bdd7d1b2cf1e02af0f070f2baf7b9ed760b,e4ddeb1bdf10f6d16cbba3884ea4b91b6147f8d2407c41bd81872b7332d3e8d8,63b6f2c31b3d9bb72085622753b113855c309c7f887a01be80a04d6c1c0a33b2,4dc80e8b966d69f0fb4ac3161e7926f927a0190190bdd9671aad5f5a697cc8a8,214e16e5e2649e98ccfb5ffa63ed38498cbb20f309ffafd8af2c41e2a5cf01fa,35b63435487499476cf9a101dcba8ec3deede42fb9fdbeebc467964fa8dcc6f6,9821b800b0248f9d7ad2cc0af82a4e04ce14c35fb0815e252ee4b7eeee9aade5,a14f4c28ea849ade03583101b4a1ee07d78cac68714b554218542145739e7092,f1589b932ad1517ee6755189a8e8ac25ab535d8efe4d1d34120f9f635425923e,48074cdb2c6af07367feed22de72c8d8dcccea492dc66725a5b6cec7e443b159,0609f2f491e9598eeecf34f7b7277619e4b1fa32805ec450fb1bc658b48e24e0,3c85f238e1c4046dbdcfd4708d5677f808f4d391dcb47fce6d36b9d01ad709cc,ed5829b8ed0be8eac6ff972aab4ede40746439403fd09f03d49292e47bacd298,9d1bd007e1ff1300dd323fd53f4c9480b16f36cec1ef2de5499e00e3ec7ac4cd,fb29bb357ad794a4cd6c23caaf823b6d82755d660ff2447956473c0175e7d536,65cbdc132f7b92b2531070c30930c9e50d1b92352583bd92dc23d330651da414,c89be04067f75ebc38d66267b4372d6cbfb8a70fb60347ff7d3424a95e696f62,bfd96acc45b54bde05773f0552b92d8777e8012f1ddf2511005abe13428bd6cd,5d45c0b8ed92e24effeaed047030aaaccbdcfdcf5b0514ff21b1145a538286b6,868973c2d4ac2fd8e1bf0dfb5871d4833be0fb600dc05318c4d781aa6b6505ec,effb61b59648650f58f32b451a8238e7b8bebdf0064276c317f39979a881eced,8d3b6da7b96739706e1bf61552cc5ddcbcd29600987661f3a796215f67b8e7ff
"100601","100801","0","100601","100601","100601","100601","123701","0","100202","1008006","6","100304","1008","127201","100601","128501","0","100302","1","100003","101401","14","90","0","127201","50","2025/07/01 16:00:00"
"100701","103601","0","100701","100701","100701","100701","106001","14","100202","1008007","7","100101","1008","118501","100702","101801","0","100205","1","100003","106601","13","90","0","106601","50","2025/07/01 16:00:00"
"100801","100801","0","100801","100801","100801","100801","123501","14","100303","1008008","8","100102","1008","129001","100802","104601","0","100101","1","100003","100501","13","90","0","104601","50","2025/07/01 16:00:00"
"100902","129001","0","100901","100901","100901","100901","126101","14","100202","1008009","9","100303","1008","123001","100902","103401","20","100302","1","100003","103301","13","90","0","126101","50","2025/07/01 16:00:00"
"101006","123001","0","101004","101005","101005","101001","112101","1","100302","1008010","10","100102","1008","108801","101002","111201","26","100101","2","100003","127001","8","90","0","127001","50","2025/07/01 16:00:00"
"101106","118601","0","101102","101102","101102","101101","105501","2","100202","1008011","11","100303","1008","112201","101105","108901","27","100302","2","100003","100701","9","90","0","105501","50","2025/07/01 16:00:00"
"101206","129001","0","101204","101202","101202","101201","101301","3","100202","1008012","12","100101","1008","180601","101205","110301","28","100205","2","100003","100501","10","90","0","180601","50","2025/07/01 16:00:00"
"101306","129001","0","101305","101305","101304","101301","110301","29","100302","1008013","13","100102","1008","123001","101306","117301","0","100101","2","100003","120001","11","90","0","110301","50","2025/07/02 16:00:00"
"101406","123001","0","101405","101402","101405","101401","126101","30","100203","1008014","14","100303","1008","110301","101404","120001","0","100307","2","100003","108901","12","90","0","123001","50","2025/07/02 16:00:00"
"101501","101101","0","101502","101502","101502","101501","100501","22","100202","1008015","15","100101","1008","104901","101501","108901","0","100205","2","100003","100701","4","90","0","100501","50","2025/07/02 16:00:00"
"111602","100801","0","111602","111602","111606","121601","123001","24","100302","1008016","16","100101","1008","129001","111606","105401","0","100305","3","100003","100701","6","90","0","100701","50","2025/07/03 16:00:00"
"111706","129001","0","111702","111702","111705","121701","123301","25","100203","1008017","17","100101","1008","101801","111702","100501","0","100303","3","100003","108901","7","90","0","129001","50","2025/07/03 16:00:00"
"111806","118601","0","111805","111802","111801","121801","101101","0","100203","1008018","18","100101","1008","100801","111802","120001","0","100302","3","100003","100701","19","90","0","118601","50","2025/07/03 16:00:00"
"100101","117601","0","100101","100101","100101","100101","123701","0","100203","1009001","1","100305","1009","121401","100101","115701","0","100303","1","100003","113901","13","90","0","113901","50","2025/08/01 16:00:00"
"100201","117901","0","100201","100201","100201","100201","124801","0","100203","1009002","2","100101","1009","123501","100201","127901","0","100205","1","100003","116301","14","90","0","116301","50","2025/08/01 16:00:00"
"100301","108301","0","100301","100301","100301","100301","117201","0","100304","1009003","3","100102","1009","124501","100301","111301","0","100101","1","100003","119901","13","90","0","119901","50","2025/08/01 16:00:00"
"100401","100801","0","100401","100401","100401","100401","126101","0","100202","1009004","4","100304","1009","180501","100401","103401","0","100302","1","100003","127001","14","90","0","103401","50","2025/08/01 16:00:00"
"100502","118501","0","100501","100501","100501","100501","112201","0","100303","1009005","5","100102","1009","123001","100502","103401","0","100101","1","100003","100701","13","90","0","112201","50","2025/08/01 16:00:00"
"100602","123001","0","100601","100601","100601","100601","103401","0","100202","1009006","6","100304","1009","105501","100601","106601","0","100302","1","100003","105201","14","90","0","105501","50","2025/08/01 16:00:00"
"100701","110301","0","100701","100701","100701","100701","126101","14","100202","1009007","7","100101","1009","129701","100702","105301","0","100205","1","100003","120001","13","90","0","105301","50","2025/08/01 16:00:00"
"100801","100201","0","100801","100801","100801","100801","105501","14","100303","1009008","8","100102","1009","123001","100802","100501","0","100101","1","100003","108901","13","90","0","100501","50","2025/08/01 16:00:00"
"100902","129001","0","100901","100901","100902","100901","130201","14","100202","1009009","9","100303","1009","110301","100901","106601","20","100302","1","100003","106501","13","90","0","130201","50","2025/08/01 16:00:00"
"101005","111401","0","101002","101005","101005","101001","124101","1","100302","1009010","10","100102","1009","100901","101002","103401","26","100101","2","100003","123301","8","90","0","123301","50","2025/08/01 16:00:00"
"101102","101201","0","101104","101101","101105","101101","180601","2","100202","1009011","11","100303","1009","106001","101101","110301","27","100302","2","100003","103301","9","90","0","103301","50","2025/08/01 16:00:00"
"101205","126101","0","101205","101202","101205","101201","120001","3","100202","1009012","12","100101","1009","104901","101201","180401","28","100205","2","100003","108901","10","90","0","108901","50","2025/08/01 16:00:00"
"101304","108301","0","101305","101302","101305","101301","113401","29","100302","1009013","13","100102","1009","123501","101305","126701","0","100101","2","100003","104601","11","90","0","113401","50","2025/08/02 16:00:00"
"101402","100801","0","101402","101405","101406","101401","133601","30","100203","1009014","14","100303","1009","129001","101406","103401","0","100307","2","100003","120001","12","90","0","129001","50","2025/08/02 16:00:00"
"101502","101001","0","101502","101502","101505","101501","124501","22","100202","1009015","15","100101","1009","101201","101502","106601","0","100205","2","100003","100701","4","90","0","124501","50","2025/08/02 16:00:00"
"111604","110301","0","111604","111605","111602","121601","103401","24","100302","1009016","16","100101","1009","100901","111602","109001","0","100305","3","100003","114701","6","90","0","114701","50","2025/08/03 16:00:00"
"111701","101101","0","111702","111702","111705","121701","120001","25","100203","1009017","17","100101","1009","104901","111701","100501","0","100303","3","100003","108901","7","90","0","120001","50","2025/08/03 16:00:00"
"111806","118601","0","111802","111802","111801","121801","101101","0","100203","1009018","18","100101","1009","123001","111806","103401","0","100302","3","100003","100701","19","90","0","118601","50","2025/08/03 16:00:00"
"100101","107701","0","100101","100101","100101","100101","122901","0","100203","1010001","1","100305","1010","126601","100101","108501","0","100303","1","100003","121901","13","90","0","121901","50","2025/09/01 16:00:00"
"100201","127201","0","100201","100201","100201","100201","101501","0","100203","1010002","2","100101","1010","104001","100201","122601","0","100205","1","100003","103301","14","90","0","103301","50","2025/09/01 16:00:00"
"100301","108301","0","100301","100301","100301","100301","123501","0","100304","1010003","3","100102","1010","100201","100301","109101","0","100101","1","100003","111301","13","90","0","111301","50","2025/09/01 16:00:00"
"100402","118501","0","100401","100401","100401","100401","106301","0","100202","1010004","4","100304","1010","134001","100402","105901","0","100302","1","100003","105201","14","90","0","105901","50","2025/09/01 16:00:00"
"100501","111001","0","100501","100501","100501","100501","112201","0","100303","1010005","5","100102","1010","100801","100501","102801","0","100101","1","100003","103001","13","90","0","103001","50","2025/09/01 16:00:00"
"100601","111001","0","100601","100601","100601","100601","121301","0","100202","1010006","6","100304","1010","118001","100601","124801","0","100302","1","100003","104901","14","90","0","118001","50","2025/09/01 16:00:00"
"100701","108501","0","100701","100701","100701","100701","108901","14","100202","1010007","7","100101","1010","105801","100701","109501","0","100205","1","100003","104501","13","90","0","105801","50","2025/09/01 16:00:00"
"100802","129701","0","100801","100801","100801","100801","103401","14","100303","1010008","8","100102","1010","105501","100801","100501","0","100101","1","100003","102901","13","90","0","100501","50","2025/09/01 16:00:00"
"100901","100801","0","100901","100901","100902","100901","123001","14","100202","1010009","9","100303","1010","129001","100902","112201","20","100302","1","100003","101401","13","90","0","123001","50","2025/09/01 16:00:00"
"101004","112201","0","101002","101005","101002","101001","103401","1","100302","1010010","10","100102","1010","117301","101005","106601","26","100101","2","100003","120001","8","90","0","106601","50","2025/09/01 16:00:00"
"101101","106001","0","101102","101105","101106","101101","130101","2","100202","1010011","11","100303","1010","110301","101104","105501","27","100302","2","100003","122801","9","90","0","130101","50","2025/09/01 16:00:00"
"101206","123001","0","101202","101205","101202","101201","103401","3","100202","1010012","12","100101","1010","101101","101201","108901","28","100205","2","100003","127001","10","90","0","127001","50","2025/09/01 16:00:00"
"101305","124501","0","101305","101305","101305","101301","112701","29","100302","1010013","13","100102","1010","113401","101305","128801","0","100101","2","100003","124901","11","90","0","112701","50","2025/09/02 16:00:00"
"101405","111401","0","101402","101402","101405","101401","124101","30","100203","1010014","14","100303","1010","100901","101402","103401","0","100307","2","100003","106601","12","90","0","100901","50","2025/09/02 16:00:00"
"101502","100801","0","101502","101502","101505","101501","126101","22","100202","1010015","15","100101","1010","101101","101501","100501","0","100205","2","100003","100701","4","90","0","126101","50","2025/09/02 16:00:00"
"111606","129001","0","111605","111602","111605","121601","117501","24","100302","1010016","16","100101","1010","123501","111605","126101","0","100305","3","100003","104501","6","90","0","104501","50","2025/09/03 16:00:00"
"111705","125401","0","111705","111702","111705","121701","126601","25","100203","1010017","17","100101","1010","124501","111705","117301","0","100303","3","100003","108901","7","90","0","125401","50","2025/09/03 16:00:00"
"111806","118601","0","111802","111802","111804","121801","112201","0","100203","1010018","18","100101","1010","108301","111804","101801","0","100302","3","100003","100701","19","90","0","118601","50","2025/09/03 16:00:00"
"100101","106001","0","100101","100101","100101","100101","102801","0","100203","1011001","1","100305","1011","102601","100101","110801","0","100303","1","100003","100501","13","90","0","100501","50","2025/10/01 16:00:00"
"100201","101301","0","100201","100201","100201","100201","131801","0","100203","1011002","2","100101","1011","101801","100201","105101","0","100205","1","100003","104701","14","90","0","104701","50","2025/10/01 16:00:00"
"100301","118201","0","100301","100301","100301","100301","127701","0","100304","1011003","3","100102","1011","127801","100301","130101","0","100101","1","100003","105401","13","90","0","105401","50","2025/10/01 16:00:00"
"100401","109301","0","100401","100401","100401","100401","123801","0","100202","1011004","4","100304","1011","123301","100401","114501","0","100302","1","100003","100701","14","90","0","123301","50","2025/10/01 16:00:00"
"100501","105001","0","100502","100501","100501","100501","103401","0","100303","1011005","5","100102","1011","101801","100501","130201","0","100101","1","100003","122801","13","90","0","130201","50","2025/10/01 16:00:00"
"100601","100201","0","100601","100601","100601","100601","101101","0","100202","1011006","6","100304","1011","101201","100601","103401","0","100302","1","100003","108901","14","90","0","101101","50","2025/10/01 16:00:00"
"100701","111001","0","100701","100701","100701","100701","118001","14","100202","1011007","7","100101","1011","118501","100702","112201","0","100205","1","100003","101401","13","90","0","118501","50","2025/10/01 16:00:00"
"100802","118501","0","100801","100802","100801","100801","105101","14","100303","1011008","8","100102","1011","106901","100802","103101","0","100101","1","100003","130001","13","90","0","130001","50","2025/10/01 16:00:00"
"100901","106001","0","100901","100901","100901","100901","180301","14","100202","1011009","9","100303","1011","110301","100901","105401","20","100302","1","100003","128801","13","90","0","180301","50","2025/10/01 16:00:00"
"101005","121501","0","101006","101002","101005","101001","123501","1","100302","1011010","10","100102","1011","108201","101004","129701","26","100101","2","100003","106601","8","90","0","121501","50","2025/10/01 16:00:00"
"101105","126101","0","101102","101105","101105","101101","124801","2","100202","1011011","11","100303","1011","133601","101106","105301","27","100302","2","100003","120001","9","90","0","133601","50","2025/10/01 16:00:00"
"101205","111001","0","101204","101201","101205","101201","121301","3","100202","1011012","12","100101","1011","118001","101205","112301","28","100205","2","100003","104901","10","90","0","112301","50","2025/10/01 16:00:00"
"101301","101101","0","101302","101302","101302","101301","102801","29","100302","1011013","13","100102","1011","134701","101306","106601","0","100101","2","100003","100501","11","90","0","134701","50","2025/10/02 16:00:00"
"101401","101301","0","101405","101405","101406","101401","130701","30","100203","1011014","14","100303","1011","110301","101404","117301","0","100307","2","100003","127001","12","90","0","130701","50","2025/10/02 16:00:00"
"101506","123001","0","101502","101502","101502","101501","103401","22","100202","1011015","15","100101","1011","105501","101502","106601","0","100205","2","100003","105201","4","90","0","105501","50","2025/10/02 16:00:00"
"111606","129001","0","111602","111602","111605","121601","126001","24","100302","1011016","16","100101","1011","110301","111604","106601","0","100305","3","100003","106501","6","90","0","106501","50","2025/10/03 16:00:00"
"111706","129001","0","111706","111702","111704","121701","112201","25","100203","1011017","17","100101","1011","123001","111706","129601","0","100303","3","100003","108901","7","90","0","129601","50","2025/10/03 16:00:00"
"111806","118601","0","111805","111806","111805","121801","123301","0","100203","1011018","18","100101","1011","101801","111802","180401","0","100302","3","100003","133101","19","90","0","118601","50","2025/10/03 16:00:00"
"100101","101101","0","100101","100101","100101","100101","104601","0","100203","1012001","1","100305","1012","105301","100101","100401","0","100303","1","100003","100101","13","90","0","100101","50","2025/11/01 16:00:00"
"100201","101601","0","100201","100201","100201","100201","115901","0","100203","1012002","2","100101","1012","105401","100201","101701","0","100205","1","100003","100701","14","90","0","100701","50","2025/11/01 16:00:00"
"100301","102501","0","100301","100301","100301","100301","102201","0","100304","1012003","3","100102","1012","101801","100301","104301","0","100101","1","100003","114501","13","90","0","114501","50","2025/11/01 16:00:00"
"100401","101101","0","100401","100401","100401","100401","100501","0","100202","1012004","4","100304","1012","104901","100401","108901","0","100302","1","100003","100701","14","90","0","104901","50","2025/11/01 16:00:00"
"100501","106001","0","100501","100501","100501","100501","110301","0","100303","1012005","5","100102","1012","108201","100501","105401","0","100101","1","100003","105801","13","90","0","105401","50","2025/11/01 16:00:00"
"100601","100201","0","100602","100601","100601","100601","103401","0","100202","1012006","6","100304","1012","123001","100602","133101","0","100302","1","100003","105201","14","90","0","100201","50","2025/11/01 16:00:00"
"100701","101201","0","100701","100701","100701","100701","126101","14","100202","1012007","7","100101","1012","112201","100701","100501","0","100205","1","100003","108901","13","90","0","101201","50","2025/11/01 16:00:00"
"100801","111001","0","100801","100801","100801","100801","117501","14","100303","1012008","8","100102","1012","100801","100801","105501","0","100101","1","100003","105301","13","90","0","117501","50","2025/11/01 16:00:00"
"100901","108301","0","100901","100901","100901","100901","180601","14","100202","1012009","9","100303","1012","100801","100901","101101","20","100302","1","100003","103401","13","90","0","108301","50","2025/11/01 16:00:00"
"101006","123001","0","101002","101002","101005","101001","121101","1","100302","1012010","10","100102","1012","112201","101004","105501","26","100101","2","100003","100701","8","90","0","121101","50","2025/11/01 16:00:00"
"101106","129001","0","101106","101102","101106","101101","129701","2","100202","1012011","11","100303","1012","106001","101101","130201","27","100302","2","100003","104501","9","90","0","130201","50","2025/11/01 16:00:00"
"101205","124501","0","101205","101205","101205","101201","112701","3","100202","1012012","12","100101","1012","113401","101205","119201","28","100205","2","100003","128801","10","90","0","112701","50","2025/11/01 16:00:00"
"101306","129001","0","101305","101302","101302","101301","101801","29","100302","1012013","13","100102","1012","112201","101304","120001","0","100101","2","100003","100501","11","90","0","100501","50","2025/11/02 16:00:00"
"101405","124801","0","101402","101405","101402","101401","106601","30","100203","1012014","14","100303","1012","180301","101405","105401","0","100307","2","100003","120001","12","90","0","180301","50","2025/11/02 16:00:00"
"101505","123501","0","101502","101501","101505","101501","124101","22","100202","1012015","15","100101","1012","100901","101502","103401","0","100205","2","100003","103301","4","90","0","103301","50","2025/11/02 16:00:00"
"111606","129001","0","111606","111602","111604","121601","110301","24","100302","1012016","16","100101","1012","101801","111602","129601","0","100305","3","100003","106601","6","90","0","129601","50","2025/11/03 16:00:00"
"111704","110301","0","111702","111705","111704","121701","109001","25","100203","1012017","17","100101","1012","111701","111704","106501","0","100303","3","100003","114701","7","90","0","111701","50","2025/11/03 16:00:00"
"111806","118601","0","111802","111802","111802","121801","103401","0","100203","1012018","18","100101","1012","105501","111802","108901","0","100302","3","100003","100701","19","90","0","118601","50","2025/11/03 16:00:00"
"100101","100201","0","100101","100101","100101","100101","126001","0","100203","1013001","1","100305","1013","105901","100101","102001","0","100303","1","100003","102901","13","90","0","102901","50","2025/12/01 16:00:00"
"100201","106701","0","100201","100201","100201","100201","106801","0","100203","1013002","2","100101","1013","106901","100201","129701","0","100205","1","100003","104501","14","90","0","104501","50","2025/12/01 16:00:00"
"100301","118501","0","100301","100301","100301","100301","123001","0","100304","1013003","3","100102","1013","134001","100301","106301","0","100101","1","100003","134701","13","90","0","134701","50","2025/12/01 16:00:00"
"100401","101001","0","100401","100401","100401","100401","102801","0","100202","1013004","4","100304","1013","100601","100401","104401","0","100302","1","100003","100701","14","90","0","104401","50","2025/12/01 16:00:00"
"100502","129001","0","100501","100501","100501","100501","117501","0","100303","1013005","5","100102","1013","101201","100501","103401","0","100101","1","100003","127001","13","90","0","101201","50","2025/12/01 16:00:00"
"100601","100801","0","100601","100601","100602","100601","123001","0","100202","1013006","6","100304","1013","118001","100601","123701","0","100302","1","100003","101401","14","90","0","100801","50","2025/12/01 16:00:00"
"100701","101001","0","100701","100701","100701","100701","112101","14","100202","1013007","7","100101","1013","112201","100701","102201","0","100205","1","100003","105201","13","90","0","102201","50","2025/12/01 16:00:00"
"100801","111001","0","100801","100801","100801","100801","112701","14","100303","1013008","8","100102","1013","101101","100801","106601","0","100101","1","100003","124901","13","90","0","112701","50","2025/12/01 16:00:00"
"100901","105001","0","100901","100901","100901","100901","104801","14","100202","1013009","9","100303","1013","101801","100901","103401","20","100302","1","100003","100701","13","90","0","101801","50","2025/12/01 16:00:00"
"101001","106001","0","101002","101002","101005","101001","180301","1","100302","1013010","10","100102","1013","110301","101004","106601","26","100101","2","100003","105401","8","90","0","180301","50","2025/12/01 16:00:00"
"101106","129001","0","101102","101102","101102","101101","105501","2","100202","1013011","11","100303","1013","118501","101106","103401","27","100302","2","100003","100501","9","90","0","118501","50","2025/12/01 16:00:00"
"101206","132301","0","101202","101202","101205","101201","130901","3","100202","1013012","12","100101","1013","123001","101206","104501","28","100205","2","100003","100701","10","90","0","132301","50","2025/12/01 16:00:00"
"101305","180601","0","101306","101302","101305","101301","124801","29","100302","1013013","13","100102","1013","124501","101305","134901","0","100101","2","100003","106501","11","90","0","134901","50","2025/12/02 16:00:00"
"101402","104001","0","101406","101405","101404","101401","110301","30","100203","1013014","14","100303","1013","105001","101402","129601","0","100307","2","100003","124201","12","90","0","105001","50","2025/12/02 16:00:00"
"101502","100201","0","101505","101506","101502","101501","103401","22","100202","1013015","15","100101","1013","123001","101506","128801","0","100205","2","100003","133101","4","90","0","133101","50","2025/12/02 16:00:00"
"111604","110301","0","111605","111604","111601","121601","107501","24","100302","1013016","16","100101","1013","111701","111604","120001","0","100305","3","100003","109001","6","90","0","107501","50","2025/12/03 16:00:00"
"111705","121301","0","111705","111705","111705","121701","126601","25","100203","1013017","17","100101","1013","112301","111704","117301","0","100303","3","100003","114701","7","90","0","112301","50","2025/12/03 16:00:00"
"111806","118601","0","111802","111802","111806","121801","135001","0","100203","1013018","18","100101","1013","100801","111802","101801","0","100302","3","100003","108901","19","90","0","118601","50","2025/12/03 16:00:00"
"100101","102201","0","100101","100101","100101","100101","126101","0","100203","1014001","1","100305","1014","100601","100101","126001","0","100303","1","100003","104701","13","90","0","104701","50","2026/01/01 16:00:00"
"100201","118101","0","100201","100201","100201","100201","103001","0","100203","1014002","2","100101","1014","133601","100201","100301","0","100205","1","100003","105401","14","90","0","105401","50","2026/01/01 16:00:00"
"100301","103801","0","100301","100301","100301","100301","125801","0","100304","1014003","3","100102","1014","102601","100301","103701","0","100101","1","100003","106101","13","90","0","106101","50","2026/01/01 16:00:00"
"100401","107701","0","100401","100402","100401","100401","180901","0","100202","1014004","4","100304","1014","134701","100402","109101","0","100302","1","100003","135101","14","90","0","109101","50","2026/01/01 16:00:00"
"100501","111001","0","100501","100501","100501","100501","126001","0","100303","1014005","5","100102","1014","110301","100501","103401","0","100101","1","100003","127001","13","90","0","110301","50","2026/01/01 16:00:00"
"100601","100801","0","100601","100601","100601","100601","123701","0","100202","1014006","6","100304","1014","105001","100601","102801","0","100302","1","100003","100701","14","90","0","123701","50","2026/01/01 16:00:00"
"100701","180601","0","100701","100701","100701","100701","126101","14","100202","1014007","7","100101","1014","118201","100701","105601","0","100205","1","100003","114701","13","90","0","126101","50","2026/01/01 16:00:00"
"100801","111401","0","100801","100802","100801","100801","117501","14","100303","1014008","8","100102","1014","101101","100801","130901","0","100101","1","100003","134901","13","90","0","111401","50","2026/01/01 16:00:00"
"100901","104001","0","100901","100901","100901","100901","110301","14","100202","1014009","9","100303","1014","106901","100902","117301","20","100302","1","100003","105401","13","90","0","117301","50","2026/01/01 16:00:00"
"101002","101201","0","101002","101005","101002","101001","105501","1","100302","1014010","10","100102","1014","123001","101006","103401","26","100101","2","100003","128301","8","90","0","103401","50","2026/01/01 16:00:00"
"101104","110301","0","101102","101105","101101","101101","103301","2","100202","1014011","11","100303","1014","133601","101106","106601","27","100302","2","100003","128801","9","90","0","133601","50","2026/01/01 16:00:00"
"101205","111001","0","101205","101202","101206","101201","181101","3","100202","1014012","12","100101","1014","118001","101205","124801","28","100205","2","100003","102101","10","90","0","181101","50","2026/01/01 16:00:00"
"101306","129001","0","101302","101305","101306","101301","129601","29","100302","1014013","13","100102","1014","112201","101304","105401","0","100101","2","100003","120001","11","90","0","129601","50","2026/01/02 16:00:00"
"101405","124501","0","101405","101405","101405","101401","113401","30","100203","1014014","14","100303","1014","123501","101405","112701","0","100307","2","100003","128801","12","90","0","112701","50","2026/01/02 16:00:00"
"101502","100801","0","101504","101502","101505","101501","118001","22","100202","1014015","15","100101","1014","118501","101506","112201","0","100205","2","100003","101401","4","90","0","118001","50","2026/01/02 16:00:00"
"111606","135001","0","111602","111602","111602","121601","105501","24","100302","1014016","16","100101","1014","110301","111604","100501","0","100305","3","100003","108901","6","90","0","105501","50","2026/01/03 16:00:00"
"111706","129001","0","111702","111702","111705","121701","123501","25","100203","1014017","17","100101","1014","123001","111706","106601","0","100303","3","100003","100701","7","90","0","100701","50","2026/01/03 16:00:00"
"111806","118601","0","111802","111805","111806","121801","129601","0","100203","1014018","18","100101","1014","101801","111802","103401","0","100302","3","100003","120001","19","90","0","118601","50","2026/01/03 16:00:00"
"100101","112001","0","100101","100101","100101","100101","106401","0","100203","1015001","1","100305","1015","107601","100101","107501","0","100303","1","100003","111901","13","90","0","111901","50","2026/02/01 16:00:00"
"100201","128901","0","100201","100201","100201","100201","105901","0","100203","1015002","2","100101","1015","125301","100201","100301","0","100205","1","100003","108901","14","90","0","108901","50","2026/02/01 16:00:00"
"100301","108801","0","100301","100301","100301","100301","100101","0","100304","1015003","3","100102","1015","181201","100301","108701","0","100101","1","100003","105801","13","90","0","105801","50","2026/02/01 16:00:00"
"100401","101201","0","100401","100401","100401","100401","100901","0","100202","1015004","4","100304","1015","101601","100401","100301","0","100302","1","100003","114701","14","90","0","101601","50","2026/02/01 16:00:00"
"100501","108301","0","100501","100501","100501","100501","180601","0","100303","1015005","5","100102","1015","100801","100501","101101","0","100101","1","100003","103401","13","90","0","108301","50","2026/02/01 16:00:00"
"100602","129001","0","100601","100601","100601","100601","126101","0","100202","1015006","6","100304","1015","123001","100602","103401","0","100302","1","100003","103301","14","90","0","103301","50","2026/02/01 16:00:00"
"100702","130001","0","100701","100701","100701","100701","104501","14","100202","1015007","7","100101","1015","104701","100701","100701","0","100205","1","100003","105201","13","90","0","105201","50","2026/02/01 16:00:00"
"100801","111401","0","100801","100801","100801","100801","110301","14","100303","1015008","8","100102","1015","101101","100801","123301","0","100101","1","100003","102901","13","90","0","110301","50","2026/02/01 16:00:00"
"100901","103601","0","100901","100901","100901","100901","100901","14","100202","1015009","9","100303","1015","110301","100901","180301","20","100302","1","100003","105401","13","90","0","180301","50","2026/02/01 16:00:00"
"101006","135001","0","101005","101005","101005","101001","113401","1","100302","1015010","10","100102","1015","124501","101005","112701","26","100101","2","100003","119201","8","90","0","124501","50","2026/02/01 16:00:00"
"101102","101801","0","101102","101102","101106","101101","137101","2","100202","1015011","11","100303","1015","108201","101104","106601","27","100302","2","100003","104501","9","90","0","137101","50","2026/02/01 16:00:00"
"101201","106001","0","101202","101205","101205","101201","123501","3","100202","1015012","12","100101","1015","123001","101206","103401","28","100205","2","100003","114701","10","90","0","106001","50","2026/02/01 16:00:00"
"101306","129001","0","101302","101302","101305","101301","126101","29","100302","1015013","13","100102","1015","101101","101301","100501","0","100101","2","100003","100701","11","90","0","126101","50","2026/02/02 16:00:00"
"101402","100801","0","101404","101402","101401","101401","107501","30","100203","1015014","14","100303","1015","112201","101404","117101","0","100307","2","100003","100701","12","90","0","117101","50","2026/02/02 16:00:00"
"101504","112201","0","101505","101504","101504","101501","111701","22","100202","1015015","15","100101","1015","123501","101505","128801","0","100205","2","100003","109001","4","90","0","111701","50","2026/02/02 16:00:00"
"111602","100801","0","111605","111605","111602","121601","105501","24","100302","1015016","16","100101","1015","135001","111606","130901","0","100305","3","100003","127001","6","90","0","130901","50","2026/02/03 16:00:00"
"111706","129001","0","111702","111702","111704","121701","111601","25","100203","1015017","17","100101","1015","112201","111704","103401","0","100303","3","100003","108901","7","90","0","111601","50","2026/02/03 16:00:00"
"111806","118601","0","111806","111806","111804","121801","112201","0","100203","1015018","18","100101","1015","123001","111806","135401","0","100302","3","100003","135101","19","90","0","118601","50","2026/02/03 16:00:00"
"100101","101201","0","100101","100101","100101","100101","101401","0","100203","1016001","1","100305","1016","101301","100101","100901","0","100303","1","100003","100701","13","90","0","100701","50","2026/03/01 16:00:00"
"100201","100801","0","100201","100201","100201","100201","102501","0","100203","1016002","2","100101","1016","101001","100201","101801","0","100205","1","100003","101601","14","90","0","101601","50","2026/03/01 16:00:00"
"100301","102201","0","100301","100301","100301","100301","102001","0","100304","1016003","3","100102","1016","100601","100301","102101","0","100101","1","100003","102301","13","90","0","102301","50","2026/03/01 16:00:00"
"100401","101201","0","100401","100401","100401","100401","110301","0","100202","1016004","4","100304","1016","108201","100401","100301","0","100302","1","100003","105801","14","90","0","108201","50","2026/03/01 16:00:00"
"100501","100801","0","100501","100501","100501","100501","123701","0","100303","1016005","5","100102","1016","127201","100501","122101","0","100101","1","100003","101401","13","90","0","100801","50","2026/03/01 16:00:00"
"100601","100801","0","100601","100601","100601","100601","126101","0","100202","1016006","6","100304","1016","105901","100601","103401","0","100302","1","100003","127001","14","90","0","127001","50","2026/03/01 16:00:00"
