51a0a48c99c8ff0008114caea1b1420f3ff0be2fce92a98c8ad0f14b2e3b591f,51d0aebe4f827a9111f34877eb06be792873a24f6b17158fb2413d9110df1579,c7086220cef897510442b34cfef04be03c74a519b52cd3a1430eb4335db33827,9aa8824e4f9dbfac116b8fc56aff223e10fc9eed373ac1d1517bd65c4568a707,a6dca9150c931d6f75db45a16eeb3bfc6b9b1fd8184abeb16e56ee13ada87545,b6832ccfecf229b9d19cedb31daf4367883190130eac9de279617997f3a63fbb,b43e8d7307e8f2390ad7f46eb289d47a7150968e6cd6372028181e3fe68b968d,2406607ea8bbf8eda960bbfd469c4e19fa9f314c0c91eb6fe0b8541efd5f3ce7,9c07a64be1197e8b831b97a7e7378df4df0e7708111db9ea4918ee992e4683dd,a55beb5e6330bf33525b453fb3b12002c2ada30499a2cb1ddf49d27c88db611a,fd529740e459876bbfab1bd32c38b29095c916bc21afe398dd26fadb63e12272,6211261ba229cc1faf989c5b6652d61cd4d48f6933fd8b272ec085d7fe8014bb,1bcc61d5008bdb8e594f3c3297c6f31a2764b616dfd7dfdc814c7fb0fe75d0a2,84f46c1ba8c7a9fbf1e3fe1d6a0227615b7816648079ee4044ec5edbf4aed786,1dca8538bd709e0d6198aedad4d654a660ccd2ba716da3b31f4ddc2e31d7c5a8,288626341da05e1715022d855abf5afb3562863443ec6a043b97f6277f881c39,3d8c381fce4a4ee8b303080a093d4ef2384a646152c83c3570c06a2aede0c37c
"2023/09/18 15:59:59","1768","2023/09/11 15:59:59","2023/09/01 16:00:00","0","2023/08/29 16:00:00","127401","2023/09/15 15:59:59","50","0","bgm_MC026","60","1060","0","bgm_MC026","10118","500013"
"2023/09/28 15:59:59","1768","2023/09/22 15:59:59","2023/09/18 16:00:00","0","2023/09/15 16:00:00","122001","2023/09/25 15:59:59","50","10092","bgm_M582","60","1060","0","bgm_M582","10119","500016"
"2023/10/19 15:59:59","1768","2023/10/11 15:59:59","2023/10/01 16:00:00","0","2023/09/28 16:00:00","126201","2023/10/15 15:59:59","50","0","bgm_MC036","60","1060","0","bgm_MC036","10120","501983"
"2023/10/28 15:59:59","1768","2023/10/22 15:59:59","2023/10/18 16:00:00","0","2023/10/16 16:00:00","122101","2023/10/25 15:59:59","50","10094","bgm_M595","60","1060","0","bgm_M595","10121","500016"
"2023/11/19 15:59:59","1768","2023/11/11 15:59:59","2023/11/01 16:00:00","0","2023/10/30 16:00:00","126701","2023/11/15 15:59:59","50","0","bgm_MC046","60","1060","0","bgm_MC046","10122","500016"
"2023/11/27 15:59:59","1768","2023/11/21 15:59:59","2023/11/17 16:00:00","0","2023/11/15 16:00:00","122401","2023/11/24 15:59:59","50","10096","bgm_M601","60","1060","0","bgm_M601","10123","500016"
"2023/12/19 15:59:59","1768","2023/12/11 15:59:59","2023/12/01 16:00:00","0","2023/11/29 16:00:00","127001","2023/12/15 15:59:59","50","0","bgm_MC056","60","1060","0","bgm_MC056","10124","501613"
"2023/12/28 15:59:59","1768","2023/12/22 15:59:59","2023/12/18 16:00:00","0","2023/12/15 16:00:00","122801","2023/12/25 15:59:59","50","10098","bgm_M608","60","1060","0","bgm_M608","10125","500010"
"2024/01/19 15:59:59","1768","2024/01/11 15:59:59","2024/01/01 16:00:00","0","2023/12/29 16:00:00","127201","2024/01/15 15:59:59","50","0","bgm_MC063","60","1060","0","bgm_MC063","10126","502032"
"2024/01/27 15:59:59","1768","2024/01/21 15:59:59","2024/01/17 16:00:00","0","2024/01/15 16:00:00","123101","2024/01/24 15:59:59","50","10100","bgm_M618","60","1060","0","bgm_M618","10127","500016"
"2024/02/19 15:59:59","1768","2024/02/11 15:59:59","2024/02/01 16:00:00","0","2024/01/29 16:00:00","127501","2024/02/15 15:59:59","50","0","bgm_MC075","60","1060","0","bgm_MC075","10128","500016"
"2024/02/26 15:59:59","1768","2024/02/20 15:59:59","2024/02/16 16:00:00","0","2024/02/14 16:00:00","123501","2024/02/23 15:59:59","50","10102","bgm_M623","60","1060","0","bgm_M623","10129","500096"
"2024/03/19 15:59:59","1768","2024/03/11 15:59:59","2024/03/01 16:00:00","0","2024/02/27 16:00:00","128601","2024/03/15 15:59:59","50","0","bgm_MC082","60","1060","0","bgm_MC082","10130","500118"
"2024/03/27 15:59:59","1768","2024/03/22 15:59:59","2024/03/18 16:00:00","0","2024/03/16 16:00:00","123901","2024/03/25 15:59:59","50","10104","bgm_M630","60","1060","0","bgm_M630","10131","500096"
"2024/04/19 15:59:59","1768","2024/04/11 15:59:59","2024/04/01 16:00:00","0","2024/03/30 16:00:00","127901","2024/04/15 15:59:59","50","0","bgm_MC091","60","1060","0","bgm_MC091","10132","500881"
"2024/04/26 15:59:59","1768","2024/04/20 15:59:59","2024/04/16 16:00:00","0","2024/04/13 16:00:00","124001","2024/04/23 15:59:59","50","10106","bgm_M638","60","1060","0","bgm_M638","10133","501463"
"2024/05/19 15:59:59","1768","2024/05/11 15:59:59","2024/05/01 16:00:00","0","2024/04/29 16:00:00","128301","2024/05/15 15:59:59","50","0","bgm_MC099","60","1060","0","bgm_MC099","10134","500183"
"2024/05/27 15:59:59","1768","2024/05/21 15:59:59","2024/05/17 16:00:00","0","2024/05/14 16:00:00","124701","2024/05/24 15:59:59","50","10108","bgm_M647","60","1060","0","bgm_M647","10135","501884"
"2024/06/29 15:59:59","1768","2024/06/23 15:59:59","2024/06/01 16:00:00","0","2024/05/29 16:00:00","130601","2024/06/27 15:59:59","50","0","bgm_MC110","60","1060","0","bgm_MC110","10136","500016"
"2024/06/29 15:59:59","1768","2024/06/23 15:59:59","2024/06/08 16:00:00","10136","2024/05/29 16:00:00","130601","2024/06/27 15:59:59","50","0","bgm_MC111","60","1060","0","bgm_MC111","10137","500175"
"2024/06/27 15:59:59","1768","2024/06/19 15:59:59","2024/06/10 16:00:00","0","2024/06/07 16:00:00","125901","2024/06/23 15:59:59","50","10110","bgm_M659","60","1060","0","bgm_M659","10138","500013"
"2024/06/27 15:59:59","1768","2024/06/19 15:59:59","2024/06/15 16:00:00","10138","2024/06/07 16:00:00","125901","2024/06/23 15:59:59","50","10111","bgm_M660","60","1060","0","bgm_M660","10139","501931"
"2024/07/17 15:59:59","1768","2024/07/11 15:59:59","2024/07/01 16:00:00","0","2024/06/28 16:00:00","129401","2024/07/15 15:59:59","50","0","bgm_MC124","60","1060","0","bgm_MC124","10140","500751"
"2024/07/28 15:59:59","1768","2024/07/22 15:59:59","2024/07/18 16:00:00","0","2024/07/15 16:00:00","125201","2024/07/25 15:59:59","50","10114","bgm_M668","60","1060","0","bgm_M668","10141","501463"
"2024/08/17 15:59:59","1768","2024/08/11 15:59:59","2024/08/01 16:00:00","0","2024/07/29 16:00:00","129901","2024/08/15 15:59:59","50","0","bgm_MC136","60","1060","0","bgm_MC136","10142","500096"
"2024/08/28 15:59:59","1768","2024/08/22 15:59:59","2024/08/18 16:00:00","0","2024/08/15 16:00:00","125401","2024/08/25 15:59:59","50","10116","bgm_MC017","60","1060","0","bgm_MC017","10143","501683"
"2024/09/19 15:59:59","1768","2024/09/11 15:59:59","2024/09/01 16:00:00","0","2024/08/29 16:00:00","130801","2024/09/15 15:59:59","50","0","bgm_MC143","60","1060","0","bgm_MC143","10144","502263"
"2024/09/28 15:59:59","1768","2024/09/22 15:59:59","2024/09/18 16:00:00","0","2024/09/15 16:00:00","127401","2024/09/25 15:59:59","50","10118","bgm_MC026","60","1060","0","bgm_MC026","10145","500013"
"2024/10/19 15:59:59","1768","2024/10/11 15:59:59","2024/10/01 16:00:00","0","2024/09/28 16:00:00","130901","2024/10/15 15:59:59","50","0","bgm_MC147","60","1060","0","bgm_MC147","10146","502273"
"2024/10/28 15:59:59","1768","2024/10/22 15:59:59","2024/10/18 16:00:00","0","2024/10/15 16:00:00","126201","2024/10/25 15:59:59","50","10120","bgm_MC036","60","1060","0","bgm_MC036","10147","501983"
"2024/11/19 15:59:59","1768","2024/11/11 15:59:59","2024/11/01 16:00:00","0","2024/10/29 16:00:00","131201","2024/11/15 15:59:59","50","0","bgm_MC156","60","1060","0","bgm_MC156","10148","500164"
"2024/11/28 15:59:59","1768","2024/11/22 15:59:59","2024/11/18 16:00:00","0","2024/11/15 16:00:00","126701","2024/11/25 15:59:59","50","10122","bgm_MC046","60","1060","0","bgm_MC046","10149","500016"
"2024/12/19 15:59:59","1768","2024/12/11 15:59:59","2024/12/01 16:00:00","0","2024/11/28 16:00:00","131701","2024/12/15 15:59:59","50","0","bgm_MC162","60","1060","0","bgm_MC162","10150","502332"
"2024/12/28 15:59:59","1768","2024/12/22 15:59:59","2024/12/18 16:00:00","0","2024/12/15 16:00:00","127001","2024/12/25 15:59:59","50","10124","bgm_MC056","60","1060","0","bgm_MC056","10151","501613"
"2025/01/26 15:59:59","1768","2025/01/21 15:59:59","2025/01/01 16:00:00","0","2024/12/27 16:00:00","131901","2025/01/25 15:59:59","50","0","bgm_MC172","60","1060","0","bgm_MC172","10152","501031"
"2025/01/26 15:59:59","1768","2025/01/21 15:59:59","2025/01/16 16:00:00","0","2025/01/13 16:00:00","109701","2025/01/25 15:59:59","50","10017","bgm_M228","60","1060","0","bgm_M228","10153","500175"
"2025/02/19 15:59:59","1768","2025/02/11 15:59:59","2025/02/01 16:00:00","0","2025/01/29 16:00:00","132201","2025/02/15 15:59:59","50","0","bgm_MC186","60","1060","0","bgm_MC186","10154","502364"
"2025/02/27 15:59:59","1768","2025/02/22 15:59:59","2025/02/18 16:00:00","0","2025/02/15 16:00:00","127201","2025/02/25 15:59:59","50","10126","bgm_MC063","60","1060","0","bgm_MC063","10155","502032"
"2025/03/19 15:59:59","1768","2025/03/11 15:59:59","2025/03/01 16:00:00","0","2025/02/26 16:00:00","134101","2025/03/15 15:59:59","50","0","bgm_MC194","60","1060","0","bgm_MC194","10156","500016"
"2025/03/27 15:59:59","1768","2025/03/22 15:59:59","2025/03/18 16:00:00","0","2025/03/15 16:00:00","127501","2025/03/25 15:59:59","50","10128","bgm_MC075","60","1060","0","bgm_MC075","10157","500016"
"2025/04/19 15:59:59","1768","2025/04/11 15:59:59","2025/04/01 16:00:00","0","2025/03/28 16:00:00","134201","2025/04/15 15:59:59","50","0","bgm_MC213","60","1060","0","bgm_MC213","10158","500881"
"2025/04/27 15:59:59","1768","2025/04/22 15:59:59","2025/04/18 16:00:00","0","2025/04/15 16:00:00","128601","2025/04/25 15:59:59","50","10130","bgm_MC082","60","1060","0","bgm_MC082","10159","500118"
"2025/05/19 15:59:59","1768","2025/05/11 15:59:59","2025/05/01 16:00:00","0","2025/04/28 16:00:00","133201","2025/05/15 15:59:59","50","0","bgm_MC215B","60","1060","0","bgm_MC215B","10160","502116"
"2025/05/27 15:59:59","1768","2025/05/22 15:59:59","2025/05/18 16:00:00","0","2025/05/15 16:00:00","127901","2025/05/25 15:59:59","50","10132","bgm_MC091","60","1060","0","bgm_MC091","10161","500881"
"2025/06/27 15:59:59","1768","2025/06/22 15:59:59","2025/06/18 16:00:00","0","2025/06/15 16:00:00","128301","2025/06/25 15:59:59","50","10134","bgm_MC099","60","1060","0","bgm_MC099","10163","500183"
"2025/07/27 15:59:59","1768","2025/07/22 15:59:59","2025/07/12 16:00:00","0","2025/07/09 16:00:00","130601","2025/07/25 15:59:59","50","10136","bgm_MC110","60","1060","0","bgm_MC110","10164","500016"
"2025/07/27 15:59:59","1768","2025/07/22 15:59:59","2025/07/17 16:00:00","10164","2025/07/09 16:00:00","130601","2025/07/25 15:59:59","50","10137","bgm_MC111","60","1060","0","bgm_MC111","10165","500175"
"2025/08/27 15:59:59","1768","2025/08/22 15:59:59","2025/08/18 16:00:00","0","2025/08/15 16:00:00","129401","2025/08/25 15:59:59","50","10140","bgm_MC124","60","1060","0","bgm_MC124","10166","500751"
"2025/09/27 15:59:59","1768","2025/09/22 15:59:59","2025/09/18 16:00:00","0","2025/09/15 16:00:00","129901","2025/09/25 15:59:59","50","10142","bgm_MC136","60","1060","0","bgm_MC136","10167","500096"
"2025/10/27 15:59:59","1768","2025/10/22 15:59:59","2025/10/18 16:00:00","0","2025/10/15 16:00:00","130801","2025/10/25 15:59:59","50","10144","bgm_MC143","60","1060","0","bgm_MC143","10168","502263"
"2025/11/27 15:59:59","1768","2025/11/22 15:59:59","2025/11/18 16:00:00","0","2025/11/15 16:00:00","130901","2025/11/25 15:59:59","50","10146","bgm_MC147","60","1060","0","bgm_MC147","10169","502273"
"2025/12/27 15:59:59","1768","2025/12/22 15:59:59","2025/12/18 16:00:00","0","2025/12/15 16:00:00","131201","2025/12/25 15:59:59","50","10148","bgm_MC156","60","1060","0","bgm_MC156","10170","500164"
