5a90afce3a42dc0f840981c54668122e2c74266994a64289cb0e7d5a52086a68,9ed63df46bdbda29fd7e61c2d75382b579c301c96415eaa2653c6583e0d148a1,230c4d66b75741baf3dfce952861d7ab65a85b2ac9b5dd79483e178f04f291de,127e753e2ad2ee9d4ada4961f80c66a1ae96e54990b12db056254d9a7266e11d,63e3a4ee710a6df7d1c8023769192e3f8df17453a3eb423a51cdd73652c970f2,01d48cf1cfa3993ad8c9f3068ed7afe6b7438e0147690f002fb932bc3418f5c2,b46fd95f5aad3ebd64c01a0785928652bae42592e4c0e7edab6928649cf540ec,0b13d7b903009e025d9aaadfce1fc1996443c141867de4f3624c6e17e1820c30,5e9380f446f95dd42251ae09474d92b0ba4362a2abeaa741272bb618130f0e0d
"4","1","2","0","101","105401","怎麼了嗎？\n想要\n新的衣服了嘛？","0","2319"
"8","1","2","0","102","105401","多虧了騎士先生\n慈樂之音才能\n努力下去！","0","2320"
"1","1","2","0","1","105401","早安……\n為什麼每天\n早上都會來呢。","1","2321"
"1","1","2","0","2","105401","肚子餓了呢。\n騎士先生你\n有沒有好好吃飯呢？","2","2322"
"1","1","2","0","3","105401","只有我在\n夜裡工作\n比較有進展嘛？","3","2323"
"1","1","3","0","2","105401","這個柔軟的觸感\n是用了\n很好的素材呢。","0","2325"
"1","1","3","0","3","105401","既小巧又可愛♪\n就是如此！　怜大人的\n布偶……！","0","2326"
"1","1","3","0","4","105401","在這種時候\n必須什麼都不想\n盡情放鬆♪","0","2327"
"1","1","3","0","5","105401","使用了火焰的衣服\n雖然感覺很帥……\n但材料方面～…","0","2328"
"1","1","3","0","7","105401","不管做什麼，\n吃飯都是很重要的！\n體力就是資本！","0","2330"
"1","1","3","0","8","105401","總有一天\n我也想要把設計\n集中成書……","0","2331"
"1","1","1","0","1","107501","要不要再去\n抓個魚呢♪","0","2333"
"1","1","1","0","2","107501","差不多也到\n大家肚子開始\n餓起來的時候了吧～？","0","2334"
"1","1","1","0","3","107501","在這裡的話，\n就不用擔心\n會曬傷了呢！","0","2335"
"1","1","1","0","4","107501","生魚片和烤貝類…\n我的肚子\n正在尋求著海鮮！","0","2336"
"1","1","1","0","5","107501","無論是游泳或是吃\n我都很擅長！","0","2337"
"4","1","1","0","101","107501","和那個人一起\n在海邊散步…\n真是美好呢","0","2338"
"8","1","1","0","102","107501","如果能被那個人\n稱讚泳裝的話，\n會很令人開心呢","0","2339"
"1","1","2","0","1","107501","不光只是垂釣\n有時候要不要\n也一起去潛水呢？","0","2340"
"1","1","2","0","2","107501","被男孩子看見\n穿泳裝的樣子\n稍微有一點緊張呢","0","2341"
"1","1","2","0","3","107501","想公會小屋裡的\n每一個人，\n一起去海邊呢！","0","2342"
"1","1","2","0","4","107501","你的泳裝，\n就由我來幫你挑！","0","2343"
"4","1","2","0","101","107501","如果想練習游泳\n我可以陪你哦！\n親自帶你練習♪","0","2344"
"8","1","2","0","102","107501","如果喜歡泳裝的話\n多少次我都可以\n穿給你看哦♪","0","2345"
"1","1","2","0","1","107501","清晨的海洋\n也如此夢幻\n真是棒呢～！","1","2346"
"1","1","2","0","2","107501","中午時大家一起，\n來辦個海鮮燒烤之類的\n怎麼樣呢！","2","2347"
"1","1","2","0","3","107501","夜晚海邊的星空\n很美哦！\n我們一起去看吧！","3","2348"
"1","1","3","0","2","107501","我游泳游累了\n稍微休息一下～","0","2350"
"1","1","3","0","3","107501","真想讓你，\n也穿看看\n可愛的泳裝","0","2351"
"1","1","3","0","4","107501","總覺得有種，\n度假的氛圍…","0","2352"
"1","1","3","0","5","107501","呼咿～來溫暖\n游泳後的冰冷身體吧～","0","2353"
"1","1","3","0","7","107501","好好粗～哦～\n在海水浴的時候\n也想把這個帶去呢","0","2355"
"1","1","3","0","8","107501","南國的水果圖鑑\n…(吞口水)…","0","2356"
"1","1","3","0","10","107501","哇～♪看起來好好…\n我、我是說好可愛哦～","0","2358"
"1","1","3","0","11","107501","這種大小的貝類…\n好想吃吃看～\n好想吃吃看～～","0","2359"
"1","1","1","0","1","107601","以這身服裝\n在屋內走來走去\n，有種不可思議的感覺。","0","2360"
"1","1","1","0","2","107601","在下要用南國的果實\n為主人製作\n一道甜點","0","2361"
"1","1","1","0","3","107601","難得都穿上泳裝了\n之後就想\n定期去海水浴呢","0","2362"
"1","1","1","0","4","107601","海裡的生物們，\n也都有著不輸給森林生物們的\n可愛呢…","0","2363"
"1","1","1","0","5","107601","在房間裡面\n好像也能夠練習自由式呢","0","2364"
"4","1","1","0","101","107601","主人稱讚\n在下穿泳裝的樣子了…\n耶嘿嘿♪","0","2365"
"8","1","1","0","102","107601","如果穿著泳裝\n來照顧主人的話，\n他會不會很高興呢…","0","2366"
"1","1","2","0","1","107601","如果累了的話\n就請躺在在下的\n膝上吧","0","2367"
"1","1","2","0","2","107601","主人，\n在下把讓您在海之家使用的零用錢\n交給你囉","0","2368"
"1","1","2","0","3","107601","海洋的美，\n有種有別於森林的\n魅力在呢","0","2369"
"1","1","2","0","4","107601","您說這個髮飾嗎？\n這是人造花\n所以在水中也沒問題","0","2370"
"4","1","2","0","101","107601","穿著泳裝抱在一起睡的話，\n感覺比平常更為緊貼，\n好溫暖呢","0","2371"
"8","1","2","0","102","107601","第一次來海邊，\n能和主人在一起\n在下非常幸福♪","0","2372"
"1","1","2","0","1","107601","早安。\n已經做好\n游泳的萬全準備了","1","2373"
"1","1","2","0","2","107601","下午不要游泳\n改來打西瓜之類的\n你覺得怎麼樣呢？","2","2374"
"1","1","2","0","3","107601","天色也暗下來了…\n要不要一邊聽著海浪的聲音\n一邊聊聊天呢？","3","2375"
"1","1","3","0","2","107601","啊嗚…這個家具上，\n施有會讓人變成廢柴的\n魔法呢…","0","2377"
"1","1","3","0","3","107601","呵呵♪\n您也要去\n海水浴嗎？","0","2378"
"1","1","3","0","4","107601","這個香味…\n我想主人一定也\n相當喜歡","0","2379"
"1","1","3","0","5","107601","這好溫暖呢…\n待會和主人一起\n曬吧","0","2380"
"1","1","3","0","7","107601","游完泳後的食物\n吃起來感覺\n更加美味了","0","2382"
"1","1","3","0","8","107601","深海魚的生態…\n這些事情也得\n告訴主人才行…","0","2383"
"1","1","3","0","10","107601","長得\n跟主人真是相似…\n好可愛♪","0","2385"
"1","1","3","0","11","107601","軟綿綿的呢\n像主人一樣♪","0","2386"
"1","1","1","0","1","107701","打掃乾淨、打掃乾淨、\n哼哼～哼☆\n啊，被聽到了嗎？","0","2387"
"1","1","1","0","2","107701","恢復魔法對曬傷\n可是很有效的哦。為什麼\n您要逃走呀～！","0","2388"
"1","1","1","0","3","107701","希望今天\n可以不要再冒失了！","0","2389"
"1","1","1","0","4","107701","如果把接待做得完美\n作為女僕\n也許就能成長一些？","0","2390"
"1","1","1","0","5","107701","穿著泳裝\n雖然很好活動\n但很在意他人的眼光","0","2391"
"4","1","1","0","101","107701","如果有\n能知道那個人心思的魔法的話…\n沒、沒事","0","2392"
"8","1","1","0","102","107701","穿著泳裝服侍的話，\n那個人會開心嗎？","0","2393"
"1","1","2","0","1","107701","如果覺得熱的話，\n那我用魔法讓你涼…\n咦？　　不需要？","0","2394"
"1","1","2","0","2","107701","您有什麼要事嗎？\n如果沒有的話，\n我們來聊聊天吧♪","0","2395"
"1","1","2","0","3","107701","就算穿著泳裝\n但女僕還是女僕\n要開始服侍囉！","0","2396"
"1","1","2","0","4","107701","呀啊！　好、好險\n差一點又要跌倒了…\n…呀嗚！","0","2397"
"4","1","2","0","101","107701","請問您怎麼了嗎？\n如果是您的吩咐的話，\n我會很欣然地接受哦","0","2398"
"8","1","2","0","102","107701","穿著泳裝\n被你看著的話，\n會心跳不已呢","0","2399"
"1","1","2","0","1","107701","你說早上很熱\n所以提不起勁？　既然這樣，\n嘿，打起精神來","1","2400"
"1","1","2","0","2","107701","肚子餓了的話，\n中午就到海之家\n一起吃飯吧♪","2","2401"
"1","1","2","0","3","107701","晚上到海邊散步\n感覺也很棒呢。雖然覺得\n會摔倒不少次就是了…","3","2402"
"1","1","3","0","2","107701","如果一邊休息，\n一邊打掃的話\n真是一石二鳥！","0","2404"
"1","1","3","0","3","107701","打掃乾淨的話\n可愛程度\n也會倍增呢～♪","0","2405"
"1","1","3","0","4","107701","好棒的香味呢～\n放在育幼院的話，\n也許大家會很開心～","0","2406"
"1","1","3","0","5","107701","好溫暖呢…\n啊！　不行！\n身為一個女僕竟然偷懶","0","2407"
"1","1","3","0","7","107701","像我這樣\n不會做料理的女僕…\n嚼嚼，真好吃♪","0","2409"
"1","1","3","0","8","107701","穿著泳裝接待客人的話\n營業額就會翻倍成長\n…這是真的嗎","0","2410"
"1","1","3","0","10","107701","耶嘿嘿♪\n請載著我去\n南方小島！","0","2412"
"1","1","3","0","11","107701","總覺得，\n有種變成\n人魚公主的感覺♪","0","2413"
"1","1","1","0","1","107801","和大家一起\n度過休假真好……\n能不能一直繼續下去呢？","0","2414"
"1","1","1","0","2","107801","在海上坐著泳圈\n載浮載沉的感覺\n會上癮呢","0","2415"
"1","1","1","0","3","107801","待在沙灘上的話\n真擔心會曬傷呢","0","2416"
"1","1","1","0","4","107801","穿著泳裝真輕鬆呢。\n雖然在室內會有點\n靜不下心來就是了…","0","2417"
"1","1","1","0","5","107801","我、我是不會去\n練習什麼游泳的哦！","0","2418"
"4","1","1","0","101","107801","開心到都快忘記\n自己的立場了…\n這全都是你的錯啦！","0","2419"
"8","1","1","0","102","107801","和大家一起玩耍\n一起吃美味的食物\n真的好開心♪","0","2420"
"1","1","2","0","1","107801","真的有夠熱的耶…\n好！　到海裡面\n涼快一下吧！","0","2421"
"1","1","2","0","2","107801","明明才剛\n沖完澡而已…現在，\n又想要開始玩了！","0","2422"
"1","1","2","0","3","107801","你說你玩不夠？\n真拿你沒辦法呢…\n我就陪你吧♪","0","2423"
"1","1","2","0","4","107801","姑且還是告訴你一下\n貓可是很怕水的！\n知道了嗎！？","0","2424"
"4","1","2","0","101","107801","想和我說說話嗎？\n呵呵。\n算了。\n給我坐過來！","0","2425"
"8","1","2","0","102","107801","有生以來\n第一次這麼快樂…\n如果能一直這樣就好了","0","2426"
"1","1","2","0","1","107801","我、我會這麼早起，\n才不是因為\n期待到睡不著哦！","1","2427"
"1","1","2","0","2","107801","午餐後的緩和運動\n結束！　來吧，\n沙灘在等著我們哦！","2","2428"
"1","1","2","0","3","107801","要不要去夜晚的海邊\n散步呢～\n你也要一起來哦☆","3","2429"
"1","1","3","0","2","107801","在海邊玩得太嗨了\n好累哦…稍微\n休息一下吧？","0","2431"
"1","1","3","0","3","107801","有這種魔物在的話\n操縱起來說不定也很輕鬆","0","2432"
"1","1","3","0","4","107801","喵嗚～♪\n彷彿置身在\n南國的感覺呢♪","0","2433"
"1","1","3","0","5","107801","好溫暖♪\n因為身體都冷了起來\n真是剛剛好呢！","0","2434"
"1","1","3","0","7","107801","運動過後的白飯\n怎麼會這麼的\n好吃呢♪","0","2436"
"1","1","3","0","8","107801","不知道上面有沒有寫，\n讓再怎麼旱鴨子的人，\n都能夠學會游泳的方法？","0","2437"
"1","1","3","0","10","107801","你也讓我來操縱一下吧！\n開玩笑的～♪\n…開玩笑的啦♪","0","2439"
"1","1","3","0","11","107801","度假村度假村\n悠閒地度過吧♪","0","2440"
"1","1","1","0","1","108001","在這裡的話\n就可以盡情埋首於\n事務工作了呢！","0","2441"
"1","1","1","0","2","108001","如果不好好保養武器的話，\n就無法期待\n能有最高效率了","0","2442"
"1","1","1","0","3","108001","做好萬全的準備\n還要繼續\n賺更多更多的錢哦！","0","2443"
"1","1","1","0","4","108001","稍作休息後\n就要出發\n前往下一個打工囉！","0","2444"
"1","1","1","0","5","108001","穿成這個樣子\n待在這裡\n總覺得好害羞呢…","0","2445"
"4","1","1","0","101","108001","如果你希望的話\n今天的打工\n也可以休息哦？","0","2446"
"8","1","1","0","102","108001","就只有你哦…\n能將我的所有\n了解的如此透徹的","0","2447"
"1","1","2","0","1","108001","就算我的穿著\n和平常不一樣\n也不要一直看嘛…","0","2448"
"1","1","2","0","2","108001","將你培育成一名\n了不起的打工戰士\n就是師傅的職責呢","0","2449"
"1","1","2","0","3","108001","差不多該去\n下一個打工才行了…\n你也要一起來嗎？","0","2450"
"1","1","2","0","4","108001","雖然效率很重要\n但偶爾悠閒一下\n也不錯呢","0","2451"
"4","1","2","0","101","108001","在一起的時間太開心了\n都快要忘記\n打工的事了呢","0","2452"
"8","1","2","0","102","108001","和你在一起的話\n什麼任務\n都能輕鬆完成呢！","0","2453"
"1","1","2","0","1","108001","早安，真是個好早晨呢！\n今天也要努力\n賺很多錢哦！","1","2454"
"1","1","2","0","2","108001","已經中午了呢…\n太過集中在\n家庭代工的打工上了呢","2","2455"
"1","1","2","0","3","108001","行程表的話，嗯…\n像這樣的徹底管理\n就可以創造出效率哦♪","3","2456"
"1","1","3","0","2","108001","好好工作後再休息…\n離最高效率\n又接近了一步呢","0","2458"
"1","1","3","0","3","108001","真是讓人放鬆呢…\n好，下次的打工\n也要加油了！","0","2459"
"1","1","3","0","4","108001","味道真香呢…\n工作的意願\n都湧現出來了","0","2460"
"1","1","3","0","5","108001","身體都要著涼了\n真是得救了…\n著涼可是女性的天敵","0","2461"
"1","1","3","0","7","108001","海邊的打工\n是場體力勝負哦\n不好好地補充能量\n是不行的呢！","0","2463"
"1","1","3","0","8","108001","講座也很重要呢\n得好好充實\n自己的知識才行…","0","2464"
"1","1","3","0","10","108001","好像海的樂園呢…\n就只有現在\n彷彿可以忘掉效率…","0","2466"
"1","1","3","0","11","108001","真讓人放鬆…\n感覺像與海\n合而為一了呢！","0","2467"
"1","1","1","0","1","107901","稍作休息喵～\n海風可是\n對身體不太好的喵～","0","2468"
"1","1","1","0","2","107901","真想用貓小物\n來裝飾海之家喵","0","2469"
"1","1","1","0","3","107901","海中珍味雖然很好吃\n但我討厭水啊喵…","0","2470"
"1","1","1","0","4","107901","開店喵！\n這些鯛魚燒\n一定會大賣的喵！","0","2471"
"1","1","1","0","5","107901","說到海的話就是泳裝了喵。\n適合我嗎喵？","0","2472"
"4","1","1","0","101","107901","如果你拜託我的話\n要我幫忙你\n也可以喵","0","2473"
"8","1","1","0","102","107901","我的寶物\n就在這裡喵～","0","2474"
"1","1","2","0","1","107901","喵？\n就算你一直盯著看\n也不會跑出什麼的喵","0","2475"
"1","1","2","0","2","107901","從現在開始\n任命你為\n我的夥伴喵！","0","2476"
"1","1","2","0","3","107901","接下來\n我要做開店的準備喵\n你要不要\n也來幫忙我呢喵？","0","2477"
"1","1","2","0","4","107901","我正在考慮\n要在海之家\n推出的新菜單喵～","0","2478"
"4","1","2","0","101","107901","和你一起的話\n就能夠成為\n銷售No.1了喵！","0","2479"
"8","1","2","0","102","107901","和你在一起的話\n就開心得\n想在一起更久了喵","0","2480"
"1","1","2","0","1","107901","早安喵！\n今天也要加油了\n喵─！","1","2481"
"1","1","2","0","2","107901","肚子餓了喵～…\n去稍微\n偷吃一點魚吧喵","2","2482"
"1","1","2","0","3","107901","明天的準備都齊全了\n喵隨時都可以\n出發喵","3","2483"
"1","1","3","0","2","107901","這軟綿綿的程度\n簡直就像小貓的毛\n一樣喵～","0","2485"
"1","1","3","0","3","107901","喵喵～\n怎麼這麼可愛喵～","0","2486"
"1","1","3","0","4","107901","這個味道…\n如果再稍微香一點的話\n說不定就還不錯喵","0","2487"
"1","1","3","0","5","107901","喵～…\n好溫暖\n熱呼呼的喵～","0","2488"
"1","1","3","0","7","107901","想工作就要先有體力喵\n多吃一點\n讓體力UP喵!","0","2490"
"1","1","3","0","8","107901","嗯唔嗯唔…\n這裡有寶藏\n在沉睡著喵","0","2491"
"1","1","3","0","10","107901","是希德雷克喵！\n雖然實體很可怕，\n但如果是布偶\n就很可愛了喵～","0","2493"
"1","1","3","0","11","107901","明明是貝類\n卻是軟綿綿的坐墊！\n好想在攤販前\n也放一個喵","0","2494"
"1","1","1","0","1","103701","別人的家裡，有種和道場\n不一樣的氣味呢。","0","2495"
"1","1","1","0","2","103701","有點無聊呢…\n要不要去\n捉弄一下那個人呢♪","0","2496"
"1","1","1","0","3","103701","偶爾也會\n想和普通女孩子一樣的\n玩耍呢","0","2497"
"1","1","1","0","4","103701","如果疏於\n保養劍的話。\n必要時刻會很困擾的","0","2498"
"1","1","1","0","5","103701","真想\n把工作做得更好\n然後升遷呢","0","2499"
"4","1","1","0","101","103701","歡迎回來！\n呵呵，有種像是變成妻子\n的感覺了呢♪","0","2500"
"8","1","1","0","102","103701","太害羞了，\n不能被你看到啊…\n真是不像我呢…","0","2501"
"1","1","2","0","1","103701","我還蠻喜歡聊天的。\n既然這樣的話\n我想聊些開心的話題♪","0","2502"
"1","1","2","0","2","103701","像女孩的女孩，\n和比男孩還男孩的女孩，\n你比較喜歡哪一個？","0","2503"
"1","1","2","0","3","103701","差不多到\n要去巡邏的時間了。你要不要也\n一起去呢？","0","2504"
"1","1","2","0","4","103701","你想要我理你嗎？\n那我們一起去\n跑步吧","0","2505"
"4","1","2","0","101","103701","如果兩個人出門的話，\n得把手牽緊呢。\n啊哈哈，開玩笑的♪","0","2506"
"8","1","2","0","102","103701","吶，親愛的♪\n哎呀，臉變得好紅！\n…呵呵，我也…是呢？","0","2507"
"1","1","2","0","1","103701","我去晨練囉。\n雖然早習慣了，但還是很辛苦。\n一起加油吧","1","2508"
"1","1","2","0","2","103701","晨練後肚子都餓扁了。\n好期待\n今天的早餐喔","2","2509"
"1","1","2","0","3","103701","今天也辛苦的\n巡邏和鍛鍊一整天呢。\n你也辛苦了。","3","2510"
"1","1","3","0","2","103701","為了必要的時候，\n休息也很重要呢","0","2512"
"1","1","3","0","3","103701","雖然和這種東西\n一直以來\n都沒什麼緣分。\n嗯，真可愛呢♪","0","2513"
"1","1","3","0","4","103701","有個可以\n達到精神統一的東西呢。\n呼，被治癒了啊","0","2514"
"1","1","3","0","5","103701","真溫暖啊。\n偶爾也\n放鬆一下吧","0","2515"
"1","1","3","0","7","103701","鍛鍊後\n肚子非常的餓呢。\n嗯～真好吃♪","0","2517"
"1","1","3","0","8","103701","光想依靠劍術書籍變強\n需要出類拔萃的才能\n和努力才行呢","0","2518"
"1","1","1","0","1","100501","以正義之刃\n擊倒邪惡！\n……說出決勝台詞了♪","0","2520"
"1","1","1","0","2","100501","英雄的\n祕密特訓\n要開始囉～！","0","2521"
"1","1","1","0","3","100501","不管今天還是明天\n都要以正義的夥伴為目標\n全力衝刺♪","0","2522"
"1","1","1","0","4","100501","日行一善！\n這是身為英雄的\n義務♪","0","2523"
"1","1","1","0","5","100501","這個姿勢\n如何啊！\n感覺不錯吧？","0","2524"
"4","1","1","0","101","100501","偶、偶爾\n我也想被稱讚\n說妳做得真好呢…","0","2525"
"8","1","1","0","102","100501","你這麼信任我\n只要跟你在一起\n就無敵了！","0","2526"
"1","1","2","0","1","100501","辛苦囉♪\n冒險的準備\n已經完成了！","0","2527"
"1","1","2","0","2","100501","怎麼了嗎？\n…啊！　該不會\n敵人已經逼近了！？","0","2528"
"1","1","2","0","3","100501","我，我可沒有\n想被人家\n摸頭喔？","0","2529"
"1","1","2","0","4","100501","超級英雄\n虎虎\n可是絕對無敵的！","0","2530"
"4","1","2","0","101","100501","點燃你和我的\n正義之心\n將邪惡一網打盡！","0","2531"
"8","1","2","0","102","100501","只要和你在一起\n就覺得\n很幸福…♪","0","2532"
"1","1","2","0","1","100501","早，早安是也～♪\n今天也要日行一善\n請多指教！","1","2533"
"1","1","2","0","2","100501","一邊休息\n一邊來聊聊\n英雄話題吧～！","2","2534"
"1","1","2","0","3","100501","進行晚上巡邏\n一起來\n守護和平！","3","2535"
"1","1","3","0","2","100501","呵呵呵…\n真是平靜呢\n戰士的休息♪","0","2537"
"1","1","3","0","3","100501","唔～很可愛…\n這正是英雄應該守護的\n可愛之處！","0","2538"
"1","1","3","0","4","100501","這是什麼香味？\n呼…呼…\n渾身充滿力量！","0","2539"
"1","1","3","0","5","100501","這是很柔和的光呢…\n這正是英雄\n的溫柔！","0","2540"
"1","1","3","0","7","100501","嚼嚼嚼…\n嗯～充滿能量\n停不下來了！","0","2542"
"1","1","3","0","8","100501","虎虎的故事\n可是有笑有淚\n超級推薦的！","0","2543"
"1","1","1","0","1","108101","萬聖節快樂，\n爸爸，你能吃糖嗎……\n不行呢。","0","2545"
"1","1","1","0","2","108101","不給糖就搗蛋\n如果不給糖\n我就要做出不吉利的占卜","0","2546"
"1","1","1","0","3","108101","呵呵、站在你後面的\n幽靈們\n已經開始跳舞了呢","0","2547"
"1","1","1","0","4","108101","今天的靈感\n比平常都還要來得靈\n占卜的狀況極佳","0","2548"
"1","1","1","0","5","108101","爸爸他好像\n非常喜歡萬聖節\n因為有很多\n穿著大膽的女孩…","0","2549"
"4","1","1","0","101","108101","你也很受\n幽靈們的歡迎呢\n我也希望你多注視我…","0","2550"
"8","1","1","0","102","108101","我現在感覺萬聖節\n這種熱鬧的感覺很棒…\n因為有你在身邊","0","2551"
"1","1","2","0","1","108101","我很期待\n和幽靈們一起的…\n派對","0","2552"
"1","1","2","0","2","108101","爸爸，你很有精神嘛\n咦？　在這裡可以看到\n各種類型的女孩很幸福呢？","0","2553"
"1","1","2","0","3","108101","一不注意就吃了太多\n萬聖節糖果…\n不過，真的很好吃…","0","2554"
"1","1","2","0","4","108101","你的桃花劫之相…\n似乎又惡化了呢\n可能需要進行祓除儀式","0","2555"
"4","1","2","0","101","108101","那個，幽靈們說\n想要和你共舞…\n那個，我也…","0","2556"
"8","1","2","0","102","108101","只要牽著你的手\n我就覺得呼吸困難\n可是，又很想牽手…","0","2557"
"1","1","2","0","1","108101","萬聖節快樂…\n因為爸爸很有精神\n今天的運氣很好","1","2558"
"1","1","2","0","2","108101","爸爸正在午睡\n雖然我也不知道\n他是不是真的睡著了","2","2559"
"1","1","2","0","3","108101","爸爸，\n你睡著了嗎？\n…爸爸他能夠睡覺嗎？","3","2560"
"1","1","3","0","2","108101","感覺很平靜呢…\n幽靈們\n也都很開心","0","2562"
"1","1","3","0","3","108101","戳戳。呵呵♪\n很療癒耶…","0","2563"
"1","1","3","0","4","108101","這個香味可以\n增加我的專注力呢…\n可以很有效率地占卜","0","2564"
"1","1","3","0","5","108101","好溫暖喔\n爸爸…\n咦？　你不知道嗎？","0","2565"
"1","1","3","0","7","108101","因為幽靈們\n沒辦法吃東西…\n就由我來吃吧","0","2567"
"1","1","3","0","8","108101","不曉得上面有沒有寫到\n讓爸爸恢復原狀的\n線索呢？","0","2568"
"1","1","3","0","12","108101","哇，有好多糖果耶…","0","2570"
"1","1","1","0","1","108201","竟然可以\n免費得到布丁，\n萬聖節太厲害了來的。","0","2572"
"1","1","1","0","2","108201","我印象中\n宮子活著的時候\n也很喜歡萬聖節","0","2573"
"1","1","1","0","3","108201","讓大家\n看我變裝的樣子，\n去要布丁來的～","0","2574"
"1","1","1","0","4","108201","我要用這個裝扮，\n去嚇嚇\n大家來的！","0","2575"
"1","1","1","0","5","108201","啊嗚，啊嗚！\n宮子，變身\n成為狼女來的～","0","2576"
"4","1","1","0","101","108201","人家要背著那傢伙，\n偷偷地裝飾\n派對的現場♪","0","2577"
"8","1","1","0","102","108201","如果那傢伙變裝\n成為狼人的話，\n我們就成為一對了～","0","2578"
"1","1","2","0","1","108201","如果不給布丁的話，\n我就要把你\n變成南瓜來的～","0","2579"
"1","1","2","0","2","108201","因為幽靈也能\n參加萬聖節\n所以特別開心～！","0","2580"
"1","1","2","0","3","108201","沒有布丁的話\n那就吃\n南瓜布丁就好了！","0","2581"
"1","1","2","0","4","108201","布丁的可能性是\n無限大來的～","0","2582"
"4","1","2","0","101","108201","在你身旁\n吃布丁的時候，\n比平常更好吃","0","2583"
"8","1","2","0","102","108201","就算你死了，\n宮子也會一～直\n待在你身邊來的～","0","2584"
"1","1","2","0","1","108201","早餐是\n南瓜布丁來的！\n很有萬聖節味來的～","1","2585"
"1","1","2","0","2","108201","午餐則是豪華的\n法式布丁來的","2","2586"
"1","1","2","0","3","108201","晚上要和\n幽靈一起慶祝萬聖節來的！\n你也要來的！","3","2587"
"1","1","3","0","2","108201","幽靈也\n需要休息來的！\n交出布丁來的","0","2589"
"1","1","3","0","3","108201","宮子也要\n邀請你\n來參加派對～","0","2590"
"1","1","3","0","4","108201","很療癒來的～\n簡直就是天堂來的～","0","2591"
"1","1","3","0","5","108201","在這裡，\n就可以製作\n烤布丁來的！","0","2592"
"1","1","3","0","7","108201","肚子餓了\n就沒辦法\n參加萬聖節來的！","0","2594"
"1","1","3","0","8","108201","用整顆南瓜\n下去製作的布丁特集！？\n好像很好吃來的～♪","0","2595"
"1","1","3","0","12","108201","甜點很多，宮子非～常\n開心來的♪","0","2597"
"1","1","1","0","1","108301","除了魔女之外，\n我還想變裝成\n各種角色呢。","0","2599"
"1","1","1","0","2","108301","比起巧克力或糖果，\n應該有其他更適合我的\n甜點才對…","0","2600"
"1","1","1","0","3","108301","吃太多點心的話，\n可能會\n被媽媽罵…","0","2601"
"1","1","1","0","4","108301","如果穿這個樣子\n去學院的話\n大家是不是會嚇一跳呢","0","2602"
"1","1","1","0","5","108301","成熟的淑女\n究竟應該如何\n渡過萬聖節呢…？","0","2603"
"4","1","1","0","101","108301","預留一些糖果\n給那傢伙吧！\n這就是大人的從容吧","0","2604"
"8","1","1","0","102","108301","難道沒有可以\n魅惑那傢伙的魔法嗎？","0","2605"
"1","1","2","0","1","108301","不給\n時尚甜點\n就要搗蛋囉！","0","2606"
"1","1","2","0","2","108301","我會用我的成熟品味\n替你挑選一個\n適合的裝扮！","0","2607"
"1","1","2","0","3","108301","好陰森啊…\n傑克南瓜燈\n一，一點都不恐怖喔？","0","2608"
"1","1","2","0","4","108301","萬聖節玩得太開心\n都忘記要寫作業了…\n幫，幫幫我嘛～！","0","2609"
"4","1","2","0","101","108301","要糖果這件事\n有你陪我一起\n就一點都不害羞了！","0","2610"
"8","1","2","0","102","108301","我只願意\n讓你\n做我的護花使者","0","2611"
"1","1","2","0","1","108301","早餐是時尚的\n綠色蔬果冰沙！\n…好，好苦","1","2612"
"1","1","2","0","2","108301","下午則是在咖啡廳\n喝個優雅的下午茶\n…真美好～","2","2613"
"1","1","2","0","3","108301","萬聖節之夜\n要開始囉！\n出發遊街囉！","3","2614"
"1","1","3","0","2","108301","啊～吃太多\n點心了\n動彈不～得了","0","2616"
"1","1","3","0","3","108301","你也要變裝嗎？\n會比現在\n還要更～家可愛唷！","0","2617"
"1","1","3","0","4","108301","被成熟的香氣\n所包圍～♪","0","2618"
"1","1","3","0","5","108301","好溫暖喔～♪\n…啊啊～！\n巧克力融化了！","0","2619"
"1","1","3","0","7","108301","好好吃～♪\n…啊，不對！\n真，真是美味呢～","0","2621"
"1","1","3","0","8","108301","這件衣服好可愛～♪\n咦，這個價位是怎麼回事！\n這是我幾年分的零用錢啊！？","0","2622"
"1","1","3","0","12","108301","我，我不是用糖果哄\n就會開心的小孩了…","0","2624"
"1","1","1","0","1","107101","下次要用什麼計謀\n來捉弄團長呢……","0","2626"
"1","1","1","0","2","107101","咦？\n有血的味道呢\n到了祭典的時間了嗎☆","0","2627"
"1","1","1","0","3","107101","好想在被和平捧殺之前\n培育出\n混沌的愛呢","0","2628"
"1","1","1","0","4","107101","好希望有一天能和\n認真起來的團長\n毫不手軟的打一場呢","0","2629"
"1","1","1","0","5","107101","是不是該來懲罰一下\n那個叫我歐巴桑\n的新人騎士小妹呢","0","2630"
"4","1","1","0","101","107101","在碰觸到胸口之前\n我完全忘記了\n當初的誓約","0","2631"
"8","1","1","0","102","107101","沒想到我這樣的人\n竟然會主動求婚\n…真可笑","0","2632"
"1","1","2","0","1","107101","我想到一個\n有趣殺時間方法\n你就陪我一下吧☆","0","2633"
