53af710de75b3b6da7a4f42d6e738fed60604fe2880ae72a4514e31c87393bba,c2cb2509b67bcb1f9c661bd4c8458205dc283ed501954323839991f3248dec21,6f7f537b1cedef154cf1a4021855ffd5c77150aa95cd6728f14e5bdfcfdb958f,a6af0d9eef95979a0d790f846ee759d8ec0c14942c7dd25faffb17613300a6dd,4dc2fb3ca266f632afd543e33bbe1ec2ed23e881960418ac75a05777a3bab057,98ce71d8f32ec6bb92ed272607cdd31cfd9bd5cf9003173fbc9b9da27e1a9ec3,7e02f8335cee769d40ed1586dc6a979a6bb32949922a065b15d6e894e5d08414,646aac7eeb89bcd5664e1559d26dcd3b93caf49652e0cd98e14e34b7296a0679,443472c1559d408a1fe8bb75a6dc7cd95310c5c7d9a255f591337fd5154c7981
"1","91002","8","1100","2018/01/01 05:00:00","2030/12/31 23:59:59","298","-1","28002039"
"1","94002","12","15000000","2018/01/01 05:00:00","2030/12/31 23:59:59","299","-1","28002039"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","300","-1","28002039"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","301","-1","26003028"
"1","94002","12","750000","2018/01/01 05:00:00","2030/12/31 23:59:59","302","-1","26003028"
"1","93001","6","250","2018/01/01 05:00:00","2030/12/31 23:59:59","303","-1","18001005"
"1","93001","6","250","2018/01/01 05:00:00","2030/12/31 23:59:59","304","-1","18001006"
"1","91002","8","1000","2018/01/01 05:00:00","2030/12/31 23:59:59","305","-1","26002032"
"1","91002","8","1100","2018/01/01 05:00:00","2030/12/31 23:59:59","306","-1","28002040"
"1","94002","12","15000000","2018/01/01 05:00:00","2030/12/31 23:59:59","307","-1","28002040"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","308","-1","28002040"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","309","-1","26003029"
"1","94002","12","750000","2018/01/01 05:00:00","2030/12/31 23:59:59","310","-1","26003029"
"1","91002","8","1000","2018/01/01 05:00:00","2030/12/31 23:59:59","311","-1","26002033"
"1","91002","8","1000","2018/01/01 05:00:00","2030/12/31 23:59:59","312","-1","26002034"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","313","-1","21003002"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","314","-1","21103002"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","315","-1","26003030"
"1","94002","12","750000","2018/01/01 05:00:00","2030/12/31 23:59:59","316","-1","26003030"
"1","91002","8","1100","2018/01/01 05:00:00","2030/12/31 23:59:59","317","-1","28002041"
"1","94002","12","15000000","2018/01/01 05:00:00","2030/12/31 23:59:59","318","-1","28002041"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","319","-1","28002041"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","320","-1","26003031"
"1","94002","12","750000","2018/01/01 05:00:00","2030/12/31 23:59:59","321","-1","26003031"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","322","-1","26003032"
"1","94002","12","750000","2018/01/01 05:00:00","2030/12/31 23:59:59","323","-1","26003032"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","324","-1","26003033"
"1","94002","12","750000","2018/01/01 05:00:00","2030/12/31 23:59:59","325","-1","26003033"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","326","-1","26003034"
"1","94002","12","750000","2018/01/01 05:00:00","2030/12/31 23:59:59","327","-1","26003034"
"1","91002","8","1100","2018/01/01 05:00:00","2030/12/31 23:59:59","328","-1","28002042"
"1","94002","12","15000000","2018/01/01 05:00:00","2030/12/31 23:59:59","329","-1","28002042"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","330","-1","28002042"
"1","91002","8","1000","2018/01/01 05:00:00","2030/12/31 23:59:59","331","-1","26002035"
"1","91002","8","1000","2018/01/01 05:00:00","2030/12/31 23:59:59","332","-1","26002036"
"1","91002","8","1000","2018/01/01 05:00:00","2030/12/31 23:59:59","333","-1","26002037"
"1","91002","8","1000","2018/01/01 05:00:00","2030/12/31 23:59:59","334","-1","26002038"
"1","91002","8","1000","2018/01/01 05:00:00","2030/12/31 23:59:59","335","-1","26002039"
"1","91002","8","100","2018/01/01 05:00:00","2030/12/31 23:59:59","336","-1","21005040"
"1","91002","8","1100","2018/01/01 05:00:00","2030/12/31 23:59:59","337","-1","28002043"
"1","94002","12","15000000","2018/01/01 05:00:00","2030/12/31 23:59:59","338","-1","28002043"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","339","-1","28002043"
"1","91002","8","1100","2018/01/01 05:00:00","2030/12/31 23:59:59","340","-1","28002044"
"1","94002","12","15000000","2018/01/01 05:00:00","2030/12/31 23:59:59","341","-1","28002044"
"1","90007","2","1500","2018/01/01 05:00:00","2030/12/31 23:59:59","342","-1","28002044"
"1","4101404","18","1","2018/01/01 05:00:00","2030/12/31 23:59:59","343","-1","27004003"
"1","23003","2","50","2018/01/01 05:00:00","2030/12/31 23:59:59","350","-1","18002001"
"1","91002","8","1000","2018/01/01 05:00:00","2030/12/31 23:59:59","351","-1","26002040"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","1001","-1","26003035"
"1","94002","12","750000","2018/01/01 05:00:00","2030/12/31 23:59:59","1002","-1","26003035"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","1003","-1","26003036"
"1","94002","12","750000","2018/01/01 05:00:00","2030/12/31 23:59:59","1004","-1","26003036"
"1","91002","8","50","2018/01/01 05:00:00","2030/12/31 23:59:59","1005","-1","26003037"
"1","94002","12","750000","2018/01/01 05:00:00","2030/12/31 23:59:59","1006","-1","26003037"
"1","91002","8","500","2019/07/01 16:00:00","2030/04/01 14:59:59","10095","-1","28006003"
"1","0","5","30","2021/02/09 05:00:00","2023/04/17 04:59:59","10001003","39","11001001"
"1","94002","12","30000","2021/02/09 05:00:00","2023/04/17 04:59:59","10001004","39","11001001"
"1","91002","8","10","2021/02/09 05:00:00","2023/04/17 04:59:59","10001005","39","11001001"
"1","0","5","40","2021/02/09 05:00:00","2023/04/17 04:59:59","10001006","39","11003001"
"1","20002","2","2","2021/02/09 05:00:00","2023/04/17 04:59:59","10001007","39","11003001"
"1","91002","8","10","2021/02/09 05:00:00","2023/04/17 04:59:59","10001008","39","11003001"
"1","0","5","20","2021/02/09 05:00:00","2023/04/17 04:59:59","10001009","39","13002001"
"1","0","5","20","2021/02/09 05:00:00","2023/04/17 04:59:59","10001010","39","18004001"
"1","0","5","25","2021/02/09 05:00:00","2023/04/17 04:59:59","10001011","39","16006001"
"1","0","5","25","2021/02/09 05:00:00","2023/04/17 04:59:59","10001012","39","16007001"
"1","22001","2","3","2021/02/09 05:00:00","2023/04/17 04:59:59","10001013","39","16007001"
"1","0","5","30","2021/02/09 05:00:00","2023/04/17 04:59:59","10001014","39","11004001"
"1","20002","2","2","2021/02/09 05:00:00","2023/04/17 04:59:59","10001015","39","11004001"
"1","90007","2","500","2021/02/09 05:00:00","2023/04/17 04:59:59","10001016","39","11004001"
"1","0","5","40","2021/02/09 05:00:00","2023/04/17 04:59:59","10001017","39","11005001"
"1","94002","12","30000","2021/02/09 05:00:00","2023/04/17 04:59:59","10001018","39","11005001"
"1","90007","2","500","2021/02/09 05:00:00","2023/04/17 04:59:59","10001019","39","11005001"
"1","0","5","60","2023/04/17 05:00:00","2030/12/31 23:59:59","10001023","39","11001001"
"1","0","5","40","2021/02/09 05:00:00","2023/04/17 04:59:59","10001024","39","14001001"
"1","94002","12","80000","2021/02/09 05:00:00","2023/04/17 04:59:59","10001025","39","14001001"
"1","20003","2","2","2021/02/09 05:00:00","2023/04/17 04:59:59","10001026","39","14001001"
"1","0","5","50","2021/02/09 05:00:00","2023/04/17 04:59:59","10001027","39","14003001"
"1","94002","12","140000","2021/02/09 05:00:00","2023/04/17 04:59:59","10001028","39","14003001"
"1","22002","2","4","2021/02/09 05:00:00","2023/04/17 04:59:59","10001029","39","14003001"
"1","94002","12","30000","2023/04/17 05:00:00","2030/12/31 23:59:59","10001030","39","11001001"
"1","91002","8","10","2023/04/17 05:00:00","2030/12/31 23:59:59","10001031","39","11001001"
"1","0","5","80","2023/04/17 05:00:00","2030/12/31 23:59:59","10001032","39","11003001"
"1","20002","2","2","2023/04/17 05:00:00","2030/12/31 23:59:59","10001033","39","11003001"
"1","91002","8","10","2023/04/17 05:00:00","2030/12/31 23:59:59","10001034","39","11003001"
"1","0","5","40","2023/04/17 05:00:00","2030/12/31 23:59:59","10001035","39","13002001"
"1","0","5","40","2023/04/17 05:00:00","2030/12/31 23:59:59","10001036","39","18004001"
"1","0","5","50","2023/04/17 05:00:00","2024/06/14 15:59:59","10001037","39","16006001"
"1","0","5","50","2023/04/17 05:00:00","2024/06/14 15:59:59","10001038","39","16007001"
"1","22001","2","3","2023/04/17 05:00:00","2024/06/14 15:59:59","10001039","39","16007001"
"1","0","5","60","2023/04/17 05:00:00","2030/12/31 23:59:59","10001040","39","11004001"
"1","20002","2","2","2023/04/17 05:00:00","2030/12/31 23:59:59","10001041","39","11004001"
"1","90007","2","500","2023/04/17 05:00:00","2030/12/31 23:59:59","10001042","39","11004001"
"1","0","5","80","2023/04/17 05:00:00","2030/12/31 23:59:59","10001043","39","11005001"
"1","94002","12","30000","2023/04/17 05:00:00","2030/12/31 23:59:59","10001044","39","11005001"
"1","90007","2","500","2023/04/17 05:00:00","2030/12/31 23:59:59","10001045","39","11005001"
"1","0","5","80","2023/04/17 05:00:00","2030/12/31 23:59:59","10001046","39","14001001"
"1","94002","12","80000","2023/04/17 05:00:00","2030/12/31 23:59:59","10001047","39","14001001"
"1","20003","2","2","2023/04/17 05:00:00","2030/12/31 23:59:59","10001048","39","14001001"
"1","0","5","100","2023/04/17 05:00:00","2030/12/31 23:59:59","10001049","39","14003001"
"1","94002","12","140000","2023/04/17 05:00:00","2030/12/31 23:59:59","10001050","39","14003001"
"1","22002","2","4","2023/04/17 05:00:00","2030/12/31 23:59:59","10001051","39","14003001"
"1","0","5","20","2021/02/09 05:00:00","2023/04/17 04:59:59","10001114","39","11101001"
"1","20003","2","2","2021/02/09 05:00:00","2023/04/17 04:59:59","10001115","39","11101001"
"1","0","5","30","2021/02/09 05:00:00","2023/04/17 04:59:59","10001121","39","11001002"
"1","94002","12","30000","2021/02/09 05:00:00","2023/04/17 04:59:59","10001122","39","11001002"
"1","23001","2","6","2021/02/09 05:00:00","2023/04/17 04:59:59","10001123","39","11001002"
"1","0","5","40","2023/04/17 05:00:00","2030/12/31 23:59:59","10001152","39","11101001"
"1","20003","2","2","2023/04/17 05:00:00","2030/12/31 23:59:59","10001153","39","11101001"
"1","0","5","60","2023/04/17 05:00:00","2030/12/31 23:59:59","10001154","39","11001002"
"1","94002","12","30000","2023/04/17 05:00:00","2030/12/31 23:59:59","10001155","39","11001002"
"1","23001","2","6","2023/04/17 05:00:00","2030/12/31 23:59:59","10001156","39","11001002"
"40","0","5","30","2021/02/09 05:00:00","2023/04/17 04:59:59","10040003","54","11001001"
"40","94002","12","40000","2021/02/09 05:00:00","2023/04/17 04:59:59","10040004","54","11001001"
"40","91002","8","10","2021/02/09 05:00:00","2023/04/17 04:59:59","10040005","54","11001001"
"40","0","5","45","2021/02/09 05:00:00","2023/04/17 04:59:59","10040006","54","11003001"
"40","20002","2","6","2021/02/09 05:00:00","2023/04/17 04:59:59","10040007","54","11003001"
"40","91002","8","10","2021/02/09 05:00:00","2023/04/17 04:59:59","10040008","54","11003001"
"40","0","5","20","2021/02/09 05:00:00","2023/04/17 04:59:59","10040009","54","13002001"
"40","0","5","20","2021/02/09 05:00:00","2023/04/17 04:59:59","10040010","54","18004001"
"40","0","5","25","2021/02/09 05:00:00","2023/04/17 04:59:59","10040011","54","16006001"
"40","0","5","25","2021/02/09 05:00:00","2023/04/17 04:59:59","10040012","54","16007001"
"40","22001","2","3","2021/02/09 05:00:00","2023/04/17 04:59:59","10040013","54","16007001"
"40","0","5","30","2021/02/09 05:00:00","2023/04/17 04:59:59","10040014","54","11004001"
"40","20002","2","6","2021/02/09 05:00:00","2023/04/17 04:59:59","10040015","54","11004001"
"40","90007","2","500","2021/02/09 05:00:00","2023/04/17 04:59:59","10040016","54","11004001"
"40","0","5","45","2021/02/09 05:00:00","2023/04/17 04:59:59","10040017","54","11005001"
"40","94002","12","40000","2021/02/09 05:00:00","2023/04/17 04:59:59","10040018","54","11005001"
"40","90007","2","500","2021/02/09 05:00:00","2023/04/17 04:59:59","10040019","54","11005001"
"40","0","5","60","2023/04/17 05:00:00","2030/12/31 23:59:59","10040023","54","11001001"
"40","0","5","45","2021/02/09 05:00:00","2023/04/17 04:59:59","10040024","54","14001001"
"40","94002","12","100000","2021/02/09 05:00:00","2023/04/17 04:59:59","10040025","54","14001001"
"40","20003","2","3","2021/02/09 05:00:00","2023/04/17 04:59:59","10040026","54","14001001"
"40","0","5","55","2021/02/09 05:00:00","2023/04/17 04:59:59","10040027","54","14003001"
"40","94002","12","180000","2021/02/09 05:00:00","2023/04/17 04:59:59","10040028","54","14003001"
"40","22002","2","4","2021/02/09 05:00:00","2023/04/17 04:59:59","10040029","54","14003001"
"40","94002","12","40000","2023/04/17 05:00:00","2030/12/31 23:59:59","10040030","54","11001001"
"40","91002","8","10","2023/04/17 05:00:00","2030/12/31 23:59:59","10040031","54","11001001"
"40","0","5","90","2023/04/17 05:00:00","2030/12/31 23:59:59","10040032","54","11003001"
"40","20002","2","6","2023/04/17 05:00:00","2030/12/31 23:59:59","10040033","54","11003001"
"40","91002","8","10","2023/04/17 05:00:00","2030/12/31 23:59:59","10040034","54","11003001"
"40","0","5","40","2023/04/17 05:00:00","2030/12/31 23:59:59","10040035","54","13002001"
"40","0","5","40","2023/04/17 05:00:00","2030/12/31 23:59:59","10040036","54","18004001"
"40","0","5","50","2023/04/17 05:00:00","2024/06/14 15:59:59","10040037","54","16006001"
"40","0","5","50","2023/04/17 05:00:00","2024/06/14 15:59:59","10040038","54","16007001"
"40","22001","2","3","2023/04/17 05:00:00","2024/06/14 15:59:59","10040039","54","16007001"
"40","0","5","60","2023/04/17 05:00:00","2030/12/31 23:59:59","10040040","54","11004001"
"40","20002","2","6","2023/04/17 05:00:00","2030/12/31 23:59:59","10040041","54","11004001"
"40","90007","2","500","2023/04/17 05:00:00","2030/12/31 23:59:59","10040042","54","11004001"
"40","0","5","90","2023/04/17 05:00:00","2030/12/31 23:59:59","10040043","54","11005001"
"40","94002","12","40000","2023/04/17 05:00:00","2030/12/31 23:59:59","10040044","54","11005001"
"40","90007","2","500","2023/04/17 05:00:00","2030/12/31 23:59:59","10040045","54","11005001"
"40","0","5","90","2023/04/17 05:00:00","2030/12/31 23:59:59","10040046","54","14001001"
"40","94002","12","100000","2023/04/17 05:00:00","2030/12/31 23:59:59","10040047","54","14001001"
"40","20003","2","3","2023/04/17 05:00:00","2030/12/31 23:59:59","10040048","54","14001001"
"40","0","5","110","2023/04/17 05:00:00","2030/12/31 23:59:59","10040049","54","14003001"
"40","94002","12","180000","2023/04/17 05:00:00","2030/12/31 23:59:59","10040050","54","14003001"
"40","22002","2","4","2023/04/17 05:00:00","2030/12/31 23:59:59","10040051","54","14003001"
"40","0","5","20","2021/02/09 05:00:00","2023/04/17 04:59:59","10040114","54","11101001"
"40","20003","2","3","2021/02/09 05:00:00","2023/04/17 04:59:59","10040115","54","11101001"
"40","0","5","35","2021/02/09 05:00:00","2023/04/17 04:59:59","10040121","54","11001002"
"40","94002","12","40000","2021/02/09 05:00:00","2023/04/17 04:59:59","10040122","54","11001002"
"40","23001","2","6","2021/02/09 05:00:00","2023/04/17 04:59:59","10040123","54","11001002"
"40","0","5","40","2023/04/17 05:00:00","2030/12/31 23:59:59","10040152","54","11101001"
"40","20003","2","3","2023/04/17 05:00:00","2030/12/31 23:59:59","10040153","54","11101001"
"40","0","5","70","2023/04/17 05:00:00","2030/12/31 23:59:59","10040154","54","11001002"
"40","94002","12","40000","2023/04/17 05:00:00","2030/12/31 23:59:59","10040155","54","11001002"
"40","23001","2","6","2023/04/17 05:00:00","2030/12/31 23:59:59","10040156","54","11001002"
"55","0","5","35","2021/02/09 05:00:00","2023/04/17 04:59:59","10055003","74","11001001"
"55","94002","12","50000","2021/02/09 05:00:00","2023/04/17 04:59:59","10055004","74","11001001"
"55","91002","8","10","2021/02/09 05:00:00","2023/04/17 04:59:59","10055005","74","11001001"
"55","0","5","45","2021/02/09 05:00:00","2023/04/17 04:59:59","10055006","74","11003001"
"55","20002","2","10","2021/02/09 05:00:00","2023/04/17 04:59:59","10055007","74","11003001"
"55","91002","8","10","2021/02/09 05:00:00","2023/04/17 04:59:59","10055008","74","11003001"
"55","0","5","20","2021/02/09 05:00:00","2023/04/17 04:59:59","10055009","74","13002001"
"55","0","5","20","2021/02/09 05:00:00","2023/04/17 04:59:59","10055010","74","18004001"
"55","0","5","30","2021/02/09 05:00:00","2023/04/17 04:59:59","10055011","74","16006001"
"55","0","5","30","2021/02/09 05:00:00","2023/04/17 04:59:59","10055012","74","16007001"
"55","22001","2","3","2021/02/09 05:00:00","2023/04/17 04:59:59","10055013","74","16007001"
"55","0","5","35","2021/02/09 05:00:00","2023/04/17 04:59:59","10055014","74","11004001"
"55","20002","2","10","2021/02/09 05:00:00","2023/04/17 04:59:59","10055015","74","11004001"
"55","90007","2","500","2021/02/09 05:00:00","2023/04/17 04:59:59","10055016","74","11004001"
"55","0","5","45","2021/02/09 05:00:00","2023/04/17 04:59:59","10055017","74","11005001"
"55","94002","12","50000","2021/02/09 05:00:00","2023/04/17 04:59:59","10055018","74","11005001"
"55","90007","2","500","2021/02/09 05:00:00","2023/04/17 04:59:59","10055019","74","11005001"
"55","0","5","70","2023/04/17 05:00:00","2030/12/31 23:59:59","10055023","74","11001001"
"55","0","5","45","2021/02/09 05:00:00","2023/04/17 04:59:59","10055024","74","14001001"
"55","94002","12","120000","2021/02/09 05:00:00","2023/04/17 04:59:59","10055025","74","14001001"
"55","20003","2","4","2021/02/09 05:00:00","2023/04/17 04:59:59","10055026","74","14001001"
"55","0","5","60","2021/02/09 05:00:00","2023/04/17 04:59:59","10055027","74","14003001"
"55","94002","12","220000","2021/02/09 05:00:00","2023/04/17 04:59:59","10055028","74","14003001"
"55","22002","2","4","2021/02/09 05:00:00","2023/04/17 04:59:59","10055029","74","14003001"
"55","94002","12","50000","2023/04/17 05:00:00","2030/12/31 23:59:59","10055030","74","11001001"
"55","91002","8","10","2023/04/17 05:00:00","2030/12/31 23:59:59","10055031","74","11001001"
"55","0","5","90","2023/04/17 05:00:00","2030/12/31 23:59:59","10055032","74","11003001"
"55","20002","2","10","2023/04/17 05:00:00","2030/12/31 23:59:59","10055033","74","11003001"
"55","91002","8","10","2023/04/17 05:00:00","2030/12/31 23:59:59","10055034","74","11003001"
"55","0","5","40","2023/04/17 05:00:00","2030/12/31 23:59:59","10055035","74","13002001"
"55","0","5","40","2023/04/17 05:00:00","2030/12/31 23:59:59","10055036","74","18004001"
"55","0","5","60","2023/04/17 05:00:00","2024/06/14 15:59:59","10055037","74","16006001"
"55","0","5","60","2023/04/17 05:00:00","2024/06/14 15:59:59","10055038","74","16007001"
"55","22001","2","3","2023/04/17 05:00:00","2024/06/14 15:59:59","10055039","74","16007001"
"55","0","5","70","2023/04/17 05:00:00","2030/12/31 23:59:59","10055040","74","11004001"
"55","20002","2","10","2023/04/17 05:00:00","2030/12/31 23:59:59","10055041","74","11004001"
"55","90007","2","500","2023/04/17 05:00:00","2030/12/31 23:59:59","10055042","74","11004001"
"55","0","5","90","2023/04/17 05:00:00","2030/12/31 23:59:59","10055043","74","11005001"
"55","94002","12","50000","2023/04/17 05:00:00","2030/12/31 23:59:59","10055044","74","11005001"
"55","90007","2","500","2023/04/17 05:00:00","2030/12/31 23:59:59","10055045","74","11005001"
"55","0","5","90","2023/04/17 05:00:00","2030/12/31 23:59:59","10055046","74","14001001"
"55","94002","12","120000","2023/04/17 05:00:00","2030/12/31 23:59:59","10055047","74","14001001"
"55","20003","2","4","2023/04/17 05:00:00","2030/12/31 23:59:59","10055048","74","14001001"
"55","0","5","120","2023/04/17 05:00:00","2030/12/31 23:59:59","10055049","74","14003001"
"55","94002","12","220000","2023/04/17 05:00:00","2030/12/31 23:59:59","10055050","74","14003001"
"55","22002","2","4","2023/04/17 05:00:00","2030/12/31 23:59:59","10055051","74","14003001"
"55","0","5","20","2021/02/09 05:00:00","2023/04/17 04:59:59","10055114","74","11101001"
"55","20003","2","4","2021/02/09 05:00:00","2023/04/17 04:59:59","10055115","74","11101001"
"55","0","5","35","2021/02/09 05:00:00","2023/04/17 04:59:59","10055121","74","11001002"
"55","94002","12","50000","2021/02/09 05:00:00","2023/04/17 04:59:59","10055122","74","11001002"
"55","23001","2","6","2021/02/09 05:00:00","2023/04/17 04:59:59","10055123","74","11001002"
"55","0","5","40","2023/04/17 05:00:00","2030/12/31 23:59:59","10055152","74","11101001"
"55","20003","2","4","2023/04/17 05:00:00","2030/12/31 23:59:59","10055153","74","11101001"
"55","0","5","70","2023/04/17 05:00:00","2030/12/31 23:59:59","10055154","74","11001002"
"55","94002","12","50000","2023/04/17 05:00:00","2030/12/31 23:59:59","10055155","74","11001002"
"55","23001","2","6","2023/04/17 05:00:00","2030/12/31 23:59:59","10055156","74","11001002"
"75","0","5","35","2021/02/09 05:00:00","2023/04/17 04:59:59","10075003","94","11001001"
"75","94002","12","60000","2021/02/09 05:00:00","2023/04/17 04:59:59","10075004","94","11001001"
"75","91002","8","10","2021/02/09 05:00:00","2023/04/17 04:59:59","10075005","94","11001001"
"75","0","5","50","2021/02/09 05:00:00","2023/04/17 04:59:59","10075006","94","11003001"
"75","20002","2","14","2021/02/09 05:00:00","2023/04/17 04:59:59","10075007","94","11003001"
"75","91002","8","10","2021/02/09 05:00:00","2023/04/17 04:59:59","10075008","94","11003001"
"75","0","5","25","2021/02/09 05:00:00","2023/04/17 04:59:59","10075009","94","13002001"
"75","0","5","25","2021/02/09 05:00:00","2023/04/17 04:59:59","10075010","94","18004001"
"75","0","5","30","2021/02/09 05:00:00","2023/04/17 04:59:59","10075011","94","16006001"
"75","0","5","30","2021/02/09 05:00:00","2023/04/17 04:59:59","10075012","94","16007001"
"75","22001","2","3","2021/02/09 05:00:00","2023/04/17 04:59:59","10075013","94","16007001"
"75","0","5","35","2021/02/09 05:00:00","2023/04/17 04:59:59","10075014","94","11004001"
"75","20002","2","14","2021/02/09 05:00:00","2023/04/17 04:59:59","10075015","94","11004001"
"75","90007","2","500","2021/02/09 05:00:00","2023/04/17 04:59:59","10075016","94","11004001"
"75","0","5","50","2021/02/09 05:00:00","2023/04/17 04:59:59","10075017","94","11005001"
"75","94002","12","60000","2021/02/09 05:00:00","2023/04/17 04:59:59","10075018","94","11005001"
"75","90007","2","500","2021/02/09 05:00:00","2023/04/17 04:59:59","10075019","94","11005001"
"75","0","5","70","2023/04/17 05:00:00","2030/12/31 23:59:59","10075023","94","11001001"
"75","0","5","45","2021/02/09 05:00:00","2023/04/17 04:59:59","10075024","94","14001001"
"75","94002","12","150000","2021/02/09 05:00:00","2023/04/17 04:59:59","10075025","94","14001001"
"75","20003","2","5","2021/02/09 05:00:00","2023/04/17 04:59:59","10075026","94","14001001"
"75","0","5","60","2021/02/09 05:00:00","2023/04/17 04:59:59","10075027","94","14003001"
"75","94002","12","250000","2021/02/09 05:00:00","2023/04/17 04:59:59","10075028","94","14003001"
"75","22002","2","4","2021/02/09 05:00:00","2023/04/17 04:59:59","10075029","94","14003001"
"75","94002","12","60000","2023/04/17 05:00:00","2030/12/31 23:59:59","10075030","94","11001001"
"75","91002","8","10","2023/04/17 05:00:00","2030/12/31 23:59:59","10075031","94","11001001"
"75","0","5","100","2023/04/17 05:00:00","2030/12/31 23:59:59","10075032","94","11003001"
"75","20002","2","14","2023/04/17 05:00:00","2030/12/31 23:59:59","10075033","94","11003001"
"75","91002","8","10","2023/04/17 05:00:00","2030/12/31 23:59:59","10075034","94","11003001"
"75","0","5","50","2023/04/17 05:00:00","2030/12/31 23:59:59","10075035","94","13002001"
"75","0","5","50","2023/04/17 05:00:00","2030/12/31 23:59:59","10075036","94","18004001"
"75","0","5","60","2023/04/17 05:00:00","2024/06/14 15:59:59","10075037","94","16006001"
"75","0","5","60","2023/04/17 05:00:00","2024/06/14 15:59:59","10075038","94","16007001"
"75","22001","2","3","2023/04/17 05:00:00","2024/06/14 15:59:59","10075039","94","16007001"
"75","0","5","70","2023/04/17 05:00:00","2030/12/31 23:59:59","10075040","94","11004001"
"75","20002","2","14","2023/04/17 05:00:00","2030/12/31 23:59:59","10075041","94","11004001"
"75","90007","2","500","2023/04/17 05:00:00","2030/12/31 23:59:59","10075042","94","11004001"
"75","0","5","100","2023/04/17 05:00:00","2030/12/31 23:59:59","10075043","94","11005001"
"75","94002","12","60000","2023/04/17 05:00:00","2030/12/31 23:59:59","10075044","94","11005001"
"75","90007","2","500","2023/04/17 05:00:00","2030/12/31 23:59:59","10075045","94","11005001"
"75","0","5","90","2023/04/17 05:00:00","2030/12/31 23:59:59","10075046","94","14001001"
"75","94002","12","150000","2023/04/17 05:00:00","2030/12/31 23:59:59","10075047","94","14001001"
"75","20003","2","5","2023/04/17 05:00:00","2030/12/31 23:59:59","10075048","94","14001001"
"75","0","5","120","2023/04/17 05:00:00","2030/12/31 23:59:59","10075049","94","14003001"
"75","94002","12","250000","2023/04/17 05:00:00","2030/12/31 23:59:59","10075050","94","14003001"
"75","22002","2","4","2023/04/17 05:00:00","2030/12/31 23:59:59","10075051","94","14003001"
"75","0","5","25","2021/02/09 05:00:00","2023/04/17 04:59:59","10075114","94","11101001"
"75","20003","2","5","2021/02/09 05:00:00","2023/04/17 04:59:59","10075115","94","11101001"
"75","0","5","35","2021/02/09 05:00:00","2023/04/17 04:59:59","10075121","94","11001002"
"75","94002","12","60000","2021/02/09 05:00:00","2023/04/17 04:59:59","10075122","94","11001002"
"75","23001","2","6","2021/02/09 05:00:00","2023/04/17 04:59:59","10075123","94","11001002"
"75","0","5","50","2023/04/17 05:00:00","2030/12/31 23:59:59","10075152","94","11101001"
"75","20003","2","5","2023/04/17 05:00:00","2030/12/31 23:59:59","10075153","94","11101001"
"75","0","5","70","2023/04/17 05:00:00","2030/12/31 23:59:59","10075154","94","11001002"
"75","94002","12","60000","2023/04/17 05:00:00","2030/12/31 23:59:59","10075155","94","11001002"
"75","23001","2","6","2023/04/17 05:00:00","2030/12/31 23:59:59","10075156","94","11001002"
"95","0","5","40","2021/02/09 05:00:00","2023/04/17 04:59:59","10095003","119","11001001"
"95","94002","12","70000","2021/02/09 05:00:00","2023/04/17 04:59:59","10095004","119","11001001"
"95","91002","8","10","2021/02/09 05:00:00","2023/04/17 04:59:59","10095005","119","11001001"
"95","0","5","50","2021/02/09 05:00:00","2023/04/17 04:59:59","10095006","119","11003001"
"95","20002","2","18","2021/02/09 05:00:00","2023/04/17 04:59:59","10095007","119","11003001"
"95","91002","8","10","2021/02/09 05:00:00","2023/04/17 04:59:59","10095008","119","11003001"
"95","0","5","25","2021/02/09 05:00:00","2023/04/17 04:59:59","10095009","119","13002001"
"95","0","5","25","2021/02/09 05:00:00","2023/04/17 04:59:59","10095010","119","18004001"
"95","0","5","30","2021/02/09 05:00:00","2023/04/17 04:59:59","10095011","119","16006001"
"95","0","5","30","2021/02/09 05:00:00","2023/04/17 04:59:59","10095012","119","16007001"
"95","22001","2","3","2021/02/09 05:00:00","2023/04/17 04:59:59","10095013","119","16007001"
