1316259a0edf40e93ec18c1fc0eec1bb3bcf5c8f1ff5dce15401ff8f8c7baac9,99aa2394a01fe099aaa5e2f45a14a4f5a5cf79f1d95291ce4e3a684964a6ffe1,2cdbd7fcd053d34c0bfb2ae3aad73814ce4fcfa74b05168241ea595cac11ae55,6c933113ebd9cf433ff7229704a3e9fcb2bc700548f04831ee83b6ca009a9c7a,ca7613efd7de87eff6b7ca7d30d78f4d60ef4c65cec72088e055a65e8f2ecf9b,6e6c713bb8a9dffc79c8710add81c67e46e97b8ebf1195ff991bd1bda8471eda,f2a36f6f790b5c7a760daad5da914f8c0fd7d562a450ecbb5daa546294843581,b4dcc10fa3a11da57d93695e464180269d962f5ae0137e23eaec842bed607694,19fb38c54f2618acb9afa91378f5aa58a80f25ff2a104f0d6f55d936a4676df7,99f0f1be09416c5bd488c520e4ad782e6fd3e74ffedc37706ef99d64dc886148,a00bfd2237453bba7a36372f303b601e21cf7e3894d491bbe26cd71035c9a59f,804073ffd27c3b16bfbd8aa6e512375875157083fc2c6d12483722c1910da0aa,97f02824cac22533a6c8e02cf70f1bedd4ced50c7de01abfa0925cd6ed2df3e6,d2173c25ce09f20e16e8a6bcf1836f6bb1ef3fd4bb801c4b2a7728ac489d6089
"72018012","9003","601","20018","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20018102","72018012","20018112","2018/01/01 12:00:00","1"
"72018013","9003","601","20018","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20018102","72018013","20018113","2018/01/01 12:00:00","1"
"72018014","9003","601","20018","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20018102","72018014","20018114","2018/01/01 12:00:00","1"
"72018015","9003","601","20018","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20018102","72018015","20018115","2018/01/01 12:00:00","1"
"72018016","9003","601","20018","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20018103","72018016","20018201","2018/01/01 12:00:00","1"
"72018017","9003","601","20018","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20018103","72018017","20018202","2018/01/01 12:00:00","1"
"72018018","9003","601","20018","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20018103","72018018","20018203","2018/01/01 12:00:00","1"
"72018019","9003","601","20018","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20018103","72018019","20018204","2018/01/01 12:00:00","1"
"72018020","9003","601","20018","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20018103","72018020","20018205","2018/01/01 12:00:00","1"
"72018021","9001","601","20018","2030/12/31 14:59:59","8006","0","打倒 1 隻幻影男爵（NORMAL限定）","0","20018104","72018021","660018101","2018/01/01 12:00:00","1"
"72018022","9001","601","20018","2030/12/31 14:59:59","8007","0","打倒 1 隻幻影男爵（HARD限定）","0","20018104","72018022","660018201","2018/01/01 12:00:00","1"
"72018023","9001","601","20018","2030/12/31 14:59:59","8010","0","打倒 1 隻幻影男爵（VERY HARD限定）","0","20018104","72018023","660018301","2018/01/01 12:00:00","1"
"72019001","9003","601","20019","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20019102","72019001","20019101","2018/01/01 12:00:00","1"
"72019002","9003","601","20019","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20019102","72019002","20019102","2018/01/01 12:00:00","1"
"72019003","9003","601","20019","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20019102","72019003","20019103","2018/01/01 12:00:00","1"
"72019004","9003","601","20019","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20019102","72019004","20019104","2018/01/01 12:00:00","1"
"72019005","9003","601","20019","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20019102","72019005","20019105","2018/01/01 12:00:00","1"
"72019006","9003","601","20019","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20019102","72019006","20019106","2018/01/01 12:00:00","1"
"72019007","9003","601","20019","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20019102","72019007","20019107","2018/01/01 12:00:00","1"
"72019008","9003","601","20019","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20019102","72019008","20019108","2018/01/01 12:00:00","1"
"72019009","9003","601","20019","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20019102","72019009","20019109","2018/01/01 12:00:00","1"
"72019010","9003","601","20019","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20019102","72019010","20019110","2018/01/01 12:00:00","1"
"72019011","9003","601","20019","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20019102","72019011","20019111","2018/01/01 12:00:00","1"
"72019012","9003","601","20019","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20019102","72019012","20019112","2018/01/01 12:00:00","1"
"72019013","9003","601","20019","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20019102","72019013","20019113","2018/01/01 12:00:00","1"
"72019014","9003","601","20019","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20019102","72019014","20019114","2018/01/01 12:00:00","1"
"72019015","9003","601","20019","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20019102","72019015","20019115","2018/01/01 12:00:00","1"
"72019016","9003","601","20019","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20019103","72019016","20019201","2018/01/01 12:00:00","1"
"72019017","9003","601","20019","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20019103","72019017","20019202","2018/01/01 12:00:00","1"
"72019018","9003","601","20019","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20019103","72019018","20019203","2018/01/01 12:00:00","1"
"72019019","9003","601","20019","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20019103","72019019","20019204","2018/01/01 12:00:00","1"
"72019020","9003","601","20019","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20019103","72019020","20019205","2018/01/01 12:00:00","1"
"72019021","9001","601","20019","2030/12/31 14:59:59","8006","0","打倒 1 隻似龍生物（NORMAL限定）","0","20019104","72019021","660019101","2018/01/01 12:00:00","1"
"72019022","9001","601","20019","2030/12/31 14:59:59","8007","0","打倒 1 隻似龍生物（HARD限定）","0","20019104","72019022","660019201","2018/01/01 12:00:00","1"
"72019023","9001","601","20019","2030/12/31 14:59:59","8010","0","打倒 1 隻似龍生物（VERY HARD限定）","0","20019104","72019023","660019301","2018/01/01 12:00:00","1"
"72020001","9003","601","20020","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20020102","72020001","20020101","2018/01/01 12:00:00","1"
"72020002","9003","601","20020","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20020102","72020002","20020102","2018/01/01 12:00:00","1"
"72020003","9003","601","20020","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20020102","72020003","20020103","2018/01/01 12:00:00","1"
"72020004","9003","601","20020","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20020102","72020004","20020104","2018/01/01 12:00:00","1"
"72020005","9003","601","20020","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20020102","72020005","20020105","2018/01/01 12:00:00","1"
"72020006","9003","601","20020","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20020102","72020006","20020106","2018/01/01 12:00:00","1"
"72020007","9003","601","20020","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20020102","72020007","20020107","2018/01/01 12:00:00","1"
"72020008","9003","601","20020","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20020102","72020008","20020108","2018/01/01 12:00:00","1"
"72020009","9003","601","20020","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20020102","72020009","20020109","2018/01/01 12:00:00","1"
"72020010","9003","601","20020","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20020102","72020010","20020110","2018/01/01 12:00:00","1"
"72020011","9003","601","20020","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20020102","72020011","20020111","2018/01/01 12:00:00","1"
"72020012","9003","601","20020","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20020102","72020012","20020112","2018/01/01 12:00:00","1"
"72020013","9003","601","20020","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20020102","72020013","20020113","2018/01/01 12:00:00","1"
"72020014","9003","601","20020","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20020102","72020014","20020114","2018/01/01 12:00:00","1"
"72020015","9003","601","20020","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20020102","72020015","20020115","2018/01/01 12:00:00","1"
"72020016","9003","601","20020","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20020103","72020016","20020201","2018/01/01 12:00:00","1"
"72020017","9003","601","20020","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20020103","72020017","20020202","2018/01/01 12:00:00","1"
"72020018","9003","601","20020","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20020103","72020018","20020203","2018/01/01 12:00:00","1"
"72020019","9003","601","20020","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20020103","72020019","20020204","2018/01/01 12:00:00","1"
"72020020","9003","601","20020","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20020103","72020020","20020205","2018/01/01 12:00:00","1"
"72020021","9001","601","20020","2030/12/31 14:59:59","8006","0","打倒 1 隻復仇者馴鹿（NORMAL限定）","0","20020104","72020021","660020101","2018/01/01 12:00:00","1"
"72020024","9001","601","20020","2030/12/31 14:59:59","8006","0","打倒 1 隻復仇者馴鹿（NORMAL限定）","0","20020105","72020022","660020101","2018/01/01 12:00:00","1"
"72020022","9001","601","20020","2030/12/31 14:59:59","8007","0","打倒 1 隻復仇者馴鹿（HARD限定）","0","20020104","72020023","660020201","2018/01/01 12:00:00","1"
"72020023","9001","601","20020","2030/12/31 14:59:59","8010","0","打倒 1 隻復仇者馴鹿（VERY HARD限定）","0","20020104","72020024","660020301","2018/01/01 12:00:00","1"
"72021001","9003","601","20021","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20021102","72021001","20021101","2018/01/01 12:00:00","1"
"72021002","9003","601","20021","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20021102","72021002","20021102","2018/01/01 12:00:00","1"
"72021003","9003","601","20021","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20021102","72021003","20021103","2018/01/01 12:00:00","1"
"72021004","9003","601","20021","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20021102","72021004","20021104","2018/01/01 12:00:00","1"
"72021005","9003","601","20021","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20021102","72021005","20021105","2018/01/01 12:00:00","1"
"72021006","9003","601","20021","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20021102","72021006","20021106","2018/01/01 12:00:00","1"
"72021007","9003","601","20021","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20021102","72021007","20021107","2018/01/01 12:00:00","1"
"72021008","9003","601","20021","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20021102","72021008","20021108","2018/01/01 12:00:00","1"
"72021009","9003","601","20021","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20021102","72021009","20021109","2018/01/01 12:00:00","1"
"72021010","9003","601","20021","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20021102","72021010","20021110","2018/01/01 12:00:00","1"
"72021011","9003","601","20021","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20021102","72021011","20021111","2018/01/01 12:00:00","1"
"72021012","9003","601","20021","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20021102","72021012","20021112","2018/01/01 12:00:00","1"
"72021013","9003","601","20021","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20021102","72021013","20021113","2018/01/01 12:00:00","1"
"72021014","9003","601","20021","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20021102","72021014","20021114","2018/01/01 12:00:00","1"
"72021015","9003","601","20021","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20021102","72021015","20021115","2018/01/01 12:00:00","1"
"72021016","9003","601","20021","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20021103","72021016","20021201","2018/01/01 12:00:00","1"
"72021017","9003","601","20021","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20021103","72021017","20021202","2018/01/01 12:00:00","1"
"72021018","9003","601","20021","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20021103","72021018","20021203","2018/01/01 12:00:00","1"
"72021019","9003","601","20021","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20021103","72021019","20021204","2018/01/01 12:00:00","1"
"72021020","9003","601","20021","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20021103","72021020","20021205","2018/01/01 12:00:00","1"
"72021021","9001","601","20021","2030/12/31 14:59:59","8006","0","打倒 1 隻山神大人（NORMAL限定）","0","20021104","72021021","660021101","2018/01/01 12:00:00","1"
"72021022","9001","601","20021","2030/12/31 14:59:59","8007","0","打倒 1 隻山神大人（HARD限定）","0","20021104","72021022","660021201","2018/01/01 12:00:00","1"
"72021023","9001","601","20021","2030/12/31 14:59:59","8010","0","打倒 1 隻山神大人（VERY HARD限定）","0","20021104","72021023","660021301","2018/01/01 12:00:00","1"
"72022001","9003","601","20022","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20022102","72022001","20022101","2018/01/01 12:00:00","1"
"72022002","9003","601","20022","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20022102","72022002","20022102","2018/01/01 12:00:00","1"
"72022003","9003","601","20022","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20022102","72022003","20022103","2018/01/01 12:00:00","1"
"72022004","9003","601","20022","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20022102","72022004","20022104","2018/01/01 12:00:00","1"
"72022005","9003","601","20022","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20022102","72022005","20022105","2018/01/01 12:00:00","1"
"72022006","9003","601","20022","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20022102","72022006","20022106","2018/01/01 12:00:00","1"
"72022007","9003","601","20022","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20022102","72022007","20022107","2018/01/01 12:00:00","1"
"72022008","9003","601","20022","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20022102","72022008","20022108","2018/01/01 12:00:00","1"
"72022009","9003","601","20022","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20022102","72022009","20022109","2018/01/01 12:00:00","1"
"72022010","9003","601","20022","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20022102","72022010","20022110","2018/01/01 12:00:00","1"
"72022011","9003","601","20022","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20022102","72022011","20022111","2018/01/01 12:00:00","1"
"72022012","9003","601","20022","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20022102","72022012","20022112","2018/01/01 12:00:00","1"
"72022013","9003","601","20022","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20022102","72022013","20022113","2018/01/01 12:00:00","1"
"72022014","9003","601","20022","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20022102","72022014","20022114","2018/01/01 12:00:00","1"
"72022015","9003","601","20022","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20022102","72022015","20022115","2018/01/01 12:00:00","1"
"72022016","9003","601","20022","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20022103","72022016","20022201","2018/01/01 12:00:00","1"
"72022017","9003","601","20022","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20022103","72022017","20022202","2018/01/01 12:00:00","1"
"72022018","9003","601","20022","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20022103","72022018","20022203","2018/01/01 12:00:00","1"
"72022019","9003","601","20022","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20022103","72022019","20022204","2018/01/01 12:00:00","1"
"72022020","9003","601","20022","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20022103","72022020","20022205","2018/01/01 12:00:00","1"
"72022021","9001","601","20022","2030/12/31 14:59:59","8006","0","打倒 1 隻反逆獸（NORMAL限定）","0","20022104","72022021","660022101","2018/01/01 12:00:00","1"
"72022022","9001","601","20022","2030/12/31 14:59:59","8006","0","打倒 1 隻反逆獸（NORMAL限定）","0","20022105","72022022","660022101","2018/01/01 12:00:00","1"
"72022023","9001","601","20022","2030/12/31 14:59:59","8006","0","打倒 1 隻反逆獸（NORMAL限定）","0","20022106","72022023","660022101","2018/01/01 12:00:00","1"
"72022024","9001","601","20022","2030/12/31 14:59:59","8007","0","打倒 1 隻反逆獸（HARD限定）","0","20022104","72022024","660022201","2018/01/01 12:00:00","1"
"72022025","9001","601","20022","2030/12/31 14:59:59","8010","0","打倒 1 隻反逆獸（VERY HARD限定）","0","20022104","72022025","660022301","2018/01/01 12:00:00","1"
"72023001","9003","601","20023","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20023102","72023001","20023101","2018/01/01 12:00:00","1"
"72023002","9003","601","20023","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20023102","72023002","20023102","2018/01/01 12:00:00","1"
"72023003","9003","601","20023","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20023102","72023003","20023103","2018/01/01 12:00:00","1"
"72023004","9003","601","20023","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20023102","72023004","20023104","2018/01/01 12:00:00","1"
"72023005","9003","601","20023","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20023102","72023005","20023105","2018/01/01 12:00:00","1"
"72023006","9003","601","20023","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20023102","72023006","20023106","2018/01/01 12:00:00","1"
"72023007","9003","601","20023","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20023102","72023007","20023107","2018/01/01 12:00:00","1"
"72023008","9003","601","20023","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20023102","72023008","20023108","2018/01/01 12:00:00","1"
"72023009","9003","601","20023","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20023102","72023009","20023109","2018/01/01 12:00:00","1"
"72023010","9003","601","20023","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20023102","72023010","20023110","2018/01/01 12:00:00","1"
"72023011","9003","601","20023","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20023102","72023011","20023111","2018/01/01 12:00:00","1"
"72023012","9003","601","20023","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20023102","72023012","20023112","2018/01/01 12:00:00","1"
"72023013","9003","601","20023","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20023102","72023013","20023113","2018/01/01 12:00:00","1"
"72023014","9003","601","20023","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20023102","72023014","20023114","2018/01/01 12:00:00","1"
"72023015","9003","601","20023","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20023102","72023015","20023115","2018/01/01 12:00:00","1"
"72023016","9003","601","20023","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20023103","72023016","20023201","2018/01/01 12:00:00","1"
"72023017","9003","601","20023","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20023103","72023017","20023202","2018/01/01 12:00:00","1"
"72023018","9003","601","20023","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20023103","72023018","20023203","2018/01/01 12:00:00","1"
"72023019","9003","601","20023","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20023103","72023019","20023204","2018/01/01 12:00:00","1"
"72023020","9003","601","20023","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20023103","72023020","20023205","2018/01/01 12:00:00","1"
"72023021","9001","601","20023","2030/12/31 14:59:59","8006","0","打倒 1 隻好朋友X（NORMAL限定）","0","20023104","72023021","660023101","2018/01/01 12:00:00","1"
"72023022","9001","601","20023","2030/12/31 14:59:59","8007","0","打倒 1 隻好朋友X（HARD限定）","0","20023104","72023022","660023201","2018/01/01 12:00:00","1"
"72023023","9001","601","20023","2030/12/31 14:59:59","8010","0","打倒 1 隻好朋友X（VERY HARD限定）","0","20023104","72023023","660023301","2018/01/01 12:00:00","1"
"72024001","9003","601","20024","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20024102","72024001","20024101","2018/01/01 12:00:00","1"
"72024002","9003","601","20024","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20024102","72024002","20024102","2018/01/01 12:00:00","1"
"72024003","9003","601","20024","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20024102","72024003","20024103","2018/01/01 12:00:00","1"
"72024004","9003","601","20024","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20024102","72024004","20024104","2018/01/01 12:00:00","1"
"72024005","9003","601","20024","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20024102","72024005","20024105","2018/01/01 12:00:00","1"
"72024006","9003","601","20024","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20024102","72024006","20024106","2018/01/01 12:00:00","1"
"72024007","9003","601","20024","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20024102","72024007","20024107","2018/01/01 12:00:00","1"
"72024008","9003","601","20024","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20024102","72024008","20024108","2018/01/01 12:00:00","1"
"72024009","9003","601","20024","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20024102","72024009","20024109","2018/01/01 12:00:00","1"
"72024010","9003","601","20024","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20024102","72024010","20024110","2018/01/01 12:00:00","1"
"72024011","9003","601","20024","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20024102","72024011","20024111","2018/01/01 12:00:00","1"
"72024012","9003","601","20024","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20024102","72024012","20024112","2018/01/01 12:00:00","1"
"72024013","9003","601","20024","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20024102","72024013","20024113","2018/01/01 12:00:00","1"
"72024014","9003","601","20024","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20024102","72024014","20024114","2018/01/01 12:00:00","1"
"72024015","9003","601","20024","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20024102","72024015","20024115","2018/01/01 12:00:00","1"
"72024016","9003","601","20024","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20024103","72024016","20024201","2018/01/01 12:00:00","1"
"72024017","9003","601","20024","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20024103","72024017","20024202","2018/01/01 12:00:00","1"
"72024018","9003","601","20024","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20024103","72024018","20024203","2018/01/01 12:00:00","1"
"72024019","9003","601","20024","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20024103","72024019","20024204","2018/01/01 12:00:00","1"
"72024020","9003","601","20024","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20024103","72024020","20024205","2018/01/01 12:00:00","1"
"72024021","9001","601","20024","2030/12/31 14:59:59","8006","0","打倒 1 隻忍者首領半藏（NORMAL限定）","0","20024104","72024021","660024101","2018/01/01 12:00:00","1"
"72024022","9001","601","20024","2030/12/31 14:59:59","8007","0","打倒 1 隻忍者首領半藏（HARD限定）","0","20024104","72024022","660024201","2018/01/01 12:00:00","1"
"72024023","9001","601","20024","2030/12/31 14:59:59","8010","0","打倒 1 隻忍者首領半藏（VERY HARD限定）","0","20024104","72024023","660024301","2018/01/01 12:00:00","1"
"72025001","9003","601","20025","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20025102","72025001","20025101","2018/01/01 12:00:00","1"
"72025002","9003","601","20025","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20025102","72025002","20025102","2018/01/01 12:00:00","1"
"72025003","9003","601","20025","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20025102","72025003","20025103","2018/01/01 12:00:00","1"
"72025004","9003","601","20025","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20025102","72025004","20025104","2018/01/01 12:00:00","1"
"72025005","9003","601","20025","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20025102","72025005","20025105","2018/01/01 12:00:00","1"
"72025006","9003","601","20025","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20025102","72025006","20025106","2018/01/01 12:00:00","1"
"72025007","9003","601","20025","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20025102","72025007","20025107","2018/01/01 12:00:00","1"
"72025008","9003","601","20025","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20025102","72025008","20025108","2018/01/01 12:00:00","1"
"72025009","9003","601","20025","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20025102","72025009","20025109","2018/01/01 12:00:00","1"
"72025010","9003","601","20025","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20025102","72025010","20025110","2018/01/01 12:00:00","1"
"72025011","9003","601","20025","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20025102","72025011","20025111","2018/01/01 12:00:00","1"
"72025012","9003","601","20025","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20025102","72025012","20025112","2018/01/01 12:00:00","1"
"72025013","9003","601","20025","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20025102","72025013","20025113","2018/01/01 12:00:00","1"
"72025014","9003","601","20025","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20025102","72025014","20025114","2018/01/01 12:00:00","1"
"72025015","9003","601","20025","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20025102","72025015","20025115","2018/01/01 12:00:00","1"
