f973525bfc7604a06dd79ae83fdaf71869615f57e4bec238b0f6a937097d85ed,59d86971aaabedb008e90493643f535ddd12b3f64a6fe9a1cae9b59a3e7a3c33,505837c4318b4cabaac5890fcabda129e5901a6c477ab52210326a90a11b7231,12e85a3e5306bc9783be6d5da433cc14d5450f922f36bb22987a794a0843721c,f53fca5a7185d457b7c1a7f0f646a86d6eaba99152a6f1fb62b70c069992123b,e50c285b3846ededcafe2b70ceb2946338af1c4f449553af38fb4874a7c52ed1,690a76caed95e2449fc9a6aa65ad397da78fd54b7772d311434ea465c318420e,450c00ec270482bd431ce6360f8290bd9cc599ff44842cbece5104d0b4331bc8,3fa9b7cf85712f937febc77ed9eacb593ee4715b61a6c0693f6999cff465d31d,083fb42c3cf22dff5c0c6c7f43d9b4a2be4dcd3b2443bbe99b5369417d29d9bf,8f78a6d158e0d5e1004f40cc49685e272668e1690b029c9cc66fa5fd3f89a577,5ac0558140847ab5af238787bf11752a5b7d78dad91a69b6d174bb64039be72a,2deb6624c4d0baf2c35683ef5e41853c9bb11e3fbd66fb91e7d0fb2af744c96b,86a4b6c6bd19eef362591ec12633377c7b95a4684d4fe168a80636bd3d71c9f6,1a48ba1db0aa7cb91c420684c083442695b19b5cd47a3f65dd1dfd38c9859576,ae740dd6d6d146dd50ec0b0d1e9cb557622830b5fdfb3935cc8dd4b39387598d,e1d95e0e3dac7202b472dc5eb2c770364c64c2900b5c5a0dc52c0c1dfac19a01,42128b636a45cd8390028e5e9705fe203aca241147a0a9901c2493b18be97b76,60d423dfcdd88b56f77292cc9f5e4fea30feb26548de3338fe2df4d738433dc9,8b084eeb95f08b322cd70a1f9f573e4c32e2f805340840e597ae4c2c812e89d8,b40b2605fe0195029d27bca0cccfab0d26da17a7a6ae516ee718e8b3f35f0021
"0","40","1039","0","94002","22003","0","0","0","3","2","12","2","500000","22002","259","0","0","8","3","1"
"0","60","1039","0","94002","22003","0","0","0","4","2","12","2","750000","22002","260","0","0","12","4","1"
"0","80","1039","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","261","0","0","16","5","1"
"0","0","1040","0","94002","0","0","0","0","1","0","12","0","10000","0","262","0","0","0","1","1"
"0","20","1040","0","94002","22003","0","0","0","2","2","12","2","250000","22002","263","0","0","4","2","1"
"0","40","1040","0","94002","22003","0","0","0","3","2","12","2","500000","22002","264","0","0","8","3","1"
"0","60","1040","0","94002","22003","0","0","0","4","2","12","2","750000","22002","265","0","0","12","4","1"
"0","80","1040","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","266","0","0","16","5","1"
"0","0","1041","0","94002","0","0","0","0","1","0","12","0","10000","0","267","0","0","0","1","1"
"0","20","1041","0","94002","22003","0","0","0","2","2","12","2","250000","22002","268","0","0","4","2","1"
"0","40","1041","0","94002","22003","0","0","0","3","2","12","2","500000","22002","269","0","0","8","3","1"
"0","60","1041","0","94002","22003","0","0","0","4","2","12","2","750000","22002","270","0","0","12","4","1"
"0","80","1041","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","271","0","0","16","5","1"
"0","0","1042","0","94002","0","0","0","0","1","0","12","0","10000","0","272","0","0","0","1","1"
"0","20","1042","0","94002","22003","0","0","0","2","2","12","2","250000","22002","273","0","0","4","2","1"
"0","40","1042","0","94002","22003","0","0","0","3","2","12","2","500000","22002","274","0","0","8","3","1"
"0","60","1042","0","94002","22003","0","0","0","4","2","12","2","750000","22002","275","0","0","12","4","1"
"0","80","1042","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","276","0","0","16","5","1"
"0","0","1043","0","94002","0","0","0","0","1","0","12","0","10000","0","277","0","0","0","1","1"
"0","20","1043","0","94002","22003","0","0","0","2","2","12","2","250000","22002","278","0","0","4","2","1"
"0","40","1043","0","94002","22003","0","0","0","3","2","12","2","500000","22002","279","0","0","8","3","1"
"0","60","1043","0","94002","22003","0","0","0","4","2","12","2","750000","22002","280","0","0","12","4","1"
"0","80","1043","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","281","0","0","16","5","1"
"0","0","1044","0","94002","0","0","0","0","1","0","12","0","10000","0","282","0","0","0","1","1"
"0","20","1044","0","94002","22003","0","0","0","2","2","12","2","250000","22002","283","0","0","4","2","1"
"0","40","1044","0","94002","22003","0","0","0","3","2","12","2","500000","22002","284","0","0","8","3","1"
"0","60","1044","0","94002","22003","0","0","0","4","2","12","2","750000","22002","285","0","0","12","4","1"
"0","80","1044","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","286","0","0","16","5","1"
"0","0","1045","0","94002","0","0","0","0","1","0","12","0","10000","0","287","0","0","0","1","1"
"0","20","1045","0","94002","22003","0","0","0","2","2","12","2","250000","22002","288","0","0","4","2","1"
"0","40","1045","0","94002","22003","0","0","0","3","2","12","2","500000","22002","289","0","0","8","3","1"
"0","60","1045","0","94002","22003","0","0","0","4","2","12","2","750000","22002","290","0","0","12","4","1"
"0","80","1045","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","291","0","0","16","5","1"
"0","0","1046","0","94002","0","0","0","0","1","0","12","0","10000","0","292","0","0","0","1","1"
"0","20","1046","0","94002","22003","0","0","0","2","2","12","2","250000","22002","293","0","0","4","2","1"
"0","40","1046","0","94002","22003","0","0","0","3","2","12","2","500000","22002","294","0","0","8","3","1"
"0","60","1046","0","94002","22003","0","0","0","4","2","12","2","750000","22002","295","0","0","12","4","1"
"0","80","1046","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","296","0","0","16","5","1"
"0","0","1047","0","94002","0","0","0","0","1","0","12","0","10000","0","297","0","0","0","1","1"
"0","20","1047","0","94002","22003","0","0","0","2","2","12","2","250000","22002","298","0","0","4","2","1"
"0","40","1047","0","94002","22003","0","0","0","3","2","12","2","500000","22002","299","0","0","8","3","1"
"0","60","1047","0","94002","22003","0","0","0","4","2","12","2","750000","22002","300","0","0","12","4","1"
"0","80","1047","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","301","0","0","16","5","1"
"0","0","1048","0","94002","0","0","0","0","1","0","12","0","10000","0","302","0","0","0","1","1"
"0","20","1048","0","94002","22003","0","0","0","2","2","12","2","250000","22002","303","0","0","4","2","1"
"0","40","1048","0","94002","22003","0","0","0","3","2","12","2","500000","22002","304","0","0","8","3","1"
"0","60","1048","0","94002","22003","0","0","0","4","2","12","2","750000","22002","305","0","0","12","4","1"
"0","80","1048","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","306","0","0","16","5","1"
"0","0","1049","0","94002","0","0","0","0","1","0","12","0","10000","0","307","0","0","0","1","1"
"0","20","1049","0","94002","22003","0","0","0","2","2","12","2","250000","22002","308","0","0","4","2","1"
"0","40","1049","0","94002","22003","0","0","0","3","2","12","2","500000","22002","309","0","0","8","3","1"
"0","60","1049","0","94002","22003","0","0","0","4","2","12","2","750000","22002","310","0","0","12","4","1"
"0","80","1049","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","311","0","0","16","5","1"
"0","0","1050","0","94002","0","0","0","0","1","0","12","0","10000","0","312","0","0","0","1","1"
"0","20","1050","0","94002","22003","0","0","0","2","2","12","2","250000","22002","313","0","0","4","2","1"
"0","40","1050","0","94002","22003","0","0","0","3","2","12","2","500000","22002","314","0","0","8","3","1"
"0","60","1050","0","94002","22003","0","0","0","4","2","12","2","750000","22002","315","0","0","12","4","1"
"0","80","1050","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","316","0","0","16","5","1"
"0","0","1051","0","94002","0","0","0","0","1","0","12","0","10000","0","317","0","0","0","1","1"
"0","20","1051","0","94002","22003","0","0","0","2","2","12","2","250000","22002","318","0","0","4","2","1"
"0","40","1051","0","94002","22003","0","0","0","3","2","12","2","500000","22002","319","0","0","8","3","1"
"0","60","1051","0","94002","22003","0","0","0","4","2","12","2","750000","22002","320","0","0","12","4","1"
"0","80","1051","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","321","0","0","16","5","1"
"0","0","1052","0","94002","0","0","0","0","1","0","12","0","10000","0","322","0","0","0","1","1"
"0","20","1052","0","94002","22003","0","0","0","2","2","12","2","250000","22002","323","0","0","4","2","1"
"0","40","1052","0","94002","22003","0","0","0","3","2","12","2","500000","22002","324","0","0","8","3","1"
"0","60","1052","0","94002","22003","0","0","0","4","2","12","2","750000","22002","325","0","0","12","4","1"
"0","80","1052","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","326","0","0","16","5","1"
"0","0","1053","0","94002","0","0","0","0","1","0","12","0","10000","0","327","0","0","0","1","1"
"0","20","1053","0","94002","22003","0","0","0","2","2","12","2","250000","22002","328","0","0","4","2","1"
"0","40","1053","0","94002","22003","0","0","0","3","2","12","2","500000","22002","329","0","0","8","3","1"
"0","60","1053","0","94002","22003","0","0","0","4","2","12","2","750000","22002","330","0","0","12","4","1"
"0","80","1053","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","331","0","0","16","5","1"
"0","0","1054","0","94002","0","0","0","0","1","0","12","0","10000","0","332","0","0","0","1","1"
"0","20","1054","0","94002","22003","0","0","0","2","2","12","2","250000","22002","333","0","0","4","2","1"
"0","40","1054","0","94002","22003","0","0","0","3","2","12","2","500000","22002","334","0","0","8","3","1"
"0","60","1054","0","94002","22003","0","0","0","4","2","12","2","750000","22002","335","0","0","12","4","1"
"0","80","1054","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","336","0","0","16","5","1"
"0","0","1055","0","94002","0","0","0","0","1","0","12","0","10000","0","337","0","0","0","1","1"
"0","20","1055","0","94002","22003","0","0","0","2","2","12","2","250000","22002","338","0","0","4","2","1"
"0","40","1055","0","94002","22003","0","0","0","3","2","12","2","500000","22002","339","0","0","8","3","1"
"0","60","1055","0","94002","22003","0","0","0","4","2","12","2","750000","22002","340","0","0","12","4","1"
"0","80","1055","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","341","0","0","16","5","1"
"0","0","1056","0","94002","0","0","0","0","1","0","12","0","10000","0","342","0","0","0","1","1"
"0","20","1056","0","94002","22003","0","0","0","2","2","12","2","250000","22002","343","0","0","4","2","1"
"0","40","1056","0","94002","22003","0","0","0","3","2","12","2","500000","22002","344","0","0","8","3","1"
"0","60","1056","0","94002","22003","0","0","0","4","2","12","2","750000","22002","345","0","0","12","4","1"
"0","80","1056","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","346","0","0","16","5","1"
"0","0","1057","0","94002","0","0","0","0","1","0","12","0","10000","0","347","0","0","0","1","1"
"0","20","1057","0","94002","22003","0","0","0","2","2","12","2","250000","22002","348","0","0","4","2","1"
"0","40","1057","0","94002","22003","0","0","0","3","2","12","2","500000","22002","349","0","0","8","3","1"
"0","60","1057","0","94002","22003","0","0","0","4","2","12","2","750000","22002","350","0","0","12","4","1"
"0","80","1057","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","351","0","0","16","5","1"
"0","0","1058","0","94002","0","0","0","0","1","0","12","0","10000","0","352","0","0","0","1","1"
"0","20","1058","0","94002","22003","0","0","0","2","2","12","2","250000","22002","353","0","0","4","2","1"
"0","40","1058","0","94002","22003","0","0","0","3","2","12","2","500000","22002","354","0","0","8","3","1"
"0","60","1058","0","94002","22003","0","0","0","4","2","12","2","750000","22002","355","0","0","12","4","1"
"0","80","1058","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","356","0","0","16","5","1"
"0","0","1059","0","94002","0","0","0","0","1","0","12","0","10000","0","357","0","0","0","1","1"
"0","20","1059","0","94002","22003","0","0","0","2","2","12","2","250000","22002","358","0","0","4","2","1"
"0","40","1059","0","94002","22003","0","0","0","3","2","12","2","500000","22002","359","0","0","8","3","1"
"0","60","1059","0","94002","22003","0","0","0","4","2","12","2","750000","22002","360","0","0","12","4","1"
"0","80","1059","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","361","0","0","16","5","1"
"0","0","1060","0","94002","0","0","0","0","1","0","12","0","10000","0","362","0","0","0","1","1"
"0","20","1060","0","94002","22003","0","0","0","2","2","12","2","250000","22002","363","0","0","4","2","1"
"0","40","1060","0","94002","22003","0","0","0","3","2","12","2","500000","22002","364","0","0","8","3","1"
"0","60","1060","0","94002","22003","0","0","0","4","2","12","2","750000","22002","365","0","0","12","4","1"
"0","80","1060","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","366","0","0","16","5","1"
"0","0","1061","0","94002","0","0","0","0","1","0","12","0","10000","0","367","0","0","0","1","1"
"0","20","1061","0","94002","22003","0","0","0","2","2","12","2","250000","22002","368","0","0","4","2","1"
"0","40","1061","0","94002","22003","0","0","0","3","2","12","2","500000","22002","369","0","0","8","3","1"
"0","60","1061","0","94002","22003","0","0","0","4","2","12","2","750000","22002","370","0","0","12","4","1"
"0","80","1061","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","371","0","0","16","5","1"
"0","0","1063","0","94002","0","0","0","0","1","0","12","0","10000","0","372","0","0","0","1","1"
"0","20","1063","0","94002","22003","0","0","0","2","2","12","2","250000","22002","373","0","0","4","2","1"
"0","40","1063","0","94002","22003","0","0","0","3","2","12","2","500000","22002","374","0","0","8","3","1"
"0","60","1063","0","94002","22003","0","0","0","4","2","12","2","750000","22002","375","0","0","12","4","1"
"0","80","1063","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","376","0","0","16","5","1"
"0","0","1064","0","94002","0","0","0","0","1","0","12","0","10000","0","377","0","0","0","1","1"
"0","20","1064","0","94002","22003","0","0","0","2","2","12","2","250000","22002","378","0","0","4","2","1"
"0","40","1064","0","94002","22003","0","0","0","3","2","12","2","500000","22002","379","0","0","8","3","1"
"0","60","1064","0","94002","22003","0","0","0","4","2","12","2","750000","22002","380","0","0","12","4","1"
"0","80","1064","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","381","0","0","16","5","1"
"0","0","1065","0","94002","0","0","0","0","1","0","12","0","10000","0","382","0","0","0","1","1"
"0","20","1065","0","94002","22003","0","0","0","2","2","12","2","250000","22002","383","0","0","4","2","1"
"0","40","1065","0","94002","22003","0","0","0","3","2","12","2","500000","22002","384","0","0","8","3","1"
"0","60","1065","0","94002","22003","0","0","0","4","2","12","2","750000","22002","385","0","0","12","4","1"
"0","80","1065","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","386","0","0","16","5","1"
"0","0","1066","0","94002","0","0","0","0","1","0","12","0","10000","0","387","0","0","0","1","1"
"0","20","1066","0","94002","22003","0","0","0","2","2","12","2","250000","22002","388","0","0","4","2","1"
"0","40","1066","0","94002","22003","0","0","0","3","2","12","2","500000","22002","389","0","0","8","3","1"
"0","60","1066","0","94002","22003","0","0","0","4","2","12","2","750000","22002","390","0","0","12","4","1"
"0","80","1066","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","391","0","0","16","5","1"
"0","0","1067","0","94002","0","0","0","0","1","0","12","0","10000","0","392","0","0","0","1","1"
"0","20","1067","0","94002","22003","0","0","0","2","2","12","2","250000","22002","393","0","0","4","2","1"
"0","40","1067","0","94002","22003","0","0","0","3","2","12","2","500000","22002","394","0","0","8","3","1"
"0","60","1067","0","94002","22003","0","0","0","4","2","12","2","750000","22002","395","0","0","12","4","1"
"0","80","1067","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","396","0","0","16","5","1"
"0","0","1068","0","94002","0","0","0","0","1","0","12","0","10000","0","397","0","0","0","1","1"
"0","20","1068","0","94002","22003","0","0","0","2","2","12","2","250000","22002","398","0","0","4","2","1"
"0","40","1068","0","94002","22003","0","0","0","3","2","12","2","500000","22002","399","0","0","8","3","1"
"0","60","1068","0","94002","22003","0","0","0","4","2","12","2","750000","22002","400","0","0","12","4","1"
"0","80","1068","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","401","0","0","16","5","1"
"0","0","1069","0","94002","0","0","0","0","1","0","12","0","10000","0","402","0","0","0","1","1"
"0","20","1069","0","94002","22003","0","0","0","2","2","12","2","250000","22002","403","0","0","4","2","1"
"0","40","1069","0","94002","22003","0","0","0","3","2","12","2","500000","22002","404","0","0","8","3","1"
"0","60","1069","0","94002","22003","0","0","0","4","2","12","2","750000","22002","405","0","0","12","4","1"
"0","80","1069","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","406","0","0","16","5","1"
"0","0","1070","0","94002","0","0","0","0","1","0","12","0","10000","0","407","0","0","0","1","1"
"0","20","1070","0","94002","22003","0","0","0","2","2","12","2","250000","22002","408","0","0","4","2","1"
"0","40","1070","0","94002","22003","0","0","0","3","2","12","2","500000","22002","409","0","0","8","3","1"
"0","60","1070","0","94002","22003","0","0","0","4","2","12","2","750000","22002","410","0","0","12","4","1"
"0","80","1070","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","411","0","0","16","5","1"
"0","0","1071","0","94002","0","0","0","0","1","0","12","0","10000","0","412","0","0","0","1","1"
"0","20","1071","0","94002","22003","0","0","0","2","2","12","2","250000","22002","413","0","0","4","2","1"
"0","40","1071","0","94002","22003","0","0","0","3","2","12","2","500000","22002","414","0","0","8","3","1"
"0","60","1071","0","94002","22003","0","0","0","4","2","12","2","750000","22002","415","0","0","12","4","1"
"0","80","1071","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","416","0","0","16","5","1"
"0","0","1072","0","94002","0","0","0","0","1","0","12","0","10000","0","417","0","0","0","1","1"
"0","20","1072","0","94002","22003","0","0","0","2","2","12","2","250000","22002","418","0","0","4","2","1"
"0","40","1072","0","94002","22003","0","0","0","3","2","12","2","500000","22002","419","0","0","8","3","1"
"0","60","1072","0","94002","22003","0","0","0","4","2","12","2","750000","22002","420","0","0","12","4","1"
"0","80","1072","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","421","0","0","16","5","1"
"0","0","1073","0","94002","0","0","0","0","1","0","12","0","10000","0","422","0","0","0","1","1"
"0","20","1073","0","94002","22003","0","0","0","2","2","12","2","250000","22002","423","0","0","4","2","1"
"0","40","1073","0","94002","22003","0","0","0","3","2","12","2","500000","22002","424","0","0","8","3","1"
"0","60","1073","0","94002","22003","0","0","0","4","2","12","2","750000","22002","425","0","0","12","4","1"
"0","80","1073","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","426","0","0","16","5","1"
"0","0","1074","0","94002","0","0","0","0","1","0","12","0","10000","0","427","0","0","0","1","1"
"0","20","1074","0","94002","22003","0","0","0","2","2","12","2","250000","22002","428","0","0","4","2","1"
"0","40","1074","0","94002","22003","0","0","0","3","2","12","2","500000","22002","429","0","0","8","3","1"
"0","60","1074","0","94002","22003","0","0","0","4","2","12","2","750000","22002","430","0","0","12","4","1"
"0","80","1074","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","431","0","0","16","5","1"
"0","0","1075","0","94002","0","0","0","0","1","0","12","0","10000","0","432","0","0","0","1","1"
"0","20","1075","0","94002","22003","0","0","0","2","2","12","2","250000","22002","433","0","0","4","2","1"
"0","40","1075","0","94002","22003","0","0","0","3","2","12","2","500000","22002","434","0","0","8","3","1"
"0","60","1075","0","94002","22003","0","0","0","4","2","12","2","750000","22002","435","0","0","12","4","1"
"0","80","1075","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","436","0","0","16","5","1"
"0","0","1076","0","94002","0","0","0","0","1","0","12","0","10000","0","437","0","0","0","1","1"
"0","20","1076","0","94002","22003","0","0","0","2","2","12","2","250000","22002","438","0","0","4","2","1"
"0","40","1076","0","94002","22003","0","0","0","3","2","12","2","500000","22002","439","0","0","8","3","1"
"0","60","1076","0","94002","22003","0","0","0","4","2","12","2","750000","22002","440","0","0","12","4","1"
"0","80","1076","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","441","0","0","16","5","1"
"0","0","1077","0","94002","0","0","0","0","1","0","12","0","10000","0","442","0","0","0","1","1"
"0","20","1077","0","94002","22003","0","0","0","2","2","12","2","250000","22002","443","0","0","4","2","1"
"0","40","1077","0","94002","22003","0","0","0","3","2","12","2","500000","22002","444","0","0","8","3","1"
"0","60","1077","0","94002","22003","0","0","0","4","2","12","2","750000","22002","445","0","0","12","4","1"
"0","80","1077","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","446","0","0","16","5","1"
"0","0","1078","0","94002","0","0","0","0","1","0","12","0","10000","0","447","0","0","0","1","1"
"0","20","1078","0","94002","22003","0","0","0","2","2","12","2","250000","22002","448","0","0","4","2","1"
"0","40","1078","0","94002","22003","0","0","0","3","2","12","2","500000","22002","449","0","0","8","3","1"
"0","60","1078","0","94002","22003","0","0","0","4","2","12","2","750000","22002","450","0","0","12","4","1"
"0","80","1078","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","451","0","0","16","5","1"
"0","0","1079","0","94002","0","0","0","0","1","0","12","0","10000","0","452","0","0","0","1","1"
"0","20","1079","0","94002","22003","0","0","0","2","2","12","2","250000","22002","453","0","0","4","2","1"
"0","40","1079","0","94002","22003","0","0","0","3","2","12","2","500000","22002","454","0","0","8","3","1"
"0","60","1079","0","94002","22003","0","0","0","4","2","12","2","750000","22002","455","0","0","12","4","1"
"0","80","1079","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","456","0","0","16","5","1"
"0","0","1080","0","94002","0","0","0","0","1","0","12","0","10000","0","457","0","0","0","1","1"
"0","20","1080","0","94002","22003","0","0","0","2","2","12","2","250000","22002","458","0","0","4","2","1"
"0","40","1080","0","94002","22003","0","0","0","3","2","12","2","500000","22002","459","0","0","8","3","1"
"0","60","1080","0","94002","22003","0","0","0","4","2","12","2","750000","22002","460","0","0","12","4","1"
"0","80","1080","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","461","0","0","16","5","1"
"0","0","1081","0","94002","0","0","0","0","1","0","12","0","10000","0","462","0","0","0","1","1"
"0","20","1081","0","94002","22003","0","0","0","2","2","12","2","250000","22002","463","0","0","4","2","1"
"0","40","1081","0","94002","22003","0","0","0","3","2","12","2","500000","22002","464","0","0","8","3","1"
"0","60","1081","0","94002","22003","0","0","0","4","2","12","2","750000","22002","465","0","0","12","4","1"
"0","80","1081","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","466","0","0","16","5","1"
"0","0","1082","0","94002","0","0","0","0","1","0","12","0","10000","0","467","0","0","0","1","1"
"0","20","1082","0","94002","22003","0","0","0","2","2","12","2","250000","22002","468","0","0","4","2","1"
"0","40","1082","0","94002","22003","0","0","0","3","2","12","2","500000","22002","469","0","0","8","3","1"
"0","60","1082","0","94002","22003","0","0","0","4","2","12","2","750000","22002","470","0","0","12","4","1"
"0","80","1082","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","471","0","0","16","5","1"
"0","0","1083","0","94002","0","0","0","0","1","0","12","0","10000","0","472","0","0","0","1","1"
"0","20","1083","0","94002","22003","0","0","0","2","2","12","2","250000","22002","473","0","0","4","2","1"
"0","40","1083","0","94002","22003","0","0","0","3","2","12","2","500000","22002","474","0","0","8","3","1"
"0","60","1083","0","94002","22003","0","0","0","4","2","12","2","750000","22002","475","0","0","12","4","1"
"0","80","1083","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","476","0","0","16","5","1"
"0","0","1084","0","94002","0","0","0","0","1","0","12","0","10000","0","477","0","0","0","1","1"
"0","20","1084","0","94002","22003","0","0","0","2","2","12","2","250000","22002","478","0","0","4","2","1"
"0","40","1084","0","94002","22003","0","0","0","3","2","12","2","500000","22002","479","0","0","8","3","1"
"0","60","1084","0","94002","22003","0","0","0","4","2","12","2","750000","22002","480","0","0","12","4","1"
"0","80","1084","0","94002","22003","0","0","0","-1","2","12","2","1000000","22002","481","0","0","16","5","1"
