26e9f532f21ae1b5217d968c7544a6ab7e8e1fd836a680932f6c470b90bd85e8,26a45454b393e82f58645b509c61dbd5b12bb0d458ecd5f83445e468356406cc,6b36ae3a35e069cf90ca1f4832875511612d472ff9a61bdcfa912d67d37c16d5,d3426d2e1dabcccfe128c879af607294be66708ec6f50ff1727f1897206c2389,483ee5fc8aa67533d4754345f3694d4ea2bc8c47704ea0f1c140abc611385cb6,028981724cde3b1d9eac17947c29fc3f4d33d1b7a81277622dfd6a388c61db2b,c8f04c1ec6c8f0c673ec83bc150c628bfad450d40ac5266fee01040f31c42406,ce14d86d5b442eb46a3aa00478bf2b5133ea509a2e79140aea77658850fb9dcb,2a987b74088c4c243cb15d261941e5fbd331d345e54157e62d8302167daa661b,91f5b0c5383e5de12afc70d061925a97e6ea0ba2fcf63943e4adba9e869d3777,e9af5c6856c3bc32d1d35c10450f1a9b9be4a2629665f08f816fefe828ab29f9,64c65056db04abb477b9afa447f5ca0146161d92f7429985ed036667b53aed74
"10084","0","0","0","2022/06/07 12:00:00","1008401","0","10084201","10084115","0","1008402","0"
"10084","0","0","0","0","1008402","0","0","0","0","1008403","1008401"
"10084","0","0","0","0","1008403","0","0","0","0","1008404","1008402"
"10084","0","0","0","0","1008404","0","0","0","0","0","1008403"
"10084","0","0","0","0","1008405","0","0","0","0","0","1008404"
"10085","0","0","0","2022/06/14 12:00:00","1008501","0","10085201","10085115","0","1008502","0"
"10085","0","0","0","0","1008502","0","0","0","0","1008503","1008501"
"10085","0","0","0","0","1008503","0","0","0","0","1008504","1008502"
"10085","0","0","0","0","1008504","0","0","0","0","0","1008503"
"10085","0","0","0","0","1008505","0","0","0","0","0","1008504"
"10086","0","0","0","2022/06/16 12:00:00","1008601","0","10086201","10086115","0","1008602","0"
"10086","0","0","0","0","1008602","0","0","0","0","1008603","1008601"
"10086","0","0","0","0","1008603","0","0","0","0","1008604","1008602"
"10086","0","0","0","0","1008604","0","0","0","0","0","1008603"
"10086","0","0","0","0","1008605","0","0","0","0","0","1008604"
"10087","0","0","0","2022/06/22 12:00:00","1008701","0","10087201","10087115","0","1008702","0"
"10087","0","0","0","0","1008702","0","0","0","0","1008703","1008701"
"10087","0","0","0","0","1008703","0","0","0","0","1008704","1008702"
"10087","0","0","0","0","1008704","0","0","0","0","0","1008703"
"10087","0","0","0","0","1008705","0","0","0","0","0","1008704"
"10088","0","0","0","2022/07/07 12:00:00","1008801","0","10088201","10088115","0","1008802","0"
"10088","0","0","0","0","1008802","0","0","0","0","1008803","1008801"
"10088","0","0","0","0","1008803","0","0","0","0","1008804","1008802"
"10088","0","0","0","0","1008804","0","0","0","0","0","1008803"
"10088","0","0","0","0","1008805","0","0","0","0","0","1008804"
"10089","0","0","0","2022/07/22 12:00:00","1008901","0","10089201","10089115","0","1008902","0"
"10089","0","0","0","0","1008902","0","0","0","0","1008903","1008901"
"10089","0","0","0","0","1008903","0","0","0","0","1008904","1008902"
"10089","0","0","0","0","1008904","0","0","0","0","0","1008903"
"10089","0","0","0","0","1008905","0","0","0","0","0","1008904"
"10090","0","0","0","2022/08/07 12:00:00","1009001","0","10090201","10090115","0","1009002","0"
"10090","0","0","0","0","1009002","0","0","0","0","1009003","1009001"
"10090","0","0","0","0","1009003","0","0","0","0","1009004","1009002"
"10090","0","0","0","0","1009004","0","0","0","0","0","1009003"
"10090","0","0","0","0","1009005","0","0","0","0","0","1009004"
"10091","0","0","0","2022/08/22 12:00:00","1009101","0","10091201","10091115","0","1009102","0"
"10091","0","0","0","0","1009102","0","0","0","0","1009103","1009101"
"10091","0","0","0","0","1009103","0","0","0","0","1009104","1009102"
"10091","0","0","0","0","1009104","0","0","0","0","0","1009103"
"10091","0","0","0","0","1009105","0","0","0","0","0","1009104"
"10092","0","0","0","2022/09/07 12:00:00","1009201","0","10092201","10092115","0","1009202","0"
"10092","0","0","0","0","1009202","0","0","0","0","1009203","1009201"
"10092","0","0","0","0","1009203","0","0","0","0","1009204","1009202"
"10092","0","0","0","0","1009204","0","0","0","0","0","1009203"
"10092","0","0","0","0","1009205","0","0","0","0","0","1009204"
"10093","0","0","0","2022/09/22 12:00:00","1009301","0","10093201","10093115","0","1009302","0"
"10093","0","0","0","0","1009302","0","0","0","0","1009303","1009301"
"10093","0","0","0","0","1009303","0","0","0","0","1009304","1009302"
"10093","0","0","0","0","1009304","0","0","0","0","0","1009303"
"10093","0","0","0","0","1009305","0","0","0","0","0","1009304"
"10094","0","0","0","2022/10/08 12:00:00","1009401","0","10094201","10094115","0","1009402","0"
"10094","0","0","0","0","1009402","0","0","0","0","1009403","1009401"
"10094","0","0","0","0","1009403","0","0","0","0","1009404","1009402"
"10094","0","0","0","0","1009404","0","0","0","0","0","1009403"
"10094","0","0","0","0","1009405","0","0","0","0","0","1009404"
"10095","0","0","0","2022/10/22 12:00:00","1009501","0","10095201","10095115","0","1009502","0"
"10095","0","0","0","0","1009502","0","0","0","0","1009503","1009501"
"10095","0","0","0","0","1009503","0","0","0","0","1009504","1009502"
"10095","0","0","0","0","1009504","0","0","0","0","0","1009503"
"10095","0","0","0","0","1009505","0","0","0","0","0","1009504"
"10096","0","0","0","2022/11/07 12:00:00","1009601","0","10096201","10096115","0","1009602","0"
"10096","0","0","0","0","1009602","0","0","0","0","1009603","1009601"
"10096","0","0","0","0","1009603","0","0","0","0","1009604","1009602"
"10096","0","0","0","0","1009604","0","0","0","0","0","1009603"
"10096","0","0","0","0","1009605","0","0","0","0","0","1009604"
"10097","0","0","0","2022/11/21 12:00:00","1009701","0","10097201","10097115","0","1009702","0"
"10097","0","0","0","0","1009702","0","0","0","0","1009703","1009701"
"10097","0","0","0","0","1009703","0","0","0","0","1009704","1009702"
"10097","0","0","0","0","1009704","0","0","0","0","0","1009703"
"10097","0","0","0","0","1009705","0","0","0","0","0","1009704"
"10098","0","0","0","2022/12/07 12:00:00","1009801","0","10098201","10098115","0","1009802","0"
"10098","0","0","0","0","1009802","0","0","0","0","1009803","1009801"
"10098","0","0","0","0","1009803","0","0","0","0","1009804","1009802"
"10098","0","0","0","0","1009804","0","0","0","0","0","1009803"
"10098","0","0","0","0","1009805","0","0","0","0","0","1009804"
"10099","0","0","0","2022/12/22 12:00:00","1009901","0","10099201","10099115","0","1009902","0"
"10099","0","0","0","0","1009902","0","0","0","0","1009903","1009901"
"10099","0","0","0","0","1009903","0","0","0","0","1009904","1009902"
"10099","0","0","0","0","1009904","0","0","0","0","0","1009903"
"10099","0","0","0","0","1009905","0","0","0","0","0","1009904"
"10100","0","0","0","2023/01/08 12:00:00","1010001","0","10100201","10100115","0","1010002","0"
"10100","0","0","0","0","1010002","0","0","0","0","1010003","1010001"
"10100","0","0","0","0","1010003","0","0","0","0","1010004","1010002"
"10100","0","0","0","0","1010004","0","0","0","0","0","1010003"
"10100","0","0","0","0","1010005","0","0","0","0","0","1010004"
"10101","0","0","0","2023/01/22 12:00:00","1010101","0","10101201","10101115","0","1010102","0"
"10101","0","0","0","0","1010102","0","0","0","0","1010103","1010101"
"10101","0","0","0","0","1010103","0","0","0","0","1010104","1010102"
"10101","0","0","0","0","1010104","0","0","0","0","0","1010103"
"10101","0","0","0","0","1010105","0","0","0","0","0","1010104"
"10102","0","0","0","2023/02/07 12:00:00","1010201","0","10102201","10102115","0","1010202","0"
"10102","0","0","0","0","1010202","0","0","0","0","1010203","1010201"
"10102","0","0","0","0","1010203","0","0","0","0","1010204","1010202"
"10102","0","0","0","0","1010204","0","0","0","0","0","1010203"
"10102","0","0","0","0","1010205","0","0","0","0","0","1010204"
"10103","0","0","0","2023/02/20 12:00:00","1010301","0","10103201","10103115","0","1010302","0"
"10103","0","0","0","0","1010302","0","0","0","0","1010303","1010301"
"10103","0","0","0","0","1010303","0","0","0","0","1010304","1010302"
"10103","0","0","0","0","1010304","0","0","0","0","0","1010303"
"10103","0","0","0","0","1010305","0","0","0","0","0","1010304"
"10104","0","0","0","2023/03/07 12:00:00","1010401","0","10104201","10104115","0","1010402","0"
"10104","0","0","0","0","1010402","0","0","0","0","1010403","1010401"
"10104","0","0","0","0","1010403","0","0","0","0","1010404","1010402"
"10104","0","0","0","0","1010404","0","0","0","0","0","1010403"
"10104","0","0","0","0","1010405","0","0","0","0","0","1010404"
"10105","0","0","0","2023/03/22 12:00:00","1010501","0","10105201","10105115","0","1010502","0"
"10105","0","0","0","0","1010502","0","0","0","0","1010503","1010501"
"10105","0","0","0","0","1010503","0","0","0","0","1010504","1010502"
"10105","0","0","0","0","1010504","0","0","0","0","0","1010503"
"10105","0","0","0","0","1010505","0","0","0","0","0","1010504"
"10106","0","0","0","2023/04/07 12:00:00","1010601","0","10106201","10106115","0","1010602","0"
"10106","0","0","0","0","1010602","0","0","0","0","1010603","1010601"
"10106","0","0","0","0","1010603","0","0","0","0","1010604","1010602"
"10106","0","0","0","0","1010604","0","0","0","0","0","1010603"
"10106","0","0","0","0","1010605","0","0","0","0","0","1010604"
"10107","0","0","0","2023/04/20 12:00:00","1010701","0","10107201","10107115","0","1010702","0"
"10107","0","0","0","0","1010702","0","0","0","0","1010703","1010701"
"10107","0","0","0","0","1010703","0","0","0","0","1010704","1010702"
"10107","0","0","0","0","1010704","0","0","0","0","0","1010703"
"10107","0","0","0","0","1010705","0","0","0","0","0","1010704"
"10108","0","0","0","2023/05/07 12:00:00","1010801","0","10108201","10108115","0","1010802","0"
"10108","0","0","0","0","1010802","0","0","0","0","1010803","1010801"
"10108","0","0","0","0","1010803","0","0","0","0","1010804","1010802"
"10108","0","0","0","0","1010804","0","0","0","0","0","1010803"
"10108","0","0","0","0","1010805","0","0","0","0","0","1010804"
"10109","0","0","0","2023/05/22 12:00:00","1010901","0","10109201","10109115","0","1010902","0"
"10109","0","0","0","0","1010902","0","0","0","0","1010903","1010901"
"10109","0","0","0","0","1010903","0","0","0","0","1010904","1010902"
"10109","0","0","0","0","1010904","0","0","0","0","0","1010903"
"10109","0","0","0","0","1010905","0","0","0","0","0","1010904"
"10110","0","0","0","2023/06/07 12:00:00","1011001","0","10110201","10110115","0","1011002","0"
"10110","0","0","0","0","1011002","0","0","0","0","1011003","1011001"
"10110","0","0","0","0","1011003","0","0","0","0","1011004","1011002"
"10110","0","0","0","0","1011004","0","0","0","0","0","1011003"
"10110","0","0","0","0","1011005","0","0","0","0","0","1011004"
"10111","0","0","0","2023/06/14 12:00:00","1011101","0","10111201","10111115","0","1011102","0"
"10111","0","0","0","0","1011102","0","0","0","0","1011103","1011101"
"10111","0","0","0","0","1011103","0","0","0","0","1011104","1011102"
"10111","0","0","0","0","1011104","0","0","0","0","0","1011103"
"10111","0","0","0","0","1011105","0","0","0","0","0","1011104"
"10112","0","0","0","2023/06/19 12:00:00","1011201","0","10112201","10112115","0","1011202","0"
"10112","0","0","0","0","1011202","0","0","0","0","1011203","1011201"
"10112","0","0","0","0","1011203","0","0","0","0","1011204","1011202"
"10112","0","0","0","0","1011204","0","0","0","0","0","1011203"
"10112","0","0","0","0","1011205","0","0","0","0","0","1011204"
"10113","0","0","0","2023/06/24 12:00:00","1011301","0","10113201","10113115","0","1011302","0"
"10113","0","0","0","0","1011302","0","0","0","0","1011303","1011301"
"10113","0","0","0","0","1011303","0","0","0","0","1011304","1011302"
"10113","0","0","0","0","1011304","0","0","0","0","0","1011303"
"10113","0","0","0","0","1011305","0","0","0","0","0","1011304"
"10114","0","0","0","2023/07/08 12:00:00","1011401","0","10114201","10114115","0","1011402","0"
"10114","0","0","0","0","1011402","0","0","0","0","1011403","1011401"
"10114","0","0","0","0","1011403","0","0","0","0","1011404","1011402"
"10114","0","0","0","0","1011404","0","0","0","0","0","1011403"
"10114","0","0","0","0","1011405","0","0","0","0","0","1011404"
"10115","0","0","0","2023/07/22 12:00:00","1011501","0","10115201","10115115","0","1011502","0"
"10115","0","0","0","0","1011502","0","0","0","0","1011503","1011501"
"10115","0","0","0","0","1011503","0","0","0","0","1011504","1011502"
"10115","0","0","0","0","1011504","0","0","0","0","0","1011503"
"10115","0","0","0","0","1011505","0","0","0","0","0","1011504"
"10116","0","0","0","2023/08/07 12:00:00","1011601","0","10116201","10116115","0","1011602","0"
"10116","0","0","0","0","1011602","0","0","0","0","1011603","1011601"
"10116","0","0","0","0","1011603","0","0","0","0","1011604","1011602"
"10116","0","0","0","0","1011604","0","0","0","0","0","1011603"
"10116","0","0","0","0","1011605","0","0","0","0","0","1011604"
"10117","0","0","0","2023/08/21 12:00:00","1011701","0","10117201","10117115","0","1011702","0"
"10117","0","0","0","0","1011702","0","0","0","0","1011703","1011701"
"10117","0","0","0","0","1011703","0","0","0","0","1011704","1011702"
"10117","0","0","0","0","1011704","0","0","0","0","0","1011703"
"10117","0","0","0","0","1011705","0","0","0","0","0","1011704"
"10118","0","0","0","2023/09/07 12:00:00","1011801","0","10118201","10118115","0","1011802","0"
"10118","0","0","0","0","1011802","0","0","0","0","1011803","1011801"
"10118","0","0","0","0","1011803","0","0","0","0","1011804","1011802"
"10118","0","0","0","0","1011804","0","0","0","0","0","1011803"
"10118","0","0","0","0","1011805","0","0","0","0","0","1011804"
"10119","0","0","0","2023/09/21 12:00:00","1011901","0","10119201","10119115","0","1011902","0"
"10119","0","0","0","0","1011902","0","0","0","0","1011903","1011901"
"10119","0","0","0","0","1011903","0","0","0","0","1011904","1011902"
"10119","0","0","0","0","1011904","0","0","0","0","0","1011903"
"10119","0","0","0","0","1011905","0","0","0","0","0","1011904"
"10120","0","0","0","2023/10/07 12:00:00","1012001","0","10120201","10120115","0","1012002","0"
"10120","0","0","0","0","1012002","0","0","0","0","1012003","1012001"
"10120","0","0","0","0","1012003","0","0","0","0","1012004","1012002"
"10120","0","0","0","0","1012004","0","0","0","0","0","1012003"
"10120","0","0","0","0","1012005","0","0","0","0","0","1012004"
"10121","0","0","0","2023/10/21 12:00:00","1012101","0","10121201","10121115","0","1012102","0"
"10121","0","0","0","0","1012102","0","0","0","0","1012103","1012101"
"10121","0","0","0","0","1012103","0","0","0","0","1012104","1012102"
"10121","0","0","0","0","1012104","0","0","0","0","0","1012103"
"10121","0","0","0","0","1012105","0","0","0","0","0","1012104"
"10122","0","0","0","2023/11/07 12:00:00","1012201","0","10122201","10122115","0","1012202","0"
"10122","0","0","0","0","1012202","0","0","0","0","1012203","1012201"
"10122","0","0","0","0","1012203","0","0","0","0","1012204","1012202"
"10122","0","0","0","0","1012204","0","0","0","0","0","1012203"
"10122","0","0","0","0","1012205","0","0","0","0","0","1012204"
"10123","0","0","0","2023/11/20 12:00:00","1012301","0","10123201","10123115","0","1012302","0"
"10123","0","0","0","0","1012302","0","0","0","0","1012303","1012301"
"10123","0","0","0","0","1012303","0","0","0","0","1012304","1012302"
"10123","0","0","0","0","1012304","0","0","0","0","0","1012303"
"10123","0","0","0","0","1012305","0","0","0","0","0","1012304"
"10124","0","0","0","2023/12/07 12:00:00","1012401","0","10124201","10124115","0","1012402","0"
"10124","0","0","0","0","1012402","0","0","0","0","1012403","1012401"
"10124","0","0","0","0","1012403","0","0","0","0","1012404","1012402"
"10124","0","0","0","0","1012404","0","0","0","0","0","1012403"
"10124","0","0","0","0","1012405","0","0","0","0","0","1012404"
"10125","0","0","0","2023/12/21 12:00:00","1012501","0","10125201","10125115","0","1012502","0"
"10125","0","0","0","0","1012502","0","0","0","0","1012503","1012501"
"10125","0","0","0","0","1012503","0","0","0","0","1012504","1012502"
"10125","0","0","0","0","1012504","0","0","0","0","0","1012503"
"10125","0","0","0","0","1012505","0","0","0","0","0","1012504"
"10126","0","0","0","2024/01/07 12:00:00","1012601","0","10126201","10126115","0","1012602","0"
"10126","0","0","0","0","1012602","0","0","0","0","1012603","1012601"
"10126","0","0","0","0","1012603","0","0","0","0","1012604","1012602"
"10126","0","0","0","0","1012604","0","0","0","0","0","1012603"
"10126","0","0","0","0","1012605","0","0","0","0","0","1012604"
"10127","0","0","0","2024/01/20 12:00:00","1012701","0","10127201","10127115","0","1012702","0"
"10127","0","0","0","0","1012702","0","0","0","0","1012703","1012701"
"10127","0","0","0","0","1012703","0","0","0","0","1012704","1012702"
"10127","0","0","0","0","1012704","0","0","0","0","0","1012703"
"10127","0","0","0","0","1012705","0","0","0","0","0","1012704"
"10128","0","0","0","2024/02/07 12:00:00","1012801","0","10128201","10128115","0","1012802","0"
"10128","0","0","0","0","1012802","0","0","0","0","1012803","1012801"
"10128","0","0","0","0","1012803","0","0","0","0","1012804","1012802"
"10128","0","0","0","0","1012804","0","0","0","0","0","1012803"
"10128","0","0","0","0","1012805","0","0","0","0","0","1012804"
"10129","0","0","0","2024/02/19 12:00:00","1012901","0","10129201","10129115","0","1012902","0"
"10129","0","0","0","0","1012902","0","0","0","0","1012903","1012901"
"10129","0","0","0","0","1012903","0","0","0","0","1012904","1012902"
"10129","0","0","0","0","1012904","0","0","0","0","0","1012903"
"10129","0","0","0","0","1012905","0","0","0","0","0","1012904"
"10130","0","0","0","2024/03/07 12:00:00","1013001","0","10130201","10130115","0","1013002","0"
"10130","0","0","0","0","1013002","0","0","0","0","1013003","1013001"
"10130","0","0","0","0","1013003","0","0","0","0","1013004","1013002"
"10130","0","0","0","0","1013004","0","0","0","0","0","1013003"
"10130","0","0","0","0","1013005","0","0","0","0","0","1013004"
"10131","0","0","0","2024/03/21 12:00:00","1013101","0","10131201","10131115","0","1013102","0"
"10131","0","0","0","0","1013102","0","0","0","0","1013103","1013101"
"10131","0","0","0","0","1013103","0","0","0","0","1013104","1013102"
"10131","0","0","0","0","1013104","0","0","0","0","0","1013103"
"10131","0","0","0","0","1013105","0","0","0","0","0","1013104"
"10132","0","0","0","2024/04/07 12:00:00","1013201","0","10132201","10132110","0","1013202","0"
"10132","0","0","0","0","1013202","0","0","0","0","1013203","1013201"
"10132","0","0","0","0","1013203","0","0","0","0","1013204","1013202"
"10132","0","0","0","0","1013204","0","0","0","0","0","1013203"
"10132","0","0","0","0","1013205","0","0","0","0","0","1013204"
"10132","0","0","0","0","1013206","0","0","0","0","0","1013204"
"10133","0","0","0","2024/04/19 12:00:00","1013301","0","10133201","10133115","0","1013302","0"
"10133","0","0","0","0","1013302","0","0","0","0","1013303","1013301"
"10133","0","0","0","0","1013303","0","0","0","0","1013304","1013302"
"10133","0","0","0","0","1013304","0","0","0","0","0","1013303"
"10133","0","0","0","0","1013305","0","0","0","0","0","1013304"
"10134","0","0","0","2024/05/07 12:00:00","1013401","0","10134201","10134110","0","1013402","0"
"10134","0","0","0","0","1013402","0","0","0","0","1013403","1013401"
"10134","0","0","0","0","1013403","0","0","0","0","1013404","1013402"
"10134","0","0","0","0","1013404","0","0","0","0","0","1013403"
"10134","0","0","0","0","1013405","0","0","0","0","0","1013404"
"10134","0","0","0","0","1013406","0","0","0","0","0","1013404"
"10135","0","0","0","2024/05/20 12:00:00","1013501","0","10135201","10135115","0","1013502","0"
"10135","0","0","0","0","1013502","0","0","0","0","1013503","1013501"
"10135","0","0","0","0","1013503","0","0","0","0","1013504","1013502"
"10135","0","0","0","0","1013504","0","0","0","0","0","1013503"
"10135","0","0","0","0","1013505","0","0","0","0","0","1013504"
"10136","0","0","0","2024/06/07 12:00:00","1013601","0","10136201","10136110","0","1013602","0"
"10136","0","0","0","0","1013602","0","0","0","0","1013603","1013601"
"10136","0","0","0","0","1013603","0","0","0","0","1013604","1013602"
"10136","0","0","0","0","1013604","0","0","0","0","0","1013603"
"10136","0","0","0","0","1013605","0","0","0","0","0","1013604"
"10136","0","0","0","0","1013606","0","0","0","0","0","1013604"
"10137","0","0","0","2024/06/14 12:00:00","1013701","0","10137201","10137110","0","1013702","0"
"10137","0","0","0","0","1013702","0","0","0","0","1013703","1013701"
"10137","0","0","0","0","1013703","0","0","0","0","1013704","1013702"
"10137","0","0","0","0","1013704","0","0","0","0","0","1013703"
"10137","0","0","0","0","1013705","0","0","0","0","0","1013704"
"10137","0","0","0","0","1013706","0","0","0","0","0","1013704"
"10138","0","0","0","2024/06/13 12:00:00","1013801","0","10138201","10138115","0","1013802","0"
"10138","0","0","0","0","1013802","0","0","0","0","1013803","1013801"
"10138","0","0","0","0","1013803","0","0","0","0","1013804","1013802"
"10138","0","0","0","0","1013804","0","0","0","0","0","1013803"
"10138","0","0","0","0","1013805","0","0","0","0","0","1013804"
"10139","0","0","0","2024/06/18 12:00:00","1013901","0","10139201","10139115","0","1013902","0"
"10139","0","0","0","0","1013902","0","0","0","0","1013903","1013901"
"10139","0","0","0","0","1013903","0","0","0","0","1013904","1013902"
"10139","0","0","0","0","1013904","0","0","0","0","0","1013903"
"10139","0","0","0","0","1013905","0","0","0","0","0","1013904"
"10140","0","0","0","2024/07/07 12:00:00","1014001","0","10140201","10140110","0","1014002","0"
"10140","0","0","0","0","1014002","0","0","0","0","1014003","1014001"
"10140","0","0","0","0","1014003","0","0","0","0","1014004","1014002"
"10140","0","0","0","0","1014004","0","0","0","0","0","1014003"
"10140","0","0","0","0","1014005","0","0","0","0","0","1014004"
"10140","0","0","0","0","1014006","0","0","0","0","0","1014004"
"10141","0","0","0","2024/07/21 12:00:00","1014101","0","10141201","10141115","0","1014102","0"
"10141","0","0","0","0","1014102","0","0","0","0","1014103","1014101"
"10141","0","0","0","0","1014103","0","0","0","0","1014104","1014102"
"10141","0","0","0","0","1014104","0","0","0","0","0","1014103"
"10141","0","0","0","0","1014105","0","0","0","0","0","1014104"
"10142","0","0","0","0","1014201","0","10142201","10142110","0","1014202","0"
"10142","0","0","0","0","1014202","0","0","0","0","1014203","1014201"
"10142","0","0","0","0","1014203","0","0","0","0","1014204","1014202"
"10142","0","0","0","0","1014204","0","0","0","0","0","1014203"
"10142","0","0","0","0","1014205","0","0","0","0","0","1014204"
"10142","0","0","0","0","1014206","0","0","0","0","0","1014204"
"10143","0","0","0","0","1014301","0","10143201","10143115","0","1014302","0"
"10143","0","0","0","0","1014302","0","0","0","0","1014303","1014301"
"10143","0","0","0","0","1014303","0","0","0","0","1014304","1014302"
"10143","0","0","0","0","1014304","0","0","0","0","0","1014303"
"10143","0","0","0","0","1014305","0","0","0","0","0","1014304"
"10144","0","0","0","0","1014401","0","10144201","10144110","0","1014402","0"
"10144","0","0","0","0","1014402","0","0","0","0","1014403","1014401"
"10144","0","0","0","0","1014403","0","0","0","0","1014404","1014402"
"10144","0","0","0","0","1014404","0","0","0","0","0","1014403"
"10144","0","0","0","0","1014405","0","0","0","0","0","1014404"
"10144","0","0","0","0","1014406","0","0","0","0","0","1014404"
"10145","0","0","0","0","1014501","0","10145201","10145115","0","1014502","0"
"10145","0","0","0","0","1014502","0","0","0","0","1014503","1014501"
"10145","0","0","0","0","1014503","0","0","0","0","1014504","1014502"
"10145","0","0","0","0","1014504","0","0","0","0","0","1014503"
"10145","0","0","0","0","1014505","0","0","0","0","0","1014504"
"10146","0","0","0","0","1014601","0","10146201","10146110","0","1014602","0"
"10146","0","0","0","0","1014602","0","0","0","0","1014603","1014601"
"10146","0","0","0","0","1014603","0","0","0","0","1014604","1014602"
"10146","0","0","0","0","1014604","0","0","0","0","0","1014603"
"10146","0","0","0","0","1014605","0","0","0","0","0","1014604"
"10146","0","0","0","0","1014606","0","0","0","0","0","1014604"
"10147","0","0","0","0","1014701","0","10147201","10147115","0","1014702","0"
"10147","0","0","0","0","1014702","0","0","0","0","1014703","1014701"
"10147","0","0","0","0","1014703","0","0","0","0","1014704","1014702"
"10147","0","0","0","0","1014704","0","0","0","0","0","1014703"
"10147","0","0","0","0","1014705","0","0","0","0","0","1014704"
"10148","0","0","0","0","1014801","0","10148201","10148110","0","1014802","0"
"10148","0","0","0","0","1014802","0","0","0","0","1014803","1014801"
"10148","0","0","0","0","1014803","0","0","0","0","1014804","1014802"
"10148","0","0","0","0","1014804","0","0","0","0","0","1014803"
"10148","0","0","0","0","1014805","0","0","0","0","0","1014804"
"10148","0","0","0","0","1014806","0","0","0","0","0","1014804"
"10149","0","0","0","0","1014901","0","10149201","10149115","0","1014902","0"
"10149","0","0","0","0","1014902","0","0","0","0","1014903","1014901"
"10149","0","0","0","0","1014903","0","0","0","0","1014904","1014902"
"10149","0","0","0","0","1014904","0","0","0","0","0","1014903"
"10149","0","0","0","0","1014905","0","0","0","0","0","1014904"
"10150","0","0","0","0","1015001","0","10150201","10150110","0","1015002","0"
"10150","0","0","0","0","1015002","0","0","0","0","1015003","1015001"
"10150","0","0","0","0","1015003","0","0","0","0","1015004","1015002"
"10150","0","0","0","0","1015004","0","0","0","0","0","1015003"
"10150","0","0","0","0","1015005","0","0","0","0","0","1015004"
"10150","0","0","0","0","1015006","0","0","0","0","0","1015004"
"10151","0","0","0","0","1015101","0","10151201","10151115","0","1015102","0"
"10151","0","0","0","0","1015102","0","0","0","0","1015103","1015101"
"10151","0","0","0","0","1015103","0","0","0","0","1015104","1015102"
"10151","0","0","0","0","1015104","0","0","0","0","0","1015103"
"10151","0","0","0","0","1015105","0","0","0","0","0","1015104"
"10152","0","0","0","0","1015201","0","10152201","10152110","0","1015202","0"
"10152","0","0","0","0","1015202","0","0","0","0","1015203","1015201"
"10152","0","0","0","0","1015203","0","0","0","0","1015204","1015202"
"10152","0","0","0","0","1015204","0","0","0","0","0","1015203"
"10152","0","0","0","0","1015205","0","0","0","0","0","1015204"
"10152","0","0","0","0","1015206","0","0","0","0","0","1015204"
"10153","0","0","0","0","1015301","0","10153201","10153115","0","1015302","0"
"10153","0","0","0","0","1015302","0","0","0","0","1015303","1015301"
"10153","0","0","0","0","1015303","0","0","0","0","1015304","1015302"
"10153","0","0","0","0","1015304","0","0","0","0","0","1015303"
"10153","0","0","0","0","1015305","0","0","0","0","0","1015304"
"10154","0","0","0","0","1015401","0","10154201","10154110","0","1015402","0"
"10154","0","0","0","0","1015402","0","0","0","0","1015403","1015401"
"10154","0","0","0","0","1015403","0","0","0","0","1015404","1015402"
"10154","0","0","0","0","1015404","0","0","0","0","0","1015403"
"10154","0","0","0","0","1015405","0","0","0","0","0","1015404"
"10154","0","0","0","0","1015406","0","0","0","0","0","1015404"
"10155","0","0","0","0","1015501","0","10155201","10155115","0","1015502","0"
"10155","0","0","0","0","1015502","0","0","0","0","1015503","1015501"
"10155","0","0","0","0","1015503","0","0","0","0","1015504","1015502"
"10155","0","0","0","0","1015504","0","0","0","0","0","1015503"
"10155","0","0","0","0","1015505","0","0","0","0","0","1015504"
"10156","0","0","0","0","1015601","0","10156201","10156110","0","1015602","0"
"10156","0","0","0","0","1015602","0","0","0","0","1015603","1015601"
"10156","0","0","0","0","1015603","0","0","0","0","1015604","1015602"
"10156","0","0","0","0","1015604","0","0","0","0","0","1015603"
"10156","0","0","0","0","1015605","0","0","0","0","0","1015604"
"10156","0","0","0","0","1015606","0","0","0","0","0","1015604"
