3eb10acd6ab38d2cff37584ac40561acf42741d8d294d37369218b01392b6e0a,bbb9d4fa6f9d3c2ca7c12f9ddd23048acc23e06c9a689ef12590be463f5ed70e,c2d93f90c60db2006db056ce714a83afc801d53f8c9b2a8d08226613e4fbd337,be813e299c5e7234a4fd10e83d188a0e38f41c5e24d4194289dce6c706da8796,a144e0cfff01bde5faafc9e13521a276d95009910a82fc08740d37fb787f3a1d,67f126f2186742ce19148bd85c5487679f0e609d9bad07260d5bc6c7b5ce98d3,27c1bdf64657b2af7befacaf820485ea9554228e4ffd8d02db8f5f8fee4a35be,39730bfbaf9e25b5d005908083fb13d9006827cecf52121b8f3f426f80da334a,cb5dc614f5f5b1f10c99918b01286b0389339d5d23e2087c325ac66bed992061,776eeff8678d601d2e2872d083d46f620124095db5f8a205ee92828349975e8b,58e45defb974d4d47b45480f4685289be94a757e4606428eb1d00a2a98bce292,03f21aa11891737fd569dd175f3707f0df90afea78c0f77122f7399a882d21eb,94d913ae9ea5d71cfa56d14af16bd4f35401bd303aee4d0b37b8656caaafe0bc,61402762262ef82ff8a3174ed8538a3dd6f11971b87ac455acec592f2f840910,c9bf1e6afc9722d8880fff8ca533c6ccd36f2ef9568c5c2ba444aecf89e39890,f03b7b25dd94eec5019fe914932188f872126fa6bd4be9d54fba8ebd23b7391d,1e5f4b77d4d4b29b9c8757789a9a0af0f89ee1c9f6d64dbf4611d99aea21ffaf,0cb6ab7a0996af1364346fc433f7b662f652982779958d11a473e05b3bbb4998,4344f86558ef93faf29f9b05e206527459cc74d77bc678ee933c19778357005f,c1479815eab5c4ce39a5a933aea9ff983197a8ae80e2428b53722dd8c98fbce6,3ae0c7afdae6ab0349630e3f6598a3cceb8b354fa5cb42bd864f16cd124e0054,68128332a4bb0d3e29e535b5aafa31682854cb0e36cf3dfb51d622ab37752486,3d291a334ad31f044a4bfe68fc297656d6ed8cd3eb6b721c9cb744e042827420,953ddae4b401f377cfcc5b80e3ea9dd8784a3492e14539c819407fb1843726e3,8655e78c5d431268c9c8a76e8341c94b264bb695dbbc58fa213172c3e09c1ae4,25b35652433377a0b5f2674d6629fdb846a279e6564fbfab2208600342229c32,792725401c1897a6cee70e859ba6cceb612dce0ab3bc61062f46bf9bc6a9c67f,288131180aba5702519d5327d5d3fea2e2066a2fb176f1c21b05515e451f8b5d,49c8f923b384c1932142d6fb4b3ba9f058de6d900813c1fdd130a98dc684f20d,2e1dfcbd8e3dfe337f76ee045acfee20fb2afe69952d1e7f253513a6e3c88506,38ee5252d70547ea3fe1bfd4fd2eb979d785d6e91217851d940fff38226194b8,3b15eb642fcb69a71d709d62b9808f160fa66edcbf351533f70e1eb16979bd99,e42dc979c21b372117e8f8ea4f503671c3a0bd25e9f9e82f362a4cc314452653,9e3273da6acb29017cb3e11fb4dd9789d8278f11c4e8c44e23e270aa20969476,837440d4e4308fcc933cb90bc834dedb1c9a7bdd43a6371c3f94c50d8ef0f908,d62144b60cae4960999b6cd0c410e37287f3bc3091b70a39b92844e84a076753,f137e346dfc048aec81364ef473a5b77d47fe645409ee18af044afde5223fef8,43705239f3efe03282267b17c36e41c16973b8626116242e1949be2474198394,20312f5e18763f0a9023c75350f606bfc8b108d9d2d3e2f66d9e71fdcc468884,7ee5063cb82afb24e9a0aad07ecafee24c867a8d99504c1be016b4c5365a07ab,216984845a138d68b003ccdb342ff2d66ba2a767ff8594059e74769febb8430e,2c8ab849a0a53cd18b0d23f8929459cce4f7a66a99836f37fbaf77408cdca90e,ba96115ea724c32c5a693deedc8d402b82560ac4b35d36d553bc2c9ad43a497d,fbb512c2451cec9646bf687cd2b71a8544d91fde3cb448beab48d2de77bf2785
"10","0","20022111","20022101","10","bgm_M41","20022","王城蘭德索爾 1-11","0","0","0","150","650022111","10","650022112","101241","0","90","0","bgm_M41","0","650022111","11","101241","0","186","90","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650022113","1","650022124","0"
"10","0","20022112","20022101","10","bgm_M41","20022","王城蘭德索爾 1-12","0","0","0","150","650022121","10","650022122","101241","0","90","0","bgm_M41","0","650022112","12","101241","0","390","55","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100200","0","650022123","1","650022125","0"
"10","0","20022113","20022101","10","bgm_M41","20022","王城蘭德索爾 1-13","0","0","0","150","650022131","10","650022132","101241","0","90","0","bgm_M41","0","650022113","13","101241","0","585","88","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100200","0","650022133","1","650022126","0"
"10","0","20022114","20022101","10","bgm_M41","20022","王城蘭德索爾 1-14","0","0","0","150","650022141","10","650022142","101241","0","90","0","bgm_M41","0","650022114","14","101241","0","500","-97","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650022143","1","650022127","0"
"10","0","20022115","20022101","10","bgm_M41","20022","王城蘭德索爾 1-15","0","0","0","150","650022151","10","650022152","101241","0","90","0","bgm_M41","0","650022115","15","101241","0","651","-160","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650022153","1","650022123","0"
"16","54","20022201","20022201","10","bgm_M41","20022","王城蘭德索爾 1-1","0","0","5","240","650022161","16","650022162","102361","0","90","2","bgm_M41","0","650022116","16","102364","0","-500","50","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102362","31123","102363","0","0","100190","0","650022163","1","650022121","0"
"16","54","20022202","20022201","10","bgm_M41","20022","王城蘭德索爾 1-2","0","0","5","240","650022171","16","650022172","102361","0","90","2","bgm_M41","0","650022117","17","102364","0","-310","-120","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102362","31049","102363","0","0","100590","0","650022173","1","650022121","0"
"18","54","20022203","20022201","10","bgm_M41","20022","王城蘭德索爾 1-3","0","0","5","270","650022181","18","650022182","102361","0","90","2","bgm_M41","0","650022118","18","102364","0","-145","45","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102362","31123","102363","0","0","100200","0","650022183","1","650022121","0"
"18","54","20022204","20022201","10","bgm_M41","20022","王城蘭德索爾 1-4","0","0","5","270","650022191","18","650022192","102361","0","90","2","bgm_M41","0","650022119","19","102364","0","95","45","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102362","31049","102363","0","0","100200","0","650022193","1","650022121","0"
"20","54","20022205","20022201","10","bgm_M41","20022","王城蘭德索爾 1-5","0","0","5","300","650022201","20","650022202","102361","0","90","2","bgm_M41","0","650022120","20","102364","0","210","-155","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102362","31123","102363","0","0","100590","0","650022203","1","650022121","0"
"8","0","20023101","20023101","8","bgm_M41","20023","聖德蕾莎女子學院 1-1","0","0","0","120","650023011","8","650023012","102461","0","90","0","bgm_M41","0","650023101","1","102461","0","-700","21","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102462","0","102463","0","0","100590","0","650023013","1","650023124","0"
"8","0","20023102","20023101","8","bgm_M41","20023","聖德蕾莎女子學院 1-2","0","0","0","120","650023021","8","650023022","102461","0","90","0","bgm_M41","0","650023102","2","102461","0","-626","-131","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102462","0","102463","0","0","100010","0","650023023","1","650023125","0"
"8","0","20023103","20023101","8","bgm_M41","20023","聖德蕾莎女子學院 1-3","0","0","0","120","650023031","8","650023032","102461","0","90","0","bgm_M41","0","650023103","3","102461","0","-480","-140","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102462","0","102463","0","0","100590","0","650023033","1","650023126","0"
"8","0","20023104","20023101","8","bgm_M41","20023","聖德蕾莎女子學院 1-4","0","0","0","120","650023041","8","650023042","101951","0","90","0","bgm_M41","0","650023104","4","101951","0","-519","28","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101952","0","101953","0","0","100510","0","650023043","1","650023127","0"
"8","0","20023105","20023101","8","bgm_M41","20023","聖德蕾莎女子學院 1-5","0","0","0","120","650023051","8","650023052","101951","0","90","0","bgm_M41","0","650023105","5","101951","0","-360","13","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101952","0","101953","0","0","100511","0","650023053","1","650023123","0"
"9","0","20023106","20023101","9","bgm_M41","20023","聖德蕾莎女子學院 1-6","0","0","0","135","650023061","9","650023062","102461","0","90","0","bgm_M41","0","650023106","6","102461","0","-314","-155","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102462","0","102463","0","0","100010","0","650023063","1","650023124","0"
"9","0","20023107","20023101","9","bgm_M41","20023","聖德蕾莎女子學院 1-7","0","0","0","135","650023071","9","650023072","102461","0","90","0","bgm_M41","0","650023107","7","102461","0","-159","-138","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102462","0","102463","0","0","100590","0","650023073","1","650023125","0"
"9","0","20023108","20023101","9","bgm_M41","20023","聖德蕾莎女子學院 1-8","0","0","0","135","650023081","9","650023082","101951","0","90","0","bgm_M41","0","650023108","8","101951","0","-176","34","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101952","0","101953","0","0","100510","0","650023083","1","650023126","0"
"9","0","20023109","20023101","9","bgm_M41","20023","聖德蕾莎女子學院 1-9","0","0","0","135","650023091","9","650023092","101951","0","90","0","bgm_M41","0","650023109","9","101951","0","11","41","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101952","0","101953","0","0","100511","0","650023093","1","650023127","0"
"9","0","20023110","20023101","9","bgm_M41","20023","聖德蕾莎女子學院 1-10","0","0","0","135","650023101","9","650023102","102461","0","90","0","bgm_M41","0","650023110","10","102461","0","17","-143","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102462","0","102463","0","0","100010","0","650023103","1","650023122","0"
"10","0","20023111","20023101","10","bgm_M41","20023","聖德蕾莎女子學院 1-11","0","0","0","150","650023111","10","650023112","102461","0","90","0","bgm_M41","0","650023111","11","102461","0","165","-90","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102462","0","102463","0","0","100590","0","650023113","1","650023124","0"
"10","0","20023112","20023101","10","bgm_M41","20023","聖德蕾莎女子學院 1-12","0","0","0","150","650023121","10","650023122","101951","0","90","0","bgm_M41","0","650023112","12","101951","0","227","61","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101952","0","101953","0","0","100510","0","650023123","1","650023125","0"
"10","0","20023113","20023101","10","bgm_M41","20023","聖德蕾莎女子學院 1-13","0","0","0","150","650023131","10","650023132","100021","0","90","0","bgm_M41","0","650023113","13","100021","0","381","78","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100022","0","100023","0","0","100020","0","650023133","1","650023126","0"
"10","0","20023114","20023101","10","bgm_M41","20023","聖德蕾莎女子學院 1-14","0","0","0","150","650023141","10","650023142","101951","0","90","0","bgm_M41","0","650023114","14","101951","0","332","-79","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101952","0","101953","0","0","100511","0","650023143","1","650023127","0"
"10","0","20023115","20023101","10","bgm_M41","20023","聖德蕾莎女子學院 1-15","0","0","0","150","650023151","10","650023152","101951","0","90","0","bgm_M41","0","650023115","15","101951","0","490","-59","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101952","0","101953","0","0","100510","0","650023153","1","650023123","0"
"16","54","20023201","20023201","10","bgm_M41","20023","聖德蕾莎女子學院 1-1","0","0","5","240","650023161","16","650023162","102471","0","90","2","bgm_M41","0","650023116","16","102471","0","-484","-119","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102472","31107","102473","0","0","100010","0","650023163","1","650023121","0"
"16","54","20023202","20023201","10","bgm_M41","20023","聖德蕾莎女子學院 1-2","0","0","5","240","650023171","16","650023172","101951","0","90","2","bgm_M41","0","650023117","17","101951","0","-291","28","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101952","31046","101953","0","0","100511","0","650023173","1","650023121","0"
"18","54","20023203","20023201","10","bgm_M41","20023","聖德蕾莎女子學院 1-3","0","0","5","270","650023181","18","650023182","102471","0","90","2","bgm_M41","0","650023118","18","102471","0","-168","-171","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102472","31107","102473","0","0","100010","0","650023183","1","650023121","0"
"18","54","20023204","20023201","10","bgm_M41","20023","聖德蕾莎女子學院 1-4","0","0","5","270","650023191","18","650023192","102471","0","90","2","bgm_M41","0","650023119","19","102471","0","90","-95","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102472","31046","102473","0","0","100590","0","650023193","1","650023121","0"
"20","54","20023205","20023201","10","bgm_M41","20023","聖德蕾莎女子學院 1-5","0","0","5","300","650023201","20","650023202","101951","0","90","2","bgm_M41","0","650023120","20","101951","0","271","30","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101952","31107","101953","0","0","100510","0","650023203","1","650023121","0"
"8","0","20024101","20024101","8","bgm_M41","20024","伊麗莎白牧場 1-1","0","0","0","120","650024011","8","650024012","102481","0","90","0","bgm_M41","0","650024101","1","102481","0","-198","89","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102482","0","102483","0","0","100050","0","650024013","1","650024124","0"
"8","0","20024102","20024101","8","bgm_M41","20024","伊麗莎白牧場 1-2","0","0","0","120","650024021","8","650024022","102481","0","90","0","bgm_M41","0","650024102","2","102481","0","21","9","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102482","0","102483","0","0","100050","0","650024023","1","650024125","0"
"8","0","20024103","20024101","8","bgm_M41","20024","伊麗莎白牧場 1-3","0","0","0","120","650024031","8","650024032","102481","0","90","0","bgm_M41","0","650024103","3","102481","0","-342","-85","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102482","0","102483","0","0","100250","0","650024033","1","650024126","0"
"8","0","20024104","20024101","8","bgm_M41","20024","伊麗莎白牧場 1-4","0","0","0","120","650024041","8","650024042","102481","0","90","0","bgm_M41","0","650024104","4","102481","0","-82","-168","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102482","0","102483","0","0","100440","0","650024043","1","650024127","0"
"8","0","20024105","20024101","8","bgm_M41","20024","伊麗莎白牧場 1-5","0","0","0","120","650024051","8","650024052","102481","0","90","0","bgm_M41","0","650024105","5","102481","0","267","-93","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102482","0","102483","0","0","100250","0","650024053","1","650024123","0"
"9","0","20024106","20024102","9","bgm_M41","20024","王城蘭德索爾 1-6","0","0","0","135","650024061","9","650024062","101581","0","90","0","bgm_M41","0","650024106","6","101581","0","-461","5","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101582","0","101583","0","0","100590","0","650024063","1","650024124","0"
"9","0","20024107","20024102","9","bgm_M41","20024","王城蘭德索爾 1-7","0","0","0","135","650024071","9","650024072","101581","0","90","0","bgm_M41","0","650024107","7","101581","0","-297","96","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101582","0","101583","0","0","100190","0","650024073","1","650024125","0"
"9","0","20024108","20024102","9","bgm_M41","20024","王城蘭德索爾 1-8","0","0","0","135","650024081","9","650024082","101581","0","90","0","bgm_M41","0","650024108","8","101581","0","-190","-114","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101582","0","101583","0","0","100200","0","650024083","1","650024126","0"
"9","0","20024109","20024102","9","bgm_M41","20024","王城蘭德索爾 1-9","0","0","0","135","650024091","9","650024092","101581","0","90","0","bgm_M41","0","650024109","9","101581","0","-34","-17","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101582","0","101583","0","0","100590","0","650024093","1","650024127","0"
"9","0","20024110","20024102","9","bgm_M41","20024","王城蘭德索爾 1-10","0","0","0","135","650024101","9","650024102","101581","0","90","0","bgm_M41","0","650024110","10","101581","0","134","66","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101582","0","101583","0","0","100190","0","650024103","1","650024122","0"
"10","0","20024111","20024102","10","bgm_M41","20024","王城蘭德索爾 1-11","0","0","0","150","650024111","10","650024112","101581","0","90","0","bgm_M41","0","650024111","11","101581","0","294","-73","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101582","0","101583","0","0","100200","0","650024113","1","650024124","0"
"10","0","20024112","20024102","10","bgm_M41","20024","王城蘭德索爾 1-12","0","0","0","150","650024121","10","650024122","101581","0","90","0","bgm_M41","0","650024112","12","101581","0","457","1","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101582","0","101583","0","0","100190","0","650024123","1","650024125","0"
"10","0","20024113","20024103","10","bgm_M41","20024","伊麗莎白牧場 1-13","0","0","0","150","650024131","10","650024132","102481","0","90","0","bgm_M41","0","650024113","13","102481","0","-309","-29","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102482","0","102483","0","0","100250","0","650024133","1","650024126","0"
"10","0","20024114","20024103","10","bgm_M41","20024","伊麗莎白牧場 1-14","0","0","0","150","650024141","10","650024142","102481","0","90","0","bgm_M41","0","650024114","14","102481","0","-88","-123","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102482","0","102483","0","0","100440","0","650024143","1","650024127","0"
"10","0","20024115","20024103","10","bgm_M41","20024","伊麗莎白牧場 1-15","0","0","0","150","650024151","10","650024152","102481","0","90","0","bgm_M41","0","650024115","15","102481","0","186","-83","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102482","0","102483","0","0","100250","0","650024153","1","650024123","0"
"16","54","20024201","20024201","10","bgm_M41","20024","伊麗莎白牧場 1-1","0","0","5","240","650024161","16","650024162","102491","0","90","2","bgm_M41","0","650024116","16","102491","0","-324","84","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102492","31028","102493","0","0","100050","0","650024163","1","650024121","0"
"16","54","20024202","20024201","10","bgm_M41","20024","伊麗莎白牧場 1-2","0","0","5","240","650024171","16","650024172","102491","0","90","2","bgm_M41","0","650024117","17","102491","0","-178","-32","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102492","31033","102493","0","0","100050","0","650024173","1","650024121","0"
"18","54","20024203","20024201","10","bgm_M41","20024","伊麗莎白牧場 1-3","0","0","5","270","650024181","18","650024182","102491","0","90","2","bgm_M41","0","650024118","18","102491","0","-382","-153","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102492","31028","102493","0","0","100250","0","650024183","1","650024121","0"
"18","54","20024204","20024201","10","bgm_M41","20024","伊麗莎白牧場 1-4","0","0","5","270","650024191","18","650024192","102491","0","90","2","bgm_M41","0","650024119","19","102491","0","-65","-185","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102492","31033","102493","0","0","100440","0","650024193","1","650024121","0"
"20","54","20024205","20024201","10","bgm_M41","20024","伊麗莎白牧場 1-5","0","0","5","300","650024201","20","650024202","102491","0","90","2","bgm_M41","0","650024120","20","102491","0","229","-91","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102492","31028","102493","0","0","100250","0","650024203","1","650024121","0"
"8","0","20025101","20025101","8","bgm_M41","20025","不可思議之國 1-1","0","0","0","120","650025011","8","650025012","102571","0","90","0","bgm_M41","0","650025101","1","102571","0","-1423","-21","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102572","0","102573","0","0","100610","0","650025013","1","650025124","0"
"8","0","20025102","20025101","8","bgm_M41","20025","不可思議之國 1-2","0","0","0","120","650025021","8","650025022","102571","0","90","0","bgm_M41","0","650025102","2","102571","0","-1267","-183","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102572","0","102573","0","0","100611","0","650025023","1","650025125","0"
"8","0","20025103","20025101","8","bgm_M41","20025","不可思議之國 1-3","0","0","0","120","650025031","8","650025032","102571","0","90","0","bgm_M41","0","650025103","3","102571","0","-1022","-202","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102572","0","102573","0","0","100610","0","650025033","1","650025126","0"
"8","0","20025104","20025101","8","bgm_M41","20025","不可思議之國 1-4","0","0","0","120","650025041","8","650025042","102571","0","90","0","bgm_M41","0","650025104","4","102571","0","-1103","-35","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102572","0","102573","0","0","100611","0","650025043","1","650025127","0"
"8","0","20025105","20025101","8","bgm_M41","20025","不可思議之國 1-5","0","0","0","120","650025051","8","650025052","102571","0","90","0","bgm_M41","0","650025105","5","102571","0","-780","-107","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102572","0","102573","0","0","100610","0","650025053","1","650025123","0"
"9","0","20025106","20025101","9","bgm_M41","20025","不可思議之國 1-6","0","0","0","135","650025061","9","650025062","102551","0","90","0","bgm_M41","0","650025106","6","102551","0","-665","97","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102552","0","102553","0","0","100621","0","650025063","1","650025124","0"
"9","0","20025107","20025101","9","bgm_M41","20025","不可思議之國 1-7","0","0","0","135","650025071","9","650025072","102551","0","90","0","bgm_M41","0","650025107","7","102551","0","-366","23","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102552","0","102553","0","0","100620","0","650025073","1","650025125","0"
"9","0","20025108","20025101","9","bgm_M41","20025","不可思議之國 1-8","0","0","0","135","650025081","9","650025082","102551","0","90","0","bgm_M41","0","650025108","8","102551","0","-188","-162","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102552","0","102553","0","0","100621","0","650025083","1","650025126","0"
"9","0","20025109","20025101","9","bgm_M41","20025","不可思議之國 1-9","0","0","0","135","650025091","9","650025092","102551","0","90","0","bgm_M41","0","650025109","9","102551","0","111","-166","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102552","0","102553","0","0","100620","0","650025093","1","650025127","0"
"9","0","20025110","20025101","9","bgm_M41","20025","不可思議之國 1-10","0","0","0","135","650025101","9","650025102","102551","0","90","0","bgm_M41","0","650025110","10","102551","0","441","-156","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102552","0","102553","0","0","100621","0","650025103","1","650025122","0"
"10","0","20025111","20025101","10","bgm_M41","20025","不可思議之國 1-11","0","0","0","150","650025111","10","650025112","102571","0","90","0","bgm_M41","0","650025111","11","102571","0","671","-146","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102572","0","102573","0","0","100610","0","650025113","1","650025124","0"
"10","0","20025112","20025101","10","bgm_M41","20025","不可思議之國 1-12","0","0","0","150","650025121","10","650025122","102571","0","90","0","bgm_M41","0","650025112","12","102571","0","692","85","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102572","0","102573","0","0","100611","0","650025123","1","650025125","0"
"10","0","20025113","20025101","10","bgm_M41","20025","不可思議之國 1-13","0","0","0","150","650025131","10","650025132","102571","0","90","0","bgm_M41","0","650025113","13","102571","0","888","62","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102572","0","102573","0","0","100611","0","650025133","1","650025126","0"
"10","0","20025114","20025101","10","bgm_M41","20025","不可思議之國 1-14","0","0","0","150","650025141","10","650025142","102571","0","90","0","bgm_M41","0","650025114","14","102571","0","984","-81","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102572","0","102573","0","0","100610","0","650025143","1","650025127","0"
"10","0","20025115","20025101","10","bgm_M41","20025","不可思議之國 1-15","0","0","0","150","650025151","10","650025152","102571","0","90","0","bgm_M41","0","650025115","15","102571","0","1133","44","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102572","0","102573","0","0","100611","0","650025153","1","650025123","0"
"16","54","20025201","20025201","10","bgm_M41","20025","不可思議之國 1-1","0","0","5","240","650025161","16","650025162","102561","0","90","2","bgm_M41","0","650025116","16","102561","0","-787","53","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102562","31130","102563","0","0","100620","0","650025163","1","650025121","0"
"16","54","20025202","20025201","10","bgm_M41","20025","不可思議之國 1-2","0","0","5","240","650025171","16","650025172","102561","0","90","2","bgm_M41","0","650025117","17","102561","0","-512","-146","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102562","31065","102563","0","0","100621","0","650025173","1","650025121","0"
"18","54","20025203","20025201","10","bgm_M41","20025","不可思議之國 1-3","0","0","5","270","650025181","18","650025182","102561","0","90","2","bgm_M41","0","650025118","18","102561","0","-199","-107","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102562","31130","102563","0","0","100620","0","650025183","1","650025121","0"
"18","54","20025204","20025201","10","bgm_M41","20025","不可思議之國 1-4","0","0","5","270","650025191","18","650025192","102581","0","90","2","bgm_M41","0","650025119","19","102581","0","127","114","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102582","31065","102583","0","0","100610","0","650025193","1","650025121","0"
"20","54","20025205","20025201","10","bgm_M41","20025","不可思議之國 1-5","0","0","5","300","650025201","20","650025202","102581","0","90","2","bgm_M41","0","650025120","20","102581","0","333","-5","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102582","31130","102583","0","0","100611","0","650025203","1","650025121","0"
"8","0","20026101","20026101","8","bgm_M41","20026","祈願海岸周圍 1-1","0","0","0","120","650026011","8","650026012","100201","0","90","0","bgm_M41","0","650026101","1","100201","0","-831","-13","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100202","0","100203","0","0","100110","0","650026013","1","650026124","0"
"8","0","20026102","20026101","8","bgm_M41","20026","祈願海岸周圍 1-2","0","0","0","120","650026021","8","650026022","100201","0","90","0","bgm_M41","0","650026102","2","100201","0","-640","72","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100202","0","100203","0","0","100480","0","650026023","1","650026125","0"
"8","0","20026103","20026101","8","bgm_M41","20026","祈願海岸周圍 1-3","0","0","0","120","650026031","8","650026032","100201","0","90","0","bgm_M41","0","650026103","3","100201","0","-506","-45","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100202","0","100203","0","0","100480","0","650026033","1","650026126","0"
"8","0","20026104","20026101","8","bgm_M41","20026","祈願海岸周圍 1-4","0","0","0","120","650026041","8","650026042","100021","0","90","0","bgm_M41","0","650026104","4","100021","0","-293","-103","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100022","0","100023","0","0","100020","0","650026043","1","650026127","0"
"8","0","20026105","20026101","8","bgm_M41","20026","祈願海岸周圍 1-5","0","0","0","120","650026051","8","650026052","100021","0","90","0","bgm_M41","0","650026105","5","100021","0","-127","18","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100022","0","100023","0","0","100560","0","650026053","1","650026123","0"
"9","0","20026106","20026101","9","bgm_M41","20026","祈願海岸周圍 1-6","0","0","0","135","650026061","9","650026062","100021","0","90","0","bgm_M41","0","650026106","6","100021","0","77","56","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100022","0","100023","0","0","100020","0","650026063","1","650026124","0"
"9","0","20026107","20026101","9","bgm_M41","20026","祈願海岸周圍 1-7","0","0","0","135","650026071","9","650026072","100021","0","90","0","bgm_M41","0","650026107","7","100021","0","243","-61","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100022","0","100023","0","0","100560","0","650026073","1","650026125","0"
"9","0","20026108","20026101","9","bgm_M41","20026","祈願海岸周圍 1-8","0","0","0","135","650026081","9","650026082","102521","0","90","0","bgm_M41","0","650026108","8","102521","0","436","27","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102522","0","102523","0","0","100430","0","650026083","1","650026126","0"
"9","0","20026109","20026101","9","bgm_M41","20026","祈願海岸周圍 1-9","0","0","0","135","650026091","9","650026092","102521","0","90","0","bgm_M41","0","650026109","9","102521","0","617","-62","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102522","0","102523","0","0","100440","0","650026093","1","650026127","0"
