fb7f555749f309adca27f9e5e1f0878ceb34d779c9cbcc68a5a0eb89e3847e5b,44d1d1bd5c16e9acc7a98e635d8bb1d9a5dbed1a75b2355a4f5854a6e956424f,5518e3a948849edb84edf731af0f3daeaaa469313f058ccdc3966ef9a44a23a6,d0a165b0759cbe13887a4ba43f2945b63623c1ba3ead69cd95572fde8dc1571b,2087e69f0202129b1195fcb83522e920e05cf07b9b3aa132d5e12596ad496c47,598a8ff95fc6950ab2375eea8bc3fd477c68e61438ee8e67165f507bcde9e095,8798d9f9c7c71b12485500d49122496938d3cfdafd3c66badba097a95d201c81,e616db79f5fed840861e95d1a42bf3a9e90860a79ae635de796a04b383a56184,3ea7ccbf8a7623943cc10a9fa710a20a5eaa51e6fe8c330a11c925aa35e632e3,27edfd7b78b62a6adf6cdfab2253de6b0befbd39e492e8a915ed86e96b353cd9,1dda364a6fe1eeeba4dc2e366bc3dca9b2260a2ca5d68be9edf81167c46987c8,56f24cb5f572d8ab0e69b791233a23d4e0f91f258a7604cf5b31a0be9b264ad1,ab68c6f90d74f6025401ef450626f1027a7b05495a5fc5f69eb89517ace543ba,ceb5d281989f1f3af91cd54fd8f228d153d6b9560fefcf8946fba77b53121a91,85be70f07f54d54898424ae9b8c7be389320f4b9a88f21c1ad74e31b8da7d2ba,01a221f734139c07b592a5cdb038f60252363152c67a5bf51703a9df1c0371f3,9c87cd4aafe5cfa9f2bf9e92c179515fb905109f11a1a0a8f14b01da9bc983a8,46f76f59c907f1945f90005a4da87e2b0a8208c11d20f9f7ba291eb0be9b10dd,c31ed9a6968897367e0cf0cf213294f3cfe7a85793588aae9c6da1d2984eb8bc
"0","69","2200","2","50","102601","289","0","5","0","6400","10","16","35","2357","10","14","10","178"
"0","69","2300","4","60","102601","321","0","7","0","6400","10","16","37","2746","10","15","10","213"
"0","69","2400","4","72","102601","364","0","7","0","6680","10","16","37","3080","10","16","10","255"
"0","69","2400","4","72","102601","410","0","7","0","7370","10","16","40","3346","10","17","10","307"
"0","69","2400","4","72","102601","450","0","7","0","7900","10","16","43","3684","10","18","10","370"
"0","69","2495","4","72","102601","506","0","7","0","8020","10","16","43","4120","10","19","10","431"
"0","69","2590","4","82","102601","571","0","7","0","8055","10","16","43","4596","10","20","10","495"
"0","69","2590","4","92","102601","633","0","7","0","8200","10","16","43","5087","10","21","10","577"
"0","69","2590","4","110","102601","704","0","7","0","8625","10","16","43","5708","10","22","10","653"
"0","69","2590","4","128","102601","792","0","7","0","8940","10","16","43","6448","10","23","10","724"
"0","69","2590","4","128","102601","880","0","7","0","9260","10","16","43","7288","10","24","10","799"
"0","69","2590","4","145","102601","962","0","7","0","9875","10","16","43","8277","10","25","10","874"
"0","69","2590","4","162","102601","1032","0","7","0","11150","10","16","43","9442","10","26","10","940"
"0","69","2590","4","171","102601","1096","0","7","0","12675","10","16","43","10742","10","27","10","1002"
"0","69","2590","4","180","102601","1177","0","7","0","15715","10","16","43","11821","10","28","10","1083"
"0","69","2590","4","180","102601","1270","0","7","0","21075","10","16","43","12688","10","29","10","1176"
"0","69","2590","4","180","102601","1368","0","7","0","26950","10","16","43","13592","10","30","10","1274"
"0","69","2590","4","180","102601","1470","0","7","0","33115","10","16","43","14533","10","31","10","1376"
"0","69","2590","4","180","102601","1575","0","7","0","39650","10","16","43","15512","10","32","10","1481"
"0","69","2590","4","180","102601","1682","0","7","0","46800","10","16","43","16547","10","33","10","1588"
"0","69","2590","4","180","102601","1791","0","7","0","54730","10","16","43","17638","10","34","10","1697"
"0","0","50","0","0","102701","3","0","0","0","15","0","0","0","32","0","2","0","0"
"0","0","100","0","0","102701","5","0","0","0","105","0","0","0","109","0","3","0","0"
"0","0","160","0","0","102701","6","0","0","0","255","0","0","0","256","0","4","10","1"
"0","10","160","0","0","102701","9","0","0","0","500","0","0","0","473","0","5","30","2"
"0","10","340","0","0","102701","17","0","0","0","735","13","0","0","748","0","6","30","6"
"0","10","810","0","0","102701","23","0","0","0","1115","13","0","0","1087","0","7","30","8"
"0","10","1045","0","0","102701","31","0","0","0","1635","13","0","0","1470","0","8","30","10"
"0","10","1045","0","10","102701","40","0","0","0","1955","13","5","0","1917","0","9","55","12"
"0","20","1045","0","50","102701","47","0","0","0","2105","13","10","0","2419","0","10","55","18"
"0","30","1045","0","88","102701","51","0","2","0","2265","13","10","2","2941","11","11","55","23"
"0","30","1045","0","130","102701","57","0","4","0","2635","13","16","2","3471","22","12","55","27"
"0","30","1045","0","185","102701","65","0","6","0","2825","13","19","2","4019","33","13","80","33"
"0","30","1145","0","266","102701","70","0","6","0","2885","13","22","2","4660","33","14","105","37"
"0","30","1245","0","354","102701","75","0","6","0","2945","13","22","2","5353","33","15","105","42"
"0","30","1345","0","432","102701","83","0","6","0","2945","13","22","2","6086","36","16","105","45"
"0","30","1345","0","510","102701","89","0","6","0","3195","13","22","2","6841","39","17","105","50"
"0","30","1345","0","617","102701","92","0","6","0","3445","13","22","2","7687","39","18","105","55"
"0","30","1345","0","715","102701","101","0","6","0","3740","13","22","2","8603","39","19","105","62"
"0","30","1345","0","796","102701","114","0","6","0","3935","13","22","2","9640","39","20","114","67"
"0","30","1345","0","891","102701","120","0","6","0","4125","13","22","2","10806","39","21","123","72"
"0","30","1345","0","965","102701","126","0","6","0","4470","13","22","2","12144","39","22","132","78"
"0","30","1345","0","1031","102701","131","0","6","0","5055","13","22","2","13597","39","23","132","86"
"0","30","1345","0","1085","102701","131","0","6","0","6235","13","22","2","15169","39","24","132","86"
"0","30","1345","0","1143","102701","137","0","6","0","6615","13","22","2","16912","39","25","132","95"
"0","30","1345","0","1167","102701","143","0","6","0","7175","13","22","2","18801","39","26","132","104"
"0","30","1345","0","1185","102701","148","0","6","0","7765","13","22","2","20816","39","27","132","111"
"0","30","1345","0","1206","102701","153","0","6","0","8065","13","22","2","23001","39","28","132","116"
"0","30","1345","0","1231","102701","158","0","6","0","8685","13","22","2","25314","39","29","132","121"
"0","30","1345","0","1260","102701","163","0","6","0","8985","13","22","2","27811","39","30","132","126"
"0","30","1345","0","1289","102701","163","0","6","0","9810","13","22","2","30409","39","31","132","126"
"0","30","1345","0","1318","102701","163","0","6","0","10735","13","22","2","33107","39","32","132","126"
"0","30","1345","0","1346","102701","169","0","6","0","11605","13","22","2","35897","39","33","132","132"
"0","30","1345","0","1373","102701","175","0","6","0","12205","13","22","2","38867","39","34","132","138"
"0","0","50","0","0","102801","2","0","0","0","95","0","0","0","25","0","2","0","0"
"0","0","100","0","0","102801","5","0","0","0","370","0","0","0","74","0","3","0","1"
"0","0","130","0","0","102801","10","0","0","0","835","0","0","0","172","0","4","10","2"
"0","5","130","0","0","102801","16","0","0","0","1495","0","0","3","301","0","5","20","6"
"0","5","310","0","0","102801","30","0","0","0","2360","0","0","3","504","0","6","20","8"
"0","5","780","0","0","102801","42","0","0","0","3330","0","0","3","751","0","7","20","10"
"0","5","780","0","0","102801","60","0","0","0","4545","0","0","3","990","0","8","35","18"
"0","5","780","0","20","102801","73","0","4","0","5100","0","9","3","1328","0","9","75","24"
"0","30","780","0","50","102801","82","0","9","0","5460","0","18","8","1704","0","10","75","33"
"0","50","780","0","92","102801","87","0","11","0","6070","0","18","13","2121","3","11","75","42"
"0","50","780","0","134","102801","96","0","11","0","6740","0","18","15","2577","19","12","75","48"
"0","50","780","0","157","102801","108","0","11","0","7330","0","21","17","2992","32","13","108","62"
"0","50","780","0","198","102801","121","0","11","0","7790","0","21","17","3516","32","14","141","73"
"0","50","780","0","264","102801","134","0","11","0","8090","0","21","17","4091","32","15","153","84"
"0","50","780","0","345","102801","149","0","11","0","8310","0","21","17","4639","35","16","165","104"
"0","50","780","0","433","102801","164","0","11","0","8680","0","21","17","5162","38","17","165","136"
"0","50","780","0","537","102801","179","0","11","0","9165","0","21","17","5735","38","18","165","171"
"0","50","780","0","656","102801","197","0","11","0","9610","0","21","17","6454","38","19","165","195"
"0","50","780","0","775","102801","217","0","11","0","9935","0","21","17","7268","38","20","165","220"
"0","50","780","0","906","102801","235","0","11","0","10220","0","21","17","8192","38","21","165","244"
"0","50","780","0","1024","102801","251","0","11","0","10435","0","21","17","9375","38","22","165","257"
"0","50","780","0","1095","102801","275","0","11","0","10780","0","21","17","10665","38","23","165","276"
"0","50","780","0","1178","102801","300","0","11","0","11140","0","21","17","12026","38","24","165","301"
"0","50","780","0","1263","102801","316","0","11","0","11340","0","21","17","13624","38","25","165","323"
"0","50","780","0","1302","102801","337","0","11","0","12985","0","21","17","15168","38","26","165","352"
"0","50","780","0","1326","102801","364","0","11","0","16540","0","21","17","16549","38","27","165","388"
"0","50","780","0","1350","102801","391","0","11","0","20625","0","21","17","18023","38","28","165","419"
"0","50","780","0","1375","102801","421","0","11","0","23160","0","21","17","19826","38","29","165","449"
"0","50","780","0","1401","102801","451","0","11","0","24080","0","21","17","21955","38","30","165","479"
"0","50","780","0","1427","102801","471","0","11","0","25060","0","21","17","24286","38","31","165","499"
"0","50","780","0","1453","102801","476","0","11","0","26405","0","21","17","26837","38","32","165","504"
"0","50","780","0","1478","102801","476","0","11","0","28055","0","21","17","29498","38","33","165","504"
"0","50","780","0","1502","102801","491","0","11","0","29540","0","21","17","32191","38","34","165","519"
"0","0","75","0","0","102901","4","0","0","0","95","0","0","0","15","0","2","0","0"
"0","0","150","0","0","102901","9","0","0","0","365","0","0","0","53","0","3","0","2"
"0","0","175","0","0","102901","18","0","0","0","930","0","0","0","126","0","4","0","4"
"0","0","175","0","0","102901","30","0","0","0","1590","0","0","6","209","0","5","0","10"
"0","0","265","0","0","102901","50","0","0","0","2810","0","0","6","334","0","6","0","15"
"0","0","500","0","0","102901","70","0","0","0","3915","0","0","6","502","0","7","0","26"
"0","0","500","0","0","102901","94","0","4","0","5140","0","0","6","626","0","8","15","48"
"0","15","500","0","10","102901","111","0","4","0","6320","10","9","11","819","0","9","30","62"
"0","15","500","0","20","102901","132","0","6","0","7440","20","18","11","1034","0","10","55","85"
"0","25","500","0","40","102901","155","0","11","0","8360","20","18","11","1328","3","11","55","103"
"0","45","600","0","50","102901","175","0","11","0","9100","20","18","16","1620","19","12","55","120"
"0","47","700","0","50","102901","208","0","11","0","9780","20","18","20","1909","22","13","63","147"
"0","49","700","2","64","102901","245","0","11","0","10280","20","18","20","2235","22","14","71","176"
"0","49","800","4","78","102901","282","0","11","0","10570","20","18","20","2572","25","15","71","212"
"0","49","900","4","102","102901","319","0","11","0","10840","20","18","22","2940","25","16","71","250"
"0","49","900","4","132","102901","357","0","11","0","11270","20","18","25","3260","25","17","71","302"
"0","49","900","4","169","102901","394","0","11","0","11765","20","18","28","3618","25","18","71","361"
"0","49","995","4","210","102901","443","0","11","0","12115","20","18","28","4062","25","19","71","418"
"0","49","1090","4","248","102901","498","0","11","0","12280","20","18","28","4574","25","20","71","479"
"0","49","1090","4","284","102901","554","0","11","0","12520","20","18","28","5132","25","21","71","549"
"0","49","1090","4","336","102901","612","0","11","0","13070","20","18","28","5852","25","22","71","612"
"0","49","1090","4","384","102901","681","0","11","0","13640","20","18","28","6683","25","23","71","675"
"0","49","1090","4","416","102901","754","0","11","0","14230","20","18","28","7572","25","24","71","746"
"0","49","1090","4","446","102901","841","0","11","0","15660","20","18","28","8403","25","25","71","828"
"0","49","1090","4","470","102901","928","0","11","0","17325","20","18","28","9336","25","26","71","914"
"0","49","1090","4","494","102901","996","0","11","0","18725","20","18","28","10558","25","27","71","989"
"0","49","1090","4","509","102901","1073","0","11","0","22165","20","18","28","11619","25","28","71","1068"
"0","49","1090","4","515","102901","1162","0","11","0","27925","20","18","28","12478","25","29","71","1157"
"0","49","1090","4","521","102901","1256","0","11","0","34200","20","18","28","13374","25","30","71","1251"
"0","49","1090","4","527","102901","1354","0","11","0","40765","20","18","28","14307","25","31","71","1349"
"0","49","1090","4","533","102901","1455","0","11","0","47800","20","18","28","15267","25","32","71","1450"
"0","49","1090","4","539","102901","1558","0","11","0","55550","20","18","28","16272","25","33","71","1553"
"0","49","1090","4","545","102901","1663","0","11","0","64080","20","18","28","17333","25","34","71","1658"
"0","0","75","0","0","103001","3","0","0","0","95","0","0","0","19","0","2","0","0"
"0","0","125","0","0","103001","5","0","0","0","355","0","0","0","73","0","3","0","1"
"0","0","180","0","0","103001","10","0","0","0","820","0","0","0","168","0","4","5","3"
"0","0","180","0","0","103001","15","0","0","0","1465","0","0","3","312","0","5","5","7"
"0","0","270","0","0","103001","29","0","0","0","2450","0","0","3","489","0","6","5","12"
"0","0","270","0","0","103001","42","0","2","0","3340","0","0","3","739","0","7","5","18"
"0","0","270","0","0","103001","59","0","4","0","4500","0","8","3","998","0","8","5","25"
"0","0","670","0","25","103001","69","0","6","0","4950","0","21","3","1400","0","9","5","29"
"0","10","770","0","80","103001","76","0","6","0","5100","0","34","3","1890","0","10","5","35"
"0","20","870","0","149","103001","80","0","6","0","5460","0","34","3","2411","3","11","5","40"
"0","26","970","0","201","103001","90","0","6","0","5650","0","34","5","2877","26","12","5","49"
"0","32","1070","0","262","103001","101","0","8","0","5720","0","34","5","3388","39","13","30","59"
"0","38","1070","0","341","103001","106","0","10","0","5800","0","34","5","4013","42","14","55","63"
"0","38","1070","0","433","103001","116","0","12","0","5980","0","34","5","4646","42","15","67","69"
"0","38","1070","0","541","103001","126","0","12","0","6160","0","34","5","5320","52","16","67","71"
"0","38","1070","0","654","103001","136","0","12","0","6310","0","34","5","6046","57","17","67","75"
"0","38","1070","0","812","103001","139","0","12","0","6360","0","34","5","6881","59","18","67","80"
"0","38","1070","0","973","103001","148","0","12","0","6455","0","34","5","7787","59","19","67","87"
"0","38","1070","0","1156","103001","161","0","12","0","6650","0","34","5","8764","64","20","67","92"
"0","38","1070","0","1369","103001","167","0","12","0","6840","0","34","5","9862","69","21","67","97"
"0","38","1070","0","1573","103001","183","0","12","0","6930","0","34","5","11095","74","22","67","105"
"0","38","1070","0","1740","103001","199","0","12","0","7020","0","34","5","12493","74","23","67","114"
"0","38","1070","0","1876","103001","214","0","12","0","7150","0","34","5","14003","74","24","67","127"
"0","38","1070","0","1979","103001","227","0","12","0","7490","0","34","5","15673","74","25","67","140"
"0","38","1070","0","2046","103001","233","0","12","0","7940","0","34","5","17553","74","26","67","149"
"0","38","1070","0","2088","103001","246","0","12","0","8340","0","34","5","19508","74","27","67","162"
"0","38","1070","0","2119","103001","251","0","12","0","8490","0","34","5","21706","74","28","67","167"
"0","38","1070","0","2152","103001","256","0","12","0","8960","0","34","5","24032","74","29","67","172"
"0","38","1070","0","2187","103001","261","0","12","0","9110","0","34","5","26542","74","30","67","177"
"0","38","1070","0","2222","103001","261","0","12","0","9785","0","34","5","29153","74","31","67","177"
"0","38","1070","0","2257","103001","261","0","12","0","10470","0","34","5","31875","74","32","67","177"
"0","38","1070","0","2291","103001","267","0","12","0","11010","0","34","5","34700","74","33","67","183"
"0","38","1070","0","2324","103001","273","0","12","0","11190","0","34","5","37715","74","34","67","189"
"0","0","75","0","0","103101","3","0","0","0","95","0","0","0","19","0","2","0","0"
"0","0","175","0","0","103101","6","0","0","0","340","0","0","0","67","0","3","0","1"
"0","0","230","0","0","103101","11","0","0","0","805","0","0","0","162","0","4","5","3"
"0","5","230","0","0","103101","17","0","0","0","1415","0","0","3","296","0","5","15","7"
"0","5","555","0","0","103101","32","0","0","0","2230","0","0","3","456","0","6","15","16"
"0","5","1160","0","0","103101","46","0","2","0","2825","0","0","3","682","0","7","15","26"
"0","5","1160","0","0","103101","63","0","4","0","3985","0","8","3","941","0","8","15","33"
"0","5","1560","0","25","103101","77","0","8","0","4520","0","21","3","1288","0","9","15","41"
"0","30","1660","0","70","103101","86","0","11","0","4740","0","26","8","1689","0","10","15","50"
"0","40","1760","0","124","103101","94","0","14","0","5100","0","26","8","2155","3","11","15","59"
"0","56","1760","0","166","103101","100","0","14","0","5270","0","29","15","2581","26","12","15","66"
"0","62","1860","0","215","103101","116","0","16","0","5340","0","29","17","3028","36","13","40","79"
"0","62","1860","0","292","103101","131","0","18","0","5560","0","29","17","3547","36","14","65","90"
"0","62","1860","0","382","103101","145","0","18","0","5740","0","29","17","4133","39","15","65","98"
"0","62","1860","0","483","103101","161","0","18","0","5840","0","29","19","4745","44","16","65","103"
"0","62","2010","0","595","103101","176","0","18","0","5890","0","29","19","5402","49","17","65","110"
"0","62","2160","0","728","103101","186","0","18","0","5940","0","29","19","6149","49","18","65","120"
"0","62","2160","0","889","103101","198","0","18","0","6035","0","29","19","6975","49","19","65","132"
"0","62","2160","0","1046","103101","220","0","18","0","6230","0","29","19","7824","54","20","65","144"
"0","62","2160","0","1222","103101","239","0","18","0","6420","0","29","19","8785","59","21","65","154"
"0","62","2160","0","1397","103101","261","0","18","0","6510","0","29","19","9923","59","22","65","167"
"0","62","2160","0","1518","103101","292","0","18","0","6600","0","29","19","11177","59","23","65","187"
"0","62","2160","0","1623","103101","317","0","18","0","6730","0","29","19","12553","59","24","65","212"
"0","62","2160","0","1717","103101","340","0","18","0","7070","0","29","19","14075","59","25","65","238"
"0","62","2160","0","1761","103101","353","0","18","0","7945","0","29","19","15822","59","26","65","251"
"0","62","2160","0","1787","103101","366","0","18","0","8830","0","29","19","17688","59","27","65","264"
"0","62","2160","0","1814","103101","379","0","18","0","9715","0","29","19","19682","59","28","65","277"
"0","62","2160","0","1843","103101","394","0","18","0","10600","0","29","19","21818","59","29","65","292"
"0","62","2160","0","1873","103101","424","0","18","0","11220","0","29","19","23978","59","30","65","322"
"0","62","2160","0","1903","103101","439","0","18","0","12105","0","29","19","26368","59","31","65","337"
"0","62","2160","0","1933","103101","439","0","18","0","13265","0","29","19","28988","59","32","65","337"
"0","62","2160","0","1962","103101","439","0","18","0","14435","0","29","19","31701","59","33","65","337"
"0","62","2160","0","1990","103101","454","0","18","0","15440","0","29","19","34446","59","34","65","352"
"0","0","75","0","0","103201","3","0","0","0","95","0","0","0","19","0","2","0","0"
"0","0","125","0","0","103201","6","0","0","0","385","0","0","0","65","0","3","0","1"
"0","0","180","0","0","103201","11","0","0","0","875","0","0","0","157","0","4","5","3"
"0","0","180","0","0","103201","18","0","0","0","1595","0","0","3","282","0","5","5","8"
"0","0","270","0","0","103201","26","0","0","0","2465","0","0","3","497","0","6","5","13"
"0","0","505","0","0","103201","41","0","0","0","3435","0","0","3","726","0","7","5","19"
"0","0","505","0","0","103201","59","0","0","0","4650","0","0","3","965","0","8","20","27"
"0","0","505","0","20","103201","72","0","4","0","5205","0","9","3","1303","0","9","60","33"
"0","25","505","0","50","103201","81","0","9","0","5565","0","18","8","1679","0","10","60","42"
"0","35","505","0","92","103201","89","0","14","0","6185","0","18","8","2117","3","11","60","51"
"0","45","505","0","124","103201","95","0","14","0","6795","0","21","13","2545","19","12","60","58"
"0","45","505","0","157","103201","108","0","14","0","7185","0","21","15","3012","32","13","93","67"
"0","45","505","0","218","103201","121","0","14","0","7545","0","21","15","3545","32","14","126","77"
"0","45","505","0","284","103201","132","0","14","0","7765","0","21","15","4136","35","15","138","87"
"0","45","555","0","365","103201","145","0","14","0","8005","0","21","17","4706","38","16","138","103"
"0","45","605","0","453","103201","170","0","14","0","8370","0","21","17","5229","41","17","138","125"
"0","45","605","0","557","103201","201","0","14","0","8920","0","21","17","5802","41","18","138","143"
"0","45","605","0","676","103201","225","0","14","0","9455","0","21","17","6521","41","19","138","159"
"0","45","605","0","795","103201","249","0","14","0","9940","0","21","17","7311","41","20","158","178"
"0","45","605","0","916","103201","280","0","14","0","10600","0","21","17","8101","41","21","198","202"
"0","45","605","0","1024","103201","316","0","14","0","11370","0","21","17","9010","41","22","238","232"
"0","45","605","0","1095","103201","358","0","14","0","12485","0","21","17","10012","41","23","258","270"
"0","45","605","0","1156","103201","406","0","14","0","13675","0","21","17","11100","41","24","258","310"
"0","45","605","0","1219","103201","438","0","14","0","14275","0","21","17","12549","41","25","258","339"
"0","45","605","0","1258","103201","459","0","14","0","15920","0","21","17","14093","41","26","258","368"
"0","45","605","0","1282","103201","486","0","14","0","19475","0","21","17","15474","41","27","258","404"
"0","45","605","0","1306","103201","513","0","14","0","23560","0","21","17","16948","41","28","258","435"
"0","45","605","0","1331","103201","543","0","14","0","26095","0","21","17","18751","41","29","258","465"
"0","45","605","0","1357","103201","573","0","14","0","27015","0","21","17","20880","41","30","258","495"
"0","45","605","0","1383","103201","593","0","14","0","27995","0","21","17","23211","41","31","258","515"
"0","45","605","0","1409","103201","598","0","14","0","29340","0","21","17","25762","41","32","258","520"
"0","45","605","0","1434","103201","598","0","14","0","30990","0","21","17","28423","41","33","258","520"
"0","45","605","0","1458","103201","613","0","14","0","32475","0","21","17","31116","41","34","258","535"
"0","0","50","0","0","103301","4","0","0","0","65","0","0","1","14","0","2","0","0"
"0","0","100","0","0","103301","10","0","0","0","245","0","0","1","63","0","3","0","0"
"0","0","235","0","0","103301","21","0","0","0","480","0","0","3","140","0","4","0","3"
"0","0","395","0","0","103301","37","0","0","0","870","0","0","6","256","0","5","0","7"
"0","0","605","0","0","103301","55","0","0","0","1520","0","0","6","427","0","6","0","15"
"0","0","1210","0","0","103301","75","0","0","0","1960","0","0","6","653","0","7","0","25"
"0","0","1535","0","0","103301","97","0","0","0","2950","0","0","6","884","0","8","0","34"
"0","0","1535","0","15","103301","115","0","0","0","3690","0","5","7","1239","0","9","0","39"
"0","25","1535","0","45","103301","128","0","0","0","4060","0","13","12","1604","0","10","0","50"
"0","35","1535","0","97","103301","142","0","1","0","4560","0","13","12","2011","0","11","0","66"
"0","35","1785","0","115","103301","159","0","3","0","4930","0","16","16","2403","21","12","0","73"
"0","35","1785","0","158","103301","175","0","3","0","5160","0","19","16","2837","41","13","25","85"
"0","35","1785","0","207","103301","191","0","5","0","5460","0","19","18","3310","41","14","50","103"
"0","35","1885","0","281","103301","202","0","5","0","5460","0","19","18","3910","41","15","62","116"
"0","35","1935","0","350","103301","221","0","5","0","5710","0","19","18","4456","44","16","62","134"
"0","35","1985","0","408","103301","249","0","5","0","6185","0","19","18","4968","47","17","62","156"
"0","35","1985","0","495","103301","280","0","5","0","6720","0","19","18","5532","47","18","62","178"
"0","35","1985","0","573","103301","309","0","5","0","7210","0","19","18","6220","47","19","77","198"
"0","35","1985","0","664","103301","341","0","5","0","7750","0","19","18","6931","47","20","112","224"
"0","35","1985","0","749","103301","375","0","5","0","8315","0","19","18","7682","47","21","161","257"
"0","35","1985","0","823","103301","421","0","5","0","8960","0","19","18","8552","47","22","201","291"
"0","35","1985","0","864","103301","472","0","5","0","10075","0","19","18","9504","47","23","221","333"
"0","35","1985","0","918","103301","526","0","5","0","11235","0","19","18","10569","47","24","221","373"
"0","35","1985","0","968","103301","568","0","5","0","11705","0","19","18","11964","47","25","221","407"
"0","35","1985","0","1009","103301","596","0","5","0","13120","0","19","18","13473","47","26","221","441"
"0","35","1985","0","1027","103301","625","0","5","0","16375","0","19","18","14880","47","27","221","477"
"0","35","1985","0","1045","103301","654","0","5","0","20160","0","19","18","16371","47","28","221","510"
"0","35","1985","0","1067","103301","686","0","5","0","22395","0","19","18","18189","47","29","221","542"
"0","35","1985","0","1090","103301","718","0","5","0","23015","0","19","18","20333","47","30","221","574"
"0","35","1985","0","1113","103301","740","0","5","0","23695","0","19","18","22680","47","31","221","596"
"0","35","1985","0","1136","103301","747","0","5","0","24640","0","19","18","25257","47","32","221","603"
"0","35","1985","0","1158","103301","749","0","5","0","25890","0","19","18","27944","47","33","221","605"
"0","35","1985","0","1179","103301","766","0","5","0","26975","0","19","18","30663","47","34","221","622"
"0","0","100","0","0","103401","3","0","0","0","95","0","0","0","16","0","2","0","0"
"0","0","200","0","0","103401","6","0","0","0","305","0","0","0","66","0","3","0","1"
"0","0","250","0","0","103401","13","0","0","0","790","0","0","0","147","0","4","0","5"
"0","0","250","0","0","103401","18","0","0","0","1570","0","0","0","291","0","5","0","10"
"0","0","250","0","0","103401","32","0","0","0","2795","0","0","0","428","0","6","0","18"
"0","0","855","0","0","103401","46","0","0","0","3300","0","0","0","673","0","7","0","28"
"0","0","855","0","0","103401","61","0","4","0","4190","0","0","0","932","0","8","15","38"
"0","15","855","0","10","103401","78","0","8","0","5045","10","9","5","1125","0","9","30","56"
"0","15","855","0","30","103401","100","0","10","0","6015","20","18","5","1375","0","10","55","73"
"0","25","855","0","60","103401","124","0","12","0","7085","20","18","5","1654","3","11","55","91"
"0","35","955","0","80","103401","150","0","12","0","7985","20","21","5","1950","9","12","55","110"
"0","37","1055","0","80","103401","184","0","12","0","8765","20","24","7","2217","12","13","63","138"
"0","39","1055","3","84","103401","224","0","12","0","9255","20","24","7","2511","12","14","71","170"
"0","39","1155","5","98","103401","263","0","12","0","9625","20","24","7","2832","12","15","71","207"
"0","39","1255","5","122","103401","302","0","12","0","9895","20","24","7","3178","12","16","83","248"
"0","39","1255","5","152","103401","340","0","12","0","10325","20","24","10","3498","12","17","83","300"
"0","39","1255","5","189","103401","377","0","12","0","10820","20","24","13","3856","12","18","83","359"
"0","39","1350","5","230","103401","426","0","12","0","11170","20","24","13","4300","12","19","83","416"
"0","39","1445","5","268","103401","481","0","12","0","11335","20","24","13","4812","12","20","83","477"
"0","39","1445","5","304","103401","537","0","12","0","11575","20","24","13","5370","12","21","83","547"
"0","39","1445","5","356","103401","595","0","12","0","12125","20","24","13","6090","12","22","83","610"
"0","39","1445","5","404","103401","664","0","12","0","12695","20","24","13","6921","12","23","83","673"
"0","39","1445","5","436","103401","737","0","12","0","13285","20","24","13","7810","12","24","83","744"
"0","39","1445","5","466","103401","824","0","12","0","14715","20","24","13","8641","12","25","83","826"
"0","39","1445","5","490","103401","911","0","12","0","16380","20","24","13","9574","12","26","83","912"
"0","39","1445","5","514","103401","979","0","12","0","17780","20","24","13","10796","12","27","83","987"
"0","39","1445","5","529","103401","1056","0","12","0","21220","20","24","13","11857","12","28","83","1066"
"0","39","1445","5","535","103401","1145","0","12","0","26980","20","24","13","12716","12","29","83","1155"
"0","39","1445","5","541","103401","1239","0","12","0","33255","20","24","13","13612","12","30","83","1249"
"0","39","1445","5","547","103401","1337","0","12","0","39820","20","24","13","14545","12","31","83","1347"
"0","39","1445","5","553","103401","1438","0","12","0","46855","20","24","13","15505","12","32","83","1448"
"0","39","1445","5","559","103401","1541","0","12","0","54605","20","24","13","16510","12","33","83","1551"
"0","39","1445","5","565","103401","1646","0","12","0","63135","20","24","13","17571","12","34","83","1656"
"0","0","50","0","0","103601","0","0","0","0","55","26","0","0","0","0","2","0","3"
"0","0","100","0","0","103601","0","0","0","0","150","94","0","0","0","0","3","0","7"
"0","10","100","0","0","103601","2","0","0","0","270","214","0","0","0","0","4","0","14"
"0","10","100","0","0","103601","2","0","0","0","360","405","0","0","0","0","5","25","27"
"0","10","100","0","0","103601","4","0","0","0","710","634","0","0","0","0","6","75","40"
"0","15","100","0","0","103601","8","0","0","0","1305","894","0","0","0","0","7","110","54"
"0","45","100","0","0","103601","10","0","1","0","1470","1255","4","0","0","0","8","145","64"
"16","60","100","0","0","103601","10","0","2","0","1610","1679","9","0","0","0","9","180","71"
"40","60","520","0","0","103601","11","0","4","0","1880","2114","14","0","0","0","10","195","83"
"85","60","740","5","0","103601","11","0","5","0","2040","2626","14","0","0","0","11","211","88"
"138","60","840","11","0","103601","14","0","6","0","2140","3150","14","0","0","0","12","247","93"
"200","60","840","17","0","103601","19","0","6","0","2280","3683","16","0","0","0","13","267","100"
"276","60","960","17","0","103601","23","0","6","0","2420","4263","18","0","0","0","14","297","107"
"346","60","1080","17","0","103601","31","0","6","0","2450","4868","22","0","0","0","15","307","116"
"421","60","1080","17","0","103601","36","0","6","0","2480","5541","22","0","0","0","16","337","124"
"493","60","1080","17","0","103601","40","0","6","0","2480","6269","22","0","0","0","17","367","133"
