4a2e45b71c97b091aaddc3be7891c452b104c7f90511b262662dbe11f08ad409,7f82407bd6961e06628131cd6a58719290c0807af1144087d3b204462c9824f2,586bfdbdda67fef0c64b6afdcdd0e251ef381357a0ae460d4ba01dc813a63a8c,e2c59374fc7e1479f20f73a263385b4fb8ce326a5c56a5b0d42718ef6db3051e,a57b8055b523bb3f5a2b4c9999f68716e05b0e5ab952fe60c130297b70c6b201,15da8e25f58030e1345b1618ef4788ae6aad7430a6e95a799cd5faad012ae231,a1c4c4cb9dfd17d5cba6cab7f4ff7123569cec4bb5b47c276df9d414cd06f9f5,a2f97868151191665e14496aa10fc6ad7ce1471893cb28a67592ad86d1e8a814,64544d967e46701a40f8d93e7032e14e83fa1ff3e82c2268419f3f9bb7d8fb58,de8a05b64bc74bdb7ef0324663ddc025352d88c4a63136554ad30107b00e3546,b5e8f782f13e68d0bac6b5a96610899713b6ac98d6d95f39385f0c331d9d5b7b,15a36ce2d324c2c2a3f61aa19d3e18a21a23c70479778ddedd74564041f57b82,f84b27f2335b02edc10cbfe3af8ab08068f910aa98737cb02d4a6d4902e668a6,e910438604c99e3a9843615da0dc1c0b7498db7e3cc82499b2d668c5f8b4a6a6,bad98d16acd9892c57915bc68470cf8ca5f785d26b943b03092191f03c92c3ab,c154a57a02c4be58a1a7f10c8b323e2798447d44573d789a21b81a82175d9d68,43046928c8657a64681fa3c342f82210c575ec44265aa18c8d6246b804c3cba4,649eb57a1e070696627d7be444872776fad52a74c38d3471b58263a404722887,3b585d42ba7823e5b128aaa4ff9ffc586df0d55f9b5caaafe6d965a51987be6f,bf34938c86d252489ae2b7a9d95d83b55267ba624671c5b0a1f7370d6510bb7c,f1a232cd5c2a89a719ebb0570fdd5f0e7ca56177971d725769ecc651678167d6,b4d6b36aa2f799a144480b588ccd86808a9375cf90cbf24a1427236f50550941,f026f6cc2b2b5e6843fa5270216c14e2ff497f833b4c568325abac2f4a7733a5,d163245099fe6444aa9818c3959b2eebafff5ef5ca50dfa972bc143ef0fc9910,3791315822156954a0b54faeba049bf16d8cd37ec9c67e618a76b49acda17fec,7cfc9b09326198ab12eb00a131bd4547ecf59939330eb78d9fbd3def5ddecde8,42e8effffd9ecf6a66f06cea1351c4bf1e0edb5bc647ec631fad6a258246c306,5a432e9984dc7ccb3832ccd5c012a4145336393ee641f988022b9590de5357f4,958222fca2c799d27e17ce76528cc0e405cca681c56d7eb70770e79c60699618,ebcfdbbfb6b10e54f775cf84a099cb147776b5f21686be841a07b9a384cdcfc9,82eb6e18104a6722823c95ab0082a3b2bd0bcd02d916b2f0f05c155719e5ff04,638c3a8805fe84598501da423ca4794fa8528ba3c6682380492880d7e71782e6,0367e0599e9a4319997c7afb6e88c3e1e8f2d8770db0fa5781036a377ec832ca,431f41811b6c21260012d6312c5f12eccb059f34132e6c68493087fa9e69d917,5269ee12af3d4dcef8ddf8c200c56df23d15fbd6e54dd80eaa522b8a4245a5a7,43a5527db48091546de45c5f93c2651b61722402b83871d673ca2e549edd3e18,b096deda960a71d956ddb3e959a39ef3d8430ce9518805898641243a1fe8b74e,cb95c0059e7b993effd549f8cec226ba8c344281c95e93ef94df1ca120479bc2,2ebdda5410bddeaa6251460bd1d29262963cd308097003b45f0710b4b56f13bb,4ac6f3a9c214a1aed16156ab56fccae8f6eb45d193f4a55e0ac71b9a63c08afb
"40004","bgm_M126","140001","0","5","3200205","320020507","32002","1.2","0","0","bgm_M126","0","1.2","90002","100","0","502002521","25001","90","90008","1","0","1.2","0","1","1","5","1","1","400","7","94002","0","0","-50","102843","102843","100","0"
"40004","bgm_M64","140001","0","3","3200205","320020508","32002","0","0","0","bgm_M64","0","1","90002","100","0","502002531","25001","90","90008","0","0","0","0","1.2","1","5","0","1","400","8","94002","0","0","-50","102851","102851","100","0"
"40004","bgm_M64","140001","0","3","3200205","320020509","32002","0","0","0","bgm_M64","0","1","90002","100","0","502002541","25001","90","90008","0","0","0","0","1.2","1","5","0","1","400","9","94002","0","0","-50","102851","102851","100","0"
"40004","bgm_M63","140001","0","3","3200205","320020510","32002","0","0","0","bgm_M63","5.1","1","90002","100","1","502002551","25001","90","90008","0","0","1","0","0.5","1","5","0","1","400","10","94002","0","0","-50","102852","102852","100","0"
"40004","bgm_M06","140001","0","1","3200201","320030101","32003","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","1","0","0","0","1","94002","0","0","-50","102841","102841","600","0"
"40004","bgm_M06","140001","0","1","3200201","320030102","32003","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","1","0","0","0","2","94002","0","0","-50","102842","102842","800","0"
"40004","bgm_M06","140001","0","1","3200202","320030103","32003","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","1","0","0","0","3","94002","0","0","-50","102843","102843","800","0"
"40004","bgm_M06","140001","0","1","3200203","320030104","32003","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","1","0","0","0","4","94002","0","0","-50","102842","102842","1200","0"
"40004","bgm_M06","140001","0","1","3200204","320030105","32003","0","0","90005","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","1","0","0","0","5","94002","0","0","-50","102841","102841","1200","0"
"40004","bgm_M126","140001","0","5","3200205","320030106","32003","1.2","0","0","bgm_M126","0","0.8","90002","100","0","502003111","25001","90","90008","0.8","0","0.8","0","1","1","1","0.8","1","0","6","94002","0","0","-50","102842","102842","100","0"
"40004","bgm_M126","140001","0","5","3200205","320030107","32003","1.2","0","0","bgm_M126","0","0.8","90002","100","0","502003121","25001","90","90008","0.8","0","0.8","0","1","1","1","0.8","1","0","7","94002","0","0","-50","102843","102843","100","0"
"40004","bgm_M64","140001","0","3","3200205","320030108","32003","0","0","0","bgm_M64","0","1","90002","100","0","502003131","25001","90","90008","0","0","0","0","1.2","1","1","0","1","0","8","94002","0","0","-50","102851","102851","100","0"
"40004","bgm_M64","140001","0","3","3200205","320030109","32003","0","0","0","bgm_M64","0","1","90002","100","0","502003141","25001","90","90008","0","0","0","0","1.2","1","1","0","1","0","9","94002","0","0","-50","102851","102851","100","0"
"40004","bgm_M63","140001","0","3","3200205","320030110","32003","0","0","0","bgm_M63","5.1","1","90002","100","1","502003151","25001","90","90008","0","0","1","0","0.5","1","1","0","1","0","10","94002","0","0","-50","102852","102852","100","0"
"40004","bgm_M06","140001","0","1","3200201","320030201","32003","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","2","0","0","100","1","94002","0","0","-50","102841","102841","600","0"
"40004","bgm_M06","140001","0","1","3200201","320030202","32003","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","2","0","0","100","2","94002","0","0","-50","102842","102842","800","0"
"40004","bgm_M06","140001","0","1","3200202","320030203","32003","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","2","0","0","100","3","94002","0","0","-50","102843","102843","800","0"
"40004","bgm_M06","140001","0","1","3200203","320030204","32003","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","2","0","0","100","4","94002","0","0","-50","102842","102842","1200","0"
"40004","bgm_M06","140001","0","1","3200204","320030205","32003","0","0","90005","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","2","0","0","100","5","94002","0","0","-50","102841","102841","1200","0"
"40004","bgm_M126","140001","0","5","3200205","320030206","32003","1.2","0","0","bgm_M126","0","0.8","90002","100","0","502003211","25001","90","90008","0.8","0","0.8","0","1","1","2","0.8","1","100","6","94002","0","0","-50","102842","102842","100","0"
"40004","bgm_M126","140001","0","5","3200205","320030207","32003","1.2","0","0","bgm_M126","0","0.8","90002","100","0","502003221","25001","90","90008","0.8","0","0.8","0","1","1","2","0.8","1","100","7","94002","0","0","-50","102843","102843","100","0"
"40004","bgm_M64","140001","0","3","3200205","320030208","32003","0","0","0","bgm_M64","0","1","90002","100","0","502003231","25001","90","90008","0","0","0","0","1.2","1","2","0","1","100","8","94002","0","0","-50","102851","102851","100","0"
"40004","bgm_M64","140001","0","3","3200205","320030209","32003","0","0","0","bgm_M64","0","1","90002","100","0","502003241","25001","90","90008","0","0","0","0","1.2","1","2","0","1","100","9","94002","0","0","-50","102851","102851","100","0"
"40004","bgm_M63","140001","0","3","3200205","320030210","32003","0","0","0","bgm_M63","5.1","1","90002","100","1","502003251","25001","90","90008","0","0","1","0","0.5","1","2","0","1","100","10","94002","0","0","-50","102852","102852","100","0"
"40004","bgm_M06","140001","0","1","3200201","320030301","32003","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","3","0","0","200","1","94002","0","0","-50","102841","102841","600","0"
"40004","bgm_M06","140001","0","1","3200201","320030302","32003","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","3","0","0","200","2","94002","0","0","-50","102842","102842","800","0"
"40004","bgm_M06","140001","0","1","3200202","320030303","32003","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","3","0","0","200","3","94002","0","0","-50","102843","102843","800","0"
"40004","bgm_M06","140001","0","1","3200203","320030304","32003","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","3","0","0","200","4","94002","0","0","-50","102842","102842","1200","0"
"40004","bgm_M06","140001","0","1","3200204","320030305","32003","0","0","90005","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","3","0","0","200","5","94002","0","0","-50","102841","102841","1200","0"
"40004","bgm_M126","140001","0","5","3200205","320030306","32003","1.2","0","0","bgm_M126","0","0.8","90002","100","0","502003311","25001","90","90008","0.8","0","0.8","0","1","1","3","0.8","1","200","6","94002","0","0","-50","102842","102842","100","0"
"40004","bgm_M126","140001","0","5","3200205","320030307","32003","1.2","0","0","bgm_M126","0","0.8","90002","100","0","502003321","25001","90","90008","0.8","0","0.8","0","1","1","3","0.8","1","200","7","94002","0","0","-50","102843","102843","100","0"
"40004","bgm_M64","140001","0","3","3200205","320030308","32003","0","0","0","bgm_M64","0","1","90002","100","0","502003331","25001","90","90008","0","0","0","0","1.2","1","3","0","1","200","8","94002","0","0","-50","102851","102851","100","0"
"40004","bgm_M64","140001","0","3","3200205","320030309","32003","0","0","0","bgm_M64","0","1","90002","100","0","502003341","25001","90","90008","0","0","0","0","1.2","1","3","0","1","200","9","94002","0","0","-50","102851","102851","100","0"
"40004","bgm_M63","140001","0","3","3200205","320030310","32003","0","0","0","bgm_M63","5.1","1","90002","100","1","502003351","25001","90","90008","0","0","1","0","0.5","1","3","0","1","200","10","94002","0","0","-50","102852","102852","100","0"
"40004","bgm_M06","140001","0","1","3200201","320030401","32003","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","4","0","0","300","1","94002","0","0","-50","102841","102841","600","0"
"40004","bgm_M06","140001","0","1","3200201","320030402","32003","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","4","0","0","300","2","94002","0","0","-50","102842","102842","800","0"
"40004","bgm_M06","140001","0","1","3200202","320030403","32003","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","4","0","0","300","3","94002","0","0","-50","102843","102843","800","0"
"40004","bgm_M06","140001","0","1","3200203","320030404","32003","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","4","0","0","300","4","94002","0","0","-50","102842","102842","1200","0"
"40004","bgm_M06","140001","0","1","3200204","320030405","32003","0","0","90005","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","4","0","0","300","5","94002","0","0","-50","102841","102841","1200","0"
"40004","bgm_M126","140001","0","5","3200205","320030406","32003","1.2","0","0","bgm_M126","0","0.8","90002","100","0","502003411","25001","90","90008","0.8","0","0.8","0","1","1","4","0.8","1","300","6","94002","0","0","-50","102842","102842","100","0"
"40004","bgm_M126","140001","0","5","3200205","320030407","32003","1.2","0","0","bgm_M126","0","0.8","90002","100","0","502003421","25001","90","90008","0.8","0","0.8","0","1","1","4","0.8","1","300","7","94002","0","0","-50","102843","102843","100","0"
"40004","bgm_M64","140001","0","3","3200205","320030408","32003","0","0","0","bgm_M64","0","1","90002","100","0","502003431","25001","90","90008","0","0","0","0","1.2","1","4","0","1","300","8","94002","0","0","-50","102851","102851","100","0"
"40004","bgm_M64","140001","0","3","3200205","320030409","32003","0","0","0","bgm_M64","0","1","90002","100","0","502003441","25001","90","90008","0","0","0","0","1.2","1","4","0","1","300","9","94002","0","0","-50","102851","102851","100","0"
"40004","bgm_M63","140001","0","3","3200205","320030410","32003","0","0","0","bgm_M63","5.1","1","90002","100","1","502003451","25001","90","90008","0","0","1","0","0.5","1","4","0","1","300","10","94002","0","0","-50","102852","102852","100","0"
"40004","bgm_M06","140001","0","1","3200201","320030501","32003","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","5","0","0","400","1","94002","0","0","-50","102841","102841","600","0"
"40004","bgm_M06","140001","0","1","3200201","320030502","32003","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","5","0","0","400","2","94002","0","0","-50","102842","102842","800","0"
"40004","bgm_M06","140001","0","1","3200202","320030503","32003","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","5","0","0","400","3","94002","0","0","-50","102843","102843","800","0"
"40004","bgm_M06","140001","0","1","3200203","320030504","32003","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","5","0","0","400","4","94002","0","0","-50","102842","102842","1200","0"
"40004","bgm_M06","140001","0","1","3200204","320030505","32003","0","0","90005","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","5","0","0","400","5","94002","0","0","-50","102841","102841","1200","0"
"40004","bgm_M126","140001","0","5","3200205","320030506","32003","1.2","0","0","bgm_M126","0","0.8","90002","100","0","502003511","25001","90","90008","0.8","0","0.8","0","1","1","5","0.8","1","400","6","94002","0","0","-50","102842","102842","100","0"
"40004","bgm_M126","140001","0","5","3200205","320030507","32003","1.2","0","0","bgm_M126","0","0.8","90002","100","0","502003521","25001","90","90008","0.8","0","0.8","0","1","1","5","0.8","1","400","7","94002","0","0","-50","102843","102843","100","0"
"40004","bgm_M64","140001","0","3","3200205","320030508","32003","0","0","0","bgm_M64","0","1","90002","100","0","502003531","25001","90","90008","0","0","0","0","1.2","1","5","0","1","400","8","94002","0","0","-50","102851","102851","100","0"
"40004","bgm_M64","140001","0","3","3200205","320030509","32003","0","0","0","bgm_M64","0","1","90002","100","0","502003541","25001","90","90008","0","0","0","0","1.2","1","5","0","1","400","9","94002","0","0","-50","102851","102851","100","0"
"40004","bgm_M63","140001","0","3","3200205","320030510","32003","0","0","0","bgm_M63","5.1","1","90002","100","1","502003551","25001","90","90008","0","0","1","0","0.5","1","5","0","1","400","10","94002","0","0","-50","102852","102852","100","0"
"40005","bgm_M06","140001","0","1","3200201","320040101","32004","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","1","0","0","0","1","94002","0","0","-50","103061","103061","600","0"
"40005","bgm_M06","140001","0","1","3200201","320040102","32004","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","1","0","0","0","2","94002","0","0","-50","103062","103062","800","0"
"40005","bgm_M06","140001","0","1","3200202","320040103","32004","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","1","0","0","0","3","94002","0","0","-50","103063","103063","800","0"
"40005","bgm_M06","140001","0","1","3200203","320040104","32004","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","1","0","0","0","4","94002","0","0","-50","103062","103062","1200","0"
"40005","bgm_M06","140001","0","1","3200204","320040105","32004","0","0","90005","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","1","0","0","0","5","94002","0","0","-50","103061","103061","1200","0"
"40004","bgm_M126","94002","0","5","3200205","320040106","32004","1.2","0","25001","bgm_M126","0","0.8","90009","100","0","502004111","140001","90","90002","0.8","0","0.8","0","1","1","1","0.8","1","0","6","90008","0","320040106","-50","103062","103062","100","0"
"40004","bgm_M126","94002","0","5","3200205","320040107","32004","1.1","0","25001","bgm_M126","0","0.8","90010","100","0","502004121","140001","90","90002","0.8","0","0.8","0","1","1","1","0.8","1","0","7","90008","0","320040107","-50","103063","103063","100","0"
"40004","bgm_M64","94002","0","3","3200205","320040108","32004","0","0","25001","bgm_M64","0","1","90011","100","0","502004131","140001","90","90002","0","0","0","0","0.9","1","1","0","1","0","8","90008","0","320040108","-50","103071","103071","100","0"
"40006","bgm_M64","94002","0","3","3200205","320040109","32004","0","0","25001","bgm_M64","0","1","90009","100","0","502004141","140001","90","90002","0","10","0","0","1.1","1","1","0","1","0","9","90008","0","320040109","-50","103071","103071","100","20"
"40007","bgm_M63","140001","0","3","3200205","320040110","32004","0","0","0","bgm_M63","0","1","90002","100","0","502004151","25001","90","90008","0","0","0","0","1","1","1","0","1","0","10","94002","0","320040110","-50","103072","103072","100","0"
"40005","bgm_M06","140001","0","1","3200201","320040201","32004","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","2","0","0","0","1","94002","0","0","-50","103061","103061","600","0"
"40005","bgm_M06","140001","0","1","3200201","320040202","32004","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","2","0","0","0","2","94002","0","0","-50","103062","103062","800","0"
"40005","bgm_M06","140001","0","1","3200202","320040203","32004","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","2","0","0","0","3","94002","0","0","-50","103063","103063","800","0"
"40005","bgm_M06","140001","0","1","3200203","320040204","32004","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","2","0","0","0","4","94002","0","0","-50","103062","103062","1200","0"
"40005","bgm_M06","140001","0","1","3200204","320040205","32004","0","0","90005","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","2","0","0","0","5","94002","0","0","-50","103061","103061","1200","0"
"40004","bgm_M126","94002","0","5","3200205","320040206","32004","1.2","0","25001","bgm_M126","0","0.8","90009","100","0","502004211","140001","90","90002","0.8","0","0.8","0","1","1","2","0.8","1","0","6","90008","0","320040106","-50","103062","103062","100","0"
"40004","bgm_M126","94002","0","5","3200205","320040207","32004","1.1","0","25001","bgm_M126","0","0.8","90010","100","0","502004221","140001","90","90002","0.8","0","0.8","0","1","1","2","0.8","1","0","7","90008","0","320040107","-50","103063","103063","100","0"
"40004","bgm_M64","94002","0","3","3200205","320040208","32004","0","0","25001","bgm_M64","0","1","90011","100","0","502004231","140001","90","90002","0","0","0","0","0.9","1","2","0","1","0","8","90008","0","320040108","-50","103071","103071","100","0"
"40006","bgm_M64","94002","0","3","3200205","320040209","32004","0","0","25001","bgm_M64","0","1","90009","100","0","502004241","140001","90","90002","0","10","0","0","1.1","1","2","0","1","0","9","90008","0","320040109","-50","103071","103071","100","20"
"40007","bgm_M63","140001","0","3","3200205","320040210","32004","0","0","0","bgm_M63","0","1","90002","100","0","502004251","25001","90","90008","0","0","0","0","1","1","2","0","1","0","10","94002","0","320040110","-50","103072","103072","100","0"
"40005","bgm_M06","140001","0","1","3200201","320040301","32004","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","3","0","0","0","1","94002","0","0","-50","103061","103061","600","0"
"40005","bgm_M06","140001","0","1","3200201","320040302","32004","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","3","0","0","0","2","94002","0","0","-50","103062","103062","800","0"
"40005","bgm_M06","140001","0","1","3200202","320040303","32004","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","3","0","0","0","3","94002","0","0","-50","103063","103063","800","0"
"40005","bgm_M06","140001","0","1","3200203","320040304","32004","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","3","0","0","0","4","94002","0","0","-50","103062","103062","1200","0"
"40005","bgm_M06","140001","0","1","3200204","320040305","32004","0","0","90005","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","3","0","0","0","5","94002","0","0","-50","103061","103061","1200","0"
"40004","bgm_M126","94002","0","5","3200205","320040306","32004","1.2","0","25001","bgm_M126","0","0.8","90009","100","0","502004311","140001","90","90002","0.8","0","0.8","0","1","1","3","0.8","1","0","6","90008","0","320040106","-50","103062","103062","100","0"
"40004","bgm_M126","94002","0","5","3200205","320040307","32004","1.1","0","25001","bgm_M126","0","0.8","90010","100","0","502004321","140001","90","90002","0.8","0","0.8","0","1","1","3","0.8","1","0","7","90008","0","320040107","-50","103063","103063","100","0"
"40004","bgm_M64","94002","0","3","3200205","320040308","32004","0","0","25001","bgm_M64","0","1","90011","100","0","502004331","140001","90","90002","0","0","0","0","0.9","1","3","0","1","0","8","90008","0","320040108","-50","103071","103071","100","0"
"40006","bgm_M64","94002","0","3","3200205","320040309","32004","0","0","25001","bgm_M64","0","1","90009","100","0","502004341","140001","90","90002","0","10","0","0","1.1","1","3","0","1","0","9","90008","0","320040109","-50","103071","103071","100","20"
"40007","bgm_M63","140001","0","3","3200205","320040310","32004","0","0","0","bgm_M63","0","1","90002","100","0","502004351","25001","90","90008","0","0","0","0","1","1","3","0","1","0","10","94002","0","320040110","-50","103072","103072","100","0"
"40005","bgm_M06","140001","0","1","3200201","320040401","32004","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","4","0","0","0","1","94002","0","0","-50","103061","103061","600","0"
"40005","bgm_M06","140001","0","1","3200201","320040402","32004","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","4","0","0","0","2","94002","0","0","-50","103062","103062","800","0"
"40005","bgm_M06","140001","0","1","3200202","320040403","32004","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","4","0","0","0","3","94002","0","0","-50","103063","103063","800","0"
"40005","bgm_M06","140001","0","1","3200203","320040404","32004","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","4","0","0","0","4","94002","0","0","-50","103062","103062","1200","0"
"40005","bgm_M06","140001","0","1","3200204","320040405","32004","0","0","90005","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","4","0","0","0","5","94002","0","0","-50","103061","103061","1200","0"
"40004","bgm_M126","94002","0","5","3200205","320040406","32004","1.2","0","25001","bgm_M126","0","0.8","90009","100","0","502004411","140001","90","90002","0.8","0","0.8","0","1","1","4","0.8","1","0","6","90008","0","320040106","-50","103062","103062","100","0"
"40004","bgm_M126","94002","0","5","3200205","320040407","32004","1.1","0","25001","bgm_M126","0","0.8","90010","100","0","502004421","140001","90","90002","0.8","0","0.8","0","1","1","4","0.8","1","0","7","90008","0","320040107","-50","103063","103063","100","0"
"40004","bgm_M64","94002","0","3","3200205","320040408","32004","0","0","25001","bgm_M64","0","1","90011","100","0","502004431","140001","90","90002","0","0","0","0","0.9","1","4","0","1","0","8","90008","0","320040108","-50","103071","103071","100","0"
"40006","bgm_M64","94002","0","3","3200205","320040409","32004","0","0","25001","bgm_M64","0","1","90009","100","0","502004441","140001","90","90002","0","10","0","0","1.1","1","4","0","1","0","9","90008","0","320040109","-50","103071","103071","100","20"
"40007","bgm_M63","140001","0","3","3200205","320040410","32004","0","0","0","bgm_M63","0","1","90002","100","0","502004451","25001","90","90008","0","0","0","0","1","1","4","0","1","0","10","94002","0","320040110","-50","103072","103072","100","0"
"40005","bgm_M06","140001","0","1","3200201","320040501","32004","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","5","0","0","0","1","94002","0","0","-50","103061","103061","600","0"
"40005","bgm_M06","140001","0","1","3200201","320040502","32004","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","5","0","0","0","2","94002","0","0","-50","103062","103062","800","0"
"40005","bgm_M06","140001","0","1","3200202","320040503","32004","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","5","0","0","0","3","94002","0","0","-50","103063","103063","800","0"
"40005","bgm_M06","140001","0","1","3200203","320040504","32004","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","5","0","0","0","4","94002","0","0","-50","103062","103062","1200","0"
"40005","bgm_M06","140001","0","1","3200204","320040505","32004","0","0","90005","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","5","0","0","0","5","94002","0","0","-50","103061","103061","1200","0"
"40004","bgm_M126","94002","0","5","3200205","320040506","32004","1.2","0","25001","bgm_M126","0","0.8","90009","100","0","502004511","140001","90","90002","0.8","0","0.8","0","1","1","5","0.8","1","0","6","90008","0","320040106","-50","103062","103062","100","0"
"40004","bgm_M126","94002","0","5","3200205","320040507","32004","1.1","0","25001","bgm_M126","0","0.8","90010","100","0","502004521","140001","90","90002","0.8","0","0.8","0","1","1","5","0.8","1","0","7","90008","0","320040107","-50","103063","103063","100","0"
"40004","bgm_M64","94002","0","3","3200205","320040508","32004","0","0","25001","bgm_M64","0","1","90011","100","0","502004531","140001","90","90002","0","0","0","0","0.9","1","5","0","1","0","8","90008","0","320040108","-50","103071","103071","100","0"
"40006","bgm_M64","94002","0","3","3200205","320040509","32004","0","0","25001","bgm_M64","0","1","90009","100","0","502004541","140001","90","90002","0","10","0","0","1.1","1","5","0","1","0","9","90008","0","320040109","-50","103071","103071","100","20"
"40007","bgm_M63","140001","0","3","3200205","320040510","32004","0","0","0","bgm_M63","0","1","90002","100","0","502004551","25001","90","90008","0","0","0","0","1","1","5","0","1","0","10","94002","0","320040110","-50","103072","103072","100","0"
"40005","bgm_M06","140001","0","1","3200201","320050101","32005","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","1","0","0","0","1","94002","0","0","-50","103061","103061","600","0"
"40005","bgm_M06","140001","0","1","3200201","320050102","32005","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","1","0","0","0","2","94002","0","0","-50","103062","103062","800","0"
"40005","bgm_M06","140001","0","1","3200202","320050103","32005","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","1","0","0","0","3","94002","0","0","-50","103063","103063","800","0"
"40005","bgm_M06","140001","0","1","3200203","320050104","32005","0","0","0","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","1","0","0","0","4","94002","0","0","-50","103062","103062","1200","0"
"40005","bgm_M06","140001","0","1","3200204","320050105","32005","0","0","90005","bgm_M06","0","0","90002","50","0","0","25001","90","90008","0","0","0","0","1.2","0","1","0","0","0","5","94002","0","0","-50","103061","103061","1200","0"
"40004","bgm_M126","94002","0","5","3200205","320050106","32005","1.2","0","25001","bgm_M126","0","0.8","90009","100","0","502005111","140001","90","90002","0.8","0","0.8","0","1","1","1","0.8","1","0","6","90008","0","320050106","-50","103062","103062","100","0"
