3224b6eb1efaf6fbc631576736528248136ab167c4ee7e1537152d13b3bc8e3d,da3e03c0dd258b5b5a27bbb2e4a4380baa516dcb2df8e2710777ff46f199b1bf,966d43d2440f61f5c46a7beea39dbb935ef3b03699b361fdcd2b083646ae621e,baa0171efd3125c53bc38e2c6af3079eb6c5c9daba586e4ab92151b31f38f38c,708999ff07f61a442fe48230306edb431d2e756a9bbc02e7665bcc8a3bbe0c77,9f37cba321ceb9b27d58d3af491e2b9995a4d97536fc5eb5baf9d8994325e72d,21df98d401325f3aa2884798aa289a3620d2b29653c2106ba70f5a0b53de0562,b11790c58b3a83c68076350bfbe6919d21c06c11a2e2d92576eff3f963ccbf48,3988f21d627da22068f6271a0cda16fe02131ebcc8e1afd2983fb67d940f9dc4,e3c53082c40aa9e188d87d14b178fe17c5f82faeaff48d82a44ea063ae4dac46,f652c5e21e283165bb84cc26ddefa0eb93de17554042e9329b1575a206d352e1
"105111","nop_talk_thinking","","","3","1","311013","","","311","0.2"
"105111","醫食同源……妳們知道這說法嗎？\n在祈求長壽的菜餚裡，\n會放進很多具有類似功效的食材哦。","0","0","11","7","311014","0.5","0","311","0"
"311014","","","","91","","311015","","","311",""
"105111","nop_idle_thinking","","","3","1","311016","","","311","0.2"
"101831","好棒的新年會～\n其他學校的人好像也有來，\n要不要去聊聊天呢？","0","0","11","6","312001","0.5","0","312","0"
"101831","nop_talk_joy1","","","3","1","312002","","","312","0.2"
"312001","","","","91","","312003","","","312",""
"101831","nop_idle_joy1","1","","3","1","312004","","","312","0.2"
"101611","看呀看呀美咲！\n那邊那道料理看起來超好吃的！","0","0","11","7","312005","0.5","0","312","0"
"101611","nop_talk_surprise_kira","","","3","1","312006","","","312","0.2"
"312005","","","","91","","312007","","","312",""
"101611","nop_idle_surprise_kira","1","","3","1","312008","","","312","0.2"
"105011","咦──？但那不是青菜做的嗎？\n不過，我是成熟的淑女了，\n倒也不是不敢吃啦？","0","0","11","7","312009","0.5","0","312","0"
"105011","nop_talk_sad","","","3","1","312010","","","312","0.2"
"2.5","0","","","93","","312011","","","312",""
"105011","nop_talk_tsun_pain","","","3","1","312012","","","312","0.2"
"312009","","","","91","","312013","","","312",""
"105011","nop_idle_sad","1","","3","1","312014","","","312","0.2"
"105331","真是豪華的新年會啊。\n我們的行為舉止\n也得合乎這個場合哦！","0","0","11","7","313001","0.5","0","313","0"
"105331","nop_13_monica_talk_doya","1","nop_13_monica_talk_doya_loop","3","0","313002","","0.2","313","0.2"
"313001","","","","91","","313003","","","313",""
"105331","nop_idle_doya","1","","3","1","313004","","","313","0.2"
"103031","說到年菜，就想到東國是也！\n也得向大江戶町的大家\n拜個年才行是也！","0","0","11","6","313005","0.5","0","313","0"
"103031","nop_talk_joy1","","","3","1","313006","","","313","0.2"
"313005","","","","91","","313007","","","313",""
"103031","nop_idle_joy1","1","","3","1","313008","","","313","0.2"
"100811","身處新年會的我也依然很美呢。\n啊啊，會場裡的視線\n好像都聚集過來了哦。","0","0","11","8","313009","0.5","0","313","0"
"100811","nop_talk_thinking","","","3","1","313010","","","313","0.2"
"313009","","","","91","","313011","","","313",""
"100811","nop_idle_thinking","1","","3","1","313012","","","313","0.2"
"104511","會場裡的視線……\n啊啊，輕蔑的視線落在空花身上……\n嘻嘻嘻嘻……","0","0","11","8","313013","0.5","0","313","0"
"104511","nop_13_kuka_talk_memory1","","","3","1","313014","","","313","0.2"
"313013","","","","91","","313015","","","313",""
"104511","nop_13_kuka_idle_memory1","1","","3","1","313016","","","313","0.2"
"105511","好大的會場……\n前輩會在哪呢？","0","0","11","6","313017","0.5","0","313","0"
"105511","nop_talk_sad","","","3","1","313018","","","313","0.2"
"313017","","","","91","","313019","","","313",""
"105511","nop_idle_sad","1","","3","1","313020","","","313","0.2"
"104931","嗯嗯嗯……是弟弟的氣息！\n就在附近哦，璃乃！","0","0","11","7","314001","0.5","0","314","0"
"104931","nop_14_shizuru_talk_thinking","","","3","1","314002","","","314","0.2"
"2","0","","","93","","314003","","","314",""
"104931","nop_talk_guts3","1","nop_talk_guts3_loop","3","0","314004","","0","314","0.2"
"314001","","","","91","","314005","","","314",""
"101131","是！我也認得出來哦！\n啊，就在那邊！大概吧！","0","0","11","6","314006","0.5","0","314","0"
"101131","nop_talk_arm_crossed","1","nop_talk_arm_crossed_loop","3","0","314007","","","314","0.2"
"2","0","","","93","","314008","","","314",""
"101131","nop_talk_joy1","","","3","1","314009","","","314","0.2"
"314006","","","","91","","314010","","","314",""
"101131","nop_idle_joy_normal","1","","3","1","314011","","","314","0.2"
"106831","哈哈，還是老樣子，\n是姐姐的力量和妹妹的力量呢。","0","0","11","7","314012","0.5","0","314","0"
"106831","nop_talk_arm_crossed_joy","1","nop_talk_arm_crossed_loop_joy","3","0","314013","","0","314","0.2"
"314012","","","","91","","314014","","","314",""
"106831","nop_idle_normal","1","","3","1","314015","","","314","0.2"
"104931","nop_idle_normal","","","3","1","314016","","","314","0.2"
"101131","nop_idle_normal","1","","3","1","314017","","","314","0.2"
"104211","真是美好的新年會呀。\n因為大家都很高興的樣子，\n所以精靈也很開心。","0","0","11","8","315001","0.5","0","315","0"
"104211","nop_talk_wish","","","3","1","315002","","","315","0.2"
"315001","","","","91","","315003","","","315",""
"104211","nop_idle_wish","1","","3","1","315004","","","315","0.2"
"105411","東國的新年和服好漂亮哦……\n能不能當作舞台服裝的參考呢？","0","0","11","6","315005","0.5","0","315","0"
"105411","nop_talk_normal","","","3","1","315006","","","315","0.2"
"2.5","0","","","93","","315007","","","315",""
"105411","nop_talk_thinking","","","3","1","315008","","","315","0.2"
"315005","","","","91","","315009","","","315",""
"105411","nop_idle_thinking","","","3","1","315010","","","315","0.2"
"102931","年菜非常美味唷。\n讓人吃得精神飽滿♪","0","0","11","5","315011","0.5","0","315","0"
"102931","nop_talk_joy1","","","3","1","315012","","","315","0.2"
"315011","","","","91","","315013","","","315",""
"102931","nop_idle_joy1","1","","3","1","315014","","","315","0.2"
"106631","nop_16_inori_talk_doya","1","nop_16_inori_talk_doya_loop","3","0","316001","","0","316","0.2"
"106631","這個會場和偉大的我太相配了！\n我非常中意哦！","0","0","11","6","316002","0.5","0","316","0"
"316002","","","","91","","316003","","","316",""
"106631","nop_16_inori_idle_doya","","","3","1","316004","","","316","0.2"
"106531","nop_talk_joy1","","","3","1","316005","","","316","0.2"
"106531","有幾個傢伙看起來\n能讓我打得很開心呢……\n感覺熱血沸騰起來了啊。","0","0","11","7","316006","0.5","0","316","0"
"3.5","1","","","93","","316007","","","316",""
"106531","nop_talk_arm_crossed","1","nop_talk_arm_crossed_loop","3","0","316008","","0","316","0.2"
"316006","","","","91","","316009","","","316",""
"106531","nop_idle_arm_crossed","","","3","1","316010","","","316","0.2"
"106731","nop_talk_normal","","","3","1","316011","","","316","0.2"
"106731","妳們兩個，不能亂搞事哦～？\n因為有超～多生起氣來很可怕的人\n在這裡哦～？","0","0","11","6","316012","0.5","0","316","0"
"316012","","","","91","","316013","","","316",""
"106731","nop_idle_normal","","","3","1","316014","","","316","0.2"
"110931","哇～！餐桌上擺滿了好多\n看起來很美味的料理呢孩子！\n切嚕～☆","0","0","11","6","317001","0.5","0","317","0"
"110931","nop_17_chieru_talk_memory","","","3","1","317002","","","317","0.2"
"4.2","0","","","93","","317003","","","317",""
"110931","nop_17_chieru_01","1","nop_17_chieru_loop","3","0","317004","","0","317","0.2"
"1","nop_17_chieru_01","1","nop_17_chieru_loop","3","0","317005","","0","317","0.2"
"317001","","","","91","","317006","","","317",""
"110931","nop_idle_joy1","","","3","1","317007","","","317","0.2"
"1","NoItem_idle","","","3","1","317008","","","317","0.2"
"111031","好多固體食物……嘔！\n光是看著就討厭呀……","0","0","11","5","317009","0.5","0","317","0"
"111031","nop_talk_normal_sad","","","3","1","317010","","","317","0.2"
"1.5","0","","","93","","317011","","","317",""
"111031","nop_17_yuni_weppu","1","nop_17_yuni_weppu_loop","3","0","317012","","0","317","0.2"
"317009","","","","91","","317013","","","317",""
"110831","學姐。\n妳這樣連我們都會被認為態度很差，\n可以請妳不要再開口了嗎？","0","0","11","6","317014","0.5","0","317","0"
"110831","nop_17_chloe_talk_normal_anger","1","nop_17_chloe_talk_normal_anger_loop","3","0","317015","","0","317","0.2"
"110931","nop_idle_sad","","","3","1","317016","","","317","0.2"
"317014","","","","91","","317017","","","317",""
"110831","nop_17_chloe_idle_normal2","","","3","1","317018","","","317","0.2"
"111031","nop_idle_normal","1","","3","1","317019","","","317","0.2"
"114711","nop_talk_joy1","","","3","1","318001","","","318","0.2"
"114711","每一道年菜看起來都好好吃！\n……那傢伙有沒有\n好好享受新年呢……","0","0","11","6","318002","0.5","0","318","0"
"2.5","0","","","93","","318003","","","318",""
"114711","nop_18_muimi_talk_thinking","","","3","1","318004","","","318","0.2"
"318002","","","","91","","318005","","","318",""
"114711","nop_18_muimi_idle_thinking","1","","3","1","318006","","","318","0.2"
"115031","nop_18_neneka_humu","1","nop_idle_normal","3","0","318007","","0","318","0.2"
"115031","至少在新年時節\n悠閒一下也不為過吧。","0","0","11","6","318008","0.5","0","318","0"
"318008","","","","91","","318009","","","318",""
"118031","nop_talk_arm_crossed","1","nop_talk_arm_crossed_loop","3","0","318010","","0","318","0.2"
"118031","唔……那價格能租得起\n這麼大的會場？\n妳還挺有一套的呢……！","0","0","11","6","318011","0.5","0","318","0"
"2.5","0","","","93","","318012","","","318",""
"118031","nop_talk_doya","1","nop_talk_doya_loop","3","0","318013","","0","318","0.2"
"318011","","","","91","","318014","","","318",""
"118031","nop_idle_doya","","","3","1","318015","","","318","0.2"
"118511","nop_18_karin_talk_normal","","","3","1","318016","","","318","0.2"
"118511","不不。您過獎了──","0","0","11","6","318017","0.5","0","318","0"
"318017","","","","91","","318018","","","318",""
"118511","nop_18_karin_idle_normal","1","","3","1","318019","","","318","0.2"
"111831","nop_talk_joy2","","","3","1","401001","","","401","0.2"
"2","0","","","93","","401002","","","401",""
"111831","nop_idle_joy_normal","","","3","1","401003","","","401","0.2"
"112031","nop_18_neneka_humu","1","nop_idle_normal","3","0","401004","","0","401","0.2"
"2","0","","","93","","401005","","","401",""
"120831","nop_16_kaya_talk_normal2_loop","","","3","1","401006","","","401","0.2"
"2","0","","","93","","401007","","","401",""
"120831","nop_16_kaya_idle_normal2","","","3","1","401008","","","401","0.2"
"120931","nop_talk_surprise1","","","3","1","401009","","","401","0.2"
"2","0","","","93","","401010","","","401",""
"120931","nop_idle_normal_joy","","","3","1","401011","","","401","0.2"
"111931","nop_talk_normal","","","3","1","401012","","","401","0.2"
"2","0","","","93","","401013","","","401",""
"111931","nop_idle_normal","","","3","1","401014","","","401","0.2"
"120731","nop_talk_joy1","","","3","1","401015","","","401","0.2"
"2","0","","","93","","401016","","","401",""
"120731","nop_idle_normal_joy","","","3","1","401017","","","401","0.2"
"108731","nop_talk_joy2","","","3","1","402001","","","402","0.2"
"2","0","","","93","","402002","","","402",""
"108731","nop_idle_joy1","","","3","1","402003","","","402","0.2"
"108831","nop_talk_joy3_blink","","","3","1","402004","","","402","0.2"
"2","0","","","93","","402005","","","402",""
"108831","nop_idle_joy_normal","","","3","1","402006","","","402","0.2"
"108931","nop_talk_normal","","","3","1","402007","","","402","0.2"
"2","0","","","93","","402008","","","402",""
"108931","nop_idle_normal","","","3","1","402009","","","402","0.2"
"102011","nop_talk_surprise_kira","","","3","1","403001","","","403","0.2"
"2","0","","","93","","403002","","","403",""
"102011","nop_idle_joy1","","","3","1","403003","","","403","0.2"
"100411","nop_talk_joy2","","","3","1","403004","","","403","0.2"
"2","0","","","93","","403005","","","403",""
"100411","nop_idle_normal","","","3","1","403006","","","403","0.2"
"103631","nop_talk_wish","","","3","1","403007","","","403","0.2"
"2","0","","","93","","403008","","","403",""
"103631","nop_idle_wish","","","3","1","403009","","","403","0.2"
"101511","nop_talk_wish_joy","","","3","1","404001","","","404","0.2"
"2","0","","","93","","404002","","","404",""
"101511","nop_idle_normal","","","3","1","404003","","","404","0.2"
"101231","nop_talk_joy2","","","3","1","404004","","","404","0.2"
"2","0","","","93","","404005","","","404",""
"101231","nop_idle_normal","","","3","1","404006","","","404","0.2"
"104011","nop_talk_surprise_kira","","","3","1","404007","","","404","0.2"
"2","0","","","93","","404008","","","404",""
"104011","nop_idle_normal","","","3","1","404009","","","404","0.2"
"103111","nop_talk_normal","","","3","1","405001","","","405","0.2"
"2","0","","","93","","405002","","","405",""
"103111","nop_idle_normal","","","3","1","405003","","","405","0.2"
"102211","nop_talk_worry","","","3","1","405004","","","405","0.2"
"2","0","","","93","","405005","","","405",""
"102211","nop_idle_worry","","","3","1","405006","","","405","0.2"
"100711","nop_05_miyako_talk_joy1","","","3","1","405007","","","405","0.2"
"2","0","","","93","","405008","","","405",""
"100711","nop_05_miyako_idle_joy1","","","3","1","405009","","","405","0.2"
"100611","nop_talk_joy1","","","3","1","405010","","","405","0.2"
"2","0","","","93","","405011","","","405",""
"100611","nop_idle_joy1","","","3","1","405012","","","405","0.2"
"107131","nop_talk_thinking","","","3","1","406001","","","406","0.2"
"2","0","","","93","","406002","","","406",""
"107131","nop_idle_arm_crossed","","","3","1","406003","","","406","0.2"
"103731","nop_talk_sad","","","3","1","406004","","","406","0.2"
"2","0","","","93","","406005","","","406",""
"103731","nop_idle_sad","","","3","1","406006","","","406","0.2"
"100511","nop_talk_joy2","","","3","1","406007","","","406","0.2"
"2","0","","","93","","406008","","","406",""
"100511","nop_idle_normal","","","3","1","406009","","","406","0.2"
"104731","nop_talk_normal","","","3","1","406010","","","406","0.2"
"2","0","","","93","","406011","","","406",""
"104731","nop_idle_normal","","","3","1","406012","","","406","0.2"
"102831","nop_talk_joy3","","","3","1","407001","","","407","0.2"
"2","0","","","93","","407002","","","407",""
"102831","nop_idle_normal","","","3","1","407003","","","407","0.2"
"102111","nop_07_kurumi_idle_bitter","","","3","1","407004","","","407","0.2"
"2","0","","","93","","407005","","","407",""
"102111","nop_idle_normal","","","3","1","407006","","","407","0.2"
"102511","nop_talk_joy2","","","3","1","407007","","","407","0.2"
"2","0","","","93","","407008","","","407",""
"102511","nop_idle_normal","","","3","1","407009","","","407","0.2"
"102311","nop_talk_joy1","","","3","1","407010","","","407","0.2"
"2","0","","","93","","407011","","","407",""
"102311","nop_idle_normal","","","3","1","407012","","","407","0.2"
"101011","nop_talk_joy1","","","3","1","408001","","","408","0.2"
"2","0","","","93","","408002","","","408",""
"101011","nop_idle_joy_normal","","","3","1","408003","","","408","0.2"
"104331","nop_talk_arm_crossed_loop","","","3","1","408004","","","408","0.2"
"2","0","","","93","","408005","","","408",""
"104331","nop_idle_arm_crossed","","","3","1","408006","","","408","0.2"
"101711","nop_talk_joy2","","","3","1","408007","","","408","0.2"
"2","0","","","93","","408008","","","408",""
"101711","nop_idle_joy1","","","3","1","408009","","","408","0.2"
"101431","nop_talk_normal","","","3","1","408010","","","408","0.2"
"2","0","","","93","","408011","","","408",""
"101431","nop_idle_normal","","","3","1","408012","","","408","0.2"
"103311","nop_talk_joy1","","","3","1","409001","","","409","0.2"
"2","0","","","93","","409002","","","409",""
"103311","nop_idle_joy1","","","3","1","409003","","","409","0.2"
"105211","nop_talk_joy1","","","3","1","409004","","","409","0.2"
"2","0","","","93","","409005","","","409",""
"105211","nop_idle_joy_normal","","","3","1","409006","","","409","0.2"
"102611","nop_talk_sad2","","","3","1","409007","","","409","0.2"
"2","0","","","93","","409008","","","409",""
"102611","nop_idle_sad2","","","3","1","409009","","","409","0.2"
"103811","nop_talk_normal","","","3","1","409010","","","409","0.2"
"2","0","","","93","","409011","","","409",""
"103811","nop_idle_normal","","","3","1","409012","","","409","0.2"
"103231","nop_talk_joy1","","","3","1","410001","","","410","0.2"
"2","0","","","93","","410002","","","410",""
"103231","nop_idle_joy1","","","3","1","410003","","","410","0.2"
"103411","nop_10_yukari_01","","","3","1","410004","","","410","0.2"
"11","nop_10_yukari_01","","","3","1","410005","","","410","0.2"
"2","0","","","93","","410006","","","410",""
"103411","nop_10_yukari_02","","","3","1","410007","","","410","0.2"
"11","nop_10_yukari_02","","","3","1","410008","","","410","0.2"
"104811","nop_talk_doya_loop","","","3","1","410009","","","410","0.2"
"104811","1","","","4","","410010","","","410",""
"2","0","","","93","","410011","","","410",""
"104811","nop_idle_doya","","","3","1","410012","","","410","0.2"
"104611","nop_talk_joy2","","","3","1","410013","","","410","0.2"
"2","0","","","93","","410014","","","410",""
"104611","nop_idle_joy_normal","","","3","1","410015","","","410","0.2"
"102711","nop_talk_wish2","","","3","1","411001","","","411","0.2"
"2","0","","","93","","411002","","","411",""
"102711","nop_idle_memory","","","3","1","411003","","","411","0.2"
"100911","nop_talk_normal","","","3","1","411004","","","411","0.2"
"2","0","","","93","","411005","","","411",""
"100911","nop_idle_arm_crossed","","","3","1","411006","","","411","0.2"
"101311","nop_talk_joy2","","","3","1","411007","","","411","0.2"
"2","0","","","93","","411008","","","411",""
"101311","nop_idle_joy_normal","","","3","1","411009","","","411","0.2"
"105111","nop_talk_normal","","","3","1","411010","","","411","0.2"
"2","0","","","93","","411011","","","411",""
"105111","nop_idle_normal","","","3","1","411012","","","411","0.2"
"101831","nop_talk_joy1","","","3","1","412001","","","412","0.2"
"2","0","","","93","","412002","","","412",""
"101831","nop_idle_joy1","","","3","1","412003","","","412","0.2"
"101611","nop_talk_joy2","","","3","1","412004","","","412","0.2"
"2","0","","","93","","412005","","","412",""
"101611","nop_idle_joy_normal","","","3","1","412006","","","412","0.2"
"105011","nop_talk_joy1","","","3","1","412007","","","412","0.2"
"2","0","","","93","","412008","","","412",""
"105011","nop_idle_joy_normal","","","3","1","412009","","","412","0.2"
"105331","nop_talk_normal","","","3","1","413001","","","413","0.2"
"2","0","","","93","","413002","","","413",""
"105331","nop_idle_normal","","","3","1","413003","","","413","0.2"
"104511","nop_talk_memory","","","3","1","413004","","","413","0.2"
"2","0","","","93","","413005","","","413",""
"104511","nop_idle_memory","","","3","1","413006","","","413","0.2"
"103031","nop_talk_joy1","","","3","1","413007","","","413","0.2"
"2","0","","","93","","413008","","","413",""
"103031","nop_idle_joy1","","","3","1","413009","","","413","0.2"
"100811","nop_talk_wish","","","3","1","413010","","","413","0.2"
"2","0","","","93","","413011","","","413",""
"100811","nop_idle_wish","","","3","1","413012","","","413","0.2"
"105511","nop_talk_sad","","","3","1","413013","","","413","0.2"
"2","0","","","93","","413014","","","413",""
"105511","nop_idle_sad","","","3","1","413015","","","413","0.2"
"101131","nop_talk_guts2","1","nop_talk_guts2_loop","3","0","414001","","0","414","0.2"
"2","0","","","93","","414002","","","414",""
"101131","nop_idle_normal","","","3","1","414003","","","414","0.2"
"104931","nop_talk_wish","","","3","1","414004","","","414","0.2"
"2","0","","","93","","414005","","","414",""
"104931","nop_idle_normal","","","3","1","414006","","","414","0.2"
"106831","nop_talk_thinking","","","3","1","414007","","","414","0.2"
"2","0","","","93","","414008","","","414",""
"106831","nop_idle_normal","","","3","1","414009","","","414","0.2"
"104211","nop_talk_wish","","","3","1","415001","","","415","0.2"
"2","0","","","93","","415002","","","415",""
"104211","nop_idle_wish","","","3","1","415003","","","415","0.2"
"102931","nop_talk_joy1","","","3","1","415004","","","415","0.2"
"2","0","","","93","","415005","","","415",""
"102931","nop_idle_joy1","","","3","1","415006","","","415","0.2"
"105411","nop_talk_normal","","","3","1","415007","","","415","0.2"
"2","0","","","93","","415008","","","415",""
"105411","nop_idle_normal","","","3","1","415009","","","415","0.2"
"106731","nop_talk_normal","","","3","1","416001","","","416","0.2"
"2","0","","","93","","416002","","","416",""
"106731","nop_idle_normal","","","3","1","416003","","","416","0.2"
"106631","nop_talk_joy2","","","3","1","416004","","","416","0.2"
"2","0","","","93","","416005","","","416",""
"106631","nop_idle_joy1","","","3","1","416006","","","416","0.2"
"106531","nop_16_kaya_talk_normal2_loop","","","3","1","416007","","","416","0.2"
"2","0","","","93","","416008","","","416",""
"106531","nop_16_kaya_idle_normal2","","","3","1","416009","","","416","0.2"
"111031","nop_talk_arm_crossed2","1","nop_talk_arm_crossed_loop2","3","0","417001","","0","417","0.2"
"2","0","","","93","","417002","","","417",""
"111031","nop_idle_normal","","","3","1","417003","","","417","0.2"
"110931","nop_talk_joy2","","","3","1","417004","","","417","0.2"
"2","0","","","93","","417005","","","417",""
"110931","nop_idle_joy_normal","","","3","1","417006","","","417","0.2"
"110831","nop_17_chloe_talk_normal2_loop","","","3","1","417007","","","417","0.2"
"2","0","","","93","","417008","","","417",""
"110831","nop_17_chloe_idle_normal2","","","3","1","417009","","","417","0.2"
"115031","nop_18_neneka_humu","1","nop_idle_normal","3","0","418001","","0.2","418","0.2"
"2","0","","","93","","418002","","","418",""
"114711","nop_talk_joy1_normal","","","3","1","418003","","","418","0.2"
"2","0","","","93","","418004","","","418",""
"114711","nop_idle_joy1","","","3","1","418005","","","418","0.2"
"118511","nop_18_karin_talk_normal","","","3","1","418006","","","418","0.2"
"2","0","","","93","","418007","","","418",""
"118511","nop_18_karin_idle_normal","","","3","1","418008","","","418","0.2"
"118031","nop_talk_doya","1","nop_talk_doya_loop","3","0","418009","","0","418","0.2"
"2","0","","","93","","418010","","","418",""
"118031","nop_idle_doya","","","3","1","418011","","","418","0.2"
"1","111831","-255","-150","1","101","501001","nop_idle_joy2","0","501","1.95"
"1","120731","-255","150","1","100","501002","nop_idle_normal","1","501","1.95"
"1","120831","-265","-320","1","103","501003","nop_idle_arm_crossed","0","501","1.95"
"1","111931","-265","320","1","102","501004","nop_idle_normal","1","501","1.95"
"1","120931","-300","-450","1","105","501005","nop_idle_thinking","0","501","1.95"
"1","112031","-300","450","1","104","501006","nop_idle_doya","1","501","1.95"
"0.5","0","","","93","","501007","","","501",""
"111831","nop_01_peko_oissu","1","nop_talk_joy1","3","0","501008","","0.2","501","0.2"
"vo_drama_10082001","vo_drama_10082001_001","","0","21","0","501009","","","501",""
"111831","阿囉哈～！\n大家在新年會上玩得還開心嗎？","0","1","11","5","501010","0.5","0","501","0"
"501010","","","","91","","501011","","","501",""
"0.2","0","","","93","","501012","","","501",""
"120731","6","0","0","12","1","501013","0","0","501","0"
"111931","8","0","0","12","1","501014","0","0","501","0"
"112031","10","0","0","12","1","501015","0","0","501","0"
"120931","7","0","0","12","1","501016","0","0","501","0"
"120831","13","0","0","12","1","501017","0","0","501","0"
"120731","nop_talk_joy1","","","3","1","501018","","","501","0.2"
"111931","nop_talk_wish3","","","3","1","501019","","","501","0.2"
"112031","nop_talk_doya","1","nop_talk_doya_loop","3","0","501020","","0","501","0.2"
"120931","nop_talk_arm_crossed","1","nop_talk_arm_crossed_loop","3","0","501021","","0","501","0.2"
"120831","nop_01_ruka_hello_long","","","3","1","501022","","","501","0.2"
"2","0","","","93","","501023","","","501",""
"111831","nop_idle_joy1","","","3","1","501024","","","501","0.2"
"120731","nop_idle_normal_joy","","","3","1","501025","","","501","0.3"
"112031","nop_idle_doya","","","3","1","501026","","","501","0.3"
"120931","nop_idle_arm_crossed","","","3","1","501027","","","501","0.3"
"120831","nop_idle_normal","","","3","1","501028","","","501","0.3"
"111931","nop_talk_normal","","","3","1","501029","","","501","0.2"
"vo_drama_10082001","vo_drama_10082001_002","","0","21","0","501030","","","501",""
"111931","是的，在下過得非常開心。\n料理十分美味，\n大家似乎也都很享受，\n這也讓在下感到很高興。","0","1","11","4","501031","0.5","0","501","0"
"3","1","","","93","","501032","","","501",""
"111931","nop_talk_joy3_dere","","","3","1","501033","","","501","0.2"
"501031","","","","91","","501034","","","501",""
"111931","nop_idle_normal_joy","","","3","1","501035","","","501","0.2"
"112031","nop_talk_sad","","","3","1","501036","","","501","0.2"
"vo_drama_10082001","vo_drama_10082001_003","","0","21","0","501037","","","501",""
"112031","講是這樣講，也沒妳那麼開心啦。\n妳那到底是第幾盤啊……","0","1","11","4","501038","0.5","0","501","0"
"5","1","","","93","","501039","","","501",""
"111831","8","0","0","12","1","501040","0","0","501","0"
"111831","nop_17_chieru_swing","1","nop_idle_joy_normal","3","0","501041","","0.2","501","0.2"
"501038","","","","91","","501042","","","501",""
"112031","nop_idle_sad","","","3","1","501043","","","501","0.2"
"0.1","","","","93","","501044","","","501",""
"120731","0","","","4","","501045","","","501",""
"120731","nop_talk_normal","","","3","1","501046","","","501","0.2"
"vo_drama_10082001","vo_drama_10082001_004","","0","21","0","501047","","","501",""
"120731","讓她大吃特吃的人不就是凱留嗎？\n貪吃佩可小姐吃得這麼香，\n充滿了她的作風，\n這樣很棒呢。","0","1","11","5","501048","0.5","0","501","0"
"2.5","1","","","93","","501049","","","501",""
"112031","4","0","0","12","1","501050","0","0","501","0"
"112031","nop_surprise","1","nop_idle_surprise1","3","0","501051","","0.3","501","0.2"
"2","1","","","93","","501052","","","501",""
"120731","1","","","4","","501053","","","501",""
"120731","nop_talk_joy1","","","3","1","501054","","","501","0.2"
"112031","nop_idle_arm_crossed","","","3","1","501055","","","501","0.2"
"501048","","","","91","","501056","","","501",""
"120731","nop_idle_joy1","","","3","1","501057","","","501","0.2"
"111831","nop_talk_joy1","","","3","1","501058","","","501","0.2"
"vo_drama_10082001","vo_drama_10082001_005","","0","21","0","501059","","","501",""
"111831","我們做的年菜\n好像也讓大家讚譽有加喔！","0","1","11","4","501060","0.5","0","501","0"
"501060","","","","91","","501061","","","501",""
"111831","nop_idle_joy_normal","","","3","1","501062","","","501","0.2"
"120831","nop_talk_normal","","","3","1","501063","","","501","0.2"
"vo_drama_10082001","vo_drama_10082001_006","","0","21","0","501064","","","501",""
"120831","是啊，我們吃得津津有味喔。\n就算是在東國，\n平常也吃不太到這麼豪華的菜色吧？","0","1","11","5","501065","0.5","0","501","0"
"3","1","","","93","","501066","","","501",""
"120831","nop_talk_arm_crossed","1","nop_talk_arm_crossed_loop","3","0","501067","","0.2","501","0.2"
"501065","","","","91","","501068","","","501",""
"120831","nop_idle_arm_crossed","","","3","1","501069","","","501","0.2"
"120931","nop_talk_doya","1","nop_talk_doya_loop","3","0","501070","","0.2","501","0.2"
"vo_drama_10082001","vo_drama_10082001_007","","0","21","0","501071","","","501",""
"120931","嗯！這些料理甚至能讓妾身\n取回真正的力量，實在了得。\n這都要歸功於雪菲的努力啊。","0","1","11","4","501072","0.5","0","501","0"
"5","1","","","93","","501073","","","501",""
"120931","nop_talk_normal","","","3","1","501074","","","501","0.2"
"501072","","","","91","","501075","","","501",""
"120931","nop_idle_normal","","","3","1","501076","","","501","0.2"
"120731","nop_talk_normal","","","3","1","501077","","","501","0.2"
"vo_drama_10082001","vo_drama_10082001_008","","0","21","0","501078","","","501",""
"120731","這都是因為大家有幫忙啊。\n去年真的很謝謝妳們兩位。","0","1","11","3","501079","0.5","0","501","0"
"6.5","1","","","93","","501080","","","501",""
"120731","nop_bow","1","nop_idle_normal_joy","3","0","501081","","0.2","501","0.2"
"501079","","","","91","","501082","","","501",""
"120731","nop_idle_normal_joy","","","3","1","501083","","","501","0.2"
"120831","nop_talk_normal","","","3","1","501084","","","501","0.2"
"vo_drama_10082001","vo_drama_10082001_009","","0","21","0","501085","","","501",""
"120831","妳別這麼見外。\n那都是我們自願的。","0","1","11","3","501086","0.5","0","501","0"
"3","1","","","93","","501087","","","501",""
"120831","nop_talk_doya","1","nop_talk_doya_loop","3","0","501088","","0.2","501","0.2"
"501086","","","","91","","501089","","","501",""
"120831","nop_idle_doya","","","3","1","501090","","","501","0.2"
"120931","nop_talk_thinking","","","3","1","501091","","","501","0.2"
"vo_drama_10082001","vo_drama_10082001_010","","0","21","0","501092","","","501",""
"120931","那簡直就像是在看顧幼兒的成長，\n著實相當愉快啊。","0","1","11","4","501093","0.5","0","501","0"
"501093","","","","91","","501094","","","501",""
"120931","nop_idle_thinking","","","3","1","501095","","","501","0.2"
