9769b61b8c30c5e83b4b705e5260d017cf27ce40c7ded6bad77bb127a3b509e5,9bc424b0f18e272ce1828d8923286e0827458712d1f56e3ec7150f2acb588768,748f4a3a664666b0b71ab052c800e08f5ca572cf9f91634f5e37dd56b99436ef,b9411a77ec4e1363d32e0e421647ad935b506a9b1b5c39ba674eedf67fb4c7bd,c7782c9d2f5bb581e43a1edf121470d9be31fe847957e532c6100d17b3bea18f,e2ae1392da5d33c64f9c7d6dbf9b795141f504da82b918155c0953025bd2f2d8,c5f979390217045dadc12b315e63f0af1f79e322384908c744642443ad0fb21d,17b095e2c880e6ecf42cc92640c9b35185d0135bf008be72976ae594f04e4f75,e665918e8d7b1a17832e9bfcab035fec0cc14eb5ebc44ef227192f13c9589528,333a8355565f50c87cf22c120ead40d183bc76253d8d47e6423167578dc6c0e5,29a5bbd9fa22be1053a9eba2c1076a386881e99c6601021f417cc3780aaef811,046585a8c1506cfe3b39f15bcb71c5fdbe7acef8dd1994c7e40c23b88d5031ab,31fcac7a3d631293fa0e8ae43a843c3462c4f55738b89021b26d6940be433b14,06616de07663ad97ed1a8c6710b777253bc46399d900fc8d26ca99966363b904,3d23d500e88809243e443aca9b90e12eaa51babba9dc473f7cf74823d4c9e723,8a664464bba1786671f5ceef46adcef11ee32949cc6fb448b8454eefc69121ce,b9366be5188ed8fbdd3a84001d99ed5649c8e2cd5ee96491d03ef559af8ea3c1,eb083307e407503adb1f23418fdb231d631ebea39ae2287a836a2ac30035594c,9ef295072ebce4a17df483c4cf35513d6880ab5e017c40802f543c38f865e16a,c13d280a1b37f5f10920e0a51a539c29e8ad5b132c576777281c50746401a681,43c3224e66fd6fee0a16c95847be084fbec89836b3296e9b967a31f2557eb313,1347a5fdcc2aa66ed8eabaa8a9f91f142172dd4e810d8c9672fdf142103ba4a2,88eb6836292526a7fad252f0b44f08356222a9544c3a36955d86f98812cb3aaf,b14f5832fa53d403ea6c7882e350e635f484fe54fdd66506296b12400ab054cf,af95a321a4bbc52474560ef7d8d2503e27c688791f95c07f53d36f27c186a622,55f4e69fc28c4e0e9243fd82f02fe60b71cdadf2ac7e34c38c7d051adc59bc04,42ca211697580b1a6f4f170a8ad8b1592b22fde966f4f549765dec75a8a50808,d9737498b56a928d6907c3364f9814cabf9b6e5766a7b0e25729d070e72904e5,f23ae120310742b7c8bd4905fdea0af5d057abfedaf5cf185598e7538ab16464,ee179e6db44cb65ed9e5de8c5643fb806693eb622741e74fdeed0059ae73726a,84d877816bd772c0879d85a339364f153968bda2c76473ae6a5d4c8ee817578c,a62ac56491a3622a262d86906d2029f88c664254756afad3e18e55c8085ed8b7,c32053824de888df80f257f8a768b283521df2f63f7e921f48c1e51b8d96a515,c682246b97286cf0721d76082641ae1efe55f8b562e9f574114cc8c2626b2b5a,b20fdd08a2e4c3bbaa91f5c4d6c9f77630d0ca114bcca78966a5ad45dd58c5cc,12693a33f5a8bd3e0b285ecd5220720203ae523c8802f3e349427636948657f3,e338248983ac4a6e0531d1de7c0c8b85b195213a626d322f23d56aea01a7c7f6,c1a818e85535582762efede4bbcf16a16b2ee021aca4b68469afa31c217b9dc8,9352aafb1e4e30977490eb4219ea5b45862f4979b6ceff6f9c43c0a804bf78e1,abea3f2fadded5929eae0c8ccf9e64d46c2d81f1a91e88bde606c7cee6628ac9
"1","41","0","41","41","1","41","30","41","0","0","41","37","41","41","41","41","1","200000001","41","41","41","0","0","18387","41","0","0","200400","0","41","10","0","670040041","10","32","41","1558","0","41"
"1","42","0","42","42","1","42","30","42","0","0","42","36","42","42","42","42","1","200000001","42","42","42","0","0","20359","42","0","0","200400","0","42","10","0","670040042","10","32","42","1584","0","42"
"1","43","0","43","43","1","43","30","43","0","0","43","37","43","43","43","43","1","200000001","43","43","43","0","0","19589","43","0","0","200400","0","43","10","0","670040043","10","32","43","1609","0","43"
"1","44","0","44","44","1","44","30","44","0","0","44","38","44","44","44","44","1","200000001","44","44","44","0","0","19990","44","0","0","200400","0","44","10","0","670040044","10","33","44","1665","0","44"
"1","45","0","45","45","1","45","30","45","0","0","45","40","45","45","45","45","1","200000001","45","45","45","0","0","20390","45","0","0","200400","0","45","10","0","670040045","10","34","45","1659","0","45"
"1","46","0","46","46","1","46","30","46","0","0","46","41","46","46","46","46","1","200000001","46","46","46","0","0","20791","46","0","0","200400","0","46","10","0","670040046","10","35","46","1685","0","46"
"1","47","0","47","47","1","47","30","47","0","0","47","41","47","47","47","47","1","200000001","47","47","47","0","0","20791","47","0","0","200400","0","47","10","0","670040047","10","36","47","1710","0","47"
"1","48","0","48","48","1","48","30","48","0","0","48","43","48","48","48","48","1","200000001","48","48","48","0","0","21302","48","0","0","200400","0","48","10","0","670040048","10","39","48","1734","0","48"
"1","49","0","49","49","1","49","30","49","0","0","49","46","49","49","49","49","1","200000001","49","49","49","0","0","21813","49","0","0","200400","0","49","10","0","670040049","10","41","49","1757","0","49"
"1","50","0","50","50","1","50","30","50","0","0","50","48","50","50","50","50","1","200000001","50","50","50","0","0","22324","50","0","0","200400","0","50","10","0","670040050","10","44","50","1781","0","50"
"1","51","0","51","51","1","51","30","51","0","0","51","48","51","51","51","51","1","200000001","51","51","51","0","0","23324","51","0","0","200400","0","51","10","0","670040051","10","44","51","1870","0","51"
"1","52","0","52","52","1","52","30","52","0","0","52","81","52","52","52","52","1","200000001","52","52","52","0","0","23319","52","0","0","200400","0","52","10","0","670040052","10","66","52","1926","0","52"
"1","53","0","53","53","1","53","30","53","0","0","53","84","53","53","53","53","1","200000001","53","53","53","0","0","24762","53","0","0","200400","0","53","10","0","670040053","10","69","53","1997","0","53"
"1","54","0","54","54","1","54","30","54","0","0","54","87","54","54","54","54","1","200000001","54","54","54","0","0","26706","54","0","0","200400","0","54","10","0","670040054","10","73","54","2070","0","54"
"1","55","0","55","55","1","55","30","55","0","0","55","92","55","55","55","55","1","200000001","55","55","55","0","0","27648","55","0","0","200400","0","55","10","0","670040055","10","75","55","2143","0","55"
"1","56","0","56","56","1","56","30","56","0","0","56","95","56","56","56","56","1","200000001","56","56","56","0","0","29091","56","0","0","200400","0","56","10","0","670040056","10","79","56","2214","0","56"
"1","57","0","57","57","1","57","30","57","0","0","57","99","57","57","57","57","1","200000001","57","57","57","0","0","30548","57","0","0","200400","0","57","10","0","670040057","10","81","57","2309","0","57"
"1","58","0","58","58","1","58","30","58","0","0","58","102","58","58","58","58","1","200000001","58","58","58","0","0","32005","58","0","0","200400","0","58","10","0","670040058","10","84","58","2404","0","58"
"1","59","0","59","59","1","59","30","59","0","0","59","106","59","59","59","59","1","200000001","59","59","59","0","0","33464","59","0","0","200400","0","59","10","0","670040059","10","88","59","2500","0","59"
"1","60","0","60","60","1","60","30","60","0","0","60","109","60","60","60","60","1","200000001","60","60","60","0","0","34921","60","0","0","200400","0","60","10","0","670040060","10","91","60","2595","0","60"
"1","61","0","61","61","1","61","30","61","0","0","61","114","61","61","61","61","1","200000001","61","61","61","0","0","36378","61","0","0","200400","0","61","10","0","670040061","10","94","61","2691","0","61"
"1","62","0","62","62","1","62","30","62","0","0","62","115","62","62","62","62","1","200000001","62","62","62","0","0","36692","62","0","0","200400","0","62","10","0","670040062","10","95","62","2787","0","62"
"1","63","0","63","63","1","63","30","63","0","0","63","116","63","63","63","63","1","200000001","63","63","63","0","0","37006","63","0","0","200400","0","63","10","0","670040063","10","96","63","2882","0","63"
"1","64","0","64","64","1","64","30","64","0","0","64","116","64","64","64","64","1","200000001","64","64","64","0","0","37321","64","0","0","200400","0","64","10","0","670040064","10","97","64","2978","0","64"
"1","65","0","65","65","1","65","30","65","0","0","65","117","65","65","65","65","1","200000001","65","65","65","0","0","37635","65","0","0","200400","0","65","10","0","670040065","10","98","65","3074","0","65"
"1","66","0","66","66","1","66","30","66","0","0","66","118","66","66","66","66","1","200000001","66","66","66","0","0","37949","66","0","0","200400","0","66","10","0","670040066","10","99","66","3169","0","66"
"1","67","0","67","67","1","67","30","67","0","0","67","119","67","67","67","67","1","200000001","67","67","67","0","0","38263","67","0","0","200400","0","67","10","0","670040067","10","100","67","3265","0","67"
"1","68","0","68","68","1","68","30","68","0","0","68","120","68","68","68","68","1","200000001","68","68","68","0","0","38578","68","0","0","200400","0","68","10","0","670040068","10","101","68","3361","0","68"
"1","69","0","69","69","1","69","30","69","0","0","69","121","69","69","69","69","1","200000001","69","69","69","0","0","38892","69","0","0","200400","0","69","10","0","670040069","10","102","69","3456","0","69"
"1","70","0","70","70","1","70","30","70","0","0","70","121","70","70","70","70","1","200000001","70","70","70","0","0","39206","70","0","0","200400","0","70","10","0","670040070","10","103","70","3552","0","70"
"1","71","0","71","71","1","71","30","71","0","0","71","122","71","71","71","71","1","200000001","71","71","71","0","0","39520","71","0","0","200400","0","71","10","0","670040071","10","103","71","3648","0","71"
"1","1","0","1","1","1","1","30","1","0","0","1","3","1","1","1","1","1","200000001","1","1","1","0","0","320","1","0","0","200500","0","1","10","0","670050001","10","2","1","40","0","1"
"1","2","0","2","2","1","2","30","2","0","0","2","4","2","2","2","2","1","200000001","2","2","2","0","0","419","2","0","0","200500","0","2","10","0","670050002","10","3","2","44","0","2"
"1","3","0","3","3","1","3","30","3","0","0","3","5","3","3","3","3","1","200000001","3","3","3","0","0","700","3","0","0","200500","0","3","10","0","670050003","10","3","3","48","0","3"
"1","4","0","4","4","1","4","30","4","0","0","4","5","4","4","4","4","1","200000001","4","4","4","0","0","617","4","0","0","200500","0","4","10","0","670050004","10","3","4","70","0","4"
"1","5","0","5","5","1","5","30","5","0","0","5","6","5","5","5","5","1","200000001","5","5","5","0","0","685","5","0","0","200500","0","5","10","0","670050005","10","4","5","104","0","5"
"1","6","0","6","6","1","6","30","6","0","0","6","7","6","6","6","6","1","200000001","6","6","6","0","0","752","6","0","0","200500","0","6","10","0","670050006","10","5","6","136","0","6"
"1","7","0","7","7","1","7","30","7","0","0","7","8","7","7","7","7","1","200000001","7","7","7","0","0","926","7","0","0","200500","0","7","10","0","670050007","10","6","7","169","0","7"
"1","8","0","8","8","1","8","30","8","0","0","8","9","8","8","8","8","1","200000001","8","8","8","0","0","1591","8","0","0","200500","0","8","10","0","670050008","10","7","8","186","0","8"
"1","9","0","9","9","1","9","30","9","0","0","9","10","9","9","9","9","1","200000001","9","9","9","0","0","1634","9","0","0","200500","0","9","10","0","670050009","10","8","9","194","0","9"
"1","10","0","10","10","1","10","30","10","0","0","10","10","10","10","10","10","1","200000001","10","10","10","0","0","1677","10","0","0","200500","0","10","10","0","670050010","10","8","10","201","0","10"
"1","11","0","11","11","1","11","30","11","0","0","11","10","11","11","11","11","1","200000001","11","11","11","0","0","1677","11","0","0","200500","0","11","10","0","670050011","10","8","11","211","0","11"
"1","12","0","12","12","1","12","30","12","0","0","12","13","12","12","12","12","1","200000001","12","12","12","0","0","1711","12","0","0","200500","0","12","10","0","670050012","10","10","12","231","0","12"
"1","13","0","13","13","1","13","30","13","0","0","13","15","13","13","13","13","1","200000001","13","13","13","0","0","1745","13","0","0","200500","0","13","10","0","670050013","10","11","13","250","0","13"
"1","14","0","14","14","1","14","30","14","0","0","14","17","14","14","14","14","1","200000001","14","14","14","0","0","2555","14","0","0","200500","0","14","10","0","670050014","10","12","14","322","0","14"
"1","15","0","15","15","1","15","30","15","0","0","15","16","15","15","15","15","1","200000001","15","15","15","0","0","2132","15","0","0","200500","0","15","10","0","670050015","10","12","15","292","0","15"
"1","16","0","16","16","1","16","30","16","0","0","16","16","16","16","16","16","1","200000001","16","16","16","0","0","2290","16","0","0","200500","0","16","10","0","670050016","10","12","16","301","0","16"
"1","17","0","17","17","1","17","30","17","0","0","17","16","17","17","17","17","1","200000001","17","17","17","0","0","2398","17","0","0","200500","0","17","10","0","670050017","10","12","17","368","0","17"
"1","18","0","18","18","1","18","30","18","0","0","18","17","18","18","18","18","1","200000001","18","18","18","0","0","2880","18","0","0","200500","0","18","10","0","670050018","10","13","18","396","0","18"
"1","19","0","19","19","1","19","30","19","0","0","19","17","19","19","19","19","1","200000001","19","19","19","0","0","3362","19","0","0","200500","0","19","10","0","670050019","10","13","19","424","0","19"
"1","20","0","20","20","1","20","30","20","0","0","20","18","20","20","20","20","1","200000001","20","20","20","0","0","3871","20","0","0","200500","0","20","10","0","670050020","10","13","20","446","0","20"
"1","21","0","21","21","1","21","30","21","0","0","21","21","21","21","21","21","1","200000001","21","21","21","0","0","3943","21","0","0","200500","0","21","10","0","670050021","10","16","21","488","0","21"
"1","22","0","22","22","1","22","30","22","0","0","22","23","22","22","22","22","1","200000001","22","22","22","0","0","4016","22","0","0","200500","0","22","10","0","670050022","10","18","22","530","0","22"
"1","23","0","23","23","1","23","30","23","0","0","23","26","23","23","23","23","1","200000001","23","23","23","0","0","4088","23","0","0","200500","0","23","10","0","670050023","10","21","23","572","0","23"
"1","24","0","24","24","1","24","30","24","0","0","24","26","24","24","24","24","1","200000001","24","24","24","0","0","4471","24","0","0","200500","0","24","10","0","670050024","10","21","24","595","0","24"
"1","25","0","25","25","1","25","30","25","0","0","25","27","25","25","25","25","1","200000001","25","25","25","0","0","4855","25","0","0","200500","0","25","10","0","670050025","10","22","25","618","0","25"
"1","26","0","26","26","1","26","30","26","0","0","26","27","26","26","26","26","1","200000001","26","26","26","0","0","5238","26","0","0","200500","0","26","10","0","670050026","10","22","26","641","0","26"
"1","27","0","27","27","1","27","30","27","0","0","27","28","27","27","27","27","1","200000001","27","27","27","0","0","5622","27","0","0","200500","0","27","10","0","670050027","10","23","27","664","0","27"
"1","28","0","28","28","1","28","30","28","0","0","28","28","28","28","28","28","1","200000001","28","28","28","0","0","6005","28","0","0","200500","0","28","10","0","670050028","10","23","28","687","0","28"
"1","29","0","29","29","1","29","30","29","0","0","29","28","29","29","29","29","1","200000001","29","29","29","0","0","6405","29","0","0","200500","0","29","10","0","670050029","10","23","29","682","0","29"
"1","30","0","30","30","1","30","30","30","0","0","30","29","30","30","30","30","1","200000001","30","30","30","0","0","6626","30","0","0","200500","0","30","10","0","670050030","10","23","30","702","0","30"
"1","31","0","31","31","1","31","30","31","0","0","31","29","31","31","31","31","1","200000001","31","31","31","0","0","6848","31","0","0","200500","0","31","10","0","670050031","10","22","31","722","0","31"
"1","32","0","32","32","1","32","30","32","0","0","32","29","32","32","32","32","1","200000001","32","32","32","0","0","7069","32","0","0","200500","0","32","10","0","670050032","10","23","32","769","0","32"
"1","33","0","33","33","1","33","30","33","0","0","33","29","33","33","33","33","1","200000001","33","33","33","0","0","7393","33","0","0","200500","0","33","10","0","670050033","10","23","33","804","0","33"
"1","34","0","34","34","1","34","30","34","0","0","34","29","34","34","34","34","1","200000001","34","34","34","0","0","7717","34","0","0","200500","0","34","10","0","670050034","10","23","34","838","0","34"
"1","35","0","35","35","1","35","30","35","0","0","35","31","35","35","35","35","1","200000001","35","35","35","0","0","8874","35","0","0","200500","0","35","10","0","670050035","10","25","35","940","0","35"
"1","36","0","36","36","1","36","30","36","0","0","36","34","36","36","36","36","1","200000001","36","36","36","0","0","10031","36","0","0","200500","0","36","10","0","670050036","10","27","36","1043","0","36"
"1","37","0","37","37","1","37","30","37","0","0","37","36","37","37","37","37","1","200000001","37","37","37","0","0","11188","37","0","0","200500","0","37","10","0","670050037","10","29","37","1145","0","37"
"1","38","0","38","38","1","38","30","38","0","0","38","38","38","38","38","38","1","200000001","38","38","38","0","0","12345","38","0","0","200500","0","38","10","0","670050038","10","30","38","1247","0","38"
"1","39","0","39","39","1","39","30","39","0","0","39","40","39","39","39","39","1","200000001","39","39","39","0","0","13502","39","0","0","200500","0","39","10","0","670050039","10","32","39","1349","0","39"
"1","40","0","40","40","1","40","30","40","0","0","40","43","40","40","40","40","1","200000001","40","40","40","0","0","14659","40","0","0","200500","0","40","10","0","670050040","10","34","40","1452","0","40"
"1","41","0","41","41","1","41","30","41","0","0","41","45","41","41","41","41","1","200000001","41","41","41","0","0","15816","41","0","0","200500","0","41","10","0","670050041","10","36","41","1554","0","41"
"1","42","0","42","42","1","42","30","42","0","0","42","45","42","42","42","42","1","200000001","42","42","42","0","0","17140","42","0","0","200500","0","42","10","0","670050042","10","36","42","1508","0","42"
"1","43","0","43","43","1","43","30","43","0","0","43","48","43","43","43","43","1","200000001","43","43","43","0","0","18010","43","0","0","200500","0","43","10","0","670050043","10","38","43","1853","0","43"
"1","44","0","44","44","1","44","30","44","0","0","44","48","44","44","44","44","1","200000001","44","44","44","0","0","17210","44","0","0","200500","0","44","10","0","670050044","10","38","44","1453","0","44"
"1","45","0","45","45","1","45","30","45","0","0","45","48","45","45","45","45","1","200000001","45","45","45","0","0","17709","45","0","0","200500","0","45","10","0","670050045","10","38","45","1406","0","45"
"1","46","0","46","46","1","46","30","46","0","0","46","51","46","46","46","46","1","200000001","46","46","46","0","0","19643","46","0","0","200500","0","46","10","0","670050046","10","40","46","1477","0","46"
"1","47","0","47","47","1","47","30","47","0","0","47","54","47","47","47","47","1","200000001","47","47","47","0","0","21574","47","0","0","200500","0","47","10","0","670050047","10","43","47","1548","0","47"
"1","48","0","48","48","1","48","30","48","0","0","48","57","48","48","48","48","1","200000001","48","48","48","0","0","23508","48","0","0","200500","0","48","10","0","670050048","10","46","48","1670","0","48"
"1","49","0","49","49","1","49","30","49","0","0","49","60","49","49","49","49","1","200000001","49","49","49","0","0","25441","49","0","0","200500","0","49","10","0","670050049","10","49","49","1691","0","49"
"1","50","0","50","50","1","50","30","50","0","0","50","63","50","50","50","50","1","200000001","50","50","50","0","0","27375","50","0","0","200500","0","50","10","0","670050050","10","51","50","1761","0","50"
"1","51","0","51","51","1","51","30","51","0","0","51","66","51","51","51","51","1","200000001","51","51","51","0","0","29307","51","0","0","200500","0","51","10","0","670050051","10","53","51","1832","0","51"
"1","52","0","52","52","1","52","30","52","0","0","52","70","52","52","52","52","1","200000001","52","52","52","0","0","31240","52","0","0","200500","0","52","10","0","670050052","10","56","52","1903","0","52"
"1","53","0","53","53","1","53","30","53","0","0","53","72","53","53","53","53","1","200000001","53","53","53","0","0","33174","53","0","0","200500","0","53","10","0","670050053","10","58","53","1973","0","53"
"1","54","0","54","54","1","54","30","54","0","0","54","75","54","54","54","54","1","200000001","54","54","54","0","0","35107","54","0","0","200500","0","54","10","0","670050054","10","61","54","2045","0","54"
"1","55","0","55","55","1","55","30","55","0","0","55","79","55","55","55","55","1","200000001","55","55","55","0","0","37039","55","0","0","200500","0","55","10","0","670050055","10","63","55","2117","0","55"
"1","56","0","56","56","1","56","30","56","0","0","56","82","56","56","56","56","1","200000001","56","56","56","0","0","38973","56","0","0","200500","0","56","10","0","670050056","10","66","56","2187","0","56"
"1","57","0","57","57","1","57","30","57","0","0","57","85","57","57","57","57","1","200000001","57","57","57","0","0","40925","57","0","0","200500","0","57","10","0","670050057","10","68","57","2281","0","57"
"1","58","0","58","58","1","58","30","58","0","0","58","88","58","58","58","58","1","200000001","58","58","58","0","0","42877","58","0","0","200500","0","58","10","0","670050058","10","71","58","2375","0","58"
"1","59","0","59","59","1","59","30","59","0","0","59","91","59","59","59","59","1","200000001","59","59","59","0","0","44831","59","0","0","200500","0","59","10","0","670050059","10","74","59","2470","0","59"
"1","60","0","60","60","1","60","30","60","0","0","60","94","60","60","60","60","1","200000001","60","60","60","0","0","46783","60","0","0","200500","0","60","10","0","670050060","10","77","60","2564","0","60"
"1","61","0","61","61","1","61","30","61","0","0","61","98","61","61","61","61","1","200000001","61","61","61","0","0","48735","61","0","0","200500","0","61","10","0","670050061","10","79","61","2659","0","61"
"1","62","0","62","62","1","62","30","62","0","0","62","99","62","62","62","62","1","200000001","62","62","62","0","0","50687","62","0","0","200500","0","62","10","0","670050062","10","80","62","2755","0","62"
"1","63","0","63","63","1","63","30","63","0","0","63","100","63","63","63","63","1","200000001","63","63","63","0","0","52639","63","0","0","200500","0","63","10","0","670050063","10","82","63","2851","0","63"
"1","64","0","64","64","1","64","30","64","0","0","64","101","64","64","64","64","1","200000001","64","64","64","0","0","54591","64","0","0","200500","0","64","10","0","670050064","10","83","64","2946","0","64"
"1","65","0","65","65","1","65","30","65","0","0","65","103","65","65","65","65","1","200000001","65","65","65","0","0","56543","65","0","0","200500","0","65","10","0","670050065","10","85","65","3042","0","65"
"1","66","0","66","66","1","66","30","66","0","0","66","104","66","66","66","66","1","200000001","66","66","66","0","0","58495","66","0","0","200500","0","66","10","0","670050066","10","86","66","3138","0","66"
"1","67","0","67","67","1","67","30","67","0","0","67","105","67","67","67","67","1","200000001","67","67","67","0","0","60447","67","0","0","200500","0","67","10","0","670050067","10","87","67","3234","0","67"
"1","68","0","68","68","1","68","30","68","0","0","68","106","68","68","68","68","1","200000001","68","68","68","0","0","62399","68","0","0","200500","0","68","10","0","670050068","10","89","68","3330","0","68"
"1","69","0","69","69","1","69","30","69","0","0","69","107","69","69","69","69","1","200000001","69","69","69","0","0","64351","69","0","0","200500","0","69","10","0","670050069","10","90","69","3425","0","69"
"1","70","0","70","70","1","70","30","70","0","0","70","108","70","70","70","70","1","200000001","70","70","70","0","0","66303","70","0","0","200500","0","70","10","0","670050070","10","91","70","3521","0","70"
"1","71","0","71","71","1","71","30","71","0","0","71","110","71","71","71","71","1","200000001","71","71","71","0","0","68255","71","0","0","200500","0","71","10","0","670050071","10","93","71","3617","0","71"
"1","1","0","1","1","1","1","30","1","0","0","1","3","1","1","1","1","1","200000008","1","1","1","0","0","185","1","0","0","200501","0","1","10","0","670050101","10","2","1","31","0","1"
"1","2","0","2","2","1","2","30","2","0","0","2","4","2","2","2","2","1","200000008","2","2","2","0","0","243","2","0","0","200501","0","2","10","0","670050102","10","2","2","34","0","2"
"1","3","0","3","3","1","3","30","3","0","0","3","5","3","3","3","3","1","200000008","3","3","3","0","0","405","3","0","0","200501","0","3","10","0","670050103","10","3","3","37","0","3"
"1","4","0","4","4","1","4","30","4","0","0","4","5","4","4","4","4","1","200000008","4","4","4","0","0","357","4","0","0","200501","0","4","10","0","670050104","10","3","4","54","0","4"
"1","5","0","5","5","1","5","30","5","0","0","5","6","5","5","5","5","1","200000008","5","5","5","0","0","396","5","0","0","200501","0","5","10","0","670050105","10","4","5","80","0","5"
"1","6","0","6","6","1","6","30","6","0","0","6","7","6","6","6","6","1","200000008","6","6","6","0","0","435","6","0","0","200501","0","6","10","0","670050106","10","5","6","105","0","6"
"1","7","0","7","7","1","7","30","7","0","0","7","8","7","7","7","7","1","200000008","7","7","7","0","0","535","7","0","0","200501","0","7","10","0","670050107","10","5","7","131","0","7"
"1","8","0","8","8","1","8","30","8","0","0","8","8","8","8","8","8","1","200000008","8","8","8","0","0","635","8","0","0","200501","0","8","10","0","670050108","10","6","8","156","0","8"
"1","9","0","9","9","1","9","30","9","0","0","9","8","9","9","9","9","1","200000008","9","9","9","0","0","653","9","0","0","200501","0","9","10","0","670050109","10","6","9","168","0","9"
"1","10","0","10","10","1","10","30","10","0","0","10","9","10","10","10","10","1","200000008","10","10","10","0","0","672","10","0","0","200501","0","10","10","0","670050110","10","7","10","179","0","10"
"1","11","0","11","11","1","11","30","11","0","0","11","9","11","11","11","11","1","200000008","11","11","11","0","0","690","11","0","0","200501","0","11","10","0","670050111","10","7","11","191","0","11"
"1","12","0","12","12","1","12","30","12","0","0","12","9","12","12","12","12","1","200000008","12","12","12","0","0","708","12","0","0","200501","0","12","10","0","670050112","10","7","12","202","0","12"
"1","13","0","13","13","1","13","30","13","0","0","13","10","13","13","13","13","1","200000008","13","13","13","0","0","839","13","0","0","200501","0","13","10","0","670050113","10","8","13","223","0","13"
"1","14","0","14","14","1","14","30","14","0","0","14","11","14","14","14","14","1","200000008","14","14","14","0","0","970","14","0","0","200501","0","14","10","0","670050114","10","8","14","244","0","14"
"1","15","0","15","15","1","15","30","15","0","0","15","11","15","15","15","15","1","200000008","15","15","15","0","0","1101","15","0","0","200501","0","15","10","0","670050115","10","8","15","264","0","15"
"1","16","0","16","16","1","16","30","16","0","0","16","11","16","16","16","16","1","200000008","16","16","16","0","0","1232","16","0","0","200501","0","16","10","0","670050116","10","9","16","285","0","16"
"1","17","0","17","17","1","17","30","17","0","0","17","13","17","17","17","17","1","200000008","17","17","17","0","0","1363","17","0","0","200501","0","17","10","0","670050117","10","10","17","305","0","17"
"1","18","0","18","18","1","18","30","18","0","0","18","14","18","18","18","18","1","200000008","18","18","18","0","0","1494","18","0","0","200501","0","18","10","0","670050118","10","11","18","326","0","18"
"1","19","0","19","19","1","19","30","19","0","0","19","14","19","19","19","19","1","200000008","19","19","19","0","0","1624","19","0","0","200501","0","19","10","0","670050119","10","11","19","347","0","19"
"1","20","0","20","20","1","20","30","20","0","0","20","15","20","20","20","20","1","200000008","20","20","20","0","0","1755","20","0","0","200501","0","20","10","0","670050120","10","11","20","368","0","20"
"1","21","0","21","21","1","21","30","21","0","0","21","15","21","21","21","21","1","200000008","21","21","21","0","0","1851","21","0","0","200501","0","21","10","0","670050121","10","11","21","379","0","21"
"1","22","0","22","22","1","22","30","22","0","0","22","15","22","22","22","22","1","200000008","22","22","22","0","0","1947","22","0","0","200501","0","22","10","0","670050122","10","11","22","391","0","22"
"1","23","0","23","23","1","23","30","23","0","0","23","15","23","23","23","23","1","200000008","23","23","23","0","0","2043","23","0","0","200501","0","23","10","0","670050123","10","11","23","402","0","23"
"1","24","0","24","24","1","24","30","24","0","0","24","23","24","24","24","24","1","200000008","24","24","24","0","0","2030","24","0","0","200501","0","24","10","0","670050124","10","18","24","465","0","24"
"1","25","0","25","25","1","25","30","25","0","0","25","23","25","25","25","25","1","200000008","25","25","25","0","0","2203","25","0","0","200501","0","25","10","0","670050125","10","18","25","489","0","25"
"1","26","0","26","26","1","26","30","26","0","0","26","23","26","26","26","26","1","200000008","26","26","26","0","0","2375","26","0","0","200501","0","26","10","0","670050126","10","18","26","512","0","26"
"1","27","0","27","27","1","27","30","27","0","0","27","23","27","27","27","27","1","200000008","27","27","27","0","0","2548","27","0","0","200501","0","27","10","0","670050127","10","19","27","536","0","27"
"1","28","0","28","28","1","28","30","28","0","0","28","23","28","28","28","28","1","200000008","28","28","28","0","0","2720","28","0","0","200501","0","28","10","0","670050128","10","19","28","560","0","28"
"1","29","0","29","29","1","29","30","29","0","0","29","24","29","29","29","29","1","200000008","29","29","29","0","0","2892","29","0","0","200501","0","29","10","0","670050129","10","19","29","584","0","29"
"1","30","0","30","30","1","30","30","30","0","0","30","24","30","30","30","30","1","200000008","30","30","30","0","0","3065","30","0","0","200501","0","30","10","0","670050130","10","19","30","607","0","30"
"1","31","0","31","31","1","31","30","31","0","0","31","25","31","31","31","31","1","200000008","31","31","31","0","0","3652","31","0","0","200501","0","31","10","0","670050131","10","20","31","656","0","31"
"1","32","0","32","32","1","32","30","32","0","0","32","27","32","32","32","32","1","200000008","32","32","32","0","0","4238","32","0","0","200501","0","32","10","0","670050132","10","21","32","705","0","32"
"1","33","0","33","33","1","33","30","33","0","0","33","28","33","33","33","33","1","200000008","33","33","33","0","0","4825","33","0","0","200501","0","33","10","0","670050133","10","22","33","754","0","33"
"1","34","0","34","34","1","34","30","34","0","0","34","29","34","34","34","34","1","200000008","34","34","34","0","0","5412","34","0","0","200501","0","34","10","0","670050134","10","23","34","803","0","34"
"1","35","0","35","35","1","35","30","35","0","0","35","30","35","35","35","35","1","200000008","35","35","35","0","0","5998","35","0","0","200501","0","35","10","0","670050135","10","24","35","852","0","35"
"1","36","0","36","36","1","36","30","36","0","0","36","32","36","36","36","36","1","200000008","36","36","36","0","0","6585","36","0","0","200501","0","36","10","0","670050136","10","25","36","902","0","36"
"1","37","0","37","37","1","37","30","37","0","0","37","33","37","37","37","37","1","200000008","37","37","37","0","0","7171","37","0","0","200501","0","37","10","0","670050137","10","27","37","951","0","37"
