a66d85fba0f1c5305e35aeb0e5dfeb378b3b6c61f2155a3939664df749fd1288,6b724acfc586b1060748e55bb6c780dad24f391dcace009b0fb427a6f6aa77f9,4c180c21328757e878e0108a650ace6674227c95f76fe22033996fee5b536cf8,ea5031c185de9be4d66313d8ccb826d37bfd9e2fd30b42001ec0411d57d135c6,e75bb297894efee0eae807b97d8534bd86e5f7b1f7fc57c18f5f550202d79e9c,8c74c9bfa7ecf59435ba92cc029b167ad4cf13818f45a96e08cbbd49ed9f8235,94b19e212c39d5647d792161c6215b8667c7689ac53cc1076b1d06fa9603dae6,7220b8c90b738f305c8b8df8c72e932c69bf6cb22fae9c0e593a884736a2e648,839147a730728b7ef3478e8572e8863a0175ff7056e6150aa474a068d29abc9c,3941d4a7ce6e362f028d30085d5524982cc49816b14f2a600e0bc892e58c0a31,9e16799bba8904135a5f930ecabca83f2cbd1b3dfb75cb3a92590c20dd8fcf99,b7265ea9264c626b0b8e6440c5b1ab06f18cd2a16953590c698dbaea2d05fafb,0e95614df67032b9e2d797b95820c6b738fd9ca72c9d2c5d9777252d5455b7b4,bcaec3b33190aadcf7f7413b87b22e30ce4a9a1ea90e1a4c5d37af40bb893ccc,5a438fd5a1ad146653d79bc31b0906e5e6fc7617e465ddb012eab68c8829db2c,a05675dec0010b7fc8f999084459a0dc0d113d3bcbd0d36f261723e7c30ec821,3a03fe32b37d3423759bdda5dbe186adda1787c2dda16a5a425fb98ab6c30d6c,d25e0abe32bcb22aad9be07ae198b4ef4e472d16bf9eeaeb3ddfb67cdc67f459,10409f01f350b31c8dedf7f778adf641fe8ccd4f2d0a806ea7d50122565f0646,3e443e5444c95f604396ae7d8e544a70fd89aa35f5fe2b152c215ec9dbf1dabd,99d2e53e5b22c15306d659ffef1491700f79ec072289b7d4ecf1cdf4e90fce4d,714d1e6ecee3feae83a608043df753aa8b9a3d6ee15637462611c7995eb84dba,34672bd023b38bae7565f199937d9edab0c6e5581a71b04f4effeab029f6775a,b08501834ba2876178bc5055ad97f3a9df3e5c6f358047a7a7acc4a178a5aeea,988a4dca816237eccc06e1813db5e7bdba98fd186d5f62ba3b3ce5351a458bee,9f65b726a03fe72b04bfef798583b663b4a7ea738e102cfec0000b0c90774628,64852516faf41bbef56c0ea077ff20294a0acc97d82035ef9ab416a10f173ba6,ccb56c2a3bc7526e6b8774fee7b7d13f10ffa74508658be3fe6eade1c18242ba,98e1aacdbaa9088039f1b7d6f4c0f8586abdeb2ad7388edbadadff151b62937b,18890436bcbae6f4ed01a193fc41b18f1981f49acb101da6f79d8f8b808cdfcc,9d08a7ea79dc9cce88e4a46e92d32cf4eaec3b0efa38c8af0f5c8cfb7d733ad7,b2eb241290a0dfb8f767f265b8803d3d86c51729ce1a4e980608157f7998a65b,511e49fd013e8c3a830f34a35416f1d81c7ec6d37b335a00559592bb926d4544,81d14151a6926098bf7e94bd7ee5cb584ea9f0722d771f1c56fabad18f96445d,204d4974525fc004aa00e48a71443d38b2b8568454473c9ca9d27caf530317a5,63d4bf80c06a09183da8db09d10cc2b44ddff1573da51842cb1a98aeeb218982,5fab9ecf7a7e598157a70b72230b4bf443bf2370ef211f1e796f6ce54e2e56cb,274bae94c04e204572ab9a0554b3ded51afc28baf17bcace380eba83a4a0851d,3fbba688a201c7d332733c8795abbf1c4452a94ad217d63386d8c1a30446a4a8,4d2757b67e93cb3e852df70804363533e2e39f3f76eab44368b440c467d3bb00,b339dba1f64b4d8c2fd948b2f2b799dd0bcd4cc5600bed4faa45cfbdffbe4678,4e9419d8b6b86d0acb02408b3401ddc409f5c1d7580f9b9af73dba91771ce946,95fa3f16c24f09bd95cd21d25ac637805113b8877b17a74502c5e6151bc7e9cd,35b38829bdb05fa7035df0903d03330b18d8af1cf7a05c0d8173959de8828507,69621bf3cc588a811d660ce32159c9291763705de218315c9f2446387330dcc6,c1b3450c0432677eed35ec041e321ae6d109b91fd40c73d7167cf3e10934c24d,7a8bc09d9a81f968d8d9511e2ebb93af354eab260664b06f8853ec2c54ea41ea,91f186e712b63d671fd46e7fe935cdc3472597965cf4eb1aaa279c523d39eb6c,4572dc16a1e469b9d8de0de0f3b1607ddf3dbc1a6c53a00a850c4f0d73ed01fc,8050128616d3d2852345eaedb3e266c0f21e2ec8ac6762073daa9423b7b610df
"2100293","1","0","91002","-1","30","3","7","101511","0","0.7","0","1","166","2","-100","124074","0","50","0","710701931","333","500","0","3","124372","-335","94002","0","bgm_M127","0","50","0.7","-168","193","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","114552","0","3","71070193"
"2100294","1","0","91002","-1","30","4","7","101511","0","0.7","0","1","166","2","-100","114014","0","50","0","710701941","333","500","0","3","124342","-335","94002","0","bgm_M127","0","50","0.7","-168","194","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","124163","0","3","71070194"
"2100295","1","0","91002","-1","30","2","7","101511","0","0.7","0","1","166","2","-100","124344","0","50","0","710701951","333","500","0","3","124192","-335","94002","0","bgm_M127","0","50","0.7","-168","195","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","114582","0","3","71070195"
"2100296","1","0","91002","-1","30","1","7","101511","0","0.7","0","1","166","2","-100","114613","0","50","0","710701961","333","500","0","3","114012","-335","94002","0","bgm_M127","0","50","0.7","-168","196","0.5","1","0","90","40004","0","0","50000","0.7","0.7","0","114612","0","3","71070196"
"2100297","1","0","91002","-1","30","3","7","101511","0","0.7","0","1","166","2","-100","114254","0","50","0","710701971","333","500","0","3","114162","-335","94002","0","bgm_M127","0","50","0.7","-168","197","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","124402","0","3","71070197"
"2100298","1","0","91002","-1","30","4","7","101511","0","0.7","0","1","166","2","-100","124044","0","50","0","710701981","333","500","0","3","124432","-335","94002","0","bgm_M127","0","50","0.7","-168","198","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","114073","0","3","71070198"
"2100299","1","0","91002","-1","30","2","7","101511","0","0.7","0","1","166","2","-100","114164","0","50","0","710701991","333","500","0","3","124282","-335","94002","0","bgm_M127","0","50","0.7","-168","199","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","124523","0","3","71070199"
"2100300","1","0","140000","-1","1","1","7","101513","0","0.7","0","1","166","100","-100","91002","0","50","0","710702001","333","500","0","100000","94002","-335","0","0","bgm_M126","0","50","0.7","-168","200","0.7","-1","0","90","40004","0","0","0","0.7","1","1","31056","0","3","71070200"
"2100301","1","0","91002","-1","30","3","7","101511","0","0.7","0","1","166","2","-100","114104","0","50","0","710702011","333","500","0","3","124042","-335","94002","0","bgm_M127","0","50","0.7","-168","201","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","114552","0","3","71070201"
"2100302","1","0","91002","-1","30","4","7","101511","0","0.7","0","1","166","2","-100","114014","0","50","0","710702021","333","500","0","3","124372","-335","94002","0","bgm_M127","0","50","0.7","-168","202","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","124103","0","3","71070202"
"2100303","1","0","91002","-1","30","2","7","101511","0","0.7","0","1","166","2","-100","124074","0","50","0","710702031","333","500","0","3","114102","-335","94002","0","bgm_M127","0","50","0.7","-168","203","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","114193","0","3","71070203"
"2100304","1","0","91002","-1","30","1","7","101511","0","0.7","0","1","166","2","-100","114583","0","50","0","710702041","333","500","0","3","114012","-335","94002","0","bgm_M127","0","50","0.7","-168","204","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","124163","0","3","71070204"
"2100305","1","0","91002","-1","30","3","7","101511","0","0.7","0","1","166","2","-100","114613","0","50","0","710702051","333","500","0","3","124342","-335","94002","0","bgm_M127","0","50","0.7","-168","205","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","114612","0","3","71070205"
"2100306","1","0","91002","-1","30","4","7","101511","0","0.7","0","1","166","2","-100","124044","0","50","0","710702061","333","500","0","3","124192","-335","94002","0","bgm_M127","0","50","0.7","-168","206","0.5","1","0","90","40004","0","0","50000","0.7","0.7","0","124402","0","3","71070206"
"2100307","1","0","91002","-1","30","2","7","101511","0","0.7","0","1","166","2","-100","114164","0","50","0","710702071","333","500","0","3","124432","-335","94002","0","bgm_M127","0","50","0.7","-168","207","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","114582","0","3","71070207"
"2100308","1","0","91002","-1","30","1","7","101511","0","0.7","0","1","166","2","-100","114254","0","50","0","710702081","333","500","0","3","124282","-335","94002","0","bgm_M127","0","50","0.7","-168","208","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","124523","0","3","71070208"
"2100309","1","0","91002","-1","30","3","7","101511","0","0.7","0","1","166","2","-100","124344","0","50","0","710702091","333","500","0","3","114162","-335","94002","0","bgm_M127","0","50","0.7","-168","209","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","114073","0","3","71070209"
"2100310","1","0","140000","-1","1","4","7","101513","0","0.7","0","1","166","100","-100","91002","0","50","0","710702101","333","500","0","100000","94002","-335","0","72070210","bgm_M126","0","50","0.7","-168","210","0.5","-1","0","90","40004","0","0","0","0.7","1","1","31037","0","3","71070210"
"2100311","1","0","91002","-1","30","2","8","101521","0","0.7","0","1","166","2","-100","114583","0","50","0","710802111","333","500","0","3","114102","-335","94002","0","bgm_M127","0","50","0.7","-168","211","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","124103","0","3","71080211"
"2100312","1","0","140001","-1","1","1","8","101521","0","0.7","0","1","166","30","-100","91002","0","50","0","710802121","333","500","0","3","114552","-335","94002","0","bgm_M127","0","50","0.7","-168","212","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","124074","0","2","71080212"
"2100313","1","0","91002","-1","30","3","8","101521","0","0.7","0","1","166","2","-100","114104","0","50","0","710802131","333","500","0","3","124372","-335","94002","0","bgm_M127","0","50","0.7","-168","213","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","114193","0","3","71080213"
"2100314","1","0","140001","-1","1","4","8","101521","0","0.7","0","1","166","30","-100","91002","0","50","0","710802141","333","500","0","3","124163","-335","94002","0","bgm_M127","0","50","0.7","-168","214","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","124344","0","2","71080214"
"2100315","1","0","91002","-1","30","2","8","101521","0","0.7","0","1","166","2","-100","114583","0","50","0","710802151","333","500","0","3","124192","-335","94002","0","bgm_M127","0","50","0.7","-168","215","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","114582","0","3","71080215"
"2100316","1","0","140001","-1","1","1","8","101521","0","0.7","0","1","166","30","-100","91002","0","50","0","710802161","333","500","0","3","114612","-335","94002","0","bgm_M127","0","50","0.7","-168","216","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","124074","0","2","71080216"
"2100317","1","0","91002","-1","30","3","8","101521","0","0.7","0","1","166","2","-100","114104","0","50","0","710802171","333","500","0","3","124282","-335","94002","0","bgm_M127","0","50","0.7","-168","217","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","114073","0","3","71080217"
"2100318","1","0","140001","-1","1","4","8","101521","0","0.7","0","1","166","30","-100","91002","0","50","0","710802181","333","500","0","3","124523","-335","94002","0","bgm_M127","0","50","0.7","-168","218","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","124344","0","2","71080218"
"2100319","1","0","91002","-1","30","2","8","101521","0","0.7","0","1","166","2","-100","114583","0","50","0","710802191","333","500","0","3","124432","-335","94002","0","bgm_M127","0","50","0.7","-168","219","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","124103","0","3","71080219"
"2100320","1","0","140000","99","1","1","8","101523","0","0","0","1","299","1","-100","140001","0","50","0","710802201","0","500","0","3","31005","-301","94002","0","bgm_M126","0","50","0.7","-101","220","0.7","-1","0","90","40004","-10","0","100000","0.7","0.7","1","91002","0","100","71080220"
"2100321","1","0","91002","-1","30","3","8","101521","0","0.7","0","1","166","2","-100","124074","0","50","0","710802211","333","500","0","3","124042","-335","94002","0","bgm_M127","0","50","0.7","-168","221","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","124163","0","3","71080221"
"2100322","1","0","140001","-1","1","4","8","101521","0","0.7","0","1","166","30","-100","91002","0","50","0","710802221","333","500","0","3","114552","-335","94002","0","bgm_M127","0","50","0.7","-168","222","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","114104","0","2","71080222"
"2100323","1","0","91002","-1","30","2","8","101521","0","0.7","0","1","166","2","-100","124344","0","50","0","710802231","333","500","0","3","114102","-335","94002","0","bgm_M127","0","50","0.7","-168","223","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","114582","0","3","71080223"
"2100324","1","0","140001","-1","1","1","8","101521","0","0.7","0","1","166","30","-100","91002","0","50","0","710802241","333","500","0","3","114193","-335","94002","0","bgm_M127","0","50","0.7","-168","224","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","114583","0","2","71080224"
"2100325","1","0","91002","-1","30","3","8","101521","0","0.7","0","1","166","2","-100","124074","0","50","0","710802251","333","500","0","3","124342","-335","94002","0","bgm_M127","0","50","0.7","-168","225","0.55","1","0","90","40004","0","0","50000","0.7","0.7","0","114073","0","3","71080225"
"2100326","1","0","140001","-1","1","4","8","101521","0","0.7","0","1","166","30","-100","91002","0","50","0","710802261","333","500","0","3","114612","-335","94002","0","bgm_M127","0","50","0.7","-168","226","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","114104","0","2","71080226"
"2100327","1","0","91002","-1","30","2","8","101521","0","0.7","0","1","166","2","-100","124344","0","50","0","710802271","333","500","0","3","114162","-335","94002","0","bgm_M127","0","50","0.7","-168","227","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","124103","0","3","71080227"
"2100328","1","0","140001","-1","1","1","8","101521","0","0.7","0","1","166","30","-100","91002","0","50","0","710802281","333","500","0","3","124523","-335","94002","0","bgm_M127","0","50","0.7","-168","228","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","114583","0","2","71080228"
"2100329","1","0","91002","-1","30","3","8","101521","0","0.7","0","1","166","2","-100","124074","0","50","0","710802291","333","500","0","3","124282","-335","94002","0","bgm_M127","0","50","0.7","-168","229","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","114552","0","3","71080229"
"2100330","1","0","140000","99","1","4","8","101523","0","0","0","1","299","1","-100","140001","0","50","0","710802301","0","500","0","3","31013","-301","94002","72080230","bgm_M126","0","50","0.7","-101","230","0.7","-1","0","90","40004","-10","0","100000","0.7","0.7","1","91002","0","100","71080230"
"2100331","1","0","91002","-1","30","2","9","101721","0","0.7","0","1","166","2","-100","115071","0","50","0","710902311","333","500","0","5","124103","-335","94002","0","bgm_M127","0","50","0.7","-168","231","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","114583","0","2","71090231"
"2100332","1","0","140001","-1","1","1","9","101721","0","0.7","0","1","166","30","-100","91002","0","50","0","710902321","333","500","0","2","124074","-335","94002","0","bgm_M127","0","50","0.7","-168","232","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","115041","0","2","71090232"
"2100333","1","0","91002","-1","30","3","9","101721","0","0.7","0","1","166","2","-100","115251","0","50","0","710902331","333","500","0","5","114193","-335","94002","0","bgm_M127","0","50","0.7","-168","233","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","114104","0","2","71090233"
"2100334","1","0","140001","-1","1","4","9","101721","0","0.7","0","1","166","30","-100","91002","0","50","0","710902341","333","500","0","2","114613","-335","94002","0","bgm_M127","0","50","0.7","-168","234","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","125101","0","2","71090234"
"2100335","1","0","91002","-1","30","2","9","101721","0","0.7","0","1","166","2","-100","115161","0","50","0","710902351","333","500","0","5","114582","-335","94002","0","bgm_M127","0","50","0.7","-168","235","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","124344","0","2","71090235"
"2100336","1","0","140001","-1","1","1","9","101721","0","0.7","0","1","166","30","-100","91002","0","50","0","710902361","333","500","0","2","114254","-335","94002","0","bgm_M127","0","50","0.7","-168","236","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","115011","0","2","71090236"
"2100337","1","0","91002","-1","30","3","9","101721","0","0.7","0","1","166","2","-100","125371","0","50","0","710902371","333","500","0","5","114193","-335","94002","0","bgm_M127","0","50","0.7","-168","237","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","114014","0","2","71090237"
"2100338","1","0","140001","-1","1","4","9","101721","0","0.7","0","1","166","30","-100","91002","0","50","0","710902381","333","500","0","2","114164","-335","94002","0","bgm_M127","0","50","0.7","-168","238","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","125401","0","2","71090238"
"2100339","1","0","91002","-1","30","2","9","101721","0","0.7","0","1","166","2","-100","125131","0","50","0","710902391","333","500","0","5","124163","-335","94002","0","bgm_M127","0","50","0.7","-168","239","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","124044","0","2","71090239"
"2100340","1","0","140000","99","1","1","9","101723","0","0","0","1","299","1","-100","140001","0","50","0","710902401","0","500","0","3","31008","-301","94002","0","bgm_M126","0","50","0.7","-101","240","0.7","-1","0","90","40004","0","0","100000","0.7","1.1","1","91002","0","100","71090240"
"2100341","1","0","91002","-1","30","3","9","101721","0","0.7","0","1","166","2","-100","115251","0","50","0","710902411","333","500","0","5","114582","-335","94002","0","bgm_M127","0","50","0.7","-168","241","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","114613","0","2","71090241"
"2100342","1","0","140001","-1","1","4","9","101721","0","0.7","0","1","166","30","-100","91002","0","50","0","710902421","333","500","0","2","124074","-335","94002","0","bgm_M127","0","50","0.7","-168","242","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","125101","0","2","71090242"
"2100343","1","0","91002","-1","30","2","9","101721","0","0.7","0","1","166","2","-100","115071","0","50","0","710902431","333","500","0","5","124103","-335","94002","0","bgm_M127","0","50","0.7","-168","243","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","124344","0","2","71090243"
"2100344","1","0","140001","-1","1","1","9","101721","0","0.7","0","1","166","30","-100","91002","0","50","0","710902441","333","500","0","2","114104","-335","94002","0","bgm_M127","0","50","0.7","-168","244","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","115041","0","2","71090244"
"2100345","1","0","91002","-1","30","3","9","101721","0","0.7","0","1","166","2","-100","115011","0","50","0","710902451","333","500","0","5","114193","-335","94002","0","bgm_M127","0","50","0.7","-168","245","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","114014","0","2","71090245"
"2100346","1","0","140001","-1","1","4","9","101721","0","0.7","0","1","166","30","-100","91002","0","50","0","710902461","333","500","0","2","114254","-335","94002","0","bgm_M127","0","50","0.7","-168","246","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","115161","0","2","71090246"
"2100347","1","0","91002","-1","30","2","9","101721","0","0.7","0","1","166","2","-100","125131","0","50","0","710902471","333","500","0","5","124103","-335","94002","0","bgm_M127","0","50","0.7","-168","247","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","114583","0","2","71090247"
"2100348","1","0","140001","-1","1","1","9","101721","0","0.7","0","1","166","30","-100","91002","0","50","0","710902481","333","500","0","2","114164","-335","94002","0","bgm_M127","0","50","0.7","-168","248","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","125371","0","2","71090248"
"2100349","1","0","91002","-1","30","3","9","101721","0","0.7","0","1","166","2","-100","125401","0","50","0","710902491","333","500","0","5","114193","-335","94002","0","bgm_M127","0","50","0.7","-168","249","0.7","1","0","90","40004","0","0","50000","0.7","0.7","0","124074","0","2","71090249"
"2100350","1","0","140000","99","1","4","9","101723","0","0","0","1","299","1","-100","140001","0","50","0","710902501","0","500","0","3","31023","-301","94002","72090250","bgm_M126","0","50","0.7","-101","250","0.7","-1","0","90","40004","0","0","100000","0.7","1.1","1","91002","0","100","71090250"
"2100351","1","0","91002","-1","30","2","10","101811","0","0.7","0","1","166","2","-100","115071","0","50","0","711002511","333","500","0","5","124103","-335","94002","0","bgm_M127","0","50","0.7","-168","251","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","114254","0","2","71100251"
"2100352","1","0","140001","-1","1","1","10","101811","0","0.7","0","1","166","30","-100","91002","0","50","0","711002521","333","500","0","2","114583","-335","94002","0","bgm_M127","0","50","0.7","-168","252","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","115251","0","2","71100252"
"2100353","1","0","91002","-1","30","3","10","101811","0","0.7","0","1","166","2","-100","115041","0","50","0","711002531","333","500","0","5","114552","-335","94002","0","bgm_M127","0","50","0.7","-168","253","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","114613","0","2","71100253"
"2100354","1","0","140001","-1","1","4","10","101811","0","0.7","0","1","166","30","-100","91002","0","50","0","711002541","333","500","0","2","124044","-335","94002","0","bgm_M127","0","50","0.7","-168","254","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125101","0","2","71100254"
"2100355","1","0","91002","-1","30","2","10","101811","0","0.7","0","1","166","2","-100","115581","0","50","0","711002551","333","500","0","5","114582","-335","94002","0","bgm_M127","0","50","0.7","-168","255","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","124284","0","2","71100255"
"2100356","1","0","140001","-1","1","1","10","101811","0","0.7","0","1","166","30","-100","91002","0","50","0","711002561","333","500","0","2","114104","-335","94002","0","bgm_M127","0","50","0.7","-168","256","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","115161","0","2","71100256"
"2100357","1","0","91002","-1","30","3","10","101811","0","0.7","0","1","166","2","-100","125401","0","50","0","711002571","333","500","0","5","114552","-335","94002","0","bgm_M127","0","50","0.7","-168","257","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","124344","0","2","71100257"
"2100358","1","0","140001","-1","1","4","10","101811","0","0.7","0","1","166","30","-100","91002","0","50","0","711002581","333","500","0","2","124224","-335","94002","0","bgm_M127","0","50","0.7","-168","258","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125371","0","2","71100258"
"2100359","1","0","91002","-1","30","2","10","101811","0","0.7","0","1","166","2","-100","125341","0","50","0","711002591","333","500","0","5","124163","-335","94002","0","bgm_M127","0","50","0.7","-168","259","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","114164","0","2","71100259"
"2100360","1","0","140000","99","1","1","10","101813","0","0","0","1","299","1","-100","140001","0","50","0","711002601","0","500","0","3","31007","-301","94002","0","bgm_M126","0","50","0.7","-101","260","0.7","-1","0","90","40004","0","0","150000","0.7","0.9","1","91002","0","100","71100260"
"2100361","1","0","91002","-1","30","3","10","101811","0","0.7","0","1","166","2","-100","115041","0","50","0","711002611","333","500","0","5","114582","-335","94002","0","bgm_M127","0","50","0.7","-168","261","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","124044","0","2","71100261"
"2100362","1","0","140001","-1","1","4","10","101811","0","0.7","0","1","166","30","-100","91002","0","50","0","711002621","333","500","0","2","114583","-335","94002","0","bgm_M127","0","50","0.7","-168","262","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125101","0","2","71100262"
"2100363","1","0","91002","-1","30","2","10","101811","0","0.7","0","1","166","2","-100","115071","0","50","0","711002631","333","500","0","5","124103","-335","94002","0","bgm_M127","0","50","0.7","-168","263","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","124284","0","2","71100263"
"2100364","1","0","140001","-1","1","1","10","101811","0","0.7","0","1","166","30","-100","91002","0","50","0","711002641","333","500","0","2","114613","-335","94002","0","bgm_M127","0","50","0.7","-168","264","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","115251","0","2","71100264"
"2100365","1","0","91002","-1","30","3","10","101811","0","0.7","0","1","166","2","-100","115161","0","50","0","711002651","333","500","0","5","114552","-335","94002","0","bgm_M127","0","50","0.7","-168","265","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","124344","0","2","71100265"
"2100366","1","0","140001","-1","1","4","10","101811","0","0.7","0","1","166","30","-100","91002","0","50","0","711002661","333","500","0","2","114104","-335","94002","0","bgm_M127","0","50","0.7","-168","266","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","115581","0","2","71100266"
"2100367","1","0","91002","-1","30","2","10","101811","0","0.7","0","1","166","2","-100","125341","0","50","0","711002671","333","500","0","5","124103","-335","94002","0","bgm_M127","0","50","0.7","-168","267","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","114254","0","2","71100267"
"2100368","1","0","140001","-1","1","1","10","101811","0","0.7","0","1","166","30","-100","91002","0","50","0","711002681","333","500","0","2","124224","-335","94002","0","bgm_M127","0","50","0.7","-168","268","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125401","0","2","71100268"
"2100369","1","0","91002","-1","30","3","10","101811","0","0.7","0","1","166","2","-100","125371","0","50","0","711002691","333","500","0","5","114552","-335","94002","0","bgm_M127","0","50","0.7","-168","269","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","114583","0","2","71100269"
"2100370","1","0","140000","-1","1","4","10","101813","0","0.7","0","1","166","1","-100","140001","0","50","0","711002701","333","500","0","3","31053","-335","94002","72100270","bgm_M126","0","50","0.7","-168","270","0.7","-1","0","90","40004","0","0","150000","0.7","0.9","1","91002","0","100","71100270"
"2100371","1","0","91002","-1","30","2","11","101891","0","0.7","0","1","166","2","-100","115222","0","50","0","711102711","333","500","0","5","114613","-335","94002","0","bgm_M127","0","50","0.7","-168","271","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","115071","0","2","71110271"
"2100372","1","0","140001","-1","2","1","11","101891","0","0.7","0","1","166","30","-100","91002","0","50","0","711102721","333","500","0","2","115251","-335","94002","0","bgm_M127","0","50","0.7","-168","272","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","115552","0","2","71110272"
"2100373","1","0","91002","-1","30","3","11","101891","0","0.7","0","1","166","2","-100","115192","0","50","0","711102731","333","500","0","5","124284","-335","94002","0","bgm_M127","0","50","0.7","-168","273","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","115581","0","2","71110273"
"2100374","1","0","140001","-1","2","4","11","101891","0","0.7","0","1","166","30","-100","91002","0","50","0","711102741","333","500","0","2","115041","-335","94002","0","bgm_M127","0","50","0.7","-168","274","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125252","0","2","71110274"
"2100375","1","0","91002","-1","30","2","11","101891","0","0.7","0","1","166","2","-100","125012","0","50","0","711102751","333","500","0","5","124224","-335","94002","0","bgm_M127","0","50","0.7","-168","275","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125101","0","2","71110275"
"2100376","1","0","140001","-1","2","1","11","101891","0","0.7","0","1","166","30","-100","91002","0","50","0","711102761","333","500","0","2","115161","-335","94002","0","bgm_M127","0","50","0.7","-168","276","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125522","0","2","71110276"
"2100377","1","0","91002","-1","30","3","11","101891","0","0.7","0","1","166","2","-100","115582","0","50","0","711102771","333","500","0","5","114194","-335","94002","0","bgm_M127","0","50","0.7","-168","277","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","115221","0","2","71110277"
"2100378","1","0","140001","-1","2","4","11","101891","0","0.7","0","1","166","30","-100","91002","0","50","0","711102781","333","500","0","2","125401","-335","94002","0","bgm_M127","0","50","0.7","-168","278","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","115612","0","2","71110278"
"2100379","1","0","91002","-1","30","2","11","101891","0","0.7","0","1","166","2","-100","115102","0","50","0","711102791","333","500","0","5","114164","-335","94002","0","bgm_M127","0","50","0.7","-168","279","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125341","0","2","71110279"
