b8e79ba09acd5556c77776e5c790474bd43222dea75c4fecf7783f773c525d85,3ba8074ecff1bda43fa673bebf869e96f6911dd04c259731e46afb4e16774d10,73859efecb9a3e31849cbf45fceee33e4029a5ab43d2b66a4e660d7e1647e520,bf34b16602cc1e9bcf605fe89bbb88be6b4030d9d11d27f88ea1787623e7ed36,e5bb25bde98b4ab5301fb0fc8b182c0ebf38b361bb8cbe747dd2277bdda29dda,9aa831ea87b5a8c776b2a0b0e18f47b424d81679f6cc75bd8e2dcfde3368562c,f0efca936c93a40871c141ac9da1f6d4f1ee462b144cc9453e302274167a5c4a,9e875b6bfdbf8e3af0e49705ee9087d812ba3468077998d3043dfad651596f26,c48e60d97c2829792c7cb5b4ffbcc565e4ea3b41edf99bbe37470fffbcdf17ce,16e5ea394c653c9b66dd34ada48777c55f8db04044ec512d2451446160af4e64,e3340b1a889b4489c3747913066e26def01ebe570a2ad75c8928e238747d1d1f,a7f562b2aa2fee9631fd6ef1cdf4e6a9c0156501327022aadc0474886d10d9dd,9c5a552dac7b48e9e4c11ba6f6f4bdf994ae0c143d761d6bffa9024479079fd5,a08d6c4b7f1572377c8d29056fb31ace4dbe1af3b10ae6308b4bc17a28535d7c,67a6afa302c51de284237888d32ee7a4afcb113ee3020291a9affbe528d0f421,5d28f493d56b614af848f878bf21b2e9dae970aefdad9d04a607d3ef127e340d
"0","319","0","0","32205","10074","32203","32201","7","8","3","32202","322","32204","38","0"
"0","320","0","0","0","11015","0","32301","101","2","3","0","323","0","39","0"
"0","321","0","0","32405","10072","32403","32401","7","5","3","32402","324","32404","39","0"
"0","322","0","0","32505","10045","32503","32501","4","8","3","32502","325","32504","39","0"
"0","323","325","0","32605","10056","32603","32601","5","5","3","32602","326","32604","40","324"
"0","0","0","0","0","11002","0","32701","100","2","4","0","327","0","1","0"
"0","0","0","0","32805","10023","32803","32801","2","5","4","32802","328","32804","1","0"
"0","0","0","0","0","11015","0","32901","101","8","4","0","329","0","1","0"
"0","327","0","0","33005","10041","33003","33001","4","2","4","33002","330","33004","2","0"
"0","328","0","0","33105","10024","33103","33101","2","5","4","33102","331","33104","2","0"
"0","329","0","0","0","11012","0","33201","101","8","4","0","332","0","2","0"
"0","330","0","0","33305","10063","33303","33301","6","2","4","33302","333","33304","3","0"
"0","331","0","0","33405","10064","33403","33401","6","5","4","33402","334","33404","3","0"
"0","332","0","0","33505","10075","33503","33501","7","8","4","33502","335","33504","3","0"
"0","333","0","0","33605","10044","33603","33601","4","2","4","33602","336","33604","4","0"
"0","334","0","0","33705","10021","33703","33701","2","5","4","33702","337","33704","4","0"
"0","335","0","0","0","11003","0","33801","100","8","4","0","338","0","4","0"
"0","336","338","0","33905","10016","33903","33901","1","5","4","33902","339","33904","5","337"
"0","339","0","0","34005","10023","34003","34001","2","2","4","34002","340","34004","6","0"
"0","339","0","0","34105","10042","34103","34101","4","5","4","34102","341","34104","6","0"
"0","339","0","0","34205","10045","34203","34201","4","8","4","34202","342","34204","6","0"
"0","340","0","0","0","11014","0","34301","101","2","4","0","343","0","7","0"
"0","341","0","0","34405","10071","34403","34401","7","5","4","34402","344","34404","7","0"
"0","342","0","0","0","11005","0","34501","100","8","4","0","345","0","7","0"
"0","343","0","0","34605","10042","34603","34601","4","2","4","34602","346","34604","8","0"
"0","344","0","0","0","11013","0","34701","101","5","4","0","347","0","8","0"
"0","345","0","0","34805","10074","34803","34801","7","8","4","34802","348","34804","8","0"
"0","346","0","0","34905","10022","34903","34901","2","2","4","34902","349","34904","9","0"
"0","347","0","0","35005","10024","35003","35001","2","5","4","35002","350","35004","9","0"
"0","348","0","0","35105","10061","35103","35101","6","8","4","35102","351","35104","9","0"
"0","349","351","0","35205","10056","35203","35201","5","5","4","35202","352","35204","10","350"
"0","352","0","0","35305","10025","35303","35301","2","2","4","35302","353","35304","11","0"
"0","352","0","0","0","11011","0","35401","101","5","4","0","354","0","11","0"
"0","352","0","0","35505","10064","35503","35501","6","8","4","35502","355","35504","11","0"
"0","353","0","0","35605","10042","35603","35601","4","2","4","35602","356","35604","12","0"
"0","354","0","0","35705","10041","35703","35701","4","5","4","35702","357","35704","12","0"
"0","355","0","0","35805","10045","35803","35801","4","8","4","35802","358","35804","12","0"
"0","356","0","0","35905","10043","35903","35901","4","2","4","35902","359","35904","13","0"
"0","357","0","0","36005","10073","36003","36001","7","5","4","36002","360","36004","13","0"
"0","358","0","0","36105","10065","36103","36101","6","8","4","36102","361","36104","13","0"
"0","359","0","0","0","11014","0","36201","101","2","4","0","362","0","14","0"
"0","360","0","0","36305","10022","36303","36301","2","5","4","36302","363","36304","14","0"
"0","361","0","0","36405","10072","36403","36401","7","8","4","36402","364","36404","14","0"
"0","362","364","0","36505","10016","36503","36501","1","5","4","36502","365","36504","15","363"
"0","365","0","0","36605","10071","36603","36601","7","2","4","36602","366","36604","16","0"
"0","365","0","0","0","11013","0","36701","101","5","4","0","367","0","16","0"
"0","365","0","0","36805","10025","36803","36801","2","8","4","36802","368","36804","16","0"
"0","366","0","0","0","11004","0","36901","100","2","4","0","369","0","17","0"
"0","367","0","0","0","11012","0","37001","101","5","4","0","370","0","17","0"
"0","368","0","0","37105","10044","37103","37101","4","8","4","37102","371","37104","17","0"
"0","369","0","0","0","11015","0","37201","101","2","4","0","372","0","18","0"
"0","370","0","0","37305","10061","37303","37301","6","5","4","37302","373","37304","18","0"
"0","371","0","0","37405","10041","37403","37401","4","8","4","37402","374","37404","18","0"
"0","372","0","0","37505","10062","37503","37501","6","2","4","37502","375","37504","19","0"
"0","373","0","0","0","11002","0","37601","100","5","4","0","376","0","19","0"
"0","374","0","0","37705","10024","37703","37701","2","8","4","37702","377","37704","19","0"
"0","375","377","0","37805","10056","37803","37801","5","5","4","37802","378","37804","20","376"
"0","378","0","0","37905","10072","37903","37901","7","2","4","37902","379","37904","21","0"
"0","378","0","0","0","11001","0","38001","100","5","4","0","380","0","21","0"
"0","378","0","0","0","11005","0","38101","100","8","4","0","381","0","21","0"
"0","379","0","0","0","11003","0","38201","100","2","4","0","382","0","22","0"
"0","380","0","0","38305","10062","38303","38301","6","5","4","38302","383","38304","22","0"
"0","381","0","0","38405","10043","38403","38401","4","8","4","38402","384","38404","22","0"
"0","382","0","0","0","11004","0","38501","100","2","4","0","385","0","23","0"
"0","383","0","0","38605","10021","38603","38601","2","5","4","38602","386","38604","23","0"
"0","384","0","0","38705","10022","38703","38701","2","8","4","38702","387","38704","23","0"
"0","385","0","0","38805","10065","38803","38801","6","2","4","38802","388","38804","24","0"
"0","386","0","0","38905","10074","38903","38901","7","5","4","38902","389","38904","24","0"
"0","387","0","0","39005","10063","39003","39001","6","8","4","39002","390","39004","24","0"
"0","388","390","0","39105","10036","39103","39101","3","5","4","39102","391","39104","25","389"
"0","391","0","0","0","11011","0","39201","101","2","4","0","392","0","26","0"
"0","391","0","0","39305","10075","39303","39301","7","5","4","39302","393","39304","26","0"
"0","391","0","0","39405","10044","39403","39401","4","8","4","39402","394","39404","26","0"
"0","392","0","0","39505","10073","39503","39501","7","2","4","39502","395","39504","27","0"
"0","393","0","0","39605","10042","39603","39601","4","5","4","39602","396","39604","27","0"
"0","394","0","0","39705","10062","39703","39701","6","8","4","39702","397","39704","27","0"
"0","395","0","0","0","11005","0","39801","100","2","4","0","398","0","28","0"
"0","396","0","0","0","11011","0","39901","101","5","4","0","399","0","28","0"
"0","397","0","0","40005","10063","40003","40001","6","8","4","40002","400","40004","28","0"
"0","398","0","0","0","11001","0","40101","100","2","4","0","401","0","29","0"
"0","399","0","0","0","11004","0","40201","100","5","4","0","402","0","29","0"
"0","400","0","0","0","11003","0","40301","100","8","4","0","403","0","29","0"
"0","401","403","0","40405","10016","40403","40401","1","5","4","40402","404","40404","30","402"
"0","404","0","0","40505","10041","40503","40501","4","2","4","40502","405","40504","31","0"
"0","404","0","0","40605","10025","40603","40601","2","5","4","40602","406","40604","31","0"
"0","404","0","0","40705","10064","40703","40701","6","8","4","40702","407","40704","31","0"
"0","405","0","0","40805","10023","40803","40801","2","2","4","40802","408","40804","32","0"
"0","406","0","0","40905","10021","40903","40901","2","5","4","40902","409","40904","32","0"
"0","407","0","0","41005","10065","41003","41001","6","8","4","41002","410","41004","32","0"
"0","408","0","0","41105","10022","41103","41101","2","2","4","41102","411","41104","33","0"
"0","409","0","0","41205","10024","41203","41201","2","5","4","41202","412","41204","33","0"
"0","410","0","0","0","11013","0","41301","101","8","4","0","413","0","33","0"
"0","411","0","0","0","11012","0","41401","101","2","4","0","414","0","34","0"
"0","412","0","0","41505","10075","41503","41501","7","5","4","41502","415","41504","34","0"
"0","413","0","0","41605","10044","41603","41601","4","8","4","41602","416","41604","34","0"
"0","414","416","0","41705","10036","41703","41701","3","5","4","41702","417","41704","35","415"
"0","417","0","0","0","11014","0","41801","101","2","4","0","418","0","36","0"
"0","417","0","0","41905","10073","41903","41901","7","5","4","41902","419","41904","36","0"
"0","417","0","0","42005","10025","42003","42001","2","8","4","42002","420","42004","36","0"
"0","418","0","0","42105","10071","42103","42101","7","2","4","42102","421","42104","37","0"
"0","419","0","0","0","11015","0","42201","101","5","4","0","422","0","37","0"
"0","420","0","0","0","11001","0","42301","100","8","4","0","423","0","37","0"
"0","421","0","0","42405","10043","42403","42401","4","2","4","42402","424","42404","38","0"
"0","422","0","0","42505","10074","42503","42501","7","5","4","42502","425","42504","38","0"
"0","423","0","0","42605","10061","42603","42601","6","8","4","42602","426","42604","38","0"
"0","424","0","0","0","11002","0","42701","100","2","4","0","427","0","39","0"
"0","425","0","0","42805","10072","42803","42801","7","5","4","42802","428","42804","39","0"
"0","426","0","0","42905","10045","42903","42901","4","8","4","42902","429","42904","39","0"
"0","427","429","0","43005","10016","43003","43001","1","5","4","43002","430","43004","40","428"
"0","0","0","0","43105","10061","43103","43101","6","2","5","43102","431","43104","1","0"
"0","0","0","0","0","11005","0","43201","100","5","5","0","432","0","1","0"
"0","0","0","0","43305","10043","43303","43301","4","8","5","43302","433","43304","1","0"
"0","431","0","0","43405","10072","43403","43401","7","2","5","43402","434","43404","2","0"
"0","432","0","0","43505","10074","43503","43501","7","5","5","43502","435","43504","2","0"
"0","433","0","0","43605","10021","43603","43601","2","8","5","43602","436","43604","2","0"
"0","434","0","0","43705","10025","43703","43701","2","2","5","43702","437","43704","3","0"
"0","435","0","0","43805","10042","43803","43801","4","5","5","43802","438","43804","3","0"
"0","436","0","0","0","11011","0","43901","101","8","5","0","439","0","3","0"
"0","437","0","0","0","11013","0","44001","101","2","5","0","440","0","4","0"
"0","438","0","0","44105","10045","44103","44101","4","5","5","44102","441","44104","4","0"
"0","439","0","0","44205","10024","44203","44201","2","8","5","44202","442","44204","4","0"
"0","440","442","0","44305","10036","44303","44301","3","5","5","44302","443","44304","5","441"
"0","443","0","0","44405","10022","44403","44401","2","2","5","44402","444","44404","6","0"
"0","443","0","0","44505","10041","44503","44501","4","5","5","44502","445","44504","6","0"
"0","443","0","0","44605","10023","44603","44601","2","8","5","44602","446","44604","6","0"
"0","444","0","0","0","11004","0","44701","100","2","5","0","447","0","7","0"
"0","445","0","0","44805","10065","44803","44801","6","5","5","44802","448","44804","7","0"
"0","446","0","0","0","11014","0","44901","101","8","5","0","449","0","7","0"
"0","447","0","0","45005","10021","45003","45001","2","2","5","45002","450","45004","8","0"
"0","448","0","0","45105","10062","45103","45101","6","5","5","45102","451","45104","8","0"
"0","449","0","0","0","11003","0","45201","100","8","5","0","452","0","8","0"
"0","450","0","0","45305","10044","45303","45301","4","2","5","45302","453","45304","9","0"
"0","451","0","0","45405","10063","45403","45401","6","5","5","45402","454","45404","9","0"
"0","452","0","0","0","11005","0","45501","100","8","5","0","455","0","9","0"
"0","453","455","0","45605","10056","45603","45601","5","5","5","45602","456","45604","10","454"
"0","456","0","0","45705","10064","45703","45701","6","2","5","45702","457","45704","11","0"
"0","456","0","0","45805","10022","45803","45801","2","5","5","45802","458","45804","11","0"
"0","456","0","0","0","11015","0","45901","101","8","5","0","459","0","11","0"
"0","457","0","0","46005","10075","46003","46001","7","2","5","46002","460","46004","12","0"
"0","458","0","0","46105","10071","46103","46101","7","5","5","46102","461","46104","12","0"
"0","459","0","0","0","11002","0","46201","100","8","5","0","462","0","12","0"
"0","460","0","0","46305","10043","46303","46301","4","2","5","46302","463","46304","13","0"
"0","461","0","0","0","11015","0","46401","101","5","5","0","464","0","13","0"
"0","462","0","0","0","11001","0","46501","100","8","5","0","465","0","13","0"
"0","463","0","0","0","11014","0","46601","101","2","5","0","466","0","14","0"
"0","464","0","0","46705","10022","46703","46701","2","5","5","46702","467","46704","14","0"
"0","465","0","0","0","11013","0","46801","101","8","5","0","468","0","14","0"
"0","466","468","0","46905","10016","46903","46901","1","5","5","46902","469","46904","15","467"
"0","469","0","0","47005","10041","47003","47001","4","2","5","47002","470","47004","16","0"
"0","469","0","0","47105","10072","47103","47101","7","5","5","47102","471","47104","16","0"
"0","469","0","0","47205","10025","47203","47201","2","8","5","47202","472","47204","16","0"
"0","470","0","0","47305","10024","47303","47301","2","2","5","47302","473","47304","17","0"
"0","471","0","0","47405","10073","47403","47401","7","5","5","47402","474","47404","17","0"
"0","472","0","0","47505","10062","47503","47501","6","8","5","47502","475","47504","17","0"
"0","473","0","0","47605","10063","47603","47601","6","2","5","47602","476","47604","18","0"
"0","474","0","0","47705","10044","47703","47701","4","5","5","47702","477","47704","18","0"
"0","475","0","0","47805","10061","47803","47801","6","8","5","47802","478","47804","18","0"
"0","476","0","0","0","11003","0","47901","100","2","5","0","479","0","19","0"
"0","477","0","0","48005","10065","48003","48001","6","5","5","48002","480","48004","19","0"
"0","478","0","0","48105","10042","48103","48101","4","8","5","48102","481","48104","19","0"
"0","479","481","0","48205","10016","48203","48201","1","5","5","48202","482","48204","20","480"
"0","482","0","0","48305","10063","48303","48301","6","2","5","48302","483","48304","21","0"
"0","482","0","0","0","11002","0","48401","100","5","5","0","484","0","21","0"
"0","482","0","0","48505","10045","48503","48501","4","8","5","48502","485","48504","21","0"
"0","483","0","0","0","11011","0","48601","101","2","5","0","486","0","22","0"
"0","484","0","0","48705","10074","48703","48701","7","5","5","48702","487","48704","22","0"
"0","485","0","0","48805","10075","48803","48801","7","8","5","48802","488","48804","22","0"
"0","486","0","0","48905","10044","48903","48901","4","2","5","48902","489","48904","23","0"
"0","487","0","0","49005","10023","49003","49001","2","5","5","49002","490","49004","23","0"
"0","488","0","0","49105","10064","49103","49101","6","8","5","49102","491","49104","23","0"
"0","489","0","0","49205","10021","49203","49201","2","2","5","49202","492","49204","24","0"
"0","490","0","0","49305","10022","49303","49301","2","5","5","49302","493","49304","24","0"
"0","491","0","0","0","11012","0","49401","101","8","5","0","494","0","24","0"
"0","492","494","0","49505","10056","49503","49501","5","5","5","49502","495","49504","25","493"
"0","495","0","0","49605","10025","49603","49601","2","2","5","49602","496","49604","26","0"
"0","495","0","0","0","11001","0","49701","100","5","5","0","497","0","26","0"
"0","495","0","0","0","11003","0","49801","100","8","5","0","498","0","26","0"
"0","496","0","0","49905","10024","49903","49901","2","2","5","49902","499","49904","27","0"
"0","497","0","0","50005","10023","50003","50001","2","5","5","50002","500","50004","27","0"
"0","498","0","0","50105","10072","50103","50101","7","8","5","50102","501","50104","27","0"
"0","499","0","0","0","11014","0","50201","101","2","5","0","502","0","28","0"
"0","500","0","0","50305","10065","50303","50301","6","5","5","50302","503","50304","28","0"
"0","501","0","0","50405","10042","50403","50401","4","8","5","50402","504","50404","28","0"
"0","502","0","0","50505","10043","50503","50501","4","2","5","50502","505","50504","29","0"
"0","503","0","0","0","11004","0","50601","100","5","5","0","506","0","29","0"
"0","504","0","0","50705","10071","50703","50701","7","8","5","50702","507","50704","29","0"
"0","505","507","0","50805","10016","50803","50801","1","5","5","50802","508","50804","30","506"
"0","508","0","0","0","11014","0","50901","101","2","5","0","509","0","31","0"
"0","508","0","0","51005","10062","51003","51001","6","5","5","51002","510","51004","31","0"
"0","508","0","0","51105","10041","51103","51101","4","8","5","51102","511","51104","31","0"
"0","509","0","0","0","11013","0","51201","101","2","5","0","512","0","32","0"
"0","510","0","0","51305","10074","51303","51301","7","5","5","51302","513","51304","32","0"
"0","511","0","0","51405","10061","51403","51401","6","8","5","51402","514","51404","32","0"
"0","512","0","0","51505","10045","51503","51501","4","2","5","51502","515","51504","33","0"
"0","513","0","0","51605","10024","51603","51601","2","5","5","51602","516","51604","33","0"
"0","514","0","0","51705","10063","51703","51701","6","8","5","51702","517","51704","33","0"
"0","515","0","0","0","11005","0","51801","100","2","5","0","518","0","34","0"
"0","516","0","0","0","11012","0","51901","101","5","5","0","519","0","34","0"
"0","517","0","0","0","11011","0","52001","101","8","5","0","520","0","34","0"
"0","518","520","0","52105","10036","52103","52101","3","5","5","52102","521","52104","35","519"
"0","521","0","0","0","11013","0","52201","101","2","5","0","522","0","36","0"
"0","521","0","0","52305","10041","52303","52301","4","5","5","52302","523","52304","36","0"
"0","521","0","0","0","11015","0","52401","101","8","5","0","524","0","36","0"
"0","522","0","0","52505","10073","52503","52501","7","2","5","52502","525","52504","37","0"
"0","523","0","0","52605","10025","52603","52601","2","5","5","52602","526","52604","37","0"
"0","524","0","0","52705","10072","52703","52701","7","8","5","52702","527","52704","37","0"
"0","525","0","0","0","11001","0","52801","100","2","5","0","528","0","38","0"
"0","526","0","0","52905","10064","52903","52901","6","5","5","52902","529","52904","38","0"
"0","527","0","0","53005","10075","53003","53001","7","8","5","53002","530","53004","38","0"
"0","528","0","0","53105","10022","53103","53101","2","2","5","53102","531","53104","39","0"
"0","529","0","0","0","11004","0","53201","100","5","5","0","532","0","39","0"
"0","530","0","0","53305","10023","53303","53301","2","8","5","53302","533","53304","39","0"
"0","531","533","0","53405","10056","53403","53401","5","5","5","53402","534","53404","40","532"
"0","0","0","0","0","11004","0","53501","100","2","6","0","535","0","1","0"
"0","0","0","0","0","11015","0","53601","101","5","6","0","536","0","1","0"
"0","0","0","0","0","11013","0","53701","101","8","6","0","537","0","1","0"
"0","535","0","0","0","11014","0","53801","101","2","6","0","538","0","2","0"
"0","536","0","0","0","11011","0","53901","101","5","6","0","539","0","2","0"
"0","537","0","0","0","11002","0","54001","100","8","6","0","540","0","2","0"
"0","538","0","0","54105","10041","54103","54101","4","2","6","54102","541","54104","3","0"
"0","539","0","0","54205","10063","54203","54201","6","5","6","54202","542","54204","3","0"
"0","540","0","0","54305","10072","54303","54301","7","8","6","54302","543","54304","3","0"
"0","541","0","0","54405","10065","54403","54401","6","2","6","54402","544","54404","4","0"
"0","542","0","0","0","11001","0","54501","100","5","6","0","545","0","4","0"
"0","543","0","0","0","11012","0","54601","101","8","6","0","546","0","4","0"
"0","544","546","0","54705","10016","54703","54701","1","5","6","54702","547","54704","5","545"
"0","547","0","0","0","11005","0","54801","100","2","6","0","548","0","6","0"
"0","547","0","0","54905","10071","54903","54901","7","5","6","54902","549","54904","6","0"
"0","547","0","0","55005","10073","55003","55001","7","8","6","55002","550","55004","6","0"
"0","548","0","0","55105","10064","55103","55101","6","2","6","55102","551","55104","7","0"
"0","549","0","0","55205","10044","55203","55201","4","5","6","55202","552","55204","7","0"
"0","550","0","0","55305","10021","55303","55301","2","8","6","55302","553","55304","7","0"
"0","551","0","0","55405","10075","55403","55401","7","2","6","55402","554","55404","8","0"
"0","552","0","0","55505","10042","55503","55501","4","5","6","55502","555","55504","8","0"
"0","553","0","0","55605","10043","55603","55601","4","8","6","55602","556","55604","8","0"
"0","554","0","0","55705","10025","55703","55701","2","2","6","55702","557","55704","9","0"
"0","555","0","0","0","11004","0","55801","100","5","6","0","558","0","9","0"
"0","556","0","0","0","11012","0","55901","101","8","6","0","559","0","9","0"
"0","557","559","0","56005","10036","56003","56001","3","5","6","56002","560","56004","10","558"
"0","560","0","0","0","11011","0","56101","101","2","6","0","561","0","11","0"
"0","560","0","0","0","11003","0","56201","100","5","6","0","562","0","11","0"
"0","560","0","0","56305","10072","56303","56301","7","8","6","56302","563","56304","11","0"
"0","561","0","0","56405","10045","56403","56401","4","2","6","56402","564","56404","12","0"
"0","562","0","0","56505","10022","56503","56501","2","5","6","56502","565","56504","12","0"
"0","563","0","0","56605","10044","56603","56601","4","8","6","56602","566","56604","12","0"
"0","564","0","0","56705","10061","56703","56701","6","2","6","56702","567","56704","13","0"
"0","565","0","0","0","11002","0","56801","100","5","6","0","568","0","13","0"
"0","566","0","0","56905","10023","56903","56901","2","8","6","56902","569","56904","13","0"
"0","567","0","0","57005","10065","57003","57001","6","2","6","57002","570","57004","14","0"
"0","568","0","0","57105","10041","57103","57101","4","5","6","57102","571","57104","14","0"
"0","569","0","0","57205","10074","57203","57201","7","8","6","57202","572","57204","14","0"
"0","570","572","0","57305","10016","57303","57301","1","5","6","57302","573","57304","15","571"
"0","573","0","0","0","11005","0","57401","100","2","6","0","574","0","16","0"
"0","573","0","0","57505","10042","57503","57501","4","5","6","57502","575","57504","16","0"
"0","573","0","0","0","11001","0","57601","100","8","6","0","576","0","16","0"
"0","574","0","0","57705","10061","57703","57701","6","2","6","57702","577","57704","17","0"
"0","575","0","0","57805","10024","57803","57801","2","5","6","57802","578","57804","17","0"
"0","576","0","0","57905","10025","57903","57901","2","8","6","57902","579","57904","17","0"
"0","577","0","0","0","11013","0","58001","101","2","6","0","580","0","18","0"
"0","578","0","0","0","11014","0","58101","101","5","6","0","581","0","18","0"
"0","579","0","0","0","11012","0","58201","101","8","6","0","582","0","18","0"
"0","580","0","0","0","11015","0","58301","101","2","6","0","583","0","19","0"
"0","581","0","0","58405","10063","58403","58401","6","5","6","58402","584","58404","19","0"
"0","582","0","0","0","11011","0","58501","101","8","6","0","585","0","19","0"
"0","583","585","0","58605","10036","58603","58601","3","5","6","58602","586","58604","20","584"
"0","586","0","0","0","11012","0","58701","101","2","6","0","587","0","21","0"
"0","586","0","0","58805","10071","58803","58801","7","5","6","58802","588","58804","21","0"
"0","586","0","0","58905","10075","58903","58901","7","8","6","58902","589","58904","21","0"
"0","587","0","0","59005","10044","59003","59001","4","2","6","59002","590","59004","22","0"
"0","588","0","0","59105","10022","59103","59101","2","5","6","59102","591","59104","22","0"
"0","589","0","0","59205","10045","59203","59201","4","8","6","59202","592","59204","22","0"
"0","590","0","0","0","11003","0","59301","100","2","6","0","593","0","23","0"
"0","591","0","0","59405","10021","59403","59401","2","5","6","59402","594","59404","23","0"
"0","592","0","0","59505","10074","59503","59501","7","8","6","59502","595","59504","23","0"
"0","593","0","0","59605","10062","59603","59601","6","2","6","59602","596","59604","24","0"
"0","594","0","0","59705","10073","59703","59701","7","5","6","59702","597","59704","24","0"
"0","595","0","0","59805","10065","59803","59801","6","8","6","59802","598","59804","24","0"
"0","596","598","0","59905","10016","59903","59901","1","5","6","59902","599","59904","25","597"
"0","599","0","0","60005","10041","60003","60001","4","2","6","60002","600","60004","26","0"
"0","599","0","0","60105","10043","60103","60101","4","5","6","60102","601","60104","26","0"
"0","599","0","0","60205","10064","60203","60201","6","8","6","60202","602","60204","26","0"
"0","600","0","0","60305","10023","60303","60301","2","2","6","60302","603","60304","27","0"
"0","601","0","0","60405","10021","60403","60401","2","5","6","60402","604","60404","27","0"
"0","602","0","0","0","11015","0","60501","101","8","6","0","605","0","27","0"
"0","603","0","0","0","11002","0","60601","100","2","6","0","606","0","28","0"
"0","604","0","0","0","11004","0","60701","100","5","6","0","607","0","28","0"
"0","605","0","0","60805","10071","60803","60801","7","8","6","60802","608","60804","28","0"
"0","606","0","0","60905","10073","60903","60901","7","2","6","60902","609","60904","29","0"
"0","607","0","0","61005","10042","61003","61001","4","5","6","61002","610","61004","29","0"
"0","608","0","0","61105","10045","61103","61101","4","8","6","61102","611","61104","29","0"
"0","609","611","0","61205","10056","61203","61201","5","5","6","61202","612","61204","30","610"
"0","612","0","0","61305","10024","61303","61301","2","2","6","61302","613","61304","31","0"
"0","612","0","0","61405","10062","61403","61401","6","5","6","61402","614","61404","31","0"
"0","612","0","0","61505","10025","61503","61501","2","8","6","61502","615","61504","31","0"
"0","613","0","0","61605","10043","61603","61601","4","2","6","61602","616","61604","32","0"
"0","614","0","0","61705","10064","61703","61701","6","5","6","61702","617","61704","32","0"
"0","615","0","0","61805","10022","61803","61801","2","8","6","61802","618","61804","32","0"
"0","616","0","0","0","11001","0","61901","100","2","6","0","619","0","33","0"
"0","617","0","0","62005","10075","62003","62001","7","5","6","62002","620","62004","33","0"
"0","618","0","0","0","11003","0","62101","100","8","6","0","621","0","33","0"
"0","619","0","0","62205","10074","62203","62201","7","2","6","62202","622","62204","34","0"
"0","620","0","0","62305","10023","62303","62301","2","5","6","62302","623","62304","34","0"
"0","621","0","0","62405","10061","62403","62401","6","8","6","62402","624","62404","34","0"
"0","622","624","0","62505","10036","62503","62501","3","5","6","62502","625","62504","35","623"
"0","625","0","0","62605","10044","62603","62601","4","2","6","62602","626","62604","36","0"
"0","625","0","0","62705","10071","62703","62701","7","5","6","62702","627","62704","36","0"
"0","625","0","0","0","11002","0","62801","100","8","6","0","628","0","36","0"
"0","626","0","0","0","11005","0","62901","100","2","6","0","629","0","37","0"
"0","627","0","0","63005","10042","63003","63001","4","5","6","63002","630","63004","37","0"
"0","628","0","0","0","11014","0","63101","101","8","6","0","631","0","37","0"
"0","629","0","0","63205","10021","63203","63201","2","2","6","63202","632","63204","38","0"
"0","630","0","0","63305","10073","63303","63301","7","5","6","63302","633","63304","38","0"
"0","631","0","0","63405","10045","63403","63401","4","8","6","63402","634","63404","38","0"
"0","632","0","0","63505","10024","63503","63501","2","2","6","63502","635","63504","39","0"
"0","633","0","0","63605","10062","63603","63601","6","5","6","63602","636","63604","39","0"
"0","634","0","0","63705","10043","63703","63701","4","8","6","63702","637","63704","39","0"
"0","635","637","0","63805","10056","63803","63801","5","5","6","63802","638","63804","40","636"
