6400313a195bdc309ee482a2eef7669f66ace23219359952b3ecbb00267ff05a,7f73182533da179f95f76db9517e8350e8d31474548f55b2fd07a0ff7b9d0d23,1c51cc747f35d23ac3b056f688ecc9a057a02e4cb60f113b401138ae6b6e86fe,4f713657241eb44874601ac842e2785dd1b558d4296f8a41b4e7b71dea24e3fe,fd0b16a71c4de722af546bcddec2dbb0f76b347c8acfdeee58f738f848121ef7,714e5e3659bff0f0dc4d083ac298eebf4836c09655096123de47cec0db648bf8,1eccd0d5e61d4f0b51f2754a00131ded608472f39f454f4b0aeb2a9db8005d02,0145e11e12164a9af2400ed5fe3c5fd63eb1fb201334b5b5eff2ff43a4c34930,6deebc94776d55d03c0a2e59a6410282304f143b59fde999a9c6b48aa9e57819,d2c2b121b9088bdf6461ff5971b17c6e5b75fbd71e3cc95a155c4ce6a876e1d1,c31518bfc984a31093d731efbc3f6c704f1f0e2b6b55a9da287f42686fd8b623,c3208cdf33650cf9213e1c951e1a5e999e5662fc970aecbe4c1f1a84ec97e42c,cdce7dfe70510e3cc85458de2b7333896fed2bf10e5fc35da6e6243563b00992,5e57a628b7907b48d40e67119392b06b181368a3937e5ae7e5f8c56d6f39f0e0,abbc7b07023b5683278ffe4adac98166bfcadd5a5fd62fdd7fa8bd5a5d11c2cd,261e4a85d3a89a0aca13d9d20b9c4414c7ae0532bfd14d7150350bf968ec2a04,61f4049de02df5721f741b4a2fbc2d5cc8a26784063253bb78318f5b622a9c95,5c316c364c4bf30926ed79b4b457b752618bd12945f9ab1920ed466e80868851,9efa43d94f3e284a6ece43d4d20d3d1c0615fd63d78e0cf1f4834cefd46139b0
"0","5","1942","8","0","102101","0","4","59","47900","1135","37","16","198","26712","20","36","425","1844"
"0","5","2036","8","0","102101","0","4","59","52135","1135","38","16","198","28809","20","36","447","1938"
"0","5","2130","8","0","102101","0","4","59","56700","1135","39","16","198","30966","20","36","469","2032"
"0","0","0","0","0","102201","0","0","0","55","50","2","0","0","0","26","0","0","3"
"0","0","0","0","0","102201","0","0","0","150","100","3","0","0","0","94","0","0","7"
"0","0","2","0","0","102201","0","0","10","270","100","4","0","0","0","214","0","0","14"
"0","0","2","0","0","102201","0","0","10","360","100","5","0","25","0","415","0","0","25"
"0","0","4","0","0","102201","0","0","10","710","100","6","0","75","0","644","0","0","38"
"0","0","8","0","0","102201","0","0","15","1305","100","7","0","110","0","904","0","0","52"
"0","0","10","1","0","102201","0","0","45","1585","100","8","4","110","0","1252","0","0","68"
"16","0","10","2","0","102201","0","0","60","1725","100","9","9","145","0","1676","0","0","75"
"40","0","11","4","0","102201","0","0","60","1995","520","10","14","160","0","2111","0","0","87"
"85","0","11","5","0","102201","0","5","60","2155","740","11","14","176","0","2623","0","0","92"
"130","0","16","6","0","102201","0","11","60","2275","840","12","17","212","0","3119","0","0","99"
"192","0","21","6","0","102201","0","17","60","2415","840","13","19","232","0","3652","0","0","106"
"268","0","25","6","0","102201","0","17","60","2555","960","14","21","262","0","4232","0","0","113"
"338","0","33","6","0","102201","0","17","60","2585","1080","15","25","272","0","4837","0","0","122"
"413","0","38","6","0","102201","0","17","60","2615","1080","16","25","302","0","5510","0","0","130"
"485","0","42","6","0","102201","0","17","60","2615","1080","17","25","332","0","6238","0","0","139"
"574","0","48","6","0","102201","0","17","60","2615","1080","18","25","362","0","7022","0","0","148"
"707","0","53","6","0","102201","0","17","60","2615","1080","19","25","362","0","7910","0","0","155"
"864","0","63","6","0","102201","0","17","60","2615","1080","20","25","362","0","8831","0","0","169"
"1066","0","69","6","0","102201","0","17","60","2615","1180","21","25","362","0","9850","0","0","177"
"1284","0","74","6","0","102201","0","17","60","2615","1280","22","25","362","0","11047","0","0","184"
"1468","0","80","6","0","102201","0","17","60","2615","1280","23","25","362","0","12370","0","0","200"
"1611","0","86","6","0","102201","0","17","60","2615","1280","24","25","362","0","13845","0","0","217"
"1720","0","92","6","0","102201","0","17","60","2615","1280","25","25","362","0","15555","0","0","225"
"1792","0","98","6","0","102201","0","17","60","3075","1280","26","25","362","0","17395","0","0","234"
"1837","0","104","6","0","102201","0","17","60","3075","1280","27","25","362","0","19430","0","0","242"
"1869","0","109","6","0","102201","0","17","60","3075","1280","28","25","362","0","21628","0","0","247"
"1902","0","113","6","0","102201","0","17","60","3535","1280","29","25","362","0","23950","0","0","251"
"1936","0","117","6","0","102201","0","17","60","3535","1280","30","25","362","0","26471","0","0","255"
"1970","0","121","6","0","102201","0","17","60","3995","1280","31","25","362","0","29050","0","0","259"
"2004","0","125","6","0","102201","0","17","60","3995","1280","32","25","362","0","31792","0","0","263"
"2037","0","129","6","0","102201","0","17","60","4495","1280","33","25","362","0","34625","0","0","267"
"2069","0","133","6","0","102201","0","17","60","4995","1280","34","25","362","0","37607","0","0","271"
"2101","0","137","6","0","102201","0","17","60","4995","1280","35","25","362","0","40794","0","0","275"
"2133","0","141","6","0","102201","0","17","60","4995","1280","36","25","362","0","44093","0","0","279"
"2165","0","146","6","0","102201","0","17","60","5495","1280","37","25","362","0","47437","0","0","284"
"2197","0","151","6","0","102201","0","17","60","5995","1280","38","25","362","0","50885","0","0","289"
"2229","0","155","6","0","102201","0","17","60","5995","1280","39","25","362","0","54500","0","0","293"
"0","0","3","0","0","102301","0","0","0","65","75","2","0","0","23","0","0","0","0"
"0","0","7","0","0","102301","0","0","0","250","125","3","0","0","79","0","0","0","1"
"0","0","11","0","0","102301","0","0","0","535","155","4","0","5","204","0","0","0","2"
"0","0","19","0","0","102301","0","0","10","960","155","5","0","25","360","0","0","0","7"
"0","0","30","0","0","102301","0","0","10","1575","245","6","0","25","609","0","0","0","9"
"0","0","42","0","0","102301","0","0","10","2245","715","7","0","25","890","0","0","0","11"
"0","0","56","0","0","102301","0","0","10","2765","715","8","0","25","1235","0","0","0","19"
"0","0","69","4","0","102301","0","0","10","3250","715","9","5","50","1609","0","0","10","25"
"0","0","78","7","0","102301","0","0","20","3500","715","10","10","75","2054","0","0","40","33"
"0","1","89","9","0","102301","0","0","50","3850","715","11","10","75","2437","0","5","70","48"
"0","22","98","11","0","102301","0","0","50","4080","715","12","13","75","2893","0","9","108","54"
"0","32","112","11","0","102301","0","0","50","4370","715","13","19","100","3353","0","9","163","64"
"0","32","125","11","0","102301","0","0","50","4590","815","14","19","125","3895","0","9","224","75"
"0","32","138","11","0","102301","0","0","50","4670","915","15","19","137","4484","0","9","288","87"
"0","35","153","11","0","102301","0","0","50","4750","915","16","19","149","5055","0","9","345","108"
"0","38","169","11","0","102301","0","0","50","5080","1065","17","19","149","5640","0","9","423","127"
"0","38","185","11","0","102301","0","0","50","5450","1215","18","19","149","6286","0","9","510","149"
"0","38","206","11","0","102301","0","0","50","5665","1215","19","19","149","7011","0","9","588","178"
"0","38","229","11","0","102301","0","0","50","5860","1215","20","19","158","7811","0","9","669","208"
"0","38","251","11","0","102301","0","0","50","6050","1215","21","19","167","8677","0","9","754","245"
"0","38","273","11","0","102301","0","0","50","6395","1215","22","19","167","9759","0","9","846","272"
"0","38","299","11","0","102301","0","0","50","6980","1215","23","19","167","11001","0","9","930","292"
"0","38","322","11","0","102301","0","0","50","7700","1215","24","19","167","12361","0","9","984","314"
"0","38","336","11","0","102301","0","0","50","8160","1215","25","19","167","13980","0","9","1017","333"
"0","38","342","11","0","102301","0","0","50","8855","1215","26","19","167","15812","0","9","1041","342"
"0","38","347","11","0","102301","0","0","50","9900","1215","27","19","167","17733","0","9","1059","349"
"0","38","352","11","0","102301","0","0","50","10945","1215","28","19","167","19781","0","9","1080","356"
"0","38","367","11","0","102301","0","0","50","11930","1215","29","19","167","21908","0","9","1105","371"
"0","38","397","11","0","102301","0","0","50","12650","1215","30","19","167","24060","0","9","1131","401"
"0","38","417","11","0","102301","0","0","50","13430","1215","31","19","167","26414","0","9","1157","421"
"0","38","422","11","0","102301","0","0","50","14575","1215","32","19","167","28987","0","9","1183","426"
"0","38","422","11","0","102301","0","0","50","16025","1215","33","19","167","31670","0","9","1208","426"
"0","38","437","11","0","102301","0","0","50","17310","1215","34","19","167","34385","0","9","1232","441"
"0","38","452","11","0","102301","0","0","50","18595","1215","35","19","167","37279","0","9","1256","456"
"0","38","468","11","0","102301","0","0","50","19880","1215","36","19","167","40272","0","9","1280","472"
"0","38","500","11","0","102301","0","0","50","21000","1215","37","19","167","43235","0","9","1304","504"
"0","38","516","11","0","102301","0","0","50","22310","1215","38","19","167","46430","0","9","1328","520"
"0","38","516","11","0","102301","0","0","50","23810","1215","39","19","167","49849","0","9","1352","520"
"0","0","1","0","0","102501","0","0","0","55","75","2","0","0","0","23","0","0","2"
"0","0","2","0","0","102501","0","0","0","150","150","3","0","0","0","78","0","0","7"
"0","0","5","0","0","102501","0","0","10","325","200","4","0","5","0","169","0","0","16"
"0","0","7","0","0","102501","0","0","10","625","200","5","0","15","0","322","0","0","32"
"0","0","15","0","0","102501","0","0","25","1155","200","6","0","15","0","495","0","0","51"
"0","0","22","0","0","102501","0","0","30","1515","200","7","0","50","26","724","0","0","69"
"0","0","33","0","0","102501","0","0","60","1845","200","8","4","50","52","988","0","0","90"
"0","0","44","0","0","102501","0","5","95","2380","200","9","9","50","52","1252","0","0","117"
"16","0","56","0","0","102501","0","10","100","2920","300","10","14","85","52","1551","0","0","139"
"46","0","59","0","0","102501","0","12","111","3180","640","11","14","101","52","1977","0","0","157"
"71","0","66","0","0","102501","0","19","117","3340","760","12","17","127","52","2392","0","0","176"
"97","0","80","0","0","102501","0","24","117","3580","880","13","17","149","52","2816","0","0","198"
"131","0","96","0","0","102501","0","24","117","3780","1120","14","17","161","52","3272","0","0","223"
"161","0","115","0","0","102501","0","24","126","3930","1240","15","19","161","52","3746","0","0","247"
"210","0","131","0","0","102501","0","24","132","3960","1240","16","21","161","52","4293","0","0","268"
"258","0","148","0","0","102501","0","24","133","3960","1240","17","21","186","52","4867","0","0","293"
"306","0","168","0","0","102501","0","24","133","4305","1240","18","21","211","52","5452","0","0","321"
"373","0","188","0","0","102501","0","24","133","4825","1240","19","21","211","52","6131","0","0","348"
"454","0","210","0","0","102501","0","24","133","5250","1240","20","21","211","52","6898","0","0","374"
"547","0","233","0","0","102501","0","24","133","5550","1340","21","21","211","52","7737","0","0","403"
"640","0","256","0","0","102501","0","24","133","5920","1440","22","21","211","52","8733","0","0","435"
"707","0","277","0","0","102501","0","24","133","6660","1440","23","21","211","52","9868","0","0","473"
"760","0","298","0","0","102501","0","24","133","7350","1440","24","21","211","52","11136","0","0","511"
"815","0","319","0","0","102501","0","24","133","7890","1440","25","21","211","52","12622","0","0","540"
"849","0","336","0","0","102501","0","24","133","8430","1440","26","21","211","52","14324","0","0","563"
"873","0","350","0","0","102501","0","24","133","9000","1440","27","21","211","52","16188","0","0","580"
"897","0","365","0","0","102501","0","24","133","9600","1440","28","21","211","52","18177","0","0","596"
"922","0","383","0","0","102501","0","24","133","10200","1440","29","21","211","52","20305","0","0","614"
"948","0","403","0","0","102501","0","24","133","10800","1440","30","21","211","52","22558","0","0","634"
"974","0","423","0","0","102501","0","24","133","11400","1440","31","21","211","52","24920","0","0","654"
"1000","0","443","0","0","102501","0","24","133","12000","1440","32","21","211","52","27391","0","0","674"
"1025","0","464","0","0","102501","0","24","133","12600","1440","33","21","211","52","29997","0","0","695"
"1049","0","486","0","0","102501","0","24","133","13200","1440","34","21","211","52","32757","0","0","717"
"1073","0","508","0","0","102501","0","24","133","13800","1440","35","21","211","52","35647","0","0","739"
"1097","0","531","0","0","102501","0","24","133","14400","1440","36","21","211","52","38638","0","0","762"
"1121","0","555","0","0","102501","0","24","133","15000","1440","37","21","211","52","41728","0","0","786"
"1145","0","579","0","0","102501","0","24","133","15600","1440","38","21","211","52","44926","0","0","810"
"1169","0","603","0","0","102501","0","24","133","16200","1440","39","21","211","52","48228","0","0","834"
"0","0","4","0","0","102601","0","0","0","65","100","2","0","0","10","0","1","0","0"
"0","0","11","0","0","102601","0","0","0","245","200","3","0","0","51","0","1","0","0"
"0","0","22","0","0","102601","0","0","0","535","360","4","0","0","116","0","3","0","4"
"0","0","36","0","0","102601","0","0","5","925","520","5","0","10","232","0","6","0","8"
"0","0","49","0","0","102601","0","0","5","1455","820","6","0","10","427","0","10","0","12"
"0","0","70","0","0","102601","0","0","5","1950","1425","7","0","10","661","0","10","0","18"
"0","0","97","0","0","102601","0","0","5","2650","1750","8","0","10","883","0","10","0","31"
"0","0","119","0","0","102601","0","0","20","3630","1750","9","5","10","1120","0","15","15","43"
"0","0","146","3","0","102601","0","0","35","4280","1750","10","13","10","1335","10","20","20","65"
"0","0","171","3","0","102601","0","0","55","4980","1750","11","16","10","1596","10","25","40","85"
"0","0","207","3","0","102601","0","0","65","5580","2100","12","16","10","1870","10","29","50","105"
"0","10","247","3","0","102601","0","0","67","6100","2200","13","16","10","2098","10","33","50","138"
"0","10","289","5","0","102601","0","2","69","6400","2200","14","16","10","2357","10","35","50","178"
"0","10","321","7","0","102601","0","4","69","6400","2300","15","16","10","2746","10","37","60","213"
"0","10","364","7","0","102601","0","4","69","6680","2400","16","16","10","3080","10","37","72","255"
"0","10","410","7","0","102601","0","4","69","7370","2400","17","16","10","3346","10","40","72","307"
"0","10","450","7","0","102601","0","4","69","7900","2400","18","16","10","3684","10","43","72","370"
"0","10","506","7","0","102601","0","4","69","8020","2495","19","16","10","4120","10","43","72","431"
"0","10","571","7","0","102601","0","4","69","8055","2590","20","16","10","4596","10","43","82","495"
"0","10","633","7","0","102601","0","4","69","8200","2590","21","16","10","5087","10","43","92","577"
"0","10","704","7","0","102601","0","4","69","8625","2590","22","16","10","5708","10","43","110","653"
"0","10","792","7","0","102601","0","4","69","8940","2590","23","16","10","6448","10","43","128","724"
"0","10","880","7","0","102601","0","4","69","9260","2590","24","16","10","7288","10","43","128","799"
"0","10","962","7","0","102601","0","4","69","9875","2590","25","16","10","8277","10","43","145","874"
"0","10","1032","7","0","102601","0","4","69","11150","2590","26","16","10","9442","10","43","162","940"
"0","10","1096","7","0","102601","0","4","69","12675","2590","27","16","10","10742","10","43","171","1002"
"0","10","1177","7","0","102601","0","4","69","15715","2590","28","16","10","11821","10","43","180","1083"
"0","10","1270","7","0","102601","0","4","69","21075","2590","29","16","10","12688","10","43","180","1176"
"0","10","1368","7","0","102601","0","4","69","26950","2590","30","16","10","13592","10","43","180","1274"
"0","10","1470","7","0","102601","0","4","69","33115","2590","31","16","10","14533","10","43","180","1376"
"0","10","1575","7","0","102601","0","4","69","39650","2590","32","16","10","15512","10","43","180","1481"
"0","10","1682","7","0","102601","0","4","69","46800","2590","33","16","10","16547","10","43","180","1588"
"0","10","1791","7","0","102601","0","4","69","54730","2590","34","16","10","17638","10","43","180","1697"
"0","10","1901","7","0","102601","0","4","69","63370","2590","35","16","10","18767","10","43","180","1807"
"0","10","2012","7","0","102601","0","4","69","72570","2590","36","16","10","19933","10","43","180","1918"
"0","10","2125","7","0","102601","0","4","69","82235","2590","37","16","10","21136","10","43","180","2031"
"0","10","2239","7","0","102601","0","4","69","92390","2590","38","16","10","22377","10","43","180","2145"
"0","10","2353","7","0","102601","0","4","69","103080","2590","39","16","10","23656","10","43","180","2259"
"0","0","3","0","0","102701","0","0","0","15","50","2","0","0","32","0","0","0","0"
"0","0","5","0","0","102701","0","0","0","105","100","3","0","0","109","0","0","0","0"
"0","0","6","0","0","102701","0","0","0","255","160","4","0","10","256","0","0","0","1"
"0","0","9","0","0","102701","0","0","10","500","160","5","0","30","473","0","0","0","2"
"0","0","17","0","0","102701","0","0","10","735","340","6","0","30","748","13","0","0","6"
"0","0","23","0","0","102701","0","0","10","1115","810","7","0","30","1087","13","0","0","8"
"0","0","31","0","0","102701","0","0","10","1635","1045","8","0","30","1470","13","0","0","10"
"0","0","40","0","0","102701","0","0","10","1955","1045","9","5","55","1917","13","0","10","12"
"0","0","47","0","0","102701","0","0","20","2105","1045","10","10","55","2419","13","0","50","18"
"0","11","51","2","0","102701","0","0","30","2265","1045","11","10","55","2941","13","2","88","23"
"0","22","57","4","0","102701","0","0","30","2635","1045","12","16","55","3471","13","2","130","27"
"0","33","65","6","0","102701","0","0","30","2825","1045","13","19","80","4019","13","2","185","33"
"0","33","70","6","0","102701","0","0","30","2885","1145","14","22","105","4660","13","2","266","37"
"0","33","75","6","0","102701","0","0","30","2945","1245","15","22","105","5353","13","2","354","42"
"0","36","83","6","0","102701","0","0","30","2945","1345","16","22","105","6086","13","2","432","45"
"0","39","89","6","0","102701","0","0","30","3195","1345","17","22","105","6841","13","2","510","50"
"0","39","92","6","0","102701","0","0","30","3445","1345","18","22","105","7687","13","2","617","55"
"0","39","101","6","0","102701","0","0","30","3740","1345","19","22","105","8603","13","2","715","62"
"0","39","114","6","0","102701","0","0","30","3935","1345","20","22","114","9640","13","2","796","67"
"0","39","120","6","0","102701","0","0","30","4125","1345","21","22","123","10806","13","2","891","72"
"0","39","126","6","0","102701","0","0","30","4470","1345","22","22","132","12144","13","2","965","78"
"0","39","131","6","0","102701","0","0","30","5055","1345","23","22","132","13597","13","2","1031","86"
"0","39","131","6","0","102701","0","0","30","6235","1345","24","22","132","15169","13","2","1085","86"
"0","39","137","6","0","102701","0","0","30","6615","1345","25","22","132","16912","13","2","1143","95"
"0","39","143","6","0","102701","0","0","30","7175","1345","26","22","132","18801","13","2","1167","104"
"0","39","148","6","0","102701","0","0","30","7765","1345","27","22","132","20816","13","2","1185","111"
"0","39","153","6","0","102701","0","0","30","8065","1345","28","22","132","23001","13","2","1206","116"
"0","39","158","6","0","102701","0","0","30","8685","1345","29","22","132","25314","13","2","1231","121"
"0","39","163","6","0","102701","0","0","30","8985","1345","30","22","132","27811","13","2","1260","126"
"0","39","163","6","0","102701","0","0","30","9810","1345","31","22","132","30409","13","2","1289","126"
"0","39","163","6","0","102701","0","0","30","10735","1345","32","22","132","33107","13","2","1318","126"
"0","39","169","6","0","102701","0","0","30","11605","1345","33","22","132","35897","13","2","1346","132"
"0","39","175","6","0","102701","0","0","30","12205","1345","34","22","132","38867","13","2","1373","138"
"0","39","181","6","0","102701","0","0","30","13175","1345","35","22","132","41943","13","2","1400","144"
"0","39","188","6","0","102701","0","0","30","13775","1345","36","22","132","45162","13","2","1427","151"
"0","39","195","6","0","102701","0","0","30","14795","1345","37","22","132","48446","13","2","1454","158"
"0","39","202","6","0","102701","0","0","30","15815","1345","38","22","132","51840","13","2","1481","165"
"0","39","210","6","0","102701","0","0","30","16415","1345","39","22","132","55382","13","2","1508","173"
"0","0","2","0","0","102801","0","0","0","95","50","2","0","0","25","0","0","0","0"
"0","0","5","0","0","102801","0","0","0","370","100","3","0","0","74","0","0","0","1"
"0","0","10","0","0","102801","0","0","0","835","130","4","0","10","172","0","0","0","2"
"0","0","16","0","0","102801","0","0","5","1495","130","5","0","20","301","0","3","0","6"
"0","0","30","0","0","102801","0","0","5","2360","310","6","0","20","504","0","3","0","8"
"0","0","42","0","0","102801","0","0","5","3330","780","7","0","20","751","0","3","0","10"
"0","0","60","0","0","102801","0","0","5","4545","780","8","0","35","990","0","3","0","18"
"0","0","73","4","0","102801","0","0","5","5100","780","9","9","75","1328","0","3","20","24"
"0","0","82","9","0","102801","0","0","30","5460","780","10","18","75","1704","0","8","50","33"
"0","3","87","11","0","102801","0","0","50","6070","780","11","18","75","2121","0","13","92","42"
"0","19","96","11","0","102801","0","0","50","6740","780","12","18","75","2577","0","15","134","48"
"0","32","108","11","0","102801","0","0","50","7330","780","13","21","108","2992","0","17","157","62"
"0","32","121","11","0","102801","0","0","50","7790","780","14","21","141","3516","0","17","198","73"
"0","32","134","11","0","102801","0","0","50","8090","780","15","21","153","4091","0","17","264","84"
"0","35","149","11","0","102801","0","0","50","8310","780","16","21","165","4639","0","17","345","104"
"0","38","164","11","0","102801","0","0","50","8680","780","17","21","165","5162","0","17","433","136"
"0","38","179","11","0","102801","0","0","50","9165","780","18","21","165","5735","0","17","537","171"
"0","38","197","11","0","102801","0","0","50","9610","780","19","21","165","6454","0","17","656","195"
"0","38","217","11","0","102801","0","0","50","9935","780","20","21","165","7268","0","17","775","220"
"0","38","235","11","0","102801","0","0","50","10220","780","21","21","165","8192","0","17","906","244"
"0","38","251","11","0","102801","0","0","50","10435","780","22","21","165","9375","0","17","1024","257"
"0","38","275","11","0","102801","0","0","50","10780","780","23","21","165","10665","0","17","1095","276"
"0","38","300","11","0","102801","0","0","50","11140","780","24","21","165","12026","0","17","1178","301"
"0","38","316","11","0","102801","0","0","50","11340","780","25","21","165","13624","0","17","1263","323"
"0","38","337","11","0","102801","0","0","50","12985","780","26","21","165","15168","0","17","1302","352"
"0","38","364","11","0","102801","0","0","50","16540","780","27","21","165","16549","0","17","1326","388"
"0","38","391","11","0","102801","0","0","50","20625","780","28","21","165","18023","0","17","1350","419"
"0","38","421","11","0","102801","0","0","50","23160","780","29","21","165","19826","0","17","1375","449"
"0","38","451","11","0","102801","0","0","50","24080","780","30","21","165","21955","0","17","1401","479"
"0","38","471","11","0","102801","0","0","50","25060","780","31","21","165","24286","0","17","1427","499"
"0","38","476","11","0","102801","0","0","50","26405","780","32","21","165","26837","0","17","1453","504"
"0","38","476","11","0","102801","0","0","50","28055","780","33","21","165","29498","0","17","1478","504"
"0","38","491","11","0","102801","0","0","50","29540","780","34","21","165","32191","0","17","1502","519"
"0","38","506","11","0","102801","0","0","50","31025","780","35","21","165","35063","0","17","1526","534"
"0","38","522","11","0","102801","0","0","50","32510","780","36","21","165","38034","0","17","1550","550"
"0","38","554","11","0","102801","0","0","50","33830","780","37","21","165","40974","0","17","1574","582"
"0","38","570","11","0","102801","0","0","50","35340","780","38","21","165","44146","0","17","1598","598"
"0","38","570","11","0","102801","0","0","50","37040","780","39","21","165","47543","0","17","1622","598"
"0","0","4","0","0","102901","0","0","0","95","75","2","0","0","15","0","0","0","0"
"0","0","9","0","0","102901","0","0","0","365","150","3","0","0","53","0","0","0","2"
"0","0","18","0","0","102901","0","0","0","930","175","4","0","0","126","0","0","0","4"
"0","0","30","0","0","102901","0","0","0","1590","175","5","0","0","209","0","6","0","10"
"0","0","50","0","0","102901","0","0","0","2810","265","6","0","0","334","0","6","0","15"
"0","0","70","0","0","102901","0","0","0","3915","500","7","0","0","502","0","6","0","26"
"0","0","94","4","0","102901","0","0","0","5140","500","8","0","15","626","0","6","0","48"
"0","0","111","4","0","102901","0","0","15","6320","500","9","9","30","819","10","11","10","62"
"0","0","132","6","0","102901","0","0","15","7440","500","10","18","55","1034","20","11","20","85"
"0","3","155","11","0","102901","0","0","25","8360","500","11","18","55","1328","20","11","40","103"
"0","19","175","11","0","102901","0","0","45","9100","600","12","18","55","1620","20","16","50","120"
"0","22","208","11","0","102901","0","0","47","9780","700","13","18","63","1909","20","20","50","147"
"0","22","245","11","0","102901","0","2","49","10280","700","14","18","71","2235","20","20","64","176"
"0","25","282","11","0","102901","0","4","49","10570","800","15","18","71","2572","20","20","78","212"
"0","25","319","11","0","102901","0","4","49","10840","900","16","18","71","2940","20","22","102","250"
"0","25","357","11","0","102901","0","4","49","11270","900","17","18","71","3260","20","25","132","302"
"0","25","394","11","0","102901","0","4","49","11765","900","18","18","71","3618","20","28","169","361"
"0","25","443","11","0","102901","0","4","49","12115","995","19","18","71","4062","20","28","210","418"
"0","25","498","11","0","102901","0","4","49","12280","1090","20","18","71","4574","20","28","248","479"
"0","25","554","11","0","102901","0","4","49","12520","1090","21","18","71","5132","20","28","284","549"
"0","25","612","11","0","102901","0","4","49","13070","1090","22","18","71","5852","20","28","336","612"
"0","25","681","11","0","102901","0","4","49","13640","1090","23","18","71","6683","20","28","384","675"
"0","25","754","11","0","102901","0","4","49","14230","1090","24","18","71","7572","20","28","416","746"
"0","25","841","11","0","102901","0","4","49","15660","1090","25","18","71","8403","20","28","446","828"
"0","25","928","11","0","102901","0","4","49","17325","1090","26","18","71","9336","20","28","470","914"
"0","25","996","11","0","102901","0","4","49","18725","1090","27","18","71","10558","20","28","494","989"
"0","25","1073","11","0","102901","0","4","49","22165","1090","28","18","71","11619","20","28","509","1068"
"0","25","1162","11","0","102901","0","4","49","27925","1090","29","18","71","12478","20","28","515","1157"
"0","25","1256","11","0","102901","0","4","49","34200","1090","30","18","71","13374","20","28","521","1251"
"0","25","1354","11","0","102901","0","4","49","40765","1090","31","18","71","14307","20","28","527","1349"
"0","25","1455","11","0","102901","0","4","49","47800","1090","32","18","71","15267","20","28","533","1450"
"0","25","1558","11","0","102901","0","4","49","55550","1090","33","18","71","16272","20","28","539","1553"
"0","25","1663","11","0","102901","0","4","49","64080","1090","34","18","71","17333","20","28","545","1658"
"0","25","1769","11","0","102901","0","4","49","73320","1090","35","18","71","18432","20","28","551","1764"
"0","25","1876","11","0","102901","0","4","49","83120","1090","36","18","71","19568","20","28","557","1871"
"0","25","1985","11","0","102901","0","4","49","93385","1090","37","18","71","20741","20","28","563","1980"
"0","25","2095","11","0","102901","0","4","49","104140","1090","38","18","71","21952","20","28","569","2090"
"0","25","2205","11","0","102901","0","4","49","115430","1090","39","18","71","23201","20","28","575","2200"
"0","0","3","0","0","103001","0","0","0","95","75","2","0","0","19","0","0","0","0"
"0","0","5","0","0","103001","0","0","0","355","125","3","0","0","73","0","0","0","1"
"0","0","10","0","0","103001","0","0","0","820","180","4","0","5","168","0","0","0","3"
"0","0","15","0","0","103001","0","0","0","1465","180","5","0","5","312","0","3","0","7"
"0","0","29","0","0","103001","0","0","0","2450","270","6","0","5","489","0","3","0","12"
"0","0","42","2","0","103001","0","0","0","3340","270","7","0","5","739","0","3","0","18"
"0","0","59","4","0","103001","0","0","0","4500","270","8","8","5","998","0","3","0","25"
"0","0","69","6","0","103001","0","0","0","4950","670","9","21","5","1400","0","3","25","29"
"0","0","76","6","0","103001","0","0","10","5100","770","10","34","5","1890","0","3","80","35"
"0","3","80","6","0","103001","0","0","20","5460","870","11","34","5","2411","0","3","149","40"
"0","26","90","6","0","103001","0","0","26","5650","970","12","34","5","2877","0","5","201","49"
"0","39","101","8","0","103001","0","0","32","5720","1070","13","34","30","3388","0","5","262","59"
"0","42","106","10","0","103001","0","0","38","5800","1070","14","34","55","4013","0","5","341","63"
"0","42","116","12","0","103001","0","0","38","5980","1070","15","34","67","4646","0","5","433","69"
"0","52","126","12","0","103001","0","0","38","6160","1070","16","34","67","5320","0","5","541","71"
"0","57","136","12","0","103001","0","0","38","6310","1070","17","34","67","6046","0","5","654","75"
"0","59","139","12","0","103001","0","0","38","6360","1070","18","34","67","6881","0","5","812","80"
"0","59","148","12","0","103001","0","0","38","6455","1070","19","34","67","7787","0","5","973","87"
"0","64","161","12","0","103001","0","0","38","6650","1070","20","34","67","8764","0","5","1156","92"
"0","69","167","12","0","103001","0","0","38","6840","1070","21","34","67","9862","0","5","1369","97"
"0","74","183","12","0","103001","0","0","38","6930","1070","22","34","67","11095","0","5","1573","105"
"0","74","199","12","0","103001","0","0","38","7020","1070","23","34","67","12493","0","5","1740","114"
"0","74","214","12","0","103001","0","0","38","7150","1070","24","34","67","14003","0","5","1876","127"
"0","74","227","12","0","103001","0","0","38","7490","1070","25","34","67","15673","0","5","1979","140"
"0","74","233","12","0","103001","0","0","38","7940","1070","26","34","67","17553","0","5","2046","149"
"0","74","246","12","0","103001","0","0","38","8340","1070","27","34","67","19508","0","5","2088","162"
"0","74","251","12","0","103001","0","0","38","8490","1070","28","34","67","21706","0","5","2119","167"
"0","74","256","12","0","103001","0","0","38","8960","1070","29","34","67","24032","0","5","2152","172"
"0","74","261","12","0","103001","0","0","38","9110","1070","30","34","67","26542","0","5","2187","177"
"0","74","261","12","0","103001","0","0","38","9785","1070","31","34","67","29153","0","5","2222","177"
"0","74","261","12","0","103001","0","0","38","10470","1070","32","34","67","31875","0","5","2257","177"
