d922d590a4dc7b37815a424d77e0375ecf454238dce50423f3d7726ef3a802d2,5cd486cfac21f6e6ccfe4fc7a952bedd7835a1ba57993b5f1ce9b93b7324e678,5b95406347ee823f06c2665b3b80aecb21e0374e4cfbb06f56761e82fa40e556,57b53d2024320751297ddc1df1da496ef4f4e107c34c59bc41f891813a74af2e,ca261c6b1a7d4ee1b75579c12385aa84f9d568142c649059bc47323b998002a3,8b7769f786ef7006a7e14d936f5e092c0fdf2209218ecb82ffdb5e42fadc3e16,865a4fc3d6973e021aad12cdd4c7bf9a96a46ecdabf716dfb3504cc25d056064,ece87126afe32d955533be6a5fe11ae745241403f1e81319efdbf176957d7f4c
"710041801","710000418","710041802","710041803","712104181","100","710041805","710041804"
"710041901","710000419","710041902","710041903","712104191","100","710041905","710041904"
"710042004","710000420","710042003","710042001","712104201","100","710042002","710042005"
"710042101","710000421","710042104","710042103","712204211","100","710042105","710042102"
"710042203","710000422","710042202","710042204","712204221","100","710042205","710042201"
"710042303","710000423","710042302","710042301","712204231","100","710042305","710042304"
"710042403","710000424","710042402","710042401","712204241","100","710042405","710042404"
"710042501","710000425","710042504","710042503","712204251","100","710042505","710042502"
"710042603","710000426","710042602","710042604","712204261","100","710042605","710042601"
"710042703","710000427","710042702","710042701","712204271","100","710042705","710042704"
"710042803","710000428","710042802","710042801","712204281","100","710042805","710042804"
"710042901","710000429","710042902","710042903","712204291","100","710042905","710042904"
"710043004","710000430","710043003","710043001","712204301","100","710043002","710043005"
"710043103","710000431","710043102","710043101","712304311","100","710043105","710043104"
"710043201","710000432","710043204","710043203","712304321","100","710043205","710043202"
"710043303","710000433","710043302","710043301","712304331","100","710043305","710043304"
"710043403","710000434","710043402","710043404","712304341","100","710043405","710043401"
"710043503","710000435","710043502","710043501","712304351","100","710043505","710043504"
"710043603","710000436","710043604","710043601","712304361","100","710043605","710043602"
"710043703","710000437","710043702","710043701","712304371","100","710043705","710043704"
"710043803","710000438","710043802","710043801","712304381","100","710043805","710043804"
"710043903","710000439","710043904","710043901","712304391","100","710043905","710043902"
"710044004","710000440","710044003","710044001","712304401","100","710044002","710044005"
"710044103","710000441","710044102","710044101","712404411","100","710044105","710044104"
"710044203","710000442","710044202","710044201","712404421","100","710044205","710044204"
"710044303","710000443","710044302","710044304","712404431","100","710044305","710044301"
"710044403","710000444","710044402","710044401","712404441","100","710044405","710044404"
"710044501","710000445","710044502","710044503","712404451","100","710044505","710044504"
"710044603","710000446","710044602","710044601","712404461","100","710044605","710044604"
"710044701","710000447","710044704","710044703","712404471","100","710044705","710044702"
"710044803","710000448","710044802","710044804","712404481","100","710044805","710044801"
"710044903","710000449","710044902","710044904","712404491","100","710044905","710044901"
"710045001","710000450","710045003","710045004","712404501","100","710045002","710045005"
"710045101","710000451","710045102","710045103","712504511","100","710045105","710045104"
"710045203","710000452","710045202","710045201","712504521","100","710045205","710045204"
"710045303","710000453","710045304","710045301","712504531","100","710045305","710045302"
"710045403","710000454","710045404","710045401","712504541","100","710045405","710045402"
"710045503","710000455","710045502","710045501","712504551","100","710045505","710045504"
"710045603","710000456","710045604","710045601","712504561","100","710045605","710045602"
"710045703","710000457","710045702","710045704","712504571","100","710045705","710045701"
"710045803","710000458","710045804","710045801","712504581","100","710045805","710045802"
"710045903","710000459","710045902","710045901","712504591","100","710045905","710045904"
"710046004","710000460","710046003","710046001","712504601","100","710046002","710046005"
"710046101","710000461","710046104","710046103","712604611","100","710046105","710046102"
"710046203","710000462","710046202","710046201","712604621","100","710046205","710046204"
"710046303","710000463","710046305","710046301","712604631","100","710046302","710046304"
"710046401","710000464","710046402","710046403","712604641","100","710046405","710046404"
"710046503","710000465","710046502","710046501","712604651","100","710046505","710046504"
"710046603","710000466","710046602","710046601","712604661","100","710046605","710046604"
"710046703","710000467","710046705","710046701","712604671","100","710046702","710046704"
"710046803","710000468","710046802","710046804","712604681","100","710046805","710046801"
"710046903","710000469","710046902","710046901","712604691","100","710046905","710046904"
"710047004","710000470","710047003","710047001","712604701","100","710047005","710047002"
"710047103","710000471","710047104","710047101","712704711","100","710047105","710047102"
"710047201","710000472","710047204","710047203","712704721","100","710047205","710047202"
"710047303","710000473","710047305","710047301","712704731","100","710047302","710047304"
"710047403","710000474","710047405","710047401","712704741","100","710047402","710047404"
"710047501","710000475","710047502","710047503","712704751","100","710047505","710047504"
"710047603","710000476","710047602","710047604","712704761","100","710047605","710047601"
"710047701","710000477","710047704","710047702","712704771","100","710047705","710047703"
"710047803","710000478","710047805","710047801","712704781","100","710047802","710047804"
"710047901","710000479","710047902","710047903","712704791","100","710047905","710047904"
"710048001","710000480","710048003","710048002","712704801","100","710048005","710048004"
"710048103","710000481","710048102","710048101","712804811","100","710048105","710048104"
"710048203","710000482","710048205","710048201","712804821","100","710048202","710048204"
"710048303","710000483","710048302","710048304","712804831","100","710048305","710048301"
"710048403","710000484","710048402","710048404","712804841","100","710048405","710048401"
"710048503","710000485","710048502","710048504","712804851","100","710048505","710048501"
"710048603","710000486","710048602","710048601","712804861","100","710048605","710048604"
"710048703","710000487","710048705","710048701","712804871","100","710048702","710048704"
"710048803","710000488","710048802","710048804","712804881","100","710048805","710048801"
"710048903","710000489","710048902","710048904","712804891","100","710048905","710048901"
"710049001","710000490","710049003","710049004","712804901","100","710049005","710049002"
"710049103","710000491","710049102","710049101","712904911","100","710049105","710049104"
"710049201","710000492","710049204","710049203","712904921","100","710049205","710049202"
"710049303","710000493","710049305","710049301","712904931","100","710049302","710049304"
"710049401","710000494","710049402","710049403","712904941","100","710049405","710049404"
"710049503","710000495","710049502","710049501","712904951","100","710049505","710049504"
"710049603","710000496","710049602","710049601","712904961","100","710049605","710049604"
"710049703","710000497","710049704","710049701","712904971","100","710049705","710049702"
"710049803","710000498","710049804","710049801","712904981","100","710049805","710049802"
"710049901","710000499","710049902","710049903","712904991","100","710049905","710049904"
"710050001","710000500","710050003","710050004","712905001","100","710050005","710050002"
"710050103","710000501","710050102","710050101","713005011","100","710050105","710050104"
"710050203","710000502","710050205","710050201","713005021","100","710050202","710050204"
"710050303","710000503","710050305","710050301","713005031","100","710050302","710050304"
"710050401","710000504","710050402","710050403","713005041","100","710050405","710050404"
"710050503","710000505","710050504","710050501","713005051","100","710050505","710050502"
"710050603","710000506","710050602","710050601","713005061","100","710050605","710050604"
"710050703","710000507","710050702","710050704","713005071","100","710050705","710050701"
"710050803","710000508","710050804","710050801","713005081","100","710050805","710050802"
"710050903","710000509","710050905","710050901","713005091","100","710050902","710050904"
"710051004","710000510","710051003","710051001","713005101","100","710051002","710051005"
"710051103","710000511","710051102","710051101","713105111","100","710051105","710051104"
"710051201","710000512","710051204","710051203","713105121","100","710051205","710051202"
"710051303","710000513","710051305","710051301","713105131","100","710051302","710051304"
"710051403","710000514","710051404","710051401","713105141","100","710051405","710051402"
"710051503","710000515","710051504","710051501","713105151","100","710051505","710051502"
"710051601","710000516","710051602","710051603","713105161","100","710051605","710051604"
"710051703","710000517","710051704","710051701","713105171","100","710051705","710051702"
"710051803","710000518","710051802","710051801","713105181","100","710051805","710051804"
"710051903","710000519","710051905","710051901","713105191","100","710051902","710051904"
"710052004","710000520","710052003","710052001","713105201","100","710052002","710052005"
"710052103","710000521","710052102","710052101","713205211","100","710052105","710052104"
"710052201","710000522","710052204","710052203","713205221","100","710052205","710052202"
"710052303","710000523","710052305","710052301","713205231","100","710052302","710052304"
"710052403","710000524","710052402","710052401","713205241","100","710052405","710052404"
"710052503","710000525","710052502","710052504","713205251","100","710052505","710052501"
"710052603","710000526","710052604","710052601","713205261","100","710052605","710052602"
"710052703","710000527","710052705","710052701","713205271","100","710052702","710052704"
"710052803","710000528","710052804","710052801","713205281","100","710052805","710052802"
"710052903","710000529","710052902","710052901","713205291","100","710052905","710052904"
"710053004","710000530","710053003","710053001","713205301","100","710053002","710053005"
"710053103","710000531","710053102","710053104","713305311","100","710053105","710053101"
"710053203","710000532","710053202","710053201","713305321","100","710053205","710053204"
"710053303","710000533","710053304","710053301","713305331","100","710053305","710053302"
"710053401","710000534","710053402","710053403","713305341","100","710053405","710053404"
"710053503","710000535","710053505","710053504","713305351","100","710053502","710053501"
"710053603","710000536","710053602","710053601","713305361","100","710053605","710053604"
"710053703","710000537","710053705","710053704","713305371","100","710053702","710053701"
"710053801","710000538","710053804","710053803","713305381","100","710053805","710053802"
"710053903","710000539","710053902","710053904","713305391","100","710053905","710053901"
"710054004","710000540","710054003","710054001","713305401","100","710054002","710054005"
"710054103","710000541","710054102","710054104","713405411","100","710054105","710054101"
"710054203","710000542","710054205","710054204","713405421","100","710054202","710054201"
"710054303","710000543","710054304","710054301","713405431","100","710054305","710054302"
"710054403","710000544","710054405","710054401","713405441","100","710054402","710054404"
"710054503","710000545","710054502","710054501","713405451","100","710054505","710054504"
"710054603","710000546","710054604","710054601","713405461","100","710054605","710054602"
"710054703","710000547","710054701","710054704","713405471","100","710054702","710054705"
"710054803","710000548","710054804","710054801","713405481","100","710054805","710054802"
"710054901","710000549","710054904","710054903","713405491","100","710054905","710054902"
"710055004","710000550","710055003","710055001","713405501","100","710055002","710055005"
"710055101","710000551","710055104","710055103","713505511","100","710055105","710055102"
"710055203","710000552","710055205","710055204","713505521","100","710055202","710055201"
"710055301","710000553","710055304","710055303","713505531","100","710055305","710055302"
"710055403","710000554","710055405","710055401","713505541","100","710055402","710055404"
"710055503","710000555","710055502","710055504","713505551","100","710055505","710055501"
"710055603","710000556","710055604","710055601","713505561","100","710055605","710055602"
"710055703","710000557","710055702","710055704","713505571","100","710055705","710055701"
"710055803","710000558","710055802","710055804","713505581","100","710055805","710055801"
"710055903","710000559","710055904","710055901","713505591","100","710055905","710055902"
"710056004","710000560","710056003","710056001","713505601","100","710056002","710056005"
"710056101","710000561","710056104","710056103","713605611","100","710056105","710056102"
"710056203","710000562","710056204","710056201","713605621","100","710056205","710056202"
"710056303","710000563","710056305","710056301","713605631","100","710056302","710056304"
"710056403","710000564","710056405","710056401","713605641","100","710056402","710056404"
"710056503","710000565","710056505","710056501","713605651","100","710056502","710056504"
"710056601","710000566","710056602","710056603","713605661","100","710056605","710056604"
"710056703","710000567","710056704","710056701","713605671","100","710056705","710056702"
"710056803","710000568","710056801","710056804","713605681","100","710056802","710056805"
"710056903","710000569","710056902","710056901","713605691","100","710056905","710056904"
"710057004","710000570","710057002","710057001","713605701","100","710057005","710057003"
"710057103","710000571","710057102","710057101","713705711","100","710057105","710057104"
"710057203","710000572","710057205","710057201","713705721","100","710057202","710057204"
"710057301","710000573","710057304","710057303","713705731","100","710057305","710057302"
"710057403","710000574","710057405","710057404","713705741","100","710057402","710057401"
"710057503","710000575","710057502","710057501","713705751","100","710057505","710057504"
"710057601","710000576","710057602","710057603","713705761","100","710057605","710057604"
"710057701","710000577","710057705","710057703","713705771","100","710057702","710057704"
"710057803","710000578","710057804","710057801","713705781","100","710057805","710057802"
"710057903","710000579","710057905","710057901","713705791","100","710057902","710057904"
"710058001","710000580","710058003","710058004","713705801","100","710058005","710058002"
"710058103","710000581","710058102","710058101","713805811","100","710058105","710058104"
"710058201","710000582","710058204","710058203","713805821","100","710058205","710058202"
"710058303","710000583","710058302","710058304","713805831","100","710058305","710058301"
"710058403","710000584","710058402","710058401","713805841","100","710058405","710058404"
"710058503","710000585","710058504","710058501","713805851","100","710058505","710058502"
"710058601","710000586","710058604","710058603","713805861","100","710058605","710058602"
"710058701","710000587","710058702","710058703","713805871","100","710058705","710058704"
"710058803","710000588","710058804","710058801","713805881","100","710058805","710058802"
"710058903","710000589","710058902","710058901","713805891","100","710058905","710058904"
"710059001","710000590","710059005","710059002","713805901","100","0","710059004"
"710059103","710000591","710059102","710059101","713905911","100","710059105","710059104"
"710059203","710000592","710059201","710059204","713905921","100","710059202","710059205"
"710059303","710000593","710059302","710059301","713905931","100","710059305","710059304"
"710059403","710000594","710059402","710059401","713905941","100","710059405","710059404"
"710059501","710000595","710059504","710059503","713905951","100","710059505","710059502"
"710059603","710000596","710059602","710059601","713905961","100","710059605","710059604"
"710059703","710000597","710059702","710059704","713905971","100","710059705","710059701"
"710059803","710000598","710059802","710059804","713905981","100","710059805","710059801"
"710059903","710000599","710059902","710059901","713905991","100","710059905","710059904"
"710060001","710000600","710060004","710060005","713906001","100","0","710060002"
"710060103","710000601","710060104","710060101","714006011","100","710060105","710060102"
"710060203","710000602","710060204","710060201","714006021","100","710060205","710060202"
"710060303","710000603","710060304","710060301","714006031","100","710060305","710060302"
"710060403","710000604","710060402","710060401","714006041","100","710060405","710060404"
"710060503","710000605","710060502","710060504","714006051","100","710060505","710060501"
"710060603","710000606","710060602","710060604","714006061","100","710060605","710060601"
"710060703","710000607","710060704","710060701","714006071","100","710060705","710060702"
"710060803","710000608","710060802","710060804","714006081","100","710060805","710060801"
"710060903","710000609","710060902","710060901","714006091","100","710060905","710060904"
"710061001","710000610","710061004","710061002","714006101","100","0","710061005"
"710061103","710000611","710061102","710061104","714106111","100","710061105","710061101"
"710061203","710000612","710061204","710061201","714106121","100","710061205","710061202"
"710061301","710000613","710061304","710061303","714106131","100","710061305","710061302"
"710061403","710000614","710061402","710061401","714106141","100","710061405","710061404"
"710061501","710000615","710061502","710061503","714106151","100","710061505","710061504"
"710061603","710000616","710061602","710061604","714106161","100","710061605","710061601"
"710061701","710000617","710061704","710061703","714106171","100","710061705","710061702"
"710061803","710000618","710061804","710061801","714106181","100","710061805","710061802"
"710061903","710000619","710061902","710061901","714106191","100","710061905","710061904"
"710062005","710000620","710062004","710062001","714106201","100","0","710062002"
"710062101","710000621","710062105","710062103","714206211","100","710062102","710062104"
"710062203","710000622","710062205","710062204","714206221","100","710062202","710062201"
"710062301","710000623","710062304","710062303","714206231","100","710062305","710062302"
"710062403","710000624","710062404","710062401","714206241","100","710062405","710062402"
"710062501","710000625","710062504","710062503","714206251","100","710062505","710062502"
"710062603","710000626","710062602","710062604","714206261","100","710062605","710062601"
"710062703","710000627","710062702","710062701","714206271","100","710062705","710062704"
"710062803","710000628","710062802","710062804","714206281","100","710062805","710062801"
"710062903","710000629","710062904","710062901","714206291","100","710062905","710062902"
"710063001","710000630","710063004","710063005","714206301","100","0","710063002"
"710063103","710000631","710063102","710063104","714306311","100","710063105","710063101"
"710063203","710000632","710063202","710063201","714306321","100","710063205","710063204"
"710063303","710000633","710063304","710063301","714306331","100","710063305","710063302"
"710063403","710000634","710063402","710063401","714306341","100","710063405","710063404"
"710063503","710000635","710063501","710063504","714306351","100","710063502","710063505"
"710063603","710000636","710063602","710063601","714306361","100","710063605","710063604"
"710063701","710000637","710063704","710063703","714306371","100","710063705","710063702"
"710063803","710000638","710063802","710063801","714306381","100","710063805","710063804"
"710063903","710000639","710063901","710063904","714306391","100","710063902","710063905"
"710064001","710000640","710064004","710064005","714306401","100","0","710064002"
"710064105","710000641","710064103","710064101","714406411","100","710064104","710064102"
"710064203","710000642","710064202","710064201","714406421","100","710064205","710064204"
"710064303","710000643","710064302","710064304","714406431","100","710064305","710064301"
"710064401","710000644","710064404","710064403","714406441","100","710064405","710064402"
"710064503","710000645","710064502","710064501","714406451","100","710064505","710064504"
"710064603","710000646","710064602","710064604","714406461","100","710064605","710064601"
"710064701","710000647","710064704","710064703","714406471","100","710064705","710064702"
"710064803","710000648","710064805","710064804","714406481","100","710064802","710064801"
"710064903","710000649","710064902","710064901","714406491","100","710064905","710064904"
"710065005","710000650","710065004","710065001","714406501","100","0","710065002"
"710065103","710000651","710065102","710065101","714506511","100","710065105","710065104"
"710065203","710000652","710065202","710065201","714506521","100","710065205","710065204"
"710065303","710000653","710065302","710065301","714506531","100","710065305","710065304"
"710065403","710000654","710065402","710065401","714506541","100","710065405","710065404"
"710065503","710000655","710065502","710065501","714506551","100","710065505","710065504"
"710065601","710000656","710065604","710065603","714506561","100","710065605","710065602"
"710065703","710000657","710065702","710065701","714506571","100","710065705","710065704"
"710065801","710000658","710065804","710065803","714506581","100","710065805","710065802"
"710065903","710000659","710065902","710065904","714506591","100","710065905","710065901"
"710066001","710000660","710066004","710066005","714506601","100","0","710066002"
"710066103","710000661","710066104","710066101","714606611","100","710066105","710066102"
"710066203","710000662","710066204","710066201","714606621","100","710066205","710066202"
"710066303","710000663","710066302","710066301","714606631","100","710066305","710066304"
"710066401","710000664","710066402","710066403","714606641","100","710066405","710066404"
"710066503","710000665","710066502","710066504","714606651","100","710066505","710066501"
"710066601","710000666","710066604","710066603","714606661","100","710066605","710066602"
"710066703","710000667","710066704","710066701","714606671","100","710066705","710066702"
"710066803","710000668","710066802","710066801","714606681","100","710066805","710066804"
"710066901","710000669","710066905","710066903","714606691","100","710066902","710066904"
"710067001","710000670","710067005","710067004","714606701","100","0","710067002"
"710067101","710000671","710067102","710067103","714706711","100","710067105","710067104"
"710067201","710000672","710067204","710067203","714706721","100","710067205","710067202"
"710067303","710000673","710067302","710067304","714706731","100","710067305","710067301"
"710067403","710000674","710067404","710067401","714706741","100","710067405","710067402"
"710067503","710000675","710067504","710067501","714706751","100","710067505","710067502"
"710067603","710000676","710067602","710067604","714706761","100","710067605","710067601"
"710067701","710000677","710067705","710067703","714706771","100","710067702","710067704"
"710067803","710000678","710067805","710067804","714706781","100","710067802","710067801"
"710067903","710000679","710067904","710067901","714706791","100","710067905","710067902"
"710068001","710000680","710068005","710068004","714706801","100","0","710068002"
"710068103","710000681","710068102","710068104","714806811","100","710068105","710068101"
"710068203","710000682","710068202","710068204","714806821","100","710068205","710068201"
"710068303","710000683","710068302","710068301","714806831","100","710068305","710068304"
"710068401","710000684","710068404","710068402","714806841","100","710068405","710068403"
"710068503","710000685","710068502","710068501","714806851","100","710068505","710068504"
"710068603","710000686","710068602","710068604","714806861","100","710068605","710068601"
"710068701","710000687","710068705","710068703","714806871","100","710068702","710068704"
"710068803","710000688","710068802","710068804","714806881","100","710068805","710068801"
"710068903","710000689","710068904","710068901","714806891","100","710068905","710068902"
"710069001","710000690","710069005","710069002","714806901","100","0","710069004"
"710069103","710000691","710069102","710069104","714906911","100","710069105","710069101"
"710069203","710000692","710069202","710069201","714906921","100","710069205","710069204"
"710069303","710000693","710069302","710069301","714906931","100","710069305","710069304"
"710069403","710000694","710069402","710069401","714906941","100","710069405","710069404"
"710069503","710000695","710069502","710069504","714906951","100","710069505","710069501"
"710069603","710000696","710069602","710069604","714906961","100","710069605","710069601"
"710069703","710000697","710069705","710069704","714906971","100","710069702","710069701"
"710069803","710000698","710069802","710069801","714906981","100","710069805","710069804"
"710069903","710000699","710069902","710069904","714906991","100","710069905","710069901"
"710070001","710000700","710070005","710070004","714907001","100","0","710070002"
"710070101","710000701","710070104","710070102","715007011","100","710070105","710070103"
"710070203","710000702","710070204","710070201","715007021","100","710070205","710070202"
"710070303","710000703","710070304","710070301","715007031","100","710070305","710070302"
"710070401","710000704","710070405","710070403","715007041","100","710070402","710070404"
"710070503","710000705","710070505","710070504","715007051","100","710070502","710070501"
"710070601","710000706","710070602","710070603","715007061","100","710070605","710070604"
"710070703","710000707","710070704","710070701","715007071","100","710070705","710070702"
"710070801","710000708","710070804","710070803","715007081","100","710070805","710070802"
"710070903","710000709","710070902","710070904","715007091","100","710070905","710070901"
"710071001","710000710","710071005","710071004","715007101","100","0","710071002"
"710071103","710000711","710071105","710071101","715107111","100","710071102","710071104"
"710071204","710000712","710071202","710071203","715107121","100","710071205","710071201"
"710071301","710000713","710071302","710071303","715107131","100","710071305","710071304"
"710071401","710000714","710071404","710071402","715107141","100","710071405","710071403"
"710071501","710000715","710071504","710071503","715107151","100","710071505","710071502"
"710071603","710000716","710071602","710071601","715107161","100","710071605","710071604"
"710071703","710000717","710071702","710071704","715107171","100","710071705","710071701"
"710071801","710000718","710071804","710071803","715107181","100","710071805","710071802"
"710071903","710000719","710071905","710071901","715107191","100","710071902","710071904"
"710072004","710000720","710072005","710072001","715107201","100","0","710072002"
"710072103","710000721","710072102","710072101","715207211","100","710072105","710072104"
"710072203","710000722","710072202","710072204","715207221","100","710072205","710072201"
"710072303","710000723","710072305","710072301","715207231","100","710072302","710072304"
"710072403","710000724","710072402","710072401","715207241","100","710072405","710072404"
"710072503","710000725","710072505","710072501","715207251","100","710072502","710072504"
"710072603","710000726","710072602","710072601","715207261","100","710072605","710072604"
"710072703","710000727","710072702","710072704","715207271","100","710072705","710072701"
"710072803","710000728","710072802","710072801","715207281","100","710072805","710072804"
"710072901","710000729","710072904","710072903","715207291","100","710072905","710072902"
"710073001","710000730","710073005","710073004","715207301","100","0","710073002"
"710073103","710000731","710073104","710073101","715307311","100","710073105","710073102"
"710073201","710000732","710073204","710073202","715307321","100","710073205","710073203"
"710073303","710000733","710073302","710073301","715307331","100","710073305","710073304"
"710073403","710000734","710073402","710073401","715307341","100","710073405","710073404"
"710073501","710000735","710073504","710073503","715307351","100","710073505","710073502"
"710073603","710000736","710073605","710073601","715307361","100","710073602","710073604"
"710073701","710000737","710073705","710073703","715307371","100","710073702","710073704"
"710073803","710000738","710073802","710073801","715307381","100","710073805","710073804"
"710073903","710000739","710073904","710073901","715307391","100","710073905","710073902"
"710074004","710000740","710074005","710074001","715307401","100","0","710074002"
"710074101","710000741","710074105","710074103","715407411","100","710074102","710074104"
"710074203","710000742","710074201","710074204","715407421","100","710074202","710074205"
"710074303","710000743","710074305","710074304","715407431","100","710074302","710074301"
"710074403","710000744","710074405","710074401","715407441","100","710074402","710074404"
"710074501","710000745","710074504","710074503","715407451","100","710074505","710074502"
"710074601","710000746","710074602","710074603","715407461","100","710074605","710074604"
"710074703","710000747","710074704","710074701","715407471","100","710074705","710074702"
"710074803","710000748","710074804","710074801","715407481","100","710074805","710074802"
"710074903","710000749","710074902","710074904","715407491","100","710074905","710074901"
"710075004","710000750","710075005","710075001","715407501","100","0","710075002"
"720007003","720000001","720007005","720007004","720100701","100","720007002","720007001"
"720011003","720000002","720011005","720011004","720201101","100","720011002","720011001"
"720013003","720000003","720013005","720013004","720301301","100","720013002","720013001"
"720015001","720000004","720015004","720015002","720401501","100","720015005","720015003"
"720017001","720000005","720017004","720017002","720501701","100","720017005","720017003"
"720019001","720000006","720019003","720019002","720601901","100","720019005","720019004"
"720021001","720000007","720021004","720021002","720702101","100","720021005","720021003"
"720023002","720000008","720023004","720023003","720802301","100","0","720023001"
"720025001","720000009","720025004","720025002","720902501","100","0","720025003"
"720027001","720000010","720027004","720027002","721002701","100","720027005","720027003"
"720029001","720000011","720029004","720029002","721102901","100","720029005","720029003"
"720031001","720000012","720031004","720031003","721203101","100","720031005","720031002"
"720033001","720000013","720033004","720033002","721303301","100","720033005","720033003"
"720035001","720000014","720035003","720035002","721403501","100","720035005","720035004"
"720036001","720000015","720036003","720036002","721503601","100","720036005","720036004"
"720037001","720000016","720037003","720037002","721603701","100","720037005","720037004"
"720038001","720000017","720038003","720038002","721703801","100","720038005","720038004"
"720039001","720000018","720039003","720039002","721803901","100","720039005","720039004"
"720040001","720000019","720040003","720040002","721904001","100","720040005","720040004"
"720041001","720000020","720041003","720041002","722004101","100","720041005","720041004"
"720042001","720000021","720042003","720042002","722104201","100","720042005","720042004"
"720043001","720000022","720043003","720043002","722204301","100","720043005","720043004"
"720044001","720000023","720044003","720044002","722304401","100","720044005","720044004"
"720045001","720000024","720045003","720045002","722404501","100","720045005","720045004"
"720046001","720000025","720046003","720046002","722504601","100","720046005","720046004"
"720047001","720000026","720047003","720047002","722604701","100","720047005","720047004"
"720048001","720000027","720048003","720048002","722704801","100","720048005","720048004"
"720049001","720000028","720049003","720049002","722804901","100","720049005","720049004"
"720050001","720000029","720050003","720050002","722905001","100","720050005","720050004"
"720051001","720000030","720051003","720051002","723005101","100","720051005","720051004"
"720052001","720000031","720052003","720052002","723105201","100","720052005","720052004"
"720053001","720000032","720053003","720053002","723205301","100","720053005","720053004"
"720054001","720000033","720054003","720054002","723305401","100","720054005","720054004"
"720055001","720000034","720055003","720055002","723405501","100","720055005","720055004"
"720056001","720000035","720056003","720056002","723505601","100","720056005","720056004"
"720057001","720000036","720057003","720057002","723605701","100","720057005","720057004"
"720058001","720000037","720058003","720058002","723705801","100","720058005","720058004"
"720059001","720000038","720059005","720059002","723805901","100","0","720059004"
"720060001","720000039","720060005","720060002","723906001","100","0","720060004"
"720061001","720000040","720061005","720061002","724006101","100","0","720061004"
"720062001","720000041","720062005","720062002","724106201","100","0","720062004"
"720063001","720000042","720063005","720063002","724206301","100","0","720063004"
"720064001","720000043","720064005","720064002","724306401","100","0","720064004"
"720065001","720000044","720065005","720065002","724406501","100","0","720065004"
"720066001","720000045","720066005","720066002","724506601","100","0","720066004"
"720067001","720000046","720067005","720067002","724606701","100","0","720067004"
"720068001","720000047","720068005","720068002","724706801","100","0","720068004"
"720069001","720000048","720069005","720069002","724806901","100","0","720069004"
"720070001","720000049","720070005","720070002","724907001","100","0","720070004"
"720071001","720000050","720071005","720071002","725007101","100","0","720071004"
"720072001","720000051","720072005","720072002","725107201","100","0","720072004"
"720073001","720000052","720073005","720073002","725207301","100","0","720073004"
"720074001","720000053","720074005","720074002","725307401","100","0","720074004"
"720075001","720000054","720075005","720075002","725407501","100","0","720075004"
"730035011","730000001","730035015","730035014","731403501","100","0","730035012"
"730035021","730000002","730035025","730035024","731403502","100","730035023","730035022"
"730035031","730000003","730035033","730035032","731403503","100","730035035","730035034"
"730036015","730000004","730036012","730036011","731503601","100","0","730036014"
"730036021","730000005","730036023","730036024","731503602","100","730036025","730036022"
"730036031","730000006","730036033","730036034","731503603","100","730036035","730036032"
"730037014","730000007","730037012","730037011","731603701","100","0","730037015"
"730037021","730000008","730037025","730037022","731603702","100","730037023","730037024"
"730037034","730000009","730037035","730037031","731603703","100","730037033","730037032"
"730038014","730000010","730038015","730038011","731703801","100","0","730038012"
"730038024","730000011","730038025","730038021","731703802","100","730038023","730038022"
"730038034","730000012","730038032","730038031","731703803","100","730038033","730038035"
"730039014","730000013","730039015","730039011","731803901","100","0","730039012"
"730039024","730000014","730039023","730039021","731803902","100","730039025","730039022"
"730039034","730000015","730039035","730039031","731803903","100","730039033","730039032"
"730040014","730000016","730040012","730040015","731904001","100","0","730040011"
"730040021","730000017","730040025","730040024","731904002","100","730040023","730040022"
"730040031","730000018","730040033","730040032","731904003","100","730040035","730040034"
"730041014","730000019","730041012","730041011","732004101","100","0","730041015"
"730041024","730000020","730041023","730041021","732004102","100","730041025","730041022"
"730041031","730000021","730041032","730041034","732004103","100","730041033","730041035"
"730042014","730000022","730042012","730042015","732104201","100","0","730042011"
"730042024","730000023","730042025","730042021","732104202","100","730042023","730042022"
"730042034","730000024","730042032","730042031","732104203","100","730042033","730042035"
"730043014","730000025","730043012","730043011","732204301","100","0","730043015"
"730043024","730000026","730043025","730043021","732204302","100","730043023","730043022"
"730043034","730000027","730043033","730043031","732204303","100","730043035","730043032"
"730044011","730000028","730044015","730044014","732304401","100","0","730044012"
"730044024","730000029","730044025","730044021","732304402","100","730044023","730044022"
"730044034","730000030","730044033","730044031","732304403","100","730044035","730044032"
"730045014","730000031","730045012","730045015","732404501","100","0","730045011"
"730045024","730000032","730045023","730045021","732404502","100","730045025","730045022"
"730045034","730000033","730045035","730045031","732404503","100","730045033","730045032"
"730046014","730000034","730046012","730046011","732504601","100","0","730046015"
"730046021","730000035","730046023","730046022","732504602","100","730046025","730046024"
"730046034","730000036","730046035","730046031","732504603","100","730046033","730046032"
"730047014","730000037","730047012","730047011","732604701","100","0","730047015"
"730047021","730000038","730047025","730047022","732604702","100","730047023","730047024"
"730047034","730000039","730047035","730047031","732604703","100","730047033","730047032"
"730048014","730000040","730048015","730048011","732704801","100","0","730048012"
"730048024","730000041","730048025","730048021","732704802","100","730048023","730048022"
"730048034","730000042","730048035","730048031","732704803","100","730048033","730048032"
"730049011","730000043","730049015","730049014","732804901","100","0","730049012"
