ef56e093360ac069e12f86ee06c4a86b14f8992c07623909869beae7e30cd17a,7089200ed20e17febbaabebe85325156fb25eb9e6bf0ff258e21d442a693f52f,4b6558495b49194166cd10048d12d616a6e0bebea9fbfa03c93b75273bbe0880,1e412aab77a14db8266f569144ec663ebf05826ff21688dea5521bc57302e5f4,7232b8e64562ff1d8fa90740663e0618af9240aec774b64622aa23d5f544f8fe,4ce8969ded12938440f7f655625700ae056b4a56c1f9eaeddb542897178819ad,281df4a0a0edae40625710f361dcda0a2fec10e8640d63d59fa1cff46c3437e6,a6d7e7f5522a50da755a7865058b55021290407be94dfd5b46afd9442037d4df,77d8da13334b3609cdffc018d2f8764ba28fc5e5b4176f9fc4b17a11150ed96f,6d5167576134be490732bb0f793cfa25aa536a265c3250437fef0ebd4c48a989,9d0444efc358efcbb562059c0a32adb62b78fb220623c8273c86e24852e40704,4f237162867e6ecea7e9614b57b2d721f76e844b0c42bea07c75d89e95371b90,968ee5b1b08459cf774a9fd43a7732dcbbf4a76eb9567d8508fcdb2becbdc211,90ed2e81570ab063c267fe7a6a2a9b9e67dcc98db81589e4b69b258cf32c29a5,f15c5eba75f95b1a61064d6c980d1a320fdf67f4b7820b10d7fba8c478ae2a8c,3b1827a85d523afd752a9f9dacdacb76625c9e01df1f8535e783754593342860,646125b36a04dc55942b12b23c127f4d5cbc913ccb13fbfc4eb48192e23d2a68,ecd1190b927010e9c5d664b3e4efe38d126fcc70a340c821ca230da039fa4545,5d2b16d7ec22e75e1dcae7ba0d637b9fb4e57964ab82e4576bd176d0f0694fdc,e7c1c862d2e38561d5d4466c902b42b772e9b23574b0544a3eef5cd7343f8081,8a2a5d8bc63a3c64190fb749e921ac274cd5a574a1591de8c89e65d87938e931,43201bb83af61577d3ebc7bec93d670123e332779e410cf30e9033b5f22f64b2,641a18fba06f390f20413cebe561b5a42c3de80ecbfcb1657a956a922503695b,6726860a0bb97918f3cd024577dc0b20abc7b8a386880f0cced79c6b9b57d792,8fb3533d8814083161084d0dfa6bd9f5b766c98adce78fff5499db1a167975fb,675add5d976d04808d2e498fe78eb4f2ebd3cd3238985ecc5e772a8b1606ea59,c2c6014044ac1dfba0b596068c817ca5057ce68a27046011166196f59ec382b1,222bc256cfb25f267f5a0a549bb9b53ebc1786ff313b28cc051b6de8a2caaaf6,810e56de2ce5a7234dfdc2b3103523277937ab3ea760fa3769b18ff393c0fb14,2827465c3c52b3fc26fa8a5b28a962bd08a7e5fb238a425831e1e76924f05224,fa27597d41d7ce099dde8454a4c12f317912a5d07d7c5f45fb711703d5e76a09,3b893f9ebaca748aa4bfe1b45b3241dcc8cf5661c98ea99a9bf5dfdde2ad612d,2aa9fb0cfd64be498b9f3b1382878b32e69ff9b601ff479ec251ed7ca2ba98fe,e31e7148a5d2d84825c18a787384aa670aa6244e63d857cb973c209cc75409d9,f41ecc80c591545e98282acdf1f77d5c243d2a1a9c1de8cda2d38b66cf293235,82ec962c4657b2ec227901c9b483b0b870177bfeeb6e78ba391e217d534cf571,8a4289aa7e56a1c8f4aaff678d04de05d092e14d66773735f398dfe05c1f02c6,d23fde350f667c2d440b1fdb8beeb7b5251e890fbcc0969a4f21f93a38343f11,7fbfbf56815665ed02185fa03364f7f30bca3ad31eb754935170eb8488c1ed32,c6fe37a6261c42b7af07ce932921fc6e137717d7b6ffe02002f86f6c45d6e1c0,f107e2070646316f3c6bc409e9a6233d536de693f062ba4c9c51f48fdc08ac31,7ed8195981d99bbc7211b0edb24d3b54dffe9467a5b1b6ab633cecd88a5d5eb7,b32dcfd572fd20171f1e360e5cba700130893aaa745686b5d004ee2c09e8f577,8b17df37899379626021051b40840a249b499f9ba5320303a17ed1c6a0096d64,5dd33b2d902b7b5c046f46446d957391655cecc366608d0f036f6b784e34fb68,54f3dedfa42c85a7fbab8256a6204acfa9396f9e0699c297b39a177bbb89f94a,7d44ea1c9fe02e0520a88f0a558a9e5761c023130bd6130bafefe08b26c5fa75,bbde1462bda1050c73ff34eefe8a28cece222c1c16394c7689ae54f3def64d84,69f5e6eca345b77a9068c454dd4f0d2ed1dc557cc6f1d28210b2a581c15c5373,6727040c902a7ea4dc06855d485b0d81ba077b43acdf81d42da2599d02c23360,33082c7e7024f52ce819e88308882d33f82c820008b5e496c01f3d7e637a3392,e4df2137d97fffb6d0b081fe904cc538ba12135c71dc63edb9c2b6afc57a5d3e,340ad63f62c36fc49711bfd031a508d9003b1e3cd81469fcb92da2133b7b9e1b
"0","0","bgm_M06","1","0","100038","100037","90","10","0","bgm_M06","朵羅西亞溼地 13-13","101131307","211001000","0","0","2019/01/03 16:00:00","0","110130132","0","0","100038","11013","bgm_M06","110130133","101131301","0","124313","bgm_M06","385","101131304","10","11013013","0","100050","110130131","110130131","215","-5","25011","bgm_M06","101131306","10","0","bgm_M06","0","124343","101131302","0","2030/12/31 14:59:59","114194","100039","0"
"0","0","bgm_M06","1","0","100038","100037","90","10","0","bgm_M06","朵羅西亞溼地 13-14","101131401","211001000","0","0","2019/01/03 16:00:00","0","110130142","0","0","100038","11013","bgm_M06","110130143","101131405","0","114612","bgm_M06","400","101131404","10","11013014","0","100050","110130141","110130141","215","-185","25012","bgm_M06","101131403","10","0","bgm_M06","0","124462","101131405","0","2030/12/31 14:59:59","124224","100039","0"
"0","0","bgm_M06","1","0","100123","100122","90","10","0","bgm_M06","朵羅西亞溼地 13-15","101131506","211001000","0","0","2019/01/03 16:00:00","0","110130152","0","0","100123","11013","bgm_M06","110130153","101131504","0","124402","bgm_M06","560","101131507","10","11013015","0","100040","110130151","110130151","215","-195","25013","bgm_M06","101131503","10","0","bgm_M06","0","114552","101131505","0","2030/12/31 14:59:59","114104","100124","0"
"0","0","bgm_M06","1","0","100123","100122","90","10","0","bgm_M06","朵羅西亞溼地 13-16","101131607","211001000","0","0","2019/01/03 16:00:00","0","110130162","0","0","100123","11013","bgm_M06","110130163","101131602","0","114582","bgm_M06","600","101131606","10","11013016","0","100040","110130161","110130161","215","-45","25014","bgm_M06","101131605","10","0","bgm_M06","0","124523","101131604","0","2030/12/31 14:59:59","114134","100124","0"
"0","0","bgm_M17","1","0","100743","100742","90","10","0","bgm_M63","朵羅西亞溼地 13-17","101131708","211001000","0","0","2019/01/03 16:00:00","9013156","110130172","0","0","100743","11013","bgm_M63","110130173","0","9013155","114612","bgm_M17_02","785","0","10","11013017","0","100040","110130171","110130171","215","-90","25015","bgm_M17","0","10","0","bgm_M17_02","0","124402","0","0","2030/12/31 14:59:59","124044","100744","0"
"0","0","bgm_M06","1","0","100032","100031","90","10","0","bgm_M06","尤金尼亞熱地 14-1","101140101","211001000","0","0","2019/01/30 16:00:00","0","110140012","0","0","100032","11014","bgm_M06","110140013","101140105","0","114254","bgm_M06","-800","0","10","11014001","0","100050","110140011","110140011","215","0","0","bgm_M06","101140106","10","0","bgm_M06","0","114164","101140103","0","2030/12/31 14:59:59","114014","100033","0"
"0","0","bgm_M06","1","0","100042","100041","90","10","0","bgm_M06","尤金尼亞熱地 14-2","101140204","211001000","0","-50","2019/01/30 16:00:00","0","110140022","0","0","100042","11014","bgm_M06","110140023","101140203","0","114104","bgm_M06","-710","0","10","11014002","0","100070","110140021","110140021","215","-170","0","bgm_M06","101140205","10","0","bgm_M06","0","114194","101140201","0","2030/12/31 14:59:59","114134","100043","0"
"0","0","bgm_M06","1","0","100012","100011","90","10","0","bgm_M06","尤金尼亞熱地 14-3","101140301","211001000","0","0","2019/01/30 16:00:00","0","110140032","0","0","100012","11014","bgm_M06","110140033","101140302","0","124074","bgm_M06","-560","0","10","11014003","0","100020","110140031","110140031","215","-40","0","bgm_M06","101140303","10","0","bgm_M06","0","124462","101140306","0","2030/12/31 14:59:59","124224","100013","0"
"0","0","bgm_M06","1","0","100012","100011","90","10","0","bgm_M06","尤金尼亞熱地 14-4","101140406","211001000","0","0","2019/01/30 16:00:00","0","110140042","0","0","100012","11014","bgm_M06","110140043","101140401","0","124044","bgm_M06","-430","0","10","11014004","0","100020","110140041","110140041","215","-170","0","bgm_M06","101140404","10","0","bgm_M06","0","124283","101140403","0","2030/12/31 14:59:59","114553","100013","0"
"0","0","bgm_M06","1","0","100092","100091","90","10","0","bgm_M06","尤金尼亞熱地 14-5","101140504","211001000","0","0","2019/01/30 16:00:00","0","110140052","0","0","100092","11014","bgm_M06","110140053","101140506","0","124224","bgm_M06","-320","0","10","11014005","0","100030","110140051","110140051","215","-40","0","bgm_M06","101140503","10","0","bgm_M06","0","124523","101140505","0","2030/12/31 14:59:59","114613","100093","0"
"0","0","bgm_M06","1","0","100102","100101","90","10","0","bgm_M06","尤金尼亞熱地 14-6","101140601","211001000","0","-50","2019/01/30 16:00:00","0","110140062","0","0","100102","11014","bgm_M06","110140063","101140605","0","114164","bgm_M06","-190","0","10","11014006","0","100030","110140061","110140061","215","-140","0","bgm_M06","101140603","10","0","bgm_M06","0","124313","101140602","0","2030/12/31 14:59:59","114583","100103","0"
"0","0","bgm_M06","1","0","101212","101211","90","10","0","bgm_M06","尤金尼亞熱地 14-7","101140704","211001000","0","-50","2019/01/30 16:00:00","0","110140072","0","0","101212","11014","bgm_M06","110140073","101140704","0","114134","bgm_M06","-30","0","10","11014007","0","100160","110140071","110140071","215","-70","0","bgm_M06","101140703","10","0","bgm_M06","0","124402","101140702","0","2030/12/31 14:59:59","114554","101213","0"
"0","0","bgm_M06","1","0","101212","101211","90","10","0","bgm_M06","尤金尼亞熱地 14-8","101140801","211001000","0","-50","2019/01/30 16:00:00","0","110140082","0","0","101212","11014","bgm_M06","110140083","101140804","0","114104","bgm_M06","130","0","10","11014008","0","100170","110140081","110140081","215","-20","0","bgm_M06","101140803","10","0","bgm_M06","0","114552","101140805","0","2030/12/31 14:59:59","114553","101213","0"
"0","0","bgm_M06","1","0","101212","101211","90","10","0","bgm_M06","尤金尼亞熱地 14-9","101140901","211001000","0","-50","2019/01/30 16:00:00","0","110140092","0","0","101212","11014","bgm_M06","110140093","101140904","0","114254","bgm_M06","300","0","10","11014009","0","100160","110140091","110140091","215","0","0","bgm_M06","101140903","10","0","bgm_M06","0","114612","101140905","0","2030/12/31 14:59:59","114613","101213","0"
"0","0","bgm_M06","1","0","100452","100451","90","10","0","bgm_M06","尤金尼亞熱地 14-10","101141001","211001000","0","-50","2019/01/30 16:00:00","0","110140102","0","0","100452","11014","bgm_M06","110140103","101141004","0","114194","bgm_M06","230","101141003","10","11014010","0","100090","110140101","110140101","215","-160","25011","bgm_M06","101141005","10","0","bgm_M06","0","114582","101141002","0","2030/12/31 14:59:59","114583","100453","0"
"0","0","bgm_M06","1","0","100452","100451","90","10","0","bgm_M06","尤金尼亞熱地 14-11","101141101","211001000","0","-50","2019/01/30 16:00:00","0","110140112","0","0","100452","11014","bgm_M06","110140113","101141106","0","124074","bgm_M06","395","0","10","11014011","0","100090","110140111","110140111","215","-115","25012","bgm_M06","101141104","10","0","bgm_M06","0","114552","101141102","0","2030/12/31 14:59:59","114554","100453","0"
"0","0","bgm_M06","1","0","100442","100441","90","10","0","bgm_M06","尤金尼亞熱地 14-12","101141201","211001000","0","0","2019/01/30 16:00:00","0","110140122","0","0","100442","11014","bgm_M06","110140123","101141205","0","114613","bgm_M06","575","0","10","11014012","0","100060","110140121","110140121","215","-120","25013","bgm_M06","101141203","10","0","bgm_M06","0","124224","101141206","0","2030/12/31 14:59:59","114583","100443","0"
"0","0","bgm_M06","1","0","100442","100441","90","10","0","bgm_M06","尤金尼亞熱地 14-13","101141301","211001000","0","0","2019/01/30 16:00:00","0","110140132","0","0","100442","11014","bgm_M06","110140133","101141304","0","114583","bgm_M06","620","0","10","11014013","0","100060","110140131","110140131","215","5","25014","bgm_M06","101141305","10","0","bgm_M06","0","114134","101141303","0","2030/12/31 14:59:59","114554","100443","0"
"0","0","bgm_M17","1","0","100862","100861","90","10","0","bgm_M63","尤金尼亞熱地 14-14","101141406","211001000","0","0","2019/01/30 16:00:00","9014156","110140142","0","0","100862","11014","bgm_M63","110140143","0","9014155","114554","bgm_M17_02","770","0","10","11014014","0","100060","110140141","110140141","215","40","25015","bgm_M17","0","10","0","bgm_M17_02","0","114014","0","0","2030/12/31 14:59:59","114553","100863","0"
"0","0","bgm_M06","1","0","100092","100091","90","10","0","bgm_M06","塔利亞火山 15-1","101150101","211001000","0","-50","2019/02/18 16:00:00","0","110150012","0","0","100092","11015","bgm_M06","110150013","101150102","0","124044","bgm_M06","-800","0","10","11015001","0","100030","110150011","110150011","215","50","0","bgm_M06","101150106","10","0","bgm_M06","0","114164","101150104","0","2030/12/31 14:59:59","114583","100093","0"
"0","0","bgm_M06","1","0","100092","100091","90","10","0","bgm_M06","塔利亞火山 15-2","101150201","211001000","0","-50","2019/02/18 16:00:00","0","110150022","0","0","100092","11015","bgm_M06","110150023","101150204","0","114104","bgm_M06","-610","0","10","11015002","0","100030","110150021","110150021","215","90","0","bgm_M06","101150205","10","0","bgm_M06","0","124224","101150203","0","2030/12/31 14:59:59","114613","100093","0"
"0","0","bgm_M06","1","0","100102","100101","90","10","0","bgm_M06","塔利亞火山 15-3","101150301","211001000","0","-50","2019/02/18 16:00:00","0","110150032","0","0","100102","11015","bgm_M06","110150033","101150302","0","114194","bgm_M06","-620","0","10","11015003","0","100050","110150031","110150031","215","-90","0","bgm_M06","101150303","10","0","bgm_M06","0","114014","101150305","0","2030/12/31 14:59:59","114553","100103","0"
"0","0","bgm_M06","1","0","100102","100101","90","10","0","bgm_M06","塔利亞火山 15-4","101150403","211001000","0","-50","2019/02/18 16:00:00","0","110150042","0","0","100102","11015","bgm_M06","110150043","101150402","0","114554","bgm_M06","-465","101150404","10","11015004","0","100050","110150041","110150041","215","-175","0","bgm_M06","101150401","10","0","bgm_M06","0","114164","101150405","0","2030/12/31 14:59:59","124284","100103","0"
"0","0","bgm_M06","1","0","100092","100091","90","10","0","bgm_M06","塔利亞火山 15-5","101150506","211001000","0","-50","2019/02/18 16:00:00","0","110150052","0","0","100092","11015","bgm_M06","110150053","101150501","0","114583","bgm_M06","-350","0","10","11015005","0","100030","110150051","110150051","215","-20","0","bgm_M06","101150503","10","0","bgm_M06","0","124074","101150504","0","2030/12/31 14:59:59","124433","100093","0"
"0","0","bgm_M06","1","0","100092","100091","90","10","0","bgm_M06","塔利亞火山 15-6","101150601","211001000","0","-50","2019/02/18 16:00:00","0","110150062","0","0","100092","11015","bgm_M06","110150063","101150605","0","114613","bgm_M06","-170","0","10","11015006","0","100030","110150061","110150061","215","20","0","bgm_M06","101150603","10","0","bgm_M06","0","114254","101150604","0","2030/12/31 14:59:59","124373","100093","0"
"0","0","bgm_M06","1","0","100032","100031","90","10","0","bgm_M06","塔利亞火山 15-7","101150704","211001000","0","-50","2019/02/18 16:00:00","0","110150072","0","0","100032","11015","bgm_M06","110150073","101150702","0","114553","bgm_M06","-230","0","10","11015007","0","100040","110150071","110150071","215","-180","0","bgm_M06","101150706","10","0","bgm_M06","0","114014","101150705","0","2030/12/31 14:59:59","124314","100033","0"
"0","0","bgm_M06","1","0","101212","101211","90","10","0","bgm_M06","塔利亞火山 15-8","101150801","211001000","0","-50","2019/02/18 16:00:00","0","110150082","0","0","101212","11015","bgm_M06","110150083","101150802","0","114554","bgm_M06","-50","0","10","11015008","0","100160","110150081","110150081","215","-120","0","bgm_M06","101150805","10","0","bgm_M06","0","114134","101150803","0","2030/12/31 14:59:59","124344","101213","0"
"0","0","bgm_M06","1","0","101212","101211","90","10","0","bgm_M06","塔利亞火山 15-9","101150901","211001000","0","-50","2019/02/18 16:00:00","0","110150092","0","0","101212","11015","bgm_M06","110150093","101150906","0","114613","bgm_M06","80","0","10","11015009","0","100160","110150091","110150091","215","20","0","bgm_M06","101150905","10","0","bgm_M06","0","124224","101150907","0","2030/12/31 14:59:59","124463","101213","0"
"0","0","bgm_M06","1","0","100195","100194","90","10","0","bgm_M06","塔利亞火山 15-10","101151001","211001000","0","-50","2019/02/18 16:00:00","0","110150102","0","0","100195","11015","bgm_M06","110150103","101151004","0","124373","bgm_M06","160","0","10","11015010","0","100160","110150101","110150101","215","-135","25011","bgm_M06","101151006","10","0","bgm_M06","0","114583","101151005","0","2030/12/31 14:59:59","124344","100196","0"
"0","0","bgm_M06","1","0","100195","100194","90","10","0","bgm_M06","塔利亞火山 15-11","101151106","211001000","0","-50","2019/02/18 16:00:00","0","110150112","0","0","100195","11015","bgm_M06","110150113","101151101","0","124433","bgm_M06","350","0","10","11015011","0","100160","110150111","110150111","215","-185","25012","bgm_M06","101151104","10","0","bgm_M06","0","114553","101151102","0","2030/12/31 14:59:59","124284","100196","0"
"0","0","bgm_M06","1","0","100192","100191","90","10","0","bgm_M06","塔利亞火山 15-12","101151206","211001000","0","-50","2019/02/18 16:00:00","0","110150122","0","0","100192","11015","bgm_M06","110150123","101151201","0","124463","bgm_M06","550","101151205","10","11015012","0","100170","110150121","110150121","215","-125","25013","bgm_M06","101151203","10","0","bgm_M06","0","114613","101151201","0","2030/12/31 14:59:59","124373","100193","0"
"0","0","bgm_M06","1","0","100192","100191","90","10","0","bgm_M06","塔利亞火山 15-13","101151306","211001000","0","-50","2019/02/18 16:00:00","0","110150132","0","0","100192","11015","bgm_M06","110150133","101151301","0","124284","bgm_M06","700","101151304","10","11015013","0","100170","110150131","110150131","215","-50","25014","bgm_M06","101151305","10","0","bgm_M06","0","114553","101151301","0","2030/12/31 14:59:59","124314","100193","0"
"0","0","bgm_M17","1","0","100198","100197","90","10","0","bgm_M63","塔利亞火山 15-14","101151407","211001000","0","-50","2019/02/18 16:00:00","9015156","110150142","0","0","100198","11015","bgm_M63","110150143","0","9015155","124344","bgm_M17_02","490","0","10","11015014","0","100170","110150141","110150141","215","10","25015","bgm_M17","0","10","0","bgm_M17_02","0","114554","0","0","2030/12/31 14:59:59","124433","100199","0"
"0","0","bgm_M06","1","0","100972","100971","90","10","0","bgm_M06","泰美斯銀嶺 16-1","101160101","211001000","0","-50","2019/03/21 16:00:00","0","110160012","0","0","100972","11016","bgm_M06","110160013","101160105","0","124463","bgm_M06","-800","0","10","11016001","0","100240","110160011","110160011","215","-165","0","bgm_M06","0","10","0","bgm_M06","0","114553","101160103","0","2030/12/31 14:59:59","124314","100973","0"
"0","0","bgm_M06","1","0","100972","100971","90","10","0","bgm_M06","泰美斯銀嶺 16-2","101160201","211001000","0","-50","2019/03/21 16:00:00","0","110160022","0","0","100972","11016","bgm_M06","110160023","101160205","0","124344","bgm_M06","-580","0","10","11016002","0","100240","110160021","110160021","215","-180","0","bgm_M06","101160207","10","0","bgm_M06","0","114613","101160203","0","2030/12/31 14:59:59","124373","100973","0"
"0","0","bgm_M06","1","0","100972","100971","90","10","0","bgm_M06","泰美斯銀嶺 16-3","101160301","211001000","0","-50","2019/03/21 16:00:00","0","110160032","0","0","100972","11016","bgm_M06","110160033","101160302","0","124314","bgm_M06","-630","0","10","11016003","0","100240","110160031","110160031","215","-20","0","bgm_M06","101160307","10","0","bgm_M06","0","114583","101160305","0","2030/12/31 14:59:59","124433","100973","0"
"0","0","bgm_M06","1","0","100972","100971","90","10","0","bgm_M06","泰美斯銀嶺 16-4","101160402","211001000","0","-50","2019/03/21 16:00:00","0","110160042","0","0","100972","11016","bgm_M06","110160043","101160406","0","124463","bgm_M06","-420","101160408","10","11016004","0","100240","110160041","110160041","215","-40","0","bgm_M06","101160407","10","0","bgm_M06","0","124344","101160405","0","2030/12/31 14:59:59","115071","100973","0"
"0","0","bgm_M06","1","0","100972","100971","90","10","0","bgm_M06","泰美斯銀嶺 16-5","101160504","211001000","0","-50","2019/03/21 16:00:00","0","110160052","0","0","100972","11016","bgm_M06","110160053","101160501","0","115251","bgm_M06","-300","0","10","11016005","0","100240","110160051","110160051","215","-175","0","bgm_M06","101160506","10","0","bgm_M06","0","124284","101160505","0","2030/12/31 14:59:59","115161","100973","0"
"0","0","bgm_M06","1","0","100942","100941","90","10","0","bgm_M06","泰美斯銀嶺 16-6","101160601","211001000","0","-50","2019/03/21 16:00:00","0","110160062","0","0","100942","11016","bgm_M06","110160063","101160604","0","125191","bgm_M06","-210","0","10","11016006","0","100140","110160061","110160061","215","0","0","bgm_M06","101160605","10","0","bgm_M06","0","124373","101160603","0","2030/12/31 14:59:59","115011","100943","0"
"0","0","bgm_M06","1","0","100942","100941","90","10","0","bgm_M06","泰美斯銀嶺 16-7","101160701","211001000","0","-50","2019/03/21 16:00:00","0","110160072","0","0","100942","11016","bgm_M06","110160073","101160703","0","125101","bgm_M06","20","0","10","11016007","0","100140","110160071","110160071","215","40","0","bgm_M06","101160706","10","0","bgm_M06","0","114553","101160702","0","2030/12/31 14:59:59","115221","100943","0"
"0","0","bgm_M06","1","0","100222","100221","90","10","0","bgm_M06","泰美斯銀嶺 16-8","101160801","211001000","0","-50","2019/03/21 16:00:00","0","110160082","0","0","100222","11016","bgm_M06","110160083","101160805","0","125131","bgm_M06","-70","0","10","11016008","0","100130","110160081","110160081","215","-120","0","bgm_M06","101160807","10","0","bgm_M06","0","124433","101160806","0","2030/12/31 14:59:59","115041","100223","0"
"0","0","bgm_M06","1","0","100222","100221","90","10","0","bgm_M06","泰美斯銀嶺 16-9","101160901","211001000","0","-50","2019/03/21 16:00:00","0","110160092","0","0","100222","11016","bgm_M06","110160093","101160903","0","124284","bgm_M06","160","0","10","11016009","0","100130","110160091","110160091","215","-130","0","bgm_M06","101160907","10","0","bgm_M06","0","114613","101160906","0","2030/12/31 14:59:59","115071","100223","0"
"0","0","bgm_M06","1","0","100932","100931","90","10","0","bgm_M06","泰美斯銀嶺 16-10","101161001","211001000","0","-50","2019/03/21 16:00:00","0","110160102","0","0","100932","11016","bgm_M06","110160103","101161006","0","124344","bgm_M06","330","0","10","11016010","0","100080","110160101","110160101","215","-20","25011","bgm_M06","101161004","10","0","bgm_M06","0","124314","101161005","0","2030/12/31 14:59:59","125101","100933","0"
"0","0","bgm_M06","1","0","100942","100941","90","10","0","bgm_M06","泰美斯銀嶺 16-11","101161105","211001000","0","-50","2019/03/21 16:00:00","0","110160112","0","0","100942","11016","bgm_M06","110160113","101161101","0","124373","bgm_M06","475","0","10","11016011","0","100140","110160111","110160111","215","-130","25012","bgm_M06","101161104","10","0","bgm_M06","0","114583","101161102","0","2030/12/31 14:59:59","115251","100943","0"
"0","0","bgm_M06","1","0","100942","100941","90","10","0","bgm_M06","泰美斯銀嶺 16-12","101161203","211001000","0","-50","2019/03/21 16:00:00","0","110160122","0","0","100942","11016","bgm_M06","110160123","101161202","0","114553","bgm_M06","655","101161204","10","11016012","0","100140","110160121","110160121","215","-110","25013","bgm_M06","101161207","10","0","bgm_M06","0","124284","101161205","0","2030/12/31 14:59:59","115011","100943","0"
"0","0","bgm_M06","1","0","100232","100231","90","10","0","bgm_M06","泰美斯銀嶺 16-13","101161304","211001000","0","-50","2019/03/21 16:00:00","0","110160132","0","0","100232","11016","bgm_M06","110160133","101161301","0","124314","bgm_M06","550","0","10","11016013","0","100080","110160131","110160131","215","40","25014","bgm_M06","101161303","10","0","bgm_M06","0","124344","101161305","0","2030/12/31 14:59:59","125131","100233","0"
"0","0","bgm_M17","1","0","100232","100231","90","10","0","bgm_M63","泰美斯銀嶺 16-14","101161407","211001000","0","-50","2019/03/21 16:00:00","9016156","110160142","0","0","100232","11016","bgm_M63","110160143","0","9016155","114613","bgm_M17_02","760","0","10","11016014","0","100080","110160141","110160141","215","20","25015","bgm_M17","0","10","0","bgm_M17_02","0","124463","0","0","2030/12/31 14:59:59","115221","100233","0"
"0","0","bgm_M06","1","0","100972","100971","90","10","0","bgm_M06","菲得斯冰原 17-1","101170101","211001000","0","-50","2019/04/19 16:00:00","0","110170012","0","0","100972","11017","bgm_M06","110170013","101170105","0","115071","bgm_M06","-800","0","10","11017001","0","100240","110170011","110170011","215","-115","0","bgm_M06","0","10","0","bgm_M06","0","124314","101170103","0","2030/12/31 14:59:59","115161","100973","0"
"0","0","bgm_M06","1","0","100972","100971","90","10","0","bgm_M06","菲得斯冰原 17-2","101170204","211001000","0","-50","2019/04/19 16:00:00","0","110170022","0","0","100972","11017","bgm_M06","110170023","101170205","0","115251","bgm_M06","-595","0","10","11017002","0","100240","110170021","110170021","215","-145","0","bgm_M06","101170207","10","0","bgm_M06","0","124433","101170203","0","2030/12/31 14:59:59","125191","100973","0"
"0","0","bgm_M06","1","0","100972","100971","90","10","0","bgm_M06","菲得斯冰原 17-3","101170305","211001000","0","-50","2019/04/19 16:00:00","0","110170032","0","0","100972","11017","bgm_M06","110170033","101170304","0","115221","bgm_M06","-405","0","10","11017003","0","100240","110170031","110170031","215","-215","0","bgm_M06","101170307","10","0","bgm_M06","0","124344","101170301","0","2030/12/31 14:59:59","115041","100973","0"
"0","0","bgm_M06","1","0","100942","100941","90","10","0","bgm_M06","菲得斯冰原 17-4","101170402","211001000","0","-50","2019/04/19 16:00:00","0","110170042","0","0","100942","11017","bgm_M06","110170043","101170404","0","115011","bgm_M06","-210","101170407","10","11017004","0","100140","110170041","110170041","215","-160","0","bgm_M06","101170405","10","0","bgm_M06","0","124463","101170403","0","2030/12/31 14:59:59","115581","100943","0"
"0","0","bgm_M06","1","0","100972","100971","90","10","0","bgm_M06","菲得斯冰原 17-5","101170504","211001000","0","-50","2019/04/19 16:00:00","0","110170052","0","0","100972","11017","bgm_M06","110170053","101170501","0","125101","bgm_M06","-375","0","10","11017005","0","100240","110170051","110170051","215","-50","0","bgm_M06","101170505","10","0","bgm_M06","0","124284","101170503","0","2030/12/31 14:59:59","115611","100973","0"
"0","0","bgm_M06","1","0","100942","100941","90","10","0","bgm_M06","菲得斯冰原 17-6","101170602","211001000","0","-50","2019/04/19 16:00:00","0","110170062","0","0","100942","11017","bgm_M06","110170063","101170601","0","125131","bgm_M06","-185","0","10","11017006","0","100140","110170061","110170061","215","10","0","bgm_M06","101170604","10","0","bgm_M06","0","124373","101170603","0","2030/12/31 14:59:59","115551","100943","0"
"0","0","bgm_M06","1","0","100942","100941","90","10","0","bgm_M06","菲得斯冰原 17-7","101170704","211001000","0","-50","2019/04/19 16:00:00","0","110170072","0","0","100942","11017","bgm_M06","110170073","101170703","0","115161","bgm_M06","20","0","10","11017007","0","100140","110170071","110170071","215","35","0","bgm_M06","101170706","10","0","bgm_M06","0","124314","101170702","0","2030/12/31 14:59:59","115581","100943","0"
"0","0","bgm_M06","1","0","100222","100221","90","10","0","bgm_M06","菲得斯冰原 17-8","101170802","211001000","0","-50","2019/04/19 16:00:00","0","110170082","0","0","100222","11017","bgm_M06","110170083","101170801","0","115041","bgm_M06","220","0","10","11017008","0","100130","110170081","110170081","215","40","0","bgm_M06","101170804","10","0","bgm_M06","0","124433","101170806","0","2030/12/31 14:59:59","115611","100223","0"
"0","0","bgm_M06","1","0","100942","100941","90","10","0","bgm_M06","菲得斯冰原 17-9","101170901","211001000","0","-50","2019/04/19 16:00:00","0","110170092","0","0","100942","11017","bgm_M06","110170093","101170903","0","125191","bgm_M06","105","0","10","11017009","0","100140","110170091","110170091","215","-100","0","bgm_M06","101170906","10","0","bgm_M06","0","124344","101170905","0","2030/12/31 14:59:59","115551","100943","0"
"0","0","bgm_M06","1","0","100222","100221","90","10","0","bgm_M06","菲得斯冰原 17-10","101171001","211001000","0","-50","2019/04/19 16:00:00","0","110170102","0","0","100222","11017","bgm_M06","110170103","101171006","0","125101","bgm_M06","215","0","10","11017010","0","100130","110170101","110170101","215","-225","25011","bgm_M06","101171004","10","0","bgm_M06","0","124463","101171003","0","2030/12/31 14:59:59","115581","100223","0"
