e68e7493b3a99e2b4df972c42b8659b2b4ef9c56e422256cbd601b91b6188727,c4d6f78ad53c8af0c4af15c1540771ba4875db6fdf9965addc8de47e0bca1273,7c7977ca160bb6efdbbc9bb565b005edf2c0c78d36352a387c8df5c75cf025d0,ff79cc022cfaceea4706e371a9835ff074fb0495fae6fc9c796e0a50117a0e90,1f4a8fdca693208b16ae4506b9992d4cccab92baf45890323efc2aaa16425977,2d6ce55899ee9d15c88fb2fd424a411cce92439872cf3b154a81a3bfdd566a98,b11ff945fe3c63a1e90cb87c2e713d603f1c96d0cff824fa3e1c20edacb41ad3,d23d5910af4342fb47eab1af35ab7ad8282f0a483e6ef4ee99ac8dea6a4040eb,228eb2a9b0174268e40230aa86fda94bc5d58cdc372ebc0d7aadf55b16a09c01,6ffaebda3a27e804784ba0292d61f81edaf0ec372510ece76511484297461e09,9afa35953872ffa31e58013b0f9f9cd05fc930f69f26445992c1b8fcd66e3209,d357011eebdcacab237e61cff354b14999c39d44b43a8248c398cd46f3aa5f75,e7415b4772cbffdd20319bbcd83c2f2810aa3c758192090dd344a9a2fd1ba52b,90bb62589e49e06e892bc41bd680514f8959b8c7e6fd76d4b36cf35a04758856,2c9284bae1b9c6c417c8605767730ed3866c587d3d375fca2121cafb1d08cf2f,7680b1a0d70653b97d241b3263e631433169cd6695f1397c3eb89ecd0074dece,baed00919c30d7c7d40dc4d1908f3298863057d5dfa82d7909d062cd43887ed4,5ad24c7dab9a80e5999bdf27fa640cac4fe48372e3077154f6aef3fd171ed877,d3c24eb49810e961fb22d8d07903b5242e618465cd4d9b6283c004c441d8cfb6,6536e83c5fa7f689720986faf1ed2e5b47d021dd85b58077b42bdd0b5d438e8e
"0","11055071","101550703","0","0","0","110550071","0","56242","0","101002308","0","100","101550702","0","101550701","11999291","0","0","0"
"0","11055072","101550705","101550706","0","0","110550072","0","56242","0","101002309","0","100","101550704","0","101550708","11999292","0","0","0"
"0","11055073","101550706","101550710","0","0","110550073","101550709","56242","0","101002310","0","100","101550701","12999051","101550708","11999293","0","0","0"
"0","11055081","101550803","0","0","0","110550081","0","56599","0","101002311","0","100","101550802","0","101550801","11999291","0","0","0"
"0","11055082","101550806","101550807","0","0","110550082","0","56599","0","101002312","0","100","101550805","0","101550804","11999292","0","0","0"
"0","11055083","101550807","101550809","0","0","110550083","101550810","56599","0","101002313","0","100","101550802","12999052","101550801","11999293","0","0","0"
"0","11055091","101550907","0","0","0","110550091","0","56956","0","101002314","0","100","101550902","0","101550901","11999291","0","0","0"
"0","11055092","101550903","101550910","0","0","110550092","0","56956","0","101002315","0","100","101550909","0","101550904","11999292","0","0","0"
"0","11055093","101550906","101550907","0","0","110550093","101550910","56956","0","101002316","0","100","101550908","12999049","101550905","11999293","0","0","0"
"0","11055101","101551003","0","0","0","110550101","0","57313","0","101002317","0","100","101551002","11055104","101551001","11999291","0","0","0"
"0","11055102","101551006","101551007","0","0","110550102","0","57313","0","101002318","0","100","101551005","0","101551004","11999292","0","0","0"
"0","11055103","101551005","101551008","0","0","110550103","101551010","57313","0","101002319","0","100","101551009","12999050","101551001","11999293","0","0","0"
"0","11055111","101551103","0","0","0","110550111","0","57670","0","101002320","0","100","101551102","11055114","101551101","11999291","0","0","0"
"0","11055112","101551106","101551107","0","0","110550112","0","57670","0","101002321","0","100","101551105","0","101551104","11999292","0","0","0"
"0","11055113","101551109","101551103","0","0","110550113","101551110","57670","0","101002322","0","100","101551108","12999051","101551101","11999293","0","0","0"
"0","11055121","101551203","0","0","0","110550121","0","58027","0","101002323","0","100","101551202","11055124","101551201","11999291","0","0","0"
"0","11055122","101551206","101551207","0","0","110550122","0","58027","0","101002324","0","100","101551205","0","101551202","11999292","0","0","0"
"0","11055123","101551208","101551210","0","0","110550123","101551209","58027","0","101002325","0","100","101551204","12999052","101551201","11999293","0","0","0"
"0","11055131","101551303","0","0","0","110550131","0","58384","0","101002326","0","100","101551302","11055134","101551301","11999291","0","0","0"
"0","11055132","101551305","101551307","0","0","110550132","0","58384","0","101002327","0","100","101551306","0","101551309","11999292","0","0","0"
"0","11055133","101551303","101551308","0","0","110550133","101551310","58384","0","101002328","0","100","101551304","12999049","101551309","11999293","0","0","0"
"0","11055141","101551403","0","0","0","110550141","0","58742","0","101002329","0","100","101551402","11999293","101551401","11999291","0","0","0"
"11055144","11055142","101551405","101551407","0","0","110550142","0","58742","0","101002330","0","100","101551406","12999050","101551404","11999292","0","0","0"
"0","11055143","101551409","0","0","0","110550143","0","58742","0","101002331","0","100","101551408","0","101551410","0","0","0","0"
"0","11056011","101560103","0","0","0","110560011","0","54100","0","101002332","0","100","101560107","0","101560101","11999291","0","0","0"
"0","11056012","101560106","101560108","0","0","110560012","0","54100","0","101002333","0","100","101560102","0","101560104","11999292","0","0","0"
"0","11056013","101560105","101560109","0","0","110560013","0","54100","0","101002334","0","100","101560107","12999049","101560101","11999293","0","0","0"
"0","11056021","101560205","0","0","0","110560021","0","54457","0","101002335","0","100","101560202","0","101560201","11999291","0","0","0"
"0","11056022","101560208","101560209","0","0","110560022","0","54457","0","101002336","0","100","101560203","0","101560204","11999292","0","0","0"
"0","11056023","101560205","101560210","0","0","110560023","0","54457","0","101002337","0","100","101560206","12999050","101560207","11999293","0","0","0"
"0","11056031","101560303","0","0","0","110560031","0","54814","0","101002338","0","100","101560302","0","101560301","11999291","0","0","0"
"0","11056032","101560306","101560309","0","0","110560032","0","54814","0","101002339","0","100","101560305","0","101560304","11999292","0","0","0"
"0","11056033","101560308","101560310","0","0","110560033","0","54814","0","101002340","0","100","101560307","12999051","101560301","11999293","0","0","0"
"0","11056041","101560408","0","0","0","110560041","0","55171","0","101002341","0","100","101560402","0","101560401","11999291","0","0","0"
"0","11056042","101560407","101560405","0","0","110560042","0","55171","0","101002342","0","100","101560406","0","101560404","11999292","0","0","0"
"0","11056043","101560402","101560410","0","0","110560043","0","55171","0","101002343","0","100","101560409","12999052","101560403","11999293","0","0","0"
"0","11056051","101560510","0","0","0","110560051","0","55528","0","101002344","0","100","101560502","0","101560501","11999291","0","0","0"
"0","11056052","101560509","101560503","0","0","110560052","0","55528","0","101002345","0","100","101560508","0","101560506","11999292","0","0","0"
"0","11056053","101560505","101560510","0","0","110560053","0","55528","0","101002346","0","100","101560507","12999049","101560504","11999293","0","0","0"
"0","11056061","101560603","0","0","0","110560061","0","55885","0","101002347","0","100","101560602","0","101560604","11999291","0","0","0"
"0","11056062","101560608","101560610","0","0","110560062","0","55885","0","101002348","0","100","101560605","0","101560601","11999292","0","0","0"
"0","11056063","101560607","101560603","0","0","110560063","0","55885","0","101002349","0","100","101560606","12999050","101560609","11999293","0","0","0"
"0","11056071","101560706","0","0","0","110560071","0","56242","0","101002350","0","100","101560702","0","101560701","11999291","0","0","0"
"0","11056072","101560708","101560710","0","0","110560072","0","56242","0","101002351","0","100","101560703","0","101560704","11999292","0","0","0"
"0","11056073","101560707","101560703","0","0","110560073","101560709","56242","0","101002352","0","100","101560702","12999051","101560705","11999293","0","0","0"
"0","11056081","101560803","0","0","0","110560081","0","56599","0","101002353","0","100","101560802","0","101560801","11999291","0","0","0"
"0","11056082","101560805","101560807","0","0","110560082","0","56599","0","101002354","0","100","101560804","0","101560806","11999292","0","0","0"
"0","11056083","101560809","101560805","0","0","110560083","101560810","56599","0","101002355","0","100","101560808","12999052","101560806","11999293","0","0","0"
"0","11056091","101560907","0","0","0","110560091","0","56956","0","101002356","0","100","101560905","0","101560901","11999291","0","0","0"
"0","11056092","101560908","101560910","0","0","110560092","0","56956","0","101002357","0","100","101560906","0","101560903","11999292","0","0","0"
"0","11056093","101560909","101560905","0","0","110560093","101560907","56956","0","101002358","0","100","101560902","12999049","101560904","11999293","0","0","0"
"0","11056101","101561004","0","0","0","110560101","0","57313","0","101002359","0","100","101561003","11056104","101561001","11999291","0","0","0"
"0","11056102","101561003","101561005","0","0","110560102","0","57313","0","101002360","0","100","101561006","0","101561002","11999292","0","0","0"
"0","11056103","101561008","101561009","0","0","110560103","101561010","57313","0","101002361","0","100","101561007","12999050","101561002","11999293","0","0","0"
"0","11056111","101561109","0","0","0","110560111","0","57670","0","101002362","0","100","101561107","11056114","101561101","11999291","0","0","0"
"0","11056112","101561104","0","0","0","110560112","0","57670","0","101002363","0","100","101561108","0","101561102","11999292","0","0","0"
"0","11056113","101561108","101561103","0","0","110560113","101561110","57670","0","101002364","0","100","101561106","12999051","101561105","11999293","0","0","0"
"0","11056121","101561203","0","0","0","110560121","0","58027","0","101002365","0","100","101561202","11056124","101561201","11999291","0","0","0"
"0","11056122","101561208","101561210","0","0","110560122","0","58027","0","101002366","0","100","101561205","0","101561202","11999292","0","0","0"
"0","11056123","101561207","101561209","0","0","110560123","101561204","58027","0","101002367","0","100","101561206","12999052","101561201","11999293","0","0","0"
"0","11056131","101561305","0","0","0","110560131","0","58384","0","101002368","0","100","101561306","11056134","101561301","11999291","0","0","0"
"0","11056132","101561307","101561305","0","0","110560132","0","58384","0","101002369","0","100","101561302","0","101561304","11999292","0","0","0"
"0","11056133","101561308","101561310","0","0","110560133","101561303","58384","0","101002370","0","100","101561309","12999049","101561301","11999293","0","0","0"
"0","11056141","101561408","0","0","0","110560141","0","58742","0","101002371","0","100","101561402","11999293","101561401","11999291","0","0","0"
"11056144","11056142","101561405","101561407","0","0","110560142","0","58742","0","101002372","0","100","101561403","12999050","101561404","11999292","0","0","0"
"0","11056143","0","0","0","0","110560143","0","58742","0","101002373","0","100","0","0","101561410","0","0","0","0"
"0","11057011","101570109","0","0","0","110570011","0","54100","0","101002374","0","100","101570104","0","101570108","11999291","0","0","0"
"0","11057012","101570106","101570107","0","0","110570012","0","54100","0","101002375","0","100","101570102","0","101570101","11999292","0","0","0"
"0","11057013","101570105","101570103","0","0","110570013","0","54100","0","101002376","0","100","101570104","12999049","101570108","11999293","0","0","0"
"0","11057021","101570202","0","0","0","110570021","0","54457","0","101002377","0","100","101570205","0","101570201","11999291","0","0","0"
"0","11057022","101570210","101570208","0","0","110570022","0","54457","0","101002378","0","100","101570209","0","101570206","11999292","0","0","0"
"0","11057023","101570202","101570207","0","0","110570023","0","54457","0","101002379","0","100","101570205","12999050","101570204","11999293","0","0","0"
"0","11057031","101570309","0","0","0","110570031","0","54814","0","101002380","0","100","101570310","0","101570301","11999291","0","0","0"
"0","11057032","101570302","101570303","0","0","110570032","0","54814","0","101002381","0","100","101570308","0","101570304","11999292","0","0","0"
"0","11057033","101570310","101570305","0","0","110570033","0","54814","0","101002382","0","100","101570306","12999051","101570301","11999293","0","0","0"
"0","11057041","101570410","0","0","0","110570041","0","55171","0","101002383","0","100","101570407","0","101570405","11999291","0","0","0"
"0","11057042","101570406","101570404","0","0","110570042","0","55171","0","101002384","0","100","101570408","0","101570401","11999292","0","0","0"
"0","11057043","101570407","101570410","0","0","110570043","0","55171","0","101002385","0","100","101570409","12999052","101570402","11999293","0","0","0"
"0","11057051","101570510","0","0","0","110570051","0","55528","0","101002386","0","100","101570502","0","101570501","11999291","0","0","0"
"0","11057052","101570503","101570507","0","0","110570052","0","55528","0","101002387","0","100","101570509","0","101570504","11999292","0","0","0"
"0","11057053","101570505","101570510","0","0","110570053","0","55528","0","101002388","0","100","101570508","12999049","101570501","11999293","0","0","0"
"0","11057061","101570610","0","0","0","110570061","0","55885","0","101002389","0","100","101570607","0","101570604","11999291","0","0","0"
"0","11057062","101570606","101570603","0","0","110570062","0","55885","0","101002390","0","100","101570608","0","101570601","11999292","0","0","0"
"0","11057063","101570602","101570610","0","0","110570063","0","55885","0","101002391","0","100","101570609","12999050","101570605","11999293","0","0","0"
"0","11057071","101570706","0","0","0","110570071","0","56242","0","101002392","0","100","101570702","0","101570708","11999291","0","0","0"
"0","11057072","101570709","101570710","0","0","110570072","0","56242","0","101002393","0","100","101570703","0","101570704","11999292","0","0","0"
"0","11057073","101570702","101570703","0","0","110570073","101570706","56242","0","101002394","0","100","101570705","12999051","101570701","11999293","0","0","0"
"0","11057081","101570810","0","0","0","110570081","0","56599","0","101002395","0","100","101570807","0","101570805","11999291","0","0","0"
"0","11057082","101570807","101570809","0","0","110570082","0","56599","0","101002396","0","100","101570804","0","101570802","11999292","0","0","0"
"0","11057083","101570808","101570807","0","0","110570083","101570809","56599","0","101002397","0","100","101570803","12999052","101570802","11999293","0","0","0"
"0","11057091","101570908","0","0","0","110570091","0","56956","0","101002398","0","100","101570906","0","101570901","11999291","0","0","0"
"0","11057092","101570905","101570909","0","0","110570092","0","56956","0","101002399","0","100","101570903","0","101570902","11999292","0","0","0"
"0","11057093","101570906","101570907","0","0","110570093","101570910","56956","0","101002400","0","100","101570904","12999049","101570901","11999293","0","0","0"
"0","11057101","101571010","0","0","0","110570101","0","57313","0","101002401","0","100","101571003","11057104","101571001","11999291","0","0","0"
"0","11057102","101571006","101571009","0","0","110570102","0","57313","0","101002402","0","100","101571001","0","101571005","11999292","0","0","0"
"0","11057103","101571006","101571002","0","0","110570103","101571010","57313","0","101002403","0","100","101571007","12999050","101571004","11999293","0","0","0"
"0","11057111","101571105","0","0","0","110570111","0","57670","0","101002404","0","100","101571110","11057114","101571101","11999291","0","0","0"
"0","11057112","101571106","101571105","0","0","110570112","0","57670","0","101002405","0","100","101571103","0","101571108","11999292","0","0","0"
"0","11057113","101571102","101571107","0","0","110570113","101571109","57670","0","101002406","0","100","101571110","12999051","101571108","11999293","0","0","0"
"0","11057121","101571206","0","0","0","110570121","0","58027","0","101002407","0","100","101571205","11057124","101571201","11999291","0","0","0"
"0","11057122","101571207","101571210","0","0","110570122","0","58027","0","101002408","0","100","101571206","0","101571205","11999292","0","0","0"
"0","11057123","101571204","101571208","0","0","110570123","101571209","58027","0","101002409","0","100","101571202","12999052","101571201","11999293","0","0","0"
"0","11057131","101571307","0","0","0","110570131","0","58384","0","101002410","0","100","101571308","11057134","101571301","11999291","0","0","0"
"0","11057132","101571306","101571303","0","0","110570132","0","58384","0","101002411","0","100","101571309","0","101571304","11999292","0","0","0"
"0","11057133","101571301","101571309","0","0","110570133","101571310","58384","0","101002412","0","100","101571308","12999049","101571302","11999293","0","0","0"
"0","11057141","101571409","0","0","0","110570141","0","58742","0","101002413","0","100","101571401","11999293","101571404","11999291","0","0","0"
"11057144","11057142","101571407","101571406","0","0","110570142","0","58742","0","101002414","0","100","101571405","12999050","101571402","11999292","0","0","0"
"0","11057143","101571409","0","0","0","110570143","0","58742","0","101002415","0","100","101571408","0","101571410","0","0","0","0"
"0","11058011","101580104","0","0","0","110580011","0","54100","0","101002416","0","100","101580103","0","101580101","11999291","0","0","0"
"0","11058012","101580106","101580109","0","0","110580012","0","54100","0","101002417","0","100","101580105","0","101580102","11999292","0","0","0"
"0","11058013","101580103","101580108","0","0","110580013","0","54100","0","101002418","0","100","101580107","12999053","101580101","11999293","0","0","0"
"0","11058021","101580206","0","0","0","110580021","0","54457","0","101002419","0","100","101580204","0","101580203","11999291","0","0","0"
"0","11058022","101580207","101580209","0","0","110580022","0","54457","0","101002420","0","100","101580205","0","101580202","11999292","0","0","0"
"0","11058023","101580210","101580209","0","0","110580023","0","54457","0","101002421","0","100","101580208","12999054","101580201","11999293","0","0","0"
"0","11058031","101580307","0","0","0","110580031","0","54814","0","101002422","0","100","101580308","0","101580301","11999291","0","0","0"
"0","11058032","101580307","101580310","0","0","110580032","0","54814","0","101002423","0","100","101580304","0","101580306","11999292","0","0","0"
"0","11058033","101580303","101580309","0","0","110580033","0","54814","0","101002424","0","100","101580302","12999055","101580301","11999293","0","0","0"
"0","11058041","101580408","0","0","0","110580041","0","55171","0","101002425","0","100","101580406","0","101580404","11999291","0","0","0"
"0","11058042","101580401","101580409","0","0","110580042","0","55171","0","101002426","0","100","101580407","0","101580402","11999292","0","0","0"
"0","11058043","101580403","101580410","0","0","110580043","0","55171","0","101002427","0","100","101580405","12999056","101580402","11999293","0","0","0"
"0","11058051","101580508","0","0","0","110580051","0","55528","0","101002428","0","100","101580506","0","101580505","11999291","0","0","0"
"0","11058052","101580504","101580509","0","0","110580052","0","55528","0","101002429","0","100","101580507","0","101580502","11999292","0","0","0"
"0","11058053","101580506","101580510","0","0","110580053","0","55528","0","101002430","0","100","101580503","12999053","101580501","11999293","0","0","0"
"0","11058061","101580609","0","0","0","110580061","0","55885","0","101002431","0","100","101580604","0","101580602","11999291","0","0","0"
"0","11058062","101580605","101580608","0","0","110580062","0","55885","0","101002432","0","100","101580601","0","101580602","11999292","0","0","0"
"0","11058063","101580606","101580609","0","0","110580063","0","55885","0","101002433","0","100","101580610","12999054","101580603","11999293","0","0","0"
"0","11058071","101580710","0","0","0","110580071","0","56242","0","101002434","0","100","101580704","0","101580701","11999291","0","0","0"
"0","11058072","101580706","101580708","0","0","110580072","0","56242","0","101002435","0","100","101580707","0","101580702","11999292","0","0","0"
"0","11058073","101580703","101580705","0","0","110580073","101580709","56242","0","101002436","0","100","101580702","12999055","101580701","11999293","0","0","0"
"0","11058081","101580803","0","0","0","110580081","0","56599","0","101002437","0","100","101580805","0","101580802","11999291","0","0","0"
"0","11058082","101580808","101580809","0","0","110580082","0","56599","0","101002438","0","100","101580804","0","101580801","11999292","0","0","0"
"0","11058083","101580807","101580810","0","0","110580083","101580805","56599","0","101002439","0","100","101580806","12999056","101580802","11999293","0","0","0"
"0","11058091","101580909","0","0","0","110580091","0","56956","0","101002440","0","100","101580907","0","101580901","11999291","0","0","0"
"0","11058092","101580908","101580904","0","0","110580092","0","56956","0","101002441","0","100","101580903","0","101580906","11999292","0","0","0"
"0","11058093","101580903","101580907","0","0","110580093","101580910","56956","0","101002442","0","100","101580902","12999055","101580905","11999293","0","0","0"
"0","11058101","101581010","0","0","0","110580101","0","57313","0","101002443","0","100","101581006","11058104","101581003","11999291","0","0","0"
"0","11058102","101581004","101581009","0","0","110580102","0","57313","0","101002444","0","100","101581005","0","101581002","11999292","0","0","0"
"0","11058103","101581005","101581007","0","0","110580103","101581010","57313","0","101002445","0","100","101581008","12999056","101581001","11999293","0","0","0"
"0","11058111","101581106","0","0","0","110580111","0","57670","0","101002446","0","100","101581104","11058114","101581108","11999291","0","0","0"
"0","11058112","101581109","101581110","0","0","110580112","0","57670","0","101002447","0","100","101581104","0","101581102","11999292","0","0","0"
"0","11058113","101581107","101581103","0","0","110580113","101581109","57670","0","101002448","0","100","101581105","12999054","101581101","11999293","0","0","0"
"0","11058121","101581202","0","0","0","110580121","0","58027","0","101002449","0","100","101581204","11058124","101581207","11999291","0","0","0"
"0","11058122","101581207","101581210","0","0","110580122","0","58027","0","101002450","0","100","101581203","0","101581205","11999292","0","0","0"
"0","11058123","101581208","101581206","0","0","110580123","101581209","58027","0","101002451","0","100","101581203","12999053","101581201","11999293","0","0","0"
"0","11058131","101581309","0","0","0","110580131","0","58384","0","101002452","0","100","101581304","11058134","101581301","11999291","0","0","0"
"0","11058132","101581308","101581310","0","0","110580132","0","58384","0","101002453","0","100","101581303","0","101581307","11999292","0","0","0"
"0","11058133","101581305","101581310","0","0","110580133","101581309","58384","0","101002454","0","100","101581302","12999054","101581306","11999293","0","0","0"
"0","11058141","101581409","0","0","0","110580141","0","58742","0","101002455","0","100","101581403","11999293","101581402","11999291","0","0","0"
"11058144","11058142","101581407","101581408","0","0","110580142","0","58742","0","101002456","0","100","101581406","12999053","101581401","11999292","0","0","0"
"0","11058143","0","0","0","0","110580143","0","58742","0","101002457","0","100","0","0","101581410","0","0","0","0"
"0","11059011","101590109","0","0","0","110590011","0","54100","0","101002458","0","100","101590105","0","101590101","11999291","0","0","0"
"0","11059012","101590107","101590108","0","0","110590012","0","54100","0","101002459","0","100","101590103","0","101590101","11999292","0","0","0"
"0","11059013","101590106","101590109","0","0","110590013","0","54100","0","101002460","0","100","101590102","12999057","101590104","11999293","0","0","0"
"0","11059021","101590209","0","0","0","110590021","0","54457","0","101002461","0","100","101590205","0","101590201","11999291","0","0","0"
"0","11059022","101590206","101590210","0","0","110590022","0","54457","0","101002462","0","100","101590207","0","101590203","11999292","0","0","0"
"0","11059023","101590204","101590210","0","0","110590023","0","54457","0","101002463","0","100","101590208","12999058","101590202","11999293","0","0","0"
"0","11059031","101590309","0","0","0","110590031","0","54814","0","101002464","0","100","101590303","0","101590301","11999291","0","0","0"
"0","11059032","101590304","101590310","0","0","110590032","0","54814","0","101002465","0","100","101590307","0","101590306","11999292","0","0","0"
"0","11059033","101590305","101590309","0","0","110590033","0","54814","0","101002466","0","100","101590308","12999059","101590302","11999293","0","0","0"
"0","11059041","101590410","0","0","0","110590041","0","55171","0","101002467","0","100","101590404","0","101590403","11999291","0","0","0"
"0","11059042","101590405","101590409","0","0","110590042","0","55171","0","101002468","0","100","101590406","0","101590402","11999292","0","0","0"
"0","11059043","101590403","101590408","0","0","110590043","0","55171","0","101002469","0","100","101590407","12999060","101590401","11999293","0","0","0"
"0","11059051","101590510","0","0","0","110590051","0","55528","0","101002470","0","100","101590502","0","101590501","11999291","0","0","0"
"0","11059052","101590508","101590510","0","0","110590052","0","55528","0","101002471","0","100","101590505","0","101590503","11999292","0","0","0"
"0","11059053","101590506","101590509","0","0","110590053","0","55528","0","101002472","0","100","101590504","12999061","101590507","11999293","0","0","0"
"0","11059061","101590609","0","0","0","110590061","0","55885","0","101002473","0","100","101590603","0","101590601","11999291","0","0","0"
"0","11059062","101590605","101590610","0","0","110590062","0","55885","0","101002474","0","100","101590606","0","101590602","11999292","0","0","0"
"0","11059063","101590604","101590608","0","0","110590063","0","55885","0","101002475","0","100","101590607","12999062","101590602","11999293","0","0","0"
"0","11059071","101590708","0","0","0","110590071","0","56242","0","101002476","0","100","101590705","0","101590701","11999291","0","0","0"
"0","11059072","101590706","101590709","0","0","110590072","0","56242","0","101002477","0","100","101590704","0","101590702","11999292","0","0","0"
"0","11059073","101590701","101590706","0","0","110590073","101590710","56242","0","101002478","0","100","101590707","12999063","101590703","11999293","0","0","0"
"0","11059081","101590808","0","0","0","110590081","0","56599","0","101002479","0","100","101590807","0","101590801","11999291","0","0","0"
"0","11059082","101590804","101590809","0","0","110590082","0","56599","0","101002480","0","100","101590806","0","101590805","11999292","0","0","0"
"0","11059083","101590804","101590807","0","0","110590083","101590810","56599","0","101002481","0","100","101590803","12999065","101590802","11999293","0","0","0"
"0","11059091","101590909","0","0","0","110590091","0","56956","0","101002482","0","100","101590906","0","101590902","11999291","0","0","0"
"0","11059092","101590904","101590907","0","0","110590092","0","56956","0","101002483","0","100","101590903","0","101590901","11999292","0","0","0"
"0","11059093","101590906","101590905","0","0","110590093","101590909","56956","0","101002484","0","100","101590902","12999066","101590910","11999293","0","0","0"
"0","11059101","101591010","0","0","0","110590101","0","57313","0","101002485","0","100","101591007","11059104","101591005","11999291","0","0","0"
"0","11059102","101591005","101591008","0","0","110590102","0","57313","0","101002486","0","100","101591002","0","101591001","11999292","0","0","0"
"0","11059103","101591004","101591006","0","0","110590103","101591010","57313","0","101002487","0","100","101591003","12999067","101591009","11999293","0","0","0"
"0","11059111","101591109","0","0","0","110590111","0","57670","0","101002488","0","100","101591108","11059114","101591103","11999291","0","0","0"
"0","11059112","101591106","101591110","0","0","110590112","0","57670","0","101002489","0","100","101591102","0","101591101","11999292","0","0","0"
"0","11059113","101591105","101591106","0","0","110590113","101591104","57670","0","101002490","0","100","101591107","12999068","101591101","11999293","0","0","0"
"0","11059121","101591210","0","0","0","110590121","0","58027","0","101002491","0","100","101591206","11059124","101591205","11999291","0","0","0"
"0","11059122","101591208","101591210","0","0","110590122","0","58027","0","101002492","0","100","101591209","0","101591203","11999292","0","0","0"
"0","11059123","101591207","101591202","0","0","110590123","101591209","58027","0","101002493","0","100","101591204","12999065","101591201","11999293","0","0","0"
"0","11059131","101591310","0","0","0","110590131","0","58384","0","101002494","0","100","101591308","11059134","101591307","11999291","0","0","0"
"0","11059132","101591305","101591309","0","0","110590132","0","58384","0","101002495","0","100","101591306","0","101591301","11999292","0","0","0"
"0","11059133","101591306","101591303","0","0","110590133","101591310","58384","0","101002496","0","100","101591304","12999067","101591302","11999293","0","0","0"
"0","11059141","101591406","0","0","0","110590141","0","58742","0","101002497","0","100","101591403","11999293","101591401","11999291","0","0","0"
"11059144","11059142","101591405","101591407","0","0","110590142","0","58742","0","101002498","0","100","101591404","12999068","101591402","11999292","0","0","0"
"0","11059143","101591409","0","0","0","110590143","0","58742","0","101002499","0","100","101591408","0","101591410","0","0","0","0"
"0","11060011","101600109","0","0","0","110600011","0","54100","0","101002500","0","100","101600104","0","101600103","11999291","0","0","0"
"0","11060012","101600106","101600108","0","0","110600012","0","54100","0","101002501","0","100","101600105","0","101600101","11999292","0","0","0"
"0","11060013","101600106","101600109","0","0","110600013","0","54100","0","101002502","0","100","101600107","12999065","101600102","11999293","0","0","0"
"0","11060021","101600208","0","0","0","110600021","0","54457","0","101002503","0","100","101600201","0","101600202","11999291","0","0","0"
"0","11060022","101600206","101600209","0","0","110600022","0","54457","0","101002504","0","100","101600204","0","101600203","11999292","0","0","0"
"0","11060023","101600205","101600210","0","0","110600023","0","54457","0","101002505","0","100","101600207","12999066","101600201","11999293","0","0","0"
"0","11060031","101600308","0","0","0","110600031","0","54814","0","101002506","0","100","101600305","0","101600303","11999291","0","0","0"
"0","11060032","101600306","101600310","0","0","110600032","0","54814","0","101002507","0","100","101600304","0","101600301","11999292","0","0","0"
"0","11060033","101600307","101600309","0","0","110600033","0","54814","0","101002508","0","100","101600306","12999067","101600302","11999293","0","0","0"
"0","11060041","101600408","0","0","0","110600041","0","55171","0","101002509","0","100","101600404","0","101600402","11999291","0","0","0"
"0","11060042","101600406","101600409","0","0","110600042","0","55171","0","101002510","0","100","101600404","0","101600403","11999292","0","0","0"
"0","11060043","101600407","101600410","0","0","110600043","0","55171","0","101002511","0","100","101600405","12999067","101600401","11999293","0","0","0"
"0","11060051","101600508","0","0","0","110600051","0","55528","0","101002512","0","100","101600506","0","101600502","11999291","0","0","0"
"0","11060052","101600506","101600510","0","0","110600052","0","55528","0","101002513","0","100","101600504","0","101600503","11999292","0","0","0"
"0","11060053","101600507","101600509","0","0","110600053","0","55528","0","101002514","0","100","101600505","12999065","101600501","11999293","0","0","0"
"0","11060061","101600608","0","0","0","110600061","0","55885","0","101002515","0","100","101600604","0","101600601","11999291","0","0","0"
"0","11060062","101600606","101600610","0","0","110600062","0","55885","0","101002516","0","100","101600605","0","101600603","11999292","0","0","0"
"0","11060063","101600607","101600609","0","0","110600063","0","55885","0","101002517","0","100","101600605","12999068","101600602","11999293","0","0","0"
"0","11060071","101600710","0","0","0","110600071","0","56242","0","101002518","0","100","101600704","0","101600701","11999291","0","0","0"
"0","11060072","101600707","101600709","0","0","110600072","0","56242","0","101002519","0","100","101600705","0","101600702","11999292","0","0","0"
"0","11060073","101600706","101600708","0","0","110600073","101600710","56242","0","101002520","0","100","101600703","12999067","101600701","11999293","0","0","0"
"0","11060081","101600802","0","0","0","110600081","0","56599","0","101002521","0","100","101600804","0","101600803","11999291","0","0","0"
"0","11060082","101600801","101600808","0","0","110600082","0","56599","0","101002522","0","100","101600809","0","101600810","11999292","0","0","0"
"0","11060083","101600809","101600805","0","0","110600083","101600806","56599","0","101002523","0","100","101600804","12999066","101600807","11999293","0","0","0"
"0","11060091","101600908","0","0","0","110600091","0","56956","0","101002524","0","100","101600901","0","101600903","11999291","0","0","0"
"0","11060092","101600910","101600905","0","0","110600092","0","56956","0","101002525","0","100","101600907","0","101600904","11999292","0","0","0"
"0","11060093","101600910","101600902","0","0","110600093","101600908","56956","0","101002526","0","100","101600906","12999068","101600909","11999293","0","0","0"
"0","11060101","101601006","0","0","0","110600101","0","57313","0","101002527","0","100","101601007","11060104","101601001","11999291","0","0","0"
