357fccff5ad1f6ddfd01b234a124735fee6ffc27d8b9920ba1692e1ee2f44f40,5ed80c9ecc1893fb5dd59919beaec3d3a1eb041ecc410b734ebcd31d91d56450,d8cdd2529b12a851dc848d816adb04d6596b51ef715710a9cae09712f24fe02f,8ae8ce8ec67dc572e0238cce9b6b7f3fb21c3e2c42ed4dd21cd0d77de634880f,eae3458389c296ccce2ec09171acd109c657422e41895da352a18cee1f4e7833,39dd2005a382629c18201743be0023806c90be5607da1d1ede91cdbb090b72f4,47aa53f7a27250fad223a6a0316e9571f2142ae80e72ae8c6a9bc8094356d65c,4ee7ecf194ceeed6fa9f6311b8413f8614393bcc3936182fdae1c740d0472963,392c96a56d94aa3be6855db6d13c92bbc8302f42abadc15669c37157faca27d4,a032fd682f2d6ca7be2ea9623776a9bb966e877bc77c380a687445ae15622ac4,37815eb29cc9a3784070876b268f4d02aa5afd3620ee8b1077bbc60da596ea29,c9fd8f28106d22fd5b39f04b86bac1fc7773e1415dbbad3d7df2bb87977d762c,c119802864eaf93a51c5e40cbf7d9f028a992bc7738759e59f17b6c183798b0c,8a28236ff4aa536ec9db23985476635e547d4fc104069fc1762def0e656ea57a,2eb0a4209a8f7cd4933037b0b1ec154cd9bd6146cf3abe87af1a17c991c68b14,e3d041165c00a634eae01a5e666db4f54132d0a303133e826139b9eb46185b6a,e35c404ef6260d98aa43e2009b6b6b20b621ff1a4d159d906cc7dd701248b876,1c04e9798f523be6943117147740ee5913f6c0330f253475fc2cc74d87f876ec,7d696901076927513c308f4af8a2840c190cee339e520c95e9f4fea2f701dd52,7d1071dbfa289476631e97711b06813e35567d84ba97f81d2c165dcc02ebd7d9
"1031","0","0","0","1138004","1","0","0","1","0","0","0","0","0","1138004","0","113800401","102232","0","1138"
"1031","0","0","0","1138004","1","0","0","1","0","0","0","0","0","1138004","0","113800402","102232","0","1138"
"113911","0","0","0","1139003","1","0","0","1","0","0","0","0","0","1139003","0","113900301","0","0","1139"
"113911","0","0","0","1139003","1","0","0","1","0","0","0","0","0","1139003","0","113900302","0","0","1139"
"131","0","0","0","1139004","1","0","105431","1","0","0","0","0","0","0","0","113900401","231","0","1139"
"114011","0","0","0","1140002","1","0","0","1","0","0","0","0","0","1140002","0","114000201","0","0","1140"
"114011","0","0","0","1140002","1","0","0","1","0","0","0","0","0","1140002","0","114000202","0","0","1140"
"100331","0","0","0","1140004","1","0","0","1","0","0","0","0","0","1140004","0","114000401","0","0","1140"
"100331","0","0","0","1140004","1","0","0","1","0","0","0","0","0","1140004","0","114000402","0","0","1140"
"1511","0","0","0","1141002","1","0","0","1","0","0","0","0","0","0","0","114100201","114111","0","1141"
"100531","0","0","0","1141004","1","0","0","1","0","0","0","0","0","1141004","0","114100401","0","0","1141"
"100531","0","0","0","1141004","1","0","0","1","0","0","0","0","0","1141004","0","114100402","0","0","1141"
"4211","0","0","0","1142003","1","0","0","1","0","0","0","0","0","0","0","114200301","114211","0","1142"
"131","0","0","0","1142004","1","0","105331","1","0","0","0","0","0","0","0","114200401","231","0","1142"
"114311","0","0","0","1143003","1","0","0","1","0","0","0","0","0","0","0","114300301","0","0","1143"
"103731","0","0","0","1143004","1","0","0","1","0","0","0","0","0","1143004","0","114300401","0","0","1143"
"103731","0","0","0","1143004","1","0","0","1","0","0","0","0","0","1143004","0","114300402","0","0","1143"
"111","0","2511","0","1144003","1","511","413","1","0","0","0","1411","114411","0","0","114400301","211","0","1144"
"103231","0","0","0","1144004","1","0","0","1","0","0","0","0","0","1144004","0","114400401","0","0","1144"
"103231","0","0","0","1144004","1","0","0","1","0","0","0","0","0","1144004","0","114400402","0","0","1144"
"114511","0","0","0","1145002","1","0","0","1","0","0","0","0","0","0","0","114500201","0","0","1145"
"131","0","0","0","1145004","1","0","102832","1","0","0","0","0","0","0","0","114500401","231","0","1145"
"114612","0","0","0","1146003","1","0","0","1","0","0","0","0","0","1146003","0","114600301","0","0","1146"
"114612","0","0","0","1146003","1","0","0","1","0","0","0","0","0","1146003","0","114600302","0","0","1146"
"103433","0","0","0","1146004","1","0","0","1","0","0","0","0","0","1146004","0","114600401","0","0","1146"
"103433","0","0","0","1146004","1","0","0","1","0","0","0","0","0","1146004","0","114600402","0","0","1146"
"2511","0","0","0","1147003","1","0","0","1","0","0","0","0","0","0","0","114700301","114711","0","1147"
"106131","0","0","0","1147004","1","0","0","1","0","0","0","0","0","0","0","114700401","0","0","1147"
"3731","0","0","0","1150001","1","0","0","1","0","0","0","0","0","0","0","115000101","107011","0","1150"
"107031","0","0","0","1150004","1","0","0","1","0","0","0","0","0","1150004","0","115000401","0","0","1150"
"107031","0","0","0","1150004","1","0","0","1","0","0","0","0","0","1150004","0","115000402","0","0","1150"
"107031","0","0","0","1150004","1","0","0","1","0","0","0","0","0","1150004","0","115000403","0","0","1150"
"5311","0","0","0","1155001","1","0","115511","1","0","0","0","0","0","1155001","0","115500101","5411","0","1155"
"5311","0","0","0","1155001","1","0","115511","1","0","0","0","0","0","1155001","0","115500102","5411","0","1155"
"105931","0","0","0","1155004","1","0","0","1","0","0","0","0","0","1155004","0","115500401","0","0","1155"
"105931","0","0","0","1155004","1","0","0","1","0","0","0","0","0","1155004","0","115500402","0","0","1155"
"5311","0","0","0","1156002","1","0","115611","1","0","0","0","0","0","0","0","115600201","5411","0","1156"
"100232","0","0","0","1156004","1","0","0","1","0","0","0","0","0","1156004","0","115600401","0","0","1156"
"100232","0","0","0","1156004","1","0","0","1","0","0","0","0","0","1156004","0","115600402","0","0","1156"
"100232","0","0","0","1156004","1","0","0","1","0","0","0","0","0","1156004","0","115600403","0","0","1156"
"115711","0","0","0","1157003","1","0","0","1","0","0","0","0","0","1157003","0","115700301","0","0","1157"
"115711","0","0","0","1157003","1","0","0","1","0","0","0","0","0","1157003","0","115700302","0","0","1157"
"101431","0","0","0","1157004","1","0","0","1","0","0","0","0","0","1157004","0","115700401","0","0","1157"
"101431","0","0","0","1157004","1","0","0","1","0","0","0","0","0","1157004","0","115700402","0","0","1157"
"115812","0","0","0","1158001","1","0","0","1","0","0","0","0","0","0","0","115800101","0","0","1158"
"3731","0","0","0","1158004","1","0","0","1","0","0","0","0","0","0","0","115800401","105231","0","1158"
"115911","0","0","0","1159001","1","0","0","1","0","0","0","0","0","0","0","115900101","0","0","1159"
"104331","0","0","0","1159004","1","0","0","1","0","0","0","0","0","1159004","0","115900401","0","0","1159"
"104331","0","0","0","1159004","1","0","0","1","0","0","0","0","0","1159004","0","115900402","0","0","1159"
"116011","0","0","0","1160003","1","0","0","1","0","0","0","0","0","0","0","116000301","0","0","1160"
"101031","0","0","0","1160004","1","0","0","1","0","0","0","0","0","0","0","116000401","0","0","1160"
"3112","0","0","0","1162002","1","0","0","1","0","0","0","0","0","0","0","116200201","116211","0","1162"
"110832","0","0","0","1162004","1","0","0","1","0","0","0","0","0","1162004","0","116200401","0","0","1162"
"110832","0","0","0","1162004","1","0","0","1","0","0","0","0","0","1162004","0","116200402","0","0","1162"
"0","0","0","0","1163003","1","0","0","1","0","0","0","0","0","0","0","116300301","0","0","1163"
"0","0","0","0","1163004","1","0","0","1","0","0","0","0","0","0","0","116300401","0","0","1163"
"3111","0","0","0","1164003","1","0","0","1","0","0","0","0","0","1164003","0","116400301","116411","0","1164"
"0","0","0","0","1164003","1","0","0","1","0","0","0","0","0","1164003","0","116400302","0","0","1164"
"111032","0","0","0","1164004","1","0","0","1","0","0","0","0","0","1164004","0","116400401","0","0","1164"
"111032","0","0","0","1164004","1","0","0","1","0","0","0","0","0","1164004","0","116400402","0","0","1164"
"111032","0","0","0","1164004","1","0","0","1","0","0","0","0","0","1164004","0","116400403","0","0","1164"
"116511","0","0","0","1165003","1","0","0","1","0","0","0","0","0","0","0","116500301","0","0","1165"
"106631","0","0","0","1165004","1","0","0","1","0","0","0","0","0","0","0","116500401","0","0","1165"
"116611","0","0","0","1166001","1","0","0","1","0","0","0","0","0","0","0","116600101","0","0","1166"
"106532","0","0","0","1166004","1","0","0","1","0","0","0","0","0","1166004","0","116600401","0","0","1166"
"106532","0","0","0","1166004","1","0","0","1","0","0","0","0","0","1166004","0","116600402","0","0","1166"
"111","0","0","0","1167003","1","0","0","1","0","0","0","0","0","0","0","116700301","116711","0","1167"
"104032","0","0","0","1167004","1","0","0","1","0","0","0","0","0","1167004","0","116700401","0","0","1167"
"104032","0","0","0","1167004","1","0","0","1","0","0","0","0","0","1167004","0","116700402","0","0","1167"
"2511","0","0","0","1168003","1","0","0","1","0","0","0","0","0","1168003","0","116800301","116811","0","1168"
"2511","0","0","0","1168003","1","0","0","1","0","0","0","0","0","1168003","0","116800302","116811","0","1168"
"104632","0","0","0","1168004","1","0","0","1","0","0","0","0","0","0","0","116800401","0","0","1168"
"116911","0","0","0","1169003","1","0","0","1","0","0","0","0","0","0","0","116900301","0","0","1169"
"104831","0","0","0","1169004","1","0","0","1","0","0","0","0","0","1169004","0","116900401","0","0","1169"
"104831","0","0","0","1169004","1","0","0","1","0","0","0","0","0","1169004","0","116900402","0","0","1169"
"117011","0","0","0","1170001","1","0","0","1","0","0","0","0","0","0","0","117000101","0","0","1170"
"117031","0","0","0","1170004","1","0","0","1","0","0","0","0","0","0","0","117000401","0","0","1170"
"1212","0","0","0","1171002","1","0","0","1","0","0","0","0","0","0","0","117100201","117111","0","1171"
"1231","0","0","0","1171004","1","0","0","1","0","0","0","0","0","0","0","117100401","117131","0","1171"
"117211","0","0","0","1172002","1","0","0","1","0","0","0","0","0","1172002","0","117200201","0","0","1172"
"312","0","0","0","1172002","1","0","0","1","0","0","0","0","0","1172002","0","117200202","117211","0","1172"
"117211","0","0","0","1172002","1","0","0","1","0","0","0","0","0","1172002","0","117200203","0","0","1172"
"102931","0","0","0","1172004","1","0","0","1","0","0","0","0","0","1172004","0","117200401","0","0","1172"
"102931","0","0","0","1172004","1","0","0","1","0","0","0","0","0","1172004","0","117200402","0","0","1172"
"117311","0","0","0","1173003","1","0","0","1","0","0","0","0","0","0","0","117300301","0","0","1173"
"104231","0","0","0","1173004","1","0","0","1","0","0","0","0","0","0","0","117300401","0","0","1173"
"117411","0","0","0","1174003","1","0","0","1","0","0","0","0","0","0","0","117400301","0","0","1174"
"117431","0","0","0","1174004","1","0","0","1","0","0","0","0","0","0","0","117400401","0","0","1174"
"414","0","0","0","1175002","1","0","0","1","0","0","0","0","0","0","0","117500201","117511","0","1175"
"105131","0","0","0","1175004","1","0","0","1","0","0","0","0","0","1175004","0","117500401","0","0","1175"
"105131","0","0","0","1175004","1","0","0","1","0","0","0","0","0","1175004","0","117500402","0","0","1175"
"117611","0","0","0","1176001","1","0","0","1","0","0","0","0","0","0","0","117600101","0","0","1176"
"100831","0","0","0","1176004","1","0","0","1","0","0","0","0","0","0","0","117600401","0","0","1176"
"117711","0","0","0","1177001","1","0","0","1","0","0","0","0","0","1177001","0","117700101","0","0","1177"
"117711","0","0","0","1177001","1","0","0","1","0","0","0","0","0","1177001","0","117700102","0","0","1177"
"101731","0","0","0","1177004","1","0","0","1","0","0","0","0","0","0","0","117700401","0","0","1177"
"212","0","0","0","1178001","1","0","0","1","0","0","0","0","0","0","0","117800101","117811","0","1178"
"103031","0","0","0","1178004","1","0","0","1","0","0","0","0","0","0","0","117800401","0","0","1178"
"1111","0","0","0","1179003","1","0","117911","1","0","0","0","0","0","0","0","117900301","1214","0","1179"
"101631","0","0","0","1179004","1","0","0","1","0","0","0","0","0","1179004","0","117900401","0","0","1179"
"101631","0","0","0","1179004","1","0","0","1","0","0","0","0","0","1179004","0","117900402","0","0","1179"
"2511","0","0","0","1180007","1","0","118011","1","0","0","0","0","0","1180007","0","118000701","2512","0","1180"
"2511","0","0","0","1180007","1","0","118011","1","0","0","0","0","0","1180007","0","118000702","2512","0","1180"
"3731","0","0","0","1180008","1","0","0","1","0","0","0","0","0","1180008","0","118000801","118031","0","1180"
"3731","0","0","0","1180008","1","0","0","1","0","0","0","0","0","1180008","0","118000802","118031","0","1180"
"111","0","105913","0","1181003","1","3831","3731","1","0","0","0","3832","118111","0","0","118100301","211","0","1181"
"118131","0","0","0","1181004","1","0","0","1","0","0","0","0","0","1181004","0","118100401","0","0","1181"
"118131","0","0","0","1181004","1","0","0","1","0","0","0","0","0","1181004","0","118100402","0","0","1181"
"118131","0","0","0","1181004","1","0","0","1","0","0","0","0","0","1181004","0","118100403","0","0","1181"
"118131","0","0","0","1181004","1","0","0","1","0","0","0","0","0","1181004","0","118100404","0","0","1181"
"118131","0","0","0","1181004","1","0","0","1","0","0","0","0","0","1181004","0","118100405","0","0","1181"
"0","0","0","0","1182001","1","0","0","0","0","1","0","0","0","0","0","118200101","0","0","1182"
"0","0","0","0","1182001","1","0","0","0","0","1","0","0","0","0","0","118200102","0","0","1182"
"0","0","0","0","1182001","1","0","0","0","0","1","0","0","0","0","0","118200103","0","0","1182"
"0","0","0","0","1182001","1","0","0","0","0","1","0","0","0","0","0","118200104","0","0","1182"
"0","0","0","0","1182001","1","0","0","0","0","1","0","0","0","0","0","118200105","0","0","1182"
"192011","0","0","0","1182003","1","0","0","1","0","0","0","0","0","1182003","0","118200301","0","0","1182"
"192011","0","0","0","1182003","1","0","0","1","0","0","0","0","0","1182003","0","118200302","0","0","1182"
"192011","0","0","0","1182003","1","0","0","1","0","0","0","0","0","1182003","0","118200303","0","0","1182"
"192011","0","0","0","1182003","1","0","0","1","0","0","0","0","0","1182003","0","118200304","0","0","1182"
"192011","0","0","0","1182003","1","0","0","1","0","0","0","0","0","1182003","0","118200305","0","0","1182"
"192011","0","0","0","1182003","1","0","0","1","0","0","0","0","0","1182003","0","118200306","0","0","1182"
"118231","0","0","0","1182004","1","0","0","1","0","0","0","0","0","1182004","0","118200401","0","0","1182"
"118231","0","0","0","1182004","1","0","0","1","0","0","0","0","0","1182004","0","118200402","0","0","1182"
"118511","0","0","0","1185003","1","0","0","1","0","0","0","0","0","0","0","118500301","0","0","1185"
"118531","0","0","0","1185004","1","0","0","1","0","0","0","0","0","0","0","118500401","0","0","1185"
"105812","0","0","0","1186001","1","190911","106012","1","0","0","0","0","0","1186001","0","118600101","105913","0","1186"
"105812","0","0","0","1186001","1","190911","106012","1","0","0","0","0","0","1186001","0","118600102","105913","0","1186"
"100011","0","0","0","1186004","1","0","0","1","0","0","0","0","0","1186004","0","118600401","190911","0","1186"
"100011","0","0","0","1186004","1","0","0","1","0","0","0","0","0","1186004","0","118600402","190911","0","1186"
"211","0","0","0","1190003","1","0","0","1","0","0","0","0","0","1190003","0","119000301","119011","0","1190"
"211","0","0","0","1190003","1","0","0","1","0","0","0","0","0","1190003","0","119000302","119011","0","1190"
"101831","0","0","0","1190004","1","0","0","1","0","0","0","0","0","1190004","0","119000401","0","0","1190"
"101831","0","0","0","1190004","1","0","0","1","0","0","0","0","0","1190004","0","119000402","0","0","1190"
"119111","0","0","0","1191003","1","0","0","1","0","0","0","0","0","0","0","119100301","0","0","1191"
"104532","0","0","0","1191004","1","0","0","1","0","0","0","0","0","0","0","119100401","119111","0","1191"
"119211","0","0","0","1192003","1","0","0","1","0","0","0","0","0","0","0","119200301","0","0","1192"
"103333","0","0","0","1192004","1","0","0","1","0","0","0","0","0","1192004","0","119200401","0","0","1192"
"103333","0","0","0","1192004","1","0","0","1","0","0","0","0","0","1192004","0","119200402","0","0","1192"
"415","0","0","0","1193003","1","0","119311","1","0","0","0","0","0","0","0","119300301","416","0","1193"
"101131","0","0","0","1193004","1","0","0","1","0","0","0","0","0","1193004","0","119300401","0","0","1193"
"101131","0","0","0","1193004","1","0","0","1","0","0","0","0","0","1193004","0","119300402","0","0","1193"
"119911","0","0","0","1199003","1","0","0","1","0","0","0","0","0","0","0","119900301","0","0","1199"
"100731","0","0","0","1199004","1","0","0","1","0","0","0","0","0","1199004","0","119900401","0","0","1199"
"100731","0","0","0","1199004","1","0","0","1","0","0","0","0","0","1199004","0","119900402","0","0","1199"
"120011","0","120016","0","1200003","1","120014","120013","1","0","0","0","120015","0","0","0","120000301","120012","0","1200"
"104932","0","0","0","1200004","1","0","0","1","0","0","0","0","0","0","0","120000401","0","0","1200"
"120711","0","0","0","1207002","1","0","0","1","0","0","0","0","0","0","0","120700201","0","0","1207"
"106432","0","0","0","1207004","1","0","0","1","0","0","0","0","0","0","0","120700401","0","0","1207"
"911","0","0","0","1208002","1","120811","6311","1","0","0","0","0","0","0","0","120800201","1411","0","1208"
"105632","0","0","0","1208004","1","0","0","1","0","0","0","0","0","0","0","120800401","0","0","1208"
"120911","0","0","0","1209002","1","0","0","1","0","0","0","0","0","1209002","0","120900201","0","0","1209"
"120911","0","0","0","1209002","1","0","0","1","0","0","0","0","0","1209002","0","120900202","0","0","1209"
"104431","0","0","0","1209004","1","0","0","1","0","0","0","0","0","0","0","120900401","0","0","1209"
"101831","0","0","0","1210002","1","0","105831","1","0","0","0","0","0","0","0","121000201","105532","0","1210"
"105812","0","0","0","1210004","1","0","0","1","0","0","0","0","0","0","0","121000401","106031","0","1210"
"105911","0","0","0","1211003","1","0","106411","1","0","0","0","0","0","0","0","121100301","106011","0","1211"
"106031","0","0","0","1211004","1","0","0","1","0","0","0","0","0","1211004","0","121100401","0","0","1211"
"106031","0","0","0","1211004","1","0","0","1","0","0","0","0","0","1211004","0","121100402","0","0","1211"
"101112","0","0","0","1212001","1","0","106812","1","0","0","0","0","0","1212001","0","121200101","104914","0","1212"
"101112","0","0","0","1212001","1","0","106812","1","0","0","0","0","0","1212001","0","121200102","104914","0","1212"
"106831","0","0","0","1212004","1","0","0","1","0","0","0","0","0","1212004","0","121200401","0","0","1212"
"106831","0","0","0","1212004","1","0","0","1","0","0","0","0","0","1212004","0","121200402","0","0","1212"
"106831","0","0","0","1212004","1","0","0","1","0","0","0","0","0","1212004","0","121200403","0","0","1212"
"121311","0","0","0","1213002","1","0","0","1","0","0","0","0","0","1213002","0","121300201","0","0","1213"
"121311","0","0","0","1213002","1","0","0","1","0","0","0","0","0","1213002","0","121300202","0","0","1213"
"102131","0","0","0","1213004","1","0","0","1","0","0","0","0","0","0","0","121300401","0","0","1213"
"121411","0","0","0","1214002","1","0","0","1","0","0","0","0","0","1214002","0","121400201","0","0","1214"
"121411","0","0","0","1214002","1","0","0","1","0","0","0","0","0","1214002","0","121400202","0","0","1214"
"105032","0","0","0","1214004","1","0","0","1","0","0","0","0","0","1214004","0","121400401","0","0","1214"
"105032","0","0","0","1214004","1","0","0","1","0","0","0","0","0","1214004","0","121400402","0","0","1214"
"121511","0","0","0","1215003","1","0","0","1","0","0","0","0","0","1215003","0","121500301","0","0","1215"
"121511","0","0","0","1215003","1","0","0","1","0","0","0","0","0","1215003","0","121500302","0","0","1215"
"105532","0","0","0","1215004","1","0","0","1","0","0","0","0","0","1215004","0","121500401","0","0","1215"
"105532","0","0","0","1215004","1","0","0","1","0","0","0","0","0","1215004","0","121500402","0","0","1215"
"911","0","0","0","1216003","1","0","121611","1","0","0","0","0","0","1216003","0","121600301","1111","0","1216"
"911","0","0","0","1216003","1","0","121611","1","0","0","0","0","0","1216003","0","121600302","1111","0","1216"
"106631","0","0","0","1216004","1","0","0","1","0","0","0","0","0","0","0","121600401","0","0","1216"
"121912","0","0","0","1219001","1","0","0","1","0","0","0","0","0","0","0","121900101","0","0","1219"
"100931","0","0","0","1219004","1","0","0","1","0","0","0","0","0","1219004","0","121900401","0","0","1219"
"100931","0","0","0","1219004","1","0","0","1","0","0","0","0","0","1219004","0","121900402","0","0","1219"
"1011","0","0","0","1220003","1","0","0","1","0","0","0","0","0","0","0","122000301","122012","0","1220"
"103131","0","0","0","1220004","1","0","0","1","0","0","0","0","0","1220004","0","122000401","0","0","1220"
"103131","0","0","0","1220004","1","0","0","1","0","0","0","0","0","1220004","0","122000402","0","0","1220"
"811","0","0","0","1221003","1","0","122111","1","0","0","0","0","0","1221003","0","122100301","911","0","1221"
"122111","0","0","0","1221003","1","0","0","1","0","0","0","0","0","1221003","0","122100302","0","0","1221"
"104032","0","0","0","1221004","1","0","0","1","0","0","0","0","0","1221004","0","122100401","0","0","1221"
"104032","0","0","0","1221004","1","0","0","1","0","0","0","0","0","1221004","0","122100402","0","0","1221"
"122211","0","0","0","1222002","1","0","0","1","0","0","0","0","0","1222002","0","122200201","0","0","1222"
"122211","0","0","0","1222002","1","0","0","1","0","0","0","0","0","1222002","0","122200202","0","0","1222"
"103433","0","0","0","1222004","1","0","0","1","0","0","0","0","0","1222004","0","122200401","0","0","1222"
"103433","0","0","0","1222004","1","0","0","1","0","0","0","0","0","1222004","0","122200402","0","0","1222"
"811","0","0","0","1223001","1","0","122311","1","0","0","0","0","0","1223001","0","122300101","911","0","1223"
"811","0","0","0","1223001","1","0","122311","1","0","0","0","0","0","1223001","0","122300102","911","0","1223"
"122332","0","0","0","1223008","1","0","0","1","0","0","0","0","0","0","0","122300801","0","0","1223"
"122411","0","0","0","1224003","1","0","0","1","0","0","0","0","0","0","0","122400301","0","0","1224"
"122431","0","0","0","1224004","1","0","0","1","0","0","0","0","0","1224004","0","122400401","0","0","1224"
"122431","0","0","0","1224004","1","0","0","1","0","0","0","0","0","1224004","0","122400402","0","0","1224"
"1212","0","0","0","1225002","1","0","0","1","0","0","0","0","0","1225002","0","122500201","122511","0","1225"
"1212","0","0","0","1225002","1","0","0","1","0","0","0","0","0","1225002","0","122500202","122511","0","1225"
"122531","0","0","0","1225004","1","0","0","1","0","0","0","0","0","1225004","0","122500401","0","0","1225"
"122531","0","0","0","1225004","1","0","0","1","0","0","0","0","0","1225004","0","122500402","0","0","1225"
"1411","0","0","0","1226001","1","0","0","1","0","0","0","0","0","1226001","0","122600101","122611","0","1226"
"1411","0","0","0","1226001","1","0","0","1","0","0","0","0","0","1226001","0","122600102","122611","0","1226"
"122631","0","0","0","1226004","1","0","0","1","0","0","0","0","0","1226004","0","122600401","0","0","1226"
"122631","0","0","0","1226004","1","0","0","1","0","0","0","0","0","1226004","0","122600402","0","0","1226"
"5412","0","0","0","1227003","1","0","0","1","0","0","0","0","0","0","0","122700301","122711","0","1227"
"122731","0","0","0","1227004","1","0","0","1","0","0","0","0","0","1227004","0","122700401","0","0","1227"
"122731","0","0","0","1227004","1","0","0","1","0","0","0","0","0","1227004","0","122700402","0","0","1227"
"811","0","0","0","1228001","1","122811","1111","1","0","0","0","0","0","0","0","122800101","1011","0","1228"
"122831","0","0","0","1228004","1","0","0","1","0","0","0","0","0","0","0","122800401","0","0","1228"
"102012","0","0","0","1229003","1","0","0","1","0","0","0","0","0","0","0","122900301","0","0","1229"
"102031","0","0","0","1229004","1","0","0","1","0","0","0","0","0","1229004","0","122900401","0","0","1229"
"102031","0","0","0","1229004","1","0","0","1","0","0","0","0","0","1229004","0","122900402","0","0","1229"
"190011","0","0","0","1230003","1","0","0","1","0","0","0","0","0","0","0","123000301","0","0","1230"
"190011","0","0","0","1230004","1","0","0","1","0","0","0","0","0","0","0","123000401","0","0","1230"
"411","0","0","0","1231001","1","0","123111","1","0","0","0","0","0","0","0","123100101","100011","0","1231"
"1231","0","0","0","1231004","1","0","0","1","0","0","0","0","0","1231004","0","123100401","101031","0","1231"
"1231","0","0","0","1231004","1","0","0","1","0","0","0","0","0","1231004","0","123100402","101031","0","1231"
"100011","0","0","0","1232002","1","0","0","1","0","0","0","0","0","1232002","0","123200201","123211","0","1232"
"100011","0","0","0","1232002","1","0","0","1","0","0","0","0","0","1232002","0","123200202","123211","0","1232"
"102331","0","0","0","1232004","1","0","0","1","0","0","0","0","0","1232004","0","123200401","0","0","1232"
"102331","0","0","0","1232004","1","0","0","1","0","0","0","0","0","1232004","0","123200402","0","0","1232"
"123311","0","0","0","1233005","1","0","0","1","0","0","0","0","0","0","0","123300501","0","0","1233"
"3731","0","0","0","1233008","1","0","0","1","0","0","0","0","0","1233008","0","123300801","123331","0","1233"
"3731","0","0","0","1233008","1","0","0","1","0","0","0","0","0","1233008","0","123300802","123331","0","1233"
"100011","0","0","0","1235003","1","0","0","1","0","0","0","0","0","0","0","123500301","123511","0","1235"
"102631","0","0","0","1235004","1","0","0","1","0","0","0","0","0","0","0","123500401","0","0","1235"
"211","0","123611","0","1236002","1","1511","1211","1","0","0","0","2511","0","0","0","123600201","1011","0","1236"
"1231","0","0","0","1236004","1","103731","3831","1","0","0","0","0","0","0","0","123600401","3731","0","1236"
"123711","0","0","0","1237003","1","0","0","1","0","0","0","0","0","1237003","0","123700301","0","0","1237"
"123711","0","0","0","1237003","1","0","0","1","0","0","0","0","0","1237003","0","123700302","0","0","1237"
"101331","0","0","0","1237004","1","0","0","1","0","0","0","0","0","1237004","0","123700401","0","0","1237"
"101331","0","0","0","1237004","1","0","0","1","0","0","0","0","0","1237004","0","123700402","0","0","1237"
"311","0","0","0","1238002","1","0","123811","1","0","0","0","0","0","0","0","123800201","3311","0","1238"
"107131","0","0","0","1238004","1","0","0","1","0","0","0","0","0","0","0","123800401","0","0","1238"
"123911","0","0","0","1239002","1","0","0","1","0","0","0","0","0","0","0","123900201","0","0","1239"
"100531","0","0","0","1239004","1","0","0","1","0","0","0","0","0","0","0","123900401","0","0","1239"
"124012","0","0","0","1240003","1","0","0","1","0","0","0","0","0","1240003","0","124000301","0","0","1240"
"124012","0","0","0","1240003","1","0","0","1","0","0","0","0","0","1240003","0","124000302","0","0","1240"
"100632","0","0","0","1240004","1","0","0","1","0","0","0","0","0","1240004","0","124000401","0","0","1240"
"100632","0","0","0","1240004","1","0","0","1","0","0","0","0","0","1240004","0","124000402","0","0","1240"
"124112","0","0","0","1241002","1","0","0","1","0","0","0","0","0","1241002","0","124100201","0","0","1241"
"124112","0","0","0","1241002","1","0","0","1","0","0","0","0","0","1241002","0","124100202","0","0","1241"
"102232","0","0","0","1241004","1","0","0","1","0","0","0","0","0","0","0","124100401","0","0","1241"
"412","0","0","0","1242002","1","124212","6511","1","0","0","0","0","0","0","0","124200201","3311","0","1242"
"104733","0","0","0","1242004","1","0","0","1","0","0","0","0","0","0","0","124200401","0","0","1242"
"124511","0","0","0","1245002","1","0","0","1","0","0","0","0","0","1245002","0","124500201","0","0","1245"
"124511","0","0","0","1245002","1","0","0","1","0","0","0","0","0","1245002","0","124500202","0","0","1245"
"106731","0","0","0","1245004","1","0","0","1","0","0","0","0","0","0","0","124500401","0","0","1245"
"5311","0","0","0","1246003","1","0","124611","1","0","0","0","0","0","0","0","124600301","5411","0","1246"
"101532","0","0","0","1246004","1","0","0","1","0","0","0","0","0","1246004","0","124600401","0","0","1246"
"101532","0","0","0","1246004","1","0","0","1","0","0","0","0","0","1246004","0","124600402","0","0","1246"
"111","0","124711","0","1247001","1","1511","311","1","0","0","0","5411","0","0","0","124700101","211","0","1247"
"1231","0","0","0","1247004","1","0","105131","1","0","0","0","0","0","1247004","0","124700401","100011","0","1247"
"1231","0","0","0","1247004","1","0","105131","1","0","0","0","0","0","1247004","0","124700402","100011","0","1247"
"211","0","0","0","1248003","1","0","0","1","0","0","0","0","0","1248003","0","124800301","124812","0","1248"
"211","0","0","0","1248003","1","0","0","1","0","0","0","0","0","1248003","0","124800302","124812","0","1248"
"102931","0","0","0","1248004","1","0","0","1","0","0","0","0","0","1248004","0","124800401","0","0","1248"
"102931","0","0","0","1248004","1","0","0","1","0","0","0","0","0","1248004","0","124800402","0","0","1248"
"100011","0","0","0","1249001","1","0","0","1","0","0","0","0","0","0","0","124900101","124911","0","1249"
"106531","0","0","0","1249004","1","0","0","1","0","0","0","0","0","1249004","0","124900401","0","0","1249"
"106531","0","0","0","1249004","1","0","0","1","0","0","0","0","0","1249004","0","124900402","0","0","1249"
"311","0","0","0","1250003","1","124911","124812","1","0","0","0","125012","0","0","0","125000301","1411","0","1250"
"106131","0","0","0","1250004","1","0","0","1","0","0","0","0","0","0","0","125000401","106231","0","1250"
