1b7cf54d448c7f6dde4906aaac868c829fd0f8d1d416d9644221a9be158868dd,f37b1f07105320606e0f9183a666ab4a8c4900ea14362eec6fb8fb6516abed44,b80415ca8d4c4d676a548c3a748890954a4d5a5322591531b545d0e22fab3422,dedd740cee6a9fc79976a80aaa870246fb79d0c096ed928617cd4859f59821a5,8c7f2eafa1b9a13aa32068ccbff65192d7694a4566d6ff701b608e7eaee7cebd,2e536f195e363981a25765bdb74dbd213f6ff2f3a562836e22270217a07bd0cd,0399b80ce91fe5038b6876ddb912218676fdddcdce6d47bbe04eaf2cf12ba6f7,53ba288b957bbe69258f3e70ef2ef882601ada1adc9d1fec2954745a34a8532d,bcbb3f0fea53dba47a9c3c4badd0abc47cf8add681b4f7b611add57cb6ce8cc2,0b26da8504d9d29c540f73b860c42a659f5aa7189244d458e46e9cb7f3859b14,2e67532ec5220c371916590713edd6aa2c5c8b56e308d9fadd07420db8551bb2,824ab44666cc2ea760a3330157bcf72b270ce32ce3e6c452bc2b73b1cf965e6c,fd36ea55f71ccdc5ca34026b4216388b7019f0e8592b8e7d143e66d18fb32249,943b839730da92fe3b72d18e6845d25457093ebd6d1a021f0adb17a2b643f578,e7b47fb5936a07d4ff17bead62badfd797d9a63a977332e8aa3aa8e478d4c7a4,fc8dc4e73ce467bd76e003bfef8b699074935826e3ba1dcfe7f555d8ef4b0e1d,5cb10531835dad684e424388b41bb1a76ae018cd040bba913ed1aff49b50d5db,b022503cf15089874deea83fc8e725b3fc4219a290cc754c638a62f106d697af,adfe7ee42a490a8bffcc119becc9787ec0b418f54e549f60263fca2b78bd6dd4,291bec40081ea7d475a5b9fb43999a9470b787ebb8989206f7bb49c3e73fe236,384aeb9c1bf7763e6ecb4d66005566016dac9981a01be9cd6312ca5967e117e9,2ca59581a80e1713a8f54db5beaed54839577cd2357ac59b5497aab79ed00f57,22ff4e6a5be8a4ef0941f03e50be0c53ab3c168d5c5444ce826faf320779b039,b0252e0068659062bd9271f86219650681d55fca30b3c678bf90e52188ca8665,957753ee11348760872ee34cc76b73884631edda1fa56fcfb14b21a5d185fd1d,539bc2cc3918bb8117e3121e5016eae2af810b68d4b2eb24fc5b6413f6cb6541,fcaa27e2fd0e00f7282d0b622f90f6ac5f4d4d54d76052185873392b832fe141,047cdd23000ec692d85fdbbc505d5dcfddc49b9a304b1d6038b3f79540369836,7116ed25c3ed6064464758fc89d61699f5657548c7f83b769e848522384c328d,cfa73f0b3ae420b49d3704753c2a9cd8088deec0cca7f0359081ffbc6f78f14d,2a08ff815869497a6af5c38c6a0de3e3cf4bffd5b525d3006483259bc681ae53,85f1c7a9a96ca32bc2232c1131c3ecdfd6a5319e28141b8b734b55462b8d78bf,2820ebacb4e441752ef9308a5bd004284cb41501f8fd3f1a33771b037f2b6d56,6e986ef8698460a91a93c8a71b3b960ee1f8a657fc55a1ff67d8a04e42f9a041,c5a6157f285369e67710b15762fd2e14e16ebe3c28aa1372aac3545351f79d27
"-190","10","0","377","0","0.8","0.8","500","74005203","3","-379","bgm_MC008","-100","741001103","5","3","0.8","74005203","150005","40004","1","91002","94002","103122","-1","0.8","300000","188","0.8","90","0","0","90008","140001","0"
"-190","10","0","377","0","0.8","0.8","750","74005204","3","-379","bgm_MC008","-100","741001104","4","4","0.8","74005204","150006","40006","1","91002","94002","103122","-1","0.8","300000","188","0.8","90","0","0","90008","140001","0"
"-190","10","0","377","0","0.8","0.8","1000","74005205","3","-379","bgm_MC008","-100","741001105","4","5","0.8","74005205","150007","40007","1","91002","94002","103122","-1","0.8","500000","188","0.8","90","0","0","90008","140001","0"
"0","10","0","0","0","0","0","200","74005301","3","0","bgm_MC008","-100","741001101","5","1","0","74005301","150003","40002","1","91002","94002","103123","0","0.9","200000","0","0","90","0","0","90008","140001","0"
"0","10","0","0","0","0.8","0.9","200","74005302","3","-310","bgm_MC008","-100","741001102","5","2","0","74005302","150004","40003","1","91002","94002","103123","310","0.8","200000","0","0","90","0","0","90008","140001","0"
"0","10","0","0","0","0.8","0.9","500","74005303","3","-310","bgm_MC008","-100","741001103","5","3","0","74005303","150005","40004","1","91002","94002","103123","310","0.8","300000","0","0","90","0","0","90008","140001","0"
"-120","10","0","0","0","0.8","0.9","750","74005304","3","-360","bgm_MC008","-100","741001104","5","4","0","74005304","150006","40006","1","91002","94002","103123","120","0.8","300000","360","0.8","90","0","0","90008","140001","0"
"-120","10","0","0","0","0.8","0.9","1000","74005305","3","-360","bgm_MC008","-100","741001105","5","5","0","74005305","150007","40007","1","91002","94002","103123","120","0.8","500000","360","0.8","60","0","0","90008","140001","0"
"0","10","0","0","0","0","0","200","74005401","3","0","bgm_MC008","-100","741001101","5","1","0","74005401","150003","40002","1","91002","94002","103121","0","1.2","200000","0","0","90","0","0","90008","140001","0"
"0","10","0","0","0","0.8","1.2","200","74005402","3","-310","bgm_MC008","-100","741001102","5","2","0","74005402","150004","40003","1","91002","94002","103121","310","0.8","200000","0","0","90","0","0","90008","140001","0"
"0","10","0","0","0","0.8","1.2","500","74005403","3","-310","bgm_MC008","-100","741001103","5","3","0","74005403","150005","40004","1","91002","94002","103121","310","0.8","300000","0","0","90","0","0","90008","140001","0"
"-120","10","0","0","0","0.8","1.2","750","74005404","3","-360","bgm_MC008","-100","741001104","5","4","0","74005404","150006","40006","1","91002","94002","103121","120","0.8","300000","360","0.8","90","0","0","90008","140001","0"
"-120","10","0","0","0","0.8","1.2","1000","74005405","3","-360","bgm_MC008","-100","741001105","5","5","0","74005405","150007","40007","1","91002","94002","103121","120","0.8","500000","360","0.8","60","0","0","90008","140001","0"
"0","10","0","0","0","0","0","200","74005501","3","0","bgm_MC008","-100","741001101","5","1","0","74005501","150003","40002","1","91002","94002","103122","0","0.9","200000","0","0","90","0","0","90008","140001","0"
"0","10","0","0","0","0.8","0.9","200","74005502","3","-310","bgm_MC008","-100","741001102","5","2","0","74005502","150004","40003","1","91002","94002","103122","310","0.8","200000","0","0","90","0","0","90008","140001","0"
"0","10","0","0","0","0.8","0.9","500","74005503","3","-310","bgm_MC008","-100","741001103","5","3","0","74005503","150005","40004","1","91002","94002","103122","310","0.8","300000","0","0","90","0","0","90008","140001","0"
"-120","10","0","0","0","0.8","0.9","750","74005504","3","-360","bgm_MC008","-100","741001104","5","4","0","74005504","150006","40006","1","91002","94002","103122","120","0.8","300000","360","0.8","90","0","0","90008","140001","0"
"-120","10","0","0","0","0.8","0.9","1000","74005505","3","-360","bgm_MC008","-100","741001105","5","5","0","74005505","150007","40007","1","91002","94002","103122","120","0.8","500000","360","0.8","60","0","0","90008","140001","0"
"-190","10","0","377","0","0.8","0.8","200","74006101","3","-379","bgm_MC008","-100","741006101","5","1","0.8","74006101","150004","40002","1","91002","94002","103121","-1","0.8","200000","188","0.8","90","0","0","90008","140001","0"
"-190","10","0","377","0","0.8","0.8","200","74006102","3","-379","bgm_MC008","-100","741006102","5","2","0.8","74006102","150005","40003","1","91002","94002","103121","-1","0.8","200000","188","0.8","90","0","0","90008","140001","0"
"-190","10","0","377","0","0.8","0.8","500","74006103","3","-379","bgm_MC008","-100","741006103","4","3","0.8","74006103","150006","40004","1","91002","94002","103121","-1","0.8","300000","188","0.8","90","0","0","90008","140001","0"
"-190","10","0","377","0","0.8","0.8","750","74006104","3","-379","bgm_MC008","-100","741006104","4","4","0.8","74006104","150007","40006","1","91002","94002","103121","-1","0.8","300000","188","0.8","90","0","0","90008","140001","0"
"-190","10","0","377","0","0.8","0.8","1000","74006105","3","-379","bgm_MC008","-100","741006105","4","5","0.8","74006105","150008","40007","1","91002","94002","103121","-1","0.8","500000","188","0.8","90","0","0","90008","140001","0"
"-190","10","0","377","0","0.8","0.8","200","74006201","3","-379","bgm_MC008","-100","741006101","5","1","0.8","74006201","150004","40002","1","91002","94002","103122","-1","0.8","200000","188","0.8","90","0","0","90008","140001","0"
"-190","10","0","377","0","0.8","0.8","200","74006202","3","-379","bgm_MC008","-100","741006102","5","2","0.8","74006202","150005","40003","1","91002","94002","103122","-1","0.8","200000","188","0.8","90","0","0","90008","140001","0"
"-190","10","0","377","0","0.8","0.8","500","74006203","3","-379","bgm_MC008","-100","741006103","4","3","0.8","74006203","150006","40004","1","91002","94002","103122","-1","0.8","300000","188","0.8","90","0","0","90008","140001","0"
"-190","10","0","377","0","0.8","0.8","750","74006204","3","-379","bgm_MC008","-100","741006104","4","4","0.8","74006204","150007","40006","1","91002","94002","103122","-1","0.8","300000","188","0.8","90","0","0","90008","140001","0"
"-190","10","0","377","0","0.8","0.8","1000","74006205","3","-379","bgm_MC008","-100","741006105","4","5","0.8","74006205","150008","40007","1","91002","94002","103122","-1","0.8","500000","188","0.8","90","0","0","90008","140001","0"
"-190","10","0","377","0","0.8","0.8","200","74006301","3","-379","bgm_MC008","-100","741006101","5","1","0.6","74006301","150004","40002","1","91002","94002","103123","-1","0.8","200000","188","0.8","90","0","0","90008","140001","0"
"-190","10","0","377","0","0.8","0.8","200","74006302","3","-379","bgm_MC008","-100","741006102","5","2","0.6","74006302","150005","40003","1","91002","94002","103123","-1","0.8","200000","188","0.8","90","0","0","90008","140001","0"
"-190","10","0","377","0","0.8","0.8","500","74006303","3","-379","bgm_MC008","-100","741006103","5","3","0.6","74006303","150006","40004","1","91002","94002","103123","-1","0.8","300000","188","0.8","90","0","0","90008","140001","0"
"0","10","0","0","0","0","0","750","74006304","3","0","bgm_MC008","-100","741006104","5","4","0","74006304","150007","40006","1","91002","94002","103123","0","0.8","300000","0","0","90","0","0","90008","140001","0"
"0","10","0","0","0","0","0","1000","74006305","3","0","bgm_MC008","-100","741006105","5","5","0","74006305","150008","40007","1","91002","94002","103123","0","0.8","500000","0","0","90","0","0","90008","140001","0"
"0","10","0","0","0","0","0","200","74006401","3","0","bgm_MC008","-100","741006101","5","1","0","74006401","150004","40002","1","91002","94002","103121","0","1.3","200000","0","0","90","0","0","90008","140001","0"
"0","10","0","0","0","0","0","200","74006402","3","0","bgm_MC008","-100","741006102","5","2","0","74006402","150005","40003","1","91002","94002","103121","0","1.3","200000","0","0","90","0","0","90008","140001","0"
"0","10","0","0","0","0","0","500","74006403","3","0","bgm_MC008","-100","741006103","5","3","0","74006403","150006","40004","1","91002","94002","103121","0","1.3","300000","0","0","90","0","0","90008","140001","0"
"-190","10","0","377","0","0.8","0.8","750","74006404","3","-379","bgm_MC008","-100","741006104","5","4","1.1","74006404","150007","40006","1","91002","94002","103121","-1","0.8","300000","188","0.8","90","0","0","90008","140001","0"
"0","10","0","0","0","0","0","1000","74006405","3","0","bgm_MC008","-100","741006105","5","5","0","74006405","150008","40007","1","91002","94002","103121","0","1.3","500000","0","0","90","0","0","90008","140001","0"
"0","10","0","0","0","0","0","200","74006501","3","0","bgm_MC008","-100","741006101","5","1","0","74006501","150004","40002","1","91002","94002","103122","0","1.1","200000","0","0","90","0","0","90008","140001","0"
"0","10","0","0","0","0","0","200","74006502","3","0","bgm_MC008","-100","741006102","5","2","0","74006502","150005","40003","1","91002","94002","103122","0","1.1","200000","0","0","90","0","0","90008","140001","0"
"0","10","0","0","0","0","0","500","74006503","3","0","bgm_MC008","-100","741006103","5","3","0","74006503","150006","40004","1","91002","94002","103122","0","1.1","300000","0","0","90","0","0","90008","140001","0"
"0","10","0","0","0","0","0","750","74006504","3","0","bgm_MC008","-100","741006104","5","4","0","74006504","150007","40006","1","91002","94002","103122","0","1.1","300000","0","0","90","0","0","90008","140001","0"
"0","10","0","0","0","0","0","1000","74006505","3","0","bgm_MC008","-100","741006105","5","5","0","74006505","150008","40007","1","91002","94002","103122","0","1.1","500000","0","0","60","0","0","90008","140001","0"
