576c7eb843b308b0343b989147a1418a4ed3a349a32161644543209a9577d3e4,c461703033c629344666be80a4a336d8da568a8ef00a0981bed3cab15b348a19,74b2433d9e661de20c64092be74af851896c8682d847b27df43c77891a8fd9cd,50243abb3c9f1527a96189f3a35236b84256d5dc8cc9a8dcab3f2efd52085bf4,c976e771bac80d7a12158a5242fa9673877ea78f5c4fefbe5057663a206e5259,be9b37c1153ed08f68ccabd237d3e0504e033d3da38314436f45fbf4c276346c,9fe8f55db37142f8f3904e9cb920fbb83b6753af3e108159646b5d917d8c6983,d74f1371bd1fc1bb74e11d9de3adfb5d77ebbeb34ee7f165687fb05681717268,ef65ed8d4a2ad9a60a964b59e5d9083fe5f8af9f5e660060f2547a9ee6e69323,6564c0b6a5a9c71b35a87a03e1742732329bb0db5e4d1ca022150a990af28af3,3ffc907ec2328d007322d22ad3260286148cfca7eb48c80668dab74dbef5f337,738edc4b57953e260de07515cfd6add1613e5aff64cfcb97e553113f78834393,3d1c019a486770aa4ed17e7034a43d6fd67327c668d09ab10661db075cb57bdd,c348828bb213786ee65cb2fbb4a9d4a126609867c93e47d618a5ebb52fefdf3b,02680372e300a8d1bae4bdc4233021b73ec8faf158b5aa7cde3eec66e7ba6e36,f1ab54638becbe7052877a1f60258f944f21151f4326f6d9082e864228b730fd,8013d6d85b75315b6099fb11deaf504dda119fb7742a558406fdf50eb9291c61,555ba863791fbb12f52c3536b07a55aa7584600d5f6959abd14236b5a80ae3e2,f0e01afbfca9765a4c51a9d7a130258c89de4bf3867653d74f985a2bce7777b1,3d96096fdd62d2a8b17f6ecc8f65a48db54e64aa6278dadeccedb3be2879019f,710be0156e8f6c47131aeefa31281f2b99abbf32b8d1f32c75220346e2b415c8,4e6e296b8683ead66183b2915f513ddf82d80dc778f164347ce5485b6bad8fab,2680bd7483cedf7c3b1ea9c95643cf0fb79f26d967f33e1218a76cd1ef356c63,d81d204ecbb863ef6d88f856091d874b3c5d725ac7c1853c752475567f7bc982,c2a7190aee7100490e3507183d89d634889ea9477ebb28562ebef058509ef16a,08c9308aa6cb451ecfcf20b1f7952cd6491320bffcb53dc0b457a5d522d430ca,51b13aca06b69dbad9d53807081df8202e6a7bb6b54b520289efe6a27ad00369,30a0ad2267648af10465d0e4e76cc5bd5ef7374ae5ab5c93428f1603dced99d8,388d9865b6f2fc3dee9931be398a1073fd9be329062a63608e889b20420ca69c,30db15ec4e40799a0547135ddd86c0345a2e05d6dd1ded55e5fd48f02370628a,2df42a1838494408bf86b4310cdd9a8c2b8107f6d4d98f8b15f18babca6bd013
"32000","440","0","0","0","優雅之翠蝶杖","1","使用世上最美麗的靈蝶翅膀製作而成\n的法杖。翠綠翅翼生出的風和閃亮的\n鱗粉能夠擾亂敵人的知覺，連發狂的\n魔物也能不見血地制服。","0","0","105226","0","0","0","105226","5","0","0","20","0","0","0","22","0","0","0","100","154","0","0","0"
"32000","477","0","0","0","黑蛇之魔炎杖","1","雕刻著神話中記載的眾蛇霸王之魂的\n魔杖。據說釋放的業火將會毫不離身\n纏繞敵人持續焚燒，連靈魂也會一併\n化為灰燼。","0","0","105227","0","0","0","105227","5","0","0","0","0","0","0","22","0","0","0","106","172","0","12","0"
"24000","120","0","0","0","焰靈法杖","1","由愛所生的火焰女神所加持的杖。\n如燃燒般溢出的愛之光輝，\n據說不只能治癒受傷的夥伴，\n還能療癒心靈。","0","0","105251","0","0","6","105251","5","0","4","0","0","0","0","25","120","0","0","64","95","0","0","0"
"27000","300","2","0","0","神花之聖杖","1","因慈愛的精神而\n衍生出靈花結晶的聖杖。\n蘊含著無窮無盡的治癒能力，\n見杖如見女神親臨。","0","0","105252","0","0","0","105252","5","0","3","10","0","0","2","25","0","0","0","72","92","0","0","0"
"30000","460","3","0","0","亞特蘭提斯杖","1","蘊含如母親般之大海生命的聖杖。\n據說此杖一揮，無論是\n任何傷患或疾病，都能夠\n立刻痊癒。","0","0","105253","0","0","0","105253","5","0","4","0","0","0","0","25","120","0","0","80","100","0","0","0"
"32000","580","3","0","60","天杖星光天球","1","匯集了稀世的占星術師所擁有知識\n與技術的神祕法杖。天球能夠讀取\n星星的動向以引導夥伴，還能收集\n星光轉換成治癒之光並解放。","0","0","105254","0","0","0","105254","5","0","4","0","0","0","0","25","0","0","0","88","110","0","0","0"
"32000","1000","2","0","0","世界樹枝之杖","1","仿照傳說中蘊藏著許多世界的世界樹\n的樹枝其外觀所製成的法杖。從寶珠\n上散發出的生命氣息，能夠治癒世間\n萬物。","0","0","105255","0","0","5","105255","5","0","2","0","0","0","0","25","0","0","0","94","127","0","0","0"
"32000","425","1","0","0","炎鳥杖火束閃焰","1","寄宿永生之不死鳥火炎的深紅之杖。\n從杖中流淌而出的火炎，連重傷也能\n立即痊癒，據說有時連死者亦能使之\n復活。","0","0","105256","0","0","1","105256","5","0","2","0","0","0","0","25","0","0","0","100","152","0","0","0"
"32000","432","4","0","0","白蛇之水聖杖","1","受到神話中記載的治癒蛇妃所庇佑的\n聖杖。從杖中源源不絕生成的聖水，\n據說不只是傷病，連死亡的命運也能\n隨著流水帶走。","0","0","105257","0","0","0","105257","5","0","5","0","0","0","0","25","0","0","0","106","136","0","0","0"
"24000","349","6","0","100","魅影鎧甲","1","令見者迷惑心智的魔性鎧甲。\n只要看到散發出的嫋嫋紫煙，\n就會被逃不了的深層幻覺\n給迷惑。","0","0","105281","32","0","0","105281","5","0","4","0","0","0","0","28","0","0","0","70","0","0","0","3"
"27000","392","6","0","80","九天之鎧","1","以失傳的太古技術製作的鎧甲。\n賦予穿戴者隱形的翅膀，\n在戰場上縱橫無阻、穿梭自如。","0","0","105282","42","0","0","105282","5","0","6","0","0","0","0","28","0","0","0","77","0","0","0","0"
"30000","362","7","0","80","狂怒皇后鎧衣","1","支配著幽暗深山的盜賊女王所穿的\n鎧甲。穿上之後能夠變成如魔獸般\n地強韌及兇猛，在戰場上伴隨鮮血\n一同舞動的野蠻之美令人生畏。","0","0","105283","44","0","0","105283","5","0","5","0","0","0","0","28","0","0","0","85","0","0","0","0"
"32000","560","6","0","0","閃華舞鎧","1","傳說中的舞蹈士兵一族在戰場上穿著\n的輕鎧。僅僅有如同飛舞花瓣一般的\n重量，但同時強度卻能夠擋下任何的\n猛攻。","0","0","105284","48","0","0","105284","5","0","6","12","0","0","0","28","0","0","0","93","0","0","0","0"
"32000","795","8","0","0","麗裝靈魂玫瑰","1","傳說的軍國公主親自出征揮劍殺敵時\n所身穿的鎧甲。公主高貴的靈魂會在\n穿著時寄宿於身，不論是面對怎樣的\n絕望與恐怖都不會屈服。","9","0","105285","70","0","0","105285","5","0","2","0","0","0","0","28","0","0","0","99","0","0","0","0"
"32000","452","6","0","0","極南天之烈蒼鎧","1","受到掌控著南天的守護天使所庇佑的\n深藍鎧甲。既是率領正義之神使徒的\n強者之證，亦傳說被授予了守護天使\n龐大力量的恩惠。","0","0","105286","81","0","0","105286","5","0","4","0","0","0","0","28","0","0","0","105","0","0","0","0"
"32000","511","3","0","0","聖光百合板鎧","1","受到掌管純潔與威嚴的天界白百合庇\n護的白花之鎧。環繞裝備者的優雅香\n氣能夠鎮退一切不淨之物，令其獲得\n面對任何事物皆能處變不驚的氣質。","20","0","105287","92","0","0","105287","5","0","5","0","0","0","0","28","0","0","0","111","0","0","0","0"
"24000","511","10","0","120","蒼輝之鎧","1","由青翠透明的結晶製成的鎧甲。\n這種前所未見的結晶，\n以難以加工的強度著稱，\n連想要劃傷表面都做不到。","0","0","105311","0","0","0","105311","5","0","9","0","0","0","0","31","0","0","0","70","0","0","0","0"
"27000","401","11","0","0","聖櫻之鎧","1","是為拯救瀕臨危機的祖國而奮起\n的勇猛少女所穿著的鎧甲。\n具備不可思議的守護之力，\n能夠反彈任何攻擊。","0","0","105312","0","0","0","105312","5","0","10","0","0","0","0","31","100","0","0","77","0","0","0","0"
"30000","587","12","0","50","煌金的王鎧","1","從曾經極度繁榮的古代王朝遺跡中\n挖掘出的金色鎧甲。即便經過數千\n年的時光，依然散發著神聖光芒，\n其絕對的強度也絲毫未損半分。","0","0","105313","0","0","0","105313","5","0","8","0","0","0","1","31","0","0","0","85","0","0","0","0"
"32000","595","12","0","70","烈風俊鎧","1","潛藏在天與地境界間的風之守護神所\n常用的傳說中的重鎧。能夠在穿戴者\n周圍捲起銳利的烈風，令觸碰者感到\n戰慄。","0","0","105314","0","0","0","105314","5","0","10","0","0","0","0","31","0","0","0","93","0","0","0","0"
"32000","652","9","0","100","熾白銀之鏡鎧","1","鍛造之神使用神界白銀所打造的明鏡\n鎧甲。胸前那拋光過的明鏡能夠扭轉\n吸收各種魔法，再轉化為強力的光芒\n盡數射出。","0","0","105315","0","0","0","105315","5","0","13","0","0","0","0","31","50","0","0","99","0","0","0","0"
"32000","605","16","0","75","極北天之霸焰鎧","1","受到掌控著北天的守護天使所庇佑的\n深紅鎧甲。使用清除罪惡的審判之炎\n鍛造，傳說被授予了守護天使的深遠\n洞察力與敏銳見識的恩惠。","0","0","105316","0","0","0","105316","5","0","9","0","0","0","0","31","0","0","0","105","0","0","0","0"
"32000","580","15","0","210","霸王樹之棘針鎧","1","使用在死寂的大地生存萬年的霸王樹\n打造而成的碧翠之鎧。擁有能夠擊退\n所有飢渴的庇護，能在無止境的戰火\n中永遠地守護主人。","0","0","105317","0","0","0","105317","5","0","9","0","0","0","0","31","0","0","0","111","0","0","0","0"
"24000","509","4","0","100","神盾之衣","1","是畢生未嘗一敗的女騎士 \n所穿著的戰衣。\n據傳只要穿上身一次，\n在任何戰局都可以逆轉成必勝的戰果","0","0","105341","34","10","0","105341","5","0","2","0","0","0","0","34","0","0","0","70","0","0","0","0"
"27000","355","6","0","160","少女之服","1","只有一塵不染的少女，\n才能穿上的神聖服裝。\n隨著少女奉獻出無垢的祈願，\n能發揮出絕大的破邪之力。","0","0","105342","0","0","0","105342","5","0","10","0","0","0","0","34","0","2","0","77","0","0","0","0"
"30000","405","5","0","0","鬼焰的鬥衣","1","寄宿著炎之鬼神魔力的戰衣。\n只要一穿上身，其守護的業火便會\n纏繞全身，將所有降臨的災厄盡數\n燒卻。","10","0","105343","65","0","0","105343","5","0","4","0","0","0","0","34","0","0","0","85","0","0","0","0"
"32000","600","5","0","0","極黑冥衣","1","服侍冥府之王的密探穿著的戰鬥服。\n能夠將穿著者的攻擊傷害能力引發至\n極限，在影者世界的歷史上增添一筆\n新的色彩。","12","0","105344","66","0","0","105344","5","0","4","0","0","0","0","34","0","0","0","93","0","0","0","0"
"32000","910","6","0","0","流蒼裝碧藍迴旋曲","1","傳說中的舞姬穿著的服裝。\n穿上時能夠讓身體變化成如水一般，\n能用如流水一樣變化自在的動作玩弄\n敵人。","0","0","105345","68","5","0","105345","5","0","2","0","0","0","0","34","0","0","0","99","0","0","0","0"
"32000","500","7","0","0","極東天之碧風裝","1","受到掌控著東天的守護天使所庇佑的\n深綠服裝。纏繞著能驅離疫病的治癒\n之風，傳說被授予了守護天使的健康\n慈愛與獻身精神的的恩惠。","0","0","105346","62","0","0","105346","5","0","5","0","0","0","0","34","150","0","0","105","0","0","0","0"
"32000","471","6","0","0","白霞之純花衣","1","傾注著白霞的花妖精強烈祈願的淡彩\n聖衣。其中所蘊藏的幸福庇護和聖性\n能夠讓遍佈的災厄及汙穢無法靠近，\n為穿戴者帶來身心的安寧。","12","0","105347","68","0","0","105347","5","0","5","0","0","0","0","34","0","2","0","111","0","0","0","0"
"24000","365","5","0","120","純潔的巫女服","1","是將一切獻給神的巫女所穿著的裝束\n據傳能令穿戴者集神之寵愛於一身，\n得到不屈服於魔威的守護之力。","0","0","105371","0","0","0","105371","5","0","7","0","0","0","0","37","0","0","0","70","20","0","0","3"
"27000","370","5","0","0","女帝之袍","1","是由過往的偉大女帝所穿著的\n長袍。每一縷絲線都貫注了\n女帝的魔力，令穿戴者能夠\n防護任何魔法。","0","0","105372","0","0","0","105372","5","0","7","0","0","0","0","37","0","0","0","77","43","0","8","0"
"30000","440","4","0","0","魔導王長袍","1","因能使用數千魔法，而被稱為魔法\n之王的人所穿的長袍。據說有資格\n的法師穿上時，便能獲得魔法之王\n龐大的魔力與知識。","0","0","105373","0","0","0","105373","5","0","7","0","0","0","0","37","0","0","0","85","48","0","10","0"
"32000","782","6","0","80","爽冰天衣","1","據說是統治冰上世界的歷代仙女所穿\n的神祕長袍。\n一旦穿上，羽衣的光環便會將各種的\n衝擊無效化。","0","0","105374","0","0","0","105374","5","0","7","0","0","0","0","37","0","0","0","93","43","0","0","0"
"32000","560","5","0","0","星詠的聖靈衣","1","藉由觀察星象就能看穿一切的預言家\n身上所穿的長袍。穿上後便能從星星\n的軌道解讀萬物，並在災難發生之前\n提前察覺。","0","0","105375","0","0","0","105375","5","0","8","0","0","0","0","37","0","0","0","99","46","0","13","0"
"32000","507","4","0","0","極西天之聖導衣","1","受到掌控著西天的守護天使所庇佑的\n月白色法衣。充滿著引領混沌世界的\n光芒，傳說被授予了守護天使的潔淨\n祝福與啟示的恩惠。","0","0","105376","0","0","0","105376","5","0","9","0","0","0","0","37","0","0","0","105","52","0","15","0"
"32000","430","6","0","0","緋天之鬱金香洋裝","1","使用盛開於緋天的牡丹百合花瓣編織\n而成的洋裝。掌管熱情的花朵庇護能\n授予穿戴者不屈不饒的精神，令其能\n夠突破任何困境。","0","0","105377","0","0","0","105377","5","0","9","0","0","0","0","37","0","0","0","111","60","0","8","0"
"24000","446","5","0","0","星詠之圓盾","1","刻有天體圖的圓盾。\n寄宿有天上眾星的力量，\n能夠抵擋卸除任何攻擊，\n正是受到星光引導與呼喚。","0","0","105401","54","0","0","105401","5","0","3","0","0","0","0","40","0","2","0","70","0","0","0","0"
"32000","726","9","0","80","熾白銀之鏡盾","1","用神界白銀集合數千魔術製成的明鏡\n之盾。那分毫無損的光滑鏡面，就連\n禁咒都能反彈。","0","0","105402","0","0","0","105402","5","0","14","0","0","0","0","40","0","0","0","99","0","0","0","0"
"32000","560","9","0","120","聖圓環天上聖蓮","1","為混沌無序的世界帶來清淨的聖蓮華\n之圓盾。紋樣上灌注了破邪的祈念，\n就算時而捨身其巨大花朵也會在絕境\n中守護主人。","0","0","105403","0","0","0","105403","5","0","17","0","0","0","0","40","0","0","0","111","0","0","0","0"
"27000","380","8","0","60","煉獄脛甲","1","稱霸各地的戰姬被敵劍斬倒\n為止，一直穿著的軍靴。\n差一步而無法得到世界的遺憾，\n使其蘊含著絕大的魔力。","10","0","105431","30","0","0","105431","5","0","6","0","0","0","0","43","0","0","0","77","0","0","0","0"
"32000","560","4","0","0","天翔金靴","1","使用天使的羽毛製成，散發黃金光輝\n的靴子。雖然需要經過重重練習才能\n熟練使用，但是一旦穿上便能自在地\n在天空飛翔。","0","0","105432","70","0","0","105432","5","0","3","0","0","0","0","43","0","2","0","93","0","0","0","0"
"32000","620","6","0","100","極翼天之聖靴","1","天空的守護天使們賜予庇佑的戰靴。\n使用了四方天使授予祝福的羽毛組合\n製成，寄宿著能夠驅退萬象的詛咒與\n苦難的無比聖性。","0","0","105433","0","0","0","105433","5","0","18","0","0","0","0","43","0","0","0","105","0","0","0","0"
"30000","510","6","0","60","血紅寶石高跟鞋","1","以妖豔的美貌與享樂主義，令數個\n國家陷入混亂的魔女喜愛的靴子。\n光是穿上行走，便能產生出幻影，\n令見者迷惑並發狂。","0","0","105462","0","0","4","105462","5","0","9","0","0","0","0","46","0","0","0","85","24","0","0","0"
"32000","881","7","0","70","熾白銀之鏡靴","1","神界白銀與煉金術的精華結合而成的\n明鏡之靴。穿上此靴踏出步伐時能夠\n生成擁有實體的鏡像，製造出無盡的\n軍隊鎮壓敵人。","0","0","105463","0","0","0","105463","5","0","11","0","0","0","0","46","0","0","0","99","26","0","0","0"
"32000","580","9","0","0","薔薇之驕傲","1","被傳頌為薔薇公主的公主殿下愛用的\n高跟鞋。穿上後嶄露出的妖豔樣貌，\n據說就連愛之天使或者神明都能加以\n魅惑並令其墮落。","0","0","105464","0","0","0","105464","5","0","14","0","0","0","0","46","0","0","0","111","28","0","0","0"
"30000","305","5","0","0","皇家守衛帽子","1","賭上性命拯救祖國的親衛隊長所戴\n的瀟灑帽子。\n帽上的裝飾大羽毛會讓裝備者本身\n與看見之人一起獲得勇氣奮戰。","0","0","105491","60","3","0","105491","5","0","4","0","0","0","0","49","0","0","0","85","0","0","0","0"
"24000","370","3","0","100","忘哭之冠","1","滅亡於過去、已被遺忘的某國公主\n所戴的頭冠。令下一個持有者\n感到深切的哀痛為代價，\n賦予宏大的魔力。","0","0","105521","0","0","0","105521","5","0","5","0","0","0","0","52","0","0","0","70","48","0","8","0"
"27000","425","6","0","0","白祈之聖冠","1","受到庶民廣泛尊敬的聖女\n所贈送的冠冕。若穿戴者的\n心地清朗，就能發揮辟退惡賊的\n力量。","0","0","105522","0","0","0","105522","5","0","10","12","0","0","0","52","0","0","0","77","22","0","0","0"
"32000","830","8","0","0","幸運面紗","1","為了人類獻上自身的聖女愛用的繁榮\n面紗。\n據說獲此聖遺物者，就能明確的判斷\n僥倖與災厄的一切。","0","0","105523","0","0","0","105523","5","0","9","0","0","0","0","52","0","0","0","93","23","0","0","2"
"32000","425","7","0","0","極翼天之賢聖帽","1","大地的守護天使們賜予庇佑的聖帽。\n據說只會授予真正的求道者，而戴上\n此帽之人，將能接觸到天上真理展現\n之奇蹟。","0","0","105524","0","0","0","105524","5","0","10","15","0","0","0","52","0","0","0","105","36","0","0","0"
"24000","210","0","0","70","千歲耳環","1","從地齡數千年的地層\n發掘出的魔石耳環。\n其蘊藏浩大的自然之力，\n賦予佩戴者遼闊大地的加護。","10","0","105551","64","10","0","105551","5","0","0","0","0","0","0","55","0","0","0","67","0","0","0","0"
"27000","280","0","0","0","盛怒龍之鍊墜","1","蘊含龍之怒火而恆久傳承的\n神秘鍊墜。是為憤怒的化身，\n能賦予穿戴者崩山裂地的\n巨力。","13","0","105552","84","0","0","105552","5","0","0","25","0","0","0","55","0","0","0","74","0","0","0","0"
"30000","420","0","0","0","鬥神的荒腕","1","寄宿著鬥神荒魂的手環。能將大氣\n中的魔力轉換成力量，給予裝備者\n能夠擊碎群山的臂力，但必須擁有\n相應的武力才能使用。","24","0","105553","102","0","0","105553","5","0","0","0","0","0","0","55","0","0","0","82","0","0","0","0"
"32000","480","0","0","0","花簪焰火牡丹","1","活躍於爾虞我詐的戰國時代中一名\n傳說女忍者所配戴的髮簪。\n髮簪上附加的魔法能讓配戴者不論\n穿著任何華服都能擁有鬼神之力。","28","0","105554","104","0","0","105554","5","0","0","0","0","0","0","55","0","0","0","90","0","0","0","0"
"32000","480","0","0","0","緋龍之爪火戒","1","黑暗世界中傳說的暗殺者愛用的戒指\n形暗器。模仿火龍之爪所打造的刺中\n寄宿著業火，只要一刺便能連骨灰也\n不剩地完全燒盡。","29","0","105555","98","3","0","105555","5","0","0","0","0","0","0","55","0","0","0","96","0","0","0","0"
"32000","480","0","0","50","紅寶石玫瑰項圈","1","傳說中象徵戰爭女神唯一寵愛的鮮紅\n薔薇的首飾。會呼應穿戴者的鬥爭心\n閃耀出紅色的光芒，同時帶來女神的\n守護。","29","0","105556","105","0","0","105556","5","0","0","0","0","0","0","55","0","0","0","102","0","0","0","0"
"32000","480","0","0","0","紅鳥之號角胸針","1","能為戰鬥帶來勝利的喇叭造型胸針。\n做為象徵的靈鳥在遠赴戰場時，將會\n栩栩如生地來回飛舞，演奏出輕快的\n節奏，將穿戴者導向至勝利。","38","0","105557","110","0","0","105557","5","0","0","0","0","0","0","55","0","0","0","108","0","0","0","0"
"24000","210","10","0","200","精靈王護石","1","受精靈王祝福的耳飾。\n據說有涵蓋一整座森林的\n守護之力，能夠辟除任何災厄。","0","0","105581","0","0","0","105581","5","0","6","0","0","0","0","58","100","0","0","67","0","0","0","0"
"27000","280","12","0","60","人魚公主的靈淚","1","是結晶化的人魚公主流淚\n形成寶玉而製成的首飾。\n牽掛永久的思念持續放出青色光華，\n能拒絕任何詛咒。","0","0","105582","0","0","2","105582","5","0","8","0","0","0","0","58","0","0","0","74","0","0","0","0"
"30000","420","10","0","0","英盾王的手環","1","在戰亂中守護國家而被稱為英盾王\n的君主喜愛的手環。能夠吸收周遭\n的魔力展開守護的力量，利用絕對\n的防禦力成為同胞的盾牌。","0","0","105583","0","0","0","105583","5","0","10","0","0","0","2","58","0","0","0","82","0","0","0","0"
"32000","480","10","0","0","海龍神的髮飾","1","從如母親般的海洋之神身上鱗片中\n誕生的髮飾。配戴者會受到大海的\n守護，不論是怎麼樣的攻擊都能夠\n承受。","0","0","105584","0","0","0","105584","5","0","12","0","0","0","0","58","100","0","0","90","0","0","0","0"
"32000","480","14","0","50","神盾戒牆之氣息","1","寄宿著盾之女神守護的戒指。戴上時\n能夠展開長達萬里的魔力巨盾，並且\n將降臨於穿戴者面前的苦痛、邪惡與\n災難完全斷絕。","0","0","105585","0","0","0","105585","5","0","9","0","0","0","0","58","0","0","0","96","0","0","0","0"
"32000","480","9","0","60","艾爾芬項圈","1","將只在空中花園棲息的靈蝶翅膀如同\n魔法一般再現的首飾。\n靈蝶的振翅能夠扭曲因果，連致命的\n一擊也能平靜承受。","0","0","105586","0","0","0","105586","5","0","11","0","0","0","0","58","0","3","0","102","0","0","0","0"
"32000","480","13","0","0","翠奏之豎琴胸針","1","傳說之中寄宿聖樹力量並以豎琴形狀\n為象徵的胸針。聽到那能令人聯想到\n蒼翠的天界庭園般的治癒音色，不論\n任何災厄都能驅退。","0","0","105587","0","0","0","105587","5","0","13","0","0","0","0","58","0","0","0","108","0","0","0","0"
"24000","210","0","0","0","海神耳飾","1","造型如同海神手中戟的耳飾。\n色調如深海般的碧藍寶玉，\n據說能賦予平靜怒海狂濤的魔力。","0","0","105611","0","0","0","105611","5","0","0","0","0","0","3","61","0","0","0","67","78","0","8","0"
"27000","280","0","0","140","聖獸之祈念","1","清純無垢的聖獸，\n獨角獸的加持所寄宿的首飾。\n角中蘊含的聖力能提升裝備者的\n魔力，賦予靈敏的感應力。","0","0","105612","0","0","0","105612","5","0","0","0","0","0","0","61","0","0","0","74","84","0","10","0"
"30000","420","0","0","0","睿智手鐲","1","窮盡智慧後到達神的領域的賢者所\n留下的裝飾品。只有傑出的智者才\n能夠裝備，會奪取周遭的魔力無限\n地提供給使用者。","0","0","105613","0","0","0","105613","5","0","0","0","0","0","0","61","120","0","0","82","92","0","14","0"
"32000","480","0","0","30","細冰姬的蝴蝶結","1","擁有一顆冰之心的公主在理解愛情\n時，自然流出的眼淚結晶化後變成\n的緞帶。配戴之後便能自在的操縱\n冰雪。","0","0","105614","0","0","0","105614","5","0","0","0","0","0","0","61","0","0","0","90","98","0","16","0"
"32000","480","0","0","0","深結晶變異水晶","1","用從遠古的地層中採集到、含有龐大\n魔力的結晶體製成的戒指。雖然能夠\n將魔法增強百倍，但相當難以駕馭，\n只有優秀的魔法師才能使用。","0","0","105615","0","0","0","105615","5","0","0","0","0","0","0","61","0","0","0","96","101","0","20","0"
"32000","480","0","0","0","混沌無序項圈","1","據說是由混沌之神帶至地面上的魔法\n裝備。寶石內部所刻畫著的緻密立體\n魔法陣，能夠從異界汲取無窮無盡的\n魔力。","0","0","105616","0","0","0","105616","5","0","0","10","0","0","0","61","0","0","0","102","103","0","15","0"
"32000","480","0","0","0","蒼夜之夜曲胸針","1","滿溢著蒼藍夜色光輝般的胸針。優美\n的夜想曲旋律能夠祛除邪念，能夠令\n精神更加純淨，使配戴者進一步引出\n潛在的能力。","0","0","105617","0","0","0","105617","5","0","0","0","0","0","0","61","0","0","0","108","105","0","25","0"
"34000","680","0","0","155","輝光劍雅德瑪斯","1","傳說是削下初始的金剛石鍛造而成的\n寶石劍。即使經過無數歲月依然持續\n綻放出不變的光芒，並能永恆無損地\n散發光輝驅退邪魔。","21","0","106011","191","0","0","106011","6","0","0","0","0","0","0","1","0","0","0","112","0","0","0","0"
"34000","820","0","0","75","巧克力棒劍","1","甜點國度代代相傳歷史悠久的寶劍。\n擁有甜點外觀所無法想像的鋒利，是\n冒險者人人垂涎的一把利器。","20","0","106012","216","0","0","106012","6","0","0","0","0","0","0","1","0","0","0","118","0","0","0","0"
"36000","870","0","0","55","炎天赤日之劍","1","寄宿著足以孕育出陽炎的太陽光之劍。\n其內蘊含的龐大魔力能將裝備者的\n臂力提升至極限，將敵對之人\n全數燒盡。","18","0","106013","235","0","0","106013","6","0","0","0","0","0","0","1","0","0","0","124","0","0","0","0"
"34000","880","0","0","0","紅玉刀緋紅之月","1","用紅玉的結晶研磨而成，寄宿著魔性\n的妖刀。眉月狀的赤紅色刀身渴求著\n鮮血，刀刃鋒利的程度足以斬除所有\n活物的生命。","26","0","106041","206","0","0","106041","6","0","0","0","0","0","0","4","0","0","0","112","0","0","0","0"
"34000","880","0","0","0","霜淇淋柔刀","1","擁有霜淇淋刀身，甜點國度的名刀。\n刀鋒滑順而自然的弧度，讓變幻莫測\n的刀法成為可能。","37","0","106042","216","0","0","106042","6","0","0","0","0","0","0","4","0","0","0","118","0","0","0","0"
"36000","1200","0","0","0","薰風花散","1","寄宿著徐徐吹拂整片廣袤森林的\n風之刀。有如風中飛舞的花瓣般\n颯爽流暢的刀法，能毫不受阻地\n攻擊敵方要害。","39","0","106043","215","5","0","106043","6","0","0","0","0","0","0","4","0","0","0","124","0","0","0","0"
"34000","720","0","0","0","翠風刃翡翠銳鋒","1","劍中寄宿著能夠掌控風的妖精王力量\n的翡翠寶石劍。擁有能夠讓風之妖精\n服從的權能，他們所捲起的疾風足以\n將各路邪惡盡數吹散。","42","0","106071","198","0","0","106071","6","0","0","0","0","0","0","7","0","0","0","112","0","0","0","0"
"34000","880","0","0","250","巧克力香蕉匕首","1","以巧克力香蕉製成，甜點國度秘傳的\n匕首。巧克力凝固後的堅固表層配上\n香蕉的黏性刀身，塑造出歷久不衰的\n無限鋒利。","15","0","106072","199","0","0","106072","6","0","0","0","0","0","0","7","0","0","0","118","0","0","0","0"
"36000","1160","0","0","0","紫霧短劍","1","能召喚迷惑一切事物的濃霧，\n留存著禁忌咒術的短劍。只要揮動刀身\n就能滲出煙霧，隱藏裝備者的身姿，\n迷惑敵對之人。","12","0","106073","212","0","0","106073","6","0","0","0","0","0","0","7","0","5","0","124","0","0","0","0"
"34000","680","2","0","0","蛋白石葬魔拳套","1","裝飾著蘊含神力的寶石，掌控希望的\n蛋白石拳套。拳中所揮出的希望之光\n能夠葬送各種邪魔，並救贖所有陷於\n絕望中的人們。","30","0","106101","174","0","0","106101","6","0","4","0","0","0","0","10","0","0","0","112","0","0","0","0"
"34000","680","2","0","0","泡芙拳套","1","甜點國度的傳奇拳豪所愛用的泡芙拳\n甲。能輕柔地緩衝裝備者承受的衝擊\n力道，並將一切後座力反彈給敵手。","0","0","106102","225","0","0","106102","6","0","0","0","0","0","0","10","0","0","0","118","0","0","0","0"
"36000","680","6","0","0","砂塵瀑布手甲","1","將如牆壁一般包覆天穹的砂塵凝縮製成的\n手甲。賦予裝備者如巨岩般的堅固及\n空中飛舞般的輕巧，即使隻身面對萬人軍隊\n也無性命之憂。","0","0","106103","220","0","0","106103","6","0","0","0","0","0","0","10","0","0","0","124","0","0","0","0"
"34000","880","5","0","0","蒼神弓慈悲藍寶石","1","使用神明賜予人類的藍寶石靈石製成\n的神弓。據聞其掌控著慈愛，釋放出\n的箭矢上散發的蒼藍光輝，連讓人們\n墮入邪道的魔神也能擊退。","0","0","106131","144","0","0","106131","6","0","10","0","0","0","0","13","0","0","0","112","0","0","0","0"
"34000","880","0","0","0","拉糖弓","1","甜點國度出產的，透明且繽紛的糖藝\n弓。每當射出一箭，長久累積於材料\n裡的香甜芬芳也會跟著瀰漫至周遭。","0","0","106132","195","0","0","106132","6","0","8","0","0","0","0","13","0","0","0","118","0","0","0","0"
