52d5e5f29c02be478fe9372815d2635c2838eda22c30854d08a7f03d03479992,a524281bd8dc13534fe9e0741f16e3c89cb3747027d62da230a117961fe87b7b,7b6ed65dad9717f216f5a626d52ded257a01c3b9573ca3674efc6af0265b26fc,913d8c961381ce1d82eebea970dde8efc19077e02b13bce74e533977912cb611,08d622e095f52d3f653016a8665d238761e64c234c45ccd6e98bdd70ba23853a,e9e3dc360db511a9bd858151c5569c6ecfe1271b4f15d07567c03946c078c189,922a4a11a002155926dee15e767842683774118b0a98cf229acd1620e0bdf71e,7642129563231178baa55df08dee07288687fa4a586442bc95d5b7d6ebe1d1ce,fcbb530c1bdeb81ebec05435b76beaec8c51022f67ed2db4ac2200ee1e919a0f,06e83e8109ce9b74c34c6c4ed5fd959a4b1cfd669efdd89cec25651227b93ef6,176c1f5a1674e269d4e54aa1fa9a60579625253babf62490d3084585e33cc6f2,8f5cc842b59dbc64e31f55b2d89fba99df962581fcfa039613140376ca298456,8af4521bd3953577f7044fc5a5887d651122485db54dfb725103b9100db0ee1e,fab871dd7b5a2668e3b35529b32357af39c9bb16d8d0f41aa226d2b5c3c32ec7,0b2c71ce048249c78c70bb3e4c0f97edd1004b399785ace4d5dfc9bdd8a72758,d9e367e9a8d08158203b391e1d94d77fb224cd8d0d1a838b2c91d458923c773f,0ef1fdae1121e0a33c2c5bb0553b3c762fcdb881821427807d39c293554b6d6f,c6863acb87688c41666044041aee265d6e8eca668439728523d69dac03da0486,c4caf6ce6cb0ec23c3f090aa3f904450f5ad79d4c426add4cffda4472f8f5610,7b2e8e71df76032323da51b6038218456e5b0e5571475d9e9589b33f91ae6601,1c37b5b8500d31e445d5bfaa5b20ea0a44ad3be052cc133c15d6135369955c8c,0981519f70060cc62c5b3ffff41b8ff7c1167f0e797eb54f7e818337a761f031,30ff8b061d1b7617c379aad0b853a5f30ba6cbbf3bd538fbfb9be074d46a9e3d,9cf4dfa1c57ea5acf14ce3a9ea453aa26bf2feb30a08563ec197931a1d38ef88,f5194ec097589b3902458ff83b09a537ac8fed95da2284c442e9df992cf3f383,4baee33d6bb8156c73ec958c322211bf4a9dddfef694123802a843adb7e1dde9,50d6643ba2267d07da73c3bfbc96631d1026cefe4a16163af9405484c72f1623,2555b7b281117e852ec032d60028e541c2cd154d41c80d60c38bad4605ca75c6
"100202","100701","50","101801","106001","100003","90","1","100701","7","14","0","103601","100205","100701","100701","1008","100702","100701","0","118501","1008007","106601","100101","2025/07/01 16:00:00","0","106601","13"
"100303","100801","50","104601","123501","100003","90","1","100801","8","14","0","100801","100101","100801","100801","1008","100802","100801","0","129001","1008008","104601","100102","2025/07/01 16:00:00","0","100501","13"
"100202","100901","50","103401","126101","100003","90","1","100901","9","14","20","129001","100302","100901","100901","1008","100902","100902","0","123001","1008009","126101","100303","2025/07/01 16:00:00","0","103301","13"
"100302","101004","50","111201","112101","100003","90","2","101001","10","1","26","123001","100101","101005","101005","1008","101002","101006","0","108801","1008010","127001","100102","2025/07/01 16:00:00","0","127001","8"
"100202","101102","50","108901","105501","100003","90","2","101101","11","2","27","118601","100302","101102","101102","1008","101105","101106","0","112201","1008011","105501","100303","2025/07/01 16:00:00","0","100701","9"
"100202","101204","50","110301","101301","100003","90","2","101201","12","3","28","129001","100205","101202","101202","1008","101205","101206","0","180601","1008012","180601","100101","2025/07/01 16:00:00","0","100501","10"
"100302","101305","50","117301","110301","100003","90","2","101301","13","29","0","129001","100101","101304","101305","1008","101306","101306","0","123001","1008013","110301","100102","2025/07/02 16:00:00","0","120001","11"
"100203","101405","50","120001","126101","100003","90","2","101401","14","30","0","123001","100307","101405","101402","1008","101404","101406","0","110301","1008014","123001","100303","2025/07/02 16:00:00","0","108901","12"
"100202","101502","50","108901","100501","100003","90","2","101501","15","22","0","101101","100205","101502","101502","1008","101501","101501","0","104901","1008015","100501","100101","2025/07/02 16:00:00","0","100701","4"
"100302","111602","50","105401","123001","100003","90","3","121601","16","24","0","100801","100305","111606","111602","1008","111606","111602","0","129001","1008016","100701","100101","2025/07/03 16:00:00","0","100701","6"
"100203","111702","50","100501","123301","100003","90","3","121701","17","25","0","129001","100303","111705","111702","1008","111702","111706","0","101801","1008017","129001","100101","2025/07/03 16:00:00","0","108901","7"
"100203","111805","50","120001","101101","100003","90","3","121801","18","0","0","118601","100302","111801","111802","1008","111802","111806","0","100801","1008018","118601","100101","2025/07/03 16:00:00","0","100701","19"
"100203","100101","50","115701","123701","100003","90","1","100101","1","0","0","117601","100303","100101","100101","1009","100101","100101","0","121401","1009001","113901","100305","2025/08/01 16:00:00","0","113901","13"
"100203","100201","50","127901","124801","100003","90","1","100201","2","0","0","117901","100205","100201","100201","1009","100201","100201","0","123501","1009002","116301","100101","2025/08/01 16:00:00","0","116301","14"
"100304","100301","50","111301","117201","100003","90","1","100301","3","0","0","108301","100101","100301","100301","1009","100301","100301","0","124501","1009003","119901","100102","2025/08/01 16:00:00","0","119901","13"
"100202","100401","50","103401","126101","100003","90","1","100401","4","0","0","100801","100302","100401","100401","1009","100401","100401","0","180501","1009004","103401","100304","2025/08/01 16:00:00","0","127001","14"
"100303","100501","50","103401","112201","100003","90","1","100501","5","0","0","118501","100101","100501","100501","1009","100502","100502","0","123001","1009005","112201","100102","2025/08/01 16:00:00","0","100701","13"
"100202","100601","50","106601","103401","100003","90","1","100601","6","0","0","123001","100302","100601","100601","1009","100601","100602","0","105501","1009006","105501","100304","2025/08/01 16:00:00","0","105201","14"
"100202","100701","50","105301","126101","100003","90","1","100701","7","14","0","110301","100205","100701","100701","1009","100702","100701","0","129701","1009007","105301","100101","2025/08/01 16:00:00","0","120001","13"
"100303","100801","50","100501","105501","100003","90","1","100801","8","14","0","100201","100101","100801","100801","1009","100802","100801","0","123001","1009008","100501","100102","2025/08/01 16:00:00","0","108901","13"
"100202","100901","50","106601","130201","100003","90","1","100901","9","14","20","129001","100302","100902","100901","1009","100901","100902","0","110301","1009009","130201","100303","2025/08/01 16:00:00","0","106501","13"
"100302","101002","50","103401","124101","100003","90","2","101001","10","1","26","111401","100101","101005","101005","1009","101002","101005","0","100901","1009010","123301","100102","2025/08/01 16:00:00","0","123301","8"
"100202","101104","50","110301","180601","100003","90","2","101101","11","2","27","101201","100302","101105","101101","1009","101101","101102","0","106001","1009011","103301","100303","2025/08/01 16:00:00","0","103301","9"
"100202","101205","50","180401","120001","100003","90","2","101201","12","3","28","126101","100205","101205","101202","1009","101201","101205","0","104901","1009012","108901","100101","2025/08/01 16:00:00","0","108901","10"
"100302","101305","50","126701","113401","100003","90","2","101301","13","29","0","108301","100101","101305","101302","1009","101305","101304","0","123501","1009013","113401","100102","2025/08/02 16:00:00","0","104601","11"
"100203","101402","50","103401","133601","100003","90","2","101401","14","30","0","100801","100307","101406","101405","1009","101406","101402","0","129001","1009014","129001","100303","2025/08/02 16:00:00","0","120001","12"
"100202","101502","50","106601","124501","100003","90","2","101501","15","22","0","101001","100205","101505","101502","1009","101502","101502","0","101201","1009015","124501","100101","2025/08/02 16:00:00","0","100701","4"
"100302","111604","50","109001","103401","100003","90","3","121601","16","24","0","110301","100305","111602","111605","1009","111602","111604","0","100901","1009016","114701","100101","2025/08/03 16:00:00","0","114701","6"
"100203","111702","50","100501","120001","100003","90","3","121701","17","25","0","101101","100303","111705","111702","1009","111701","111701","0","104901","1009017","120001","100101","2025/08/03 16:00:00","0","108901","7"
"100203","111802","50","103401","101101","100003","90","3","121801","18","0","0","118601","100302","111801","111802","1009","111806","111806","0","123001","1009018","118601","100101","2025/08/03 16:00:00","0","100701","19"
"100203","100101","50","108501","122901","100003","90","1","100101","1","0","0","107701","100303","100101","100101","1010","100101","100101","0","126601","1010001","121901","100305","2025/09/01 16:00:00","0","121901","13"
"100203","100201","50","122601","101501","100003","90","1","100201","2","0","0","127201","100205","100201","100201","1010","100201","100201","0","104001","1010002","103301","100101","2025/09/01 16:00:00","0","103301","14"
"100304","100301","50","109101","123501","100003","90","1","100301","3","0","0","108301","100101","100301","100301","1010","100301","100301","0","100201","1010003","111301","100102","2025/09/01 16:00:00","0","111301","13"
"100202","100401","50","105901","106301","100003","90","1","100401","4","0","0","118501","100302","100401","100401","1010","100402","100402","0","134001","1010004","105901","100304","2025/09/01 16:00:00","0","105201","14"
"100303","100501","50","102801","112201","100003","90","1","100501","5","0","0","111001","100101","100501","100501","1010","100501","100501","0","100801","1010005","103001","100102","2025/09/01 16:00:00","0","103001","13"
"100202","100601","50","124801","121301","100003","90","1","100601","6","0","0","111001","100302","100601","100601","1010","100601","100601","0","118001","1010006","118001","100304","2025/09/01 16:00:00","0","104901","14"
"100202","100701","50","109501","108901","100003","90","1","100701","7","14","0","108501","100205","100701","100701","1010","100701","100701","0","105801","1010007","105801","100101","2025/09/01 16:00:00","0","104501","13"
"100303","100801","50","100501","103401","100003","90","1","100801","8","14","0","129701","100101","100801","100801","1010","100801","100802","0","105501","1010008","100501","100102","2025/09/01 16:00:00","0","102901","13"
"100202","100901","50","112201","123001","100003","90","1","100901","9","14","20","100801","100302","100902","100901","1010","100902","100901","0","129001","1010009","123001","100303","2025/09/01 16:00:00","0","101401","13"
"100302","101002","50","106601","103401","100003","90","2","101001","10","1","26","112201","100101","101002","101005","1010","101005","101004","0","117301","1010010","106601","100102","2025/09/01 16:00:00","0","120001","8"
"100202","101102","50","105501","130101","100003","90","2","101101","11","2","27","106001","100302","101106","101105","1010","101104","101101","0","110301","1010011","130101","100303","2025/09/01 16:00:00","0","122801","9"
"100202","101202","50","108901","103401","100003","90","2","101201","12","3","28","123001","100205","101202","101205","1010","101201","101206","0","101101","1010012","127001","100101","2025/09/01 16:00:00","0","127001","10"
"100302","101305","50","128801","112701","100003","90","2","101301","13","29","0","124501","100101","101305","101305","1010","101305","101305","0","113401","1010013","112701","100102","2025/09/02 16:00:00","0","124901","11"
"100203","101402","50","103401","124101","100003","90","2","101401","14","30","0","111401","100307","101405","101402","1010","101402","101405","0","100901","1010014","100901","100303","2025/09/02 16:00:00","0","106601","12"
"100202","101502","50","100501","126101","100003","90","2","101501","15","22","0","100801","100205","101505","101502","1010","101501","101502","0","101101","1010015","126101","100101","2025/09/02 16:00:00","0","100701","4"
"100302","111605","50","126101","117501","100003","90","3","121601","16","24","0","129001","100305","111605","111602","1010","111605","111606","0","123501","1010016","104501","100101","2025/09/03 16:00:00","0","104501","6"
"100203","111705","50","117301","126601","100003","90","3","121701","17","25","0","125401","100303","111705","111702","1010","111705","111705","0","124501","1010017","125401","100101","2025/09/03 16:00:00","0","108901","7"
"100203","111802","50","101801","112201","100003","90","3","121801","18","0","0","118601","100302","111804","111802","1010","111804","111806","0","108301","1010018","118601","100101","2025/09/03 16:00:00","0","100701","19"
"100203","100101","50","110801","102801","100003","90","1","100101","1","0","0","106001","100303","100101","100101","1011","100101","100101","0","102601","1011001","100501","100305","2025/10/01 16:00:00","0","100501","13"
"100203","100201","50","105101","131801","100003","90","1","100201","2","0","0","101301","100205","100201","100201","1011","100201","100201","0","101801","1011002","104701","100101","2025/10/01 16:00:00","0","104701","14"
"100304","100301","50","130101","127701","100003","90","1","100301","3","0","0","118201","100101","100301","100301","1011","100301","100301","0","127801","1011003","105401","100102","2025/10/01 16:00:00","0","105401","13"
"100202","100401","50","114501","123801","100003","90","1","100401","4","0","0","109301","100302","100401","100401","1011","100401","100401","0","123301","1011004","123301","100304","2025/10/01 16:00:00","0","100701","14"
"100303","100502","50","130201","103401","100003","90","1","100501","5","0","0","105001","100101","100501","100501","1011","100501","100501","0","101801","1011005","130201","100102","2025/10/01 16:00:00","0","122801","13"
"100202","100601","50","103401","101101","100003","90","1","100601","6","0","0","100201","100302","100601","100601","1011","100601","100601","0","101201","1011006","101101","100304","2025/10/01 16:00:00","0","108901","14"
"100202","100701","50","112201","118001","100003","90","1","100701","7","14","0","111001","100205","100701","100701","1011","100702","100701","0","118501","1011007","118501","100101","2025/10/01 16:00:00","0","101401","13"
"100303","100801","50","103101","105101","100003","90","1","100801","8","14","0","118501","100101","100801","100802","1011","100802","100802","0","106901","1011008","130001","100102","2025/10/01 16:00:00","0","130001","13"
"100202","100901","50","105401","180301","100003","90","1","100901","9","14","20","106001","100302","100901","100901","1011","100901","100901","0","110301","1011009","180301","100303","2025/10/01 16:00:00","0","128801","13"
"100302","101006","50","129701","123501","100003","90","2","101001","10","1","26","121501","100101","101005","101002","1011","101004","101005","0","108201","1011010","121501","100102","2025/10/01 16:00:00","0","106601","8"
"100202","101102","50","105301","124801","100003","90","2","101101","11","2","27","126101","100302","101105","101105","1011","101106","101105","0","133601","1011011","133601","100303","2025/10/01 16:00:00","0","120001","9"
"100202","101204","50","112301","121301","100003","90","2","101201","12","3","28","111001","100205","101205","101201","1011","101205","101205","0","118001","1011012","112301","100101","2025/10/01 16:00:00","0","104901","10"
"100302","101302","50","106601","102801","100003","90","2","101301","13","29","0","101101","100101","101302","101302","1011","101306","101301","0","134701","1011013","134701","100102","2025/10/02 16:00:00","0","100501","11"
"100203","101405","50","117301","130701","100003","90","2","101401","14","30","0","101301","100307","101406","101405","1011","101404","101401","0","110301","1011014","130701","100303","2025/10/02 16:00:00","0","127001","12"
"100202","101502","50","106601","103401","100003","90","2","101501","15","22","0","123001","100205","101502","101502","1011","101502","101506","0","105501","1011015","105501","100101","2025/10/02 16:00:00","0","105201","4"
"100302","111602","50","106601","126001","100003","90","3","121601","16","24","0","129001","100305","111605","111602","1011","111604","111606","0","110301","1011016","106501","100101","2025/10/03 16:00:00","0","106501","6"
"100203","111706","50","129601","112201","100003","90","3","121701","17","25","0","129001","100303","111704","111702","1011","111706","111706","0","123001","1011017","129601","100101","2025/10/03 16:00:00","0","108901","7"
"100203","111805","50","180401","123301","100003","90","3","121801","18","0","0","118601","100302","111805","111806","1011","111802","111806","0","101801","1011018","118601","100101","2025/10/03 16:00:00","0","133101","19"
"100203","100101","50","100401","104601","100003","90","1","100101","1","0","0","101101","100303","100101","100101","1012","100101","100101","0","105301","1012001","100101","100305","2025/11/01 16:00:00","0","100101","13"
"100203","100201","50","101701","115901","100003","90","1","100201","2","0","0","101601","100205","100201","100201","1012","100201","100201","0","105401","1012002","100701","100101","2025/11/01 16:00:00","0","100701","14"
"100304","100301","50","104301","102201","100003","90","1","100301","3","0","0","102501","100101","100301","100301","1012","100301","100301","0","101801","1012003","114501","100102","2025/11/01 16:00:00","0","114501","13"
"100202","100401","50","108901","100501","100003","90","1","100401","4","0","0","101101","100302","100401","100401","1012","100401","100401","0","104901","1012004","104901","100304","2025/11/01 16:00:00","0","100701","14"
"100303","100501","50","105401","110301","100003","90","1","100501","5","0","0","106001","100101","100501","100501","1012","100501","100501","0","108201","1012005","105401","100102","2025/11/01 16:00:00","0","105801","13"
"100202","100602","50","133101","103401","100003","90","1","100601","6","0","0","100201","100302","100601","100601","1012","100602","100601","0","123001","1012006","100201","100304","2025/11/01 16:00:00","0","105201","14"
"100202","100701","50","100501","126101","100003","90","1","100701","7","14","0","101201","100205","100701","100701","1012","100701","100701","0","112201","1012007","101201","100101","2025/11/01 16:00:00","0","108901","13"
"100303","100801","50","105501","117501","100003","90","1","100801","8","14","0","111001","100101","100801","100801","1012","100801","100801","0","100801","1012008","117501","100102","2025/11/01 16:00:00","0","105301","13"
"100202","100901","50","101101","180601","100003","90","1","100901","9","14","20","108301","100302","100901","100901","1012","100901","100901","0","100801","1012009","108301","100303","2025/11/01 16:00:00","0","103401","13"
"100302","101002","50","105501","121101","100003","90","2","101001","10","1","26","123001","100101","101005","101002","1012","101004","101006","0","112201","1012010","121101","100102","2025/11/01 16:00:00","0","100701","8"
"100202","101106","50","130201","129701","100003","90","2","101101","11","2","27","129001","100302","101106","101102","1012","101101","101106","0","106001","1012011","130201","100303","2025/11/01 16:00:00","0","104501","9"
"100202","101205","50","119201","112701","100003","90","2","101201","12","3","28","124501","100205","101205","101205","1012","101205","101205","0","113401","1012012","112701","100101","2025/11/01 16:00:00","0","128801","10"
"100302","101305","50","120001","101801","100003","90","2","101301","13","29","0","129001","100101","101302","101302","1012","101304","101306","0","112201","1012013","100501","100102","2025/11/02 16:00:00","0","100501","11"
"100203","101402","50","105401","106601","100003","90","2","101401","14","30","0","124801","100307","101402","101405","1012","101405","101405","0","180301","1012014","180301","100303","2025/11/02 16:00:00","0","120001","12"
"100202","101502","50","103401","124101","100003","90","2","101501","15","22","0","123501","100205","101505","101501","1012","101502","101505","0","100901","1012015","103301","100101","2025/11/02 16:00:00","0","103301","4"
"100302","111606","50","129601","110301","100003","90","3","121601","16","24","0","129001","100305","111604","111602","1012","111602","111606","0","101801","1012016","129601","100101","2025/11/03 16:00:00","0","106601","6"
"100203","111702","50","106501","109001","100003","90","3","121701","17","25","0","110301","100303","111704","111705","1012","111704","111704","0","111701","1012017","111701","100101","2025/11/03 16:00:00","0","114701","7"
"100203","111802","50","108901","103401","100003","90","3","121801","18","0","0","118601","100302","111802","111802","1012","111802","111806","0","105501","1012018","118601","100101","2025/11/03 16:00:00","0","100701","19"
"100203","100101","50","102001","126001","100003","90","1","100101","1","0","0","100201","100303","100101","100101","1013","100101","100101","0","105901","1013001","102901","100305","2025/12/01 16:00:00","0","102901","13"
"100203","100201","50","129701","106801","100003","90","1","100201","2","0","0","106701","100205","100201","100201","1013","100201","100201","0","106901","1013002","104501","100101","2025/12/01 16:00:00","0","104501","14"
"100304","100301","50","106301","123001","100003","90","1","100301","3","0","0","118501","100101","100301","100301","1013","100301","100301","0","134001","1013003","134701","100102","2025/12/01 16:00:00","0","134701","13"
"100202","100401","50","104401","102801","100003","90","1","100401","4","0","0","101001","100302","100401","100401","1013","100401","100401","0","100601","1013004","104401","100304","2025/12/01 16:00:00","0","100701","14"
"100303","100501","50","103401","117501","100003","90","1","100501","5","0","0","129001","100101","100501","100501","1013","100501","100502","0","101201","1013005","101201","100102","2025/12/01 16:00:00","0","127001","13"
"100202","100601","50","123701","123001","100003","90","1","100601","6","0","0","100801","100302","100602","100601","1013","100601","100601","0","118001","1013006","100801","100304","2025/12/01 16:00:00","0","101401","14"
"100202","100701","50","102201","112101","100003","90","1","100701","7","14","0","101001","100205","100701","100701","1013","100701","100701","0","112201","1013007","102201","100101","2025/12/01 16:00:00","0","105201","13"
"100303","100801","50","106601","112701","100003","90","1","100801","8","14","0","111001","100101","100801","100801","1013","100801","100801","0","101101","1013008","112701","100102","2025/12/01 16:00:00","0","124901","13"
"100202","100901","50","103401","104801","100003","90","1","100901","9","14","20","105001","100302","100901","100901","1013","100901","100901","0","101801","1013009","101801","100303","2025/12/01 16:00:00","0","100701","13"
"100302","101002","50","106601","180301","100003","90","2","101001","10","1","26","106001","100101","101005","101002","1013","101004","101001","0","110301","1013010","180301","100102","2025/12/01 16:00:00","0","105401","8"
"100202","101102","50","103401","105501","100003","90","2","101101","11","2","27","129001","100302","101102","101102","1013","101106","101106","0","118501","1013011","118501","100303","2025/12/01 16:00:00","0","100501","9"
"100202","101202","50","104501","130901","100003","90","2","101201","12","3","28","132301","100205","101205","101202","1013","101206","101206","0","123001","1013012","132301","100101","2025/12/01 16:00:00","0","100701","10"
"100302","101306","50","134901","124801","100003","90","2","101301","13","29","0","180601","100101","101305","101302","1013","101305","101305","0","124501","1013013","134901","100102","2025/12/02 16:00:00","0","106501","11"
"100203","101406","50","129601","110301","100003","90","2","101401","14","30","0","104001","100307","101404","101405","1013","101402","101402","0","105001","1013014","105001","100303","2025/12/02 16:00:00","0","124201","12"
"100202","101505","50","128801","103401","100003","90","2","101501","15","22","0","100201","100205","101502","101506","1013","101506","101502","0","123001","1013015","133101","100101","2025/12/02 16:00:00","0","133101","4"
"100302","111605","50","120001","107501","100003","90","3","121601","16","24","0","110301","100305","111601","111604","1013","111604","111604","0","111701","1013016","107501","100101","2025/12/03 16:00:00","0","109001","6"
"100203","111705","50","117301","126601","100003","90","3","121701","17","25","0","121301","100303","111705","111705","1013","111704","111705","0","112301","1013017","112301","100101","2025/12/03 16:00:00","0","114701","7"
"100203","111802","50","101801","135001","100003","90","3","121801","18","0","0","118601","100302","111806","111802","1013","111802","111806","0","100801","1013018","118601","100101","2025/12/03 16:00:00","0","108901","19"
