bb99618382b04267a1fcd79cfb9b9dde0f729c67b642018babc4ecad720a4f62,e401270451df8db8fac049738ecf3780099e610b78bcdf79639eb4e38df6ddcb,cb59d362fa086f3a6811ec2ae8a847f3d30dafaf82bb9e7547beb0b85f7d42f1,053f206699845d46ef1557a9f1196b90d51e146a66ee02ffb0d9e098d1aeb463,6e74a21ba08e7d6e11a4a9a028243f6016cdc75a2766531cdb71774ec8d1aee4,359a674ee4c0ee6e1f09420d68154b4838223212acf0bafc3275fefe1e79544a,45018ee1372dad3d8f2fb51a3beed15674e01946c36029e5055101c12d2a3e86,db40bd3ed0c2e35ffaeda03f063e86743e06d1ac5365c56c61dafe8b52303591,45e46b7720d6a9e44cb20fc67272d0bb72718496b67ef7af17a249d52655bd91,3700ddec4e6ce2386e67e572c24664cf0b4923e53ab5c05e56e60f14434f02fc,bdf98395a6dc23016266812c2b04f0eacd052d3984d1a6d73cea93f192c357d2,160b0e9d355c3a2fb23eb2784120d84c40e5c07d0387af91359a2b1cb3279ed9,9dc1bcdbeb734cd257460c9df6c797ebace5f1bd9baf2ff47d2aa227410e297e,3b2082ed4549b05d8ecbb7a7fca58c42523cd04fddd6bc8024ab16f2a4174276,8ac1bc3554d1bd8c11ad029b0cb0dd6cc0d76e0f1097c221b38d08d3de87fa44,b8b08eed2a1d7ebe1784302624c81cca266433c144cbc2c66e61f4de66622d0d,5e5fe369c722305d579069d92e093f38f386aec2b1ae0ec5cd8e3437e0cdb2c3,da86225f6aafa9e5f6fd78d59eeafe5276616a3eef4c220e44d52a0d51990575,2dae7f4c798ad2ad9e748f13975728c1981f7bd9633cb8838c7b34234ab1e61a,eb607a8760bcda2291215844a60d6278e13b20364c7f6867fa227b1fe97e632a
"114612","0","0","0","0","1","114600302","1146003","0","0","0","0","1","0","0","0","0","1146003","0","1146"
"103433","0","0","0","0","1","114600401","1146004","0","0","0","0","1","0","0","0","0","1146004","0","1146"
"103433","0","0","0","0","1","114600402","1146004","0","0","0","0","1","0","0","0","0","1146004","0","1146"
"2511","0","0","0","0","1","114700301","1147003","0","0","0","0","1","0","0","114711","0","0","0","1147"
"106131","0","0","0","0","1","114700401","1147004","0","0","0","0","1","0","0","0","0","0","0","1147"
"3731","0","0","0","0","1","115000101","1150001","0","0","0","0","1","0","0","107011","0","0","0","1150"
"107031","0","0","0","0","1","115000401","1150004","0","0","0","0","1","0","0","0","0","1150004","0","1150"
"107031","0","0","0","0","1","115000402","1150004","0","0","0","0","1","0","0","0","0","1150004","0","1150"
"107031","0","0","0","0","1","115000403","1150004","0","0","0","0","1","0","0","0","0","1150004","0","1150"
"5311","0","0","0","0","1","115500101","1155001","115511","0","0","0","1","0","0","5411","0","1155001","0","1155"
"5311","0","0","0","0","1","115500102","1155001","115511","0","0","0","1","0","0","5411","0","1155001","0","1155"
"105931","0","0","0","0","1","115500401","1155004","0","0","0","0","1","0","0","0","0","1155004","0","1155"
"105931","0","0","0","0","1","115500402","1155004","0","0","0","0","1","0","0","0","0","1155004","0","1155"
"5311","0","0","0","0","1","115600201","1156002","115611","0","0","0","1","0","0","5411","0","0","0","1156"
"100232","0","0","0","0","1","115600401","1156004","0","0","0","0","1","0","0","0","0","1156004","0","1156"
"100232","0","0","0","0","1","115600402","1156004","0","0","0","0","1","0","0","0","0","1156004","0","1156"
"100232","0","0","0","0","1","115600403","1156004","0","0","0","0","1","0","0","0","0","1156004","0","1156"
"115711","0","0","0","0","1","115700301","1157003","0","0","0","0","1","0","0","0","0","1157003","0","1157"
"115711","0","0","0","0","1","115700302","1157003","0","0","0","0","1","0","0","0","0","1157003","0","1157"
"101431","0","0","0","0","1","115700401","1157004","0","0","0","0","1","0","0","0","0","1157004","0","1157"
"101431","0","0","0","0","1","115700402","1157004","0","0","0","0","1","0","0","0","0","1157004","0","1157"
"115812","0","0","0","0","1","115800101","1158001","0","0","0","0","1","0","0","0","0","0","0","1158"
"3731","0","0","0","0","1","115800401","1158004","0","0","0","0","1","0","0","105231","0","0","0","1158"
"115911","0","0","0","0","1","115900101","1159001","0","0","0","0","1","0","0","0","0","0","0","1159"
"104331","0","0","0","0","1","115900401","1159004","0","0","0","0","1","0","0","0","0","1159004","0","1159"
"104331","0","0","0","0","1","115900402","1159004","0","0","0","0","1","0","0","0","0","1159004","0","1159"
"116011","0","0","0","0","1","116000301","1160003","0","0","0","0","1","0","0","0","0","0","0","1160"
"101031","0","0","0","0","1","116000401","1160004","0","0","0","0","1","0","0","0","0","0","0","1160"
"3112","0","0","0","0","1","116200201","1162002","0","0","0","0","1","0","0","116211","0","0","0","1162"
"110832","0","0","0","0","1","116200401","1162004","0","0","0","0","1","0","0","0","0","1162004","0","1162"
"110832","0","0","0","0","1","116200402","1162004","0","0","0","0","1","0","0","0","0","1162004","0","1162"
"0","0","0","0","0","1","116300301","1163003","0","0","0","0","1","0","0","0","0","0","0","1163"
"0","0","0","0","0","1","116300401","1163004","0","0","0","0","1","0","0","0","0","0","0","1163"
"3111","0","0","0","0","1","116400301","1164003","0","0","0","0","1","0","0","116411","0","1164003","0","1164"
"0","0","0","0","0","1","116400302","1164003","0","0","0","0","1","0","0","0","0","1164003","0","1164"
"111032","0","0","0","0","1","116400401","1164004","0","0","0","0","1","0","0","0","0","1164004","0","1164"
"111032","0","0","0","0","1","116400402","1164004","0","0","0","0","1","0","0","0","0","1164004","0","1164"
"111032","0","0","0","0","1","116400403","1164004","0","0","0","0","1","0","0","0","0","1164004","0","1164"
"116511","0","0","0","0","1","116500301","1165003","0","0","0","0","1","0","0","0","0","0","0","1165"
"106631","0","0","0","0","1","116500401","1165004","0","0","0","0","1","0","0","0","0","0","0","1165"
"116611","0","0","0","0","1","116600101","1166001","0","0","0","0","1","0","0","0","0","0","0","1166"
"106532","0","0","0","0","1","116600401","1166004","0","0","0","0","1","0","0","0","0","1166004","0","1166"
"106532","0","0","0","0","1","116600402","1166004","0","0","0","0","1","0","0","0","0","1166004","0","1166"
"111","0","0","0","0","1","116700301","1167003","0","0","0","0","1","0","0","116711","0","0","0","1167"
"104032","0","0","0","0","1","116700401","1167004","0","0","0","0","1","0","0","0","0","1167004","0","1167"
"104032","0","0","0","0","1","116700402","1167004","0","0","0","0","1","0","0","0","0","1167004","0","1167"
"2511","0","0","0","0","1","116800301","1168003","0","0","0","0","1","0","0","116811","0","1168003","0","1168"
"2511","0","0","0","0","1","116800302","1168003","0","0","0","0","1","0","0","116811","0","1168003","0","1168"
"104632","0","0","0","0","1","116800401","1168004","0","0","0","0","1","0","0","0","0","0","0","1168"
"116911","0","0","0","0","1","116900301","1169003","0","0","0","0","1","0","0","0","0","0","0","1169"
"104831","0","0","0","0","1","116900401","1169004","0","0","0","0","1","0","0","0","0","1169004","0","1169"
"104831","0","0","0","0","1","116900402","1169004","0","0","0","0","1","0","0","0","0","1169004","0","1169"
"117011","0","0","0","0","1","117000101","1170001","0","0","0","0","1","0","0","0","0","0","0","1170"
"117031","0","0","0","0","1","117000401","1170004","0","0","0","0","1","0","0","0","0","0","0","1170"
"1212","0","0","0","0","1","117100201","1171002","0","0","0","0","1","0","0","117111","0","0","0","1171"
"1231","0","0","0","0","1","117100401","1171004","0","0","0","0","1","0","0","117131","0","0","0","1171"
"117211","0","0","0","0","1","117200201","1172002","0","0","0","0","1","0","0","0","0","1172002","0","1172"
"312","0","0","0","0","1","117200202","1172002","0","0","0","0","1","0","0","117211","0","1172002","0","1172"
"117211","0","0","0","0","1","117200203","1172002","0","0","0","0","1","0","0","0","0","1172002","0","1172"
"102931","0","0","0","0","1","117200401","1172004","0","0","0","0","1","0","0","0","0","1172004","0","1172"
"102931","0","0","0","0","1","117200402","1172004","0","0","0","0","1","0","0","0","0","1172004","0","1172"
"117311","0","0","0","0","1","117300301","1173003","0","0","0","0","1","0","0","0","0","0","0","1173"
"104231","0","0","0","0","1","117300401","1173004","0","0","0","0","1","0","0","0","0","0","0","1173"
"117411","0","0","0","0","1","117400301","1174003","0","0","0","0","1","0","0","0","0","0","0","1174"
"117431","0","0","0","0","1","117400401","1174004","0","0","0","0","1","0","0","0","0","0","0","1174"
"414","0","0","0","0","1","117500201","1175002","0","0","0","0","1","0","0","117511","0","0","0","1175"
"105131","0","0","0","0","1","117500401","1175004","0","0","0","0","1","0","0","0","0","1175004","0","1175"
"105131","0","0","0","0","1","117500402","1175004","0","0","0","0","1","0","0","0","0","1175004","0","1175"
"117611","0","0","0","0","1","117600101","1176001","0","0","0","0","1","0","0","0","0","0","0","1176"
"100831","0","0","0","0","1","117600401","1176004","0","0","0","0","1","0","0","0","0","0","0","1176"
"117711","0","0","0","0","1","117700101","1177001","0","0","0","0","1","0","0","0","0","1177001","0","1177"
"117711","0","0","0","0","1","117700102","1177001","0","0","0","0","1","0","0","0","0","1177001","0","1177"
"101731","0","0","0","0","1","117700401","1177004","0","0","0","0","1","0","0","0","0","0","0","1177"
"212","0","0","0","0","1","117800101","1178001","0","0","0","0","1","0","0","117811","0","0","0","1178"
"103031","0","0","0","0","1","117800401","1178004","0","0","0","0","1","0","0","0","0","0","0","1178"
"1111","0","0","0","0","1","117900301","1179003","117911","0","0","0","1","0","0","1214","0","0","0","1179"
"101631","0","0","0","0","1","117900401","1179004","0","0","0","0","1","0","0","0","0","1179004","0","1179"
"101631","0","0","0","0","1","117900402","1179004","0","0","0","0","1","0","0","0","0","1179004","0","1179"
"2511","0","0","0","0","1","118000701","1180007","118011","0","0","0","1","0","0","2512","0","1180007","0","1180"
"2511","0","0","0","0","1","118000702","1180007","118011","0","0","0","1","0","0","2512","0","1180007","0","1180"
"3731","0","0","0","0","1","118000801","1180008","0","0","0","0","1","0","0","118031","0","1180008","0","1180"
"3731","0","0","0","0","1","118000802","1180008","0","0","0","0","1","0","0","118031","0","1180008","0","1180"
"111","0","0","0","0","1","118100301","1181003","3731","0","3831","118111","1","105913","0","211","3832","0","0","1181"
"118131","0","0","0","0","1","118100401","1181004","0","0","0","0","1","0","0","0","0","1181004","0","1181"
"118131","0","0","0","0","1","118100402","1181004","0","0","0","0","1","0","0","0","0","1181004","0","1181"
"118131","0","0","0","0","1","118100403","1181004","0","0","0","0","1","0","0","0","0","1181004","0","1181"
"118131","0","0","0","0","1","118100404","1181004","0","0","0","0","1","0","0","0","0","1181004","0","1181"
"118131","0","0","0","0","1","118100405","1181004","0","0","0","0","1","0","0","0","0","1181004","0","1181"
"0","0","0","1","0","0","118200101","1182001","0","0","0","0","1","0","0","0","0","0","0","1182"
"0","0","0","1","0","0","118200102","1182001","0","0","0","0","1","0","0","0","0","0","0","1182"
"0","0","0","1","0","0","118200103","1182001","0","0","0","0","1","0","0","0","0","0","0","1182"
"0","0","0","1","0","0","118200104","1182001","0","0","0","0","1","0","0","0","0","0","0","1182"
"0","0","0","1","0","0","118200105","1182001","0","0","0","0","1","0","0","0","0","0","0","1182"
"192011","0","0","0","0","1","118200301","1182003","0","0","0","0","1","0","0","0","0","1182003","0","1182"
"192011","0","0","0","0","1","118200302","1182003","0","0","0","0","1","0","0","0","0","1182003","0","1182"
"192011","0","0","0","0","1","118200303","1182003","0","0","0","0","1","0","0","0","0","1182003","0","1182"
"192011","0","0","0","0","1","118200304","1182003","0","0","0","0","1","0","0","0","0","1182003","0","1182"
"192011","0","0","0","0","1","118200305","1182003","0","0","0","0","1","0","0","0","0","1182003","0","1182"
"192011","0","0","0","0","1","118200306","1182003","0","0","0","0","1","0","0","0","0","1182003","0","1182"
"118231","0","0","0","0","1","118200401","1182004","0","0","0","0","1","0","0","0","0","1182004","0","1182"
"118231","0","0","0","0","1","118200402","1182004","0","0","0","0","1","0","0","0","0","1182004","0","1182"
"118511","0","0","0","0","1","118500301","1185003","0","0","0","0","1","0","0","0","0","0","0","1185"
"118531","0","0","0","0","1","118500401","1185004","0","0","0","0","1","0","0","0","0","0","0","1185"
"105812","0","0","0","0","1","118600101","1186001","106012","0","190911","0","1","0","0","105913","0","1186001","0","1186"
"105812","0","0","0","0","1","118600102","1186001","106012","0","190911","0","1","0","0","105913","0","1186001","0","1186"
"100011","0","0","0","0","1","118600401","1186004","0","0","0","0","1","0","0","190911","0","1186004","0","1186"
"100011","0","0","0","0","1","118600402","1186004","0","0","0","0","1","0","0","190911","0","1186004","0","1186"
"211","0","0","0","0","1","119000301","1190003","0","0","0","0","1","0","0","119011","0","1190003","0","1190"
"211","0","0","0","0","1","119000302","1190003","0","0","0","0","1","0","0","119011","0","1190003","0","1190"
"101831","0","0","0","0","1","119000401","1190004","0","0","0","0","1","0","0","0","0","1190004","0","1190"
"101831","0","0","0","0","1","119000402","1190004","0","0","0","0","1","0","0","0","0","1190004","0","1190"
"119111","0","0","0","0","1","119100301","1191003","0","0","0","0","1","0","0","0","0","0","0","1191"
"104532","0","0","0","0","1","119100401","1191004","0","0","0","0","1","0","0","119111","0","0","0","1191"
"119211","0","0","0","0","1","119200301","1192003","0","0","0","0","1","0","0","0","0","0","0","1192"
"103333","0","0","0","0","1","119200401","1192004","0","0","0","0","1","0","0","0","0","1192004","0","1192"
"103333","0","0","0","0","1","119200402","1192004","0","0","0","0","1","0","0","0","0","1192004","0","1192"
"415","0","0","0","0","1","119300301","1193003","119311","0","0","0","1","0","0","416","0","0","0","1193"
"101131","0","0","0","0","1","119300401","1193004","0","0","0","0","1","0","0","0","0","1193004","0","1193"
"101131","0","0","0","0","1","119300402","1193004","0","0","0","0","1","0","0","0","0","1193004","0","1193"
"119911","0","0","0","0","1","119900301","1199003","0","0","0","0","1","0","0","0","0","0","0","1199"
"100731","0","0","0","0","1","119900401","1199004","0","0","0","0","1","0","0","0","0","1199004","0","1199"
"100731","0","0","0","0","1","119900402","1199004","0","0","0","0","1","0","0","0","0","1199004","0","1199"
"120011","0","0","0","0","1","120000301","1200003","120013","0","120014","0","1","120016","0","120012","120015","0","0","1200"
"104932","0","0","0","0","1","120000401","1200004","0","0","0","0","1","0","0","0","0","0","0","1200"
"120711","0","0","0","0","1","120700201","1207002","0","0","0","0","1","0","0","0","0","0","0","1207"
"106432","0","0","0","0","1","120700401","1207004","0","0","0","0","1","0","0","0","0","0","0","1207"
"911","0","0","0","0","1","120800201","1208002","6311","0","120811","0","1","0","0","1411","0","0","0","1208"
"105632","0","0","0","0","1","120800401","1208004","0","0","0","0","1","0","0","0","0","0","0","1208"
"120911","0","0","0","0","1","120900201","1209002","0","0","0","0","1","0","0","0","0","1209002","0","1209"
"120911","0","0","0","0","1","120900202","1209002","0","0","0","0","1","0","0","0","0","1209002","0","1209"
"104431","0","0","0","0","1","120900401","1209004","0","0","0","0","1","0","0","0","0","0","0","1209"
"101831","0","0","0","0","1","121000201","1210002","105831","0","0","0","1","0","0","105532","0","0","0","1210"
"105812","0","0","0","0","1","121000401","1210004","0","0","0","0","1","0","0","106031","0","0","0","1210"
"105911","0","0","0","0","1","121100301","1211003","106411","0","0","0","1","0","0","106011","0","0","0","1211"
"106031","0","0","0","0","1","121100401","1211004","0","0","0","0","1","0","0","0","0","1211004","0","1211"
"106031","0","0","0","0","1","121100402","1211004","0","0","0","0","1","0","0","0","0","1211004","0","1211"
"101112","0","0","0","0","1","121200101","1212001","106812","0","0","0","1","0","0","104914","0","1212001","0","1212"
"101112","0","0","0","0","1","121200102","1212001","106812","0","0","0","1","0","0","104914","0","1212001","0","1212"
"106831","0","0","0","0","1","121200401","1212004","0","0","0","0","1","0","0","0","0","1212004","0","1212"
"106831","0","0","0","0","1","121200402","1212004","0","0","0","0","1","0","0","0","0","1212004","0","1212"
"106831","0","0","0","0","1","121200403","1212004","0","0","0","0","1","0","0","0","0","1212004","0","1212"
"121311","0","0","0","0","1","121300201","1213002","0","0","0","0","1","0","0","0","0","1213002","0","1213"
"121311","0","0","0","0","1","121300202","1213002","0","0","0","0","1","0","0","0","0","1213002","0","1213"
"102131","0","0","0","0","1","121300401","1213004","0","0","0","0","1","0","0","0","0","0","0","1213"
"121411","0","0","0","0","1","121400201","1214002","0","0","0","0","1","0","0","0","0","1214002","0","1214"
"121411","0","0","0","0","1","121400202","1214002","0","0","0","0","1","0","0","0","0","1214002","0","1214"
"105032","0","0","0","0","1","121400401","1214004","0","0","0","0","1","0","0","0","0","1214004","0","1214"
"105032","0","0","0","0","1","121400402","1214004","0","0","0","0","1","0","0","0","0","1214004","0","1214"
"121511","0","0","0","0","1","121500301","1215003","0","0","0","0","1","0","0","0","0","1215003","0","1215"
"121511","0","0","0","0","1","121500302","1215003","0","0","0","0","1","0","0","0","0","1215003","0","1215"
"105532","0","0","0","0","1","121500401","1215004","0","0","0","0","1","0","0","0","0","1215004","0","1215"
"105532","0","0","0","0","1","121500402","1215004","0","0","0","0","1","0","0","0","0","1215004","0","1215"
"911","0","0","0","0","1","121600301","1216003","121611","0","0","0","1","0","0","1111","0","1216003","0","1216"
"911","0","0","0","0","1","121600302","1216003","121611","0","0","0","1","0","0","1111","0","1216003","0","1216"
"106631","0","0","0","0","1","121600401","1216004","0","0","0","0","1","0","0","0","0","0","0","1216"
"121912","0","0","0","0","1","121900101","1219001","0","0","0","0","1","0","0","0","0","0","0","1219"
"100931","0","0","0","0","1","121900401","1219004","0","0","0","0","1","0","0","0","0","1219004","0","1219"
"100931","0","0","0","0","1","121900402","1219004","0","0","0","0","1","0","0","0","0","1219004","0","1219"
"1011","0","0","0","0","1","122000301","1220003","0","0","0","0","1","0","0","122012","0","0","0","1220"
"103131","0","0","0","0","1","122000401","1220004","0","0","0","0","1","0","0","0","0","1220004","0","1220"
"103131","0","0","0","0","1","122000402","1220004","0","0","0","0","1","0","0","0","0","1220004","0","1220"
"811","0","0","0","0","1","122100301","1221003","122111","0","0","0","1","0","0","911","0","1221003","0","1221"
"122111","0","0","0","0","1","122100302","1221003","0","0","0","0","1","0","0","0","0","1221003","0","1221"
"104032","0","0","0","0","1","122100401","1221004","0","0","0","0","1","0","0","0","0","1221004","0","1221"
"104032","0","0","0","0","1","122100402","1221004","0","0","0","0","1","0","0","0","0","1221004","0","1221"
"122211","0","0","0","0","1","122200201","1222002","0","0","0","0","1","0","0","0","0","1222002","0","1222"
"122211","0","0","0","0","1","122200202","1222002","0","0","0","0","1","0","0","0","0","1222002","0","1222"
"103433","0","0","0","0","1","122200401","1222004","0","0","0","0","1","0","0","0","0","1222004","0","1222"
"103433","0","0","0","0","1","122200402","1222004","0","0","0","0","1","0","0","0","0","1222004","0","1222"
"811","0","0","0","0","1","122300101","1223001","122311","0","0","0","1","0","0","911","0","1223001","0","1223"
"811","0","0","0","0","1","122300102","1223001","122311","0","0","0","1","0","0","911","0","1223001","0","1223"
"122332","0","0","0","0","1","122300801","1223008","0","0","0","0","1","0","0","0","0","0","0","1223"
"122332","0","0","0","0","1","122301101","1223011","0","0","0","0","1","0","0","0","0","1223011","0","1223"
"122332","0","0","0","0","1","122301102","1223011","0","0","0","0","1","0","0","0","0","1223011","0","1223"
"122411","0","0","0","0","1","122400301","1224003","0","0","0","0","1","0","0","0","0","0","0","1224"
"122431","0","0","0","0","1","122400401","1224004","0","0","0","0","1","0","0","0","0","1224004","0","1224"
"122431","0","0","0","0","1","122400402","1224004","0","0","0","0","1","0","0","0","0","1224004","0","1224"
"1212","0","0","0","0","1","122500201","1225002","0","0","0","0","1","0","0","122511","0","1225002","0","1225"
"1212","0","0","0","0","1","122500202","1225002","0","0","0","0","1","0","0","122511","0","1225002","0","1225"
"122531","0","0","0","0","1","122500401","1225004","0","0","0","0","1","0","0","0","0","1225004","0","1225"
"122531","0","0","0","0","1","122500402","1225004","0","0","0","0","1","0","0","0","0","1225004","0","1225"
"1411","0","0","0","0","1","122600101","1226001","0","0","0","0","1","0","0","122611","0","1226001","0","1226"
"1411","0","0","0","0","1","122600102","1226001","0","0","0","0","1","0","0","122611","0","1226001","0","1226"
"122631","0","0","0","0","1","122600401","1226004","0","0","0","0","1","0","0","0","0","1226004","0","1226"
"122631","0","0","0","0","1","122600402","1226004","0","0","0","0","1","0","0","0","0","1226004","0","1226"
"5412","0","0","0","0","1","122700301","1227003","0","0","0","0","1","0","0","122711","0","0","0","1227"
"122731","0","0","0","0","1","122700401","1227004","0","0","0","0","1","0","0","0","0","1227004","0","1227"
"122731","0","0","0","0","1","122700402","1227004","0","0","0","0","1","0","0","0","0","1227004","0","1227"
"811","0","0","0","0","1","122800101","1228001","1111","0","122811","0","1","0","0","1011","0","0","0","1228"
"122831","0","0","0","0","1","122800401","1228004","0","0","0","0","1","0","0","0","0","0","0","1228"
"102012","0","0","0","0","1","122900301","1229003","0","0","0","0","1","0","0","0","0","0","0","1229"
"102031","0","0","0","0","1","122900401","1229004","0","0","0","0","1","0","0","0","0","1229004","0","1229"
"102031","0","0","0","0","1","122900402","1229004","0","0","0","0","1","0","0","0","0","1229004","0","1229"
"190011","0","0","0","0","1","123000301","1230003","0","0","0","0","1","0","0","0","0","0","0","1230"
"190011","0","0","0","0","1","123000401","1230004","0","0","0","0","1","0","0","0","0","0","0","1230"
"411","0","0","0","0","1","123100101","1231001","123111","0","0","0","1","0","0","100011","0","0","0","1231"
"1231","0","0","0","0","1","123100401","1231004","0","0","0","0","1","0","0","101031","0","1231004","0","1231"
"1231","0","0","0","0","1","123100402","1231004","0","0","0","0","1","0","0","101031","0","1231004","0","1231"
"100011","0","0","0","0","1","123200201","1232002","0","0","0","0","1","0","0","123211","0","1232002","0","1232"
"100011","0","0","0","0","1","123200202","1232002","0","0","0","0","1","0","0","123211","0","1232002","0","1232"
"102331","0","0","0","0","1","123200401","1232004","0","0","0","0","1","0","0","0","0","1232004","0","1232"
"102331","0","0","0","0","1","123200402","1232004","0","0","0","0","1","0","0","0","0","1232004","0","1232"
"123311","0","0","0","0","1","123300501","1233005","0","0","0","0","1","0","0","0","0","0","0","1233"
"3731","0","0","0","0","1","123300801","1233008","0","0","0","0","1","0","0","123331","0","1233008","0","1233"
"3731","0","0","0","0","1","123300802","1233008","0","0","0","0","1","0","0","123331","0","1233008","0","1233"
"100011","0","0","0","0","1","123500301","1235003","0","0","0","0","1","0","0","123511","0","0","0","1235"
"102631","0","0","0","0","1","123500401","1235004","0","0","0","0","1","0","0","0","0","0","0","1235"
"211","0","0","0","0","1","123600201","1236002","1211","0","1511","0","1","123611","0","1011","2511","0","0","1236"
"1231","0","0","0","0","1","123600401","1236004","3831","0","103731","0","1","0","0","3731","0","0","0","1236"
"123711","0","0","0","0","1","123700301","1237003","0","0","0","0","1","0","0","0","0","1237003","0","1237"
"123711","0","0","0","0","1","123700302","1237003","0","0","0","0","1","0","0","0","0","1237003","0","1237"
"101331","0","0","0","0","1","123700401","1237004","0","0","0","0","1","0","0","0","0","1237004","0","1237"
"101331","0","0","0","0","1","123700402","1237004","0","0","0","0","1","0","0","0","0","1237004","0","1237"
"311","0","0","0","0","1","123800201","1238002","123811","0","0","0","1","0","0","3311","0","0","0","1238"
"107131","0","0","0","0","1","123800401","1238004","0","0","0","0","1","0","0","0","0","0","0","1238"
"123911","0","0","0","0","1","123900201","1239002","0","0","0","0","1","0","0","0","0","0","0","1239"
"100531","0","0","0","0","1","123900401","1239004","0","0","0","0","1","0","0","0","0","0","0","1239"
"124012","0","0","0","0","1","124000301","1240003","0","0","0","0","1","0","0","0","0","1240003","0","1240"
"124012","0","0","0","0","1","124000302","1240003","0","0","0","0","1","0","0","0","0","1240003","0","1240"
"100632","0","0","0","0","1","124000401","1240004","0","0","0","0","1","0","0","0","0","1240004","0","1240"
"100632","0","0","0","0","1","124000402","1240004","0","0","0","0","1","0","0","0","0","1240004","0","1240"
"124112","0","0","0","0","1","124100201","1241002","0","0","0","0","1","0","0","0","0","1241002","0","1241"
"124112","0","0","0","0","1","124100202","1241002","0","0","0","0","1","0","0","0","0","1241002","0","1241"
"102232","0","0","0","0","1","124100401","1241004","0","0","0","0","1","0","0","0","0","0","0","1241"
"412","0","0","0","0","1","124200201","1242002","6511","0","124212","0","1","0","0","3311","0","0","0","1242"
"104733","0","0","0","0","1","124200401","1242004","0","0","0","0","1","0","0","0","0","0","0","1242"
"124511","0","0","0","0","1","124500201","1245002","0","0","0","0","1","0","0","0","0","1245002","0","1245"
"124511","0","0","0","0","1","124500202","1245002","0","0","0","0","1","0","0","0","0","1245002","0","1245"
"106731","0","0","0","0","1","124500401","1245004","0","0","0","0","1","0","0","0","0","0","0","1245"
"5311","0","0","0","0","1","124600301","1246003","124611","0","0","0","1","0","0","5411","0","0","0","1246"
"101532","0","0","0","0","1","124600401","1246004","0","0","0","0","1","0","0","0","0","1246004","0","1246"
"101532","0","0","0","0","1","124600402","1246004","0","0","0","0","1","0","0","0","0","1246004","0","1246"
"111","0","0","0","0","1","124700101","1247001","311","0","1511","0","1","124711","0","211","5411","0","0","1247"
"1231","0","0","0","0","1","124700401","1247004","105131","0","0","0","1","0","0","100011","0","1247004","0","1247"
"1231","0","0","0","0","1","124700402","1247004","105131","0","0","0","1","0","0","100011","0","1247004","0","1247"
"211","0","0","0","0","1","124800301","1248003","0","0","0","0","1","0","0","124812","0","1248003","0","1248"
"211","0","0","0","0","1","124800302","1248003","0","0","0","0","1","0","0","124812","0","1248003","0","1248"
"102931","0","0","0","0","1","124800401","1248004","0","0","0","0","1","0","0","0","0","1248004","0","1248"
"102931","0","0","0","0","1","124800402","1248004","0","0","0","0","1","0","0","0","0","1248004","0","1248"
"100011","0","0","0","0","1","124900101","1249001","0","0","0","0","1","0","0","124911","0","0","0","1249"
"106531","0","0","0","0","1","124900401","1249004","0","0","0","0","1","0","0","0","0","1249004","0","1249"
"106531","0","0","0","0","1","124900402","1249004","0","0","0","0","1","0","0","0","0","1249004","0","1249"
"311","0","0","0","0","1","125000301","1250003","124812","0","124911","0","1","0","0","1411","125012","0","0","1250"
"106131","0","0","0","0","1","125000401","1250004","0","0","0","0","1","0","0","106231","0","0","0","1250"
"1211","0","0","0","0","1","125100201","1251002","0","0","0","0","1","0","0","125111","0","1251002","0","1251"
"1211","0","0","0","0","1","125100202","1251002","0","0","0","0","1","0","0","125111","0","1251002","0","1251"
"104631","0","0","0","0","1","125100401","1251004","0","0","0","0","1","0","0","0","0","0","0","1251"
"125212","0","0","0","0","1","125200201","1252002","0","0","0","0","1","0","0","0","0","0","0","1252"
"105331","0","0","0","0","1","125200401","1252004","0","0","0","0","1","0","0","0","0","0","0","1252"
"1411","0","0","0","0","1","125300201","1253002","3311","0","6511","0","1","0","0","1812","125311","1253002","0","1253"
"1411","0","0","0","0","1","125300202","1253002","3311","0","6511","0","1","0","0","1812","125311","1253002","0","1253"
"105932","0","0","0","0","1","125300401","1253004","0","0","0","0","1","0","0","0","0","0","0","1253"
"125414","0","0","0","0","1","125400301","1254003","0","0","0","0","1","0","0","0","0","0","0","1254"
"103831","0","0","0","0","1","125400401","1254004","0","0","0","0","1","0","0","0","0","0","0","1254"
"511","0","0","0","0","1","125500301","1255003","0","0","0","0","1","0","0","125511","0","1255003","0","1255"
"511","0","0","0","0","1","125500302","1255003","0","0","0","0","1","0","0","125511","0","1255003","0","1255"
"6632","0","0","0","0","1","125500401","1255004","105731","0","0","0","1","0","0","6732","0","1255004","0","1255"
"6632","0","0","0","0","1","125500402","1255004","105731","0","0","0","1","0","0","6732","0","1255004","0","1255"
"811","0","0","0","0","1","125600201","1256002","0","0","0","0","1","0","0","125611","0","0","0","1256"
"125631","0","0","0","0","1","125600401","1256004","0","0","0","0","1","0","0","0","0","0","0","1256"
"125631","0","0","1","0","0","125600402","1256004","0","0","0","0","1","0","0","0","0","0","0","1256"
"125631","0","0","1","0","0","125600403","1256004","0","0","0","0","1","0","0","0","0","0","0","1256"
"125711","0","0","0","0","1","125700301","1257003","0","0","0","0","1","0","0","0","0","1257003","0","1257"
"125711","0","0","0","0","1","125700302","1257003","0","0","0","0","1","0","0","0","0","1257003","0","1257"
