b02ead58e44e526fa3105bac6bc82dc49272e21c7172b25344e5329ab0641389,57907b1bae8e296e47a58ab0acd84538f5a6ced4f4b61b2bf15668b59f639f51,b444514e8140440d81a94c410fd21e55cbdfb35e3c1199546e3ae0d98e7c2dc6,ab8ea7220825e5ed8bf1fe070f2691e040f4c8cf1053b75939effe593d84620b,34c6fd346f17410b8b8ddc1e83f1107915f4133e7cd4a5493573c6b798a3e543,e2f41cf63ef02e9d610a00405610cad27766894bab890f0f5e12a3c05ee0ce3b,08cad1f2e706c91a150e874d4dd5d5b5b4f2494d0576c625fc6a7dfe9c4e7d88,e0761b12601ab8730d43947d75fd37c5b746c9d7f36312adc7cf228ba5a70d4d,34850848b1269f88ddb36c78f14f26146f6de440a1f9dd1c3a64c7b25555070a,a673da700fcfb35cac979056da03a9161b1a9c5dba8d142528e81651eb13d22a,adb6b64e1c8af874d58d09fd805a106f620406fcb8eecc7496337b3c83ed0a8b,9bf5d7092233dbedb82268ae10a670691164f46494a51f8fea9387cabe6d0f66,aaa714d0c4cf2c3a9d33a478f1d60794cca0b219510a51a43d4ac4afe34c9312,5b1a19e1b4753f27aa4cadfed722b1b1d404264b92eb82fc3e43e27ff49d1c12,72392aaf133ca4c80ee1e9f11177e77e457495db8507b15111211c0bb5ec7464,2f18f8ba5952c9fad24d9d0d6aac4334e960a27129ee21d02caf9a9a294fdc9f,3e4a050c4f7563931bf1a14f6b54c5b4adebdbdb8fb204afa54022d61129c135,bb1b7421934a8a5f814e1b9c381893d535407040a71acb7a0590ae32ed9f6931,5962b1f98c56c1137e85b4e9c5cd2ead41fe3881c079c03a54becd5cd39cafe6,ce34e12fdcb681d99b9d07f337236b9b7aaef32324c172e266bc1c626bda34e8
"0","20032","0","91002","0","0","60","0","0","0","1005605","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20032","0","94002","0","0","6000","0","0","0","1005606","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20032","0","94002","0","0","15000","0","0","0","1005607","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20032","0","91002","0","0","30","0","0","0","1005608","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20032","0","94002","0","0","30000","0","0","0","1005609","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20032","0","91002","0","0","60","0","0","0","1005610","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20032","0","94002","0","0","6000","0","0","0","1005611","3","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20032","0","94002","0","0","15000","0","0","0","1005612","3","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20032","0","91002","0","0","30","0","0","0","1005613","3","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20032","0","94002","0","0","30000","0","0","0","1005614","3","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20032","0","91002","0","0","60","0","0","0","1005615","3","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20032","0","94002","0","0","6000","0","0","0","1005616","4","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20032","0","94002","0","0","15000","0","0","0","1005617","4","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20032","0","91002","0","0","30","0","0","0","1005618","4","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20032","0","94002","0","0","30000","0","0","0","1005619","4","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20032","0","91002","0","0","60","0","0","0","1005620","4","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20032","0","94002","0","0","6000","0","0","0","1005621","5","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20032","0","94002","0","0","15000","0","0","0","1005622","5","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20032","0","91002","0","0","30","0","0","0","1005623","5","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20032","0","94002","0","0","30000","0","0","0","1005624","5","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20032","0","91002","0","0","60","0","0","0","1005625","5","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20035","0","94002","0","0","10000","0","0","0","1006101","1","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20035","0","94002","0","0","25000","0","0","0","1006102","1","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20035","0","91002","0","0","50","0","0","0","1006103","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20035","0","94002","0","0","50000","0","0","0","1006104","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20035","0","91002","0","0","100","0","0","0","1006105","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20035","0","94002","0","0","10000","0","0","0","1006106","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20035","0","94002","0","0","25000","0","0","0","1006107","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20035","0","91002","0","0","50","0","0","0","1006108","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20035","0","94002","0","0","50000","0","0","0","1006109","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20035","0","91002","0","0","100","0","0","0","1006110","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20035","0","94002","0","0","10000","0","0","0","1006111","3","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20035","0","94002","0","0","25000","0","0","0","1006112","3","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20035","0","91002","0","0","50","0","0","0","1006113","3","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20035","0","94002","0","0","50000","0","0","0","1006114","3","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20035","0","91002","0","0","100","0","0","0","1006115","3","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20037","0","94002","0","0","15000","0","0","0","1006601","1","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20037","0","94002","0","0","37500","0","0","0","1006602","1","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20037","0","91002","0","0","75","0","0","0","1006603","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20037","0","94002","0","0","75000","0","0","0","1006604","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20037","0","91002","0","0","150","0","0","0","1006605","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20037","0","94002","0","0","15000","0","0","0","1006606","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20037","0","94002","0","0","37500","0","0","0","1006607","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20037","0","91002","0","0","75","0","0","0","1006608","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20037","0","94002","0","0","75000","0","0","0","1006609","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20037","0","91002","0","0","150","0","0","0","1006610","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20038","0","91002","0","94002","50","27500","0","12","1006801","1","讓信賴度達到100吧","0","8","0","100","0","0","0"
"0","20038","0","91002","0","94002","50","27500","0","12","1006802","1","讓信賴度達到200吧","0","8","0","200","0","0","0"
"0","20038","0","91002","0","94002","100","55000","0","12","1006803","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20038","0","91002","0","94002","100","55000","0","12","1006804","1","讓信賴度達到800吧","0","8","0","800","0","0","0"
"0","20038","0","91002","0","94002","150","90000","0","12","1006805","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20042","0","94002","0","0","10000","0","0","0","1007601","1","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20042","0","94002","0","0","25000","0","0","0","1007602","1","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20042","0","91002","0","0","50","0","0","0","1007603","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20042","0","94002","0","0","50000","0","0","0","1007604","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20042","0","91002","0","0","100","0","0","0","1007605","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20042","0","94002","0","0","10000","0","0","0","1007606","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20042","0","94002","0","0","25000","0","0","0","1007607","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20042","0","91002","0","0","50","0","0","0","1007608","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20042","0","94002","0","0","50000","0","0","0","1007609","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20042","0","91002","0","0","100","0","0","0","1007610","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20042","0","94002","0","0","10000","0","0","0","1007611","3","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20042","0","94002","0","0","25000","0","0","0","1007612","3","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20042","0","91002","0","0","50","0","0","0","1007613","3","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20042","0","94002","0","0","50000","0","0","0","1007614","3","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20042","0","91002","0","0","100","0","0","0","1007615","3","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20043","0","94002","0","0","15000","0","0","0","1007801","1","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20043","0","94002","0","0","37500","0","0","0","1007802","1","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20043","0","91002","0","0","75","0","0","0","1007803","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20043","0","94002","0","0","75000","0","0","0","1007804","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20043","0","91002","0","0","150","0","0","0","1007805","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20043","0","94002","0","0","15000","0","0","0","1007806","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20043","0","94002","0","0","37500","0","0","0","1007807","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20043","0","91002","0","0","75","0","0","0","1007808","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20043","0","94002","0","0","75000","0","0","0","1007809","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20043","0","91002","0","0","150","0","0","0","1007810","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20048","0","94002","0","0","15000","0","0","0","1008801","1","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20048","0","94002","0","0","37500","0","0","0","1008802","1","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20048","0","91002","0","0","75","0","0","0","1008803","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20048","0","94002","0","0","75000","0","0","0","1008804","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20048","0","91002","0","0","150","0","0","0","1008805","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20048","0","94002","0","0","15000","0","0","0","1008806","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20048","0","94002","0","0","37500","0","0","0","1008807","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20048","0","91002","0","0","75","0","0","0","1008808","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20048","0","94002","0","0","75000","0","0","0","1008809","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20048","0","91002","0","0","150","0","0","0","1008810","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20049","0","94002","0","0","15000","0","0","0","1009001","1","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20049","0","94002","0","0","37500","0","0","0","1009002","1","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20049","0","91002","0","0","75","0","0","0","1009003","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20049","0","94002","0","0","75000","0","0","0","1009004","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20049","0","91002","0","0","150","0","0","0","1009005","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20049","0","94002","0","0","15000","0","0","0","1009006","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20049","0","94002","0","0","37500","0","0","0","1009007","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20049","0","91002","0","0","75","0","0","0","1009008","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20049","0","94002","0","0","75000","0","0","0","1009009","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20049","0","91002","0","0","150","0","0","0","1009010","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20051","0","94002","0","0","10000","0","0","0","1009401","1","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20051","0","94002","0","0","25000","0","0","0","1009402","1","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20051","0","91002","0","0","50","0","0","0","1009403","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20051","0","94002","0","0","50000","0","0","0","1009404","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20051","0","91002","0","0","100","0","0","0","1009405","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20051","0","94002","0","0","10000","0","0","0","1009406","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20051","0","94002","0","0","25000","0","0","0","1009407","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20051","0","91002","0","0","50","0","0","0","1009408","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20051","0","94002","0","0","50000","0","0","0","1009409","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20051","0","91002","0","0","100","0","0","0","1009410","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20051","0","94002","0","0","10000","0","0","0","1009411","3","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20051","0","94002","0","0","25000","0","0","0","1009412","3","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20051","0","91002","0","0","50","0","0","0","1009413","3","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20051","0","94002","0","0","50000","0","0","0","1009414","3","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20051","0","91002","0","0","100","0","0","0","1009415","3","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20054","0","94002","0","0","15000","0","0","0","1010001","1","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20054","0","94002","0","0","37500","0","0","0","1010002","1","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20054","0","91002","0","0","75","0","0","0","1010003","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20054","0","94002","0","0","75000","0","0","0","1010004","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20054","0","91002","0","0","150","0","0","0","1010005","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20054","0","94002","0","0","15000","0","0","0","1010006","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20054","0","94002","0","0","37500","0","0","0","1010007","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20054","0","91002","0","0","75","0","0","0","1010008","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20054","0","94002","0","0","75000","0","0","0","1010009","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20054","0","91002","0","0","150","0","0","0","1010010","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20055","0","94002","0","0","10000","0","0","0","1010201","1","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20055","0","94002","0","0","25000","0","0","0","1010202","1","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20055","0","91002","0","0","50","0","0","0","1010203","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20055","0","94002","0","0","50000","0","0","0","1010204","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20055","0","91002","0","0","100","0","0","0","1010205","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20055","0","94002","0","0","10000","0","0","0","1010206","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20055","0","94002","0","0","25000","0","0","0","1010207","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20055","0","91002","0","0","50","0","0","0","1010208","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20055","0","94002","0","0","50000","0","0","0","1010209","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20055","0","91002","0","0","100","0","0","0","1010210","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20055","0","94002","0","0","10000","0","0","0","1010211","3","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20055","0","94002","0","0","25000","0","0","0","1010212","3","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20055","0","91002","0","0","50","0","0","0","1010213","3","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20055","0","94002","0","0","50000","0","0","0","1010214","3","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20055","0","91002","0","0","100","0","0","0","1010215","3","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20056","0","94002","0","0","15000","0","0","0","1010401","1","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20056","0","94002","0","0","37500","0","0","0","1010402","1","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20056","0","91002","0","0","75","0","0","0","1010403","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20056","0","94002","0","0","75000","0","0","0","1010404","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20056","0","91002","0","0","150","0","0","0","1010405","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20056","0","94002","0","0","15000","0","0","0","1010406","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20056","0","94002","0","0","37500","0","0","0","1010407","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20056","0","91002","0","0","75","0","0","0","1010408","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20056","0","94002","0","0","75000","0","0","0","1010409","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20056","0","91002","0","0","150","0","0","0","1010410","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20061","0","94002","0","0","10000","0","0","0","1011401","1","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20061","0","94002","0","0","25000","0","0","0","1011402","1","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20061","0","91002","0","0","50","0","0","0","1011403","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20061","0","94002","0","0","50000","0","0","0","1011404","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20061","0","91002","0","0","100","0","0","0","1011405","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","20061","0","94002","0","0","10000","0","0","0","1011406","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","20061","0","94002","0","0","25000","0","0","0","1011407","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","20061","0","91002","0","0","50","0","0","0","1011408","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","20061","0","94002","0","0","50000","0","0","0","1011409","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","20061","0","91002","0","0","100","0","0","0","1011410","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","10151","0","94002","0","0","7500","0","0","0","1012401","1","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","10151","0","94002","0","0","17500","0","0","0","1012402","1","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","10151","0","91002","0","0","30","0","0","0","1012403","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","10151","0","94002","0","0","40000","0","0","0","1012404","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","10151","0","91002","0","0","90","0","0","0","1012405","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","10151","0","94002","0","0","7500","0","0","0","1012406","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","10151","0","94002","0","0","17500","0","0","0","1012407","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","10151","0","91002","0","0","30","0","0","0","1012408","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","10151","0","94002","0","0","40000","0","0","0","1012409","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","10151","0","91002","0","0","90","0","0","0","1012410","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","10151","0","94002","0","0","7500","0","0","0","1012411","3","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","10151","0","94002","0","0","17500","0","0","0","1012412","3","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","10151","0","91002","0","0","30","0","0","0","1012413","3","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","10151","0","94002","0","0","40000","0","0","0","1012414","3","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","10151","0","91002","0","0","90","0","0","0","1012415","3","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","10151","0","94002","0","0","7500","0","0","0","1012416","4","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","10151","0","94002","0","0","17500","0","0","0","1012417","4","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","10151","0","91002","0","0","30","0","0","0","1012418","4","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","10151","0","94002","0","0","40000","0","0","0","1012419","4","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","10151","0","91002","0","0","90","0","0","0","1012420","4","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","10168","0","94002","0","0","30000","0","0","0","1014401","1","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","10168","0","94002","0","0","60000","0","0","0","1014402","1","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","10168","0","91002","0","0","50","0","0","0","1014403","1","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","10168","0","94002","0","0","160000","0","0","0","1014404","1","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","10168","0","91002","0","0","100","0","0","0","1014405","1","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
"0","10168","0","94002","0","0","30000","0","0","0","1014406","2","讓信賴度達到100吧","0","12","0","100","0","0","0"
"0","10168","0","94002","0","0","60000","0","0","0","1014407","2","讓信賴度達到200吧","0","12","0","200","0","0","0"
"0","10168","0","91002","0","0","50","0","0","0","1014408","2","讓信賴度達到500吧","0","8","0","500","0","0","0"
"0","10168","0","94002","0","0","160000","0","0","0","1014409","2","讓信賴度達到800吧","0","12","0","800","0","0","0"
"0","10168","0","91002","0","0","100","0","0","0","1014410","2","讓信賴度達到MAX吧","0","8","0","1000","0","0","0"
