5e8227a47248267e8ce3b388e8627efa6ec23a5ff565f1e29fbda3db9a93f5f7,72381e593ecefa652b52f940cfa5bff3167030e1d064402a94862257d634981a,3fc4c16fad4522633536a484a35c7a47d686d1d60edf911d8487bd1d69833abd,a55e6a3ca274a6b2265f1e47c6082558b71742bcabfdc3aeb798a0c20eb95d82,5ca26a3d4ad0c3dd67e728d0045001dd83018d1ab0de96e49d3bc9c5ff9602d1,d4e8d6b63c8ef3b58c61190e8a57ac9467135a0b33b53bd45e2b6e9053cf4b88,275bcc8914300ef4089a091c0042fb00044c72fd68027a314eed1fb9a76af199,1aab8396ea7526a1de8807cdad34d9c86391b0baae47f224d9b13a91c250144d,8fa0bc89b854fb5438f9c9c20894a0b22b1b9a7b2891712ff64e92091de07c0a,17d17fc9267d63592cca275c43545f98d29aefc302b8964fef8d2937f59f14e6,42440df21faeceee439a1bce46e5ed777c68db93365bfe8988d2a6c810f00635,a2a79ac923383b343bb6fbaac2f6ac12feeb2c58d3771961b58fa323154ac035,80113def1c93947fc1424a7e558c39ce3fb7c29bda7adb15db9e6da1a2891c14,bf22a1352b3227a819b0769995345d34e40354ffeac1dfd6b5624d064e3b50c6
"完成活動冒險1-6（NORMAL）","601","0","8004","2030/12/31 14:59:59","1","0","72014006","9003","20014106","2018/01/01 12:00:00","20014102","72014006","20014"
"完成活動冒險1-7（NORMAL）","601","0","8004","2030/12/31 14:59:59","1","0","72014007","9003","20014107","2018/01/01 12:00:00","20014102","72014007","20014"
"完成活動冒險1-8（NORMAL）","601","0","8004","2030/12/31 14:59:59","1","0","72014008","9003","20014108","2018/01/01 12:00:00","20014102","72014008","20014"
"完成活動冒險1-9（NORMAL）","601","0","8004","2030/12/31 14:59:59","1","0","72014009","9003","20014109","2018/01/01 12:00:00","20014102","72014009","20014"
"完成活動冒險1-10（NORMAL）","601","0","8004","2030/12/31 14:59:59","1","0","72014010","9003","20014110","2018/01/01 12:00:00","20014102","72014010","20014"
"完成活動冒險1-11（NORMAL）","601","0","8004","2030/12/31 14:59:59","1","0","72014011","9003","20014111","2018/01/01 12:00:00","20014102","72014011","20014"
"完成活動冒險1-12（NORMAL）","601","0","8004","2030/12/31 14:59:59","1","0","72014012","9003","20014112","2018/01/01 12:00:00","20014102","72014012","20014"
"完成活動冒險1-13（NORMAL）","601","0","8004","2030/12/31 14:59:59","1","0","72014013","9003","20014113","2018/01/01 12:00:00","20014102","72014013","20014"
"完成活動冒險1-14（NORMAL）","601","0","8004","2030/12/31 14:59:59","1","0","72014014","9003","20014114","2018/01/01 12:00:00","20014102","72014014","20014"
"完成活動冒險1-15（NORMAL）","601","0","8004","2030/12/31 14:59:59","1","0","72014015","9003","20014115","2018/01/01 12:00:00","20014102","72014015","20014"
"完成活動冒險1-1（HARD）","601","0","8005","2030/12/31 14:59:59","1","0","72014016","9003","20014201","2018/01/01 12:00:00","20014103","72014016","20014"
"完成活動冒險1-2（HARD）","601","0","8005","2030/12/31 14:59:59","1","0","72014017","9003","20014202","2018/01/01 12:00:00","20014103","72014017","20014"
"完成活動冒險1-3（HARD）","601","0","8005","2030/12/31 14:59:59","1","0","72014018","9003","20014203","2018/01/01 12:00:00","20014103","72014018","20014"
"完成活動冒險1-4（HARD）","601","0","8005","2030/12/31 14:59:59","1","0","72014019","9003","20014204","2018/01/01 12:00:00","20014103","72014019","20014"
"完成活動冒險1-5（HARD）","601","0","8005","2030/12/31 14:59:59","1","0","72014020","9003","20014205","2018/01/01 12:00:00","20014103","72014020","20014"
"打倒 1 隻惡代官（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72014021","9001","660014101","2018/01/01 12:00:00","20014104","72014021","20014"
"打倒 1 隻惡代官（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72014022","9001","660014201","2018/01/01 12:00:00","20014104","72014022","20014"
"打倒 1 隻惡代官（VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72014023","9001","660014301","2018/01/01 12:00:00","20014104","72014023","20014"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72015001","9003","20015101","2018/01/01 12:00:00","20015102","72015001","20015"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72015002","9003","20015102","2018/01/01 12:00:00","20015102","72015002","20015"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72015003","9003","20015103","2018/01/01 12:00:00","20015102","72015003","20015"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72015004","9003","20015104","2018/01/01 12:00:00","20015102","72015004","20015"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72015005","9003","20015105","2018/01/01 12:00:00","20015102","72015005","20015"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72015006","9003","20015106","2018/01/01 12:00:00","20015102","72015006","20015"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72015007","9003","20015107","2018/01/01 12:00:00","20015102","72015007","20015"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72015008","9003","20015108","2018/01/01 12:00:00","20015102","72015008","20015"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72015009","9003","20015109","2018/01/01 12:00:00","20015102","72015009","20015"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72015010","9003","20015110","2018/01/01 12:00:00","20015102","72015010","20015"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72015011","9003","20015111","2018/01/01 12:00:00","20015102","72015011","20015"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72015012","9003","20015112","2018/01/01 12:00:00","20015102","72015012","20015"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72015013","9003","20015113","2018/01/01 12:00:00","20015102","72015013","20015"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72015014","9003","20015114","2018/01/01 12:00:00","20015102","72015014","20015"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72015015","9003","20015115","2018/01/01 12:00:00","20015102","72015015","20015"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72015016","9003","20015201","2018/01/01 12:00:00","20015103","72015016","20015"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72015017","9003","20015202","2018/01/01 12:00:00","20015103","72015017","20015"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72015018","9003","20015203","2018/01/01 12:00:00","20015103","72015018","20015"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72015019","9003","20015204","2018/01/01 12:00:00","20015103","72015019","20015"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72015020","9003","20015205","2018/01/01 12:00:00","20015103","72015020","20015"
"打倒 1 隻雨神大人（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72015021","9001","660015101","2018/01/01 12:00:00","20015104","72015021","20015"
"打倒 1 隻雨神大人（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72015022","9001","660015201","2018/01/01 12:00:00","20015104","72015022","20015"
"打倒 1 隻雨神大人（VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72015023","9001","660015301","2018/01/01 12:00:00","20015104","72015023","20015"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72016001","9003","20016101","2018/01/01 12:00:00","20016102","72016001","20016"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72016002","9003","20016102","2018/01/01 12:00:00","20016102","72016002","20016"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72016003","9003","20016103","2018/01/01 12:00:00","20016102","72016003","20016"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72016004","9003","20016104","2018/01/01 12:00:00","20016102","72016004","20016"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72016005","9003","20016105","2018/01/01 12:00:00","20016102","72016005","20016"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72016006","9003","20016106","2018/01/01 12:00:00","20016102","72016006","20016"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72016007","9003","20016107","2018/01/01 12:00:00","20016102","72016007","20016"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72016008","9003","20016108","2018/01/01 12:00:00","20016102","72016008","20016"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72016009","9003","20016109","2018/01/01 12:00:00","20016102","72016009","20016"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72016010","9003","20016110","2018/01/01 12:00:00","20016102","72016010","20016"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72016011","9003","20016111","2018/01/01 12:00:00","20016102","72016011","20016"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72016012","9003","20016112","2018/01/01 12:00:00","20016102","72016012","20016"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72016013","9003","20016113","2018/01/01 12:00:00","20016102","72016013","20016"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72016014","9003","20016114","2018/01/01 12:00:00","20016102","72016014","20016"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72016015","9003","20016115","2018/01/01 12:00:00","20016102","72016015","20016"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72016016","9003","20016201","2018/01/01 12:00:00","20016103","72016016","20016"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72016017","9003","20016202","2018/01/01 12:00:00","20016103","72016017","20016"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72016018","9003","20016203","2018/01/01 12:00:00","20016103","72016018","20016"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72016019","9003","20016204","2018/01/01 12:00:00","20016103","72016019","20016"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72016020","9003","20016205","2018/01/01 12:00:00","20016103","72016020","20016"
"打倒 1 隻奄美魔物（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72016021","9001","660016101","2018/01/01 12:00:00","20016104","72016021","20016"
"打倒 1 隻奄美魔物（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72016022","9001","660016201","2018/01/01 12:00:00","20016104","72016022","20016"
"打倒 1 隻奄美魔物（VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72016023","9001","660016301","2018/01/01 12:00:00","20016104","72016023","20016"
"打倒 1 隻奄美魔物（全難易度共通）","601","0","8008","2030/12/31 14:59:59","1","0","72016024","9011","0","2018/01/01 12:00:00","20016105","72016024","20016"
"打倒 1 隻奄美魔物（全難易度共通）","601","0","8008","2030/12/31 14:59:59","1","0","72016025","9011","0","2018/01/01 12:00:00","20016106","72016025","20016"
"打倒 1 隻奄美魔物（全難易度共通）","601","0","8008","2030/12/31 14:59:59","1","0","72016026","9011","0","2018/01/01 12:00:00","20016107","72016026","20016"
"打倒 1 隻奄美魔物（全難易度共通）","601","0","8008","2030/12/31 14:59:59","1","0","72016027","9011","0","2018/01/01 12:00:00","20016108","72016027","20016"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72017001","9003","20017101","2018/01/01 12:00:00","20017102","72017001","20017"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72017002","9003","20017102","2018/01/01 12:00:00","20017102","72017002","20017"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72017003","9003","20017103","2018/01/01 12:00:00","20017102","72017003","20017"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72017004","9003","20017104","2018/01/01 12:00:00","20017102","72017004","20017"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72017005","9003","20017105","2018/01/01 12:00:00","20017102","72017005","20017"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72017006","9003","20017106","2018/01/01 12:00:00","20017102","72017006","20017"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72017007","9003","20017107","2018/01/01 12:00:00","20017102","72017007","20017"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72017008","9003","20017108","2018/01/01 12:00:00","20017102","72017008","20017"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72017009","9003","20017109","2018/01/01 12:00:00","20017102","72017009","20017"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72017010","9003","20017110","2018/01/01 12:00:00","20017102","72017010","20017"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72017011","9003","20017111","2018/01/01 12:00:00","20017102","72017011","20017"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72017012","9003","20017112","2018/01/01 12:00:00","20017102","72017012","20017"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72017013","9003","20017113","2018/01/01 12:00:00","20017102","72017013","20017"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72017014","9003","20017114","2018/01/01 12:00:00","20017102","72017014","20017"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72017015","9003","20017115","2018/01/01 12:00:00","20017102","72017015","20017"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72017016","9003","20017201","2018/01/01 12:00:00","20017103","72017016","20017"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72017017","9003","20017202","2018/01/01 12:00:00","20017103","72017017","20017"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72017018","9003","20017203","2018/01/01 12:00:00","20017103","72017018","20017"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72017019","9003","20017204","2018/01/01 12:00:00","20017103","72017019","20017"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72017020","9003","20017205","2018/01/01 12:00:00","20017103","72017020","20017"
"打倒 1 隻劇毒曼德拉草（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72017021","9001","660017101","2018/01/01 12:00:00","20017104","72017021","20017"
"打倒 1 隻劇毒曼德拉草（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72017022","9001","660017201","2018/01/01 12:00:00","20017104","72017022","20017"
"打倒 1 隻劇毒曼德拉草（VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72017023","9001","660017301","2018/01/01 12:00:00","20017104","72017023","20017"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72018001","9003","20018101","2018/01/01 12:00:00","20018102","72018001","20018"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72018002","9003","20018102","2018/01/01 12:00:00","20018102","72018002","20018"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72018003","9003","20018103","2018/01/01 12:00:00","20018102","72018003","20018"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72018004","9003","20018104","2018/01/01 12:00:00","20018102","72018004","20018"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72018005","9003","20018105","2018/01/01 12:00:00","20018102","72018005","20018"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72018006","9003","20018106","2018/01/01 12:00:00","20018102","72018006","20018"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72018007","9003","20018107","2018/01/01 12:00:00","20018102","72018007","20018"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72018008","9003","20018108","2018/01/01 12:00:00","20018102","72018008","20018"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72018009","9003","20018109","2018/01/01 12:00:00","20018102","72018009","20018"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72018010","9003","20018110","2018/01/01 12:00:00","20018102","72018010","20018"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72018011","9003","20018111","2018/01/01 12:00:00","20018102","72018011","20018"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72018012","9003","20018112","2018/01/01 12:00:00","20018102","72018012","20018"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72018013","9003","20018113","2018/01/01 12:00:00","20018102","72018013","20018"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72018014","9003","20018114","2018/01/01 12:00:00","20018102","72018014","20018"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72018015","9003","20018115","2018/01/01 12:00:00","20018102","72018015","20018"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72018016","9003","20018201","2018/01/01 12:00:00","20018103","72018016","20018"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72018017","9003","20018202","2018/01/01 12:00:00","20018103","72018017","20018"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72018018","9003","20018203","2018/01/01 12:00:00","20018103","72018018","20018"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72018019","9003","20018204","2018/01/01 12:00:00","20018103","72018019","20018"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72018020","9003","20018205","2018/01/01 12:00:00","20018103","72018020","20018"
"打倒 1 隻幻影男爵（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72018021","9001","660018101","2018/01/01 12:00:00","20018104","72018021","20018"
"打倒 1 隻幻影男爵（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72018022","9001","660018201","2018/01/01 12:00:00","20018104","72018022","20018"
"打倒 1 隻幻影男爵（VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72018023","9001","660018301","2018/01/01 12:00:00","20018104","72018023","20018"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72019001","9003","20019101","2018/01/01 12:00:00","20019102","72019001","20019"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72019002","9003","20019102","2018/01/01 12:00:00","20019102","72019002","20019"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72019003","9003","20019103","2018/01/01 12:00:00","20019102","72019003","20019"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72019004","9003","20019104","2018/01/01 12:00:00","20019102","72019004","20019"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72019005","9003","20019105","2018/01/01 12:00:00","20019102","72019005","20019"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72019006","9003","20019106","2018/01/01 12:00:00","20019102","72019006","20019"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72019007","9003","20019107","2018/01/01 12:00:00","20019102","72019007","20019"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72019008","9003","20019108","2018/01/01 12:00:00","20019102","72019008","20019"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72019009","9003","20019109","2018/01/01 12:00:00","20019102","72019009","20019"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72019010","9003","20019110","2018/01/01 12:00:00","20019102","72019010","20019"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72019011","9003","20019111","2018/01/01 12:00:00","20019102","72019011","20019"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72019012","9003","20019112","2018/01/01 12:00:00","20019102","72019012","20019"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72019013","9003","20019113","2018/01/01 12:00:00","20019102","72019013","20019"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72019014","9003","20019114","2018/01/01 12:00:00","20019102","72019014","20019"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72019015","9003","20019115","2018/01/01 12:00:00","20019102","72019015","20019"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72019016","9003","20019201","2018/01/01 12:00:00","20019103","72019016","20019"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72019017","9003","20019202","2018/01/01 12:00:00","20019103","72019017","20019"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72019018","9003","20019203","2018/01/01 12:00:00","20019103","72019018","20019"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72019019","9003","20019204","2018/01/01 12:00:00","20019103","72019019","20019"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72019020","9003","20019205","2018/01/01 12:00:00","20019103","72019020","20019"
"打倒 1 隻似龍生物（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72019021","9001","660019101","2018/01/01 12:00:00","20019104","72019021","20019"
"打倒 1 隻似龍生物（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72019022","9001","660019201","2018/01/01 12:00:00","20019104","72019022","20019"
"打倒 1 隻似龍生物（VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72019023","9001","660019301","2018/01/01 12:00:00","20019104","72019023","20019"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72020001","9003","20020101","2018/01/01 12:00:00","20020102","72020001","20020"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72020002","9003","20020102","2018/01/01 12:00:00","20020102","72020002","20020"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72020003","9003","20020103","2018/01/01 12:00:00","20020102","72020003","20020"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72020004","9003","20020104","2018/01/01 12:00:00","20020102","72020004","20020"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72020005","9003","20020105","2018/01/01 12:00:00","20020102","72020005","20020"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72020006","9003","20020106","2018/01/01 12:00:00","20020102","72020006","20020"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72020007","9003","20020107","2018/01/01 12:00:00","20020102","72020007","20020"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72020008","9003","20020108","2018/01/01 12:00:00","20020102","72020008","20020"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72020009","9003","20020109","2018/01/01 12:00:00","20020102","72020009","20020"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72020010","9003","20020110","2018/01/01 12:00:00","20020102","72020010","20020"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72020011","9003","20020111","2018/01/01 12:00:00","20020102","72020011","20020"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72020012","9003","20020112","2018/01/01 12:00:00","20020102","72020012","20020"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72020013","9003","20020113","2018/01/01 12:00:00","20020102","72020013","20020"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72020014","9003","20020114","2018/01/01 12:00:00","20020102","72020014","20020"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72020015","9003","20020115","2018/01/01 12:00:00","20020102","72020015","20020"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72020016","9003","20020201","2018/01/01 12:00:00","20020103","72020016","20020"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72020017","9003","20020202","2018/01/01 12:00:00","20020103","72020017","20020"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72020018","9003","20020203","2018/01/01 12:00:00","20020103","72020018","20020"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72020019","9003","20020204","2018/01/01 12:00:00","20020103","72020019","20020"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72020020","9003","20020205","2018/01/01 12:00:00","20020103","72020020","20020"
"打倒 1 隻復仇者馴鹿（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72020021","9001","660020101","2018/01/01 12:00:00","20020104","72020021","20020"
"打倒 1 隻復仇者馴鹿（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72020024","9001","660020101","2018/01/01 12:00:00","20020105","72020022","20020"
"打倒 1 隻復仇者馴鹿（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72020022","9001","660020201","2018/01/01 12:00:00","20020104","72020023","20020"
"打倒 1 隻復仇者馴鹿（VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72020023","9001","660020301","2018/01/01 12:00:00","20020104","72020024","20020"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72021001","9003","20021101","2018/01/01 12:00:00","20021102","72021001","20021"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72021002","9003","20021102","2018/01/01 12:00:00","20021102","72021002","20021"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72021003","9003","20021103","2018/01/01 12:00:00","20021102","72021003","20021"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72021004","9003","20021104","2018/01/01 12:00:00","20021102","72021004","20021"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72021005","9003","20021105","2018/01/01 12:00:00","20021102","72021005","20021"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72021006","9003","20021106","2018/01/01 12:00:00","20021102","72021006","20021"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72021007","9003","20021107","2018/01/01 12:00:00","20021102","72021007","20021"
