f7c7f803fa5796264ef8582bc48048109d87ca03cad4e8436aeeaf4468ed5a1d,8640bff4a7669fd6321bff8b7df8a77598e179eee1cbf82ccd8d22e0baeefd77,9d3a05a51133988288f4548ade4f73cab11fce7811373a20f5926f87bf87d84e,7d4b7fad23addabe11dd98209d46793a61dbb9aa94dc9679d33c4734469cbb59,c4825caa49d0d756bd5c3f27868b99db4e3b0c67222542d0f422078ce0d730e3,29c249af8b5e737be4d981c9d20d605a867529a85fc29bbdf30f868181f663ac,e4247184ae3938d33dbe7b77eacccd0281bff477adf9d9e73094fba8f110fb72,2b7ae9c5068623d3452f92744ef0f9bb9915553b9ff86ef67be01183513c2d86,658a5880d9ea7da19c62e3a3695139385fd9cb64b2cd52058c9cb902d4b56f53,73c47c7f7ab9a167a543f6f8b9ecad016158149e708409598985f919bd97d691,52c90416c75dde043ce9f70cb6333b0119c8e6d96c0c8bc2be65153c4fd686e3,31028b4ad4446de31bcbe5148c06f4897226faa88131a95e664c9cb411339963
"0","1008402","0","0","0","10084201","10084","1008401","2022/06/07 12:00:00","10084115","0","0"
"0","1008403","0","0","0","0","10084","1008402","0","0","0","1008401"
"0","1008404","0","0","0","0","10084","1008403","0","0","0","1008402"
"0","0","0","0","0","0","10084","1008404","0","0","0","1008403"
"0","0","0","0","0","0","10084","1008405","0","0","0","1008404"
"0","1008502","0","0","0","10085201","10085","1008501","2022/06/14 12:00:00","10085115","0","0"
"0","1008503","0","0","0","0","10085","1008502","0","0","0","1008501"
"0","1008504","0","0","0","0","10085","1008503","0","0","0","1008502"
"0","0","0","0","0","0","10085","1008504","0","0","0","1008503"
"0","0","0","0","0","0","10085","1008505","0","0","0","1008504"
"0","1008602","0","0","0","10086201","10086","1008601","2022/06/16 12:00:00","10086115","0","0"
"0","1008603","0","0","0","0","10086","1008602","0","0","0","1008601"
"0","1008604","0","0","0","0","10086","1008603","0","0","0","1008602"
"0","0","0","0","0","0","10086","1008604","0","0","0","1008603"
"0","0","0","0","0","0","10086","1008605","0","0","0","1008604"
"0","1008702","0","0","0","10087201","10087","1008701","2022/06/22 12:00:00","10087115","0","0"
"0","1008703","0","0","0","0","10087","1008702","0","0","0","1008701"
"0","1008704","0","0","0","0","10087","1008703","0","0","0","1008702"
"0","0","0","0","0","0","10087","1008704","0","0","0","1008703"
"0","0","0","0","0","0","10087","1008705","0","0","0","1008704"
"0","1008802","0","0","0","10088201","10088","1008801","2022/07/07 12:00:00","10088115","0","0"
"0","1008803","0","0","0","0","10088","1008802","0","0","0","1008801"
"0","1008804","0","0","0","0","10088","1008803","0","0","0","1008802"
"0","0","0","0","0","0","10088","1008804","0","0","0","1008803"
"0","0","0","0","0","0","10088","1008805","0","0","0","1008804"
"0","1008902","0","0","0","10089201","10089","1008901","2022/07/22 12:00:00","10089115","0","0"
"0","1008903","0","0","0","0","10089","1008902","0","0","0","1008901"
"0","1008904","0","0","0","0","10089","1008903","0","0","0","1008902"
"0","0","0","0","0","0","10089","1008904","0","0","0","1008903"
"0","0","0","0","0","0","10089","1008905","0","0","0","1008904"
"0","1009002","0","0","0","10090201","10090","1009001","2022/08/07 12:00:00","10090115","0","0"
"0","1009003","0","0","0","0","10090","1009002","0","0","0","1009001"
"0","1009004","0","0","0","0","10090","1009003","0","0","0","1009002"
"0","0","0","0","0","0","10090","1009004","0","0","0","1009003"
"0","0","0","0","0","0","10090","1009005","0","0","0","1009004"
"0","1009102","0","0","0","10091201","10091","1009101","2022/08/22 12:00:00","10091115","0","0"
"0","1009103","0","0","0","0","10091","1009102","0","0","0","1009101"
"0","1009104","0","0","0","0","10091","1009103","0","0","0","1009102"
"0","0","0","0","0","0","10091","1009104","0","0","0","1009103"
"0","0","0","0","0","0","10091","1009105","0","0","0","1009104"
"0","1009202","0","0","0","10092201","10092","1009201","2022/09/07 12:00:00","10092115","0","0"
"0","1009203","0","0","0","0","10092","1009202","0","0","0","1009201"
"0","1009204","0","0","0","0","10092","1009203","0","0","0","1009202"
"0","0","0","0","0","0","10092","1009204","0","0","0","1009203"
"0","0","0","0","0","0","10092","1009205","0","0","0","1009204"
"0","1009302","0","0","0","10093201","10093","1009301","2022/09/22 12:00:00","10093115","0","0"
"0","1009303","0","0","0","0","10093","1009302","0","0","0","1009301"
"0","1009304","0","0","0","0","10093","1009303","0","0","0","1009302"
"0","0","0","0","0","0","10093","1009304","0","0","0","1009303"
"0","0","0","0","0","0","10093","1009305","0","0","0","1009304"
"0","1009402","0","0","0","10094201","10094","1009401","2022/10/08 12:00:00","10094115","0","0"
"0","1009403","0","0","0","0","10094","1009402","0","0","0","1009401"
"0","1009404","0","0","0","0","10094","1009403","0","0","0","1009402"
"0","0","0","0","0","0","10094","1009404","0","0","0","1009403"
"0","0","0","0","0","0","10094","1009405","0","0","0","1009404"
"0","1009502","0","0","0","10095201","10095","1009501","2022/10/22 12:00:00","10095115","0","0"
"0","1009503","0","0","0","0","10095","1009502","0","0","0","1009501"
"0","1009504","0","0","0","0","10095","1009503","0","0","0","1009502"
"0","0","0","0","0","0","10095","1009504","0","0","0","1009503"
"0","0","0","0","0","0","10095","1009505","0","0","0","1009504"
"0","1009602","0","0","0","10096201","10096","1009601","2022/11/07 12:00:00","10096115","0","0"
"0","1009603","0","0","0","0","10096","1009602","0","0","0","1009601"
"0","1009604","0","0","0","0","10096","1009603","0","0","0","1009602"
"0","0","0","0","0","0","10096","1009604","0","0","0","1009603"
"0","0","0","0","0","0","10096","1009605","0","0","0","1009604"
"0","1009702","0","0","0","10097201","10097","1009701","2022/11/21 12:00:00","10097115","0","0"
"0","1009703","0","0","0","0","10097","1009702","0","0","0","1009701"
"0","1009704","0","0","0","0","10097","1009703","0","0","0","1009702"
"0","0","0","0","0","0","10097","1009704","0","0","0","1009703"
"0","0","0","0","0","0","10097","1009705","0","0","0","1009704"
"0","1009802","0","0","0","10098201","10098","1009801","2022/12/07 12:00:00","10098115","0","0"
"0","1009803","0","0","0","0","10098","1009802","0","0","0","1009801"
"0","1009804","0","0","0","0","10098","1009803","0","0","0","1009802"
"0","0","0","0","0","0","10098","1009804","0","0","0","1009803"
"0","0","0","0","0","0","10098","1009805","0","0","0","1009804"
"0","1009902","0","0","0","10099201","10099","1009901","2022/12/22 12:00:00","10099115","0","0"
"0","1009903","0","0","0","0","10099","1009902","0","0","0","1009901"
"0","1009904","0","0","0","0","10099","1009903","0","0","0","1009902"
"0","0","0","0","0","0","10099","1009904","0","0","0","1009903"
"0","0","0","0","0","0","10099","1009905","0","0","0","1009904"
"0","1010002","0","0","0","10100201","10100","1010001","2023/01/08 12:00:00","10100115","0","0"
"0","1010003","0","0","0","0","10100","1010002","0","0","0","1010001"
"0","1010004","0","0","0","0","10100","1010003","0","0","0","1010002"
"0","0","0","0","0","0","10100","1010004","0","0","0","1010003"
"0","0","0","0","0","0","10100","1010005","0","0","0","1010004"
"0","1010102","0","0","0","10101201","10101","1010101","2023/01/22 12:00:00","10101115","0","0"
"0","1010103","0","0","0","0","10101","1010102","0","0","0","1010101"
"0","1010104","0","0","0","0","10101","1010103","0","0","0","1010102"
"0","0","0","0","0","0","10101","1010104","0","0","0","1010103"
"0","0","0","0","0","0","10101","1010105","0","0","0","1010104"
"0","1010202","0","0","0","10102201","10102","1010201","2023/02/07 12:00:00","10102115","0","0"
"0","1010203","0","0","0","0","10102","1010202","0","0","0","1010201"
"0","1010204","0","0","0","0","10102","1010203","0","0","0","1010202"
"0","0","0","0","0","0","10102","1010204","0","0","0","1010203"
"0","0","0","0","0","0","10102","1010205","0","0","0","1010204"
"0","1010302","0","0","0","10103201","10103","1010301","2023/02/20 12:00:00","10103115","0","0"
"0","1010303","0","0","0","0","10103","1010302","0","0","0","1010301"
"0","1010304","0","0","0","0","10103","1010303","0","0","0","1010302"
"0","0","0","0","0","0","10103","1010304","0","0","0","1010303"
"0","0","0","0","0","0","10103","1010305","0","0","0","1010304"
"0","1010402","0","0","0","10104201","10104","1010401","2023/03/07 12:00:00","10104115","0","0"
"0","1010403","0","0","0","0","10104","1010402","0","0","0","1010401"
"0","1010404","0","0","0","0","10104","1010403","0","0","0","1010402"
"0","0","0","0","0","0","10104","1010404","0","0","0","1010403"
"0","0","0","0","0","0","10104","1010405","0","0","0","1010404"
"0","1010502","0","0","0","10105201","10105","1010501","2023/03/22 12:00:00","10105115","0","0"
"0","1010503","0","0","0","0","10105","1010502","0","0","0","1010501"
"0","1010504","0","0","0","0","10105","1010503","0","0","0","1010502"
"0","0","0","0","0","0","10105","1010504","0","0","0","1010503"
"0","0","0","0","0","0","10105","1010505","0","0","0","1010504"
"0","1010602","0","0","0","10106201","10106","1010601","2023/04/07 12:00:00","10106115","0","0"
"0","1010603","0","0","0","0","10106","1010602","0","0","0","1010601"
"0","1010604","0","0","0","0","10106","1010603","0","0","0","1010602"
"0","0","0","0","0","0","10106","1010604","0","0","0","1010603"
"0","0","0","0","0","0","10106","1010605","0","0","0","1010604"
"0","1010702","0","0","0","10107201","10107","1010701","2023/04/20 12:00:00","10107115","0","0"
"0","1010703","0","0","0","0","10107","1010702","0","0","0","1010701"
"0","1010704","0","0","0","0","10107","1010703","0","0","0","1010702"
"0","0","0","0","0","0","10107","1010704","0","0","0","1010703"
"0","0","0","0","0","0","10107","1010705","0","0","0","1010704"
"0","1010802","0","0","0","10108201","10108","1010801","2023/05/07 12:00:00","10108115","0","0"
"0","1010803","0","0","0","0","10108","1010802","0","0","0","1010801"
"0","1010804","0","0","0","0","10108","1010803","0","0","0","1010802"
"0","0","0","0","0","0","10108","1010804","0","0","0","1010803"
"0","0","0","0","0","0","10108","1010805","0","0","0","1010804"
"0","1010902","0","0","0","10109201","10109","1010901","2023/05/22 12:00:00","10109115","0","0"
"0","1010903","0","0","0","0","10109","1010902","0","0","0","1010901"
"0","1010904","0","0","0","0","10109","1010903","0","0","0","1010902"
"0","0","0","0","0","0","10109","1010904","0","0","0","1010903"
"0","0","0","0","0","0","10109","1010905","0","0","0","1010904"
"0","1011002","0","0","0","10110201","10110","1011001","2023/06/07 12:00:00","10110115","0","0"
"0","1011003","0","0","0","0","10110","1011002","0","0","0","1011001"
"0","1011004","0","0","0","0","10110","1011003","0","0","0","1011002"
"0","0","0","0","0","0","10110","1011004","0","0","0","1011003"
"0","0","0","0","0","0","10110","1011005","0","0","0","1011004"
"0","1011102","0","0","0","10111201","10111","1011101","2023/06/14 12:00:00","10111115","0","0"
"0","1011103","0","0","0","0","10111","1011102","0","0","0","1011101"
"0","1011104","0","0","0","0","10111","1011103","0","0","0","1011102"
"0","0","0","0","0","0","10111","1011104","0","0","0","1011103"
"0","0","0","0","0","0","10111","1011105","0","0","0","1011104"
"0","1011202","0","0","0","10112201","10112","1011201","2023/06/19 12:00:00","10112115","0","0"
"0","1011203","0","0","0","0","10112","1011202","0","0","0","1011201"
"0","1011204","0","0","0","0","10112","1011203","0","0","0","1011202"
"0","0","0","0","0","0","10112","1011204","0","0","0","1011203"
"0","0","0","0","0","0","10112","1011205","0","0","0","1011204"
"0","1011302","0","0","0","10113201","10113","1011301","2023/06/24 12:00:00","10113115","0","0"
"0","1011303","0","0","0","0","10113","1011302","0","0","0","1011301"
"0","1011304","0","0","0","0","10113","1011303","0","0","0","1011302"
"0","0","0","0","0","0","10113","1011304","0","0","0","1011303"
"0","0","0","0","0","0","10113","1011305","0","0","0","1011304"
"0","1011402","0","0","0","10114201","10114","1011401","2023/07/08 12:00:00","10114115","0","0"
"0","1011403","0","0","0","0","10114","1011402","0","0","0","1011401"
"0","1011404","0","0","0","0","10114","1011403","0","0","0","1011402"
"0","0","0","0","0","0","10114","1011404","0","0","0","1011403"
"0","0","0","0","0","0","10114","1011405","0","0","0","1011404"
"0","1011502","0","0","0","10115201","10115","1011501","2023/07/22 12:00:00","10115115","0","0"
"0","1011503","0","0","0","0","10115","1011502","0","0","0","1011501"
"0","1011504","0","0","0","0","10115","1011503","0","0","0","1011502"
"0","0","0","0","0","0","10115","1011504","0","0","0","1011503"
"0","0","0","0","0","0","10115","1011505","0","0","0","1011504"
"0","1011602","0","0","0","10116201","10116","1011601","2023/08/07 12:00:00","10116115","0","0"
"0","1011603","0","0","0","0","10116","1011602","0","0","0","1011601"
"0","1011604","0","0","0","0","10116","1011603","0","0","0","1011602"
"0","0","0","0","0","0","10116","1011604","0","0","0","1011603"
"0","0","0","0","0","0","10116","1011605","0","0","0","1011604"
"0","1011702","0","0","0","10117201","10117","1011701","2023/08/21 12:00:00","10117115","0","0"
"0","1011703","0","0","0","0","10117","1011702","0","0","0","1011701"
"0","1011704","0","0","0","0","10117","1011703","0","0","0","1011702"
"0","0","0","0","0","0","10117","1011704","0","0","0","1011703"
"0","0","0","0","0","0","10117","1011705","0","0","0","1011704"
"0","1011802","0","0","0","10118201","10118","1011801","2023/09/07 12:00:00","10118115","0","0"
"0","1011803","0","0","0","0","10118","1011802","0","0","0","1011801"
"0","1011804","0","0","0","0","10118","1011803","0","0","0","1011802"
"0","0","0","0","0","0","10118","1011804","0","0","0","1011803"
"0","0","0","0","0","0","10118","1011805","0","0","0","1011804"
"0","1011902","0","0","0","10119201","10119","1011901","2023/09/21 12:00:00","10119115","0","0"
"0","1011903","0","0","0","0","10119","1011902","0","0","0","1011901"
"0","1011904","0","0","0","0","10119","1011903","0","0","0","1011902"
"0","0","0","0","0","0","10119","1011904","0","0","0","1011903"
"0","0","0","0","0","0","10119","1011905","0","0","0","1011904"
"0","1012002","0","0","0","10120201","10120","1012001","2023/10/07 12:00:00","10120115","0","0"
"0","1012003","0","0","0","0","10120","1012002","0","0","0","1012001"
"0","1012004","0","0","0","0","10120","1012003","0","0","0","1012002"
"0","0","0","0","0","0","10120","1012004","0","0","0","1012003"
"0","0","0","0","0","0","10120","1012005","0","0","0","1012004"
"0","1012102","0","0","0","10121201","10121","1012101","2023/10/21 12:00:00","10121115","0","0"
"0","1012103","0","0","0","0","10121","1012102","0","0","0","1012101"
"0","1012104","0","0","0","0","10121","1012103","0","0","0","1012102"
"0","0","0","0","0","0","10121","1012104","0","0","0","1012103"
"0","0","0","0","0","0","10121","1012105","0","0","0","1012104"
"0","1012202","0","0","0","10122201","10122","1012201","2023/11/07 12:00:00","10122115","0","0"
"0","1012203","0","0","0","0","10122","1012202","0","0","0","1012201"
"0","1012204","0","0","0","0","10122","1012203","0","0","0","1012202"
"0","0","0","0","0","0","10122","1012204","0","0","0","1012203"
"0","0","0","0","0","0","10122","1012205","0","0","0","1012204"
"0","1012302","0","0","0","10123201","10123","1012301","2023/11/20 12:00:00","10123115","0","0"
"0","1012303","0","0","0","0","10123","1012302","0","0","0","1012301"
"0","1012304","0","0","0","0","10123","1012303","0","0","0","1012302"
"0","0","0","0","0","0","10123","1012304","0","0","0","1012303"
"0","0","0","0","0","0","10123","1012305","0","0","0","1012304"
"0","1012402","0","0","0","10124201","10124","1012401","2023/12/07 12:00:00","10124115","0","0"
"0","1012403","0","0","0","0","10124","1012402","0","0","0","1012401"
"0","1012404","0","0","0","0","10124","1012403","0","0","0","1012402"
"0","0","0","0","0","0","10124","1012404","0","0","0","1012403"
"0","0","0","0","0","0","10124","1012405","0","0","0","1012404"
"0","1012502","0","0","0","10125201","10125","1012501","2023/12/21 12:00:00","10125115","0","0"
"0","1012503","0","0","0","0","10125","1012502","0","0","0","1012501"
"0","1012504","0","0","0","0","10125","1012503","0","0","0","1012502"
"0","0","0","0","0","0","10125","1012504","0","0","0","1012503"
"0","0","0","0","0","0","10125","1012505","0","0","0","1012504"
"0","1012602","0","0","0","10126201","10126","1012601","2024/01/07 12:00:00","10126115","0","0"
"0","1012603","0","0","0","0","10126","1012602","0","0","0","1012601"
"0","1012604","0","0","0","0","10126","1012603","0","0","0","1012602"
"0","0","0","0","0","0","10126","1012604","0","0","0","1012603"
"0","0","0","0","0","0","10126","1012605","0","0","0","1012604"
"0","1012702","0","0","0","10127201","10127","1012701","2024/01/20 12:00:00","10127115","0","0"
"0","1012703","0","0","0","0","10127","1012702","0","0","0","1012701"
"0","1012704","0","0","0","0","10127","1012703","0","0","0","1012702"
"0","0","0","0","0","0","10127","1012704","0","0","0","1012703"
"0","0","0","0","0","0","10127","1012705","0","0","0","1012704"
"0","1012802","0","0","0","10128201","10128","1012801","2024/02/07 12:00:00","10128115","0","0"
"0","1012803","0","0","0","0","10128","1012802","0","0","0","1012801"
"0","1012804","0","0","0","0","10128","1012803","0","0","0","1012802"
"0","0","0","0","0","0","10128","1012804","0","0","0","1012803"
"0","0","0","0","0","0","10128","1012805","0","0","0","1012804"
"0","1012902","0","0","0","10129201","10129","1012901","2024/02/19 12:00:00","10129115","0","0"
"0","1012903","0","0","0","0","10129","1012902","0","0","0","1012901"
"0","1012904","0","0","0","0","10129","1012903","0","0","0","1012902"
"0","0","0","0","0","0","10129","1012904","0","0","0","1012903"
"0","0","0","0","0","0","10129","1012905","0","0","0","1012904"
"0","1013002","0","0","0","10130201","10130","1013001","2024/03/07 12:00:00","10130115","0","0"
"0","1013003","0","0","0","0","10130","1013002","0","0","0","1013001"
"0","1013004","0","0","0","0","10130","1013003","0","0","0","1013002"
"0","0","0","0","0","0","10130","1013004","0","0","0","1013003"
"0","0","0","0","0","0","10130","1013005","0","0","0","1013004"
"0","1013102","0","0","0","10131201","10131","1013101","2024/03/21 12:00:00","10131115","0","0"
"0","1013103","0","0","0","0","10131","1013102","0","0","0","1013101"
"0","1013104","0","0","0","0","10131","1013103","0","0","0","1013102"
"0","0","0","0","0","0","10131","1013104","0","0","0","1013103"
"0","0","0","0","0","0","10131","1013105","0","0","0","1013104"
"0","1013202","0","0","0","10132201","10132","1013201","2024/04/07 12:00:00","10132110","0","0"
"0","1013203","0","0","0","0","10132","1013202","0","0","0","1013201"
"0","1013204","0","0","0","0","10132","1013203","0","0","0","1013202"
"0","0","0","0","0","0","10132","1013204","0","0","0","1013203"
"0","0","0","0","0","0","10132","1013205","0","0","0","1013204"
"0","0","0","0","0","0","10132","1013206","0","0","0","1013204"
"0","1013302","0","0","0","10133201","10133","1013301","2024/04/19 12:00:00","10133115","0","0"
"0","1013303","0","0","0","0","10133","1013302","0","0","0","1013301"
"0","1013304","0","0","0","0","10133","1013303","0","0","0","1013302"
"0","0","0","0","0","0","10133","1013304","0","0","0","1013303"
"0","0","0","0","0","0","10133","1013305","0","0","0","1013304"
"0","1013402","0","0","0","10134201","10134","1013401","2024/05/07 12:00:00","10134110","0","0"
"0","1013403","0","0","0","0","10134","1013402","0","0","0","1013401"
"0","1013404","0","0","0","0","10134","1013403","0","0","0","1013402"
"0","0","0","0","0","0","10134","1013404","0","0","0","1013403"
"0","0","0","0","0","0","10134","1013405","0","0","0","1013404"
"0","0","0","0","0","0","10134","1013406","0","0","0","1013404"
"0","1013502","0","0","0","10135201","10135","1013501","2024/05/20 12:00:00","10135115","0","0"
"0","1013503","0","0","0","0","10135","1013502","0","0","0","1013501"
"0","1013504","0","0","0","0","10135","1013503","0","0","0","1013502"
"0","0","0","0","0","0","10135","1013504","0","0","0","1013503"
"0","0","0","0","0","0","10135","1013505","0","0","0","1013504"
"0","1013602","0","0","0","10136201","10136","1013601","2024/06/07 12:00:00","10136110","0","0"
"0","1013603","0","0","0","0","10136","1013602","0","0","0","1013601"
"0","1013604","0","0","0","0","10136","1013603","0","0","0","1013602"
"0","0","0","0","0","0","10136","1013604","0","0","0","1013603"
"0","0","0","0","0","0","10136","1013605","0","0","0","1013604"
"0","0","0","0","0","0","10136","1013606","0","0","0","1013604"
"0","1013702","0","0","0","10137201","10137","1013701","2024/06/14 12:00:00","10137110","0","0"
"0","1013703","0","0","0","0","10137","1013702","0","0","0","1013701"
"0","1013704","0","0","0","0","10137","1013703","0","0","0","1013702"
"0","0","0","0","0","0","10137","1013704","0","0","0","1013703"
"0","0","0","0","0","0","10137","1013705","0","0","0","1013704"
"0","0","0","0","0","0","10137","1013706","0","0","0","1013704"
"0","1013802","0","0","0","10138201","10138","1013801","2024/06/13 12:00:00","10138115","0","0"
"0","1013803","0","0","0","0","10138","1013802","0","0","0","1013801"
"0","1013804","0","0","0","0","10138","1013803","0","0","0","1013802"
"0","0","0","0","0","0","10138","1013804","0","0","0","1013803"
"0","0","0","0","0","0","10138","1013805","0","0","0","1013804"
"0","1013902","0","0","0","10139201","10139","1013901","2024/06/18 12:00:00","10139115","0","0"
"0","1013903","0","0","0","0","10139","1013902","0","0","0","1013901"
"0","1013904","0","0","0","0","10139","1013903","0","0","0","1013902"
"0","0","0","0","0","0","10139","1013904","0","0","0","1013903"
"0","0","0","0","0","0","10139","1013905","0","0","0","1013904"
"0","1014002","0","0","0","10140201","10140","1014001","2024/07/07 12:00:00","10140110","0","0"
"0","1014003","0","0","0","0","10140","1014002","0","0","0","1014001"
"0","1014004","0","0","0","0","10140","1014003","0","0","0","1014002"
"0","0","0","0","0","0","10140","1014004","0","0","0","1014003"
"0","0","0","0","0","0","10140","1014005","0","0","0","1014004"
"0","0","0","0","0","0","10140","1014006","0","0","0","1014004"
"0","1014102","0","0","0","10141201","10141","1014101","2024/07/21 12:00:00","10141115","0","0"
"0","1014103","0","0","0","0","10141","1014102","0","0","0","1014101"
"0","1014104","0","0","0","0","10141","1014103","0","0","0","1014102"
"0","0","0","0","0","0","10141","1014104","0","0","0","1014103"
"0","0","0","0","0","0","10141","1014105","0","0","0","1014104"
"0","1014202","0","0","0","10142201","10142","1014201","0","10142110","0","0"
"0","1014203","0","0","0","0","10142","1014202","0","0","0","1014201"
"0","1014204","0","0","0","0","10142","1014203","0","0","0","1014202"
"0","0","0","0","0","0","10142","1014204","0","0","0","1014203"
"0","0","0","0","0","0","10142","1014205","0","0","0","1014204"
"0","0","0","0","0","0","10142","1014206","0","0","0","1014204"
"0","1014302","0","0","0","10143201","10143","1014301","0","10143115","0","0"
"0","1014303","0","0","0","0","10143","1014302","0","0","0","1014301"
"0","1014304","0","0","0","0","10143","1014303","0","0","0","1014302"
"0","0","0","0","0","0","10143","1014304","0","0","0","1014303"
"0","0","0","0","0","0","10143","1014305","0","0","0","1014304"
"0","1014402","0","0","0","10144201","10144","1014401","0","10144110","0","0"
"0","1014403","0","0","0","0","10144","1014402","0","0","0","1014401"
"0","1014404","0","0","0","0","10144","1014403","0","0","0","1014402"
"0","0","0","0","0","0","10144","1014404","0","0","0","1014403"
"0","0","0","0","0","0","10144","1014405","0","0","0","1014404"
"0","0","0","0","0","0","10144","1014406","0","0","0","1014404"
"0","1014502","0","0","0","10145201","10145","1014501","0","10145115","0","0"
"0","1014503","0","0","0","0","10145","1014502","0","0","0","1014501"
"0","1014504","0","0","0","0","10145","1014503","0","0","0","1014502"
"0","0","0","0","0","0","10145","1014504","0","0","0","1014503"
"0","0","0","0","0","0","10145","1014505","0","0","0","1014504"
"0","1014602","0","0","0","10146201","10146","1014601","0","10146110","0","0"
"0","1014603","0","0","0","0","10146","1014602","0","0","0","1014601"
"0","1014604","0","0","0","0","10146","1014603","0","0","0","1014602"
"0","0","0","0","0","0","10146","1014604","0","0","0","1014603"
"0","0","0","0","0","0","10146","1014605","0","0","0","1014604"
"0","0","0","0","0","0","10146","1014606","0","0","0","1014604"
"0","1014702","0","0","0","10147201","10147","1014701","0","10147115","0","0"
"0","1014703","0","0","0","0","10147","1014702","0","0","0","1014701"
"0","1014704","0","0","0","0","10147","1014703","0","0","0","1014702"
"0","0","0","0","0","0","10147","1014704","0","0","0","1014703"
"0","0","0","0","0","0","10147","1014705","0","0","0","1014704"
"0","1014802","0","0","0","10148201","10148","1014801","0","10148110","0","0"
"0","1014803","0","0","0","0","10148","1014802","0","0","0","1014801"
"0","1014804","0","0","0","0","10148","1014803","0","0","0","1014802"
"0","0","0","0","0","0","10148","1014804","0","0","0","1014803"
"0","0","0","0","0","0","10148","1014805","0","0","0","1014804"
"0","0","0","0","0","0","10148","1014806","0","0","0","1014804"
"0","1014902","0","0","0","10149201","10149","1014901","0","10149115","0","0"
"0","1014903","0","0","0","0","10149","1014902","0","0","0","1014901"
"0","1014904","0","0","0","0","10149","1014903","0","0","0","1014902"
"0","0","0","0","0","0","10149","1014904","0","0","0","1014903"
"0","0","0","0","0","0","10149","1014905","0","0","0","1014904"
"0","1015002","0","0","0","10150201","10150","1015001","0","10150110","0","0"
"0","1015003","0","0","0","0","10150","1015002","0","0","0","1015001"
"0","1015004","0","0","0","0","10150","1015003","0","0","0","1015002"
"0","0","0","0","0","0","10150","1015004","0","0","0","1015003"
"0","0","0","0","0","0","10150","1015005","0","0","0","1015004"
"0","0","0","0","0","0","10150","1015006","0","0","0","1015004"
"0","1015102","0","0","0","10151201","10151","1015101","0","10151115","0","0"
"0","1015103","0","0","0","0","10151","1015102","0","0","0","1015101"
"0","1015104","0","0","0","0","10151","1015103","0","0","0","1015102"
"0","0","0","0","0","0","10151","1015104","0","0","0","1015103"
"0","0","0","0","0","0","10151","1015105","0","0","0","1015104"
"0","1015202","0","0","0","10152201","10152","1015201","0","10152110","0","0"
"0","1015203","0","0","0","0","10152","1015202","0","0","0","1015201"
"0","1015204","0","0","0","0","10152","1015203","0","0","0","1015202"
"0","0","0","0","0","0","10152","1015204","0","0","0","1015203"
"0","0","0","0","0","0","10152","1015205","0","0","0","1015204"
"0","0","0","0","0","0","10152","1015206","0","0","0","1015204"
"0","1015302","0","0","0","10153201","10153","1015301","0","10153115","0","0"
"0","1015303","0","0","0","0","10153","1015302","0","0","0","1015301"
"0","1015304","0","0","0","0","10153","1015303","0","0","0","1015302"
"0","0","0","0","0","0","10153","1015304","0","0","0","1015303"
"0","0","0","0","0","0","10153","1015305","0","0","0","1015304"
"0","1015402","0","0","0","10154201","10154","1015401","0","10154110","0","0"
"0","1015403","0","0","0","0","10154","1015402","0","0","0","1015401"
"0","1015404","0","0","0","0","10154","1015403","0","0","0","1015402"
"0","0","0","0","0","0","10154","1015404","0","0","0","1015403"
"0","0","0","0","0","0","10154","1015405","0","0","0","1015404"
"0","0","0","0","0","0","10154","1015406","0","0","0","1015404"
"0","1015502","0","0","0","10155201","10155","1015501","0","10155115","0","0"
"0","1015503","0","0","0","0","10155","1015502","0","0","0","1015501"
"0","1015504","0","0","0","0","10155","1015503","0","0","0","1015502"
"0","0","0","0","0","0","10155","1015504","0","0","0","1015503"
"0","0","0","0","0","0","10155","1015505","0","0","0","1015504"
"0","1015602","0","0","0","10156201","10156","1015601","0","10156110","0","0"
"0","1015603","0","0","0","0","10156","1015602","0","0","0","1015601"
"0","1015604","0","0","0","0","10156","1015603","0","0","0","1015602"
"0","0","0","0","0","0","10156","1015604","0","0","0","1015603"
"0","0","0","0","0","0","10156","1015605","0","0","0","1015604"
"0","0","0","0","0","0","10156","1015606","0","0","0","1015604"
"0","1015702","0","0","0","10157201","10157","1015701","0","10157115","0","0"
"0","1015703","0","0","0","0","10157","1015702","0","0","0","1015701"
"0","1015704","0","0","0","0","10157","1015703","0","0","0","1015702"
"0","0","0","0","0","0","10157","1015704","0","0","0","1015703"
"0","0","0","0","0","0","10157","1015705","0","0","0","1015704"
"0","1015802","0","0","0","10158201","10158","1015801","0","10158110","0","0"
"0","1015803","0","0","0","0","10158","1015802","0","0","0","1015801"
"0","1015804","0","0","0","0","10158","1015803","0","0","0","1015802"
"0","0","0","0","0","0","10158","1015804","0","0","0","1015803"
"0","0","0","0","0","0","10158","1015805","0","0","0","1015804"
"0","0","0","0","0","0","10158","1015806","0","0","0","1015804"
"0","1015902","0","0","0","10159201","10159","1015901","0","10159115","0","0"
"0","1015903","0","0","0","0","10159","1015902","0","0","0","1015901"
"0","1015904","0","0","0","0","10159","1015903","0","0","0","1015902"
"0","0","0","0","0","0","10159","1015904","0","0","0","1015903"
"0","0","0","0","0","0","10159","1015905","0","0","0","1015904"
