5cf181bc4eb147f926a49a70541acbbc244a45549058391c9a44c6939a0105ad,4470b3b57e00d0dd7074e20fba48f5f1e6d3106a5cd63b0120a76093fd4f426e,3021d06ff59c328d98b5be74fdf28f9faa1a7a2079b7cbac37bf7d3777109619,77005c2bc413a27d2b01cfd190a5ea613e4d1a2766a5cfc65e55baadef78c65f,2b8a30ae96a91af0699000ebc411ab22733ea52ca1ae3b4e6c3997b18d59d9de,c1a4d4139977eac1707151c543807b52c11569e61069d99835a0f15e6c4a063a,ab7e913459f3fe2c0c694c1de82ebb79d95710cc16175bd6d98ee70800705f6f,eecb3039f5bfaf66fc79b609a6767d5825e6f1b792e23d714780f99f2f5b1b90,4a3ead5ea0763a94d428d2e3f112940cac166d257ca49efa1d1966a98c45f126,055c70082c8f1887789e7fde7160baf4ada51ef3203bc2745737db44585620f8,63c5ee41de0bf241213acfc3f2b6fac8257dadbf95e87d729cc1705ffd61ab53,1ec0e2c22e9ea384d72147fd5482eef3f8af68e44ee1e46f01d4e5ba74baaade,05450ad7f8fd859139e776ef1eafd2a21bb334ff6908a5d3c7fbea23bb9e5e09,c2530c195e1183a713a88eec1d72c4995ffb3faa0dc4b4ed8147cc782faa699e,0913717bf594da9bd35418a5c576a8b81203ca43ff7bb8d4fb2ed2858130f095,b0e69b11534fadf76ba5b3debb22729aff77de07836eb0c33f790026a57ef3ef,fe032950b1c4f560f4a03faf72efe311f0eaf081d5eebe8505454f63d24c9428,dc417f437d37754c9ddf3b68d373d28ade23427b73856ec3e189d9d07a312ac6,e044aca4b2c397e695d6e914a89633178ebeb0f754ab3476abd62df235562ab8
"5","1","610103006","0","178","1.5","0","0","","2.4","0","3","0","0","10103","0","-55","0","1"
"5","1","610104004","5104322","238","5.5","5104321","0","","1.3","3","1","610104401","600","10104","0","0","0","2"
"5","1","610104005","5104323","238","1.5","0","0","","1.5","0","2","0","600","10104","0","-40","40","1"
"5","1","610104006","0","238","1.5","0","0","","1.5","0","3","0","0","10104","0","-40","0","1"
"5","1","610105004","5078322","181","1.5","5078321","0","","1.55","0","1","0","0","10105","0","-45","62","1"
"5","1","610105005","5078323","181","1.5","0","0","","1.55","0","2","0","0","10105","490","-45","0","4"
"5","1","610105006","0","181","1.5","0","0","","1.55","0","3","0","0","10105","0","-45","0","1"
"5","1","610106004","5106322","240","5.5","5106321","0","","1.2","3","1","610106401","600","10106","12","0","0","3"
"5","1","610106005","5106323","240","1.5","0","0","","1.2","0","2","610106402","600","10106","0","0","60","1"
"5","1","610106006","0","240","1.5","0","0","","1.2","0","3","0","0","10106","0","0","0","1"
"5","1","610107004","5080322","184","5.5","5080321","0","","1.4","3","1","610107401","600","10107","0","-70","0","2"
"5","1","610107005","5080323","184","1.5","0","0","","1.5","0","2","610107402","0","10107","0","-70","60","1"
"5","1","610107006","0","184","1.5","0","0","","1.5","0","3","0","0","10107","0","-70","0","1"
"5","1","610108004","5108322","243","5.5","5108321","0","","1.55","3","1","610108401","600","10108","0","-35","80","1"
"5","1","610108005","5108323","243","1.5","0","0","","1.55","0","2","610108402","600","10108","0","-35","60","1"
"5","1","610108006","0","243","1.5","0","0","","1.55","0","3","0","0","10108","0","-35","0","1"
"5","1","610109004","5082322","187","5.5","5082321","0","","2","3","1","610109401","600","10109","20","-20","0","3"
"5","1","610109005","5082323","187","1.5","0","0","","2","0","2","0","0","10109","0","-20","69","1"
"5","1","610109006","0","187","1.5","0","0","","2","0","3","0","0","10109","0","-20","0","1"
"5","1","610110004","5110322","246","5.5","5110321","0","","1","3","1","610110401","600","10110","10000000","-50","69","5"
"5","1","610110005","5110323","246","1.5","0","0","","0.85","0","2","610110402","600","10110","0","-50","0","2"
"5","1","610110006","0","246","1.5","0","0","","1","0","3","0","0","10110","0","-50","0","1"
"5","1","610111004","5111322","246","5.5","5111321","0","","1.35","3","1","610111401","600","10111","0","-78","60","1"
"5","1","610111005","5111323","246","1.5","0","0","","1.2","0","2","610111402","600","10111","0","-55","0","2"
"5","1","610111006","0","246","1.5","0","0","","1.35","0","3","0","0","10111","0","-78","0","1"
"5","1","610112004","5084322","190","5.5","5084321","0","","1.35","3","1","610112401","600","10112","0","5","0","2"
"5","1","610112005","5084323","190","1.5","0","0","","1.35","0","2","0","600","10112","10","5","0","3"
"5","1","610112006","0","190","1.5","0","0","","1.35","0","3","0","0","10112","0","5","0","1"
"5","1","610113004","5085322","190","5.5","5085321","0","","0.95","3","1","610113401","600","10113","0","-20","0","2"
"5","1","610113005","5085323","190","1.5","0","0","","1.2","0","2","0","600","10113","0","-20","68","1"
"5","1","610113006","0","190","1.5","0","0","","1.2","0","3","0","0","10113","0","-20","0","1"
"5","1","610114004","5114322","249","5.5","5114321","0","","1.25","3","1","610114401","600","10114","16","20","0","3"
"5","1","610114005","5114323","249","1.5","0","0","","1.25","0","2","610114402","600","10114","0","20","58","1"
"5","1","610114006","0","249","1.5","0","0","","1.25","0","3","0","0","10114","0","20","0","1"
"5","1","610115004","5088322","193","5.5","5088321","0","","1.4","3","1","610115401","600","10115","15","-70","0","3"
"5","1","610115005","5088323","193","1.5","0","0","","1.5","0","2","610115402","0","10115","0","-70","72","1"
"5","1","610115006","0","193","1.5","0","0","","1.5","0","3","0","0","10115","0","-70","0","1"
"5","1","610116004","5116322","252","5.5","5116321","0","","1.85","3","1","610116401","600","10116","0","-25","74","1"
"5","1","610116005","5116323","252","1.5","0","0","","1.85","0","2","610116402","0","10116","0","-25","53","1"
"5","1","610116006","0","252","1.5","0","0","","1.85","0","3","0","0","10116","0","-25","0","1"
"5","1","610117004","5090322","196","5.5","5090321","0","","1.18","3","1","0","600","10117","0","-45","86","1"
"5","1","610117005","5090323","196","1.5","0","0","","1.18","0","2","0","0","10117","300","-45","0","4"
"5","1","610117006","0","196","1.5","0","0","","1.18","0","3","0","0","10117","0","-45","0","1"
"5","1","610118004","5118322","255","5.5","5118321","0","","1.25","3","1","610118401","600","10118","0","-20","69","1"
"5","1","610118005","5118323","255","1.5","0","0","","1.25","0","2","610118402","600","10118","0","-20","42","1"
"5","1","610118006","0","255","1.5","0","0","","1.25","0","3","0","0","10118","0","-20","0","1"
"5","1","610119004","5092322","199","5.5","5092321","0","","1.4","3","1","0","600","10119","0","-50","70","1"
"5","1","610119005","5092323","199","1.5","0","0","","1.15","0","2","610119402","600","10119","0","-20","0","2"
"5","1","610119006","0","199","1.5","0","0","","1.4","0","3","0","0","10119","0","-50","0","1"
"5","1","610120004","5120322","255","5.5","5120321","0","","1.55","3","1","610120401","600","10120","0","-35","71","1"
"5","1","610120005","5120323","255","1.5","0","0","","1.2","0","2","610120402","600","10120","0","-35","0","2"
"5","1","610120006","0","255","1.5","0","0","","1.55","0","3","0","0","10120","0","-35","0","1"
"5","1","610121004","5094322","200","5.5","5094321","0","","2.2","3","1","610121401","600","10121","10","-50","0","3"
"5","1","610121005","5094323","200","1.5","0","0","","2.2","0","2","0","0","10121","0","-50","68","1"
"5","1","610121006","0","200","1.5","0","0","","2.2","0","3","0","0","10121","0","-50","0","1"
"5","1","610122004","5122322","255","5.5","5122321","0","","1.7","3","1","610122401","600","10122","0","40","68","1"
"5","1","610122005","5122323","255","1.5","0","0","","1","4.5","2","610122402","600","10122","0","20","0","2"
"5","1","610122006","0","255","1.5","0","0","","1.7","0","3","0","0","10122","0","40","0","1"
"5","1","610123004","5096322","200","5.5","5096321","0","","1.3","3","1","0","600","10123","0","-120","80","1"
"5","1","610123005","5096323","200","1.5","0","0","","1","0","2","610123402","600","10123","0","-80","0","2"
"5","1","610123006","0","200","1.5","0","0","","1.3","0","3","0","0","10123","0","-120","0","1"
"5","1","610124004","5124322","255","5.5","5124321","0","","0.83","3","1","610124401","600","10124","0","-20","0","2"
"5","1","610124005","5124323","255","1.5","0","0","","0.83","0","2","0","600","10124","0","-20","66","1"
"5","1","610124006","0","255","1.5","0","0","","0.83","0","3","0","0","10124","0","-20","0","1"
"5","1","610125004","5098322","200","5.5","5098321","0","","1.3","3","1","610125401","600","10125","0","-120","0","2"
"5","1","610125005","5098323","200","1.5","0","0","","1.1","0","2","610125402","600","10125","0","-80","0","2"
"5","1","610125006","0","200","1.5","0","0","","1.3","0","3","0","0","10125","0","-85","0","1"
"5","1","610126004","5126322","255","5.5","5126321","0","","1.5","3","1","610126401","600","10126","0","-25","83","1"
"5","1","610126005","5126323","255","1.5","0","0","","1.3","3","2","610126402","600","10126","0","-25","0","2"
"5","1","610126006","0","255","1.5","0","0","","1.5","0","3","0","0","10126","0","-25","0","1"
"5","1","610127004","5100322","200","5.5","5100321","0","","1.1","3","1","610127401","600","10127","0","-50","0","2"
"5","1","610127005","5100323","200","1.5","0","0","","1.5","0","2","0","600","10127","0","-70","64","1"
"5","1","610127006","0","200","1.5","0","0","","1.5","0","3","0","0","10127","0","-70","0","1"
"5","1","610128004","5128322","255","5.5","5128321","0","","1.85","3","1","610128401","600","10128","15","-25","0","3"
"5","1","610128005","5128323","255","1.5","0","0","","1.85","0","2","610128402","0","10128","0","-25","62","1"
"5","1","610128006","0","255","1.5","0","0","","1.85","0","3","0","0","10128","0","-25","0","1"
"5","1","610129004","5102322","200","5.5","5102321","0","","1.25","3","1","0","600","10129","0","-85","66","1"
"5","1","610129005","5102323","200","1.5","0","0","","1.1","0","2","610129402","600","10129","0","-80","0","2"
"5","1","610129006","0","200","1.5","0","0","","1.25","0","3","0","0","10129","0","-85","0","1"
"5","1","610130004","5130322","255","5.5","5130321","0","","1.2","3","1","0","600","10130","0","0","78","1"
"5","1","610130005","5130323","255","1.5","0","0","","1","0","2","610130402","600","10130","0","0","0","2"
"5","1","610130006","0","255","1.5","0","0","","1.2","0","3","0","0","10130","0","0","0","1"
"5","1","610131004","5104322","200","5.5","5104321","0","","1.3","3","1","610131401","600","10131","0","0","0","2"
"5","1","610131005","5104323","200","1.5","0","0","","1.5","0","2","0","600","10131","0","-40","40","1"
"5","1","610131006","0","200","1.5","0","0","","1.5","0","3","0","0","10131","0","-40","0","1"
"5","1","610132004","5132322","255","5.5","5132321","0","","1","3","1","610132401","600","10132","15","-60","0","3"
"5","1","610132005","5132323","255","1.5","0","0","","1","0","2","610132402","0","10132","0","-60","70","1"
"5","1","610132006","0","255","1.5","0","0","","1","0","3","0","0","10132","0","-60","0","1"
"5","1","610133004","5106322","200","5.5","5106321","0","","1.2","3","1","610133401","600","10133","12","0","0","3"
"5","1","610133005","5106323","200","1.5","0","0","","1.2","0","2","610133402","600","10133","0","0","60","1"
"5","1","610133006","0","200","1.5","0","0","","1.2","0","3","0","0","10133","0","0","0","1"
"5","1","610134004","5134322","255","5.5","5134321","0","","1.85","3","1","0","600","10134","0","-50","55","1"
"5","1","610134005","5134323","255","1.5","0","0","","1.85","3","2","610134402","600","10134","30","-50","0","3"
"5","1","610134006","0","255","1.5","0","0","","1.85","0","3","0","0","10134","0","-50","0","1"
"5","1","610135004","5108322","200","5.5","5108321","0","","1.55","3","1","610135401","600","10135","0","-35","85","1"
"5","1","610135005","5108323","200","1.5","0","0","","1.55","0","2","610135402","600","10135","0","-35","70","1"
"5","1","610135006","0","200","1.5","0","0","","1.55","0","3","0","0","10135","0","-35","0","1"
"5","1","610136004","5136322","255","5.5","5136321","0","","1.1","3","1","610136401","600","10136","0","0","0","2"
"5","1","610136005","5136323","255","1.5","0","0","","1.5","0","2","0","600","10136","0","-50","84","1"
"5","1","610136006","0","255","1.5","0","0","","1.5","0","3","0","0","10136","0","-50","0","1"
"5","1","610137004","5137322","255","5.5","5137321","0","","0.85","0","1","0","0","10137","0","0","75","1"
"5","1","610137005","5137323","255","1.5","0","0","","0.85","0","2","0","0","10137","0","0","50","1"
"5","1","610137006","0","255","1.5","0","0","","0.85","0","3","0","0","10137","0","0","0","1"
"5","1","610138004","5110322","200","5.5","5110321","0","","1","3","1","610138401","600","10138","2000000","-50","69","5"
"5","1","610138005","5110323","200","1.5","0","0","","0.85","0","2","610138402","600","10138","0","-50","0","2"
"5","1","610138006","0","200","1.5","0","0","","1","0","3","0","0","10138","0","-50","0","1"
"5","1","610139004","5111322","200","5.5","5111321","0","","1.35","3","1","610139401","600","10139","0","-78","62","1"
"5","1","610139005","5111323","200","1.5","0","0","","1.2","0","2","610139402","600","10139","0","-55","0","2"
"5","1","610139006","0","200","1.5","0","0","","1.35","0","3","0","0","10139","0","-78","0","1"
"5","1","610140004","5140322","255","5.5","5140321","0","","1.4","3","1","0","600","10140","0","0","86","1"
"5","1","610140005","5140323","255","1.5","0","0","","1.4","0","2","0","0","10140","0","0","52","1"
"5","1","610140006","0","255","1.5","0","0","","1.4","0","3","0","0","10140","0","0","0","1"
"5","1","610141004","5114322","200","5.5","5114321","0","","1.25","3","1","610141401","600","10141","16","20","0","3"
"5","1","610141005","5114323","200","1.5","0","0","","1.25","0","2","610141402","600","10141","0","20","58","1"
"5","1","610141006","0","200","1.5","0","0","","1.25","0","3","0","0","10141","0","20","0","1"
"5","1","610142004","5142322","255","5.5","5142321","0","","1.45","3","1","0","600","10142","0","-33","76","1"
"5","1","610142005","5142323","255","1.5","0","0","","1.23","3","2","610142402","600","10142","0","-40","0","2"
"5","1","610142006","0","255","1.5","0","0","","1.45","0","3","0","0","10142","0","-33","0","1"
"5","1","610143004","5116322","200","5.5","5116321","0","","1.85","3","1","610143401","600","10143","0","-25","72","1"
"5","1","610143005","5116323","200","1.5","0","0","","1.85","0","2","610143402","0","10143","0","-25","52","1"
"5","1","610143006","0","200","1.5","0","0","","1.85","0","3","0","0","10143","0","-25","0","1"
"5","1","610144004","5144322","255","5.5","5144321","0","","1","3","1","0","600","10144","0","-33","65","1"
"5","1","610144005","5144323","255","1.5","0","0","","1","3","2","610144402","600","10144","0","-40","0","2"
"5","1","610144006","0","255","1.5","0","0","","1","0","3","0","0","10144","0","-33","0","1"
"5","1","610145004","5118322","200","5.5","5118321","0","","1.25","3","1","610145401","600","10145","0","-20","74","1"
"5","1","610145005","5118323","200","1.5","0","0","","1.25","0","2","610145402","600","10145","0","-20","52","1"
"5","1","610145006","0","200","1.5","0","0","","1.25","0","3","0","0","10145","0","-20","0","1"
"5","1","610146004","5146322","255","5.5","5146321","0","","0.87","3","1","610146401","600","10146","0","-45","0","2"
"5","1","610146005","5146323","255","1.5","0","0","","1.18","0","2","0","0","10146","0","-45","58","1"
"5","1","610146006","0","255","1.5","0","0","","1.18","0","3","0","0","10146","0","-45","0","1"
"5","1","610147004","5120322","200","5.5","5120321","0","","1.55","0","1","610147401","600","10147","0","-35","76","1"
"5","1","610147005","5120323","200","1.5","0","0","","1.2","4","2","610147402","600","10147","0","-35","0","2"
"5","1","610147006","0","200","1.5","0","0","","1.55","0","3","0","0","10147","0","-35","0","1"
"5","1","610148004","5148322","255","5.5","5148321","0","","1.4","3","1","610148401","600","10148","0","-50","0","2"
"5","1","610148005","5148323","255","1.5","0","0","","1.7","0","2","0","0","10148","0","-50","72","1"
"5","1","610148006","0","255","1.5","0","0","","1.7","0","3","0","0","10148","0","-50","0","1"
"5","1","610149004","5122322","200","5.5","5122321","0","","1.7","3","1","610149401","600","10149","0","40","68","1"
"5","1","610149005","5122323","200","1.5","0","0","","1","4.5","2","610149402","600","10149","0","20","0","2"
"5","1","610149006","0","200","1.5","0","0","","1.7","0","3","0","0","10149","0","40","0","1"
"5","1","610150004","5150322","255","5.5","5150321","0","","1.35","0","1","0","0","10150","0","-33","71","1"
"5","1","610150005","5150323","255","1.5","0","0","","1.35","0","2","0","0","10150","0","-33","50","1"
"5","1","610150006","0","255","1.5","0","0","","1.35","0","3","0","0","10150","0","-33","0","1"
"5","1","610151004","5124322","200","5.5","5124321","0","","0.83","3","1","610151401","600","10151","0","-20","0","2"
"5","1","610151005","5124323","200","1.5","0","0","","0.83","0","2","0","600","10151","0","-20","66","1"
"5","1","610151006","0","200","1.5","0","0","","0.83","0","3","0","0","10151","0","-20","0","1"
