c9d2206aa9b50fb4e12f8c108fac1f340e987ddbe1a9aafd08dd9d3b5f6c5da0,78b065dabcc30fb3cccb659ad9d2980ef1d26e2bb97da89a603e13fc456a1279,19744942317ba1e951a6e4a6bea1a87062d4d3f75b7b6883f93d185ff7e6d532,c71d2cd078eb0c9e6fff3cd22cedb0c42ebe3533ef52deca29f51c6ed173fc1f,92cd702bd9a9ba29681d379502f4dc1df5ef31249e10efe305bbd0115b275862,9149a731df431474b6143e061b39312fdffa86a5e63807ec3663f908c1d63102,fbb7e1ae86f9a9b86264f39a57a60695dbeb962f25ee5a633291e30553936e33,43462c993a442ad0b204703ba79b6bdb27dc65fbc7930f693bbc29da59cd7d10,ff8a44e4acfb0866cda9bc2b12fe97ae5463642c481c166134a11561e9d43620,5061ba3c0619afcee7a6509ad22315c508b30d2abc728c4d9ac1245dabd23ce3,d21c2d3ba1d81e60973df1a82b0a14190b078100cc2377f4f12c4064a2b10fbc,46755f8b2d2e94c44a205775004069ed78d6b19ce94f16928f0a8ac6794d7f36,523adbf5938c34eae13bcc84fdbc4bd31c5aea3da9257b4c6376a4c8912f1827,29503637c8b45adedf652d3efc8e9f6ec7280afa19648ac6702dcd8d8400f6c2,822708ff1d1402b4b62f642e4e5bea6bbf64885c1767fd6e8736f646fd53a5b8,9f8921cfe831eb4a16a656d00372b8a9da5c4848ca8e1b782085d47decbc40d9
"25","0","2","2","1022112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1022113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1022114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1022115","100","0","8","90006","0","91002","0","31018","0","1","0"
"25000","0","0","0","1022116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1023101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1023102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1023103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1023104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1023105","100","0","8","90006","0","91002","0","31043","0","2","0"
"20","0","2","2","1023106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1023107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1023108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1023109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1023110","100","0","8","90006","0","91002","0","31043","0","1","0"
"20","0","2","2","1023111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1023112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1023113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1023114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1023115","100","0","8","90006","0","91002","0","31043","0","1","0"
"25000","0","0","0","1023116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1024101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1024102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1024103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1024104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1024105","100","0","8","90006","0","91002","0","31025","0","2","0"
"20","0","2","2","1024106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1024107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1024108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1024109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1024110","100","0","8","90006","0","91002","0","31025","0","1","0"
"20","0","2","2","1024111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1024112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1024113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1024114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1024115","100","0","8","90006","0","91002","0","31025","0","1","0"
"25000","0","0","0","1024116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1025101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1025102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1025103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1025104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1025105","100","0","8","90006","0","91002","0","31042","0","2","0"
"20","0","2","2","1025106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1025107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1025108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1025109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1025110","100","0","8","90006","0","91002","0","31042","0","1","0"
"20","0","2","2","1025111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1025112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1025113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1025114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1025115","100","0","8","90006","0","91002","0","31042","0","1","0"
"25000","0","0","0","1025116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1026101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1026102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1026103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1026104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1026105","100","0","8","90006","0","91002","0","31022","0","2","0"
"20","0","2","2","1026106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1026107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1026108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1026109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1026110","100","0","8","90006","0","91002","0","31022","0","1","0"
"20","0","2","2","1026111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1026112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1026113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1026114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1026115","100","0","8","90006","0","91002","0","31022","0","1","0"
"25000","0","0","0","1026116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1027101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1027102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1027103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1027104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1027105","100","0","8","90006","0","91002","0","31043","0","2","0"
"20","0","2","2","1027106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1027107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1027108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1027109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1027110","100","0","8","90006","0","91002","0","31043","0","1","0"
"20","0","2","2","1027111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1027112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1027113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1027114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1027115","100","0","8","90006","0","91002","0","31043","0","1","0"
"25000","0","0","0","1027116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1028101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1028102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1028103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1028104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1028105","100","0","8","90006","0","91002","0","31018","0","2","0"
"20","0","2","2","1028106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1028107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1028108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1028109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1028110","100","0","8","90006","0","91002","0","31018","0","1","0"
"20","0","2","2","1028111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1028112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1028113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1028114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1028115","100","0","8","90006","0","91002","0","31018","0","1","0"
"25000","0","0","0","1028116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1029101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1029102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1029103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1029104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1029105","100","0","8","90006","0","91002","0","31025","0","2","0"
"20","0","2","2","1029106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1029107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1029108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1029109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1029110","100","0","8","90006","0","91002","0","31025","0","1","0"
"20","0","2","2","1029111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1029112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1029113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1029114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1029115","100","0","8","90006","0","91002","0","31025","0","1","0"
"25000","0","0","0","1029116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1030101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1030102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1030103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1030104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1030105","100","0","8","90006","0","91002","0","31042","0","2","0"
"20","0","2","2","1030106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1030107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1030108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1030109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1030110","100","0","8","90006","0","91002","0","31042","0","1","0"
"20","0","2","2","1030111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1030112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1030113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1030114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1030115","100","0","8","90006","0","91002","0","31042","0","1","0"
"25000","0","0","0","1030116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1031101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1031102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1031103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1031104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1031105","100","0","8","90006","0","91002","0","31022","0","2","0"
"20","0","2","2","1031106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1031107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1031108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1031109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1031110","100","0","8","90006","0","91002","0","31022","0","1","0"
"20","0","2","2","1031111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1031112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1031113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1031114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1031115","100","0","8","90006","0","91002","0","31022","0","1","0"
"25000","0","0","0","1031116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1047101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1047102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1047103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1047104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1047105","100","0","8","90006","0","91002","0","31043","0","2","0"
"20","0","2","2","1047106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1047107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1047108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1047109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1047110","100","0","8","90006","0","91002","0","31043","0","1","0"
"20","0","2","2","1047111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1047112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1047113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1047114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1047115","100","0","8","90006","0","91002","0","31043","0","1","0"
"25000","0","0","0","1047116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1048101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1048102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1048103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1048104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1048105","100","0","8","90006","0","91002","0","31018","0","2","0"
"20","0","2","2","1048106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1048107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1048108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1048109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1048110","100","0","8","90006","0","91002","0","31018","0","1","0"
"20","0","2","2","1048111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1048112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1048113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1048114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1048115","100","0","8","90006","0","91002","0","31018","0","1","0"
"25000","0","0","0","1048116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1049101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1049102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1049103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1049104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1049105","100","0","8","90006","0","91002","0","31145","0","2","0"
"20","0","2","2","1049106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1049107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1049108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1049109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1049110","100","0","8","90006","0","91002","0","31145","0","1","0"
"20","0","2","2","1049111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1049112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1049113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1049114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1049115","100","0","8","90006","0","91002","0","31145","0","1","0"
"25000","0","0","0","1049116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1050101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1050102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1050103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1050104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1050105","100","0","8","90006","0","91002","0","31025","0","2","0"
"20","0","2","2","1050106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1050107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1050108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1050109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1050110","100","0","8","90006","0","91002","0","31025","0","1","0"
"20","0","2","2","1050111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1050112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1050113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1050114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1050115","100","0","8","90006","0","91002","0","31025","0","1","0"
"25000","0","0","0","1050116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1051101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1051102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1051103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1051104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1051105","100","0","8","90006","0","91002","0","31042","0","2","0"
"20","0","2","2","1051106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1051107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1051108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1051109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1051110","100","0","8","90006","0","91002","0","31042","0","1","0"
"20","0","2","2","1051111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1051112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1051113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1051114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1051115","100","0","8","90006","0","91002","0","31042","0","1","0"
"25000","0","0","0","1051116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1052101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1052102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1052103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1052104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1052105","100","0","8","90006","0","91002","0","31022","0","2","0"
"20","0","2","2","1052106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1052107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1052108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1052109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1052110","100","0","8","90006","0","91002","0","31022","0","1","0"
"20","0","2","2","1052111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1052112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1052113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1052114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1052115","100","0","8","90006","0","91002","0","31022","0","1","0"
"25000","0","0","0","1052116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1053101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1053102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1053103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1053104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1053105","100","0","8","90006","0","91002","0","31043","0","2","0"
"20","0","2","2","1053106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1053107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1053108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1053109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1053110","100","0","8","90006","0","91002","0","31043","0","1","0"
"20","0","2","2","1053111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1053112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1053113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1053114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1053115","100","0","8","90006","0","91002","0","31043","0","1","0"
"25000","0","0","0","1053116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1054101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1054102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1054103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1054104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1054105","100","0","8","90006","0","91002","0","31018","0","2","0"
"20","0","2","2","1054106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1054107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1054108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1054109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1054110","100","0","8","90006","0","91002","0","31018","0","1","0"
"20","0","2","2","1054111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1054112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1054113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1054114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1054115","100","0","8","90006","0","91002","0","31018","0","1","0"
"25000","0","0","0","1054116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1055101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1055102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1055103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1055104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1055105","100","0","8","90006","0","91002","0","31145","0","2","0"
"20","0","2","2","1055106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1055107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1055108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1055109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1055110","100","0","8","90006","0","91002","0","31145","0","1","0"
"20","0","2","2","1055111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1055112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1055113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1055114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1055115","100","0","8","90006","0","91002","0","31145","0","1","0"
"25000","0","0","0","1055116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1056101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1056102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1056103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1056104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1056105","100","0","8","90006","0","91002","0","31025","0","2","0"
"20","0","2","2","1056106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1056107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1056108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1056109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1056110","100","0","8","90006","0","91002","0","31025","0","1","0"
"20","0","2","2","1056111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1056112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1056113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1056114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1056115","100","0","8","90006","0","91002","0","31025","0","1","0"
"25000","0","0","0","1056116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1057101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1057102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1057103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1057104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1057105","100","0","8","90006","0","91002","0","31042","0","2","0"
"20","0","2","2","1057106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1057107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1057108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1057109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1057110","100","0","8","90006","0","91002","0","31042","0","1","0"
"20","0","2","2","1057111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1057112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1057113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1057114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1057115","100","0","8","90006","0","91002","0","31042","0","1","0"
"25000","0","0","0","1057116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1058101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1058102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1058103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1058104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1058105","100","0","8","90006","0","91002","0","31022","0","2","0"
"20","0","2","2","1058106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1058107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1058108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1058109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1058110","100","0","8","90006","0","91002","0","31022","0","1","0"
"20","0","2","2","1058111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1058112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1058113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1058114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1058115","100","0","8","90006","0","91002","0","31022","0","1","0"
"25000","0","0","0","1058116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1059101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1059102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1059103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1059104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1059105","100","0","8","90006","0","91002","0","31043","0","2","0"
"20","0","2","2","1059106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1059107","30","0","8","90006","0","91002","0","0","0","0","0"
