0350f9bb311b80f41dea328eb2d19a4075919a12b6c2d0a62f65e7596e5411d7,856df8fdbb268160b165495fc35ca5b886264f06c504b6b34a4d148c1116f5d3,102c14977476e7965604eb529e2acac69f4a615c393df629407db9c58bf44836,8e66b0f59cb055ec1dec56a3770c0c81fa6436207106951c6ab6ba6cb94cb2c5,dc978bb71a4a0240f06b0b13089d93918662f18deddead475c579832ba2bd1ae,cbcde45db05d22aea11af99e4aec725a6be506ae1ac062cf483e8038296c0104,1e7097b84e4c4ddbceabd3af12f42060ecc96c83a32d3d2bc58046f1c3d07955
"2","4","0","1420030","日本夏天有在庭院或道路灑水的習慣，稱為「涼水」。","1","2"
"2","4","0","1420031","縫紉技巧中，針線收尾的打結法稱為「收線打結」。","1","2"
"2","4","0","1420033","婚禮上，新郎新娘逐桌點燭的儀式稱為「桌邊服務」。","1","2"
"2","4","0","1420034","樓梯之間的平台稱為「樓梯間」。","1","2"
"2","4","0","1420035","農曆新年時，象徵長壽的年菜料理是「長壽菜」。","1","2"
"2","4","0","1420036","烹調方式的「Fry」，就是指「熱炒」。","1","2"
"2","4","0","1420037","「辣味明太子」是用「烏魚卵」製成的。","1","2"
"2","4","0","1420038","將對切成半月形的蔬菜再對切的刀法稱為「切絲」。","1","2"
"2","4","0","1420041","日本的新年料理中，因為其腰部彎曲而象徵長壽的是「蝦子」。","1","2"
"2","4","0","1420042","「炸鍋魚頭」是使用炸魚頭烹煮而成的火鍋。","1","2"
"2","4","0","1420043","用蛤蠣等熬煮而成，且僅以薄鹽調味的湯品稱為「魚骨湯」。","1","2"
"2","4","0","1420044","壽司捲之一的河童捲所用的食材是「小黃瓜」。","1","2"
"2","4","0","1420046","「開門七件事」指的是「柴米油鹽醬醋茶」。","1","2"
"2","4","0","1420048","用來包捲烤肉食用的萵苣葉，韓文稱為「Sangchu」。","1","2"
"2","4","0","1420049","鬆餅、法式吐司和奶油燉飯都會使用到的飲品是「牛奶」。","1","2"
"2","4","0","1420050","清洗汽車電池的表面，最好用小蘇打水來清洗。","1","2"
"2","4","0","1420054","嚴重急性呼吸道症候群「SARS」是由腺病毒所引起的。","1","2"
"2","4","0","1420055","巧克力的原料是「可可豆」。","1","2"
"2","4","0","1420056","「魚子醬」是用「鱘魚」的卵鹽漬而成。","1","2"
"2","4","0","1420057","所謂的「酸黃瓜」是指西式「燉煮料理」。","1","2"
"2","4","0","1420059","麵糊以格狀鐵板烘烤製成的點心稱為「可麗餅」。","1","2"
"2","4","0","1420060","害怕重複孔洞圖案，稱為「密集恐懼症」。","1","2"
"2","4","0","1421001","在探險中，一個區域可以編組的角色人數上限是「10人」。","1","1"
"2","4","0","1421002","在主線劇情第3部的舞台「吉歐‧提格尼亞」世界當中，有超過一百種的種族存在。","1","1"
"2","4","0","1421003","被譽為蘭德索爾第一的商家的，就是「紫藤家」。","1","1"
"2","4","0","1421004","陽卵旅館的「火辣辣溫泉」，很適合長時間浸泡。","1","1"
"2","4","0","1421005","蘭德索爾的所有公會，都有向【公會管理協會】提出設立申請並通過認可。","1","1"
"3","4","0","1430001","木衛二是太陽系中最大的衛星。","1","2"
"3","4","0","1430003","缺乏維生素E易得夜盲症。","1","2"
"3","4","0","1430004","放置２張單人床的旅館客房，其英文為「Twin Room」。","1","2"
"3","4","0","1430006","西洋棋總共有７種棋子。","1","2"
"3","4","0","1430007","日本語能力試驗JLPT，總共分為6級。","1","2"
"3","4","0","1430008","由住宅建材所含有的有害化學物質引起的噁心等不適症狀，稱之為「病態建築症候群」。","1","2"
"3","4","0","1430010","１大匙等於「３小匙」。","1","2"
"3","4","0","1430011","油畫是以快乾性植物油調和顏料，在畫布、紙板或木板上進行製作的繪畫。","1","2"
"3","4","0","1430013","短暫試用免費，但若要持續使用就得付費的電腦軟體稱之為「共享軟體」。","1","2"
"3","4","0","1430014","傳統撲克牌中的四張K，唯一沒有鬍子的是紅心K","1","2"
"3","4","0","1430016","於餐廳用餐時，刀叉要從「內側」開始用起才是正確的。","1","2"
"3","4","0","1430017","歸還房貸之際，最初支付的金額稱之為「頭期款」。","1","2"
"3","4","0","1430018","一般而言，所謂的高齡化社會，「75歲」以上人口占總人口的比例會提高。","1","2"
"3","4","0","1430019","希望由收件者本人親自打開郵件的用語為「親展」。","1","2"
"3","4","0","1430020","和茶杯配成對的盤子，英文為「Coaster」。","1","2"
"3","4","0","1430021","經濟用語中，通膨變嚴重所造成的惡性循環稱為「貿易順差」。","1","2"
"3","4","0","1430022","台灣制定法律的機構是「立法院」。","1","2"
"3","4","0","1430023","伏特加和琴酒等蒸餾酒總稱為「Spirits」。","1","2"
"3","4","0","1430025","發現瓦斯外洩時的正確處理步驟是「禁→關→推→離」。","1","2"
"3","4","0","1430026","抽象表現主義的原理是不以描繪具象為目標，通過點、線、面、色彩、形體、構圖來傳達各種情緒與想像。","1","2"
"3","4","0","1430027","「蔥鮪鍋」的「鮪」是指「鮪魚」。","1","2"
"3","4","0","1430028","調味料中，豆瓣醬的原料是「大豆」。","1","2"
"3","4","0","1430029","雞尾酒莫希托一定會用到的香草是「薄荷」。","1","2"
"3","4","0","1430030","為避免蔬菜煮到碎掉，如紅蘿蔔和白蘿蔔等切塊的蔬菜，會將其稜角稍微削掉的做法稱之為「去角」。","1","2"
"3","4","0","1430032","出生未滿１年的羔羊肉，英文為「Lamb」。","1","2"
"3","4","0","1430034","椰奶發酵所製成的甜點是「粉圓」。","1","2"
"3","4","0","1430037","因為營養價值高而有「海中牛奶」之稱的食材是「扇貝」。","1","2"
"3","4","0","1430038","牛肉用鹽醃漬做成罐頭，就是大家所熟悉的「醃牛肉」。","1","2"
"3","4","0","1430039","壽司配料之中，如窩斑鰶幼魚、鯖魚、竹筴魚等青背魚通稱為「光物」。","1","2"
"3","4","0","1430040","巧克力是西班牙人發明的。","1","2"
"3","4","0","1430042","別名為「落花生」的堅果是「花生」。","1","2"
"3","4","0","1430044","蠔油不可或缺的原料是「扇貝」。","1","2"
"3","4","0","1430046","鯛魚燒黑內餡的原料是「黑豆」。","1","2"
"3","4","0","1430048","台灣最長的人工隧道是雪山隧道。","1","2"
"3","4","0","1430049","美乃滋和番茄醬以１：１的比例混合而成的醬料稱之為「Aurore Sauce」。","1","2"
"3","4","0","1430050","筍乾是由「竹筍」加工製成的。","1","2"
"3","4","0","1430051","可可的主要原料是「椰子」。","1","2"
"3","4","0","1430052","Foie Gras是指鵝或鴨的「小腸」。","1","2"
"3","4","0","1430055","日本酒的原料是「小麥」。","1","2"
"3","4","0","1430056","「塔塔醬」的基底調味料是「美乃滋」。","1","2"
"3","4","0","1430057","燉煮時，直接蓋在食物上頭的蓋子稱之為「小鍋蓋」。","1","2"
"3","4","0","1430058","日本的鯖魚押壽司是源自大阪的「匣壽司」。","1","2"
"3","4","0","1430059","將糙米加工變成白米的過程稱為「脫穀」。","1","2"
"3","4","0","1430060","製作豆腐時產生的殘渣是「豆渣」。","1","2"
"3","4","0","1430061","日式料理常有的配菜「豆皮」的原料是「大豆」。","1","2"
"3","4","0","1431001","可於小遊戲「宮子的廚房」獲得的稱號是「布丁大師」。","1","1"
"3","4","0","1431002","在巡遊中，若於10回合之內抵達檢查站，即可獲得「８個」「未鑑定的頂級寶物」。","1","1"
"3","4","0","1431003","可於小遊戲「慈樂之音的夏日演唱會 演唱會會場周邊區 」獲得的稱號是「慈樂之音推」。","1","1"
"3","4","0","1431004","活動「煙霧繚繞忘年奇譚　為旭日初升舉杯」的片尾曲是《ma.sa.yu.me.》。","1","1"
"3","4","0","1431005","胡桃和美咲的舞台「保衛起司大作戰」，小孩子可以免費進場。","1","1"
"1","5","0","1510001","北極熊都是右撇子。","1","2"
"1","5","0","1510002","輪船底部漆成紅色是為了區分船隻種類。","1","2"
"1","5","0","1510005","無花果是會開花的。","1","2"
"1","5","0","1510006","鯨魚頭上的噴氣孔會噴出海水。","1","2"
"1","5","0","1510007","魚有可能會溺水。","1","2"
"1","5","0","1510008","下眼瞼的隆起處，俗稱為「臥蠶」。","1","2"
"1","5","0","1510010","所謂的「Chocolatier」是指「蛋糕專業」師傅。","1","2"
"1","5","0","1510011","俄羅斯方塊(Tetris) 取名自「網球」(Tennis) 一詞","1","2"
"1","5","0","1510013","化妝時，沿著眼睫毛邊緣畫出的線是「眼線」。","1","2"
"1","5","0","1510014","撲克牌遊戲的排七，一開始要先出的牌是「A」。","1","2"
"1","5","0","1510017","一般而言，修腳主要是修除厚甲、嵌甲、雞眼及後跟死皮等常見足部問題。","1","2"
"1","5","0","1510018","顏色名稱之一的「Ivory」，其英文是意指「象牙」。","1","2"
"1","5","0","1510019","穿山甲是用後腿行走。","1","2"
"1","5","0","1510020","空氣槍等所使用的小塑膠彈稱之為「AA彈」。","1","2"
"1","5","0","1510021","香港又被稱作是「東方之珠」。","1","2"
"1","5","0","1510022","DJ用手前後摩擦唱盤的技巧稱為「Scratch」。","1","2"
"1","5","0","1510023","沒有聲音的電影稱為「Talkie」。","1","2"
"1","5","0","1510024","綜藝節目中，別在藝人衣領上的小麥克風稱為「穿戴式針式麥克風」。","1","2"
"1","5","0","1510025","悲劇是Tragedy，喜劇是「Variety」。","1","2"
"1","5","0","1510027","在西餐的餐桌禮儀中，用餐結束後，需將刀叉平行斜放在五點鐘位置。","1","2"
"1","5","0","1510028","具有「中大獎」之意的派對遊戲是「賓果」。","1","2"
"1","5","0","1510030","在賭場，發牌的人稱為「Master」。","1","2"
"1","5","0","1510031","將漫畫原稿一部分塗黑的作業，稱為「Guppy」。","1","2"
"1","5","0","1510032","吸血鬼德古拉不喜歡的辛香料是「大蒜」。","1","2"
"1","5","0","1510033","將音「提高１個八度」，即是指音階提升「５階」。","1","2"
"1","5","0","1510034","一般而言，人的頸圍約等於1/2的腰圍。","1","2"
"1","5","0","1510036","睡眠不足造成眼眶部分肌膚暗沉的情況，會以動物來比喻為「熊貓眼」。","1","2"
"1","5","0","1510037","英文「Silk」所指的纖維素材是「絹」。","1","2"
"1","5","0","1510039","利用熱能來吹整髮型的「離子夾」，英文稱為「Hair Dryer」。","1","2"
"1","5","0","1510041","不會被水分或汗水弄濕而脫落的化妝品類型稱為「Anti Water」。","1","2"
"1","5","0","1510043","女性穿著洋裝等服飾時搭配的花飾稱為「拼貼」。","1","2"
"1","5","0","1510044","一般而言，人的手前臂約與腳掌一樣長 。","1","2"
"1","5","0","1510045","猜拳時的「拳頭」所代表的是「石頭」。","1","2"
"1","5","0","1510046","黑白棋中，遊戲開始時所放置的棋子數量是「２個」。","1","2"
"1","5","0","1510047","雙六遊戲中，終點的格子稱為「起始點」。","1","2"
"1","5","0","1510048","邊彈奏鋼琴或吉他，邊歌唱的行為稱為「自彈自唱」。","1","2"
"1","5","0","1510049","玳瑁工藝所使用的「玳瑁」，是從「烏龜的甲殼」所取得。","1","2"
"1","5","0","1510050","香水香味的「Citrus」，是屬於「花香」。","1","2"
"1","5","0","1510051","牛仔褲使用的布料是「丹寧布」。","1","2"
"1","5","0","1510053","麻將牌中，什麼都沒有畫的是「白」。","1","2"
"1","5","0","1510055","所謂的「Double Cast」是指「一人飾二角」。","1","2"
"1","5","0","1510056","電影開始拍攝時，會在攝影機前敲打的物品稱為「場記版」。","1","2"
"1","5","0","1510058","漫畫中，框起登場人物台詞的線框稱為「對話框」。","1","2"
"1","5","0","1510059","遊戲之一的「RPG」是「Role-Playing Game」的縮寫。","1","2"
"1","5","0","1510060","烏龜和雞一樣，不用受精也會生蛋。","1","2"
"1","5","0","1511001","一般轉蛋的重置時間是「６點」和「12點」。","1","1"
"1","5","0","1511002","到2023年12月止，現有的「原礦」種類有「８種」。","1","1"
"1","5","0","1511003","帆稀也是一名雕刻家。","1","1"
"1","5","0","1511004","【小小甜心】的公會長是「鏡華」。","1","1"
"1","5","0","1511005","初音和栞是親姊妹。","1","1"
"2","5","0","1520002","栗子外側的厚硬外殼稱為「總苞」。","1","2"
"2","5","0","1520004","釣魚時，用來將魚撈起來的網子稱為「撈網」。","1","2"
"2","5","0","1520005","撲克牌花色中，一般而言，最強的是「紅心」。","1","2"
"2","5","0","1520006","阿拉伯數字是阿拉伯人發明的。","1","2"
"2","5","0","1520007","圍棋中，再一手就能取走對方棋子的狀態，稱為「詰棋」。","1","2"
"2","5","0","1520008","沿著頭皮編出細麻花辮的髮型稱為「玉米辮」。","1","2"
"2","5","0","1520009","一副撲克牌扣除掉鬼牌總共有「52張」。","1","2"
"2","5","0","1520011","一般而言，吉他的琴弦有「４根」。","1","2"
"2","5","0","1520013","正式名稱為Mechanical Pencil的文具是「鋼筆」。","1","2"
"2","5","0","1520015","即使生病也不太會有明顯症狀，因而被稱為「沉默的器官」的是「肝臟」。","1","2"
"2","5","0","1520016","用來使小提琴琴弦振動發出聲音的道具是「琴弓」。","1","2"
"2","5","0","1520017","世界上最長的英文字是「Uncopyrightable」。","1","2"
"2","5","0","1520018","鋼琴鍵盤中，在１個八度當中的黑鍵數量有「７個」。","1","2"
"2","5","0","1520019","電影中看到的「字幕Super」的「Super」是「Supervisor」的簡稱。","1","2"
"2","5","0","1520020","多人同時遊玩的大規模線上RPG，稱為「WWORPG」。","1","2"
"2","5","0","1520021","重覆同一局面會造成「千日手」的是「圍棋」。","1","2"
"2","5","0","1520023","初次使用的化妝品，用來確認是否適合肌膚的測試稱為「Patch Note」。","1","2"
"2","5","0","1520024","象棋中，能夠往直向或橫向任意移動的重要進攻棋子是「車」。","1","2"
"2","5","0","1520025","西洋棋的棋子中，製作成馬頭形狀的是「騎士」。","1","2"
"2","5","0","1520026","樂譜使用的高音譜記號，是以英文字母「G」的形狀設計而成的。","1","2"
"2","5","0","1520027","日本麻將中，宣布「立直」時，要支付的點數為「100點」。","1","2"
"2","5","0","1520029","換輪胎時，用來抬起車子的工具稱為「千斤頂」。","1","2"
"2","5","0","1520031","一般而言，賭場輪盤上的數字是從「１」到「36」。","1","2"
"2","5","0","1520032","俗稱上，具有「骨瘦如柴」之意，使用於能與腿部線條貼合之丹寧布的詞彙為「Skinny」。","1","2"
"2","5","0","1520034","用來指化妝品賣場美容顧問的「BA」，是「Best Advisor」的縮寫。","1","2"
"2","5","0","1520035","具有個人全部服裝之意的詞彙「Wardrobe」，原本是指稱「裁縫師」。","1","2"
"2","5","0","1520037","不用穿耳洞，可夾掛在耳朵上的飾品稱為「耳骨夾」。","1","2"
"2","5","0","1520038","北極熊的皮膚是白色的。","1","2"
"2","5","0","1520039","婚禮上，在交換戒指前，用來擺放戒指的軟墊稱為「戒枕」。","1","2"
"2","5","0","1520041","黑白棋中所使用的棋子種類為「１種」。","1","2"
"2","5","0","1520042","黑白棋棋盤的格子數為「36」。","1","2"
"2","5","0","1520043","木刻版畫製作時，用來轉印墨水的道具稱為「換衡器」。","1","2"
"2","5","0","1520044","新生嬰兒在前兩個月無法辨別色彩。","1","2"
"2","5","0","1520045","繪畫時，用來混合顏料的板子稱為「調色盤」。","1","2"
"2","5","0","1520047","番茄、茄子等茄科植物都含有尼古丁。","1","2"
"2","5","0","1520048","柏林圍牆是不小心被推倒的。","1","2"
"2","5","0","1520049","「砧板」的「砧」原本是指「鐵砧」。","1","2"
"2","5","0","1520050","生產時所使用的「嘻嘻呼吸」呼吸法，稱為「拉梅茲呼吸法」。","1","2"
"2","5","0","1520052","常見於恐龍名稱的「Saurus」，其原意是「恐怖」。","1","2"
"2","5","0","1520053","「Kiwifruit」的「Kiwi」，原本是一種「長得很相似的鳥類」的名字。","1","2"
"2","5","0","1520054","占星術等所使用的用語，當四顆行星排列成十字型時，稱為「大十字」。","1","2"
"2","5","0","1520055","人在呼吸時，左右鼻孔會交替作為主要呼吸道。","1","2"
"2","5","0","1520057","在交響樂團中，指揮拿在手上的指揮棒，德文稱為「Taktstock」。","1","2"
"2","5","0","1520058","爵士樂中，以「咻嗶多叭」等無意義的話語來取代歌詞吟唱，稱為「Shout」。","1","2"
"2","5","0","1520059","在劇場等的首場演出稱為「千秋樂」。","1","2"
"2","5","0","1521001","公主騎士旗下的公會為【王宮騎士團】、【咲戀育幼院】和【墨丘利財團】。","1","1"
"2","5","0","1521002","在巡遊中一起冒險的夥伴名字為「小三角飯糰」。","1","1"
"2","5","0","1521003","擁有「獨眼惡魔（One Eye Devil）」別名的是「杏奈」。","1","1"
"2","5","0","1521004","在巡遊中蒐集到的寶物，有「平凡」、「貴重」、「頂級」三個等級的稀有度。","1","1"
"2","5","0","1521005","公會小屋家具當中，有可以儲存「盧幣」的「可可蘿的錢包」。","1","1"
"3","5","0","1530001","頭髮細分成好幾束，編成麻花辮垂下的髮型稱為「Dreadlocks」。","1","2"
"3","5","0","1530002","圍棋下棋時，由「黑棋」先下。","1","2"
"3","5","0","1530003","毛毛蟲的肌肉有4000條。","1","2"
"3","5","0","1530004","長笛屬於「銅管樂器」。","1","2"
"3","5","0","1530006","日本的撲克牌遊戲「大富豪」在非革命狀態下，最強的牌除了鬼牌外，就是「K」。","1","2"
"3","5","0","1530007","製作模型時，為了做出逼真感而故意把模型弄髒的加工方式稱為「舊化」。","1","2"
"3","5","0","1530008","一般而言，海水鹽分濃度約為「6%」。","1","2"
"3","5","0","1530009","在音樂領域，R＆B。R是指Rhythm，B則是「Bass」的縮寫。","1","2"
"3","5","0","1530010","聖水自動販賣機於一千多年前被發明出來。","1","2"
"3","5","0","1530011","蕎麥冷麵是用「一盤、兩盤」來計算。","1","2"
"3","5","0","1530012","所謂的「Glacier」是指「巧克力」專業師傅。","1","2"
"3","5","0","1530013","表示寶石重量單位的「１克拉」為「0.1公克」。","1","2"
"3","5","0","1530014","筷子的使用禁忌，用筷子將食物夾起後又放回去的行為稱為「舔筷子」。","1","2"
"3","5","0","1530018","車子的引擎有異常時，出現金屬敲打聲的現象稱為「Kicking」。","1","2"
"3","5","0","1530019","甜點中添加少許鹽巴可以增強味蕾對甜味的感受。","1","2"
"3","5","0","1530020","占卜師所使用的細棒稱為「筮竹」。","1","2"
"3","5","0","1530021","假指甲之一的光療指甲，是利用「紫外線」來固定樹脂。","1","2"
"3","5","0","1530022","在時裝秀中讓模特兒行走，朝向觀眾席延伸出去的「伸展台」。俗稱為「Dog Walk」。","1","2"
"3","5","0","1530024","被譽為鑽石最理想切割的58面切割稱為「圓形明亮式切割」。","1","2"
"3","5","0","1530025","鞋子與腳趾甲之間的空間，一般稱為「移動空間」。","1","2"
"3","5","0","1530026","新疆烤肉、左宗棠雞都是台灣人發明的。","1","2"
"3","5","0","1530028","用來噴灑香水的噴霧瓶，英文為「Atomizer」。","1","2"
"3","5","0","1530029","大小為0.2克拉以下的小顆鑽石稱為「碎鑽」。","1","2"
"3","5","0","1530030","粗呢大衣用來代替鈕扣的扣具稱為「Tackle」。","1","2"
"3","5","0","1530031","衣領前端用鈕扣固定住的衣服稱為「Button Down」。","1","2"
"3","5","0","1530032","水果若出現腐壞，將腐壞處去除後仍可以食用。","1","2"
"3","5","0","1530034","粉底的顏色種類「Ocre」是法文，意思是「土黃色」。","1","2"
"3","5","0","1530035","在茶道中，附屬於茶室的庭園稱為「露地」。","1","2"
"3","5","0","1530036","「Emery Board」是用來修整「指甲」的工具。","1","2"
"3","5","0","1530037","鉛筆一打有12支。一蘿則有「120支」。","1","2"
"3","5","0","1530038","撲克牌遊戲「抽鬼牌」最早不是使用鬼牌，而是抽掉一張「K」來遊玩。","1","2"
"3","5","0","1530040","彈撥三味線琴弦的道具稱為「爪」。","1","2"
"3","5","0","1530041","貓尿在紅外線照射下會發光。","1","2"
"3","5","0","1530042","音準不太受溫度影響，用於交響樂團合奏的木管樂器是「長笛」。","1","2"
"3","5","0","1530043","位於陶器底部的突出部位，稱為「圈足」。","1","2"
"3","5","0","1530045","打火機比火柴更早被發明。","1","2"
"3","5","0","1530047","戲劇等，以等同於正式演出的條件所進行的最後排練，稱為「彩排」。","1","2"
"3","5","0","1530049","使用「穴熊」這種戰法的遊戲是「圍棋」。","1","2"
"3","5","0","1530050","在高海拔的山上，堆積一整年的雪稱為「萬年雪」。","1","2"
"3","5","0","1530051","「匿蹤戰機」指的是「難以被雷達偵測到的飛機」。","1","2"
"3","5","0","1530052","縫紉時，讓表面的縫線較不明顯的縫法是「平針縫」。","1","2"
"3","5","0","1530054","縫紉時，用來直接在布料上做記號的筆是「粉土筆」。","1","2"
"3","5","0","1530058","蝴蝶的味覺器官長在腳上。","1","2"
"3","5","0","1530059","日本麻將役滿時收集到東、南、西、北各3張，稱為「國士無雙」。","1","2"
"3","5","0","1530060","台灣中小學常使用的鐘聲裡的其中一種，源自於英國用於每一刻(15分鐘)報時的「西敏鐘聲」。","1","2"
"3","5","0","1531001","莉瑪的淑女五項其中之一為「夢想與希望是開啟淑女大門的第一步」。","1","1"
"3","5","0","1531002","宮子除了布丁以外，沒有吃過其他的東西。","1","1"
"3","5","0","1531003","在探險的回憶事件「船頭醉醺醺，船行下瀑布」中，和優花梨搭同一艘船的是「珠希」。","1","1"
"3","5","0","1531004","在「狂奔！ 蘭德索爾的公會競速賽」中退出公會競速賽的隊伍為【墨丘利財團】和【小小甜心】。","1","1"
"3","5","0","1531005","在「鋼鐵聖女與神聖學院的問題兒童」所舉辦的騎馬打仗中獲得MVP的是「克蘿依」。","1","1"
"1","6","0","1610001","足球運動中，為了接下球而讓球停下的動作稱為「Trap」。","1","2"
"1","6","0","1610002","釣魚用語中，釣那些未曾被人釣過的養殖魚的詞是「釣生口」。","1","2"
"1","6","0","1610003","田徑比賽「障礙賽」中，要跳過的是「槓鈴」。","1","2"
"1","6","0","1610004","棒球比賽中，完全比賽是指單場裡出現一壘安打、二壘安打、三壘安打和全壘打。","1","2"
"1","6","0","1610005","棒球中，球在打者前方急速落下的球種稱為「指叉球」。","1","2"
"1","6","0","1610006","拳擊訓練中擊打的，裡頭裝滿沙子的大袋子稱為「沙包」。","1","2"
"1","6","0","1610007","美式足球是在美國流行的一種由英式橄欖球衍生而來的運動。","1","2"
"1","6","0","1610009","籃球比賽中，在籃框正下方投籃得分會得到「3分」。","1","2"
"1","6","0","1610010","棒球比賽中，投手有極少的機會在單局中造成三次以上的三振。","1","2"
"1","6","0","1610013","桌球的英文為「Table Tennis」。","1","2"
"1","6","0","1610014","保齡球中使用的球瓶通常有「20支」。","1","2"
"1","6","0","1610015","網球中，２人一隊進行的比賽稱為「雙打」。","1","2"
"1","6","0","1610018","柔道中，被判定為「一勝」時便獲勝。","1","2"
"1","6","0","1610021","「羽毛球」的球頭材質為軟木。","1","2"
"1","6","0","1610022","丟出毛巾就代表放棄比賽的運動是「摔角」。","1","2"
"1","6","0","1610023","棒球中打出滿壘全壘打時，得到的分數是「３分」。","1","2"
"1","6","0","1610024","棒球投手丟出的球擊中打者的狀況稱為「死球」。","1","2"
"1","6","0","1610025","橄欖球中，摟住持球對手將之撞倒的行動稱為「擒抱」。","1","2"
"1","6","0","1610026","相撲比賽中，關取在比賽前灑在土俵上的是「麵粉」。","1","2"
"1","6","0","1610027","足球比賽中，裁判想警告違反體育精神行為時所出示的是「黃牌」。","1","2"
"1","6","0","1610028","滑雪的人稱為「Skier」，滑冰的人則稱為「Skatist」。","1","2"
"1","6","0","1610029","運動時所穿著，底部有釘子的鞋子稱為「鉚釘鞋」。","1","2"
"1","6","0","1610031","游泳和田徑等比賽中，與最高紀錄並列的紀錄稱為「平紀錄」。","1","2"
"1","6","0","1610032","運動比賽裁判使用的「Whistle」指的是「笛子」。","1","2"
"1","6","0","1610033","足球中，被稱為「守護神」的站位指的是「前鋒」。","1","2"
"1","6","0","1610035","相撲比賽中，當發生如橫綱落敗的情況時，常被丟入土俵的是「坐墊」。","1","2"
"1","6","0","1610036","棒球比賽中，跑壘者在投手投球時跑向下一個壘包，稱為搶壘。","1","2"
"1","6","0","1610037","業餘球隊之間進行的棒球比賽稱為「泥棒球」。","1","2"
"1","6","0","1610039","相撲部屋中，負責指導力士們的是「親方」。","1","2"
"1","6","0","1610040","棒球比賽中，在比賽開始前由球員以外的人物負責投球的儀式稱為「始球式」。","1","2"
"1","6","0","1610041","棒球比賽中，跑壘順序是可以往三壘方向先跑。","1","2"
"1","6","0","1610042","因足球運動通常在草地上進行，足球鞋的鞋底會設計防滑鞋釘來避免滑倒。","1","2"
"1","6","0","1610044","排球比賽中，A隊發球，球碰觸到球網後，掉至B隊場內地上，則B隊得一分。","1","2"
"1","6","0","1610046","棒球中的「雙殺」指的是投手投出兩次「好球」。","1","2"
"1","6","0","1610047","體育的晉級賽中，有權不比第一輪比賽的稱為「種子」。","1","2"
"1","6","0","1610048","拳擊用語中的「KO」為「Knock Out」的簡稱。","1","2"
"1","6","0","1610049","Arm Wrestling指的是「拇指相撲」。","1","2"
"1","6","0","1610050","國際性運動組織「國際學校體育總會」的英文縮寫為「ISS」。","1","2"
"1","6","0","1610051","足球的「Scoreless Draw」指的是兩隊得分合計為「０分」。","1","2"
"1","6","0","1610053","在職業拳擊賽中倒下時，若沒有在「倒數10秒」以內站起來就會輸。","1","2"
"1","6","0","1610054","柔道的國際大賽中，選手穿著的柔道服有「白色」及「紅色」。","1","2"
"1","6","0","1610056","足球比賽中，唯一可以用手拿球的是「中場」。","1","2"
"1","6","0","1610058","於劍道中使用，穿戴在手上的防具稱為「小手」。","1","2"
"1","6","0","1610059","高爾夫球中，擊球的道具稱為「球桿」。","1","2"
"1","6","0","1610060","足球比賽中，被出示「紅牌」的選手要立刻退場。","1","2"
"1","6","0","1611001","隊伍中角色的站位分為「前衛」、「中衛」、「後衛」３種。","1","1"
"1","6","0","1611002","產生暴擊傷害時，傷害量會變為「３倍」。","1","1"
"1","6","0","1611003","在公主競技場中，要等到第３隊對戰結束後才能分出勝負。","1","1"
"1","6","0","1611004","活動「破曉之星的夏日遊戲　於夏海閃耀的三份心意」中的沙灘排球，是由破曉小隊獲勝。","1","1"
"1","6","0","1611005","透過裝備上專用裝備１，可以讓該角色的「必殺技」效果產生變化。","1","1"
"2","6","0","1620001","棒球中，擔任裁判的人，英文稱為「Umpire」。","1","2"
"2","6","0","1620002","拳擊中，假想對手來獨自進行的訓練稱為「Shadow Punching」。","1","2"
"2","6","0","1620003","登山時，套在鞋底的金屬鉤爪稱為「冰爪」。","1","2"
"2","6","0","1620004","格鬥技的「背摔」是屬於「投技」。","1","2"
"2","6","0","1620005","棒球中，代表三振的英文字母為「S」。","1","2"
"2","6","0","1620006","棒球的最後一局為第９局，而壘球的最後一局是「第７局」。","1","2"
"2","6","0","1620008","在撞球運動中，一般而言母球的基本撞點有９個位置。","1","2"
"2","6","0","1620009","通常情況下，劍道的裁判有「２人」。","1","2"
"2","6","0","1620010","花式撞球中，用來排列球的框具稱為「三角框」。","1","2"
"2","6","0","1620011","在網球中得到３分時，比分是「45」。","1","2"
"2","6","0","1620012","棒球中，投手為了防止跑者盜壘而對壘包投球稱為「牽制」。","1","2"
"2","6","0","1620013","棒球中，「盜壘」的英文是「Squeeze」。","1","2"
"2","6","0","1620014","田徑跳高比賽中若成績相等，則以試跳次數之多寡判定。","1","2"
"2","6","0","1620015","籃球的站位中，「PG」是「Point Guard」的縮寫。","1","2"
"2","6","0","1620017","保齡球中的「Turkey」指的是連續投出「３次」全倒。","1","2"
"2","6","0","1620018","飛鏢比賽中，一輪要丟的飛鏢是「２支」。","1","2"
"2","6","0","1620019","網球中的泥地球場的建造材料是「草皮」。","1","2"
"2","6","0","1620020","要穿戴劍道防具時，通常最後穿上的是「胴」。","1","2"
"2","6","0","1620022","進行反覆橫跳時，在地上畫的線為「２條」。","1","2"
"2","6","0","1620023","相撲的排名中，橫綱的下一個是「大關」。","1","2"
"2","6","0","1620025","網球中，「正拍」的相反打法是「反拍」。","1","2"
"2","6","0","1620026","足球球門的橫桿稱為橫木，直桿稱為「門柱」。","1","2"
"2","6","0","1620028","保齡球的重量單位是「磅」。","1","2"
