7fe392c3ec51551f93a3efdf6ded9e26f927123e45a6876c5f14403bf7a4325c,b08787f67523abdbfd0a7b21d609a3e48eeced614a88550840584c1b408d4869,4353bf4e65fdded804d59ff6ff1349ab5b297216f9e7125665282c2d723260f5,685d97e3a2f1e9b8a37b279d6259923e791b7a16e1dae6eb724d8d61a5b21c6e,e2215b8daf5af326361c90b46dc3289204c06dfc8e150b2ed810be4ec3a604be,36ecad8a95168c56b480537049e9b2134aea18d9c4308381bc7e1af0582351c7,6c01c1768eb8545fd60cf08174471997e9c3d1d897fc15a79ba34f0469391317,872bab05390244cb28dd8e05fd9d7fa1d12bd547f542bb61fbaf48edca97951e,87b9c108987a9826bdbae521717de758746d847726b81ea84f8e991b7d26d152,399013d25749ca1534fbf0266d984d14ce7a41046205f91681a4615d8f46de45,3c4130f59c208a315ec5d769a2fa061548fff86255b41f32633fa336dd838c0c,ae0e588cfc0a144f69036bb7f4d479d4f4894917c7b6ff32dd22af7a0816055c,feb1beb6c3dba348fd0b0c53a18e45eaa5c7a0027e466d41c0dc92b7e88d4f64,48d7f859500042bc0511b4fa3ff28ee60caa95314ca437a0f7e190bff0ebf9ff,03fa10cc5bf5b1802ef0a05dea1e5eea800ac6139a71194e45c1a442aca8d97f,47adcf9616cca0f82a0ab21d8c6d6c9b183316e47b18df23fa1b4f01c5296740,0f63418eac1eb9d33fee6f77ae336adad2140c16cc35199206e456bb8e71d451,f6c42658d24aee42215a1638ebbdc9c55ac8f9897b112a3c5e888eb1bd6850f5,725a4a7550da9274644064eb93f9946441ded2cdb6e4e65f0d05fc761b84d539,f1337d9f5a504b4832283064a505e2e31d1ac35a347544300ffd9c773f47964b,cf70b1b41dffb87941910121a2e31235a868a1aa8e177c8583a9d7803a664334,1cae12ea5a96fdd7b2f21244984d05a742dd1318d2ec1491a46915f64e16a302,0467d8ce75b787fa825e7bcda3e45b83d6a4e1291f9abbbeda6401fa5f857815,f4818c09b0bf8f967a79806220d03136c18cd5c1455e3c84e36eeb86ddfa2f06,379d4420d692d28db3c007777a0de7c4d71f155cff5c2b87048e4bffc31f7486,e379d42294062f9c29d78400703db89c7aa2e40b7209720bd4735877b0dd6be1,91b20574e1dc392fda0ad359106f1a0b30c68e941273eb77b4d7eed07b2d96ff,ff48ad67fd2abab96363cab5367f7e0140dccdfbb12b1b01c6424558027eba19,9be5f519687613d7ff1badc43fe3fc59622d478dfbece751ffac593c44463fae,51dcf157ece823ea82b589403f97a182a9dba9a1b1d395cb2a316e562c250bd7,ac691e0f21d192f560234aa3f8b08ea17d8fd0a6d96b711e316a335fda77e6b1,894625f46b08082df0ce75729a9dbf8967b4ee342cdeed0d63f04863580e3bd3,2a7a828afd3af4698959009e1b776060b9db5c67a09f278cb18ff05e2fdd325f,f4883609d557d1cea09bab0c66fbabd180e02b1654bfc7fad58a8052a9ce3d8f,08d9db203cc8b16ec9722d2c8fa8d2d5a18773f2fe1719d8da4f30484ef17a70,ae5caca4adf23e24bd02000db3c23b06936e40822f5dcbe88bed017d92012580,a7f21be03133ad29115f242e43aeb5c5735ac3d8992a02444457cdf1d825d5db,9e741720c88c1fb1ae81b347f127ff0cbe34cf08f28777c8c906db246a162097,16bb1d6fcf82e24634fb68310160a92444a6a92d45049d6070cbe7a4a210852c,0f7d648a2d2743463bd2db9c44eed1d2003b26fb17bdba60f4e51e8583803f4b,dbac046358b6e60c91107550cdc06f7df48635c8afc34560c4dccca0ebc4c6ab,55998257453f64b275e742aeaf076337633779297ec62511a8fe0ff8b6e8fcf1,d40b6fb12645c37a644b60faa20dd2e86c7b45b8820caca6f3596763a91ccfcc,835a410cb3f4f975312a7ee7b595cf1225ebe6fb422241de30d56ac00221e624
"bgm_M41","650010101","0","135","100320","0","9","0","650010102","0","101461","1","bgm_M41","0","0","10","bgm_M41","1","9","20010101","0","0","bgm_M41","bgm_M41","650010122","0","236","101461","650010103","185","650010110","9","0","0","101462","0","往神殿的參道 1-10","0","20010","0","20010110","bgm_M41","101463","90"
"bgm_M41","650010111","0","150","100320","0","10","0","650010112","0","101461","1","bgm_M41","0","0","11","bgm_M41","1","10","20010101","0","0","bgm_M41","bgm_M41","650010124","0","300","101461","650010113","339","650010111","10","0","0","101462","0","往神殿的參道 1-11","0","20010","0","20010111","bgm_M41","101463","90"
"bgm_M41","650010121","0","150","100320","0","10","0","650010122","0","101461","1","bgm_M41","0","0","12","bgm_M41","1","10","20010101","0","0","bgm_M41","bgm_M41","650010125","0","54","101461","650010123","431","650010112","10","0","0","101462","0","往神殿的參道 1-12","0","20010","0","20010112","bgm_M41","101463","90"
"bgm_M41","650010131","0","150","100320","0","10","0","650010132","0","101461","1","bgm_M41","0","0","13","bgm_M41","1","10","20010101","0","0","bgm_M41","bgm_M41","650010126","0","-212","101461","650010133","500","650010113","10","0","0","101462","0","往神殿的參道 1-13","0","20010","0","20010113","bgm_M41","101463","90"
"bgm_M41","650010141","0","150","100320","0","10","0","650010142","0","101461","1","bgm_M41","0","0","14","bgm_M41","1","10","20010101","0","0","bgm_M41","bgm_M41","650010127","0","-21","101461","650010143","639","650010114","10","0","0","101462","0","往神殿的參道 1-14","0","20010","0","20010114","bgm_M41","101463","90"
"bgm_M41","650010151","0","150","100320","0","10","0","650010152","0","101461","1","bgm_M41","0","0","15","bgm_M41","1","10","20010101","0","0","bgm_M41","bgm_M41","650010123","0","222","101461","650010153","711","650010115","10","0","0","101462","0","往神殿的參道 1-15","0","20010","0","20010115","bgm_M41","101463","90"
"bgm_M41","650010161","0","240","100320","0","16","0","650010162","0","101481","1","bgm_M41","31089","0","16","bgm_M41","2","10","20010201","0","1","bgm_M41","bgm_M41","650010121","0","-450","101481","650010163","-84","650010116","16","2","54","101482","0","往神殿的參道 1-1","5","20010","0","20010201","bgm_M41","101483","90"
"bgm_M41","650010171","0","240","100320","0","16","0","650010172","0","101481","1","bgm_M41","31002","0","17","bgm_M41","2","10","20010201","0","1","bgm_M41","bgm_M41","650010121","0","-189","101481","650010173","-174","650010117","16","2","54","101482","0","往神殿的參道 1-2","5","20010","0","20010202","bgm_M41","101483","90"
"bgm_M41","650010181","0","270","100320","0","18","0","650010182","0","101481","1","bgm_M41","31089","0","18","bgm_M41","2","10","20010201","0","1","bgm_M41","bgm_M41","650010121","0","19","101481","650010183","-67","650010118","18","2","54","101482","0","往神殿的參道 1-3","5","20010","0","20010203","bgm_M41","101483","90"
"bgm_M41","650010191","0","270","100320","0","18","0","650010192","0","101481","1","bgm_M41","31002","0","19","bgm_M41","2","10","20010201","0","1","bgm_M41","bgm_M41","650010121","0","203","101481","650010193","-115","650010119","18","2","54","101482","0","往神殿的參道 1-4","5","20010","0","20010204","bgm_M41","101483","90"
"bgm_M41","650010201","0","300","100320","0","20","0","650010202","0","101481","1","bgm_M41","31089","0","20","bgm_M41","2","10","20010201","0","1","bgm_M41","bgm_M41","650010121","0","444","101481","650010203","9","650010120","20","2","54","101482","0","往神殿的參道 1-5","5","20010","0","20010205","bgm_M41","101483","90"
"bgm_M41","650011011","0","120","100190","0","8","0","650011012","0","101241","1","bgm_M41","0","0","1","bgm_M41","1","8","20011101","0","0","bgm_M41","bgm_M41","650011124","0","-555","101241","650011013","80","650011101","8","0","0","101242","0","王城蘭德索爾 1-1","0","20011","0","20011101","bgm_M41","101243","90"
"bgm_M41","650011021","0","120","100200","0","8","0","650011022","0","101241","1","bgm_M41","0","0","2","bgm_M41","1","8","20011101","0","0","bgm_M41","bgm_M41","650011125","0","-366","101241","650011023","-145","650011102","8","0","0","101242","0","王城蘭德索爾 1-2","0","20011","0","20011102","bgm_M41","101243","90"
"bgm_M41","650011031","0","120","100190","0","8","0","650011032","0","101241","1","bgm_M41","0","0","3","bgm_M41","1","8","20011101","0","0","bgm_M41","bgm_M41","650011126","0","-66","101241","650011033","-20","650011103","8","0","0","101242","0","王城蘭德索爾 1-3","0","20011","0","20011103","bgm_M41","101243","90"
"bgm_M41","650011041","0","120","100200","0","8","0","650011042","0","101241","1","bgm_M41","0","0","4","bgm_M41","1","8","20011101","0","0","bgm_M41","bgm_M41","650011127","0","206","101241","650011043","-75","650011104","8","0","0","101242","0","王城蘭德索爾 1-4","0","20011","0","20011104","bgm_M41","101243","90"
"bgm_M41","650011051","0","120","100190","0","8","0","650011052","0","101241","1","bgm_M41","0","0","5","bgm_M41","1","8","20011101","0","0","bgm_M41","bgm_M41","650011123","0","458","101241","650011053","37","650011105","8","0","0","101242","0","王城蘭德索爾 1-5","0","20011","0","20011105","bgm_M41","101243","90"
"bgm_M41","650011061","0","135","100340","0","9","0","650011062","0","101541","1","bgm_M41","0","0","6","bgm_M41","1","9","20011102","0","0","bgm_M41","bgm_M41","650011124","0","-930","101541","650011063","-146","650011106","9","0","0","101542","0","廚房競技場 1-6","0","20011","0","20011106","bgm_M41","101543","90"
"bgm_M41","650011071","0","135","100350","0","9","0","650011072","0","101541","1","bgm_M41","0","0","7","bgm_M41","1","9","20011102","0","0","bgm_M41","bgm_M41","650011125","0","-732","101541","650011073","-3","650011107","9","0","0","101542","0","廚房競技場 1-7","0","20011","0","20011107","bgm_M41","101543","90"
"bgm_M41","650011081","0","135","100360","0","9","0","650011082","0","101541","1","bgm_M41","0","0","8","bgm_M41","1","9","20011102","0","0","bgm_M41","bgm_M41","650011126","0","-573","101541","650011083","-171","650011108","9","0","0","101542","0","廚房競技場 1-8","0","20011","0","20011108","bgm_M41","101543","90"
"bgm_M41","650011091","0","135","100340","0","9","0","650011092","0","101541","1","bgm_M41","0","0","9","bgm_M41","1","9","20011102","0","0","bgm_M41","bgm_M41","650011127","0","-388","101541","650011093","-43","650011109","9","0","0","101542","0","廚房競技場 1-9","0","20011","0","20011109","bgm_M41","101543","90"
"bgm_M41","650011101","0","135","100350","0","9","0","650011102","0","101541","1","bgm_M41","0","0","10","bgm_M41","1","9","20011102","0","0","bgm_M41","bgm_M41","650011122","0","-230","101541","650011103","77","650011110","9","0","0","101542","0","廚房競技場 1-10","0","20011","0","20011110","bgm_M41","101543","90"
"bgm_M41","650011111","0","150","100360","0","10","0","650011112","0","101541","1","bgm_M41","0","0","11","bgm_M41","1","10","20011102","0","0","bgm_M41","bgm_M41","650011124","0","-68","101541","650011113","-48","650011111","10","0","0","101542","0","廚房競技場 1-11","0","20011","0","20011111","bgm_M41","101543","90"
"bgm_M41","650011121","0","150","100340","0","10","0","650011122","0","101541","1","bgm_M41","0","0","12","bgm_M41","1","10","20011102","0","0","bgm_M41","bgm_M41","650011125","0","128","101541","650011123","-82","650011112","10","0","0","101542","0","廚房競技場 1-12","0","20011","0","20011112","bgm_M41","101543","90"
"bgm_M41","650011131","0","150","100350","0","10","0","650011132","0","101541","1","bgm_M41","0","0","13","bgm_M41","1","10","20011102","0","0","bgm_M41","bgm_M41","650011126","0","313","101541","650011133","35","650011113","10","0","0","101542","0","廚房競技場 1-13","0","20011","0","20011113","bgm_M41","101543","90"
"bgm_M41","650011141","0","150","100360","0","10","0","650011142","0","101541","1","bgm_M41","0","0","14","bgm_M41","1","10","20011102","0","0","bgm_M41","bgm_M41","650011127","0","500","101541","650011143","-76","650011114","10","0","0","101542","0","廚房競技場 1-14","0","20011","0","20011114","bgm_M41","101543","90"
"bgm_M41","650011151","0","150","100340","0","10","0","650011152","0","101541","1","bgm_M41","0","0","15","bgm_M41","1","10","20011102","0","0","bgm_M41","bgm_M41","650011123","0","630","101541","650011153","58","650011115","10","0","0","101542","0","廚房競技場 1-15","0","20011","0","20011115","bgm_M41","101543","90"
"bgm_M41","650011161","0","240","100340","0","16","0","650011162","0","101551","1","bgm_M41","31090","0","16","bgm_M41","2","10","20011201","0","1","bgm_M41","bgm_M41","650011121","0","-520","101551","650011163","-130","650011116","16","2","54","101552","0","廚房競技場 1-1","5","20011","0","20011201","bgm_M41","101553","90"
"bgm_M41","650011171","0","240","100350","0","16","0","650011172","0","101551","1","bgm_M41","31011","0","17","bgm_M41","2","10","20011201","0","1","bgm_M41","bgm_M41","650011121","0","-339","101551","650011173","27","650011117","16","2","54","101552","0","廚房競技場 1-2","5","20011","0","20011202","bgm_M41","101553","90"
"bgm_M41","650011181","0","270","100360","0","18","0","650011182","0","101551","1","bgm_M41","31090","0","18","bgm_M41","2","10","20011201","0","1","bgm_M41","bgm_M41","650011121","0","-230","101551","650011183","-180","650011118","18","2","54","101552","0","廚房競技場 1-3","5","20011","0","20011203","bgm_M41","101553","90"
"bgm_M41","650011191","0","270","100340","0","18","0","650011192","0","101551","1","bgm_M41","31011","0","19","bgm_M41","2","10","20011201","0","1","bgm_M41","bgm_M41","650011121","0","65","101551","650011193","-180","650011119","18","2","54","101552","0","廚房競技場 1-4","5","20011","0","20011204","bgm_M41","101553","90"
"bgm_M41","650011201","0","300","100350","0","20","0","650011202","0","101551","1","bgm_M41","31090","0","20","bgm_M41","2","10","20011201","0","1","bgm_M41","bgm_M41","650011121","0","240","101551","650011203","50","650011120","20","2","54","101552","0","廚房競技場 1-5","5","20011","0","20011205","bgm_M41","101553","90"
"bgm_M41","650012011","0","120","100200","0","8","0","650012012","0","101581","1","bgm_M41","0","0","1","bgm_M41","1","8","20012101","0","0","bgm_M41","bgm_M41","650012124","0","-990","101581","650012013","-155","650012101","8","0","0","101582","0","王城蘭德索爾 1-1","0","20012","0","20012101","bgm_M41","101583","90"
"bgm_M41","650012021","0","120","100190","0","8","0","650012022","0","101581","1","bgm_M41","0","0","2","bgm_M41","1","8","20012101","0","0","bgm_M41","bgm_M41","650012125","0","-900","101581","650012023","10","650012102","8","0","0","101582","0","王城蘭德索爾 1-2","0","20012","0","20012102","bgm_M41","101583","90"
"bgm_M41","650012031","0","120","100190","0","8","0","650012032","0","101581","1","bgm_M41","0","0","3","bgm_M41","1","8","20012101","0","0","bgm_M41","bgm_M41","650012126","0","-767","101581","650012033","-65","650012103","8","0","0","101582","0","王城蘭德索爾 1-3","0","20012","0","20012103","bgm_M41","101583","90"
"bgm_M41","650012041","0","120","100190","0","8","0","650012042","0","101581","1","bgm_M41","0","0","4","bgm_M41","1","8","20012101","0","0","bgm_M41","bgm_M41","650012127","0","-600","101581","650012043","-128","650012104","8","0","0","101582","0","王城蘭德索爾 1-4","0","20012","0","20012104","bgm_M41","101583","90"
"bgm_M41","650012051","0","120","100190","0","8","0","650012052","0","101581","1","bgm_M41","0","0","5","bgm_M41","1","8","20012101","0","0","bgm_M41","bgm_M41","650012123","0","-519","101581","650012053","60","650012105","8","0","0","101582","0","王城蘭德索爾 1-5","0","20012","0","20012105","bgm_M41","101583","90"
"bgm_M41","650012061","0","135","100200","0","9","0","650012062","0","101581","1","bgm_M41","0","0","6","bgm_M41","1","9","20012101","0","0","bgm_M41","bgm_M41","650012124","0","-419","101581","650012063","-25","650012106","9","0","0","101582","0","王城蘭德索爾 1-6","0","20012","0","20012106","bgm_M41","101583","90"
"bgm_M41","650012071","0","135","100200","0","9","0","650012072","0","101581","1","bgm_M41","0","0","7","bgm_M41","1","9","20012101","0","0","bgm_M41","bgm_M41","650012125","0","-314","101581","650012073","-167","650012107","9","0","0","101582","0","王城蘭德索爾 1-7","0","20012","0","20012107","bgm_M41","101583","90"
"bgm_M41","650012081","0","135","100200","0","9","0","650012082","0","101581","1","bgm_M41","0","0","8","bgm_M41","1","9","20012101","0","0","bgm_M41","bgm_M41","650012126","0","-158","101581","650012083","-34","650012108","9","0","0","101582","0","王城蘭德索爾 1-8","0","20012","0","20012108","bgm_M41","101583","90"
"bgm_M41","650012091","0","135","100190","0","9","0","650012092","0","101581","1","bgm_M41","0","0","9","bgm_M41","1","9","20012101","0","0","bgm_M41","bgm_M41","650012127","0","-40","101581","650012093","101","650012109","9","0","0","101582","0","王城蘭德索爾 1-9","0","20012","0","20012109","bgm_M41","101583","90"
"bgm_M41","650012101","0","135","100190","0","9","0","650012102","0","101581","1","bgm_M41","0","0","10","bgm_M41","1","9","20012101","0","0","bgm_M41","bgm_M41","650012122","0","148","101581","650012103","32","650012110","9","0","0","101582","0","王城蘭德索爾 1-10","0","20012","0","20012110","bgm_M41","101583","90"
"bgm_M41","650012111","0","150","100190","0","10","0","650012112","0","101581","1","bgm_M41","0","0","11","bgm_M41","1","10","20012101","0","0","bgm_M41","bgm_M41","650012124","0","250","101581","650012113","-147","650012111","10","0","0","101582","0","王城蘭德索爾 1-11","0","20012","0","20012111","bgm_M41","101583","90"
"bgm_M41","650012121","0","150","100200","0","10","0","650012122","0","101581","1","bgm_M41","0","0","12","bgm_M41","1","10","20012101","0","0","bgm_M41","bgm_M41","650012125","0","340","101581","650012123","-10","650012112","10","0","0","101582","0","王城蘭德索爾 1-12","0","20012","0","20012112","bgm_M41","101583","90"
"bgm_M41","650012131","0","150","100200","0","10","0","650012132","0","101581","1","bgm_M41","0","0","13","bgm_M41","1","10","20012101","0","0","bgm_M41","bgm_M41","650012126","0","490","101581","650012133","103","650012113","10","0","0","101582","0","王城蘭德索爾 1-13","0","20012","0","20012113","bgm_M41","101583","90"
"bgm_M41","650012141","0","150","100190","0","10","0","650012142","0","101581","1","bgm_M41","0","0","14","bgm_M41","1","10","20012101","0","0","bgm_M41","bgm_M41","650012127","0","550","101581","650012143","-70","650012114","10","0","0","101582","0","王城蘭德索爾 1-14","0","20012","0","20012114","bgm_M41","101583","90"
"bgm_M41","650012151","0","150","100190","0","10","0","650012152","0","101581","1","bgm_M41","0","0","15","bgm_M41","1","10","20012101","0","0","bgm_M41","bgm_M41","650012123","0","752","101581","650012153","-90","650012115","10","0","0","101582","0","王城蘭德索爾 1-15","0","20012","0","20012115","bgm_M41","101583","90"
"bgm_M41","650012161","0","240","100190","0","16","0","650012162","0","101591","1","bgm_M41","31043","0","16","bgm_M41","2","10","20012201","0","1","bgm_M41","bgm_M41","650012121","0","-500","101591","650012163","-50","650012116","16","2","54","101592","0","王城蘭德索爾 1-1","5","20012","0","20012201","bgm_M41","101593","90"
"bgm_M41","650012171","0","240","100190","0","16","0","650012172","0","101591","1","bgm_M41","31008","0","17","bgm_M41","2","10","20012201","0","1","bgm_M41","bgm_M41","650012121","0","-340","101591","650012173","-140","650012117","16","2","54","101592","0","王城蘭德索爾 1-2","5","20012","0","20012202","bgm_M41","101593","90"
"bgm_M41","650012181","0","270","100200","0","18","0","650012182","0","101591","1","bgm_M41","31043","0","18","bgm_M41","2","10","20012201","0","1","bgm_M41","bgm_M41","650012121","0","-180","101591","650012183","50","650012118","18","2","54","101592","0","王城蘭德索爾 1-3","5","20012","0","20012203","bgm_M41","101593","90"
"bgm_M41","650012191","0","270","100200","0","18","0","650012192","0","101591","1","bgm_M41","31008","0","19","bgm_M41","2","10","20012201","0","1","bgm_M41","bgm_M41","650012121","0","120","101591","650012193","80","650012119","18","2","54","101592","0","王城蘭德索爾 1-4","5","20012","0","20012204","bgm_M41","101593","90"
"bgm_M41","650012201","0","300","100190","0","20","0","650012202","0","101591","1","bgm_M41","31043","0","20","bgm_M41","2","10","20012201","0","1","bgm_M41","bgm_M41","650012121","0","220","101591","650012203","-90","650012120","20","2","54","101592","0","王城蘭德索爾 1-5","5","20012","0","20012205","bgm_M41","101593","90"
"bgm_M41","650013011","0","120","100050","0","8","0","650013012","0","100065","1","bgm_M41","0","0","1","bgm_M41","1","8","20013101","0","0","bgm_M41","bgm_M41","650013124","0","-985","100065","650013013","-184","650013101","8","0","0","100066","0","加托羅斯山 1-1","0","20013","0","20013101","bgm_M41","100067","90"
"bgm_M41","650013021","0","120","100020","0","8","0","650013022","0","100021","1","bgm_M41","0","0","2","bgm_M41","1","8","20013101","0","0","bgm_M41","bgm_M41","650013125","0","-800","100021","650013023","-29","650013102","8","0","0","100022","0","加托羅斯山 1-2","0","20013","0","20013102","bgm_M41","100023","90"
"bgm_M41","650013031","0","120","100050","0","8","0","650013032","0","100065","1","bgm_M41","0","0","3","bgm_M41","1","8","20013101","0","0","bgm_M41","bgm_M41","650013126","0","-573","100065","650013033","-171","650013103","8","0","0","100066","0","加托羅斯山 1-3","0","20013","0","20013103","bgm_M41","100067","90"
"bgm_M41","650013041","0","120","100050","0","8","0","650013042","0","100065","1","bgm_M41","0","0","4","bgm_M41","1","8","20013101","0","0","bgm_M41","bgm_M41","650013127","0","-337","100065","650013043","-63","650013104","8","0","0","100066","0","加托羅斯山 1-4","0","20013","0","20013104","bgm_M41","100067","90"
"bgm_M41","650013051","0","120","100010","0","8","0","650013052","0","100091","1","bgm_M41","0","0","5","bgm_M41","1","8","20013101","0","0","bgm_M41","bgm_M41","650013123","0","-155","100091","650013053","93","650013105","8","0","0","100092","0","加托羅斯山 1-5","0","20013","0","20013105","bgm_M41","100093","90"
"bgm_M41","650013061","0","135","100040","0","9","0","650013062","0","100091","1","bgm_M41","0","0","6","bgm_M41","1","9","20013101","0","0","bgm_M41","bgm_M41","650013124","0","-68","100091","650013063","-81","650013106","9","0","0","100092","0","加托羅斯山 1-6","0","20013","0","20013106","bgm_M41","100093","90"
"bgm_M41","650013071","0","135","100050","0","9","0","650013072","0","100091","1","bgm_M41","0","0","7","bgm_M41","1","9","20013101","0","0","bgm_M41","bgm_M41","650013125","0","128","100091","650013073","-82","650013107","9","0","0","100092","0","加托羅斯山 1-7","0","20013","0","20013107","bgm_M41","100093","90"
"bgm_M41","650013081","0","135","100040","0","9","0","650013082","0","100091","1","bgm_M41","0","0","8","bgm_M41","1","9","20013101","0","0","bgm_M41","bgm_M41","650013126","0","313","100091","650013083","35","650013108","9","0","0","100092","0","加托羅斯山 1-8","0","20013","0","20013108","bgm_M41","100093","90"
"bgm_M41","650013091","0","135","100010","0","9","0","650013092","0","100091","1","bgm_M41","0","0","9","bgm_M41","1","9","20013101","0","0","bgm_M41","bgm_M41","650013127","0","473","100091","650013093","-92","650013109","9","0","0","100092","0","加托羅斯山 1-9","0","20013","0","20013109","bgm_M41","100093","90"
"bgm_M41","650013101","0","135","100030","0","9","0","650013102","0","100091","1","bgm_M41","0","0","10","bgm_M41","1","9","20013101","0","0","bgm_M41","bgm_M41","650013122","0","657","100091","650013103","0","650013110","9","0","0","100092","0","加托羅斯山 1-10","0","20013","0","20013110","bgm_M41","100093","90"
"bgm_M41","650013111","0","150","100030","0","10","0","650013112","5013303","100091","1","bgm_M41","0","0","11","bgm_M41","1","10","20013101","0","0","bgm_M41","bgm_M41","650013124","0","837","100091","650013113","106","650013111","10","0","0","100092","0","加托羅斯山 1-11","0","20013","0","20013111","bgm_M41","100093","90"
"bgm_M41","650013121","0","150","100370","0","10","0","650013122","0","101651","1","bgm_M41","0","0","12","bgm_M41","1","10","20013102","0","0","bgm_M41","bgm_M41","650013125","0","-500","101651","650013123","-165","650013112","10","0","0","101652","0","光之裂縫 1-12","0","20013","0","20013112","bgm_M41","101653","90"
"bgm_M41","650013131","0","150","100380","0","10","0","650013132","0","101651","1","bgm_M41","0","0","13","bgm_M41","1","10","20013102","0","0","bgm_M41","bgm_M41","650013126","0","-351","101651","650013133","-48","650013113","10","0","0","101652","0","光之裂縫 1-13","0","20013","0","20013113","bgm_M41","101653","90"
"bgm_M41","650013141","0","150","100370","0","10","0","650013142","0","101651","1","bgm_M41","0","0","14","bgm_M41","1","10","20013102","0","0","bgm_M41","bgm_M41","650013127","0","-149","101651","650013143","-181","650013114","10","0","0","101652","0","光之裂縫 1-14","0","20013","0","20013114","bgm_M41","101653","90"
"bgm_M41","650013151","0","150","100380","0","10","0","650013152","0","101651","1","bgm_M41","0","0","15","bgm_M41","1","10","20013102","0","0","bgm_M41","bgm_M41","650013123","0","65","101651","650013153","-120","650013115","10","0","0","101652","0","光之裂縫 1-15","0","20013","0","20013115","bgm_M41","101653","90"
"bgm_M41","650013161","0","240","100390","0","16","0","650013162","0","101661","1","bgm_M41","31093","0","16","bgm_M41","2","10","20013201","0","1","bgm_M41","bgm_M41","650013121","0","-540","101661","650013163","-192","650013116","16","2","54","101662","0","光之裂縫 1-1","5","20013","0","20013201","bgm_M41","101663","90"
"bgm_M41","650013171","0","240","100400","0","16","0","650013172","0","101661","1","bgm_M41","31018","0","17","bgm_M41","2","10","20013201","0","1","bgm_M41","bgm_M41","650013121","0","-311","101661","650013173","-170","650013117","16","2","54","101662","0","光之裂縫 1-2","5","20013","0","20013202","bgm_M41","101663","90"
"bgm_M41","650013181","0","270","100390","0","18","0","650013182","0","101661","1","bgm_M41","31093","0","18","bgm_M41","2","10","20013201","0","1","bgm_M41","bgm_M41","650013121","0","-96","101661","650013183","-61","650013118","18","2","54","101662","0","光之裂縫 1-3","5","20013","0","20013203","bgm_M41","101663","90"
"bgm_M41","650013191","0","270","100400","0","18","0","650013192","0","101661","1","bgm_M41","31018","0","19","bgm_M41","2","10","20013201","0","1","bgm_M41","bgm_M41","650013121","0","68","101661","650013193","-170","650013119","18","2","54","101662","0","光之裂縫 1-4","5","20013","0","20013204","bgm_M41","101663","90"
"bgm_M41","650013201","0","300","100390","0","20","0","650013202","0","101661","1","bgm_M41","31093","0","20","bgm_M41","2","10","20013201","0","1","bgm_M41","bgm_M41","650013121","0","358","101661","650013203","-97","650013120","20","2","54","101662","0","光之裂縫 1-5","5","20013","0","20013205","bgm_M41","101663","90"
"bgm_M41","650014011","0","120","100420","0","8","0","650014012","0","101701","1","bgm_M41","0","0","1","bgm_M41","1","8","20014101","0","0","bgm_M41","bgm_M41","650014124","0","-1000","101701","650014013","-40","650014101","8","0","0","101702","0","大江戶町 1-1","0","20014","0","20014101","bgm_M41","101703","90"
"bgm_M41","650014021","0","120","100420","0","8","0","650014022","0","101701","1","bgm_M41","0","0","2","bgm_M41","1","8","20014101","0","0","bgm_M41","bgm_M41","650014125","0","-868","101701","650014023","-131","650014102","8","0","0","101702","0","大江戶町 1-2","0","20014","0","20014102","bgm_M41","101703","90"
"bgm_M41","650014031","0","120","100420","0","8","0","650014032","0","101701","1","bgm_M41","0","0","3","bgm_M41","1","8","20014101","0","0","bgm_M41","bgm_M41","650014126","0","-705","101701","650014033","-75","650014103","8","0","0","101702","0","大江戶町 1-3","0","20014","0","20014103","bgm_M41","101703","90"
"bgm_M41","650014041","0","120","100420","0","8","0","650014042","0","101701","1","bgm_M41","0","0","4","bgm_M41","1","8","20014101","0","0","bgm_M41","bgm_M41","650014127","0","-787","101701","650014043","95","650014104","8","0","0","101702","0","大江戶町 1-4","0","20014","0","20014104","bgm_M41","101703","90"
"bgm_M41","650014051","0","120","100410","0","8","0","650014052","0","101701","1","bgm_M41","0","0","5","bgm_M41","1","8","20014101","0","0","bgm_M41","bgm_M41","650014123","0","-553","101701","650014053","115","650014105","8","0","0","101702","0","大江戶町 1-5","0","20014","0","20014105","bgm_M41","101703","90"
"bgm_M41","650014061","0","135","100410","0","9","0","650014062","0","101701","1","bgm_M41","0","0","6","bgm_M41","1","9","20014101","0","0","bgm_M41","bgm_M41","650014124","0","-464","101701","650014063","-85","650014106","9","0","0","101702","0","大江戶町 1-6","0","20014","0","20014106","bgm_M41","101703","90"
"bgm_M41","650014071","0","135","100410","0","9","0","650014072","0","101701","1","bgm_M41","0","0","7","bgm_M41","1","9","20014101","0","0","bgm_M41","bgm_M41","650014125","0","-269","101701","650014073","-112","650014107","9","0","0","101702","0","大江戶町 1-7","0","20014","0","20014107","bgm_M41","101703","90"
"bgm_M41","650014081","0","135","100410","0","9","0","650014082","0","101701","1","bgm_M41","0","0","8","bgm_M41","1","9","20014101","0","0","bgm_M41","bgm_M41","650014126","0","-311","101701","650014083","92","650014108","9","0","0","101702","0","大江戶町 1-8","0","20014","0","20014108","bgm_M41","101703","90"
