ba55c8d7aa4b7a76bbbfaf29783e2d5547e7929ec181c05c04bf132a4b0539eb,5e4279129ee82c0b41d9d8df78b844901a966e0e49946f253fbe65a76614fae1,e0614c0f8c0e7ed392b27888dbf582e3c67b42b80f20d7ec1976728adee98070,319ee1f3eb98b4f52f67e656169aaafdc1edc63b1cbf9ccda4534d6bb8e9e322,d0d1cb03871606bfc1567f4f4cc124c4372e413a4ff67b697c09efb2bc2b7d77,b5991961f332a3e0dd72ba613a09227d348b64ac9c345b1abb97a2e0528c7135,998d64409a0aaa228d6df40b042c5ca9ff0e26129319064c2ad5cec730034153,456bb9707d71e34a9e607974ab17a6556320208683c3a92686a55397ace92342,ec6cf9963502d6b728fe64dfc3328ff0fd45a32c8eaae4998d97c41fefe0237a,262f38d5b84750be270f374288e946eee4b481bdd07faec723bf4d9a34dadf58,69abc8996b117108ac6a541d43437bb517423e1b03e93b1cc31119a997c90d73,f3493f09fad64fb0bf19eb8618712014a919e5212091aad4c30f567180380158,059e132e6984f01b477dc9e0b0bd6bd939236e21e3a3317b775c6a8341f43c55,83fbc21b4e2b5296db49d52d17c57d495e7ba5ba472844ced0f34f8de94cbd1d,204f961a84dc680adb76c8988b35c75622397fde9c41b3f54ba242275b2bb791,cef0ada10544ced4b0d8f3f9ea804069b90b69df8e4fb213bdf61ea6f5c8a8f2,b84ca150a8221f0d6e0c033a45b9556003357aa038145c6845edee43b28fda52,cf72691c2730923fc8d3f7a18f6de8bcfb5b54e69217bf9a218a43c56ff2506b,0e700f21af7bad41d49ea2f5b6cfbca576af8d5ee0f71cb3a3acac09a8f5a1ca,853287234afac3f131c338f1316bd121431e7ce5d19ac843d934522bda3a8958,8ebc51b08211f9064196352e508439dbe330222a7a7c858fa60c9b877d3369b4,1b36a5d17072d2a7594507796326b49ff7adab5c2e85e4bab335777c4867003f,c6d56f6c720cdf6571705d7d3260c9e6e7c6ab7073e4bbcaae0590b76ae9e0c4,32e21fc6f7c060f071e3ae8620a3e89cab634924dda44f51592ae8b80c2011f0,7f189f7eb3339f5dded0b3feb554d7c6f1e985bcf73d5a06a12842427f92ce10,d69bdff0bf284a60f106c38d785a0766457c0a9d4fbb5a74a766debdfd87cf49,e3ca51a7db78cf7d13e37ee11c8d58085155b8af2b4be48d6438551e18a66c3d,60857d56db45d5dea640af0dd9cf879901616a2c26bd31ae34908a612dad5391,d515b480de5af95e512b03934b3cafa729f155a32e85247368e1574823e99f9a,4ee0a1188c556c3ccb246876ba8fdfa532704f13ab4fd50ed5f12f67e5051251,fa890b70acc408394b0fc4996a7f8a9d11c3401caa92a18d474a257d287fb035,c8a878058b63bc70814b743ed2c92b93f3a5d7e329fa7ca7d6e87d7f14ead2e0,86475e7420c91e91f9a5125905d72e8c6671fd92ac565c6bf75b0dc09ba2cd03,9a3a51c6c3e4d3f5c3d4d155ce25020f767d7dad16bb434dc48c2164b0ffa853,f03efa0daa19e944121a13d870ca30abffae897579d2be201db37a6260088539,6918ad7c71070ceda294f65db4f082dddd99ecd836dddc56ee5d6f1227bb974e,98b2087c30c87c08c7971be89d13a70b72d8a4a65b89b9b269e6fc5f2757771e,25811e64818481aca35874f3a4a32fa6bcb509169061c77fab814f9f7b0f6264,6ee6cc96e8d39715ad1d99b072add77d4349a95ea322eca07c97113ab8bae9f3,e3d93e640e393689d623e06595926d8db762759bdcb6c35801e81e8176604643,006f4c46b9452ff038e2f2ba89184902e0a39b06585ed0a586501535eb12644c,c4b722bd02117eed16bd310f31575ec0bfd0e67cb65dd2537a0de35f8cfe19b1,d05ad6dc0cd4ab95255ab7bd349ccff92e1d15280e0efe5ac9bc08fb98c7441c,4452f339d5b2116459b7a2f8e90933225dcc464bb70658c845f8d4797b4a1cb3
"60","0","10000","0","300000008","924082402","0","0","1","800000","0","0","450","0","0","0","0","0","1","0","0","0","306904","0","0","0","0","0","0","三重岩上段","0","0","10000","0","0","0","0","0","0","0","5000","0","5000","0"
"60","0","1200","0","300000008","924082403","0","0","1","1800000","0","0","450","0","0","0","0","0","1","0","0","0","306904","0","0","0","0","0","0","三重岩中段","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924082404","0","0","1","1800000","0","0","450","0","0","0","0","0","1","0","0","0","306904","0","0","0","0","0","0","三重岩下段","0","0","1200","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924082405","0","0","1","1000000000","300","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","300","0","0","0","0","0","0","0","0","0","0"
"60","0","100","0","300000008","924083101","0","0","1","80000000","0","0","100","0","5000","0","0","0","1","0","0","0","305902","0","0","0","0","0","5000","稜鏡夫人","0","0","350","5000","0","0","0","0","0","40","15000","0","0","0"
"100","0","0","0","300000009","924083102","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","200","0","300000008","924083201","0","0","1","150000000","0","0","200","0","5000","0","0","0","1","0","0","0","305902","0","0","0","0","0","5000","稜鏡夫人","0","0","500","5000","0","0","0","0","0","40","30000","0","0","0"
"100","0","0","0","300000009","924083202","0","0","1","1000000000","300","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","300","0","0","0","0","0","0","0","0","0","0"
"60","0","300","0","300000008","924083301","0","0","1","300000000","0","0","450","0","5000","0","0","0","1","0","0","0","305902","0","0","0","0","0","5000","稜鏡夫人","0","0","700","5000","0","0","0","0","0","40","60000","0","0","0"
"100","0","0","0","300000009","924083302","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","500","0","0","0","0","0","0","0","0","0","0"
"60","0","300","0","300000008","924083401","0","0","1","1000000000","0","0","450","0","5000","0","0","0","1","0","0","0","305902","0","0","0","0","0","5000","稜鏡夫人","0","0","700","5000","0","0","0","0","0","40","60000","0","0","0"
"100","0","0","0","300000009","924083402","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","500","0","0","0","0","0","0","0","0","0","0"
"44","0","1866","0","200000001","924090101","0","0","1","3160939","3160","0","316","0","3160","0","0","0","0","0","0","3160","252000","0","0","0","0","0","3160","多倫多獸","0","0","1244","3160","0","0","0","0","0","0","0","0","2763","3160"
"44","0","1400","0","200000001","924090102","0","0","1","3164951","3160","0","316","0","3160","0","0","0","0","0","0","3160","251200","0","0","0","0","0","3160","哥布林護衛","0","0","1555","3160","0","0","0","0","0","0","0","0","2853","3160"
"45","0","2197","4","200000001","924090103","0","0","33","2709673","316","49","316","0","316","0","0","0","6","0","29","316","602901","0","0","0","0","0","316","望的闇影","0","0","3205","316","0","0","565","0","0","35","0","1","10715","316"
"44","0","1400","0","200000001","924090104","0","0","1","2985523","3160","0","316","0","3160","0","0","0","0","0","0","3160","252700","0","0","0","0","0","3160","閃焰軟泥怪","0","0","933","3160","0","0","0","0","0","0","10909","0","0","3160"
"44","0","536","18","200000001","924090105","0","0","33","2156819","316","45","316","0","316","0","2142","0","5","0","0","316","609201","0","0","0","0","0","316","安的闇影","0","0","447","316","0","0","0","0","0","36","23492","1","0","316"
"44","0","1540","0","200000001","924090201","0","0","1","5577264","3160","0","316","0","3160","0","0","0","0","0","0","3160","254100","0","0","0","0","0","3160","寄居蟹騎士","0","0","2395","3160","0","0","0","0","0","0","0","0","4827","3160"
"81","0","598","0","200000001","924090202","0","0","33","4317274","316","36","316","0","316","0","0","0","6","0","10","316","603701","0","0","0","0","0","316","智的闇影","0","0","691","316","0","0","2690","0","0","45","0","1","32598","316"
"44","0","1540","0","200000001","924090203","0","0","1","5340030","3160","0","316","0","3160","0","0","0","0","0","0","3160","253600","0","0","0","0","0","3160","天使鏢魚","0","0","1026","3160","0","0","0","0","0","0","0","0","14772","3160"
"65","0","785","0","200000001","924090204","0","0","33","3792130","316","30","316","0","316","0","0","0","5","0","3","316","612301","0","0","0","0","0","316","栞（魔法少女）的闇影","0","0","587","316","0","0","2237","0","0","43","0","1","29318","316"
"44","0","1540","0","200000001","924090205","0","0","1","5340030","3160","930","316","0","3160","0","0","0","0","0","0","3160","257600","0","0","0","0","0","3160","氣球鳥","0","0","1026","3160","0","0","0","0","0","0","0","0","474","3160"
"44","0","3359","0","200000001","924090301","0","0","1","16306061","3160","0","316","0","3160","0","0","0","0","0","0","3160","251000","0","0","0","0","0","3160","生者劍士像","0","0","1493","3160","0","0","0","0","0","0","0","0","8230","3160"
"53","0","516","0","200000001","924090302","0","0","33","11952108","316","40","316","0","316","0","0","0","5","0","42","316","609601","0","0","0","0","0","316","妮諾（大江戶）的闇影","0","0","614","316","0","0","3264","0","0","40","0","2","50103","316"
"62","0","707","15","200000001","924090303","0","0","33","11803662","316","20","316","0","316","0","0","0","5","0","24","316","610901","0","0","0","0","0","316","琪愛兒的闇影","0","0","953","316","0","0","2424","0","0","50","0","1","43746","316"
"44","0","1680","0","200000001","924090304","0","0","1","15623717","3160","0","316","0","3160","0","0","0","0","0","0","3160","254200","0","0","0","0","0","3160","堅果射手","0","0","1120","3160","0","0","0","0","0","0","0","0","1077","3160"
"44","0","2713","21","200000001","924090305","0","0","33","12533499","316","2850","316","0","316","0","510","0","5","0","3","316","615601","0","0","0","0","0","316","優衣（祭服）的闇影","0","0","1591","316","0","0","0","0","0","29","31569","1","0","316"
"60","0","600","0","300000008","924091101","0","0","1","80000000","0","0","100","0","5000","0","0","0","1","0","0","0","304003","0","0","0","0","0","3000","夢魘","0","0","500","800","0","0","0","0","0","40","30000","0","10000","0"
"100","0","0","0","300000009","924091102","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","150","0","0","0","0","0","0","0","0","0","0"
"60","0","800","0","300000008","924091201","0","0","1","150000000","0","0","200","0","5000","0","0","0","1","0","0","0","304003","0","0","0","0","0","5000","夢魘","0","0","600","800","0","0","0","0","0","70","40000","0","15000","0"
"100","0","0","0","300000009","924091202","0","0","1","1000000000","350","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","1000","0","300000008","924091301","0","0","1","300000000","0","0","450","0","5000","0","0","0","1","0","0","0","304003","0","0","0","0","0","10000","夢魘","0","0","800","800","0","0","0","0","0","100","60000","0","26000","0"
"100","0","0","0","300000009","924091302","0","0","1","1000000000","500","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","300","0","0","0","0","0","0","0","0","0","0"
"60","0","1000","0","300000008","924091401","0","0","1","1000000000","0","0","450","0","5000","0","0","0","1","0","0","0","304003","0","0","0","0","0","10000","夢魘","0","0","800","800","0","0","0","0","0","100","60000","0","26000","0"
"100","0","0","0","300000009","924091402","0","0","1","1000000000","500","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","300","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924092101","0","0","1","80000000","0","0","100","0","3000","0","0","0","1","0","0","300","313402","0","0","0","0","0","3000","劍蛇","0","300","0","2000","0","0","0","0","0","80","0","0","0","300"
"60","0","1400","0","300000008","924092102","0","0","1","800000","0","0","100","0","0","0","0","0","1","0","0","0","313402","0","0","0","0","0","0","劍蛇部位A","0","0","1400","0","0","0","0","0","0","0","10000","0","25000","0"
"60","0","1000","0","300000008","924092103","0","0","1","1400000","0","0","100","0","0","0","0","0","1","0","0","0","313402","0","0","0","0","0","0","劍蛇部位B","0","0","1600","0","0","0","0","0","0","0","0","0","0","0"
"60","0","400","0","300000008","924092104","0","0","1","500000","0","0","100","0","0","0","0","0","1","0","0","0","313402","0","0","0","0","0","0","劍蛇部位C","0","0","500","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924092105","0","0","1","1000000000","100","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","100","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924092201","0","0","1","150000000","0","0","200","0","4000","0","0","0","1","0","0","300","313402","0","0","0","0","0","4000","劍蛇","0","300","0","3000","0","0","0","0","0","100","0","0","0","300"
"60","0","2000","0","300000008","924092202","0","0","1","1000000","0","0","200","0","0","0","0","0","1","0","0","0","313402","0","0","0","0","0","0","劍蛇部位A","0","0","2000","0","0","0","0","0","0","0","15000","0","30000","0"
"60","0","1000","0","300000008","924092203","0","0","1","1600000","0","0","200","0","0","0","0","0","1","0","0","0","313402","0","0","0","0","0","0","劍蛇部位B","0","0","1600","0","0","0","0","0","0","0","0","0","0","0"
"60","0","400","0","300000008","924092204","0","0","1","700000","0","0","200","0","0","0","0","0","1","0","0","0","313402","0","0","0","0","0","0","劍蛇部位C","0","0","500","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924092205","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","100","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924092301","0","0","1","300000000","0","0","450","0","6000","0","0","0","1","0","0","300","313402","0","0","0","0","0","6000","劍蛇","0","300","0","5000","0","0","0","0","0","130","0","0","0","300"
"60","0","10000","0","300000008","924092302","0","0","1","1200000","0","0","450","0","0","0","0","0","1","0","0","0","313402","0","0","0","0","0","0","劍蛇部位A","0","0","10000","0","0","0","0","0","0","0","20000","0","40000","0"
"60","0","1000","0","300000008","924092303","0","0","1","1800000","0","0","450","0","0","0","0","0","1","0","0","0","313402","0","0","0","0","0","0","劍蛇部位B","0","0","1600","0","0","0","0","0","0","0","0","0","0","0"
"60","0","400","0","300000008","924092304","0","0","1","900000","0","0","450","0","0","0","0","0","1","0","0","0","313402","0","0","0","0","0","0","劍蛇部位C","0","0","500","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924092305","0","0","1","1000000000","300","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","300","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924092401","0","0","1","1000000000","0","0","450","0","6000","0","0","0","1","0","0","300","313402","0","0","0","0","0","6000","劍蛇","0","300","0","5000","0","0","0","0","0","130","0","0","0","300"
"60","0","10000","0","300000008","924092402","0","0","1","1200000","0","0","450","0","0","0","0","0","1","0","0","0","313402","0","0","0","0","0","0","劍蛇部位A","0","0","10000","0","0","0","0","0","0","0","20000","0","40000","0"
"60","0","1000","0","300000008","924092403","0","0","1","1800000","0","0","450","0","0","0","0","0","1","0","0","0","313402","0","0","0","0","0","0","劍蛇部位B","0","0","1600","0","0","0","0","0","0","0","0","0","0","0"
"60","0","400","0","300000008","924092404","0","0","1","900000","0","0","450","0","0","0","0","0","1","0","0","0","313402","0","0","0","0","0","0","劍蛇部位C","0","0","500","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924092405","0","0","1","1000000000","300","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","300","0","0","0","0","0","0","0","0","0","0"
"60","0","400","0","300000008","924093101","0","0","1","80000000","0","0","100","0","5000","0","0","0","1","0","0","0","300608","0","0","0","0","0","300","芒刺爬行者","0","0","1100","300","0","0","0","0","0","30","0","0","20000","0"
"100","0","0","0","300000009","924093102","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","0","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","600","0","300000008","924093201","0","0","1","150000000","0","0","200","0","5000","0","0","0","1","0","0","0","300608","0","0","0","0","0","500","芒刺爬行者","0","0","1500","500","0","0","0","0","0","40","0","0","30000","0"
"100","0","0","0","300000009","924093202","0","0","1","1000000000","300","0","500","0","0","0","0","0","1","0","0","0","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","300","0","0","0","0","0","0","0","0","0","0"
"60","0","800","0","300000008","924093301","0","0","1","300000000","0","0","450","0","5000","0","0","0","1","0","0","0","300608","0","0","0","0","0","700","芒刺爬行者","0","0","2000","800","0","0","0","0","0","60","0","0","40000","0"
"100","0","0","0","300000009","924093302","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","0","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","500","0","0","0","0","0","0","0","0","0","0"
"60","0","800","0","300000008","924093401","0","0","1","1000000000","0","0","450","0","5000","0","0","0","1","0","0","0","300608","0","0","0","0","0","700","芒刺爬行者","0","0","2000","800","0","0","0","0","0","60","0","0","40000","0"
"100","0","0","0","300000009","924093402","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","0","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","500","0","0","0","0","0","0","0","0","0","0"
"44","0","1540","0","200000001","924100101","0","0","1","3481446","3190","0","319","0","3190","0","0","0","0","0","0","3190","251200","0","0","0","0","0","3190","哥布林護衛","0","0","1711","3190","0","0","0","0","0","0","0","0","2853","3190"
"44","0","1026","0","200000001","924100102","0","0","1","3836909","3190","0","319","0","3190","0","0","0","0","0","0","3190","250600","0","0","0","0","0","3190","小狸貓","0","0","684","3190","0","0","0","0","0","0","1500","0","0","3190"
"44","0","3164","5","200000001","924100103","0","0","33","3040342","319","69","319","0","319","0","0","0","6","0","26","319","604701","0","0","0","0","0","319","純的闇影","0","0","3076","319","0","0","535","0","0","40","0","1","10499","319"
"44","0","2329","20","200000001","924100104","0","0","33","2859703","319","86","319","0","319","0","136","0","5","0","12","319","619101","0","0","0","0","0","319","空花（黑暗）的闇影","0","0","2941","319","0","0","0","0","0","25","12443","1","0","319"
"44","0","1284","0","200000001","924100105","0","0","1","3207311","3190","0","319","0","3190","0","0","0","0","0","0","3190","255100","0","0","0","0","0","3190","寒冰雛鳥","0","0","856","3190","0","0","0","0","0","0","8981","0","0","3190"
"44","0","2520","0","200000001","924100201","0","0","1","10224984","3190","0","319","0","3190","0","0","0","0","0","0","3190","254100","0","0","0","0","0","3190","寄居蟹騎士","0","0","3919","3190","0","0","0","0","0","0","0","0","4827","3190"
"64","0","828","0","200000001","924100202","0","0","33","7497448","319","30","319","0","319","0","0","0","5","0","48","319","610801","0","0","0","0","0","319","克蘿依的闇影","0","0","1118","319","0","0","2753","0","0","28","0","1","28242","319"
"44","0","2520","0","200000001","924100203","0","0","1","9833391","3190","0","319","0","3190","0","0","0","0","0","0","3190","252500","0","0","0","0","0","3190","火蜥蜴","0","0","1679","3190","0","0","0","0","0","0","0","0","15443","3190"
"44","0","1411","1","200000001","924100204","0","0","33","7629200","319","870","319","0","319","0","0","0","5","0","14","319","614201","0","0","0","0","0","319","莫妮卡（魔法少女）的闇影","0","0","1471","319","0","0","1755","0","0","33","0","1","27436","319"
"44","0","2101","0","200000001","924100205","0","0","1","9685269","3190","0","319","0","3190","0","0","0","0","0","0","3190","255500","0","0","0","0","0","3190","殺人蜂","0","0","1400","3190","0","0","0","0","0","0","0","0","8448","3190"
"44","0","3359","0","200000001","924100301","0","0","1","16306061","3190","0","319","0","3190","0","0","0","0","0","0","3190","251000","0","0","0","0","0","3190","生者劍士像","0","0","2333","3190","0","0","0","0","0","0","0","0","8230","3190"
"44","0","1057","29","200000001","924100302","0","0","33","11987022","319","146","319","0","319","0","1024","0","5","0","0","319","613301","0","0","0","0","0","319","七七香（夏日）的闇影","0","0","716","319","0","0","0","0","0","30","41928","1","0","319"
"44","0","2106","19","200000001","924100303","0","0","33","12695256","319","1580","319","0","319","0","530","0","6","0","3","319","608802","0","0","0","0","0","319","優衣（新年）的闇影","0","0","1771","319","0","0","0","0","0","40","36972","1","0","319"
"44","0","722","17","200000001","924100304","0","0","33","12111729","319","60","319","0","319","0","2524","0","6","0","0","319","603602","0","0","0","0","0","319","鏡華的闇影","0","0","605","319","0","0","0","0","0","39","45602","1","0","319"
"44","0","560","0","200000001","924100305","0","0","1","16010198","3190","0","319","0","3190","0","0","0","0","0","0","3190","258200","0","0","0","0","0","3190","幼年巨蜥","0","0","373","3190","0","0","0","0","0","0","35746","0","0","3190"
"60","0","150","0","300000008","924101101","0","0","1","80000000","0","0","100","0","5000","0","0","0","1","0","0","0","309106","0","0","0","0","0","5000","泥巴鱷","0","0","400","5000","0","0","0","0","0","100","0","0","10000","0"
"100","0","0","0","300000009","924101102","0","0","1","1000000000","50","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","150","0","300000008","924101201","0","0","1","150000000","0","0","200","0","5000","0","0","0","1","0","0","0","309106","0","0","0","0","0","5000","泥巴鱷","0","0","500","5000","0","0","0","0","0","100","0","0","12000","0"
"100","0","0","0","300000009","924101202","0","0","1","1000000000","50","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","1100","0","300000008","924101301","0","0","1","300000000","0","0","450","0","5000","0","0","0","1","0","0","0","309106","0","0","0","0","0","5000","泥巴鱷","0","0","900","5000","0","0","0","0","0","100","0","0","32000","0"
"100","0","0","0","300000009","924101302","0","0","1","1000000000","500","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","500","0","0","0","0","0","0","0","0","0","0"
"60","0","1100","0","300000008","924101401","0","0","1","1000000000","0","0","450","0","5000","0","0","0","1","0","0","0","309106","0","0","0","0","0","5000","泥巴鱷","0","0","900","5000","0","0","0","0","0","100","0","0","32000","0"
"100","0","0","0","300000009","924101402","0","0","1","1000000000","500","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","500","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924102101","0","0","1","80000000","50000","0","100","0","5000","0","0","0","1","0","0","0","312004","0","0","0","300","0","50000","黑曜飛龍","0","300","0","50000","0","0","0","0","0","130","0","0","0","300"
"60","0","1000","0","300000008","924102102","0","0","1","600000","0","0","100","0","0","0","0","0","1","0","0","0","312004","0","0","0","0","0","0","黑曜飛龍Ａ","0","0","3000","0","0","0","0","0","0","0","0","0","30000","0"
"60","0","500","0","300000008","924102103","0","0","1","1800000","0","0","100","0","0","0","0","0","1","0","0","0","312004","0","0","0","0","0","0","黑曜飛龍Ｂ","0","0","600","0","0","0","0","0","0","0","0","0","0","0"
"60","0","200","0","300000008","924102104","0","0","1","1200000","0","0","100","0","0","0","0","0","1","0","0","0","312004","0","0","0","0","0","0","黑曜飛龍Ｃ","0","0","300","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924102105","0","0","1","1000000000","100","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","100","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924102201","0","0","1","150000000","50000","0","200","0","5000","0","0","0","1","0","0","0","312004","0","0","0","300","0","50000","黑曜飛龍","0","300","0","50000","0","0","0","0","0","130","0","0","0","300"
"60","0","1000","0","300000008","924102202","0","0","1","800000","0","0","200","0","0","0","0","0","1","0","0","0","312004","0","0","0","0","0","0","黑曜飛龍Ａ","0","0","4000","0","0","0","0","0","0","0","0","0","40000","0"
"60","0","500","0","300000008","924102203","0","0","1","2400000","0","0","200","0","0","0","0","0","1","0","0","0","312004","0","0","0","0","0","0","黑曜飛龍Ｂ","0","0","600","0","0","0","0","0","0","0","0","0","0","0"
"60","0","200","0","300000008","924102204","0","0","1","1800000","0","0","200","0","0","0","0","0","1","0","0","0","312004","0","0","0","0","0","0","黑曜飛龍Ｃ","0","0","300","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924102205","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924102301","0","0","1","300000000","50000","0","450","0","5000","0","0","0","1","0","0","0","312004","0","0","0","300","0","50000","黑曜飛龍","0","300","0","50000","0","0","0","0","0","130","0","0","0","300"
"60","0","10000","0","300000008","924102302","0","0","1","1200000","0","0","450","0","0","0","0","0","1","0","0","0","312004","0","0","0","0","0","0","黑曜飛龍Ａ","0","0","10000","0","0","0","0","0","0","0","0","0","60000","0"
"60","0","1200","0","300000008","924102303","0","0","1","3600000","0","0","450","0","0","0","0","0","1","0","0","0","312004","0","0","0","0","0","0","黑曜飛龍Ｂ","0","0","1200","0","0","0","0","0","0","0","0","0","0","0"
"60","0","500","0","300000008","924102304","0","0","1","2400000","0","0","450","0","0","0","0","0","1","0","0","0","312004","0","0","0","0","0","0","黑曜飛龍Ｃ","0","0","500","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924102305","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","400","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924102401","0","0","1","1000000000","50000","0","450","0","5000","0","0","0","1","0","0","0","312004","0","0","0","300","0","50000","黑曜飛龍","0","300","0","50000","0","0","0","0","0","130","0","0","0","300"
"60","0","10000","0","300000008","924102402","0","0","1","1200000","0","0","450","0","0","0","0","0","1","0","0","0","312004","0","0","0","0","0","0","黑曜飛龍Ａ","0","0","10000","0","0","0","0","0","0","0","0","0","60000","0"
"60","0","1200","0","300000008","924102403","0","0","1","3600000","0","0","450","0","0","0","0","0","1","0","0","0","312004","0","0","0","0","0","0","黑曜飛龍Ｂ","0","0","1200","0","0","0","0","0","0","0","0","0","0","0"
"60","0","500","0","300000008","924102404","0","0","1","2400000","0","0","450","0","0","0","0","0","1","0","0","0","312004","0","0","0","0","0","0","黑曜飛龍Ｃ","0","0","500","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924102405","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","400","0","0","0","0","0","0","0","0","0","0"
"60","0","500","0","300000008","924103101","0","0","1","80000000","0","0","100","0","500","0","0","0","1","0","0","0","303608","0","0","0","0","0","2000","熾焰巨獸龍","0","0","1000","2200","0","0","0","0","0","70","0","0","17000","0"
"100","0","0","0","300000009","924103102","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","700","0","300000008","924103201","0","0","1","150000000","0","0","200","0","500","0","0","0","1","0","0","0","303608","0","0","0","0","0","2000","熾焰巨獸龍","0","0","1000","2200","0","0","0","0","0","70","0","0","22000","0"
"100","0","0","0","300000009","924103202","0","0","1","1000000000","300","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","300","0","0","0","0","0","0","0","0","0","0"
"60","0","1000","0","300000008","924103301","0","0","1","300000000","0","0","450","0","500","0","0","0","1","0","0","0","303608","0","0","0","0","0","2000","熾焰巨獸龍","0","0","3000","2200","0","0","0","0","0","70","0","0","34000","0"
"100","0","0","0","300000009","924103302","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","600","0","0","0","0","0","0","0","0","0","0"
