6eb72f8ba1d7b2223ad42ee43f3f959c5c53123a6e5326ccbc250026ec5a6ed4,a3a1f2f1acda37dad731736c9afb91b3f031ca997373cf13e6c56733dfe5b103,a73121f9b616d8a70bac86b9fb4bdf3591012008e8b0dc99fb8e9d48839744d5,998393b551dda6d0bf9aeeb44fc7bc3a90d8ecc40ade6ae33ecf911f70a191aa,9209e863a1f32b4660d8c295dd478d59a53c124eff1f721b16f93251b512213e,cc888f6e6b2db2bc5a1867caa971ba2b80d0b090119b78e11e34ac6811d466be,2a6160fd8ef13b779c47cb6a8afff2c11d73985a95ab9a460ee6ad7fb48659cc,3fbc4685b66fd3c6d1fced7c5ad9c2d8228791b560e5412bb33671dccb690af2,5f09c3ed16e4ad251e894cbc6cc8381b115c11f701267ca435695373623a764e
"-1","1","1100","298","91002","28002039","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","15000000","299","94002","28002039","12","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","1500","300","90007","28002039","2","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","50","301","91002","26003028","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","750000","302","94002","26003028","12","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","250","303","93001","18001005","6","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","250","304","93001","18001006","6","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","1000","305","91002","26002032","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","1100","306","91002","28002040","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","15000000","307","94002","28002040","12","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","1500","308","90007","28002040","2","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","50","309","91002","26003029","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","750000","310","94002","26003029","12","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","1000","311","91002","26002033","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","1000","312","91002","26002034","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","100","313","91002","21003002","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","50","314","91002","21103002","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","50","315","91002","26003030","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","750000","316","94002","26003030","12","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","1100","317","91002","28002041","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","15000000","318","94002","28002041","12","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","1500","319","90007","28002041","2","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","50","320","91002","26003031","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","750000","321","94002","26003031","12","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","50","322","91002","26003032","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","750000","323","94002","26003032","12","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","50","324","91002","26003033","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","750000","325","94002","26003033","12","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","50","326","91002","26003034","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","750000","327","94002","26003034","12","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","1100","328","91002","28002042","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","15000000","329","94002","28002042","12","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","1500","330","90007","28002042","2","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","1000","331","91002","26002035","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","1000","332","91002","26002036","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","1000","333","91002","26002037","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","1000","334","91002","26002038","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","1000","335","91002","26002039","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","100","336","91002","21005040","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","1100","337","91002","28002043","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","15000000","338","94002","28002043","12","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","1500","339","90007","28002043","2","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","1100","340","91002","28002044","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","15000000","341","94002","28002044","12","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","1500","342","90007","28002044","2","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","1","343","4101404","27004003","18","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","1500","344","91002","28002045","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","15000000","345","94002","28002045","12","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","1500","346","90007","28002045","2","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","50","350","23003","18002001","2","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","1000","351","91002","26002040","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","1000","352","91002","26002041","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","1000","353","91002","26002042","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","200","354","93001","18001007","6","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","400","355","93001","18001008","6","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","100","356","91002","21001006","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","2","357","22003","21001006","2","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","70","358","91002","21002005","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","2","359","22003","21002005","2","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","50","1001","91002","26003035","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","750000","1002","94002","26003035","12","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","50","1003","91002","26003036","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","750000","1004","94002","26003036","12","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","50","1005","91002","26003037","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","750000","1006","94002","26003037","12","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","50","1007","91002","26003038","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","750000","1008","94002","26003038","12","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","50","1009","91002","26003039","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","750000","1010","94002","26003039","12","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","500","10095","91002","28006003","8","2019/07/01 16:00:00","2030/04/01 14:59:59"
"39","1","30","10001003","0","11001001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","30000","10001004","94002","11001001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","10","10001005","91002","11001001","8","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","40","10001006","0","11003001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","2","10001007","20002","11003001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","10","10001008","91002","11003001","8","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","20","10001009","0","13002001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","20","10001010","0","18004001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","25","10001011","0","16006001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","25","10001012","0","16007001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","3","10001013","22001","16007001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","30","10001014","0","11004001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","2","10001015","20002","11004001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","500","10001016","90007","11004001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","40","10001017","0","11005001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","30000","10001018","94002","11005001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","500","10001019","90007","11005001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","60","10001023","0","11001001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"39","1","40","10001024","0","14001001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","80000","10001025","94002","14001001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","2","10001026","20003","14001001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","50","10001027","0","14003001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","140000","10001028","94002","14003001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","4","10001029","22002","14003001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","30000","10001030","94002","11001001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"39","1","10","10001031","91002","11001001","8","2023/04/17 05:00:00","2030/12/31 23:59:59"
"39","1","80","10001032","0","11003001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"39","1","2","10001033","20002","11003001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"39","1","10","10001034","91002","11003001","8","2023/04/17 05:00:00","2030/12/31 23:59:59"
"39","1","40","10001035","0","13002001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"39","1","40","10001036","0","18004001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"39","1","50","10001037","0","16006001","5","2023/04/17 05:00:00","2024/06/14 15:59:59"
"39","1","50","10001038","0","16007001","5","2023/04/17 05:00:00","2024/06/14 15:59:59"
"39","1","3","10001039","22001","16007001","2","2023/04/17 05:00:00","2024/06/14 15:59:59"
"39","1","60","10001040","0","11004001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"39","1","2","10001041","20002","11004001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"39","1","500","10001042","90007","11004001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"39","1","80","10001043","0","11005001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"39","1","30000","10001044","94002","11005001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"39","1","500","10001045","90007","11005001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"39","1","80","10001046","0","14001001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"39","1","80000","10001047","94002","14001001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"39","1","2","10001048","20003","14001001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"39","1","100","10001049","0","14003001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"39","1","140000","10001050","94002","14003001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"39","1","4","10001051","22002","14003001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"39","1","20","10001114","0","11101001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","2","10001115","20003","11101001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","30","10001121","0","11001002","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","30000","10001122","94002","11001002","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","6","10001123","23001","11001002","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"39","1","40","10001152","0","11101001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"39","1","2","10001153","20003","11101001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"39","1","60","10001154","0","11001002","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"39","1","30000","10001155","94002","11001002","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"39","1","6","10001156","23001","11001002","2","2023/04/17 05:00:00","2026/03/13 04:59:59"
"39","1","100","10001157","23003","11001002","2","2026/03/13 05:00:00","2030/12/31 23:59:59"
"54","40","30","10040003","0","11001001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","40000","10040004","94002","11001001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","10","10040005","91002","11001001","8","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","45","10040006","0","11003001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","6","10040007","20002","11003001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","10","10040008","91002","11003001","8","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","20","10040009","0","13002001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","20","10040010","0","18004001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","25","10040011","0","16006001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","25","10040012","0","16007001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","3","10040013","22001","16007001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","30","10040014","0","11004001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","6","10040015","20002","11004001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","500","10040016","90007","11004001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","45","10040017","0","11005001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","40000","10040018","94002","11005001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","500","10040019","90007","11005001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","60","10040023","0","11001001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"54","40","45","10040024","0","14001001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","100000","10040025","94002","14001001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","3","10040026","20003","14001001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","55","10040027","0","14003001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","180000","10040028","94002","14003001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","4","10040029","22002","14003001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","40000","10040030","94002","11001001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"54","40","10","10040031","91002","11001001","8","2023/04/17 05:00:00","2030/12/31 23:59:59"
"54","40","90","10040032","0","11003001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"54","40","6","10040033","20002","11003001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"54","40","10","10040034","91002","11003001","8","2023/04/17 05:00:00","2030/12/31 23:59:59"
"54","40","40","10040035","0","13002001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"54","40","40","10040036","0","18004001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"54","40","50","10040037","0","16006001","5","2023/04/17 05:00:00","2024/06/14 15:59:59"
"54","40","50","10040038","0","16007001","5","2023/04/17 05:00:00","2024/06/14 15:59:59"
"54","40","3","10040039","22001","16007001","2","2023/04/17 05:00:00","2024/06/14 15:59:59"
"54","40","60","10040040","0","11004001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"54","40","6","10040041","20002","11004001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"54","40","500","10040042","90007","11004001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"54","40","90","10040043","0","11005001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"54","40","40000","10040044","94002","11005001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"54","40","500","10040045","90007","11005001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"54","40","90","10040046","0","14001001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"54","40","100000","10040047","94002","14001001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"54","40","3","10040048","20003","14001001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"54","40","110","10040049","0","14003001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"54","40","180000","10040050","94002","14003001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"54","40","4","10040051","22002","14003001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"54","40","20","10040114","0","11101001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","3","10040115","20003","11101001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","35","10040121","0","11001002","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","40000","10040122","94002","11001002","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","6","10040123","23001","11001002","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"54","40","40","10040152","0","11101001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"54","40","3","10040153","20003","11101001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"54","40","70","10040154","0","11001002","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"54","40","40000","10040155","94002","11001002","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"54","40","6","10040156","23001","11001002","2","2023/04/17 05:00:00","2026/03/13 04:59:59"
"54","40","100","10040157","23003","11001002","2","2026/03/13 05:00:00","2030/12/31 23:59:59"
"74","55","35","10055003","0","11001001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","50000","10055004","94002","11001001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","10","10055005","91002","11001001","8","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","45","10055006","0","11003001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","10","10055007","20002","11003001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","10","10055008","91002","11003001","8","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","20","10055009","0","13002001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","20","10055010","0","18004001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","30","10055011","0","16006001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","30","10055012","0","16007001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","3","10055013","22001","16007001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","35","10055014","0","11004001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","10","10055015","20002","11004001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","500","10055016","90007","11004001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","45","10055017","0","11005001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","50000","10055018","94002","11005001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","500","10055019","90007","11005001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","70","10055023","0","11001001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"74","55","45","10055024","0","14001001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","120000","10055025","94002","14001001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","4","10055026","20003","14001001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","60","10055027","0","14003001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","220000","10055028","94002","14003001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","4","10055029","22002","14003001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","50000","10055030","94002","11001001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"74","55","10","10055031","91002","11001001","8","2023/04/17 05:00:00","2030/12/31 23:59:59"
"74","55","90","10055032","0","11003001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"74","55","10","10055033","20002","11003001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"74","55","10","10055034","91002","11003001","8","2023/04/17 05:00:00","2030/12/31 23:59:59"
"74","55","40","10055035","0","13002001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"74","55","40","10055036","0","18004001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"74","55","60","10055037","0","16006001","5","2023/04/17 05:00:00","2024/06/14 15:59:59"
"74","55","60","10055038","0","16007001","5","2023/04/17 05:00:00","2024/06/14 15:59:59"
"74","55","3","10055039","22001","16007001","2","2023/04/17 05:00:00","2024/06/14 15:59:59"
"74","55","70","10055040","0","11004001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"74","55","10","10055041","20002","11004001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"74","55","500","10055042","90007","11004001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"74","55","90","10055043","0","11005001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"74","55","50000","10055044","94002","11005001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"74","55","500","10055045","90007","11005001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"74","55","90","10055046","0","14001001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"74","55","120000","10055047","94002","14001001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"74","55","4","10055048","20003","14001001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"74","55","120","10055049","0","14003001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"74","55","220000","10055050","94002","14003001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"74","55","4","10055051","22002","14003001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"74","55","20","10055114","0","11101001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","4","10055115","20003","11101001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","35","10055121","0","11001002","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","50000","10055122","94002","11001002","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","6","10055123","23001","11001002","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"74","55","40","10055152","0","11101001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"74","55","4","10055153","20003","11101001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"74","55","70","10055154","0","11001002","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"74","55","50000","10055155","94002","11001002","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"74","55","6","10055156","23001","11001002","2","2023/04/17 05:00:00","2026/03/13 04:59:59"
"74","55","100","10055157","23003","11001002","2","2026/03/13 05:00:00","2030/12/31 23:59:59"
"94","75","35","10075003","0","11001001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","60000","10075004","94002","11001001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","10","10075005","91002","11001001","8","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","50","10075006","0","11003001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","14","10075007","20002","11003001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","10","10075008","91002","11003001","8","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","25","10075009","0","13002001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","25","10075010","0","18004001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","30","10075011","0","16006001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","30","10075012","0","16007001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","3","10075013","22001","16007001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","35","10075014","0","11004001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","14","10075015","20002","11004001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","500","10075016","90007","11004001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","50","10075017","0","11005001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","60000","10075018","94002","11005001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","500","10075019","90007","11005001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","70","10075023","0","11001001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"94","75","45","10075024","0","14001001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","150000","10075025","94002","14001001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","5","10075026","20003","14001001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","60","10075027","0","14003001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","250000","10075028","94002","14003001","12","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","4","10075029","22002","14003001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","60000","10075030","94002","11001001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"94","75","10","10075031","91002","11001001","8","2023/04/17 05:00:00","2030/12/31 23:59:59"
"94","75","100","10075032","0","11003001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"94","75","14","10075033","20002","11003001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"94","75","10","10075034","91002","11003001","8","2023/04/17 05:00:00","2030/12/31 23:59:59"
"94","75","50","10075035","0","13002001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"94","75","50","10075036","0","18004001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"94","75","60","10075037","0","16006001","5","2023/04/17 05:00:00","2024/06/14 15:59:59"
"94","75","60","10075038","0","16007001","5","2023/04/17 05:00:00","2024/06/14 15:59:59"
"94","75","3","10075039","22001","16007001","2","2023/04/17 05:00:00","2024/06/14 15:59:59"
"94","75","70","10075040","0","11004001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"94","75","14","10075041","20002","11004001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"94","75","500","10075042","90007","11004001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"94","75","100","10075043","0","11005001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"94","75","60000","10075044","94002","11005001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"94","75","500","10075045","90007","11005001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"94","75","90","10075046","0","14001001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"94","75","150000","10075047","94002","14001001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"94","75","5","10075048","20003","14001001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"94","75","120","10075049","0","14003001","5","2023/04/17 05:00:00","2030/12/31 23:59:59"
"94","75","250000","10075050","94002","14003001","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"94","75","4","10075051","22002","14003001","2","2023/04/17 05:00:00","2030/12/31 23:59:59"
"94","75","25","10075114","0","11101001","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","5","10075115","20003","11101001","2","2021/02/09 05:00:00","2023/04/17 04:59:59"
"94","75","35","10075121","0","11001002","5","2021/02/09 05:00:00","2023/04/17 04:59:59"
