bedd33d020edc6a938c5e43b6840f97942a26b853953815216fc071c9368cf49,27432d89eacaca3c07e0e11c825d4d593c3a09c511ad318eeb21686c18001a65,7ddd771660ef17a0ae5a3c53185e162564b16649db4ae913b0f66294c34fe46e,2e13fc2f2512a755af4520311eee48536b499d6718eb2cd6fc61d9317cbc638b,ad0c034582e4f40e9b2872f8da778c4a94ecba5de12589561928a625ae696a1d,d576ec07713796225a8fbf433848132fce20b2772625889260e0fea9dd343688,5d06469494fec4e3a48b14faa5b920aad508b56f1c136316f1ece290db874e9d,931ed35b0c730009b18729195933af4d46a905c30fa8de11e9eabe0da3d2a72d,e4e07e99ec8a67207329a3d58b6b5fbf77160305445e17cfe8359cf8502bb0bb,5d2dca8b5436f43c046e863d75e6909911120b50b63d8475960660446d7f04e0,1b569d71002f679d858a09d1640cdd7a1f7fc5b230297620175e5c4218b05861,167b1b915610b91ec5aa9601d660ee37552a296f076fe686021c9af5c820b13a,8cf64cf5ca60823da43428994a880384d7a66a4f0ecc424df4bfcfe52db907fc,79cded6f4d3f74fdc70700a101646658c0e0e69047c6eb3cce28541d5f6af098
"10043107","6010","0","2020/10/28 15:59:59","71043032","2020/10/19 16:00:00","0","9001","610043301","1","71043032","601","10043","打倒 1 隻雨神大人（VERY HARD限定）"
"10044102","6004","0","2020/11/20 15:59:59","71044001","2020/11/02 16:00:00","0","9003","10044101","1","71044001","601","10044","完成活動任務1-1 (NORMAL)"
"10044102","6004","0","2020/11/20 15:59:59","71044002","2020/11/02 16:00:00","0","9003","10044102","1","71044002","601","10044","完成活動任務1-2 (NORMAL)"
"10044102","6004","0","2020/11/20 15:59:59","71044003","2020/11/02 16:00:00","0","9003","10044103","1","71044003","601","10044","完成活動任務1-3 (NORMAL)"
"10044102","6004","0","2020/11/20 15:59:59","71044004","2020/11/02 16:00:00","0","9003","10044104","1","71044004","601","10044","完成活動任務1-4 (NORMAL)"
"10044102","6004","0","2020/11/20 15:59:59","71044005","2020/11/02 16:00:00","0","9003","10044105","1","71044005","601","10044","完成活動任務1-5 (NORMAL)"
"10044102","6004","0","2020/11/20 15:59:59","71044006","2020/11/02 16:00:00","0","9003","10044106","1","71044006","601","10044","完成活動任務1-6 (NORMAL)"
"10044102","6004","0","2020/11/20 15:59:59","71044007","2020/11/02 16:00:00","0","9003","10044107","1","71044007","601","10044","完成活動任務1-7 (NORMAL)"
"10044102","6004","0","2020/11/20 15:59:59","71044008","2020/11/02 16:00:00","0","9003","10044108","1","71044008","601","10044","完成活動任務1-8 (NORMAL)"
"10044102","6004","0","2020/11/20 15:59:59","71044009","2020/11/02 16:00:00","0","9003","10044109","1","71044009","601","10044","完成活動任務1-9 (NORMAL)"
"10044102","6004","0","2020/11/20 15:59:59","71044010","2020/11/02 16:00:00","0","9003","10044110","1","71044010","601","10044","完成活動任務1-10 (NORMAL)"
"10044102","6004","0","2020/11/20 15:59:59","71044011","2020/11/02 16:00:00","0","9003","10044111","1","71044011","601","10044","完成活動任務1-11 (NORMAL)"
"10044102","6004","0","2020/11/20 15:59:59","71044012","2020/11/02 16:00:00","0","9003","10044112","1","71044012","601","10044","完成活動任務1-12 (NORMAL)"
"10044102","6004","0","2020/11/20 15:59:59","71044013","2020/11/02 16:00:00","0","9003","10044113","1","71044013","601","10044","完成活動任務1-13 (NORMAL)"
"10044102","6004","0","2020/11/20 15:59:59","71044014","2020/11/02 16:00:00","0","9003","10044114","1","71044014","601","10044","完成活動任務1-14 (NORMAL)"
"10044102","6004","0","2020/11/20 15:59:59","71044015","2020/11/02 16:00:00","0","9003","10044115","1","71044015","601","10044","完成活動任務1-15 (NORMAL)"
"10044103","6005","0","2020/11/20 15:59:59","71044016","2020/11/02 16:00:00","0","9003","10044201","1","71044016","601","10044","完成活動任務1-1 (HARD)"
"10044103","6005","0","2020/11/20 15:59:59","71044017","2020/11/02 16:00:00","0","9003","10044202","1","71044017","601","10044","完成活動任務1-2 (HARD)"
"10044103","6005","0","2020/11/20 15:59:59","71044018","2020/11/02 16:00:00","0","9003","10044203","1","71044018","601","10044","完成活動任務1-3 (HARD)"
"10044103","6005","0","2020/11/20 15:59:59","71044019","2020/11/02 16:00:00","0","9003","10044204","1","71044019","601","10044","完成活動任務1-4 (HARD)"
"10044103","6005","0","2020/11/20 15:59:59","71044020","2020/11/02 16:00:00","0","9003","10044205","1","71044020","601","10044","完成活動任務1-5 (HARD)"
"10044104","6002","0","2020/11/20 15:59:59","71044021","2020/11/02 16:00:00","0","9006","0","1","71044021","601","10044","將討伐證交換的獎賞一覽重置1次"
"10044104","6002","0","2020/11/20 15:59:59","71044022","2020/11/02 16:00:00","0","9006","0","2","71044022","601","10044","將討伐證交換的獎賞一覽重置2次"
"10044104","6002","0","2020/11/20 15:59:59","71044023","2020/11/02 16:00:00","0","9006","0","3","71044023","601","10044","將討伐證交換的獎賞一覽重置3次"
"10044104","6002","0","2020/11/20 15:59:59","71044024","2020/11/02 16:00:00","0","9006","0","4","71044024","601","10044","將討伐證交換的獎賞一覽重置4次"
"10044105","6008","0","2020/11/20 15:59:59","71044025","2020/11/02 16:00:00","0","9011","0","5","71044025","601","10044","打倒 5 隻覺醒‧花心星（全難易度共通）"
"10044105","6008","0","2020/11/20 15:59:59","71044026","2020/11/02 16:00:00","0","9011","0","10","71044026","601","10044","打倒 10 隻覺醒‧花心星（全難易度共通）"
"10044105","6008","0","2020/11/20 15:59:59","71044027","2020/11/02 16:00:00","0","9011","0","15","71044027","601","10044","打倒 15 隻覺醒‧花心星（全難易度共通）"
"10044105","6008","0","2020/11/20 15:59:59","71044028","2020/11/02 16:00:00","0","9011","0","20","71044028","601","10044","打倒 20 隻覺醒‧花心星（全難易度共通）"
"10044105","6008","0","2020/11/20 15:59:59","71044029","2020/11/02 16:00:00","0","9011","0","25","71044029","601","10044","打倒 25 隻覺醒‧花心星（全難易度共通）"
"10044105","6008","0","2020/11/20 15:59:59","71044030","2020/11/02 16:00:00","0","9011","0","30","71044030","601","10044","打倒 30 隻覺醒‧花心星（全難易度共通）"
"10044106","6006","0","2020/11/20 15:59:59","71044031","2020/11/02 16:00:00","0","9001","610044101","1","71044031","601","10044","打倒 1 隻覺醒‧花心星（NORMAL限定）"
"10044107","6010","0","2020/11/20 15:59:59","71044032","2020/11/02 16:00:00","0","9001","610044301","1","71044032","601","10044","打倒 1 隻覺醒‧花心星（VERY HARD限定）"
"10045102","6004","0","2020/11/27 15:59:59","71045001","2020/11/17 16:00:00","0","9003","10045101","1","71045001","601","10045","完成活動任務1-1 (NORMAL)"
"10045102","6004","0","2020/11/27 15:59:59","71045002","2020/11/17 16:00:00","0","9003","10045102","1","71045002","601","10045","完成活動任務1-2 (NORMAL)"
"10045102","6004","0","2020/11/27 15:59:59","71045003","2020/11/17 16:00:00","0","9003","10045103","1","71045003","601","10045","完成活動任務1-3 (NORMAL)"
"10045102","6004","0","2020/11/27 15:59:59","71045004","2020/11/17 16:00:00","0","9003","10045104","1","71045004","601","10045","完成活動任務1-4 (NORMAL)"
"10045102","6004","0","2020/11/27 15:59:59","71045005","2020/11/17 16:00:00","0","9003","10045105","1","71045005","601","10045","完成活動任務1-5 (NORMAL)"
"10045102","6004","0","2020/11/27 15:59:59","71045006","2020/11/17 16:00:00","0","9003","10045106","1","71045006","601","10045","完成活動任務1-6 (NORMAL)"
"10045102","6004","0","2020/11/27 15:59:59","71045007","2020/11/17 16:00:00","0","9003","10045107","1","71045007","601","10045","完成活動任務1-7 (NORMAL)"
"10045102","6004","0","2020/11/27 15:59:59","71045008","2020/11/17 16:00:00","0","9003","10045108","1","71045008","601","10045","完成活動任務1-8 (NORMAL)"
"10045102","6004","0","2020/11/27 15:59:59","71045009","2020/11/17 16:00:00","0","9003","10045109","1","71045009","601","10045","完成活動任務1-9 (NORMAL)"
"10045102","6004","0","2020/11/27 15:59:59","71045010","2020/11/17 16:00:00","0","9003","10045110","1","71045010","601","10045","完成活動任務1-10 (NORMAL)"
"10045102","6004","0","2020/11/27 15:59:59","71045011","2020/11/17 16:00:00","0","9003","10045111","1","71045011","601","10045","完成活動任務1-11 (NORMAL)"
"10045102","6004","0","2020/11/27 15:59:59","71045012","2020/11/17 16:00:00","0","9003","10045112","1","71045012","601","10045","完成活動任務1-12 (NORMAL)"
"10045102","6004","0","2020/11/27 15:59:59","71045013","2020/11/17 16:00:00","0","9003","10045113","1","71045013","601","10045","完成活動任務1-13 (NORMAL)"
"10045102","6004","0","2020/11/27 15:59:59","71045014","2020/11/17 16:00:00","0","9003","10045114","1","71045014","601","10045","完成活動任務1-14 (NORMAL)"
"10045102","6004","0","2020/11/27 15:59:59","71045015","2020/11/17 16:00:00","0","9003","10045115","1","71045015","601","10045","完成活動任務1-15 (NORMAL)"
"10045103","6005","0","2020/11/27 15:59:59","71045016","2020/11/17 16:00:00","0","9003","10045201","1","71045016","601","10045","完成活動任務1-1 (HARD)"
"10045103","6005","0","2020/11/27 15:59:59","71045017","2020/11/17 16:00:00","0","9003","10045202","1","71045017","601","10045","完成活動任務1-2 (HARD)"
"10045103","6005","0","2020/11/27 15:59:59","71045018","2020/11/17 16:00:00","0","9003","10045203","1","71045018","601","10045","完成活動任務1-3 (HARD)"
"10045103","6005","0","2020/11/27 15:59:59","71045019","2020/11/17 16:00:00","0","9003","10045204","1","71045019","601","10045","完成活動任務1-4 (HARD)"
"10045103","6005","0","2020/11/27 15:59:59","71045020","2020/11/17 16:00:00","0","9003","10045205","1","71045020","601","10045","完成活動任務1-5 (HARD)"
"10045104","6002","0","2020/11/27 15:59:59","71045021","2020/11/17 16:00:00","0","9006","0","1","71045021","601","10045","將討伐證交換的獎賞一覽重置1次"
"10045104","6002","0","2020/11/27 15:59:59","71045022","2020/11/17 16:00:00","0","9006","0","2","71045022","601","10045","將討伐證交換的獎賞一覽重置2次"
"10045104","6002","0","2020/11/27 15:59:59","71045023","2020/11/17 16:00:00","0","9006","0","3","71045023","601","10045","將討伐證交換的獎賞一覽重置3次"
"10045104","6002","0","2020/11/27 15:59:59","71045024","2020/11/17 16:00:00","0","9006","0","4","71045024","601","10045","將討伐證交換的獎賞一覽重置4次"
"10045105","6008","0","2020/11/27 15:59:59","71045033","2020/11/17 16:00:00","0","9011","0","1","71045025","601","10045","打倒 1 隻奄美魔物（全難易度共通）"
"10045106","6008","0","2020/11/27 15:59:59","71045034","2020/11/17 16:00:00","0","9011","0","1","71045026","601","10045","打倒 1 隻奄美魔物（全難易度共通）"
"10045107","6008","0","2020/11/27 15:59:59","71045035","2020/11/17 16:00:00","0","9011","0","1","71045027","601","10045","打倒 1 隻奄美魔物（全難易度共通）"
"10045108","6008","0","2020/11/27 15:59:59","71045036","2020/11/17 16:00:00","0","9011","0","1","71045028","601","10045","打倒 1 隻奄美魔物（全難易度共通）"
"10045109","6008","0","2020/11/27 15:59:59","71045025","2020/11/17 16:00:00","0","9011","0","5","71045029","601","10045","打倒 5 隻奄美魔物（全難易度共通）"
"10045109","6008","0","2020/11/27 15:59:59","71045026","2020/11/17 16:00:00","0","9011","0","10","71045030","601","10045","打倒 10 隻奄美魔物（全難易度共通）"
"10045109","6008","0","2020/11/27 15:59:59","71045027","2020/11/17 16:00:00","0","9011","0","15","71045031","601","10045","打倒 15 隻奄美魔物（全難易度共通）"
"10045109","6008","0","2020/11/27 15:59:59","71045028","2020/11/17 16:00:00","0","9011","0","20","71045032","601","10045","打倒 20 隻奄美魔物（全難易度共通）"
"10045109","6008","0","2020/11/27 15:59:59","71045029","2020/11/17 16:00:00","0","9011","0","25","71045033","601","10045","打倒 25 隻奄美魔物（全難易度共通）"
"10045109","6008","0","2020/11/27 15:59:59","71045030","2020/11/17 16:00:00","0","9011","0","30","71045034","601","10045","打倒 30 隻奄美魔物（全難易度共通）"
"10045110","6006","0","2020/11/27 15:59:59","71045031","2020/11/17 16:00:00","0","9001","610045101","1","71045035","601","10045","打倒 1 隻奄美魔物（NORMAL限定）"
"10045111","6010","0","2020/11/27 15:59:59","71045032","2020/11/17 16:00:00","0","9001","610045301","1","71045036","601","10045","打倒 1 隻奄美魔物（VERY HARD限定）"
"10046102","6004","0","2020/12/22 15:59:59","71046001","2020/12/04 16:00:00","0","9003","10046101","1","71046001","601","10046","完成活動任務1-1 (NORMAL)"
"10046102","6004","0","2020/12/22 15:59:59","71046002","2020/12/04 16:00:00","0","9003","10046102","1","71046002","601","10046","完成活動任務1-2 (NORMAL)"
"10046102","6004","0","2020/12/22 15:59:59","71046003","2020/12/04 16:00:00","0","9003","10046103","1","71046003","601","10046","完成活動任務1-3 (NORMAL)"
"10046102","6004","0","2020/12/22 15:59:59","71046004","2020/12/04 16:00:00","0","9003","10046104","1","71046004","601","10046","完成活動任務1-4 (NORMAL)"
"10046102","6004","0","2020/12/22 15:59:59","71046005","2020/12/04 16:00:00","0","9003","10046105","1","71046005","601","10046","完成活動任務1-5 (NORMAL)"
"10046102","6004","0","2020/12/22 15:59:59","71046006","2020/12/04 16:00:00","0","9003","10046106","1","71046006","601","10046","完成活動任務1-6 (NORMAL)"
"10046102","6004","0","2020/12/22 15:59:59","71046007","2020/12/04 16:00:00","0","9003","10046107","1","71046007","601","10046","完成活動任務1-7 (NORMAL)"
"10046102","6004","0","2020/12/22 15:59:59","71046008","2020/12/04 16:00:00","0","9003","10046108","1","71046008","601","10046","完成活動任務1-8 (NORMAL)"
"10046102","6004","0","2020/12/22 15:59:59","71046009","2020/12/04 16:00:00","0","9003","10046109","1","71046009","601","10046","完成活動任務1-9 (NORMAL)"
"10046102","6004","0","2020/12/22 15:59:59","71046010","2020/12/04 16:00:00","0","9003","10046110","1","71046010","601","10046","完成活動任務1-10 (NORMAL)"
"10046102","6004","0","2020/12/22 15:59:59","71046011","2020/12/04 16:00:00","0","9003","10046111","1","71046011","601","10046","完成活動任務1-11 (NORMAL)"
"10046102","6004","0","2020/12/22 15:59:59","71046012","2020/12/04 16:00:00","0","9003","10046112","1","71046012","601","10046","完成活動任務1-12 (NORMAL)"
"10046102","6004","0","2020/12/22 15:59:59","71046013","2020/12/04 16:00:00","0","9003","10046113","1","71046013","601","10046","完成活動任務1-13 (NORMAL)"
"10046102","6004","0","2020/12/22 15:59:59","71046014","2020/12/04 16:00:00","0","9003","10046114","1","71046014","601","10046","完成活動任務1-14 (NORMAL)"
"10046102","6004","0","2020/12/22 15:59:59","71046015","2020/12/04 16:00:00","0","9003","10046115","1","71046015","601","10046","完成活動任務1-15 (NORMAL)"
"10046103","6005","0","2020/12/22 15:59:59","71046016","2020/12/04 16:00:00","0","9003","10046201","1","71046016","601","10046","完成活動任務1-1 (HARD)"
"10046103","6005","0","2020/12/22 15:59:59","71046017","2020/12/04 16:00:00","0","9003","10046202","1","71046017","601","10046","完成活動任務1-2 (HARD)"
"10046103","6005","0","2020/12/22 15:59:59","71046018","2020/12/04 16:00:00","0","9003","10046203","1","71046018","601","10046","完成活動任務1-3 (HARD)"
"10046103","6005","0","2020/12/22 15:59:59","71046019","2020/12/04 16:00:00","0","9003","10046204","1","71046019","601","10046","完成活動任務1-4 (HARD)"
"10046103","6005","0","2020/12/22 15:59:59","71046020","2020/12/04 16:00:00","0","9003","10046205","1","71046020","601","10046","完成活動任務1-5 (HARD)"
"10046104","6002","0","2020/12/22 15:59:59","71046021","2020/12/04 16:00:00","0","9006","0","1","71046021","601","10046","將討伐證交換的獎賞一覽重置1次"
"10046104","6002","0","2020/12/22 15:59:59","71046022","2020/12/04 16:00:00","0","9006","0","2","71046022","601","10046","將討伐證交換的獎賞一覽重置2次"
"10046104","6002","0","2020/12/22 15:59:59","71046023","2020/12/04 16:00:00","0","9006","0","3","71046023","601","10046","將討伐證交換的獎賞一覽重置3次"
"10046104","6002","0","2020/12/22 15:59:59","71046024","2020/12/04 16:00:00","0","9006","0","4","71046024","601","10046","將討伐證交換的獎賞一覽重置4次"
"10046105","6008","0","2020/12/22 15:59:59","71046025","2020/12/04 16:00:00","0","9011","0","5","71046025","601","10046","打倒 5 隻海岸暴君‧鮫吉（全難易度共通）"
"10046105","6008","0","2020/12/22 15:59:59","71046026","2020/12/04 16:00:00","0","9011","0","10","71046026","601","10046","打倒 10 隻海岸暴君‧鮫吉（全難易度共通）"
"10046105","6008","0","2020/12/22 15:59:59","71046027","2020/12/04 16:00:00","0","9011","0","15","71046027","601","10046","打倒 15 隻海岸暴君‧鮫吉（全難易度共通）"
"10046105","6008","0","2020/12/22 15:59:59","71046028","2020/12/04 16:00:00","0","9011","0","20","71046028","601","10046","打倒 20 隻海岸暴君‧鮫吉（全難易度共通）"
"10046105","6008","0","2020/12/22 15:59:59","71046029","2020/12/04 16:00:00","0","9011","0","25","71046029","601","10046","打倒 25 隻海岸暴君‧鮫吉（全難易度共通）"
"10046105","6008","0","2020/12/22 15:59:59","71046030","2020/12/04 16:00:00","0","9011","0","30","71046030","601","10046","打倒 30 隻海岸暴君‧鮫吉（全難易度共通）"
"10046106","6006","0","2020/12/22 15:59:59","71046031","2020/12/04 16:00:00","0","9001","610046101","1","71046031","601","10046","打倒 1 隻海岸暴君‧鮫吉（NORMAL限定）"
"10046106","6010","0","2020/12/22 15:59:59","71046032","2020/12/04 16:00:00","0","9001","610046301","1","71046032","601","10046","打倒 1 隻海岸暴君‧鮫吉（VERY HARD限定）"
"10047102","6004","0","2020/12/27 15:59:59","71047001","2020/12/18 16:00:00","0","9003","10047101","1","71047001","601","10047","完成活動任務1-1 (NORMAL)"
"10047102","6004","0","2020/12/27 15:59:59","71047002","2020/12/18 16:00:00","0","9003","10047102","1","71047002","601","10047","完成活動任務1-2 (NORMAL)"
"10047102","6004","0","2020/12/27 15:59:59","71047003","2020/12/18 16:00:00","0","9003","10047103","1","71047003","601","10047","完成活動任務1-3 (NORMAL)"
"10047102","6004","0","2020/12/27 15:59:59","71047004","2020/12/18 16:00:00","0","9003","10047104","1","71047004","601","10047","完成活動任務1-4 (NORMAL)"
"10047102","6004","0","2020/12/27 15:59:59","71047005","2020/12/18 16:00:00","0","9003","10047105","1","71047005","601","10047","完成活動任務1-5 (NORMAL)"
"10047102","6004","0","2020/12/27 15:59:59","71047006","2020/12/18 16:00:00","0","9003","10047106","1","71047006","601","10047","完成活動任務1-6 (NORMAL)"
"10047102","6004","0","2020/12/27 15:59:59","71047007","2020/12/18 16:00:00","0","9003","10047107","1","71047007","601","10047","完成活動任務1-7 (NORMAL)"
"10047102","6004","0","2020/12/27 15:59:59","71047008","2020/12/18 16:00:00","0","9003","10047108","1","71047008","601","10047","完成活動任務1-8 (NORMAL)"
"10047102","6004","0","2020/12/27 15:59:59","71047009","2020/12/18 16:00:00","0","9003","10047109","1","71047009","601","10047","完成活動任務1-9 (NORMAL)"
"10047102","6004","0","2020/12/27 15:59:59","71047010","2020/12/18 16:00:00","0","9003","10047110","1","71047010","601","10047","完成活動任務1-10 (NORMAL)"
"10047102","6004","0","2020/12/27 15:59:59","71047011","2020/12/18 16:00:00","0","9003","10047111","1","71047011","601","10047","完成活動任務1-11 (NORMAL)"
"10047102","6004","0","2020/12/27 15:59:59","71047012","2020/12/18 16:00:00","0","9003","10047112","1","71047012","601","10047","完成活動任務1-12 (NORMAL)"
"10047102","6004","0","2020/12/27 15:59:59","71047013","2020/12/18 16:00:00","0","9003","10047113","1","71047013","601","10047","完成活動任務1-13 (NORMAL)"
"10047102","6004","0","2020/12/27 15:59:59","71047014","2020/12/18 16:00:00","0","9003","10047114","1","71047014","601","10047","完成活動任務1-14 (NORMAL)"
"10047102","6004","0","2020/12/27 15:59:59","71047015","2020/12/18 16:00:00","0","9003","10047115","1","71047015","601","10047","完成活動任務1-15 (NORMAL)"
"10047103","6005","0","2020/12/27 15:59:59","71047016","2020/12/18 16:00:00","0","9003","10047201","1","71047016","601","10047","完成活動任務1-1 (HARD)"
"10047103","6005","0","2020/12/27 15:59:59","71047017","2020/12/18 16:00:00","0","9003","10047202","1","71047017","601","10047","完成活動任務1-2 (HARD)"
"10047103","6005","0","2020/12/27 15:59:59","71047018","2020/12/18 16:00:00","0","9003","10047203","1","71047018","601","10047","完成活動任務1-3 (HARD)"
"10047103","6005","0","2020/12/27 15:59:59","71047019","2020/12/18 16:00:00","0","9003","10047204","1","71047019","601","10047","完成活動任務1-4 (HARD)"
"10047103","6005","0","2020/12/27 15:59:59","71047020","2020/12/18 16:00:00","0","9003","10047205","1","71047020","601","10047","完成活動任務1-5 (HARD)"
"10047104","6002","0","2020/12/27 15:59:59","71047021","2020/12/18 16:00:00","0","9006","0","1","71047021","601","10047","將討伐證交換的獎賞一覽重置1次"
"10047104","6002","0","2020/12/27 15:59:59","71047022","2020/12/18 16:00:00","0","9006","0","2","71047022","601","10047","將討伐證交換的獎賞一覽重置2次"
"10047104","6002","0","2020/12/27 15:59:59","71047023","2020/12/18 16:00:00","0","9006","0","3","71047023","601","10047","將討伐證交換的獎賞一覽重置3次"
"10047104","6002","0","2020/12/27 15:59:59","71047024","2020/12/18 16:00:00","0","9006","0","4","71047024","601","10047","將討伐證交換的獎賞一覽重置4次"
"10047105","6008","0","2020/12/27 15:59:59","71047025","2020/12/18 16:00:00","0","9011","0","5","71047025","601","10047","打倒 5 隻劇毒曼德拉草（全難易度共通）"
"10047105","6008","0","2020/12/27 15:59:59","71047026","2020/12/18 16:00:00","0","9011","0","10","71047026","601","10047","打倒 10 隻劇毒曼德拉草（全難易度共通）"
"10047105","6008","0","2020/12/27 15:59:59","71047027","2020/12/18 16:00:00","0","9011","0","15","71047027","601","10047","打倒 15 隻劇毒曼德拉草（全難易度共通）"
"10047105","6008","0","2020/12/27 15:59:59","71047028","2020/12/18 16:00:00","0","9011","0","20","71047028","601","10047","打倒 20 隻劇毒曼德拉草（全難易度共通）"
"10047105","6008","0","2020/12/27 15:59:59","71047029","2020/12/18 16:00:00","0","9011","0","25","71047029","601","10047","打倒 25 隻劇毒曼德拉草（全難易度共通）"
"10047105","6008","0","2020/12/27 15:59:59","71047030","2020/12/18 16:00:00","0","9011","0","30","71047030","601","10047","打倒 30 隻劇毒曼德拉草（全難易度共通）"
"10047106","6010","0","2020/12/27 15:59:59","71047031","2020/12/18 16:00:00","0","9001","610047301","1","71047031","601","10047","打倒 1 隻劇毒曼德拉草（VERY HARD限定）"
"10048102","6004","0","2021/01/18 15:59:59","71048001","2020/12/31 16:00:00","0","9003","10048101","1","71048001","601","10048","完成活動任務1-1 (NORMAL)"
"10048102","6004","0","2021/01/18 15:59:59","71048002","2020/12/31 16:00:00","0","9003","10048102","1","71048002","601","10048","完成活動任務1-2 (NORMAL)"
"10048102","6004","0","2021/01/18 15:59:59","71048003","2020/12/31 16:00:00","0","9003","10048103","1","71048003","601","10048","完成活動任務1-3 (NORMAL)"
"10048102","6004","0","2021/01/18 15:59:59","71048004","2020/12/31 16:00:00","0","9003","10048104","1","71048004","601","10048","完成活動任務1-4 (NORMAL)"
"10048102","6004","0","2021/01/18 15:59:59","71048005","2020/12/31 16:00:00","0","9003","10048105","1","71048005","601","10048","完成活動任務1-5 (NORMAL)"
"10048102","6004","0","2021/01/18 15:59:59","71048006","2020/12/31 16:00:00","0","9003","10048106","1","71048006","601","10048","完成活動任務1-6 (NORMAL)"
"10048102","6004","0","2021/01/18 15:59:59","71048007","2020/12/31 16:00:00","0","9003","10048107","1","71048007","601","10048","完成活動任務1-7 (NORMAL)"
"10048102","6004","0","2021/01/18 15:59:59","71048008","2020/12/31 16:00:00","0","9003","10048108","1","71048008","601","10048","完成活動任務1-8 (NORMAL)"
"10048102","6004","0","2021/01/18 15:59:59","71048009","2020/12/31 16:00:00","0","9003","10048109","1","71048009","601","10048","完成活動任務1-9 (NORMAL)"
"10048102","6004","0","2021/01/18 15:59:59","71048010","2020/12/31 16:00:00","0","9003","10048110","1","71048010","601","10048","完成活動任務1-10 (NORMAL)"
"10048102","6004","0","2021/01/18 15:59:59","71048011","2020/12/31 16:00:00","0","9003","10048111","1","71048011","601","10048","完成活動任務1-11 (NORMAL)"
"10048102","6004","0","2021/01/18 15:59:59","71048012","2020/12/31 16:00:00","0","9003","10048112","1","71048012","601","10048","完成活動任務1-12 (NORMAL)"
"10048102","6004","0","2021/01/18 15:59:59","71048013","2020/12/31 16:00:00","0","9003","10048113","1","71048013","601","10048","完成活動任務1-13 (NORMAL)"
"10048102","6004","0","2021/01/18 15:59:59","71048014","2020/12/31 16:00:00","0","9003","10048114","1","71048014","601","10048","完成活動任務1-14 (NORMAL)"
"10048102","6004","0","2021/01/18 15:59:59","71048015","2020/12/31 16:00:00","0","9003","10048115","1","71048015","601","10048","完成活動任務1-15 (NORMAL)"
"10048103","6005","0","2021/01/18 15:59:59","71048016","2020/12/31 16:00:00","0","9003","10048201","1","71048016","601","10048","完成活動任務1-1 (HARD)"
"10048103","6005","0","2021/01/18 15:59:59","71048017","2020/12/31 16:00:00","0","9003","10048202","1","71048017","601","10048","完成活動任務1-2 (HARD)"
"10048103","6005","0","2021/01/18 15:59:59","71048018","2020/12/31 16:00:00","0","9003","10048203","1","71048018","601","10048","完成活動任務1-3 (HARD)"
"10048103","6005","0","2021/01/18 15:59:59","71048019","2020/12/31 16:00:00","0","9003","10048204","1","71048019","601","10048","完成活動任務1-4 (HARD)"
"10048103","6005","0","2021/01/18 15:59:59","71048020","2020/12/31 16:00:00","0","9003","10048205","1","71048020","601","10048","完成活動任務1-5 (HARD)"
"10048104","6002","0","2021/01/18 15:59:59","71048021","2020/12/31 16:00:00","0","9006","0","1","71048021","601","10048","將討伐證交換的獎賞一覽重置1次"
"10048104","6002","0","2021/01/18 15:59:59","71048022","2020/12/31 16:00:00","0","9006","0","2","71048022","601","10048","將討伐證交換的獎賞一覽重置2次"
"10048104","6002","0","2021/01/18 15:59:59","71048023","2020/12/31 16:00:00","0","9006","0","3","71048023","601","10048","將討伐證交換的獎賞一覽重置3次"
"10048104","6002","0","2021/01/18 15:59:59","71048024","2020/12/31 16:00:00","0","9006","0","4","71048024","601","10048","將討伐證交換的獎賞一覽重置4次"
"10048105","6008","0","2021/01/18 15:59:59","71048025","2020/12/31 16:00:00","0","9011","0","5","71048025","601","10048","打倒 5 隻失控的純潔之弓（全難易度共通）"
"10048105","6008","0","2021/01/18 15:59:59","71048026","2020/12/31 16:00:00","0","9011","0","10","71048026","601","10048","打倒 10 隻失控的純潔之弓（全難易度共通）"
"10048105","6008","0","2021/01/18 15:59:59","71048027","2020/12/31 16:00:00","0","9011","0","15","71048027","601","10048","打倒 15 隻失控的純潔之弓（全難易度共通）"
"10048105","6008","0","2021/01/18 15:59:59","71048028","2020/12/31 16:00:00","0","9011","0","20","71048028","601","10048","打倒 20 隻失控的純潔之弓（全難易度共通）"
"10048105","6008","0","2021/01/18 15:59:59","71048029","2020/12/31 16:00:00","0","9011","0","25","71048029","601","10048","打倒 25 隻失控的純潔之弓（全難易度共通）"
"10048105","6008","0","2021/01/18 15:59:59","71048030","2020/12/31 16:00:00","0","9011","0","30","71048030","601","10048","打倒 30 隻失控的純潔之弓（全難易度共通）"
"10048106","6010","0","2021/01/18 15:59:59","71048031","2020/12/31 16:00:00","0","9001","610048301","1","71048031","601","10048","打倒 1 隻失控的純潔之弓（VERY HARD限定）"
"10049102","6004","0","2021/01/27 15:59:59","71049001","2021/01/18 16:00:00","0","9003","10049101","1","71049001","601","10049","完成活動任務1-1 (NORMAL)"
"10049102","6004","0","2021/01/27 15:59:59","71049002","2021/01/18 16:00:00","0","9003","10049102","1","71049002","601","10049","完成活動任務1-2 (NORMAL)"
"10049102","6004","0","2021/01/27 15:59:59","71049003","2021/01/18 16:00:00","0","9003","10049103","1","71049003","601","10049","完成活動任務1-3 (NORMAL)"
